Date,SYF
2015-01-05,-0.0078016894588793795
2015-01-06,-0.013675328642701379
2015-01-07,0.01213188079273464
2015-01-08,0.026712251766767503
2015-01-09,-0.009339622678801063
2015-01-12,-0.005723990283437508
2015-01-13,0.006095411983087384
2015-01-14,-0.018848764569820875
2015-01-15,-0.02161233566070342
2015-01-16,0.016479800028471825
2015-01-20,0.0037943088719001317
2015-01-21,0.002749392349756352
2015-01-22,-0.004455147100511425
2015-01-23,0.06609269231117554
2015-01-26,0.011624374091002698
2015-01-27,-0.0003195524571004693
2015-01-28,-0.0022348578955935228
2015-01-29,-0.000639755183477031
2015-01-30,-0.011847942699526492
2015-02-02,0.009721521600616345
2015-02-03,-0.0009627467147799162
2015-02-04,0.003854697956914066
2015-02-05,0.024000110430770327
2015-02-06,0.004374955466809327
2015-02-09,0.008089684004692232
2015-02-10,0.021913643894764245
2015-02-11,0.013288818223773147
2015-02-12,0.0017884685880953377
2015-02-13,-0.0241001638665308
2015-02-17,-0.026829052919163154
2015-02-18,-0.00031334897058554745
2015-02-19,-0.000940267290233443
2015-02-20,0.02227101169366219
2015-02-23,0.0009207211792270353
2015-02-24,-0.007970644822390516
2015-02-25,-0.0021631059368186767
2015-02-26,0.004955180452628882
2015-02-27,-0.015408559197202631
2015-03-02,0.0003130548006138323
2015-03-03,0.005632110497788334
2015-03-04,-0.007778258677413552
2015-03-05,0.0021947626259795072
2015-03-06,-0.023779453538814943
2015-03-09,0.024999698031828332
2015-03-10,-0.027517122929791915
2015-03-11,0.014469747805977207
2015-03-12,0.010776475852224632
2015-03-13,-0.002195357211181359
2015-03-16,0.004085445154716316
2015-03-17,0.008763754010736369
2015-03-18,-0.009618255469619363
2015-03-19,0.014097585037304405
2015-03-20,-0.003706963126088647
2015-03-23,-0.014573615654234762
2015-03-24,-0.004090661144931618
2015-03-25,-0.023064744763113376
2015-03-26,-0.010025677816001277
2015-03-27,-0.01796795778334037
2015-03-30,0.007651154596026721
2015-03-31,0.0019809544795190703
2015-04-01,0.001976881868305691
2015-04-02,0.006576916817714995
2015-04-06,-0.02515541964853729
2015-04-07,-0.0026810513908956946
2015-04-08,0.007056579667401142
2015-04-09,0.005672343306903693
2015-04-10,0.014930313277857987
2015-04-13,0.0016345542411126956
2015-04-14,-0.003916265392635676
2015-04-15,0.005242087671258444
2015-04-16,0.002933582587036243
2015-04-17,-0.008124500181556082
2015-04-20,0.012450589201925322
2015-04-21,0.009708935210330782
2015-04-22,-0.005128445105490931
2015-04-23,-0.0025770972035250583
2015-04-24,-0.004522146806324678
2015-04-27,-0.006489193905244162
2015-04-28,0.0013063776416759598
2015-04-29,0.0026092691866281825
2015-04-30,0.013337693286255892
2015-05-01,0.011877914342756979
2015-05-04,0.006027679954557774
2015-05-05,0.007253186737324668
2015-05-06,0.004696550450850934
2015-05-07,0.01745066783424476
2015-05-08,0.016845457538271935
2015-05-11,-0.009337311595008835
2015-05-12,0.006992962142347459
2015-05-13,-0.0066423328673390625
2015-05-14,-0.003951188421892682
2015-05-15,-0.02929551561433963
2015-05-18,0.0009432233067581119
2015-05-19,0.006909733230536785
2015-05-20,0.018402641573766143
2015-05-21,-0.005512796175502599
2015-05-22,0.000923831764512828
2015-05-26,-0.011691992193767264
2015-05-27,0.010584942308024425
2015-05-28,0.0021565152221103556
2015-05-29,-0.007377679069029641
2015-06-01,0.0037161467814486038
2015-06-02,0.007405068849998475
2015-06-03,0.016233279529712652
2015-06-04,-0.012959973998189156
2015-06-05,0.0015266039727019898
2015-06-08,-0.004573192321933317
2015-06-09,0.006431970602679193
2015-06-10,0.013390139417115199
2015-06-11,-0.0024022664196095
2015-06-12,-0.003010367227272881
2015-06-15,-0.004528934881622315
2015-06-16,-0.014255429689069787
2015-06-17,0.007692318912028151
2015-06-18,0.0021372745103744872
2015-06-19,0.0030469851875443155
2015-06-22,-0.00030361453208438416
2015-06-23,0.0024307342292333445
2015-06-24,-0.006971837340654985
2015-06-25,0.001526282798150369
2015-06-26,-0.003352329336486437
2015-06-29,-0.014373349310325412
2015-06-30,0.02171897112295129
2015-07-01,0.01184327136713792
2015-07-02,-0.00540208597356906
2015-07-06,-0.019312129862764316
2015-07-07,0.0
2015-07-08,-0.015077172603506939
2015-07-09,0.018432135933975857
2015-07-10,0.014417150460368289
2015-07-13,0.008466659036075797
2015-07-14,0.012594004453069685
2015-07-15,0.010956453384521891
2015-07-16,-0.0002931118642477415
2015-07-17,0.027835041165402252
2015-07-20,0.02594047358039231
2015-07-21,-0.010558598516087758
2015-07-22,0.0019662195742979893
2015-07-23,-0.001401705509119111
2015-07-24,-0.026662869611672635
2015-07-27,-0.0017301253262737015
2015-07-28,-0.011265270779121206
2015-07-29,0.007304030611771539
2015-07-30,0.003479839265974727
2015-07-31,-0.006936228972826308
2015-08-03,0.0
2015-08-04,0.0014552788538331196
2015-08-05,0.004359147883916226
2015-08-06,-0.01244240810174102
2015-08-07,-0.004395189250432363
2015-08-10,0.01883494244952333
2015-08-11,0.0014440758965159617
2015-08-12,0.008364902507344674
2015-08-13,0.005720600473558601
2015-08-14,-0.0005687454649341284
2015-08-17,0.005122364025226922
2015-08-18,-0.005096259130792036
2015-08-19,-0.0051222291267746245
2015-08-20,-0.017162479385628204
2015-08-21,-0.018626355274563244
2015-08-24,-0.016904158853390916
2015-08-25,-0.004826487747599195
2015-08-26,-0.009699791419639614
2015-08-27,-0.010407182436600104
2015-08-28,0.009897807211594722
2015-08-31,0.00918869535959188
2015-09-01,-0.037633048465100294
2015-09-02,0.0025230945445144926
2015-09-03,0.012582306218087203
2015-09-04,-0.018328475437523584
2015-09-08,0.021519004716404888
2015-09-09,-0.0046468610980842096
2015-09-10,-0.0012449087172674567
2015-09-11,-0.02368326550774502
2015-09-14,-0.00510708979023089
2015-09-15,-0.0016040630891434038
2015-09-16,-0.007712177807511433
2015-09-17,-0.0035621566790169368
2015-09-18,-0.006824798913344088
2015-09-21,0.01014409227266233
2015-09-22,-0.009394439224757023
2015-09-23,0.015696575350428787
2015-09-24,-0.007404898810857374
2015-09-25,0.006487011753961047
2015-09-28,0.004189610224940354
2015-09-29,-0.00385113898785705
2015-09-30,0.00837644403346638
2015-10-01,0.0025556138883822133
2015-10-02,0.014021746010333569
2015-10-05,0.04682589931487158
2015-10-06,-0.015310802691472558
2015-10-07,-0.020426641477388152
2015-10-08,0.007158372660281964
2015-10-09,0.0009271186451851321
2015-10-12,-0.001543790879230511
2015-10-13,-0.016079165009724727
2015-10-14,-0.009113668155903643
2015-10-15,-0.006660519119675468
2015-10-16,-0.037355999347069124
2015-10-19,0.03946903262896306
2015-10-20,0.031908153114242443
2015-10-21,0.0037105483526320704
2015-10-22,-0.01940827190872041
2015-10-23,-0.004398470167263802
2015-10-26,-0.00915097880964133
2015-10-27,0.010509343244549552
2015-10-28,-0.008824292429310931
2015-10-29,-0.016852215324668185
2015-10-30,-0.00517465713469667
2015-11-02,0.018530672994505393
2015-11-03,0.035429168255035615
2015-11-04,-0.011097402045634142
2015-11-05,0.016521266215187458
2015-11-06,0.04201116499847757
2015-11-09,-0.04296614002885635
2015-11-10,-0.04428033872380854
2015-11-11,-0.004826352580582616
2015-11-12,-0.004526380642649763
2015-11-13,-0.008768766956423701
2015-11-16,-0.007536224230667132
2015-11-17,0.009573935158718072
2015-11-18,0.033028239698342565
2015-11-19,0.0018993588172790954
2015-11-20,-0.00947886534890452
2015-11-23,0.006380018448737923
2015-11-24,-0.006656520406820965
2015-11-25,0.006062679171019658
2015-11-27,-0.005708994910645915
2015-11-30,0.015311273122444735
2015-12-01,0.018221531467949248
2015-12-02,-0.017587056801422474
2015-12-03,-0.023555309837773875
2015-12-04,0.030234901055673058
2015-12-07,-0.02123026178454457
2015-12-08,0.00031927309462265185
2015-12-09,-0.023915694667067333
2015-12-10,0.01437430428181452
2015-12-11,-0.03478272950223016
2015-12-14,-0.009676317782821964
2015-12-15,0.013477122312361534
2015-12-16,0.014959778496689502
2015-12-17,-0.01703204724060403
2015-12-18,-0.016661290816837426
2015-12-21,0.007455219448756045
2015-12-22,0.016145108019912868
2015-12-23,0.009930767774498861
2015-12-24,0.0029496167028677522
2015-12-28,-0.014052217541876244
2015-12-29,0.017235668785805736
2015-12-30,-0.00847173973248716
2015-12-31,-0.0006572282725614276
2016-01-04,-0.015455567464838005
2016-01-05,0.005678027312795653
2016-01-06,-0.006974159525929058
2016-01-07,-0.026087035791474644
2016-01-08,-0.009615529401078238
2016-01-11,-0.004854730378866523
2016-01-12,0.006969197910884128
2016-01-13,-0.046020734598662516
2016-01-14,0.022125495643478432
2016-01-15,-0.01916259156108513
2016-01-19,0.014109943769458066
2016-01-20,-0.014627209684548115
2016-01-21,0.003982512950311046
2016-01-22,0.047962563519243995
2016-01-25,-0.019958816538666047
2016-01-26,0.0063203034411427605
2016-01-27,-0.0076762436464096195
2016-01-28,-0.01582285628136837
2016-01-29,0.01536255324193636
2016-02-01,0.0017591936298075872
2016-02-02,-0.051281675583581654
2016-02-03,-0.024805654770706065
2016-02-04,-0.001139011196467421
2016-02-05,-0.04104899873789358
2016-02-08,-0.029726554478203826
2016-02-09,0.024509914031148217
2016-02-10,-0.002791181623846839
2016-02-11,-0.020391953946193198
2016-02-12,0.03551030978649261
2016-02-16,0.030350919987709224
2016-02-17,0.00497308583752698
2016-02-18,0.013323182612023698
2016-02-19,0.005634797523559554
2016-02-22,0.03511404774401283
2016-02-23,-0.007217671872933762
2016-02-24,0.007997134089609448
2016-02-25,0.0018029670064045877
2016-02-26,0.005399422457604386
2016-02-29,-0.03508720268859855
2016-03-01,0.02152101100776771
2016-03-02,0.02615326905962445
2016-03-03,0.010973490470716607
2016-03-04,0.0014005223327544503
2016-03-07,-0.0027972100992933457
2016-03-08,-0.028751807646244965
2016-03-09,-0.0007218310687694407
2016-03-10,0.004696489937199955
2016-03-11,0.03631799492677157
2016-03-14,-0.012838368454463844
2016-03-15,-0.027065041091339226
2016-03-16,-0.002167571219921949
2016-03-17,0.017378667395508307
2016-03-18,0.012811377334402074
2016-03-21,0.011595156400945994
2016-03-22,-0.006252001551021902
2016-03-23,-0.00664135066119409
2016-03-24,0.0010558164100391565
2016-03-28,-0.0024604734282782648
2016-03-29,0.0007045354763595135
2016-03-30,-0.0007040394555861695
2016-03-31,0.009866085644822498
2016-04-01,0.023377639827780072
2016-04-04,-0.01227435346931438
2016-04-05,-0.012426394566928511
2016-04-06,0.0013979915976356505
2016-04-07,-0.02373507819436893
2016-04-08,0.001787751213704114
2016-04-11,-0.0053531750583406534
2016-04-12,0.010405512663803629
2016-04-13,0.026988662426965515
2016-04-14,0.005532435331236041
2016-04-15,-0.004814419606063436
2016-04-18,0.006565294430068924
2016-04-19,0.023687177783936253
2016-04-20,0.028504458963231505
2016-04-21,-0.008151374657207056
2016-04-22,0.0026297772722325696
2016-04-25,-0.001967159762141013
2016-04-26,0.02365299032896173
2016-04-27,-0.008985940262087433
2016-04-28,0.002914505783573107
2016-04-29,-0.012915605563989296
2016-05-02,0.024861075500047125
2016-05-03,-0.00797965758108321
2016-05-04,-0.027026979622066905
2016-05-05,-0.013558145825212975
2016-05-06,0.008380755179323796
2016-05-09,-0.003989489639863231
2016-05-10,0.020026714204998353
2016-05-11,-0.020615168145654783
2016-05-12,-0.01703953552037407
2016-05-13,-0.012916594596297348
2016-05-16,-0.0034436777136193086
2016-05-17,0.011403168602425184
2016-05-18,0.028698192916889687
2016-05-19,-0.00564596934464956
2016-05-20,-0.0020037954317391193
2016-05-23,-0.0016733937688451217
2016-05-24,0.01575560043923141
2016-05-25,0.011881494196534836
2016-05-26,0.007501735879465121
2016-05-27,0.00874045402359136
2016-05-31,0.0012838904794794104
2016-06-01,0.0028844607482778617
2016-06-02,-0.0003196580053234088
2016-06-03,-0.0179029351942267
2016-06-06,0.010091182727538062
2016-06-07,0.018691925013233357
2016-06-08,0.010755721294663623
2016-06-09,-0.01690117586943929
2016-06-10,-0.01942056734714792
2016-06-13,-0.011688301994178807
2016-06-14,-0.13107762720271032
2016-06-15,0.001890397620622375
2016-06-16,-0.01886794984157003
2016-06-17,-0.008846370141308402
2016-06-20,-0.008536553399330682
2016-06-21,0.011741547184373813
2016-06-22,-0.013539833265055479
2016-06-23,0.0196078704748075
2016-06-24,-0.05230782582235405
2016-06-27,-0.0519481918634046
2016-06-28,0.02440124888289663
2016-06-29,0.03760936014158789
2016-06-30,0.018123321172272888
2016-07-01,0.0027690998273848244
2016-07-05,-0.009073105438421658
2016-07-06,0.007563489446299254
2016-07-07,0.028052616753394766
2016-07-08,0.049576986552728686
2016-07-11,0.013181974833196719
2016-07-12,0.00903523974779108
2016-07-13,0.0071634681461070215
2016-07-14,0.006400962630876306
2016-07-15,-0.006360250902526343
2016-07-18,0.006045269308310397
2016-07-19,-0.0014140563636935166
2016-07-20,-0.0038937840155509607
2016-07-21,0.004264782393256006
2016-07-22,0.00495352723899023
2016-07-25,-0.010915031801535635
2016-07-26,0.000711808872061459
2016-07-27,0.001067038158397482
2016-07-28,-0.008173281863506299
2016-07-29,-0.0010750241878318967
2016-08-01,0.0010761811085540085
2016-08-02,-0.02006471205716187
2016-08-03,0.01901289127671446
2016-08-04,0.0017942503876500204
2016-08-05,0.010744862653928156
2016-08-08,-0.006378533925745944
2016-08-09,-0.005706148805162514
2016-08-10,-0.003603536205813329
2016-08-11,-0.0014467810337817077
2016-08-12,0.0025353002017765025
2016-08-15,0.002167606718600723
2016-08-16,-0.015861514714699432
2016-08-17,0.0029304000815753017
2016-08-18,-0.003286906114750021
2016-08-19,0.0032977454945810614
2016-08-22,-0.00401764562295992
2016-08-23,0.0003667138374219281
2016-08-24,-0.005864924611677869
2016-08-25,-0.004055814620261389
2016-08-26,-0.0055539174036021155
2016-08-29,0.011541392358858094
2016-08-30,0.004784738848561121
2016-08-31,0.019413695306140344
2016-09-01,-0.002515089264052861
2016-09-02,0.0014409633344687478
2016-09-06,-0.006834557526915086
2016-09-07,0.007243788100101289
2016-09-08,-0.016900368271212107
2016-09-09,-0.014996424224978377
2016-09-12,0.01782405912905838
2016-09-13,-0.025173236955931988
2016-09-14,0.004116618633857483
2016-09-15,0.008200010692072546
2016-09-16,-0.005175747437897726
2016-09-19,0.004831055515540417
2016-09-20,-0.008875991314203469
2016-09-21,0.009701594030736338
2016-09-22,0.015521332416539302
2016-09-23,-0.0032752875212592736
2016-09-26,-0.0032859641502526182
2016-09-27,0.01868133292545715
2016-09-28,0.0003595931329671842
2016-09-29,-0.01617545025415168
2016-09-30,0.023017956160641173
2016-10-03,-0.014999921643709446
2016-10-04,-0.009064625864887321
2016-10-05,0.022319826649565
2016-10-06,-0.03400147035119638
2016-10-07,-0.011856056450918584
2016-10-10,0.002249517098178666
2016-10-11,-0.007108056079312863
2016-10-12,-0.0011302236287227263
2016-10-13,-0.00528108648443204
2016-10-14,0.012514217753812229
2016-10-17,-0.010487100462642562
2016-10-18,0.008327441500303845
2016-10-19,0.01351318561953918
2016-10-20,0.0048148645859746875
2016-10-21,0.04054563098691477
2016-10-24,0.019836946212038686
2016-10-25,-0.007293915124665928
2016-10-26,0.004198115664405311
2016-10-27,0.008362692119898929
2016-10-28,0.005528755798843488
2016-10-31,-0.017525946199232423
2016-11-01,-0.0010491828709653372
2016-11-02,-0.004902017471981379
2016-11-03,-0.005655565189204403
2016-11-04,0.0031994956407435104
2016-11-07,0.031537754276430796
2016-11-08,-0.01408477405076658
2016-11-09,0.052961976388303134
2016-11-10,0.045995965889173984
2016-11-11,0.027522849902716473
2016-11-14,0.03817753062544482
2016-11-15,-0.011269232898663772
2016-11-16,-0.02189581899969062
2016-11-17,0.025145563984602326
2016-11-18,0.00568353242333397
2016-11-21,0.0
2016-11-22,0.010410783343920205
2016-11-23,0.029142772410079232
2016-11-25,-0.007436448485257263
2016-11-28,-0.023054773570964637
2016-11-29,-0.0029500194550547976
2016-11-30,0.02248539958067841
2016-12-01,0.01475685520221015
2016-12-02,-0.016538164025545865
2016-12-05,0.017975864776951678
2016-12-06,0.015665274015047137
2016-12-07,0.014582186940166109
2016-12-08,0.012990480856336806
2016-12-09,-0.0032743243302122416
2016-12-12,-0.016151486309077923
2016-12-13,0.009182442874931196
2016-12-14,-0.00909889281146481
2016-12-15,0.027546283182897424
2016-12-16,-0.00812349342965546
2016-12-19,0.00737102895079067
2016-12-20,0.009756231981473684
2016-12-21,-0.004294480924888711
2016-12-22,-0.005929485100014231
2016-12-23,0.002440396036174297
2016-12-27,0.0008109556700011122
2016-12-28,-0.020540214691353142
2016-12-29,-0.004139113239894243
2016-12-30,0.004987567032774587
2017-01-03,0.021781001130069644
2017-01-04,0.02347568905948272
2017-01-05,-0.02689178945262105
2017-01-06,0.005960578844061537
2017-01-09,-0.006194688642360391
2017-01-10,0.0016261341238632543
2017-01-11,-0.016233733846465537
2017-01-12,-0.006325681091068458
2017-01-13,0.005258995041353742
2017-01-17,-0.0223022079983779
2017-01-18,0.010982958155999478
2017-01-19,-0.008077838731696207
2017-01-20,0.01769162058992957
2017-01-23,-0.012969234444840327
2017-01-24,0.00866640852838474
2017-01-25,-0.0047115513161349876
2017-01-26,0.021720906644850935
2017-01-27,-0.0016353774559463297
2017-01-30,-0.0043678936862934226
2017-01-31,-0.017822720367427825
2017-02-01,0.005024898642548958
2017-02-02,-0.014775582842343593
2017-02-03,0.03310652614896936
2017-02-06,-0.0016428254880843651
2017-02-07,-0.010973893840218296
2017-02-08,-0.007767238570469792
2017-02-09,0.020128733887822214
2017-02-10,-0.007399263805569212
2017-02-13,0.011871956209927648
2017-02-14,0.018280650485170913
2017-02-15,-0.0010718639781037709
2017-02-16,-0.011534336733742823
2017-02-17,-0.004613015905348683
2017-02-21,0.004907418641658667
2017-02-22,-0.002170607158064941
2017-02-23,-0.0040781851163324
2017-02-24,-0.004095076447963808
2017-02-27,0.012609688964426269
2017-02-28,-0.018949497902882473
