Date,WEC
2015-10-28,-0.014806573516733645
2015-10-29,-0.011560708803385777
2015-10-30,0.005068294083941938
2015-11-02,0.0029089817528062945
2015-11-03,0.0032878436156538182
2015-11-04,0.002120189343565837
2015-11-05,-0.005962703069230635
2015-11-06,-0.04198918984635802
2015-11-09,-0.006463264953465053
2015-11-10,0.017196027668964442
2015-11-11,0.008473014613650687
2015-11-12,-0.010002064891551643
2015-11-13,-0.009496781074607386
2015-11-16,0.027539628598387544
2015-11-17,-0.0164781315035466
2015-11-18,0.010698540556020042
2015-11-19,0.003794366196015808
2015-11-20,0.004974426582235791
2015-11-23,-0.011680753190969728
2015-11-24,-0.01081743570507121
2015-11-25,-0.006277607196017554
2015-11-27,0.009577852903858153
2015-11-30,-0.004440579631236119
2015-12-01,0.011962480589010838
2015-12-02,-0.024443648573678756
2015-12-03,-0.011706893120600914
2015-12-04,0.02763937102038283
2015-12-07,0.012739782872669858
2015-12-08,0.008386728107124153
2015-12-09,-0.011089369665856275
2015-12-10,-0.027632963662644006
2015-12-11,0.0
2015-12-14,0.02018110740793233
2015-12-15,0.0076707584009516605
2015-12-16,0.026041439907146913
2015-12-17,0.0007813106838641115
2015-12-18,-0.01989840670267229
2015-12-21,0.0029850780170666003
2015-12-22,0.006945859151049838
2015-12-23,0.0157668820032435
2015-12-24,0.0005820175790847149
2015-12-28,0.006205045731156877
2015-12-29,0.007901356301867057
2015-12-30,-0.001338538186572369
2015-12-31,-0.017614107255382705
2016-01-04,0.00019470700235535432
2016-01-05,0.010717211093268064
2016-01-06,-0.0026990688262550355
2016-01-07,-0.00019322644545061163
2016-01-08,-0.004833600579610797
2016-01-11,0.008159729378280911
2016-01-12,-0.006552141884135887
2016-01-13,0.005625246149799645
2016-01-14,0.022377120256058758
2016-01-15,-0.0047171574834544705
2016-01-19,0.027298474757006197
2016-01-20,-0.02306708956298953
2016-01-21,-0.008877601000899182
2016-01-22,0.0219168402136225
2016-01-25,-0.007646136504611101
2016-01-26,0.012215447398181922
2016-01-27,-0.0051985942155273746
2016-01-28,0.020903140113104346
2016-01-29,0.00968950971814797
2016-02-01,0.01557107155942039
2016-02-02,0.0007131961824029531
2016-02-03,0.009264295759562557
2016-02-04,-0.004412954372002065
2016-02-05,0.011524998482487891
2016-02-08,0.007186518150140708
2016-02-09,-0.0012182448391375722
2016-02-10,-0.007997077346115322
2016-02-11,-0.012402785200918642
2016-02-12,-0.0012558915178380037
2016-02-16,0.0010778980645960168
2016-02-17,-0.0035886019557516136
2016-02-18,0.0194486685483517
2016-02-19,-0.0014129091057241139
2016-02-22,0.010082926867873931
2016-02-23,0.004378598999619898
2016-02-24,0.0006972490851520075
2016-02-25,0.010280483952984643
2016-02-26,-0.026560662540276336
2016-02-29,-0.0015950160713403827
2016-03-01,0.0
2016-03-02,-0.002129051357500633
2016-03-03,0.004267827946549785
2016-03-04,0.01009391537535409
2016-03-07,-0.0022790968681981605
2016-03-08,0.015111640340104593
2016-03-09,0.005366086790799196
2016-03-10,-0.0027549163059702453
2016-03-11,0.003971060189702058
2016-03-14,-0.0017196726626167447
2016-03-15,0.0049957833267779694
2016-03-16,0.007370614940702458
2016-03-17,0.0073165114615749705
2016-03-18,-0.011824202097418635
2016-03-21,0.0010253138419389352
2016-03-22,-0.005464232307632488
2016-03-23,0.010130442291656383
2016-03-24,0.001020087061414987
2016-03-28,-0.0035662297947846033
2016-03-29,0.015507714903913117
2016-03-30,0.0003356924139297224
2016-03-31,0.007717126791954909
2016-04-01,-0.0016651350209543336
2016-04-04,0.0023345284518350162
2016-04-05,-0.018798695435212398
2016-04-06,-0.002882198663239466
2016-04-07,0.0017001984555859995
2016-04-08,0.00033930541118376567
2016-04-11,-0.0033936484757858265
2016-04-12,0.006810759325589055
2016-04-13,-0.008963053299737123
2016-04-14,-0.003754297210076807
2016-04-15,0.0070230032645117735
2016-04-18,0.005953331152984909
2016-04-19,0.0
2016-04-20,-0.03415621464279239
2016-04-21,-0.021358482799859635
2016-04-22,0.013416675038002257
2016-04-25,0.003001196502664838
2016-04-26,-0.0019363156244244228
2016-04-27,0.017457476192289656
2016-04-28,0.0065856480037360665
2016-04-29,0.0022380208730841122
2016-05-02,0.00360771477444799
2016-05-03,0.009072424738802543
2016-05-04,0.019507942401018274
2016-05-05,-0.0021632275951244395
2016-05-06,-0.012005864575569403
2016-05-09,0.014008399502407398
2016-05-10,-0.000832129618439259
2016-05-11,0.008818394124017415
2016-05-12,0.0019980476365806243
2016-05-13,-0.00448643079261013
2016-05-16,0.004005759385774521
2016-05-17,-0.020781418436372934
2016-05-18,-0.01714748139737643
2016-05-19,0.009155311872797833
2016-05-20,0.00154029776529363
2016-05-23,-0.008887196349693816
2016-05-24,0.01517499540262257
2016-05-25,-0.0020384362620917695
2016-05-26,0.01565952801270032
2016-05-27,0.0010053825530613736
2016-05-31,0.006864708178179857
2016-06-01,0.005154430667429377
2016-06-02,-0.004466476621423188
2016-06-03,0.022266561107577187
2016-06-06,-0.00666472018206099
2016-06-07,-0.00343604612006454
2016-06-08,0.012314921316567196
2016-06-09,0.010868065379136427
2016-06-10,0.003369331132285769
2016-06-13,-0.00015961427664468175
2016-06-14,0.010716501897282127
2016-06-15,-0.009970119181874293
2016-06-16,0.009271285956416353
2016-06-17,0.002534082247135583
2016-06-20,-0.005687252896278028
2016-06-21,-0.0006358375273464167
2016-06-22,-0.00031775617277240986
2016-06-23,-0.0015901780430038759
2016-06-24,0.008601499078257024
2016-06-27,0.01831960691104828
2016-06-28,-0.0024814988968347995
2016-06-29,-0.0024874341796498056
2016-06-30,0.017768087233971608
2016-07-01,-0.003828584147860581
2016-07-05,0.011837070986439935
2016-07-06,-0.00258277021922515
2016-07-07,-0.019345077524104193
2016-07-08,0.010096204270809261
2016-07-11,-0.0018451093192176637
2016-07-12,-0.01848732180190593
2016-07-13,0.008632999423159315
2016-07-14,-0.004201737028023844
2016-07-15,-0.00046887384599691995
2016-07-18,0.0045341746349352174
2016-07-19,-0.0012449529951661376
2016-07-20,-0.0023375542087340495
2016-07-21,0.010933986140331697
2016-07-22,0.010352299533877396
2016-07-25,0.0009172804292632009
2016-07-26,-0.011917457613198401
2016-07-27,-0.010514796161671947
2016-07-28,0.0028131633761945274
2016-07-29,0.011531759248765372
2016-08-01,0.0024648243379541412
2016-08-02,-0.0069156702994391805
2016-08-03,-0.014237115896672425
2016-08-04,0.002354962334133237
2016-08-05,-0.01989035622843638
2016-08-08,-0.003195764841452564
2016-08-09,0.0016029234917569468
2016-08-10,0.004920575100479496
2016-08-11,0.0017656965083021614
2016-08-12,0.0009617265899117822
2016-08-15,-0.020653083284352225
2016-08-16,-0.01880019467444305
2016-08-17,0.014328435461429923
2016-08-18,0.01741118799847885
2016-08-19,-0.010170795720672365
2016-08-22,0.004729897789974569
2016-08-23,-0.006330969264421005
2016-08-24,-0.002287351603601162
2016-08-25,0.00294743351414839
2016-08-26,-0.025632720615628712
2016-08-29,0.011059278441193587
2016-08-30,-0.012926840475724899
2016-08-31,0.005372876690916906
2016-09-01,-0.0010022840788416199
2016-09-02,0.0123704380219547
2016-09-06,0.014861191861254452
2016-09-07,-0.005694872959639774
2016-09-08,0.004909395668925454
2016-09-09,-0.03777888784884953
2016-09-12,0.01844646186581267
2016-09-13,-0.011797961671926038
2016-09-14,0.008407655992506369
2016-09-15,0.0035017181240510897
2016-09-16,0.01013615141020141
2016-09-19,0.011186185061449194
2016-09-20,-0.0034163510085420956
2016-09-21,0.020241393214276426
2016-09-22,0.004960174587265387
2016-09-23,0.0025474335034387785
2016-09-26,-0.0033346491840908765
2016-09-27,-0.017208788807970832
2016-09-28,-0.005998495249338709
2016-09-29,-0.015168847819510112
2016-09-30,-0.008280690087673737
2016-10-03,-0.014195306653976614
2016-10-04,-0.02710498795445293
2016-10-05,-0.0022635540573852087
2016-10-06,0.0001744806045294034
2016-10-07,-0.0038386982203699738
2016-10-10,0.005254824374203215
2016-10-11,-0.013939379673271968
2016-10-12,0.014666709940001077
2016-10-13,0.013235807260000287
2016-10-14,-0.007562590388530466
2016-10-17,0.005195579954027307
2016-10-18,0.004479614341879268
2016-10-19,-0.002058287272751591
2016-10-20,-0.0020628804145066404
2016-10-21,-0.006372497886538264
2016-10-24,0.0019068378757183257
2016-10-25,0.0057091886152365046
2016-10-26,0.012042211190689933
2016-10-27,-0.009179148634609113
2016-10-28,0.003945763759351628
2016-10-31,0.02050601374629868
2016-11-01,-0.020093966591162693
2016-11-02,-0.009227602434963789
2016-11-03,0.004484337803592586
2016-11-04,-0.008928549709890543
2016-11-07,0.014899299643856834
2016-11-08,0.007340543831957591
2016-11-09,-0.039049854523024674
2016-11-10,-0.013871689460030368
2016-11-11,-0.009016923198445381
2016-11-14,-0.0067334699785464025
2016-11-15,0.01832176133496799
2016-11-16,-0.007916577150068327
2016-11-17,0.007072860480859422
2016-11-18,0.0
2016-11-21,0.008644067750669393
2016-11-22,0.010355592747439246
2016-11-23,-0.015374047383830192
2016-11-25,0.015075287747331911
2016-11-28,0.026167024546122075
2016-11-29,-0.00017210768114594988
2016-11-30,-0.03480977746822078
2016-12-01,-0.01124794714596189
2016-12-02,0.004694714887639284
2016-12-05,0.0008988295558385317
2016-12-06,-0.004848672236783869
2016-12-07,0.0160592953583909
2016-12-08,0.002841622132951249
2016-12-09,0.012218655345535012
2016-12-12,0.01364590942213506
2016-12-13,0.00655865463672245
2016-12-14,-0.02417699982630983
2016-12-15,0.004041748691496316
2016-12-16,0.015225627353376403
2016-12-19,0.0025857177946371213
2016-12-20,0.004986173098129099
2016-12-21,0.00017115794616651137
2016-12-22,0.0042763283239724
2016-12-23,0.00034062902713061227
2016-12-27,-0.0027241897353001976
2016-12-28,-0.011439374944802405
2016-12-29,0.016407701824732168
2016-12-30,-0.003398697981361276
2017-01-03,-0.00272790575127968
2017-01-04,0.007693494724795302
2017-01-05,0.0013575397851599558
2017-01-06,-0.004066758078048793
2017-01-09,-0.013609791197038534
2017-01-10,0.0020694196625585803
2017-01-11,0.009466511863471583
2017-01-12,0.0008527004461964527
2017-01-13,0.0006817159275371854
2017-01-17,0.010384473205360178
2017-01-18,0.0005055182644255751
2017-01-19,-0.013809644673481891
2017-01-20,-0.0010245047520210937
2017-01-23,-0.0018803564967239117
2017-01-24,0.0006852494282141297
2017-01-25,-0.004963218073594455
2017-01-26,0.0024080382655877752
2017-01-27,-0.0008580276331900949
2017-01-30,-0.0003434368621140216
2017-01-31,0.014430251857769028
2017-02-01,-0.03099039682247029
2017-02-02,0.0017474068163683132
2017-02-03,0.0055826656136384045
2017-02-06,-0.0026023165552664373
2017-02-07,0.00713177823722444
2017-02-08,0.007426670435444649
2017-02-09,-0.006514629402825878
2017-02-10,0.0019151716031331478
2017-02-13,0.0059089971917962725
2017-02-14,-0.008984181984491912
2017-02-15,-0.005753307813930242
2017-02-16,0.007890881458224586
2017-02-17,0.0010437304549233417
2017-02-21,0.009210697547172408
2017-02-22,0.005683222689942369
2017-02-23,0.015068339433832012
2017-02-24,0.0035426375048197567
2017-02-27,0.0008403881080276676
2017-02-28,0.012260783405770415
2017-03-01,-0.00580732635212311
2017-03-02,0.003504881799649473
2017-03-03,-0.013970065892808359
2017-03-06,-0.002529585559390757
2017-03-07,0.0025360005898613647
2017-03-08,-0.015348086789171433
2017-03-09,-0.004624806189006181
2017-03-10,0.010497072728428591
2017-03-13,0.0088555784479456
2017-03-14,-0.0011812569752620572
2017-03-15,0.01943547388888378
2017-03-16,-0.010113058067489966
2017-03-17,0.005024500884923011
2017-03-20,-0.004999381488211441
2017-03-21,0.01725046161389243
2017-03-22,0.0019755873267064405
2017-03-23,-0.0029576198129318554
2017-03-24,0.00659191222320854
2017-03-27,-0.0016372672736866267
2017-03-28,0.0029518000133883504
2017-03-29,-0.003760634760157311
2017-03-30,-0.008206163946198552
2017-03-31,0.003309591991419225
2017-04-03,-0.0004949160192710966
2017-04-04,0.00016524514001647894
2017-04-05,0.010889036861215562
2017-04-06,-0.007344248470140924
2017-04-07,-0.007563559891869076
2017-04-10,0.0031477755104662997
2017-04-11,0.0014866277814633566
2017-04-12,0.007585765202872574
2017-04-13,-0.0068739783653307684
2017-04-17,0.0042848084971165434
2017-04-18,0.0003281567463300217
2017-04-19,-0.007874157039434393
2017-04-20,-0.011739322022193632
2017-04-21,0.008867213902308713
2017-04-24,0.006965176508692883
2017-04-25,0.00016459100486421185
2017-04-26,-0.0031283519152742745
2017-04-27,0.004789876123213688
2017-04-28,-0.005095956338823648
2017-05-01,-0.0029740717630371005
2017-05-02,0.00513725453034497
2017-05-03,0.0004949168343784116
2017-05-04,0.009722841097124624
2017-05-05,0.005386155506129198
2017-05-08,-0.000649604538708104
2017-05-09,-0.010071053873717095
2017-05-10,0.00016538382019160025
2017-05-11,0.0009928730299677557
2017-05-12,0.004959441054571689
2017-05-15,0.0036190564389695368
2017-05-16,-0.006884200808030427
2017-05-17,0.003135836339642095
2017-05-18,0.0021388779078754805
2017-05-19,0.0016418289388415719
2017-05-22,0.009342745837736643
2017-05-23,0.0008118226222406655
2017-05-24,0.005354674924046954
2017-05-25,0.008392574937370334
2017-05-26,-0.00048034540685093496
2017-05-30,0.0019215156149785528
2017-05-31,0.0030368406709271323
2017-06-01,0.006532630713096399
2017-06-02,0.006332360426680506
2017-06-05,-0.008337363864402647
2017-06-06,-0.0031725526106503033
2017-06-07,0.00859315428280949
2017-06-08,-0.006311300832035793
2017-06-09,0.0023818775049633256
2017-06-12,0.002217464754593612
2017-06-13,0.000948617795695883
2017-06-14,0.006789636323526915
2017-06-15,0.0018820364713958426
2017-06-16,0.005479231535481244
2017-06-19,-0.006227624786009578
2017-06-20,0.004856478929977426
2017-06-21,-0.004209532496714741
2017-06-22,-0.0037575130192736284
2017-06-23,-0.0026717039474667414
2017-06-26,0.0029937835818947267
2017-06-27,-0.015396683294418567
2017-06-28,-0.00765900255113916
2017-06-29,-0.011577292329960631
2017-06-30,-0.0014642322889283355
2017-07-03,-0.004398897283969472
2017-07-05,-0.0045820108961509565
2017-07-06,-0.001808095365907758
2017-07-07,0.0032937699360560124
2017-07-10,-0.0016414783160997315
2017-07-11,0.0003287543856207442
2017-07-12,0.008711315789430962
2017-07-13,-0.008799148850373695
2017-07-14,0.006575628971796643
2017-07-17,0.006042923378207998
2017-07-18,0.008279407453811505
2017-07-19,0.009499206216796452
2017-07-20,0.0014353510225775246
2017-07-21,0.009236877856616532
2017-07-24,-0.013728702711924279
2017-07-25,-0.005120021125914032
2017-07-26,0.0070763884787194975
2017-07-27,-0.0019164562375045824
2017-07-28,-0.002239895859592167
2017-07-31,0.009781918707465032
2017-08-01,0.002223255602762153
2017-08-02,0.008398056898725859
2017-08-03,0.007385324366411483
2017-08-04,-0.00031203714426186746
2017-08-07,0.003276720424367552
2017-08-08,0.00668721140585693
2017-08-09,-0.0040165634118947136
2017-08-10,0.011102404302590685
2017-08-11,-0.012681912933472983
2017-08-14,0.0032895991617254428
2017-08-15,0.00655747367013082
2017-08-16,0.0015510956309996438
2017-08-17,-0.007898336642640058
2017-08-18,0.008273268936238809
2017-08-21,0.002322624057188749
2017-08-22,0.001699013689847817
2017-08-23,0.003084088753229075
2017-08-24,-0.001998821154067798
2017-08-25,0.00277284603914163
2017-08-28,0.004301113552823033
2017-08-29,-0.001835258305239451
2017-08-30,-0.0022984781639329155
2017-08-31,0.0016891333696629207
2017-09-01,-0.0013797831589379417
2017-09-05,0.006602123250645686
2017-09-06,0.00030528520821193617
2017-09-07,0.00823407073535698
2017-09-08,0.007864272847625031
2017-09-11,0.006002863957610849
2017-09-12,-0.021032542993691616
2017-09-13,-0.007466257371595453
2017-09-14,0.01028590277092789
2017-09-15,0.003950435505681638
2017-09-18,-0.008929847464690832
2017-09-19,-0.007330494861611414
2017-09-20,-0.007692242300291197
2017-09-21,-0.0035659367372983253
2017-09-22,-0.010269165486029519
2017-09-25,0.0099038648696268
2017-09-26,-0.005136563080579859
2017-09-27,-0.01596003399922674
2017-09-28,0.004293251067792214
2017-09-29,-0.006016568790582322
2017-10-02,0.013061372639738611
2017-10-03,-0.004402324717771577
2017-10-04,0.012160349653395519
2017-10-05,-0.00031213479523206633
2017-10-06,0.0035901748271656153
2017-10-09,-0.0006222305909608927
2017-10-10,0.0038904113174937915
2017-10-11,0.0034102187098656866
2017-10-12,0.012977097160635331
2017-10-13,-0.007167999298391181
2017-10-16,-0.0010751093812814139
2017-10-17,0.007227445645083597
2017-10-18,0.003053333788233914
2017-10-19,0.013546231751877746
2017-10-20,0.003303918336115208
2017-10-23,-0.00014967691012990336
2017-10-24,0.000299545038521698
2017-10-25,-0.0007484919840445858
2017-10-26,0.00763846213955599
2017-10-27,0.008323060574475516
2017-10-30,-0.005454035518481892
2017-10-31,-0.0011855572485069965
2017-11-01,-0.006529030162669591
2017-11-02,0.009857944340802671
2017-11-03,0.008282944690516159
2017-11-06,-0.0076279943756802915
2017-11-07,0.008721067443851593
2017-11-08,-0.0010254960929608758
2017-11-09,0.0008802883833924913
2017-11-10,-0.004543559243004314
2017-11-13,0.014094842956621001
2017-11-14,0.017263880995645575
2017-11-15,-0.011074063491846364
2017-11-16,0.00014523611772432332
2017-11-17,-0.008433690817732042
2017-11-20,-0.0030796515141293668
2017-11-21,0.0030891650660023195
2017-11-22,0.001172953206261873
2017-11-24,0.003808715686286268
2017-11-27,0.0035018260052375183
2017-11-28,0.0023268273755305824
2017-11-29,0.004787236776070625
2017-11-30,0.003320940294117669
2017-12-01,-0.0050365679440878
2017-12-04,-0.008099259282133953
2017-12-05,-0.00495806286293321
2017-12-06,0.0026376556074945157
2017-12-07,0.004384693289910091
2017-12-08,0.0034924978378430005
2017-12-11,0.003045053620921667
2017-12-12,-0.02183027163738538
2017-12-13,0.003695026255549516
2017-12-14,-0.003092421295562864
2017-12-15,0.006942510673163094
2017-12-18,-0.010268257543186277
2017-12-19,-0.019860923907309314
2017-12-20,-0.00287290091742487
2017-12-21,-0.00485301038311825
2017-12-22,0.0015240031419208044
2017-12-26,-0.005477811684044043
2017-12-27,0.007955909999570965
2017-12-28,0.008348531755452138
2017-12-29,0.0
2018-01-02,-0.009935307606803612
2018-01-03,-0.0034970875433917303
2018-01-04,-0.0035092120054335263
2018-01-05,-0.006737026242706223
2018-01-08,0.008632459579994034
2018-01-09,-0.00794725100123983
2018-01-10,-0.019103326751452876
2018-01-11,-0.0014137550362641749
2018-01-12,0.0007864890267417213
2018-01-16,-0.007543598488199299
2018-01-17,0.00665072374031439
2018-01-18,-0.004718913224055821
2018-01-19,-0.002529172106261912
2018-01-22,-0.0015843850343200128
2018-01-23,0.009046080687583391
2018-01-24,-0.0053473621707554875
2018-01-25,0.014231299651462859
2018-01-26,-0.0020267152067569016
2018-01-29,-0.015466580588759826
2018-01-30,0.004760482474610139
2018-01-31,0.015477102609144033
2018-02-01,-0.02643870453011765
2018-02-02,-0.009425004788545466
2018-02-05,-0.013545985523580883
2018-02-06,-0.01602092990694426
2018-02-07,-0.005482537909163754
2018-02-08,-0.006014305213667859
2018-02-09,0.026890658985314397
2018-02-12,0.0029462041562151597
2018-02-13,0.006306977529412894
2018-02-14,-0.015873135780587688
2018-02-15,0.01962094536257286
2018-02-16,0.009784524953240226
2018-02-20,-0.016472539968106603
2018-02-21,-0.012808291124242976
2018-02-22,0.00365988072613721
2018-02-23,0.025024551570730802
2018-02-26,-0.0037185256171879955
2018-02-27,-0.017039924040867294
2018-02-28,-0.010731424220808305
2018-03-01,-0.004839763439277611
2018-03-02,-0.002683617482173606
2018-03-05,0.02421423273983625
2018-03-06,-0.013626772563990919
2018-03-07,-0.006990553228572671
2018-03-08,0.01039207638733508
2018-03-09,0.004479165129377627
2018-03-12,0.005615028386854126
2018-03-13,-0.0014777554448993646
2018-03-14,0.008223677576285837
2018-03-15,0.010929725198551399
2018-03-16,0.007745609892479521
2018-03-19,-0.010888698268865626
2018-03-20,-0.0037234195765816214
2018-03-21,-0.004062239380272281
2018-03-22,0.0021211184943801253
2018-03-23,-0.014979014957641201
2018-03-26,0.010743523726036708
2018-03-27,0.01880633176621105
2018-03-28,-0.00032086347394255643
2018-03-29,0.006743770166086405
2018-04-02,-0.006539149806988331
2018-04-03,0.004173901470387875
2018-04-04,0.007034626917765019
2018-04-05,0.006032524683454943
2018-04-06,-0.0052075476279729305
2018-04-09,-0.0063450671166997985
2018-04-10,-0.004789360783696295
2018-04-11,-0.0012832473965374014
2018-04-12,-0.011403878894436281
2018-04-13,0.0004875114641367251
2018-04-16,0.013478433717355687
2018-04-17,0.00977397848125161
2018-04-18,-0.006823067904477509
2018-04-19,-0.0007989412395966733
2018-04-20,-0.006236017056375109
2018-04-23,0.0009653777786238216
2018-04-24,0.006269251541572762
2018-04-25,0.003194716630501526
2018-04-26,0.012739013962477452
2018-04-27,0.013679180088449927
2018-04-30,-0.002947131905559619
2018-05-01,0.00606736333059299
2018-05-02,-0.0044844319741806915
