Date,CDNS
2015-10-07,0.0037523416909557294
2015-10-08,-0.0014018121416646823
2015-10-09,0.017781897325383156
2015-10-12,-0.004137938050017942
2015-10-13,-0.0013850732620892536
2015-10-14,-0.013407259335669441
2015-10-15,0.0023429820385678646
2015-10-16,-0.0018699864104749775
2015-10-19,-0.006557437681293021
2015-10-20,-0.0033003157871639432
2015-10-21,-0.006622487875614147
2015-10-22,0.0057143256777809626
2015-10-23,0.01325751743232595
2015-10-26,-0.002336412988402703
2015-10-27,0.01873534479547101
2015-10-28,0.030344820570671782
2015-10-29,-0.01651043883998482
2015-10-30,0.008166896113889877
2015-11-02,0.0018002212764831604
2015-11-03,0.0
2015-11-04,0.008535513571607867
2015-11-05,0.00044535951863799994
2015-11-06,0.011130899830393837
2015-11-09,-0.00572431378279914
2015-11-10,0.008857429743809542
2015-11-11,-0.009657647676547199
2015-11-12,-0.0057623742838670555
2015-11-13,-0.006241613363515253
2015-11-16,0.008972581757567433
2015-11-17,0.005335742127819065
2015-11-18,0.013268431179218831
2015-11-19,0.009602763632464262
2015-11-20,-0.07176826232781808
2015-11-23,0.011178378145959345
2015-11-24,0.0004606277892009736
2015-11-25,0.01657461426024165
2015-11-27,0.01313409948049804
2015-11-30,-0.003129262384741649
2015-12-01,-0.0013452367857941239
2015-12-02,-0.002245224220089659
2015-12-03,-0.04500450184078031
2015-12-04,0.020263917016489552
2015-12-07,-0.004157051001093759
2015-12-08,-0.0027829066525332236
2015-12-09,-0.01813950649527618
2015-12-10,0.0014210695608489754
2015-12-11,-0.002365148462824873
2015-12-14,0.004741601742352497
2015-12-15,0.019820673228341912
2015-12-16,0.007403972368953404
2015-12-17,-0.019751965830686724
2015-12-18,-0.015932528123560386
2015-12-21,-0.0038095201764788422
2015-12-22,0.012428309174647767
2015-12-23,0.006609980530275283
2015-12-24,-0.0014070722198067376
2015-12-28,-0.0037577185351993503
2015-12-29,0.0028289191834496297
2015-12-30,-0.002350782479223157
2015-12-31,-0.019321388344913037
2016-01-04,-0.013455011363893599
2016-01-05,0.00048710319276024094
2016-01-06,-0.016553073876976576
2016-01-07,-0.022277264650655937
2016-01-08,-0.02582279639908025
2016-01-11,0.0020790496883160703
2016-01-12,-0.007261477801400851
2016-01-13,-0.025078346789077166
2016-01-14,0.03858517252101401
2016-01-15,-0.019607800682256094
2016-01-19,-0.007894716764751286
2016-01-20,0.010079603724803876
2016-01-21,-0.005777342702849131
2016-01-22,0.031167466617872952
2016-01-25,-0.033299160004463535
2016-01-26,0.022787407456449138
2016-01-27,-0.023834150396718656
2016-01-28,0.007961763127144694
2016-01-29,0.030015782079741316
2016-02-01,-0.0010224208057807438
2016-02-02,-0.01586496206582444
2016-02-03,0.0
2016-02-04,0.06084243911312548
2016-02-05,-0.01960782480441492
2016-02-08,-0.019999980926513672
2016-02-09,0.011224454544525697
2016-02-10,0.03128157662864672
2016-02-11,-0.014187911347856241
2016-02-12,0.006451666033565839
2016-02-16,0.01627218503613559
2016-02-17,0.016496853106211073
2016-02-18,-0.008114561818760135
2016-02-19,0.008180946615810258
2016-02-22,0.014319772130569453
2016-02-23,-0.0070588055778951775
2016-02-24,0.009478618577014819
2016-02-25,0.014554055605393357
2016-02-26,0.0009254303493846372
2016-02-29,-0.003698563421637213
2016-03-01,0.019489563395048926
2016-03-02,0.009103357723724725
2016-03-03,-0.00045107031337043857
2016-03-04,0.006317662031247062
2016-03-07,-0.0013452367857941239
2016-03-08,-0.014818137266405462
2016-03-09,0.003190505611682104
2016-03-10,0.010449774640825193
2016-03-11,0.013489260229164746
2016-03-14,0.0031055763966716388
2016-03-15,0.0022113770769938146
2016-03-16,0.015887052637940657
2016-03-17,0.006516056279211924
2016-03-18,0.0
2016-03-21,-0.010358211926106864
2016-03-22,0.0
2016-03-23,-0.002180599378269199
2016-03-24,0.005244792116914532
2016-03-28,-0.001304377680239499
2016-03-29,0.02699176568424777
2016-03-30,-0.009325956419307557
2016-03-31,0.00898583983446466
2016-04-01,0.0025445066215654677
2016-04-04,-0.0038071131519276102
2016-04-05,-0.002123109922732569
2016-04-06,-0.001702166618184786
2016-04-07,-0.010656436903506372
2016-04-08,0.008617008652673785
2016-04-11,-0.007689034871808387
2016-04-12,-0.010761945971865194
2016-04-13,0.015230652238545028
2016-04-14,-0.0004286424738336736
2016-04-15,0.006003404437415538
2016-04-18,0.007246380346470849
2016-04-19,-0.00042311984292420224
2016-04-20,-0.0046570959544103285
2016-04-21,0.002977443391864565
2016-04-22,0.0067854049164459695
2016-04-25,0.00252735747771049
2016-04-26,-0.011344477271856612
2016-04-27,0.008499738621101205
2016-04-28,-0.016013449983016348
2016-04-29,-0.006852241747245635
2016-05-02,0.015092728478194983
2016-05-03,-0.0076465717151714685
2016-05-04,-0.00941786022923452
2016-05-05,-0.0034572137344931475
2016-05-06,0.012575928978474149
2016-05-09,0.011134913260565371
2016-05-10,0.0012705962948480476
2016-05-11,-0.001692005465796509
2016-05-12,-0.0063559159366815
2016-05-13,0.009808082505473603
2016-05-16,0.01140204621131935
2016-05-17,-0.016283978479055605
2016-05-18,0.015280162076063197
2016-05-19,-0.006270887042301165
2016-05-20,0.03281442003683743
2016-05-23,-0.006924646907414678
2016-05-24,0.03404429664795594
2016-05-25,-0.010709978588667846
2016-05-26,-0.000400971478255574
2016-05-27,0.004813434834168628
2016-05-31,-0.013173650050169794
2016-06-01,0.0008090800290947442
2016-06-02,-0.0004042129739026956
2016-06-03,-0.0012130521573864295
2016-06-06,0.007287384302320454
2016-06-07,-0.0008038002849524162
2016-06-08,0.0008044468995995757
2016-06-09,-0.0008038002849524162
2016-06-10,-0.006436035538369467
2016-06-13,-0.004453465868576423
2016-06-14,-0.008133418531858116
2016-06-15,-0.0016399757761242917
2016-06-16,0.002053356725965294
2016-06-17,-0.005737679993327416
2016-06-20,0.009068397002427897
2016-06-21,-0.001633946443083012
2016-06-22,-0.006137463799202658
2016-06-23,0.01358583414029857
2016-06-24,-0.034118607796686296
2016-06-27,-0.02985706355425022
2016-06-28,0.02297358880175504
2016-06-29,0.014830524398827594
2016-06-30,0.014613714529090327
2016-07-01,0.003292178033653892
2016-07-05,0.0008203633491448148
2016-07-06,0.00163938180953771
2016-07-07,0.005728289140310983
2016-07-08,0.019121208902088016
2016-07-11,0.013173650050169794
2016-07-12,0.007880250967408298
2016-07-13,-0.0027365009786159966
2016-07-14,0.00862404199845579
2016-07-15,-0.00582975597352986
2016-07-18,0.003127440341855303
2016-07-19,0.009353069857573226
2016-07-20,0.008108146521787596
2016-07-21,-0.010340882859138145
2016-07-22,0.008900911024696478
2016-07-25,0.0023014755137988896
2016-07-26,-0.07156521209126221
2016-07-27,-0.0032976060573491894
2016-07-28,-0.007030606871314071
2016-07-29,0.0016659311868976179
2016-08-01,0.0041580201514364035
2016-08-02,-0.008281526242234882
2016-08-03,0.011273425545473836
2016-08-04,0.004541726402564672
2016-08-05,0.01438554798878977
2016-08-08,0.00040519565470753527
2016-08-09,-0.0024301892261301417
2016-08-10,0.0020300911941899535
2016-08-11,0.004862193290151584
2016-08-12,-0.003629038522444672
2016-08-15,0.0016188149336062718
2016-08-16,-0.01535350144511527
2016-08-17,0.0020516715362624005
2016-08-18,0.0139230201279954
2016-08-19,0.009289157516567448
2016-08-22,-0.0016006005820351499
2016-08-23,0.011623206385206641
2016-08-24,-0.0011886167558462502
2016-08-25,0.008726744493958716
2016-08-26,0.00550528462321509
2016-08-29,0.0
2016-08-30,-0.001955386689764693
2016-08-31,-0.0031347931924397
2016-09-01,0.00275156027337764
2016-09-02,0.015680110346584897
2016-09-06,-0.0027016478285009082
2016-09-07,0.005417933003936781
2016-09-08,-0.010392627502734397
2016-09-09,-0.026059828580466626
2016-09-12,0.009984025194063495
2016-09-13,-0.026492686913371477
2016-09-14,-0.009342056935206955
2016-09-15,0.0180402027498352
2016-09-16,-0.02416433279554242
2016-09-19,0.0070160990303616
2016-09-20,0.004098376353816935
2016-09-21,0.006530606016820872
2016-09-22,0.017031633369536392
2016-09-23,-0.010765568524123581
2016-09-26,-0.001209140666772468
2016-09-27,0.014931352769661732
2016-09-28,0.006759446476042541
2016-09-29,-0.0039494621909560435
2016-09-30,0.012291886666581542
2016-10-03,-0.004700385272459862
2016-10-04,-0.0023612540851114527
2016-10-05,0.004733685604694671
2016-10-06,0.0007852555281846474
2016-10-07,0.0015692787715386736
2016-10-10,0.028202087504491047
2016-10-11,-0.0224761962890625
2016-10-12,0.003507410488039042
2016-10-13,0.006601944710444396
2016-10-14,0.002700605502244491
2016-10-17,-0.0015390153340116841
2016-10-18,0.011175298637866371
2016-10-19,-0.0038109901807161783
2016-10-20,-0.012241763668553896
2016-10-21,-0.004260287050801614
2016-10-24,0.0011668878924087078
2016-10-25,-0.009324000514850717
2016-10-26,0.0007843316770066444
2016-10-27,-0.006269586384879289
2016-10-28,0.0007885863538534821
2016-10-31,0.007880250967408298
2016-11-01,-0.01641908043575535
2016-11-02,-0.015898236127033005
2016-11-03,0.001211659384821484
2016-11-04,0.005647413653815159
2016-11-07,0.020457289315634508
2016-11-08,0.0007861065249690213
2016-11-09,-0.015710904670621972
2016-11-10,-0.008778903353668488
2016-11-11,0.01972623865169809
2016-11-14,0.007106210253373213
2016-11-15,-0.0027440099645693605
2016-11-16,0.016116345864978454
2016-11-17,0.02437134048238576
2016-11-18,-0.0030211452072894662
2016-11-21,0.017424280245004642
2016-11-22,-0.0033507129762762045
2016-11-23,-0.010459495026429955
2016-11-25,0.010192542850002262
2016-11-28,-0.00896860123562837
2016-11-29,0.0026395057924566423
2016-11-30,-0.01165849808813224
2016-12-01,-0.04185693884051933
2016-12-02,0.005559943921829902
2016-12-05,0.008293878133980304
2016-12-06,0.0023501552811853177
2016-12-07,0.014458731132416469
2016-12-08,0.008474623592522157
2016-12-09,-0.008785314727091764
2016-12-12,-0.003853579134091678
2016-12-13,-0.0007737120877572279
2016-12-14,-0.0065814973595073045
2016-12-15,-0.005066218298505287
2016-12-16,0.0003917049985457943
2016-12-19,0.00587312502557813
2016-12-20,0.008952881956207692
2016-12-21,-0.005401211004489093
2016-12-22,-0.010085346080557778
2016-12-23,0.0094043795773191
2016-12-27,0.004658343587676805
2016-12-28,-0.01893353118268226
2016-12-29,0.005120168225298816
2016-12-30,-0.01175553052617262
2017-01-03,0.004758161875518141
2017-01-04,0.009076540680795553
2017-01-05,0.003519755716153039
2017-01-06,-0.00038972053551455943
2017-01-09,0.002729032977203172
2017-01-10,0.0019440569884936476
2017-01-11,0.013193641697645253
2017-01-12,-0.006510918127920151
2017-01-13,0.005011532694300547
2017-01-17,-0.010356749555976208
2017-01-18,0.0042635896745899515
2017-01-19,0.0023156876223746625
2017-01-20,-0.001155132078938803
2017-01-23,-0.010408652744982705
2017-01-24,0.02181532778644346
2017-01-25,0.0011437547529193903
2017-01-26,-0.011424262825376008
2017-01-27,0.010015417490417011
2017-01-30,-0.0038138244370647945
2017-01-31,-0.0034456412594254804
2017-02-01,-0.008067652181393492
2017-02-02,0.12044928919867415
2017-02-03,0.006913199221606714
2017-02-06,0.00858221789229252
2017-02-07,0.0
2017-02-08,-0.0047651257197920405
2017-02-09,0.010601897003042593
2017-02-10,-0.0006767699130751925
2017-02-13,0.009820487688300572
2017-02-14,0.0033534668844106275
2017-02-15,0.006016052965133412
2017-02-16,0.004651142454291213
2017-02-17,-0.0013227185344397707
2017-02-21,0.019536428400092065
2017-02-22,0.002273455431724747
2017-02-23,-0.0025923500364163354
2017-02-24,0.016569207846155454
2017-02-27,0.00798977285666802
2017-02-28,-0.02029173362141512
2017-03-01,0.013268603639924992
2017-03-02,-0.007026487291824979
2017-03-03,0.000321654192111831
2017-03-06,-0.002893895546107972
2017-03-07,0.007416947453683376
2017-03-08,0.0028809268004892363
2017-03-09,-0.003191841101603754
2017-03-10,0.0054434863524104316
2017-03-13,0.008598740797574278
2017-03-14,-0.002210284011859409
2017-03-15,-0.0006329258709566465
2017-03-16,0.0015832564021955875
2017-03-17,0.007271623638556823
2017-03-20,0.0021971027458635994
2017-03-21,-0.013153776144056772
2017-03-22,0.008568722811883367
2017-03-23,-0.001573352527654004
2017-03-24,-0.003781876256412575
2017-03-27,0.0022144793885672254
2017-03-28,-0.009469733002501424
2017-03-29,0.004461481859187266
2017-03-30,-0.005393403357393467
2017-03-31,0.0015948719761451624
2017-04-03,-0.007961783536215905
2017-04-04,-0.0016051119638154088
2017-04-05,-0.008038585110402674
2017-04-06,0.010372761454370272
2017-04-07,0.0003208286447660136
2017-04-10,0.005452215350547185
2017-04-11,0.00414670364225711
2017-04-12,-0.0066708731742801675
2017-04-13,-0.005116720341217129
2017-04-17,0.008678834622883214
2017-04-18,0.024856619104716815
2017-04-19,0.009017441445998031
2017-04-20,0.009861315479218202
2017-04-21,0.003356747293712603
2017-04-24,0.01824812818217736
2017-04-25,-0.046296274141376936
2017-04-26,-0.005637341166783605
2017-04-27,0.009133887103223381
2017-04-28,0.016541784149576078
2017-05-01,0.0042984154424381416
2017-05-02,0.002445791296052491
2017-05-03,-0.0009149921670155159
2017-05-04,0.0
2017-05-05,0.008547088166671157
2017-05-08,-0.006355904317604466
2017-05-09,0.005178134616627084
2017-05-10,-0.002121202873461181
2017-05-11,0.0018220884523219016
2017-05-12,-0.003031290807227638
2017-05-15,0.007905203437379882
2017-05-16,0.002714936604682583
2017-05-17,-0.025571668047447815
2017-05-18,-0.0021611514709256596
2017-05-19,0.014232645074756078
2017-05-22,0.02287980561102665
2017-05-23,0.014613829296330039
2017-05-24,0.007348618360848658
2017-05-25,0.014298157491227093
2017-05-26,0.004890736244289817
2017-05-30,0.0
2017-05-31,0.0060119977852259865
2017-06-01,-0.004553211445394667
2017-06-02,0.008290477968051047
2017-06-05,0.007088176828899728
2017-06-06,-0.003096863990257104
2017-06-07,-0.0016944753897083498
2017-06-08,0.002545973308988314
2017-06-09,-0.020315954681308646
2017-06-12,-0.014112951072553948
2017-06-13,0.004966461756238605
2017-06-14,-0.0017442258903935803
2017-06-15,-0.0055328662162125175
2017-06-16,0.0008784415214195818
2017-06-19,0.0023404919731762064
2017-06-20,-0.004962001671741656
2017-06-21,0.005280149732182382
2017-06-22,0.00029175142689386035
2017-06-23,-0.0005834439462043539
2017-06-26,0.001167569103533772
2017-06-27,-0.017784274749850892
2017-06-28,0.011873005110834
2017-06-29,-0.019067219799632773
2017-06-30,0.001495306633113147
2017-07-03,-0.012541115634300715
2017-07-05,0.00604780056804044
2017-07-06,0.000300520631068002
2017-07-07,0.01171873208994989
2017-07-10,0.006831106903526063
2017-07-11,0.0073746309364957074
2017-07-12,0.016983835737691022
2017-07-13,-0.008062159026416271
2017-07-14,0.008127685721217581
2017-07-17,-0.0005758841931267078
2017-07-18,0.0028810801341419
2017-07-19,0.014650913571193191
2017-07-20,-0.00651187837552647
2017-07-21,-0.003134813618501764
2017-07-24,0.0025729031951307046
2017-07-25,0.04476759932951824
2017-07-26,0.01473801649898232
2017-07-27,-0.005379256624471029
2017-07-28,0.0008112163241811299
2017-07-31,-0.002972083238120482
2017-08-01,-0.004878056849118129
2017-08-02,-0.018246240778032052
2017-08-03,0.004438276027690646
2017-08-04,-0.0002761204580502552
2017-08-07,0.011878461218597591
2017-08-08,0.004640954517833418
2017-08-09,-0.006521681215901576
2017-08-10,-0.010120424854588195
2017-08-11,0.0041448336991150025
2017-08-14,0.018436933575455727
2017-08-15,0.005674220715858214
2017-08-16,0.009134877523829132
2017-08-17,-0.01916936087268406
2017-08-18,0.002985901462973617
2017-08-21,0.0010825687334616863
2017-08-22,0.012435768142731396
2017-08-23,-0.0029372659041549953
2017-08-24,-0.004284945012273167
2017-08-25,0.005917192546996741
2017-08-28,0.009893019165487127
2017-08-29,0.0037066292812200086
2017-08-30,0.011870239112390157
2017-08-31,0.02424401174083446
2017-09-01,-0.015271119237394548
2017-09-05,-0.011630833916120631
2017-09-06,0.0007844868718656084
2017-09-07,0.0041808164488708055
2017-09-08,-0.004944018350252155
2017-09-11,-0.016474922606240172
2017-09-12,-0.0015953568816082786
2017-09-13,-0.002663075263724557
2017-09-14,0.015220285266009714
2017-09-15,0.006575486506837924
2017-09-18,0.013326321281235787
2017-09-19,0.0010314831559175008
2017-09-20,-0.011849538590645192
2017-09-21,0.0018248095336403924
2017-09-22,0.011709621633254175
2017-09-25,-0.011831349962260207
2017-09-26,-0.002342434726177789
2017-09-27,0.015392546561597387
2017-09-28,0.0020555456017088414
2017-09-29,0.012051313351362225
2017-10-02,0.005827198761668262
2017-10-03,0.00906802527539563
2017-10-04,0.004742851228049627
2017-10-05,0.0034782457055513305
2017-10-06,0.0071800178239582735
2017-10-09,0.008112045572316262
2017-10-10,0.0
2017-10-11,0.009266059099439339
2017-10-12,0.010388990372474538
2017-10-13,0.004304168017439158
2017-10-16,-0.0007142566499256375
2017-10-17,-0.003812243096461554
2017-10-18,-0.0004783653936076826
2017-10-19,0.00047859433657593264
2017-10-20,0.011241267413736544
2017-10-23,-0.0030746749567462928
2017-10-24,0.0037959630277564216
2017-10-25,-0.002127160237926695
2017-10-26,0.011842728222253518
2017-10-27,0.008426980338593681
2017-10-30,-0.004178279886841274
2017-10-31,0.00606056671994204
2017-11-01,-0.0034754755887215216
2017-11-02,0.018135378387206913
2017-11-03,0.0025120029242235997
2017-11-06,0.008883812667262347
2017-11-07,0.00022574669962804883
2017-11-08,-0.005191863345313852
2017-11-09,-0.01179942049840188
2017-11-10,0.01125147387028691
2017-11-13,0.014305114448711187
2017-11-14,0.002238690237688079
2017-11-15,-0.010051390626274137
2017-11-16,0.012184136264567824
2017-11-17,-0.006241613363515253
2017-11-20,0.006056452040751781
2017-11-21,0.010702416349257282
2017-11-22,-0.007279987154745982
2017-11-24,0.013333299424913125
2017-11-27,-0.010087699558448793
2017-11-28,0.0011076481554408435
2017-11-29,-0.04492141714952547
2017-11-30,0.017377201173576218
2017-12-01,-0.004327001306518641
2017-12-04,-0.029734744177962402
2017-12-05,0.005893446741895847
2017-12-06,0.005390282793613643
2017-12-07,0.01515146126019462
2017-12-08,0.00022967018153141616
2017-12-11,-0.001377441951317393
2017-12-12,-0.004827565160290925
2017-12-13,-0.005312994626290979
2017-12-14,0.003018979314259873
2017-12-15,0.011345258023781835
2017-12-18,-0.002747228274871283
2017-12-19,0.004591298024265278
2017-12-20,-0.012568538806133955
2017-12-21,-0.01689422720905931
2017-12-22,-0.005178936513038024
2017-12-26,-0.006862212786277189
2017-12-27,0.006671402696046602
2017-12-28,0.0009467672314165121
2017-12-29,-0.011113767096906257
2018-01-02,0.005499749974048784
2018-01-03,0.020927493081608572
2018-01-04,0.015140962526397628
2018-01-05,0.009407981417750788
2018-01-08,0.02114108786073876
2018-01-09,0.003339303917928582
2018-01-10,-0.00510316272007294
2018-01-11,0.0006690182692861146
2018-01-12,0.00445733825942507
2018-01-16,-0.017528309759852645
2018-01-17,0.013098506030805757
2018-01-18,0.0017832816600309442
2018-01-19,0.014686245384526009
2018-01-22,0.0019736876227960387
2018-01-23,0.0013132277324241493
2018-01-24,-0.008087408347208003
2018-01-25,-0.011458802237204746
2018-01-26,0.020954048460090302
2018-01-29,-0.027074189616277278
2018-01-30,-0.013016198679974389
2018-01-31,0.020009119537850895
2018-02-01,-0.05862686206714751
2018-02-02,-0.026758254330196296
2018-02-05,-0.04403887167376486
2018-02-06,0.0073810361102011335
2018-02-07,-0.02551799114465969
2018-02-08,-0.04537205117569232
2018-02-09,0.02335688803583702
2018-02-12,0.024416087088485083
2018-02-13,-0.01813463668169557
2018-02-14,0.01926120086665084
2018-02-15,0.01139007544765902
2018-02-16,0.0023035616404116777
2018-02-20,0.0257915813449614
2018-02-21,-0.022653718916910814
2018-02-22,-0.0117167372424557
2018-02-23,0.024226867522935125
2018-02-26,0.0037744767198366613
2018-02-27,-0.012534469983716101
2018-02-28,-0.015740008669502537
2018-03-01,-0.013928318523380612
2018-03-02,0.02772695228834432
2018-03-05,0.005344848042232231
2018-03-06,-0.013164568550979028
2018-03-07,0.010005115295752098
2018-03-08,-0.0017779958527641693
2018-03-09,0.009669238562144411
2018-03-12,0.0005040437905707851
2018-03-13,-0.013350191027928338
2018-03-14,-0.008680019243916592
2018-03-15,0.006438320582309531
2018-03-16,-0.012538425166536693
2018-03-19,-0.00932885744825318
2018-03-20,-0.0070625284069223415
2018-03-21,0.010273956771720938
2018-03-22,-0.025032571647179425
2018-03-23,-0.027012525756093586
2018-03-26,0.029686585614313588
2018-03-27,-0.02829678549119674
2018-03-28,-0.007142915531078153
2018-03-29,0.017432237929026817
2018-04-02,-0.02502045069864356
2018-04-03,0.012831322698716008
2018-04-04,0.010190000492727336
2018-04-05,0.008178823188783158
2018-04-06,-0.029204922383082033
2018-04-09,0.00974926070320059
2018-04-10,0.02096547093884693
2018-04-11,-0.008376048977375539
2018-04-12,0.020980938467479282
2018-04-13,-0.004537015695335711
2018-04-16,0.006434361484606521
2018-04-17,0.014917356018553596
2018-04-18,0.0018372624049254327
2018-04-19,-0.020696807407049156
2018-04-20,-0.009630834672678446
2018-04-23,-0.0075634461327553915
2018-04-24,0.09118122811857465
2018-04-25,-0.013220223928152364
2018-04-26,0.008341708920673208
2018-04-27,0.0017548181472868407
2018-04-30,0.0025025598375756353
2018-05-01,0.006989485014934571
2018-05-02,-0.009172011167209448
2018-05-03,0.007005223186028919
2018-05-04,0.013664577318274418
2018-05-07,0.006617658402268356
