Date,ROL
2015-10-07,0.03289232495193173
2015-10-08,0.01098084899769236
2015-10-09,0.010861933095369869
2015-10-12,0.00573049220831745
2015-10-13,-0.008190656980493816
2015-10-14,-0.008617693407996896
2015-10-15,-0.0057950101352566286
2015-10-16,0.0018215629413702583
2015-10-19,-0.013818245202851243
2015-10-20,0.004793404732982065
2015-10-21,-0.004770537615397585
2015-10-22,0.006268423105465271
2015-10-23,0.014291081627767044
2015-10-26,-0.006141516402227487
2015-10-27,-0.01017848434119939
2015-10-28,-0.007711803229494052
2015-10-29,0.0007399675993191579
2015-10-30,-0.00813597176699199
2015-11-02,-0.007084389218158238
2015-11-03,0.0011267569489761264
2015-11-04,-0.006376671273962908
2015-11-05,-0.0011328038623129588
2015-11-06,0.011035295105155773
2015-11-09,-0.014301872959459172
2015-11-10,0.009163582983622964
2015-11-11,-0.003405151797387651
2015-11-12,-0.013287615435146782
2015-11-13,-0.005386845375078608
2015-11-16,0.005416020640818919
2015-11-17,-0.00307825065376921
2015-11-18,0.022385198532651973
2015-11-19,0.007550189248877404
2015-11-20,0.008992278786890129
2015-11-23,0.01448171850014246
2015-11-24,-0.01683729300422998
2015-11-25,0.007817914175408003
2015-11-27,0.005910879751099829
2015-11-30,-0.0029380732777054552
2015-12-01,0.011786388252789548
2015-12-02,-0.008008670500338044
2015-12-03,-0.01247729165476874
2015-12-04,0.0066892774375091335
2015-12-07,0.0033222799459315944
2015-12-08,-0.0069903588699341546
2015-12-09,-0.0055576482058981025
2015-12-10,0.006706359621275526
2015-12-11,-0.023315938761849897
2015-12-14,-0.017809824255090256
2015-12-15,0.00347215013320179
2015-12-16,0.028450245458379264
2015-12-17,-0.008971568601331303
2015-12-18,-0.012825489240266608
2015-12-21,-0.014902283999829957
2015-12-22,0.004654423182976597
2015-12-23,0.016602204398970644
2015-12-24,-0.009874486417333461
2015-12-28,0.020329854660428692
2015-12-29,-0.0011277355789502952
2015-12-30,0.004892918875038399
2015-12-31,-0.029962850125919593
2016-01-04,-0.02316607773190149
2016-01-05,-0.0035568561389038855
2016-01-06,-0.013486952714847456
2016-01-07,-0.02372354195663784
2016-01-08,-0.006589695040406851
2016-01-11,-0.0016588542930768835
2016-01-12,0.0751667927521722
2016-01-13,-0.02278898717672395
2016-01-14,0.01343878993881975
2016-01-15,-0.006240258017013223
2016-01-19,0.0011778772560759876
2016-01-20,0.006663649339588407
2016-01-21,-0.007398674827297391
2016-01-22,0.02393088086255135
2016-01-25,-0.009195181745198178
2016-01-26,0.022814766376638485
2016-01-27,-0.010207639031196258
2016-01-28,0.0068753347204866255
2016-01-29,0.045144013735124444
2016-02-01,-0.00980025023712694
2016-02-02,-0.008431079246031481
2016-02-03,0.005545411237395381
2016-02-04,-0.010294419213112138
2016-02-05,-0.026745367650203855
2016-02-08,-0.022988795009469154
2016-02-09,-0.024313817663318527
2016-02-10,0.012459661369517372
2016-02-11,-0.013497149297001743
2016-02-12,0.03380247363946376
2016-02-16,0.04437554595250437
2016-02-17,0.0037274291134588022
2016-02-18,-0.001856703820769301
2016-02-19,0.010416379376560592
2016-02-22,0.009204461565449407
2016-02-23,-0.012403984639656751
2016-02-24,0.015515263925677703
2016-02-25,0.006911943066355342
2016-02-26,0.002890006494161268
2016-02-29,-0.00828551050820514
2016-03-01,0.02361057860443272
2016-03-02,0.0
2016-03-03,0.014194678420227591
2016-03-04,0.003148969075736252
2016-03-07,0.014300693590293179
2016-03-08,-0.02716652562284938
2016-03-09,-0.00919036179297883
2016-03-10,-0.011772950015856098
2016-03-11,0.0025268318419344737
2016-03-14,-0.006481637924460215
2016-03-15,-0.0014500233822506425
2016-03-16,0.002541116190830861
2016-03-17,0.0028964595068770027
2016-03-18,0.009747111077557546
2016-03-21,-0.04183102825646612
2016-03-22,0.01119445011604614
2016-03-23,-0.010332088919177473
2016-03-24,-0.0011184476788969056
2016-03-28,0.0003727225502911935
2016-03-29,0.031716827753168086
2016-03-30,-0.014466413925304344
2016-03-31,-0.004771043270373365
2016-04-01,0.008849942056123883
2016-04-04,-0.002558762572499429
2016-04-05,-0.017588738082460198
2016-04-06,0.0067141804467407695
2016-04-07,-0.002593839811625198
2016-04-08,0.0014859334178038974
2016-04-11,-0.005563825861395699
2016-04-12,0.0022378199589401238
2016-04-13,0.0055827322819248515
2016-04-14,-0.006662086095201025
2016-04-15,0.009314744451154322
2016-04-18,0.0007381705297828667
2016-04-19,-0.0025820028867268308
2016-04-20,0.004437927553739618
2016-04-21,-0.01472793869939737
2016-04-22,0.006726727713129099
2016-04-25,-0.006681781190422509
2016-04-26,0.0003740429868790418
2016-04-27,-0.008591653489851248
2016-04-28,0.012811138769305952
2016-04-29,-0.000372552569036122
2016-05-02,0.005954794607217151
2016-05-03,-0.0011096689950567118
2016-05-04,0.0
2016-05-05,0.0011109017282611156
2016-05-06,0.014853269257639301
2016-05-09,-0.0014636846948336002
2016-05-10,0.011359985753403468
2016-05-11,-0.012319301124650739
2016-05-12,0.014673638824312052
2016-05-13,-0.014099772702997337
2016-05-16,-0.001099980246585086
2016-05-17,-0.004772448237241211
2016-05-18,0.005163980268091395
2016-05-19,0.007339467361089369
2016-05-20,0.005100369733640253
2016-05-23,-0.002537374785899771
2016-05-24,0.02907001344563076
2016-05-25,-0.010240432948874667
2016-05-26,0.006064902872288558
2016-05-27,0.007801523721771453
2016-05-31,0.0
2016-06-01,0.004574297047324594
2016-06-02,0.004903689535298517
2016-06-03,-0.00034851240715905174
2016-06-06,0.005578729774661451
2016-06-07,-0.0020803654395724624
2016-06-08,-0.0003475897227466218
2016-06-09,0.0010430481256367141
2016-06-10,-0.00694471013961262
2016-06-13,-0.006993024052621033
2016-06-14,-0.006338043739677057
2016-06-15,-0.00212598641353412
2016-06-16,0.0014202015143176538
2016-06-17,-0.014538916331806151
2016-06-20,0.00719685115036639
2016-06-21,0.0032155708927656956
2016-06-22,-0.0007125093979526431
2016-06-23,0.004989321457940621
2016-06-24,-0.02411336626483407
2016-06-27,-0.01017418124150904
2016-06-28,0.012114343390700055
2016-06-29,0.02792901888861432
2016-06-30,0.03281558613638236
2016-07-01,-0.0017078680869584417
2016-07-05,0.0013687636508938894
2016-07-06,-0.006152003829009822
2016-07-07,-0.0024069520233644948
2016-07-08,0.009996452141478374
2016-07-11,0.0037544807392362323
2016-07-12,0.0013597574458417139
2016-07-13,-0.001697674697882734
2016-07-14,-0.005782531701920113
2016-07-15,-0.004789118687752669
2016-07-18,-0.0034376976638940127
2016-07-19,-0.0013797892821261204
2016-07-20,0.010362634878634092
2016-07-21,-0.0017092823383041411
2016-07-22,0.004794366427883556
2016-07-25,-0.004430862715661732
2016-07-26,-0.0017114584362035723
2016-07-27,-0.03943795910473713
2016-07-28,-0.006783094135734191
2016-07-29,0.012940014992187443
2016-08-01,0.00035490523082670755
2016-08-02,-0.004611533716026184
2016-08-03,-0.0007125887274139764
2016-08-04,-0.01533514351771692
2016-08-05,0.0021728692836484598
2016-08-08,-0.0065288201745133945
2016-08-09,0.01898525790225336
2016-08-10,0.008957434963044353
2016-08-11,-0.003906655684127847
2016-08-12,-0.0007129158960930138
2016-08-15,0.00035713986387286845
2016-08-16,-0.0014270235445206225
2016-08-17,0.001785729268100944
2016-08-18,0.0014260881752703458
2016-08-19,0.0003561210101410417
2016-08-22,-0.0010675561546139578
2016-08-23,0.0014250717318271544
2016-08-24,-0.001778826060078953
2016-08-25,0.0007129179711200528
2016-08-26,-0.00035624772543130234
2016-08-29,0.002849972663423017
2016-08-30,0.000355447068787873
2016-08-31,0.012073585280219845
2016-09-01,0.010526654892159648
2016-09-02,0.010069407537618424
2016-09-06,0.003437305110601585
2016-09-07,0.0113053511595822
2016-09-08,-0.016598856157998942
2016-09-09,-0.012745357020202297
2016-09-12,0.01081625432533917
2016-09-13,-0.02036594708195083
2016-09-14,0.013389838568657941
2016-09-15,0.010083414572995109
2016-09-16,-0.0027539116346969594
2016-09-19,0.0006905239591541434
2016-09-20,-0.0024146286424190366
2016-09-21,0.00034573451799824184
2016-09-22,0.015900445637059724
2016-09-23,-0.009526980441562527
2016-09-26,-0.013397615006633168
2016-09-27,0.0024373291893478033
2016-09-28,0.005557647341726479
2016-09-29,-0.002417882059522092
2016-09-30,0.013850276634501002
2016-10-03,-0.002390713346420714
2016-10-04,-0.008216479984440084
2016-10-05,-0.007248805257018098
2016-10-06,-0.004520220340633152
2016-10-07,-0.008732170701754582
2016-10-10,0.0024666136718918263
2016-10-11,-0.011599071629379787
2016-10-12,0.0032002193266991164
2016-10-13,0.002127041959431253
2016-10-14,-0.002476041542210927
2016-10-17,-0.00035490181460662296
2016-10-18,0.002483664043514189
2016-10-19,-0.0010617660808107665
2016-10-20,-0.0010627247941039641
2016-10-21,-0.0017731489702704772
2016-10-24,0.003907959136020045
2016-10-25,-0.0042466401936270826
2016-10-26,0.06432147242483177
2016-10-27,0.025375460967090868
2016-10-28,-0.0013024867380294625
2016-10-31,0.0048909688950291574
2016-11-01,-0.009085097507779749
2016-11-02,0.003274342062504987
2016-11-03,-0.004242791576912541
2016-11-04,-0.004916381908110612
2016-11-07,0.011528182352515737
2016-11-08,0.010816119643312527
2016-11-09,0.01361873248138945
2016-11-10,-0.0025593110605541813
2016-11-11,-0.006735229092425632
2016-11-14,-0.0003225924033064542
2016-11-15,0.008398032251342391
2016-11-16,0.006085817046054709
2016-11-17,0.004457196695100585
2016-11-18,0.018383298730755726
2016-11-21,-0.005290968817817876
2016-11-22,0.015331764348901045
2016-11-23,-0.0040062474179788365
2016-11-25,0.008044650303495438
2016-11-28,0.0012276997424351954
2016-11-29,-0.006744470443934225
2016-11-30,-0.00833328923018839
2016-12-01,0.007469886448119745
2016-12-02,0.005251518204363093
2016-12-05,0.008912150302083921
2016-12-06,0.009138031368239652
2016-12-07,0.012073616019099731
2016-12-08,0.016701458560475002
2016-12-09,-0.0044001403093134606
2016-12-12,-0.01266926319046835
2016-12-13,-0.00447615637593235
2016-12-14,-0.005096100880295329
2016-12-15,0.0021089698273302204
2016-12-16,-0.0021045314340351062
2016-12-19,0.006327268260158281
2016-12-20,0.0059877929597673685
2016-12-21,-0.0029760409108342545
2016-12-22,-0.0038804653999181538
2016-12-23,0.008989799290168188
2016-12-27,0.003564149924178084
2016-12-28,-0.000887855348297717
2016-12-29,0.0053317249272955
2016-12-30,-0.004714160761569053
2017-01-03,-0.00858507198607894
2017-01-04,0.008958016599591723
2017-01-05,-0.005030898381054194
2017-01-06,-0.005354351212599084
2017-01-09,-0.009270105020547814
2017-01-10,-0.0006036951780727939
2017-01-11,0.0033224010825028127
2017-01-12,-0.009331851531738988
2017-01-13,0.015496991088399747
2017-01-17,-0.005685408399556335
2017-01-18,0.007222613257681143
2017-01-19,-0.002689102418142908
2017-01-20,0.019772162721832798
2017-01-23,-0.020564126983283026
2017-01-24,0.01619688997254043
2017-01-25,0.03099182674544876
2017-01-26,0.016318352763953436
2017-01-27,0.0008448198215271763
2017-01-30,-0.009850503360540719
2017-01-31,0.0022738638076824635
2017-02-01,-0.007941109443997396
2017-02-02,0.0011436709577361537
2017-02-03,0.015705233243853423
2017-02-06,-0.000562283435845079
2017-02-07,0.011533027447339084
2017-02-08,-0.0032082313831416354
2017-02-09,0.014273685533760405
2017-02-10,0.01214129163245592
2017-02-13,0.0016358791611090773
2017-02-14,-0.0048994284484755735
2017-02-15,0.004102861795776347
2017-02-16,0.006537910569143435
2017-02-17,-0.0005410942516541617
2017-02-21,-0.0018957551309968235
2017-02-22,0.0
2017-02-23,0.0013564895323536774
2017-02-24,-0.00027096898263789804
2017-02-27,0.0013551477988626992
2017-02-28,-0.010555000026984063
2017-03-01,0.010120730081614404
2017-03-02,-0.01435190321832891
2017-03-03,0.003022225619381702
2017-03-06,-0.005204230513119135
2017-03-07,-0.004129907807333022
2017-03-08,-0.0008295382020752085
2017-03-09,-0.0030435084486540864
2017-03-10,0.01221185756333698
2017-03-13,-0.00027397781020577217
2017-03-14,0.0024684944976833822
2017-03-15,0.009028620650169517
2017-03-16,-0.0005423144293358328
2017-03-17,0.00108515298312728
2017-03-20,-0.007317180499973874
2017-03-21,-0.016925971791494465
2017-03-22,0.0005555486334472004
2017-03-23,-0.0002775871411463404
2017-03-24,0.0011104591490558313
2017-03-27,-0.00360484091615898
2017-03-28,0.009740936545162171
2017-03-29,0.009647031495122693
2017-03-30,0.008190431651263319
2017-03-31,0.0054154147114608975
2017-04-03,-0.031241684290695626
2017-04-04,0.009730305162243269
2017-04-05,-0.002753184722014468
2017-04-06,0.002484785758587904
2017-04-07,0.0035803478250180376
2017-04-10,0.0043907057780872005
2017-04-11,0.007923361004158913
2017-04-12,-0.011656054341078859
2017-04-13,-0.007405548604215162
2017-04-17,0.016302809149882025
2017-04-18,0.006253347448825997
2017-04-19,0.009457328679246535
2017-04-20,0.015792059534870395
2017-04-21,-0.003952835460393378
2017-04-24,0.011376074928516111
2017-04-25,-0.0023543924835297547
2017-04-26,-0.003932770684376363
2017-04-27,0.03132393412845458
2017-04-28,-0.0089332872438177
2017-05-01,0.00952882917125164
2017-05-02,-0.0017853704993520125
2017-05-03,-0.0017891097634916697
2017-05-04,0.014080897225452915
2017-05-05,0.009845642699129131
2017-05-08,-0.007145423556721986
2017-05-09,0.006312880963497802
2017-05-10,0.007528837098623065
2017-05-11,0.006724293699772899
2017-05-12,0.004700759648100128
2017-05-15,0.006156283184829636
2017-05-16,-0.000489646797349641
2017-05-17,-0.0039175863633913455
2017-05-18,0.0034414135736307028
2017-05-19,0.01714828627897025
2017-05-22,0.018545588554224723
2017-05-23,0.0052019727374446045
2017-05-24,0.007527925826181336
2017-05-25,0.00980597840480657
2017-05-26,-0.003930473302019011
2017-05-30,-0.017409930992828948
2017-05-31,0.017481862074596233
2017-06-01,-0.012537594040748945
2017-06-02,0.01246179366564637
2017-06-05,-0.0058056768866223685
2017-06-06,-0.007941960959692684
2017-06-07,-0.0009420578149943459
2017-06-08,0.004949379268976317
2017-06-09,-0.0039867014467239725
2017-06-12,0.00635730176181859
2017-06-13,0.007486970548915561
2017-06-14,0.003948146141437459
2017-06-15,0.001619152897752496
2017-06-16,-0.00046172670480526534
2017-06-19,0.008779813342550957
2017-06-20,-0.009161535538807497
2017-06-21,-0.013176137641440877
2017-06-22,-0.021316573467582645
2017-06-23,0.005505018164792208
2017-06-26,-0.004046375205792541
2017-06-27,-0.015774552585142154
2017-06-28,-0.0029142462714570883
2017-06-29,-0.015587074993471117
2017-06-30,0.007174825179739663
2017-07-03,-0.010562359039267943
2017-07-05,0.014647516513481174
2017-07-06,-0.014436064027252282
2017-07-07,0.01588890717190483
2017-07-10,-0.002444065323473965
2017-07-11,-0.0014696841118588821
2017-07-12,0.011040248262721875
2017-07-13,-0.008008026982387895
2017-07-14,-0.0019565870451354606
2017-07-17,0.0012255688330025105
2017-07-18,0.011994644322990577
2017-07-19,0.0009678086526285767
2017-07-20,-0.0028998178489703097
2017-07-21,0.0026658013588438667
2017-07-24,0.0036255915818346196
2017-07-25,0.0021677017344579053
2017-07-26,0.04518149636898028
2017-07-27,-0.0050581114025495255
2017-07-28,0.006008247472310657
2017-07-31,-0.002756484072753307
2017-08-01,0.0011514461402288845
2017-08-02,0.0006904216899166205
2017-08-03,0.011726893553234863
2017-08-04,-0.002272658557530005
2017-08-07,0.005467257654317104
2017-08-08,0.0064732951103529945
2017-08-09,-0.004965105089680288
2017-08-10,-0.012020929395206159
2017-08-11,-0.002295487669179197
2017-08-14,0.012425304591683561
2017-08-15,-0.0011364807088033446
2017-08-16,0.0054607768878287555
2017-08-17,-0.004525736399202618
2017-08-18,-0.007729288245764909
2017-08-21,0.011454745916213094
2017-08-22,0.013816891007010224
2017-08-23,-0.0035749878708029037
2017-08-24,0.0011212978299801613
2017-08-25,0.0024637538314720153
2017-08-28,0.001339987486276506
2017-08-29,-0.0118249306381919
2017-08-30,-0.011515030298558937
2017-08-31,0.014390107820110076
2017-09-01,0.0006755932732855907
2017-09-05,-0.0027001236051389377
2017-09-06,0.0024820986214695306
2017-09-07,0.0015752490141143216
2017-09-08,0.0031459674571483465
2017-09-11,-0.0017920881560976598
2017-09-12,-0.006283251353155106
2017-09-13,-0.008356136044207707
2017-09-14,0.01252562053858508
2017-09-15,-0.010121544346661682
2017-09-18,-0.004317431188526344
2017-09-19,0.008443859059104497
2017-09-20,0.005204906738564441
2017-09-21,0.0006753347201453597
2017-09-22,0.0060742292485080895
2017-09-25,0.004025142755777811
2017-09-26,0.015590017752952212
2017-09-27,-0.0015349353904345886
2017-09-28,0.005271274030022699
2017-09-29,0.008083595238173924
2017-10-02,-0.009102749716699998
2017-10-03,0.008967935540587835
2017-10-04,0.0019506971206206813
2017-10-05,-0.0017308268933026172
2017-10-06,0.01582140938651544
2017-10-09,0.003413848481987891
2017-10-10,0.006378962416089928
2017-10-11,0.0031692645883492077
2017-10-12,0.0023166058492158914
2017-10-13,0.0004202997225188909
2017-10-16,0.0012604686138455445
2017-10-17,0.0029365654902344662
2017-10-18,-0.0031371501730400597
2017-10-19,0.0
2017-10-20,0.00083916646496629
2017-10-23,-0.0016773216784026213
2017-10-24,-0.009869532344228382
2017-10-25,-0.06468731867170896
2017-10-26,-0.0013605774321887587
2017-10-27,-0.013624096814417896
2017-10-30,-0.004833883753302626
2017-10-31,0.01572968809324382
2017-11-01,-0.004782572226798454
2017-11-02,0.022883384950316055
2017-11-03,0.01297524899685576
2017-11-06,-0.0037543870443300653
2017-11-07,0.005763550299252129
2017-11-08,-0.002865104959486331
2017-11-09,-0.006774141529270139
2017-11-10,0.006037551927328799
2017-11-13,0.007779684450533564
2017-11-14,-0.001102522690491159
2017-11-15,-0.007949166343008907
2017-11-16,0.008457602528034514
2017-11-17,-0.006620969022523404
2017-11-20,0.003998996413839606
2017-11-21,0.004647068819172873
2017-11-22,-0.0017620985773199038
2017-11-24,-0.0022064335404444746
2017-11-27,0.00044220017606955153
2017-11-28,0.002431701181123902
2017-11-29,0.01675864763979873
2017-11-30,0.005204589937507498
2017-12-01,0.007551210154530308
2017-12-04,-0.012847900015960145
2017-12-05,-0.011062742358424082
2017-12-06,0.012721996084556375
2017-12-07,0.006281140932622442
2017-12-08,-0.009900975076566287
2017-12-11,-0.014347821867195742
2017-12-12,-0.0008824742114169615
2017-12-13,0.010817108189755231
2017-12-14,-0.0019655918790020266
2017-12-15,0.02450753654849125
2017-12-18,0.0006405829043458766
2017-12-19,0.001494505617962938
2017-12-20,0.004901902848954975
2017-12-21,-0.005938588997553396
2017-12-22,-0.008960999518621504
2017-12-26,0.004736004979325914
2017-12-27,0.002785553747502778
2017-12-28,-0.004700888473343934
2017-12-29,-0.001073173005436301
2018-01-02,0.002579008456844889
2018-01-03,-0.003644238873889427
2018-01-04,0.018717749198924327
2018-01-05,-0.005068592087859147
2018-01-08,0.0099769465041184
2018-01-09,0.0012607012438312637
2018-01-10,-0.009445622931892661
2018-01-11,0.010595392039165263
2018-01-12,-0.0014678857134298173
2018-01-16,-0.0027299822274338137
2018-01-17,0.004211523180249754
2018-01-18,-0.0018873801738266138
2018-01-19,0.0058824481852495225
2018-01-22,0.0
2018-01-23,0.0
2018-01-24,0.05451123723763929
2018-01-25,0.0
2018-01-26,0.0023768263894745623
2018-01-29,-0.00731070636702158
2018-01-30,-0.010748658884773166
2018-01-31,-0.0072433482474904
2018-02-01,-0.003648241442472222
2018-02-02,-0.019528086381750853
2018-02-05,-0.029045819947447704
2018-02-06,0.0012825169304384598
2018-02-07,0.01664504631535557
2018-02-08,-0.042947383955156404
2018-02-09,0.008359274939244044
2018-02-12,0.02705044322207706
2018-02-13,0.002123580290483762
2018-02-14,0.021619842544302603
2018-02-15,0.011410871980962467
2018-02-16,0.023384522639765315
2018-02-20,0.0012024582631084968
2018-02-21,0.0006007415649937897
2018-02-22,0.00800332853266128
2018-02-23,0.01587947466175832
2018-02-26,0.004689057111977757
2018-02-27,-0.009723906271272065
2018-02-28,-0.012765141403380587
2018-03-01,-0.016311952553826004
2018-03-02,0.00424666815117325
2018-03-05,0.011880621614835718
2018-03-06,0.01970183084377264
2018-03-07,0.018930604426861786
2018-03-08,0.0003827692968227936
2018-03-09,0.01225388895971169
2018-03-12,-0.0009459966545360965
2018-03-13,-0.011170119148410707
2018-03-14,-0.009955729685082071
2018-03-15,-0.007348556372081982
2018-03-16,0.002532343266017145
2018-03-19,0.0001943105966564218
2018-03-20,0.009714734812556358
2018-03-21,-0.0032712234846473676
2018-03-22,-0.020849696620916847
2018-03-23,-0.013406731108205783
2018-03-26,0.03157462422632351
2018-03-27,-0.02324654039135976
2018-03-28,0.000991406785597615
2018-03-29,0.011095952283580068
2018-04-02,-0.019988336785376704
2018-04-03,0.016396474644112535
2018-04-04,0.011607523771280936
2018-04-05,-0.0025283668987875485
2018-04-06,-0.020471698871638355
2018-04-09,0.008956869255412947
2018-04-10,0.012428723528357999
2018-04-11,-0.004481699726118338
2018-04-12,0.0045018757815755706
2018-04-13,-0.00038968126209248943
2018-04-16,0.026120832025288365
2018-04-17,0.02488603824144575
2018-04-18,-0.005560965958581798
2018-04-19,-0.015097906958890683
2018-04-20,-0.012868838161730345
2018-04-23,-0.008051969985114704
2018-04-24,-0.020487536108142468
2018-04-25,-0.02624290977676491
2018-04-26,-0.004255273493207645
2018-04-27,-0.0016278751109318756
2018-04-30,-0.011007219619761588
2018-05-01,0.006389491578489226
2018-05-02,-0.006348925174553988
