Date,BEN
2015-04-09,0.006563714592968228
2015-04-10,-0.007863824899719374
2015-04-13,0.003479479716897993
2015-04-14,0.006742671151072743
2015-04-15,0.004401345301924264
2015-04-16,0.002666871040593266
2015-04-17,-0.027550746064133658
2015-04-20,0.0009772323182548615
2015-04-21,0.00097568427982897
2015-04-22,0.003899882445722369
2015-04-23,0.007770528878067839
2015-04-24,-0.0017352369949900082
2015-04-27,0.0027033880897215923
2015-04-28,0.0036587493965858364
2015-04-29,-0.001918514847646824
2015-04-30,-0.00884260003467685
2015-05-01,0.011249065145214177
2015-05-04,0.005178001460219628
2015-05-05,-0.004006820594535276
2015-05-06,-0.006896534838681911
2015-05-07,-0.0017362242306181441
2015-05-08,0.010435110876948706
2015-05-11,-0.008606061720576874
2015-05-12,-0.005787218435886032
2015-05-13,0.00038849332370083367
2015-05-14,0.011249065145214177
2015-05-15,-0.0067131579085594195
2015-05-18,0.005985998083126942
2015-05-19,-0.008061204834082902
2015-05-20,0.0001931315360010899
2015-05-21,0.0003872481503572889
2015-05-22,-0.0036749029106045716
2015-05-26,-0.011063482840060423
2015-05-27,0.011776501967170061
2015-05-28,0.0005815642022795053
2015-05-29,-0.012989272447825884
2015-06-01,0.0
2015-06-02,-0.0021608828442506445
2015-06-03,0.006299431168487857
2015-06-04,-0.01643214174952279
2015-06-05,0.002784575810333756
2015-06-08,-0.010907967464640511
2015-06-09,-0.004210895767546297
2015-06-10,0.012283396959954507
2015-06-11,0.003182467674563094
2015-06-12,-0.007535031463948738
2015-06-15,-0.006193796840083254
2015-06-16,0.011861642980128373
2015-06-17,0.009338074036740585
2015-06-18,0.010826793527057843
2015-06-19,0.0017527921828952575
2015-06-22,-0.0023327698497808136
2015-06-23,-0.0031175929890979726
2015-06-24,-0.010555094122441822
2015-06-25,-0.006123872100223027
2015-06-26,0.006379350911478454
2015-06-29,-0.03149749075938335
2015-06-30,0.0028639550306126527
2015-07-01,0.006118159125476863
2015-07-02,-0.0024324926551957393
2015-07-06,-0.007518541110790977
2015-07-07,0.002456647901546649
2015-07-08,-0.020220295598469162
2015-07-09,0.00812993629703107
2015-07-10,0.008684709874152263
2015-07-13,0.00614989143664979
2015-07-14,-0.0040749088415322765
2015-07-15,0.0032733894688572462
2015-07-16,0.012031217529815175
2015-07-17,-0.004432907548431841
2015-07-20,-0.006679060677498461
2015-07-21,-0.003463796147245346
2015-07-22,-0.008586990335285982
2015-07-23,-0.018560202780726787
2015-07-24,-0.025005635618742472
2015-07-27,0.00021564425158659972
2015-07-28,0.0023702679053840825
2015-07-29,-0.00021554446695393192
2015-07-30,-0.007524873845055513
2015-07-31,-0.013215133724825634
2015-08-03,-0.0021948855629575492
2015-08-04,-0.005280434290087177
2015-08-05,-0.00044270764478326896
2015-08-06,-0.010621632862556463
2015-08-07,-0.008499270222180999
2015-08-10,0.013534681693627926
2015-08-11,-0.021811393157504244
2015-08-12,0.000682098480358384
2015-08-13,-0.00932211989479348
2015-08-14,0.001147419125160809
2015-08-17,0.003209619984916534
2015-08-18,0.0029710440890795553
2015-08-19,-0.014126387473540447
2015-08-20,-0.027963873901945657
2015-08-21,-0.02567765271305622
2015-08-24,-0.03831165595772401
2015-08-25,-0.014209575202378644
2015-08-26,0.029343821169912188
2015-08-27,0.02650631184310437
2015-08-28,0.0046286435037650175
2015-08-31,-0.016003747827640802
2015-09-01,-0.02784633853649121
2015-09-02,0.001774443901063405
2015-09-03,0.007338235316696862
2015-09-04,-0.02009563157198413
2015-09-08,0.02717258878787643
2015-09-09,-0.010231914098441264
2015-09-10,-0.009077377218530192
2015-09-11,0.003053304406289259
2015-09-14,-0.0063420020136907285
2015-09-15,0.007148436144530423
2015-09-16,0.00354888780212681
2015-09-17,-0.0015155076295341185
2015-09-18,-0.025803347942182975
2015-09-21,0.003635513640975585
2015-09-22,-0.016558650213909565
2015-09-23,-0.012365107590659785
2015-09-24,-0.007192281121670363
2015-09-25,0.002414686385859177
2015-09-28,-0.013706024504968828
2015-09-29,-0.009264326759567898
2015-09-30,0.02475238679277658
2015-10-01,-0.004830901027758627
2015-10-02,0.018338852963776242
2015-10-05,0.024099302117590815
2015-10-06,0.0012933262536789503
2015-10-07,0.007747593100118966
2015-10-08,-0.003331432932018763
2015-10-09,-0.0010285901919675489
2015-10-12,-0.021106876864042
2015-10-13,-0.013936265070790599
2015-10-14,-0.0008001583233709919
2015-10-15,0.009073948836276768
2015-10-16,0.017455640028412933
2015-10-19,-0.00831801121164577
2015-10-20,0.0007862084184180329
2015-10-21,-0.006286071703401563
2015-10-22,0.048497680566489176
2015-10-23,0.010055549090391969
2015-10-26,-0.0024889920236589314
2015-10-27,-0.01771446049650882
2015-10-28,0.015239900310778598
2015-10-29,0.003502640342620822
2015-10-30,0.01620570657298015
2015-11-02,0.00956809499253164
2015-11-03,0.006075361535560875
2015-11-04,-0.0065216428166495755
2015-11-05,0.010697478822434547
2015-11-06,-0.017079518744895772
2015-11-09,-0.005139556823877123
2015-11-10,0.003690172953906057
2015-11-11,0.0009802158593075205
2015-11-12,-0.010528833002857563
2015-11-13,-0.01954952426003853
2015-11-16,0.022210976900269852
2015-11-17,-0.0019753265854635105
2015-11-18,0.024740490171774487
2015-11-19,0.0038624646265386087
2015-11-20,-0.005771841130258193
2015-11-23,-0.0036283611990849396
2015-11-24,0.0024278872729628365
2015-11-25,0.012593630930495703
2015-11-27,-0.005501225718795744
2015-11-30,0.008177174636456508
2015-12-01,-0.0021472273677924925
2015-12-02,-0.019124992252394057
2015-12-03,-0.014866949977828448
2015-12-04,0.017813051251864165
2015-12-07,-0.007778167717324425
2015-12-08,-0.03674655588019293
2015-12-09,-0.02060073857533329
2015-12-10,-0.0010386616432385143
2015-12-11,-0.05952683549696769
2015-12-14,-0.02929807706522114
2015-12-15,0.013667466930501693
2015-12-16,0.015730482615365693
2015-12-17,-0.019634831674283815
2015-12-18,-0.012694230272709772
2015-12-21,0.006857379170064348
2015-12-22,0.016458311396235326
2015-12-23,0.04299265627816817
2015-12-24,-0.0056478197602354285
2015-12-28,-0.0013524614399634816
2015-12-29,0.013001034270367029
2015-12-30,-0.009893083236129141
2015-12-31,-0.005671183430145832
2016-01-04,-0.017381659160676133
2016-01-05,-0.0016586074662520156
2016-01-06,-0.0254703476465592
2016-01-07,-0.03210231748169978
2016-01-08,-0.012327524763836029
2016-01-11,-0.0044577858882952626
2016-01-12,0.014925253891883816
2016-01-13,-0.02999996904365687
2016-01-14,0.011825231525173008
2016-01-15,-0.022774694491520253
2016-01-19,0.013492873169463682
2016-01-20,-0.004236266436937641
2016-01-21,0.009115863074732777
2016-01-22,0.024992253391167507
2016-01-25,-0.04435938016943264
2016-01-26,0.025822153292232253
2016-01-27,-0.00479455869315204
2016-01-28,0.0030110810462802284
2016-01-29,0.040528329719923484
2016-02-01,-0.027986280075021797
2016-02-02,-0.04303920760906943
2016-02-03,0.016128653140169424
2016-02-04,0.03144099857011673
2016-02-05,-0.0023673927228727853
2016-02-08,-0.03708108905672003
2016-02-09,-0.011398871183704418
2016-02-10,0.011218714325367474
2016-02-11,-0.030816581585040748
2016-02-12,0.02766287145933588
2016-02-16,0.04733919734891123
2016-02-17,0.012111901834037653
2016-02-18,0.011675632347796006
2016-02-19,-0.01673388011628607
2016-02-22,0.027288813254284117
2016-02-23,-0.0019998094846904735
2016-02-24,-0.0051515527341959855
2016-02-25,0.027905941808666013
2016-02-26,0.011754540827044524
2016-02-29,-0.008298673726195971
2016-03-01,0.029846734932480468
2016-03-02,0.011646578298371901
2016-03-03,0.014190222702584965
2016-03-04,0.01557561123386142
2016-03-07,-0.0005201409617964226
2016-03-08,-0.01170331812089942
2016-03-09,-0.015526582625279173
2016-03-10,-0.01737489120948521
2016-03-11,0.04352560518833126
2016-03-14,-0.007038668935384296
2016-03-15,-0.03307946057572053
2016-03-16,0.02009230751142055
2016-03-17,0.031940462008703596
2016-03-18,0.008253670405134805
2016-03-21,-0.0010232438916163433
2016-03-22,0.0
2016-03-23,-0.012291734931622056
2016-03-24,-0.012445169710758042
2016-03-28,0.006301041368056426
2016-03-29,0.024901519127766614
2016-03-30,0.0010230008310159189
2016-03-31,-0.00229924664056258
2016-04-01,0.01049918275135897
2016-04-04,-0.016725595021650053
2016-04-05,-0.009020851868031476
2016-04-06,0.0007806881311662739
2016-04-07,-0.033264241869489286
2016-04-08,0.0010750897316138541
2016-04-11,0.005102116267907464
2016-04-12,0.014426927898465669
2016-04-13,0.04240189374262471
2016-04-14,0.007579685266827507
2016-04-15,-0.009277826932529099
2016-04-18,0.003543271118079172
2016-04-19,0.01891564665278267
2016-04-20,0.014356267226794728
2016-04-21,-0.010736838307327079
2016-04-22,0.003206286293871763
2016-04-25,-0.012785553798295157
2016-04-26,0.0007474091716335174
2016-04-27,-0.013190791519747891
2016-04-28,-0.0378308403826384
2016-04-29,-0.02123208995733683
2016-05-02,0.010712352783502688
2016-05-03,-0.024907317275888463
2016-05-04,-0.02092396913693817
2016-05-05,-0.005550920166302431
2016-05-06,0.007535542343444446
2016-05-09,-0.0041549724982010705
2016-05-10,0.016411656653842588
2016-05-11,-0.023809779297045752
2016-05-12,0.004766082676094907
2016-05-13,-0.022321473309936612
2016-05-16,0.0059933071149638195
2016-05-17,-0.005106297129637394
2016-05-18,0.015397686369946095
2016-05-19,-0.011232947154196538
2016-05-20,0.009940702271372448
2016-05-23,0.003092889888372863
2016-05-24,0.025231708815171894
2016-05-25,0.025156888338455197
2016-05-26,-0.012269894568866402
2016-05-27,0.008911948977398776
2016-05-31,-0.0002678216565734637
2016-06-01,-0.01418993618319131
2016-06-02,-0.028245691473665957
2016-06-03,-0.005310223988058471
2016-06-06,0.00590068740434857
2016-06-07,-0.00977645480947964
2016-06-08,-0.005641906490400306
2016-06-09,-0.023546212889065665
2016-06-10,-0.018303267311390314
2016-06-13,-0.01538899933637028
2016-06-14,-0.010820645942516416
2016-06-15,0.004254045504053616
2016-06-16,0.0
2016-06-17,0.009077093486247412
2016-06-20,0.012293826243522377
2016-06-21,0.001481106494535922
2016-06-22,-0.002070358550832263
2016-06-23,0.024896466905425907
2016-06-24,-0.0731638157681197
2016-06-27,-0.04305774159826503
2016-06-28,0.01738261465284552
2016-06-29,0.047066226448757575
2016-06-30,0.027401809411887967
2016-07-01,-0.008990430163376084
2016-07-05,-0.023283760859405755
2016-07-06,0.0071209324091781045
2016-07-07,0.0021515428140739257
2016-07-08,0.042331141746793755
2016-07-11,-0.000882404862797781
2016-07-12,0.026214803330911085
2016-07-13,-0.010619988559186888
2016-07-14,0.004931629543992289
2016-07-15,0.0014440281263796706
2016-07-18,0.00864781566765882
2016-07-19,-0.011717717578795916
2016-07-20,0.015615520059709675
2016-07-21,-0.003131646583732217
2016-07-22,0.0045699111846218
2016-07-25,-0.014501098701397819
2016-07-26,-0.002019322379211985
2016-07-27,0.007516339869281019
2016-07-28,0.004878197883475988
2016-07-29,0.03340937199115124
2016-08-01,-0.004420907199427226
2016-08-02,-0.026644469204944565
2016-08-03,0.01625308187323582
2016-08-04,-0.007294983561282442
2016-08-05,0.02967753427500841
2016-08-08,0.0
2016-08-09,-0.018391333527888354
2016-08-10,-0.005592624488794051
2016-08-11,0.0025308475812397813
2016-08-12,-0.003366278605376416
2016-08-15,0.012383874482647883
2016-08-16,0.0022242213302063885
2016-08-17,0.005547965257721499
2016-08-18,0.009655145807665466
2016-08-19,0.0060108335812238955
2016-08-22,-0.008690769720987479
2016-08-23,0.010136995235125568
2016-08-24,-0.01790117324400975
2016-08-25,-0.0052468564139083185
2016-08-26,0.003886818347745402
2016-08-29,0.003871358047914608
2016-08-30,0.005234503013616054
2016-08-31,0.0002740655616031429
2016-09-01,-0.017534656411385185
2016-09-02,0.00808728687232696
2016-09-06,-0.000829847444539844
2016-09-07,0.009689978836225466
2016-09-08,0.005758043699451987
2016-09-09,-0.029989027642779775
2016-09-12,0.023889629883178554
2016-09-13,-0.03321410914571299
2016-09-14,-0.0008520977606032432
2016-09-15,0.01591380909314144
2016-09-16,-0.01818200734261688
2016-09-19,0.0037035225426333973
2016-09-20,-0.006811894400560847
2016-09-21,0.02000549008909669
2016-09-22,0.01036706111004393
2016-09-23,-0.024126549337142644
2016-09-26,-0.019607436940370926
2016-09-27,0.003478228620934054
2016-09-28,0.01451771822731085
2016-09-29,-0.005723852497361515
2016-09-30,0.023891706245898536
2016-10-03,0.0199605950880668
2016-10-04,-0.014057443811263726
2016-10-05,0.027676726434648025
2016-10-06,-0.015233763401862777
2016-10-07,-0.007734833103031691
2016-10-10,0.01280632734177467
2016-10-11,-0.043980263655714946
2016-10-12,-0.0008625615601717262
2016-10-13,-0.010072019415062528
2016-10-14,-0.009011739268260155
2016-10-17,-0.00792009709660113
2016-10-18,0.012122902641830136
2016-10-19,0.017820621191059427
2016-10-20,-0.007462434221336411
2016-10-21,-0.002891976936088003
2016-10-24,0.00725043964756078
2016-10-25,0.0025913253840110784
2016-10-26,0.008041385327842487
2016-10-27,-0.01908822658814857
2016-10-28,-0.006970812891249567
2016-10-31,-0.015501672646174747
2016-11-01,0.0011884088889888567
2016-11-02,-0.015429835395121327
2016-11-03,0.008137312486930615
2016-11-04,0.0104632812197194
2016-11-07,0.018638987417862518
2016-11-08,-0.005228066682244847
2016-11-09,0.12379560292601277
2016-11-10,-0.01662745979870106
2016-11-11,-0.016644667826904103
2016-11-14,0.040301086303528466
2016-11-15,0.004906827910742928
2016-11-16,-0.010537200739254127
2016-11-17,0.008831342848327539
2016-11-18,0.0012868198326485558
2016-11-21,0.010800113864875227
2016-11-22,-0.0038158092497475593
2016-11-23,0.00280892825112411
2016-11-25,0.0012734079348073468
2016-11-28,-0.01703981193129367
2016-11-29,0.001293681965765625
2016-11-30,0.014470104741423073
2016-12-01,0.007641565326249378
2016-12-02,-0.008847163823300641
2016-12-05,0.014026729334816412
2016-12-06,0.0032699537681557533
2016-12-07,0.018300008837787818
2016-12-08,0.03446582988154501
2016-12-09,-0.02403611150813756
2016-12-12,-0.02487189268253598
2016-12-13,0.0
2016-12-14,-0.017004360842205468
2016-12-15,0.003815658650467846
2016-12-16,-0.0045615657219901795
2016-12-19,0.01247477513234796
2016-12-20,0.01584110250905768
2016-12-21,0.0002474994169696654
2016-12-22,-0.003217428789190069
2016-12-23,0.004965766020518458
2016-12-27,-0.0041996863744735435
2016-12-28,-0.01595647032422698
2016-12-29,-0.0015199075578612442
2016-12-30,0.004313607759142801
2017-01-03,0.021728040993692188
2017-01-04,0.022502667487245276
2017-01-05,-0.014994036304994962
2017-01-06,0.0004908663284499681
2017-01-09,-0.010797085736588774
2017-01-10,0.0022325704964001325
2017-01-11,0.008663023920041812
2017-01-12,-0.0066255402807291475
2017-01-13,0.0004938250764912056
2017-01-17,-0.013826895273778783
2017-01-18,0.0017526040727580128
2017-01-19,-0.0037490727250762967
2017-01-20,0.01881568414815349
2017-01-23,-0.005170850199610277
2017-01-24,0.018811695895177394
2017-01-25,0.017006777651318306
2017-01-26,-0.026039193744446743
2017-01-27,-0.011037630456216752
2017-01-30,-0.003720102704229622
2017-01-31,-0.010704417889352946
2017-02-01,0.006290833366623394
2017-02-02,-0.0022507307749189964
2017-02-03,0.01027614695091672
2017-02-06,-0.007938759104364812
2017-02-07,0.0005001705779794641
2017-02-08,-0.006748301459074457
2017-02-09,0.01862102685427436
2017-02-10,0.009881303718574763
2017-02-13,0.01541103058249993
2017-02-14,0.01421335335021534
2017-02-15,0.014727133925368285
2017-02-16,-0.010065733800377785
2017-02-17,0.0056751994078392265
2017-02-21,0.011756160841588148
2017-02-22,-0.006042299587994182
2017-02-23,0.003974801306418252
2017-02-24,-0.004657469112311796
2017-02-27,0.014740218262679461
2017-02-28,-0.00760899380051927
2017-03-01,0.009293910907902436
2017-03-02,-0.012661241198553497
2017-03-03,-0.004896588546539848
2017-03-06,-0.00702928111472545
2017-03-07,0.0
2017-03-08,0.0042476752076543445
2017-03-09,-0.0032893582675238564
2017-03-10,0.003771593623284941
2017-03-13,-0.000234562196680832
2017-03-14,-0.0032887924989460915
2017-03-15,0.013198022045989077
2017-03-16,0.02140008548962613
2017-03-17,-0.03848754621342221
2017-03-20,-0.004263143156640226
2017-03-21,-0.01641299638544025
2017-03-22,0.00048357749046146203
2017-03-23,0.0021754384765837464
2017-03-24,-0.004824082191119072
2017-03-27,-0.004120125460486457
2017-03-28,0.02019950487558564
2017-03-29,-0.00743031667286953
2017-03-30,0.019560152118471397
2017-03-31,-0.0018945779301389187
2017-04-03,-0.009254920728551608
2017-04-04,-0.004311209143773809
2017-04-05,-0.004089421490074185
2017-04-06,0.013526275475849614
2017-04-07,-0.004289562927468293
2017-04-10,0.006223273813453556
2017-04-11,-0.024500742932726083
2017-04-12,-0.004876906884529908
2017-04-13,-0.00539088843390001
2017-04-17,0.019216600797478556
2017-04-18,0.00652649707505093
2017-04-19,-0.010326534086073313
2017-04-20,0.009949102527944564
2017-04-21,-0.014656521388206056
2017-04-24,0.021945723593100208
2017-04-25,0.0031023003744372613
2017-04-26,0.010228206899965953
2017-04-27,-0.004473961799084658
2017-04-28,0.01963105116031416
2017-05-01,-0.00835074474230757
2017-05-02,-0.0023387243255785783
2017-05-03,0.0018753379316203134
2017-05-04,-0.006318704480703707
2017-05-05,0.007301094753445758
2017-05-08,0.0049097910367768005
2017-05-09,0.010470054764939896
2017-05-10,0.007138026457883306
2017-05-11,-0.009602622532989935
2017-05-12,-0.003462266625859578
2017-05-15,0.009497462603808904
2017-05-16,-0.003671511478913203
2017-05-17,-0.03155221548373477
2017-05-18,-0.004280799059254492
2017-05-19,0.004060541270151319
2017-05-22,0.00190282816464582
2017-05-23,-0.017094042076400084
2017-05-24,-0.0012077056962047639
2017-05-25,0.008464232979926711
2017-05-26,0.0
2017-05-30,-0.00215825917063317
2017-05-31,0.004325854656750172
2017-06-01,0.022971875324413027
2017-06-02,0.00023409185081280093
2017-06-05,0.0011692941451728611
2017-06-06,-0.0060732692480189865
2017-06-07,-0.0009400795395745343
2017-06-08,0.009174434654399821
2017-06-09,0.018181717552672394
2017-06-12,0.00503647704571053
2017-06-13,0.005467090455150592
2017-06-14,0.0013592579625634205
2017-06-15,0.006787064441432733
2017-06-16,-0.00831426127776358
2017-06-19,0.0160888832502315
2017-06-20,-0.007360126351407037
2017-06-21,-0.005615883425866719
2017-06-22,0.001807186864327237
2017-06-23,-0.008119025983963857
2017-06-26,0.005911768169749365
2017-06-27,0.0049728567442630656
2017-06-28,0.013781876543896843
2017-06-29,-0.007131765018354774
2017-06-30,0.005387522707016368
2017-07-03,0.006251349028637554
2017-07-05,0.0037721045423300126
2017-07-06,-0.007073563238705449
2017-07-07,0.011130826431527518
2017-07-10,0.002642098737678955
2017-07-11,-0.003074069543534619
2017-07-12,0.012774673739618603
2017-07-13,0.007395030386249779
2017-07-14,-0.0010793583194945722
2017-07-17,-0.0025936878771674055
2017-07-18,0.0019502295944353598
2017-07-19,0.0071367969918283425
2017-07-20,0.005153144687763289
2017-07-21,-0.0029906680484391712
2017-07-24,-0.00021402768591616272
2017-07-25,0.013287566757255398
2017-07-26,-0.001269017283409335
2017-07-27,-0.027954101351276184
2017-07-28,-0.026362045479946694
2017-07-31,0.002013942781249556
2017-08-01,-0.0013397996478203833
2017-08-02,-0.01744206760474931
2017-08-03,-0.0025031017316169413
2017-08-04,-0.0006843529642124313
2017-08-07,-0.004794550847888934
2017-08-08,0.0013765764303845796
2017-08-09,-0.0013746840726909237
2017-08-10,-0.022023348444678792
2017-08-11,0.00281474122144032
2017-08-14,0.006315937633255775
2017-08-15,-0.0030221568991478653
2017-08-16,-0.0013987715385405108
2017-08-17,-0.01797805569375044
2017-08-18,-0.005468496547812118
2017-08-21,-0.0014342870505086314
2017-08-22,0.01771597324258445
2017-08-23,-0.0037638810747849805
2017-08-24,0.0009445425759042614
2017-08-25,0.006605558799806177
2017-08-28,-0.0016404161556679009
2017-08-29,-0.004694995835879845
2017-08-30,0.004952999941775671
2017-08-31,0.014550317906191879
2017-09-01,0.003932521925271049
2017-09-05,-0.03847943913231455
2017-09-06,-0.0028755183953879104
2017-09-07,-0.011295329062376847
2017-09-08,-0.0024305240798927485
2017-09-11,0.01681251496736902
2017-09-12,0.011023344977314498
2017-09-13,-0.004740276950862432
2017-09-14,0.0038104223494925815
2017-09-15,0.007829310792325073
2017-09-18,0.006826493742014383
2017-09-19,0.0018704659196537854
2017-09-20,0.002800562863831013
2017-09-21,-0.009076138608919426
2017-09-22,0.007280251617601374
2017-09-25,0.012124115443182149
2017-09-26,0.0020731245617129357
2017-09-27,0.022528975773425275
2017-09-28,0.006097380962284182
2017-09-29,-0.0008980996321332757
2017-10-02,0.004943172347212865
2017-10-03,0.0008942905103697107
2017-10-04,0.002233404239484038
2017-10-05,-0.002451593697759047
2017-10-06,-0.002010578398084495
2017-10-09,0.0008956869095289033
2017-10-10,0.00469657258837386
2017-10-11,0.000222659363767308
2017-10-12,-0.0028934101228298426
2017-10-13,-0.003571249325790893
2017-10-16,0.0024638342951859293
2017-10-17,-0.008044436192919502
2017-10-18,0.009236197517656253
2017-10-19,0.001562531003242551
2017-10-20,0.004457178232292636
2017-10-23,-0.01175915820824569
2017-10-24,0.005837228601937472
2017-10-25,-0.014508836661722535
2017-10-26,-0.004530128986522053
2017-10-27,-0.024345679701064937
2017-10-30,-0.00792908643496848
2017-10-31,-0.009638070110612684
2017-11-01,0.006646226745222306
2017-11-02,0.014618961928557939
2017-11-03,-0.005577190471059645
2017-11-06,-0.004674109686280903
2017-11-07,-0.01901873778861829
2017-11-08,0.0026331889440134315
2017-11-09,-0.013368259698369966
2017-11-10,-0.004839434885696048
2017-11-13,-0.00778031234962584
2017-11-14,0.000490238230011597
2017-11-15,-0.009306902895940161
2017-11-16,0.002472144299169754
2017-11-17,-0.0017260830680521089
2017-11-20,0.006916844436591907
2017-11-21,0.02011779293684257
2017-11-22,-0.004329109580044843
2017-11-24,-0.004589382692417265
2017-11-27,-0.0007278319482908469
2017-11-28,0.02404060429855659
2017-11-29,0.022765027744763522
2017-11-30,0.005100930160504946
2017-12-01,0.0029987335344907606
2017-12-04,0.026218947308219942
2017-12-05,-0.010533267629399878
2017-12-06,0.0031710047531186003
2017-12-07,0.004741307924622573
2017-12-08,0.0038204127270407007
2017-12-11,-0.012760140534336162
2017-12-12,0.0011336679487237156
2017-12-13,-0.010419119014303257
2017-12-14,-0.014190801501522077
2017-12-15,0.00905508993611126
2017-12-18,0.004371912703452496
2017-12-19,0.000687213137098075
2017-12-20,0.00022878072112741954
2017-12-21,0.003433519028872345
2017-12-22,0.006878858967256152
2017-12-26,-0.007742945400504242
2017-12-27,-0.003213271831402409
2017-12-28,0.002302545495484365
2017-12-29,-0.004594511918247557
2018-01-02,-0.0018462208659838497
2018-01-03,0.0046241894773146885
2018-01-04,-0.003452328221581147
2018-01-05,0.006235705198420982
2018-01-08,0.008032914281954628
2018-01-09,-0.005919762388375327
2018-01-10,-0.008932455802853068
2018-01-11,0.015483795738835626
2018-01-12,0.013427901727420588
2018-01-16,-0.016618319353917888
2018-01-17,0.025348237428497233
2018-01-18,-0.006013432477040559
2018-01-19,0.005825781454363632
2018-01-22,0.010247160227510044
2018-01-23,0.0035280353182034485
2018-01-24,0.00021976271975954198
2018-01-25,-0.007908259542357854
2018-01-26,0.015500369472344344
2018-01-29,-0.016136054059983973
2018-01-30,-0.05319149685641256
2018-01-31,-0.007256621903394489
2018-02-01,-0.008017076531774747
2018-02-02,-0.028286165454158407
2018-02-05,-0.04721131342766183
2018-02-06,0.019768881426255325
2018-02-07,-0.007049313620612008
2018-02-08,-0.03651128340477339
2018-02-09,0.005789524194677931
2018-02-12,0.015960348069610886
2018-02-13,0.0002576432872871681
2018-02-14,0.02497417348646591
2018-02-15,-0.018839509610480754
2018-02-16,0.0010239128786266871
2018-02-20,-0.0061375628528340664
2018-02-21,0.005403652853266383
2018-02-22,-0.008958275580396635
2018-02-23,0.015237644746467716
2018-02-26,0.013482474716224768
2018-02-27,-0.017068340164194562
2018-02-28,-0.012512674909321064
2018-03-01,-0.008016775003988674
2018-03-02,0.011209808011368505
2018-03-05,0.015209998762603094
2018-03-06,0.005586420409891435
2018-03-07,-0.007322872413670578
2018-03-08,0.00534186989631702
2018-03-09,0.023785466990388082
2018-03-12,-0.01557068674964257
2018-03-13,-0.010294026743792206
2018-03-14,-0.01420541117958185
2018-03-15,-0.005146729111653592
2018-03-16,0.008535426504850063
2018-03-19,-0.019235801922972473
2018-03-20,0.003399755868072063
2018-03-21,0.008339811468566216
2018-03-22,-0.036701827073418625
2018-03-23,-0.0166353643537277
2018-03-26,0.03983642086351491
2018-03-27,-0.013120081334373923
2018-03-28,-0.007853476757587408
2018-03-29,0.016710567594741654
2018-04-02,-0.03546708486920169
2018-04-03,0.015545448191908173
2018-04-04,0.011775312590738274
2018-04-05,-0.009310353361338897
2018-04-06,-0.024375963677480517
2018-04-09,-0.004515473962948269
2018-04-10,0.0006047568507625556
2018-04-11,-0.018434614452449094
2018-04-12,0.02647789541213008
2018-04-13,-0.005698940671134078
2018-04-16,0.02081451930037903
2018-04-17,0.0038415140492533695
2018-04-18,0.0023553269082394745
2018-04-19,0.0035241067255233904
2018-04-20,-0.0038044139148534217
2018-04-23,-0.011751094516039506
2018-04-24,-0.009809686968707432
2018-04-25,0.008105830196124764
2018-04-26,0.005955562198369346
2018-04-27,0.014801931644846222
2018-04-30,-0.01866990292085091
2018-05-01,-0.0181330601095685
2018-05-02,-0.015137789779684607
2018-05-03,-0.005533081432962383
2018-05-04,0.015764806309449986
