Date,EQR
2015-06-02,-0.01639538652412076
2015-06-03,-0.025477995162046185
2015-06-04,-0.00027764993607914956
2015-06-05,-0.005564504241653445
2015-06-08,-0.004895828236214594
2015-06-09,-0.0056221824362736594
2015-06-10,0.00211997887072668
2015-06-11,0.009874350477916627
2015-06-12,-0.000558407344713685
2015-06-15,-0.00041973220441815506
2015-06-16,0.01580003916522621
2015-06-17,0.014039944056771336
2015-06-18,0.0149314432649168
2015-06-19,-0.009362116537301568
2015-06-22,-0.014985932206419084
2015-06-23,-0.015761848997594807
2015-06-24,0.0013051330781548298
2015-06-25,-0.009810648829824076
2015-06-26,0.007784721043304188
2015-06-29,-0.015168687239065282
2015-06-30,0.0007129689854872279
2015-07-01,0.0209493203991844
2015-07-02,0.01326067559191868
2015-07-06,0.004821924409164069
2015-07-07,0.0156290034645179
2015-07-08,0.0
2015-07-09,0.0014850615791714983
2015-07-10,0.006604267275321041
2015-07-13,-0.0033470891226954347
2015-07-14,0.005105234173778284
2015-07-15,-0.0006683561484057687
2015-07-16,0.004146681373148997
2015-07-17,-0.0045293174399770875
2015-07-20,0.00736021355947436
2015-07-21,-0.006774854036069922
2015-07-22,0.007757044175414229
2015-07-23,-0.010882773964921988
2015-07-24,0.0006709523606793777
2015-07-27,0.006302042650084383
2015-07-28,-0.002131917252557014
2015-07-29,-0.005875404015055707
2015-07-30,-0.0021490988582065773
2015-07-31,0.006999763639241596
2015-08-03,0.009490504617798878
2015-08-04,-0.012579466165511421
2015-08-05,-0.0009384890547480262
2015-08-06,0.0036242602605245366
2015-08-07,0.005750733535313968
2015-08-10,0.0010642122247275232
2015-08-11,0.014479008177824104
2015-08-12,0.006285039508657331
2015-08-13,-0.0006506145950384568
2015-08-14,0.004427290918542326
2015-08-17,0.005055862684026469
2015-08-18,0.002321717814168789
2015-08-19,-0.01595681783809577
2015-08-20,-0.006669426784311039
2015-08-21,-0.020668859232322423
2015-08-24,-0.05202312829069711
2015-08-25,-0.022263282712725596
2015-08-26,0.03393771250761257
2015-08-27,0.025669980939009962
2015-08-28,-0.002461571521137129
2015-08-31,-0.023169839509495027
2015-09-01,-0.02484217962852031
2015-09-02,0.009787263697241588
2015-09-03,0.0039903663906535325
2015-09-04,-0.018171361173708767
2015-09-08,0.015471598668855613
2015-09-09,-0.012672647621656874
2015-09-10,0.0025957614308271815
2015-09-11,0.019850165522260044
2015-09-14,-0.004513053098949116
2015-09-15,0.01756841966042444
2015-09-16,0.007519092630004387
2015-09-17,0.011182583409171665
2015-09-18,-0.006885998801567705
2015-09-21,0.014283796743019384
2015-09-22,-0.008476931652612874
2015-09-23,0.004688352227853132
2015-09-24,-0.008098005119033136
2015-09-25,0.008302580212339317
2015-09-28,-0.02113357194561194
2015-09-29,0.031122713477618857
2015-09-30,0.021346260560002994
2015-10-01,0.0019965395884644632
2015-10-02,0.010761638508574256
2015-10-05,0.004468556337209106
2015-10-06,-0.009813789259359718
2015-10-07,0.0138756923386254
2015-10-08,0.008211967996932135
2015-10-09,0.0018097737225153399
2015-10-12,0.008259013830172801
2015-10-13,-0.011903173849224014
2015-10-14,-0.01049194427996114
2015-10-15,0.024086443304947913
2015-10-16,0.00651946852823726
2015-10-19,0.017652855330674955
2015-10-20,-0.007862029778701096
2015-10-21,-0.0006291905273357878
2015-10-22,0.00339880093980649
2015-10-23,-0.0031362433994091
2015-10-26,0.0184976423586809
2015-10-27,-0.016061143308539028
2015-10-28,-0.009166252187383095
2015-10-29,-0.009757973962668642
2015-10-30,-0.010493868650387483
2015-11-02,0.03608343647183898
2015-11-03,-0.008113736162666196
2015-11-04,-0.004027404132493695
2015-11-05,0.0002530439274708307
2015-11-06,-0.028549976420362833
2015-11-09,-0.009102560007992588
2015-11-10,0.017978806188624574
2015-11-11,0.010571307166397093
2015-11-12,-0.008802371099501438
2015-11-13,-0.005276486070840303
2015-11-16,0.012938411771578728
2015-11-17,0.004598288065541745
2015-11-18,0.001016799816545344
2015-11-19,0.005080674647171213
2015-11-20,0.006445397166393585
2015-11-23,0.0018836996170448206
2015-11-24,-0.008397175990425443
2015-11-25,0.00935257100986342
2015-11-27,0.00989242288777148
2015-11-30,-0.01029150907750287
2015-12-01,0.01641203095549737
2015-12-02,-0.014790896400463494
2015-12-03,-0.028775552314956543
2015-12-04,0.02615012043683196
2015-12-07,-0.0069043470025496045
2015-12-08,-0.005814731938517337
2015-12-09,-0.01373204206135481
2015-12-10,-0.004641051782307781
2015-12-11,0.004404137999097113
2015-12-14,0.008252214947697567
2015-12-15,0.014452163612280522
2015-12-16,0.01903692519292899
2015-12-17,-0.0030928634229439034
2015-12-18,-0.008438878910242753
2015-12-21,0.0022527372231131437
2015-12-22,-0.0006245548022068004
2015-12-23,0.016143051526260388
2015-12-24,0.0013625310693092807
2015-12-28,0.003956828913201482
2015-12-29,0.009606825577243017
2015-12-30,-0.0009758184706033513
2015-12-31,-0.0036636190984741246
2016-01-04,-0.02071341320956377
2016-01-05,0.020025277175017786
2016-01-06,-0.009447739164098246
2016-01-07,-0.003096987343549018
2016-01-08,-0.020626410010773477
2016-01-11,0.012179863608315245
2016-01-12,0.0020058373724314293
2016-01-13,-0.009632340832342656
2016-01-14,-0.007578975373780605
2016-01-15,0.00012751439969482803
2016-01-19,0.007635801637404072
2016-01-20,-0.035110251838109896
2016-01-21,0.0005233987652732974
2016-01-22,0.016745725842430392
2016-01-25,0.006175960353345555
2016-01-26,0.0196927735076331
2016-01-27,-0.01843483613143493
2016-01-28,-0.03168516665974186
2016-01-29,0.017152400779947063
2016-02-01,-0.004669562725791554
2016-02-02,-0.014727107404013173
2016-02-03,0.0010582056102104165
2016-02-04,0.007796016586812282
2016-02-05,-0.035138392201530366
2016-02-08,-0.018480596992094034
2016-02-09,-0.01232171459113185
2016-02-10,0.0060272359108737295
2016-02-11,-0.014630132015821196
2016-02-12,0.008059990389171379
2016-02-16,0.0124840986941126
2016-02-17,0.0036023820065451684
2016-02-18,0.007316171731815979
2016-02-19,0.0020559912875131037
2016-02-22,0.014769788159947561
2016-02-23,-0.005255751472920234
2016-02-24,-0.007858047109815192
2016-02-25,0.01734269319924886
2016-02-26,0.0006709758656873177
2016-02-29,-0.0008046647064009482
2016-03-01,0.032034604267133115
2016-03-02,0.020402503583090148
2016-03-03,0.013567446865284438
2016-03-04,0.007045143332185644
2016-03-07,0.0026588285080215712
2016-03-08,-0.009629082948042211
2016-03-09,0.010004295454597356
2016-03-10,-0.008649499074344313
2016-03-11,0.025893347634950326
2016-03-14,-0.004252183177894664
2016-03-15,0.001377613844242509
2016-03-16,0.009217099827839359
2016-03-17,0.014858412371907548
2016-03-18,-0.0025522533745244713
2016-03-21,-0.01669798462775096
2016-03-22,0.0030888318972579487
2016-03-23,-0.0027493932091092743
2016-03-24,-0.0006893388323516714
2016-03-28,0.016691748275578844
2016-03-29,0.0204887935326592
2016-03-30,-0.0047867465352107175
2016-03-31,0.0024047367121409202
2016-04-01,0.0018658720744568758
2016-04-04,-0.006651618319296726
2016-04-05,-0.00870488740435138
2016-04-06,0.007700887816753932
2016-04-07,-0.009250683901471768
2016-04-08,0.00013540557119284813
2016-04-11,-0.022054018683288934
2016-04-12,0.0011070630607938892
2016-04-13,-0.024875934061850846
2016-04-14,-0.016864761274123397
2016-04-15,0.02191128096922368
2016-04-18,0.005078448897501975
2016-04-19,0.007017493899345251
2016-04-20,-0.022439096001545256
2016-04-21,-0.004562174035862232
2016-04-22,0.01203078107734079
2016-04-25,0.008491606033353083
2016-04-26,-0.010244502265967181
2016-04-27,-0.025237317084865096
2016-04-28,0.002763650731573586
2016-04-29,-0.012619713543905231
2016-05-02,0.01586602608796417
2016-05-03,0.001156691909241614
2016-05-04,0.017478235586023017
2016-05-05,0.004117045870055014
2016-05-06,0.0063620281678660184
2016-05-09,0.009834123591865307
2016-05-10,0.006538897621592987
2016-05-11,-0.0344162357201474
2016-05-12,0.00028623410744033073
2016-05-13,-0.009730840813062525
2016-05-16,0.00794807395076691
2016-05-17,-0.02279558785741198
2016-05-18,-0.006748882160728886
2016-05-19,-0.012998990824395928
2016-05-20,0.00972811795700812
2016-05-23,0.0010373478077245757
2016-05-24,0.0065148523547196024
2016-05-25,0.01265064681985395
2016-05-26,-0.0014527785759290701
2016-05-27,-0.00029065584992482574
2016-05-31,0.007130157132093196
2016-06-01,-0.04103473756090137
2016-06-02,0.001958982074391047
2016-06-03,-0.023007569430069874
2016-06-06,-0.020778958146678628
2016-06-07,0.008488163234149582
2016-06-08,0.0018703247820799351
2016-06-09,0.0028000773089382758
2016-06-10,-0.0006205115044467524
2016-06-13,-0.002794336698510702
2016-06-14,0.0048261027227041176
2016-06-15,0.015336736248535932
2016-06-16,0.010833069214254865
2016-06-17,-0.006641540013209601
2016-06-20,0.000455815851406971
2016-06-21,0.0024302751507965237
2016-06-22,0.005605740504057932
2016-06-23,0.0034010093857066437
2016-06-24,-0.00892693105850606
2016-06-27,0.007175498680695336
2016-06-28,0.027588074398158247
2016-06-29,0.003245399658766024
2016-06-30,0.01279237595878513
2016-07-01,0.0017419504381592787
2016-07-05,0.011304463683223354
2016-07-06,-0.008025254938321291
2016-07-07,0.0011557287457502063
2016-07-08,0.017315998070213556
2016-07-11,0.003829853283773277
2016-07-12,0.003532579162937033
2016-07-13,-0.0015487827843958524
2016-07-14,-0.006486922731842593
2016-07-15,-0.012491443935668589
2016-07-18,0.003593591257582185
2016-07-19,0.012747019852520802
2016-07-20,-0.008768021785644842
2016-07-21,-0.0019977536554904862
2016-07-22,0.005289453073446637
2016-07-25,-0.0022751437416725917
2016-07-26,-0.00484601878999702
2016-07-27,-0.05528499500934969
2016-07-28,0.01349297913675751
2016-07-29,0.017052903025316812
2016-08-01,0.005442341019870289
2016-08-02,-0.015945134136175376
2016-08-03,-0.018730483116623065
2016-08-04,0.005302206695464218
2016-08-05,0.013110200782982417
2016-08-08,0.01591567960685958
2016-08-09,0.0049778278556176225
2016-08-10,-0.020104762265065634
2016-08-11,-0.013678307552070224
2016-08-12,0.0003015377179649281
2016-08-15,0.002712275227911176
2016-08-16,-0.008265710555106498
2016-08-17,0.004091766827233778
2016-08-18,-0.009357210806389071
2016-08-19,-0.003961207473867523
2016-08-22,-0.0006115100376591354
2016-08-23,-0.004438202389101753
2016-08-24,-0.003689701718241012
2016-08-25,0.012343959224773604
2016-08-26,-0.016156126527786197
2016-08-29,0.007126409409761614
2016-08-30,-0.00507631310588208
2016-08-31,0.0029372772396059066
2016-09-01,-0.007090833193254764
2016-09-02,0.00279430342715159
2016-09-06,0.006347984651583927
2016-09-07,0.011077113714098585
2016-09-08,-0.01993319326387455
2016-09-09,-0.02499634846024601
2016-09-12,0.01608322846899468
2016-09-13,-0.016925448085906125
2016-09-14,0.014028382848067178
2016-09-15,0.011790542086263844
2016-09-16,0.0009323576132977962
2016-09-19,0.011021240719269798
2016-09-20,0.0012283901905161265
2016-09-21,0.012268156047516188
2016-09-22,0.029661086168505824
2016-09-23,0.0012429889626854873
2016-09-26,0.0007757823954634979
2016-09-27,0.0013959882524046119
2016-09-28,0.014400558229959337
2016-09-29,-0.016486095766315545
2016-09-30,-0.0015519672523104378
2016-10-03,-0.01927563513623498
2016-10-04,-0.009193238853529184
2016-10-05,-0.017597162425472823
2016-10-06,-0.0008143991193630962
2016-10-07,-0.00912666688854491
2016-10-10,0.0006578848154905614
2016-10-11,-0.005588173188585399
2016-10-12,0.010743852250977737
2016-10-13,0.0
2016-10-14,0.004088287169714766
2016-10-17,-0.000977098842847246
2016-10-18,-0.00423843433144544
2016-10-19,0.0026193036967918637
2016-10-20,-0.0034292057982849844
2016-10-21,0.0
2016-10-24,-0.005243327529607877
2016-10-25,-0.005600394869714309
2016-10-26,0.012920298234410765
2016-10-27,-0.021259297747991734
2016-10-28,0.005514004886501445
2016-10-31,0.026088386761117244
2016-11-01,-0.01506070650233493
2016-11-02,0.0008218711079970298
2016-11-03,0.007064341299235943
2016-11-04,0.00473071670974301
2016-11-07,0.00032506142375221536
2016-11-08,0.015581727523510391
2016-11-09,-0.020616965309595447
2016-11-10,-0.02121402782669579
2016-11-11,0.0011668205027228762
2016-11-14,0.015820386156645938
2016-11-15,-0.027868934082298624
2016-11-16,0.01062382662980399
2016-11-17,-0.01568481343326722
2016-11-18,-0.00016938517508802153
2016-11-21,-0.0028824206786677298
2016-11-22,0.021254958696061532
2016-11-23,-0.014152771484303162
2016-11-25,0.00371579581881476
2016-11-28,0.009254573529521304
2016-11-29,0.008502746249372084
2016-11-30,-0.007935246159021525
2016-12-01,-0.005165596328045141
2016-12-02,0.01340012686314429
2016-12-05,0.009752045805303755
2016-12-06,0.01145875483577452
2016-12-07,0.013594389911283145
2016-12-08,0.00431084140221083
2016-12-09,-0.0004769816396440474
2016-12-12,0.0023858805720644582
2016-12-13,0.0020629296461218694
2016-12-14,-0.005700789872551404
2016-12-15,0.0033445548620747445
2016-12-16,0.01666678243577535
2016-12-19,0.0014050897842206034
2016-12-20,0.0042094360536661934
2016-12-21,-0.014749238677873588
2016-12-22,0.00022230734335004776
2016-12-23,-0.00031754650878579316
2016-12-27,0.00381250742497663
2016-12-28,-0.004272811515211528
2016-12-29,0.01207906644517398
2016-12-30,0.010678230915373899
2017-01-03,-0.011342493218899796
2017-01-04,0.010215285468039959
2017-01-05,0.013534457127043265
2017-01-06,0.003530424646527086
2017-01-09,-0.013918504882828198
2017-01-10,-0.009151711293293951
2017-01-11,-0.008922649443961594
2017-01-12,0.012635845729488615
2017-01-13,-0.011230654385220973
2017-01-17,0.001419858351702219
2017-01-18,0.0018905416982861745
2017-01-19,-0.009434058858060812
2017-01-20,0.005714098673412549
2017-01-23,-0.005366286055805025
2017-01-24,-0.01158350838936284
2017-01-25,-0.009471669248848569
2017-01-26,-0.002917330356251413
2017-01-27,-0.008127536442271821
2017-01-30,-0.005244293555086932
2017-01-31,0.0011531892357652396
2017-02-01,-0.01431610724076926
2017-02-02,0.014357253605038034
2017-02-03,-0.006253853741837179
2017-02-06,0.0029810215059469236
2017-02-07,0.0016514283690491904
2017-02-08,0.012528493017772924
2017-02-09,-0.00016265383746094653
2017-02-10,0.008467370649595907
2017-02-13,0.003391107195873655
2017-02-14,-0.0022529312933304846
2017-02-15,-0.0054838305522534325
2017-02-16,0.0035677247019065828
2017-02-17,-0.004847935436808615
2017-02-21,0.01364059852491284
2017-02-22,-0.007850055250942622
2017-02-23,0.013402613676990027
2017-02-24,0.00031844424627580636
2017-02-27,0.007645909207657953
2017-02-28,-0.0030038830384283566
2017-03-01,-0.0007927306095052433
2017-03-02,0.003808683407804825
2017-03-03,-0.014859531622020916
2017-03-06,0.0016045414128091906
2017-03-07,0.002082860351152016
2017-03-08,0.0019183199096934889
2017-03-09,-0.008616282622580629
2017-03-10,-0.00273642737512092
2017-03-13,0.00984517147848063
2017-03-14,-0.0038355786011123882
2017-03-15,0.017487420619139993
2017-03-16,-0.0004731436770940567
2017-03-17,0.0006312112178512574
2017-03-20,-0.0037839004974313806
2017-03-21,-0.003164736586838024
2017-03-22,0.006032450502612585
2017-03-23,0.004517658979504846
2017-03-24,-0.0033252868919539935
2017-03-27,-0.01175736963760221
2017-03-28,0.003376075079649876
2017-03-29,-0.0019228589032656007
2017-03-30,-0.001605304889401582
2017-03-31,0.00048262138434851387
2017-04-03,-0.0012859849803612544
2017-04-04,0.0030579614135137767
2017-04-05,0.01090935921909697
2017-04-06,-0.0017457957081336017
2017-04-07,0.0022258594872706094
2017-04-10,0.007138536703673148
2017-04-11,0.006772752776596169
2017-04-12,-0.007509736090817509
2017-04-13,-0.003152490440778033
2017-04-17,0.013756989099983574
2017-04-18,0.0043676182529062135
2017-04-19,-0.0007768331103534809
2017-04-20,0.0009326694571312188
2017-04-21,-0.001863202721519519
2017-04-24,-0.0012445335798737522
2017-04-25,0.011370729547541147
2017-04-26,0.005390396275932963
2017-04-27,-0.011488840794114608
2017-04-28,0.0007748298524652419
2017-05-01,0.0038710703879987207
2017-05-02,-0.001542567914903703
2017-05-03,-0.012513193074531914
2017-05-04,0.007665827973590389
2017-05-05,0.016767168797889198
2017-05-08,-0.0071767310135067985
2017-05-09,-0.002768351357542498
2017-05-10,0.004781184408459982
2017-05-11,-0.005218812783246429
2017-05-12,0.0013888583435688329
2017-05-15,-0.0009247793951630001
2017-05-16,-0.004935219754985787
2017-05-17,-0.00278996363249151
2017-05-18,0.01663074592997038
2017-05-19,0.0021404455876736783
2017-05-22,-0.0028987250693804922
2017-05-23,-0.006578902469282943
2017-05-24,0.004158163563435346
2017-05-25,-0.0019934474948340997
2017-05-26,0.0015366416382607273
2017-05-30,0.0021480919988214886
2017-05-31,-0.00336878623916137
2017-06-01,-0.00245785673285992
2017-06-02,0.027567979289962352
2017-06-05,0.010491868786321579
2017-06-06,-0.007712976847989217
2017-06-07,0.0028401544607492557
2017-06-08,0.005216925597309796
2017-06-09,0.002817184521480831
2017-06-12,-0.01005480108810708
2017-06-13,0.0023898786834262165
2017-06-14,0.0011922813875753224
2017-06-15,0.008632029276605335
2017-06-16,0.011804656996309282
2017-06-19,-0.0064168018548294015
2017-06-20,0.0004405434201673053
2017-06-21,-0.0022009196939247744
2017-06-22,-0.0069030434017913755
2017-06-23,0.002535761725241059
2017-06-26,-0.0010412244939372872
2017-06-27,-0.010873039605269974
2017-06-28,-0.0006026345028636859
2017-06-29,-0.0010544795251774541
2017-06-30,-0.007088866360914325
2017-07-03,0.011241089472216581
2017-07-05,0.0031546978478165233
2017-07-06,-0.028302078748978388
2017-07-07,0.001386905009790551
2017-07-10,-0.0038472391596833244
2017-07-11,-0.004943528920799967
2017-07-12,0.009936177623041553
2017-07-13,-0.000614842656921355
2017-07-14,0.006921881190420809
2017-07-17,0.012068543955990663
2017-07-18,-0.003018913377081711
2017-07-19,0.01680547305882607
2017-07-20,0.0
2017-07-21,0.0
2017-07-24,-0.0075939203474554295
2017-07-25,-0.008702078703925031
2017-07-26,0.019524656117487993
2017-07-27,0.0020783408087570177
2017-07-28,0.003111233887041376
2017-07-31,0.005169256781793363
2017-08-01,-0.0032326398521265176
2017-08-02,-0.0011789630856126054
2017-08-03,-0.00678876683278451
2017-08-04,0.0002969544137543245
2017-08-07,-0.0011882209939856336
2017-08-08,-0.0013383577820967885
2017-08-09,0.002978223657874368
2017-08-10,-0.0040091203956453825
2017-08-11,-0.0014903249506221794
2017-08-14,0.014929672236348557
2017-08-15,0.004854292252753689
2017-08-16,-0.005855299584763496
2017-08-17,-0.0038288780120200316
2017-08-18,-0.007095375206170207
2017-08-21,0.008932390796491774
2017-08-22,-0.0004426054033904725
2017-08-23,0.0035430872647796985
2017-08-24,-0.00014710430234043947
2017-08-25,-0.00044145270885442844
2017-08-28,-0.008389732800160088
2017-08-29,-0.003265371179418608
2017-08-30,0.0023826092413226085
2017-08-31,-0.0023769459080359434
2017-09-01,-0.0023828366039959636
2017-09-05,0.002239401756560566
2017-09-06,0.0011912544820797955
2017-09-07,0.0074380716523283485
2017-09-08,0.0054638324516897985
2017-09-11,0.007636842170956726
2017-09-12,-0.014574911398151258
2017-09-13,-0.004437279895486479
2017-09-14,0.0011884729540179162
2017-09-15,0.007271218292492776
2017-09-18,-0.007955259397430803
2017-09-19,-0.007573394751600904
2017-09-20,-0.0016462203981313372
2017-09-21,-0.0037470592735578956
2017-09-22,-0.0013036365234440073
2017-09-25,0.0030357718786742094
2017-09-26,-0.0007565122111985456
2017-09-27,-0.006209427535771805
2017-09-28,0.0033526650338973063
2017-09-29,0.0013671919497455498
2017-10-02,-0.005005426675834701
2017-10-03,-0.000762201518228478
2017-10-04,0.01479791145415632
2017-10-05,0.0007516599156469628
2017-10-06,-0.0022532860421448087
2017-10-09,0.00030104060132085664
2017-10-10,-0.000601900006301781
2017-10-11,0.0010540734828716758
2017-10-12,0.0114336739698635
2017-10-13,0.0038674290893079277
2017-10-16,-0.0032597695052604125
2017-10-17,-0.005797430925297498
2017-10-18,-0.0023924398869366037
2017-10-19,-0.00989201805328499
2017-10-20,0.0012110303766021957
2017-10-23,0.008013066362462906
2017-10-24,-0.013199225759356836
2017-10-25,0.01656800736355879
2017-10-26,0.004036963841919761
2017-10-27,0.007445853466578445
2017-10-30,-0.009312345249964826
2017-10-31,0.003581050275624831
2017-11-01,0.008177365350666044
2017-11-02,-0.014157244405390013
2017-11-03,0.02034376654554415
2017-11-06,0.014660508567420072
2017-11-07,0.005057188828838433
2017-11-08,0.011644794029724181
2017-11-09,-0.006963467329163642
2017-11-10,-0.009015531953245226
2017-11-13,0.012996282942157045
2017-11-14,-0.0024229676075855355
2017-11-15,-0.013575564244177163
2017-11-16,0.002752742700867561
2017-11-17,-0.013002494555631738
2017-11-20,-0.005854630234307878
2017-11-21,0.002650199341242443
2017-11-22,0.0005873023583686798
2017-11-24,0.0010274538149801504
2017-11-27,-0.008503223805827909
2017-11-28,-0.010793819497311063
2017-11-29,-0.002391875640283314
2017-11-30,0.0011987673756377326
2017-12-01,-0.004340205867645164
2017-12-04,-0.003457041032804975
2017-12-05,-0.011915257128148449
2017-12-06,-0.001679146937846543
2017-12-07,-0.0038226618515028177
2017-12-08,0.01013016535716793
2017-12-11,0.0016718767159566994
2017-12-12,0.005764227724498694
2017-12-13,-0.010105439151288476
2017-12-14,-0.0035043706515691664
2017-12-15,0.003975722776546897
2017-12-18,-0.0009140365648470095
2017-12-19,-0.019817162483886985
2017-12-20,-0.007620357776728426
2017-12-21,-0.006582174283843001
2017-12-22,0.006467872094859439
2017-12-26,0.00470247167319493
2017-12-27,-0.00031217262058591544
2017-12-28,0.0026528771804326112
2017-12-29,0.0003762952689221333
2018-01-02,-0.00407710719163179
2018-01-03,0.005195950164955887
2018-01-04,-0.017230489219553058
2018-01-05,-0.0007967650190126019
2018-01-08,0.0066996497545213085
2018-01-09,-0.012042744788566373
2018-01-10,-0.01427387840951222
2018-01-11,-0.008135624782718454
2018-01-12,-0.008858232198889815
2018-01-16,0.0041377904454460435
2018-01-17,0.0029668301598964053
2018-01-18,-0.00657366403765125
2018-01-19,0.00033091203318669216
2018-01-22,0.01174133658987131
2018-01-23,0.009970832915960681
2018-01-24,-0.005664482045646069
2018-01-25,-0.0037437611117803193
2018-01-26,0.005391518961145092
2018-01-29,-0.005362606367234957
2018-01-30,-0.01045541589823118
2018-01-31,0.01717002079820773
2018-02-01,-0.020775878307530693
2018-02-02,-0.0062985882849729835
2018-02-05,-0.03169314490679376
2018-02-06,-0.005857047201229704
2018-02-07,-0.01472862529386354
2018-02-08,-0.028139457864399642
2018-02-09,0.025153941450652306
2018-02-12,-0.0007062181249856136
2018-02-13,0.006712839920671287
2018-02-14,-0.005615158942005594
2018-02-15,0.021880968549722102
2018-02-16,0.0010361055169720856
2018-02-20,-0.005692422803852293
2018-02-21,-0.03070810749815389
2018-02-22,0.005369596669018595
2018-02-23,0.014598872241892158
2018-02-26,0.002456489156646313
2018-02-27,-0.022755124953074635
2018-02-28,0.0071646498942212755
2018-03-01,0.0016005920078405733
2018-03-02,-0.006392314773146057
2018-03-05,0.009113785358127569
2018-03-06,0.007437507359552731
2018-03-07,0.016523295713633868
2018-03-08,0.0076083278635967755
2018-03-09,0.02128015447456577
2018-03-12,-0.00016790109901121397
2018-03-13,-0.002185017826696778
2018-03-14,0.002863665904237811
2018-03-15,0.0030231368733404373
2018-03-16,0.008539639787043862
2018-03-19,0.0014945433443775968
2018-03-20,-0.0008291458601397128
2018-03-21,-0.0023228864551749773
2018-03-22,-0.006319704987654329
2018-03-23,-0.014355580968495762
2018-03-26,0.010623803312907132
2018-03-27,0.006273059126838287
2018-03-28,0.037068548552069425
2018-03-29,0.001137297375793489
2018-04-02,-0.009412478024496518
2018-04-03,0.021461187214611765
2018-04-04,0.012830869267739464
2018-04-05,0.002216807239284746
2018-04-06,-0.003791902464077568
2018-04-09,-0.011895251972257603
2018-04-10,0.006420502631311775
2018-04-11,-0.002711462086850913
2018-04-12,-0.01727174761545136
2018-04-13,0.0032548594812054077
2018-04-16,0.00048673758875539264
2018-04-17,0.012159380009768572
2018-04-18,-0.00720801521237846
2018-04-19,-0.02065211739584072
2018-04-20,-0.009719898468553145
2018-04-23,0.004991003851243958
2018-04-24,0.004965888644840044
2018-04-25,-0.006588494529286337
2018-04-26,0.013596357288761185
2018-04-27,0.013414219769916746
2018-04-30,-0.003874162073081111
2018-05-01,0.008264321160738719
