Date,NEE
2015-06-19,-0.012712703926166524
2015-06-22,-0.0019810819714799477
2015-06-23,-0.01458907792716213
2015-06-24,-0.007654074687579837
2015-06-25,-0.005480647894952062
2015-06-26,0.0072453607072684445
2015-06-29,-0.005369972764874831
2015-06-30,-0.0014257777195454402
2015-07-01,0.004079883899345438
2015-07-02,0.018186118198344037
2015-07-06,0.0023944184303292815
2015-07-07,0.02408895998516991
2015-07-08,-0.00903943936127849
2015-07-09,-0.007552478404904139
2015-07-10,0.004546278766419443
2015-07-13,0.0032467173266497174
2015-07-14,0.0001960782606669209
2015-07-15,0.007647680753164243
2015-07-16,0.016152802848616865
2015-07-17,-0.0074693702829404796
2015-07-20,-0.004823646689078087
2015-07-21,-0.009888558637006883
2015-07-22,0.006560214334074166
2015-07-23,-0.00710113574801563
2015-07-24,0.002057239539780653
2015-07-27,0.011928381682753564
2015-07-28,0.005700373074088105
2015-07-29,0.004803444826813497
2015-07-30,0.0028685344331644824
2015-07-31,0.002955404213381252
2015-08-03,0.023858885660205775
2015-08-04,-0.010861910472025338
2015-08-05,-0.00544439422284082
2015-08-06,-0.0019816214778091146
2015-08-07,0.011819967790095642
2015-08-10,-0.00439219675935254
2015-08-11,0.0009385183447188084
2015-08-12,0.016599603076297376
2015-08-13,0.004797361719490301
2015-08-14,0.0011014006770144746
2015-08-17,0.00449365934941226
2015-08-18,-0.0001823644154342885
2015-08-19,-0.004018153297817628
2015-08-20,-0.00751824213509289
2015-08-21,-0.011916672771799641
2015-08-24,-0.036649288049700135
2015-08-25,-0.024553463733742342
2015-08-26,0.01925013646140905
2015-08-27,0.005902070384822711
2015-08-28,-0.0043026109047017425
2015-08-31,-0.03349100838813346
2015-09-01,-0.031093868347487952
2015-09-02,-0.0032514464589229464
2015-09-03,0.0013677284070392481
2015-09-04,-0.00577929631454277
2015-09-08,0.02610488734478933
2015-09-09,-0.01843629854526152
2015-09-10,0.000524542896865432
2015-09-11,0.005243705525898701
2015-09-14,0.002921279950752975
2015-09-15,0.0010403335176683015
2015-09-16,0.013301148416058117
2015-09-17,0.01220413313924662
2015-09-18,-0.014285690200979917
2015-09-21,0.007811438881912158
2015-09-22,-0.010198522737108195
2015-09-23,-0.0007215417634908183
2015-09-24,0.005567977959826553
2015-09-25,0.011177276638148825
2015-09-28,-0.010749385810358114
2015-09-29,-0.007790520489851516
2015-09-30,0.007851689235722326
2015-10-01,-0.010251096783670977
2015-10-02,0.020610929098695774
2015-10-05,0.022123158034222046
2015-10-06,-0.008637862647468686
2015-10-07,0.0008015934230323207
2015-10-08,0.009206092324021586
2015-10-09,0.0019831904879068496
2015-10-12,0.0039584335897573375
2015-10-13,-0.0020700681651110164
2015-10-14,-0.003062282689889506
2015-10-15,0.02249093588420048
2015-10-16,0.004457575635422817
2015-10-19,0.0010608892848955609
2015-10-20,0.0016384617626699072
2015-10-21,0.0025013238341853317
2015-10-22,0.014491789739320637
2015-10-23,-0.010878820786828558
2015-10-26,-0.006790505368737154
2015-10-27,0.0024068804205705785
2015-10-28,-0.011046607842694733
2015-10-29,-0.011364528803900598
2015-10-30,0.008645801977474665
2015-11-02,-0.004188592497528121
2015-11-03,0.0007825485825463385
2015-11-04,0.00889473303028554
2015-11-05,-0.010850979633147628
2015-11-06,-0.03192919965751417
2015-11-09,0.0007079795003837042
2015-11-10,0.0009098557046438582
2015-11-11,0.007272822189789974
2015-11-12,0.010128438832464948
2015-11-13,-0.0029781836966403796
2015-11-16,0.016827664366383832
2015-11-17,-0.013415806218880166
2015-11-18,-0.010421477841280113
2015-11-19,0.012938251814250457
2015-11-20,0.00029726495883886095
2015-11-23,-0.005246567450178152
2015-11-24,-0.0031086129735937718
2015-11-25,-0.005331528440208677
2015-11-27,0.004955679050232309
2015-11-30,0.004930948153540893
2015-12-01,0.007110196173831573
2015-12-02,-0.025654089062913665
2015-12-03,-0.016021773537800432
2015-12-04,0.01783827216186684
2015-12-07,0.0043817823873766315
2015-12-08,0.007811647762798302
2015-12-09,-0.0058385510396545826
2015-12-10,-0.011745483124977918
2015-12-11,-0.0019467437548398303
2015-12-14,0.005851622874806894
2015-12-15,0.00755225715643304
2015-12-16,0.04993956725351967
2015-12-17,-0.0023156395729027057
2015-12-18,-0.01257133056201798
2015-12-21,0.0018605697991442849
2015-12-22,0.005962914679455755
2015-12-23,0.010397432459587685
2015-12-24,-0.0004806215178877471
2015-12-28,0.000577116611388151
2015-12-29,0.006346769483311032
2015-12-30,0.0024848088434727966
2015-12-31,-0.009722851557472767
2016-01-04,-0.003080137906854463
2016-01-05,0.009751862594407523
2016-01-06,-0.0032509611614073286
2016-01-07,0.004412644455750625
2016-01-08,0.004489185700177645
2016-01-11,0.0038984413992495526
2016-01-12,-0.001894363498096574
2016-01-13,-0.007211893642404488
2016-01-14,0.010227392052628348
2016-01-15,-0.004068583057820985
2016-01-19,0.02422571218385583
2016-01-20,-0.023189071206431766
2016-01-21,-0.002563685375897462
2016-01-22,0.014851370244494566
2016-01-25,-0.0016884408410604568
2016-01-26,0.001315432546568518
2016-01-27,0.0015953688180596615
2016-01-28,0.014710221308579463
2016-01-29,0.03148639211913706
2016-02-01,0.01136895619607281
2016-02-02,0.008231558304614417
2016-02-03,0.007374224026195586
2016-02-04,-0.010719099443958102
2016-02-05,0.0007929291291461915
2016-02-08,0.004928903242508609
2016-02-09,0.010335406846575301
2016-02-10,-0.013957454734752739
2016-02-11,-0.016177193342781337
2016-02-12,-0.002055421468169394
2016-02-16,0.0060895469315846995
2016-02-17,-0.00818866745139779
2016-02-18,0.02602528966481521
2016-02-19,0.0036736097948428803
2016-02-22,0.008278538802349411
2016-02-23,0.0036301117602608457
2016-02-24,0.006507639368185991
2016-02-25,-0.0013790964416752205
2016-02-26,-0.028660472329963493
2016-02-29,0.002666229135144027
2016-03-01,-0.0019498987366888265
2016-03-02,-0.0021313648132166296
2016-03-03,-0.006586045100509308
2016-03-04,0.023920413785026406
2016-03-07,0.001399730294224355
2016-03-08,0.008737560263937905
2016-03-09,0.0070161784949478445
2016-03-10,-0.004902861954243942
2016-03-11,0.0011237161948711716
2016-03-14,0.00017280061688818016
2016-03-15,-0.0020720008002714785
2016-03-16,0.013148917627975987
2016-03-17,0.010331069331402931
2016-03-18,0.0014367531643397768
2016-03-21,-0.007848053317982218
2016-03-22,-0.004507693943874291
2016-03-23,0.005553524686752409
2016-03-24,0.006712336846382172
2016-03-28,-0.0075962408713659
2016-03-29,0.012162188421557252
2016-03-30,-0.004285549264618105
2016-03-31,-0.0013502455857293816
2016-04-01,0.0031264559286452442
2016-04-04,8.445932913803134e-05
2016-04-05,-0.019963281159470214
2016-04-06,0.003094503537960369
2016-04-07,-0.0044554985001443725
2016-04-08,0.005336026722366549
2016-04-11,-0.004965362627952219
2016-04-12,0.007055272173872584
2016-04-13,-0.004870099786392634
2016-04-14,-0.0028332342214503203
2016-04-15,0.011020517554964915
2016-04-18,0.0028953646827081236
2016-04-19,0.002801954172508392
2016-04-20,-0.0219304826165726
2016-04-21,-0.022508928206288137
2016-04-22,0.01355046685043848
2016-04-25,0.0002624108540205672
2016-04-26,0.009172537920211443
2016-04-27,0.011859488400218776
2016-04-28,-0.00359303858567972
2016-04-29,0.009530206675291586
2016-05-02,0.0040821858437489755
2016-05-03,0.0030495186464041257
2016-05-04,0.008782321708562746
2016-05-05,-0.005106114570584297
2016-05-06,-0.0030291659427135187
2016-05-09,0.003375939177931553
2016-05-10,0.005971718970394502
2016-05-11,0.0007524621270134091
2016-05-12,0.012198279941443069
2016-05-13,-0.0032190579562526578
2016-05-16,0.0059621114574677225
2016-05-17,-0.013994103619171527
2016-05-18,-0.01469365922200705
2016-05-19,0.003304594133269223
2016-05-20,0.007769588983613573
2016-05-23,-0.011229257744406973
2016-05-24,0.016102867748819305
2016-05-25,-0.0065893268103460745
2016-05-26,0.013448517999121723
2016-05-27,0.00016685011659944848
2016-05-31,0.002336390384264586
2016-06-01,0.00024976965023881803
2016-06-02,-0.002829856547747034
2016-06-03,0.01660964479120497
2016-06-06,-0.00041054093108794376
2016-06-07,-0.005256689141845738
2016-06-08,0.0149451470251587
2016-06-09,0.008623464299911898
2016-06-10,-0.0012097350323657663
2016-06-13,-0.0019384459555594757
2016-06-14,0.011247043843152227
2016-06-15,-0.009121555784169177
2016-06-16,0.00815585575358413
2016-06-17,0.0020022517571156584
2016-06-20,-0.006874423239470406
2016-06-21,0.00024148689373215682
2016-06-22,-0.00506976939757442
2016-06-23,0.0013754536404009254
2016-06-24,-8.077516954285713e-05
2016-06-27,0.03295599392057835
2016-06-28,0.004535555345846376
2016-06-29,-0.005526920269176228
2016-06-30,0.020743601746938456
2016-07-01,-0.0051381422017238165
2016-07-05,0.00878764855986014
2016-07-06,0.0001527621428352166
2016-07-07,-0.01955839108198376
2016-07-08,0.012467929319067927
2016-07-11,-0.0018471444169658735
2016-07-12,-0.01819724881736806
2016-07-13,0.006596866595470097
2016-07-14,-0.007255805465714027
2016-07-15,0.002672097256006589
2016-07-18,0.005251414064401105
2016-07-19,-0.0012474364944982108
2016-07-20,-0.006870403872697439
2016-07-21,0.008254259385619411
2016-07-22,0.012084870993257946
2016-07-25,-0.0024651115607295937
2016-07-26,-0.008186078205378866
2016-07-27,-0.009810809207704496
2016-07-28,0.0019660252771023234
2016-07-29,0.006827892627484733
2016-08-01,0.0016369686360568902
2016-08-02,-0.00677065451422898
2016-08-03,0.003604223330625711
2016-08-04,-0.004996276999597926
2016-08-05,-0.011455833957950357
2016-08-08,0.0
2016-08-09,0.0006350204190208597
2016-08-10,0.0023798912511687753
2016-08-11,0.005143418503886776
2016-08-12,-0.0018107284360160403
2016-08-15,-0.011593969019647932
2016-08-16,-0.01061289172910751
2016-08-17,0.014598005487518106
2016-08-18,0.00922078901161405
2016-08-19,-0.014807458937078577
2016-08-22,-0.0003200496532208552
2016-08-23,-0.006157972530137057
2016-08-24,-0.0009654833354203474
2016-08-25,0.0028995575235906124
2016-08-26,-0.016337691014277622
2016-08-29,0.005919801689769022
2016-08-30,-0.009154707590469324
2016-08-31,-0.0023094110656837197
2016-09-01,0.0004959070576979752
2016-09-02,0.017603160922383898
2016-09-06,0.01754223208556427
2016-09-07,-0.0018354954897281672
2016-09-08,0.002558795571968364
2016-09-09,-0.03605050411645838
2016-09-12,0.02010599042975514
2016-09-13,-0.014194137182423683
2016-09-14,0.00460752059454661
2016-09-15,0.005159774864018196
2016-09-16,0.004807143953914128
2016-09-19,0.011514639685199723
2016-09-20,0.002645506273335263
2016-09-21,0.022147738158222907
2016-09-22,0.0014863697772815598
2016-09-23,-0.009997748702831988
2016-09-26,-0.004102480359760463
2016-09-27,0.004436255422792579
2016-09-28,-0.0024450315738190342
2016-09-29,-0.021979499935720792
2016-09-30,-0.01115621505184039
2016-10-03,-0.00972871217821547
2016-10-04,-0.018409854008614168
2016-10-05,-0.0030278524379315774
2016-10-06,-0.004302117467857136
2016-10-07,0.03143262435102456
2016-10-10,0.00854277719413532
2016-10-11,-0.013275989780019648
2016-10-12,0.015105425702175879
2016-10-13,0.013416985843649254
2016-10-14,-0.004814684735065744
2016-10-17,0.00024189124165219233
2016-10-18,0.008463609840516861
2016-10-19,-0.004235939860075533
2016-10-20,-0.0036122725728704452
2016-10-21,-0.0033832892673278936
2016-10-24,0.00541556915059882
2016-10-25,0.009165465771291847
2016-10-26,0.005417580562245394
2016-10-27,-0.008557971262229014
2016-10-28,0.004875581601393675
2016-10-31,0.01805451175344075
2016-11-01,-0.016484575482386465
2016-11-02,-0.017554935274616712
2016-11-03,0.0012937115568005808
2016-11-04,-0.005329540422965295
2016-11-07,0.012015156135927407
2016-11-08,0.004091062874372442
2016-11-09,-0.06135658917965703
2016-11-10,-0.02068261310356645
2016-11-11,-0.013210394009103177
2016-11-14,0.007926768228846637
2016-11-15,0.005155122441527826
2016-11-16,-0.006433015902809869
2016-11-17,0.004287480992871684
2016-11-18,-0.0060115224642017795
2016-11-21,0.0022788978094376855
2016-11-22,0.0030842559008250614
2016-11-23,-0.0036015402363379634
2016-11-25,0.011814375181995906
2016-11-28,0.013419211156720845
2016-11-29,0.008340347076702281
2016-11-30,-0.025923166598469827
2016-12-01,-0.01120526924481735
2016-12-02,0.01292603440045692
2016-12-05,0.005156892859945472
2016-12-06,-0.002173956543503386
2016-12-07,0.025533912909978085
2016-12-08,-0.00688327712270842
2016-12-09,-0.0032512444543646435
2016-12-12,0.008240845448080458
2016-12-13,0.013367777776171819
2016-12-14,-0.025122193418211314
2016-12-15,0.008618471264582706
2016-12-16,0.01597894262489019
2016-12-19,0.0026913496796214798
2016-12-20,0.0006709721105957467
2016-12-21,-0.005867425063490916
2016-12-22,0.0025294180326695948
2016-12-23,0.0027751891365004333
2016-12-27,0.00016792675008270308
2016-12-28,-0.005031578847470963
2016-12-29,0.012895402386375876
2016-12-30,-0.0059914523515920415
2017-01-03,-0.00619414336876134
2017-01-04,0.0029479651970107934
2017-01-05,-0.0005879392535111938
2017-01-06,-0.0029412671438198146
2017-01-09,-0.0025281144030984137
2017-01-10,0.0019430060071181643
2017-01-11,0.0069998039526797395
2017-01-12,0.000753543792219924
2017-01-13,-0.0037655922383057483
2017-01-17,0.009827673101258316
2017-01-18,-0.0015807154906666288
2017-01-19,-0.006248093656111786
2017-01-20,-0.00016785632763405278
2017-01-23,-0.004024720697273443
2017-01-24,0.00025272529252973186
2017-01-25,0.0017677569077858557
2017-01-26,-0.0022689893849172638
2017-01-27,0.022063577545556212
2017-01-30,0.0088981287688914
2017-01-31,0.010371655613959696
2017-02-01,-0.008891023616093063
2017-02-02,0.0068503196654328136
2017-02-03,0.006074887506185567
2017-02-06,-0.0028176675270764617
2017-02-07,0.0037943075944477656
2017-02-08,0.01584517859486212
2017-02-09,-0.013064288743794839
2017-02-10,0.006578739304971215
2017-02-13,0.004223894124461447
2017-02-14,0.0
2017-02-15,-0.005634991331387118
2017-02-16,0.007183298075481348
2017-02-17,0.005309402235237348
2017-02-21,0.011035905704185556
2017-02-22,0.0014033921560481222
2017-02-23,0.005683534117909339
2017-02-24,0.021632626687533518
2017-02-27,-0.008323492476496996
2017-02-28,0.008701219410248484
2017-03-01,-0.012137281848996317
2017-03-02,0.011822749734922144
2017-03-03,-0.0010690791530995059
2017-03-06,-0.0012232043474664778
2017-03-07,7.6440916652043e-05
2017-03-08,-0.009261108516314231
2017-03-09,-0.005330695064069246
2017-03-10,0.01017464112015265
2017-03-13,0.003075445784204156
2017-03-14,0.000843301581289202
2017-03-15,0.010185853860812388
2017-03-16,-0.015163003673140274
2017-03-17,0.0025405232954911483
2017-03-20,-0.0026109825698533706
2017-03-21,0.01509004598095709
2017-03-22,0.004247227330866021
2017-03-23,-0.002417086189733908
2017-03-24,0.005375523163525964
2017-03-27,-0.012801491604509385
2017-03-28,0.0012204054358906369
2017-03-29,-0.005409086160986232
2017-03-30,-0.018536908427160492
2017-03-31,0.0018731503790456738
2017-04-03,0.002726460998068836
2017-04-04,0.006370522952779956
2017-04-05,0.008491606905040694
2017-04-06,-0.0067361139916751744
2017-04-07,-0.006396351190420813
2017-04-10,0.0038778915321340257
2017-04-11,-0.0008498680256842084
2017-04-12,0.009201985344187591
2017-04-13,0.0019921688687973838
2017-04-17,0.0010707552277595678
2017-04-18,0.00786782792613483
2017-04-19,-0.0033347302820266878
2017-04-20,-0.004791044456374571
2017-04-21,0.016428515493563056
2017-04-24,-0.0020296513294437712
2017-04-25,0.0012807443686835285
2017-04-26,-0.0006772235524240555
2017-04-27,0.005194649817188424
2017-04-28,0.00029930860413407423
2017-05-01,-0.0038933513247835227
2017-05-02,0.007366273272551238
2017-05-03,-0.004924567550020353
2017-05-04,0.0073483160182228335
2017-05-05,-7.426593418813354e-05
2017-05-08,0.004615768567374889
2017-05-09,-0.008744084629972781
2017-05-10,0.002990011001247961
2017-05-11,0.0035032220351207677
2017-05-12,0.006758362591766209
2017-05-15,0.004279192598604098
2017-05-16,-0.0016895057724666263
2017-05-17,0.004047034718068998
2017-05-18,0.0035908512036231244
2017-05-19,0.0025558336821782657
2017-05-22,0.00772130600944676
2017-05-23,0.0044088583057355635
2017-05-24,0.008563486086305083
2017-05-25,0.011015717009945636
2017-05-26,7.107207871293042e-05
2017-05-30,-0.0004264021669895257
2017-05-31,0.00561682231875138
2017-06-01,0.003252210729272953
2017-06-02,0.005708482238349077
2017-06-05,-0.006026435670122399
2017-06-06,0.0004932091365288382
2017-06-07,0.0046510242075905595
2017-06-08,-0.007925508356062538
2017-06-09,-0.008554517093430025
2017-06-12,-0.005846762315937615
2017-06-13,0.0038010021841996533
2017-06-14,0.008574954735934393
2017-06-15,0.005100808639250554
2017-06-16,0.006837202035576473
2017-06-19,-0.0031503280322980887
2017-06-20,-0.0030199574347213876
2017-06-21,-0.0063397790579698965
2017-06-22,0.0037571408702834486
2017-06-23,0.01094725652043893
2017-06-26,0.007614866249810337
2017-06-27,-0.013589577015700516
2017-06-28,-0.008785973170969408
2017-06-29,-0.007445964120713966
2017-06-30,0.0011432834471161168
2017-07-03,-0.003639486501926692
2017-07-05,-0.00572988086744175
2017-07-06,0.005403063358243587
2017-07-07,0.006519521208386614
2017-07-10,0.003915351559988123
2017-07-11,-0.0019850981886868624
2017-07-12,0.00021294235224633695
2017-07-13,-0.0014209638141745584
2017-07-14,0.007682867396099136
2017-07-17,-0.004870673876162357
2017-07-18,0.003688272965162165
2017-07-19,0.002191195898365139
2017-07-20,0.011847746249604274
2017-07-21,0.006202791103781857
2017-07-24,-0.008450182169213782
2017-07-25,-0.00027968234370168155
2017-07-26,0.016630559064648942
2017-07-27,-0.005773692487364923
2017-07-28,0.00324910665789635
2017-07-31,0.006684659014315475
2017-08-01,0.003285210844923725
2017-08-02,0.0011601540810419753
2017-08-03,0.0054514785099291085
2017-08-04,-0.0053545847911826705
2017-08-07,0.0023173358085695206
2017-08-08,0.0017674704190062673
2017-08-09,-0.000746320761006225
2017-08-10,0.003259615433167884
2017-08-11,-0.003655255203186547
2017-08-14,0.005978850682362147
2017-08-15,0.006686811651049451
2017-08-16,0.006239415788961811
2017-08-17,-0.009134961793538676
2017-08-18,0.008882482660063307
2017-08-21,0.0034679822204854993
2017-08-22,0.0025925536078561517
2017-08-23,-0.0014481250957294467
2017-08-24,-0.0022050777873304783
2017-08-25,0.005290883906155397
2017-08-28,0.0051966662157829635
2017-08-29,-0.0010606774444582578
2017-08-30,-0.0006632520854122914
2017-08-31,-0.0007304476971312646
2017-09-01,-0.002325510492463656
2017-09-05,0.0006658485544710491
2017-09-06,-0.01337662288983843
2017-09-07,0.008364415063918829
2017-09-08,-0.00822795724214398
2017-09-11,0.02117871587660436
2017-09-12,-0.014993329271396183
2017-09-13,-0.006370209527026605
2017-09-14,0.009245491825010221
2017-09-15,0.003610704735675929
2017-09-18,-0.011926087526750284
2017-09-19,-0.0025621953719731083
2017-09-20,-0.007977353016097255
2017-09-21,0.00027276075220061813
2017-09-22,-0.0028618545038605614
2017-09-25,0.0031430956363052154
2017-09-26,0.005993379832309964
2017-09-27,-0.0098170802719032
2017-09-28,0.005060172766708559
2017-09-29,-0.002993506458428774
2017-10-02,0.0012965846712316154
2017-10-03,0.0010220191229510789
2017-10-04,0.011437529715338624
2017-10-05,-0.0054524647083151745
2017-10-06,-0.001962505993994612
2017-10-09,0.002915769869117568
2017-10-10,0.007640516242222617
2017-10-11,0.005636366306007057
2017-10-12,0.00553817909629406
2017-10-13,-0.0009955308025157983
2017-10-16,0.006443146833895019
2017-10-17,0.007589534108633833
2017-10-18,-0.0008513903007667523
2017-10-19,0.008719024474511006
2017-10-20,0.0018848170429559552
2017-10-23,0.0014271092909499128
2017-10-24,-0.0010364512054262809
2017-10-25,-0.0023343449366878266
2017-10-26,-0.003054872854351909
2017-10-27,0.015972454340618558
2017-10-30,-0.0030801052501611137
2017-10-31,-0.0018665621975038071
2017-11-01,-0.01089814214115803
2017-11-02,-0.02294962422521607
2017-11-03,0.01861719021423669
2017-11-06,-0.005174817950514221
2017-11-07,0.023902960592514955
2017-11-08,-0.003665517627143511
2017-11-09,0.0021301624494711735
2017-11-10,-0.0005797293137498327
2017-11-13,0.01044082366934207
2017-11-14,0.010332821489931865
2017-11-15,-0.006565434302231665
2017-11-16,-0.00044498492484479346
2017-11-17,-0.007946845710388062
2017-11-20,-0.0007692166593393779
2017-11-21,0.0018599765149096559
2017-11-22,-0.0003029780030641138
2017-11-24,0.005477724013003948
2017-11-27,0.00621654096184221
2017-11-28,0.005031918607579788
2017-11-29,-0.00012675842426024264
2017-11-30,0.0017113393620613593
2017-12-01,-0.0036067843399796296
2017-12-04,-0.009525386542406977
2017-12-05,-0.0021159194437643247
2017-12-06,0.013749922481680388
2017-12-07,0.002534979684226002
2017-12-08,0.005373602366881558
2017-12-11,0.001383124428121274
2017-12-12,-0.013688848554668454
2017-12-13,-0.0038198335778290016
2017-12-14,0.009650056877484658
2017-12-15,0.0028488671725408476
2017-12-18,-0.013129387204922405
2017-12-19,-0.014390492826993895
2017-12-20,-0.002985076937311204
2017-12-21,0.00546723958832529
2017-12-22,0.0003886609359768922
2017-12-26,-0.003494214680949903
2017-12-27,0.008376652801497686
2017-12-28,0.006825405415752828
2017-12-29,-0.0010227032132644753
2018-01-02,-0.007043128855070413
2018-01-03,-0.021213415883686193
2018-01-04,-0.00513840965447554
2018-01-05,0.004569147811922525
2018-01-08,0.008239358128232732
2018-01-09,-0.007322079045535501
2018-01-10,-0.008232424306144681
2018-01-11,-0.0005977463300075314
2018-01-12,-0.0011959028758852241
2018-01-16,0.001463327784996693
2018-01-17,0.008901402400702585
2018-01-18,-0.007242575880983315
2018-01-19,-0.004111713601002376
2018-01-22,-0.0009324562220327515
2018-01-23,0.017997710380852405
2018-01-24,-0.012244949453229736
2018-01-25,0.014849298598462068
2018-01-26,0.03004788682879367
2018-01-29,-0.012746599615108267
2018-01-30,-0.0037255804924229974
2018-01-31,0.02140565581129894
2018-02-01,-0.013129752707199294
2018-02-02,-0.002686380246983089
2018-02-05,-0.01045447478894923
2018-02-06,-0.030656516054267335
2018-02-07,-0.009828692016771945
2018-02-08,-0.018907451610920667
2018-02-09,0.019340728040844635
2018-02-12,0.012829326468723812
2018-02-13,0.007133029987804074
2018-02-14,-0.006553286661167168
2018-02-15,0.028984650495756492
2018-02-16,0.010490231317413112
2018-02-20,-0.014354066985645897
2018-02-21,-0.01332839823720433
2018-02-22,0.003623999967595326
2018-02-23,0.025934017690611322
2018-02-26,-0.0032227706762157915
2018-02-27,-0.019204579057304216
2018-02-28,0.003098485050955224
2018-03-01,0.007098197783185878
2018-03-02,-0.0024799441635048325
2018-03-05,0.014197417626239162
2018-03-06,-0.011353912154650647
2018-03-07,-0.001369842494860829
2018-03-08,0.008232710064874249
2018-03-09,0.003240195377535393
2018-03-12,-0.002713194807481334
2018-03-13,0.0018135601620969943
2018-03-14,0.02159457519976904
2018-03-15,0.0008229336633831519
2018-03-16,0.018337702113697008
2018-03-19,-0.006892459329093326
2018-03-20,0.0030637913158706453
2018-03-21,-0.0021192728100365432
2018-03-22,0.011306761578635305
2018-03-23,-0.01482490022329408
2018-03-26,0.012163886960533832
2018-03-27,0.0071853869330580356
2018-03-28,-0.0019678375492450106
2018-03-29,0.006532121447293093
2018-04-02,-0.005877657361277544
2018-04-03,-0.0022784053070404875
2018-04-04,0.0020368593834876325
2018-04-05,0.010287728902557358
2018-04-06,-0.007622145972371874
2018-04-09,-0.003809447259042864
2018-04-10,-0.002034889568359066
2018-04-11,-0.004697851678733156
2018-04-12,-0.012232921726429757
2018-04-13,0.0072295705930573995
2018-04-16,0.011858521941671363
2018-04-17,0.006785295742560482
2018-04-18,-0.0022054812426376413
2018-04-19,-0.001964910176733392
2018-04-20,-0.010766520046984307
2018-04-23,0.0021145091519572112
2018-04-24,0.006454182933570918
2018-04-25,-0.011345858653176277
2018-04-26,0.017962792591972976
2018-04-27,0.0045954248920523355
