Date,TSCO
2015-06-22,0.006599189358321267
2015-06-23,-0.0017198266743678747
2015-06-24,-0.010872824890362787
2015-06-25,0.0089246812269963
2015-06-26,0.0005390351646332725
2015-06-29,-0.028571237802009652
2015-06-30,-0.0017757683714639816
2015-07-01,0.009339614417377406
2015-07-02,-0.005067456861108877
2015-07-06,0.007971984553376998
2015-07-07,-0.0034049961849198507
2015-07-08,-0.034388129339881
2015-07-09,0.012670192160226357
2015-07-10,0.02738912920782499
2015-07-13,0.015029895397047799
2015-07-14,0.00843103844673787
2015-07-15,0.0012865029202335787
2015-07-16,0.005352239354738719
2015-07-17,0.006174456689846508
2015-07-20,-0.014496686612059051
2015-07-21,0.0042951020447421495
2015-07-22,0.013364391701499168
2015-07-23,0.007174597507425107
2015-07-24,-0.019798668836231492
2015-07-27,-0.015924023438169455
2015-07-28,-0.003909804162707475
2015-07-29,0.006105776633061
2015-07-30,-0.003142814685922257
2015-07-31,0.005761228664601159
2015-08-03,-0.012753684026076795
2015-08-04,0.010182227623352968
2015-08-05,0.011704595635371629
2015-08-06,-0.023353201408116364
2015-08-07,0.005813348765567827
2015-08-10,0.015376123563730637
2015-08-11,0.0038664347170063174
2015-08-12,-0.007596190670898895
2015-08-13,0.0069147057534921785
2015-08-14,-0.001073053221805842
2015-08-17,0.009022831764634809
2015-08-18,0.001596841556879447
2015-08-19,-0.0078647543718523
2015-08-20,-0.039636145443945336
2015-08-21,-0.04528719363375244
2015-08-24,-0.02348415477239152
2015-08-25,-0.00646054517133543
2015-08-26,0.02408431056815541
2015-08-27,0.02445898524670076
2015-08-28,-0.01985729714995821
2015-08-31,-0.0009367124938786109
2015-09-01,-0.036103872921755764
2015-09-02,0.017755350287072424
2015-09-03,0.0031067972174172453
2015-09-04,-0.009053346266653883
2015-09-08,0.03810527686930021
2015-09-09,-0.006484171719767895
2015-09-10,0.01037285789642528
2015-09-11,0.014649744403717913
2015-09-14,-0.021032462083013237
2015-09-15,0.004529518760737261
2015-09-16,0.01687836083575811
2015-09-17,-0.01102735678458655
2015-09-18,-0.008276746967930682
2015-09-21,-0.015996134552616392
2015-09-22,-0.024502643662846046
2015-09-23,0.0027776267558299317
2015-09-24,-0.008309532977045064
2015-09-25,0.01967206151198342
2015-09-28,-0.027271526030749338
2015-09-29,0.007713024997417994
2015-09-30,0.024419916219300175
2015-10-01,0.019331151539976776
2015-10-02,0.010122118654273482
2015-10-05,0.01831376989543365
2015-10-06,-0.020812508873505497
2015-10-07,0.02356528024364568
2015-10-08,0.006658249936052574
2015-10-09,0.004932452560176825
2015-10-12,-0.04350728339469223
2015-10-13,-0.014928668455309824
2015-10-14,-0.0036705209052392274
2015-10-15,0.0064170463123474075
2015-10-16,0.006140423797583727
2015-10-19,0.02065457144901406
2015-10-20,-0.005978875241382742
2015-10-21,-0.0023132909176813987
2015-10-22,0.05530432070283009
2015-10-23,-0.006482560305202001
2015-10-26,0.01426521825742455
2015-10-27,-0.011447483451528795
2015-10-28,0.010036060007152514
2015-10-29,-0.004804267503889514
2015-10-30,0.013714700830123494
2015-11-02,-0.0033549369719858557
2015-11-03,0.004561089781684791
2015-11-04,0.0024865920983299095
2015-11-05,0.0099212211817572
2015-11-06,-0.0028829568082002766
2015-11-09,-0.014457052250296809
2015-11-10,-0.0006518012183742705
2015-11-11,-0.0064156587114090335
2015-11-12,-0.0154636632502958
2015-11-13,-0.05090823589786486
2015-11-16,0.02054039391321827
2015-11-17,-0.009200775723248511
2015-11-18,0.02321538052749217
2015-11-19,0.012365046737248697
2015-11-20,0.017593257088195147
2015-11-23,0.007157660406252431
2015-11-24,-0.005029561222610224
2015-11-25,0.0015384686120945013
2015-11-27,0.002962514800795013
2015-11-30,-0.022535672045202904
2015-12-01,0.00346937636254685
2015-12-02,-0.002899909585058369
2015-12-03,-0.04183407182194587
2015-12-04,0.02778386553468226
2015-12-07,-0.0012493931251111867
2015-12-08,0.02388267960548429
2015-12-09,-0.012551585365413676
2015-12-10,-0.0005624234965946329
2015-12-11,-0.010691874014647329
2015-12-14,0.00364040919341746
2015-12-15,-0.011788914460211797
2015-12-16,0.010438222859326052
2015-12-17,-0.025201606540154575
2015-12-18,-0.0018630432711498335
2015-12-21,-0.011083827454843376
2015-12-22,0.007550672318358487
2015-12-23,0.007728224762010294
2015-12-24,-0.004531377461983399
2015-12-28,0.003735233297370133
2015-12-29,0.013955079714319307
2015-12-30,-0.010322419653967851
2015-12-31,-0.009154969295437243
2016-01-04,-0.020468052396339087
2016-01-05,-0.0007163835632503224
2016-01-06,-0.01374142747784235
2016-01-07,-0.0007266854851194493
2016-01-08,-0.007517035962748442
2016-01-11,0.009650945305324399
2016-01-12,0.02431904573715138
2016-01-13,-0.0367351952624736
2016-01-14,0.017780642246656875
2016-01-15,-0.01819280472848428
2016-01-19,0.024174622230359155
2016-01-20,-0.023604004342261287
2016-01-21,0.02221117267181949
2016-01-22,0.018487678758134063
2016-01-25,-0.015558923963141291
2016-01-26,0.02598198558778475
2016-01-27,-0.017154807468184208
2016-01-28,0.009023725159572615
2016-01-29,0.03918601906887553
2016-02-01,-0.0180047618537017
2016-02-02,-0.007380522639631626
2016-02-03,-0.016379905962895402
2016-02-04,-0.010629513803029456
2016-02-05,-0.035692727327334306
2016-02-08,-0.011884511785452578
2016-02-09,0.02042119050271185
2016-02-10,0.005893038372746462
2016-02-11,-0.002929391353850508
2016-02-12,0.021912160501015743
2016-02-16,0.02467653195085351
2016-02-17,0.005494586121022937
2016-02-18,-0.015033318438656407
2016-02-19,0.0011833769653497583
2016-02-22,0.02091679580693051
2016-02-23,-0.01759416127040203
2016-02-24,0.008483296061745138
2016-02-25,-0.0010515319985692217
2016-02-26,-0.008421368016840125
2016-02-29,-0.002476628551067339
2016-03-01,0.03618303294245884
2016-03-02,-0.005020937181435703
2016-03-03,-0.009290307608165849
2016-03-04,0.010650539470530962
2016-03-07,-0.01706755651142533
2016-03-08,0.0012819535466581655
2016-03-09,0.010591087075743966
2016-03-10,0.02314878305261092
2016-03-11,0.01654690238557288
2016-03-14,-0.0025470842636049484
2016-03-15,0.00011109451265056691
2016-03-16,-0.005882782580364454
2016-03-17,-0.009156323146987
2016-03-18,0.006423552655033804
2016-03-21,0.0026871645733630434
2016-03-22,-0.005471432822806932
2016-03-23,0.0
2016-03-24,-0.00404230715860554
2016-03-28,0.007102269120987659
2016-03-29,0.00694021686433044
2016-03-30,0.008338393344331063
2016-03-31,-0.0026460438147795085
2016-04-01,0.01492334044763699
2016-04-04,-0.01415944165084948
2016-04-05,-0.0187823849132136
2016-04-06,0.0042788684778272135
2016-04-07,-0.021078721111556842
2016-04-08,-0.004695923139526603
2016-04-11,0.0009205205934563754
2016-04-12,0.02161404431383951
2016-04-13,0.00911583750285172
2016-04-14,0.017173914721270167
2016-04-15,-0.01918628626540575
2016-04-18,0.007600825488241814
2016-04-19,-0.005657723193405184
2016-04-20,0.004909084591673496
2016-04-21,0.04740774076858867
2016-04-22,0.0011659256737228674
2016-04-25,0.007305037811528914
2016-04-26,-0.00031521162823777704
2016-04-27,0.00914771547350135
2016-04-28,-0.010523020788983373
2016-04-29,-0.0032642879541285863
2016-05-02,0.009824587137565954
2016-05-03,-0.005126286283230974
2016-05-04,-0.004731548554684162
2016-05-05,-0.013628905209995157
2016-05-06,0.0022487838305946806
2016-05-09,0.005236954339130406
2016-05-10,0.010206088476591546
2016-05-11,-0.02704682097858413
2016-05-12,0.014748740282317874
2016-05-13,-0.016778730173822365
2016-05-16,0.017065060214562555
2016-05-17,-0.017740428739810743
2016-05-18,-0.0038081475641982276
2016-05-19,0.012341431636225364
2016-05-20,0.01305494787631023
2016-05-23,-0.006922923709219653
2016-05-24,0.018445305145453617
2016-05-25,0.0015795100023328068
2016-05-26,0.006517946237598382
2016-05-27,0.010549137661211017
2016-05-31,-0.006718431407188974
2016-06-01,0.004890999427773934
2016-06-02,0.0008285768356102174
2016-06-03,-0.015624045269974851
2016-06-06,0.0017874359639347137
2016-06-07,0.010491775462877051
2016-06-08,-0.019935209488410655
2016-06-09,-0.005933295894505197
2016-06-10,-0.010231173516232817
2016-06-13,-0.01722810279925846
2016-06-14,0.015010359920193839
2016-06-15,-0.002482845210750928
2016-06-16,-0.003463032648164721
2016-06-17,-0.0052120649830851296
2016-06-20,0.0100427444088389
2016-06-21,-0.003674403624315925
2016-06-22,0.0
2016-06-23,0.014643429775251127
2016-06-24,-0.018494825274461224
2016-06-27,0.0118727164410517
2016-06-28,0.013670087254897378
2016-06-29,0.010619255068640365
2016-06-30,-0.04192511509728725
2016-07-01,0.01414834456726144
2016-07-05,-0.004866757783595466
2016-07-06,0.0041297206651893514
2016-07-07,-0.0011905164220712416
2016-07-08,0.015169990294748859
2016-07-11,-0.003949804562149994
2016-07-12,0.00535804794980943
2016-07-13,-0.00522263616475549
2016-07-14,-0.005143342557508701
2016-07-15,-0.009262030136939714
2016-07-18,0.010762165410854507
2016-07-19,0.0
2016-07-20,0.001612843926859675
2016-07-21,-0.03640037887330716
2016-07-22,0.01983496078035407
2016-07-25,-0.003277925276400806
2016-07-26,-0.008222093823322285
2016-07-27,-0.005858065649065325
2016-07-28,0.01601057841461806
2016-07-29,0.0029548384760640367
2016-08-01,-0.004909942936303868
2016-08-02,-0.009868759334687893
2016-08-03,0.006755264254539428
2016-08-04,-0.05015914172779379
2016-08-05,0.008338203084847784
2016-08-08,-0.022396172369702705
2016-08-09,0.007283749116666849
2016-08-10,-0.004431818130993359
2016-08-11,0.013040550327756195
2016-08-12,0.00255113434536125
2016-08-15,-0.004858258559298445
2016-08-16,-0.009066790787223611
2016-08-17,-0.006803310019739994
2016-08-18,0.006968369997968349
2016-08-19,0.0055121421350852184
2016-08-22,-0.0003496416603103736
2016-08-23,-0.006184390175680732
2016-08-24,-0.009862479590402096
2016-08-25,0.0050988728919802995
2016-08-26,-0.001887319978560953
2016-08-29,0.007919351527785556
2016-08-30,-0.011961872536318974
2016-08-31,-0.0035608830798108393
2016-09-01,0.0015484095826088229
2016-09-02,0.0116554446521826
2016-09-06,-0.017752018921340484
2016-09-07,-0.00023943782979096717
2016-09-08,-0.16940006393513984
2016-09-09,-0.013837012319014907
2016-09-12,0.010084672895659175
2016-09-13,0.0026047247233922377
2016-09-14,-0.005628671954930886
2016-09-15,0.00232223548604793
2016-09-16,-0.013177020030130437
2016-09-19,-0.008950531557800012
2016-09-20,0.0005920669818642033
2016-09-21,0.0028114624244570674
2016-09-22,0.007082869092792654
2016-09-23,0.001611486610605839
2016-09-26,0.005997970522551244
2016-09-27,0.0031989204219493583
2016-09-28,-0.0034789275258668706
2016-09-29,-0.007417983231885472
2016-09-30,-0.013042282326958587
2016-10-03,-0.004751034640115281
2016-10-04,-0.0011934694304671645
2016-10-05,0.004331292203111126
2016-10-06,0.013682362345449839
2016-10-07,-0.004107972801380977
2016-10-10,0.009281004807615734
2016-10-11,-0.0036489042961002083
2016-10-12,0.0001463754587338606
2016-10-13,-0.013036311724654692
2016-10-14,-0.0017811484300898073
2016-10-17,-0.025572504947934616
2016-10-18,-0.004119491681249032
2016-10-19,0.03217418982416276
2016-10-20,-0.03532742269800082
2016-10-21,-0.0009232831086599669
2016-10-24,-0.006622584532730569
2016-10-25,-0.021084988893855794
2016-10-26,0.00047482148338806596
2016-10-27,-0.017413215841963647
2016-10-28,-0.0024166183923863827
2016-10-31,0.011466470219767544
2016-11-01,0.02921916018683146
2016-11-02,0.01846104509648039
2016-11-03,-0.0006094450164347842
2016-11-04,-0.002590804940514113
2016-11-07,0.004890036781711737
2016-11-08,-0.00045606987887736317
2016-11-09,0.022904406273897004
2016-11-10,0.025077902274083463
2016-11-11,0.03538685423235499
2016-11-14,0.01336118946317466
2016-11-15,-0.004718838010785986
2016-11-16,0.005578105161145874
2016-11-17,0.014561160049953115
2016-11-18,-0.0034171528111068827
2016-11-21,0.02016173342204053
2016-11-22,-0.00013457295588514828
2016-11-23,0.009009185053643565
2016-11-25,-0.005730301553474426
2016-11-28,0.004154815973233195
2016-11-29,-0.0022689990163214935
2016-11-30,0.004280795734320719
2016-12-01,0.013054680545217634
2016-12-02,-0.006048766159774566
2016-12-05,0.014155490635060053
2016-12-06,-0.004174351322290937
2016-12-07,0.013754254645681918
2016-12-08,-0.010595942092752386
2016-12-09,0.011362256681995309
2016-12-12,-0.011880110033662628
2016-12-13,0.002613698926352548
2016-12-14,-0.01603222052071729
2016-12-15,0.010067497585509289
2016-12-16,0.0011803827749488072
2016-12-19,0.0023577683329518706
2016-12-20,0.020778924247187858
2016-12-21,-0.0058893814766245445
2016-12-22,-0.018544568128950112
2016-12-23,-0.0010497322996944058
2016-12-27,0.005254319968010179
2016-12-28,-0.010453286055597477
2016-12-29,0.0038293795779791306
2016-12-30,-0.0027624873082598977
2017-01-03,0.0011870899409816005
2017-01-04,0.011725878598281447
2017-01-05,-0.015106222426547466
2017-01-06,-0.006214347154220645
2017-01-09,0.0027942417690804966
2017-01-10,0.013002497230514942
2017-01-11,0.0019644424230025326
2017-01-12,-0.0071896398605871825
2017-01-13,0.0013168365308153795
2017-01-17,0.01722576093750261
2017-01-18,-0.012280627939835753
2017-01-19,-0.02120133262954993
2017-01-20,0.0057493109741901804
2017-01-23,-0.0067797765477691785
2017-01-24,0.006023058874338627
2017-01-25,0.0009312208088274598
2017-01-26,-0.00318993136402157
2017-01-27,-0.008401509589096023
2017-01-30,0.0016139194827728964
2017-01-31,-0.010875398033926342
2017-02-01,-0.017646319129273946
2017-02-02,0.018516322117339
2017-02-03,-0.005834213350009887
2017-02-06,0.0
2017-02-07,-0.0013641480558922447
2017-02-08,-0.002049835395837696
2017-02-09,0.006983308716085768
2017-02-10,0.009654862069169656
2017-02-13,-0.014680203917907364
2017-02-14,0.003280335759015207
2017-02-15,-0.009128020609549647
2017-02-16,-0.025849060162079884
2017-02-17,0.018772056421109795
2017-02-21,0.010252347911264836
2017-02-22,-0.008502737957309603
2017-02-23,-0.014709822505716064
2017-02-24,0.0023943478811661034
2017-02-27,0.00210751489243699
2017-02-28,-0.005748583011102593
2017-03-01,0.01424340135300839
2017-03-02,0.009315786329484821
2017-03-03,-0.0027551752484866743
2017-03-06,-0.008426399826800268
2017-03-07,-0.0048761722803361
2017-03-08,0.017779598805210295
2017-03-09,-0.010041207267038832
2017-03-10,0.007503215566901478
2017-03-13,-0.011170967484908867
2017-03-14,0.0005576933422037911
2017-03-15,0.007248392203692777
2017-03-16,-0.00484348281819591
2017-03-17,-0.007509476524389491
2017-03-20,-0.006305056176188262
2017-03-21,-0.0387760172408228
2017-03-22,0.008948266357945212
2017-03-23,0.007560172475381766
2017-03-24,-0.0040402262877419215
2017-03-27,-0.008693130193383247
2017-03-28,-0.006577379352471158
2017-03-29,0.007356479922920212
2017-03-30,0.0026289989790464485
2017-03-31,0.0046611081592031756
2017-04-03,-0.01145425710420589
2017-04-04,0.01188065793687576
2017-04-05,-0.010726491720944087
2017-04-06,0.01875489975780109
2017-04-07,0.005896261929725144
2017-04-10,0.006720183027256299
2017-04-11,0.0008520591416414369
2017-04-12,-0.08315596251175406
2017-04-13,-0.01656071641357948
2017-04-17,0.0001571790887096025
2017-04-18,0.0025177140140142384
2017-04-19,0.0053368975660861295
2017-04-20,0.013426708041812674
2017-04-21,0.01063016264041039
2017-04-24,-0.0006097175229078378
2017-04-25,-0.009151756309747072
2017-04-26,0.005234200775781073
2017-04-27,-0.04793270256037352
2017-04-28,-0.0041821208574289725
2017-05-01,-0.008238051517461042
2017-05-02,0.02019548745563693
2017-05-03,-0.0006384425742468336
2017-05-04,-0.016933089775212462
2017-05-05,0.0066624189290658276
2017-05-08,-0.004681226415119144
2017-05-09,0.0029195336101364155
2017-05-10,-0.014392270178131605
2017-05-11,-0.0113204608324462
2017-05-12,-0.0031531857159409205
2017-05-15,-0.013650733014813787
2017-05-16,-0.009451518222617583
2017-05-17,-0.016357203070233806
2017-05-18,0.008875696830485502
2017-05-19,-0.006899921564492595
2017-05-22,-0.022060132450082648
2017-05-23,-0.03570161932735283
2017-05-24,-0.02155079473565702
2017-05-25,0.023720016450534898
2017-05-26,0.009194312372689417
2017-05-30,-0.001093375852302847
2017-05-31,0.0060196077523675395
2017-06-01,0.017407195677827225
2017-06-02,-0.008911314407327398
2017-06-05,0.005215101199334438
2017-06-06,-0.015742250435629268
2017-06-07,-0.009632808605964605
2017-06-08,-0.0009177833757740839
2017-06-09,0.04739188236502967
2017-06-12,0.012276011882272009
2017-06-13,-0.009875014827068651
2017-06-14,-0.01802293859468862
2017-06-15,-0.0051671300294489075
2017-06-16,-0.006448431359786677
2017-06-19,0.002884397397773686
2017-06-20,-0.03577199867803371
2017-06-21,-0.015287164185594837
2017-06-22,-0.005490362042501751
2017-06-23,0.0022842708989252447
2017-06-26,0.00379912519104586
2017-06-27,0.017218272136807933
2017-06-28,-0.011718870053410324
2017-06-29,-0.0009409718280616319
2017-06-30,0.021288596955943984
2017-07-03,0.013834971787916706
2017-07-05,-0.035662244511800445
2017-07-06,-0.028301553289198145
2017-07-07,-0.0085440791784398
2017-07-10,-0.007834118000007773
2017-07-11,-0.012040662629735244
2017-07-12,-0.0011988904572505232
2017-07-13,0.0072016530912670795
2017-07-14,0.023237403761043218
2017-07-17,0.014751530499848453
2017-07-18,-0.008990325547115985
2017-07-19,0.0005790298644343661
2017-07-20,0.0036648586447376452
2017-07-21,0.011147764936485727
2017-07-24,-0.02071827613071786
2017-07-25,0.039013676245229556
2017-07-26,-0.002428305525096097
2017-07-27,0.07734082520082497
2017-07-28,-0.015817961668266767
2017-07-31,-0.008830950659186265
2017-08-01,0.001247404167801891
2017-08-02,-0.009076207684218796
2017-08-03,-0.003053307198332189
2017-08-04,0.026662033997784773
2017-08-07,-0.006667732225404843
2017-08-08,-0.015544998219725326
2017-08-09,-0.004306797613259805
2017-08-10,-0.04144905091084805
2017-08-11,0.0056404780945733535
2017-08-14,0.010095389876265015
2017-08-15,-0.026651744384057152
2017-08-16,0.021676681737785586
2017-08-17,0.02731036279156518
2017-08-18,-0.004005786331454875
2017-08-21,0.0010969614100191372
2017-08-22,0.025748727230666013
2017-08-23,0.01548857211010679
2017-08-24,0.01139552570915936
2017-08-25,0.03276128517369803
2017-08-28,-0.01040620314521512
2017-08-29,-0.0033918891706478105
2017-08-30,0.0032331015768249927
2017-08-31,0.009500178030368955
2017-09-01,0.0005038326398150161
2017-09-05,-0.002687348321776528
2017-09-06,0.010778087068457953
2017-09-07,0.015327848558783108
2017-09-08,-0.010337856106810928
2017-09-11,0.010280424115597375
2017-09-12,0.012637324267789074
2017-09-13,0.011345152332284059
2017-09-14,0.0016028377037500263
2017-09-15,0.01055980577707305
2017-09-18,-0.02865736043178191
2017-09-19,-0.0016300948344777355
2017-09-20,-0.01044885143943064
2017-09-21,0.0023098184613341566
2017-09-22,0.006090521863568288
2017-09-25,0.028141381793020503
2017-09-26,0.00015918710957163462
2017-09-27,0.0009546287226822603
2017-09-28,0.0031791747826230843
2017-09-29,0.0028520875426751857
2017-10-02,-0.004740045340302257
2017-10-03,0.0031750518215674095
2017-10-04,-0.01582535394477591
2017-10-05,0.004180741842387592
2017-10-06,-0.022417890335547863
2017-10-09,-0.013595437206011196
2017-10-10,0.0013284571198557416
2017-10-11,-0.014427659681570115
2017-10-12,-0.020696521676480728
2017-10-13,0.010652853142473884
2017-10-16,-0.0030602851327921066
2017-10-17,0.007844328619669438
2017-10-18,-0.0071064122880863945
2017-10-19,-0.00426070988821059
2017-10-20,0.007872891411453864
2017-10-23,-0.007811393161322622
2017-10-24,-0.0022246117732945825
2017-10-25,-0.006518145276477982
2017-10-26,-0.009841087099807577
2017-10-27,0.015867686717074614
2017-10-30,0.0382765655614834
2017-10-31,-0.0038022992666727484
2017-11-01,-0.01626263931136196
2017-11-02,0.006410025196029956
2017-11-03,-0.01156550269932266
2017-11-06,0.011022201555986655
2017-11-07,-0.008050599235381428
2017-11-08,0.02536341716374224
2017-11-09,0.02044860018092698
2017-11-10,0.01276671295558729
2017-11-13,-0.021381903656875978
2017-11-14,0.005217653791974808
2017-11-15,0.01930246928588164
2017-11-16,0.007320384234252186
2017-11-17,0.02332211024215214
2017-11-20,0.01906961788526118
2017-11-21,-0.013083534544190312
2017-11-22,-0.002312453330573505
2017-11-24,-0.006643813644912067
2017-11-27,0.006688249125714085
2017-11-28,0.04681681729586873
2017-11-29,0.023763895211050157
2017-11-30,-0.01614749265995019
2017-12-01,-0.0011723447977758372
2017-12-04,0.001614013261043823
2017-12-05,0.007030741658736961
2017-12-06,-0.025309327711718455
2017-12-07,-0.007909119764161754
2017-12-08,0.01774969949655114
2017-12-11,-0.007537597459595036
2017-12-12,0.010275616627017925
2017-12-13,0.0011791782387757799
2017-12-14,-0.016784247393430096
2017-12-15,0.024558052857185153
2017-12-18,0.01139995785814607
2017-12-19,0.01878626233791092
2017-12-20,0.03503554149948096
2017-12-21,0.019460009800089217
2017-12-22,0.0012098972108722794
2017-12-26,0.011009508391351952
2017-12-27,-0.005577621880827666
2017-12-28,0.002670788665997348
2017-12-29,-0.004395116451776038
2018-01-02,0.012441319912917637
2018-01-03,0.007531692476683727
2018-01-04,0.017967441470851497
2018-01-05,0.023447438766644346
2018-01-08,-0.0023915560797846958
2018-01-09,0.0030282863940953586
2018-01-10,-0.012077112626578845
2018-01-11,-0.0005091262619505432
2018-01-12,0.014269271562229902
2018-01-16,-0.005401377306528121
2018-01-17,0.017681242020267884
2018-01-18,0.00397118235666194
2018-01-19,0.01841799404632294
2018-01-22,-0.005462149845457898
2018-01-23,-0.010983514152633989
2018-01-24,-0.004442394619619039
2018-01-25,-0.03135845115121949
2018-01-26,0.012156191765413826
2018-01-29,0.0
2018-01-30,-0.013147844745440618
2018-01-31,-0.023187465846465583
2018-02-01,-0.0630818169815035
2018-02-02,-0.049831969017602784
2018-02-05,-0.032852057538739654
2018-02-06,0.024828549181067805
2018-02-07,0.0013376769138147004
2018-02-08,-0.021226071260802448
2018-02-09,0.00849257382488866
2018-02-12,0.0025561453431193204
2018-02-13,-0.007649285556905472
2018-02-14,0.027811079233171165
2018-02-15,0.01676466231406093
2018-02-16,-0.026323190628814164
2018-02-20,-0.0014853186517864714
2018-02-21,-0.0136864204488798
2018-02-22,-0.007692374723168749
2018-02-23,0.005189334564053016
2018-02-26,-0.015183887483857239
2018-02-27,0.0026209470252305245
2018-02-28,-0.00153753945843349
2018-03-01,-0.016479254411889688
2018-03-02,0.005637319330939805
2018-03-05,0.0031143615770306
2018-03-06,0.005588065979717616
2018-03-07,-0.015436704691523362
2018-03-08,0.009877558139127052
2018-03-09,0.014438626388000975
2018-03-12,-0.02571166821474047
2018-03-13,-0.011466975882721053
2018-03-14,-0.004926206376639319
2018-03-15,0.0057490357656808655
2018-03-16,0.022229337186128628
2018-03-19,-0.018328671855844525
2018-03-20,-0.006012720542566963
2018-03-21,-0.015122433287111492
2018-03-22,-0.02990131717172828
2018-03-23,-0.010663216319594881
2018-03-26,0.013304348294183255
2018-03-27,-0.012132523837308673
2018-03-28,0.009421145476633086
2018-03-29,0.05033325176366299
2018-04-02,-0.04173273536808453
2018-04-03,0.006954927065365268
2018-04-04,0.017595845387917475
2018-04-05,-0.008403352662815111
2018-04-06,-0.027053550389411485
2018-04-09,-0.0050251449106263335
2018-04-10,0.0345119475058282
2018-04-11,-0.0017903630593768538
2018-04-12,-0.018584871599767294
2018-04-13,-0.031229045716080428
2018-04-16,0.024862583506805258
2018-04-17,-0.018738084582451298
2018-04-18,0.03427063980720435
2018-04-19,-0.012858589590717395
2018-04-20,0.00751506028116089
2018-04-23,0.021714193674521765
2018-04-24,-0.0073005677691199145
2018-04-25,0.016342631163007715
2018-04-26,0.07187627907948935
2018-04-27,0.02655285600125379
2018-04-30,-0.00628406117720437
2018-05-01,-0.003529065570500589
2018-05-02,0.006493221102956692
2018-05-03,-0.030058483570419292
