Date,PYPL
2016-03-07,-0.001536920386370988
2016-03-08,-0.021036421355924317
2016-03-09,0.010744230845166403
2016-03-10,-0.0020740994812130653
2016-03-11,0.025980773094105958
2016-03-14,-0.0027855306577904138
2016-03-15,-0.002793311512645613
2016-03-16,0.014514888927421143
2016-03-17,0.0022590399659434546
2016-03-18,-0.013022801246917792
2016-03-21,0.04389747650176479
2016-03-22,0.00437531132343838
2016-03-23,-0.019361065899542007
2016-03-24,-0.03948672928782748
2016-03-28,-0.0046247815762267
2016-03-29,0.020392283598407612
2016-03-30,-0.012395595216313504
2016-03-31,-0.011270554074993555
2016-04-01,0.020725468481408438
2016-04-04,-0.015482248394099618
2016-04-05,-0.006187204764172227
2016-04-06,0.015823621852763425
2016-04-07,-0.022471937475591952
2016-04-08,0.0033960572690912016
2016-04-11,-0.009112170671999542
2016-04-12,-0.006831374851523964
2016-04-13,0.02619052112297826
2016-04-14,-0.003867015270393126
2016-04-15,-0.001552731872191071
2016-04-18,0.027475311256738078
2016-04-19,-0.010090759771456903
2016-04-20,0.021406730801666773
2016-04-21,0.0004989182173866791
2016-04-22,0.00523698022845176
2016-04-25,-0.012155833832133478
2016-04-26,-0.002260174617720767
2016-04-27,0.007047540461187607
2016-04-28,0.0014996594803335928
2016-04-29,-0.02221111545861576
2016-05-02,-0.004083712255381844
2016-05-03,-0.016914398761386784
2016-05-04,-0.0013034211747915414
2016-05-05,0.016705804403719826
2016-05-06,0.013607157096673594
2016-05-09,0.003546083872130401
2016-05-10,0.012367533863623104
2016-05-11,-0.009972613308205092
2016-05-12,-0.00503653406070359
2016-05-13,-0.0007592705788733722
2016-05-16,-0.004559278299464342
2016-05-17,-0.005979659412561844
2016-05-18,-0.0021758373854016133
2016-05-19,-0.034120011081999024
2016-05-20,-0.0031873238172260843
2016-05-23,0.01438851407118169
2016-05-24,0.022327251928942138
2016-05-25,-0.004110993189608503
2016-05-26,-0.01780182292540644
2016-05-27,0.0005253600715524609
2016-05-31,-0.007876062899941028
2016-06-01,0.01376026581544787
2016-06-02,0.00652571106860611
2016-06-03,-0.005964718206562081
2016-06-06,-0.006000609077645436
2016-06-07,-0.013910729672518718
2016-06-08,-0.0005323518212970724
2016-06-09,-0.011185038015414595
2016-06-10,-0.009695680042969501
2016-06-13,-0.006255086738454652
2016-06-14,0.016967676966348932
2016-06-15,-0.008611401941286734
2016-06-16,0.003528802051486979
2016-06-17,0.0
2016-06-20,-0.0029754018587904163
2016-06-21,-0.01899079629268563
2016-06-22,-0.004424774559935729
2016-06-23,0.018333329094780915
2016-06-24,-0.043098691296611036
2016-06-27,-0.02508554795274298
2016-06-28,0.030409382816573904
2016-06-29,0.015039692226255674
2016-06-30,0.02068766715961612
2016-07-01,-0.0043823570191111605
2016-07-05,-0.006327360437169527
2016-07-06,-0.005260205767649184
2016-07-07,0.010854422107874573
2016-07-08,0.028634386681328783
2016-07-11,0.02114563443846551
2016-07-12,0.016775867996081217
2016-07-13,0.01263206631102154
2016-07-14,0.017311617268536805
2016-07-15,-0.02177174554097583
2016-07-18,-0.00434898907595227
2016-07-19,0.011562198975089144
2016-07-20,0.01727204276414307
2016-07-21,0.0019975488783694484
2016-07-22,-0.06753059623821234
2016-07-25,0.009620540565667968
2016-07-26,-0.002382216926836156
2016-07-27,-0.01247008286364848
2016-07-28,0.0
2016-07-29,0.0005373577944041141
2016-08-01,-0.004833520329293184
2016-08-02,-0.014031312425650255
2016-08-03,0.00109471577791731
2016-08-04,0.01968281492524726
2016-08-05,0.021447701164178046
2016-08-08,-0.0049868407957558425
2016-08-09,0.0050118340140787865
2016-08-10,-0.0007873695668846326
2016-08-11,0.010244270889801399
2016-08-12,0.0013000321958076544
2016-08-15,-0.0012983443064080724
2016-08-16,-0.0020800316760725135
2016-08-17,-0.006253300463458844
2016-08-18,0.002097583438252615
2016-08-19,-0.0034013883820813717
2016-08-22,0.0005250842132724642
2016-08-23,-0.006559957911207559
2016-08-24,-0.008980458190878338
2016-08-25,-0.00026658145278346534
2016-08-26,0.003732423636642279
2016-08-29,-0.009561768811725435
2016-08-30,-0.007776908243694591
2016-08-31,0.004054095294024451
2016-09-01,-0.008613719560719435
2016-09-02,0.006516368499530412
2016-09-06,0.002967375539712158
2016-09-07,0.037116757847985404
2016-09-08,0.018412838671848286
2016-09-09,-0.032085615521844635
2016-09-12,0.01999479531152515
2016-09-13,0.02811452514103907
2016-09-14,0.002508742413193099
2016-09-15,0.021771841003872527
2016-09-16,-0.0031839593995892645
2016-09-19,-0.016953376620929994
2016-09-20,-0.007997993207912613
2016-09-21,0.015117216164744152
2016-09-22,0.004964029744223053
2016-09-23,-0.010372980148971922
2016-09-26,0.006738219611180707
2016-09-27,0.017848319731772033
2016-09-28,-0.002191917914704078
2016-09-29,-0.014156744295179546
2016-09-30,0.014360035647916769
2016-10-03,-0.009275105120651328
2016-10-04,0.004680922049636216
2016-10-05,-0.008337424295375429
2016-10-06,-0.006429236655846049
2016-10-07,-0.0074663821498752725
2016-10-10,-0.0005015159786357914
2016-10-11,-0.016808880416037453
2016-10-12,0.00867568676963848
2016-10-13,-0.008348040135287116
2016-10-14,0.001020431498694352
2016-10-17,0.0061161532493316795
2016-10-18,0.008865306303864617
2016-10-19,0.010293744126630644
2016-10-20,-0.003727671958800527
2016-10-21,0.10127217155994295
2016-10-24,-0.006342074389963814
2016-10-25,-0.01276493212282126
2016-10-26,-0.02262755740388145
2016-10-27,-0.015119375777493449
2016-10-28,0.0016790524617424918
2016-10-31,-0.0023945995723263502
2016-11-01,-0.0028804352454221416
2016-11-02,-0.00457396334180693
2016-11-03,-0.00386940394960944
2016-11-04,-0.007040473670762215
2016-11-07,0.009290886045017155
2016-11-08,0.007267516003616636
2016-11-09,-0.007696091761171697
2016-11-10,-0.019631546086879448
2016-11-11,-0.00914706860089265
2016-11-14,-0.03168663672015237
2016-11-15,0.003349581263025536
2016-11-16,0.0033384969876724124
2016-11-17,0.020732054763704655
2016-11-18,0.005015064131965508
2016-11-21,0.01372253522789002
2016-11-22,-0.00738368764887809
2016-11-23,-0.0069427865430576885
2016-11-25,0.00524342293316038
2016-11-28,-0.007451546188964708
2016-11-29,-0.0017517441548545731
2016-11-30,-0.015292068681000304
2016-12-01,-0.023930719346265006
2016-12-02,0.007303045857655732
2016-12-05,0.009580599606815454
2016-12-06,-0.0002565307976376552
2016-12-07,0.01205749682459234
2016-12-08,0.004055762847092748
2016-12-09,0.0010098690964648327
2016-12-12,-0.005548580384278967
2016-12-13,0.0
2016-12-14,0.0030433408814611873
2016-12-15,-0.0002528020663988828
2016-12-16,-0.005564016580908326
2016-12-19,0.0030518548529023803
2016-12-20,0.007606568514296308
2016-12-21,0.008807208337656913
2016-12-22,-0.010226985429074409
2016-12-23,-0.002520122816330961
2016-12-27,0.0035371243853403733
2016-12-28,-0.0037764733451398635
2016-12-29,0.00985593612980118
2016-12-30,-0.012262209083981901
2017-01-03,0.019761812900267683
2017-01-04,0.01863354037267073
2017-01-05,0.001463448129049194
2017-01-06,0.009498279995239445
2017-01-09,-0.001206254189149547
2017-01-10,-0.007729460942753508
2017-01-11,0.004868474667179656
2017-01-12,0.006783008776021893
2017-01-13,0.0009623941171421624
2017-01-17,-0.007932644914944165
2017-01-18,0.0019384059963676314
2017-01-19,-0.001934655847871114
2017-01-20,0.010176839454488107
2017-01-23,-0.0016790524617424918
2017-01-24,0.008169153323245748
2017-01-25,-0.0059580554207522285
2017-01-26,-0.005034742006283843
2017-01-27,-0.029638543186417565
2017-01-30,-0.010181272479550363
2017-01-31,-0.0020070704924654015
2017-02-01,-0.011814917557274152
2017-02-02,0.006868492707484908
2017-02-03,0.00025261043634805525
2017-02-06,0.0037888740919618247
2017-02-07,0.007045766670125575
2017-02-08,0.021489270377675007
2017-02-09,-0.001223073281657605
2017-02-10,-0.006122948537559347
2017-02-13,0.01453909096275896
2017-02-14,0.010930308062993666
2017-02-15,0.006006727688992797
2017-02-16,0.006687427779724864
2017-02-17,-0.004507768316202698
2017-02-21,0.011201173283081678
2017-02-22,-0.00023573264573484298
2017-02-23,0.0025931309547317927
2017-02-24,0.012696941712357024
2017-02-27,-0.009983754544290235
2017-02-28,-0.015009366763823362
2017-03-01,0.010238102504185331
2017-03-02,0.008013201747406384
2017-03-03,0.006078988046538836
2017-03-06,-0.003718332604022545
2017-03-07,0.000466537398226885
2017-03-08,-0.0023315102714883684
2017-03-09,0.0030380287599105493
2017-03-10,0.0016310231246032814
2017-03-13,-0.009304524546675297
2017-03-14,-0.01150508750202539
2017-03-15,0.006888383041286916
2017-03-16,0.0002359550925803422
2017-03-17,0.0160377424694369
2017-03-20,0.0018569640890719885
2017-03-21,-0.012048203419881442
2017-03-22,0.012898668971230487
2017-03-23,-0.0011576577599061721
2017-03-24,-0.00023176452653361768
2017-03-27,-0.001159268161889937
2017-03-28,0.001624876783866691
2017-03-29,0.002085750855278956
2017-03-30,0.006938002437912649
2017-03-31,-0.011943051144452932
2017-04-03,-0.009065536622467785
2017-04-04,0.0021111928297652405
2017-04-05,0.003979357773588488
2017-04-06,0.00023320439199836507
2017-04-07,0.003263388920021093
2017-04-10,0.00023230300465892917
2017-04-11,-0.008362383663915285
2017-04-12,-0.004684866588799963
2017-04-13,0.001412039449839586
2017-04-17,0.01292595174905431
2017-04-18,-0.00023197962615262302
2017-04-19,0.00487349927428693
2017-04-20,0.009006914469287919
2017-04-21,0.0027466868929739707
2017-04-24,0.010499864643991996
2017-04-25,0.009938979493094191
2017-04-26,-0.006709891371139198
2017-04-27,0.06169785381403159
2017-04-28,0.01208907054883901
2017-05-01,-0.0037720096515355683
2017-05-02,0.031762690207269406
2017-05-03,-0.0006115959177060981
2017-05-04,-0.0022439944782607357
2017-05-05,0.007973817028524843
2017-05-08,-0.0026369385421309843
2017-05-09,0.0010169423148238543
2017-05-10,0.01158065178154577
2017-05-11,-0.0018075949173125272
2017-05-12,-0.00663987577442382
2017-05-15,0.00810211736951394
2017-05-16,0.011452676101699755
2017-05-17,-0.0256257630436465
2017-05-18,0.0012232696070193505
2017-05-19,0.005701461531602003
2017-05-22,0.007693886876112721
2017-05-23,0.007233285252972177
2017-05-24,0.01835224714428474
2017-05-25,-0.0023506157429606933
2017-05-26,0.00510501315482581
2017-05-30,-0.0025395049209894216
2017-05-31,0.022522477090711313
2017-06-01,0.01819576287297786
2017-06-02,0.006772020530189771
2017-06-05,0.005231666235089749
2017-06-06,-0.007434901800260629
2017-06-07,0.008426908902317232
2017-06-08,0.010027872438786778
2017-06-09,-0.018201836272826788
2017-06-12,-0.023221004551205127
2017-06-13,-0.0019171486659054215
2017-06-14,-0.0030733738607658934
2017-06-15,0.0075144388859791356
2017-06-16,-0.008605866419211128
2017-06-19,0.02102623744945098
2017-06-20,-0.007746076800457136
2017-06-21,0.01942118143323235
2017-06-22,0.006163578832919292
2017-06-23,0.008539129539459678
2017-06-26,-0.010859564378859488
2017-06-27,-0.018794233432917196
2017-06-28,0.031481127665902164
2017-06-29,-0.01783418333495579
2017-06-30,0.004679895330758965
2017-07-03,-0.01490589275859977
2017-07-05,0.032910945973510186
2017-07-06,-0.020875286154681816
2017-07-07,0.00935103775173296
2017-07-10,0.017972899463892578
2017-07-11,-0.0032763070563360808
2017-07-12,0.03268811121974524
2017-07-13,0.02387271984141104
2017-07-14,-0.01278068495621798
2017-07-17,0.0073478303842506865
2017-07-18,0.023966606626151465
2017-07-19,-0.010346007798908041
2017-07-20,0.012682119928332014
2017-07-21,-0.007107835209984925
2017-07-24,-0.0015339413788879597
2017-07-25,-0.005462674966183467
2017-07-26,0.0090971954902761
2017-07-27,0.023133195937616646
2017-07-28,-0.015793860994845144
2017-07-31,-0.01097975536320972
2017-08-01,0.013492757059291316
2017-08-02,-0.003707469163084065
2017-08-03,-0.01184033788204153
2017-08-04,0.007531709263903119
2017-08-07,0.012911965913223966
2017-08-08,-0.0023481951049409977
2017-08-09,0.0031943279786690315
2017-08-10,-0.027652048966215093
2017-08-11,0.0003447166081673725
2017-08-14,0.017574094446487054
2017-08-15,0.010667071431916364
2017-08-16,0.010051973573842243
2017-08-17,-0.01658649833827508
2017-08-18,0.0025298989520230464
2017-08-21,-0.000672898750911255
2017-08-22,0.02424240050030324
2017-08-23,-0.012984893385042828
2017-08-24,-0.0008326267726193048
2017-08-25,-0.0004999796549479685
2017-08-28,0.009337961433964814
2017-08-29,0.00792994468720365
2017-08-30,0.012457009623654258
2017-08-31,-0.001457020429349476
2017-09-01,-0.003566816141611806
2017-09-05,-0.0030914192896073223
2017-09-06,-0.0004896161102129204
2017-09-07,0.01241016167052833
2017-09-08,-0.014032240836851062
2017-09-11,0.024701428024688887
2017-09-12,-0.0012771075532711507
2017-09-13,-0.008312027595090088
2017-09-14,0.003223738877950133
2017-09-15,0.004177350811723324
2017-09-18,0.006719970703124911
2017-09-19,0.014462868540872087
2017-09-20,0.014256556581706326
2017-09-21,-0.0016991135925433776
2017-09-22,0.0069627819396653745
2017-09-25,-0.024277839376162236
2017-09-26,-0.008818919264425462
2017-09-27,0.0061964285487003945
2017-09-28,0.009474158483710582
2017-09-29,0.0015641869801930053
2017-10-02,0.002342675757279755
2017-10-03,0.0006232613795129627
2017-10-04,-0.003269995024617889
2017-10-05,0.02827679266033445
2017-10-06,0.00349442962625357
2017-10-09,0.0027252126700847423
2017-10-10,-0.0028688272954218164
2017-10-11,0.026347635367164557
2017-10-12,0.015933931108074395
2017-10-13,-0.0029043994549735608
2017-10-16,-0.019662190962868253
2017-10-17,-0.009508236708689721
2017-10-18,0.008849617271475818
2017-10-19,-0.00014870853275039675
2017-10-20,0.05531600328183095
2017-10-23,-0.01648581300297347
2017-10-24,0.005873868406722327
2017-10-25,0.011536783494601854
2017-10-26,0.004505768937620225
2017-10-27,-0.003924849925288854
2017-10-30,0.0012665911958544829
2017-10-31,0.019817231236488375
2017-11-01,-0.0024807099122409193
2017-11-02,-0.001796038385616705
2017-11-03,0.015778538265030173
2017-11-06,0.018394856047805108
2017-11-07,-0.004415228941558769
2017-11-08,0.004837964833219743
2017-11-09,-0.008960789073506614
2017-11-10,-0.0014844886992808615
2017-11-13,0.0005406259857041462
2017-11-14,0.006213684885286064
2017-11-15,-0.014230065632869549
2017-11-16,0.058150573679970785
2017-11-17,-0.016988413728040497
2017-11-20,-0.004844136298668755
2017-11-21,0.02315477512658859
2017-11-22,-0.0025716466101971536
2017-11-24,0.01289158184780459
2017-11-27,-0.009291120781074413
2017-11-28,-0.0006422844901772251
2017-11-29,-0.05836226844189607
2017-11-30,0.03385670111854733
2017-12-01,-0.005678070594412721
2017-12-04,-0.0575033420394212
2017-12-05,0.0032407457176704124
2017-12-06,0.02724722646851374
2017-12-07,0.007519866780798079
2017-12-08,-0.010584865700297486
2017-12-11,0.005211867155829664
2017-12-12,0.004502685590562994
2017-12-13,0.006384047456863495
2017-12-14,0.0022945850552418268
2017-12-15,0.018718009017808512
2017-12-18,-0.004362218432233611
2017-12-19,-0.010886878626482077
2017-12-20,-0.006711409395973145
2017-12-21,0.00027022490630268514
2017-12-22,-0.001756245059626682
2017-12-26,0.005142742679074885
2017-12-27,0.004308599828839466
2017-12-28,-0.005630757334304404
2017-12-29,-0.007415335525699951
2018-01-02,0.0029882312293014746
2018-01-03,0.03940958567756758
2018-01-04,-0.00026054258066976477
2018-01-05,0.02567435820567554
2018-01-08,0.004447345833390681
2018-01-09,0.0017710232035890172
2018-01-10,0.002273018053118081
2018-01-11,0.00478766839193967
2018-01-12,0.009905967592819254
2018-01-16,-0.0014899769706718802
2018-01-17,0.025491209878557797
2018-01-18,0.005699056793334156
2018-01-19,0.010851143838827237
2018-01-22,0.0016699311206875844
2018-01-23,0.0027386963365734207
2018-01-24,-0.005937537174159568
2018-01-25,0.007525949830464507
2018-01-26,0.01316102274779074
2018-01-29,-0.013341128500436894
2018-01-30,-0.006286309982734051
2018-01-31,0.01838148648801252
2018-02-01,-0.08110640170765382
2018-02-02,-0.02334185963568669
2018-02-05,-0.024356769899472774
2018-02-06,0.01305131450670527
2018-02-07,-0.0011892701760335411
2018-02-08,-0.043259648121285466
2018-02-09,0.03360066807840001
2018-02-12,0.007090284672867986
2018-02-13,-0.004117927253194931
2018-02-14,0.030678876682852962
2018-02-15,0.013265194388627943
2018-02-16,0.0009579740646379342
2018-02-20,-0.016715645554132852
2018-02-21,-0.007137236436389527
2018-02-22,0.015553454173127035
2018-02-23,0.02561139731433526
2018-02-26,-0.004266582467921887
2018-02-27,0.001386271108592796
2018-02-28,-0.0006291898180130762
2018-03-01,-0.009696565129719836
2018-03-02,0.0029247629542055176
2018-03-05,0.0025357796535749877
2018-03-06,0.002023569782811707
2018-03-07,0.0036601448169373274
2018-03-08,0.004401485390984838
2018-03-09,0.010517044059154879
2018-03-12,-0.0013629118027425058
2018-03-13,-0.004962798181780803
2018-03-14,0.038778063948788244
2018-03-15,-0.008882461714742829
2018-03-16,-0.004965435802714913
2018-03-19,-0.022638760071153174
2018-03-20,0.006973817401137561
2018-03-21,0.0022260735075079197
2018-03-22,-0.030602212844477172
2018-03-23,-0.02698568206556151
2018-03-26,0.032836138496462386
2018-03-27,-0.03343887893218234
2018-03-28,-0.016380553531537
2018-03-29,0.010791436375360508
2018-04-02,-0.011467018783273053
2018-04-03,-0.005866699218750049
2018-04-04,0.002950660245532255
2018-04-05,0.029018430119927885
2018-04-06,-0.040155899420879826
2018-04-09,0.018007064988681876
2018-04-10,0.021279404470932572
2018-04-11,-0.003776545280242405
2018-04-12,0.012549007640165533
2018-04-13,-0.002452910452516832
2018-04-16,0.00685914885100436
2018-04-17,0.02866318303426696
2018-04-18,0.00387351697266225
2018-04-19,-0.008215036878257531
2018-04-20,-0.011922652417214907
2018-04-23,-0.006604906011542067
2018-04-24,-0.037463244335435464
2018-04-25,-0.01700317215797953
2018-04-26,0.0274324159364443
2018-04-27,-0.02499015594350218
2018-04-30,0.006475156815299421
2018-05-01,0.002680564892187487
2018-05-02,-0.041170890284387474
2018-05-03,0.023978718957390566
2018-05-04,0.007351952865401357
2018-05-07,0.009190435529242702
2018-05-08,0.014061913452604102
2018-05-09,0.01703646189554786
2018-05-10,0.02830801512405312
2018-05-11,0.00012620919974493106
2018-05-14,-0.00492423490752536
2018-05-15,-0.012942477790435891
2018-05-16,0.00038563798616553235
2018-05-17,0.01760476422455115
2018-05-18,0.020204551392771553
2018-05-21,0.005693762585219142
2018-05-22,-0.007753812349759581
2018-05-23,0.0057057686529558005
2018-05-24,0.005796758881215336
2018-05-25,-0.007234873638333195
2018-05-29,-0.002840856350542764
2018-05-30,0.010776602019214154
2018-05-31,0.005759818988871457
2018-06-01,0.014377973797533805
2018-06-04,0.015855852190080677
2018-06-05,0.005675811264818753
2018-06-06,0.0018811996116858687
2018-06-07,-0.022767309731843044
2018-06-08,0.012849762675153364
2018-06-11,-0.0053355106447878775
2018-06-12,0.013469987622355406
2018-06-13,0.0029404847079630425
2018-06-14,0.003987381032843018
2018-06-15,-0.003504299142845002
2018-06-18,0.006329866732869727
2018-06-19,-0.015492159052927779
2018-06-20,0.016919076691575885
2018-06-21,0.00023274314335330892
2018-06-22,-0.009887152053644432
2018-06-25,-0.03442199495574427
2018-06-26,0.001581667472398962
2018-06-27,-0.020043750388675563
2018-06-28,0.02243715419699943
2018-06-29,0.009577997744666611
2018-07-02,0.007445691984829139
2018-07-03,-0.0073906633817253375
2018-07-05,0.015852044530304754
2018-07-06,0.01595940609954738
2018-07-09,0.0033744578460428443
2018-07-10,-0.0006958736594256942
2018-07-11,0.0009284186231248714
2018-07-12,0.033391272503396685
2018-07-13,-0.012790299840435781
2018-07-16,-0.00250029805710128
2018-07-17,0.009228725293021434
2018-07-18,-0.00406412963321201
2018-07-19,-0.00952169525801394
2018-07-20,0.0010300294130718424
2018-07-23,0.02023547065696696
2018-07-24,0.02431651557917447
2018-07-25,-0.0004375988833257294
2018-07-26,-0.02440629626682389
2018-07-27,-0.041283378173358254
2018-07-30,-0.03592323575606038
2018-07-31,-0.0030343488512200034
2018-08-01,0.016070120582330594
2018-08-02,0.024802297118756256
2018-08-03,-0.003975170615493129
2018-08-06,0.006808242575871315
2018-08-07,0.006179391738780682
2018-08-08,0.005098433330852137
2018-08-09,0.0049573474263986395
2018-08-10,-0.0018354483890747897
2018-08-13,0.0
2018-08-14,0.008274924756073831
2018-08-15,-0.0289524771268187
2018-08-16,0.0015259684199138146
2018-08-17,0.0015236433882201972
2018-08-20,0.0035108608832312704
2018-08-21,0.005481063798287167
2018-08-22,0.008466663386728968
2018-08-23,0.0049453745861745
2018-08-24,0.03112841961776014
2018-08-27,-0.0014428108281856478
2018-08-28,0.007113475391408164
2018-08-29,0.022183005437490744
2018-08-30,-0.005722375221058451
2018-08-31,0.0026062059149556394
2018-09-04,0.008014706477788014
2018-09-05,-0.04319325944179586
2018-09-06,-0.0005615165642245401
2018-09-07,-0.002022475339053753
2018-09-10,0.011033588834730601
2018-09-11,0.01815141645906726
2018-09-12,0.01060922254692609
2018-09-13,-0.0022727173268913825
2018-09-14,-0.015294539806586238
2018-09-17,-0.0231328321476032
2018-09-18,0.011727570049034464
2018-09-19,-0.004569813380862597
2018-09-20,0.014444081858596025
2018-09-21,0.00022079771300043127
2018-09-24,-0.011035091256800023
2018-09-25,0.00468643334159391
2018-09-26,-0.0021102003495591104
2018-09-27,-0.009571515024557997
2018-09-28,-0.012922817771491402
2018-10-01,-0.003301380899622397
2018-10-02,-0.009937209780194967
2018-10-03,0.005422256795666547
2018-10-04,-0.032243317714158115
2018-10-05,-0.013753807008332841
2018-10-08,-0.03161814431075827
2018-10-09,-0.0064556704253233566
2018-10-10,-0.05722856305027835
2018-10-11,0.005964275624098736
2018-10-12,0.04123843465735333
2018-10-15,-0.022776103380566126
2018-10-16,0.04376533868316246
2018-10-17,-0.006450865507054204
2018-10-18,-0.032588251970268156
2018-10-19,0.0942177995105884
2018-10-22,0.007666920679852973
2018-10-23,0.025049741098020162
2018-10-24,-0.05115911125438066
2018-10-25,0.03454089388704484
2018-10-26,-0.030130250878032783
2018-10-29,-0.02662829731997507
2018-10-30,-0.003080714667889173
2018-10-31,0.040667501279031626
2018-11-01,0.010096192534412518
