Date,MAS
2015-04-24,-0.0003820679202823918
2015-04-27,0.003818295275799022
2015-04-28,0.02472422657686324
2015-04-29,-0.005939379092432584
2015-04-30,-0.01082882210736169
2015-05-01,0.02453775076952458
2015-05-04,0.008843136983949895
2015-05-05,-0.02264461386156269
2015-05-06,-0.02428979805907361
2015-05-07,0.01072408001092029
2015-05-08,0.002273137180152096
2015-05-11,0.0064274867245082135
2015-05-12,-0.010894000144667126
2015-05-13,0.006076500914366845
2015-05-14,0.025292761409131392
2015-05-15,-0.01325493754022622
2015-05-18,0.01492545163346537
2015-05-19,0.020955937739324915
2015-05-20,-0.01584452675385739
2015-05-21,0.0175630433509264
2015-05-22,-0.016900229301230807
2015-05-26,-0.005486437284720869
2015-05-27,0.012136768055880598
2015-05-28,0.002543633731376449
2015-05-29,-0.018847532181617277
2015-06-01,0.010713182883119954
2015-06-02,0.0040204213337529104
2015-06-03,0.010192961933099376
2015-06-04,-0.014774851586628501
2015-06-05,0.002926148985763044
2015-06-08,-0.013129068697710133
2015-06-09,0.00812998752838845
2015-06-10,0.021993925201739817
2015-06-11,0.0014349174994661151
2015-06-12,-0.0060887146248240764
2015-06-15,-0.011531662275112375
2015-06-16,-0.0018226591131028647
2015-06-17,0.002556547643945084
2015-06-18,0.010200388583611941
2015-06-19,-0.0007213394857621402
2015-06-22,-0.00324778044114038
2015-06-23,-0.003620696851321492
2015-06-24,-0.006904148699450552
2015-06-25,0.0029272199404608568
2015-06-26,-0.004013088129259268
2015-06-29,-0.031501730657635174
2015-06-30,0.00869894434695695
2015-07-01,0.014258006727337458
2015-07-02,-0.007151984652013277
2015-07-06,-0.004237079648381381
2015-07-07,0.005106130660360808
2015-07-08,-0.024978727193711636
2015-07-09,0.004794678947437125
2015-07-10,0.018655171425021377
2015-07-13,0.0017035928581965454
2015-07-14,0.005101993024862583
2015-07-15,-0.01015218964894915
2015-07-16,-0.00555560524669374
2015-07-17,-0.01761893734216058
2015-07-20,0.0065614475778097425
2015-07-21,-0.01651470594149107
2015-07-22,0.019885483014241867
2015-07-23,0.031195825168975677
2015-07-24,-0.018067291533636953
2015-07-27,-0.008985769569787583
2015-07-28,0.10664927232872401
2015-07-29,0.03043283730273849
2015-07-30,-0.00037848102226745173
2015-07-31,-0.0003783739666693986
2015-08-03,0.0018941721376619647
2015-08-04,0.0007566030489603026
2015-08-05,-0.009826155326575825
2015-08-06,0.009160133184483499
2015-08-07,0.014750426401646699
2015-08-10,0.004099842429345468
2015-08-11,0.0059392587003699315
2015-08-12,-0.0003690069299160381
2015-08-13,-0.0018456344044990303
2015-08-14,0.006656781290909297
2015-08-17,0.014695124665622616
2015-08-18,0.026429954064930872
2015-08-19,-0.009171234798764805
2015-08-20,-0.02990360108474266
2015-08-21,-0.02642192566102719
2015-08-24,-0.046739528592876334
2015-08-25,-0.015816577565076928
2015-08-26,0.03455215161833092
2015-08-27,0.020970710974882012
2015-08-28,0.0
2015-08-31,-0.0022823402841566365
2015-09-01,-0.02249335863887625
2015-09-02,0.021840981009191296
2015-09-03,0.014885458182406497
2015-09-04,-0.01353896046058134
2015-09-08,0.020205629374588252
2015-09-09,-0.005978798072228675
2015-09-10,0.009398578754333586
2015-09-11,0.009683346559056893
2015-09-14,-0.00036887081402936506
2015-09-15,0.01476027719663997
2015-09-16,0.0018178770919285991
2015-09-17,0.0
2015-09-18,-0.01052625013064945
2015-09-21,0.0011006849963841603
2015-09-22,-0.02198618644990724
2015-09-23,-0.005245621687229973
2015-09-24,-0.009415949101380994
2015-09-25,-0.004182462524497499
2015-09-28,-0.02176439072282177
2015-09-29,-0.040593054561377406
2015-09-30,0.024410126844139235
2015-10-01,0.019460060769434184
2015-10-02,0.008959695531361112
2015-10-05,0.021621727836204307
2015-10-06,0.0026456090375350794
2015-10-07,0.013050472339703578
2015-10-08,0.0
2015-10-09,0.008588890168591545
2015-10-12,0.0037021922755351433
2015-10-13,-0.017705639701289355
2015-10-14,-0.018024944832070178
2015-10-15,0.008795643128621133
2015-10-16,0.0015161264122718343
2015-10-19,0.0049206370704444335
2015-10-20,0.004519917610414259
2015-10-21,0.006749081728470774
2015-10-22,0.02905026005432476
2015-10-23,-0.0021717407224108864
2015-10-26,0.0010884725974436016
2015-10-27,0.027536093902328362
2015-10-28,0.03138221091325222
2015-10-29,-0.019487366230889758
2015-10-30,0.011157625562611573
2015-11-02,0.012069306291377258
2015-11-03,0.001703251061390576
2015-11-04,-0.012925295938069237
2015-11-05,0.00792585379846411
2015-11-06,-0.022222320623174197
2015-11-09,-0.0066432674599635755
2015-11-10,0.013727668015708794
2015-11-11,0.012499633170810487
2015-11-12,-0.01680382017244375
2015-11-13,-0.012905397427649512
2015-11-16,0.01696151656861944
2015-11-17,0.01876274401460365
2015-11-18,0.017735249258070684
2015-11-19,0.003686401680873752
2015-11-20,0.008013390564961309
2015-11-23,-0.0009936472022341603
2015-11-24,0.0009946355190348921
2015-11-25,0.01026834218926398
2015-11-27,-0.008196735470627492
2015-11-30,-0.011239796401924074
2015-12-01,0.01705116479729596
2015-12-02,-0.008218220561593714
2015-12-03,-0.021875967520067152
2015-12-04,0.017282360684771847
2015-12-07,-0.002664803792751247
2015-12-08,-0.006346231807091263
2015-12-09,-0.015126180514161258
2015-12-10,-0.0017063080727461877
2015-12-11,-0.009914838228959999
2015-12-14,0.008978200833470895
2015-12-15,-0.014031548765430002
2015-12-16,0.021520240650948708
2015-12-17,-0.03601761100341605
2015-12-18,-0.01727181883644946
2015-12-21,0.005738853805604682
2015-12-22,0.009629232205074167
2015-12-23,0.002472631964624661
2015-12-24,0.00211419336004659
2015-12-28,0.002461175031419849
2015-12-29,0.001052276651277717
2015-12-30,-0.004554892815757827
2015-12-31,-0.0038720311851893063
2016-01-04,-0.017667800392478172
2016-01-05,-0.003956914492695862
2016-01-06,-0.007791147707393309
2016-01-07,-0.04565398179120672
2016-01-08,-0.022961762908262795
2016-01-11,-0.014884597623218587
2016-01-12,0.014711878071136164
2016-01-13,-0.03840112143289942
2016-01-14,0.01670713455605921
2016-01-15,-0.00521047338206837
2016-01-19,-0.004431866530654971
2016-01-20,-0.018211257241921408
2016-01-21,0.02679316527332065
2016-01-22,0.026495297353025915
2016-01-25,-0.007821830539867292
2016-01-26,0.011824939024747794
2016-01-27,0.0038959790469041966
2016-01-28,-0.01358173413643371
2016-01-29,0.038158880613623936
2016-02-01,-0.004547056773464897
2016-02-02,-0.04567976843241006
2016-02-03,0.007579380385326351
2016-02-04,0.005146006468775388
2016-02-05,-0.04293037564800328
2016-02-08,-0.03456780275738269
2016-02-09,0.08226767895206932
2016-02-10,0.00472649016186244
2016-02-11,-0.021168549632408773
2016-02-12,0.03404128558123731
2016-02-16,0.023624820647936584
2016-02-17,0.03026885702056381
2016-02-18,-0.007344671804838332
2016-02-19,0.02182732534145493
2016-02-22,0.006154942393553853
2016-02-23,0.020510944066772563
2016-02-24,0.011283302474245138
2016-02-25,0.00801960777433508
2016-02-26,-0.005880226509609399
2016-02-29,-0.01878910447972515
2016-03-01,0.03546088231650191
2016-03-02,-0.004451949980464054
2016-03-03,-0.0034400821688284067
2016-03-04,0.000690376333639442
2016-03-07,-0.0010350764591420258
2016-03-08,0.006215836111996831
2016-03-09,0.0030882686258408842
2016-03-10,-0.0037629961343910168
2016-03-11,0.01270587040317217
2016-03-14,0.0006784254476086549
2016-03-15,0.010504869675311168
2016-03-16,0.005365580027153705
2016-03-17,0.019346130927057725
2016-03-18,0.0068717250313483635
2016-03-21,0.0029251694972978193
2016-03-22,0.006804566691204661
2016-03-23,-0.004184072430038266
2016-03-24,-0.001615905950639207
2016-03-28,0.010035497976653485
2016-03-29,0.007371729067377597
2016-03-30,0.005408900020025698
2016-03-31,-0.004746744959608029
2016-04-01,0.018759846075840247
2016-04-04,-0.011235795477823163
2016-04-05,-0.005682012797097125
2016-04-06,0.01003006979058374
2016-04-07,-0.01008806895890657
2016-04-08,0.010509709081805596
2016-04-11,-0.008194390903406679
2016-04-12,0.009850915256568005
2016-04-13,0.01353061775227582
2016-04-14,-0.001552386737897482
2016-04-15,0.0037309783651815476
2016-04-18,0.0037177180301992685
2016-04-19,0.0
2016-04-20,0.009876745332501269
2016-04-21,-0.012836262625232409
2016-04-22,0.005263003292964363
2016-04-25,-0.007083329750737333
2016-04-26,-0.020471627192562347
2016-04-27,0.00348345277053852
2016-04-28,-0.016724625914728564
2016-04-29,-0.014441790208564509
2016-05-02,0.021817189814586913
2016-05-03,-0.021032743070779514
2016-05-04,-0.0013019327350136667
2016-05-05,0.010104287554169256
2016-05-06,0.022910725863506176
2016-05-09,0.0006306008831715726
2016-05-10,0.015132859820055522
2016-05-11,-0.018944255089650475
2016-05-12,-0.007597289130589102
2016-05-13,-0.005422558092127883
2016-05-16,0.010262777756403274
2016-05-17,-0.005079400030189585
2016-05-18,-0.003190823834273715
2016-05-19,0.00352129516077615
2016-05-20,0.013716135971652887
2016-05-23,-0.012901123892243183
2016-05-24,0.032515089037960854
2016-05-25,0.005557198641249039
2016-05-26,-0.0061406451226652115
2016-05-27,0.007723097268049761
2016-05-31,0.0006130832322839286
2016-06-01,-0.003369991989160659
2016-06-02,-0.012296459510350188
2016-06-03,-0.0031121655839086992
2016-06-06,-0.014049453679267798
2016-06-07,0.011082941068482732
2016-06-08,0.002505395614037731
2016-06-09,-0.005310549648736562
2016-06-10,-0.018844433240432168
2016-06-13,-0.012483754111872303
2016-06-14,-0.014262744509140668
2016-06-15,-0.007234305856866463
2016-06-16,0.01589912217327427
2016-06-17,0.007173333926915326
2016-06-20,0.015539042807107828
2016-06-21,-0.00031913870651201215
2016-06-22,-0.004783114273316236
2016-06-23,0.008651138086951615
2016-06-24,-0.04129595666564356
2016-06-27,-0.029820978299282985
2016-06-28,0.021857846562796324
2016-06-29,0.018382281650537236
2016-06-30,0.015425028855043932
2016-07-01,0.0035553674423680626
2016-07-05,-0.016103124058049034
2016-07-06,0.015268474859577719
2016-07-07,0.009055534087908379
2016-07-08,0.03269227740370195
2016-07-11,0.018001255749331646
2016-07-12,0.01829261946526839
2016-07-13,0.010479049615143898
2016-07-14,0.008000307694230546
2016-07-15,0.0017633806493293491
2016-07-18,-0.0052815316486442
2016-07-19,-0.0032448432071751077
2016-07-20,0.01598077051527058
2016-07-21,-0.028546142772959415
2016-07-22,0.013193359761475287
2016-07-25,0.013021432916812126
2016-07-26,0.047327011275541286
2016-07-27,0.016457468446804402
2016-07-28,0.011800305243886644
2016-07-29,-0.01057757291756356
2016-08-01,-0.0032897117072204773
2016-08-02,-0.0005499255035128492
2016-08-03,0.006053765469405947
2016-08-04,-0.007658386822697816
2016-08-05,0.01074910898556336
2016-08-08,-0.005180722248608549
2016-08-09,-0.006853123995303689
2016-08-10,0.001655995986191705
2016-08-11,-0.003031322870786779
2016-08-12,-0.0030402993362773634
2016-08-15,0.0022177492154238365
2016-08-16,-0.017703695866653546
2016-08-17,-0.0011264840709690471
2016-08-18,-0.0073303733941897375
2016-08-19,-0.00028388164833903495
2016-08-22,0.005113420901438515
2016-08-23,0.009327199355488647
2016-08-24,-0.012041232347736797
2016-08-25,-0.0005668832919315525
2016-08-26,-0.001134471327851272
2016-08-29,0.006814126735781079
2016-08-30,-0.0014096466703972244
2016-08-31,0.0019766227971846906
2016-09-01,0.001409648499164362
2016-09-02,-0.0019707421019311555
2016-09-06,-0.0042297371492454605
2016-09-07,-0.0008497870790736828
2016-09-08,-0.003684926290996926
2016-09-09,-0.05376934674075573
2016-09-12,0.01292860239260496
2016-09-13,-0.019590414856755167
2016-09-14,0.006357741397211347
2016-09-15,0.010830326326647377
2016-09-16,-0.02083328210244817
2016-09-19,0.0009119037408211739
2016-09-20,-0.002429681881831125
2016-09-21,0.016438394427741088
2016-09-22,0.028152094884619228
2016-09-23,-0.0017476480570091102
2016-09-26,0.0017507076778806585
2016-09-27,0.014273609747965654
2016-09-28,-0.007754398039866217
2016-09-29,-0.009551077638967786
2016-09-30,0.0026296117089361637
2016-10-03,-0.010200925887784429
2016-10-04,-0.0029445877753188077
2016-10-05,0.011222607552611175
2016-10-06,0.02015201502686903
2016-10-07,-0.04065280687384765
2016-10-10,0.011041670303014062
2016-10-11,-0.019185588013012178
2016-10-12,0.012979337752781595
2016-10-13,-0.005959649410197443
2016-10-14,0.004796199845992444
2016-10-17,0.008353027015148395
2016-10-18,-0.00976313345884361
2016-10-19,-0.015835002904545425
2016-10-20,0.007589416777387559
2016-10-21,-0.0030129136159411374
2016-10-24,0.014203861297275244
2016-10-25,-0.09475585474738513
2016-10-26,0.007241662127218884
2016-10-27,-0.0032679280164628066
2016-10-28,0.007213098534899043
2016-10-31,0.0052082318939741246
2016-11-01,-0.029145162379568657
2016-11-02,-0.018345345433505078
2016-11-03,0.0006795838171544943
2016-11-04,0.013242811174704938
2016-11-07,0.01440993330373197
2016-11-08,0.006276890755159137
2016-11-09,0.01543012075434147
2016-11-10,0.01681214592281588
2016-11-11,-0.005723345685102688
2016-11-14,0.012152246764933095
2016-11-15,0.008846760825814481
2016-11-16,-0.01722510855310777
2016-11-17,0.02772459974395325
2016-11-18,0.006511408930314433
2016-11-21,0.0009246891879617358
2016-11-22,0.002154191425589591
2016-11-23,-0.005221303702070301
2016-11-25,0.00987953663478014
2016-11-28,-0.01681409964594749
2016-11-29,0.0015545359900157596
2016-11-30,-0.017385771522382965
2016-12-01,-0.04170620710240858
2016-12-02,-0.0003296376323240757
2016-12-05,0.02869393642116136
2016-12-06,0.0016031596688230731
2016-12-07,0.028489193217107855
2016-12-08,0.012760485506891461
2016-12-09,0.002151148386135837
2016-12-12,-0.006439659115739627
2016-12-13,0.008333263080451125
2016-12-14,-0.0052034580013808895
2016-12-15,-0.029538552745252633
2016-12-16,0.01236527693103917
2016-12-19,0.01471974437708612
2016-12-20,0.0018515983467422004
2016-12-21,0.010166438711125103
2016-12-22,-0.02317778058826081
2016-12-23,0.0009368322481455582
2016-12-27,0.005614650616539096
2016-12-28,-0.012717619085593324
2016-12-29,0.0018850971353865376
2016-12-30,-0.008466534182980046
2017-01-03,0.019291668497736225
2017-01-04,0.022029267026218546
2017-01-05,-0.008500170482511282
2017-01-06,-0.0039807656286567905
2017-01-09,-0.010759249717379182
2017-01-10,0.0009321959168901994
2017-01-11,0.010900128459694347
2017-01-12,-0.012630826983322296
2017-01-13,0.0
2017-01-17,-0.0006241826019669494
2017-01-18,0.002185565015414559
2017-01-19,-0.005295908125984794
2017-01-20,0.0015658811181105126
2017-01-23,0.0015633653921787172
2017-01-24,0.027786490815708387
2017-01-25,0.021263529355540767
2017-01-26,0.0005950987084146764
2017-01-27,-0.00951251164290956
2017-01-30,-0.00029990402292967566
2017-01-31,-0.010807633912867542
2017-02-01,0.009408110693099658
2017-02-02,-0.007817548263367335
2017-02-03,0.006969855706416617
2017-02-06,-0.0015043620125049229
2017-02-07,0.012959467315761364
2017-02-08,0.005355423216354405
2017-02-09,-0.021603953862395664
2017-02-10,0.020871155654464957
2017-02-13,-0.007407518395854962
2017-02-14,-0.011641670036220853
2017-02-15,0.009966652507536589
2017-02-16,0.006878081339079634
2017-02-17,-0.004455007123775223
2017-02-21,0.015214806291250271
2017-02-22,-0.005289707639758778
2017-02-23,0.007681483907502118
2017-02-24,-0.0026390301111346437
2017-02-27,0.01205195597177644
2017-02-28,-0.018878854303557957
2017-03-01,0.023090407515826028
2017-03-02,-0.006654868305830952
2017-03-03,-0.007864719472514325
2017-03-06,-0.017616359587279473
2017-03-07,-0.006276091040231413
2017-03-08,0.01714286977039725
2017-03-09,-0.003252409162389114
2017-03-10,0.006526171904624789
2017-03-13,-0.0073676489030848336
2017-03-14,0.0
2017-03-15,0.020783446493406688
2017-03-16,0.007853470936330487
2017-03-17,0.0002886420296848158
2017-03-20,-0.004904625662685902
2017-03-21,-0.019135925580402113
2017-03-22,0.0026601058983035664
2017-03-23,0.00854929941603877
2017-03-24,-0.006430599437337592
2017-03-27,-0.007354959831000096
2017-03-28,0.006816666289834794
2017-03-29,0.0
2017-03-30,-0.004415854069487524
2017-03-31,0.005026828110313186
2017-04-03,-0.01706382979264509
2017-04-04,-0.004190385806181474
2017-04-05,-0.005710896887522243
2017-04-06,0.022672583704019145
2017-04-07,-0.009755041821193244
2017-04-10,0.0020895966830685175
2017-04-11,0.011617458742619657
2017-04-12,-0.016243304792867508
2017-04-13,-0.006604434303314921
2017-04-17,0.012088251266844097
2017-04-18,-0.0032844357801411483
2017-04-19,0.010185486362944696
2017-04-20,0.006227826284657789
2017-04-21,0.01208370941257475
2017-04-24,0.020092947411537665
2017-04-25,0.05338335278395223
2017-04-26,0.014904628734916159
2017-04-27,-0.0053403434762921975
2017-04-28,-0.006174212064615658
2017-05-01,-0.008103964303769917
2017-05-02,0.0005445453339858464
2017-05-03,-0.002721362123790816
2017-05-04,0.004093241024291094
2017-05-05,0.0035336309906244256
2017-05-08,0.00027091451917393705
2017-05-09,0.0005415655971767741
2017-05-10,-0.00514191345238757
2017-05-11,-0.0029920920518180516
2017-05-12,-0.005184353132864472
2017-05-15,0.015084974501621495
2017-05-16,0.006754644327397141
2017-05-17,-0.011003247100596525
2017-05-18,0.004613240566438748
2017-05-19,-0.0005405979893805535
2017-05-22,0.005135081086388382
2017-05-23,-0.009679798172221976
2017-05-24,0.0070592329211049964
2017-05-25,0.0010785749333050987
2017-05-26,-0.003501272630834884
2017-05-30,-0.00026997931362127137
2017-05-31,0.00702869741743628
2017-06-01,0.004564051043886019
2017-06-02,0.0058789813604425145
2017-06-05,-0.009829688645619616
2017-06-06,-0.0032198647164247696
2017-06-07,-0.004037977169478957
2017-06-08,0.0010814313748808146
2017-06-09,0.004859613492667059
2017-06-12,0.005373457620254207
2017-06-13,0.019240595777622493
2017-06-14,0.007341606500693265
2017-06-15,0.00442461348987222
2017-06-16,-0.00025907887187237577
2017-06-19,0.014515192546603384
2017-06-20,-0.004343111297649527
2017-06-21,-0.005389040319991767
2017-06-22,0.001548322539400182
2017-06-23,0.002318338362838457
2017-06-26,0.0
2017-06-27,-0.01696234159480614
2017-06-28,0.01333317410076229
2017-06-29,-0.019607638213302914
2017-06-30,0.005526262846888397
2017-07-03,-0.006542738250770563
2017-07-05,0.00500544240114098
2017-07-06,-0.012319853043753937
2017-07-07,0.019904527165405694
2017-07-10,0.008066674762945647
2017-07-11,0.0015484537543495325
2017-07-12,-0.0010333721218104275
2017-07-13,0.004655985521382577
2017-07-14,0.0020595154594247322
2017-07-17,-0.004624772328585491
2017-07-18,-0.004388405874286017
2017-07-19,0.011667183756946198
2017-07-20,-0.01845201041949751
2017-07-21,0.0
2017-07-24,-0.015143751050729737
2017-07-25,0.0005303379759367122
2017-07-26,-0.0026496009767442708
2017-07-27,0.01726895944992579
2017-07-28,0.007312293496662514
2017-07-31,-0.011407524198487784
2017-08-01,0.005244887089001393
2017-08-02,-0.0013045206186700353
2017-08-03,-0.007575608711562598
2017-08-04,0.008949632239132255
2017-08-07,-0.0031304906379087116
2017-08-08,-0.015179194954607289
2017-08-09,-0.011426906997464181
2017-08-10,-0.020161621119589856
2017-08-11,0.006584024286586221
2017-08-14,0.016626239396994258
2017-08-15,0.0032172808278572163
2017-08-16,0.0016031943967109719
2017-08-17,-0.026947368952215167
2017-08-18,-0.0019194486847426973
2017-08-21,0.0035710228634735497
2017-08-22,0.012592774668733986
2017-08-23,-0.007299576269463093
2017-08-24,-0.006536197891883644
2017-08-25,-0.004659452301972067
2017-08-28,-0.0002758211182853909
2017-08-29,0.0002758972165641804
2017-08-30,0.001652085633815581
2017-08-31,0.010998101982400144
2017-09-01,0.0078867078456768
2017-09-05,-0.011062879125194658
2017-09-06,0.004092837440654806
2017-09-07,0.005434444263920479
2017-09-08,0.01540550286314124
2017-09-11,0.0018633649095907145
2017-09-12,0.012486459289481333
2017-09-13,-0.015744164766487434
2017-09-14,-0.0034654657208007533
2017-09-15,-0.001872376439311041
2017-09-18,-0.001608151562322857
2017-09-19,0.0037582823276609556
2017-09-20,0.0034767012275194187
2017-09-21,0.005330503839727108
2017-09-22,0.009809201398068401
2017-09-25,0.003150553674346357
2017-09-26,0.004972700487404502
2017-09-27,0.0044267009755487585
2017-09-28,0.0054447154710737244
2017-09-29,0.005930962093825709
2017-10-02,0.01486812797533621
2017-10-03,-0.009598513363906047
2017-10-04,0.0010203695715444994
2017-10-05,-0.006879269359347906
2017-10-06,0.0064135058318883775
2017-10-09,-0.0073924843842395616
2017-10-10,-0.004879038458205698
2017-10-11,0.005419423225262898
2017-10-12,0.004761241228094848
2017-10-13,-0.0030737289779854127
2017-10-16,0.0010276251637537648
2017-10-17,-0.0015398553515227897
2017-10-18,-0.006169581843493477
2017-10-19,0.010346469798032665
2017-10-20,0.026369632055857073
2017-10-23,0.0004989242547226436
2017-10-24,0.01795060633527301
2017-10-25,-0.028410518410620256
2017-10-26,0.011091571516501197
2017-10-27,0.001246474885022053
2017-10-30,-0.01668312260832905
2017-10-31,0.008356350929831224
2017-11-01,-0.01130094459817843
2017-11-02,-0.012191862096464168
2017-11-03,0.0033426339205751
2017-11-06,0.0051257279309271375
2017-11-07,-0.003569285910009934
2017-11-08,0.0012791074833107263
2017-11-09,-0.013033603434816188
2017-11-10,-0.0002585134908189568
2017-11-13,0.00725168515773289
2017-11-14,0.0038570633519789954
2017-11-15,-0.005891506030572091
2017-11-16,0.008503097799265724
2017-11-17,0.005620826970506698
2017-11-20,0.012195175078426601
2017-11-21,0.0042667145265198325
2017-11-22,-0.001749298437791924
2017-11-24,-0.009013720857573237
2017-11-27,0.012127609362225122
2017-11-28,0.021717210142659482
2017-11-29,0.026874951626364885
2017-11-30,0.020937660669494873
2017-12-01,-0.009554679717129866
2017-12-04,0.01882337491156738
2017-12-05,-0.007390399094421185
2017-12-06,-0.019311125258358208
2017-12-07,0.0037962206415060873
2017-12-08,0.009690373891552806
2017-12-11,-0.007022726577155858
2017-12-12,-0.005421973412786385
2017-12-13,-0.0040293619033926475
2017-12-14,-0.004045969394271709
2017-12-15,0.01099215707805068
2017-12-18,0.016308306351741964
2017-12-19,0.0
2017-12-20,0.01558115451316544
2017-12-21,0.013052481835642116
2017-12-22,-0.009267819399708888
2017-12-26,0.004334847560012456
2017-12-27,-0.0031802812822362414
2017-12-28,0.005469388432965516
2017-12-29,-0.0040799706108423095
2018-01-02,-0.0029581749264577795
2018-01-03,0.004336727979297628
2018-01-04,0.0011364701403064892
2018-01-05,0.009307600509658398
2018-01-08,0.004723114112099136
2018-01-09,0.01701390898143118
2018-01-10,-0.015848815044820053
2018-01-11,0.02522170950647107
2018-01-12,0.0006558543440366993
2018-01-16,-0.011363245537169608
2018-01-17,0.013040975199345883
2018-01-18,0.009601166521809423
2018-01-19,-0.007996623777138279
2018-01-22,-0.0006537047524223238
2018-01-23,-0.008938286117271321
2018-01-24,0.009898409084131421
2018-01-25,-0.01045476728613215
2018-01-26,-0.0022011197639034696
2018-01-29,-0.015221815060541655
2018-01-30,-0.00268852873012404
2018-01-31,0.0031449603976487772
2018-02-01,-0.013211012793880372
2018-02-02,-0.026548681154199727
2018-02-05,-0.03776211994788259
2018-02-06,0.025678300847945312
2018-02-07,0.00826635858010838
2018-02-08,-0.04661500145210118
2018-02-09,0.035134917596008286
2018-02-12,0.023498491494844842
2018-02-13,-0.008348714571495774
2018-02-14,0.004209851263990538
2018-02-15,-0.0025616139362952817
2018-02-16,0.008872147042010115
2018-02-20,-0.015968640330778605
2018-02-21,-0.0028220732029172746
2018-02-22,0.00424508975842719
2018-02-23,0.010333691060944394
2018-02-26,-0.0034867407126037975
2018-02-27,-0.022859732025880986
2018-02-28,-0.018381572608222485
2018-03-01,-0.006566316993516064
2018-03-02,-0.008323314325485165
2018-03-05,0.016045769467125437
2018-03-06,-0.00048585190120209454
2018-03-07,0.003159676395912747
2018-03-08,0.00436173860635547
2018-03-09,0.024849099404445463
2018-03-12,-0.0002352767542237455
2018-03-13,-0.004238193567669191
2018-03-14,-0.01702553597804657
2018-03-15,0.0009622229995267517
2018-03-16,-0.000961298016465939
2018-03-19,-0.011546470237237871
2018-03-20,-0.001703586378219879
2018-03-21,0.012920266258031221
2018-03-22,-0.012515331133966634
2018-03-23,-0.019010455672445414
2018-03-26,0.013913442063610004
2018-03-27,-0.008331470612553793
2018-03-28,-0.01581424053074132
2018-03-29,0.01531502124909001
2018-04-02,-0.035608071680400144
2018-04-03,0.015897333831180527
2018-04-04,0.027511709814850294
2018-04-05,0.005403760350755515
2018-04-06,-0.0180795233210711
2018-04-09,0.000746367126646108
2018-04-10,0.014420916549400475
2018-04-11,-0.004902225917479797
2018-04-12,0.008025691144194269
2018-04-13,-0.0041650735105484005
2018-04-16,0.006642481978223813
2018-04-17,0.011730193050740523
2018-04-18,-0.0021739108036124
2018-04-19,-0.03776300793922138
2018-04-20,-0.012830494089488775
2018-04-23,0.005351676721374821
2018-04-24,-0.08339665957499265
2018-04-25,0.027931190765540848
2018-04-26,0.004304849244207043
2018-04-27,0.018483658511557977
2018-04-30,-0.003945400309026015
2018-05-01,0.016635845153378126
2018-05-02,-0.020000019943071434
2018-05-03,0.007421106440266723
2018-05-04,0.008155929118965233
2018-05-07,-0.0005217346391058753
2018-05-08,-0.0031333784098488415
