Date,DE
2015-04-16,-0.0044769234156304405
2015-04-17,-0.016078930951360926
2015-04-20,0.01588431960911585
2015-04-21,-0.011023880529434371
2015-04-22,0.0020476743199955294
2015-04-23,0.005561627955033455
2015-04-24,-0.002257412569409478
2015-04-27,0.006108804028403414
2015-04-28,-0.00044934503948490523
2015-04-29,0.011024708929097127
2015-04-30,0.0072326063198218105
2015-05-01,0.009611184585397892
2015-05-04,-0.0054707255470800575
2015-05-05,-0.008251782122031148
2015-05-06,-0.0018864144464819654
2015-05-07,-0.0037788409513979104
2015-05-08,0.002900891201626843
2015-05-11,0.013905801640688109
2015-05-12,-0.008009323064043894
2015-05-13,0.0025436631136872556
2015-05-14,0.017321515228100548
2015-05-15,-0.03340204475426156
2015-05-18,0.0005607285550324193
2015-05-19,-0.00011222648001230073
2015-05-20,-0.0021307983306950717
2015-05-21,0.005394455969917278
2015-05-22,0.043483471813882124
2015-05-26,0.0048203815693588226
2015-05-27,0.005970164684007795
2015-05-28,-0.009113988996316214
2015-05-29,0.0019251769923149809
2015-06-01,-0.0111013292435036
2015-06-02,0.0011872976629205834
2015-06-03,-0.00010839996133504837
2015-06-04,-0.009380720530485442
2015-06-05,0.0028302602640499774
2015-06-08,-0.005644346398946287
2015-06-09,0.002619593867082548
2015-06-10,0.0118675322445283
2015-06-11,0.002905164881936928
2015-06-12,-0.006973830322372088
2015-06-15,-0.001080294868115117
2015-06-16,-0.0036772716020041507
2015-06-17,0.0014110910825577694
2015-06-18,0.0037940355753560695
2015-06-19,-0.0004319313019784943
2015-06-22,0.010695907570247742
2015-06-23,0.0013896189305020457
2015-06-24,0.003415613325540301
2015-06-25,0.0
2015-06-26,0.03254867561698971
2015-06-29,-0.015346791336666055
2015-06-30,0.022009590080167563
2015-07-01,-0.008861098815217017
2015-07-02,0.0016628318339875214
2015-07-06,-0.008095348252717294
2015-07-07,0.007429137708124145
2015-07-08,-0.013710264831103602
2015-07-09,-0.004422862573454367
2015-07-10,0.0066640552346712845
2015-07-13,0.011558078892747403
2015-07-14,0.00135033018929831
2015-07-15,0.0012450679129667463
2015-07-16,0.008392062419336987
2015-07-17,-0.0036986718571165866
2015-07-20,-0.007734336581064816
2015-07-21,-0.007379138850433842
2015-07-22,-0.007224518650943534
2015-07-23,-0.016451564135264274
2015-07-24,-0.009007451252809884
2015-07-27,-0.012659527634146017
2015-07-28,0.013369637590984862
2015-07-29,0.012544846733459236
2015-07-30,-0.0012821934235428545
2015-07-31,0.01133603010602302
2015-08-03,-0.012160354857480904
2015-08-04,-0.00331821477281824
2015-08-05,0.025883542607319177
2015-08-06,0.0008371526380395178
2015-08-07,0.0026152805790529143
2015-08-10,0.013458243464556707
2015-08-11,-0.00926462777355852
2015-08-12,-0.02701614723702017
2015-08-13,-0.005766781142860555
2015-08-14,0.01331916553863266
2015-08-17,-0.0016959223959169822
2015-08-18,-0.0028670505100849564
2015-08-19,-0.02055111756066652
2015-08-20,-0.014459914766581483
2015-08-21,-0.08119170710125978
2015-08-24,-0.030255704560210317
2015-08-25,-0.020799444132703182
2015-08-26,0.02705809918422064
2015-08-27,0.014280031131853166
2015-08-28,0.0009711165103707398
2015-08-31,-0.00836684450624714
2015-09-01,-0.021765678854894
2015-09-02,0.009749833766396598
2015-09-03,0.0025997349964974603
2015-09-04,-0.021854416574689117
2015-09-08,0.011108127769630993
2015-09-09,-0.0066163042841766995
2015-09-10,0.00628349634880232
2015-09-11,-0.010241050504344096
2015-09-14,0.005425905789620877
2015-09-15,0.021712100565102643
2015-09-16,-0.0007371605985091456
2015-09-17,-0.011309381740687408
2015-09-18,-0.011065110397944333
2015-09-21,-0.004777911894335518
2015-09-22,-0.004042621552518222
2015-09-23,-0.01458645331803421
2015-09-24,-0.02484204213044483
2015-09-25,0.0006597937649548413
2015-09-28,-0.019279318156651737
2015-09-29,-0.001897633777465546
2015-09-30,0.00516144047748468
2015-10-01,-0.015000216007107658
2015-10-02,0.009329292007254297
2015-10-05,0.06306911466516696
2015-10-06,0.0029411059305479714
2015-10-07,0.005736658429230879
2015-10-08,0.025604958760255148
2015-10-09,-0.012853454391642427
2015-10-12,-0.01802913602683809
2015-10-13,-0.019125246378458027
2015-10-14,-0.008449762468387578
2015-10-15,-0.0006551933352343386
2015-10-16,-0.003017024664528578
2015-10-19,-0.0003945404149995335
2015-10-20,0.005528238757807502
2015-10-21,0.00340346742853348
2015-10-22,0.03522482167696528
2015-10-23,0.011468575974542539
2015-10-26,-0.034263821934419125
2015-10-27,-0.017933169493262735
2015-10-28,0.03717808860548355
2015-10-29,-0.008993053516955452
2015-10-30,-0.003067342176588883
2015-11-02,0.028076828849677327
2015-11-03,-0.008105578089793397
2015-11-04,-0.016344197643738068
2015-11-05,-0.003962118116648261
2015-11-06,-0.005389432902005886
2015-11-09,-0.016384821489134227
2015-11-10,0.00039294357557362325
2015-11-11,-0.015995401457316594
2015-11-12,-0.023717459178221434
2015-11-13,0.018833939368726682
2015-11-16,0.0008040157903845824
2015-11-17,-0.012180127703881882
2015-11-18,0.009755703255253323
2015-11-19,0.0056365360613601645
2015-11-20,0.0072051268922190825
2015-11-23,-0.011525939501974891
2015-11-24,0.0231870504827556
2015-11-25,0.04794367544867373
2015-11-27,-0.01137494097392211
2015-11-30,0.006069094889940008
2015-12-01,-0.001005734978746231
2015-12-02,-0.002012927754238336
2015-12-03,-0.012983044593243842
2015-12-04,0.0164747266132661
2015-12-07,-0.006156624779123043
2015-12-08,0.001896530711199551
2015-12-09,-0.0001266512166595568
2015-12-10,-0.008076659526032315
2015-12-11,-0.01832022251917864
2015-12-14,0.02306876790596535
2015-12-15,-0.02140837469470913
2015-12-16,0.012167910439920604
2015-12-17,-0.016370581647611293
2015-12-18,-0.025224159051061124
2015-12-21,0.009870618899803896
2015-12-22,0.024831674997850106
2015-12-23,0.021007720160203025
2015-12-24,-0.005427803980245338
2015-12-28,-0.010407349148777278
2015-12-29,0.0034899476345928715
2015-12-30,-0.001803334636138687
2015-12-31,-0.015871479982167314
2016-01-04,-0.0024906582715479297
2016-01-05,0.005783232296143748
2016-01-06,-0.011239052142278716
2016-01-07,-0.00885488303031512
2016-01-08,-0.01640259398072752
2016-01-11,0.005287979635457907
2016-01-12,0.0049892902595216615
2016-01-13,-0.017444871297061182
2016-01-14,0.005190096060133431
2016-01-15,-0.006521951904541079
2016-01-19,-0.009026508730096139
2016-01-20,-0.0063480513475623335
2016-01-21,0.014305323242213452
2016-01-22,0.021635194771219446
2016-01-25,-0.037930749316690715
2016-01-26,0.02493747896226295
2016-01-27,0.0008154397384072531
2016-01-28,0.01602606211568136
2016-01-29,0.02940801430830864
2016-02-01,-0.0027272475855085743
2016-02-02,-0.028905793754477216
2016-02-03,0.011128664622038986
2016-02-04,0.043628137212682105
2016-02-05,-0.00355775175195594
2016-02-08,-0.017214956449104313
2016-02-09,0.013104517297633178
2016-02-10,-0.008580094327859
2016-02-11,-0.012918637277514411
2016-02-12,0.024342124371215412
2016-02-16,0.01967565253758452
2016-02-17,0.02029849842576903
2016-02-18,-0.013508834106712553
2016-02-19,-0.04145364875413138
2016-02-22,0.01818160687908721
2016-02-23,-0.016071313614902993
2016-02-24,0.024111994583930763
2016-02-25,0.007595269936111038
2016-02-26,-0.001633806541027072
2016-02-29,0.008934373573090681
2016-03-01,0.010850460960438735
2016-03-02,0.009747485096952557
2016-03-03,0.022360412937826313
2016-03-04,0.014461298889089758
2016-03-07,0.009425206819506204
2016-03-08,-0.021358692365626042
2016-03-09,-0.00965976677735203
2016-03-10,-0.007948089080238363
2016-03-11,0.00691930790844153
2016-03-14,-0.01326107941587562
2016-03-15,-0.014660954093583145
2016-03-16,0.009423678864156626
2016-03-17,0.020268007234122143
2016-03-18,-0.0051773206743326305
2016-03-21,0.0010891539135735595
2016-03-22,-0.005560682098221137
2016-03-23,-0.01726235984660418
2016-03-24,-0.007422503070432018
2016-03-28,-0.0008720049712870326
2016-03-29,0.011687742420279923
2016-03-30,-0.004720539848373395
2016-03-31,-0.03906672547891277
2016-04-01,-0.006364508079014453
2016-04-04,-0.00784294921733053
2016-04-05,0.0022398501414928607
2016-04-06,0.003549293959159927
2016-04-07,-0.0020958206794698953
2016-04-08,0.0017063869541378285
2016-04-11,-0.007338256386333897
2016-04-12,0.011220839009217443
2016-04-13,0.024282292462125765
2016-04-14,-0.010196293911542531
2016-04-15,-0.0028328569780060597
2016-04-18,0.011363504729240637
2016-04-19,0.051583260490997374
2016-04-20,0.023069448937776293
2016-04-21,-0.01732753601984538
2016-04-22,0.0
2016-04-25,-0.004709876216111963
2016-04-26,0.01225590415826483
2016-04-27,0.015463545430812298
2016-04-28,-0.009207989400253913
2016-04-29,0.00214481524143717
2016-05-02,0.0021399080657902303
2016-05-03,-0.010558467184065279
2016-05-04,-0.014627967022697863
2016-05-05,-0.011925444330688317
2016-05-06,0.0030784059405009057
2016-05-09,-0.01068094369163508
2016-05-10,0.040084483060401244
2016-05-11,0.0010737307097792304
2016-05-12,0.002979762639484518
2016-05-13,-0.019964245222300003
2016-05-16,0.014065543424904403
2016-05-17,-0.005141891612034377
2016-05-18,-0.007211472255249873
2016-05-19,-0.004237302715478064
2016-05-20,-0.054832655246472295
2016-05-23,0.0018007892076949972
2016-05-24,0.022598955750131378
2016-05-25,0.010672983929967073
2016-05-26,-0.0027332552529369947
2016-05-27,0.0028655571493758636
2016-05-31,0.022235579707890363
2016-06-01,0.00656235712537212
2016-06-02,0.014849799756956772
2016-06-03,0.017963516988125594
2016-06-06,0.022320806267611903
2016-06-07,-0.00194335388909872
2016-06-08,-0.001488963845146185
2016-06-09,-0.0026382253960980373
2016-06-10,-0.014721046706503427
2016-06-13,-0.004085871836678745
2016-06-14,-0.0019920331167178063
2016-06-15,-0.003757954674652342
2016-06-16,0.0034181396031578437
2016-06-17,0.010338542881287882
2016-06-20,-0.004767097556489408
2016-06-21,-0.017526071241191987
2016-06-22,-0.002021487827292945
2016-06-23,0.0044088884749551305
2016-06-24,-0.03048966428662203
2016-06-27,-0.013950093370874384
2016-06-28,0.01750470758729472
2016-06-29,0.0015969407027167648
2016-06-30,-0.005765863668775184
2016-07-01,-0.00172775938119607
2016-07-05,-0.021384124656694148
2016-07-06,0.003788677216615577
2016-07-07,-0.0012578299610016552
2016-07-08,0.020158844560045353
2016-07-11,0.0002468183890260711
2016-07-12,0.017656385141084918
2016-07-13,0.006551885314197703
2016-07-14,0.008196479171523663
2016-07-15,-0.0027497533664426754
2016-07-18,0.004915410819082533
2016-07-19,-0.006680774520546939
2016-07-20,-0.005404960709531337
2016-07-21,-0.007124524769979268
2016-07-22,-0.025541339236967775
2016-07-25,-0.027458973283506105
2016-07-26,0.013732239321871065
2016-07-27,-0.006836500531344658
2016-07-28,-0.003568928699973939
2016-07-29,-0.005884449879664189
2016-08-01,-0.0002577398529113317
2016-08-02,0.00012856273668648832
2016-08-03,0.007851076095158671
2016-08-04,-0.0072789494717526715
2016-08-05,0.007717874602114483
2016-08-08,0.007403660588192196
2016-08-09,-0.00037967714150366483
2016-08-10,-0.009380212905567453
2016-08-11,-0.00204726429246882
2016-08-12,-0.012693780793439302
2016-08-15,0.016622718600793673
2016-08-16,-0.0016602956121257728
2016-08-17,-0.009213535339702705
2016-08-18,-0.00632801503485636
2016-08-19,0.13491049575021807
2016-08-22,0.007329580020849713
2016-08-23,0.0014773787466524357
2016-08-24,-0.007605867892753637
2016-08-25,-0.0014866063244197703
2016-08-26,-0.006301578985001166
2016-08-29,0.0021909856965973695
2016-08-30,-0.013919428778015108
2016-08-31,-0.013649116910774528
2016-09-01,-0.01182704260020817
2016-09-02,0.005984878164226659
2016-09-06,0.004996604356387824
2016-09-07,-0.005327536857458792
2016-09-08,-0.005236565071841337
2016-09-09,-0.016152377866495926
2016-09-12,0.010458395571010914
2016-09-13,-0.02407035224395937
2016-09-14,-0.006412241823367082
2016-09-15,0.012907795117378162
2016-09-16,0.00416603339545607
2016-09-19,0.0019525488987046646
2016-09-20,0.004384378484261431
2016-09-21,0.0070328919955677804
2016-09-22,0.01336569422986389
2016-09-23,-0.009743838505895885
2016-09-26,0.0028801333315140454
2016-09-27,-0.006341342967803754
2016-09-28,0.019890699709739
2016-09-29,-0.002734949296550382
2016-09-30,0.017767480168951133
2016-10-03,0.0
2016-10-04,-0.007615827048506385
2016-10-05,0.004959123448013525
2016-10-06,0.0019968303236075347
2016-10-07,0.011841871008025917
2016-10-10,0.01378923159706713
2016-10-11,-0.005029154591860707
2016-10-12,-0.0012633672265489615
2016-10-13,-0.006901741909421166
2016-10-14,0.0006953660240511805
2016-10-17,0.0008100550963070496
2016-10-18,0.0016191025149883131
2016-10-19,-0.0005775976585670195
2016-10-20,-0.005198653326654812
2016-10-21,0.003716525279069627
2016-10-24,0.003123760834282896
2016-10-25,-0.0020764260034754622
2016-10-26,0.006010697080430338
2016-10-27,-0.00045991592407101933
2016-10-28,0.001953982819356659
2016-10-31,0.012963665392053514
2016-11-01,-0.0023787657100130533
2016-11-02,0.0007950112793839725
2016-11-03,0.001588163841168555
2016-11-04,-0.002718235399879476
2016-11-07,0.010674189743208995
2016-11-08,-0.00011220107534060109
2016-11-09,0.012585731339044504
2016-11-10,0.006547543602780648
2016-11-11,0.004410097796215151
2016-11-14,0.00570812742159732
2016-11-15,-0.004038454006787928
2016-11-16,0.0
2016-11-17,0.005698551926166084
2016-11-18,0.0020705246778771613
2016-11-21,0.0036969927743710773
2016-11-22,-0.0031416690490176924
2016-11-23,0.11042252519030415
2016-11-25,0.017128655207702792
2016-11-28,-0.02136285053828424
2016-11-29,-0.013274200345410936
2016-11-30,-0.001494752797592258
2016-12-01,0.02495001515856754
2016-12-02,-0.011684312312376766
2016-12-05,-0.0020691506937005055
2016-12-06,0.012143242567189017
2016-12-07,0.003316784836676856
2016-12-08,0.010305194254902617
2016-12-09,-0.0028868899035406903
2016-12-12,-0.011580992664960266
2016-12-13,-0.010642224067771489
2016-12-14,-0.007697644697262973
2016-12-15,0.00845341742331307
2016-12-16,0.003550466231731164
2016-12-19,0.004815080474954492
2016-12-20,0.013594042594130329
2016-12-21,-0.0053067768459929
2016-12-22,0.0
2016-12-23,0.00029110672767251877
2016-12-27,0.007564110985898376
2016-12-28,0.0010646292004903302
2016-12-29,-0.00193388328779176
2016-12-30,-0.001647192425511479
2017-01-03,0.00980192549192238
2017-01-04,0.017011054588879526
2017-01-05,-0.0044412021135488144
2017-01-06,0.010821042713277329
2017-01-09,-0.012207773106668762
2017-01-10,-0.002852274892097717
2017-01-11,0.007817849417800948
2017-01-12,-0.005108280667916354
2017-01-13,0.005895100601515102
2017-01-17,-0.01370648004231656
2017-01-18,0.008625951391084463
2017-01-19,-0.00209050366139929
2017-01-20,0.016377852469826815
2017-01-23,0.0035600974314995426
2017-01-24,0.00513421113511181
2017-01-25,0.003622123171906688
2017-01-26,-0.0039792965137149805
2017-01-27,0.0033449588337635117
2017-01-30,-0.008611899295247194
2017-01-31,-9.32228151258041e-05
2017-02-01,0.0009338594397265698
2017-02-02,0.002613162677192804
2017-02-03,0.005212784707026685
2017-02-06,0.0006480679830807023
2017-02-07,0.006478093094183679
2017-02-08,-0.0032182787608963093
2017-02-09,0.006549400987334364
2017-02-10,0.01026402163660256
2017-02-13,0.004626058008805112
2017-02-14,-0.006320667929663681
2017-02-15,-0.008450459451283532
2017-02-16,0.0004580322745297849
2017-02-17,0.010076161623165936
2017-02-21,-0.005985355680891757
2017-02-22,0.0003650100623859842
2017-02-23,-0.01751051917504176
2017-02-24,0.008261628521203601
2017-02-27,0.008193773072123323
2017-02-28,-0.00018298949371742257
2017-03-01,0.01580077244759437
2017-03-02,-0.01510505993533695
2017-03-03,0.011776434262964042
2017-03-06,8.989471875975319e-05
2017-03-07,-0.00541274570551864
2017-03-08,0.0020861422848490463
2017-03-09,-0.008056398094858253
2017-03-10,0.003102799499359321
2017-03-13,-0.0003639014510223859
2017-03-14,-0.006097746394820858
2017-03-15,0.014467599324417213
2017-03-16,-0.000541369488092025
2017-03-17,-0.0025288333442954336
2017-03-20,0.0038928738837746835
2017-03-21,-0.011453547648315188
2017-03-22,0.0014595639423722329
2017-03-23,-0.002186075811599908
2017-03-24,-0.005021480854238813
2017-03-27,-0.016700451083443424
2017-03-28,0.010918490563034844
2017-03-29,0.004176769898212029
2017-03-30,0.00915171336763021
2017-03-31,-0.0028399937382219687
2017-04-03,-0.0007347940982774803
2017-04-04,0.006619043872752695
2017-04-05,-0.0022829285716543524
2017-04-06,0.010892346115245921
2017-04-07,-0.010141195732160657
2017-04-10,0.0028357011008772748
2017-04-11,0.013955847107022246
2017-04-12,-0.0162827177568583
2017-04-13,-0.012345863654945388
2017-04-17,0.007407572992284006
2017-04-18,-0.0030330541342422634
2017-04-19,-0.0023049255428397863
2017-04-20,0.0053595604695053645
2017-04-21,-0.011580896753599745
2017-04-24,0.025199847471642833
2017-04-25,0.02630406812383268
2017-04-26,-0.005302697868657891
2017-04-27,-0.01217252313879591
2017-04-28,0.003867452635943902
2017-05-01,0.0032256438882944938
2017-05-02,-0.009288393449514931
2017-05-03,-0.0012618163650000014
2017-05-04,0.011192071130264214
2017-05-05,0.00964057659011508
2017-05-08,-0.004155360305396094
2017-05-09,0.008345091464522447
2017-05-10,-0.00026398264251270565
2017-05-11,-0.0007045968275005698
2017-05-12,-0.003172540057493456
2017-05-15,0.0061001946976448895
2017-05-16,0.008787275528657323
2017-05-17,-0.013675963696891835
2017-05-18,-0.004945658586628099
2017-05-19,0.073045151182348
2017-05-22,0.006699709894194772
2017-05-23,0.0034510912802658833
2017-05-24,0.005321757266057547
2017-05-25,-0.002850506354967308
2017-05-26,0.0029404297750197372
2017-05-30,-0.004316072730399134
2017-05-31,0.0016357173690451088
2017-06-01,0.01829158681974663
2017-06-02,0.0016842061144641818
2017-06-05,0.0033624022918952168
2017-06-06,-0.0022340896198719262
2017-06-07,0.0019189844246167986
2017-06-08,0.005667123830540577
2017-06-09,-0.00039701450040352526
2017-06-12,0.00039717218351942307
2017-06-13,0.003333314790881392
2017-06-14,7.933075778732146e-05
2017-06-15,-0.0004745779462793642
2017-06-16,0.012107004252207787
2017-06-19,-0.0071149961033785125
2017-06-20,-0.007480790548222038
2017-06-21,-0.009996633896531493
2017-06-22,-0.0073730630808434006
2017-06-23,-0.002099222202125217
2017-06-26,-0.002022637493808599
2017-06-27,-0.010944701673118895
2017-06-28,0.017051166621438574
2017-06-29,-0.012634489457346021
2017-06-30,0.013780683650004955
2017-07-03,0.011003841635976785
2017-07-05,0.0052022572080698826
2017-07-06,-0.0040604819790532876
2017-07-07,0.01239101417776789
2017-07-10,0.011844726826967467
2017-07-11,-0.0006243247149733122
2017-07-12,-0.03576453223248344
2017-07-13,0.007612434838321969
2017-07-14,0.008439235552418323
2017-07-17,0.0032677962342348987
2017-07-18,0.0016683526901690726
2017-07-19,0.001744652835050653
2017-07-20,-0.005621116807798421
2017-07-21,0.0011943077978200378
2017-07-24,0.006361906402668982
2017-07-25,0.010667398424837549
2017-07-26,-0.0006251598075698306
2017-07-27,0.004850478115958845
2017-07-28,0.0036592987948462774
2017-07-31,-0.0048872818522456285
2017-08-01,0.005768718953331531
2017-08-02,-0.00031006661360077903
2017-08-03,0.004109356481651227
2017-08-04,0.001853227617226949
2017-08-07,0.0016183920799859308
2017-08-08,0.015851073676508065
2017-08-09,0.002953962252731035
2017-08-10,-0.034967077717500294
2017-08-11,-0.008452162990646106
2017-08-14,0.01475931025854127
2017-08-15,-0.010811220968982904
2017-08-16,-0.004324454389101451
2017-08-17,-0.020927065748766127
2017-08-18,-0.05379915233154664
2017-08-21,-0.006734403392150479
2017-08-22,0.008239252004943687
2017-08-23,-0.008767582329387902
2017-08-24,-0.008673438603589712
2017-08-25,0.00346497152031211
2017-08-28,0.0010359615502688602
2017-08-29,-0.0006035431876064701
2017-08-30,-0.0034513680091352583
2017-08-31,0.0038098620852291543
2017-09-01,0.0018110232886914268
2017-09-05,-0.0052521337048031524
2017-09-06,0.005972631698667907
2017-09-07,0.000946334821454009
2017-09-08,0.008338348096351478
2017-09-11,0.00537093725927229
2017-09-12,-0.005681250245967218
2017-09-13,0.0009378681446388093
2017-09-14,0.008520279415336729
2017-09-15,0.005406404146932164
2017-09-18,0.00739471796970359
2017-09-19,0.02660756874123482
2017-09-20,0.007068545894233225
2017-09-21,0.006696182796509298
2017-09-22,-0.008254517367781933
2017-09-25,0.0001617747039888151
2017-09-26,-0.003958908497217695
2017-09-27,0.00032422409374754935
2017-09-28,0.007659877530215908
2017-09-29,0.015607274146380412
2017-10-02,0.01353599909175518
2017-10-03,0.006363614394034878
2017-10-04,0.0017954122371113268
2017-10-05,-0.002493688325082344
2017-10-06,0.0009377302656945474
2017-10-09,0.003980265725102461
2017-10-10,-0.0030317480607037206
2017-10-11,-0.003742898841445852
2017-10-12,0.005713603583333615
2017-10-13,-0.004591352674619298
2017-10-16,-0.0014857045319682793
2017-10-17,0.007594955392065339
2017-10-18,0.0002327110349509276
2017-10-19,-0.0015533092830233297
2017-10-20,0.004901796391934887
2017-10-23,0.0034069102091065506
2017-10-24,0.011034499722223368
2017-10-25,-0.0035104057803060362
2017-10-26,0.012101505926678913
2017-10-27,0.008400225325399857
2017-10-30,-0.007129474731034646
2017-10-31,0.004383894067885974
2017-11-01,0.01046086202950769
2017-11-02,0.0012659353933250905
2017-11-03,0.004388619189195309
2017-11-06,0.0020734168779332762
2017-11-07,0.0029563295462669004
2017-11-08,-0.007884321942693506
2017-11-09,-0.02495580733832381
2017-11-10,0.00723652713273415
2017-11-13,-0.002419750702366663
2017-11-14,0.0073532516404977155
2017-11-15,-0.004590390539150002
2017-11-16,0.017690687100065272
2017-11-17,0.008617965629477364
2017-11-20,0.008470048265396768
2017-11-21,0.01687103884893637
2017-11-22,0.043237904265841065
2017-11-24,0.0017212898028355905
2017-11-27,0.022473766844400833
2017-11-28,0.004100556420981505
2017-11-29,-0.006292236870876655
2017-11-30,0.009565831082734011
2017-12-01,0.0005338136894164069
2017-12-04,0.006869012944133113
2017-12-05,-0.001986856980238483
2017-12-06,-0.008097350648688884
2017-12-07,0.01110748372521142
2017-12-08,0.003110496983179667
2017-12-11,-0.0016491823788588045
2017-12-12,-0.0017179285835458025
2017-12-13,0.005824804157168018
2017-12-14,-0.016518659564190408
2017-12-15,0.009569254533913885
2017-12-18,0.02101093194116932
2017-12-19,0.0028568628177396693
2017-12-20,-0.0007122088347176758
2017-12-21,0.009652312054344137
2017-12-22,0.01071421974205733
2017-12-26,0.0077448448295012184
2017-12-27,-0.0010707765024201565
2017-12-28,-0.001772095429900089
2017-12-29,-0.007546561923314488
2018-01-02,0.009584126092764489
2018-01-03,0.004557002344734107
2018-01-04,0.005732903549310553
2018-01-05,0.004259474494058502
2018-01-08,0.004927845795006158
2018-01-09,0.027869228385760003
2018-01-10,-0.003985655763056206
2018-01-11,0.015278450002297772
2018-01-12,0.01098786377157257
2018-01-16,-0.010395897426795808
2018-01-17,-0.0006569577141173344
2018-01-18,0.0028071871332326914
2018-01-19,0.014413747521480502
2018-01-22,0.00035223649121940426
2018-01-23,-0.010095226681667735
2018-01-24,0.005573630901370974
2018-01-25,-0.0027712681999741973
2018-01-26,0.013953495414649852
2018-01-29,-0.013470079636380361
2018-01-30,-0.003960653019326799
2018-01-31,-0.012402346490643756
2018-02-01,0.008592489701538142
2018-02-02,-0.017217489002014252
2018-02-05,-0.0481331666649073
2018-02-06,0.030951849477141025
2018-02-07,-0.002718128407284137
2018-02-08,-0.048191652410465635
2018-02-09,0.008264954063774699
2018-02-12,0.027625399168532683
2018-02-13,0.013127666346111733
2018-02-14,0.012275191211439385
2018-02-15,0.02161902062266896
2018-02-16,0.015766496719001877
2018-02-20,-0.027561325758430733
2018-02-21,-0.016264874109511718
2018-02-22,0.012770335039604674
2018-02-23,0.012670981604056442
2018-02-26,0.007338708418538564
2018-02-27,-0.023169765793352837
2018-02-28,-0.016566881995602967
2018-03-01,-0.025237590379858066
2018-03-02,-0.02232038308867701
2018-03-05,0.02759147305675147
2018-03-06,0.006156909845496328
2018-03-07,-0.003848566884897875
2018-03-08,0.020013162841344245
2018-03-09,0.04265443837411187
2018-03-12,-0.02322377538770848
2018-03-13,-0.016521540107793387
2018-03-14,-0.006880560392884649
2018-03-15,-0.003807303227703951
2018-03-16,0.026817054831755227
2018-03-19,-0.026544016863358277
2018-03-20,0.0028835945994538648
2018-03-21,-0.012125574300368647
2018-03-22,-0.04093651519613062
2018-03-23,-0.02361784798518507
2018-03-26,0.03608086341859962
2018-03-27,-0.007695228170262358
2018-03-28,-0.0005276826373226129
2018-03-29,0.025349772913803692
2018-04-02,-0.022534004155835397
2018-04-03,0.008035421761914519
2018-04-04,-0.029207683377365012
2018-04-05,0.018644167318035754
2018-04-06,-0.03931574126344328
2018-04-09,-0.016713293919181638
2018-04-10,0.0353247426169232
2018-04-11,-0.024322835691461542
2018-04-12,0.04050943848367217
2018-04-13,-0.0018632644134490839
2018-04-16,-0.006667504947196812
2018-04-17,0.0011411011460549236
2018-04-18,0.004156959777936731
2018-04-19,-0.011150304639575448
2018-04-20,-0.007697590413876854
2018-04-23,-0.006260667318518154
2018-04-24,-0.054299893629966234
2018-04-25,-0.0007965774810581028
2018-04-26,-0.012101191955639523
2018-04-27,0.009022074235731647
2018-04-30,-0.016210965688839285
2018-05-01,0.0002956091826704643
