Date,VRSK
2015-04-24,0.002759099971868073
2015-04-27,0.003577278080248769
2015-04-28,-0.004112932285002979
2015-04-29,0.05795668884419536
2015-04-30,-0.02355212011611263
2015-05-01,0.008928568589933406
2015-05-04,0.008981902586518098
2015-05-05,-0.024610766929453742
2015-05-06,-0.027110607869026526
2015-05-07,-0.005379763186859399
2015-05-08,0.0216365492965358
2015-05-11,0.0014935357131444782
2015-05-12,-0.00027122538031387755
2015-05-13,-0.007186403306828182
2015-05-14,0.0031411095770552677
2015-05-15,0.0039480620607421635
2015-05-18,-0.005152900327652032
2015-05-19,0.0005450488630669437
2015-05-20,-0.003678592451111795
2015-05-21,0.003828865272659465
2015-05-22,0.00040883331278696033
2015-05-26,-0.013480679854292132
2015-05-27,0.013112667496265606
2015-05-28,-0.003269703460139106
2015-05-29,-0.007927749896464165
2015-06-01,0.013639973892207502
2015-06-02,-0.009786876736654238
2015-06-03,0.018257179426300896
2015-06-04,-0.0059318347156628315
2015-06-05,0.00406841976644845
2015-06-08,-0.011345095204088107
2015-06-09,0.006830611185106861
2015-06-10,0.0046131614890305706
2015-06-11,0.0066181064613242135
2015-06-12,-0.003757048667603402
2015-06-15,-0.004713512902155825
2015-06-16,0.0031120988330275434
2015-06-17,0.00903828106595328
2015-06-18,0.0070853129343002585
2015-06-19,-0.0010615904009255717
2015-06-22,0.0005316763265277302
2015-06-23,-0.004383285864196229
2015-06-24,-0.011606444943675243
2015-06-25,0.0076934281012719374
2015-06-26,-0.002008983493336891
2015-06-29,-0.024560409986948084
2015-06-30,0.001100406363646611
2015-07-01,0.002611425788422661
2015-07-02,0.0015078541519568667
2015-07-06,0.009581117417152951
2015-07-07,-0.004609302528173154
2015-07-08,-0.019477158928487115
2015-07-09,0.005695611959592117
2015-07-10,0.011601641142938934
2015-07-13,0.013244310441763663
2015-07-14,0.005390418488807613
2015-07-15,0.005495283810725615
2015-07-16,0.007997899423783261
2015-07-17,-0.003041943933206337
2015-07-20,0.001989952664126271
2015-07-21,-0.023034343651272438
2015-07-22,0.00826567395678568
2015-07-23,-0.0036285545181979906
2015-07-24,0.004181298135288225
2015-07-27,-0.020416316133307633
2015-07-28,0.0042502345490922355
2015-07-29,0.07318416124796223
2015-07-30,-0.00038112967970238554
2015-07-31,-0.00585495477331599
2015-08-03,-0.003968576772463872
2015-08-04,-0.002442354894588994
2015-08-05,0.00489605439413765
2015-08-06,-0.01782255228345997
2015-08-07,0.013838050007256797
2015-08-10,0.0023176313035977447
2015-08-11,-0.0107909446541129
2015-08-12,-0.0032471707188050924
2015-08-13,0.001693892805638919
2015-08-14,-0.0010403941457399757
2015-08-17,-0.0010413741458391579
2015-08-18,0.006647196776325082
2015-08-19,0.0054381901545002
2015-08-20,-0.02949126185592521
2015-08-21,-0.019108087350894642
2015-08-24,-0.03165574696574469
2015-08-25,-0.011316038275619555
2015-08-26,0.026564712635127607
2015-08-27,0.022023237062832823
2015-08-28,-0.0041747828719836955
2015-08-31,-0.011631253607038428
2015-09-01,-0.02052515825141965
2015-09-02,0.029058230002566354
2015-09-03,0.0021721800309719708
2015-09-04,-0.013682220180671445
2015-09-08,0.027057254849877088
2015-09-09,-0.017518193372967117
2015-09-10,0.003946770392738497
2015-09-11,0.0014918347464991655
2015-09-14,-0.009476484695380871
2015-09-15,0.008883632435985556
2015-09-16,-0.0005419757001838832
2015-09-17,-0.002846295617446315
2015-09-18,-0.0077478044626541065
2015-09-21,0.017945030000798612
2015-09-22,-0.0069976221911135505
2015-09-23,0.0063694850989806095
2015-09-24,-0.009830016627702332
2015-09-25,0.0033997610703941916
2015-09-28,-0.027921009934279817
2015-09-29,0.007390146021053479
2015-09-30,0.022975626507933722
2015-10-01,0.05750245857013425
2015-10-02,0.0220062188856045
2015-10-05,0.01752619481487616
2015-10-06,-0.005659547381012486
2015-10-07,0.0014848070001811653
2015-10-08,0.005807117627021352
2015-10-09,-0.003439732925198169
2015-10-12,0.004067470051467792
2015-10-13,-0.010679934377353595
2015-10-14,-0.019357380134390922
2015-10-15,0.005567402520143094
2015-10-16,0.0007551152906744019
2015-10-19,0.0010056273937022464
2015-10-20,0.002763820877476064
2015-10-21,-0.007891559321875241
2015-10-22,0.0094697099012091
2015-10-23,0.0150091425516925
2015-10-26,0.004313027062549546
2015-10-27,-0.014355542293924328
2015-10-28,-0.09548144381865187
2015-10-29,-0.033030474994896974
2015-10-30,0.019214172294163667
2015-11-02,-0.018153875505716455
2015-11-03,-0.0061155978056235405
2015-11-04,-0.006439552183349129
2015-11-05,-0.005761527378594367
2015-11-06,0.015790572958361615
2015-11-09,0.0
2015-11-10,0.012977807496668214
2015-11-11,-0.002393452299115917
2015-11-12,0.015099730766770403
2015-11-13,-0.0037529977769021894
2015-11-16,0.01479188422266331
2015-11-17,-0.015676402809550516
2015-11-18,0.024447979842306955
2015-11-19,-0.0008183416987607162
2015-11-20,0.006960624585053754
2015-11-23,-0.0018972429832351256
2015-11-24,0.0002713802086398154
2015-11-25,0.010860684232391282
2015-11-27,0.005640710604578603
2015-11-30,0.000934685939258495
2015-12-01,0.015343564923089081
2015-12-02,-0.014848985433581707
2015-12-03,-0.010937794357500863
2015-12-04,0.01577905145300429
2015-12-07,0.006240309565979318
2015-12-08,0.01068713695889234
2015-12-09,-0.0016970018112011376
2015-12-10,-0.00261555401367064
2015-12-11,-0.0159955624070397
2015-12-14,0.014390336295845074
2015-12-15,0.013923583610966572
2015-12-16,0.021116831805573
2015-12-17,-0.02423249082247847
2015-12-18,-0.023534354240696054
2015-12-21,0.01158470461502259
2015-12-22,0.004080576895719501
2015-12-23,0.009439073615495674
2015-12-24,-0.0005196960356549374
2015-12-28,0.002728686214105158
2015-12-29,0.007775177922245691
2015-12-30,-0.0033431471516476297
2015-12-31,-0.008128277899608016
2016-01-04,-0.02055124960046506
2016-01-05,-0.003585772279117161
2016-01-06,-0.00519795846423976
2016-01-07,-0.021436282151706343
2016-01-08,0.0045180970489901995
2016-01-11,0.009131795004528431
2016-01-12,0.0066181064613242135
2016-01-13,-0.035421955479224
2016-01-14,0.006398665488202004
2016-01-15,-0.004008307893268004
2016-01-19,-0.007354723951200848
2016-01-20,-0.007829017460532217
2016-01-21,-0.007467905408623188
2016-01-22,0.009937481350922983
2016-01-25,-0.016727701577294085
2016-01-26,0.017869821018708487
2016-01-27,-0.0050562684381514345
2016-01-28,0.005223410533462536
2016-01-29,0.02513662678989559
2016-02-01,-0.01219194018381431
2016-02-02,-0.019275730308727534
2016-02-03,-0.02615944924965863
2016-02-04,0.0008711061905466444
2016-02-05,-0.014507607873142425
2016-02-08,-0.02914781092309482
2016-02-09,0.027596789896523255
2016-02-10,-0.012984972414692986
2016-02-11,-0.008072917874123897
2016-02-12,0.02577238746824939
2016-02-16,0.002350790965970795
2016-02-17,0.002492039706172955
2016-02-18,0.0008772202165772125
2016-02-19,-0.007304845797883819
2016-02-22,0.00780028371264474
2016-02-23,-0.006863262321640917
2016-02-24,0.0535212947448056
2016-02-25,0.03140281226171848
2016-02-26,0.0017590030264407197
2016-02-29,-0.016074468987905433
2016-03-01,0.020593001495392116
2016-03-02,0.004304407787171893
2016-03-03,0.019957223489161624
2016-03-04,0.007222661122769702
2016-03-07,-0.007301093214756804
2016-03-08,-0.006435572883173646
2016-03-09,0.010971612840017464
2016-03-10,-0.009675796253647007
2016-03-11,0.007393739213591877
2016-03-14,0.0038006961863172872
2016-03-15,-0.0016973273039294634
2016-03-16,0.005885689139635053
2016-03-17,0.0036405781828356965
2016-03-18,0.0037570796813466423
2016-03-21,0.006711319156850193
2016-03-22,-0.0016665424525335037
2016-03-23,-0.004494900676420555
2016-03-24,0.0011608569619256937
2016-03-28,0.0019328256254784737
2016-03-29,0.01118831271764087
2016-03-30,0.001271902415471704
2016-03-31,0.01511445257217403
2016-04-01,0.003378985492392683
2016-04-04,-0.009228538674219466
2016-04-05,-0.009313997410782204
2016-04-06,0.013213090151368956
2016-04-07,-0.018557919633536257
2016-04-08,-0.008815232972925635
2016-04-11,-0.009539113193260174
2016-04-12,0.011712752239077862
2016-04-13,0.010676954558650698
2016-04-14,-0.009036632359002095
2016-04-15,0.003724238631537702
2016-04-18,0.005886220362710137
2016-04-19,-0.00012736425590442746
2016-04-20,-0.0001267734241218177
2016-04-21,-0.006744128674846306
2016-04-22,0.001665771348101197
2016-04-25,0.0030693971170714374
2016-04-26,0.004589753633064797
2016-04-27,-0.001142145544022477
2016-04-28,-0.0002540329755820192
2016-04-29,-0.013980417510331411
2016-05-02,0.0025774128470252844
2016-05-03,-0.008356795444235177
2016-05-04,0.004667629247273597
2016-05-05,-0.0033554322936139025
2016-05-06,0.008027902581093871
2016-05-09,-0.0010274309140049231
2016-05-10,0.012730013923133221
2016-05-11,-0.016506224820525217
2016-05-12,0.004518899793273912
2016-05-13,-0.009382141440899994
2016-05-16,0.01063838018967167
2016-05-17,-0.013350374728645198
2016-05-18,-0.002602282177983195
2016-05-19,-0.004174141299423728
2016-05-20,0.009169455067295162
2016-05-23,-0.0006493860406465712
2016-05-24,0.02337986727224517
2016-05-25,0.004949802017003124
2016-05-26,-0.002525432597715538
2016-05-27,0.0035447585551722227
2016-05-31,0.0016402505525863198
2016-06-01,0.000629763166177133
2016-06-02,0.0067976020593818465
2016-06-03,-0.0025004700561551685
2016-06-06,0.0015040627836813147
2016-06-07,-0.003504640573291251
2016-06-08,0.003767864245021846
2016-06-09,-0.004253533566267564
2016-06-10,-0.010304271553505218
2016-06-13,0.004316784297095033
2016-06-14,-0.003034186474585976
2016-06-15,-0.005959881098854369
2016-06-16,0.00038245487742583073
2016-06-17,-0.007905879461019838
2016-06-20,0.014395726706885936
2016-06-21,0.0157122866677879
2016-06-22,-0.014970219086491099
2016-06-23,0.01481753485505699
2016-06-24,-0.02708121964186594
2016-06-27,-0.025140728179583682
2016-06-28,0.0193421796381521
2016-06-29,0.021814914135995345
2016-06-30,0.02425459087713544
2016-07-01,-0.001850007743511406
2016-07-05,0.00852598530516202
2016-07-06,0.0004897921165196717
2016-07-07,0.002326420488159675
2016-07-08,0.01893736906669674
2016-07-11,0.007434087834829128
2016-07-12,0.005474982797508465
2016-07-13,0.002722538224212645
2016-07-14,0.010506475861044029
2016-07-15,-0.0042056805394047325
2016-07-18,-0.002111628201179938
2016-07-19,0.0056431736064022076
2016-07-20,-0.0016368754467660507
2016-07-21,-0.007025884120682391
2016-07-22,0.011202980809519536
2016-07-25,-0.0026823090022196627
2016-07-26,-0.0018706613039244369
2016-07-27,-0.0022263247223685
2016-07-28,0.004344750113842943
2016-07-29,-0.003039659204149614
2016-08-01,-0.004925132227248774
2016-08-02,-0.01343356551806929
2016-08-03,-0.051242219505133524
2016-08-04,0.02140226168009085
2016-08-05,0.012818960824919401
2016-08-08,-0.008032075265538174
2016-08-09,0.002699102335052883
2016-08-10,-0.0034259740990131293
2016-08-11,0.0014731269061531993
2016-08-12,-0.0018387974863041112
2016-08-15,0.0025795081373176654
2016-08-16,-0.0004902191918865206
2016-08-17,0.002083576191421077
2016-08-18,-0.0008561306570934457
2016-08-19,0.003182819414351501
2016-08-22,0.0039044024502976615
2016-08-23,0.00024349294348935402
2016-08-24,-0.002187327378566306
2016-08-25,0.010839257215921494
2016-08-26,0.0016866801040253954
2016-08-29,-0.00048112447302284256
2016-08-30,-0.001203294465984217
2016-08-31,0.0006021804393205876
2016-09-01,0.003010334991931707
2016-09-02,0.006482227717318434
2016-09-06,0.0026242818012169877
2016-09-07,-0.005234069110790052
2016-09-08,-0.00956753829159862
2016-09-09,-0.010383955649237553
2016-09-12,0.009639066011054132
2016-09-13,-0.011359521459148314
2016-09-14,-0.008189801358531867
2016-09-15,0.004313558414207552
2016-09-16,-0.010430860599916714
2016-09-19,0.0009922781392506241
2016-09-20,-0.0018582584821588144
2016-09-21,0.0035992688941877127
2016-09-22,0.0023496336731192446
2016-09-23,0.003331286274662837
2016-09-26,-0.0024594626284408783
2016-09-27,0.0033286078225716054
2016-09-28,0.005897241860099323
2016-09-29,-0.010015764007494488
2016-09-30,0.0028378532316821747
2016-10-03,-0.0006151192736524314
2016-10-04,-0.00714034320835244
2016-10-05,-0.004339470456221739
2016-10-06,-0.006849581646084291
2016-10-07,-0.001755815765785651
2016-10-10,0.006155564916576317
2016-10-11,-0.008739127840521888
2016-10-12,0.0015111608866531512
2016-10-13,-0.002012307658459722
2016-10-14,0.00012616060997205913
2016-10-17,0.0012598438450908134
2016-10-18,0.010947570622192648
2016-10-19,0.0013694525664096346
2016-10-20,-0.004598962557080477
2016-10-21,0.014734822744286946
2016-10-24,0.01181413870162884
2016-10-25,-0.0015811997019049562
2016-10-26,-0.008039806107683511
2016-10-27,-0.002210721172462571
2016-10-28,0.0012306929778267417
2016-10-31,0.002458653735802674
2016-11-01,-0.007480058232622877
2016-11-02,0.015690369066617693
2016-11-03,0.002433030713530293
2016-11-04,-0.007887289204271064
2016-11-07,0.01638962056837845
2016-11-08,-0.002527262887877968
2016-11-09,0.005308332268404881
2016-11-10,-0.0025201921713333686
2016-11-11,0.00012016657230029537
2016-11-14,-0.003608677509567726
2016-11-15,-0.0016901423054889175
2016-11-16,-0.00471634830522194
2016-11-17,0.008505614913683734
2016-11-18,0.001927264842789711
2016-11-21,0.0070947384889203935
2016-11-22,0.0025075543302646164
2016-11-23,-0.000833792315338866
2016-11-25,0.0026227175285729043
2016-11-28,0.00047567050773822395
2016-11-29,-0.003208375229642124
2016-11-30,-0.009537786803416437
2016-12-01,-0.008666400947705433
2016-12-02,-0.0019429176923019265
2016-12-05,0.008637767624082748
2016-12-06,0.0015679446017846654
2016-12-07,0.0012044514426123865
2016-12-08,0.0006012621147954977
2016-12-09,-0.0031253342785619864
2016-12-12,0.0012057612257145855
2016-12-13,0.006503594873248142
2016-12-14,-0.018187996586461752
2016-12-15,-0.009384827553587716
2016-12-16,0.006151584096011353
2016-12-19,0.0040353352932069875
2016-12-20,0.0031665387266863743
2016-12-21,0.0007284330945547257
2016-12-22,-0.004367610145837197
2016-12-23,0.0004875911350661344
2016-12-27,0.0004870629532498505
2016-12-28,-0.006086242615450321
2016-12-29,0.0006121369071221405
2016-12-30,-0.006487407135729262
2017-01-03,0.001848153027540933
2017-01-04,0.007870084827501733
2017-01-05,-0.0036602893631257905
2017-01-06,0.008817395614674428
2017-01-09,-0.007890448472054556
2017-01-10,0.006484538990475075
2017-01-11,0.005956972405197103
2017-01-12,-0.005196608913326961
2017-01-13,0.003765906542763986
2017-01-17,-0.013070349272477744
2017-01-18,-0.005763192469272482
2017-01-19,-0.0019734919842642196
2017-01-20,0.005437465947659481
2017-01-23,-0.002212428088756324
2017-01-24,0.012195188851008787
2017-01-25,0.006328454226423252
2017-01-26,-0.0019350674792392164
2017-01-27,0.0018176008670678367
2017-01-30,0.000725509672227842
2017-01-31,-0.0012085304139451969
2017-02-01,-0.010648494129697261
2017-02-02,0.004770093124877972
2017-02-03,0.0166767616798269
2017-02-06,-0.0029932995679010643
2017-02-07,-0.003122331921818544
2017-02-08,0.00722797889240101
2017-02-09,0.005501830265706609
2017-02-10,0.005352538717106725
2017-02-13,0.005205959539353877
2017-02-14,0.0015299244613251606
2017-02-15,-0.015513072624466107
2017-02-16,0.005968829561650013
2017-02-17,0.007475960118398461
2017-02-21,0.0034161712636031627
2017-02-22,-0.03474590052068349
2017-02-23,0.007418200189473367
2017-02-24,0.013399027546450837
2017-02-27,-0.0019055509449272812
2017-02-28,-0.010383232013253862
2017-03-01,0.016883652828917572
2017-03-02,-0.007708910309340067
2017-03-03,0.003346539221278144
2017-03-06,-0.012864647625113856
2017-03-07,-0.012429178364913529
2017-03-08,-0.013807330534825857
2017-03-09,-0.008177666091969127
2017-03-10,-0.0013740163777268277
2017-03-13,-0.0022515292303366685
2017-03-14,-0.005140460590533302
2017-03-15,0.009073781562782157
2017-03-16,0.0034968021462309373
2017-03-17,0.010454544194897775
2017-03-20,-0.0029563737264638457
2017-03-21,-0.016306156700215846
2017-03-22,0.005023119753040373
2017-03-23,-0.0008746375674621998
2017-03-24,-0.0031265679708040173
2017-03-27,-0.0003763209894328545
2017-03-28,0.004768959515892179
2017-03-29,0.0048714813175121385
2017-03-30,0.004226103088723621
2017-03-31,0.004332245809572033
2017-04-03,-0.01602157837700946
2017-04-04,0.001377829191412605
2017-04-05,-0.006254215555338227
2017-04-06,0.0006294878157222517
2017-04-07,-0.0026416054254941868
2017-04-10,0.002269986699821702
2017-04-11,0.0020136741312271056
2017-04-12,-0.004897886301008292
2017-04-13,-0.0016402631205243434
2017-04-17,0.012134909530252092
2017-04-18,0.006993902247654837
2017-04-19,0.0017360605982001953
2017-04-20,0.007428434319232569
2017-04-21,0.0034415232771933812
2017-04-24,0.012369450969197393
2017-04-25,0.0037504165739876694
2017-04-26,0.002531127510532416
2017-04-27,-0.00036062209414555735
2017-04-28,-0.004088971130356556
2017-05-01,-0.0004831378550465004
2017-05-02,-0.007128166726331431
2017-05-03,-0.066074702280008
2017-05-04,0.01641733175203508
2017-05-05,0.022432950293121312
2017-05-08,-0.005767601368981468
2017-05-09,-0.0005043222391466484
2017-05-10,-0.007065177585115379
2017-05-11,-0.0053368144810517215
2017-05-12,-0.0022991733256884084
2017-05-15,0.011139298146219945
2017-05-16,-0.001899136219797537
2017-05-17,-0.0040600538064833325
2017-05-18,0.0002546801788312347
2017-05-19,0.01133483860892115
2017-05-22,0.0062963446991604055
2017-05-23,-0.004880625063939825
2017-05-24,0.011192398793335334
2017-05-25,0.00957564360879215
2017-05-26,-0.0077603253696094665
2017-05-30,0.006207136014687364
2017-05-31,-0.0019739284069766327
2017-06-01,0.0034611577310117436
2017-06-02,0.008501170820226722
2017-06-05,-0.004764653548892661
2017-06-06,-0.009819445659168036
2017-06-07,0.0008675014725345598
2017-06-08,-0.004458343080162019
2017-06-09,-0.0038566980720466937
2017-06-12,0.017859235637665893
2017-06-13,0.011288247993890943
2017-06-14,0.0066732065287082865
2017-06-15,0.003374676935713916
2017-06-16,-0.0013210101462444168
2017-06-19,0.007697513313422055
2017-06-20,0.001551947528037001
2017-06-21,0.0017875183623181634
2017-06-22,-0.012253129292367548
2017-06-23,-0.008069464902300538
2017-06-26,0.009956366908062009
2017-06-27,-0.004328134364809388
2017-06-28,0.01376484094379804
2017-06-29,-0.007146195911358344
2017-06-30,0.012116095866790078
2017-07-03,-0.0023705522924984956
2017-07-05,0.0014260890203050547
2017-07-06,-0.009609703898923017
2017-07-07,0.0020358316273603183
2017-07-10,-0.0023906717124888566
2017-07-11,0.0003598365259613878
2017-07-12,0.012817041885490044
2017-07-13,-0.0017737060354537926
2017-07-14,0.012322297745111177
2017-07-17,-0.0023411432873140514
2017-07-18,0.007390885293173
2017-07-19,0.001397485674151211
2017-07-20,0.0032561568637314853
2017-07-21,0.002782288740603045
2017-07-24,0.006935365584385789
2017-07-25,-0.002640248780981236
2017-07-26,0.002071584446311059
2017-07-27,0.0010339249605597622
2017-07-28,0.001950556815716098
2017-07-31,-0.0006871398207953794
2017-08-01,-0.0010315551621365993
2017-08-02,-0.03820120615605582
2017-08-03,-0.018249035777762268
2017-08-04,0.006925209897297613
2017-08-07,-0.004343609245768931
2017-08-08,-0.0076345978286564975
2017-08-09,-0.004395926889735335
2017-08-10,-0.011652110469732357
2017-08-11,0.0004962122856950746
2017-08-14,0.01017105506645044
2017-08-15,-0.0004910701207901935
2017-08-16,0.0030715510189607276
2017-08-17,-0.00918565727676901
2017-08-18,-0.0030904357702188356
2017-08-21,0.0052077786849360486
2017-08-22,0.012088627306725552
2017-08-23,-0.010237932017402085
2017-08-24,-0.011698221108932816
2017-08-25,-0.0073511882763053205
2017-08-28,-0.00552257932113609
2017-08-29,0.003660142894724716
2017-08-30,0.008048530596386883
2017-08-31,0.011102539636621112
2017-09-01,-0.0008634342370710257
2017-09-05,-0.004445717146488115
2017-09-06,0.005457502169112338
2017-09-07,0.011596651269018432
2017-09-08,0.005853857134308971
2017-09-11,-0.00545610634803495
2017-09-12,0.01060591504119257
2017-09-13,-0.017491016830169404
2017-09-14,-0.00933094282172342
2017-09-15,0.004213730918466219
2017-09-18,0.009132284754319375
2017-09-19,-0.0007333893060149643
2017-09-20,0.004650284149967598
2017-09-21,-0.0017052813152298452
2017-09-22,0.004392610446505962
2017-09-25,-0.0034015439166014128
2017-09-26,-0.0015848621044909361
2017-09-27,0.0009768180491895873
2017-09-28,0.005123387240325128
2017-09-29,0.009587302990526236
2017-10-02,0.003966748370441309
2017-10-03,0.0027536413622069045
2017-10-04,0.0014330509675990477
2017-10-05,-0.0008346869459342487
2017-10-06,-0.003580014777465945
2017-10-09,-0.002035725724554016
2017-10-10,0.004919852582881967
2017-10-11,-0.004537650524177317
2017-10-12,0.005518235103488811
2017-10-13,0.00214768607863558
2017-10-16,0.0008332056843163294
2017-10-17,0.002854718846753812
2017-10-18,0.005811655721039033
2017-10-19,0.0012973333488379701
2017-10-20,-0.0007066428927459123
2017-10-23,-0.0009425756166925314
2017-10-24,0.0012973228749477705
2017-10-25,-0.008011450443543566
2017-10-26,0.007482459090572879
2017-10-27,0.00129659300057261
2017-10-30,-0.002825479743597481
2017-10-31,0.004132256623163633
2017-11-01,0.05679013199903382
2017-11-02,0.012683356790391453
2017-11-03,0.00011008632777609328
2017-11-06,0.000769034342541941
2017-11-07,0.01306266458070482
2017-11-08,0.0030339672495256487
2017-11-09,-0.0189047235779084
2017-11-10,-0.0067167424797185404
2017-11-13,-0.000997645479093312
2017-11-14,0.01098541243543294
2017-11-15,-0.003073087156428178
2017-11-16,-0.00011014146348942155
2017-11-17,0.011451158044404108
2017-11-20,0.007293618304739846
2017-11-21,0.011347826520414772
2017-11-22,0.0025643551070955173
2017-11-24,0.0006395337650517696
2017-11-27,0.0036217084637772956
2017-11-28,0.010719822835278725
2017-11-29,-0.0026253938946794175
2017-11-30,0.015161100666587046
2017-12-01,-0.00808941950511699
2017-12-04,0.003868699529257169
2017-12-05,-0.0007293932129324165
2017-12-06,-0.0007295111678370381
2017-12-07,-0.004485028421189363
2017-12-08,0.0075440535012119
2017-12-11,-0.01913485642303714
2017-12-12,0.0029685001561903235
2017-12-13,-0.0020086177046696463
2017-12-14,0.0033895309820737296
2017-12-15,0.00285038165849838
2017-12-18,0.009894489748613733
2017-12-19,0.0006257334173391804
2017-12-20,0.0033331422542735023
2017-12-21,-0.007682775528361052
2017-12-22,-0.0026155308584966397
2017-12-26,0.003356735690286383
2017-12-27,0.0012545126789005323
2017-12-28,0.007100468684076544
2017-12-29,-0.004665504708503021
2018-01-02,-0.0017709052641066148
2018-01-03,-0.002922057283675117
2018-01-04,0.005023968802189138
2018-01-05,0.008851013691614895
2018-01-08,0.001238913659956875
2018-01-09,-0.0027835120852237605
2018-01-10,-0.004031787331172376
2018-01-11,0.003425138389409055
2018-01-12,0.008585936819397011
2018-01-16,-0.00307705809560066
2018-01-17,0.008333520144426565
2018-01-18,0.0019384895700806926
2018-01-19,0.0071281907383404786
2018-01-22,0.006269068433236269
2018-01-23,-0.002712949906915396
2018-01-24,-0.0025188953205371734
2018-01-25,-0.004141445834271118
2018-01-26,-0.002840174658117922
2018-01-29,-0.000610082326330752
2018-01-30,0.008854750620086671
2018-01-31,0.009382770804072571
2018-02-01,0.0020987880998992736
2018-02-02,-0.014262887691627424
2018-02-05,-0.039866407631495404
2018-02-06,0.0012646441857795399
2018-02-07,-0.003368041314774084
2018-02-08,-0.025451452713646128
2018-02-09,0.006826950927045994
2018-02-12,0.014960761275842449
2018-02-13,0.006150521431952605
2018-02-14,0.018444211325299165
2018-02-15,0.016558213396105526
2018-02-16,0.00570084312051744
2018-02-20,-0.017714209539915315
2018-02-21,0.022567870749184094
2018-02-22,0.0038295538010835184
2018-02-23,0.019375541884152137
2018-02-26,0.0201890866326353
2018-02-27,-0.005019723302607582
2018-02-28,-0.008538111916923774
2018-03-01,-0.011057910764895151
2018-03-02,0.0030677354572539173
2018-03-05,0.01696744722859922
2018-03-06,0.01144620048180478
2018-03-07,-0.0013425391416932442
2018-03-08,0.0024005433278864174
2018-03-09,0.013987754572150513
2018-03-12,-0.009259119422286077
2018-03-13,-0.003624169360070373
2018-03-14,-0.003732722997869531
2018-03-15,0.0016332687477333963
2018-03-16,0.004891664042173227
2018-03-19,-0.00782657597396319
2018-03-20,0.012409682234316488
2018-03-21,-0.0018054663472800714
2018-03-22,-0.010090533495303866
2018-03-23,-0.018078290443331535
2018-03-26,0.014493954569866574
2018-03-27,-0.018631197271717248
2018-03-28,0.0009838446712886473
2018-03-29,0.022012333602608125
2018-04-02,-0.023173062137270994
2018-04-03,0.01880111805199003
2018-04-04,0.00985501384643972
2018-04-05,0.008898012350150086
2018-04-06,-0.01251792217680281
2018-04-09,0.006146270703664802
2018-04-10,0.016225844900478625
2018-04-11,-0.003944692885645251
2018-04-12,0.0027346443398867937
2018-04-13,-0.008651645304528666
2018-04-16,0.014133999198722602
2018-04-17,0.004396260612221425
2018-04-18,0.005680821755487786
2018-04-19,-0.0038893164530936497
2018-04-20,-0.0017662855042459569
2018-04-23,0.0025145155078947212
2018-04-24,-0.0062240922915561825
2018-04-25,-0.00336472799589127
2018-04-26,0.00018736152532561334
2018-04-27,0.004500979772399827
