Date,ULTA
2015-10-08,-0.006725238350971052
2015-10-09,0.011345617803173669
2015-10-12,0.0016284937725643545
2015-10-13,-0.013367863688769632
2015-10-14,-0.028013496647536607
2015-10-15,0.011302292564631111
2015-10-16,0.03135479404139829
2015-10-19,0.01354524105552124
2015-10-20,0.00504874139008149
2015-10-21,-0.0058507502741144135
2015-10-22,-0.001188901122285646
2015-10-23,-0.012558032119377782
2015-10-26,0.01982998742398423
2015-10-27,-0.0006501218223142757
2015-10-28,0.02288728168308185
2015-10-29,0.0019657511834692
2015-10-30,0.003808445761609436
2015-11-02,-0.006898207408125967
2015-11-03,0.0010998057851798748
2015-11-04,-0.01636312160156672
2015-11-05,0.01416649265977954
2015-11-06,0.0006375738197985648
2015-11-09,-0.006255803028689333
2015-11-10,0.014688763746340427
2015-11-11,-0.019473801436068694
2015-11-12,-0.007791914066620498
2015-11-13,-0.08360890181317049
2015-11-16,0.02757731226453708
2015-11-17,0.020190627708595477
2015-11-18,0.014075037417796477
2015-11-19,-0.00296991015728143
2015-11-20,0.036534921014200306
2015-11-23,0.0019353811605540283
2015-11-24,-5.8502148502559415e-05
2015-11-25,-0.004214723485252758
2015-11-27,0.005114309059232047
2015-11-30,-0.023277551918303274
2015-12-01,-0.007005977059552748
2015-12-02,-0.01392991336360927
2015-12-03,-0.0020181129062645242
2015-12-04,0.12801028909322465
2015-12-07,0.0008692071953380065
2015-12-08,0.0045592505039400155
2015-12-09,-0.005511153351900333
2015-12-10,-0.0051613439141754425
2015-12-11,-0.003495163494703468
2015-12-14,0.016824639912817352
2015-12-15,-0.000646734512932956
2015-12-16,0.009977381737594326
2015-12-17,-0.009825447507346818
2015-12-18,-0.002642454045887477
2015-12-21,0.008381112962561499
2015-12-22,-0.0019840761707207166
2015-12-23,0.0008059808683047454
2015-12-24,-0.0071939204699841275
2015-12-28,-0.0008651295606808551
2015-12-29,0.002922515958469818
2015-12-30,0.001618925345152844
2015-12-31,-0.003286464136337819
2016-01-04,-0.017243256440033772
2016-01-05,0.004730216280182331
2016-01-06,0.0029561972427591954
2016-01-07,-0.0012554499093891947
2016-01-08,-0.004426700062884703
2016-01-11,-0.0009331842271176338
2016-01-12,0.019890083061469888
2016-01-13,-0.03517939312073726
2016-01-14,-0.0067563318991599175
2016-01-15,-0.041769775863595315
2016-01-19,0.028512764431596338
2016-01-20,-0.005989407714222739
2016-01-21,0.012854387488668184
2016-01-22,0.01830025907954136
2016-01-25,-0.022645035120345658
2016-01-26,0.01975407690061215
2016-01-27,-0.02902926402772732
2016-01-28,0.002357291320500776
2016-01-29,0.03917633345487381
2016-02-01,-0.003311756089808271
2016-02-02,-0.019604632006054556
2016-02-03,-0.02016602886542629
2016-02-04,-0.026403791385813058
2016-02-05,-0.05429889805669097
2016-02-08,-0.027362157612364046
2016-02-09,-0.02162997740158945
2016-02-10,0.01223845678799762
2016-02-11,-0.0034451299526346846
2016-02-12,0.03378780260296166
2016-02-16,0.0033440517441318818
2016-02-17,-0.0006288900819313437
2016-02-18,-0.027498081849597233
2016-02-19,-0.028987354507128305
2016-02-22,0.041314031089819236
2016-02-23,0.018557585059178372
2016-02-24,0.00992650530395589
2016-02-25,0.021772939346811793
2016-02-26,0.003044140030441511
2016-02-29,0.0026707280206752504
2016-03-01,0.019492712471175677
2016-03-02,-0.0005343883138391181
2016-03-03,0.006297513738530158
2016-03-04,-0.002420614300920776
2016-03-07,-0.025625861394171223
2016-03-08,-0.01020403718421592
2016-03-09,-0.02423915098363283
2016-03-10,0.02754546905304256
2016-03-11,0.17277676622188398
2016-03-14,-0.008349811530618534
2016-03-15,-0.011314646389496086
2016-03-16,0.011444132704279575
2016-03-17,-0.010577885067000303
2016-03-18,0.01797779363633567
2016-03-21,0.00501597114232033
2016-03-22,-0.003639262723259429
2016-03-23,-0.0004173575518547912
2016-03-24,0.0009917376173382841
2016-03-28,0.0007822755505351164
2016-03-29,0.007607688120566669
2016-03-30,0.0038268889271864115
2016-03-31,-0.001906110535387695
2016-04-01,0.0022710187371843826
2016-04-04,-0.005458840243977137
2016-04-05,0.003262245747418291
2016-04-06,0.004748377646169422
2016-04-07,-0.002825309790574382
2016-04-08,0.03291778049855654
2016-04-11,0.00792983711655082
2016-04-12,0.009104385365273915
2016-04-13,0.017063821152688785
2016-04-14,-0.008436987828794651
2016-04-15,-0.007828077136603273
2016-04-18,0.013966510524421993
2016-04-19,-0.013870814968730993
2016-04-20,0.0018624039174497398
2016-04-21,0.007044332522770702
2016-04-22,-0.0022831109458351095
2016-04-25,0.009640175925911487
2016-04-26,0.003664993892657842
2016-04-27,0.021092582936901527
2016-04-28,-0.02602107410183918
2016-04-29,0.0062321525286177515
2016-05-02,0.011715010830165129
2016-05-03,-0.003843951945242119
2016-05-04,0.0002858251514792354
2016-05-05,-0.017907293827577497
2016-05-06,0.01197801213081462
2016-05-09,-0.0010541785012224691
2016-05-10,-0.0009114575232027633
2016-05-11,-0.026023901943434957
2016-05-12,0.02257819292314167
2016-05-13,-0.010750594447663131
2016-05-16,0.014278791316499673
2016-05-17,-0.01772931511477116
2016-05-18,0.009831708485779522
2016-05-19,0.006975066421373022
2016-05-20,0.002789945801902727
2016-05-23,-0.01175227578978344
2016-05-24,0.0027666831065389363
2016-05-25,0.023670068620605056
2016-05-26,0.010450192729881014
2016-05-27,0.09106645717042405
2016-05-31,-0.0006004691971409626
2016-06-01,0.015750389491716144
2016-06-02,0.0016055640297956142
2016-06-03,-0.002066946087156185
2016-06-06,0.0007185956109487801
2016-06-07,0.010306611159927703
2016-06-08,0.0007526044823251699
2016-06-09,0.0027155493600723446
2016-06-10,-0.000124989708693235
2016-06-13,-0.008459033317100406
2016-06-14,-0.00029414610770062133
2016-06-15,0.0014712915652534964
2016-06-16,0.006674271188327419
2016-06-17,-0.007422291650919233
2016-06-20,0.00907412083276693
2016-06-21,0.0011240810819790337
2016-06-22,-0.009315114075739483
2016-06-23,0.01616087886732287
2016-06-24,-0.01206212056699818
2016-06-27,-0.017227004151569636
2016-06-28,0.004977933377959376
2016-06-29,0.018839155081320058
2016-06-30,0.012382596535330581
2016-07-01,0.0004104666875970331
2016-07-05,0.004020660152018296
2016-07-06,0.012463235683817908
2016-07-07,-0.0019373248498647522
2016-07-08,0.014274795316935762
2016-07-11,0.005860720512673945
2016-07-12,0.0038051715859312996
2016-07-13,-0.012319822772704825
2016-07-14,0.019909629513949145
2016-07-15,0.002743902420788924
2016-07-18,0.0010945576090424236
2016-07-19,0.0032020279430862164
2016-07-20,-0.004320581505309673
2016-07-21,-0.003479278260479002
2016-07-22,0.014475706674491606
2016-07-25,0.0036735563303615937
2016-07-26,-0.0020419911547814307
2016-07-27,-0.0049802257820174
2016-07-28,0.010670080637779744
2016-07-29,0.002802443327554638
2016-08-01,-0.00245007523370111
2016-08-02,-0.013777473373686178
2016-08-03,0.007510283264342776
2016-08-04,0.006836309870752677
2016-08-05,0.006406373617677152
2016-08-08,-0.003888010320257207
2016-08-09,0.002219481573666915
2016-08-10,0.004505336410531191
2016-08-11,0.01087086513721891
2016-08-12,0.003195997544364948
2016-08-15,0.0006372317672904693
2016-08-16,-0.004007968383437088
2016-08-17,-0.0004136342763713108
2016-08-18,0.02182169233795128
2016-08-19,0.01089874993552975
2016-08-22,-0.014022858339519106
2016-08-23,0.019172523854328327
2016-08-24,-0.006923061947505693
2016-08-25,-0.009234245849501499
2016-08-26,-0.06115308659796648
2016-08-29,-0.0029821846082919157
2016-08-30,-0.03589277519237577
2016-08-31,0.009143999191745689
2016-09-01,-0.006836302720392484
2016-09-02,0.003828618544512219
2016-09-06,0.012902672194897491
2016-09-07,-0.011616703667579942
2016-09-08,-0.012847524107853392
2016-09-09,-0.01987113130163476
2016-09-12,0.015331142829184019
2016-09-13,-0.02322705102103706
2016-09-14,0.0021541213780111867
2016-09-15,-0.018038516045973063
2016-09-16,0.0034335712867830104
2016-09-19,0.003250822479364368
2016-09-20,-0.005755728356216294
2016-09-21,0.02804463392155787
2016-09-22,-0.005672814629139267
2016-09-23,-0.0057471698461037946
2016-09-26,0.003375397959155535
2016-09-27,0.024599496083314465
2016-09-28,-0.014200142255046844
2016-09-29,-0.012822655579460163
2016-09-30,0.003626858249244469
2016-10-03,-0.0015967292665156618
2016-10-04,0.003998303551508764
2016-10-05,-0.012366367262641065
2016-10-06,0.02533956309865326
2016-10-07,-0.01034896685930331
2016-10-10,0.005395880899369265
2016-10-11,-0.015393563566511448
2016-10-12,0.009760827866342137
2016-10-13,0.11369633547702596
2016-10-14,-0.012737711211580072
2016-10-17,-0.01533776890312799
2016-10-18,-0.010358660571801126
2016-10-19,0.0016013265443921565
2016-10-20,-0.007876854884371176
2016-10-21,-0.008135802087089083
2016-10-24,-0.0004358876608239193
2016-10-25,-0.020852307261985836
2016-10-26,-0.00433218875428687
2016-10-27,-0.024642150307884192
2016-10-28,0.010214278921070186
2016-10-31,0.0042507481724842755
2016-11-01,-0.012985960835314336
2016-11-02,-0.0037055517394817272
2016-11-03,-0.03209491784555252
2016-11-04,-0.014852564363978082
2016-11-07,0.019371513364665027
2016-11-08,0.00017201318006709876
2016-11-09,0.01594803497918096
2016-11-10,0.0011424400298074566
2016-11-11,0.009551559532590126
2016-11-14,0.006447057296444347
2016-11-15,0.016887806234136438
2016-11-16,0.008794510106552522
2016-11-17,0.01828728349249209
2016-11-18,-0.004141315353405006
2016-11-21,0.003638704768022416
2016-11-22,0.02944228943600602
2016-11-23,0.014048431283899543
2016-11-25,0.0061064276414122265
2016-11-28,-0.007662503038792345
2016-11-29,-0.0045489388900678
2016-11-30,-0.003494503472647459
2016-12-01,-0.008053935791486055
2016-12-02,-0.015617125268129861
2016-12-05,0.01661473114174994
2016-12-06,-0.01312113665655057
2016-12-07,-0.001101403422045455
2016-12-08,-0.0025596957904393536
2016-12-09,-0.008488270178346968
2016-12-12,0.0018714709797140738
2016-12-13,0.013552735001937322
2016-12-14,-0.00819548098841194
2016-12-15,0.014865812179280624
2016-12-16,0.021192887879020628
2016-12-19,-0.008240199984259844
2016-12-20,0.0035389215040750877
2016-12-21,0.007896038341558276
2016-12-22,-0.02144899937862288
2016-12-23,-0.0017489106964403422
2016-12-27,0.0072803306914703825
2016-12-28,-0.011517840450621653
2016-12-29,0.006216994478555726
2016-12-30,-0.009326159674507672
2017-01-03,0.006825096955017429
2017-01-04,0.016518703728142903
2017-01-05,0.012340951460187544
2017-01-06,-0.0031802332432925295
2017-01-09,-0.009532773886873347
2017-01-10,0.006556966904595063
2017-01-11,-0.0013333565848214768
2017-01-12,-0.0045774622063389225
2017-01-13,0.0017243980394838765
2017-01-17,0.006350434968895868
2017-01-18,0.00927545983445377
2017-01-19,0.002335198181497189
2017-01-20,0.00037579327127068574
2017-01-23,-0.0007513042074754894
2017-01-24,0.010487965792594922
2017-01-25,0.01190436455524213
2017-01-26,0.0015073109348535674
2017-01-27,-0.0035974265399854044
2017-01-30,-0.004641945749676246
2017-01-31,0.00777261884833802
2017-02-01,-0.010063134444906363
2017-02-02,0.00448909778407347
2017-02-03,0.004838402801823571
2017-02-06,0.003749132628188656
2017-02-07,-0.002160525732025742
2017-02-08,0.0012111163773755873
2017-02-09,0.00018322627236555533
2017-02-10,-0.011104184532988337
2017-02-13,-0.006374152253357468
2017-02-14,0.012457095325661305
2017-02-15,0.008030734774852277
2017-02-16,-0.005664443164638322
2017-02-17,0.011246269983383517
2017-02-21,0.007668602274926606
2017-02-22,-0.0002524970127424364
2017-02-23,-0.00934375812647903
2017-02-24,0.006300001566998725
2017-02-27,-0.0023160140482690883
2017-02-28,-0.0081976486111619
2017-03-01,0.005120118253246764
2017-03-02,0.009533259697906749
2017-03-03,0.0025229110061484317
2017-03-06,-0.00920365851076188
2017-03-07,-0.020573979409631793
2017-03-08,0.020561601648166228
2017-03-09,-0.006171315204914873
2017-03-10,0.046206760863882534
2017-03-13,0.0017107402115901227
2017-03-14,-0.005332678400083779
2017-03-15,0.008409817981010592
2017-03-16,-0.0050732902261140245
2017-03-17,0.008696528955992378
2017-03-20,-0.010733721580696631
2017-03-21,-0.015505207407063182
2017-03-22,0.007039288235640706
2017-03-23,-0.007201893929926095
2017-03-24,0.0011023311188682605
2017-03-27,-0.004937250512862867
2017-03-28,0.009709325911681832
2017-03-29,0.0020151571580910854
2017-03-30,0.007338733174308443
2017-03-31,-0.0009806968922971837
2017-04-03,-0.011219058597535247
2017-04-04,-0.0016310018688405759
2017-04-05,0.00028407348149661615
2017-04-06,0.011752166271341347
2017-04-07,-0.0016142317127723071
2017-04-10,0.007346208569035673
2017-04-11,0.00020934980062259356
2017-04-12,-0.01001219319133817
2017-04-13,-0.00387626368400662
2017-04-17,0.0017334822578516373
2017-04-18,-0.0010948478351187063
2017-04-19,-0.012020059649860193
2017-04-20,-0.002612110824698699
2017-04-21,0.002762490522449035
2017-04-24,-0.004615415187555927
2017-04-25,-0.0007907739745524056
2017-04-26,0.006115372016085807
2017-04-27,0.007114985222941295
2017-04-28,-0.0008519960260409132
2017-05-01,0.006324611867026375
2017-05-02,0.01896050806455185
2017-05-03,0.006133230659871813
2017-05-04,0.006371422361368673
2017-05-05,0.01115639389807166
2017-05-08,0.007005812149005752
2017-05-09,0.006822607787182244
2017-05-10,-0.0003338321630022012
2017-05-11,0.0014692705099432768
2017-05-12,-0.007869080191801547
2017-05-15,-0.007192015522273665
2017-05-16,-0.007041119339421198
2017-05-17,-0.004227287666239032
2017-05-18,0.01961727912002731
2017-05-19,-0.012557990262492935
2017-05-22,0.0029244284154279487
2017-05-23,-0.014884432807006687
2017-05-24,-0.034555079845667525
2017-05-25,0.0446686333573838
2017-05-26,0.03194098102180365
2017-05-30,0.001984147207757525
2017-05-31,0.006072595174556605
2017-06-01,0.006167185754485605
2017-06-02,0.01548643707973274
2017-06-05,0.007255946822382953
2017-06-06,-0.02157912630024106
2017-06-07,0.0031926342637769167
2017-06-08,-0.0021757921102240063
2017-06-09,0.0019526999868799688
2017-06-12,-0.022249671004503813
2017-06-13,0.005547848942544897
2017-06-14,-0.0015858171147262734
2017-06-15,-0.006882587045686117
2017-06-16,-0.013960624973308633
2017-06-19,-0.005980904910015683
2017-06-20,0.007920544127241635
2017-06-21,-0.025834750968328435
2017-06-22,-0.016271921302598913
2017-06-23,0.0020059716240454772
2017-06-26,0.017596887766460734
2017-06-27,-0.02367808863812204
2017-06-28,0.008555517051047623
2017-06-29,0.002103218263050488
2017-06-30,0.005107007940889696
2017-07-03,-0.013851225158532876
2017-07-05,-0.015245542878190355
2017-07-06,-0.020785615441999084
2017-07-07,0.013651043476940128
2017-07-10,-0.029425547389841933
2017-07-11,-0.047764345089067684
2017-07-12,0.022970504422861193
2017-07-13,-0.01703197015416591
2017-07-14,0.016860903033416585
2017-07-17,-0.029800519920491486
2017-07-18,0.018941472443687157
2017-07-19,-0.007729468599033784
2017-07-20,-0.0039337663362646325
2017-07-21,-0.009149963034399966
2017-07-24,-0.0052091242984358965
2017-07-25,0.01797042005554972
2017-07-26,-0.036514478754836155
2017-07-27,0.00885773796295175
2017-07-28,-0.0033275331621585025
2017-07-31,0.010498795439549458
2017-08-01,0.016161766848795
2017-08-02,-0.028597183098591494
2017-08-03,0.013348379006732136
2017-08-04,-0.004298001577130228
2017-08-07,-0.005555553183863471
2017-08-08,0.007355017278289688
2017-08-09,0.00973508796420397
2017-08-10,-0.024537721941430668
2017-08-11,0.016932020971548667
2017-08-14,-0.010276844452070333
2017-08-15,-0.043466024062054576
2017-08-16,0.02423526129175757
2017-08-17,-0.008215914473052477
2017-08-18,0.011473322936230268
2017-08-21,-0.0409090514300553
2017-08-22,-0.010930416053957726
2017-08-23,0.0017699273598625886
2017-08-24,0.007110269639888367
2017-08-25,-0.09135255440583079
2017-08-28,-0.02170842247646354
2017-08-29,0.01939830940696452
2017-08-30,0.008452207740294204
2017-08-31,0.034836292210837394
2017-09-01,0.003257776745842378
2017-09-05,0.009786669421181005
2017-09-06,0.018311774074505793
2017-09-07,0.011096485874109163
2017-09-08,-0.015399310591054483
2017-09-11,0.007137238551723213
2017-09-12,-0.007524064631583061
2017-09-13,-0.00207158502551108
2017-09-14,-0.010953628135748184
2017-09-15,0.0033046287561644405
2017-09-18,0.010726860202745492
2017-09-19,-0.011581842793753405
2017-09-20,-0.0027177572673000583
2017-09-21,-0.01831661415209085
2017-09-22,-0.0025940079638183677
2017-09-25,-0.00127754155055948
2017-09-26,0.0004568783580540803
2017-09-27,0.03959083954274778
2017-09-28,-0.003382255381159438
2017-09-29,-0.0036581684220875488
2017-10-02,-0.00999732164577305
2017-10-03,0.017068775752189014
2017-10-04,-0.018012437099894196
2017-10-05,-0.012929488790299315
2017-10-06,-0.0032633875935667023
2017-10-09,-0.011686632174166767
2017-10-10,-0.02139502150931849
2017-10-11,-0.022568070885608082
2017-10-12,-0.0852854672162835
2017-10-13,0.04427849183210264
2017-10-16,-0.024574503161522987
2017-10-17,0.044295312164343015
2017-10-18,-0.019329660301093288
2017-10-19,0.031506781034640774
2017-10-20,0.001075169709475965
2017-10-23,-0.01210698970843671
2017-10-24,0.004694588581620973
2017-10-25,-0.009935587510293331
2017-10-26,-0.00387500027479315
2017-10-27,-0.007879915586955
2017-10-30,0.013874276716650202
2017-10-31,0.0004957650033030614
2017-11-01,0.015065209604379293
2017-11-02,-0.009422486536724284
2017-11-03,-0.004189210794950604
2017-11-06,-0.0035634803752944144
2017-11-07,-0.016490375473222962
2017-11-08,-0.010656030851405984
2017-11-09,0.016794326939389093
2017-11-10,0.007881881852436434
2017-11-13,-0.013598305450472137
2017-11-14,0.00515075634372808
2017-11-15,0.004722443742750437
2017-11-16,0.02985149785851271
2017-11-17,0.044377544628585675
2017-11-20,-0.02761507332802049
2017-11-21,0.0038248376255061167
2017-11-22,0.011144962197870312
2017-11-24,-0.009090946334559313
2017-11-27,-0.017492954134125882
2017-11-28,0.050220159466856984
2017-11-29,0.02777905088606003
2017-11-30,-0.006230387053434261
2017-12-01,-0.04117994049134388
2017-12-04,0.0426192373720744
2017-12-05,0.010512551152639604
2017-12-06,-0.003705861617765427
2017-12-07,-0.006946325427971245
2017-12-08,0.013312861577667423
2017-12-11,-0.03740978955931562
2017-12-12,-0.005875841010674843
2017-12-13,0.0007446533520052423
2017-12-14,0.009952096925066156
2017-12-15,0.0049730710510689224
2017-12-18,0.020206202346434665
2017-12-19,0.02160243186689703
2017-12-20,-0.006462395976675861
2017-12-21,0.011371713823976837
2017-12-22,-0.01006257592010018
2017-12-26,0.0018119432340957253
2017-12-27,-0.004543845123420653
2017-12-28,-0.001418090290649321
2017-12-29,-0.007411344052610569
2018-01-02,0.026692305834538965
2018-01-03,0.06745629885031801
2018-01-04,-0.000979072450863372
2018-01-05,-0.02825873093336828
2018-01-08,-0.028660309009065577
2018-01-09,0.007700955195972803
2018-01-10,-0.010604504723169095
2018-01-11,0.011716194332814789
2018-01-12,0.017885539510611448
2018-01-16,-0.000842795385380235
2018-01-17,0.006621151132542913
2018-01-18,0.01868528807013181
2018-01-19,0.004030479173054546
2018-01-22,-0.03735718753765793
2018-01-23,-0.026466964665718518
2018-01-24,-0.019581257305848254
2018-01-25,0.013285166778001622
2018-01-26,0.0017599065822921922
2018-01-29,0.006412189553442582
2018-01-30,-0.013528217007620524
2018-01-31,-0.017473996438468364
2018-02-01,-0.012156740805188582
2018-02-02,0.0003190853517149872
2018-02-05,-0.02952565585955713
2018-02-06,0.026292270530535733
2018-02-07,-0.0024246250431223526
2018-02-08,-0.04113547336114609
2018-02-09,0.04524370787486065
2018-02-12,-0.04150083366537749
2018-02-13,-0.012841333283704182
2018-02-14,-0.0001450688150822499
2018-02-15,-0.013348784001562142
2018-02-16,-0.004166696585860885
2018-02-20,-0.009943337801433416
2018-02-21,0.00029830237725447795
2018-02-22,0.014215421122550476
2018-02-23,0.014996312241257748
2018-02-26,-0.039495958236994366
2018-02-27,0.020761097043539456
2018-02-28,0.0014281914134179896
2018-03-01,-0.012982539023404516
2018-03-02,-0.03343135115048346
2018-03-05,0.02000002516913657
2018-03-06,0.01182532989766405
2018-03-07,0.0042453605950119044
2018-03-08,0.027204385351684346
2018-03-09,-0.0030018162938960646
2018-03-12,0.008255618508929086
2018-03-13,0.003756857709473538
2018-03-14,-0.03075810264420764
2018-03-15,0.02054554078728832
2018-03-16,0.07635590152211114
2018-03-19,-0.028303581400287547
2018-03-20,0.00013914090189071082
2018-03-21,-0.012196840992707902
2018-03-22,-0.02647887037393637
2018-03-23,-0.024450266730784542
2018-03-26,0.02773246723290157
2018-03-27,-0.01433379420406733
2018-03-28,0.0009272030211986415
2018-03-29,-0.004095345596953015
2018-04-02,-0.005580845771794629
2018-04-03,0.006153694530363074
2018-04-04,0.009492134235531635
2018-04-05,0.0029080594388681824
2018-04-06,0.0064759150867406134
2018-04-09,0.018678572420305795
2018-04-10,0.04199860437637759
2018-04-11,-0.035103567323523044
2018-04-12,0.021143902683121718
2018-04-13,0.014094887097149345
2018-04-16,0.03191772744078447
2018-04-17,0.024832202184819296
2018-04-18,-0.002354565950513643
2018-04-19,0.0048060865441297285
2018-04-20,0.0038008172861694334
2018-04-23,0.015315851086944443
2018-04-24,-0.019735979784357816
2018-04-25,0.009660573152306284
2018-04-26,0.03137173479190647
2018-04-27,0.021345580785739005
2018-04-30,0.008440199847761676
2018-05-01,-0.0011558269526488196
2018-05-02,-0.008778217983818504
