Date,REGN
2015-06-08,-0.024675576364821317
2015-06-09,0.0
2015-06-10,-0.026174256005736862
2015-06-11,-0.021900407038254355
2015-06-12,-0.017581304909134676
2015-06-15,0.013752005515049737
2015-06-16,0.005410250613237633
2015-06-17,0.022181890747866584
2015-06-18,0.02940206025638359
2015-06-19,-0.010777130476565255
2015-06-22,-0.003006053708425216
2015-06-23,0.0006529306359639442
2015-06-24,-0.008559497730035726
2015-06-25,0.005129684567702242
2015-06-26,0.0026769916276676575
2015-06-29,-0.030078982066394477
2015-06-30,0.010218381730394466
2015-07-01,-0.007096220789869934
2015-07-02,0.009022469535511002
2015-07-06,0.002269757645425363
2015-07-07,0.010483362346747516
2015-07-08,-0.01605453330344142
2015-07-09,-0.0005301411660834088
2015-07-10,0.03335763308623574
2015-07-13,0.019391251805974452
2015-07-14,0.012476476841181139
2015-07-15,0.000884068437404073
2015-07-16,0.01499876776768616
2015-07-17,0.0008157483034187951
2015-07-20,0.01664916785761683
2015-07-21,-0.00208488228038739
2015-07-22,-0.006196346194053182
2015-07-23,0.00014362614444518584
2015-07-24,-0.026517649734043913
2015-07-27,-0.003358786662038593
2015-07-28,0.022998798317349634
2015-07-29,-0.011186642722062712
2015-07-30,0.0015193691273738263
2015-07-31,0.011990523299312938
2015-08-03,0.0011017935899644282
2015-08-04,0.0481172633861322
2015-08-05,0.019726751765350548
2015-08-06,-0.01676246388361924
2015-08-07,-0.005888694614201273
2015-08-10,0.0033850066981382376
2015-08-11,-0.024113694677780573
2015-08-12,0.02162305408435161
2015-08-13,-0.00889080721492519
2015-08-14,0.0038320384856278533
2015-08-17,0.0007982098688730233
2015-08-18,-0.012292772623924697
2015-08-19,-0.0013341578797182452
2015-08-20,-0.03912740661274283
2015-08-21,-0.035616927000061804
2015-08-24,-0.04286964647500724
2015-08-25,-0.011019075236567977
2015-08-26,0.07304310285089488
2015-08-27,0.0047249071460533365
2015-08-28,-0.0024163017091693995
2015-08-31,-0.043227244720724145
2015-09-01,-0.03326183544177819
2015-09-02,0.04504264587840767
2015-09-03,-0.019796580143464193
2015-09-04,-0.016754847859308697
2015-09-08,0.08554171531451948
2015-09-09,-0.028391872590934675
2015-09-10,0.0073384294971672315
2015-09-11,0.0039156565775853025
2015-09-14,-0.0035626322875271788
2015-09-15,0.018912271156393823
2015-09-16,-0.0008496989203725658
2015-09-17,0.018447709767436704
2015-09-18,-0.001107283901904954
2015-09-21,-0.03812042383210412
2015-09-22,0.0015111940039669314
2015-09-23,0.011920430110257785
2015-09-24,-0.027026903697376037
2015-09-25,-0.06001919128344291
2015-09-28,-0.07477526438896664
2015-09-29,-0.004757934423902266
2015-09-30,0.029480795899603285
2015-10-01,0.016833630576198466
2015-10-02,0.01289723735629611
2015-10-05,-0.012378175461063567
2015-10-06,-0.028152371695362444
2015-10-07,0.056413395957871426
2015-10-08,0.011219513270698478
2015-10-09,0.025874931580020855
2015-10-12,0.04546359941244682
2015-10-13,-0.03566624367767379
2015-10-14,0.0024407340441379155
2015-10-15,0.01977306566732051
2015-10-16,-0.009165202024046915
2015-10-19,0.017431190696450827
2015-10-20,-0.016979879266245557
2015-10-21,0.0075000820538873025
2015-10-22,0.012689654618877722
2015-10-23,0.022071553667581734
2015-10-26,0.017085881451509133
2015-10-27,0.04015593886227875
2015-10-28,0.005900166712909938
2015-10-29,-0.019469742155875824
2015-10-30,-0.0046963549479102085
2015-11-02,0.038769957910874675
2015-11-03,-0.0017271332431659792
2015-11-04,-0.024221381839559908
2015-11-05,0.00028366476207586366
2015-11-06,-0.0038287137693638895
2015-11-09,-0.006192155122421328
2015-11-10,0.011351405490903188
2015-11-11,0.0027439134724591696
2015-11-12,-0.024505001794806747
2015-11-13,-0.0065697818613097425
2015-11-16,0.01727088717291081
2015-11-17,0.022439848655291694
2015-11-18,0.028340789733795058
2015-11-19,-0.009777148851790152
2015-11-20,-0.00306182576113212
2015-11-23,-0.015045676127710239
2015-11-24,-0.005920967494129736
2015-11-25,-0.010185403090101852
2015-11-27,0.0025100897741736627
2015-11-30,-0.033031292019246594
2015-12-01,0.0022771886819259457
2015-12-02,0.0020889886511403777
2015-12-03,-0.020388384066847953
2015-12-04,0.042801355937780006
2015-12-07,-0.021569475319113907
2015-12-08,0.017782390938498205
2015-12-09,-0.016069578771068738
2015-12-10,0.0014247994261893382
2015-12-11,-0.02491922588148132
2015-12-14,0.010158852297020404
2015-12-15,0.03057756809971446
2015-12-16,0.005786567925079256
2015-12-17,-0.014615683664949586
2015-12-18,-0.013164343207811458
2015-12-21,-0.0214615606420272
2015-12-22,-0.007905189670536883
2015-12-23,0.014214138934424358
2015-12-24,0.003321925208939591
2015-12-28,0.004929050272715507
2015-12-29,0.018379400118673894
2015-12-30,-0.0036713867986475357
2015-12-31,-0.00970470880961094
2016-01-04,-0.048483048723525934
2016-01-05,-0.014654865474106438
2016-01-06,0.020629461467131405
2016-01-07,-0.033726105712055254
2016-01-08,-0.02047969375137859
2016-01-11,-0.022087506805893997
2016-01-12,-0.012145943531208458
2016-01-13,-0.03244347954438431
2016-01-14,0.04245270706332982
2016-01-15,-0.03366858472801748
2016-01-19,-0.03440987543204288
2016-01-20,0.03339898193888624
2016-01-21,-0.0008225657944986864
2016-01-22,0.04640678346369609
2016-01-25,-0.020435231936768328
2016-01-26,-0.020206257796502536
2016-01-27,-0.06342218079410833
2016-01-28,-0.04387793142574958
2016-01-29,0.011996910244185921
2016-02-01,-0.004332378903114775
2016-02-02,-0.02003484173976333
2016-02-03,0.02712917653999458
2016-02-04,-0.019999598767985072
2016-02-05,-0.038730933680668045
2016-02-08,-0.015329826724556295
2016-02-09,-0.06288892523052148
2016-02-10,0.004126081283901684
2016-02-11,-0.0006532099096373534
2016-02-12,0.03204987239331669
2016-02-16,0.033640332388035654
2016-02-17,0.014039193226204727
2016-02-18,-0.025071773121367547
2016-02-19,0.019829629455799802
2016-02-22,0.002050743525270571
2016-02-23,-0.022638351041230576
2016-02-24,0.017578849655659923
2016-02-25,0.0009144897294244281
2016-02-26,0.0006092581450993784
2016-02-29,-0.025898663599771443
2016-03-01,0.06819956333944766
2016-03-02,-0.005850631860183975
2016-03-03,-0.014393964407171445
2016-03-04,0.004677389907557616
2016-03-07,0.011044493602822225
2016-03-08,-0.03299204842823289
2016-03-09,-0.0508093224408287
2016-03-10,0.007498393755456911
2016-03-11,-0.0011653635284983865
2016-03-14,-0.010209030736071822
2016-03-15,-0.01620811581432502
2016-03-16,0.003376696775546195
2016-03-17,-0.008114754867627916
2016-03-18,-0.0026267911766745256
2016-03-21,0.017914529661951395
2016-03-22,0.019593519785977787
2016-03-23,-0.03417829820998364
2016-03-24,0.01483379030763321
2016-03-28,-0.018743192863442837
2016-03-29,0.009674283018090257
2016-03-30,-0.020932552367616486
2016-03-31,0.002112986901608327
2016-04-01,0.12432024583432355
2016-04-04,0.00012338943374134992
2016-04-05,-0.004071046934373657
2016-04-06,0.0583426918227512
2016-04-07,-0.020411964239574476
2016-04-08,-0.032355287243421404
2016-04-11,-0.021731578209551516
2016-04-12,0.030115646802934215
2016-04-13,0.006003774941268247
2016-04-14,-0.008988555655842556
2016-04-15,-0.00024574523012044214
2016-04-18,0.03847757303839461
2016-04-19,-0.020360815667195165
2016-04-20,-0.03390692922593763
2016-04-21,0.0245653759219433
2016-04-22,-0.012671818818476899
2016-04-25,0.006281199401007909
2016-04-26,-0.0006389316485271301
2016-04-27,-0.04027933204306422
2016-04-28,0.0026134123331891246
2016-04-29,-0.037285879288836865
2016-05-02,0.020732079312721696
2016-05-03,-0.034328495878742094
2016-05-04,-0.028762212095199247
2016-05-05,0.04738794429300275
2016-05-06,-0.020596700924288225
2016-05-09,0.014920956921207651
2016-05-10,0.02769855458480941
2016-05-11,-0.03630755380221573
2016-05-12,-0.016726634483033354
2016-05-13,0.010447291757195831
2016-05-16,0.06087272927869103
2016-05-17,-0.014211025550957879
2016-05-18,0.010093697147742331
2016-05-19,-0.01788466344102746
2016-05-20,0.007044194373809987
2016-05-23,0.017202093521260897
2016-05-24,0.012887121615337005
2016-05-25,-0.008071539430482333
2016-05-26,-0.0024081117597197776
2016-05-27,0.006810046990778362
2016-05-31,0.006839596720521701
2016-06-01,0.01348608552724695
2016-06-02,0.0069748436808034775
2016-06-03,-0.01567070503289969
2016-06-06,0.007835394181974209
2016-06-07,-0.023323282708948234
2016-06-08,-0.013942744810850893
2016-06-09,-0.020284434300006926
2016-06-10,-0.02374822379375574
2016-06-13,-0.012902118791258355
2016-06-14,-0.0020151295546974035
2016-06-15,0.003874569880742751
2016-06-16,-0.003778101302389425
2016-06-17,-0.03358615361635475
2016-06-20,-0.004375901800789395
2016-06-21,-0.021323561122783774
2016-06-22,0.019644147222666497
2016-06-23,0.014832965012122612
2016-06-24,-0.049448507108176276
2016-06-27,-0.024832118874124842
2016-06-28,0.026370727445201636
2016-06-29,0.023779950661155125
2016-06-30,0.0039385065151624765
2016-07-01,0.026544110540260846
2016-07-05,0.00309613062630687
2016-07-06,0.033258345349111096
2016-07-07,-0.000322927560290065
2016-07-08,0.0185757746194819
2016-07-11,-0.0068983166386219485
2016-07-12,-0.018603377598933046
2016-07-13,-0.01152533342628026
2016-07-14,0.0021124151425937487
2016-07-15,0.023380025019746675
2016-07-18,0.020678922395303
2016-07-19,-0.011506084695678598
2016-07-20,0.020018610263784486
2016-07-21,0.01252921482839331
2016-07-22,0.004672468035578081
2016-07-25,0.009096909707861478
2016-07-26,0.008533826146733814
2016-07-27,0.04223262682838835
2016-07-28,-0.009756879391025208
2016-07-29,0.03425460523656154
2016-08-01,0.020888168822606357
2016-08-02,0.002073739672550756
2016-08-03,0.014877017360144018
2016-08-04,-0.018057479669717935
2016-08-05,-0.023996256028507967
2016-08-08,-0.004633553006535451
2016-08-09,-0.0042751424090492485
2016-08-10,-0.008968534253016802
2016-08-11,0.01412816854840182
2016-08-12,0.0004509491648325703
2016-08-15,0.0031550761182712606
2016-08-16,-0.021826974833421442
2016-08-17,-0.0047385503897670045
2016-08-18,-0.0019675542725787754
2016-08-19,-0.015990439044402005
2016-08-22,0.03549348106029093
2016-08-23,0.004681698176953297
2016-08-24,-0.03651839121153
2016-08-25,-0.012338037209390085
2016-08-26,0.0067957328091845515
2016-08-29,-0.008908788802046153
2016-08-30,-0.010416136686709376
2016-08-31,-0.006755778939763202
2016-09-01,0.002165327797777561
2016-09-02,-0.012099589316392101
2016-09-06,0.0248816324602259
2016-09-07,0.0039667810990038355
2016-09-08,0.004851205366852129
2016-09-09,-0.043301862702592286
2016-09-12,0.03922704771014418
2016-09-13,-0.02132629524329155
2016-09-14,0.01680355580156001
2016-09-15,0.013054625491115912
2016-09-16,0.014599727025390585
2016-09-19,-0.014193882054301055
2016-09-20,0.008465120907779733
2016-09-21,0.0006892667828553023
2016-09-22,0.003665352165434177
2016-09-23,0.005833200890704493
2016-09-26,-0.015278224149720465
2016-09-27,0.042883300393012025
2016-09-28,-0.005575949585840956
2016-09-29,-0.03039858017531971
2016-09-30,-0.010680179234766274
2016-10-03,0.001990092772546914
2016-10-04,-0.013951677477091473
2016-10-05,-0.011581045321143457
2016-10-06,-0.010188511350698981
2016-10-07,0.0037569664488279475
2016-10-10,0.00974215869434869
2016-10-11,-0.01982941203116262
2016-10-12,-0.03258644680938427
2016-10-13,0.006212077895931811
2016-10-14,-0.010937022340985036
2016-10-17,-0.01331786989170436
2016-10-18,0.013088580144564155
2016-10-19,-0.008532268312607783
2016-10-20,0.007818464609468112
2016-10-21,-0.02076825008585259
2016-10-24,-0.0035209948588778017
2016-10-25,0.012919212745003517
2016-10-26,-0.010492545838897804
2016-10-27,0.006252208775225254
2016-10-28,-0.02605725355515598
2016-10-31,-0.030379709822110024
2016-11-01,0.00443454043740843
2016-11-02,-0.008339304192010788
2016-11-03,-0.022260358140439473
2016-11-04,0.016011440412152078
2016-11-07,0.07030082028858464
2016-11-08,0.006513516560254784
2016-11-09,0.13772195496271977
2016-11-10,0.010945959881488943
2016-11-11,-0.007588629506316225
2016-11-14,0.058910351173249165
2016-11-15,-0.03570139000901629
2016-11-16,-0.01999302791269375
2016-11-17,-0.0369453863068564
2016-11-18,-0.017500351926845847
2016-11-21,0.020126769987591553
2016-11-22,-0.016055073221102112
2016-11-23,0.008622187995928732
2016-11-25,-0.010561360493044014
2016-11-28,-0.01953986264329377
2016-11-29,-0.007992186699563364
2016-11-30,-0.02070968580584931
2016-12-01,-0.009703632281607533
2016-12-02,-0.007588638757213828
2016-12-05,-0.007753979828387436
2016-12-06,-0.0023524483866419477
2016-12-07,-0.018810216326943352
2016-12-08,0.019723164934055903
2016-12-09,0.009968862537149903
2016-12-12,0.03827487243720151
2016-12-13,-0.013174881019257123
2016-12-14,-0.0013089137353829994
2016-12-15,-0.009148094205196244
2016-12-16,0.002222143785469477
2016-12-19,-0.018740970772463617
2016-12-20,-0.0019636278563833764
2016-12-21,-0.016063831375423554
2016-12-22,0.020051536928791247
2016-12-23,0.025243022749455557
2016-12-27,0.010922530000566644
2016-12-28,-0.018655327365394103
2016-12-29,-0.013280473652559244
2016-12-30,-0.01774055810457964
2017-01-03,0.03435121376539452
2017-01-04,0.00898070562733122
2017-01-05,-0.005716286764403389
2017-01-06,-0.058385012730990726
2017-01-09,-0.01009254808492166
2017-01-10,0.050526725500371406
2017-01-11,-0.02286867150100691
2017-01-12,-8.228358786666057e-05
2017-01-13,0.010207447277490678
2017-01-17,-0.013363743537215145
2017-01-18,-0.000798326042724895
2017-01-19,0.0012673307330191008
2017-01-20,-0.00233895436883258
2017-01-23,-0.022617039579945875
2017-01-24,-0.018060723382331334
2017-01-25,0.002787735056291707
2017-01-26,-0.023443068406246215
2017-01-27,0.016874577230757692
2017-01-30,-0.005771975568262033
2017-01-31,0.04293171691157993
2017-02-01,0.013582425669207199
2017-02-02,-0.009913087379502361
2017-02-03,-0.006378912025367001
2017-02-06,0.010439389696954793
2017-02-07,-0.011906097368089785
2017-02-08,-0.012412995500867718
2017-02-09,0.01910825652817505
2017-02-10,-0.0003611028632277691
2017-02-13,0.043876921145949765
2017-02-14,0.002289320855449972
2017-02-15,0.019866145374972
2017-02-16,-0.028593765253651426
2017-02-17,-0.00493271872403489
2017-02-21,0.001158434821078247
2017-02-22,-0.0037404840905489456
2017-02-23,-0.025012138444225895
2017-02-24,0.00013861416860616593
2017-02-27,0.03335086326433423
2017-02-28,0.0012062765757168137
2017-03-01,0.014859431828144087
2017-03-02,-0.008415794942724153
2017-03-03,0.007449543564120198
2017-03-06,0.008635717325565562
2017-03-07,-0.024638033707081952
2017-03-08,0.023757083763072284
2017-03-09,0.0229961093802884
2017-03-10,-0.004895651111243904
2017-03-13,0.0016742269627474382
2017-03-14,0.005708747111591972
2017-03-15,0.0171310594631382
2017-03-16,-0.013096983993446942
2017-03-17,-0.03133029218502004
2017-03-20,0.004549049359652058
2017-03-21,-0.0288988933652784
2017-03-22,-0.004959842900500444
2017-03-23,-0.011161159136361287
2017-03-24,0.021861832194374875
2017-03-27,0.028632665262149803
2017-03-28,-0.002945181311378553
2017-03-29,0.030296759210299617
2017-03-30,-0.02019592724202046
2017-03-31,0.0034440453959130313
2017-04-03,-0.011148136086104654
2017-04-04,-0.0007046136340621567
2017-04-05,-0.01452001700960115
2017-04-06,0.005618086413821111
2017-04-07,0.002819558497653585
2017-04-10,-0.01915646729396281
2017-04-11,-0.016583551052871126
2017-04-12,-0.0020160912140591014
2017-04-13,0.011028326403977662
2017-04-17,0.00831607290461367
2017-04-18,-0.019788542215349092
2017-04-19,0.013385819596694049
2017-04-20,0.014664693632493675
2017-04-21,-0.016684397199158485
2017-04-24,0.0048903404387010685
2017-04-25,0.0010485604262566728
2017-04-26,-0.0024978321709934193
2017-04-27,-0.012843683669299
2017-04-28,0.059652994957466454
2017-05-01,0.019768967920858582
2017-05-02,0.0148167997112294
2017-05-03,0.012411733229408695
2017-05-04,0.06702202395165635
2017-05-05,-0.012226260579902948
2017-05-08,-0.01310019745026647
2017-05-09,0.008975377938040374
2017-05-10,0.010276700455260857
2017-05-11,0.020529682893391632
2017-05-12,0.003678166254476478
2017-05-15,0.018911936126992712
2017-05-16,0.009635659543064223
2017-05-17,-0.01765807524409213
2017-05-18,0.023750959735762356
2017-05-19,-0.016005977859783527
2017-05-22,0.02439947072064874
2017-05-23,0.0008242787361909532
2017-05-24,-0.006784136048588518
2017-05-25,-0.005542928293736926
2017-05-26,-0.0011630347935366325
2017-05-30,-0.014280388559956836
2017-05-31,0.023157332576702716
2017-06-01,0.015161444785288136
2017-06-02,0.030921338799594134
2017-06-05,-0.00035377301403649586
2017-06-06,-0.005267947590440025
2017-06-07,0.008938061010931753
2017-06-08,0.008091291799817268
2017-06-09,-0.020806797799230115
2017-06-12,0.0009248308496661028
2017-06-13,-0.0053755643442938705
2017-06-14,0.006692409153588708
2017-06-15,-0.015393062003514313
2017-06-16,-0.02042593076009802
2017-06-19,0.025570194054916007
2017-06-20,0.050162212915838555
2017-06-21,0.05388320813432168
2017-06-22,0.008639616526665117
2017-06-23,-0.01747285533333176
2017-06-26,-0.0027449639577075136
2017-06-27,-0.026729406047997895
2017-06-28,0.022046534055837785
2017-06-29,-0.006352470331584259
2017-06-30,-0.0368481702690292
2017-07-03,-0.006943039486243419
2017-07-05,0.01900641741561615
2017-07-06,-0.013702217415125229
2017-07-07,0.012872553566499967
2017-07-10,0.006868023921654531
2017-07-11,-0.015822765244605796
2017-07-12,0.010142240536942015
2017-07-13,0.016217629102597053
2017-07-14,-0.00029702147807020296
2017-07-17,-0.013448245661619174
2017-07-18,-0.0009635639036575938
2017-07-19,0.018407283658240958
2017-07-20,0.028295695168270685
2017-07-21,-0.009997466721207937
2017-07-24,0.01027281229847632
2017-07-25,-0.014907363405923801
2017-07-26,0.004245948409223654
2017-07-27,-0.014002300827770986
2017-07-28,0.0005899966021924996
2017-07-31,-0.033594757095350314
2017-08-01,-0.0399088801516041
2017-08-02,0.010211905450386638
2017-08-03,-0.020364131080411574
2017-08-04,0.003532413971480519
2017-08-07,0.0028585352446812706
2017-08-08,-0.0008933865181699474
2017-08-09,0.009389337328108427
2017-08-10,-0.029551341982355428
2017-08-11,0.014149737979886279
2017-08-14,0.017038547855149133
2017-08-15,-0.004151387946832785
2017-08-16,-0.008527836222235408
2017-08-17,-0.009647049049572587
2017-08-18,0.008534143300060526
2017-08-21,0.0037607987603853754
2017-08-22,0.018967937997165896
2017-08-23,-0.0031337817142277347
2017-08-24,0.016996822118822585
2017-08-25,-0.015373300918127386
2017-08-28,0.0029720003151141317
2017-08-29,-0.0003964931081783529
2017-08-30,0.016888336881828447
2017-08-31,0.020077149396212857
2017-09-01,0.014288622890643365
2017-09-05,-0.01912699961492559
2017-09-06,0.011853638851708093
2017-09-07,-0.05657504580777839
2017-09-08,-0.0009112104171089541
2017-09-11,-0.05595029179226274
2017-09-12,-0.0014153164520671613
2017-09-13,-0.01516382136174621
2017-09-14,0.00804127535431065
2017-09-15,-0.01769927461352616
2017-09-18,0.0027453845402218846
2017-09-19,-0.0075004460318374155
2017-09-20,0.015740227019585662
2017-09-21,-0.010772102281159657
2017-09-22,-0.0016841832075037422
2017-09-25,0.012548548363360057
2017-09-26,-0.007257858984680565
2017-09-27,0.0010575634040286275
2017-09-28,-0.0007348457221064697
2017-09-29,0.02760215807974209
2017-10-02,0.033816401645381244
2017-10-03,-0.014299839290827343
2017-10-04,0.0009217588346024375
2017-10-05,0.016116662733361986
2017-10-06,0.014134740450135075
2017-10-09,-0.0008299867316730047
2017-10-10,-0.017952928697274828
2017-10-11,-0.017695674743079204
2017-10-12,-0.012848530509787737
2017-10-13,-0.009370495940957402
2017-10-16,0.006140560556549657
2017-10-17,-0.007000515800014595
2017-10-18,-0.007208078092468262
2017-10-19,0.003573302145179369
2017-10-20,-0.018052324911589368
2017-10-23,-0.0005081710943517503
2017-10-24,-0.01444215458688236
2017-10-25,-0.010738337473406911
2017-10-26,-0.013959627316804113
2017-10-27,-0.01639267571877112
2017-10-30,-0.006597939809559361
2017-10-31,-0.009593630774053175
2017-11-01,-0.013958533469264234
2017-11-02,0.0011335049970959687
2017-11-03,0.027575775308098294
2017-11-06,-0.0043583465078042005
2017-11-07,-0.005508619574417617
2017-11-08,0.02665741119392573
2017-11-09,-0.021581599006220253
2017-11-10,-0.00411119605580712
2017-11-13,-0.02699361182453941
2017-11-14,-0.02240739496822719
2017-11-15,0.003898088866024052
2017-11-16,0.021718979769527635
2017-11-17,-0.007854359936577127
2017-11-20,-0.016266955751404577
2017-11-21,-0.0020248501520325757
2017-11-22,0.008063695079753685
2017-11-24,-0.006941224443899774
2017-11-27,-0.02681567852928768
2017-11-28,-0.022775170080450047
2017-11-29,-0.020136576614751767
2017-11-30,0.009006422199890451
2017-12-01,0.032084254530395206
2017-12-04,0.013120149746040921
2017-12-05,-0.015936754428028777
2017-12-06,0.007493176533670098
2017-12-07,-0.004052005592258823
2017-12-08,0.01919122776596338
2017-12-11,0.001418146407262011
2017-12-12,0.0010489822801365012
2017-12-13,0.012967663215143421
2017-12-14,-0.009180976575870692
2017-12-15,0.015217178939458176
2017-12-18,-0.01429490841055614
2017-12-19,0.006077364735751711
2017-12-20,-0.007336943651006567
2017-12-21,0.003264638222346239
2017-12-22,-0.00817411254859468
2017-12-26,0.016876607204129757
2017-12-27,-0.008620879632558753
2017-12-28,-0.0033065453839109527
2017-12-29,-0.017919664515396727
2018-01-02,0.017661557986751175
2018-01-03,0.029221089548894907
2018-01-04,-0.027502653325782722
2018-01-05,0.005614310598586414
2018-01-08,-0.0326669114715622
2018-01-09,-0.010388738762606153
2018-01-10,-0.005940586498024092
2018-01-11,0.0049119595078370715
2018-01-12,-0.0035302000294336056
2018-01-16,0.008856599443751278
2018-01-17,0.010426530882158502
2018-01-18,-0.007458521682732644
2018-01-19,0.0006733118676882643
2018-01-22,0.011654567178557729
2018-01-23,0.015564275832994134
2018-01-24,0.004217857963747296
2018-01-25,0.022226880974970165
2018-01-26,-0.044610071305076104
2018-01-29,0.022758863330415657
2018-01-30,-0.008122685252899942
2018-01-31,-0.034547225551527116
2018-02-01,-0.0568934821334004
2018-02-02,0.005986223773543964
2018-02-05,-0.045650431111192824
2018-02-06,0.020543340622010797
2018-02-07,-0.012367139443135056
2018-02-08,-0.03583282842255198
2018-02-09,0.042650919817739164
2018-02-12,0.018699040175616854
2018-02-13,-0.05282051414862954
2018-02-14,0.0188556853256745
2018-02-15,0.007529766768602286
2018-02-16,-0.0030914220706851347
2018-02-20,-0.02742731452544933
2018-02-21,-0.01711866823225605
2018-02-22,-0.005322641722745214
2018-02-23,0.025457396333542714
2018-02-26,0.003180575922359985
2018-02-27,-0.012065671569249425
2018-02-28,-0.0016512288826904253
2018-03-01,0.004181742493935436
2018-03-02,0.027006032608018593
2018-03-05,0.010409306796283824
2018-03-06,-0.0012877357625968866
2018-03-07,0.0027887516495983533
2018-03-08,0.01904849667438069
2018-03-09,0.002699737856747264
2018-03-12,0.00834052781847694
2018-03-13,-0.0197357868175847
2018-03-14,0.010866020777786645
2018-03-15,-0.01900892817929134
2018-03-16,0.02499038121631303
2018-03-19,-0.012292476433923172
2018-03-20,-0.01539464839719773
2018-03-21,0.0030252711194722615
2018-03-22,-0.021441187063130585
2018-03-23,-0.019530553611293078
2018-03-26,0.029319243368588488
2018-03-27,-0.004445058459315421
2018-03-28,0.028064760040506398
2018-03-29,0.017371625654635237
2018-04-02,-0.04007427075786196
2018-04-03,0.0049613356131728015
2018-04-04,0.015502709128128567
2018-04-05,-0.02596706112186964
2018-04-06,-0.02732893779552814
2018-04-09,0.0002815941233862418
2018-04-10,0.026086978995316423
2018-04-11,-0.016034672244246817
2018-04-12,0.007125535827817497
2018-04-13,-0.010828067329539226
2018-04-16,-0.01044896896419445
2018-04-17,0.013922053541847168
2018-04-18,-0.003843382358590386
2018-04-19,-0.01730005788268585
2018-04-20,-0.005002525534642532
2018-04-23,0.005600665617679912
2018-04-24,-0.012689523846045714
2018-04-25,0.013365396055273093
2018-04-26,0.024670288981512245
2018-04-27,-0.03370690359544648
2018-04-30,-0.029931247546370665
2018-05-01,-0.008100625229567449
2018-05-02,-0.01686479393626117
2018-05-03,-0.012595321047021546
