Date,PLTR
2021-07-09,0.009098829831692967
2021-07-12,-0.014598546123766543
2021-07-13,-0.02178649165046731
2021-07-14,-0.03964370898669578
2021-07-15,-0.0041744042123035285
2021-07-16,-0.004657590932427014
2021-07-19,0.007955080468777576
2021-07-20,0.02971213381829929
2021-07-21,0.015329132006754342
2021-07-22,-0.019982271482783975
2021-07-23,-0.011780708313412935
2021-07-26,0.014672155096744355
2021-07-27,-0.02033433676710683
2021-07-28,0.04059036662266635
2021-07-29,-0.01684393482988622
2021-07-30,-0.02119031624149481
2021-08-02,0.017964132355767992
2021-08-03,0.0063348139018957195
2021-08-04,0.002697817741001085
2021-08-05,0.009865525929593
2021-08-06,-0.031083514596383144
2021-08-09,0.05087078945353318
2021-08-10,-0.0004361198756538398
2021-08-11,-0.02486909655003744
2021-08-12,0.11364648612196948
2021-08-13,0.000401776983811164
2021-08-16,-0.01606424195414846
2021-08-17,-0.02163268108757177
2021-08-18,0.054651706750828755
2021-08-19,-0.044303829462514766
2021-08-20,-0.00620859352142511
2021-08-23,0.033735920792205
2021-08-24,0.011281252622412197
2021-08-25,-0.02988047763352597
2021-08-26,0.021355254604406015
2021-08-27,0.033775561596046666
2021-08-30,0.001944813154014291
2021-08-31,0.022515524788534913
2021-09-01,-0.005315086895877785
2021-09-02,0.01183204034027674
2021-09-03,0.004903778183485974
2021-09-07,0.0022523038538180273
2021-09-08,-0.041947595776401614
2021-09-09,0.021501143029748038
2021-09-10,0.005740586708633755
2021-09-13,-0.017123316255015397
2021-09-14,0.01664732119418777
2021-09-15,0.03122618764954721
2021-09-16,0.057237785872505276
2021-09-17,0.002794269160010465
2021-09-20,-0.07523510680222589
2021-09-21,0.0026365952611833166
2021-09-22,0.030428228414951075
2021-09-23,0.04885162733064363
2021-09-24,-0.007299304431002129
2021-09-27,-0.03816527216282717
2021-09-28,-0.07753910498756755
2021-09-29,-0.03235989304997988
2021-09-30,-0.019575837409266716
2021-10-01,0.01206318623687741
2021-10-04,-0.04767775795518425
2021-10-05,0.0017263274944756546
2021-10-06,0.015941441354081265
2021-10-07,0.006361306998117211
2021-10-08,-0.009692353420696853
2021-10-11,0.0012766249636386728
2021-10-12,0.006799823320996268
2021-10-13,0.01857317926508384
2021-10-14,0.009117332298163916
2021-10-15,-0.014373732073371004
2021-10-18,0.010833342870076423
2021-10-19,0.017724662041175954
2021-10-20,-0.019036096012019166
2021-10-21,0.023121444639440547
2021-10-22,-0.014124308788189377
2021-10-25,0.04011459394164252
2021-10-26,0.004329028375132715
2021-10-27,-0.01802511691105191
2021-10-28,0.023144450760834934
2021-10-29,0.009360365711048368
2021-11-01,0.026275128563630012
2021-11-02,-0.024096363046584468
2021-11-03,0.007716078794396619
2021-11-04,0.013399634872728772
2021-11-05,-0.017755924652305133
2021-11-08,0.028846153846153744
2021-11-09,-0.09345794392523366
2021-11-10,-0.07134018730871461
2021-11-11,0.020870306563091745
2021-11-12,-0.006959541061549501
2021-11-15,0.025405165380828487
2021-11-16,-0.011960729964569428
2021-11-17,-0.027669667655414898
2021-11-18,-0.04401955452171813
2021-11-19,-0.0041860536087391376
2021-11-22,-0.03549744205036509
2021-11-23,-0.0029055431985840485
2021-11-24,0.025255000189901233
2021-11-26,-0.003789669417007313
2021-11-29,0.001901997473738204
2021-11-30,-0.01993355872696656
2021-12-01,-0.06150123395760443
2021-12-02,0.015995943586963213
2021-12-03,-0.036058962547675266
2021-12-06,-0.009483683325451353
2021-12-07,0.03510637628702917
2021-12-08,0.01849951836014263
2021-12-09,-0.03077702420504369
2021-12-10,-0.014055104803897489
2021-12-13,-0.02851113517955406
2021-12-14,0.013043466092057088
2021-12-15,0.01180264098212902
2021-12-16,-0.027571603443017012
2021-12-17,0.039258413705786976
2021-12-20,-0.05771250851477083
2021-12-21,0.0523385624707684
2021-12-22,-0.001058225299859883
2021-12-23,0.0026483658173610536
2021-12-27,0.0005282741004024594
2021-12-28,-0.019535418627262935
2021-12-29,-0.021540098282379683
2021-12-30,0.02861862716457031
2021-12-31,-0.02568225981108374
2022-01-03,0.017572851085188246
2022-01-04,-0.019427986886747073
2022-01-05,-0.06659333994169625
2022-01-06,-0.012971658327264102
2022-01-07,-0.01075270654939553
2022-01-10,-0.003623156272787309
2022-01-11,0.023636326645359862
2022-01-12,-0.010065132175086755
2022-01-13,-0.04246406182000084
2022-01-14,0.0
2022-01-18,-0.06495939706339793
2022-01-19,-0.027388098870988475
2022-01-20,0.004120842322335783
2022-01-21,-0.07455541457729686
2022-01-24,-0.009608286548899336
2022-01-25,-0.02537307526810706
2022-01-26,-0.023736631673538455
2022-01-27,-0.0368627660414752
2022-01-28,0.03501631225782953
2022-01-31,0.07867820590076047
2022-02-01,0.0357403187275549
2022-02-02,-0.061971839877542845
2022-02-03,-0.06531530822010001
2022-02-04,0.039357411937750664
2022-02-07,0.003091187260443773
2022-02-08,0.013097078758806724
2022-02-09,0.05475287360573167
2022-02-10,-0.022350358219190958
2022-02-11,-0.031710935978565113
2022-02-14,0.00990099872870065
2022-02-15,0.06862743828842643
2022-02-16,-0.014114312504467152
2022-02-17,-0.1574802982973057
2022-02-18,-0.06372132292529253
2022-02-22,-0.049001895925231964
2022-02-23,-0.00477091977523858
2022-02-24,0.13422814741774625
2022-02-25,-0.030431078529074673
2022-02-28,0.03312991330377302
2022-03-01,0.02784809393104215
2022-03-02,-0.009852207106110566
2022-03-03,-0.059701512601746054
2022-03-04,-0.0335097098172612
2022-03-07,0.013686096533594094
2022-03-08,-0.006300602789141241
2022-03-09,0.05525359228125026
2022-03-10,0.018884143710947487
2022-03-11,-0.04043804101635173
2022-03-14,-0.07813874596101356
2022-03-15,0.025714329310825956
2022-03-16,0.09470747082040076
2022-03-17,0.044953327793555875
2022-03-18,0.04058441658972245
2022-03-21,-0.017940682348782322
2022-03-22,0.0540111435213928
2022-03-23,-0.006782226788487833
2022-03-24,0.015933234695336473
2022-03-25,-0.03136669645444701
2022-03-28,0.03469543562069832
2022-03-29,0.058122185434934526
2022-03-30,-0.022535190079046807
2022-03-31,-0.010806957562523922
2022-04-01,0.007283349220959856
2022-04-04,0.057845278029508895
2022-04-05,-0.05058098190906557
2022-04-06,-0.06407489714358416
2022-04-07,-0.012307680570162294
2022-04-08,-0.01090345340023513
2022-04-11,-0.0031496033428162207
2022-04-12,-0.015797773434098383
2022-04-13,0.035312967819921104
2022-04-14,-0.03720926794035173
2022-04-18,-0.021739167158220996
2022-04-19,0.06255146113113774
2022-04-20,-0.00929511130731242
2022-04-21,-0.035965601213366005
2022-04-22,-0.030008101204259452
2022-04-25,0.01254177408460233
2022-04-26,-0.08175060274029777
2022-04-27,-0.050359664721725594
2022-04-28,0.03693175891583844
2022-04-29,-0.050228328795904775
2022-05-02,0.0326923235633676
2022-05-03,-0.01769083653933068
2022-05-04,0.04075823163293357
2022-05-05,-0.07832419786258815
2022-05-06,-0.0632411413596965
2022-05-09,-0.21308012675418742
2022-05-10,-0.022788213863893292
2022-05-11,-0.0795610324747692
2022-05-12,0.09388973336204298
2022-05-13,0.13623977918412256
2022-05-16,-0.03597124523334372
2022-05-17,0.039800957256530545
2022-05-18,-0.04186596198193149
2022-05-19,0.03745320626248505
2022-05-20,-0.027677555270358645
2022-05-23,-0.008663328649155755
2022-05-24,-0.05742821785302077
2022-05-25,0.05430461417938104
2022-05-26,0.05025120811725392
2022-05-27,0.05861252929611194
2022-05-31,-0.019209047340822072
2022-06-01,-0.02534565199238814
2022-06-02,0.09929079773052574
2022-06-03,-0.03870974225465218
2022-06-06,0.004474268873658316
2022-06-07,0.01670385076291825
2022-06-08,0.005476472081942019
2022-06-09,-0.054466229126168386
2022-06-10,-0.04838710386260059
2022-06-13,-0.07506057448138481
2022-06-14,0.02356024978028981
2022-06-15,0.03836313392739599
2022-06-16,-0.05541869650336251
2022-06-17,0.07431547446602327
2022-06-21,0.057038868942229426
2022-06-22,0.03444319051905387
2022-06-23,0.04994448366634319
2022-06-24,0.07716697032691777
2022-06-27,-0.05593716568168672
2022-06-28,-0.03222447709253451
2022-06-29,-0.008593004701890727
2022-06-30,-0.017334762226146716
2022-07-01,0.022050801507036866
2022-07-05,0.0862998055615567
2022-07-06,-0.026812265369593802
2022-07-07,0.03877552112704841
2022-07-08,-0.000982340725152242
2022-07-11,-0.0599803001082706
2022-07-12,-0.007322243245397431
2022-07-13,-0.0221285609285351
2022-07-14,-0.04094828937233741
2022-07-15,0.01573037632847374
2022-07-18,-0.0011062200137206268
2022-07-19,0.03433005855856197
2022-07-20,0.08244105904816368
2022-07-21,0.03758656056827303
2022-07-22,-0.061963740010738566
2022-07-25,-0.016260146842582146
2022-07-26,-0.028925689857240422
2022-07-27,0.0659575387653406
2022-07-28,0.010978009146897394
2022-07-29,0.021717696401126974
2022-08-01,0.011594191414130428
2022-08-02,0.04297992337996748
2022-08-03,0.025641001008694042
2022-08-04,0.01071427567880967
2022-08-05,0.011484109359151118
2022-08-08,-0.14235809096887064
2022-08-09,-0.05804477724420354
2022-08-10,0.036756773252744956
2022-08-11,-0.0177268064222158
2022-08-12,0.052016960419276614
2022-08-15,0.0
2022-08-16,-0.017154397468365112
2022-08-17,-0.0318274613169518
2022-08-18,-0.029692542691841295
2022-08-19,-0.06994529140223482
2022-08-22,-0.05170393915670091
2022-08-23,-0.007434878340932816
2022-08-24,0.011235973784791575
2022-08-25,0.03950613330294139
2022-08-26,-0.05700712763945226
2022-08-29,-0.016372810264994708
2022-08-30,-0.0025608170388021767
2022-08-31,-0.008985901412601027
2022-09-01,-0.029792749394333407
2022-09-02,-0.012015978438046915
2022-09-06,-0.016216200542241155
2022-09-07,0.015109842514708038
2022-09-08,0.01894456642112674
2022-09-09,0.034528518565777766
2022-09-12,0.028241369461634358
2022-09-13,-0.06616731518899543
2022-09-14,0.020053488634350414
2022-09-15,0.049803421853390484
2022-09-16,-0.028714108926510384
2022-09-19,0.01028276626589264
2022-09-20,-0.030534382172842545
2022-09-21,0.009186374371741968
2022-09-22,-0.04161250575816522
2022-09-23,0.004070584840460079
2022-09-26,0.017567582806154336
2022-09-27,0.013280199448375996
2022-09-28,0.04062908756617434
2022-09-29,0.017632224871117375
2022-09-30,0.006188142476111436
2022-10-03,0.013530092881777422
2022-10-04,0.026699062274240237
2022-10-05,-0.004728127857288822
2022-10-06,0.005938264879074673
2022-10-07,-0.03778047678985352
2022-10-10,-0.011042847009335666
2022-10-11,-0.0024814462434759044
2022-10-12,0.003731310088747497
2022-10-13,0.001239185781908958
2022-10-14,-0.06806927216472503
2022-10-17,0.05444884940083483
2022-10-18,0.027707781940327303
2022-10-19,-0.03063725547486207
2022-10-20,0.01643490732600328
2022-10-21,0.03109452751071662
2022-10-24,-0.00241248542598127
2022-10-25,0.04715832745599369
2022-10-26,-0.010392627502734397
2022-10-27,0.0035006636772259014
2022-10-28,0.004651158148692103
2022-10-31,0.0173610662696555
2022-11-01,-0.015927229116078467
2022-11-02,-0.04971090988030891
2022-11-03,-0.017031671383796465
2022-11-04,-0.018564368413834242
2022-11-07,-0.11475408160289446
2022-11-08,0.02706553529012723
2022-11-09,-0.031900141172897745
2022-11-10,0.09455585180638959
2022-11-11,0.10078533957890157
2022-11-14,-0.03686081707097466
2022-11-15,0.029629599977206045
2022-11-16,-0.033573108854717204
2022-11-17,-0.054590634137776095
2022-11-18,-0.030183729990517105
2022-11-21,-0.027063574137823232
2022-11-22,0.004172424580312084
2022-11-23,0.020775637081209553
2022-11-25,-0.012211625121878122
2022-11-28,-0.016483565788166232
2022-11-29,-0.01117317394007622
2022-11-30,0.05932204531353924
2022-12-01,0.04800001780192065
2022-12-02,-0.025445328588419525
2022-12-05,-0.061357676181995946
2022-12-06,-0.0278164512532163
2022-12-07,0.011444978993241817
2022-12-08,0.007072095146209323
2022-12-09,-0.0014044595794108217
2022-12-12,0.025316431077146984
2022-12-13,0.028806589745659306
2022-12-14,-0.020000012715657545
2022-12-15,-0.04625845988602484
2022-12-16,-0.0156918872928411
2022-12-19,-0.07971017146856652
2022-12-20,-0.006299206685632552
2022-12-21,0.030110944365042913
2022-12-22,-0.02769228128286505
2022-12-23,-0.004746868511629088
2022-12-27,-0.04610492267278066
2022-12-28,0.011666695276896233
2022-12-29,0.05436571900717646
2022-12-30,0.003124996973201677
2023-01-03,-0.004672929821157856
2023-01-04,0.029733968887382112
2023-01-05,-0.03951364058652418
2023-01-06,0.012658215432457043
2023-01-09,0.015624984866008385
2023-01-10,0.030769201425405734
2023-01-11,0.04179107728050213
2023-01-12,0.004298024316099047
2023-01-13,-0.007132694593768751
2023-01-17,0.015804616797630233
2023-01-18,-0.02404527187642158
2023-01-19,-0.02463769187598719
2023-01-20,0.043090633139842405
2023-01-23,0.05128207044053168
2023-01-24,-0.04878050513982635
2023-01-25,0.028490001397228015
2023-01-26,0.0027700805412327334
2023-01-27,0.04281773886973794
2023-01-30,-0.02384109942098711
2023-01-31,0.05563098108761566
2023-02-01,0.05398452289593614
2023-02-02,0.09634146100350027
2023-02-03,-0.0645161221882784
2023-02-06,-0.011890538598069211
2023-02-07,0.0024066790709353914
2023-02-08,-0.013205241018574565
2023-02-09,-0.032846769950442556
2023-02-10,-0.05534586049555801
2023-02-13,0.013315566123152767
2023-02-14,0.21156374576446746
2023-02-15,0.09652921517053747
2023-02-16,-0.03956475095091516
2023-02-17,-0.05252319535306227
2023-02-21,-0.07934777797507775
2023-02-22,-0.0129870846379736
2023-02-23,-0.02272722346723366
2023-02-24,-0.009791912234882627
2023-02-27,-0.007416615387517145
2023-02-28,-0.02366121876731353
2023-03-01,-0.01913266485306364
2023-03-02,0.03641088828189121
2023-03-03,0.04516940313567397
2023-03-06,-0.006002423912702559
2023-03-07,0.0
2023-03-08,-0.018115896541997523
2023-03-09,-0.05412054748177786
2023-03-10,-0.04421328349258602
2023-03-13,0.07074829764266632
2023-03-14,0.002541293674376277
2023-03-15,0.0012674561534928852
2023-03-16,0.010126572498773356
2023-03-17,-0.012531316340044119
2023-03-20,0.0253806860863639
2023-03-21,0.04579206547682424
2023-03-22,-0.028402340418400063
2023-03-23,0.014616307551950536
2023-03-24,-0.01560625637834101
2023-03-27,-0.019512176967531936
2023-03-28,-0.004975119657066318
2023-03-29,0.027500033378601074
2023-03-30,-0.008515893701283028
2023-03-31,0.036809841076896
2023-04-03,-0.008283987740149601
2023-04-04,-0.003579920353401156
2023-04-05,-0.044311418621889254
2023-04-06,0.013784477851063404
2023-04-10,0.03708284117138083
2023-04-11,0.02622160957711772
2023-04-12,-0.03252029548619617
2023-04-13,0.03001200507679891
2023-04-14,0.026806584843336312
2023-04-17,-0.0011350997055084022
2023-04-18,-0.007954618975149041
2023-04-19,-0.027491384158387255
2023-04-20,-0.04004713330435239
2023-04-21,0.0036810660183710375
2023-04-24,-0.009779941408490589
2023-04-25,-0.04444451770337343
2023-04-26,0.0
2023-04-27,0.010335969368078679
2023-04-28,-0.00895142840470109
2023-05-01,0.003870994813980566
2023-05-02,-0.02442160052655573
2023-05-03,-0.0039525967332320056
2023-05-04,-0.023809501283202916
2023-05-05,0.0040650044046055545
2023-05-08,0.04453440357644611
2023-05-09,0.23385019032826349
2023-05-10,0.04083763160830123
2023-05-11,-0.006036163830508867
2023-05-12,-0.038461549599123734
2023-05-15,0.0021053113435443027
2023-05-16,-0.00525212062296565
2023-05-17,0.08236533378851885
2023-05-18,0.14536583132860148
2023-05-19,-0.0025553435737702968
2023-05-22,0.011101632281590446
2023-05-23,0.06756758280615438
2023-05-24,-0.03243677135681522
2023-05-25,0.049877402549765026
2023-05-26,0.06308406980658243
2023-05-30,0.07765571056703302
2023-05-31,0.0
2023-06-01,-0.011556769262616506
2023-06-02,-0.0013754817153938115
2023-06-05,0.049586728006576486
2023-06-06,0.014435713276435669
2023-06-07,-0.049805980327537136
2023-06-08,0.034036760672729205
2023-06-09,-0.011191515952322262
2023-06-12,0.04194401741452425
2023-06-13,0.022364242172588256
2023-06-14,-0.005625009536743164
2023-06-15,0.043368984329050786
2023-06-16,-0.018072357681633844
2023-06-20,-0.031288300556969184
2023-06-21,-0.0728308816534865
2023-06-22,-0.040300555925668946
2023-06-23,-0.0014235201062033909
2023-06-26,-0.006414836372119481
2023-06-27,0.0480631346099023
2023-06-28,0.04585900698414691
2023-06-29,-0.005235597192677299
2023-06-30,0.008552639215276603
2023-07-03,0.012394033594468779
2023-07-05,0.01159789601754957
2023-07-06,-0.03630571348719647
2023-07-07,0.013879711603342004
2023-07-10,0.06258142600544248
2023-07-11,0.011656475027656654
2023-07-12,0.0060643046002264445
2023-07-13,0.009041568242955877
2023-07-14,-0.020310642606728102
2023-07-17,0.060975611174411526
2023-07-18,0.03908047816573568
2023-07-19,-0.0016593300205810513
2023-07-20,-0.05096953546707006
2023-07-21,-0.040863916514021215
2023-07-24,-0.006695107018160562
2023-07-25,0.0140931094691914
2023-07-26,-0.0072506910825742565
2023-07-27,-0.01704203782377911
2023-07-28,0.1027863706886687
2023-07-31,0.1139809515731558
2023-08-01,0.007560464585516069
2023-08-02,-0.05102553624024464
2023-08-03,-0.013705863905793647
2023-08-04,-0.027258062345735135
2023-08-07,-0.01153851555044505
2023-08-08,-0.052807052122145426
2023-08-09,-0.10504699644095927
2023-08-10,0.010491793272925154
2023-08-11,0.0
2023-08-14,0.02011683469735792
2023-08-15,-0.02226465493157903
2023-08-16,0.005204939772395001
2023-08-17,-0.08414240820606822
2023-08-18,0.01766784499927554
2023-08-21,0.00694447111936336
2023-08-22,0.011724143192685776
2023-08-23,0.042944792853748526
2023-08-24,-0.07581698254582792
2023-08-25,0.02758128572695573
2023-08-28,0.007570585848116096
2023-08-29,0.051912517580926965
2023-08-30,0.06038963170211664
2023-08-31,-0.08266995638560581
2023-09-01,0.013351186184989317
2023-09-05,0.0019762669544192146
2023-09-06,0.0059171697805502355
2023-09-07,-0.005882362840909705
2023-09-08,-0.0052596925381599435
2023-09-11,0.04362193274421511
2023-09-12,-0.01266623240964626
2023-09-13,0.0006414514935189075
2023-09-14,0.014743560039237602
2023-09-15,-0.031585597120011966
2023-09-18,0.008480111877879892
2023-09-19,-0.02005177353504428
2023-09-20,-0.027062696880244763
2023-09-21,-0.05020351306708526
2023-09-22,0.009285722460065537
2023-09-25,0.006369437498865205
2023-09-26,-0.01828412264412438
2023-09-27,0.06375360608099911
2023-09-28,0.061952865499043996
2023-09-29,0.014584624956247128
2023-10-02,-0.007499992847442627
2023-10-03,-0.061712877131496646
2023-10-04,0.05570469429232938
2023-10-05,0.005085879193166054
2023-10-06,0.05060089623667818
2023-10-09,0.06020469375400195
2023-10-10,0.01078924589004826
2023-10-11,0.006741620470609444
2023-10-12,0.001116096968667435
2023-10-13,-0.03232998363656525
2023-10-16,0.0
2023-10-17,0.027649742244254982
2023-10-18,-0.03587440494251337
2023-10-19,-0.008139609929479152
2023-10-20,-0.055685749433189824
2023-10-23,0.005586601438739791
2023-10-24,0.027160407776990025
2023-10-25,-0.06310091800326267
2023-10-26,-0.019243116600294874
2023-10-27,-0.014388506708808757
2023-10-30,-0.025215668356743826
2023-10-31,0.0074881288967805215
2023-11-01,0.008108100271120522
2023-11-02,0.20442354031261845
2023-11-03,0.051196444710503775
2023-11-06,-0.018528241685009772
2023-11-07,0.014023641245640484
2023-11-08,-0.016489333963975894
2023-11-09,-0.011898286429302019
2023-11-10,0.0766283296908925
2023-11-13,0.0020335032040450507
2023-11-14,0.011669277537722067
2023-11-15,0.0005015159786356804
2023-11-16,-0.009022571342962693
2023-11-17,0.036418780813520346
2023-11-20,0.04148366964200023
2023-11-21,-0.07216499083954264
2023-11-22,-0.005555490264718799
2023-11-24,-0.024885716497092814
2023-11-27,-0.006250043461718424
2023-11-28,0.03301882407157963
2023-11-29,0.006595691230531164
2023-11-30,0.010584631192417815
2023-12-01,0.01097262987903136
2023-12-04,-0.09225460271349739
2023-12-05,-0.005434803453420622
2023-12-06,-0.06393443306404623
2023-12-07,0.0052539496203840574
2023-12-08,0.031939672842068
2023-12-11,0.0
2023-12-12,-0.015194172808572382
2023-12-13,0.021142905099051257
2023-12-14,0.01902620197380145
2023-12-15,-0.000549056674128523
2023-12-18,-0.01978025248683668
2023-12-19,0.006165953442304417
2023-12-20,-0.03899725533074694
2023-12-21,0.019710153773210948
2023-12-22,-0.010233104241860858
2023-12-26,0.015508354975879435
2023-12-27,-0.01187788394776279
2023-12-28,0.005151697545808798
2023-12-29,-0.02220953311558127
2024-01-02,-0.0343622684895899
2024-01-03,-0.029553665462782264
2024-01-04,0.00994405505871776
2024-01-05,-0.01661541278545675
2024-01-08,0.04317900837443056
2024-01-09,-0.016796681785484213
2024-01-10,0.02440521908326243
2024-01-11,-0.006551554756011657
2024-01-12,0.004796158407816664
2024-01-16,-0.01372312285771804
2024-01-17,-0.008469527597187332
2024-01-18,0.0006101421143525076
2024-01-19,0.023170797375255514
2024-01-22,0.0488676794558669
2024-01-23,-0.015340934767702818
2024-01-24,-0.033467970355421706
2024-01-25,-0.01731348749416972
2024-01-26,-0.006682789132515521
2024-01-29,0.04525992378305044
2024-01-30,-0.02047983489436811
2024-01-31,-0.03882912947536177
2024-02-01,0.014916082588076529
2024-02-02,0.04225355402824915
2024-02-05,-0.01762638873915745
2024-02-06,0.30801445797701255
2024-02-07,0.07910377118654788
2024-02-08,0.03855931494503806
2024-02-09,-0.005304001097562017
2024-02-12,0.027481546323108175
