Date,ODFL
2015-10-07,-0.007965537359950425
2015-10-08,-0.006423559207456964
2015-10-09,0.02101177583989311
2015-10-12,-0.006015560643137685
2015-10-13,-0.02468555390640026
2015-10-14,0.0065316948928724194
2015-10-15,0.007300436227515528
2015-10-16,0.0011275202699172482
2015-10-19,0.002413121198678425
2015-10-20,0.023752082253571505
2015-10-21,0.006427571825717182
2015-10-22,0.0074766154905758775
2015-10-23,0.002628011522918472
2015-10-26,0.007710417360154986
2015-10-27,-0.04162225708457579
2015-10-28,-0.030017553643311046
2015-10-29,0.03753077262779336
2015-10-30,-0.017293154931975474
2015-11-02,0.008234040761004868
2015-11-03,0.021136375309341426
2015-11-04,0.008781786513780698
2015-11-05,0.006372971794284421
2015-11-06,0.012512107922860505
2015-11-09,-0.0257819893382214
2015-11-10,0.013310178737879541
2015-11-11,0.006799704428397391
2015-11-12,-0.031926367728185245
2015-11-13,-0.003963495569398012
2015-11-16,0.012734542764595513
2015-11-17,-0.0017289806720965917
2015-11-18,0.0017319752237829888
2015-11-19,0.013832124951074443
2015-11-20,0.0007750693145627263
2015-11-23,-0.011773729756410556
2015-11-24,0.009249137929672413
2015-11-25,0.0023300024210808346
2015-11-27,0.013327069755407983
2015-11-30,-0.025691937386601582
2015-12-01,-0.0061216583513101774
2015-12-02,-0.0056853001577996665
2015-12-03,-0.0053999894531455706
2015-12-04,0.006387560007937942
2015-12-07,-0.017454887627252003
2015-12-08,-0.01711904384832208
2015-12-09,0.00262920580137882
2015-12-10,0.0018028450264504503
2015-12-11,-0.03418969623653123
2015-12-14,-0.01236430147747003
2015-12-15,0.01594919521434668
2015-12-16,0.031060048105258753
2015-12-17,-0.01588051312604921
2015-12-18,-0.04757963194458559
2015-12-21,0.003668009086811752
2015-12-22,0.02192855243570957
2015-12-23,0.0010216945772341113
2015-12-24,-0.001190810845759116
2015-12-28,-0.0001705639020335159
2015-12-29,0.007836268697810844
2015-12-30,-0.007775339051784402
2015-12-31,0.0063031537585303
2016-01-04,-0.011003833721897949
2016-01-05,0.008729662493577095
2016-01-06,-0.023926437708592263
2016-01-07,-0.038421390986824955
2016-01-08,-0.007413138653895257
2016-01-11,-0.007285778773237439
2016-01-12,0.015780069416379217
2016-01-13,-0.042810582076766246
2016-01-14,-0.0018874044479820773
2016-01-15,-0.016827298711483585
2016-01-19,-0.020576832675289203
2016-01-20,-0.00667561793556759
2016-01-21,0.01601078933456268
2016-01-22,0.023346358706954895
2016-01-25,-0.02414446076315191
2016-01-26,0.037209955596664734
2016-01-27,-0.011457003385919706
2016-01-28,-0.007220382939956971
2016-01-29,0.049377738753988876
2016-02-01,0.03355789679019838
2016-02-02,-0.023821866531301805
2016-02-03,0.0012655049271417251
2016-02-04,0.08431120631790034
2016-02-05,-0.00849168412775092
2016-02-08,0.005541648032222568
2016-02-09,0.01870416053411028
2016-02-10,-0.01836073833673524
2016-02-11,-0.016032222468102098
2016-02-12,0.034453986737390085
2016-02-16,0.02493827491945244
2016-02-17,0.00048013435789839853
2016-02-18,0.005440018031259264
2016-02-19,0.002864504709860549
2016-02-22,0.013011833874740475
2016-02-23,-0.005639361167728452
2016-02-24,-0.0009451772889214061
2016-02-25,0.004415124953421001
2016-02-26,0.01742529430587636
2016-02-29,-0.0038573591296855447
2016-03-01,0.04089218374956283
2016-03-02,-0.0068452505940308495
2016-03-03,0.007491622205554771
2016-03-04,0.012939137777018273
2016-03-07,0.008809168032014147
2016-03-08,-0.019939051439380573
2016-03-09,-0.0007424695860844821
2016-03-10,0.008322225754404888
2016-03-11,0.014148734950929054
2016-03-14,-0.017584640195430268
2016-03-15,-0.004585729353386414
2016-03-16,0.0069847346269580335
2016-03-17,0.025678889676173045
2016-03-18,0.004892017078809152
2016-03-21,-0.0070159627882149245
2016-03-22,-0.007065534314041
2016-03-23,-0.005954237737460288
2016-03-24,0.0005842223415977177
2016-03-28,-0.010366596903897296
2016-03-29,0.028475054608663175
2016-03-30,-0.0010043557520097446
2016-03-31,-0.00028724728475115757
2016-04-01,-0.002298127595729893
2016-04-04,-0.00892603436933792
2016-04-05,-0.012202262966384714
2016-04-06,-0.0007353504057157068
2016-04-07,-0.01221506670315009
2016-04-08,-0.0010426703384491809
2016-04-11,0.008799440593474595
2016-04-12,0.004878670046794431
2016-04-13,0.013682473968539277
2016-04-14,-0.003193140513241266
2016-04-15,0.009027755656849878
2016-04-18,0.003174366613164503
2016-04-19,0.006473112346475407
2016-04-20,0.008289104299683103
2016-04-21,-0.0337348865015914
2016-04-22,0.012029011913774923
2016-04-25,-0.016669065759050583
2016-04-26,0.02800694051533692
2016-04-27,0.03455703399620025
2016-04-28,-0.0767847342167397
2016-04-29,-0.00840700694282126
2016-05-02,-0.00075697040212519
2016-05-03,-0.012424060339763732
2016-05-04,-0.020558547767799196
2016-05-05,-0.014411143540376092
2016-05-06,0.014621861282140491
2016-05-09,0.01362741136485024
2016-05-10,0.008345270877264
2016-05-11,-0.01256695611814751
2016-05-12,-0.010554214264306583
2016-05-13,-0.02462769685417232
2016-05-16,-0.004663740958710028
2016-05-17,0.0053320274368544585
2016-05-18,-0.009803738465587464
2016-05-19,0.012497809524845138
2016-05-20,0.014587909103428887
2016-05-23,0.00537248971633475
2016-05-24,0.003928425340724129
2016-05-25,0.0037573144098015376
2016-05-26,-0.0028071368720327117
2016-05-27,0.0057865979883304774
2016-05-31,0.0006222007764187243
2016-06-01,-0.012898238670024043
2016-06-02,-0.013539254654025501
2016-06-03,-0.0023937710291161984
2016-06-06,0.0063990858340412515
2016-06-07,-0.005563645284180407
2016-06-08,0.005434800120623917
2016-06-09,-0.026709180867365512
2016-06-10,-0.01911145084269028
2016-06-13,-0.01015801220679402
2016-06-14,-0.020188472020502002
2016-06-15,0.0030905495699351526
2016-06-16,0.0010267385366728998
2016-06-17,0.013509099270371472
2016-06-20,0.0359373513601271
2016-06-21,-0.025081499810885477
2016-06-22,0.0033412863244175472
2016-06-23,0.01615050760374026
2016-06-24,-0.03572020816897392
2016-06-27,-0.028886693992720924
2016-06-28,0.010323749780456692
2016-06-29,0.028922332749862223
2016-06-30,0.01514892803371004
2016-07-01,0.016415345539474657
2016-07-05,-0.014845115618640436
2016-07-06,-0.003643011033492183
2016-07-07,-0.0016614939177419519
2016-07-08,0.03479241077332884
2016-07-11,0.012709232153418792
2016-07-12,0.0092135742604611
2016-07-13,0.0012593065638764056
2016-07-14,0.02310932652556197
2016-07-15,0.002304850033065131
2016-07-18,-0.003065763582818737
2016-07-19,-0.002614049439924049
2016-07-20,-0.0012340317435013404
2016-07-21,0.001389589164664029
2016-07-22,0.03807608764993686
2016-07-25,-0.0031186716089508515
2016-07-26,0.013555962626667917
2016-07-27,-0.004115158205203362
2016-07-28,0.027892667016773842
2016-07-29,0.00014334764766843477
2016-08-01,-0.003875789533172358
2016-08-02,-0.010087996985597036
2016-08-03,0.005677668292630722
2016-08-04,0.0033292646231111167
2016-08-05,0.019333699619505484
2016-08-08,0.002830905152844787
2016-08-09,-0.008468573892156606
2016-08-10,-0.007117475565590059
2016-08-11,0.004874397872248082
2016-08-12,-0.010272228390166505
2016-08-15,0.005622097224052602
2016-08-16,-0.0015769721777233459
2016-08-17,-0.0020102719996077933
2016-08-18,-0.0005753985312922927
2016-08-19,0.007197476005995185
2016-08-22,-0.007146042536302355
2016-08-23,0.004750154941811635
2016-08-24,0.006303766741434069
2016-08-25,-0.010962360225116985
2016-08-26,-0.0044625460707592435
2016-08-29,0.00910937690339475
2016-08-30,0.014042405265564328
2016-08-31,0.005086888018343005
2016-09-01,-0.0009843055403090384
2016-09-02,-0.002251307039633499
2016-09-06,-0.011424845208416246
2016-09-07,0.006848236849061662
2016-09-08,-0.005809540820278625
2016-09-09,-0.03990887368633467
2016-09-12,0.02019017877614715
2016-09-13,-0.01979060296421198
2016-09-14,0.00489912568108819
2016-09-15,0.018761896653749277
2016-09-16,-0.0036251377965043075
2016-09-19,0.005239053156508744
2016-09-20,-0.0205586638023052
2016-09-21,0.007982242052989141
2016-09-22,-0.007039225110525571
2016-09-23,-0.010485491504842126
2016-09-26,0.00253709992073059
2016-09-27,-0.0028287541874574273
2016-09-28,0.004478849454662814
2016-09-29,0.0005947345416605909
2016-09-30,0.01916242560659409
2016-10-03,0.0064128399554381765
2016-10-04,0.001158463303408075
2016-10-05,0.015188995154784113
2016-10-06,0.005556786154127247
2016-10-07,0.0004253608846431778
2016-10-10,0.014164213882602361
2016-10-11,-0.007821099430359468
2016-10-12,-0.002392900549827992
2016-10-13,-0.016227129280535935
2016-10-14,-0.002437865179116483
2016-10-17,0.003306764815122154
2016-10-18,0.003295781196153591
2016-10-19,0.0034282427516318936
2016-10-20,-0.007402144205554184
2016-10-21,0.005162587320278078
2016-10-24,0.013126174993391526
2016-10-25,0.0030980915085023764
2016-10-26,0.03411466988487
2016-10-27,0.040863759351243534
2016-10-28,-0.018912273614591357
2016-10-31,-0.007178922909339747
2016-11-01,-0.01044469461085451
2016-11-02,-0.005818766227087546
2016-11-03,0.0006806827324468134
2016-11-04,-0.006664782319609763
2016-11-07,0.023551686633908053
2016-11-08,0.006688921032850681
2016-11-09,0.02777415350345991
2016-11-10,0.04667723186814943
2016-11-11,0.014082803937012445
2016-11-14,0.03130685128568533
2016-11-15,0.006496862533136971
2016-11-16,0.006454369134696547
2016-11-17,0.012243509939378727
2016-11-18,-0.006911560990791599
2016-11-21,0.004987693240876112
2016-11-22,0.00011557952456375808
2016-11-23,0.018234274858905275
2016-11-25,0.0097472042129092
2016-11-28,-0.023347140671202582
2016-11-29,-0.005171738034866258
2016-11-30,0.0085488010986432
2016-12-01,0.023596848166569373
2016-12-02,-0.01365278381081958
2016-12-05,-0.002042133507866639
2016-12-06,0.01057302946975569
2016-12-07,0.024524877479662477
2016-12-08,0.004392300934721316
2016-12-09,-0.025582412528093457
2016-12-12,-0.004824424076767753
2016-12-13,-0.009695557113704734
2016-12-14,-0.005464467227606962
2016-12-15,0.004922239301265785
2016-12-16,-0.002961447692807928
2016-12-19,0.0014847494153460428
2016-12-20,0.010381354413293131
2016-12-21,-0.01117777102729356
2016-12-22,-0.007421744975566025
2016-12-23,-0.0005752194584316417
2016-12-27,0.0036833459398506463
2016-12-28,-0.017431397320504916
2016-12-29,0.006419449916042597
2016-12-30,-0.0051028715022740645
2017-01-03,0.011540125198799878
2017-01-04,0.004148273695607774
2017-01-05,-0.011819916789418738
2017-01-06,-0.00011629087867093268
2017-01-09,-0.005458525808284653
2017-01-10,0.012378482369895583
2017-01-11,0.00449898329529419
2017-01-12,-0.0009188065713700011
2017-01-13,0.014138032644870124
2017-01-17,-0.01926795272895243
2017-01-18,0.016641723928077834
2017-01-19,-0.01250427628537254
2017-01-20,0.0079428833116868
2017-01-23,-0.0033118484015630667
2017-01-24,0.01936502395890538
2017-01-25,0.02664132070220493
2017-01-26,-0.0129202322951667
2017-01-27,0.004326177798469333
2017-01-30,-0.011597119268265899
2017-01-31,-0.013521050954023561
2017-02-01,-0.006230250077703503
2017-02-02,-0.013336271734232352
2017-02-03,0.029459188723152563
2017-02-06,0.003815455088129527
2017-02-07,-0.0166573541800471
2017-02-08,0.01091422756983107
2017-02-09,0.019118303328090613
2017-02-10,0.018539036611525672
2017-02-13,0.0031419629078284217
2017-02-14,-0.00799230883948776
2017-02-15,0.008927339231661335
2017-02-16,-0.0025896368334558106
2017-02-17,-0.0007576058858620449
2017-02-21,-0.0014071687483618867
2017-02-22,-0.005963422354399839
2017-02-23,-0.010580208750986198
2017-02-24,0.011244465121556635
2017-02-27,0.00784923207542576
2017-02-28,-0.007463602576341599
2017-03-01,0.03051439526747357
2017-03-02,-0.02466662821114085
2017-03-03,-0.008900439888843703
2017-03-06,-0.004928166711475668
2017-03-07,-0.008914619840957538
2017-03-08,-0.004331136579211692
2017-03-09,-0.011934049031023242
2017-03-10,0.009707625366567108
2017-03-13,-0.0015648958018417147
2017-03-14,-0.015899817548295503
2017-03-15,0.005233545581746046
2017-03-16,-0.006111878330356646
2017-03-17,-0.005238449016564117
2017-03-20,-0.00984563487360346
2017-03-21,-0.0184991116487615
2017-03-22,0.0010603972970089082
2017-03-23,0.003530123624020609
2017-03-24,-0.006449474337318906
2017-03-27,-0.002242230358658337
2017-03-28,0.017388209073242678
2017-03-29,-0.00685953356521396
2017-03-30,0.005501983352884654
2017-03-31,-0.0037257916117696688
2017-04-03,-0.012738126985509024
2017-04-04,0.0011838128490455624
2017-04-05,-0.010759006831821294
2017-04-06,0.003226656783213544
2017-04-07,-0.008339083744329012
2017-04-10,0.014776611201752887
2017-04-11,-0.006037767016921158
2017-04-12,-0.02262977471027483
2017-04-13,-0.017791669761111684
2017-04-17,0.01997492681476576
2017-04-18,-0.006325068175110138
2017-04-19,0.0014688608034711947
2017-04-20,0.021024215713855376
2017-04-21,0.009577574639234143
2017-04-24,0.02324192130856395
2017-04-25,-0.002665259178472601
2017-04-26,0.012433057979095219
2017-04-27,0.03546438196295276
2017-04-28,-0.018843115352358053
2017-05-01,-0.0032759466711770324
2017-05-02,0.0012468072129550034
2017-05-03,-0.006905216439586859
2017-05-04,-0.005585294043784161
2017-05-05,-0.009284733688732727
2017-05-08,-0.011917294539169232
2017-05-09,-0.002927441721634172
2017-05-10,-0.003170644306083381
2017-05-11,-0.010367635366248518
2017-05-12,-0.00011894493096464842
2017-05-15,0.006190949280064917
2017-05-16,0.009348283915859623
2017-05-17,-0.022743149035916232
2017-05-18,0.02183264824039477
2017-05-19,0.009509416802771842
2017-05-22,0.009303371842085628
2017-05-23,0.011752468402556948
2017-05-24,0.013096628398049814
2017-05-25,0.008880324303236042
2017-05-26,-0.007688121411937754
2017-05-30,0.004940550861479265
2017-05-31,-0.0020110265665278515
2017-06-01,0.007612741478765672
2017-06-02,0.004227135835136675
2017-06-05,0.012184196932427671
2017-06-06,0.005909644499424882
2017-06-07,0.017950246750486842
2017-06-08,0.0019237552572601846
2017-06-09,0.0014934162467734602
2017-06-12,0.010863703938753577
2017-06-13,0.00579487572342452
2017-06-14,-0.01340870630730151
2017-06-15,0.0004245089001135849
2017-06-16,0.005094582367689338
2017-06-19,0.0022176524107373474
2017-06-20,-0.023601556993790518
2017-06-21,-0.00561102908468214
2017-06-22,-0.007705036486204908
2017-06-23,0.007655266569524644
2017-06-26,0.003581568386915812
2017-06-27,0.0042174532483654215
2017-06-28,0.03101460432694192
2017-06-29,-0.00762479111907155
2017-06-30,0.0024208167575963113
2017-07-03,0.01637984620790678
2017-07-05,0.008367699637988002
2017-07-06,-0.007581022243410951
2017-07-07,0.010012961794463537
2017-07-10,0.0031687790550272155
2017-07-11,-0.005807311678267646
2017-07-12,0.014756439955887712
2017-07-13,0.0022219916049333044
2017-07-14,0.00755796852889179
2017-07-17,-0.0062009286424021814
2017-07-18,-0.010667293926911126
2017-07-19,-0.001830821259695803
2017-07-20,-0.0100888302494897
2017-07-21,0.0031913696963850047
2017-07-24,0.012211522718336143
2017-07-25,0.012976488447540957
2017-07-26,0.0048038387133177984
2017-07-27,-0.039840935357700946
2017-07-28,0.01711660200297982
2017-07-31,-0.021825919142546946
2017-08-01,-0.015326796857487945
2017-08-02,-0.0016943631479774401
2017-08-03,0.003287992474118484
2017-08-04,0.017232486271232084
2017-08-07,0.0018705886396417348
2017-08-08,0.0036308464350915948
2017-08-09,0.0032041116334506903
2017-08-10,-0.01833938209552166
2017-08-11,0.010495790755756573
2017-08-14,0.015164050064935708
2017-08-15,-0.001432693199313495
2017-08-16,-0.007376802846366992
2017-08-17,-0.014966937514876988
2017-08-18,-0.006706646339588507
2017-08-21,-0.010232994729970302
2017-08-22,0.013216640435041338
2017-08-23,-0.013675419314241877
2017-08-24,-0.0018131595150050472
2017-08-25,0.019553229419105422
2017-08-28,0.018864019731702264
2017-08-29,0.019852091760260482
2017-08-30,0.009984683469304478
2017-08-31,-0.0023965248440215303
2017-09-01,0.004007830186154138
2017-09-05,0.0003991949568369346
2017-09-06,-0.0012965121523693668
2017-09-07,0.001098654576153102
2017-09-08,0.017062056870377873
2017-09-11,0.0003926516393728541
2017-09-12,-0.001470996333985064
2017-09-13,-0.011785538992045153
2017-09-14,-0.006360340925457009
2017-09-15,0.0035006409566007424
2017-09-18,0.01146209953015176
2017-09-19,0.0095586063332056
2017-09-20,0.014250844773113558
2017-09-21,0.004619076880795658
2017-09-22,0.0135072705326591
2017-09-25,0.009357456235902228
2017-09-26,0.007116650711316508
2017-09-27,0.011993999703040492
2017-09-28,-0.0008262367079114874
2017-09-29,0.012505425031740458
2017-10-02,-0.0039962591227359345
2017-10-03,-0.006200209414829461
2017-10-04,-0.00871603351933492
2017-10-05,-0.00046289306524704976
2017-10-06,0.007315368063143701
2017-10-09,0.00018407155189370528
2017-10-10,-0.003952355752866787
2017-10-11,0.00036899052895233986
2017-10-12,0.009224195454684114
2017-10-13,-0.017640314248516198
2017-10-16,0.007164225326895757
2017-10-17,-0.0027709890106050183
2017-10-18,0.015747654725177807
2017-10-19,0.008937703524070972
2017-10-20,0.01690290727398125
2017-10-23,-0.00622201451470672
2017-10-24,0.004561958327579996
2017-10-25,-0.011397043462318401
2017-10-26,0.05584035083741101
2017-10-27,0.05638475866979675
2017-10-30,-0.02608151771168865
2017-10-31,0.004311049857116611
2017-11-01,-0.009576524370965456
2017-11-02,0.012169901759965684
2017-11-03,-0.0032940237415008955
2017-11-06,-0.0032224827649519616
2017-11-07,0.004807710207622495
2017-11-08,-0.0022273180826108963
2017-11-09,-0.015212839117869192
2017-11-10,-0.0017631458165353608
2017-11-13,-0.005550989212960045
2017-11-14,0.006681515144547623
2017-11-15,-0.014366381608457601
2017-11-16,0.015087397672001401
2017-11-17,-0.0010078226851417682
2017-11-20,0.012271993995845554
2017-11-21,0.023166890594529255
2017-11-22,0.0003244253536782704
2017-11-24,-0.0016221760557761922
2017-11-27,0.0022752743910989803
2017-11-28,0.012404717319262293
2017-11-29,0.017458146301937205
2017-11-30,0.017237669127666777
2017-12-01,-0.014160282541660352
2017-12-04,0.0025902988802832816
2017-12-05,-0.0026639249833394496
2017-12-06,0.010133605834074189
2017-12-07,0.008087775440625444
2017-12-08,0.006711418568346117
2017-12-11,-0.014482853182624655
2017-12-12,0.003576692020432981
2017-12-13,-0.0005421822850699698
2017-12-14,-0.006899201200058491
2017-12-15,0.010303242068153029
2017-12-18,-0.0009266747924472352
2017-12-19,0.003634418309481635
2017-12-20,-0.0033900995188189675
2017-12-21,0.001778023804753559
2017-12-22,0.024002695254399686
2017-12-26,-0.0006030063793694973
2017-12-27,0.007616858666183113
2017-12-28,-0.006137484605459487
2017-12-29,-0.00933788086512688
2018-01-02,0.02196895395202536
2018-01-03,0.0010411389116158354
2018-01-04,0.0058700725906655205
2018-01-05,0.009086273002622214
2018-01-08,0.009956416468240636
2018-01-09,0.0109449223291056
2018-01-10,-0.011328604126279451
2018-01-11,0.02110386370541284
2018-01-12,0.012642086002489838
2018-01-16,-0.0028055184584525605
2018-01-17,0.01702060814812767
2018-01-18,0.00885203393398104
2018-01-19,0.014326885117741162
2018-01-22,0.00763680249802845
2018-01-23,0.0008716760419633651
2018-01-24,-0.006231836111867395
2018-01-25,0.002427322679331656
2018-01-26,0.008475772718486319
2018-01-29,-0.013006857668575456
2018-01-30,-0.00790723068130661
2018-01-31,-0.0023840602657481114
2018-02-01,0.005462683264212842
2018-02-02,-0.014669152205057046
2018-02-05,-0.04018174545119457
2018-02-06,0.008114021547603434
2018-02-07,0.011539482412603608
2018-02-08,-0.07253008422810392
2018-02-09,-0.01192019213058737
2018-02-12,0.014753618250797018
2018-02-13,0.026805934738058035
2018-02-14,0.021534123378911252
2018-02-15,-0.014944015576850767
2018-02-16,0.0013926365026568632
2018-02-20,-0.010318959398032512
2018-02-21,0.010130558090332364
2018-02-22,0.018521206885207198
2018-02-23,0.002731282050585593
2018-02-26,0.009246790760913282
2018-02-27,-0.013920647169042288
2018-02-28,0.0005764227118034704
2018-03-01,-0.00784651435406003
2018-03-02,0.006965189562378793
2018-03-05,-0.0025964534680325
2018-03-06,0.008460206280985094
2018-03-07,0.018355240871238854
2018-03-08,0.0033796007171111864
2018-03-09,0.03564643710336779
2018-03-12,0.002032808112620188
2018-03-13,0.003786409060636986
2018-03-14,-0.016840553345866316
2018-03-15,0.008016355943570197
2018-03-16,-0.00027173586119333404
2018-03-19,0.005371049954101981
2018-03-20,0.014134245165203119
2018-03-21,0.004067458178563799
2018-03-22,-0.026100740370613162
2018-03-23,-0.019776281449784272
2018-03-26,0.027201721949063007
2018-03-27,-0.03318646095262934
2018-03-28,-0.004483434585822232
2018-03-29,0.034199212415491065
2018-04-02,-0.03674232640756958
2018-04-03,0.021049630990081836
2018-04-04,0.011899079777613286
2018-04-05,-0.008409112745389469
2018-04-06,-0.02895754686204155
2018-04-09,-0.004757544123634938
2018-04-10,0.017122408082501872
2018-04-11,0.002314442372007175
2018-04-12,0.017424756134336583
2018-04-13,-0.009216584251629079
2018-04-16,0.025199759334491922
2018-04-17,0.012798022667824371
2018-04-18,0.009493735297565697
2018-04-19,-0.007284954994783099
2018-04-20,-0.009206987813576983
2018-04-23,-0.00020189437467921234
2018-04-24,-0.041217974882160835
2018-04-25,-0.003863205651712054
2018-04-26,-0.06261898834280355
2018-04-27,0.007974040937629434
2018-04-30,-0.0009702110766102168
2018-05-01,-0.015762795652138673
2018-05-02,0.00979129593521133
2018-05-03,0.0009774051772850623
