Date,MRK
2015-11-18,0.009681487067738637
2015-11-19,0.0009221313615055404
2015-11-20,-0.0033162370133340557
2015-11-23,-0.0016635856755594647
2015-11-24,-0.009813029242587534
2015-11-25,0.004487759171747596
2015-11-27,0.004467307622230132
2015-11-30,-0.017605368468582072
2015-12-01,0.02942830201520419
2015-12-02,-0.013743715101879661
2015-12-03,-0.022854153456945636
2015-12-04,0.019965978048057886
2015-12-07,0.0007455779566298837
2015-12-08,-0.003911568965513812
2015-12-09,-0.012156476881887368
2015-12-10,0.016471026412225642
2015-12-11,-0.02028943583315257
2015-12-14,0.0009585889570551398
2015-12-15,0.01341015868658757
2015-12-16,0.021172208315642038
2015-12-17,-0.02517607695177171
2015-12-18,-0.019369685667257053
2015-12-21,0.004454301016821427
2015-12-22,0.004433620517624304
2015-12-23,0.01689095408568786
2015-12-24,-0.0024538911471809755
2015-12-28,-0.00018907733900508372
2015-12-29,0.009462231767256357
2015-12-30,-0.0016870662928545332
2015-12-31,-0.008074874852643021
2016-01-04,-0.006437137446660857
2016-01-05,0.012766867414276017
2016-01-06,-0.013734794346258572
2016-01-07,-0.008775123872702295
2016-01-08,-0.016936147312542116
2016-01-11,0.0033279975816935536
2016-01-12,0.009951084899538776
2016-01-13,-0.021251785073300944
2016-01-14,0.02250276167234655
2016-01-15,-0.012741039439101542
2016-01-19,0.003910814567462673
2016-01-20,-0.015387680316486851
2016-01-21,0.007319774380112776
2016-01-22,0.008444257265613375
2016-01-25,-0.00837354886477304
2016-01-26,0.010407955002321057
2016-01-27,-0.02099107834745384
2016-01-28,-0.023228223427756434
2016-01-29,0.029877866758065474
2016-02-01,0.00157906888011361
2016-02-02,-0.006699593102409973
2016-02-03,-0.007141345006340338
2016-02-04,-0.029171114128785924
2016-02-05,0.016258789408398977
2016-02-08,-0.011138251786791176
2016-02-09,0.006758379184665042
2016-02-10,0.007526197477389918
2016-02-11,-0.013728906795465012
2016-02-12,0.0036848092106767094
2016-02-16,0.015296659850509764
2016-02-17,0.016472544756302554
2016-02-18,-0.005533698491992922
2016-02-19,-0.003974651397210871
2016-02-22,0.012969058275155154
2016-02-23,-0.004530419205944547
2016-02-24,0.00039596775131989226
2016-02-25,0.00870234366019762
2016-02-26,-0.007058415044113864
2016-02-29,-0.008491476216328175
2016-03-01,0.030670942643283183
2016-03-02,0.010048657396387162
2016-03-03,-0.0032528446664128463
2016-03-04,-0.0003837010682364861
2016-03-07,0.01075268154877218
2016-03-08,-0.0036097467631621694
2016-03-09,-0.0017154898468159097
2016-03-10,0.012987382976161976
2016-03-11,0.011790973838212926
2016-03-14,-0.002255673705306438
2016-03-15,-0.012433803657917353
2016-03-16,-0.009156746571401975
2016-03-17,-0.007893765806715969
2016-03-18,0.013972551283259138
2016-03-21,0.010526042437498884
2016-03-22,0.004356101975850457
2016-03-23,0.0009427019705490203
2016-03-24,-0.0001881231767454361
2016-03-28,-0.004522297440154532
2016-03-29,0.00927479671534126
2016-03-30,-0.0018755472789901972
2016-03-31,-0.005824743412817468
2016-04-01,0.01493121760752314
2016-04-04,0.013035331205686784
2016-04-05,-0.002941026026998861
2016-04-06,0.02562681149967183
2016-04-07,-0.003775307781669124
2016-04-08,-0.0010823235344974425
2016-04-11,-0.005599962699467165
2016-04-12,0.00526813910498336
2016-04-13,0.01120320747291692
2016-04-14,0.00875660192737504
2016-04-15,-0.005491550478548324
2016-04-18,0.006590599596527857
2016-04-19,0.006193476112619667
2016-04-20,-0.004924543466017339
2016-04-21,0.00035353404774562946
2016-04-22,0.002473395523596933
2016-04-25,-0.009164377681802116
2016-04-26,-0.003201991713512431
2016-04-27,0.00481832151979944
2016-04-28,-0.01012271217715821
2016-04-29,-0.016146402672198468
2016-05-02,0.008388117693438613
2016-05-03,-0.003978216849862215
2016-05-04,-0.004902203239357084
2016-05-05,-0.013135910449914578
2016-05-06,-0.009058939893651141
2016-05-09,0.009327854747667619
2016-05-10,0.01072129759894036
2016-05-11,-0.006766768179497951
2016-05-12,-0.0034986587011105463
2016-05-13,-0.004434266248317775
2016-05-16,0.014291060016195622
2016-05-17,-0.006038444237932317
2016-05-18,0.0064431762476153676
2016-05-19,-0.0016461933088544045
2016-05-20,0.009710299147598134
2016-05-23,-0.0034474865643622232
2016-05-24,0.012381544110650289
2016-05-25,0.01744614243620446
2016-05-26,-0.003181618829172117
2016-05-27,0.001595698934837797
2016-05-31,-0.0038951025890837654
2016-06-01,0.0012445011373383164
2016-06-02,0.008698327657238103
2016-06-03,-0.0031677137406894706
2016-06-06,0.009357041118933429
2016-06-07,-0.002973285579300766
2016-06-08,0.010876845410766833
2016-06-09,-0.007635895146167582
2016-06-10,-0.006470914624526647
2016-06-13,-0.004258912471040599
2016-06-14,0.0024949369027758017
2016-06-15,-0.0028442602105548387
2016-06-16,0.02513813136006693
2016-06-17,-0.028000193833710774
2016-06-20,0.004473158883209649
2016-06-21,0.0019593539179587616
2016-06-22,0.014044562880516365
2016-06-23,0.011220205660758653
2016-06-24,-0.031206637446579477
2016-06-27,-0.010200708133715652
2016-06-28,0.004881831355919131
2016-06-29,0.026448159960620554
2016-06-30,0.009816053135700109
2016-07-01,0.005728074821511608
2016-07-05,0.0010355777626529505
2016-07-06,0.020000246548457667
2016-07-07,-0.006423374892461697
2016-07-08,0.009697173186499208
2016-07-11,-0.00016865823340062036
2016-07-12,0.004381689769241248
2016-07-13,-0.0008388717836080861
2016-07-14,0.001678975593585097
2016-07-15,-0.0003350031195568093
2016-07-18,-0.01022952714787273
2016-07-19,-0.006099853603157235
2016-07-20,0.0022160171273046814
2016-07-21,0.0
2016-07-22,0.0005101684029680253
2016-07-25,-0.0044199795732805525
2016-07-26,-0.0034153481939538377
2016-07-27,0.0041125894440685595
2016-07-28,-0.002901194057836398
2016-07-29,0.0039363486423156235
2016-08-01,0.0
2016-08-02,-0.005625811983951068
2016-08-03,-0.011657595381882602
2016-08-04,0.003295627418554936
2016-08-05,0.10408047496605355
2016-08-08,-0.015659471067745123
2016-08-09,-0.005886049106834879
2016-08-10,0.0024003124924019126
2016-08-11,0.015804664747500974
2016-08-12,-0.004400485127459164
2016-08-15,-0.0004733629207288592
2016-08-16,-0.004422028209816742
2016-08-17,0.003965561800709061
2016-08-18,0.005372163962102272
2016-08-19,-0.004243171502174126
2016-08-22,0.002998708497571556
2016-08-23,0.00047212130713147893
2016-08-24,-0.013369190013115873
2016-08-25,-0.0065359433302947245
2016-08-26,0.008504616825735
2016-08-29,0.002545494939876214
2016-08-30,-0.004760590848254864
2016-08-31,0.001275295056596848
2016-09-01,0.0017520089702858233
2016-09-02,0.0012716103339276419
2016-09-06,0.004128445000242564
2016-09-07,-0.005850929933823412
2016-09-08,0.005885364790849668
2016-09-09,-0.011859561720198863
2016-09-12,0.011201654601165512
2016-09-13,-0.014666231152735243
2016-09-14,-0.007441885599669296
2016-09-15,0.016788799481824768
2016-09-16,-0.0016030182256311365
2016-09-19,-0.015253710773715179
2016-09-20,0.009946247493674232
2016-09-21,0.012269986207619432
2016-09-22,0.0051037272316456495
2016-09-23,-0.000952125881691579
2016-09-26,-0.012865161912456013
2016-09-27,0.006757590259705237
2016-09-28,0.01166674827020664
2016-09-29,-0.021958523274901776
2016-09-30,0.008075852434932917
2016-10-03,0.0017629743606897286
2016-10-04,-0.0009598238024616235
2016-10-05,0.005443447174514615
2016-10-06,-0.002229548414226623
2016-10-07,0.001755773855661058
2016-10-10,0.01800180624189429
2016-10-11,-0.030829178745334418
2016-10-12,-0.0043597671712076735
2016-10-13,0.013785353179686988
2016-10-14,-0.005918999031756855
2016-10-17,-0.009977601251890844
2016-10-18,0.009265443529939077
2016-10-19,-0.003543195200022442
2016-10-20,0.0008079471360644686
2016-10-21,-0.01162797950222827
2016-10-24,-0.007352667785286426
2016-10-25,0.019753119722999868
2016-10-26,-0.017433518687555605
2016-10-27,0.00689977851567769
2016-10-28,-0.03997402500306335
2016-10-31,-0.0020393533461733337
2016-11-01,0.009877550512524369
2016-11-02,-0.007757405540284812
2016-11-03,-0.006967613202648715
2016-11-04,0.0066746709959835115
2016-11-07,0.02091135711582659
2016-11-08,0.007659994821837879
2016-11-09,0.06065128195264702
2016-11-10,0.012153351100306242
2016-11-11,-0.015548088934965842
2016-11-14,-0.006567711385662589
2016-11-15,0.0018890472473760411
2016-11-16,-0.016025437613840454
2016-11-17,0.0011178002650755747
2016-11-18,-0.013237561001880449
2016-11-21,0.006949964976023182
2016-11-22,-0.00963079387785637
2016-11-23,-0.0009724955553814807
2016-11-25,0.009247320112796276
2016-11-28,-0.006590669270048144
2016-11-29,0.006310612953519978
2016-11-30,-0.016079659967801363
2016-12-01,-0.007027200100439779
2016-12-02,0.006089476322558962
2016-12-05,-0.014395780532071134
2016-12-06,0.0004981666756032066
2016-12-07,-0.003649758270072634
2016-12-08,0.0009990506542230104
2016-12-09,0.018462905517308004
2016-12-12,0.008002912350589364
2016-12-13,0.00881617149339231
2016-12-14,0.00016202503634676901
2016-12-15,0.009223203657200196
2016-12-16,0.0011222163715209899
2016-12-19,-0.020820097953218153
2016-12-20,-0.010467732785260364
2016-12-21,-0.01768596402556455
2016-12-22,0.0025240986802927967
2016-12-23,-0.00033563540450198825
2016-12-27,0.0038615813483020567
2016-12-28,-0.008696910109926237
2016-12-29,-0.0038804750420798895
2016-12-30,-0.0028796517679382516
2017-01-03,0.0217428121257357
2017-01-04,-0.00033245482368615686
2017-01-05,-0.00033265152117445407
2017-01-06,0.0026619253938842125
2017-01-09,0.013771250618405562
2017-01-10,-0.019312823767876575
2017-01-11,0.028537933225794898
2017-01-12,0.009411179207216014
2017-01-13,0.0020896076093386284
2017-01-17,-0.013795103122225871
2017-01-18,-0.00504220539811584
2017-01-19,-0.013732216320529789
2017-01-20,0.03646606823636933
2017-01-23,-0.01151424406572843
2017-01-24,-0.009707293038782927
2017-01-25,-0.0021239145621289035
2017-01-26,0.001964696348420558
2017-01-27,0.008986876732822724
2017-01-30,-0.005182539649921658
2017-01-31,0.009116544459605525
2017-02-01,0.0017745196226912618
2017-02-02,0.033494099137689526
2017-02-03,0.001714049150601582
2017-02-06,0.010110489448519555
2017-02-07,-0.011395187491660685
2017-02-08,0.0018689737053705358
2017-02-09,0.0010884357028169145
2017-02-10,-0.0037274004229481683
2017-02-13,0.00966476684770301
2017-02-14,0.013741097605365349
2017-02-15,-0.0076150082055047585
2017-02-16,0.0015348631730287554
2017-02-17,0.001991946817504031
2017-02-21,0.0013762803125620948
2017-02-22,-0.002901671959439689
2017-02-23,0.008577326431025822
2017-02-24,0.004707431529841655
2017-02-27,-0.004685375445739326
2017-02-28,0.00030359869852114585
2017-03-01,0.005161655768212814
2017-03-02,-0.0019632878163667877
2017-03-03,0.007566371126522142
2017-03-06,-0.0016521852501140133
2017-03-07,-0.00767259600913428
2017-03-08,-0.002425603365990847
2017-03-09,0.001367625967403585
2017-03-10,-0.004401160458146425
2017-03-13,-0.015046880670993246
2017-03-14,0.000779460275861954
2017-03-15,0.007788131427551193
2017-03-16,-0.008037031191062805
2017-03-17,-0.0043628247240995455
2017-03-20,0.003286476895962842
2017-03-21,-0.003119465369258223
2017-03-22,-0.006415590971457941
2017-03-23,-0.0034643593935390626
2017-03-24,-0.001580271785294296
2017-03-27,0.0001582203273402527
2017-03-28,0.002373499097700904
2017-03-29,0.00473665089677322
2017-03-30,-0.002985507574263968
2017-03-31,0.001418490755983548
2017-04-03,-0.001101671857653641
2017-04-04,0.003151001198163028
2017-04-05,-0.0015705921698626613
2017-04-06,-0.005191180073750412
2017-04-07,-0.0017395856397099951
2017-04-10,-0.009187226423007622
2017-04-11,0.0004798528396485757
2017-04-12,0.007510035141380156
2017-04-13,-0.006978659824587452
2017-04-17,0.0030347052007702047
2017-04-18,-0.008439286706807159
2017-04-19,0.005941768145275361
2017-04-20,-0.0014367514149152827
2017-04-21,-0.010551583317069735
2017-04-24,0.004039616826308601
2017-04-25,0.002574803993408148
2017-04-26,0.00642043724046748
2017-04-27,-0.0019136712348247764
2017-04-28,-0.003995157593893128
2017-05-01,0.0008022200805486435
2017-05-02,0.005129878726438886
2017-05-03,0.014832633318726973
2017-05-04,-0.003929069701287591
2017-05-05,0.00930886936793196
2017-05-08,0.0006253871492105656
2017-05-09,-0.011248326447930834
2017-05-10,0.01027018568491811
2017-05-11,0.007663541480691594
2017-05-12,-0.013347830028878516
2017-05-15,-0.0009439023977902972
2017-05-16,0.004408688705980879
2017-05-17,-0.012384233853802162
2017-05-18,0.014126903140219582
2017-05-19,-0.0017214046462311616
2017-05-22,0.004076237796743376
2017-05-23,0.007963684973423701
2017-05-24,0.005887157477678651
2017-05-25,0.001693990546756563
2017-05-26,-0.0018452166874506348
2017-05-30,-0.0006160772559928862
2017-05-31,0.0035452224103771357
2017-06-01,0.002303744758032966
2017-06-02,0.0032176720131953385
2017-06-05,-0.006109645468869385
2017-06-06,-0.006146886597670931
2017-06-07,-0.009432726799113889
2017-06-08,-0.013424845500372151
2017-06-09,0.018828933083808286
2017-06-12,0.0
2017-06-13,-0.010169006141285575
2017-06-14,0.0015806032206675535
2017-06-15,-0.002840450947163342
2017-06-16,-0.003481632227058773
2017-06-19,0.011275415222199658
2017-06-20,0.013347701318729976
2017-06-21,0.014412169978030187
2017-06-22,0.00855465600304428
2017-06-23,0.0021210262265913826
2017-06-26,-0.0036278641570879344
2017-06-27,-0.005764774883004753
2017-06-28,-0.005797810773444656
2017-06-29,-0.012584441588172068
2017-06-30,-0.0038854354681951975
2017-07-03,0.002808301242577027
2017-07-05,-0.00171144421492464
2017-07-06,-0.01652105961116357
2017-07-07,0.0009507872733811595
2017-07-10,-0.005224726438541438
2017-07-11,-0.007798793705978357
2017-07-12,0.007057960764796478
2017-07-13,0.0017519814782862575
2017-07-14,0.002703366741089175
2017-07-17,-0.007136196797360772
2017-07-18,-0.003194366696012252
2017-07-19,0.003364833543020307
2017-07-20,0.005110415078263708
2017-07-21,-0.0049253073319106555
2017-07-24,-0.0009584112753960872
2017-07-25,-0.003356148201134612
2017-07-26,-0.008979920870085256
2017-07-27,0.030582495723016745
2017-07-28,0.006594418043689654
2017-07-31,-0.0035875709858450566
2017-08-01,0.0006259320958368342
2017-08-02,-0.007509201826869094
2017-08-03,0.001260868655625913
2017-08-04,-0.00661182727520393
2017-08-07,-0.004120590534921975
2017-08-08,-0.008275117646471042
2017-08-09,0.0027280927947994638
2017-08-10,-0.004960857583850786
2017-08-11,0.0032165390578275943
2017-08-14,0.0046489910301608095
2017-08-15,-0.0027128560837422766
2017-08-16,0.0032001523710953883
2017-08-17,-0.013715896492168755
2017-08-18,-0.00565999328738398
2017-08-21,0.007806119475667117
2017-08-22,0.007261634834891728
2017-08-23,-0.004325684679953312
2017-08-24,0.009010673887230203
2017-08-25,0.0036677445723354296
2017-08-28,0.006037311297525605
2017-08-29,-0.003158709725685105
2017-08-30,0.0
2017-08-31,0.011723903681688519
2017-09-01,-0.00046993581806997753
2017-09-05,-0.003289977719735715
2017-09-06,0.005973024105123459
2017-09-07,0.0050002217322488995
2017-09-08,-0.0007776777363458498
2017-09-11,0.013381082425720336
2017-09-12,0.005066928776846336
2017-09-13,-0.00015292046108517088
2017-09-14,0.017543852807650584
2017-09-15,0.0006049833056647191
2017-09-18,-0.002569375513518879
2017-09-19,-0.0006060982143295535
2017-09-20,-0.0024261705512137466
2017-09-21,-0.0028880267407658256
2017-09-22,-0.007164457270942615
2017-09-25,0.0007674709951521752
2017-09-26,-0.006443818494486053
2017-09-27,-0.0029336480755481897
2017-09-28,-0.004336462048186718
2017-09-29,-0.004044286290757149
2017-10-02,0.008121101320878177
2017-10-03,-0.0027883658213477824
2017-10-04,0.0035730099573776375
2017-10-05,0.0
2017-10-06,-0.00077408161065462
2017-10-09,-0.0034079852233491748
2017-10-10,0.0020207281806261523
2017-10-11,-0.010549021809257764
2017-10-12,0.000783874669048279
2017-10-13,-0.006893329262865566
2017-10-16,-0.0007887773910464357
2017-10-17,-0.0018945281198364805
2017-10-18,0.004587146770178796
2017-10-19,0.003778993704177447
2017-10-20,0.0020391128070593734
2017-10-23,-0.007514211025296258
2017-10-24,-0.004574044183759174
2017-10-25,-0.010457558853631532
2017-10-26,-0.007366206018426524
2017-10-27,-0.060493618231941215
2017-10-30,-0.060611155157091035
2017-10-31,0.006946018567983048
2017-11-01,0.0045377132210504545
2017-11-02,0.0005419632789198658
2017-11-03,0.012461698468634319
2017-11-06,-0.0032109200572393304
2017-11-07,-0.005189772747575816
2017-11-08,0.017809009957802546
2017-11-09,-0.00653927708948332
2017-11-10,-0.012987113686720786
2017-11-13,-0.006849159902520996
2017-11-14,-0.0019962835498932296
2017-11-15,-0.0034554171195260164
2017-11-16,0.006752053961682769
2017-11-17,0.0005434495043916687
2017-11-20,-0.019927135057398404
2017-11-21,0.0031420473116015035
2017-11-22,0.0018428475215970241
2017-11-24,-0.0003681898166713049
2017-11-27,0.0036800839073305447
2017-11-28,0.006966020351036217
2017-11-29,0.007828090894647755
2017-11-30,-0.0016256688330045233
2017-12-01,0.010855836913861827
2017-12-04,0.00626443593725301
2017-12-05,-0.008004455343216255
2017-12-06,-0.02546162890087078
2017-12-07,0.007727933763338468
2017-12-08,0.014606432371051303
2017-12-11,0.013856344507462426
2017-12-12,0.012957328385899913
2017-12-13,-0.0028036785626751604
2017-12-14,-0.007443085742823152
2017-12-15,0.004106312288781888
2017-12-18,-0.0003553578664589052
2017-12-19,0.00017760801776400825
2017-12-20,-0.0021339562958100355
2017-12-21,0.008732841486317033
2017-12-22,-0.004240189822141582
2017-12-26,-0.00035495782278982535
2017-12-27,0.0
2017-12-28,0.004614841488637111
2017-12-29,-0.005830061239393003
2018-01-02,-0.0008887690209697929
2018-01-03,-0.0014230987673985451
2018-01-04,0.016209531333680083
2018-01-05,-0.0010516418790768034
2018-01-08,-0.005790516264967516
2018-01-09,0.0024709280152861446
2018-01-10,0.008802548992406845
2018-01-11,0.005235531842177066
2018-01-12,0.018403148653627355
2018-01-16,0.05813147123015816
2018-01-17,-0.0006443655780054014
2018-01-18,-0.014508991410615568
2018-01-19,0.002453671011777514
2018-01-22,-0.0004898118640256355
2018-01-23,0.007347250544673001
2018-01-24,-0.00842804362286309
2018-01-25,0.0019617108668334993
2018-01-26,0.01207160576007138
2018-01-29,-0.006608770735433311
2018-01-30,-0.01590109363692882
2018-01-31,-0.023083719829594784
2018-02-01,0.010295736096956665
2018-02-02,-0.021717350979322814
2018-02-05,-0.03688537638001688
2018-02-06,-0.016666999305734786
2018-02-07,0.007573451140761023
2018-02-08,-0.02057986318041194
2018-02-09,0.0025582466635687418
2018-02-12,0.010205684356000555
2018-02-13,-0.009561709283930298
2018-02-14,0.0
2018-02-15,0.019854220837737246
2018-02-16,0.0053582971347680974
2018-02-20,-0.023272445881515558
2018-02-21,-0.007820908176649932
2018-02-22,0.00036645916614963525
2018-02-23,0.005497912739893085
2018-02-26,0.02168750283338583
2018-02-27,-0.02390280716106241
2018-02-28,-0.009137698311315168
2018-03-01,-0.009590377369245173
2018-03-02,0.012290371154498159
2018-03-05,0.0007357573544535256
2018-03-06,-0.0018380872216634536
2018-03-07,0.003130539431544399
2018-03-08,0.005324045905861441
2018-03-09,0.006939418861410029
2018-03-12,0.003989923665596917
2018-03-13,0.00018054865550265475
2018-03-14,-0.0016397102667263797
2018-03-15,0.00821183484914978
2018-03-16,0.007601790909769646
2018-03-19,-0.018681456843118838
2018-03-20,0.00018292538358699595
2018-03-21,0.0009154625369680591
2018-03-22,-0.0104227743777775
2018-03-23,-0.013118930382186145
2018-03-26,0.01179565465860044
2018-03-27,-0.0053663484880693835
2018-03-28,0.024930180276828473
2018-03-29,-0.011254540487598774
2018-04-02,-0.022030345433094678
2018-04-03,0.015393308169720177
2018-04-04,0.008319624322447039
2018-04-05,-0.0001831358799724292
2018-04-06,-0.02145631112308899
2018-04-09,0.05247353118943887
2018-04-10,0.005876073161958484
2018-04-11,-0.005133608028792591
2018-04-12,0.009608669156020433
2018-04-13,0.007578376884387783
2018-04-16,0.025887737025415358
2018-04-17,0.010571060665002907
2018-04-18,-0.00590503911071405
2018-04-19,-0.0047521940406238805
2018-04-20,0.0032402038437460146
2018-04-23,0.02413713446860677
2018-04-24,-0.0026557013324478573
2018-04-25,-0.007655212904935205
2018-04-26,-0.003689337729583131
2018-04-27,0.0010098326828913429
2018-04-30,-0.010089060940219996
2018-05-01,-0.015117953786554339
2018-05-02,-0.011728299912893925
