Date,FRT
2015-10-07,0.019118095702464144
2015-10-08,0.010972899304572126
2015-10-09,-0.005461892309291394
2015-10-12,0.00014081172293423094
2015-10-13,-0.004505263667313741
2015-10-14,-0.013224121498643493
2015-10-15,0.014404456471387439
2015-10-16,0.013846575375941805
2015-10-19,0.01226425197551917
2015-10-20,-0.00282259729588874
2015-10-21,-0.009319369971113822
2015-10-22,0.005853559412636322
2015-10-23,-0.009352520931677266
2015-10-26,0.0016086185331931624
2015-10-27,-0.0009077223810924906
2015-10-28,0.006359217656580318
2015-10-29,-0.0029858651616708753
2015-10-30,-0.0006270027454242655
2015-11-02,0.0272493150442481
2015-11-03,-0.012822184730063135
2015-11-04,-0.001993127194300004
2015-11-05,0.02134705644463719
2015-11-06,-0.02824985558378723
2015-11-09,-0.009227507366929899
2015-11-10,0.0104340199044608
2015-11-11,0.0063760367109926275
2015-11-12,-0.014186213883423227
2015-11-13,-0.008522615392462352
2015-11-16,0.011132039935096039
2015-11-17,0.008013594537044089
2015-11-18,0.011820934193868649
2015-11-19,0.0018444058009861042
2015-11-20,0.004091921815515764
2015-11-23,-0.0008830009930322902
2015-11-24,-0.008836846383513342
2015-11-25,0.001439780385818823
2015-11-27,0.012875147168903256
2015-11-30,-0.009330464561864704
2015-12-01,0.007780531949848735
2015-12-02,-0.02471901732719073
2015-12-03,-0.016804413555817188
2015-12-04,0.022176912149743044
2015-12-07,-0.0030403677303516563
2015-12-08,0.0027718963079998993
2015-12-09,-0.003178903303326708
2015-12-10,-0.017680210641551453
2015-12-11,0.0041644781908827255
2015-12-14,0.013425333111533488
2015-12-15,0.012623011919278726
2015-12-16,0.01815048056812696
2015-12-17,-0.001277953483494687
2015-12-18,-0.008217637737913619
2015-12-21,0.004210703649269121
2015-12-22,-0.0007440389156784244
2015-12-23,-0.0005416635672832459
2015-12-24,0.0005419571257132549
2015-12-28,0.012791661863239767
2015-12-29,0.002138703980208767
2015-12-30,-0.005972393856369829
2015-12-31,-0.013704104607494272
2016-01-04,-0.008487602270786376
2016-01-05,0.011597406007807676
2016-01-06,0.006141838324705828
2016-01-07,-0.016345568365352392
2016-01-08,0.0016548405906151586
2016-01-11,0.00667746704941008
2016-01-12,0.0011623340971889107
2016-01-13,0.002731872802861135
2016-01-14,0.0016348506531622675
2016-01-15,-0.0021083587350824162
2016-01-19,0.010903809802472297
2016-01-20,-0.01907780373309198
2016-01-21,0.0014433492340724108
2016-01-22,0.03136161585758668
2016-01-25,-0.009515234892659152
2016-01-26,0.008665724919026951
2016-01-27,-0.01371962605718302
2016-01-28,-0.0017552906263543777
2016-01-29,0.02029352299709397
2016-02-01,0.0076239819310957024
2016-02-02,-0.010329818986064332
2016-02-03,0.012831363958822894
2016-02-04,-0.005579461537725483
2016-02-05,-0.005148761753065001
2016-02-08,-0.023024336106572285
2016-02-09,-0.003192034969206281
2016-02-10,-0.00047723304151381374
2016-02-11,-0.012814920093332849
2016-02-12,0.0004830580405765783
2016-02-16,0.027744970900251742
2016-02-17,-0.004835094481506874
2016-02-18,-0.0010794329809388215
2016-02-19,-0.007633492423826049
2016-02-22,0.004900953843624656
2016-02-23,-0.0014224979577014407
2016-02-24,-0.004884220500192216
2016-02-25,0.025495878643853498
2016-02-26,-0.01322846534572919
2016-02-29,-0.0025604063233439778
2016-03-01,0.02195094211701143
2016-03-02,-0.006675118792872414
2016-03-03,-0.0005989780895320207
2016-03-04,-0.0037280417479265138
2016-03-07,-0.0028733503713097575
2016-03-08,0.003283814888075831
2016-03-09,-0.0003340205082924541
2016-03-10,0.004811298942414055
2016-03-11,0.012700965153561894
2016-03-14,0.004530705639778088
2016-03-15,0.006340646373327319
2016-03-16,0.011960087349111248
2016-03-17,0.0266080720061328
2016-03-18,-0.021200196616399603
2016-03-21,-0.00970527494885709
2016-03-22,-0.0023364067920201848
2016-03-23,-0.010343384061723082
2016-03-24,0.0019062596141812271
2016-03-28,0.003674110505202499
2016-03-29,0.021048252071025786
2016-03-30,-0.001664306850977737
2016-03-31,0.0007053116631010603
2016-04-01,0.006664249156689062
2016-04-04,-0.0013999530481308975
2016-04-05,-0.00720379681299721
2016-04-06,0.009053719117559256
2016-04-07,-0.008208828050445649
2016-04-08,0.001603911318312834
2016-04-11,-0.0012811020275389495
2016-04-12,-0.00012808036928757538
2016-04-13,-0.007633374959583938
2016-04-14,-0.0029089250598340888
2016-04-15,0.00797373032877946
2016-04-18,0.001672222546341251
2016-04-19,-0.0022469423444465564
2016-04-20,-0.01357908712321032
2016-04-21,-0.023029861097004112
2016-04-22,0.007145325785602008
2016-04-25,0.010343486327658802
2016-04-26,0.0070876305117619776
2016-04-27,0.007168156518805979
2016-04-28,-0.00659950414706556
2016-04-29,-0.009508904246658068
2016-05-02,0.014729014261374518
2016-05-03,0.00239764824076949
2016-05-04,0.013640119059592282
2016-05-05,0.0016584208747005835
2016-05-06,0.00318338157108089
2016-05-09,0.012058943612440531
2016-05-10,-0.003010240431411293
2016-05-11,-0.021448880927655956
2016-05-12,0.006363386744482558
2016-05-13,-0.008367242126913643
2016-05-16,0.009983569868588837
2016-05-17,-0.02417045687178332
2016-05-18,-0.0128752629410821
2016-05-19,-0.0027145650232200946
2016-05-20,0.013144734264787017
2016-05-23,-0.0067489375262080875
2016-05-24,0.011017220009810202
2016-05-25,-0.0056117256451431174
2016-05-26,0.005971169193863757
2016-05-27,0.0019571590155909036
2016-05-31,-0.002669181487377603
2016-06-01,0.004373332987038792
2016-06-02,0.006044681822570341
2016-06-03,0.005879146561259541
2016-06-06,-0.003468387669485651
2016-06-07,6.459359999366754e-05
2016-06-08,0.004124038457116841
2016-06-09,0.008407867586337936
2016-06-10,-0.000636364487118346
2016-06-13,-0.002038034871403971
2016-06-14,-0.0031909715286739804
2016-06-15,0.005954127840915424
2016-06-16,0.010437212620406422
2016-06-17,-0.009132684701508631
2016-06-20,0.0018543676429718658
2016-06-21,0.0026808825743660503
2016-06-22,0.0003182570133357654
2016-06-23,0.0040091592200641735
2016-06-24,-0.00614840613907397
2016-06-27,0.0147325633652724
2016-06-28,0.020866285144442553
2016-06-29,0.009541944074919595
2016-06-30,0.009574574968526761
2016-07-01,0.0010872279025213594
2016-07-05,0.015024646162501654
2016-07-06,0.0013077567544326207
2016-07-07,-0.012704913116812988
2016-07-08,0.00908001052856
2016-07-11,0.0021451710020732317
2016-07-12,-0.00844377164719401
2016-07-13,0.005157459348504867
2016-07-14,-0.013961147463746437
2016-07-15,0.004719325166738564
2016-07-18,-0.0006017798522578444
2016-07-19,0.005302646401410316
2016-07-20,-0.004015804253393762
2016-07-21,0.0018653293040322705
2016-07-22,0.0039047336405999555
2016-07-25,0.0013761059923791397
2016-07-26,-0.004182817657560456
2016-07-27,-0.005040348454013244
2016-07-28,0.017489897110588792
2016-07-29,0.005868068937181281
2016-08-01,0.003830411876936557
2016-08-02,-0.016906554451331712
2016-08-03,-0.005373879995133168
2016-08-04,-0.00654400377515596
2016-08-05,-0.006345257114652725
2016-08-08,-0.012102537650578338
2016-08-09,0.0018468498061552374
2016-08-10,-0.0033794184737581112
2016-08-11,-0.014550611635506416
2016-08-12,0.0024396730113316334
2016-08-15,-0.003869641445422789
2016-08-16,-0.014536585155630721
2016-08-17,0.009092511747691656
2016-08-18,0.00012574607134951954
2016-08-19,-0.005606879049926072
2016-08-22,0.0007604735157897835
2016-08-23,-0.0028488092076844884
2016-08-24,0.002412630996617926
2016-08-25,0.010513451976063237
2016-08-26,-0.0028202848736947894
2016-08-29,0.009741594045128421
2016-08-30,-0.00902513479067002
2016-08-31,-0.0012564929999777652
2016-09-01,-0.0058491338872201926
2016-09-02,0.008920335677066182
2016-09-06,0.004263753793421365
2016-09-07,0.004183515315064001
2016-09-08,-0.002238538083613628
2016-09-09,-0.037328357585216465
2016-09-12,0.023174981430336805
2016-09-13,-0.02302899212327092
2016-09-14,0.0009061376418901812
2016-09-15,0.0025881505786033987
2016-09-16,0.0009036737841670028
2016-09-19,0.006704915136208189
2016-09-20,-0.0061868513492073784
2016-09-21,0.009597662635776327
2016-09-22,0.01849979217840314
2016-09-23,0.002144326502857119
2016-09-26,0.0037761469697772387
2016-09-27,-0.006959775583812333
2016-09-28,0.0025890080231738555
2016-09-29,-0.021914433116081877
2016-09-30,-0.008949577696959254
2016-10-03,-0.03800404938605306
2016-10-04,-0.0072936447092372125
2016-10-05,-0.015373887784044915
2016-10-06,-0.00027661727399241887
2016-10-07,0.0034558311726393676
2016-10-10,0.003719082027731968
2016-10-11,-0.010567126232041257
2016-10-12,0.015187311108438406
2016-10-13,0.016053229752248432
2016-10-14,-0.010017826509889916
2016-10-17,0.0003397870387453761
2016-10-18,-0.001357816467555728
2016-10-19,0.004486639869812681
2016-10-20,-0.005413852350033332
2016-10-21,0.0026535330286197034
2016-10-24,0.005089794362914679
2016-10-25,-0.0016880305517016359
2016-10-26,-0.010618791321814869
2016-10-27,-0.021397404524800767
2016-10-28,0.003911851990172854
2016-10-31,0.010577062271134086
2016-11-01,-0.02306671354299683
2016-11-02,-0.009585839783922245
2016-11-03,-0.022843665209972053
2016-11-04,0.006773041020986081
2016-11-07,0.025463096726146883
2016-11-08,0.0027511710124104027
2016-11-09,-0.021878512029184782
2016-11-10,-0.014815786023338107
2016-11-11,0.002701381946825565
2016-11-14,0.011867152028913308
2016-11-15,-0.007050969707164123
2016-11-16,0.0012317062676172608
2016-11-17,-0.00586234412762332
2016-11-18,0.0032756226839689706
2016-11-21,0.005805590822089091
2016-11-22,0.015366634900037646
2016-11-23,-0.004191987948831355
2016-11-25,0.005922170526781123
2016-11-28,0.0013474790861593977
2016-11-29,0.004462529886558819
2016-11-30,-0.009731863683866249
2016-12-01,-0.02278867098751214
2016-12-02,0.007797728516204083
2016-12-05,0.008388175143496879
2016-12-06,0.003585705608829093
2016-12-07,0.01350429035761902
2016-12-08,-0.0004226189136156133
2016-12-09,-0.0020452165193717287
2016-12-12,-0.0009895307495736416
2016-12-13,0.005234974720439434
2016-12-14,-0.024491235623134378
2016-12-15,-0.0038240919255208006
2016-12-16,0.0157882858565086
2016-12-19,0.013046988360858602
2016-12-20,0.0003519760641244041
2016-12-21,-0.016462746904200132
2016-12-22,-0.0006436752036006466
2016-12-23,-0.00035766628520184085
2016-12-27,0.00315048586303579
2016-12-28,-0.008351457798530748
2016-12-29,0.015223089203934226
2016-12-30,0.014708988988133997
2017-01-03,0.009077485686450393
2017-01-04,0.005718136103263882
2017-01-05,0.007419047159672676
2017-01-06,-0.005505882164034914
2017-01-09,-0.012527037087486259
2017-01-10,-0.010442631228540611
2017-01-11,-0.010057582196655535
2017-01-12,0.0060815803808924596
2017-01-13,-0.003129303338815892
2017-01-17,0.007918281794729864
2017-01-18,0.001698744727166579
2017-01-19,-0.01610965797256081
2017-01-20,0.010556459271735763
2017-01-23,0.007106672964484861
2017-01-24,-0.005362859890646221
2017-01-25,-0.00134779334948687
2017-01-26,0.0002131085807428601
2017-01-27,-0.007883714050390456
2017-01-30,-0.003937273866373214
2017-01-31,0.00927132623764515
2017-02-01,-0.02086452781835102
2017-02-02,0.01898199159020897
2017-02-03,-0.0012133795071462838
2017-02-06,-0.0010721658796488676
2017-02-07,-0.0007866487874116368
2017-02-08,0.004653308617518448
2017-02-09,0.01204306337277572
2017-02-10,0.00661907989652355
2017-02-13,-7.017051434987653e-05
2017-02-14,-0.013081413894143412
2017-02-15,-0.007796962092146198
2017-02-16,0.003714577652960349
2017-02-17,0.0011391409369350125
2017-02-21,0.013081106175399482
2017-02-22,-0.006666956390897316
2017-02-23,0.0060051803670457815
2017-02-24,-0.0004214128986304022
2017-02-27,-0.0008428831281528382
2017-02-28,-0.01047677759848109
2017-03-01,-0.012506149617316553
2017-03-02,-0.015902719382717367
2017-03-03,-0.012723183754818623
2017-03-06,-0.005332654136394166
2017-03-07,-0.006775638117820448
2017-03-08,-0.021665997693134376
2017-03-09,-0.023448135313251073
2017-03-10,0.004112124989827715
2017-03-13,0.010552905278756297
2017-03-14,0.010130682025985438
2017-03-15,0.026230664957106464
2017-03-16,-0.00015053841015622016
2017-03-17,0.013157914516279234
2017-03-20,-0.0023006947610895168
2017-03-21,0.0017109891920428222
2017-03-22,-0.01158375523857258
2017-03-23,0.012169951489524156
2017-03-24,0.0005196897513104481
2017-03-27,-0.015281668157246964
2017-03-28,0.0039173401279557485
2017-03-29,-0.0008253252620122886
2017-03-30,0.0014269405039464278
2017-03-31,0.0011998388219671696
2017-04-03,0.002546956681164003
2017-04-04,-0.005454265706094086
2017-04-05,0.0
2017-04-06,0.0
2017-04-07,-0.0028548966410260057
2017-04-10,0.009191649956701964
2017-04-11,0.008435724031224057
2017-04-12,-0.0015544062439238893
2017-04-13,-0.0009641024936838383
2017-04-17,0.012691467108482124
2017-04-18,0.004396843865810851
2017-04-19,0.003137526852750483
2017-04-20,-0.0018911400456252947
2017-04-21,-0.00757904629963424
2017-04-24,-0.01784401657508472
2017-04-25,0.006430191721706446
2017-04-26,-0.015229282710547909
2017-04-27,0.004526346973417805
2017-04-28,-0.017047322802930864
2017-05-01,0.01734297408044294
2017-05-02,0.004881230117403268
2017-05-03,-0.01128482686918364
2017-05-04,-0.006802506827202848
2017-05-05,0.010501918022880474
2017-05-08,-0.017622884659870608
2017-05-09,0.0008434100872813932
2017-05-10,0.011106463032460212
2017-05-11,-0.017272313685687934
2017-05-12,-0.033071583686894
2017-05-15,0.009089019979635848
2017-05-16,-0.0324722604837514
2017-05-17,0.004164639855793295
2017-05-18,0.0107344486765939
2017-05-19,0.0104594166455787
2017-05-22,0.007086351996230311
2017-05-23,-0.006087885353575295
2017-05-24,0.013443827271998332
2017-05-25,-0.00015701393038158873
2017-05-26,-0.008321640801285057
2017-05-30,-0.01979096459023222
2017-05-31,-0.008722538743350383
2017-06-01,0.012628565897676802
2017-06-02,-0.007402012233173494
2017-06-05,-0.013293332956904713
2017-06-06,0.003696631737801548
2017-06-07,0.02299887530355571
2017-06-08,-0.016881295579388667
2017-06-09,0.014648315154315528
2017-06-12,0.018126522580718563
2017-06-13,0.007404987494913362
2017-06-14,-0.006959618676190438
2017-06-15,0.010473439296295295
2017-06-16,-0.02298944831326688
2017-06-19,-0.0014360066776953895
2017-06-20,-0.0029788569241738783
2017-06-21,-0.004118029554008973
2017-06-22,0.006973058422432343
2017-06-23,0.006924855652660433
2017-06-26,0.02135162029845783
2017-06-27,-0.0021924437733117363
2017-06-28,0.005414547587526686
2017-06-29,-0.0032782642840142318
2017-06-30,-0.010335485537612321
2017-07-03,0.020966476766216324
2017-07-05,-0.021543531568279484
2017-07-06,-0.006969755252763887
2017-07-07,0.007177967581486477
2017-07-10,-0.012036508601456886
2017-07-11,0.0006410951622546346
2017-07-12,0.004566162312017008
2017-07-13,0.010046598749180458
2017-07-14,0.012631537997063402
2017-07-17,0.005768976259439285
2017-07-18,-0.00232549482315203
2017-07-19,0.009478752947306823
2017-07-20,0.0005386876399149365
2017-07-21,0.0036920873219248307
2017-07-24,0.005978202293743351
2017-07-25,0.006628142754344424
2017-07-26,0.0043136011418654086
2017-07-27,0.01755872663080349
2017-07-28,-0.016440957871359907
2017-07-31,-0.0013550914152152815
2017-08-01,0.01334535085319799
2017-08-02,-0.011607283653416678
2017-08-03,0.001053774320491252
2017-08-04,0.004963651730227836
2017-08-07,-0.0017213500371628943
2017-08-08,-0.006146551864461114
2017-08-09,0.0012067867621334827
2017-08-10,-0.005348494439750606
2017-08-11,-0.019993895862786548
2017-08-14,0.01282848381682733
2017-08-15,-0.013657769825194843
2017-08-16,0.0029397882900155103
2017-08-17,-0.008484613444541766
2017-08-18,-0.012368592888097663
2017-08-21,0.008979089578488253
2017-08-22,-0.009679963239758727
2017-08-23,0.005675578986992669
2017-08-24,-0.005643548581252822
2017-08-25,0.011508758080708947
2017-08-28,-0.02267743890780538
2017-08-29,0.002391833251818465
2017-08-30,0.006602437567561736
2017-08-31,0.0030820879421435965
2017-09-01,0.010005584110364119
2017-09-05,-0.004368225825523764
2017-09-06,0.013162091025008982
2017-09-07,0.008737967775423794
2017-09-08,-0.008202408236918424
2017-09-11,0.00672445540924782
2017-09-12,-0.011976952656245432
2017-09-13,-0.0032635935062375054
2017-09-14,0.02104921821166128
2017-09-15,-0.0074063303677720516
2017-09-18,-0.019153912650448524
2017-09-19,-0.01670437976285455
2017-09-20,-0.0059821392661606465
2017-09-21,0.0017797833499533233
2017-09-22,-0.0057327521976972
2017-09-25,0.013480629007431189
2017-09-26,0.0022434139858116264
2017-09-27,-0.008794098208739665
2017-09-28,0.0037907619682158167
2017-09-29,-0.001928500835678193
2017-10-02,-0.0014492120425426691
2017-10-03,0.004676506819912829
2017-10-04,0.004172775703270348
2017-10-05,0.0076720834851400355
2017-10-06,-0.0032515965989817763
2017-10-09,0.003421490629774704
2017-10-10,0.005074947390032225
2017-10-11,0.008441683868968708
2017-10-12,0.005397996286983675
2017-10-13,0.009104566031534977
2017-10-16,-0.00670881575366189
2017-10-17,0.00636602991627222
2017-10-18,-0.008485824243452234
2017-10-19,-0.010114223859038596
2017-10-20,-0.011239787256332234
2017-10-23,0.00643915363690839
2017-10-24,-0.013506169329237094
2017-10-25,-0.013050621146415864
2017-10-26,-0.01249259828569238
2017-10-27,-0.002300332492396362
2017-10-30,-0.003869815718797298
2017-10-31,-0.003802154751251008
2017-11-01,0.009790653511406067
2017-11-02,0.052588389092586896
2017-11-03,-0.012021968105322411
2017-11-06,0.0028446874931211674
2017-11-07,0.01331545123387956
2017-11-08,0.002021537947159757
2017-11-09,0.019942584694888188
2017-11-10,0.004336673488804621
2017-11-13,-0.008484404110786214
2017-11-14,0.007028807484354971
2017-11-15,-0.0016688601229645217
2017-11-16,0.002355814295754488
2017-11-17,0.004548779780185974
2017-11-20,-0.00950931523800913
2017-11-21,0.0027429301033796705
2017-11-22,0.0011399252095738444
2017-11-24,0.0012902608104934377
2017-11-27,-0.009323691639883669
2017-11-28,0.0032900104119870655
2017-11-29,0.007474195983674159
2017-11-30,0.0008329116770233735
2017-12-01,0.0024958721993113553
2017-12-04,0.007771372132892251
2017-12-05,-0.015198497409824596
2017-12-06,-0.011022914567451969
2017-12-07,-0.001922033720733407
2017-12-08,0.0034658125994901923
2017-12-11,-0.003837452332907443
2017-12-12,0.005470306302841399
2017-12-13,0.006666661375980487
2017-12-14,-0.004871828528159594
2017-12-15,0.009714752482518518
2017-12-18,0.014242645067362947
2017-12-19,-0.013818460977446878
2017-12-20,-0.011436644987243172
2017-12-21,-0.009193986619051464
2017-12-22,0.008273920712430938
2017-12-26,0.012501131838089208
2017-12-27,0.009619588295176618
2017-12-28,0.002400903112526054
2017-12-29,0.0015081709971516144
2018-01-02,0.007077659603944575
2018-01-03,-0.0037383296798999543
2018-01-04,-0.03534704618061513
2018-01-05,-0.0014002283707699181
2018-01-08,0.012075425584417987
2018-01-09,-0.03440858666605051
2018-01-10,-0.012755175413776243
2018-01-11,-0.005087210931004393
2018-01-12,-0.003246466941457582
2018-01-16,-0.0061883273328532384
2018-01-17,0.006145083945476637
2018-01-18,-0.006107552522524262
2018-01-19,0.0045882844288298585
2018-01-22,0.01435438828611102
2018-01-23,0.002974935742793061
2018-01-24,-0.012185161184420923
2018-01-25,-0.00048700551172120576
2018-01-26,-0.00633340527634374
2018-01-29,-0.010213995322120195
2018-01-30,-0.013373992243013166
2018-01-31,0.010794201200297948
2018-02-01,-0.025248480847656962
2018-02-02,-0.018768370173341986
2018-02-05,-0.02613805872055519
2018-02-06,-0.002666492731206005
2018-02-07,-0.007841610639895968
2018-02-08,-0.029010348243457496
2018-02-09,0.016649685535308878
2018-02-12,0.003002337115051823
2018-02-13,0.0001815423039723818
2018-02-14,0.00507890576056802
2018-02-15,0.011550384001780767
2018-02-16,0.020963389235765684
2018-02-20,0.0009609004496715645
2018-02-21,-0.030114991888324893
2018-02-22,0.02673031118985736
2018-02-23,0.016216550329585022
2018-02-26,0.008884737368032303
2018-02-27,-0.02975374246333118
2018-02-28,0.00405353958489596
2018-03-01,0.017640931688740924
2018-03-02,0.0035359947277890935
2018-03-05,0.001289115599385271
2018-03-06,0.0038622795354148476
2018-03-07,0.0027359409625229425
2018-03-08,-0.0007673318395121642
2018-03-09,-0.007424055849572064
2018-03-12,0.008597179105836128
2018-03-13,0.01280941490812948
2018-03-14,0.001103396705761872
2018-03-15,-0.006528659200585096
2018-03-16,0.006144754252884743
2018-03-19,-0.011875230546819271
2018-03-20,-0.010730659262680353
2018-03-21,-0.004946148978760667
2018-03-22,-0.005581222888435322
2018-03-23,-0.0133299573557909
2018-03-26,0.006577346091759084
2018-03-27,0.0020309884800864264
2018-03-28,0.02802263371750713
2018-03-29,-0.004714979687550969
2018-04-02,-0.003961660848301851
2018-04-03,0.01184615821161672
2018-04-04,0.013331281469246115
2018-04-05,-0.002530142071787478
2018-04-06,-0.021136189978248954
2018-04-09,-0.0025048914790558596
2018-04-10,0.0023379572127533166
2018-04-11,0.004751374045888879
2018-04-12,-0.011607018151376436
2018-04-13,0.0020875679248575363
2018-04-16,0.0045139361941175515
2018-04-17,0.006913270329671928
2018-04-18,-0.0032613842760483847
2018-04-19,-0.021525647746460264
2018-04-20,-0.021471150853901055
2018-04-23,0.002967416705113468
2018-04-24,0.0008070505810180428
2018-04-25,0.004837942132050799
2018-04-26,0.015156781175300615
2018-04-27,0.02222046786405185
2018-04-30,-0.004639756058179234
2018-05-01,0.013724638089138708
