Date,TECH
2015-07-29,0.006700153057861202
2015-07-30,0.003008899160085843
2015-07-31,-0.005726793655094431
2015-08-03,0.005668494761144949
2015-08-04,-0.0020002700799142126
2015-08-05,0.01165986007632025
2015-08-06,-0.010174500302080336
2015-08-07,-0.013099634342382704
2015-08-10,0.004240212588282111
2015-08-11,-0.009086877753873401
2015-08-12,-0.013430780745064319
2015-08-13,-0.0017891080281562388
2015-08-14,-0.0033020489041688528
2015-08-17,0.008045564984948683
2015-08-18,-0.0066667166401425115
2015-08-19,-0.00453734679023754
2015-08-20,-0.015288083097144689
2015-08-21,-0.02111889009506218
2015-08-24,-0.06748071308964376
2015-08-25,-0.014789811019846333
2015-08-26,0.02401875841500334
2015-08-27,0.010471305119831742
2015-08-28,-0.005181480991866105
2015-08-31,-0.015833133497173524
2015-09-01,-0.026778343906647906
2015-09-02,0.011419103044087109
2015-09-03,-0.010322622350933952
2015-09-04,0.002173644636229488
2015-09-08,0.023091303490017756
2015-09-09,-0.011550461264861256
2015-09-10,0.01586638152673281
2015-09-11,0.00738701805658204
2015-09-14,0.003771260542108079
2015-09-15,0.009288542388236065
2015-09-16,-0.010443897659102253
2015-09-17,0.006583261156852371
2015-09-18,-0.013495203956579327
2015-09-21,-0.0019994717794167283
2015-09-22,0.0030577406990535128
2015-09-23,-0.0052559309907512786
2015-09-24,-0.009616598905158646
2015-09-25,-0.030836176937453552
2015-09-28,-0.020918200649811536
2015-09-29,0.021365120527921944
2015-09-30,0.017945376337566987
2015-10-01,-0.014925250839332271
2015-10-02,0.02700924298864882
2015-10-05,0.0020309731018204324
2015-10-06,-0.0062947190829405475
2015-10-07,0.012025118670315305
2015-10-08,-0.006047157143897919
2015-10-09,0.007791786601003325
2015-10-12,0.00932005912671885
2015-10-13,-0.02193102239773992
2015-10-14,-0.017594405252155165
2015-10-15,0.02435289100229321
2015-10-16,0.012473306689452901
2015-10-19,0.009898085590125616
2015-10-20,-0.0017727785739086732
2015-10-21,0.0013580667514356826
2015-10-22,-0.029102117252232773
2015-10-23,0.02610657276087247
2015-10-26,0.0009422148591045065
2015-10-27,0.0035567147306019287
2015-10-28,-0.08849269131461412
2015-10-29,-0.0012581176581275555
2015-10-30,0.009846590693404433
2015-11-02,0.025283754265896352
2015-11-03,-0.011279624960172097
2015-11-04,-0.004138146432200562
2015-11-05,-0.0014599824999715905
2015-11-06,0.007760545558995524
2015-11-09,-0.008928620946010546
2015-11-10,0.022943167958696664
2015-11-11,-0.015799346851161133
2015-11-12,-0.022451765770574506
2015-11-13,-0.0009186895438011433
2015-11-16,0.008046111809438372
2015-11-17,0.005016793137734066
2015-11-18,0.0402767642737083
2015-11-19,-0.01690459459301552
2015-11-20,-0.0013312539693817182
2015-11-23,0.014330237450222105
2015-11-24,-0.009966251728415476
2015-11-25,0.011172496150340994
2015-11-27,0.013346733225700902
2015-11-30,-0.01532997023332272
2015-12-01,0.003179455845671697
2015-12-02,0.005573735386486645
2015-12-03,-0.00402136506222861
2015-12-04,0.005456098864511372
2015-12-07,-0.0034728663978439434
2015-12-08,0.0013071618093409842
2015-12-09,-0.01675029809089401
2015-12-10,0.0006636228546288425
2015-12-11,-0.025093719091363376
2015-12-14,0.009978207243427129
2015-12-15,-0.0005612616293882988
2015-12-16,0.017973376024964294
2015-12-17,-0.011035023390756349
2015-12-18,-0.016514158311561222
2015-12-21,-0.002949834034999488
2015-12-22,0.0129722457541801
2015-12-23,0.009660416073807632
2015-12-24,0.014797871127999906
2015-12-28,0.004714276573680731
2015-12-29,0.002291650096128306
2015-12-30,-0.006967838698351714
2015-12-31,-0.013266183406226983
2016-01-04,-0.01966618353475258
2016-01-05,-0.0029474676607903483
2016-01-06,-0.0030687481142686046
2016-01-07,-0.006271338492996215
2016-01-08,-0.01594977941130582
2016-01-11,-0.017490750020419887
2016-01-12,0.01163059415771106
2016-01-13,-0.033082950051672944
2016-01-14,0.013467520066557714
2016-01-15,-0.0025140511672380184
2016-01-19,-0.014042256627512573
2016-01-20,0.002921565707859397
2016-01-21,0.0031558014019390512
2016-01-22,0.03895941535244862
2016-01-25,-0.03703296197434014
2016-01-26,0.015963629831547976
2016-01-27,-0.008094511946214245
2016-01-28,-0.025321049801681594
2016-01-29,0.01809887825410339
2016-02-01,-0.01064209268837113
2016-02-02,0.054272256106575156
2016-02-03,-0.004870005054551263
2016-02-04,-0.011999733694409431
2016-02-05,0.03219299217060967
2016-02-08,-0.029132780458917762
2016-02-09,-0.0034123551210447634
2016-02-10,0.006281558262720477
2016-02-11,-0.0179035655027322
2016-02-12,0.014392170249742042
2016-02-16,0.03405060343156174
2016-02-17,0.003544283621091937
2016-02-18,-0.00729191992550815
2016-02-19,0.014920752238892332
2016-02-22,0.00045245194572629543
2016-02-23,-0.021702936024735053
2016-02-24,0.0028890641592171917
2016-02-25,0.0028799962438477156
2016-02-26,-0.0011490618379192963
2016-02-29,-0.01276563215211779
2016-03-01,0.04834543588692419
2016-03-02,0.005111743000309588
2016-03-03,0.006080938706694683
2016-03-04,0.017252583195727977
2016-03-07,0.007561965242685265
2016-03-08,-0.010828886752884959
2016-03-09,0.0006505917422439111
2016-03-10,0.0
2016-03-11,0.020797166620128094
2016-03-14,0.0004243862316271052
2016-03-15,-0.023122668838529203
2016-03-16,0.014223745452850212
2016-03-17,0.00010716913930464145
2016-03-18,0.014022505358099124
2016-03-21,0.0006333720128444131
2016-03-22,0.0003162296350929239
2016-03-23,-0.021197658133269237
2016-03-24,0.011421083075229932
2016-03-28,-0.009481148653770588
2016-03-29,0.010862225985367235
2016-03-30,0.01670426703288852
2016-03-31,-0.010883317594256758
2016-04-01,0.01036811717989683
2016-04-04,-0.008900452808218717
2016-04-05,-0.02641326093120644
2016-04-06,0.028866070569091296
2016-04-07,-0.009914484194283868
2016-04-08,-0.008416173359336754
2016-04-11,-0.011172946547998941
2016-04-12,-0.0006517953540055021
2016-04-13,0.00717539218502905
2016-04-14,-0.008635453006684002
2016-04-15,0.011868450188969204
2016-04-18,0.011191150938531624
2016-04-19,-0.014047050848169373
2016-04-20,-0.0007557267531547174
2016-04-21,0.014474129427192395
2016-04-22,0.009582344338131765
2016-04-25,-0.018244954184223894
2016-04-26,0.006445391203479867
2016-04-27,0.0032019276296517685
2016-04-28,-0.015214275630084706
2016-04-29,0.006698429496747149
2016-05-02,0.001287989261491429
2016-05-03,0.07770619930439948
2016-05-04,-0.00606667308949016
2016-05-05,0.004602818392890784
2016-05-06,0.005079624544307659
2016-05-09,0.009315234729523336
2016-05-10,0.0009819309774294904
2016-05-11,-0.00334550606846884
2016-05-12,-0.0010859653894887966
2016-05-13,0.0071159226177672785
2016-05-16,0.011776257980491422
2016-05-17,-0.005722452157377433
2016-05-18,0.0009754560168415694
2016-05-19,0.0038006890118680303
2016-05-20,0.013786599769993746
2016-05-23,0.006512080094617234
2016-05-24,0.01627004831944201
2016-05-25,0.0027152788034148223
2016-05-26,0.0005601904843333116
2016-05-27,0.02286310473262554
2016-05-31,0.0024631677584621148
2016-06-01,0.013468945410060051
2016-06-02,0.0030534131227490935
2016-06-03,-0.009758165692023923
2016-06-06,0.013561075744531026
2016-06-07,0.007224865490050858
2016-06-08,0.011158389336579422
2016-06-09,-0.0031527279165733946
2016-06-10,-0.0065015285174775395
2016-06-13,-0.006544146291651676
2016-06-14,0.001602469926153427
2016-06-15,0.001066413046717507
2016-06-16,0.0008877308511696658
2016-06-17,-0.023062103561108493
2016-06-20,0.0073543860758478186
2016-06-21,-0.0013519884343198285
2016-06-22,0.0035199724827548184
2016-06-23,0.01394010096893239
2016-06-24,-0.01135352008599888
2016-06-27,-0.033913720267277236
2016-06-28,0.013466030846871924
2016-06-29,-0.0013746836033949883
2016-06-30,0.034777274802683555
2016-07-01,-0.0046999426302780645
2016-07-05,0.0019605426693629635
2016-07-06,0.004356519242906032
2016-07-07,0.019654824320230357
2016-07-08,0.0
2016-07-11,-0.006512317523037603
2016-07-12,0.001835691874853218
2016-07-13,-0.002616888543852114
2016-07-14,-0.021429491512350518
2016-07-15,-0.00858061207477534
2016-07-18,0.0064913570056679415
2016-07-19,-0.006807908431725407
2016-07-20,0.005411440540054935
2016-07-21,-0.0052927984275257245
2016-07-22,-0.0012620736403468058
2016-07-25,-0.002979759687548822
2016-07-26,-0.00027185611073621274
2016-07-27,0.002899004936143479
2016-07-28,0.0006321353681266739
2016-07-29,0.014804175657250784
2016-08-01,0.0120975551135023
2016-08-02,-0.009492070140279418
2016-08-03,-0.00044373641799289043
2016-08-04,-0.0015976307523061228
2016-08-05,0.0013334296584857075
2016-08-08,-0.00923447109287312
2016-08-09,-0.002868014479355363
2016-08-10,-0.0019773044685906793
2016-08-11,0.005223465676374994
2016-08-12,-0.006540412378102545
2016-08-15,0.0051405403538995476
2016-08-16,-0.010138245381900668
2016-08-17,0.016495855706943674
2016-08-18,-0.04957637220739486
2016-08-19,0.0052539154238648855
2016-08-22,0.0003732108204808071
2016-08-23,-0.005224130219054213
2016-08-24,-0.015849341186326527
2016-08-25,0.0044921154275716635
2016-08-26,0.005614407938047794
2016-08-29,0.0033118160092753257
2016-08-30,-0.01442939278421218
2016-08-31,0.008133633771848281
2016-09-01,0.011200795519193507
2016-09-02,0.0032853907081800138
2016-09-06,0.003929979772649528
2016-09-07,0.024230902716145586
2016-09-08,0.005641574437420083
2016-09-09,-0.039811915667588904
2016-09-12,0.016585003395999554
2016-09-13,-0.021319921586692492
2016-09-14,0.013544173381007552
2016-09-15,0.02504424754836143
2016-09-16,-0.020147652500487
2016-09-19,0.01730564995593098
2016-09-20,-0.006493712667932305
2016-09-21,-0.010494336374040958
2016-09-22,0.018792485099305756
2016-09-23,-0.010683725246534825
2016-09-26,-0.0008308426350966958
2016-09-27,0.010346397067977575
2016-09-28,-0.0060345363463104595
2016-09-29,-0.004139631066534366
2016-09-30,0.011454151290109182
2016-10-03,0.0014611943190292465
2016-10-04,0.006383452723375482
2016-10-05,0.00480205976076209
2016-10-06,0.0025253639754114765
2016-10-07,-0.0018889447109041724
2016-10-10,0.0002702875150850659
2016-10-11,-0.03856203902166433
2016-10-12,-0.01443172621094857
2016-10-13,0.005039647278178627
2016-10-14,0.0
2016-10-17,-0.005771467319841794
2016-10-18,0.0012373567807892893
2016-10-19,-0.004751990529471284
2016-10-20,0.011650037514299605
2016-10-21,-0.009439162705647042
2016-10-24,0.005526707390364871
2016-10-25,-0.02539789185213326
2016-10-26,-0.013030072698564488
2016-10-27,-0.0030541532446231034
2016-10-28,-0.0016796689455895741
2016-10-31,0.029399909328237328
2016-11-01,-0.025579450444011997
2016-11-02,-0.010361966975036996
2016-11-03,-0.009972245936281099
2016-11-04,0.001611692447863744
2016-11-07,0.013575960248925156
2016-11-08,-0.00039674712011505964
2016-11-09,0.033754757311507344
2016-11-10,0.014351936798515874
2016-11-11,0.011204753675699175
2016-11-14,0.0005633577778503263
2016-11-15,-0.00403548757066674
2016-11-16,-0.009894379383481255
2016-11-17,0.0035216634029022753
2016-11-18,-0.006259783523353879
2016-11-21,-0.0015269828644280947
2016-11-22,0.0062129074509484905
2016-11-23,0.009594093694568429
2016-11-25,0.008092234072253568
2016-11-28,-0.01101359661748158
2016-11-29,0.008682315508922622
2016-11-30,-0.014221502300484246
2016-12-01,0.004840544856868911
2016-12-02,-0.004439506027113849
2016-12-05,0.009108232857204746
2016-12-06,0.017769907356010695
2016-12-07,-0.015334841881435413
2016-12-08,0.013603496349877231
2016-12-09,-0.00499844331567012
2016-12-12,-0.022325280550777094
2016-12-13,0.002759529752654588
2016-12-14,-0.002941656226717271
2016-12-15,0.0024741770397742613
2016-12-16,-0.004841540057801019
2016-12-19,-0.005723397982711931
2016-12-20,0.0046048906096385345
2016-12-21,-0.020818893300589836
2016-12-22,-0.0027312708558445697
2016-12-23,0.00948675875956928
2016-12-27,0.007944322302704032
2016-12-28,-0.007016810100165749
2016-12-29,0.0014519402729538111
2016-12-30,-0.006089230407345214
2017-01-03,-0.0021395824148995324
2017-01-04,0.02309731354581479
2017-01-05,-0.0172411938061241
2017-01-06,0.0053309002370747205
2017-01-09,-0.004627841813075961
2017-01-10,0.007458371483108017
2017-01-11,-0.022594097530776902
2017-01-12,0.003442952329455462
2017-01-13,-0.006077858500556199
2017-01-17,-0.02298042689583779
2017-01-18,-0.0006058548610472503
2017-01-19,-0.010101059140967372
2017-01-20,0.0002040270492784657
2017-01-23,-0.0012240760342616674
2017-01-24,0.0005102612757021951
2017-01-25,0.010413557195112055
2017-01-26,-0.0005050686144616456
2017-01-27,0.009502841515300897
2017-01-30,-0.0074103974991542865
2017-01-31,0.026533266372952724
2017-02-01,0.004029509215036198
2017-02-02,-0.005677341063188623
2017-02-03,0.012010103012686901
2017-02-06,-0.018482383011935943
2017-02-07,0.0027749975050983533
2017-02-08,-0.013045815572290897
2017-02-09,0.03695171365191485
2017-02-10,-0.002897381796678422
2017-02-13,0.00639225016283218
2017-02-14,0.005870668896694964
2017-02-15,0.009596794380201779
2017-02-16,-0.0018060699467030705
2017-02-17,0.002190355015320611
2017-02-21,0.0016153669224729938
2017-02-22,0.0028460278119004645
2017-02-23,0.005959659167873443
2017-02-24,0.0023508606366886564
2017-02-27,0.007974539614285181
2017-02-28,-0.010424664247480897
2017-03-01,0.017682361227611354
2017-03-02,-0.013401019319778884
2017-03-03,0.0051525845514930335
2017-03-06,-0.0020504239507737054
2017-03-07,-0.003548721533204069
2017-03-08,0.0022495201759618055
2017-03-09,0.0018700317130972977
2017-03-10,0.008773660577219733
2017-03-13,-0.007772162381918357
2017-03-14,-0.0038231357726297155
2017-03-15,0.00627133060514895
2017-03-16,-0.02781365769055133
2017-03-17,0.002870383863312176
2017-03-20,-0.008014421859977361
2017-03-21,-0.01615849712549977
2017-03-22,0.0025416872228043452
2017-03-23,0.009263781818453776
2017-03-24,0.003091914371155635
2017-03-27,-0.02696976300697773
2017-03-28,-0.009997947728097034
2017-03-29,-0.0005001226550213067
2017-03-30,0.01080455536678504
2017-03-31,0.006037036960924835
2017-04-03,-0.007673620053358365
2017-04-04,-0.005353106461208124
2017-04-05,-0.010465416810972683
2017-04-06,0.014705522735755538
2017-04-07,-0.00029751872711136773
2017-04-10,-0.006057374526578063
2017-04-11,0.0031970947947821404
2017-04-12,-0.005476741582907674
2017-04-13,-0.00020055337698543507
2017-04-17,0.013219742537945889
2017-04-18,0.001087528307153196
2017-04-19,0.006022731672322035
2017-04-20,0.006477570384783027
2017-04-21,-0.007703308533556941
2017-04-24,0.01356123163149947
2017-04-25,0.011925413647662753
2017-04-26,0.013318135897125272
2017-04-27,0.008131512345762815
2017-04-28,0.004314409926917895
2017-05-01,0.004669452870252888
2017-05-02,0.03290564834295884
2017-05-03,-0.012149057027397547
2017-05-04,0.009929981292889467
2017-05-05,-0.00027057538114139135
2017-05-08,-0.0053236207279078185
2017-05-09,0.002811887921762457
2017-05-10,0.005427478496259575
2017-05-11,-0.005487920933702428
2017-05-12,-0.0012664127387148616
2017-05-15,0.0064313115011434
2017-05-16,0.002879714818747159
2017-05-17,-0.013679950857531376
2017-05-18,-0.0052013417210518
2017-05-19,0.008530402043176899
2017-05-22,0.003547271972727417
2017-05-23,0.004531398489399097
2017-05-24,0.0019848414354024513
2017-05-25,0.0012604484971021623
2017-05-26,0.001798670629370669
2017-05-30,0.000628336518739836
2017-05-31,0.0054724534578205475
2017-06-01,0.010349695940514048
2017-06-02,0.020134128604984092
2017-06-05,-0.009435297366450768
2017-06-06,-0.004457466487754691
2017-06-07,-0.0005262212747878525
2017-06-08,-0.0017566496466243642
2017-06-09,-0.012053422922690182
2017-06-12,-0.007836773399832242
2017-06-13,-0.0004489450292149977
2017-06-14,0.007183915443437439
2017-06-15,-0.012214764357328711
2017-06-16,0.007581984710965051
2017-06-19,0.011555975580891165
2017-06-20,-0.00026558166050738574
2017-06-21,0.009478197261228782
2017-06-22,0.020533587332697056
2017-06-23,0.01031822127323978
2017-06-26,0.0044253800131925924
2017-06-27,-0.003643364683079464
2017-06-28,0.009949721818986124
2017-06-29,-0.012125401513574774
2017-06-30,0.0015345419570771401
2017-07-03,-0.005361786574531013
2017-07-05,-0.005304973457757711
2017-07-06,-0.001978919428749948
2017-07-07,0.014308127083721978
2017-07-10,-0.010876952842695853
2017-07-11,0.004209696723826539
2017-07-12,-0.005304270346383255
2017-07-13,-0.005246327977925125
2017-07-14,-0.0035447545137872183
2017-07-17,0.007201719806259943
2017-07-18,0.00999305619487978
2017-07-19,-0.00247346086391409
2017-07-20,-0.00017104405303591808
2017-07-21,0.008979850737171446
2017-07-24,0.0012712258230687112
2017-07-25,0.0006770049860274074
2017-07-26,-0.008289940151563258
2017-07-27,-0.007677374995567643
2017-07-28,0.0014612809492828838
2017-07-31,-0.005064401931869966
2017-08-01,-0.0011214185095679285
2017-08-02,-0.003109286392396271
2017-08-03,-0.00017317341033362688
2017-08-04,-0.0005202312617378357
2017-08-07,0.0077163961871826725
2017-08-08,-0.02271356709554173
2017-08-09,0.007482999206272156
2017-08-10,0.020185478134758794
2017-08-11,0.0067665855384850815
2017-08-14,-0.000595852393101115
2017-08-15,-0.003745770281296079
2017-08-16,0.013624026592786942
2017-08-17,-0.00287422467728915
2017-08-18,-0.000508694015635025
2017-08-21,0.005004321990989213
2017-08-22,0.007932998321365625
2017-08-23,-0.0030142645443201888
2017-08-24,0.007306568615256248
2017-08-25,0.0002501482151349155
2017-08-28,0.014920343283273851
2017-08-29,0.0006571780230433255
2017-08-30,-0.009849045439669801
2017-08-31,0.026027911437101148
2017-09-01,-0.009775327979114401
2017-09-05,-0.01158522848866439
2017-09-06,0.0042095219441438125
2017-09-07,-0.008548312387660517
2017-09-08,-0.005886096055120027
2017-09-11,0.013676684963574104
2017-09-12,0.006581434818647924
2017-09-13,0.00392347003848692
2017-09-14,0.0017909787326044757
2017-09-15,-0.011946306931619022
2017-09-18,0.0011515027963902025
2017-09-19,0.0014788100726630393
2017-09-20,-0.005332233127429142
2017-09-21,-0.0003297090877295572
2017-09-22,0.0015673881579150173
2017-09-25,0.0012355027777388727
2017-09-26,-0.013985957332069532
2017-09-27,0.011347683149330656
2017-09-28,-0.0047028196541814005
2017-09-29,0.0020721876203000367
2017-10-02,0.014476106065749006
2017-10-03,-0.0033429955094321784
2017-10-04,0.0017998351028267745
2017-10-05,0.001960035052602338
2017-10-06,-0.0010596573289178846
2017-10-09,-0.011341438452227237
2017-10-10,0.009325707397680683
2017-10-11,0.009321359133654061
2017-10-12,0.0039695638890249185
2017-10-13,-0.018397325297692002
2017-10-16,0.007315853847692511
2017-10-17,0.0065283932548145795
2017-10-18,-0.0017025751876273976
2017-10-19,0.0026802778196288735
2017-10-20,0.006398631493694351
2017-10-23,-0.002977546388262975
2017-10-24,0.0004839997379348926
2017-10-25,0.004034348766929652
2017-10-26,0.004901882263822044
2017-10-27,0.007197025168631077
2017-10-30,-0.018499184796007317
2017-10-31,0.05986102153093453
2017-11-01,-0.019997438518224664
2017-11-02,-0.00311497655294235
2017-11-03,0.010078126434733603
2017-11-06,-0.006419615224796171
2017-11-07,-0.01751531491197922
2017-11-08,0.004040817803282248
2017-11-09,-0.01344925553341103
2017-11-10,-0.003688814012944963
2017-11-13,0.0008046994293653409
2017-11-14,0.007077521457005798
2017-11-15,0.005590203640828184
2017-11-16,0.021362777181793247
2017-11-17,0.00474285572095412
2017-11-20,0.006268577445234458
2017-11-21,0.0160734204282047
2017-11-22,0.0023461384974161614
2017-11-24,-0.005436885584644613
2017-11-27,0.005770327331837688
2017-11-28,0.004906931900152012
2017-11-29,0.003681017517501717
2017-11-30,0.008531928269859046
2017-12-01,-0.01157680979211917
2017-12-04,-0.0253774063618043
2017-12-05,-0.010322886468569492
2017-12-06,0.0019459723828536557
2017-12-07,0.0013984281406771437
2017-12-08,-0.001086133776111775
2017-12-11,-0.013668765687363638
2017-12-12,0.002519687927197589
2017-12-13,0.0036130295531533463
2017-12-14,-0.0001565308061924897
2017-12-15,0.013697194745817765
2017-12-18,0.0005405702961576164
2017-12-19,-0.0021605016383794418
2017-12-20,-0.0010054588352459426
2017-12-21,-0.003096682276817031
2017-12-22,-0.003417079294103842
2017-12-26,0.0011687954154331326
2017-12-27,-0.002179368810450444
2017-12-28,0.0043682576654129335
2017-12-29,0.006135632086748055
2018-01-02,0.014743199040065935
2018-01-03,0.023048978182313995
2018-01-04,0.0031974161513159682
2018-01-05,0.010820925097329459
2018-01-08,7.295252579542222e-05
2018-01-09,0.009825105593401107
2018-01-10,-0.002468726814707445
2018-01-11,0.005677410100082048
2018-01-12,0.013389367645253003
2018-01-16,0.0017139438177635746
2018-01-17,0.0029232222674535624
2018-01-18,-0.004620726098655714
2018-01-19,0.004999493103492014
2018-01-22,0.001989353636824509
2018-01-23,0.003475299642065499
2018-01-24,-0.0009187222493813874
2018-01-25,0.005305694692299134
2018-01-26,0.0014778119731755357
2018-01-29,-0.00217815909878738
2018-01-30,-0.011408003407518796
2018-01-31,-0.0007122988576698797
2018-02-01,-0.001924419689949497
2018-02-02,-0.013069443916427281
2018-02-05,-0.041030774470922404
2018-02-06,0.039541142725808553
2018-02-07,-0.009509234838206093
2018-02-08,-0.0329054408258449
2018-02-09,0.01235180638677802
2018-02-12,0.013848766714289473
2018-02-13,0.011517711940111974
2018-02-14,0.02963513498511472
2018-02-15,0.0054002020049774835
2018-02-16,-0.0021203502348069447
2018-02-20,-0.011969091135833332
2018-02-21,0.00028710874918025375
2018-02-22,-0.0003583864815350779
2018-02-23,0.01784949033992511
2018-02-26,0.004225398680436809
2018-02-27,-0.007293495892870427
2018-02-28,-0.0014830847268961778
2018-03-01,-0.0036085967069137137
2018-03-02,-0.0030532796913295135
2018-03-05,0.007620943967581173
2018-03-06,0.023467797044980587
2018-03-07,-0.0034530722244499046
2018-03-08,-0.0024260738192061204
2018-03-09,0.01681286220582212
2018-03-12,0.002254925974837896
2018-03-13,-0.0008865146010905711
2018-03-14,0.0017740631514280292
2018-03-15,-0.0019072206847584594
2018-03-16,0.01119131626948211
2018-03-19,-0.0013494166733071244
2018-03-20,0.004730408381063755
2018-03-21,-0.001547088386460782
2018-03-22,-0.005995525317350703
2018-03-23,-0.018975068228340497
2018-03-26,0.030671448901683496
2018-03-27,-0.01615274661848054
2018-03-28,0.004359775661129994
2018-03-29,0.024486291052167708
2018-04-02,-0.040651437722316386
2018-04-03,0.01083515746513708
2018-04-04,0.005120737714303436
2018-04-05,0.006724292930849307
2018-04-06,-0.019431928578383828
2018-04-09,0.006881136326137183
2018-04-10,0.017631109080780583
2018-04-11,0.0032236783094079513
2018-04-12,-0.0014060984613860628
2018-04-13,-0.001541585674876833
2018-04-16,0.006579126099846233
2018-04-17,0.02054299297047213
2018-04-18,0.002222730717041488
2018-04-19,-0.0075649118626076595
2018-04-20,0.003876669460569193
2018-04-23,0.0083782054299677
2018-04-24,-0.01025587462219435
2018-04-25,-0.006033407502195609
2018-04-26,0.006861936817491809
2018-04-27,-0.002817781430361488
2018-04-30,-0.00828028203629727
2018-05-01,-0.0008613056925047546
