Date,WTW
2015-10-06,0.000712349952572966
2015-10-07,0.0009487300664898779
2015-10-08,0.0009479095086306621
2015-10-09,-0.0030777098348844234
2015-10-12,0.0021372759228972527
2015-10-13,-0.002369931127072955
2015-10-14,-0.01235099312678789
2015-10-15,0.012024745471296727
2015-10-16,0.0021387995453976405
2015-10-19,-0.0018971676254202485
2015-10-20,0.012354398059532201
2015-10-21,0.004459168341377495
2015-10-22,0.007710313397491841
2015-10-23,0.019475714651485232
2015-10-26,0.002047017289137143
2015-10-27,0.0011349421413866523
2015-10-28,0.01564250402003231
2015-10-29,0.00044689319186019816
2015-10-30,-0.004685689590047115
2015-11-02,0.015915975770646185
2015-11-03,-0.00860563320434471
2015-11-04,0.0011128177255701477
2015-11-05,0.006669410617880622
2015-11-06,-0.025176776159252956
2015-11-09,-0.0020386820800047945
2015-11-10,0.000680848433777248
2015-11-11,0.004990847226068906
2015-11-12,-0.010609131094228341
2015-11-13,-0.0009128846959437498
2015-11-16,0.015639520905327053
2015-11-17,0.0029436602348238416
2015-11-18,0.008354138352153262
2015-11-19,0.013434887731460732
2015-11-20,0.009721831218025834
2015-11-23,0.01487942353270899
2015-11-24,-0.0015093155132600566
2015-11-25,-0.004318665489224105
2015-11-27,0.00043383982058986525
2015-11-30,-0.0036853246709718235
2015-12-01,-0.00043547093301454787
2015-12-02,0.004136228667087849
2015-12-03,-0.014090606760035151
2015-12-04,0.027044651096035377
2015-12-07,-0.005565990115697028
2015-12-08,-0.024758150628128806
2015-12-09,-0.009492304286448427
2015-12-10,0.0022289992970181416
2015-12-11,0.037803067679403
2015-12-14,-0.023141292622613663
2015-12-15,0.01074792336711039
2015-12-16,0.007378504081164028
2015-12-17,-0.0062473172620463036
2015-12-18,0.001083628955669047
2015-12-21,0.0030319903826110384
2015-12-22,0.0
2015-12-23,0.009499138531825935
2015-12-24,0.0034213441593176075
2015-12-28,0.002770996120338376
2015-12-29,0.04548361408967927
2015-12-30,-0.005082366792951709
2015-12-31,-0.007560440377666344
2016-01-04,-0.028618405937012814
2016-01-05,0.006880158599171127
2016-01-06,0.0
2016-01-07,-0.08653862569000104
2016-01-08,0.014528106983025868
2016-01-11,-0.014148429484488911
2016-01-12,0.005044643572646557
2016-01-13,-0.023366496199287323
2016-01-14,0.0135577331360619
2016-01-15,-0.01617424407271928
2016-01-19,-0.019105907595799554
2016-01-20,-0.009784440089826596
2016-01-21,0.006404631718694986
2016-01-22,0.01772689544135031
2016-01-25,-0.016346221052868093
2016-01-26,0.007991317150958466
2016-01-27,-0.0026132032734629274
2016-01-28,0.016891532927635122
2016-01-29,0.01678796609547617
2016-02-01,0.0002621340565467367
2016-02-02,-0.03441064619933154
2016-02-03,0.031566736574142995
2016-02-04,0.014554847491183631
2016-02-05,-0.014605443438860055
2016-02-08,-0.025083433113002318
2016-02-09,-0.004587717070249742
2016-02-10,-0.028287481625445143
2016-02-11,-0.0036270417338845062
2016-02-12,0.006627453493048829
2016-02-16,0.027169866204341808
2016-02-17,0.0042427076319146995
2016-02-18,0.0032363966144584033
2016-02-19,-0.011379780372054227
2016-02-22,0.024562573864747694
2016-02-23,-0.010173554644798188
2016-02-24,-0.0029491827541883175
2016-02-25,0.0118322508839237
2016-02-26,-0.0011518112440698225
2016-02-29,0.005055596300814091
2016-03-01,0.01932574107515861
2016-03-02,0.010994726952360478
2016-03-03,0.001883668284138107
2016-03-04,0.0016241834951160605
2016-03-07,-0.002048100860397639
2016-03-08,-0.0020520801683002743
2016-03-09,-0.0018848729480400728
2016-03-10,0.0028328735074150124
2016-03-11,0.03252840308071514
2016-03-14,8.304359180399956e-05
2016-03-15,0.0005801709527935017
2016-03-16,0.0009941984709849194
2016-03-17,0.02656855747320641
2016-03-18,-0.02225284437619046
2016-03-21,0.001484540364627307
2016-03-22,0.00016459256544942846
2016-03-23,-0.017206043385039282
2016-03-24,0.0002514990455033672
2016-03-28,-0.005778269890525212
2016-03-29,-0.0021992780736213025
2016-03-30,0.006441932556175978
2016-03-31,-0.0006735304017120303
2016-04-01,0.010702680911106599
2016-04-04,-0.01901098604632001
2016-04-05,-0.030429317702729386
2016-04-06,0.012273027414369198
2016-04-07,-0.016714471043608792
2016-04-08,-0.001145006005785154
2016-04-11,0.010845889830251698
2016-04-12,0.010031141331388715
2016-04-13,0.01899987756116861
2016-04-14,-0.002288195583703634
2016-04-15,0.0062011116636015995
2016-04-18,0.023723290206041803
2016-04-19,0.003463571601639348
2016-04-20,0.005177496499991552
2016-04-21,0.005723276661400378
2016-04-22,0.0063409282492776775
2016-04-25,-0.0039584583547542795
2016-04-26,0.008921276768944608
2016-04-27,0.002331449212497949
2016-04-28,-0.004330973453055886
2016-04-29,0.006041215363737029
2016-05-02,0.008486731469470987
2016-05-03,0.0024612534190597835
2016-05-04,0.002296576536662487
2016-05-05,0.0086915454891634
2016-05-06,-0.04778331580538053
2016-05-09,0.015465827256798903
2016-05-10,0.016769209208275404
2016-05-11,-0.010357985948331705
2016-05-12,-0.0025761779099081616
2016-05-13,-0.007425834326964198
2016-05-16,0.007644068777238999
2016-05-17,-0.004035137125592003
2016-05-18,0.015071742851967773
2016-05-19,-0.0011976903530936944
2016-05-20,0.0035968930040595204
2016-05-23,0.0030261378684279805
2016-05-24,0.005319557765147698
2016-05-25,-0.0012635033746201119
2016-05-26,0.0011862135125173534
2016-05-27,0.010267649704041926
2016-05-31,0.0008599063853931277
2016-06-01,0.000390654245990385
2016-06-02,0.0053094647831308794
2016-06-03,-0.0098641286651443
2016-06-06,0.001569031626320383
2016-06-07,0.012296141747903055
2016-06-08,-0.0017021175798921373
2016-06-09,0.00426254930984582
2016-06-10,-0.019832995195275926
2016-06-13,-0.012125159481652048
2016-06-14,-0.004064824234720876
2016-06-15,-0.006562085902227288
2016-06-16,0.005638767445770965
2016-06-17,0.003925025922644432
2016-06-20,0.0075004070198112505
2016-06-21,0.008394582721666044
2016-06-22,-0.00659691687581454
2016-06-23,0.00917074136749041
2016-06-24,-0.0833532292748338
2016-06-27,-0.030851841792166157
2016-06-28,0.04109092914419987
2016-06-29,0.029261816759284187
2016-06-30,0.027355388570632577
2016-07-01,-0.002493885990638156
2016-07-05,-0.004193526059055652
2016-07-06,0.011256715610362011
2016-07-07,-0.0034435314730301148
2016-07-08,0.004982423226327137
2016-07-11,0.003678055017359405
2016-07-12,0.013384363705388536
2016-07-13,-0.006132043611453697
2016-07-14,-0.0030058114409781123
2016-07-15,-0.011504207870225325
2016-07-18,-0.004895995462075198
2016-07-19,0.0015324485876666571
2016-07-20,-0.0013691209893104128
2016-07-21,-0.005403180919428485
2016-07-22,0.004945874802351868
2016-07-25,0.0004842639715221253
2016-07-26,-0.0019354896839188784
2016-07-27,0.004120970249963607
2016-07-28,-0.004264841098532868
2016-07-29,-0.0009697431052174688
2016-08-01,0.0017795297193372583
2016-08-02,-0.005410231351731243
2016-08-03,0.005277371389210472
2016-08-04,0.002180249943237955
2016-08-05,-0.03360428641143698
2016-08-08,0.00558686613765591
2016-08-09,0.005307255367710262
2016-08-10,0.00486687708077671
2016-08-11,0.007634085454293782
2016-08-12,-0.010427730119405343
2016-08-15,0.0004941823592083949
2016-08-16,-0.0004116270972065461
2016-08-17,0.0037043870739783546
2016-08-18,0.005166887680551735
2016-08-19,0.0013053455710188011
2016-08-22,0.0018740939174060056
2016-08-23,0.0013015574945429709
2016-08-24,-0.007310539499467694
2016-08-25,0.0
2016-08-26,0.006382351461274194
2016-08-29,0.007561675352512731
2016-08-30,0.00016123767915598997
2016-08-31,0.0005649746334426275
2016-09-01,0.006773492851396945
2016-09-02,0.013456258868957738
2016-09-06,0.00893053566923152
2016-09-07,0.006971962353058636
2016-09-08,-0.02434866468023056
2016-09-09,-0.02694958305777606
2016-09-12,0.026302961202395947
2016-09-13,-0.017245492452650946
2016-09-14,-0.006417990807357832
2016-09-15,0.02305796280184258
2016-09-16,-0.009350973625395165
2016-09-19,0.005889166039084293
2016-09-20,0.008021010547716756
2016-09-21,0.02164198266094397
2016-09-22,0.006074936971087075
2016-09-23,-0.008438056178438957
2016-09-26,-0.0007024556874467569
2016-09-27,0.007030983366032473
2016-09-28,-0.0033481671924094902
2016-09-29,0.014063754256741223
2016-09-30,0.022960144258870274
2016-10-03,-0.004971466239073519
2016-10-04,-0.004087007307431945
2016-10-05,0.0029639682586839466
2016-10-06,0.0009852658681226423
2016-10-07,-0.007797809333724093
2016-10-10,-0.0003048910957447193
2016-10-11,-0.017478531748276627
2016-10-12,0.00901126201639002
2016-10-13,-0.015243827705260893
2016-10-14,0.0035962038496448745
2016-10-17,-0.009970844795165745
2016-10-18,0.007238608410003344
2016-10-19,0.005858965958329909
2016-10-20,-0.009940777916584098
2016-10-21,-0.005412635719469927
2016-10-24,0.003943673972377937
2016-10-25,-0.006599460484140729
2016-10-26,-0.0026886829049866945
2016-10-27,-0.003806133507378573
2016-10-28,0.0001592062599515831
2016-10-31,0.0019896241235863865
2016-11-01,-0.01247013574102429
2016-11-02,-0.010938875435940743
2016-11-03,0.005692473796874875
2016-11-04,-0.05571245920569057
2016-11-07,0.007792111642379362
2016-11-08,0.009346729004098497
2016-11-09,-0.006650533419878313
2016-11-10,0.03618650285789338
2016-11-11,-0.006461178554479141
2016-11-14,0.008314292841532733
2016-11-15,0.006857721457924626
2016-11-16,-0.0053517854046973845
2016-11-17,0.01573342017967616
2016-11-18,0.0017656765687994458
2016-11-21,-0.007450510699195445
2016-11-22,0.007506437492042828
2016-11-23,-0.0020829741541702473
2016-11-25,0.00594109529125042
2016-11-28,-0.007422243150597696
2016-11-29,7.98545606319756e-05
2016-11-30,-7.984818439032981e-05
2016-12-01,-0.02371985715816005
2016-12-02,-0.012188763452157914
2016-12-05,0.012839511679428428
2016-12-06,0.027000373896352237
2016-12-07,-8.029656474561886e-05
2016-12-08,-0.014027781245739779
2016-12-09,-0.0017072691137219875
2016-12-12,-0.012867489982145486
2016-12-13,0.026813065403901604
2016-12-14,-0.01767669134567229
2016-12-15,0.0008999118861274802
2016-12-16,-0.0003268951811589149
2016-12-19,0.010627003205128105
2016-12-20,0.0016984993378672542
2016-12-21,-0.0068637187769077235
2016-12-22,-0.001138225345045596
2016-12-23,0.013349212476533978
2016-12-27,-0.0016865586274754651
2016-12-28,-0.011470102867605525
2016-12-29,-0.0017159636310104531
2016-12-30,0.000900614283527279
2017-01-03,0.007850738129508539
2017-01-04,0.012333554724499818
2017-01-05,0.00961842060753737
2017-01-06,0.006509982004250903
2017-01-09,-0.006073231456084738
2017-01-10,0.0016663946184798384
2017-01-11,-0.003723572289567212
2017-01-12,-0.00015939693822542012
2017-01-13,-0.00795320639568009
2017-01-17,0.0048101939754841005
2017-01-18,0.006702362673884021
2017-01-19,-0.005389670485158926
2017-01-20,0.004621884137483212
2017-01-23,-0.003648711640103941
2017-01-24,0.004458304353978759
2017-01-25,0.011096051810051133
2017-01-26,7.83593241935332e-05
2017-01-27,-0.008935496869342252
2017-01-30,-0.00688083825223984
2017-01-31,-0.003503957130566504
2017-02-01,-0.0066331194922492065
2017-02-02,0.007562385549103601
2017-02-03,7.995440197028358e-05
2017-02-06,-0.012614972443670935
2017-02-07,-0.0018595864859577427
2017-02-08,-0.0036457476362488084
2017-02-09,-0.003658808203015229
2017-02-10,0.0124859390445613
2017-02-13,0.00862408843698348
2017-02-14,0.00023991750629215325
2017-02-15,0.0020769551505137596
2017-02-16,0.007733481533155562
2017-02-17,0.015427216158235613
2017-02-21,-0.00467466119337423
2017-02-22,-0.005870955379420395
2017-02-23,0.0012596469212116101
2017-02-24,0.007313821562680678
2017-02-27,0.0011711549756840967
2017-02-28,0.0014815176252607198
2017-03-01,0.020322394548499156
2017-03-02,-0.011599546518220705
2017-03-03,0.0033972948261018487
2017-03-06,-0.012388535488914054
2017-03-07,-0.0056098613017543375
2017-03-08,-0.007364873660697158
2017-03-09,0.0013418362885098123
2017-03-10,0.008828682101790664
2017-03-13,0.007422771862159339
2017-03-14,0.00069819497299628
2017-03-15,0.007363339233837696
2017-03-16,-0.005154912910157572
2017-03-17,0.005104379325595154
2017-03-20,0.001769781335873688
2017-03-21,-0.007681208046158683
2017-03-22,0.0012384932071825006
2017-03-23,-0.0013141093453800101
2017-03-24,0.005418718228515251
2017-03-27,0.0010778498513530632
2017-03-28,0.014689699678573254
2017-03-29,-0.003424101525975165
2017-03-30,0.001679656608186697
2017-03-31,-0.002134605102950826
2017-04-03,-0.007334414026821556
2017-04-04,0.0030016949515481173
2017-04-05,-0.0029159199612848186
2017-04-06,-0.002077860439511081
2017-04-07,-0.009331384879767035
2017-04-10,-0.005448858408051538
2017-04-11,-0.00485320640356024
2017-04-12,-0.006764358581772045
2017-04-13,0.0020590387482715133
2017-04-17,0.0165167364377643
2017-04-18,-0.004042774544622985
2017-04-19,0.001092628735367196
2017-04-20,0.012553819198997562
2017-04-21,-0.013938066413175743
2017-04-24,0.01585351447293215
2017-04-25,0.0131454174290635
2017-04-26,0.0056149854719453884
2017-04-27,0.003923936341113876
2017-04-28,-0.003231911701830237
2017-05-01,0.004599185819720297
2017-05-02,0.003603183570367152
2017-05-03,0.00224342434653213
2017-05-04,0.06215975193592449
2017-05-05,0.01306724516105362
2017-05-08,0.000623948459838708
2017-05-09,-0.015108588922476351
2017-05-10,-0.0010551079604658176
2017-05-11,0.003522168488788502
2017-05-12,-0.0009826880921074421
2017-05-15,0.001053370110659202
2017-05-16,0.0012637114889766377
2017-05-17,-0.014160538271008938
2017-05-18,-0.0055465536127078385
2017-05-19,0.0015018177724652748
2017-05-22,0.004426512081943557
2017-05-23,0.003838884771873996
2017-05-24,0.0109047253971708
2017-05-25,0.014289886202614177
2017-05-26,0.0013810693000000374
2017-05-30,0.0002755967573100371
2017-05-31,0.010962872093293718
2017-06-01,0.0
2017-06-02,0.003750774454005512
2017-06-05,-0.0008828298950003255
2017-06-06,-0.011289226420369003
2017-06-07,-0.00013766429037764816
2017-06-08,0.0009633115964979844
2017-06-09,0.001030983392483753
2017-06-12,0.003981689447500436
2017-06-13,0.006427813599727772
2017-06-14,0.005435412309131138
2017-06-15,0.002973408135005906
2017-06-16,0.008287456295062556
2017-06-19,-0.0005346385852316171
2017-06-20,0.0
2017-06-21,-0.006485259353710804
2017-06-22,-0.02388976256565012
2017-06-23,0.002137440694519599
2017-06-26,-0.0019264016795442762
2017-06-27,-0.0011717615497700562
2017-06-28,0.017038417758415525
2017-06-29,-0.0008851228152922941
2017-06-30,-0.008520706316322402
2017-07-03,0.006393731120145407
2017-07-05,-0.006147784789660049
2017-07-06,-0.0031620264171313694
2017-07-07,0.008895002670041618
2017-07-10,-0.0007520959530336047
2017-07-11,-0.011695138160326413
2017-07-12,0.006020418209932377
2017-07-13,0.0023388605356859937
2017-07-14,0.005284840010105762
2017-07-17,0.009830735588569395
2017-07-18,-0.0054082748126922375
2017-07-19,-0.0026512416542124884
2017-07-20,0.004157232151618118
2017-07-21,0.0019005102838272059
2017-07-24,0.009890370088919465
2017-07-25,0.0052989098718456695
2017-07-26,-0.009074534936344802
2017-07-27,-0.009965494030375388
2017-07-28,0.02101616861293265
2017-07-31,-0.008260000061362738
2017-08-01,0.004970190544022479
2017-08-02,-0.005012650486403203
2017-08-03,-0.010949089957377534
2017-08-04,0.016300107063912606
2017-08-07,-0.0004009355238222545
2017-08-08,0.0005347571017830788
2017-08-09,-0.002806173741809692
2017-08-10,-0.008510222909270393
2017-08-11,0.007907116427842142
2017-08-14,0.01455024276331085
2017-08-15,-0.0029079311106802175
2017-08-16,-0.005700418822202957
2017-08-17,-0.013065759104956332
2017-08-18,0.0026341272087215817
2017-08-21,0.003300988078450029
2017-08-22,0.0037602110611463235
2017-08-23,-0.007358280187726218
2017-08-24,-0.0002024438804525408
2017-08-25,0.003505368436230283
2017-08-28,-0.00591101712393749
2017-08-29,-0.0008781854537726064
2017-08-30,-0.0006766091097081262
2017-08-31,0.0047370462552929204
2017-09-01,-0.002491556742116874
2017-09-05,-0.004253885957246406
2017-09-06,0.0010169144887237636
2017-09-07,0.0016259187394240815
2017-09-08,0.026917480065794086
2017-09-11,-0.002041804526483171
2017-09-12,0.007127163850580098
2017-09-13,0.0017691537694981552
2017-09-14,-0.0030090677078730144
2017-09-15,0.0047242596345025145
2017-09-18,-0.00679134906422485
2017-09-19,-0.0017091382876697203
2017-09-20,0.0037538689690426175
2017-09-21,-0.006823765723420916
2017-09-22,0.008852077733026098
2017-09-25,0.005304545548481254
2017-09-26,0.008728551838443899
2017-09-27,0.006263505891121346
2017-09-28,0.0014810325694705195
2017-09-29,-0.008358317742216848
2017-10-02,0.008169506146833205
2017-10-03,-0.0038588369585896842
2017-10-04,-0.0012266858616222232
2017-10-05,0.003555450153529538
2017-10-06,-0.001481618729237577
2017-10-09,-0.002193044505522601
2017-10-10,0.008210255521396759
2017-10-11,6.431865774159107e-05
2017-10-12,0.003013516841193331
2017-10-13,0.007415138188988646
2017-10-16,0.008630200783404485
2017-10-17,-6.321167278944273e-05
2017-10-18,0.005411090103399907
2017-10-19,0.008573401921116108
2017-10-20,0.01023752647908971
2017-10-23,0.007370231827235063
2017-10-24,-0.004512134991735417
2017-10-25,-0.00024489211991929327
2017-10-26,-0.0025726219988029264
2017-10-27,-0.007370022997386982
2017-10-30,-0.0037742235886659703
2017-10-31,0.000434497473315254
2017-11-01,-0.0010553228101497503
2017-11-02,-0.021316184648699887
2017-11-03,0.013398361429300953
2017-11-06,0.010025797941725534
2017-11-07,0.0025437448062222145
2017-11-08,-0.0037747957348521766
2017-11-09,0.0031678433173163434
2017-11-10,0.00043328450285762266
2017-11-13,-0.0004950730498436418
2017-11-14,0.003343951005917223
2017-11-15,0.0038262638857746722
2017-11-16,-0.01672301559478273
2017-11-17,0.0008755012925230066
2017-11-20,-0.001124750913873429
2017-11-21,-0.0005626897163881761
2017-11-22,-0.006320205593127182
2017-11-24,0.004597259845126267
2017-11-27,-0.006394177256308864
2017-11-28,0.00567817192425113
2017-11-29,-0.0020701771937292612
2017-11-30,0.0108755328725747
2017-12-01,0.007151770651075973
2017-12-04,-0.02142630470015694
2017-12-05,-0.007319435299307231
2017-12-06,-0.001398689362255845
2017-12-07,-0.010693322598239074
2017-12-08,0.0002568392193049718
2017-12-11,-0.001157666880206909
2017-12-12,-0.0005149081398623245
2017-12-13,-0.014626959354099855
2017-12-14,0.0035968239894097476
2017-12-15,0.016418745183622407
2017-12-18,-0.009230367514616367
2017-12-19,-0.0026529706693793065
2017-12-20,-0.006681887096555372
2017-12-21,-0.004897734586797542
2017-12-22,-0.00413478336013573
2017-12-26,0.0008564280786960143
2017-12-27,-0.0015142581730145377
2017-12-28,0.0018528940889461776
2017-12-29,-0.004623612102254593
2018-01-02,-0.024554091898947306
2018-01-03,0.01870886743264788
2018-01-04,0.01015071008244206
2018-01-05,0.006413123230998297
2018-01-08,-0.00538635405039356
2018-01-09,0.002773777674837996
2018-01-10,0.011723197568416222
2018-01-11,0.007486938526483078
2018-01-12,0.00452292931512166
2018-01-16,-0.0185253880474604
2018-01-17,0.012911250985556677
2018-01-18,-0.006405948996636268
2018-01-19,0.0021490097002760944
2018-01-22,0.00461400225063624
2018-01-23,0.021151455153576304
2018-01-24,0.00728436774467367
2018-01-25,0.007231476386477809
2018-01-26,0.023537436710303394
2018-01-29,-0.013602223197284546
2018-01-30,-0.00847206992129168
2018-01-31,0.0008106184251497339
2018-02-01,0.021499250795841363
2018-02-02,-0.013786816096790222
2018-02-05,-0.025733219761784776
2018-02-06,0.005714044769662419
2018-02-07,-0.006439451953525688
2018-02-08,-0.03189709069959101
2018-02-09,-0.00144384574234524
2018-02-12,0.013211388677377922
2018-02-13,0.007525221724890452
2018-02-14,0.025368823011532093
2018-02-15,0.0023230749738218925
2018-02-16,-0.0024431435006906366
2018-02-20,0.0026376605926314856
2018-02-21,-0.013028285218572466
2018-02-22,-0.00660066858218511
2018-02-23,0.021912803788609825
2018-02-26,0.007814595866721064
2018-02-27,-0.0012406822722623723
2018-02-28,-0.0193157017426272
2018-03-01,-0.01842934885177605
2018-03-02,-0.0004514360311318466
2018-03-05,0.012909902866798051
2018-03-06,0.0032497681243317533
2018-03-07,0.009020180341191564
2018-03-08,0.004532429136934857
2018-03-09,0.02863935562936204
2018-03-12,-0.00718880251889864
2018-03-13,-0.0034977542951580842
2018-03-14,-0.005295875470403666
2018-03-15,0.004643393796145645
2018-03-16,0.003204023345492635
2018-03-19,-0.02223592381981121
2018-03-20,0.0022617294956197576
2018-03-21,-0.008712607349266044
2018-03-22,-0.022067656406833946
2018-03-23,-0.020367054561530984
2018-03-26,0.01735804506968619
2018-03-27,-0.01790543819254553
2018-03-28,0.003382128226093295
2018-03-29,0.005949216119755629
2018-04-02,-0.021026475270477296
2018-04-03,-0.005168176977443206
2018-04-04,0.004925324350419702
2018-04-05,-0.0030213944636090506
2018-04-06,-0.015824998465975293
2018-04-09,-0.001026426854559337
2018-04-10,0.006986411817354599
2018-04-11,6.817655938395895e-05
2018-04-12,0.005848897531648856
2018-04-13,0.014808718485105787
2018-04-16,0.013592509840324007
2018-04-17,0.0053905153552316065
2018-04-18,-0.001830969769635482
2018-04-19,0.0001967523047652353
2018-04-20,-0.008383093770058192
2018-04-23,-0.002311421856555418
2018-04-24,-0.009466725766446582
2018-04-25,-0.0018711350466232846
2018-04-26,0.004017624263155994
2018-04-27,0.005334946601019741
