Date,EVRG
2015-10-08,0.020088883239513855
2015-10-09,0.0
2015-10-12,0.01253191604728321
2015-10-13,0.0065670159319974886
2015-10-14,-0.007025759854369262
2015-10-15,0.012635733876150468
2015-10-16,0.0002496529527393765
2015-10-19,0.0024949630398307665
2015-10-20,0.005724214149773976
2015-10-21,0.0009898755467590004
2015-10-22,0.021013336317405207
2015-10-23,-0.02590782474075859
2015-10-26,0.012677568056258304
2015-10-27,-0.00196417809564553
2015-10-28,-0.018691599338215514
2015-10-29,-0.006516738011035694
2015-10-30,0.0015141674194694144
2015-11-02,-0.0005037553070332823
2015-11-03,-0.004284384522064477
2015-11-04,0.03113188684720236
2015-11-05,-0.0056458601941929976
2015-11-06,-0.04023696766195439
2015-11-09,0.010545096617250005
2015-11-10,0.037159534986317855
2015-11-11,0.01889613567424364
2015-11-12,-0.01710041338699453
2015-11-13,-0.012006807144258724
2015-11-16,0.03050565788508597
2015-11-17,-0.012274231050306228
2015-11-18,0.01754391275721412
2015-11-19,0.014607095895138311
2015-11-20,0.008496636454590645
2015-11-23,-0.012403624054728057
2015-11-24,-0.0035543726277595944
2015-11-25,0.00047553832524838135
2015-11-27,0.008557226245892391
2015-11-30,0.005892011571425382
2015-12-01,0.01944720587686244
2015-12-02,-0.027809824190887844
2015-12-03,-0.016548475130295448
2015-12-04,0.011538714734213862
2015-12-07,-0.0026367651436374206
2015-12-08,-0.005046477256939297
2015-12-09,-0.008454706031111203
2015-12-10,-0.015590443928222286
2015-12-11,0.007176443475369609
2015-12-14,-0.0024569895253272467
2015-12-15,0.015517370554146703
2015-12-16,0.024496294577440292
2015-12-17,-0.004734381153911005
2015-12-18,-0.014034533256086612
2015-12-21,-0.0033773262359159117
2015-12-22,0.012103282170867091
2015-12-23,0.02128689581094223
2015-12-24,0.00023402777668901642
2015-12-28,0.0028098078330429654
2015-12-29,0.00513660980127062
2015-12-30,0.002555055541156648
2015-12-31,-0.017377112278126106
2016-01-04,-0.000943333029643334
2016-01-05,0.006372451746065044
2016-01-06,0.002345266686405667
2016-01-07,-0.011698771100584038
2016-01-08,-0.0035509284959158727
2016-01-11,0.003801447330058272
2016-01-12,-0.016568277067005477
2016-01-13,0.000722224252209136
2016-01-14,0.008657989143608269
2016-01-15,-0.017644391615038613
2016-01-19,0.012378669013292765
2016-01-20,-0.023974751134614558
2016-01-21,-0.008106282976069079
2016-01-22,0.03169884022924063
2016-01-25,-0.015362544730588068
2016-01-26,0.008532575149118093
2016-01-27,0.0026586845074751952
2016-01-28,0.018081105277906406
2016-01-29,0.031494175780216516
2016-02-01,0.016529012999200177
2016-02-02,0.01603414667626546
2016-02-03,0.021560583381194487
2016-02-04,-0.017841670554578637
2016-02-05,0.002658073829557628
2016-02-08,-0.010605055398245078
2016-02-09,0.004689413647494867
2016-02-10,0.010669293330278107
2016-02-11,-0.005498278225315345
2016-02-12,-0.010172579877673726
2016-02-16,0.011394247743829133
2016-02-17,-0.002650795646818138
2016-02-18,0.012624863552575638
2016-02-19,-0.003499918358664811
2016-02-22,0.011194172833213889
2016-02-23,-0.00043404997689100444
2016-02-24,0.006514507216103471
2016-02-25,-0.03171526681748538
2016-02-26,-0.038992612002765936
2016-02-29,0.007651320360757996
2016-03-01,-0.017257586398679137
2016-03-02,-0.0002339730205033197
2016-03-03,0.01053858683468345
2016-03-04,0.0032446405750907736
2016-03-07,0.01444866445077686
2016-03-08,0.003675560704096581
2016-03-09,0.008926529269557282
2016-03-10,0.06397458812733747
2016-03-11,-0.010021010189087187
2016-03-14,0.0090455839397241
2016-03-15,0.010885903153679433
2016-03-16,0.009712734794570022
2016-03-17,0.006691531190754274
2016-03-18,0.003946925028493142
2016-03-21,-0.011586857054864175
2016-03-22,0.0014655857920520265
2016-03-23,-0.00041831621399190944
2016-03-24,0.010037907317170136
2016-03-28,-0.0010353910076493777
2016-03-29,0.034404316954060654
2016-03-30,-0.0022042532888575384
2016-03-31,-0.0038151470033955803
2016-04-01,0.014916282891921151
2016-04-04,-0.004170723879945548
2016-04-05,-0.017152105889681635
2016-04-06,0.010349119177146093
2016-04-07,-0.0012049465711423402
2016-04-08,0.017695293107112375
2016-04-11,-0.010274651848624416
2016-04-12,0.01118026218864121
2016-04-13,0.00019713505438567758
2016-04-14,-0.005921373390629925
2016-04-15,0.004765337008798998
2016-04-18,0.0051382353042996876
2016-04-19,0.006881677110687212
2016-04-20,-0.018746005955111222
2016-04-21,-0.00736357251052655
2016-04-22,0.005012332622049476
2016-04-25,-0.0023941831409268755
2016-04-26,0.011197935020833993
2016-04-27,0.008107501840371567
2016-04-28,0.002746399723610793
2016-04-29,0.00958524112943615
2016-05-02,-0.00465033278375071
2016-05-03,-0.0021411926466808895
2016-05-04,0.012485144868854325
2016-05-05,-0.0023119187985058964
2016-05-06,-0.008111286664405859
2016-05-09,0.0103189169602107
2016-05-10,0.001734989730211245
2016-05-11,-0.0005772942109022461
2016-05-12,0.00442749107170326
2016-05-13,-0.0009584013527691448
2016-05-16,0.0030689914658026396
2016-05-17,-0.013769069975125392
2016-05-18,-0.00465383667207242
2016-05-19,0.016364586464866937
2016-05-20,0.004216920490129006
2016-05-23,-0.005726042606750137
2016-05-24,0.013630041752964228
2016-05-25,-0.006250108704317969
2016-05-26,0.00819552636698595
2016-05-27,0.00037770125636837903
2016-05-31,0.06443714470968498
2016-06-01,-0.0008876046886334699
2016-06-02,0.00088839323063028
2016-06-03,0.0024851800455081285
2016-06-06,-0.0026561188966653937
2016-06-07,-0.004826565422115459
2016-06-08,0.002334871066872246
2016-06-09,0.005555751882263982
2016-06-10,0.00463387553391903
2016-06-13,-0.005322045483753368
2016-06-14,0.0007133401376164805
2016-06-15,-0.0010695293694907848
2016-06-16,-0.004995352132628916
2016-06-17,0.006993188799931271
2016-06-20,-0.006410616897129184
2016-06-21,-0.0003582070033957274
2016-06-22,0.0010755732207883284
2016-06-23,0.0016118624617051935
2016-06-24,-0.0037545514320661555
2016-06-27,0.0012562337382027167
2016-06-28,-0.0025095042013923985
2016-06-29,-0.0037738212280097327
2016-06-30,0.011724883730241498
2016-07-01,0.003030378800169986
2016-07-05,0.00035565303708007256
2016-07-06,-0.00017781013793216616
2016-07-07,0.0008888340017703111
2016-07-08,0.00177534042414762
2016-07-11,-0.0005315461123260867
2016-07-12,-0.007625404025798144
2016-07-13,0.0008930980732673177
2016-07-14,0.005713589118802043
2016-07-15,-0.0019525840593475063
2016-07-18,0.00248993475526893
2016-07-19,-0.00035455419721075465
2016-07-20,-0.0021299513648627144
2016-07-21,0.0005334368696032765
2016-07-22,-0.0003555287104665128
2016-07-25,-0.0017783695466170313
2016-07-26,-0.011224176461476665
2016-07-27,0.0
2016-07-28,-0.0007205714259657103
2016-07-29,0.0019832142178424217
2016-08-01,-0.002699427039471125
2016-08-02,0.0019852170919134604
2016-08-03,-0.019269069868572686
2016-08-04,-0.002386844877446892
2016-08-05,-0.006442063016772415
2016-08-08,-0.0014824067127423568
2016-08-09,-0.002040613899925159
2016-08-10,-0.0018590394100476137
2016-08-11,-0.0013039280759636895
2016-08-12,-0.0031703674772726176
2016-08-15,-0.0033676752692981538
2016-08-16,-0.0018773846511531689
2016-08-17,0.006770920255533941
2016-08-18,0.00859315671745442
2016-08-19,-0.0018519578272366832
2016-08-22,0.008350348938118701
2016-08-23,0.0027606257457168937
2016-08-24,0.001284396976393598
2016-08-25,-0.0032993544216152193
2016-08-26,0.002206624566375881
2016-08-29,0.010092097073128414
2016-08-30,-0.008174775244681576
2016-08-31,0.006227507486721295
2016-09-01,-0.002730284895872015
2016-09-02,0.00839582867416988
2016-09-06,0.00054270678707935
2016-09-07,0.00218586385686792
2016-09-08,0.002362965331627942
2016-09-09,-0.005983922545967468
2016-09-12,0.010397670765865064
2016-09-13,-0.005777247421849152
2016-09-14,-0.0014524905515851394
2016-09-15,0.00800127063544731
2016-09-16,0.007396281454695286
2016-09-19,0.004477616418964603
2016-09-20,-0.0017828759886429069
2016-09-21,0.004643494954739591
2016-09-22,0.004444698886474807
2016-09-23,-0.000354117395523601
2016-09-26,0.0038950951690399638
2016-09-27,-0.0051145136862325025
2016-09-28,0.004609107679946378
2016-09-29,0.001058426237069643
2016-09-30,0.000352866456152956
2016-10-03,-0.0005286977703348184
2016-10-04,0.00035265162635167435
2016-10-05,-0.0015860037430648344
2016-10-06,-0.004589580375148783
2016-10-07,-0.0024830070943059335
2016-10-10,0.007822323750798166
2016-10-11,-0.006526583728744595
2016-10-12,0.0028407846869293873
2016-10-13,0.008144711305529073
2016-10-14,0.004917310068071057
2016-10-17,0.001398188641535958
2016-10-18,0.0010470631013153042
2016-10-19,-0.004184054201914478
2016-10-20,-0.0026260900446279933
2016-10-21,-0.0008776681838895684
2016-10-24,0.004216489579010663
2016-10-25,-0.0013996562190026207
2016-10-26,-0.00035015222953038716
2016-10-27,0.00017499978893575907
2016-10-28,-0.0005257332671625425
2016-10-31,0.004908782279950508
2016-11-01,-0.004710141021956549
2016-11-02,-0.00035079523223202624
2016-11-03,0.0003509183327101706
2016-11-04,-0.007887844651497056
2016-11-07,0.010070490193402781
2016-11-08,-0.0019237673747224404
2016-11-09,-0.005608435815730228
2016-11-10,-0.006873359640606758
2016-11-11,0.005678730592962422
2016-11-14,0.0024704620079034623
2016-11-15,0.001584233758723741
2016-11-16,-0.0029880559663710837
2016-11-17,-0.0003522203496414411
2016-11-18,0.005289783460511899
2016-11-21,0.0019299017294993615
2016-11-22,-0.0021009087039755014
2016-11-23,-0.00035110298423757236
2016-11-25,0.0017552125447521938
2016-11-28,0.0017519537017476328
2016-11-29,-0.0012242594393387929
2016-11-30,-0.0026262751104779714
2016-12-01,-0.003687055171060827
2016-12-02,-0.005991169916820027
2016-12-05,0.005495395997667574
2016-12-06,0.005641779801370372
2016-12-07,0.005647490992885196
2016-12-08,0.004738995584879113
2016-12-09,-0.0012228839564892846
2016-12-12,0.001224381232655336
2016-12-13,0.0
2016-12-14,0.00017461983390587577
2016-12-15,-0.000524131390746807
2016-12-16,0.0026211223929648586
2016-12-19,-0.01864779509343928
2016-12-20,0.004617384636047106
2016-12-21,-0.005656751590424114
2016-12-22,0.0
2016-12-23,-0.001599795533906434
2016-12-27,0.0012461557184331173
2016-12-28,-0.0012446047471103006
2016-12-29,0.0016023589806473115
2016-12-30,0.0017778896439755165
2017-01-03,-0.002661963086780572
2017-01-04,-0.012989390456825345
2017-01-05,-0.008292898731929177
2017-01-06,-0.005998710678580599
2017-01-09,-0.006217739501399366
2017-01-10,0.004416644380202506
2017-01-11,0.009343932971456415
2017-01-12,-0.0025412855037393323
2017-01-13,0.0010915726464693076
2017-01-17,0.0038175676378433554
2017-01-18,0.006700807923077257
2017-01-19,-0.0008998261539987507
2017-01-20,-0.0005399886102298579
2017-01-23,-0.0037828994989522746
2017-01-24,-0.0027125062253894328
2017-01-25,-0.009247737391193778
2017-01-26,0.003843322952217232
2017-01-27,-0.001458178802288712
2017-01-30,-0.0032868092963996842
2017-01-31,0.001831762019765204
2017-02-01,0.00036596787851994605
2017-02-02,-0.002010565833386546
2017-02-03,0.001465045625135053
2017-02-06,-0.005120776724222953
2017-02-07,-0.009926349314407057
2017-02-08,0.00018570717252663904
2017-02-09,-0.004826427895897822
2017-02-10,-0.000559525477377032
2017-02-13,-0.004292808756588218
2017-02-14,-0.006560228371759291
2017-02-15,-0.0086792783909041
2017-02-16,0.004187310598616989
2017-02-17,0.005496410026884169
2017-02-21,0.00565500535674901
2017-02-22,-0.001874629519857729
2017-02-23,-0.004694399111053071
2017-02-24,0.015093910775538122
2017-02-27,0.0027883281767808743
2017-02-28,0.0005559993116290851
2017-03-01,0.01074495268008091
2017-03-02,0.002199227157886119
2017-03-03,0.005303603853752392
2017-03-06,-0.0014553739263529764
2017-03-07,-0.00018354905796313936
2017-03-08,-0.004588905422183487
2017-03-09,-0.00036866773648869255
2017-03-10,0.006271948916115155
2017-03-13,0.0
2017-03-14,0.0005500414684507238
2017-03-15,0.0032978669158387763
2017-03-16,-0.0020088957164836607
2017-03-17,0.0032938322891180594
2017-03-20,0.0012766875922767262
2017-03-21,-0.002732391793682787
2017-03-22,0.0
2017-03-23,-0.002922461314498359
2017-03-24,-0.004762871789885437
2017-03-27,-0.005705923409587199
2017-03-28,0.002776808662962482
2017-03-29,0.005722872071757035
2017-03-30,-0.002202519168617467
2017-03-31,-0.0016559869094016078
2017-04-03,0.008476629921886136
2017-04-04,-0.0023753905837246014
2017-04-05,0.0010989809105852455
2017-04-06,-0.005671756079253298
2017-04-07,-0.0005517806421138083
2017-04-10,-0.004970573512796506
2017-04-11,0.007955522366016377
2017-04-12,-0.006056904019486109
2017-04-13,-0.008310517409186646
2017-04-17,0.009869482220211001
2017-04-18,0.00737621114302045
2017-04-19,0.008786357700721226
2017-04-20,-0.07693715975835724
2017-04-21,0.011008476085048624
2017-04-24,0.008360901645705576
2017-04-25,0.0019282759408969508
2017-04-26,0.0007696470673812517
2017-04-27,-0.0011540295859345795
2017-04-28,0.001732944951659654
2017-05-01,0.00403637771397114
2017-05-02,0.00823096558937464
2017-05-03,-0.00398703717845994
2017-05-04,-0.00400270199855568
2017-05-05,0.005167196681167052
2017-05-08,-0.003046549243239105
2017-05-09,-0.0005728503074793334
2017-05-10,-0.00917263452307615
2017-05-11,0.0017355542346257913
2017-05-12,-0.0015398874082840353
2017-05-15,0.0019282759408969508
2017-05-16,-0.005773694546407082
2017-05-17,0.001355028854208573
2017-05-18,-0.0007733684949159381
2017-05-19,0.0040632271549359
2017-05-22,-0.0038538764304172357
2017-05-23,0.002514506325515864
2017-05-24,0.012926835731615682
2017-05-25,0.007047655915298323
2017-05-26,0.00094528001637606
2017-05-30,-0.0028341376253016026
2017-05-31,0.003410983602033957
2017-06-01,0.005665549724782171
2017-06-02,0.004131433638598692
2017-06-05,-0.004301292492911002
2017-06-06,-0.0011268602796056237
2017-06-07,0.009662763532893637
2017-06-08,-0.0011261821137739103
2017-06-09,-0.005072233550332483
2017-06-12,0.0011330061559129412
2017-06-13,0.004903846962395653
2017-06-14,-0.00018784447170261398
2017-06-15,0.007133658991590686
2017-06-16,-0.00018626242943520221
2017-06-19,-0.003728617627529962
2017-06-20,0.0001870902546019515
2017-06-21,-0.0005614534049761533
2017-06-22,-0.005802929850750371
2017-06-23,0.0
2017-06-26,0.00809650891966851
2017-06-27,-0.001867790952900683
2017-06-28,-0.005613762478037798
2017-06-29,0.0013170252491396806
2017-06-30,-0.0035706587867869732
2017-07-03,-0.00037714464773075385
2017-07-05,-0.003584999450313653
2017-07-06,-0.0024615766200778433
2017-07-07,0.00854227268831731
2017-07-10,-0.05119521047722575
2017-07-11,0.007736617498861786
2017-07-12,-0.001574806962319375
2017-07-13,-0.008083780001717611
2017-07-14,-0.007354129050408997
2017-07-17,-0.007609430912462689
2017-07-18,-0.0018160500441061211
2017-07-19,-0.0012127300711685107
2017-07-20,0.0024287162901137638
2017-07-21,0.016959616502033592
2017-07-24,-0.0013900627049218128
2017-07-25,0.0001988713642555595
2017-07-26,-0.0005960880246405065
2017-07-27,0.00238669152187887
2017-07-28,0.003174508920114949
2017-07-31,0.0037579078641589714
2017-08-01,0.006502138095913157
2017-08-02,0.0005877043973290252
2017-08-03,0.0017607741510614616
2017-08-04,0.0019528546398939195
2017-08-07,0.0017545531573466278
2017-08-08,0.0035025613052934723
2017-08-09,-0.009113887471736137
2017-08-10,-0.00019555735802612162
2017-08-11,-0.0019574606634663594
2017-08-14,0.0009810016729590032
2017-08-15,0.008424671391328742
2017-08-16,0.0021368612751690996
2017-08-17,-0.013183291083653348
2017-08-18,0.0023577209824783285
2017-08-21,0.0005879935808859038
2017-08-22,0.0062682793024715355
2017-08-23,0.002920037014469301
2017-08-24,-0.00038832405841615625
2017-08-25,0.0038835550429845433
2017-08-28,0.0027079124987126058
2017-08-29,-0.005979793003135114
2017-08-30,-0.005045641595355921
2017-08-31,0.000780035333481699
2017-09-01,-0.004092892479474863
2017-09-05,-0.008805797403178772
2017-09-06,-0.004343720949620877
2017-09-07,0.009993841939037296
2017-09-08,0.006530667191730677
2017-09-11,0.00825778367407648
2017-09-12,-0.005850023005708471
2017-09-13,-0.00823834568920645
2017-09-14,0.002175764747925246
2017-09-15,0.007894129289419016
2017-09-18,-0.012531998715820558
2017-09-19,0.0029747656041365644
2017-09-20,-0.007315247998657126
2017-09-21,-0.0017925984638168524
2017-09-22,-0.008579532994091754
2017-09-25,0.008251277051562145
2017-09-26,-0.004990396292952837
2017-09-27,-0.003610783908784443
2017-09-28,0.00382581478196653
2017-09-29,-0.005214878718688087
2017-10-02,0.015322802092909482
2017-10-03,-0.00039724719304734535
2017-10-04,0.006952215247912008
2017-10-05,-0.0011831815115979083
2017-10-06,-0.003555255474115393
2017-10-09,0.010703619697014277
2017-10-10,0.005687073088146866
2017-10-11,0.015796063441227748
2017-10-12,0.003647292648924161
2017-10-13,-0.004207879824095873
2017-10-16,0.0013447193398863355
2017-10-17,0.00844006992512547
2017-10-18,-0.00019003192149447123
2017-10-19,0.007229840043960323
2017-10-20,0.0009443830050239743
2017-10-23,-0.001887079916285006
2017-10-24,0.0007562975371402381
2017-10-25,-0.003589890522506578
2017-10-26,0.0015173794458851475
2017-10-27,0.010412388528585614
2017-10-30,0.0011242433719222955
2017-10-31,0.0009359125418464398
2017-11-01,-0.011780368872075453
2017-11-02,0.008703813776863578
2017-11-03,0.012943257355599425
2017-11-06,0.0
2017-11-07,0.01092627366100074
2017-11-08,0.001648304571742587
2017-11-09,-0.00292615829501075
2017-11-10,-0.013756341310417364
2017-11-13,0.01766791267921386
2017-11-14,0.014071655560374374
2017-11-15,-0.001621845717597048
2017-11-16,0.00848360143866822
2017-11-17,-0.008054438299066158
2017-11-20,-0.0003607023421342559
2017-11-21,0.0039710845797058525
2017-11-22,0.007551349616134795
2017-11-24,0.0021413583164517913
2017-11-27,-0.001602405971693921
2017-11-28,0.007846900659209677
2017-11-29,-0.003892903105658818
2017-11-30,0.016344167909130736
2017-12-01,-0.005768481570504247
2017-12-04,-0.005977493121060884
2017-12-05,-0.0026532070382685458
2017-12-06,0.0017733899724219349
2017-12-07,0.005705300879158548
2017-12-08,0.006204398014642676
2017-12-11,-0.00017609159893661186
2017-12-12,-0.01938300512854818
2017-12-13,-0.0053910189535606445
2017-12-14,-0.006504251001087202
2017-12-15,0.0016367542108324251
2017-12-18,-0.013253366382738885
2017-12-19,-0.016191361368898538
2017-12-20,-0.0061715941456521595
2017-12-21,-0.016183768468767346
2017-12-22,0.00956369919188238
2017-12-26,-0.00587334576035492
2017-12-27,0.0024777041262999955
2017-12-28,0.0026615025219638433
2017-12-29,0.0011375614759374653
2018-01-02,0.006439685680392326
2018-01-03,-0.015430944476356956
2018-01-04,-0.004204991477229192
2018-01-05,-0.008445399304176204
2018-01-08,0.001161343265220438
2018-01-09,0.010247592068652223
2018-01-10,-0.023923267931751258
2018-01-11,-0.006470690417144431
2018-01-12,-0.0074996107184091
2018-01-16,0.010936475213607189
2018-01-17,0.013768895593023966
2018-01-18,-0.008925209900658815
2018-01-19,-0.0025450291685661375
2018-01-22,-0.0025514237919673777
2018-01-23,0.012593474644388092
2018-01-24,-0.005246796714216462
2018-01-25,0.008400083110363
2018-01-26,-0.005230436080249423
2018-01-29,-0.017332141877604457
2018-01-30,0.0105033753096202
2018-01-31,0.01313974014546715
2018-02-01,-0.026325995552597625
2018-02-02,-0.006958054671103331
2018-02-05,-0.019019028629350565
2018-02-06,-0.00693898512346125
2018-02-07,0.003082720034640607
2018-02-08,-0.0026631834613938254
2018-02-09,0.03451100346927838
2018-02-12,0.0013898925163819964
2018-02-13,-0.009915039543343385
2018-02-14,-0.0024030635951990398
2018-02-15,0.017065059481492284
2018-02-16,0.0009867730756729642
2018-02-20,-0.020903187401107637
2018-02-21,-0.01450141774943603
2018-02-22,0.015736774927298303
2018-02-23,0.021327775500948887
2018-02-26,-0.005910070151316504
2018-02-27,-0.026555703613001858
2018-02-28,-0.007939744309382268
2018-03-01,0.008823931281463526
2018-03-02,-0.006305739600032334
2018-03-05,0.0266123009608481
2018-03-06,-0.008574381277925425
2018-03-07,-0.007844133022834487
2018-03-08,0.012671165520873107
2018-03-09,0.004036340810089412
2018-03-12,-0.00040207181213913756
2018-03-13,0.0036196991132033673
2018-03-14,0.008615576738023156
2018-03-15,-0.004568985958842475
2018-03-16,0.019756421304053084
2018-03-19,-0.007827619525132001
2018-03-20,-0.005719761981581417
2018-03-21,0.008331368333311051
2018-03-22,-0.005311802428215939
2018-03-23,-0.011471498421093185
2018-03-26,0.015005952731584449
2018-03-27,0.018923956062524505
2018-03-28,0.004836347073965408
2018-03-29,0.01251457812089396
2018-04-02,-0.015212256864333584
2018-04-03,0.009075490481282644
2018-04-04,-0.0030618927149507202
2018-04-05,-0.0017274722482424343
2018-04-06,-0.01403575215438857
2018-04-09,0.004095255754297256
2018-04-10,-0.0021362274833328643
2018-04-11,0.0019460938816349138
2018-04-12,-0.016122664761376915
2018-04-13,0.00809477465169528
2018-04-16,0.01743045225036699
2018-04-17,0.010972471475853451
2018-04-18,-0.007806744114744357
2018-04-19,0.00038386233149823035
2018-04-20,-0.005179720789920905
2018-04-23,0.007327193852074032
2018-04-24,0.013974246968970094
2018-04-25,0.001510426232470996
2018-04-26,0.015268739018520883
2018-04-27,0.007797795756132375
2018-04-30,-0.0018423052393161665
