Date,MSFT
2016-01-14,0.02846628430269016
2016-01-15,-0.03991693664817275
2016-01-19,-0.008433127053812828
2016-01-20,0.004548959791876861
2016-01-21,-0.006103431213035249
2016-01-22,0.035855855886847365
2016-01-25,-0.00956248300597562
2016-01-26,0.007337442028155783
2016-01-27,-0.0182096574611198
2016-01-28,0.016400123272999778
2016-01-29,0.05820194241081489
2016-02-01,-0.006897754986825433
2016-02-02,-0.03125572820923739
2016-02-03,-0.01584924187952741
2016-02-04,-0.0030675686596957075
2016-02-05,-0.03538458545763268
2016-02-08,-0.014952087317690377
2016-02-09,-0.002631074425534785
2016-02-10,0.008725756269944318
2016-02-11,-0.0004021698482479241
2016-02-12,0.01630094093185952
2016-02-16,0.018946889358116392
2016-02-17,0.026032428747578162
2016-02-18,-0.004387684847464213
2016-02-19,-0.0070892259144424985
2016-02-22,0.016016732496736186
2016-02-23,-0.027920279467230746
2016-02-24,0.00351712066559573
2016-02-25,0.014408084197635507
2016-02-26,-0.015355166247044805
2016-02-29,-0.008187221867410832
2016-03-01,0.033412393882667146
2016-03-02,0.007036968843705749
2016-03-03,-0.011331805200698097
2016-03-04,-0.006112767887482939
2016-03-07,-0.019219554975129727
2016-03-08,0.012149928603616855
2016-03-09,0.02303942792077507
2016-03-10,-0.014950627103089587
2016-03-11,0.019596497826917636
2016-03-14,0.0018843234925352004
2016-03-15,0.007899030677053887
2016-03-16,0.014181900895924304
2016-03-17,0.005703752251950744
2016-03-18,-0.02140487960440307
2016-03-21,0.006916929797304627
2016-03-22,0.0038991186188055416
2016-03-23,-0.0018494737250768223
2016-03-24,0.004446721879378002
2016-03-28,-0.012359236441431776
2016-03-29,0.02185297028479405
2016-03-30,0.006214414270753865
2016-03-31,0.0032697893311377513
2016-04-01,0.006156061413110203
2016-04-04,-0.0025194491139692854
2016-04-05,-0.01569517240124385
2016-04-06,0.010263798835641769
2016-04-07,-0.011974157053657675
2016-04-08,-0.0007344919310362519
2016-04-11,-0.002021020642354432
2016-04-12,0.006260502160829962
2016-04-13,0.012808678892082481
2016-04-14,0.00018043673321210818
2016-04-15,0.005238806629063397
2016-04-18,0.01455470890853272
2016-04-19,-0.0012393711744893565
2016-04-20,-0.014187136494805519
2016-04-21,0.0034179947603825145
2016-04-22,-0.07171042585850795
2016-04-25,0.00637318494090322
2016-04-26,-0.012857470417039996
2016-04-27,-0.009719914264787244
2016-04-28,-0.02041605164209448
2016-04-29,-0.0006014677783268141
2016-05-02,0.01483856519567417
2016-05-03,-0.016399669715566167
2016-05-04,0.0018077140214947107
2016-05-05,0.0014038372762272822
2016-05-06,0.009010734458839265
2016-05-09,-0.006350704259929785
2016-05-10,0.018973469184835112
2016-05-11,0.0005881799817226696
2016-05-12,0.009010531115234421
2016-05-13,-0.008347397962091163
2016-05-16,0.014682579664987871
2016-05-17,-0.01865169027096747
2016-05-18,0.005939497245672332
2016-05-19,-0.009643862417655469
2016-05-20,0.0059619238860511015
2016-05-23,-0.011655477624621824
2016-05-24,0.031181329258505697
2016-05-25,0.010273165628815528
2016-05-26,-0.004412758078510826
2016-05-27,0.008286867602322001
2016-05-31,0.012996878347170115
2016-06-01,-0.002830347234218933
2016-06-02,-0.007001069424470763
2016-06-03,-0.013147790522436198
2016-06-06,0.006564984928743245
2016-06-07,-0.0005753524968056256
2016-06-08,-0.0011516139108584955
2016-06-09,-0.008070591581543662
2016-06-10,-0.002712223530736524
2016-06-13,-0.026029432673943198
2016-06-14,-0.006182835171064327
2016-06-15,-0.0028094810062384568
2016-06-16,0.014087240569268022
2016-06-17,-0.005159816967593711
2016-06-20,-0.0011968699506915703
2016-06-21,0.022368971334054466
2016-06-22,-0.003907092068231033
2016-06-23,0.018042615962311936
2016-06-24,-0.04006934479492674
2016-06-27,-0.028095411370005485
2016-06-28,0.02085462473845978
2016-06-29,0.022249517605045677
2016-06-30,0.012465392847345491
2016-07-01,-0.00019549369058124988
2016-07-05,0.0001955319158370994
2016-07-06,0.00410369447105019
2016-07-07,0.0
2016-07-08,0.01790583290227521
2016-07-11,0.005545025845577367
2016-07-12,0.011789349727158838
2016-07-13,0.005637951259334084
2016-07-14,0.004297969629515785
2016-07-15,-0.000744100956865057
2016-07-18,0.004841453516928773
2016-07-19,-0.016122931802143414
2016-07-20,0.05311727196616012
2016-07-21,-0.001966971537557427
2016-07-22,0.013798928690768264
2016-07-25,0.002828487968465243
2016-07-26,0.000528925829357263
2016-07-27,-0.010042468163959706
2016-07-28,0.0003560567740676923
2016-07-29,0.008361386113732827
2016-08-01,-0.0017645156617851487
2016-08-02,0.0
2016-08-03,0.006892980897819312
2016-08-04,0.007372490691125
2016-08-05,0.009931929712290843
2016-08-08,0.001725474012392425
2016-08-09,0.0024113109482304385
2016-08-10,-0.003092442003198137
2016-08-11,0.00482542855585133
2016-08-12,-0.0061749369936603404
2016-08-15,0.0031066149377712016
2016-08-16,-0.0055401360111344555
2016-08-17,0.0020891990998594956
2016-08-18,0.0006950709896214047
2016-08-19,0.0003470356149823939
2016-08-22,0.0008677679360855617
2016-08-23,0.0038148242401443433
2016-08-24,0.0010364059639784706
2016-08-25,0.0037963186514597957
2016-08-26,-0.0024065429770270264
2016-08-29,0.0012063941160631586
2016-08-30,-0.0036146750138527084
2016-08-31,-0.007427821018921366
2016-09-01,0.0022625233342845608
2016-09-02,0.0013889744502271206
2016-09-06,-0.0010402859071244608
2016-09-07,0.0008678446108458804
2016-09-08,-0.00398893356449892
2016-09-09,-0.02124317207034565
2016-09-12,0.014943876176435777
2016-09-13,-0.00911476110503362
2016-09-14,-0.004776405266845973
2016-09-15,0.016530248519684543
2016-09-16,0.0010494636644871047
2016-09-19,-0.005589637006479187
2016-09-20,-0.0021078402106330385
2016-09-21,0.01672244734506645
2016-09-22,0.001038738601327971
2016-09-23,-0.006745015546150257
2016-09-26,-0.009228445430486953
2016-09-27,0.018453190692116372
2016-09-28,0.0013806396704434398
2016-09-29,-0.0108565207628879
2016-09-30,0.0034844494114891766
2016-10-03,-0.003125166861798756
2016-10-04,-0.0031346678094463787
2016-10-05,0.006987857773123274
2016-10-06,0.0017350076709641282
2016-10-07,0.0010391721102560592
2016-10-10,0.004152741398103066
2016-10-11,-0.014645808894639956
2016-10-12,-0.001398615442862683
2016-10-13,-0.0033265781302291852
2016-10-14,0.008783945828223505
2016-10-17,-0.0034830136224549557
2016-10-18,0.007689575852978692
2016-10-19,-0.002254528016525925
2016-10-20,-0.004867072401454564
2016-10-21,0.04209585306832264
2016-10-24,0.022460881376718866
2016-10-25,-0.00016402067106768836
2016-10-26,-0.005902643900136284
2016-10-27,-0.008741726816774653
2016-10-28,-0.0038267753664810167
2016-10-31,0.0008350849061014021
2016-11-01,-0.002002588285724638
2016-11-02,-0.006187274423027689
2016-11-03,-0.003702064015214779
2016-11-04,-0.008444151157439905
2016-11-07,0.029125956827935173
2016-11-08,0.0008276944478220472
2016-11-09,-0.004961426486618237
2016-11-10,-0.024430631809960857
2016-11-11,0.005451780559400765
2016-11-14,-0.015249448130621124
2016-11-15,0.01974714537088129
2016-11-16,0.013249805435964435
2016-11-17,0.016596546880637053
2016-11-18,-0.0047823452144878376
2016-11-21,0.008450856680119356
2016-11-22,0.004272048360820513
2016-11-23,-0.011780356720777041
2016-11-25,0.002152362530409402
2016-11-28,0.001321927678681778
2016-11-29,0.007919491525128386
2016-11-30,-0.013586757291620843
2016-12-01,-0.017590006810695114
2016-12-02,0.0008445073653504664
2016-12-05,0.016371130494587716
2016-12-06,-0.00448346325609672
2016-12-07,0.023686302912645063
2016-12-08,-0.0058661838642867226
2016-12-09,0.01573534866802806
2016-12-12,0.00322723986545026
2016-12-13,0.013028918353742869
2016-12-14,-0.004763663824601472
2016-12-15,-0.00159517372144935
2016-12-16,-0.004474405855646069
2016-12-19,0.021187803466992783
2016-12-20,-0.0012573898719543397
2016-12-21,0.0
2016-12-22,0.0001574048613297574
2016-12-23,-0.00487798488592639
2016-12-27,0.0006322721232938644
2016-12-28,-0.004582562105538646
2016-12-29,-0.001429214345995633
2016-12-30,-0.012082410637782592
2017-01-03,0.007080899346430858
2017-01-04,-0.004474405855646069
2017-01-05,0.0
2017-01-06,0.008667821019669342
2017-01-09,-0.0031829634097386705
2017-01-10,-0.00031906311736262793
2017-01-11,0.009102476443366037
2017-01-12,-0.009178712336309514
2017-01-13,0.0014375516068609873
2017-01-17,-0.002711260221138323
2017-01-18,-0.00047963918807580885
2017-01-19,-0.0032002107152433457
2017-01-20,0.007062782017865921
2017-01-23,0.003506321420092773
2017-01-24,0.008894667709324011
2017-01-25,0.00251887158065478
2017-01-26,0.009265076252150894
2017-01-27,0.02349468325003512
2017-01-30,-0.00988143206509029
2017-01-31,-0.007370011272903931
2017-02-01,-0.0165506660598832
2017-02-02,-0.006448675892795408
2017-02-03,0.008073665930751206
2017-02-06,-0.0006281688787607154
2017-02-07,-0.0032997105632367463
2017-02-08,-0.001418900541267254
2017-02-09,0.011367133316606992
2017-02-10,-0.0009367628978043108
2017-02-13,0.0112500443996435
2017-02-14,0.0037309074665612396
2017-02-15,-0.0006195499524100923
2017-02-16,-0.00015496723689312208
2017-02-17,0.0015499776496230577
2017-02-21,-0.002011963108203507
2017-02-22,-0.0020158890139584384
2017-02-23,0.00404005257615192
2017-02-24,0.0
2017-02-27,-0.0060353693703250055
2017-02-28,-0.0038922761808783957
2017-03-01,0.01500467749445411
2017-03-02,-0.014320769455337334
2017-03-03,0.003749295965389532
2017-03-06,0.00031121979726589366
2017-03-07,0.0020227894144477787
2017-03-08,0.009161653977201034
2017-03-09,-0.004000629181754811
2017-03-10,0.0030897680792310034
2017-03-13,-0.003388340584406735
2017-03-14,-0.004636019958465409
2017-03-15,0.005278506058437271
2017-03-16,-0.0016986532782587993
2017-03-17,0.0035580506215071583
2017-03-20,0.000925059557830954
2017-03-21,-0.011089032314819502
2017-03-22,0.012770773241264965
2017-03-23,-0.002460540481890816
2017-03-24,0.001695575641099678
2017-03-27,0.0018468581403663364
2017-03-28,0.0029184036004568092
2017-03-29,0.00275719821265219
2017-03-30,0.003665749678622321
2017-03-31,0.00228270167976774
2017-04-03,-0.004706652101464148
2017-04-04,0.0027458121799115442
2017-04-05,-0.0025866025603793474
2017-04-06,0.002593310423761208
2017-04-07,-0.000760690286339627
2017-04-10,-0.0022837441843304163
2017-04-11,-0.0007631400839858138
2017-04-12,-0.0038177165884375475
2017-04-13,-0.0042928394770479494
2017-04-17,0.008160217385076995
2017-04-18,-0.001374470334396749
2017-04-19,-0.005352455061575001
2017-04-20,0.007072659962533923
2017-04-21,0.013740504711071466
2017-04-24,0.017017939583879205
2017-04-25,0.005775168937902642
2017-04-26,-0.0013253403554791543
2017-04-27,0.006487139341764259
2017-04-28,0.0027832613792000416
2017-05-01,0.013876577404562385
2017-05-02,-0.0015850939689764365
2017-05-03,-0.003174311885460801
2017-05-04,-0.003908403581443731
2017-05-05,0.0027609915203654634
2017-05-08,-0.0008696291558467628
2017-05-09,0.0014506028338874266
2017-05-10,0.00391079016004392
2017-05-11,-0.012263482726080466
2017-05-12,-0.0011688761286390292
2017-05-15,0.0007310877194706134
2017-05-16,0.020135427689338625
2017-05-17,-0.027805827644611814
2017-05-18,0.0034086212869512966
2017-05-19,-0.00029505172841470806
2017-05-22,0.011227181494698035
2017-05-23,0.0033600127189370443
2017-05-24,0.0013103185855709576
2017-05-25,0.012359961165737232
2017-05-26,0.004884150922458863
2017-05-30,0.006431781576217821
2017-05-31,-0.008095297856808847
2017-06-01,0.0037228775615636422
2017-06-02,0.023680567544411835
2017-06-05,0.007246187048902675
2017-06-06,0.0033204586984438844
2017-06-07,-0.0017928213897515644
2017-06-08,-0.0060781815066695
2017-06-09,-0.022654498182353877
2017-06-12,-0.0076790318153545645
2017-06-13,0.012467658188964004
2017-06-14,-0.005378609900410947
2017-06-15,-0.005265603819546216
2017-06-16,0.0014307114874219096
2017-06-19,0.012429013308477899
2017-06-20,-0.013545902983793212
2017-06-21,0.005149116873979898
2017-06-22,-0.00014250796184489545
2017-06-23,0.013521404085366617
2017-06-26,-0.009548899950071021
2017-06-27,-0.018716240651826754
2017-06-28,0.008525223416714578
2017-06-29,-0.018767984671587024
2017-06-30,0.006424593506617615
2017-07-03,-0.011025822883706349
2017-07-05,0.013349031037004133
2017-07-06,-0.007382889148333516
2017-07-07,0.012979444629854786
2017-07-10,0.007486489490904358
2017-07-11,0.00014285981114214863
2017-07-12,0.01657408457632159
2017-07-13,0.008713650960002983
2017-07-14,0.014073048538704613
2017-07-17,0.007831335325125588
2017-07-18,-0.0006815952654065649
2017-07-19,0.007639962480994411
2017-07-20,0.004874254854155158
2017-07-21,-0.005793614319595464
2017-07-24,-0.0025752055201214707
2017-07-25,0.008016775698341583
2017-07-26,-0.0018875556306560126
2017-07-27,-0.012018632664685391
2017-07-28,-0.0016403733918627372
2017-07-31,-0.004654770342022219
2017-08-01,-0.00165063762886275
2017-08-02,-0.004409246471895112
2017-08-03,-0.0015222213104048032
2017-08-04,0.007345815207451256
2017-08-07,-0.003852280559744181
2017-08-08,0.005386570718784345
2017-08-09,-0.00439583816440281
2017-08-10,-0.014627212377396837
2017-08-11,0.015264340896868678
2017-08-14,0.015034267914925792
2017-08-15,0.00027329241891593803
2017-08-16,0.005872593162090434
2017-08-17,-0.016972014635586286
2017-08-18,0.0012431753871009477
2017-08-21,-0.004690787376108951
2017-08-22,0.013998667078733096
2017-08-23,-0.006014018667179655
2017-08-24,-0.0004127587582142267
2017-08-25,0.0017887503137257177
2017-08-28,0.0001370170107588553
2017-08-29,0.003020919551348422
2017-08-30,0.013141675231226113
2017-08-31,0.010268871314309092
2017-09-01,-0.01110048771924177
2017-09-05,-0.004463520277748101
2017-09-06,-0.0028524594308353413
2017-09-07,0.012806121005302762
2017-09-08,-0.0048420402816446995
2017-09-11,0.010542993650958454
2017-09-12,-0.0010699143701790037
2017-09-13,0.007097053883299953
2017-09-14,-0.0058505338550008945
2017-09-15,0.007222178086689457
2017-09-18,-0.0019914937085323547
2017-09-19,0.003725433021900537
2017-09-20,-0.006628229126678042
2017-09-21,-0.009740683377682191
2017-09-22,0.0026947207497527437
2017-09-25,-0.015454761239658832
2017-09-26,0.0
2017-09-27,0.00805314132046786
2017-09-28,0.0002712245591982576
2017-09-29,0.008393310453630898
2017-10-02,0.0016109110112192404
2017-10-03,-0.00469111935363431
2017-10-04,0.005790459407323478
2017-10-05,0.01713722639233639
2017-10-06,0.00039499156815470116
2017-10-09,0.003815760434039417
2017-10-10,0.0
2017-10-11,0.0017042327478831165
2017-10-12,0.00915947830707653
2017-10-13,0.00479773450668497
2017-10-16,0.00206476361195862
2017-10-17,-0.0007723565884456551
2017-10-18,0.00025782964826803756
2017-10-19,0.003865270349483252
2017-10-20,0.011551589211237223
2017-10-23,0.00025394387808663765
2017-10-24,0.00038045025286237433
2017-10-25,-0.002916448552821471
2017-10-26,0.0016536211513897836
2017-10-27,0.06411862704415272
2017-10-30,0.00095467972482699
2017-10-31,-0.008463797819551533
2017-11-01,0.0
2017-11-02,0.010459466869216172
2017-11-03,0.0010707625483969974
2017-11-06,0.003921732414605916
2017-11-07,-0.002367510811996598
2017-11-08,0.0034413922752436488
2017-11-09,-0.005558002439854159
2017-11-10,-0.002616503513913626
2017-11-13,0.0007154728861729076
2017-11-14,0.0014298237174348305
2017-11-15,-0.0077724926606852485
2017-11-16,0.002651503906876407
2017-11-17,-0.009615630133160469
2017-11-20,0.0015778033722737561
2017-11-21,0.01441924628133151
2017-11-22,-0.007286152548302116
2017-11-24,0.001804422735408151
2017-11-27,0.007326410272422645
2017-11-28,0.012042336179511448
2017-11-29,-0.01814291824628489
2017-11-30,0.009959028990953911
2017-12-01,0.0010691963614914979
2017-12-04,-0.037740276677790674
2017-12-05,0.006290192395389971
2017-12-06,0.01458526948671568
2017-12-07,-0.003503303588422213
2017-12-08,0.020244851805945263
2017-12-11,0.012713916209926346
2017-12-12,0.004106240063064925
2017-12-13,-0.0026873403781922933
2017-12-14,-0.007733048333852244
2017-12-15,0.025504620646304765
2017-12-18,-0.005411348632191282
2017-12-19,-0.006367031306340976
2017-12-20,-0.0036121693876879357
2017-12-21,-0.00023381631529462155
2017-12-22,0.00011717720122250697
2017-12-26,-0.0012867681355183125
2017-12-27,0.0036300685011727563
2017-12-28,0.00011679366571337724
2017-12-29,-0.0021002082561067947
2018-01-02,0.004793516132601594
2018-01-03,0.004653603390503136
2018-01-04,0.008801627702338832
2018-01-05,0.01239808507793505
2018-01-08,0.0010206462230606395
2018-01-09,-0.0006794249233587069
2018-01-10,-0.004534515501907532
2018-01-11,0.0029608517343329144
2018-01-12,0.017256841725520777
2018-01-16,-0.013950986709941327
2018-01-17,0.02026031601916367
2018-01-18,-0.000443848163578231
2018-01-19,-0.0011098378959594202
2018-01-22,0.017889189197380917
2018-01-23,0.0031655412401483396
2018-01-24,-0.0008704258232503648
2018-01-25,0.005554170151433224
2018-01-26,0.01873716657721225
2018-01-29,-0.0014885509969327915
2018-01-30,-0.012563817378288267
2018-01-31,0.024477046596341756
2018-02-01,-0.007893924503139749
2018-02-02,-0.026310253094677827
2018-02-05,-0.04118516138120165
2018-02-06,0.037840647740299715
2018-02-07,-0.018832629321931527
2018-02-08,-0.051333626554307954
2018-02-09,0.03728984533596891
2018-02-12,0.010773166366737641
2018-02-13,0.007853783826044625
2018-02-14,0.01565813748967182
2018-02-15,0.0203723052257041
2018-02-16,-0.0071228006961019386
2018-02-20,0.007826112230228777
2018-02-21,-0.013265792538331156
2018-02-22,0.002623216064693956
2018-02-23,0.02540077645673544
2018-02-26,0.01445876526726364
2018-02-27,-0.012785833897889787
2018-02-28,-0.004564726836083444
2018-03-01,-0.00981113275510781
2018-03-02,0.0021542307271402716
2018-03-05,0.0063406612431657905
2018-03-06,-0.003417461130827748
2018-03-07,0.005786537741128139
2018-03-08,0.006073022128167294
2018-03-09,0.022344676763430327
2018-03-12,0.0023821067655291905
2018-03-13,-0.024387753384252364
2018-03-14,-0.005931498310085548
2018-03-15,0.003516242711131934
2018-03-16,0.004459553064514399
2018-03-19,-0.018075854490393284
2018-03-20,0.002583413787300426
2018-03-21,-0.006979250511539359
2018-03-22,-0.029087387336973358
2018-03-23,-0.02906806427413411
2018-03-26,0.07570567552855345
2018-03-27,-0.045958808493076875
2018-03-28,-0.0008941165695166564
2018-03-29,0.021031509573482765
2018-04-02,-0.030130442985833006
2018-04-03,0.013443032948549982
2018-04-04,0.029205429514997272
2018-04-05,0.0005415239823300944
2018-04-06,-0.02327319557788443
2018-04-09,0.005984701457016239
2018-04-10,0.023245470240506494
2018-04-11,-0.010981777382226388
2018-04-12,0.01872410805603386
2018-04-13,-0.005343167957978401
2018-04-16,0.011710400717180436
2018-04-17,0.020176270980308386
2018-04-18,0.003851376650265692
2018-04-19,-0.003421809782388485
2018-04-20,-0.011549320949956088
2018-04-23,0.003684389618269668
2018-04-24,-0.023387589798858355
2018-04-25,-0.008698668516690211
2018-04-26,0.02112472438861923
2018-04-27,0.016549830215963457
2018-04-30,-0.024003414670754064
2018-05-01,0.015825568598856865
2018-05-02,-0.015684161325029256
