Date,DLTR
2015-10-07,-0.035128099858342976
2015-10-08,-0.013036560809729814
2015-10-09,0.020618536429497514
2015-10-12,-0.0048926983949613145
2015-10-13,0.006502773233518333
2015-10-14,-0.03277652137354592
2015-10-15,0.023134541287633592
2015-10-16,0.01050955183806157
2015-10-19,0.005830487739048262
2015-10-20,0.004543332401821365
2015-10-21,0.00249525929291039
2015-10-22,0.008089674585190165
2015-10-23,-0.03503092848078748
2015-10-26,0.018391196998706283
2015-10-27,-0.01036431916220426
2015-10-28,0.014915877814678513
2015-10-29,0.01407131861728561
2015-10-30,0.009713186054417289
2015-11-02,0.011146791582618887
2015-11-03,0.02008459387703665
2015-11-04,-0.0057734918139028535
2015-11-05,0.008189329844744853
2015-11-06,0.0038399370808748223
2015-11-09,-0.005296463202679957
2015-11-10,0.003549739115559003
2015-11-11,-0.01989680920384984
2015-11-12,0.0010526269898378793
2015-11-13,-0.06549497717198505
2015-11-16,0.009323289496711462
2015-11-17,0.02293362669867638
2015-11-18,0.0373656199758754
2015-11-19,0.007954471417364717
2015-11-20,0.018761084546319085
2015-11-23,0.01651571050940759
2015-11-24,0.0662832553281254
2015-11-25,0.01038290999248992
2015-11-27,0.002001888766421711
2015-11-30,0.005061231275313993
2015-12-01,0.006758575966314906
2015-12-02,0.0009214123166967347
2015-12-03,-0.025644457577045143
2015-12-04,0.042515881786701515
2015-12-07,0.01566544689199456
2015-12-08,0.013129463973987843
2015-12-09,-0.012959315113083125
2015-12-10,-0.008158054997384867
2015-12-11,-0.017478481596499673
2015-12-14,0.016481388967006794
2015-12-15,-0.004761327383105862
2015-12-16,0.01965353432162309
2015-12-17,-0.028911980239036295
2015-12-18,-0.006398609055208393
2015-12-21,0.010645357168783676
2015-12-22,0.01248373297040306
2015-12-23,-0.010531719604368939
2015-12-24,-0.004672905063257904
2015-12-28,0.007303045857655732
2015-12-29,0.01009837908945288
2015-12-30,-0.005126812531334846
2015-12-31,-0.005153330478289919
2016-01-04,0.020590472840660068
2016-01-05,0.014845905780798585
2016-01-06,0.006751603694275188
2016-01-07,-0.0257078959404361
2016-01-08,-0.00841295166844025
2016-01-11,-0.005527706647576958
2016-01-12,0.017321565761613034
2016-01-13,-0.040914786736602426
2016-01-14,0.002914594349820998
2016-01-15,-0.0052839354373800385
2016-01-19,0.021115488359246593
2016-01-20,-0.011184817494839794
2016-01-21,0.013152703091615647
2016-01-22,0.0029858932958390927
2016-01-25,-0.00854263064794647
2016-01-26,0.014229817088748486
2016-01-27,0.003604051621803661
2016-01-28,0.012055950066557797
2016-01-29,0.03054107110467741
2016-02-01,0.008116129667808947
2016-02-02,-0.0035374591809261835
2016-02-03,-0.025707014821328866
2016-02-04,-0.0366880048159417
2016-02-05,-0.0014347282245810167
2016-02-08,-0.016065775427927753
2016-02-09,-0.001194795766592538
2016-02-10,-0.001196123610391009
2016-02-11,-0.0228875739957346
2016-02-12,0.02451318322588847
2016-02-16,0.04413132456039204
2016-02-17,0.02966256029455394
2016-02-18,-0.019658709098477778
2016-02-19,0.0018918088554282786
2016-02-22,0.028071445858575794
2016-02-23,0.0002449402829611813
2016-02-24,-0.0004896672093508414
2016-02-25,0.007960826867503323
2016-02-26,-0.008141017903954162
2016-02-29,-0.016905516352448302
2016-03-01,0.022180670147001535
2016-03-02,-0.03974158460006272
2016-03-03,-0.01675764569098037
2016-03-04,0.012136894492512651
2016-03-07,-0.02002806106707966
2016-03-08,-0.011195009291434577
2016-03-09,0.010136970533723089
2016-03-10,0.040271030922760964
2016-03-11,0.002505599461373631
2016-03-14,0.011747094236946642
2016-03-15,0.002717406412932055
2016-03-16,0.0030795762387310077
2016-03-17,-0.012403317357795318
2016-03-18,-0.004973906179885579
2016-03-21,0.005498656084289788
2016-03-22,-0.01802133935795691
2016-03-23,-0.0006328698950240907
2016-03-24,-0.005572472726798394
2016-03-28,0.029546609704664162
2016-03-29,0.006308784751780427
2016-03-30,0.02274122321845673
2016-03-31,-0.00889420541962127
2016-04-01,0.010308009744826041
2016-04-04,-0.009242547900986886
2016-04-05,-0.02592681567617794
2016-04-06,0.006965143631415316
2016-04-07,-0.003952565445193956
2016-04-08,-0.01215272488785335
2016-04-11,-0.009415013375862258
2016-04-12,0.01584083059167596
2016-04-13,0.0033682214412626976
2016-04-14,-0.0022379746921895594
2016-04-15,0.01869158878504673
2016-04-18,0.009908227016437232
2016-04-19,0.001938028910378975
2016-04-20,-0.010880095655192656
2016-04-21,0.000977778432572407
2016-04-22,-0.011599567276400324
2016-04-25,-0.0003705840695220619
2016-04-26,0.013964469950348501
2016-04-27,0.00024371288632107913
2016-04-28,-0.024369440811952803
2016-04-29,-0.0044960735821613085
2016-05-02,0.014678185702968083
2016-05-03,-0.0033382375399994
2016-05-04,0.0
2016-05-05,0.00012408058745494444
2016-05-06,0.007070201878011995
2016-05-09,0.011331421865755642
2016-05-10,-0.005115067176023946
2016-05-11,-0.032562168963299
2016-05-12,0.015943339942965373
2016-05-13,-0.03312994933090052
2016-05-16,0.03091590378451592
2016-05-17,-0.03148815046237774
2016-05-18,-0.028125406335871905
2016-05-19,0.02097440319460242
2016-05-20,-0.0002600997465663779
2016-05-23,-0.017297461849554163
2016-05-24,0.02607201276277782
2016-05-25,0.010705557127860033
2016-05-26,0.12774377307633822
2016-05-27,0.006450149112915637
2016-05-31,0.017989638297740917
2016-06-01,0.0029820702489091744
2016-06-02,0.002642941301800983
2016-06-03,0.0003294758736012149
2016-06-06,-0.005050494897067659
2016-06-07,0.006952077183000727
2016-06-08,0.003506845970676409
2016-06-09,0.004368259552386178
2016-06-10,-0.006850112802550212
2016-06-13,-0.012809264460852177
2016-06-14,-0.0013307654388843293
2016-06-15,0.011104941322714224
2016-06-16,0.008676477316357012
2016-06-17,-0.0028309507535190237
2016-06-20,0.009827489712647353
2016-06-21,0.0016219062612428115
2016-06-22,-0.007664893722605148
2016-06-23,0.005004341749737629
2016-06-24,-0.005304155426908763
2016-06-27,0.007291306707972289
2016-06-28,-0.0027009508059001597
2016-06-29,0.02285776910580295
2016-06-30,-0.0019063790369250322
2016-07-01,-0.004881144894948064
2016-07-05,0.012795954289366307
2016-07-06,-0.0012634527515340555
2016-07-07,-0.0024246611369775906
2016-07-08,0.004755411504785423
2016-07-11,-0.0022086567146454295
2016-07-12,-0.004532521268333922
2016-07-13,-0.0008471180536481215
2016-07-14,0.006782528460244963
2016-07-15,-0.006947406969572412
2016-07-18,0.014734016037741604
2016-07-19,-0.0038650656388515836
2016-07-20,0.0009437535372756045
2016-07-21,-0.008276514524785061
2016-07-22,0.01552919432113864
2016-07-25,0.002704693057933305
2016-07-26,0.002697397425841075
2016-07-27,-0.009622351686427666
2016-07-28,0.004178870881505814
2016-07-29,0.0017686034549282414
2016-08-01,0.008412063048003793
2016-08-02,-0.008959785075788318
2016-08-03,0.005611485683211237
2016-08-04,-0.007233615506096469
2016-08-05,0.009888591144581405
2016-08-08,-0.011543961615541276
2016-08-09,0.0005213286920520144
2016-08-10,0.02261600695527277
2016-08-11,-0.007643701375926848
2016-08-12,-0.01119445349223247
2016-08-15,-0.0002076925978390376
2016-08-16,-0.007791398123371929
2016-08-17,-0.00020944688528434785
2016-08-18,0.0038747801325735853
2016-08-19,-0.00302525468058501
2016-08-22,0.00198809712266379
2016-08-23,-0.002610693341927317
2016-08-24,-0.0060726815839392545
2016-08-25,-0.0993363559976902
2016-08-26,0.0
2016-08-29,0.0003508629157529253
2016-08-30,-0.01660234057303689
2016-08-31,-0.01676380515845388
2016-09-01,0.005804152051347655
2016-09-02,-0.0008415447771988882
2016-09-06,0.0020454598447463557
2016-09-07,-0.009365979715777573
2016-09-08,-0.008000044389204541
2016-09-09,-0.0025659713327165212
2016-09-12,0.009187798912593914
2016-09-13,-0.026705474891854375
2016-09-14,0.015839319509012517
2016-09-15,0.006629845742910145
2016-09-16,-0.01085497515352074
2016-09-19,-0.010850767817200069
2016-09-20,-0.006482227182100009
2016-09-21,0.002383970497886523
2016-09-22,0.0022531018469265085
2016-09-23,0.00024973951720519416
2016-09-26,-0.001123690123682075
2016-09-27,0.0057499885559082475
2016-09-28,-0.013174217880376649
2016-09-29,-0.025692706250924235
2016-09-30,0.02029472185156811
2016-10-03,0.007601653006477305
2016-10-04,-0.03897898304668501
2016-10-05,-0.017139834533077214
2016-10-06,0.039536654455776477
2016-10-07,-0.0015366259804685534
2016-10-10,-0.0006413114143255516
2016-10-11,-0.00872690350558547
2016-10-12,0.0029777752886432918
2016-10-13,0.009810276549051755
2016-10-14,-0.014572503772517509
2016-10-17,-0.008431624430690232
2016-10-18,-0.002485641487935508
2016-10-19,0.00668855260630119
2016-10-20,-0.011594572236578449
2016-10-21,-0.002108918628140999
2016-10-24,0.003434184907866289
2016-10-25,-0.0019744836576102154
2016-10-26,0.012925393839067656
2016-10-27,-0.030599036590296613
2016-10-28,0.010208222530335709
2016-10-31,0.004520728246563133
2016-11-01,-0.008868375529791028
2016-11-02,0.006410301476228897
2016-11-03,-0.01711784640498193
2016-11-04,-0.00607529296741216
2016-11-07,0.026079843755975052
2016-11-08,0.0035742208074411863
2016-11-09,0.0030339449194127788
2016-11-10,0.015255076522204147
2016-11-11,0.00790156262260644
2016-11-14,0.006811448347595173
2016-11-15,0.010594866860534236
2016-11-16,0.01730456963834337
2016-11-17,0.01378197911266188
2016-11-18,0.0031843494350463075
2016-11-21,0.0009766108910231885
2016-11-22,0.08159534840483862
2016-11-23,0.0020297733937342244
2016-11-25,0.0036011669212945296
2016-11-28,0.004485327702512754
2016-11-29,0.0010046476451335273
2016-11-30,-0.016839461778408782
2016-12-01,-0.01803543445142264
2016-12-02,0.013746129670801022
2016-12-05,0.005013614417747059
2016-12-06,-0.003061186535242677
2016-12-07,-0.0010235865685520595
2016-12-08,-0.008196648694508424
2016-12-09,0.007346181926900286
2016-12-12,-0.01902923607211726
2016-12-13,0.0008131876779733371
2016-12-14,-0.016713119547365096
2016-12-15,0.011567465927981857
2016-12-16,-0.017502917776133775
2016-12-19,0.0008313503249559595
2016-12-20,0.009730624510374764
2016-12-21,-0.012104816354754244
2016-12-22,-0.05650725836256454
2016-12-23,-0.007691345720959086
2016-12-27,-0.007369685186158215
2016-12-28,-0.0057604270585667194
2016-12-29,-0.004248768364032651
2016-12-30,-0.0020687359747967315
2017-01-03,0.00349827211711351
2017-01-04,0.025823112702464623
2017-01-05,-0.017495273040148196
2017-01-06,-0.012426354740467604
2017-01-09,0.0006486321719181287
2017-01-10,0.010630019462176232
2017-01-11,-0.0019240832175533296
2017-01-12,-0.0035984936137033463
2017-01-13,-0.005159312939209237
2017-01-17,0.030857059089380856
2017-01-18,-0.02766953236735281
2017-01-19,-0.013581625346288262
2017-01-20,0.003933850169940634
2017-01-23,-0.013192196173503756
2017-01-24,0.017604158146082405
2017-01-25,0.0001301006319953668
2017-01-26,-0.009364042481707413
2017-01-27,-0.027832416543917216
2017-01-30,0.016205224831705056
2017-01-31,0.02578076334094681
2017-02-01,-0.010364076000192957
2017-02-02,0.010603450256127633
2017-02-03,-0.00660614672274995
2017-02-06,-0.020472025620598355
2017-02-07,0.001198034273164561
2017-02-08,0.01927941224953522
2017-02-09,0.03561173489596925
2017-02-10,-0.017256616162169447
2017-02-13,-0.004101508697676337
2017-02-14,0.02702710664087271
2017-02-15,-0.013283272524448053
2017-02-16,-0.009397991920825577
2017-02-17,0.02564102564102555
2017-02-21,-0.002999973297119096
2017-02-22,-0.015295902558018493
2017-02-23,-0.012350410101807818
2017-02-24,0.023720561744541735
2017-02-27,0.0018888539172294827
2017-02-28,-0.03619906161129438
2017-03-01,0.002086541889385618
2017-03-02,0.0117126700777197
2017-03-03,-0.007846676448596268
2017-03-06,-0.015558109567921807
2017-03-07,-0.009350705671263615
2017-03-08,0.005051811316820087
2017-03-09,-0.0009259219078976422
2017-03-10,-0.006222709232082679
2017-03-13,-0.006394827380114987
2017-03-14,-0.0052292756781087135
2017-03-15,0.004987129060680662
2017-03-16,0.013009673450443016
2017-03-17,0.0022507370805349147
2017-03-20,-0.018493975600046397
2017-03-21,-0.011574704912898581
2017-03-22,0.007352953398363171
2017-03-23,0.005406783973157081
2017-03-24,0.007260028710239341
2017-03-27,0.016150548772626783
2017-03-28,0.005516955385427735
2017-03-29,0.02560416729372883
2017-03-30,0.011845628325955815
2017-03-31,-0.012336396359710955
2017-04-03,-0.009431530364572449
2017-04-04,-0.0006433743048436247
2017-04-05,-0.00798242734393928
2017-04-06,0.012978584820149353
2017-04-07,-0.005637442975043427
2017-04-10,0.0016750064733361825
2017-04-11,-0.008489787121829018
2017-04-12,0.0007783803472820594
2017-04-13,-0.008815145327406237
2017-04-17,0.004839167551823564
2017-04-18,0.007809429387239275
2017-04-19,0.007619738287036881
2017-04-20,0.019866740815805528
2017-04-21,-0.009551365327954198
2017-04-24,0.012435013161940178
2017-04-25,0.011279627967816674
2017-04-26,0.012888844764660234
2017-04-27,0.017129497601636956
2017-04-28,-0.00433057406767523
2017-05-01,-0.024404938081335814
2017-05-02,0.01176466808968657
2017-05-03,0.0026927934996434644
2017-05-04,0.0004882924367850539
2017-05-05,0.00048805412364782974
2017-05-08,0.0035365965308211678
2017-05-09,0.00595452495221771
2017-05-10,0.002899225263452765
2017-05-11,-0.01842928018745782
2017-05-12,-0.002454251484661163
2017-05-15,-0.0043055538218629286
2017-05-16,-0.02273293688886613
2017-05-17,-0.012895027341879306
2017-05-18,0.011782763157920373
2017-05-19,0.008607598799693417
2017-05-22,0.015562222126259018
2017-05-23,-0.025580817371034237
2017-05-24,-0.009765334913977464
2017-05-25,0.009221326893165571
2017-05-26,-0.006599038735054186
2017-05-30,-0.001405219878218178
2017-05-31,-0.006012552535658688
2017-06-01,0.036808246109155895
2017-06-02,-0.0016136700267824766
2017-06-05,-0.014298166374679289
2017-06-06,-0.030272471781440546
2017-06-07,-0.019120624919679474
2017-06-08,-0.007558775978486754
2017-06-09,0.007215405424251031
2017-06-12,-0.000397967370521668
2017-06-13,0.001990730310770017
2017-06-14,-0.0030464020785906376
2017-06-15,-0.03374509631211453
2017-06-16,-0.03657367715294879
2017-06-19,0.006850340502699392
2017-06-20,-0.022820702207063115
2017-06-21,-0.01290976730679505
2017-06-22,-0.00543721866258573
2017-06-23,-0.015957473791147314
2017-06-26,0.028378369864120012
2017-06-27,0.010658539636482667
2017-06-28,0.010835018589622436
2017-06-29,-0.003430010855831167
2017-06-30,0.00272472110805988
2017-07-03,-0.00042904433756407734
2017-07-05,-0.024037778220736494
2017-07-06,-0.004104952104604487
2017-07-07,0.0007360967397787022
2017-07-10,-0.023389289331698482
2017-07-11,0.007230055149065606
2017-07-12,0.007925807649588723
2017-07-13,0.017359022885126807
2017-07-14,0.007875177452685733
2017-07-17,0.010996992179401532
2017-07-18,-0.008444310062861948
2017-07-19,0.015444568615436749
2017-07-20,0.005970123355437007
2017-07-21,0.0016956726335211059
2017-07-24,-0.02271125157586984
2017-07-25,0.01890874107499574
2017-07-26,0.004674909309742459
2017-07-27,0.018612517328042255
2017-07-28,-0.006090736780494654
2017-07-31,0.0038997042812802807
2017-08-01,0.012902334649707248
2017-08-02,-0.0005478826784952595
2017-08-03,0.007674353148220403
2017-08-04,0.00788796192960084
2017-08-07,0.019160682192019385
2017-08-08,0.0029127661096086666
2017-08-09,-0.01095711988191006
2017-08-10,-0.02455948188548296
2017-08-11,0.005747101237302266
2017-08-14,0.015238132606558263
2017-08-15,-0.015813458345521614
2017-08-16,0.013616557281542097
2017-08-17,-0.0013434457312698767
2017-08-18,-0.00121060455103561
2017-08-21,0.0
2017-08-22,0.009427568326494162
2017-08-23,-0.008405567432551386
2017-08-24,0.05624327667303364
2017-08-25,0.02407642534583987
2017-08-28,-0.00012442015557168062
2017-08-29,-0.008459819960330517
2017-08-30,0.00025099464525601967
2017-08-31,-0.0010035352462326452
2017-09-01,0.017830213207282952
2017-09-05,0.017641257688690626
2017-09-06,0.0029095102361431646
2017-09-07,0.0060437565539890326
2017-09-08,-0.004805977529082739
2017-09-11,0.006881560814000931
2017-09-12,0.006954458278693343
2017-09-13,0.005120270159411522
2017-09-14,-0.011254644431003213
2017-09-15,0.00023968694800347023
2017-09-18,-0.0034738967880414418
2017-09-19,0.0028849363712732945
2017-09-20,-0.00011988656591011004
2017-09-21,-0.0033564946708558585
2017-09-22,0.017801339521273274
2017-09-25,0.004372430928601512
2017-09-26,-0.001176591088769996
2017-09-27,0.009188347095123062
2017-09-28,0.00011675191367155335
2017-09-29,0.013305314957842818
2017-10-02,-0.004031311625793066
2017-10-03,0.0040476288791504444
2017-10-04,0.02568536471748617
2017-10-05,0.0011229474530503047
2017-10-06,0.0030285657705573232
2017-10-09,-0.011742288569269177
2017-10-10,0.010523936587879756
2017-10-11,0.021612544672111156
2017-10-12,0.0015345761755669596
2017-10-13,0.0014227563698177015
2017-10-16,0.004917999434340903
2017-10-17,-0.004567680074875069
2017-10-18,-0.0006554961148684812
2017-10-19,-0.0006559260718602689
2017-10-20,0.010502122809459946
2017-10-23,-0.007036933057826045
2017-10-24,0.000654138222800249
2017-10-25,-0.0018522354674912478
2017-10-26,0.017683688852622614
2017-10-27,-0.00021456904151717637
2017-10-30,-0.0189893429937954
2017-10-31,-0.0020778919109063487
2017-11-01,-0.0014246274347174959
2017-11-02,0.015693593745303325
2017-11-03,0.012965930941905013
2017-11-06,-0.003840006510416716
2017-11-07,0.0024628264100736708
2017-11-08,0.0029908008019909893
2017-11-09,0.0051117755030789525
2017-11-10,0.007204919738977411
2017-11-13,-0.014411899351702062
2017-11-14,-0.0025616980137679324
2017-11-15,-0.0038523341049540027
2017-11-16,0.016543140789667454
2017-11-17,-0.0002113139981696488
2017-11-20,0.026424267877305896
2017-11-21,0.0241993456837708
2017-11-22,0.0031168063688646885
2017-11-24,-0.013932038051692519
2017-11-27,-0.0018296433238569332
2017-11-28,0.027902297131518594
2017-11-29,0.03170197018867449
2017-11-30,-0.013251366060168634
2017-12-01,0.0024328531997164227
2017-12-04,0.03261819765723306
2017-12-05,-0.004512581973671326
2017-12-06,-0.003494218044335917
2017-12-07,0.016963618010548576
2017-12-08,0.012673568551792913
2017-12-11,-0.014723460946724498
2017-12-12,-0.007938717442269483
2017-12-13,-0.0059311323251021175
2017-12-14,-0.008902309353281068
2017-12-15,0.01567127917569011
2017-12-18,0.02643708283366153
2017-12-19,0.0006416104106621301
2017-12-20,-0.0022900064504270956
2017-12-21,-0.004131444691581776
2017-12-22,0.00912692774618118
2017-12-26,-0.008770318769432905
2017-12-27,-0.009308775449128781
2017-12-28,0.005395867918704056
2017-12-29,-0.00703249873578804
2018-01-02,0.012859984290457094
2018-01-03,-0.006164373753704155
2018-01-04,0.007776374684224541
2018-01-05,0.02094432083881559
2018-01-08,-0.01835523597921984
2018-01-09,0.005407919115829385
2018-01-10,-0.0005470433645066164
2018-01-11,0.015689147713168428
2018-01-12,0.03134259462590516
2018-01-16,-0.017067216535829544
2018-01-17,-0.0007086658717803118
2018-01-18,0.0008865112714155909
2018-01-19,0.016209050543150028
2018-01-22,0.002527615075810896
2018-01-23,-0.00278212227580954
2018-01-24,-0.003138627898255364
2018-01-25,0.006384496941703066
2018-01-26,0.003128535772193519
2018-01-29,0.007970182504660972
2018-01-30,-0.015040825293944793
2018-01-31,0.0034904147574594813
2018-02-01,-0.009826063073199776
2018-02-02,-0.04426100635778396
2018-02-05,-0.0329872636854146
2018-02-06,0.02480046240337397
2018-02-07,-0.01641165199915251
2018-02-08,-0.04242081374740925
2018-02-09,0.059460531666192695
2018-02-12,-0.02676086981333925
2018-02-13,0.0009547305342811896
2018-02-14,0.009824555939240698
2018-02-15,0.025502945859981585
2018-02-16,-0.005618500617723066
2018-02-20,-0.010652107591989646
2018-02-21,-0.010485864083772611
2018-02-22,0.012394715946004498
2018-02-23,-0.0036448541088639486
2018-02-26,-0.0036581876692211024
2018-02-27,-0.021559036802957676
2018-02-28,-0.012412209292210541
2018-03-01,0.014127016337340592
2018-03-02,0.003074333129765572
2018-03-05,-0.01695243952091996
2018-03-06,0.016757611369165648
2018-03-07,-0.14478727981966677
2018-03-08,0.023193273891587873
2018-03-09,0.015111665112020223
2018-03-12,0.01715214692156808
2018-03-13,0.0013786960669819326
2018-03-14,-0.01705147894062442
2018-03-15,0.014545912498955982
2018-03-16,0.016886111682793414
2018-03-19,-0.01232376297833715
2018-03-20,0.003912474862810766
2018-03-21,-0.0023172657999340762
2018-03-22,-0.01245777333159348
2018-03-23,-0.016998117935887458
2018-03-26,0.03545407552395563
2018-03-27,-0.016594914885492917
2018-03-28,0.002990563034339866
2018-03-29,0.010541985147094257
2018-04-02,-0.005268703814126363
2018-04-03,0.005084700421402744
2018-04-04,0.028246209767667674
2018-04-05,0.014760172995508691
2018-04-06,-0.0028282704979482043
2018-04-09,0.0002025591857692799
2018-04-10,0.0033421292099882205
2018-04-11,-0.008276972820734363
2018-04-12,-0.0015267330878260266
2018-04-13,-0.00988788211815328
2018-04-16,0.004324161538314719
2018-04-17,0.013531518744534177
2018-04-18,0.016688518768564586
2018-04-19,-0.016116147744611453
2018-04-20,-0.0135490793388362
2018-04-23,-0.0005124582166298186
2018-04-24,-0.01015286095246859
2018-04-25,0.0040406862060431425
2018-04-26,0.00020634240337180643
2018-04-27,0.0044361942001647225
2018-04-30,-0.015098615565814155
2018-05-01,0.0004171541952440183
2018-05-02,0.0029187822204328473
