Date,CBRE
2015-04-29,-0.0018106491231376642
2015-04-30,-0.006478362244402236
2015-05-01,0.004433963700280152
2015-05-04,0.0018178008977565163
2015-05-05,-0.033696293158581025
2015-05-06,-0.010997850344345972
2015-05-07,0.0037971085897527956
2015-05-08,0.014590676574366634
2015-05-11,0.02077237309832758
2015-05-12,-0.019827865899414654
2015-05-13,0.0007984769640816403
2015-05-14,0.024468138855797683
2015-05-15,0.001298007177216176
2015-05-18,0.003889072519205561
2015-05-19,-0.0007748603576515078
2015-05-20,-0.00025842134629339153
2015-05-21,-0.011116864058510423
2015-05-22,0.0010457755693422666
2015-05-26,0.0018281455510709144
2015-05-27,0.006517205318618657
2015-05-28,-0.007511031104454169
2015-05-29,-0.0020876309236564916
2015-06-01,0.006276094488371298
2015-06-02,-0.0010395248441580351
2015-06-03,-0.0075441496147343745
2015-06-04,-0.006291000494560772
2015-06-05,-0.012925393839067656
2015-06-08,-0.015232488581393366
2015-06-09,-0.006784260796525388
2015-06-10,0.01366120275533711
2015-06-11,0.005929952284407403
2015-06-12,-0.00080382581838645
2015-06-15,-0.019308157764172162
2015-06-16,-0.001093817770335015
2015-06-17,0.004653763737296535
2015-06-18,0.027792927426685266
2015-06-19,-0.015906740970332733
2015-06-22,-0.00026935134215788636
2015-06-23,0.007545103063640868
2015-06-24,-0.002674471135422851
2015-06-25,-0.002145396328520177
2015-06-26,0.007524928806326825
2015-06-29,-0.026140392452862482
2015-06-30,0.013421027143071695
2015-07-01,0.01405406642604512
2015-07-02,0.004264388205224678
2015-07-06,-0.006634819479172327
2015-07-07,0.01656422460138307
2015-07-08,-0.019448038859584904
2015-07-09,-0.0029482874913616675
2015-07-10,0.010752626424140876
2015-07-13,0.005319169442975058
2015-07-14,0.0058201382313105565
2015-07-15,0.0005260509606224151
2015-07-16,0.00867502650933738
2015-07-17,-0.022152684331058436
2015-07-20,0.013326225850206264
2015-07-21,0.008416614702035696
2015-07-22,0.003390742503856181
2015-07-23,0.002339489205408496
2015-07-24,-0.022562311089144527
2015-07-27,-0.008490307945977271
2015-07-28,0.010168613298808804
2015-07-29,-0.015099329664217676
2015-07-30,0.01102742990981187
2015-07-31,0.01010909993542719
2015-08-03,-0.005794079895450999
2015-08-04,-0.0031787796525766243
2015-08-05,0.009832551724221927
2015-08-06,-0.012105239065069884
2015-08-07,-0.00213110892657431
2015-08-10,0.022423923468168905
2015-08-11,0.005221952138994457
2015-08-12,-0.024935041155133897
2015-08-13,0.012786348708845985
2015-08-14,0.005523384585593094
2015-08-17,-0.008370381863873289
2015-08-18,-0.008441036563234472
2015-08-19,-0.007448757067312739
2015-08-20,-0.027606608310968506
2015-08-21,-0.03748623638674553
2015-08-24,-0.07016028283818732
2015-08-25,-0.027717939391546986
2015-08-26,0.01837193020783512
2015-08-27,0.013685804224762288
2015-08-28,-0.0018410976683057578
2015-08-31,-0.015677784834648767
2015-09-01,-0.027170544247211437
2015-09-02,0.03788129139566543
2015-09-03,0.013918865535291758
2015-09-04,-0.030201278237837914
2015-09-08,0.026108776107396148
2015-09-09,-0.009809923522450914
2015-09-10,0.006811183464385362
2015-09-11,0.007687576767555493
2015-09-14,-0.014647529311297536
2015-09-15,0.021059160294070844
2015-09-16,0.010009038645415691
2015-09-17,0.002102092985825532
2015-09-18,-0.00419536692027489
2015-09-21,0.009629843491796963
2015-09-22,-0.019075988202749916
2015-09-23,0.011850482876228474
2015-09-24,-0.016816743886603813
2015-09-25,-0.005497870981911679
2015-09-28,-0.050061455754492834
2015-09-29,0.012285779405666997
2015-09-30,0.022037705072724956
2015-10-01,-0.005312502384185791
2015-10-02,0.004084170941822229
2015-10-05,0.015018759574042972
2015-10-06,-0.009556028721237952
2015-10-07,0.00591343356342211
2015-10-08,0.025990103976467838
2015-10-09,-0.0057297535459371884
2015-10-12,0.011222290512152844
2015-10-13,0.0014996771695174882
2015-10-14,0.0005989954516103513
2015-10-15,0.011972509060334202
2015-10-16,0.01685890776906329
2015-10-19,0.009016798980883367
2015-10-20,-0.0051888242231636905
2015-10-21,-0.006954444376770064
2015-10-22,0.0294717918891767
2015-10-23,-0.010204099285933577
2015-10-26,-0.012027439603900736
2015-10-27,-0.00028980642125231437
2015-10-28,0.08930118487875749
2015-10-29,0.021027440030460642
2015-10-30,-0.028154374709870256
2015-11-02,0.007510799441056815
2015-11-03,-0.011448357014213428
2015-11-04,-0.01023434034968429
2015-11-05,0.0
2015-11-06,-0.016054425920758897
2015-11-09,-0.005530994573656467
2015-11-10,0.0
2015-11-11,0.0016685588103066973
2015-11-12,-0.025541420653821256
2015-11-13,-0.011965760319191276
2015-11-16,0.008938909185786548
2015-11-17,0.0
2015-11-18,0.030294298592334234
2015-11-19,0.007489610637386734
2015-11-20,0.01486786674186824
2015-11-23,-0.0005426060073926431
2015-11-24,0.000542900588513362
2015-11-25,0.01247962769548816
2015-11-27,0.0005359179508901413
2015-11-30,0.003481549747830437
2015-12-01,0.006405066878858889
2015-12-02,-0.022010024834479003
2015-12-03,-0.024403511383219723
2015-12-04,0.01917728280955111
2015-12-07,-0.007908293299988989
2015-12-08,-0.007971437795847414
2015-12-09,-0.02105841835189648
2015-12-10,-0.0042457265243348585
2015-12-11,-0.01733941458385424
2015-12-14,0.003471186952388905
2015-12-15,0.0253675728726519
2015-12-16,0.01996061542210148
2015-12-17,-0.024806993976395186
2015-12-18,-0.04041832283788449
2015-12-21,-0.0008837288164921242
2015-12-22,0.011202862282673642
2015-12-23,0.016618067274134063
2015-12-24,-0.0037280544135348537
2015-12-28,-0.00028791409750184016
2015-12-29,0.011517464185176518
2015-12-30,-0.013948239782763161
2015-12-31,-0.0017320311677511135
2016-01-04,-0.014170088274163994
2016-01-05,0.008800212253380568
2016-01-06,-0.04303575366395074
2016-01-07,-0.05591006262896048
2016-01-08,-0.011264898130270429
2016-01-11,-0.020507785639589216
2016-01-12,0.007976064137624306
2016-01-13,-0.040883606140367124
2016-01-14,0.013062879297812469
2016-01-15,-0.017984349903147234
2016-01-19,-0.0131306517312616
2016-01-20,-0.01925767672777501
2016-01-21,0.012138527304876856
2016-01-22,0.014109333797107215
2016-01-25,-0.05043480914572007
2016-01-26,0.02564105430410346
2016-01-27,-0.009285722460065537
2016-01-28,-0.023071355260600224
2016-01-29,0.03210328116746619
2016-02-01,-0.015731091795161523
2016-02-02,-0.04504176317437125
2016-02-03,-0.023202761092004587
2016-02-04,0.02647976234792826
2016-02-05,-0.056525027944538175
2016-02-08,-0.060715728907405286
2016-02-09,-0.0017123679144775972
2016-02-10,0.029588359480586135
2016-02-11,-0.019991650881324596
2016-02-12,0.034424115695079305
2016-02-16,-0.0008217114888368071
2016-02-17,0.0625000196067913
2016-02-18,-0.022832823107735267
2016-02-19,-0.007524773626044201
2016-02-22,0.02913014625467425
2016-02-23,0.00038768209299222534
2016-02-24,-0.02054258895231109
2016-02-25,0.01741189626982398
2016-02-26,0.019058797974159658
2016-02-29,-0.030152705821475334
2016-03-01,0.050767450738836706
2016-03-02,-0.010112376406312351
2016-03-03,0.02194475660268802
2016-03-04,0.03258049438391408
2016-03-07,0.0021513579994298926
2016-03-08,-0.04400720629732113
2016-03-09,0.002245560435363725
2016-03-10,-0.00896190309800271
2016-03-11,0.04446112875364627
2016-03-14,0.0061327590369759655
2016-03-15,-0.0340623476651426
2016-03-16,0.011507032657645189
2016-03-17,0.020917419993549347
2016-03-18,0.028756331890183784
2016-03-21,0.008385735991634391
2016-03-22,0.022522508828261456
2016-03-23,-0.03422569369868511
2016-03-24,-0.016140318753426586
2016-03-28,0.00356627927446751
2016-03-29,0.015636124506082094
2016-03-30,0.003848866712568455
2016-03-31,0.0045311662023945765
2016-04-01,0.010062488500977462
2016-04-04,0.004465790382717216
2016-04-05,-0.011969917380623252
2016-04-06,0.0
2016-04-07,-0.029421893114530695
2016-04-08,0.022111230800332615
2016-04-11,-0.009420811556216768
2016-04-12,0.022190950393079056
2016-04-13,0.03893863345768134
2016-04-14,0.007296889667882889
2016-04-15,0.0013170565384719168
2016-04-18,0.009865150890031149
2016-04-19,-0.002930584432506933
2016-04-20,0.0019594860972540484
2016-04-21,-0.01792702538912272
2016-04-22,0.012943953131764552
2016-04-25,-0.016710361115086503
2016-04-26,0.012329187906125805
2016-04-27,0.007241646701137583
2016-04-28,0.009150286791056228
2016-04-29,-0.04047927571151422
2016-05-02,0.013837386647773897
2016-05-03,-0.023635185425520344
2016-05-04,0.0027275800857193833
2016-05-05,0.005100293074074003
2016-05-06,-0.007442466756738764
2016-05-09,-0.010565762247108923
2016-05-10,0.010678589686874851
2016-05-11,-0.0020449715620430853
2016-05-12,-0.016051953882551984
2016-05-13,-0.004512293064089734
2016-05-16,-0.008716875778933764
2016-05-17,-0.0042209228964219525
2016-05-18,-0.0007064129562805999
2016-05-19,-0.018734558836815407
2016-05-20,0.03746394090792138
2016-05-23,-0.006597174713271814
2016-05-24,0.01992309271807513
2016-05-25,0.028101428589730748
2016-05-26,-0.020333353678385402
2016-05-27,0.005784283083511088
2016-05-31,0.009810585952867434
2016-06-01,0.0060301609003503565
2016-06-02,0.005328000124997123
2016-06-03,-0.0013249723358639276
2016-06-06,0.01658374813685559
2016-06-07,0.010440446943130066
2016-06-08,0.0022603036398087806
2016-06-09,-0.009342812724669525
2016-06-10,-0.030894333754128533
2016-06-13,-0.013422806334599358
2016-06-14,-0.027210858756485212
2016-06-15,0.003146858440120859
2016-06-16,-0.011850824198636034
2016-06-17,-0.008465600278264374
2016-06-20,0.04695836592540403
2016-06-21,-0.011213045201634575
2016-06-22,0.004467325053692628
2016-06-23,0.02668493666989069
2016-06-24,-0.08997003473332044
2016-06-27,-0.0889784091063851
2016-06-28,0.03255632639121275
2016-06-29,0.03152975667978497
2016-06-30,-0.0007547342552328695
2016-07-01,-0.02077036429639223
2016-07-05,-0.053605837766649955
2016-07-06,0.008557419585904835
2016-07-07,-0.0052524913441051035
2016-07-08,0.06417546181347933
2016-07-11,0.017938904567488256
2016-07-12,0.032245992046921135
2016-07-13,-0.0010897452196599877
2016-07-14,0.0018181540749289127
2016-07-15,-0.0018148543900243785
2016-07-18,0.02218184037642046
2016-07-19,-0.015297057838463135
2016-07-20,0.015173412993619406
2016-07-21,0.016014193931739973
2016-07-22,0.015411577786890396
2016-07-25,0.0010348632936312274
2016-07-26,0.002067521192141486
2016-07-27,-0.007565313408929852
2016-07-28,-0.0020790496196141373
2016-07-29,-0.012152725117808627
2016-08-01,0.004217888529587821
2016-08-02,-0.008750437615345552
2016-08-03,0.01588985761965578
2016-08-04,-0.002433079378187153
2016-08-05,0.03170731091363588
2016-08-08,0.0023640558386124333
2016-08-09,0.008086245574475681
2016-08-10,0.0006684644957444252
2016-08-11,-0.0023379991174212744
2016-08-12,-0.007700081791857882
2016-08-15,0.0010121689360083064
2016-08-16,-0.009437165012656235
2016-08-17,-0.010207527842488129
2016-08-18,-0.00550016660614816
2016-08-19,-0.01382646437299595
2016-08-22,0.016824378923376848
2016-08-23,0.01585656948787917
2016-08-24,-0.0016966148023590533
2016-08-25,-0.0016994981961552247
2016-08-26,0.008852513248344573
2016-08-29,0.004049977814116534
2016-08-30,0.008403361344537785
2016-08-31,-0.0036666870117187944
2016-09-01,0.0
2016-09-02,0.009367704662532672
2016-09-06,-0.013258190835888417
2016-09-07,0.004030867653328274
2016-09-08,-0.018735345512797985
2016-09-09,-0.04977835282204035
2016-09-12,0.023681371637528148
2016-09-13,-0.017525411425385773
2016-09-14,-0.013200172321425563
2016-09-15,0.022415070233321233
2016-09-16,-0.001060844622244872
2016-09-19,0.015929230546529283
2016-09-20,-0.0038327737779577653
2016-09-21,0.005246576345915077
2016-09-22,0.019832974925665603
2016-09-23,-0.005800070944780522
2016-09-26,-0.029855832193113274
2016-09-27,0.0007074799235873286
2016-09-28,0.0035347639054408297
2016-09-29,-0.026417753297785063
2016-09-30,0.012301018816781362
2016-10-03,-0.004288739594281443
2016-10-04,-0.008614492672659568
2016-10-05,-0.002172388539749215
2016-10-06,0.009796823766173413
2016-10-07,-0.020122151184965187
2016-10-10,0.007334024651029392
2016-10-11,-0.016381465847800536
2016-10-12,0.0003701046895787652
2016-10-13,-0.01590826097863285
2016-10-14,-0.003007515885668388
2016-10-17,-0.004524918445024673
2016-10-18,0.00946969710653045
2016-10-19,0.03939966827163088
2016-10-20,-0.004332160141813035
2016-10-21,0.009064539546467243
2016-10-24,0.01688822546327562
2016-10-25,-0.01378089753224132
2016-10-26,-0.0035829588683784497
2016-10-27,-0.04386908798213274
2016-10-28,-0.02369315774727132
2016-10-31,-0.007704116434674502
2016-11-01,0.004270209991233953
2016-11-02,-0.007730991745316884
2016-11-03,0.015192808277729508
2016-11-04,0.013814298454688956
2016-11-07,0.028766094878393433
2016-11-08,-0.0055187497000031005
2016-11-09,0.008509046851410629
2016-11-10,0.01577403894223739
2016-11-11,-0.001805747325561824
2016-11-14,0.03219975820008125
2016-11-15,0.0035050288017659526
2016-11-16,-0.028641275545264855
2016-11-17,0.018698326779923002
2016-11-18,0.012707398917086499
2016-11-21,-0.0020913688453852997
2016-11-22,0.03737344161850831
2016-11-23,-0.004377140228139398
2016-11-25,-0.005410884310564135
2016-11-28,-0.01292074677790378
2016-11-29,0.0044780970613755855
2016-11-30,-0.0041151897295163
2016-12-01,0.013774091112937814
2016-12-02,0.023097836033974417
2016-12-05,0.016268252239883818
2016-12-06,0.03724271045139793
2016-12-07,0.023307139479269212
2016-12-08,0.013850320867801802
2016-12-09,-0.004553664767308674
2016-12-12,-0.01341879930225598
2016-12-13,0.0009274372614929138
2016-12-14,-0.017294668153746695
2016-12-15,-0.0018855897711445024
2016-12-16,0.0
2016-12-19,0.0012594146061226663
2016-12-20,0.008490580636524303
2016-12-21,-0.0034300159463149793
2016-12-22,-0.0068835832182916334
2016-12-23,-0.004095751786516888
2016-12-27,0.0047453215955064465
2016-12-28,-0.017002547595584727
2016-12-29,-0.002242142740671915
2016-12-30,0.010914932801014743
2017-01-03,0.0025404866398071047
2017-01-04,0.016154644952818265
2017-01-05,-0.008416532097916929
2017-01-06,-0.019176319184036172
2017-01-09,-0.0022436410404195195
2017-01-10,-0.0054609727233208005
2017-01-11,0.0106589741864751
2017-01-12,-0.011824890649005715
2017-01-13,0.01293659823878679
2017-01-17,-0.0226691919345704
2017-01-18,-0.0032669186369080894
2017-01-19,-0.00852180357034904
2017-01-20,0.0
2017-01-23,-0.006942118494963845
2017-01-24,0.009986658718957653
2017-01-25,0.01779825331123641
2017-01-26,0.00420987926322236
2017-01-27,-0.006449556964310488
2017-01-30,-0.023369014145890654
2017-01-31,0.00897309592537332
2017-02-01,0.004281922205307209
2017-02-02,0.0075434419141648945
2017-02-03,0.025065119628076893
2017-02-06,-0.014925351437619416
2017-02-07,-0.0022565987682536814
2017-02-08,-0.005492732539687295
2017-02-09,0.025665984098611982
2017-02-10,0.0769718190898232
2017-02-13,0.014411814072552875
2017-02-14,0.01855608461880731
2017-02-15,0.00882429687356634
2017-02-16,-0.011850964594247615
2017-02-17,0.01884636889734237
2017-02-21,-0.005325073572979289
2017-02-22,0.002817651997513604
2017-02-23,0.0030907729665621275
2017-02-24,-0.012044826218103877
2017-02-27,0.01275873992341836
2017-02-28,-0.0027996160526556624
2017-03-01,0.015160048616508215
2017-03-02,0.006084104580516669
2017-03-03,0.0013743605165632555
2017-03-06,-0.013999509523968112
2017-03-07,0.006681561545130776
2017-03-08,0.0038716645530754157
2017-03-09,-0.007989006105302288
2017-03-10,0.010830414399449984
2017-03-13,-0.012362657804272925
2017-03-14,-0.01335186459108939
2017-03-15,0.013814430417429246
2017-03-16,0.006952169253751528
2017-03-17,-0.004971011039129447
2017-03-20,-0.01332221922006116
2017-03-21,-0.010970447201637867
2017-03-22,-0.007963560310353168
2017-03-23,0.0020068719231838283
2017-03-24,-0.016309003787737808
2017-03-27,-0.01977894950696868
2017-03-28,0.008605368218456144
2017-03-29,0.009708679025058231
2017-03-30,0.01223782014502528
2017-03-31,0.001439241066345076
2017-04-03,-0.031043455091507743
2017-04-04,-0.026994953192724047
2017-04-05,-0.009756088483765968
2017-04-06,0.014778311237724884
2017-04-07,-0.0006068100218210581
2017-04-10,0.003643070782787694
2017-04-11,0.009074386708976867
2017-04-12,0.0
2017-04-13,-0.021582770009893504
2017-04-17,0.017463226270922894
2017-04-18,0.005118999949688785
2017-04-19,0.00659069499599263
2017-04-20,0.01696427740207307
2017-04-21,0.006145827053651409
2017-04-24,0.0008725648157321686
2017-04-25,-0.003196762884026483
2017-04-26,0.007288629899731225
2017-04-27,0.04196818509286948
2017-04-28,-0.005277739630805134
2017-05-01,0.01228703183008406
2017-05-02,-0.008275841022359898
2017-05-03,-0.006397761817947822
2017-05-04,0.003639340676803382
2017-05-05,0.02566253899025117
2017-05-08,-0.011966239359022968
2017-05-09,-0.00192687877768416
2017-05-10,0.00027584491708387837
2017-05-11,-0.037220906307691815
2017-05-12,-0.006300040593974154
2017-05-15,-0.0034581823990311733
2017-05-16,-0.006651340218468027
2017-05-17,-0.02707424589484142
2017-05-18,-0.008677352385361603
2017-05-19,0.016601244169287765
2017-05-22,0.013064092123578952
2017-05-23,0.000879325760063443
2017-05-24,0.004099542705506165
2017-05-25,0.003207950055835518
2017-05-26,-0.0002907597612442636
2017-05-30,0.0005815777295330449
2017-05-31,0.01365885564624536
2017-06-01,0.019495420996342494
2017-06-02,-0.0025309378265516713
2017-06-05,-0.009303688178676217
2017-06-06,-0.02077403400443345
2017-06-07,0.005812286074581063
2017-06-08,-0.00028899555198147464
2017-06-09,0.009826594438788527
2017-06-12,0.014596512772631076
2017-06-13,-0.005923810435913945
2017-06-14,0.006526660933074524
2017-06-15,-0.010713308571679292
2017-06-16,-0.0011399519906925004
2017-06-19,0.020256750354560094
2017-06-20,-0.005872457895116923
2017-06-21,-0.011533047994687129
2017-06-22,0.004553211445394778
2017-06-23,0.0014164090124979545
2017-06-26,0.03196608534346845
2017-06-27,-0.0021929281074908324
2017-06-28,0.020054931638322282
2017-06-29,-0.012927539144309885
2017-06-30,-0.0068212821170955396
2017-07-03,0.014835084565756551
2017-07-05,-0.004602007993102619
2017-07-06,-0.016589627488643788
2017-07-07,0.012444711416990106
2017-07-10,0.0043703863628690165
2017-07-11,-0.003263500962492616
2017-07-12,0.006548372545088776
2017-07-13,0.00135536020297633
2017-07-14,0.005955636948618004
2017-07-17,-0.006458602783969369
2017-07-18,0.005958863261487757
2017-07-19,0.018309109217845343
2017-07-20,0.001850864499975069
2017-07-21,0.00026397826317192674
2017-07-24,0.010290220948464546
2017-07-25,0.0033950705225826994
2017-07-26,-0.002082197297502364
2017-07-27,-0.016953613022743563
2017-07-28,-0.001591869482086783
2017-07-31,0.009566850920357695
2017-08-01,-0.0071071451917494866
2017-08-02,0.0021208381168744683
2017-08-03,-0.009523825862901236
2017-08-04,-0.0032050997939716552
2017-08-07,0.004287241391223828
2017-08-08,-0.01760938781945165
2017-08-09,0.0016295864689930273
2017-08-10,-0.03335139660014086
2017-08-11,0.003366028800802612
2017-08-14,0.007827754423081146
2017-08-15,0.0022191909222688544
2017-08-16,-0.009964035419563366
2017-08-17,-0.02404251046535577
2017-08-18,0.009452931323319591
2017-08-21,0.007661652389516993
2017-08-22,0.012954179693412726
2017-08-23,-0.012232483360411939
2017-08-24,0.009006465122950669
2017-08-25,-0.01366800236053689
2017-08-28,0.0039592586886849634
2017-08-29,-0.009859111947073118
2017-08-30,0.008819275821809525
2017-08-31,0.017484567472916934
2017-09-01,0.00720616153931064
2017-09-05,-0.009631218289804289
2017-09-06,-0.008613541506903966
2017-09-07,0.00896860123562826
2017-09-08,0.006666713290744308
2017-09-11,0.020695363279898515
2017-09-12,0.008650978110403829
2017-09-13,0.003484246814073444
2017-09-14,-0.012820501064172207
2017-09-15,-0.00919913855546406
2017-09-18,0.0008192953268497671
2017-09-19,0.007912608151606992
2017-09-20,0.005143542189221195
2017-09-21,0.0016158781811959066
2017-09-22,-0.00026884436414098545
2017-09-25,0.005917192546996741
2017-09-26,0.008556141223758917
2017-09-27,0.004772012177904905
2017-09-28,-0.0007916251394780582
2017-09-29,0.0002641176792335109
2017-10-02,0.008975716552291235
2017-10-03,0.002878090184151416
2017-10-04,0.007826747266614698
2017-10-05,0.003106366258524673
2017-10-06,0.002322584582913345
2017-10-09,-0.0007723681559994588
2017-10-10,0.0064416385249614905
2017-10-11,0.004352231514808791
2017-10-12,0.0012745153618143323
2017-10-13,0.007892092233322767
2017-10-16,-0.001768115548229976
2017-10-17,0.0035424946363060705
2017-10-18,0.007564277312525514
2017-10-19,0.0012512321873394683
2017-10-20,0.0057486470028120795
2017-10-23,-0.01590465153206444
2017-10-24,-0.002020152006058873
2017-10-25,-0.013157906167521771
2017-10-26,0.015128209040715213
2017-10-27,-0.005556989640191912
2017-10-30,-0.0033019369302722534
2017-10-31,0.002038685344942781
2017-11-01,-0.001780256748919351
2017-11-02,-0.0010191316057921451
2017-11-03,0.017597614320768784
2017-11-06,0.021303219088094183
2017-11-07,0.0031902102604965954
2017-11-08,0.002935394538880365
2017-11-09,-0.004634112846560567
2017-11-10,0.01764267046746726
2017-11-13,0.015651373584988804
2017-11-14,0.0
2017-11-15,0.010905620700439211
2017-11-16,0.008208308954697818
2017-11-17,-0.004884924190991846
2017-11-20,0.0004675188951466236
2017-11-21,0.00046730042336906585
2017-11-22,-0.0077066328516884886
2017-11-24,0.008001886071004716
2017-11-27,-0.008405337262688106
2017-11-28,0.006592860165974823
2017-11-29,0.005614074350100529
2017-11-30,0.008606627528235045
2017-12-01,-0.003920709899667085
2017-12-04,0.004167638594562595
2017-12-05,0.005533817947372732
2017-12-06,-0.0013758627023906511
2017-12-07,0.006199780998707993
2017-12-08,-0.004564143412421728
2017-12-11,-0.006189831828865788
2017-12-12,-0.00046128359331643054
2017-12-13,-0.003000255310907085
2017-12-14,-0.014351826873499784
2017-12-15,0.015735043215913347
2017-12-18,0.021965335559293697
2017-12-19,-0.01583712106010604
2017-12-20,-0.0052873457985362915
2017-12-21,0.0011555173684214548
2017-12-22,0.0011541836891222346
2017-12-26,0.004380964862476855
2017-12-27,0.004591298024265278
2017-12-28,0.00434192067399497
2017-12-29,-0.014561988135119996
2018-01-02,0.011775532333455851
2018-01-03,0.00844360872801353
2018-01-04,-0.0031681238741614326
2018-01-05,0.004994352429364746
2018-01-08,0.012875529454038137
2018-01-09,0.006913500718913834
2018-01-10,-0.019490609930784553
2018-01-11,0.019200326752470742
2018-01-12,-0.0050975077056971685
2018-01-16,-0.005346354801351927
2018-01-17,0.0076147847921310685
2018-01-18,0.004445364320533329
2018-01-19,0.015268919282472204
2018-01-22,-0.003269431612615059
2018-01-23,0.004810873013456618
2018-01-24,-0.016104497631774572
2018-01-25,0.013271451027841996
2018-01-26,0.008731667740460969
2018-01-29,0.002813267056716251
2018-01-30,-0.014674154141922413
2018-01-31,0.0006570034909576528
2018-02-01,0.0026264554648482985
2018-02-02,-0.03710981689536941
2018-02-05,-0.05282253001166115
2018-02-06,0.017951173334443515
2018-02-07,0.00023517838037978578
2018-02-08,-0.014574582351636223
2018-02-09,-0.00047701917795450743
2018-02-12,0.029832934474428585
2018-02-13,0.02294317100257315
2018-02-14,0.02038970408526941
2018-02-15,-0.002442287036313995
2018-02-16,0.0060093580220290654
2018-02-20,-0.006637151150371778
2018-02-21,-0.009354164128491216
2018-02-22,0.006744587233542543
2018-02-23,0.026127780606003626
2018-02-26,0.015016291953263705
2018-02-27,0.009219560694746054
2018-02-28,-0.006798378944102845
2018-03-01,-0.0074865983769217825
2018-03-02,-0.006465582799399017
2018-03-05,0.014099816646280239
2018-03-06,0.0044919590261531805
2018-03-07,-0.001703535304877657
2018-03-08,0.0021330732048363554
2018-03-09,0.01298426173468048
2018-03-12,0.0016809837381996928
2018-03-13,-0.001048861736544393
2018-03-14,-0.007769822347413524
2018-03-15,0.0031746354683366285
2018-03-16,0.00042187009330563185
2018-03-19,-0.0023196288465133774
2018-03-20,0.012048185970800152
2018-03-21,-0.003341684290785407
2018-03-22,-0.02598494649511507
2018-03-23,-0.02710839789032793
2018-03-26,0.033834558558047956
2018-03-27,-0.0014973196753843565
2018-03-28,0.00042845881818598386
2018-03-29,0.011134913260565371
2018-04-02,-0.016094919876818103
2018-04-03,0.007963899136315122
2018-04-04,0.008968570414763288
2018-04-05,0.011428590804811511
2018-04-06,-0.02218040077389105
2018-04-09,0.011555765478646451
2018-04-10,0.012693007580086624
2018-04-11,-0.01316058632703132
2018-04-12,-0.0006351099265057281
2018-04-13,-0.0127091397110074
2018-04-16,0.020811010684425924
2018-04-17,0.010088262374194468
2018-04-18,-0.0033291685984226937
2018-04-19,-0.007306936903316408
2018-04-20,-0.002523636883494218
2018-04-23,-0.0031625874955463207
2018-04-24,-0.008248718268140331
2018-04-25,-0.031989763692151896
2018-04-26,-0.0037452780619354753
2018-04-27,0.009951281205100138
2018-04-30,-0.007882566456923756
2018-05-01,0.0108143422846676
2018-05-02,0.010698726782298662
2018-05-03,-0.007129008955020222
2018-05-04,0.016753709162361963
2018-05-07,-0.009629804565538747
2018-05-08,0.004321537774735651
