Date,HII
2015-05-05,-0.01319450269141309
2015-05-06,-0.001045720170115727
2015-05-07,-0.07627316220404667
2015-05-08,-0.038695170679876045
2015-05-11,0.018526325457867143
2015-05-12,-0.002314850372703181
2015-05-13,0.015910866119705158
2015-05-14,0.012725653123369929
2015-05-15,-0.01006844025839393
2015-05-18,0.00488190321873172
2015-05-19,-0.024372660814489744
2015-05-20,0.01361148854741634
2015-05-21,0.008187853815657675
2015-05-22,-0.0021928655710571343
2015-05-26,-0.004313890269239118
2015-05-27,0.016238997592330717
2015-05-28,-0.004035529313110908
2015-05-29,0.004700032415046351
2015-06-01,-0.018227339024582512
2015-06-02,0.0016430443874015932
2015-06-03,-0.0012303563666049566
2015-06-04,-0.01970768251458943
2015-06-05,0.002429308646449524
2015-06-08,-0.006350568177531324
2015-06-09,-0.012362293173423189
2015-06-10,0.011154440590910975
2015-06-11,-0.001852866624869498
2015-06-12,-0.0033744166008891074
2015-06-15,-0.012105361427093397
2015-06-16,0.0013710744733359537
2015-06-17,0.006161032633440033
2015-06-18,0.0034020721469976145
2015-06-19,-0.0045768114674471505
2015-06-22,0.004938483322116438
2015-06-23,0.010845526558897589
2015-06-24,-0.02539811642876899
2015-06-25,-0.0006881914352852014
2015-06-26,-0.01161889884905265
2015-06-29,-0.0208114517498047
2015-06-30,0.0012449398459322136
2015-07-01,0.010658147502365711
2015-07-02,-0.0063274172237334225
2015-07-06,0.0016803142974848306
2015-07-07,0.009359306016939684
2015-07-08,-0.02090651134801369
2015-07-09,0.005896550710854598
2015-07-10,0.014033103437440575
2015-07-13,0.017868646444584746
2015-07-14,0.00774438426302182
2015-07-15,-0.011698570655463092
2015-07-16,0.01598406942308017
2015-07-17,-0.00824895865554609
2015-07-20,-0.0038584221360300486
2015-07-21,-0.00611197362176652
2015-07-22,-0.006582287733189807
2015-07-23,0.001220357846865694
2015-07-24,-0.02438173996896864
2015-07-27,0.0018746958491415722
2015-07-28,0.023251385621318343
2015-07-29,0.0228103138271043
2015-07-30,-0.007405323099450967
2015-07-31,0.0068604259797391265
2015-08-03,-0.014308793346271442
2015-08-04,0.0019008991337288172
2015-08-05,0.010090818639076016
2015-08-06,0.04388655772544037
2015-08-07,-0.052756564201722145
2015-08-10,0.040928688992066586
2015-08-11,-0.013023340060078326
2015-08-12,-0.010841958219569459
2015-08-13,-0.004333903625011848
2015-08-14,0.017238729147703635
2015-08-17,0.007802097671683272
2015-08-18,0.0033297791249837783
2015-08-19,-0.018418916377856642
2015-08-20,-0.046741428697804954
2015-08-21,-0.024028961800237725
2015-08-24,-0.024620903309962472
2015-08-25,-0.02319286744559479
2015-08-26,0.04709474603983543
2015-08-27,0.03418978608048584
2015-08-28,0.0038890223891578923
2015-08-31,-0.008717028397296267
2015-09-01,-0.04467938796565063
2015-09-02,0.06238975533385771
2015-09-03,-0.0023631750180109767
2015-09-04,-0.012106264985487392
2015-09-08,0.03010389765773458
2015-09-09,-0.010431099579901293
2015-09-10,0.003833263319756419
2015-09-11,0.0026903934443542887
2015-09-14,-0.004327808668946664
2015-09-15,0.010952872896268895
2015-09-16,0.0008596372493376858
2015-09-17,-0.009621907070970215
2015-09-18,-0.03192216989675645
2015-09-21,-0.006899444871589999
2015-09-22,-0.016421745109056363
2015-09-23,-0.016236979820047126
2015-09-24,-0.0014919791039053054
2015-09-25,-0.012701157370841099
2015-09-28,-0.016457788972556453
2015-09-29,0.013175145090772222
2015-09-30,0.017086040120739998
2015-10-01,-0.013066059654765594
2015-10-02,0.011253124746954501
2015-10-05,0.01271761350377587
2015-10-06,0.0
2015-10-07,0.017728425888323907
2015-10-08,0.011340832768556686
2015-10-09,0.018300973251936137
2015-10-12,-0.01427184513905122
2015-10-13,-0.021181469015828513
2015-10-14,-0.008309210953043933
2015-10-15,-0.002853956087796039
2015-10-16,-0.019021394619785692
2015-10-19,-0.015154648722597752
2015-10-20,0.005639336002374096
2015-10-21,0.00018963067376454035
2015-10-22,0.013588203057167014
2015-10-23,0.019311889292153328
2015-10-26,-0.010024627697685085
2015-10-27,0.02313220664552995
2015-10-28,0.02342733279108211
2015-10-29,0.009847992011382534
2015-10-30,0.05376920416555819
2015-11-02,0.009504886853417327
2015-11-03,0.004542147898830118
2015-11-04,-0.01035906135654796
2015-11-05,0.08108293988666637
2015-11-06,-0.008683367180388646
2015-11-09,-0.011007750845957842
2015-11-10,0.004546189959017122
2015-11-11,0.01888254854715532
2015-11-12,-0.019834378713533996
2015-11-13,-0.003906685573839219
2015-11-16,0.03106139331336566
2015-11-17,0.0022820334758755223
2015-11-18,-0.0024287011394916735
2015-11-19,0.020162869984317267
2015-11-20,0.003281568203534535
2015-11-23,-0.0063187014308503375
2015-11-24,0.005106357734655731
2015-11-25,-0.011580368488254389
2015-11-27,0.0035526182201219836
2015-11-30,-0.013933865685980762
2015-12-01,0.021616030144731235
2015-12-02,-0.018990437613761624
2015-12-03,-0.008459815579825225
2015-12-04,0.022905246905792875
2015-12-07,-0.004132716619616561
2015-12-08,-0.01471360958176371
2015-12-09,-0.01470351597353059
2015-12-10,-0.0013991229310754694
2015-12-11,-0.01478819958706934
2015-12-14,-0.0013429428645026498
2015-12-15,0.0043507046386708215
2015-12-16,0.01268135082122579
2015-12-17,-0.012289067240466522
2015-12-18,-0.012127170475215165
2015-12-21,0.01434836367516601
2015-12-22,0.0039295094041353895
2015-12-23,0.005244629113285049
2015-12-24,0.008020599355871294
2015-12-28,-0.008960923358722672
2015-12-29,0.00927558151013197
2015-12-30,-0.01421073177786647
2015-12-31,-0.006189233164197616
2016-01-04,-0.02073321533438499
2016-01-05,0.022540566239881654
2016-01-06,0.0035430776667473296
2016-01-07,-0.020240066326112638
2016-01-08,0.018656234792147508
2016-01-11,-0.005895222399588285
2016-01-12,0.020162894019692956
2016-01-13,-0.04735679798819714
2016-01-14,0.01667878158107472
2016-01-15,-0.010483519797996665
2016-01-19,-0.014961507164515386
2016-01-20,0.001477924113810536
2016-01-21,-0.004672799117387605
2016-01-22,0.01194278291084827
2016-01-25,-0.008139238401749016
2016-01-26,0.023961839457941725
2016-01-27,-0.020996774292828535
2016-01-28,0.002373712442697684
2016-01-29,0.044344605556326355
2016-02-01,-0.009071082277751552
2016-02-02,-0.016887625157959385
2016-02-03,0.008428341227670666
2016-02-04,0.002547385185528661
2016-02-05,-0.004525437764740348
2016-02-08,-0.0016750724152131413
2016-02-09,0.0023167043044065583
2016-02-10,0.031723371523974864
2016-02-11,-0.007803047470716806
2016-02-12,0.02234689055135486
2016-02-16,0.02315308932328719
2016-02-17,0.0038708418024233637
2016-02-18,-0.013643885859837224
2016-02-19,-7.526916459477118e-05
2016-02-22,0.011427887915433699
2016-02-23,-0.012264651786288994
2016-02-24,-0.00015090331425793302
2016-02-25,0.00850506022212505
2016-02-26,-0.003283705494356748
2016-02-29,-0.018644708013342393
2016-03-01,0.01335276761680193
2016-03-02,-0.006348786050694999
2016-03-03,0.01574497029608435
2016-03-04,0.002021985218129796
2016-03-07,-0.011434227950156473
2016-03-08,-0.016631237660992837
2016-03-09,0.012299984495817817
2016-03-10,0.001974451256538723
2016-03-11,0.016068124972556275
2016-03-14,-0.010816312469346556
2016-03-15,0.012970475186592889
2016-03-16,0.00803996805766971
2016-03-17,0.016025347359708286
2016-03-18,0.00683238832267552
2016-03-21,-0.004909069112262077
2016-03-22,-0.0018138503303517517
2016-03-23,0.0058148418757595355
2016-03-24,-0.007659876245056485
2016-03-28,-0.0020384837771992848
2016-03-29,0.008245033176408123
2016-03-30,0.002026471091770121
2016-03-31,-0.010978181728947156
2016-04-01,0.0037976201713298963
2016-04-04,0.003200953944314522
2016-04-05,-0.003988574291283409
2016-04-06,0.02431730340756877
2016-04-07,-0.01243870902577382
2016-04-08,0.003454676781887933
2016-04-11,-0.002367015455379984
2016-04-12,0.015960773645007142
2016-04-13,0.012950506964268138
2016-04-14,0.0033530553666194507
2016-04-15,-0.0045254416396572905
2016-04-18,0.0068543829726881444
2016-04-19,0.003612749180564423
2016-04-20,-0.0028383192711002314
2016-04-21,-0.002151665887540344
2016-04-22,0.003130217015156811
2016-04-25,-0.008252320959347581
2016-04-26,0.009579566987571564
2016-04-27,0.01412940727329226
2016-04-28,-0.008605308016772617
2016-04-29,-0.002686583648562779
2016-05-02,0.008289042469143526
2016-05-03,-0.00013679136751620913
2016-05-04,-0.005618700190629156
2016-05-05,0.04134266061526892
2016-05-06,0.026929757614822414
2016-05-09,-0.005411895323147231
2016-05-10,0.011725272769418593
2016-05-11,-0.016008037266148967
2016-05-12,-0.0003249614367634157
2016-05-13,-0.00898334295133385
2016-05-16,0.013334338556003633
2016-05-17,-0.0022690706328833965
2016-05-18,0.0026642378532697464
2016-05-19,-0.0018796897065886942
2016-05-20,0.003116323341639138
2016-05-23,-0.002588809415310145
2016-05-24,-0.016610048196428417
2016-05-25,0.005030992478754603
2016-05-26,0.0158083098235684
2016-05-27,0.0029179121444935507
2016-05-31,-0.008146430533277127
2016-06-01,0.020924072353618373
2016-06-02,0.000766356641975996
2016-06-03,0.005423063479998547
2016-06-06,0.005266718963598871
2016-06-07,-0.0018936641283322508
2016-06-08,0.02947138984604103
2016-06-09,0.005958859573023112
2016-06-10,-0.0036035057000616266
2016-06-13,-0.02243186132509123
2016-06-14,-0.0013162823050992811
2016-06-15,0.0029505482504639247
2016-06-16,-0.003192602627529406
2016-06-17,0.0031402286551680536
2016-06-20,0.005508091864123932
2016-06-21,0.0041708964216837785
2016-06-22,0.004339996730817974
2016-06-23,0.006173171620761808
2016-06-24,-0.013987952207198728
2016-06-27,-0.010079744499446264
2016-06-28,0.010999677920135564
2016-06-29,0.022380897924957344
2016-06-30,0.021769277153598887
2016-07-01,0.0017855782380558072
2016-07-05,0.011703423519984879
2016-07-06,0.012331158168596534
2016-07-07,-0.006206599384532718
2016-07-08,0.0069453909469119335
2016-07-11,0.007767301760452261
2016-07-12,-0.00414124798295501
2016-07-13,5.810173656017881e-05
2016-07-14,-0.006814916764659618
2016-07-15,-0.002093644003860806
2016-07-18,-0.007458780216281435
2016-07-19,-0.005342394925508365
2016-07-20,0.0014756482139544058
2016-07-21,-0.005009896825791782
2016-07-22,0.0018364880291075192
2016-07-25,-0.003666243046748008
2016-07-26,0.01370891589769374
2016-07-27,0.004097908440288123
2016-07-28,0.006062913967580075
2016-07-29,0.00011596268442870539
2016-08-01,0.000927593909150648
2016-08-02,-0.0008107873719840342
2016-08-03,0.008632797286387328
2016-08-04,-0.007467572529922029
2016-08-05,-0.016262554876270596
2016-08-08,-0.013060178026327418
2016-08-09,0.00906034700265268
2016-08-10,-0.014059431961104596
2016-08-11,0.005812199439103605
2016-08-12,-0.006374408733837766
2016-08-15,0.014868086771293587
2016-08-16,-0.023865571458070223
2016-08-17,0.0038731024600162645
2016-08-18,0.009404626178889597
2016-08-19,0.0019708065134975694
2016-08-22,0.004112445668061904
2016-08-23,-0.006351331701459073
2016-08-24,-0.0015585228756922476
2016-08-25,0.0007206667291759228
2016-08-26,-0.0053371057942959155
2016-08-29,0.006812566392314201
2016-08-30,-0.00940148191674528
2016-08-31,-0.0015115221414299107
2016-09-01,0.0047827899794548046
2016-09-02,0.004519268142115784
2016-09-06,0.001979822985515689
2016-09-07,-0.003472557152503164
2016-09-08,0.0007811115014373371
2016-09-09,-0.022030539335249788
2016-09-12,0.00712019443825862
2016-09-13,-0.01938050741206654
2016-09-14,-0.008887672195906138
2016-09-15,0.0026334820156461713
2016-09-16,-0.02207743548882568
2016-09-19,-0.01080805575644228
2016-09-20,-0.035948151546932317
2016-09-21,0.006304695758089673
2016-09-22,0.026524314357006862
2016-09-23,-0.0037002790430238353
2016-09-26,0.0069067217993221686
2016-09-27,-0.004335523903143179
2016-09-28,0.006239537325316125
2016-09-29,-0.014727596131019594
2016-09-30,0.005834552796845305
2016-10-03,0.0006523244960356944
2016-10-04,0.0018238555972414083
2016-10-05,0.005330945190425096
2016-10-06,0.009313874260707067
2016-10-07,-0.004998063836101019
2016-10-10,0.006503748256685871
2016-10-11,-0.013756080417132832
2016-10-12,0.011677945822233582
2016-10-13,-0.0022447295005172396
2016-10-14,0.006491489875409817
2016-10-17,0.0170500131561242
2016-10-18,0.008224546078486883
2016-10-19,-0.009403367674201468
2016-10-20,-0.011818498940691868
2016-10-21,-0.00960639111560846
2016-10-24,0.001927168340573493
2016-10-25,0.003974944859493457
2016-10-26,0.017176950100601607
2016-10-27,-0.0010040297576507928
2016-10-28,0.005907248362005069
2016-10-31,0.008059144730390821
2016-11-01,0.001301149380408484
2016-11-02,-0.0099028672351551
2016-11-03,-0.07020053399075699
2016-11-04,-0.013379206684284273
2016-11-07,0.014923720567303622
2016-11-08,0.009936661720468587
2016-11-09,0.11414695968817878
2016-11-10,0.031684431047745765
2016-11-11,0.009890150162664924
2016-11-14,0.013401261036558365
2016-11-15,-0.03221265445033039
2016-11-16,0.01827792695108843
2016-11-17,0.014508314573939085
2016-11-18,-0.004465806123083893
2016-11-21,0.0004544534536765621
2016-11-22,0.01890637538414741
2016-11-23,-0.006706735515546791
2016-11-25,0.017330806114461916
2016-11-28,-0.004314326201500851
2016-11-29,0.0029439040599776867
2016-11-30,-0.009914119600996862
2016-12-01,0.0029650585956622066
2016-12-02,0.008700822080309756
2016-12-05,0.013547371554719856
2016-12-06,0.003109545964554261
2016-12-07,0.0003806317604087006
2016-12-08,-0.014895980129538189
2016-12-09,0.0016554865398867857
2016-12-12,-0.018181845292976506
2016-12-13,-0.00931506122545267
2016-12-14,-0.0017563150435716546
2016-12-15,0.01963367107222669
2016-12-16,0.015081113309619365
2016-12-19,0.009923166138696704
2016-12-20,0.020357611559803424
2016-12-21,-0.016546069935225227
2016-12-22,0.016500006002770684
2016-12-23,-0.004736844935375517
2016-12-27,-0.008341449601711903
2016-12-28,-0.007225744236089904
2016-12-29,0.002932697886058433
2016-12-30,-0.0024908683468790604
2017-01-03,0.026385657709265375
2017-01-04,0.014916988871882975
2017-01-05,0.019492110193059187
2017-01-06,-0.010531248039964414
2017-01-09,-0.016016553399759714
2017-01-10,0.004462919231762896
2017-01-11,-0.005018317878860978
2017-01-12,0.0038354249869283485
2017-01-13,0.002669119292616262
2017-01-17,-0.010282742697590441
2017-01-18,0.007014307897799998
2017-01-19,0.020320510488476273
2017-01-20,0.004568315571623405
2017-01-23,-0.011087673377995655
2017-01-24,0.006303398993428688
2017-01-25,-0.010474382064170062
2017-01-26,0.008198503931250656
2017-01-27,-0.014256433237784694
2017-01-30,0.005639109962267463
2017-01-31,0.007008939364801181
2017-02-01,-0.006032358497849777
2017-02-02,0.010166264230593969
2017-02-03,0.02326094817190083
2017-02-06,0.0008529613585235296
2017-02-07,-0.00220607591318267
2017-02-08,-0.0018591881856192538
2017-02-09,0.0011577194253438172
2017-02-10,0.00744235198354759
2017-02-13,0.00419240957195699
2017-02-14,0.006958626149547564
2017-02-15,0.015351111363643088
2017-02-16,0.02061245660748967
2017-02-17,0.0093839112888221
2017-02-21,0.0035393594738486467
2017-02-22,0.012225883337506183
2017-02-23,-0.0042272332760722175
2017-02-24,0.012269638622792511
2017-02-27,0.005299903509609294
2017-02-28,0.001696057132435147
2017-03-01,0.007205265596008648
2017-03-02,-0.005240060969531002
2017-03-03,0.002290489293742759
2017-03-06,-0.003610262070852799
2017-03-07,-0.0011924864605334928
2017-03-08,-0.0109748850871777
2017-03-09,-0.007800166044875545
2017-03-10,-0.009359101475066578
2017-03-13,0.007321687024801182
2017-03-14,-0.008253208184088368
2017-03-15,0.0006619840293482504
2017-03-16,-0.006946106481119707
2017-03-17,0.016939434469204206
2017-03-20,-0.011276227801707672
2017-03-21,-0.019828921144633305
2017-03-22,0.008401045730648482
2017-03-23,-0.004404848012024898
2017-03-24,-0.014475249596318518
2017-03-27,-0.01390713917078168
2017-03-28,0.0018802289610819756
2017-03-29,-0.0016297263218664204
2017-03-30,0.0012860230207645262
2017-03-31,-0.010622667148517007
2017-04-03,0.007989977012832883
2017-04-04,0.0010904160081486314
2017-04-05,-0.016777695468260023
2017-04-06,0.008909523259221785
2017-04-07,0.016763119987008857
2017-04-10,0.0004417008316035531
2017-04-11,0.008484801098231465
2017-04-12,-0.00958109161842835
2017-04-13,-0.0033386550842747775
2017-04-17,-0.01074044137240926
2017-04-18,-0.007470663255247811
2017-04-19,0.0038139164840498285
2017-04-20,0.0
2017-04-21,-0.002099519358201629
2017-04-24,0.020487581879844896
2017-04-25,0.0062829528898209475
2017-04-26,-0.009365717455981581
2017-04-27,-0.004382609761936496
2017-04-28,-0.006429543901059209
2017-05-01,-0.006719875495961092
2017-05-02,0.005613119382732679
2017-05-03,0.0019434798331909864
2017-05-04,-0.063864823491666
2017-05-05,0.03873302855962879
2017-05-08,-0.0009717105050023322
2017-05-09,0.0034816797481080908
2017-05-10,0.0024492750177160794
2017-05-11,-0.0045300564413987
2017-05-12,-0.0076187059129286805
2017-05-15,0.016538965242549608
2017-05-16,-0.005220503698126544
2017-05-17,-0.026086497352627025
2017-05-18,-0.004237540212296831
2017-05-19,0.027056893550544192
2017-05-22,0.0022508422135216755
2017-05-23,0.0005103185454828907
2017-05-24,-0.000920895169215008
2017-05-25,0.011216465969382527
2017-05-26,-0.005672901246401074
2017-05-30,-0.011409710986820754
2017-05-31,0.00891384283450658
2017-06-01,-0.007762719379407534
2017-06-02,-0.0025736565625380514
2017-06-05,-0.01346825251221695
2017-06-06,-0.012291817630541435
2017-06-07,0.0055604224530341195
2017-06-08,0.013850922664280452
2017-06-09,0.004987024846138333
2017-06-12,0.006719254826656806
2017-06-13,0.009755165802453059
2017-06-14,0.0005082103516573788
2017-06-15,-0.0061491206191400805
2017-06-16,-0.048987335722907255
2017-06-19,0.006344702879113262
2017-06-20,-0.0047555056877163215
2017-06-21,0.0016641655872204897
2017-06-22,-0.005574119181684378
2017-06-23,0.007006826035905744
2017-06-26,-0.0029434636845763196
2017-06-27,0.003649773848634741
2017-06-28,0.0020861145875956666
2017-06-29,-0.011422075876100446
2017-06-30,0.00507513040830565
2017-07-03,0.028899648777949594
2017-07-05,0.007466118098080843
2017-07-06,-0.008239869228491736
2017-07-07,0.007942410633821062
2017-07-10,0.001969909960124694
2017-07-11,0.008278255866022821
2017-07-12,0.023193758052269642
2017-07-13,-0.005064791293823423
2017-07-14,-0.00121014266645314
2017-07-17,0.0006558656888460135
2017-07-18,-0.004538655514336631
2017-07-19,0.005623460439340144
2017-07-20,0.003526390269942725
2017-07-21,0.0108441269099111
2017-07-24,0.0015396180371749502
2017-07-25,0.009719320442791002
2017-07-26,-0.0006384228919579238
2017-07-27,-0.0031942418316802668
2017-07-28,0.01385320227129161
2017-07-31,0.0022368027850654393
2017-08-01,0.0023287626644636905
2017-08-02,0.007841639040790271
2017-08-03,0.027472557767996175
2017-08-04,9.374339163592538e-05
2017-08-07,-0.0019167804393487309
2017-08-08,0.00215432406255478
2017-08-09,0.003551360443973639
2017-08-10,-0.007822713557900096
2017-08-11,0.0003752066604107984
2017-08-14,0.008679363985120592
2017-08-15,-0.003162755603587808
2017-08-16,-0.01637698808877086
2017-08-17,-0.011288635816184334
2017-08-18,-0.015448377469423735
2017-08-21,-0.006334715777343347
2017-08-22,0.018683979386240557
2017-08-23,-0.0014001077842935583
2017-08-24,0.012231671495166685
2017-08-25,-0.0020537727791429816
2017-08-28,-0.013496713201714194
2017-08-29,0.013001919113979632
2017-08-30,0.008381344268493685
2017-08-31,0.016195558415888378
2017-09-01,0.00500083762483694
2017-09-05,-0.00785911551429197
2017-09-06,-0.008155865984268207
2017-09-07,-0.007892597181189953
2017-09-08,0.0023817678673059284
2017-09-11,0.006415705520637971
2017-09-12,0.00840478573737835
2017-09-13,-0.014656408403561416
2017-09-14,-0.001330382782541606
2017-09-15,0.010754011508519179
2017-09-18,0.014876972677735578
2017-09-19,0.006958275817178894
2017-09-20,0.004837069034773878
2017-09-21,0.004859786966422863
2017-09-22,0.005429302697090188
2017-09-25,0.0004990757075691299
2017-09-26,0.007846644641709144
2017-09-27,0.005625480434493957
2017-09-28,-0.001790045238582949
2017-09-29,0.015152621946207923
2017-10-02,0.015412539476242992
2017-10-03,0.009002688469188946
2017-10-04,0.009224190295846757
2017-10-05,8.540446807447921e-05
2017-10-06,0.007131962619563614
2017-10-09,0.00046628256753922237
2017-10-10,-0.004492435384995774
2017-10-11,-0.0040446922694710175
2017-10-12,0.006454972165111705
2017-10-13,-0.00441734593986598
2017-10-16,0.006527262831121705
2017-10-17,-0.002967008341010491
2017-10-18,-0.0014454524931621915
2017-10-19,-0.0003406032675526971
2017-10-20,0.002598089534302961
2017-10-23,-0.0035681681564867507
2017-10-24,0.005754903203911255
2017-10-25,-0.008180139867943637
2017-10-26,-0.00931641221858337
2017-10-27,0.007074332025738039
2017-10-30,-0.005611205894045401
2017-10-31,0.0029292593873826434
2017-11-01,0.0035647644193430583
2017-11-02,0.003894727833693823
2017-11-03,0.0021315022676091644
2017-11-06,0.004849479343888685
2017-11-07,-0.01210778151746772
2017-11-08,0.07975130155766874
2017-11-09,-0.03734688762093896
2017-11-10,-0.007792430166450481
2017-11-13,-0.006149898689582822
2017-11-14,-0.0068982211389655435
2017-11-15,-0.008294085015519759
2017-11-16,0.0011041728043346133
2017-11-17,-0.012509839143933443
2017-11-20,0.0063557032469010455
2017-11-21,0.009771725686160915
2017-11-22,-0.007841772604920472
2017-11-24,0.001623335441254481
2017-11-27,0.0025594033945579575
2017-11-28,0.025781471603261386
2017-11-29,-0.005931007991063719
2017-11-30,0.008302853232091012
2017-12-01,-0.023503041861791196
2017-12-04,-0.007119050047792341
2017-12-05,-0.0064869201486073
2017-12-06,0.003694093288379552
2017-12-07,0.009458967829114817
2017-12-08,0.004875534349537691
2017-12-11,-0.012277949181555337
2017-12-12,-0.0023923782096452184
2017-12-13,0.00663734635641533
2017-12-14,-0.005147043207310742
2017-12-15,0.021164496369402208
2017-12-18,-0.0009629214395873165
2017-12-19,-0.0025147378104271034
2017-12-20,8.406339368871585e-05
2017-12-21,-0.011091539588282795
2017-12-22,0.008751952630805526
2017-12-26,-0.002695696730775854
2017-12-27,0.0033363524614729023
2017-12-28,0.007828759333291302
2017-12-29,-0.015661074459490276
2018-01-02,-0.03262643320674419
2018-01-03,0.006052635262837391
2018-01-04,0.014255196641910883
2018-01-05,0.0046849218205060605
2018-01-08,0.009796982621504968
2018-01-09,0.013387316731781285
2018-01-10,-0.007817738087659176
2018-01-11,0.00817431403863833
2018-01-12,0.03410374435136743
2018-01-16,-0.04963020072346991
2018-01-17,0.00888821180349919
2018-01-18,-0.0015176121859350467
2018-01-19,0.022120837424013384
2018-01-22,-0.013381748476096189
2018-01-23,-0.01607496389707641
2018-01-24,0.01318906083153304
2018-01-25,0.013059680397959683
2018-01-26,0.026984480830243518
2018-01-29,-0.00024247154288048467
2018-01-30,-0.011748000240442646
2018-01-31,-0.029617231478221706
2018-02-01,0.01654489150885885
2018-02-02,0.0095247477213114
2018-02-05,-0.06218957223108301
2018-02-06,-0.004112014526757135
2018-02-07,0.03140534731145528
2018-02-08,-0.04024394744583726
2018-02-09,0.021919606772048184
2018-02-12,0.02006006125979054
2018-02-13,0.010769185811966064
2018-02-14,0.016592364465064735
2018-02-15,0.057953374066360475
2018-02-16,0.04036983437649666
2018-02-20,0.0015430362970565437
2018-02-21,0.01792496979927738
2018-02-22,-0.027132075091631624
2018-02-23,0.008332327389513505
2018-02-26,0.00433922611284987
2018-02-27,-0.012811168099376324
2018-02-28,-0.0028545053705648638
2018-03-01,-0.006488281792478956
2018-03-02,0.0020745195572573483
2018-03-05,-0.0029518344960067777
2018-03-06,-0.005613779850963452
2018-03-07,0.0035959052945324643
2018-03-08,0.005394265247710361
2018-03-09,0.011802947895041216
2018-03-12,-0.0222322733610395
2018-03-13,0.001975374740815994
2018-03-14,-0.012216440282743601
2018-03-15,-0.006418429841094531
2018-03-16,0.0008664094431904967
2018-03-19,-0.00035401887008768007
2018-03-20,0.009921150043172178
2018-03-21,-0.0033135716114509606
2018-03-22,-0.025501560980780935
2018-03-23,0.01938577555593657
2018-03-26,0.032522152042102404
2018-03-27,-0.02844697729037804
2018-03-28,-0.006280043347229758
2018-03-29,0.018090283324082357
2018-04-02,-0.016876385899763813
2018-04-03,0.02257216768365189
2018-04-04,0.0030099291218208535
2018-04-05,0.004155356084231121
2018-04-06,-0.017931824641315486
2018-04-09,0.003238505141995862
2018-04-10,-0.009100290555028479
2018-04-11,-0.0010987416399979022
2018-04-12,0.010568731270818477
2018-04-13,-0.0020993151262700405
2018-04-16,0.007908913594019129
2018-04-17,0.008851968450348746
2018-04-18,0.010766617598026995
2018-04-19,0.006785378772786954
2018-04-20,-0.00764328949716464
2018-04-23,0.005349979453260989
2018-04-24,-0.034683172657565264
2018-04-25,-0.012823723652356955
2018-04-26,-0.003960354895805485
2018-04-27,-0.02278340410844748
2018-04-30,-0.010415973204325746
2018-05-01,-0.03490808447161364
2018-05-02,-0.012611103126022205
2018-05-03,-0.10541049421770665
