Date,IR
2018-02-20,-0.034094223254624634
2018-02-21,0.0015758292729837198
2018-02-22,0.00881063908938029
2018-02-23,0.025576866988290536
2018-02-26,0.0036494797754693664
2018-02-27,-0.00969682963919516
2018-02-28,-0.020501863112805552
2018-03-01,-0.03498903545396759
2018-03-02,0.029459380278586966
2018-03-05,0.0075472102846541045
2018-03-06,-0.007178500261941001
2018-03-07,0.0003144334722020581
2018-03-08,0.017284551006695903
2018-03-09,0.019462348393249895
2018-03-12,-0.0109087446355981
2018-03-13,-0.003370227966188022
2018-03-14,0.013218554040555608
2018-03-15,-0.009102019142795958
2018-03-16,0.009185626894629317
2018-03-19,-0.0075850547087346065
2018-03-20,-0.004891692242228074
2018-03-21,0.017819478559442326
2018-03-22,-0.05795385891163929
2018-03-23,-0.028516615726780103
2018-03-26,0.013522400302837356
2018-03-27,-0.01073860973594376
2018-03-28,-0.011513214082802259
2018-03-29,0.020965059721630652
2018-04-02,-0.05052134240595074
2018-04-03,0.02059729816396838
2018-04-04,0.0020181418142768415
2018-04-05,0.034239568340557414
2018-04-06,-0.031807786809902594
2018-04-09,-0.015755964210050544
2018-04-10,0.052111650602656434
2018-04-11,0.003561098971431642
2018-04-12,0.017742003674493523
2018-04-13,0.002218686769674072
2018-04-16,0.013282650576943666
2018-04-17,0.007802733277037843
2018-04-18,0.011768243994466632
2018-04-19,-0.004285134146950864
2018-04-20,-0.011066825170880756
2018-04-23,-0.012122938342850165
2018-04-24,-0.017306547897185665
2018-04-25,0.014409283257017957
2018-04-26,-0.025883783055203113
2018-04-27,0.03175630823595399
2018-04-30,-0.006595496741157669
2018-05-01,-0.014859322942687325
2018-05-02,0.00770209971566338
2018-05-03,0.008917265315828704
2018-05-04,0.012310383543268522
2018-05-07,-0.0006235894254241758
2018-05-08,-0.01684867584963945
2018-05-09,0.017137418661567816
2018-05-10,0.04430594330434334
2018-05-11,-0.0008965158508696947
2018-05-14,0.000598213541835646
2018-05-15,0.005080858864662474
2018-05-16,0.00356797620847793
2018-05-17,0.01629624768107285
2018-05-18,0.00466482309771199
2018-05-21,-0.0011606796821003185
2018-05-22,-0.00029047927187120237
2018-05-23,-0.004068782402332327
2018-05-24,-0.01196356973642354
2018-05-25,-0.02894286509770727
2018-05-29,-0.008211795703259694
2018-05-30,0.023919203675654144
2018-05-31,-0.015573741798831309
2018-06-01,-0.016123597771871223
2018-06-04,0.004946826297976159
2018-06-05,-0.0036920336217846073
2018-06-06,0.013588806091239025
2018-06-07,0.008835736866429356
2018-06-08,-0.03835671582520517
2018-06-11,-0.0631282141890831
2018-06-12,-0.012738867413851551
2018-06-13,-0.002037329725872339
2018-06-14,0.022796832637744124
2018-06-15,-0.012641270577856467
2018-06-18,0.0101077725120442
2018-06-19,-0.01701144620780848
2018-06-20,-0.04173733986169759
2018-06-21,-0.01133148262515049
2018-06-22,0.032593201203173106
2018-06-25,-0.018383620373098375
2018-06-26,0.025795127457639566
2018-06-27,0.007922742289396822
2018-06-28,0.003759609478922954
2018-06-29,0.0006807856011399327
2018-07-02,-0.028240911729873863
2018-07-03,0.005952239182881014
2018-07-05,0.0020884540384713546
2018-07-06,-0.01493572789144626
2018-07-09,0.04090274234418101
2018-07-10,-0.008468885173203433
2018-07-11,-0.015032384468207538
2018-07-12,-0.029136337845855564
2018-07-13,0.006788146227290293
2018-07-16,-0.0024840840945387077
2018-07-17,-0.001067326794224166
2018-07-18,-0.009971518914353217
2018-07-19,0.014028939844886956
2018-07-20,-0.012770485795043585
2018-07-23,-0.024074700870989618
2018-07-24,-0.017304874816422178
2018-07-25,-0.00786813901573058
2018-07-26,0.005664628356587098
2018-07-27,0.01764928387387421
2018-07-30,0.008117971130839008
2018-07-31,0.04721832363199807
2018-08-01,-0.032855739663184114
2018-08-02,0.002168598191288229
2018-08-03,0.0266857039129611
2018-08-06,0.024236151193793853
2018-08-07,0.011316915491309532
2018-08-08,-0.007121143848106359
2018-08-09,-0.017418076034361074
2018-08-10,0.0031283252733662614
2018-08-13,-0.012820519630103222
2018-08-14,-0.010881040365898209
2018-08-15,-0.040809137034230836
2018-08-16,0.012578813859216442
2018-08-17,0.020825531827309174
2018-08-20,0.013242670973471649
2018-08-21,-0.00317908875688222
2018-08-22,-0.009567614884166575
2018-08-23,-0.02182473943042318
2018-08-24,0.006218058005211802
2018-08-27,0.02689918426786786
2018-08-28,0.0007081153821109076
2018-08-29,0.017332890509563548
2018-08-30,-0.02364418436664817
2018-08-31,-0.004273459364878218
2018-09-04,-0.021816730962118225
2018-09-05,-0.013162844965783793
2018-09-06,-0.07632442079884816
2018-09-07,0.0020055814099342317
2018-09-10,0.026421084646252924
2018-09-11,0.021060767877036035
2018-09-12,0.01566085171319731
2018-09-13,0.04701014806848014
2018-09-14,0.028017288548876085
2018-09-17,0.0034939336362163065
2018-09-18,0.019150494370839377
2018-09-19,-0.005807922092145534
2018-09-20,0.00962186854030822
2018-09-21,0.0
2018-09-24,0.005445932829994948
2018-09-25,-0.01421798857426193
2018-09-26,-0.022321443846593847
2018-09-27,-0.015103536261786066
2018-09-28,0.010699023798728557
2018-10-01,-0.011644430970176978
2018-10-02,0.002499023984432469
2018-10-03,-0.002848790942498902
2018-10-04,-0.008214254675153243
2018-10-05,-0.011523263599665934
2018-10-08,-0.014207602745554215
2018-10-09,0.007390856244178012
2018-10-10,-0.039251643266870695
2018-10-11,-0.022527576642837777
2018-10-12,0.006249907843031366
2018-10-15,0.01125778031871505
2018-10-16,0.042226355378506275
2018-10-17,-0.009576349740233803
2018-10-18,-0.03198211833435094
2018-10-19,-0.02036111327039225
2018-10-22,-0.01254898589715625
2018-10-23,-0.010325570118870031
2018-10-24,-0.062199121862003826
2018-10-25,0.05091991633039661
2018-10-26,0.06311076707003682
2018-10-29,-0.020298727796879024
2018-10-30,0.03948391293489584
2018-10-31,0.01767597882110894
2018-11-01,-0.046563329029270295
2018-11-02,0.0019381000722404895
2018-11-05,0.025918866809445218
2018-11-06,0.03280511045268897
2018-11-07,0.02008040135618261
2018-11-08,-0.029706461750531044
2018-11-09,-0.020656670347646178
2018-11-12,-0.009039452448151408
2018-11-13,-0.02964642441058296
2018-11-14,-0.012142684251706948
2018-11-15,0.02973817580529703
2018-11-16,-0.018482670062012985
2018-11-19,-0.04119259571693468
2018-11-20,-0.007774305317630792
2018-11-21,0.020618680518544652
2018-11-23,-0.0230304818913053
2018-11-26,0.03225827924146496
2018-11-27,-0.020833314141461612
2018-11-28,0.03682487275936297
2018-11-29,0.0
2018-11-30,-0.02328338575809774
2018-12-03,0.025050417090179966
2018-12-04,-0.08238070663090424
2018-12-06,-0.01632312375726097
2018-12-07,-0.02620101403576447
2018-12-10,-0.00986533907538334
2018-12-11,-0.02264497705779922
2018-12-12,0.012048361795541807
2018-12-13,-0.022436110585192903
2018-12-14,-0.006088944085821946
2018-12-17,-0.03393025822158169
2018-12-18,0.004877966254097199
2018-12-19,-0.04223280096594628
2018-12-20,-0.02686282858049649
2018-12-21,0.03437513878125986
2018-12-24,-0.04733136363737234
2018-12-26,0.0687104098312592
2018-12-27,0.008407507045898654
2018-12-28,-0.0004903529770853288
2018-12-31,0.003434718904379963
2019-01-02,0.026894875376523908
2019-01-03,-0.019999877733511418
2019-01-04,0.017492894867312758
2019-01-07,0.03199584347400064
2019-01-08,0.011568787036092099
2019-01-09,0.023787543524595556
2019-01-10,0.00491503674012872
2019-01-11,0.009782505809055042
2019-01-14,-0.031263998047940667
2019-01-15,-0.003636179942525186
2019-01-16,-0.0036497122416236927
2019-01-17,0.01785708332317082
2019-01-18,0.04453449915054741
2019-01-22,-0.018949336047474175
2019-01-23,-0.01536417827187464
2019-01-24,0.009808243982194043
2019-01-25,0.06754949587100145
2019-01-28,-0.008684890855827465
2019-01-29,0.019608103328024207
2019-01-30,0.007773991714286055
2019-01-31,0.0016239925508725328
2019-02-01,0.0048644667750628034
2019-02-04,0.0044370575502712395
2019-02-05,0.005622686760395235
2019-02-06,0.0043926814150487825
2019-02-07,-0.009144867884692265
2019-02-08,-0.022070708231834435
2019-02-11,0.0024620171368594512
2019-02-12,0.008186594462352481
2019-02-13,0.027202633738606652
2019-02-14,0.0023716677084131277
2019-02-15,0.02957400259189491
2019-02-19,-0.0072769134949285386
2019-02-20,0.025077176921439293
2019-02-21,0.018065439025086727
2019-02-22,-0.011460219787443493
2019-02-25,0.011967201872778332
2019-02-26,-0.014782066537957883
2019-02-27,-0.00037517362561034773
2019-02-28,0.0075047068887741375
2019-03-01,0.018249567036112024
2019-03-04,-0.01316745023738397
2019-03-05,-0.0014825401512709169
2019-03-06,-0.023385369575768644
2019-03-07,-0.008361798941467602
2019-03-08,0.00421611738237182
2019-03-11,0.03511451978350233
2019-03-12,-0.0022122951240696187
2019-03-13,0.024390123007453024
2019-03-14,-0.02597388772607001
2019-03-15,0.03370363583796232
2019-03-18,0.010390555488427822
2019-03-19,-0.016312266651663854
2019-03-20,0.0028839838874876733
2019-03-21,0.0061107733149812216
2019-03-22,-0.04394417453296795
2019-03-25,0.012705441914031335
2019-03-26,0.00848712408495711
2019-03-27,-0.010245229269343348
2019-03-28,0.007763424965506305
2019-03-29,0.02017616042971615
2019-04-01,0.005393582118891516
2019-04-02,-0.004649393106310518
2019-04-03,0.00574917613181003
2019-04-04,0.0017863903004380344
2019-04-05,0.00784589611764308
2019-04-08,0.00247698422492193
2019-04-09,-0.017296182808760552
2019-04-10,0.006106314471926
2019-04-11,0.008211391529696632
2019-04-12,-0.018059332037918985
2019-04-15,-0.016588675731401215
2019-04-16,0.005500596898097232
2019-04-17,-0.019329018181025392
2019-04-18,0.007065903013284025
2019-04-22,0.008862463588124925
2019-04-23,0.017569501142621347
2019-04-24,0.0007195088068663313
2019-04-25,-0.0014376385947522108
2019-04-26,0.009719014420880079
2019-04-29,0.1604275488555147
2019-04-30,0.03686656724441373
2019-05-01,0.025481686237364132
2019-05-02,0.010401617133680263
2019-05-03,-0.007721012559905316
2019-05-06,-0.01729110351977936
2019-05-07,-0.003225931522144121
2019-05-08,-0.019711483172670352
2019-05-09,0.0033011032392378237
2019-05-10,0.026323768644025414
2019-05-13,-0.015447330912320756
2019-05-14,0.020130230139347782
2019-05-15,0.023215372972744452
2019-05-16,-0.0056721618893628145
2019-05-17,-0.009412472487930534
2019-05-20,0.012093328625339295
2019-05-21,0.021052644202910198
2019-05-22,-0.006129864982377442
2019-05-23,-0.021586851926022277
2019-05-24,0.010601781494593121
2019-05-28,0.0008507623721818458
2019-05-29,-0.010198516176799455
2019-05-30,-0.006296533287238337
2019-05-31,-0.021601127595063607
2019-06-03,-0.006182112396218353
2019-06-04,0.012737068368590121
2019-06-05,-0.017256706155817314
2019-06-06,0.00595239453030727
2019-06-07,-0.005029296747669276
2019-06-10,0.012191582465991058
2019-06-11,-0.008519737179105369
2019-06-12,-0.01955540637915343
2019-06-13,0.011785883206410608
2019-06-14,-0.0017922675183047465
2019-06-17,0.005086941380459731
2019-06-18,0.02977117377588434
2019-06-19,0.006648961657846453
2019-06-20,0.002010546896710652
2019-06-21,-0.02264279515524059
2019-06-24,-0.009677232655350143
2019-06-25,0.0023690166753762565
2019-06-26,-0.004431691216918998
2019-06-27,0.00593495936808397
2019-06-28,0.02064906725817961
2019-07-01,0.006647373331137407
2019-07-02,-0.009761686384933577
2019-07-03,0.0031893421926172394
2019-07-05,-0.0031792026275383467
2019-07-08,-0.01130780918835883
2019-07-09,-0.03079182823951576
2019-07-10,0.00030263631011906433
2019-07-11,-0.023290961226398177
2019-07-12,0.030040247351735605
2019-07-15,-0.022850527225910078
2019-07-16,0.026461755715217583
2019-07-17,-0.012889561597526744
2019-07-18,-0.00455527184591098
2019-07-19,0.0228797681673949
2019-07-22,-0.0023857455986456833
2019-07-23,0.011958286055757883
2019-07-24,0.004726382550106933
2019-07-25,-0.014995629720783277
2019-07-26,-0.0119402121135892
2019-07-29,-0.02447118646422597
2019-07-30,0.028182166027209465
2019-07-31,-0.006927800265855377
2019-08-01,-0.053381780420576286
2019-08-02,-0.0051267322943245874
2019-08-05,-0.0280191831380725
2019-08-06,0.023525442543262054
2019-08-07,-0.006474539311625893
2019-08-08,0.008471807986254465
2019-08-09,-0.017447372261106264
2019-08-12,-0.006905769350365909
2019-08-13,0.012251536129205709
2019-08-14,-0.03859975914717062
2019-08-15,0.0017011646976867745
2019-08-16,0.01834252253650126
2019-08-19,0.009005875536790553
2019-08-20,-0.01652889839817706
2019-08-21,-0.005378201509011138
2019-08-22,-0.0033793333040206264
2019-08-23,-0.0427264732378827
2019-08-26,-0.00035424063507294434
2019-08-27,-0.01736339893849037
2019-08-28,0.010097166379640754
2019-08-29,0.017136829002551535
2019-08-30,0.006668946636926076
2019-09-03,-0.042538459128154904
2019-09-04,-0.025127298616355653
2019-09-05,0.05565928655183905
2019-09-06,-0.003538577951233246
2019-09-09,0.021661916861085206
2019-09-10,0.05561360590720743
2019-09-11,-0.004939252419294271
2019-09-12,0.01720719823331751
2019-09-13,0.015940171281137783
2019-09-16,0.019852698914446076
2019-09-17,-0.024803754457678462
2019-09-18,-0.0099806482088165
2019-09-19,-0.023414570860920247
2019-09-20,-0.017649136295986745
2019-09-23,-0.006779610595722629
2019-09-24,-0.01262792775913435
2019-09-25,0.01313510104848592
2019-09-26,-0.004435244411751582
2019-09-27,-0.017135189300216958
2019-09-30,-0.013598348932737037
2019-10-01,-0.04347810479323144
2019-10-02,0.0022172002253171286
2019-10-03,0.026179932536020578
2019-10-04,0.014013608214942241
2019-10-07,-0.023033121795495104
2019-10-08,-0.020311945411325305
2019-10-09,0.011847359657598977
2019-10-10,0.029271713043278247
2019-10-11,0.05119104066533997
2019-10-14,-0.016909129611971774
2019-10-15,0.01100801519499739
2019-10-16,0.002041488911917577
2019-10-17,0.007130751635628485
2019-10-18,0.0401213239034901
2019-10-21,0.008428056370724635
2019-10-22,0.02796513616744445
2019-10-23,0.018136541224937686
2019-10-24,-0.009213953327974922
2019-10-25,0.01642918541404037
2019-10-28,-0.014333648498136453
2019-10-29,0.021658042957525492
2019-10-30,-0.02755883442520668
2019-10-31,-0.00871991179299636
2019-11-01,0.03204495426905063
2019-11-04,0.01796040235071672
2019-11-05,-0.023923155459540935
2019-11-06,0.00275723510043413
2019-11-07,0.015582073251035666
2019-11-08,0.014741069478938496
2019-11-11,0.0026682481874147346
2019-11-12,-0.005617701248932017
2019-11-13,-0.007433938996278644
2019-11-14,-0.011384304100673148
2019-11-15,0.019697334797324162
2019-11-18,0.0026747048269732954
2019-11-19,-0.002371349895300745
2019-11-20,-0.002376758859620298
2019-11-21,-0.011316158810131483
2019-11-22,0.013855369674292461
2019-11-25,0.008615580089236685
2019-11-26,-0.0002948392742168071
2019-11-27,0.005303704011493604
2019-11-29,-0.007327181093475965
2019-12-02,-0.009742948412383656
2019-12-03,-0.00804997488024839
2019-12-04,0.0033061790404858016
2019-12-05,0.004193758075185627
2019-12-06,0.017005426521875533
2019-12-09,-0.00704033533885684
2019-12-10,-0.012112572315702175
2019-12-11,0.025418803914425192
2019-12-12,0.02128906762958649
2019-12-13,0.014848863707866089
2019-12-16,0.018007610118991213
2019-12-17,-0.002764016833016081
2019-12-18,0.002217236022783009
2019-12-19,0.009126248575894946
2019-12-20,0.004110645154209891
2019-12-23,0.006550358100467335
2019-12-24,-0.0027115542240185864
2019-12-26,0.004621810783329128
2019-12-27,0.0
2019-12-30,-0.012449005097027066
2019-12-31,0.005206964225383137
2020-01-02,0.005452573870000643
2020-01-03,-0.004338486758429627
2020-01-06,-0.011982512826292924
2020-01-07,-0.007442327690789119
2020-01-08,-0.007220158593398862
2020-01-09,0.0013984705153298194
2020-01-10,-0.01843540153732537
2020-01-13,0.008537241963625597
2020-01-14,-0.01439055384849619
2020-01-15,-0.0123105414386947
2020-01-16,0.017681371855318817
2020-01-17,0.010538259024466923
2020-01-21,-0.025930113155652967
2020-01-22,-0.0017362589596195965
2020-01-23,0.01072481205947362
2020-01-24,-0.006022332017786791
2020-01-27,-0.004039213496625282
2020-01-28,0.03070693264495228
2020-01-29,0.014614937629282565
2020-01-30,0.0030469965486550343
2020-01-31,-0.024854799006730932
2020-02-03,0.01302709337177932
2020-02-04,0.02208575075460817
2020-02-05,0.005196784530189902
2020-02-06,0.007347147587809744
2020-02-07,0.0018906509360865353
2020-02-10,0.012672097920024106
2020-02-11,0.004792433483061798
2020-02-12,0.01960764602439924
2020-02-13,-0.024168364099585116
2020-02-14,-0.019174431913570156
2020-02-18,0.019549278217715127
2020-02-19,0.0029293363807494366
2020-02-20,0.026287634443615815
2020-02-21,-0.0010347527604230855
2020-02-24,-0.0530949428117834
2020-02-25,-0.022702520825187866
2020-02-26,0.0005596583702873748
2020-02-27,-0.05986002645795585
2020-02-28,-0.02439733542918443
2020-03-02,0.0003048021532494616
2020-03-03,-0.03353659747694171
2020-03-04,-0.023659325824332167
2020-03-05,-0.13311791930653782
2020-03-06,0.035780889668031834
2020-03-09,-0.16048941436955044
2020-03-10,0.02271752153557416
2020-03-11,-0.015507213986463042
2020-03-12,-0.09152814517851904
2020-03-13,0.07778804375641446
2020-03-16,-0.07608691305595294
2020-03-17,0.013647078724621897
2020-03-18,-0.10770674733689589
2020-03-19,0.04110320084245345
2020-03-20,-0.019989951160572006
2020-03-23,-0.005609501905465941
2020-03-24,0.14923100339761897
2020-03-25,0.038821833842188624
2020-03-26,0.005584064099696029
2020-03-27,-0.0333190695448089
2020-03-30,0.049491780299390165
2020-03-31,0.04421058406468492
2020-04-01,-0.04072574775682991
2020-04-02,-0.03152579665629196
2020-04-03,0.019531082046129633
2020-04-06,0.08258838751631536
2020-04-07,-0.023987325147755034
2020-04-08,0.03545510431602561
2020-04-09,0.031128623408700262
2020-04-13,-0.010566333891465551
2020-04-14,0.004958226894566264
2020-04-15,-0.07552168549624005
2020-04-16,0.009851953262805635
2020-04-17,0.08983760909111793
2020-04-20,-0.01417390219243475
2020-04-21,-0.0018917574574675022
2020-04-22,0.016679366931908746
2020-04-23,0.0201342981930277
2020-04-24,0.01681266082316535
2020-04-27,0.03414813525057059
2020-04-28,0.01737918524479576
2020-04-29,0.03587288741907324
2020-04-30,-0.040897086453395404
2020-05-01,-0.03266853920738655
2020-05-04,-0.02701717959178196
2020-05-05,0.008037747702848153
2020-05-06,-0.011235709251108061
2020-05-07,0.014662645163551646
2020-05-08,0.05382958538019644
2020-05-11,-0.002742667406137378
2020-05-12,-0.05603313926696718
2020-05-13,-0.05608144878535559
2020-05-14,0.03047845255837056
2020-05-15,-0.010857443868939942
2020-05-18,0.08629850342725254
2020-05-19,-0.007665733711642808
2020-05-20,0.01896074214538479
2020-05-21,0.013439029195754015
2020-05-22,-0.029581881993931414
2020-05-26,0.0655222646862228
2020-05-27,-0.013482503512932675
2020-05-28,-0.04166659481229307
2020-05-29,-0.019130440346228572
2020-06-01,0.01985816932870965
2020-06-02,0.0031292793656507722
2020-06-03,0.06724440183455704
2020-06-04,-0.0035727265485756554
2020-06-05,0.0834421402050396
2020-06-08,0.05385071400127783
2020-06-09,-0.055381076928664674
2020-06-10,-0.009368530428325306
2020-06-11,-0.061927868429291544
2020-06-12,0.015284566057854665
2020-06-15,-0.006406224567879537
2020-06-16,0.01128303656688212
2020-06-17,-0.05801722904723006
2020-06-18,-0.005753018970009793
2020-06-19,-0.019400781081756913
2020-06-22,0.01249572681405886
2020-06-23,-0.006513613392871931
2020-06-24,-0.051069795371580184
2020-06-25,0.002545648171425441
2020-06-26,-0.012332366749814194
2020-06-29,0.03231720983024822
2020-06-30,0.00035575287642464204
2020-07-01,-0.002844874609170489
2020-07-02,0.01497864698524265
2020-07-06,0.02986643940779743
2020-07-07,-0.04128286587759189
2020-07-08,0.0007116907254089977
2020-07-09,-0.009246149112995372
2020-07-10,0.016152259900275245
2020-07-13,0.011303396609630756
2020-07-14,0.03842138747736357
2020-07-15,0.041372132769794456
2020-07-16,-0.009043873754632337
2020-07-17,-0.0009777316999290964
2020-07-20,0.021207128453893942
2020-07-21,0.011182101976342729
2020-07-22,0.0078989414015187
2020-07-23,-0.008463889550953563
2020-07-24,-0.0009484867556246446
2020-07-27,0.006962051796995938
2020-07-28,-0.014770536318717498
2020-07-29,0.025837378009547995
2020-07-30,-0.010883254537817355
2020-07-31,-0.0069160907173094754
2020-08-03,0.032921783741455934
2020-08-04,0.0006130633943957076
2020-08-05,0.007656954000410998
2020-08-06,0.004255409359943618
2020-08-07,0.02602890923106438
2020-08-10,0.033333306956113695
2020-08-11,0.023694207256103494
2020-08-12,-0.006971756254628647
2020-08-13,-0.013760203146025662
2020-08-14,0.007972507436136533
2020-08-17,-0.01666642850523825
2020-08-18,-0.005458482473176263
2020-08-19,-0.005487998255458981
2020-08-20,0.0058091227190670836
2020-08-21,0.0023099630963641093
2020-08-24,0.021031463617190882
2020-08-25,-0.0056434604631205865
2020-08-26,-0.0022699784529304212
2020-08-27,0.003697298079698319
2020-08-28,0.013318014536206402
2020-08-31,-0.01957482779595543
2020-09-01,0.03280101067778718
2020-09-02,-0.003037740563642033
2020-09-03,-0.019667633960418263
2020-09-04,-0.002260356855706469
2020-09-08,-0.02378936028637446
2020-09-09,0.027559832911550508
2020-09-10,-0.01101058559930479
2020-09-11,0.027119587120895572
2020-09-14,0.009449682551973426
2020-09-15,0.0002753890212843224
2020-09-16,0.016515100243541525
2020-09-17,0.007040393695876723
2020-09-18,-0.034686609532482926
