Date,EPAM
2015-10-07,0.04033924931615762
2015-10-08,-0.0062978774399717885
2015-10-09,0.007207677671880797
2015-10-12,-0.001974135176863623
2015-10-13,-0.05550745330261575
2015-10-14,0.0015706166857452075
2015-10-15,0.028489289085368963
2015-10-16,0.0064803323507862665
2015-10-19,-0.012877119743160748
2015-10-20,-0.0057552700292334835
2015-10-21,0.0010290948450355497
2015-10-22,-0.00012852912194416533
2015-10-23,0.0217196053776203
2015-10-26,-0.010440274604461508
2015-10-27,0.008008197501918835
2015-10-28,0.001765439902405408
2015-10-29,-0.024043348481996407
2015-10-30,-0.0023216859023587055
2015-11-02,0.00982549646054287
2015-11-03,0.007937559105586134
2015-11-04,-0.04013722249931895
2015-11-05,-0.051343089441400536
2015-11-06,-0.0011159412516420497
2015-11-09,0.0036308076248345866
2015-11-10,0.012522524865593798
2015-11-11,0.022674200934378108
2015-11-12,-0.010346636146354005
2015-11-13,-0.02987107307613146
2015-11-16,0.005318473044691352
2015-11-17,0.032994501695291056
2015-11-18,0.000673895603967356
2015-11-19,0.004040445141519466
2015-11-20,0.038497585509083665
2015-11-23,-0.00477906388450311
2015-11-24,0.005970137135019371
2015-11-25,0.02025544641406163
2015-11-27,0.004678744418569414
2015-11-30,-0.00906222302031845
2015-12-01,0.01333666172479342
2015-12-02,-0.013787897856004316
2015-12-03,0.006354855084655053
2015-12-04,0.02008078216421394
2015-12-07,0.011019030036314437
2015-12-08,0.010286508697285202
2015-12-09,-0.005818222508286008
2015-12-10,-0.005486429732501463
2015-12-11,-0.036778227427042065
2015-12-14,0.008272897141448299
2015-12-15,0.028401918269751247
2015-12-16,0.0028230725922784305
2015-12-17,0.004528797556950126
2015-12-18,-0.03850366814262496
2015-12-21,0.003421576866508902
2015-12-22,0.012755773330862752
2015-12-23,-0.004115249046111602
2015-12-24,-0.0015026639827808719
2015-12-28,-0.00464001915098633
2015-12-29,0.009323394710369914
2015-12-30,-0.010860101609706074
2015-12-31,-0.007824269736268818
2016-01-04,-0.04439080858866784
2016-01-05,-0.0002661605723072169
2016-01-06,-0.010517919173315349
2016-01-07,-0.02744888218385466
2016-01-08,-0.024764816626422714
2016-01-11,-0.004114071844459444
2016-01-12,0.003846214874624776
2016-01-13,-0.0038314781862329728
2016-01-14,0.03675216443323914
2016-01-15,-0.051112960746041214
2016-01-19,-0.017665816157436454
2016-01-20,0.013708731653576889
2016-01-21,0.02050318061563461
2016-01-22,0.02764323785936451
2016-01-25,0.005130270425634853
2016-01-26,-0.02069250992142324
2016-01-27,-0.004507672974414012
2016-01-28,0.011744755236450688
2016-01-29,0.04755246889341125
2016-02-01,0.012817076968162144
2016-02-02,-0.008700285483774661
2016-02-03,-0.046409547944151974
2016-02-04,-0.039743390189753924
2016-02-05,-0.11530645325339495
2016-02-08,-0.018877179017511292
2016-02-09,-0.018069296014442404
2016-02-10,-0.010734320466166514
2016-02-11,-0.0001722724077486415
2016-02-12,-0.01808784239208394
2016-02-16,0.06035085310015753
2016-02-17,-0.005625416285791274
2016-02-18,0.09267886582763629
2016-02-19,0.011573049450606998
2016-02-22,-0.03402080574812805
2016-02-23,0.01184357422341753
2016-02-24,0.012474935388675501
2016-02-25,0.022360834628400106
2016-02-26,0.0011903263226373806
2016-02-29,0.016198488974000114
2016-03-01,0.025592279471940538
2016-03-02,-0.0057036063332354114
2016-03-03,0.01778284531871077
2016-03-04,0.005777032910565083
2016-03-07,-0.008966088740186784
2016-03-08,-0.015832557972992545
2016-03-09,-0.007181844014284344
2016-03-10,-0.013744278644197472
2016-03-11,0.020390192562476095
2016-03-14,0.029039740416313187
2016-03-15,-0.017323350956189754
2016-03-16,0.0062553662825430845
2016-03-17,0.005651335586006168
2016-03-18,-0.008148381969204865
2016-03-21,0.000991497115256701
2016-03-22,-0.0029715450674079325
2016-03-23,0.003973868619572274
2016-03-24,-0.00310999755932706
2016-03-28,0.023114080550268534
2016-03-29,0.02231463030217795
2016-03-30,-0.005694221613010808
2016-03-31,0.018134740898092305
2016-04-01,0.03107003819090881
2016-04-04,-0.018184200087343116
2016-04-05,-0.01931471299385168
2016-04-06,0.002563097915095236
2016-04-07,-0.021259443454555327
2016-04-08,0.013197678205470798
2016-04-11,-0.003663455281497807
2016-04-12,0.010894771189336572
2016-04-13,0.025730781979500517
2016-04-14,0.00039399500311732005
2016-04-15,0.013522368439767174
2016-04-18,0.003367903452182519
2016-04-19,-0.004905722410396218
2016-04-20,0.001946049848411846
2016-04-21,0.008934284371616252
2016-04-22,0.0020534351369265735
2016-04-25,-0.008709020097708575
2016-04-26,0.00904388804189038
2016-04-27,-0.03495513163734132
2016-04-28,-0.024147533879541383
2016-04-29,-0.008429676694176713
2016-05-02,0.006444552567343997
2016-05-03,-0.024114499123503164
2016-05-04,-0.010610003294390324
2016-05-05,0.005503024898178666
2016-05-06,-0.0009823139591043084
2016-05-09,-0.01474930489884485
2016-05-10,0.017108596502487083
2016-05-11,0.009251523633157621
2016-05-12,-0.013472239176432255
2016-05-13,0.006898463637765806
2016-05-16,0.019295371191076383
2016-05-17,-0.02551441113058517
2016-05-18,0.014358060668935968
2016-05-19,-0.01679155045056413
2016-05-20,0.024841244518492678
2016-05-23,-0.006886103784562114
2016-05-24,0.03577869656382071
2016-05-25,-0.0009372030062407832
2016-05-26,-0.0009380821796797223
2016-05-27,0.01596237107040155
2016-05-31,0.01016641529150708
2016-06-01,-0.0073193722696695
2016-06-02,-0.0002632869502290358
2016-06-03,-0.005136301699999457
2016-06-06,0.008472324356523675
2016-06-07,-0.0119454405154098
2016-06-08,-0.01022979510305766
2016-06-09,-0.015302005230180327
2016-06-10,-0.024809155938957383
2016-06-13,-0.0064299563682674865
2016-06-14,0.0012661273997225386
2016-06-15,-0.015034420715934638
2016-06-16,-0.007988553078221328
2016-06-17,-0.016105877650800404
2016-06-20,0.048962270736242264
2016-06-21,-0.010310685500652284
2016-06-22,-0.0002815239111652046
2016-06-23,0.019433843288308772
2016-06-24,-0.09048215370885115
2016-06-27,-0.06136083422752381
2016-06-28,0.07686090409931201
2016-06-29,-0.00976711489214177
2016-06-30,-0.02412752550029551
2016-07-01,-0.01243973359401318
2016-07-05,-0.01999679856133474
2016-07-06,0.01863752917946071
2016-07-07,-0.0047319092198342405
2016-07-08,0.045166379445951144
2016-07-11,-0.0004548715797578762
2016-07-12,0.027002409416561957
2016-07-13,0.007237895350847401
2016-07-14,0.0013197878672603913
2016-07-15,0.004833067325050289
2016-07-18,-0.0017490561946434946
2016-07-19,-0.0017520093580113416
2016-07-20,0.02193944624457389
2016-07-21,-0.001001856191105488
2016-07-22,0.007306511239802749
2016-07-25,0.005120190909572386
2016-07-26,-0.0029715450674079325
2016-07-27,-0.00766393588623171
2016-07-28,0.00643599241163284
2016-07-29,-0.0018474474596892332
2016-08-01,0.01936219606653866
2016-08-02,-0.01969268244083089
2016-08-03,-0.0002850017347931777
2016-08-04,-0.051018981394801655
2016-08-05,0.0007509093633837338
2016-08-08,-0.009753924547302395
2016-08-09,0.01091076290363735
2016-08-10,-0.0037475641347773925
2016-08-11,0.008877580129594165
2016-08-12,0.020134204514189014
2016-08-15,-0.010672563459774187
2016-08-16,-0.019506424272817346
2016-08-17,0.0025621427709847655
2016-08-18,-0.0067648372061229756
2016-08-19,-0.006659640433458569
2016-08-22,0.004875814539327283
2016-08-23,0.027141789209363276
2016-08-24,-0.009300225469226375
2016-08-25,0.0044703181199425845
2016-08-26,0.006230502093584445
2016-08-29,-0.006929105233901778
2016-08-30,0.00044535004490886543
2016-08-31,0.012167973026427692
2016-09-01,0.012901294021836263
2016-09-02,0.023881916534044034
2016-09-06,-0.006219887267441826
2016-09-07,-0.00042683367551654694
2016-09-08,-0.0025615527789204506
2016-09-09,-0.028534742538127378
2016-09-12,0.0033779316978108653
2016-09-13,-0.016832575102690317
2016-09-14,-0.0023819567824376886
2016-09-15,0.019400020607675872
2016-09-16,-0.006441148115022388
2016-09-19,0.007809028405020513
2016-09-20,-0.0024853532917099574
2016-09-21,0.011285308591270304
2016-09-22,0.0104348003000454
2016-09-23,0.00200802333903094
2016-09-26,-0.04108220328524825
2016-09-27,0.007463800805260545
2016-09-28,0.0014816784306757036
2016-09-29,0.008285326502885937
2016-09-30,0.01702121800062395
2016-10-03,-0.018612046760451806
2016-10-04,-0.007203732548544339
2016-10-05,0.002221257642387231
2016-10-06,-0.005171372230243998
2016-10-07,-0.022129889390212765
2016-10-10,0.014277073111944816
2016-10-11,-0.03309372753624251
2016-10-12,0.0004645931460223185
2016-10-13,-0.0038699691316579354
2016-10-14,0.007148393090602001
2016-10-17,-0.002777353987909792
2016-10-18,0.006034340186016562
2016-10-19,-0.0066133547735524045
2016-10-20,-0.0015482037434708662
2016-10-21,-0.017677150370769223
2016-10-24,0.05603793428989601
2016-10-25,-0.012257095308241817
2016-10-26,0.004237269545069644
2016-10-27,-0.015521379894867016
2016-10-28,-0.006735074683513864
2016-10-31,-0.008013509754314474
2016-11-01,-0.0015536134728677542
2016-11-02,-0.004356542387182749
2016-11-03,-0.028598246336200672
2016-11-04,-0.006917636844133379
2016-11-07,-0.017171575913681125
2016-11-08,0.0013186390880037813
2016-11-09,0.0016460654176311262
2016-11-10,0.009531665498748731
2016-11-11,0.02116228602640935
2016-11-14,-0.012434222620577251
2016-11-15,0.0030669673021641586
2016-11-16,0.011586759378421574
2016-11-17,0.019249110288322102
2016-11-18,0.012330278122213878
2016-11-21,0.02158497552735872
2016-11-22,0.0006036962607562923
2016-11-23,0.01870283268013595
2016-11-25,-0.009475856988051978
2016-11-28,0.00029890347698535713
2016-11-29,0.008816556835456568
2016-11-30,-0.02384832705385931
2016-12-01,-0.048406712709309074
2016-12-02,-0.011162506349211232
2016-12-05,0.006773133285132404
2016-12-06,-0.0033637527382046617
2016-12-07,0.004339447966353216
2016-12-08,0.020163198714833408
2016-12-09,-0.008470602596507337
2016-12-12,0.0036386575789846276
2016-12-13,-0.006462797230255557
2016-12-14,0.0009519494598295708
2016-12-15,-0.005230651929886698
2016-12-16,-0.011153552692209301
2016-12-19,0.007895550321086686
2016-12-20,0.0012790061076017878
2016-12-21,-0.0027143857694922335
2016-12-22,0.006404123146686702
2016-12-23,0.01670377389222666
2016-12-27,0.010796411021066987
2016-12-28,-0.015479876526631853
2016-12-29,0.010691828954248805
2016-12-30,0.00046668917029513146
2017-01-03,-0.010107257593804375
2017-01-04,0.010995927813655326
2017-01-05,0.006059654846953366
2017-01-06,0.03274135515956811
2017-01-09,-0.0004487274930303764
2017-01-10,0.00164573034677451
2017-01-11,0.005078476217825756
2017-01-12,-0.007727808966947802
2017-01-13,0.0032949113638449656
2017-01-17,-0.004926021976164763
2017-01-18,-0.0025503418691901203
2017-01-19,-0.011881500088870012
2017-01-20,-0.0033484566442507635
2017-01-23,-0.015119203457695463
2017-01-24,0.026205651998566726
2017-01-25,0.011634884247744282
2017-01-26,-0.017923778983438665
2017-01-27,0.0001521237449499946
2017-01-30,-0.02189784663362837
2017-01-31,0.000621904784159355
2017-02-01,0.005904245646586537
2017-02-02,-0.011430304111635703
2017-02-03,0.02499997615814209
2017-02-06,-0.01204269716315609
2017-02-07,0.015892590928825
2017-02-08,-0.013365694142840279
2017-02-09,0.014316507362729824
2017-02-10,0.010775521187577963
2017-02-13,0.003003071805090629
2017-02-14,-0.004491063443894827
2017-02-15,0.012330822478559655
2017-02-16,0.05005945873230777
2017-02-17,-0.006365887142382287
2017-02-21,0.026338247869955422
2017-02-22,0.012900545879026115
2017-02-23,0.001369571461424135
2017-02-24,0.01654812690128371
2017-02-27,-0.010493727432830391
2017-02-28,0.0010876165647997205
2017-03-01,0.01697677640402162
2017-03-02,0.007745751233026565
2017-03-03,-0.024383731251187313
2017-03-06,-0.004075020925909167
2017-03-07,-0.010092715041592815
2017-03-08,0.010195616493535509
2017-03-09,0.003546128441252794
2017-03-10,0.002854023909306669
2017-03-13,-0.002303810365037462
2017-03-14,-0.003667539559735644
2017-03-15,-0.005725946526004222
2017-03-16,0.001919640601434347
2017-03-17,-0.00780073487347499
2017-03-20,0.0015172497979525357
2017-03-21,-0.00785015411145662
2017-03-22,0.007357006837331204
2017-03-23,0.003996154288919307
2017-03-24,0.005627175806756535
2017-03-27,0.006960586319048723
2017-03-28,0.011114119116173216
2017-03-29,0.01032177330041173
2017-03-30,0.00729727215497844
2017-03-31,-0.005268724124423474
2017-04-03,-0.01562500473553874
2017-04-04,-0.0005379780481967744
2017-04-05,0.0018842447361799852
2017-04-06,0.005910730757404892
2017-04-07,0.006677350672274152
2017-04-10,-0.003449118019490882
2017-04-11,0.004792340218171098
2017-04-12,-0.012321148169243568
2017-04-13,0.0021461572926262384
2017-04-17,0.010841889553202977
2017-04-18,-0.00569386022629359
2017-04-19,0.006392374222175645
2017-04-20,0.013629731155965885
2017-04-21,0.005483004925740387
2017-04-24,0.0024669235223000463
2017-04-25,-0.004921606759795805
2017-04-26,0.009371354985600266
2017-04-27,-0.0052869586843953265
2017-04-28,-0.0018148741347698838
2017-05-01,0.0038961435293223268
2017-05-02,-0.0006468699842654413
2017-05-03,0.006472491909385036
2017-05-04,0.03241153238670624
2017-05-05,0.00236704185065717
2017-05-08,0.005344274298640483
2017-05-09,-0.003461475848801965
2017-05-10,0.005706476628082102
2017-05-11,-0.003207131333529123
2017-05-12,-0.00247490353031099
2017-05-15,0.010296511906341621
2017-05-16,-0.004666071603888988
2017-05-17,-0.009992568257953027
2017-05-18,0.009594973745375768
2017-05-19,0.014194045587847093
2017-05-22,0.009005786900987633
2017-05-23,-0.003015317681312024
2017-05-24,0.013186502414713308
2017-05-25,0.01373136150303167
2017-05-26,-0.008833922102715053
2017-05-30,-0.007011336382492073
2017-05-31,0.0038295799925056606
2017-06-01,0.03075824887380474
2017-06-02,-0.010987704814963362
2017-06-05,-0.00900484450034511
2017-06-06,-0.015340989557884988
2017-06-07,0.0011984476413613443
2017-06-08,0.002154660081435722
2017-06-09,-0.02102248101490989
2017-06-12,-0.0058564633101612085
2017-06-13,0.015463849471340385
2017-06-14,-0.005076120132814554
2017-06-15,-0.004008768613679159
2017-06-16,0.007439939337053225
2017-06-19,0.011622265159888956
2017-06-20,-0.015078919861772455
2017-06-21,0.014580764322542183
2017-06-22,-0.008263502292290448
2017-06-23,0.021978018940725708
2017-06-26,-0.002481378840694437
2017-06-27,-0.01764982108608526
2017-06-28,0.01193775304626099
2017-06-29,-0.004170620611984366
2017-06-30,0.006222288440412838
2017-07-03,-0.013675751534861114
2017-07-05,0.006872434025148477
2017-07-06,-0.010777170432958783
2017-07-07,0.017552317365078007
2017-07-10,-0.014513457722298062
2017-07-11,0.005915083472063598
2017-07-12,0.01056038922454472
2017-07-13,-0.007481264223575201
2017-07-14,0.008016249751939819
2017-07-17,-0.005341210068156577
2017-07-18,0.021479658195854068
2017-07-19,-0.0003504530354161428
2017-07-20,0.011803227063603261
2017-07-21,0.007854011212689471
2017-07-24,0.0011459829437658886
2017-07-25,-0.00892855739294085
2017-07-26,0.004620022146216041
2017-07-27,-0.013681333587938882
2017-07-28,-0.0038466234704860325
2017-07-31,0.00549966330140661
2017-08-01,0.00128011881718737
2017-08-02,-0.01766625123532084
2017-08-03,-0.030998523677797984
2017-08-04,0.01843714417701614
2017-08-07,-0.01414698781162893
2017-08-08,-0.004864423076120117
2017-08-09,-0.0002444613468570722
2017-08-10,-0.008067425160869113
2017-08-11,-0.01749843674978213
2017-08-14,0.02859649671767639
2017-08-15,0.004633547659061543
2017-08-16,-0.0019419351122722528
2017-08-17,-0.02772718369953897
2017-08-18,0.010006292461470778
2017-08-21,0.0008668692857487503
2017-08-22,-0.0019796589126328534
2017-08-23,-0.007190699289878033
2017-08-24,-0.005244732259514495
2017-08-25,-0.01041930445516015
2017-08-28,0.0022833984649848205
2017-08-29,-0.0015188298106247888
2017-08-30,0.008746386699767017
2017-08-31,0.021990449355796526
2017-09-01,0.009590541764860072
2017-09-05,0.015223480583465232
2017-09-06,0.00527834018935458
2017-09-07,0.012410420623618412
2017-09-08,-0.0035360140890211555
2017-09-11,0.0016560135809358112
2017-09-12,0.03460085373897548
2017-09-13,-0.02648099165233997
2017-09-14,-0.02673231040945845
2017-09-15,-0.014576545637077443
2017-09-18,0.02933977759103268
2017-09-19,-0.011045134666067158
2017-09-20,0.0025219973860137745
2017-09-21,0.002036393892061339
2017-09-22,0.005259949838442024
2017-09-25,0.000594637340176396
2017-09-26,0.004753999628957839
2017-09-27,0.010645866053138553
2017-09-28,-0.00046817549607136577
2017-09-29,0.02962527791677161
2017-10-02,0.0019333352479848909
2017-10-03,0.013961445836970121
2017-10-04,0.001679184180054083
2017-10-05,0.004134947511251097
2017-10-06,0.0036728084213573098
2017-10-09,-0.004435590203207718
2017-10-10,0.001559360565292378
2017-10-11,0.00789589745251873
2017-10-12,-0.0003310027607414945
2017-10-13,0.0039735167374688185
2017-10-16,0.002088857116520071
2017-10-17,-0.0021942355928533663
2017-10-18,-0.004507927943616763
2017-10-19,0.0
2017-10-20,0.009609042829519465
2017-10-23,-0.00503234542651998
2017-10-24,-0.0016491907808390271
2017-10-25,-0.0012114604257100758
2017-10-26,-0.0038593681121771306
2017-10-27,0.006752276235102217
2017-10-30,0.001869222694274475
2017-10-31,0.0003292227655029567
2017-11-01,-0.005924310548409917
2017-11-02,0.09425009224149261
2017-11-03,0.005244544982994093
2017-11-06,0.0028092583971182084
2017-11-07,0.007803966308226329
2017-11-08,0.022436160344676326
2017-11-09,-0.00631130730518803
2017-11-10,0.004494886948680499
2017-11-13,-0.004182882221893336
2017-11-14,0.0023444159160925793
2017-11-15,0.00019488005991097346
2017-11-16,0.009548897818965507
2017-11-17,0.0008686066727194852
2017-11-20,-0.0006750211849972931
2017-11-21,0.02238733722197117
2017-11-22,-0.0012269679769927322
2017-11-24,0.009072000446429973
2017-11-27,-0.007491996923663424
2017-11-28,0.016984292935913636
2017-11-29,-0.05186487661163708
2017-11-30,-0.007339269811937221
2017-12-01,-0.023955049750510327
2017-12-04,-0.019492983168713063
2017-12-05,0.0006180218115174885
2017-12-06,0.0059707827331578756
2017-12-07,0.024048285353717613
2017-12-08,0.018387168710867208
2017-12-11,0.02541454464546944
2017-12-12,0.0006698535389877414
2017-12-13,0.01434445829948916
2017-12-14,-0.009333438923521009
2017-12-15,0.015416778539765197
2017-12-18,0.01874414299158933
2017-12-19,-0.006163736777879847
2017-12-20,0.0
2017-12-21,0.008331033380066799
2017-12-22,-0.0030294852669618955
2017-12-26,-0.009392234414344558
2017-12-27,0.001301351433961706
2017-12-28,-0.0001857062034371637
2017-12-29,-0.0025069326900367672
2018-01-02,0.009029146587988812
2018-01-03,0.012638331161466176
2018-01-04,0.002368608401036143
2018-01-05,0.0016359202687699081
2018-01-08,0.004446038180201395
2018-01-09,0.0036133833505518353
2018-01-10,-0.012961249611062264
2018-01-11,0.006748110879602587
2018-01-12,0.004257257375064105
2018-01-16,-0.006133311881754588
2018-01-17,0.01869495882522698
2018-01-18,0.007661475370615234
2018-01-19,0.0016798023196975542
2018-01-22,-0.003971796694755114
2018-01-23,0.016925154523129038
2018-01-24,0.0067096255553598105
2018-01-25,0.0057128336283480685
2018-01-26,0.024356606783680013
2018-01-29,-0.010670447646499714
2018-01-30,-0.002972386192111154
2018-01-31,0.0006814465929716462
2018-02-01,-0.015151569269906351
2018-02-02,-0.016853906652344208
2018-02-05,-0.03885712675995878
2018-02-06,0.02186041662508753
2018-02-07,-0.007071257670027142
2018-02-08,-0.04272962995338936
2018-02-09,-0.012430545856259578
2018-02-12,0.04920373698457836
2018-02-13,0.003908027900993538
2018-02-14,0.0024443624361651928
2018-02-15,0.013546463962118782
2018-02-16,0.02423588621536421
2018-02-20,-0.00956936497019989
2018-02-21,-0.007114603157222454
2018-02-22,0.014242751214719851
2018-02-23,0.01753163636702415
2018-02-26,-0.003171633250189987
2018-02-27,-0.014446644526180052
2018-02-28,-0.013000592058586502
2018-03-01,-0.00335930758120484
2018-03-02,0.028650021448790586
2018-03-05,0.002845579266888665
2018-03-06,-0.008082565922099882
2018-03-07,0.011269097129678496
2018-03-08,0.01817242457258783
2018-03-09,0.03148676462540423
2018-03-12,0.019425440320130605
2018-03-13,-0.024899924518473115
2018-03-14,0.0003284417047921817
2018-03-15,-0.0006566677325149373
2018-03-16,-0.022012322835119336
2018-03-19,0.0002519423815718902
2018-03-20,0.00041984091014635183
2018-03-21,0.013931984989142387
2018-03-22,-0.03360646999950989
2018-03-23,-0.03537470880871918
2018-03-26,0.04093411914333722
2018-03-27,-0.03343858812666323
2018-03-28,-0.015709106148170338
2018-03-29,0.026808911472206987
2018-04-02,-0.02025846806523357
2018-04-03,0.00481284251528491
2018-04-04,0.004168895064829314
2018-04-05,0.004239937821882922
2018-04-06,-0.023572875781729397
2018-04-09,-0.004053730015106893
2018-04-10,0.009587601405530943
2018-04-11,0.009138116985914824
2018-04-12,0.011541220337375924
2018-04-13,-0.011058470328526027
2018-04-16,0.016240697782201163
2018-04-17,0.03248625579691722
2018-04-18,-0.002199121448432373
2018-04-19,0.010256837093770566
2018-04-20,-0.008978013862093848
2018-04-23,-0.019050038001632186
2018-04-24,-0.015622281624880552
2018-04-25,-0.010697073108796529
2018-04-26,0.018168885837942517
2018-04-27,-0.0008704602760435387
2018-04-30,-0.003746299962963051
2018-05-01,0.005509443736066766
2018-05-02,-0.003826773600278499
2018-05-03,0.0036668252626874676
