Date,ACN
2015-04-22,0.004086531655545844
2015-04-23,0.0049260320477908515
2015-04-24,-0.004688901327845274
2015-04-27,0.0038543682118103995
2015-04-28,0.007039066242559011
2015-04-29,-0.008154555946609743
2015-04-30,-0.010678473634639363
2015-05-01,0.0076633767181053525
2015-05-04,0.011568251325575929
2015-05-05,-0.00836493282675177
2015-05-06,-0.00694139170412722
2015-05-07,0.01602163919491173
2015-05-08,0.014816683850985335
2015-05-11,0.0012512394308645813
2015-05-12,-0.00614513630320801
2015-05-13,0.002724827718124434
2015-05-14,0.013586834266770431
2015-05-15,0.0004127319370008653
2015-05-18,0.004535028930261253
2015-05-19,-0.0028730497093478746
2015-05-20,-0.0013374621454657065
2015-05-21,-0.002266720781280207
2015-05-22,-0.004544390617311378
2015-05-26,-0.0031123853320065287
2015-05-27,0.007076753237838185
2015-05-28,0.00144658196372216
2015-05-29,-0.008977144155926209
2015-06-01,0.0015616297766838372
2015-06-02,0.001455678327321852
2015-06-03,0.0067473432207794115
2015-06-04,-0.01082703177350186
2015-06-05,-0.005524761987913851
2015-06-08,-0.00660380815458772
2015-06-09,0.0017940202296904406
2015-06-10,0.01664204333983177
2015-06-11,0.004144195663389194
2015-06-12,-0.008460770788013106
2015-06-15,-0.003225672213761799
2015-06-16,0.009500153437098868
2015-06-17,0.002378267480791063
2015-06-18,0.0039202870031322945
2015-06-19,-0.0029798963431600933
2015-06-22,0.01618197618702255
2015-06-23,-0.0034484701105548243
2015-06-24,-0.004885560280366574
2015-06-25,0.017489999693917513
2015-06-26,-0.004825063881598202
2015-06-29,-0.02343430444707051
2015-06-30,0.0010342878458304838
2015-07-01,0.013225892898431013
2015-07-02,-0.007444403418096601
2015-07-06,0.00010276575612322425
2015-07-07,0.013766057345893312
2015-07-08,-0.01074196062774635
2015-07-09,0.0013318023482693508
2015-07-10,0.010537004502081837
2015-07-13,0.017918807314869056
2015-07-14,0.0018895743881606197
2015-07-15,-0.007841904101774322
2015-07-16,0.015007645209071274
2015-07-17,-0.009561593751320485
2015-07-20,0.0023886114383784296
2015-07-21,-0.003276324805847386
2015-07-22,0.019324301581958858
2015-07-23,0.0008795247773503156
2015-07-24,-0.012204165959599722
2015-07-27,-0.007709972776992813
2015-07-28,0.012949558498105862
2015-07-29,0.007473740499746473
2015-07-30,0.0020496151423454734
2015-07-31,0.0043836616534871364
2015-08-03,0.0009695273475740507
2015-08-04,0.002034697123735052
2015-08-05,0.010442622967913762
2015-08-06,-0.013396886337374014
2015-08-07,0.006207618276583782
2015-08-10,0.014073523703294288
2015-08-11,-0.0153991126407097
2015-08-12,0.0018342122357339896
2015-08-13,-0.0036618813257388583
2015-08-14,0.0005804540823270976
2015-08-17,0.0002900586754213119
2015-08-18,0.0036721427192458744
2015-08-19,-0.009532246317778825
2015-08-20,-0.028191071800786283
2015-08-21,-0.028408371246849584
2015-08-24,-0.045917821653929436
2015-08-25,-0.005719211502116295
2015-08-26,0.03147391454251891
2015-08-27,0.007260273260187189
2015-08-28,0.0012530489559317015
2015-08-31,-0.016483955909397996
2015-09-01,-0.021003148632438795
2015-09-02,0.02318740044065848
2015-09-03,0.012496294403514296
2015-09-04,-0.012132647395734053
2015-09-08,0.028269027647332967
2015-09-09,-0.016474555130011836
2015-09-10,0.013505066493255002
2015-09-11,0.0055774867223252755
2015-09-14,-0.008628152706099068
2015-09-15,0.017925430655433505
2015-09-16,0.0073287663776879786
2015-09-17,-0.004344871557714347
2015-09-18,-0.010149682761418588
2015-09-21,0.009228480967928165
2015-09-22,-0.007721544170057437
2015-09-23,0.0019457526337174347
2015-09-24,-0.0009199742686374357
2015-09-25,-0.008489149740284807
2015-09-28,-0.010212606586039175
2015-09-29,0.006774159830722271
2015-09-30,0.017184404863495706
2015-10-01,0.0018318187530170782
2015-10-02,0.009650564165269326
2015-10-05,0.022436990282632907
2015-10-06,-0.0011808632762310145
2015-10-07,0.011034420720359206
2015-10-08,0.02328991836837635
2015-10-09,-0.002190490518914179
2015-10-12,0.002576877930346333
2015-10-13,-0.014945032308045891
2015-10-14,0.00048815424805792595
2015-10-15,-0.0012692241188345665
2015-10-16,0.00694049836769306
2015-10-19,0.0008737527035580506
2015-10-20,0.003588632796704294
2015-10-21,-0.00918143701244456
2015-10-22,0.038431484510794256
2015-10-23,0.014371519136719968
2015-10-26,-0.00018508513504544855
2015-10-27,-0.0009260087319040711
2015-10-28,0.017243105968059336
2015-10-29,-0.016221734417796507
2015-10-30,-0.006947792186762669
2015-11-02,0.0037313036704589297
2015-11-03,-0.00269511399036515
2015-11-04,-0.007361662879090458
2015-11-05,-0.0040369155240953525
2015-11-06,-0.0008484697122963514
2015-11-09,-0.010565976393451249
2015-11-10,0.0018116342865648338
2015-11-11,0.0002853431848377497
2015-11-12,-0.007421374719866924
2015-11-13,-0.011215380216219262
2015-11-16,0.03082876599860107
2015-11-17,-0.00037620007321648163
2015-11-18,0.01495930884299157
2015-11-19,-0.005561922281438925
2015-11-20,0.006431674030388024
2015-11-23,-0.0012040172226919221
2015-11-24,-0.0045436133371775655
2015-11-25,-0.002328847360529185
2015-11-27,0.00336104288463579
2015-11-30,-0.002233134251497071
2015-12-01,0.008487322750950765
2015-12-02,-0.004994198089842805
2015-12-03,-0.015428846499501048
2015-12-04,0.029925363901550428
2015-12-07,-0.0014665941138852778
2015-12-08,-0.00027528826304856757
2015-12-09,-0.014874476273544546
2015-12-10,0.0028891102264789748
2015-12-11,-0.02137540386220349
2015-12-14,0.01006652162161692
2015-12-15,0.003384761817345483
2015-12-16,0.022113939374954095
2015-12-17,-0.05335538355211156
2015-12-18,-0.012879876450174299
2015-12-21,0.010398988432852585
2015-12-22,0.007476642452721949
2015-12-23,0.0063607469846005404
2015-12-24,-0.0018197000862465451
2015-12-28,-0.0014390671500976726
2015-12-29,0.011913888277141904
2015-12-30,0.0051272782345581636
2015-12-31,-0.012847338962276855
2016-01-04,-0.025549980354349966
2016-01-05,0.005204775750652146
2016-01-06,-0.0019540409499092526
2016-01-07,-0.029365650666485
2016-01-08,-0.009681202053970384
2016-01-11,0.010488766847148945
2016-01-12,0.017938056280183412
2016-01-13,-0.01732522844510853
2016-01-14,0.026395461294894673
2016-01-15,-0.02561847840458209
2016-01-19,0.02125523532706719
2016-01-20,-0.02288444755453034
2016-01-21,-0.007772816199913213
2016-01-22,0.04018718396626686
2016-01-25,-0.004792307262840967
2016-01-26,0.007665449691439452
2016-01-27,-0.0055591254345641605
2016-01-28,0.010984634574526808
2016-01-29,0.023865033008494185
2016-02-01,0.007011417067480874
2016-02-02,-0.023146227888579007
2016-02-03,-0.01656735116870167
2016-02-04,0.0061705215953451464
2016-02-05,-0.03660091087491735
2016-02-08,-0.03940582537145576
2016-02-09,-0.018407715365977073
2016-02-10,0.009537425843019864
2016-02-11,-0.00827932508310747
2016-02-12,0.013592927798663723
2016-02-16,0.02333672768678907
2016-02-17,0.021669730086896877
2016-02-18,-0.004949005336225887
2016-02-19,0.004364540674555384
2016-02-22,0.0141487699190872
2016-02-23,-0.006975687561212585
2016-02-24,-0.0010035908172510988
2016-02-25,0.013661492820930654
2016-02-26,0.002080978597410965
2016-02-29,-0.008504551886796552
2016-03-01,0.03181717367559034
2016-03-02,-0.007636604442832429
2016-03-03,0.001363814460954238
2016-03-04,0.0036964068361990954
2016-03-07,-0.007559473137657036
2016-03-08,0.0021485534795322447
2016-03-09,0.00760081013388203
2016-03-10,0.0017406560870982801
2016-03-11,0.020273969451403584
2016-03-14,0.00605639278566894
2016-03-15,0.007054225648750911
2016-03-16,0.0048563840790121215
2016-03-17,0.009015786178984353
2016-03-18,-0.0072771436688980895
2016-03-21,0.003618919859879721
2016-03-22,-0.0030511591354953627
2016-03-23,-0.0015762999424131507
2016-03-24,0.06167573910586732
2016-03-28,-0.001137726605059175
2016-03-29,0.009547354202433134
2016-03-30,0.0009543769701092497
2016-03-31,0.00025994537679085994
2016-04-01,0.008232109650104125
2016-04-04,-0.007305352230036033
2016-04-05,-0.01186181451814039
2016-04-06,0.004731802709402766
2016-04-07,-0.022412294634604257
2016-04-08,0.006512124822136922
2016-04-11,0.002392726627988395
2016-04-12,0.011406008055193428
2016-04-13,0.01474096113357981
2016-04-14,-0.001826930663036963
2016-04-15,0.0006102193789314647
2016-04-18,0.006706248963232797
2016-04-19,-0.00423912162438056
2016-04-20,0.0038226993381598184
2016-04-21,-0.009174309129793001
2016-04-22,-0.004629820502249138
2016-04-25,0.0013166386010958764
2016-04-26,0.004469666257562066
2016-04-27,0.007591112830772406
2016-04-28,-0.009958606206895815
2016-04-29,-0.012332862357643415
2016-05-02,0.0131068917763002
2016-05-03,-0.009615494153315307
2016-05-04,0.0022066238352214107
2016-05-05,0.004667506830303925
2016-05-06,0.012885619354866096
2016-05-09,-0.0006923364866586734
2016-05-10,0.012730658780840232
2016-05-11,-0.008209284186864507
2016-05-12,0.0032764242469061067
2016-05-13,-0.007906633914071315
2016-05-16,0.014813032142513949
2016-05-17,-0.007938703849650453
2016-05-18,0.00258131357485758
2016-05-19,-0.004205212241358058
2016-05-20,0.0037922117779787268
2016-05-23,-0.002490112433082392
2016-05-24,0.02530556832251807
2016-05-25,-0.004785087611656524
2016-05-26,-0.0011807244505110948
2016-05-27,0.0044756368044232
2016-05-31,0.000252383745598328
2016-06-01,0.00033632806434158447
2016-06-02,0.0019322742857244002
2016-06-03,-0.0028512081984586324
2016-06-06,0.005887503121605242
2016-06-07,0.0004180482272155839
2016-06-08,-0.0027580536513410747
2016-06-09,0.0010055816200402745
2016-06-10,-0.009795714285608992
2016-06-13,-0.010061555533252498
2016-06-14,0.008626513295065141
2016-06-15,-0.005419857779066284
2016-06-16,0.007237516869095906
2016-06-17,-0.006170962089194876
2016-06-20,0.01258827573861776
2016-06-21,0.0031920817201323004
2016-06-22,-0.003349367316332952
2016-06-23,-0.0010083275426628902
2016-06-24,-0.06273647505076907
2016-06-27,-0.019380763682442237
2016-06-28,0.011620272352827365
2016-06-29,0.010854084448709944
2016-06-30,0.013689910256433402
2016-07-01,0.0020303788892828134
2016-07-05,-0.003700132356467156
2016-07-06,0.0037138741824975785
2016-07-07,-0.0072234067482638276
2016-07-08,0.02138401458474415
2016-07-11,0.003040712764062814
2016-07-12,0.00900746513902928
2016-07-13,0.0028325519974536917
2016-07-14,-0.0005135068196991943
2016-07-15,-0.014387614123180237
2016-07-18,-0.008254252681142105
2016-07-19,-0.0067458940124471845
2016-07-20,0.01834680604529848
2016-07-21,-0.026764575209511143
2016-07-22,0.004449854419697585
2016-07-25,0.001860612379989135
2016-07-26,0.010524512298690114
2016-07-27,-0.004813522716553442
2016-07-28,-0.01433462629199389
2016-07-29,0.006513033688267944
2016-08-01,0.0006207132285369621
2016-08-02,-0.00044316956809731245
2016-08-03,0.006913107745521563
2016-08-04,0.0008802565819661101
2016-08-05,0.007826905594916056
2016-08-08,-0.008027985727752207
2016-08-09,-0.007037096968218637
2016-08-10,0.0030118524651765455
2016-08-11,0.0015016764364816915
2016-08-12,-0.003175133715794809
2016-08-15,0.005043061527017834
2016-08-16,-0.005457652383168976
2016-08-17,-0.00044301114456735124
2016-08-18,-0.005135639504197154
2016-08-19,0.006230430219698935
2016-08-22,0.0062806489601483495
2016-08-23,0.01511956538902992
2016-08-24,-0.007880414372571587
2016-08-25,0.004102547863762851
2016-08-26,0.0013908113221685614
2016-08-29,-0.003038336671001507
2016-08-30,0.004353380402182472
2016-08-31,-0.0030338520852446482
2016-09-01,0.0005216781666086412
2016-09-02,0.005214444259324269
2016-09-06,-0.0025938116400466837
2016-09-07,-0.0020804303296285687
2016-09-08,-0.024496076001652156
2016-09-09,-0.017007872484553377
2016-09-12,0.021469260861043837
2016-09-13,-0.01977651134955405
2016-09-14,-0.006604846166954559
2016-09-15,0.008379017746227069
2016-09-16,-0.007586695490802153
2016-09-19,0.005642422154440663
2016-09-20,0.0018099032595870757
2016-09-21,0.0090333262299358
2016-09-22,0.01754724532757601
2016-09-23,-0.005015185629425378
2016-09-26,0.0056594852986062705
2016-09-27,0.021102395345516944
2016-09-28,0.004478053202065402
2016-09-29,0.04277733919300708
2016-09-30,0.004357154481102743
2016-10-03,-0.010722774601537699
2016-10-04,-0.021677924625505995
2016-10-05,-0.00025365441842017944
2016-10-06,0.002622257289609964
2016-10-07,-0.021262134724923998
2016-10-10,0.012586257573631965
2016-10-11,-0.004171633566454336
2016-10-12,0.005556821537828993
2016-10-13,0.004166109231449111
2016-10-14,0.0011851974453056524
2016-10-17,-0.011839433482474848
2016-10-18,0.00581965358795733
2016-10-19,0.004298615548200546
2016-10-20,-0.006591536460023528
2016-10-21,-0.003963621196767297
2016-10-24,0.0018165880865779194
2016-10-25,-0.004576734986927455
2016-10-26,0.00156147377781779
2016-10-27,8.665942995000897e-05
2016-10-28,0.0018188600471844563
2016-10-31,0.004927856497322747
2016-11-01,-0.0008604796403633985
2016-11-02,0.021267506466283947
2016-11-03,-0.01399544873849845
2016-11-04,0.002394224411461199
2016-11-07,0.023372921961303028
2016-11-08,-0.001333802414908103
2016-11-09,-0.021700818458799898
2016-11-10,0.02661888097095355
2016-11-11,-0.009557248905210147
2016-11-14,-0.016193845570873
2016-11-15,-0.01074633029384553
2016-11-16,0.011466559693229295
2016-11-17,0.008949672087770422
2016-11-18,0.0005069828680872579
2016-11-21,0.01055477957162898
2016-11-22,-0.0016711292738535999
2016-11-23,0.002845726315586772
2016-11-25,0.0076781832748489265
2016-11-28,0.00016565301936011245
2016-11-29,0.0014904859108197943
2016-11-30,-0.012485580672999874
2016-12-01,-0.014820260125133378
2016-12-02,-0.003144617519182269
2016-12-05,0.003665816837553848
2016-12-06,0.005861533486608561
2016-12-07,0.026686874360781543
2016-12-08,0.0013985451517388725
2016-12-09,0.012896265696805242
2016-12-12,0.002433007827394418
2016-12-13,0.014480972290630723
2016-12-14,-0.013955411679918761
2016-12-15,0.007278812497683029
2016-12-16,-0.012444932942022091
2016-12-19,0.005284483748740465
2016-12-20,0.0036394414894778127
2016-12-21,-0.04995989059680106
2016-12-22,-0.0009330013104299484
2016-12-23,-0.0026317421096938576
2016-12-27,0.0005958372106271703
2016-12-28,-0.007996605038587679
2016-12-29,0.0034303252138732088
2016-12-30,0.0010255273563462008
2017-01-03,-0.005720298880240726
2017-01-04,0.002404597538409936
2017-01-05,-0.014990947560350354
2017-01-06,0.011392343280627548
2017-01-09,-0.01117776882547139
2017-01-10,0.0005217637631012018
2017-01-11,0.009212413516458184
2017-01-12,-0.0029280691232657086
2017-01-13,0.010105437472361034
2017-01-17,-0.007866684124009593
2017-01-18,-0.0006893593427156341
2017-01-19,-0.003881054065903222
2017-01-20,-0.0037229314999467356
2017-01-23,-0.002172655651385025
2017-01-24,0.0144576420287863
2017-01-25,0.009357635497318606
2017-01-26,-0.013949279041768459
2017-01-27,-0.005002805898362994
2017-01-30,-0.006241941355050629
2017-01-31,-0.0066301892722582245
2017-02-01,-0.005795899742850885
2017-02-02,0.003798392515237614
2017-02-03,0.0074796155150467225
2017-02-06,-0.0027076741793569115
2017-02-07,0.015239055212924013
2017-02-08,-0.004226840171957513
2017-02-09,0.013427893025327986
2017-02-10,0.005300227917846456
2017-02-13,0.008418357157196965
2017-02-14,0.01188949378139803
2017-02-15,-0.0005833973099813594
2017-02-16,0.006587452331950239
2017-02-17,0.004224671068352226
2017-02-21,0.007176241002650796
2017-02-22,0.0009010506619018255
2017-02-23,0.002209166625959602
2017-02-24,0.007756344602649401
2017-02-27,-0.005184947370672988
2017-02-28,-0.0023618319105586094
2017-03-01,0.012816257013803956
2017-03-02,0.0022570379306281474
2017-03-03,-0.005709854371415579
2017-03-06,-0.003235281492186659
2017-03-07,0.007302957615804129
2017-03-08,0.0025775757926347342
2017-03-09,-0.010284356087776891
2017-03-10,0.006088620566403469
2017-03-13,0.0008875343927488011
2017-03-14,-0.0010479230712753251
2017-03-15,0.007182655788437131
2017-03-16,-0.0056088903705645565
2017-03-17,0.009024984404629732
2017-03-20,-0.006628472910223282
2017-03-21,0.0020098679492865923
2017-03-22,0.014762374767196551
2017-03-23,-0.0452244115094359
2017-03-24,-0.014740171709346273
2017-03-27,0.0034460842405610315
2017-03-28,0.016416905497879775
2017-03-29,-0.0030489243410150024
2017-03-30,-0.003802604575587898
2017-03-31,-0.005309995347462904
2017-04-03,-0.01868565066894301
2017-04-04,0.003400217060350874
2017-04-05,-0.0033886947626068364
2017-04-06,-0.007055424471517302
2017-04-07,0.005393368445052893
2017-04-10,0.0034060076429986985
2017-04-11,-0.004715601428510241
2017-04-12,-0.004307187753780584
2017-04-13,-0.006229658235975988
2017-04-17,0.007487217166094906
2017-04-18,0.004493664951351395
2017-04-19,0.006107914755438815
2017-04-20,0.019324639562633195
2017-04-21,0.00016786521465195214
2017-04-24,0.001090217328711507
2017-04-25,-0.005613165831309996
2017-04-26,0.0024432558906484214
2017-04-27,0.012691218836784035
2017-04-28,0.00672266729873261
2017-05-01,-0.00041228996713205124
2017-05-02,-0.004701034066722065
2017-05-03,-0.0031486586734064126
2017-05-04,0.0043221530905892536
2017-05-05,0.005793993331317804
2017-05-08,-0.0033740469036172005
2017-05-09,-0.00033032098824514744
2017-05-10,0.001073862320776664
2017-05-11,-0.0033003297981264446
2017-05-12,0.0013245317780163912
2017-05-15,0.010664599469790037
2017-05-16,0.007280294000149956
2017-05-17,-0.021926364634716755
2017-05-18,-0.0003320869152455552
2017-05-19,0.004817253910230912
2017-05-22,0.014299915648407602
2017-05-23,-0.004563632996014144
2017-05-24,-0.0016373310635110494
2017-05-25,0.009429934658219175
2017-05-26,-0.0017056255161913558
2017-05-30,0.0071607478072091
2017-05-31,0.005655616353048121
2017-06-01,0.006587953373530686
2017-06-02,0.0035916843327288284
2017-06-05,0.006680355184381925
2017-06-06,-0.0019747800552938344
2017-06-07,0.0017413542689124206
2017-06-08,-0.0030028130583926727
2017-06-09,-0.0027740861061889
2017-06-12,0.0038151245134174783
2017-06-13,0.006096461193724423
2017-06-14,0.00141658952660495
2017-06-15,-0.0017291036980952024
2017-06-16,0.004172477618146653
2017-06-19,0.0016462602789837355
2017-06-20,-0.009705045886671537
2017-06-21,0.0045840773781626876
2017-06-22,-0.03957208292335357
2017-06-23,0.005406142123565605
2017-06-26,-0.003258780953657947
2017-06-27,-0.0012261440044829541
2017-06-28,0.012685215081810197
2017-06-29,-0.006061008247850719
2017-06-30,0.005609990372293705
2017-07-03,0.0020214326960896756
2017-07-05,0.0009683441996266584
2017-07-06,-0.00894794495630502
2017-07-07,0.01033006897961708
2017-07-10,-0.0012075454612499037
2017-07-11,-0.0016928439381856952
2017-07-12,0.013080569631374273
2017-07-13,0.002072201258224826
2017-07-14,0.00771480964922322
2017-07-17,-0.0022099582918196914
2017-07-18,0.00751482123668934
2017-07-19,0.0032188762727671794
2017-07-20,0.005947748966935507
2017-07-21,0.002411777467445031
2017-07-24,-0.006519514898286505
2017-07-25,0.0073431837204880335
2017-07-26,0.004342795634220797
2017-07-27,-0.010423756227296854
2017-07-28,0.0018726320784756556
2017-07-31,0.003271047970734964
2017-08-01,0.00807338697646598
2017-08-02,-0.009548982080888058
2017-08-03,0.010884777373043386
2017-08-04,0.001384382561927744
2017-08-07,-0.0039939088699531
2017-08-08,-0.00424079392600285
2017-08-09,0.0037944140320576025
2017-08-10,-0.010646617373912481
2017-08-11,-0.00031168648079726857
2017-08-14,0.01162238517863634
2017-08-15,-0.0023903250496222217
2017-08-16,0.005023843188037613
2017-08-17,-0.018764807601020728
2017-08-18,-0.0011757589229096643
2017-08-21,0.005728284108380555
2017-08-22,0.0088945104745215
2017-08-23,-0.0073469353450078545
2017-08-24,0.0024152945133242287
2017-08-25,0.005595830039072602
2017-08-28,-0.0011594689441579709
2017-08-29,0.0032498545060413164
2017-08-30,0.0010024524794682854
2017-08-31,0.007473814236439891
2017-09-01,-0.005047341751594381
2017-09-05,-0.002536738520151016
2017-09-06,0.010403004077465638
2017-09-07,0.02379531302287541
2017-09-08,-0.003873516613218775
2017-09-11,0.018770115272464638
2017-09-12,-7.344642605577878e-05
2017-09-13,-0.010570983428066172
2017-09-14,0.0005935086131385603
2017-09-15,0.0036333238354089303
2017-09-18,0.011747471705289225
2017-09-19,-0.0016796273099363157
2017-09-20,0.00950927396648793
2017-09-21,-0.009782070115158636
2017-09-22,0.009073461924274273
2017-09-25,0.0018859186533624062
2017-09-26,-0.009554499008433526
2017-09-27,-0.0014614349166648388
2017-09-28,-0.0023419706388845274
2017-09-29,-0.009169489745169956
2017-10-02,0.0027391315203963984
2017-10-03,-0.008786200895210095
2017-10-04,0.006778536973747418
2017-10-05,0.007842422252877235
2017-10-06,0.0002202288214181447
2017-10-09,0.00543119924908253
2017-10-10,0.0038691758907212215
2017-10-11,-0.004436071762677796
2017-10-12,0.016726498061856
2017-10-13,0.0
2017-10-16,-0.0007903010957945877
2017-10-17,-0.0031632085506845264
2017-10-18,0.0007280524655646214
2017-10-19,0.008732200619989028
2017-10-20,0.006276252867135623
2017-10-23,-0.0011470809484552813
2017-10-24,-0.003014223522445847
2017-10-25,0.016197521947648452
2017-10-26,0.005738175969680848
2017-10-27,0.009227491738377447
2017-10-30,6.934152028326146e-05
2017-10-31,-0.006490285914673155
2017-11-01,0.004214803834627245
2017-11-02,0.0032875011316377822
2017-11-03,0.004252630049179196
2017-11-06,-0.0007632994701978202
2017-11-07,-0.0029877482024721624
2017-11-08,0.009686862602618973
2017-11-09,-0.007316167192987
2017-11-10,0.0004173092710724191
2017-11-13,0.0002083894876705461
2017-11-14,0.007226225250000384
2017-11-15,-0.004829005858430047
2017-11-16,0.01927106477687146
2017-11-17,-0.010813728917998477
2017-11-20,0.007700428272743753
2017-11-21,0.00982481147536296
2017-11-22,-0.0060810101040417175
2017-11-24,0.003534764792093359
2017-11-27,-0.0008802602959554484
2017-11-28,0.003660596176077391
2017-11-29,-0.0073624677452749365
2017-11-30,0.007213374431697117
2017-12-01,-0.009729223686838151
2017-12-04,0.003957061926398886
2017-12-05,0.003533803586006634
2017-12-06,0.0040634189551551625
2017-12-07,0.0022253749904357356
2017-12-08,0.012988019408098905
2017-12-11,0.001062725912964746
2017-12-12,0.009356981085011151
2017-12-13,-0.004470667025677
2017-12-14,-0.001386523729550282
2017-12-15,0.009589200832888611
2017-12-18,-0.0061576737850908
2017-12-19,0.003295378800769466
2017-12-20,-0.0030871202299985745
2017-12-21,0.016144642340434334
2017-12-22,-0.0020106008057694247
2017-12-26,-0.005847996067954608
2017-12-27,0.002157053604373571
2017-12-28,0.001630550035386813
2017-12-29,-0.0031257332456192666
2018-01-02,0.004898999977232643
2018-01-03,0.004615123879231797
2018-01-04,0.011841054597863554
2018-01-05,0.008248989894520387
2018-01-08,0.007991324039704928
2018-01-09,0.0033349802902686854
2018-01-10,-0.0035120442180274214
2018-01-11,0.0013216851851691747
2018-01-12,0.006284966292762206
2018-01-16,-0.013428243885516111
2018-01-17,0.014244423503920745
2018-01-18,0.004555971173918927
2018-01-19,0.005033097846776746
2018-01-22,-0.001978122871566401
2018-01-23,-0.003407269158387738
2018-01-24,-0.0017403104628055388
2018-01-25,0.0011831166981159935
2018-01-26,0.010945640519951949
2018-01-29,-0.008366409575569445
2018-01-30,-0.009244053680402375
2018-01-31,0.006261962304765056
2018-02-01,-0.0014934718153576387
2018-02-02,-0.022186317621130658
2018-02-05,-0.03231328111473242
2018-02-06,0.018836428626006096
2018-02-07,0.0029739867282831955
2018-02-08,-0.02990639776424142
2018-02-09,0.0221245010751836
2018-02-12,0.007215052889286255
2018-02-13,0.012197629808700095
2018-02-14,0.018809047550469637
2018-02-15,0.007947958259425736
2018-02-16,0.009934366013198082
2018-02-20,-0.007500378926378448
2018-02-21,-0.006070433710205658
2018-02-22,-0.0008724860656713629
2018-02-23,0.01640457149677732
2018-02-26,0.01098519600431569
2018-02-27,-0.013293944789178336
2018-02-28,-0.00947384441969934
2018-03-01,-0.030184496715477738
2018-03-02,0.008645525573419466
2018-03-05,0.008571312653037788
2018-03-06,-0.005162132188401336
2018-03-07,0.0032907259090309005
2018-03-08,-0.00031563302687442896
2018-03-09,0.01899074414927071
2018-03-12,0.0011146715294569898
2018-03-13,0.004947616886947115
2018-03-14,-0.009169781863330617
2018-03-15,0.011552812432347626
2018-03-16,-0.012096381628917463
2018-03-19,-0.001678185007286559
2018-03-20,0.014070434398002485
2018-03-21,-0.005218713184554247
2018-03-22,-0.07282577359570497
2018-03-23,-0.019170906023938006
2018-03-26,0.03732666437622245
2018-03-27,-0.026104634272325566
2018-03-28,-0.009740359237725982
2018-03-29,0.041313663317358085
2018-04-02,-0.03596137439136171
2018-04-03,0.005474124508968892
2018-04-04,0.007930277040090417
2018-04-05,0.010669108948430539
2018-04-06,-0.0276441842977182
2018-04-09,0.005902971193468165
2018-04-10,0.02563226972170063
2018-04-11,-0.015392406815664561
2018-04-12,0.011387824326855034
2018-04-13,0.0002668660168978487
2018-04-16,0.008592372488434252
2018-04-17,0.018623910972090707
2018-04-18,0.008298299569998058
2018-04-19,-0.00597980494059458
2018-04-20,-0.01410148962020541
2018-04-23,0.0041332957888966515
2018-04-24,-0.012872289684616844
2018-04-25,-0.006487337656805092
2018-04-26,0.014657996812276863
2018-04-27,0.0006566929410569688
2018-04-30,-0.007809017428562215
