Date,MSI
2015-10-07,0.00867167529485302
2015-10-08,-0.004155093320408976
2015-10-09,-0.010359426824287143
2015-10-12,0.00945000815091901
2015-10-13,-0.005617091921095163
2015-10-14,-0.0049244615505368294
2015-10-15,0.008296937703340834
2015-10-16,-0.000144674305109449
2015-10-19,-0.00332052068906874
2015-10-20,0.006518699960833763
2015-10-21,-0.00014391611013109262
2015-10-22,0.014538261322762702
2015-10-23,0.0
2015-10-26,-0.006100781320695803
2015-10-27,-0.0012843873495262947
2015-10-28,0.0058602022625311445
2015-10-29,-0.003410556118643604
2015-10-30,-0.0022813156231199505
2015-11-02,0.010861982760752786
2015-11-03,0.008906666616221415
2015-11-04,-0.08576226415377353
2015-11-05,0.033108570203510546
2015-11-06,0.009050465416868825
2015-11-09,0.0027934431828398054
2015-11-10,0.002052967919474291
2015-11-11,0.024582662578584102
2015-11-12,-0.00828282724053131
2015-11-13,-0.005904343823850078
2015-11-16,0.01434102361692946
2015-11-17,0.014710383219537437
2015-11-18,0.013089576761312172
2015-11-19,0.0065296235927465585
2015-11-20,-0.003588734708310115
2015-11-23,0.0006924439769391277
2015-11-24,-0.0038757562577346194
2015-11-25,-0.0018067407774779998
2015-11-27,0.0026451332212427126
2015-11-30,-0.0033326669981003088
2015-12-01,0.003761911425051334
2015-12-02,-0.0022208938209345996
2015-12-03,-0.011266788465872812
2015-12-04,0.01449024742065319
2015-12-07,-0.023990973395564108
2015-12-08,-0.008951215485875963
2015-12-09,-0.006308754322989496
2015-12-10,0.0008659365824519316
2015-12-11,-0.005075333087820821
2015-12-14,-0.0068505061255587085
2015-12-15,0.014529012608836656
2015-12-16,0.0056417314838015375
2015-12-17,-0.013809101255688239
2015-12-18,-0.014293920634582902
2015-12-21,0.0066586404774355845
2015-12-22,0.012347550484564263
2015-12-23,0.0049365380423467276
2015-12-24,-0.0021670390717887233
2015-12-28,0.0017375631820730764
2015-12-29,0.006649607648346656
2015-12-30,-0.004882463710669915
2015-12-31,-0.012265535991581644
2016-01-04,-0.019284042757911624
2016-01-05,-0.011023370554749556
2016-01-06,-0.014460273598626117
2016-01-07,-0.0201740559669763
2016-01-08,0.002183618264108178
2016-01-11,0.0018677819856025568
2016-01-12,0.008389108389128985
2016-01-13,-0.02372540066398532
2016-01-14,-0.004102767249729133
2016-01-15,-0.024084901395528213
2016-01-19,-0.007468707080507397
2016-01-20,-0.012596054964207903
2016-01-21,0.007620901714151973
2016-01-22,0.02005913592098607
2016-01-25,0.0061249656794104546
2016-01-26,0.01185530122848144
2016-01-27,0.0259657792229262
2016-01-28,-0.0009259985906813206
2016-01-29,0.03135610033639824
2016-02-01,0.001198214968463951
2016-02-02,-0.037845868538999405
2016-02-03,0.00870643894053691
2016-02-04,-0.00971024523262054
2016-02-05,-0.022256671487877022
2016-02-08,-0.011620590801586617
2016-02-09,0.0024159661990377224
2016-02-10,-0.0204051539769895
2016-02-11,-0.007380605099668314
2016-02-12,0.020819807912281663
2016-02-16,0.026545495229545635
2016-02-17,0.025701968350384963
2016-02-18,-0.00415084226635809
2016-02-19,0.018832923906073606
2016-02-22,0.011363924915845036
2016-02-23,0.06037436677188701
2016-02-24,0.02910408662898778
2016-02-25,0.016749788057496495
2016-02-26,0.010801497063666732
2016-02-29,-0.018300882058415846
2016-03-01,-0.03129679885359149
2016-03-02,0.0012644463446396248
2016-03-03,-0.00042121938034600515
2016-03-04,-0.004210359680159037
2016-03-07,0.0008457948249853686
2016-03-08,0.0012671518160884965
2016-03-09,0.005344735135639489
2016-03-10,-0.00363770791155571
2016-03-11,0.005507983519501769
2016-03-14,0.008848525297376675
2016-03-15,0.0019488196127988022
2016-03-16,0.0037516350469792847
2016-03-17,0.008167317549426345
2016-03-18,-0.003295273421626166
2016-03-21,0.007300969515409816
2016-03-22,0.00806902493002326
2016-03-23,-0.007597176230136671
2016-03-24,-0.007655455682746726
2016-03-28,0.010745350116551533
2016-03-29,0.009813059686920811
2016-03-30,0.01079756268591936
2016-03-31,0.010816070761339391
2016-04-01,0.005416318249895857
2016-04-04,0.0027588429331422137
2016-04-05,-0.007992806566503252
2016-04-06,0.0050192184258404104
2016-04-07,-0.014456425583339483
2016-04-08,0.0033335582745488423
2016-04-11,-0.0047845858368150695
2016-04-12,0.0021363526332298655
2016-04-13,0.004398236616811824
2016-04-14,-0.0007962307766180565
2016-04-15,0.004381763901710745
2016-04-18,0.0006613321845687636
2016-04-19,0.0036991023986741034
2016-04-20,-0.005528668398729786
2016-04-21,-0.007412033664265016
2016-04-22,0.007600936100313982
2016-04-25,-0.0006614488939428176
2016-04-26,0.005164677737419243
2016-04-27,0.0018445501847164092
2016-04-28,-0.009205770418056813
2016-04-29,-0.0019910773056388553
2016-05-02,0.010772798849988385
2016-05-03,-0.013684377692350758
2016-05-04,-0.009871778029128087
2016-05-05,0.00040422465245359973
2016-05-06,-0.04996592847604053
2016-05-09,0.0039687913396235786
2016-05-10,0.0032480047912770704
2016-05-11,-0.013792987921301902
2016-05-12,0.014841911308377309
2016-05-13,-0.006890614798781947
2016-05-16,0.0029734412076529715
2016-05-17,-0.013270802932836445
2016-05-18,-0.006152989733012371
2016-05-19,-0.010653258142126698
2016-05-20,0.0004363842470098689
2016-05-23,0.00043619389886373483
2016-05-24,0.013085366874407756
2016-05-25,-0.0047360546584637175
2016-05-26,0.000721060365541426
2016-05-27,0.0014412086589390416
2016-05-31,-0.0033097557974479663
2016-06-01,-0.0030315184886163804
2016-06-02,-0.003764569451225497
2016-06-03,-0.004796310725382225
2016-06-06,0.004380998047868179
2016-06-07,-0.008869987592311723
2016-06-08,0.01305764836993295
2016-06-09,-0.0070966944974044655
2016-06-10,-0.016335769492650032
2016-06-13,-0.003133060729008985
2016-06-14,0.006285487455252703
2016-06-15,0.00446210258991564
2016-06-16,0.0038490467876335366
2016-06-17,-0.0069321556798002115
2016-06-20,0.015149633975868326
2016-06-21,-0.007900769590277301
2016-06-22,-0.0056038835122080854
2016-06-23,0.008601730222336013
2016-06-24,-0.0482284869665065
2016-06-27,-0.025490492303577028
2016-06-28,0.009670335257366158
2016-06-29,0.013503004279150188
2016-06-30,0.02199842463087265
2016-07-01,0.00060628967257359
2016-07-05,-0.018785184512601916
2016-07-06,0.008182901409127252
2016-07-07,-0.003828509145219483
2016-07-08,0.020445911120863913
2016-07-11,0.003615599451327167
2016-07-12,0.011708447664094512
2016-07-13,0.0008898466218785206
2016-07-14,0.0017788254114909918
2016-07-15,-0.002663143642751109
2016-07-18,0.0022251040884582185
2016-07-19,-0.0007401195243413872
2016-07-20,0.006370482233678754
2016-07-21,-0.005594176922012695
2016-07-22,0.01036258138331192
2016-07-25,-0.0023440787985374856
2016-07-26,0.004846395989249963
2016-07-27,0.0122772599053389
2016-07-28,0.00462023306187076
2016-07-29,-0.0028744834902639793
2016-08-01,0.003603494030866461
2016-08-02,-0.011345772764771778
2016-08-03,0.006536761782903522
2016-08-04,0.013710533236302558
2016-08-05,0.04641245697912488
2016-08-08,0.005850263697910529
2016-08-09,0.0047338006093171625
2016-08-10,0.0
2016-08-11,0.016694265124267416
2016-08-12,-0.012976711908038063
2016-08-15,0.012074036630381091
2016-08-16,0.0018556657682979871
2016-08-17,0.001322738900801479
2016-08-18,0.0040967064480923465
2016-08-19,0.004605702256299304
2016-08-22,0.0019652165508858843
2016-08-23,0.006536384234044679
2016-08-24,0.0016886718312079108
2016-08-25,0.0007778633233010979
2016-08-26,0.0002593133101980172
2016-08-29,0.0011658128420339864
2016-08-30,0.0028463455252141223
2016-08-31,-0.006708918472916103
2016-09-01,-0.0024679625253024584
2016-09-02,0.01497413831758565
2016-09-06,0.00474664761337773
2016-09-07,-0.0030644518328923898
2016-09-08,-0.009093115863186063
2016-09-09,-0.009306124131638671
2016-09-12,0.007566825910302555
2016-09-13,-0.009502491778882627
2016-09-14,-0.008148495870252681
2016-09-15,0.007552868520517508
2016-09-16,-0.005391734042327623
2016-09-19,0.0017187855283191666
2016-09-20,-0.007259918377546359
2016-09-21,0.006914232550550015
2016-09-22,0.006073754708794343
2016-09-23,-0.0010495004062324176
2016-09-26,-0.0021026947841350507
2016-09-27,0.004871945738278205
2016-09-28,0.006158136730232799
2016-09-29,0.005469832381816309
2016-09-30,-0.012045495698287167
2016-10-03,-0.013503086111168572
2016-10-04,-0.011029188198699136
2016-10-05,-0.0009410610038257383
2016-10-06,0.003900494712902436
2016-10-07,-0.002143523094371047
2016-10-10,0.0025508138216028264
2016-10-11,-0.015669121420983312
2016-10-12,0.0035376666270983126
2016-10-13,-0.009490211472744092
2016-10-14,0.007117584194503701
2016-10-17,-0.006116069931990098
2016-10-18,0.009161967946520688
2016-10-19,0.0
2016-10-20,-0.0031164156696408263
2016-10-21,0.0006796819983907465
2016-10-24,0.011817392137216443
2016-10-25,-0.004430122916867507
2016-10-26,-0.00782097415931049
2016-10-27,-0.0013590608419307149
2016-10-28,-0.008846154849849075
2016-10-31,-0.0034326416848062813
2016-11-01,-0.003582448064020194
2016-11-02,-0.010370306806597451
2016-11-03,-0.003912498097122796
2016-11-04,0.06466591438556946
2016-11-07,0.023846944097829725
2016-11-08,0.01093835207892968
2016-11-09,0.005091300919527475
2016-11-10,0.0029129805965399935
2016-11-11,0.015027359543976493
2016-11-14,0.0027366003956179608
2016-11-15,0.014888621638640576
2016-11-16,-0.01576994295755907
2016-11-17,-0.0019878873332754843
2016-11-18,-0.004604939155488208
2016-11-21,-0.0018750826192613923
2016-11-22,0.0060128248703477105
2016-11-23,-0.0006227483977089276
2016-11-25,0.008971079865720544
2016-11-28,-0.0014816705959747045
2016-11-29,0.003091268411738346
2016-11-30,-0.010602662260514317
2016-12-01,-0.013208813623384552
2016-12-02,0.003914591334869488
2016-12-05,0.01786162815926784
2016-12-06,0.016065203945980988
2016-12-07,0.01277095071443446
2016-12-08,0.0003601784751858794
2016-12-09,-0.006122503646004085
2016-12-12,-0.0022948826265131173
2016-12-13,0.0135148981288582
2016-12-14,-0.004084622653413805
2016-12-15,0.006755476828777196
2016-12-16,-0.0007191964604651435
2016-12-19,0.006355015022966315
2016-12-20,-0.002025520986177587
2016-12-21,0.0028653446328876786
2016-12-22,-0.0033330929412528354
2016-12-23,-0.0037031351236977983
2016-12-27,0.0013190405240004477
2016-12-28,-0.007902157440271229
2016-12-29,0.00012048998003444389
2016-12-30,0.0002409509278964439
2017-01-03,0.00856581221835051
2017-01-04,-0.0013161463037187904
2017-01-05,-0.010180567112271444
2017-01-06,0.0030249889571385413
2017-01-09,0.001568313050340553
2017-01-10,-0.0046972587162663615
2017-01-11,0.003025354452604434
2017-01-12,-0.00844586027889016
2017-01-13,0.0010953868153897872
2017-01-17,-0.01871907814718443
2017-01-18,0.01139633956774233
2017-01-19,0.002571607890722083
2017-01-20,0.006108365497437873
2017-01-23,0.0009711396121838689
2017-01-24,0.023168259606284325
2017-01-25,0.011144177702705926
2017-01-26,-0.022628704395230348
2017-01-27,-0.004558434533400879
2017-01-30,-0.0154254806389309
2017-01-31,-0.012117922447290597
2017-02-01,-0.008424896546436633
2017-02-02,0.012120097712751354
2017-02-03,0.007407394726660854
2017-02-06,0.001593424847019298
2017-02-07,-0.05371360864575436
2017-02-08,0.011766668859250817
2017-02-09,-0.005623086518624865
2017-02-10,0.007197054750945009
2017-02-13,0.0014035362434041687
2017-02-14,0.0025482672809482576
2017-02-15,0.009151149384583057
2017-02-16,-0.00931986468481194
2017-02-17,0.008262916694899536
2017-02-21,0.010591463625186037
2017-02-22,-0.0062380396394651205
2017-02-23,-0.003640907030001528
2017-02-24,0.011466833677237442
2017-02-27,-0.012333369466216548
2017-02-28,-0.003910416353524737
2017-03-01,0.012789693005006653
2017-03-02,0.0004999651086334822
2017-03-03,0.006623555845618023
2017-03-06,-0.007200775949858018
2017-03-07,-0.0038762445423933256
2017-03-08,0.006778818327799474
2017-03-09,0.01458834849123547
2017-03-10,0.008971640307891215
2017-03-13,0.0002452164063815321
2017-03-14,0.0209428691918645
2017-03-15,0.022552432625314367
2017-03-16,-0.001055477306530328
2017-03-17,-0.0050501094642394495
2017-03-20,-0.004957351923775999
2017-03-21,-0.006405828323514773
2017-03-22,-0.0020296379191381275
2017-03-23,0.0017947114050456126
2017-03-24,-0.0008361687542073337
2017-03-27,0.003944280993383398
2017-03-28,0.0
2017-03-29,0.001547448187669831
2017-03-30,0.008796020891100209
2017-03-31,0.015906557957436673
2017-04-03,-0.016121425485404184
2017-04-04,-0.003654581599773832
2017-04-05,-0.008163507907458456
2017-04-06,0.004413286299395525
2017-04-07,0.0005941761526593314
2017-04-10,-0.0064093234556426015
2017-04-11,-0.003106132560782182
2017-04-12,-0.007309738325596893
2017-04-13,-0.006035561590469918
2017-04-17,0.00898713150516084
2017-04-18,-0.005296559958620772
2017-04-19,0.008833974212327789
2017-04-20,0.008756101685175155
2017-04-21,-0.004518585360340777
2017-04-24,0.011944446846027912
2017-04-25,0.007908268037122523
2017-04-26,-0.00011695711690107302
2017-04-27,0.008081178338986472
2017-04-28,-0.0011616326249472841
2017-05-01,0.0022103002678681705
2017-05-02,-0.002785484955110884
2017-05-03,0.005237523348669226
2017-05-04,-0.0031262006341393755
2017-05-05,-0.019280097085532466
2017-05-08,-0.01006626244327824
2017-05-09,0.01411678138662631
2017-05-10,0.011796089459015002
2017-05-11,-0.004779623443030734
2017-05-12,-0.013472556106123301
2017-05-15,0.0032062862611748066
2017-05-16,-0.009233261774186041
2017-05-17,-0.022102359111371706
2017-05-18,-0.01246178858228042
2017-05-19,0.0
2017-05-22,0.025980592563769722
2017-05-23,-0.009888266310506433
2017-05-24,0.001339599419370563
2017-05-25,0.0006084848528040698
2017-05-26,-0.004983692656296057
2017-05-30,0.0118495273189132
2017-05-31,0.008933967103551543
2017-06-01,0.02476953684652261
2017-06-02,0.011443428319597437
2017-06-05,0.007965690053740593
2017-06-06,0.001717849488513945
2017-06-07,-0.01463510466468343
2017-06-08,0.005453792097785737
2017-06-09,-0.005539565404909408
2017-06-12,-0.0006962903911925666
2017-06-13,0.004670687744385615
2017-06-14,-0.013598410334815791
2017-06-15,-0.004948641486434258
2017-06-16,0.0031969748077897986
2017-06-19,0.017469264057002887
2017-06-20,-0.0053361737782842145
2017-06-21,0.005831575184980453
2017-06-22,0.012987037507398158
2017-06-23,0.014651929849275325
2017-06-26,-0.0024819111305461883
2017-06-27,-0.007916885064387258
2017-06-28,0.004673948564291264
2017-06-29,-0.015091415787291895
2017-06-30,-0.0006916106590383331
2017-07-03,-0.0006914965193983713
2017-07-05,0.0017308767874166797
2017-07-06,-0.010019903209957604
2017-07-07,0.015705280049512993
2017-07-10,-0.0009162700907062726
2017-07-11,0.00481475597740344
2017-07-12,0.011408997726472192
2017-07-13,-0.003609777459409269
2017-07-14,0.003170252944970642
2017-07-17,-0.0037239814540791505
2017-07-18,0.0019254002068684883
2017-07-19,0.015036523832947957
2017-07-20,0.0020049135846353927
2017-07-21,0.00622485892993474
2017-07-24,0.001657260847460984
2017-07-25,0.007941218030238728
2017-07-26,0.004923512776564776
2017-07-27,0.004029061723549665
2017-07-28,-0.013013883042806373
2017-07-31,-0.0036259662385037528
2017-08-01,0.014004917929139493
2017-08-02,-0.016530355218751236
2017-08-03,-0.00033178195339300665
2017-08-04,-0.0003318920691920413
2017-08-07,-0.012946760436520877
2017-08-08,-0.0069508974515649635
2017-08-09,-0.0007901329642756583
2017-08-10,-0.017173008543320933
2017-08-11,0.005632614250203671
2017-08-14,0.012803247373915694
2017-08-15,-0.00767514046667761
2017-08-16,0.0030708953299873887
2017-08-17,-0.01201965497484725
2017-08-18,0.0027547848994746715
2017-08-21,-0.0019459453097068202
2017-08-22,-0.00905976743861503
2017-08-23,-0.002314385738163227
2017-08-24,0.003480128850953168
2017-08-25,0.004276801258165985
2017-08-28,0.004834251623147212
2017-08-29,-0.004123639082285857
2017-08-30,0.008281329211840882
2017-08-31,0.0052477875881253855
2017-09-01,-0.002837036415344385
2017-09-05,-0.013770081287269975
2017-09-06,-0.01084729444110033
2017-09-07,0.007349555996400525
2017-09-08,-0.014244310478449651
2017-09-11,0.022203882870541092
2017-09-12,0.008389804942107393
2017-09-13,-0.02017343055466969
2017-09-14,-0.010759813985276034
2017-09-15,0.010640544794603635
2017-09-18,0.0
2017-09-19,0.004211246728845541
2017-09-20,-0.002213259700324821
2017-09-21,-0.007705428419292559
2017-09-22,-0.008236389554791557
2017-09-25,-0.009372668347403024
2017-09-26,-0.005748482701882773
2017-09-27,0.01300912398305587
2017-09-28,-0.004875235877260686
2017-09-29,0.01409966113722394
2017-10-02,0.011428972551365213
2017-10-03,-0.00174719532307277
2017-10-04,-0.0005832520139052999
2017-10-05,0.004203377968929223
2017-10-06,0.04000021803020615
2017-10-09,-0.0038016150431662288
2017-10-10,-0.00022412330052978824
2017-10-11,0.0020204322272574515
2017-10-12,0.0060497433313462246
2017-10-13,0.0014476757699812826
2017-10-16,-0.006338464127970234
2017-10-17,-0.005371320832171289
2017-10-18,0.0023625235130400046
2017-10-19,0.006285819629072931
2017-10-20,0.003904227540590499
2017-10-23,-0.0006667825163013674
2017-10-24,0.003224316530182403
2017-10-25,-0.0019948710871589004
2017-10-26,0.0025540602317157823
2017-10-27,0.010079947963255176
2017-10-30,-0.008992187984115163
2017-10-31,0.0018810577344670065
2017-11-01,0.0002209352479924931
2017-11-02,-0.005962898794385385
2017-11-03,0.046989252330829734
2017-11-06,-0.019310090002886526
2017-11-07,-0.0034622202858057838
2017-11-08,0.005971096381051755
2017-11-09,-0.011331285029405058
2017-11-10,-0.005894645686755684
2017-11-13,0.0032942734203889046
2017-11-14,-0.00383082399188317
2017-11-15,-0.006921494500456538
2017-11-16,0.006416905160981701
2017-11-17,-0.00022026559664989342
2017-11-20,0.015173092776423758
2017-11-21,0.0012997273803356801
2017-11-22,-0.006706203424853507
2017-11-24,0.005771655681655163
2017-11-27,0.005630105631268423
2017-11-28,0.017764686180182343
2017-11-29,-0.003808165542904529
2017-11-30,-0.0006375277968092563
2017-12-01,-0.01147593807796965
2017-12-04,0.00644992244738285
2017-12-05,-0.03172069692866242
2017-12-06,0.006948885138076122
2017-12-07,0.016540818062298124
2017-12-08,-0.0030173985806819514
2017-12-11,-0.002053552848171547
2017-12-12,0.011264242422787785
2017-12-13,0.0061047549960213665
2017-12-14,-0.013059310312290573
2017-12-15,0.010303450834647343
2017-12-18,0.014385418422984353
2017-12-19,-0.012805493701933846
2017-12-20,-0.012650032811087897
2017-12-21,-0.005211846231164219
2017-12-22,-0.009386678882997601
2017-12-26,-0.000991585068062406
2017-12-27,0.001434168202073538
2017-12-28,-0.002533410399789715
2017-12-29,-0.0025392833706979756
2018-01-02,0.002324141783532019
2018-01-03,-0.007067646510966141
2018-01-04,0.008341578819557993
2018-01-05,0.01345688372906162
2018-01-08,0.01023066905566461
2018-01-09,-0.007541398384389164
2018-01-10,0.0028222677050742107
2018-01-11,0.012665012667398168
2018-01-12,0.032282325406680856
2018-01-16,-0.007351942807826917
2018-01-17,0.014813053644876062
2018-01-18,0.00226167091633922
2018-01-19,0.0030768527292963643
2018-01-22,-0.0048057377659386225
2018-01-23,-0.005856527613468443
2018-01-24,-0.009507968769804975
2018-01-25,0.019198741361897476
2018-01-26,0.013513500615078389
2018-01-29,0.0018181917805779602
2018-01-30,0.006251237552581834
2018-01-31,-0.003406804028171617
2018-02-01,-0.0034186204542173693
2018-02-02,0.04792182474375428
2018-02-05,-0.027053183222559563
2018-02-06,0.016821981245504602
2018-02-07,-0.0012649392909972468
2018-02-08,-0.037903579994526204
2018-02-09,0.003949918314847922
2018-02-12,0.021890411481286565
2018-02-13,0.0063178750707537645
2018-02-14,0.030213714732512775
2018-02-15,0.01056967739660064
2018-02-16,-0.002072834227648257
2018-02-20,-0.0015108581072235117
2018-02-21,-0.007186693820281698
2018-02-22,-0.0024763859345153794
2018-02-23,0.01909653094349717
2018-02-26,0.0008433731399630773
2018-02-27,-0.0018725039000909716
2018-02-28,-0.004407872227034315
2018-03-01,0.0016012629967876446
2018-03-02,-0.00028220847744697686
2018-03-05,0.009220216487892063
2018-03-06,0.010347579721654565
2018-03-07,0.004244401445785195
2018-03-08,-0.003399517258269924
2018-03-09,0.005716002110086382
2018-03-12,-0.002200185661545895
2018-03-13,0.003399283031990663
2018-03-14,0.0022997703954557025
2018-03-15,-0.0013767735773443368
2018-03-16,0.0002757808583429
2018-03-19,-0.0007350320067954774
2018-03-20,0.00588504681509372
2018-03-21,-0.0027423941610748015
2018-03-22,-0.01732545239622052
2018-03-23,-0.02723861556021312
2018-03-26,0.01448031845747777
2018-03-27,0.0013233292111527462
2018-03-28,-0.018597046447942356
2018-03-29,0.012889482014875275
2018-04-02,-0.007407348660887769
2018-04-03,0.003922507673796094
2018-04-04,0.010864492696242456
2018-04-05,0.005845260448104739
2018-04-06,-0.025400564051110908
2018-04-09,0.0070203866798188574
2018-04-10,0.027122710859669885
2018-04-11,0.0007436228905650655
2018-04-12,0.006504001066522713
2018-04-13,-0.0059077842449067886
2018-04-16,0.011421362739829855
2018-04-17,0.015883181025869497
2018-04-18,0.006958936086759238
2018-04-19,-0.006372327794255783
2018-04-20,-0.0012645961536527084
2018-04-23,-0.006783009533824713
2018-04-24,-0.0016389323750094498
2018-04-25,-0.0020065391016613754
2018-04-26,0.0037467744482024834
2018-04-27,0.0029138960946695214
2018-04-30,-0.0029054299736160916
2018-05-01,-0.012291297443745353
