Date,CPB
2015-10-07,0.0013785390194238634
2015-10-08,0.009638332576044073
2015-10-09,0.005135441955404163
2015-10-12,-0.0076056687738012
2015-10-13,-0.011593168444759772
2015-10-14,-0.016302388830768066
2015-10-15,0.00040408634539623733
2015-10-16,-0.00020211840583472807
2015-10-19,-0.001818282978629071
2015-10-20,0.0018215951540916375
2015-10-21,0.004445307604200366
2015-10-22,0.03460095313825429
2015-10-23,0.0
2015-10-26,0.0034996915440810294
2015-10-27,-0.00813770231056632
2015-10-28,-0.007814183323102686
2015-10-29,0.008072608638983514
2015-10-30,-0.00800796348378352
2015-11-02,-0.000984210945204289
2015-11-03,-0.010051330784322299
2015-11-04,0.004180842295360199
2015-11-05,-0.0007932014935994047
2015-11-06,-0.03234117446139373
2015-11-09,-0.0020505882520247543
2015-11-10,-0.0076020860672909585
2015-11-11,0.011801190652876548
2015-11-12,-0.011663546912078382
2015-11-13,-0.006832403632503925
2015-11-16,0.014800990408385895
2015-11-17,-0.013146880478642098
2015-11-18,0.020815540557939105
2015-11-19,0.008768816310591454
2015-11-20,-0.013139486172078607
2015-11-23,0.01986891456843809
2015-11-24,0.030929967695565663
2015-11-25,0.0231832954028679
2015-11-27,0.011043161231415466
2015-11-30,-0.016195835910684186
2015-12-01,0.010911034634108363
2015-12-02,-0.0022717358290443856
2015-12-03,-0.004745269955929388
2015-12-04,0.012967288393634924
2015-12-07,0.0
2015-12-08,0.0069656300928782056
2015-12-09,0.0007474893791192816
2015-12-10,0.0020551481679158545
2015-12-11,-0.01211792262805067
2015-12-14,0.00490672485517174
2015-12-15,-0.0007513443767025452
2015-12-16,0.009585044299909695
2015-12-17,-0.010796958560883363
2015-12-18,-0.017501167822411512
2015-12-21,0.008619264166939589
2015-12-22,0.009305074888691811
2015-12-23,0.007901913592539778
2015-12-24,-0.004666741191273638
2015-12-28,0.0050638978938331025
2015-12-29,0.0016793647620247931
2015-12-30,-0.008755698295575765
2015-12-31,-0.012403391081849624
2016-01-04,-0.016936403511795817
2016-01-05,0.0036778780380015696
2016-01-06,-0.0017356217013504427
2016-01-07,-0.012206773983587937
2016-01-08,0.005706460752214149
2016-01-11,0.005674081826963828
2016-01-12,0.0404668513725881
2016-01-13,-0.012901957245768814
2016-01-14,0.013260337336697958
2016-01-15,-0.00934783932203731
2016-01-19,0.02528796629384411
2016-01-20,-0.004233588323329873
2016-01-21,-0.0001846738575991269
2016-01-22,0.010352967226034515
2016-01-25,-0.0007317318387791705
2016-01-26,0.009887921502564678
2016-01-27,-0.002719607057172335
2016-01-28,0.013272749024696662
2016-01-29,0.012201697586551319
2016-02-01,0.00797712691008079
2016-02-02,-0.00967299348426276
2016-02-03,-0.0003547606124174596
2016-02-04,-0.01687671354068898
2016-02-05,0.009034506230390926
2016-02-08,0.006984672636541678
2016-02-09,0.017427847226644255
2016-02-10,0.011886318665566886
2016-02-11,-0.009673648445931438
2016-02-12,0.015873488772779165
2016-02-16,0.020604097110356046
2016-02-17,0.02456253839641187
2016-02-18,0.0009852499724394281
2016-02-19,-0.00032812153459604865
2016-02-22,-0.003117671193325955
2016-02-23,0.00246899466060313
2016-02-24,-0.006075553289706881
2016-02-25,0.03452829138294966
2016-02-26,-0.01022006856100266
2016-02-29,-0.00371113230124398
2016-03-01,-0.010364309205182165
2016-03-02,0.005727442821754636
2016-03-03,0.006671182370540318
2016-03-04,0.0012926824907877332
2016-03-07,0.0016144729054474727
2016-03-08,0.007413062544160409
2016-03-09,0.01183822759657338
2016-03-10,-0.002529527077912652
2016-03-11,0.014265335235378096
2016-03-14,-0.007501225656311061
2016-03-15,0.0023614548869121954
2016-03-16,0.009268322406733365
2016-03-17,0.0018679980600173618
2016-03-18,-0.0004663485745798335
2016-03-21,-0.0004660863974975671
2016-03-22,-0.01570537219661783
2016-03-23,0.002053784946040693
2016-03-24,-0.004099151117225475
2016-03-28,0.003324580607845684
2016-03-29,0.012464544487576834
2016-03-30,-0.00015585386391314682
2016-03-31,-0.005766850376773713
2016-04-01,0.02147651342299217
2016-04-04,0.004757748790548133
2016-04-05,-0.01634334476879229
2016-04-06,0.0031054655202578108
2016-04-07,-0.006657665437797666
2016-04-08,0.005480788618482668
2016-04-11,-0.0049836671140323086
2016-04-12,0.001408759390226777
2016-04-13,-0.0182869882276403
2016-04-14,-0.0167169881544188
2016-04-15,0.004209803620698116
2016-04-18,0.005159398161570294
2016-04-19,-0.008341357106697922
2016-04-20,-0.006793764408684622
2016-04-21,-0.02557018777064346
2016-04-22,0.013538352532846742
2016-04-25,0.00659643861546555
2016-04-26,-0.0008188787492451333
2016-04-27,0.010657086252187531
2016-04-28,-0.00243322219168407
2016-04-29,0.003577846874048829
2016-05-02,0.015232301748563382
2016-05-03,-0.008459355524527257
2016-05-04,0.004024197768959015
2016-05-05,0.011062965182659923
2016-05-06,0.013637794037938633
2016-05-09,0.015957566101323595
2016-05-10,0.007545399365649352
2016-05-11,0.00045822098207648487
2016-05-12,0.015887807925657027
2016-05-13,-0.006015080777340365
2016-05-16,-0.003328086015935261
2016-05-17,-0.031420863124852594
2016-05-18,-0.005328304224194946
2016-05-19,0.008035311035359927
2016-05-20,-0.06377015590984625
2016-05-23,0.0
2016-05-24,0.016861497340280973
2016-05-25,-0.004268552586377372
2016-05-26,0.010057719658179698
2016-05-27,-0.0011427143498279335
2016-05-31,-0.010132201309989708
2016-06-01,0.00808986864571537
2016-06-02,-0.005404690202533757
2016-06-03,0.0158078208711121
2016-06-06,-0.004376829972712271
2016-06-07,0.004558950011094742
2016-06-08,0.0
2016-06-09,0.013127863069537504
2016-06-10,0.0030393491243965176
2016-06-13,-0.009249972502641701
2016-06-14,0.004829251608170937
2016-06-15,-0.009772681881356937
2016-06-16,0.015207826322268136
2016-06-17,-0.004940032136684813
2016-06-20,-0.0004804912752706114
2016-06-21,0.007050128256862465
2016-06-22,-0.004136712389739561
2016-06-23,0.0007989268025341278
2016-06-24,-0.0038317382945874945
2016-06-27,0.018750108713167624
2016-06-28,-0.012899302327061046
2016-06-29,0.0011158253836078824
2016-06-30,0.05905750853662339
2016-07-01,-0.007064641822821183
2016-07-05,0.017105752337592595
2016-07-06,0.005357970835039971
2016-07-07,-0.006067785205345344
2016-07-08,0.00403991708634277
2016-07-11,-0.005812394783206498
2016-07-12,-0.0035974644185849947
2016-07-13,0.0037611056578814583
2016-07-14,-0.002847858007487769
2016-07-15,0.0013528904724784407
2016-07-18,-0.0007504968570697379
2016-07-19,0.0009012573201798713
2016-07-20,-0.030767130401728182
2016-07-21,-0.019200834319337057
2016-07-22,0.0006315046223177578
2016-07-25,0.005680276306907706
2016-07-26,-0.01772850616508126
2016-07-27,-0.018687020788227038
2016-07-28,0.0024413964084084583
2016-07-29,0.011040532452994523
2016-08-01,-0.0035327534042862707
2016-08-02,-0.01192608620593083
2016-08-03,-0.007176471732366796
2016-08-04,0.004107041270088541
2016-08-05,0.0032722940352047925
2016-08-08,0.0004892514685230775
2016-08-09,-0.0001628102511315177
2016-08-10,-0.000489424167667396
2016-08-11,-0.003588235866183398
2016-08-12,-0.00212812743638513
2016-08-15,-0.0057415037573493866
2016-08-16,-0.007919220020813356
2016-08-17,0.004989085237190993
2016-08-18,0.006453689080069269
2016-08-19,0.0034529155346594287
2016-08-22,0.004587766906837931
2016-08-23,-0.014026861106952726
2016-08-24,0.004631616218244039
2016-08-25,0.006586533902721348
2016-08-26,-0.010633009489235845
2016-08-29,0.010582133184539044
2016-08-30,-0.006381081761409058
2016-08-31,-0.00016430461303240662
2016-09-01,-0.06274714786454505
2016-09-02,0.01440858062071193
2016-09-06,-0.000519587871304239
2016-09-07,-0.010225375128407821
2016-09-08,-0.016634292736710687
2016-09-09,-0.021545743314396737
2016-09-12,0.018926339214916377
2016-09-13,-0.009823173770282856
2016-09-14,0.0009019335683460028
2016-09-15,0.005226170120810059
2016-09-16,-0.007171030320217264
2016-09-19,-0.0012640933711981495
2016-09-20,-0.005243270735091676
2016-09-21,0.012359452422851191
2016-09-22,-0.005565847940931734
2016-09-23,-0.009026834668057537
2016-09-26,-0.00564761203402786
2016-09-27,0.000549575008398584
2016-09-28,0.0058601266519719974
2016-09-29,-0.010013102599673362
2016-09-30,0.005884724438020239
2016-10-03,-0.0020110599914680005
2016-10-04,-0.017219195155514955
2016-10-05,0.0016774947081976688
2016-10-06,0.0029772606925724254
2016-10-07,0.00597598863913551
2016-10-10,0.0051976218497489235
2016-10-11,-0.005540539428646629
2016-10-12,0.009285147271352656
2016-10-13,0.009383523494487456
2016-10-14,-0.009660929789737316
2016-10-17,-0.011963693755384086
2016-10-18,0.013599077260041836
2016-10-19,-0.0161737023867915
2016-10-20,-0.006351542102553065
2016-10-21,0.0022561397279821094
2016-10-24,-0.0033764965562147475
2016-10-25,0.005834640863260354
2016-10-26,0.0041167484546560384
2016-10-27,-0.012299610959557561
2016-10-28,0.022830183488236733
2016-10-31,0.0023980539861017114
2016-11-01,-0.017114626704523572
2016-11-02,-0.009548673073906055
2016-11-03,-0.0032133530928930565
2016-11-04,-0.0022762053105311875
2016-11-07,0.023569925346906162
2016-11-08,0.03268351907043976
2016-11-09,-0.011688591918991409
2016-11-10,-0.03002179242512404
2016-11-11,0.003564164119082669
2016-11-14,0.018317681300414446
2016-11-15,0.008443503293203314
2016-11-16,-0.008919014387258062
2016-11-17,-0.004224031855934118
2016-11-18,0.0001845178676980197
2016-11-21,0.014936561277479443
2016-11-22,0.03597348566836511
2016-11-23,-0.0035071870340810385
2016-11-25,0.012319337574745903
2016-11-28,-0.002607745089176605
2016-11-29,0.004880794503857366
2016-11-30,-0.013183211065220357
2016-12-01,0.004570259609399496
2016-12-02,0.008398880373716722
2016-12-05,-0.0015616078683600154
2016-12-06,0.0015640503016174367
2016-12-07,0.018046388583034423
2016-12-08,-0.006647358039998941
2016-12-09,0.014241652877541977
2016-12-12,0.004229102691716724
2016-12-13,0.01061352548760075
2016-12-14,-0.01483598182607837
2016-12-15,0.0060913196788441315
2016-12-16,0.00117745803091851
2016-12-19,0.004871246429276388
2016-12-20,0.005182375083431667
2016-12-21,0.0013304675640748442
2016-12-22,0.0
2016-12-23,0.0011625387222098382
2016-12-27,0.003483734369726932
2016-12-28,0.0006612328946793422
2016-12-29,0.006938859394247432
2016-12-30,-0.007875656190463154
2017-01-03,0.002811337383427537
2017-01-04,0.006926440612897933
2017-01-05,-0.002129277200813462
2017-01-06,-0.00377471626475101
2017-01-09,-0.009941899377221675
2017-01-10,0.00435142898737495
2017-01-11,0.0023325448855722186
2017-01-12,0.023607928984901827
2017-01-13,0.002436307431436635
2017-01-17,0.0059947733523508795
2017-01-18,0.0032213667727214457
2017-01-19,-0.0008029577550154876
2017-01-20,0.009640001054648017
2017-01-23,0.004455879622279113
2017-01-24,0.0028517127702070155
2017-01-25,-0.0031596302758616357
2017-01-26,-0.007607004842460241
2017-01-27,-0.0006386757602733217
2017-01-30,-0.003195660953950852
2017-01-31,-0.002405155724250485
2017-02-01,0.00417817879550797
2017-02-02,0.010721625368052878
2017-02-03,0.0019000445840997582
2017-02-06,-0.010745678476521303
2017-02-07,0.01006366201020259
2017-02-08,0.0026887231180430238
2017-02-09,0.006940032334097124
2017-02-10,-0.008928603813766145
2017-02-13,0.0025288552850331047
2017-02-14,-0.006306071727845919
2017-02-15,0.006663471033088397
2017-02-16,-0.014184326830170346
2017-02-17,-0.0650678124027736
2017-02-21,0.008036843444455322
2017-02-22,0.0037316176203738838
2017-02-23,-0.0018588722098944466
2017-02-24,0.000846786672574984
2017-02-27,-0.0023687411667202563
2017-02-28,0.006444206168501498
2017-03-01,0.002358653597169358
2017-03-02,0.005715344630779606
2017-03-03,-0.004846892286215709
2017-03-06,-0.004198869355676815
2017-03-07,-0.00337341218354259
2017-03-08,-0.007276964129041885
2017-03-09,0.006307662629295718
2017-03-10,0.00271041165101793
2017-03-13,-0.0023652845757455854
2017-03-14,-0.0016934336884955048
2017-03-15,0.006955069189058083
2017-03-16,-0.00892870771734644
2017-03-17,0.006289350151823747
2017-03-20,-0.003378455940536762
2017-03-21,-0.032372808039130896
2017-03-22,-0.0031529183010780004
2017-03-23,0.012124296171034166
2017-03-24,-0.00277770203709804
2017-03-27,0.000870493554859797
2017-03-28,0.002261244734451884
2017-03-29,-0.0008678615677805146
2017-03-30,-0.007990142517980914
2017-03-31,0.002276378793097944
2017-04-03,-0.00611500902556128
2017-04-04,-0.0019331940244413648
2017-04-05,-0.0001763351648312872
2017-04-06,-0.0031704252306793412
2017-04-07,-0.0031809535602128625
2017-04-10,0.007848813758728257
2017-04-11,0.0024778408775478766
2017-04-12,0.006885388318695895
2017-04-13,-0.015605634677535174
2017-04-17,0.008015758842517151
2017-04-18,0.010602277314075703
2017-04-19,0.001574085866799635
2017-04-20,0.0038407769693469263
2017-04-21,-0.0026089254884547053
2017-04-24,0.010985329138992084
2017-04-25,-0.006726688192782104
2017-04-26,-0.0032989949349334635
2017-04-27,-0.005052199261060597
2017-04-28,0.007529490951506457
2017-05-01,-0.011817856736406118
2017-05-02,0.0008792835378836905
2017-05-03,-0.0017571979628107082
2017-05-04,0.007569075796956648
2017-05-05,0.002795133136765715
2017-05-08,0.007839454251969302
2017-05-09,-0.011754361372481092
2017-05-10,0.005772470440240207
2017-05-11,0.0024345737133899537
2017-05-12,-0.007286416830708076
2017-05-15,0.004718381211175071
2017-05-16,-0.006609640339429124
2017-05-17,0.005252782837907866
2017-05-18,-0.00818664326712859
2017-05-19,-0.020372234902996444
2017-05-22,0.030656001848220926
2017-05-23,0.010958664991530531
2017-05-24,0.004473598974826798
2017-05-25,0.007707855234224903
2017-05-26,0.0022098896900415443
2017-05-30,-0.01831772690830724
2017-05-31,-0.0039734792537330366
2017-06-01,0.0053771315971520295
2017-06-02,-0.003968253283242795
2017-06-05,-0.004330337544837581
2017-06-06,0.0015654473983739425
2017-06-07,-0.00382134399977474
2017-06-08,-0.01203138481040289
2017-06-09,-0.0021179420363022228
2017-06-12,0.006190264978166438
2017-06-13,0.0014065168820716067
2017-06-14,0.0003509816729962978
2017-06-15,-0.0005265950237604011
2017-06-16,-0.03353215252655073
2017-06-19,-0.004178019090428475
2017-06-20,-0.0027364690925092416
2017-06-21,-0.01042605456752399
2017-06-22,-0.0027725183080712368
2017-06-23,-0.006858164123217936
2017-06-26,0.003919457066637655
2017-06-27,-0.01691791156032174
2017-06-28,0.00018930071596545694
2017-06-29,-0.017016436250932188
2017-06-30,0.0030773884978299026
2017-07-03,0.000766938844421361
2017-07-05,-0.0036405271767079306
2017-07-06,-0.0061536907473369595
2017-07-07,-0.0019349293023355196
2017-07-10,-0.0120201295343898
2017-07-11,0.009879464234001212
2017-07-12,0.005478100478015335
2017-07-13,-0.0007783496782576282
2017-07-14,0.0074001301710810985
2017-07-17,0.0011599949827671985
2017-07-18,-0.015446952627119703
2017-07-19,0.030986624990134715
2017-07-20,-0.012364676150350196
2017-07-21,0.0015408084584278559
2017-07-24,0.00019223309504834418
2017-07-25,0.009998116248484124
2017-07-26,0.0015229160465810576
2017-07-27,0.00874368781363799
2017-07-28,-0.00414554512579679
2017-07-31,-0.00037809472222261054
2017-08-01,-0.005868045250097764
2017-08-02,0.0036175900277795048
2017-08-03,0.005691667967403946
2017-08-04,0.0032068221260603824
2017-08-07,0.0011282730732871116
2017-08-08,0.00018775581963725863
2017-08-09,-0.0007511621974801708
2017-08-10,0.0007517268662848853
2017-08-11,0.006760832979257891
2017-08-14,0.004476614243186239
2017-08-15,-0.0022285623922738695
2017-08-16,0.004838982156738725
2017-08-17,-0.0005556269746129772
2017-08-18,-0.005003606953894013
2017-08-21,0.002421385926276054
2017-08-22,0.00334447604808652
2017-08-23,0.003518349127768383
2017-08-24,-0.03155531559303759
2017-08-25,-0.020579420182206376
2017-08-28,-0.012840606648465869
2017-08-29,0.001379634480091152
2017-08-30,-0.01102138078447712
2017-08-31,-0.08059668437275225
2017-09-01,-0.01731649634822996
2017-09-05,0.027973659516142613
2017-09-06,0.018427237381341444
2017-09-07,-0.002945515027677148
2017-09-08,0.011183648197124807
2017-09-11,-0.003964544187317176
2017-09-12,-0.007333189965739617
2017-09-13,0.006542823216263871
2017-09-14,0.0012576372920709566
2017-09-15,0.02052382763792915
2017-09-18,-0.01354376236646615
2017-09-19,-0.01560198101625998
2017-09-20,-0.01711767632087502
2017-09-21,-0.01827549058932676
2017-09-22,-0.011607597526103408
2017-09-25,0.032129482295835565
2017-09-26,0.0019319428777191394
2017-09-27,0.008142203312046181
2017-09-28,0.0
2017-09-29,-0.004888315202298044
2017-10-02,0.0008547470187580952
2017-10-03,-0.014298185645812866
2017-10-04,0.008010294032388954
2017-10-05,0.0006440798381561752
2017-10-06,-0.0023608524405908105
2017-10-09,-0.020869324110573073
2017-10-10,0.016040540754451493
2017-10-11,-0.010812821481752777
2017-10-12,0.013218322823868478
2017-10-13,0.004131362711841113
2017-10-16,0.010177762807479063
2017-10-17,-0.010932646884224684
2017-10-18,-0.010836470738836312
2017-10-19,-0.005915956154193158
2017-10-20,0.013224697940309671
2017-10-23,0.01044143446736201
2017-10-24,-0.006888848107283629
2017-10-25,0.001733971345867058
2017-10-26,0.028348899686112317
2017-10-27,0.012836453186433339
2017-10-30,-0.03677516939808312
2017-10-31,0.021785976164509835
2017-11-01,0.0033777880099246094
2017-11-02,-0.014307012787799667
2017-11-03,-0.007897425859686669
2017-11-06,-0.022590294990932902
2017-11-07,0.01760949747752827
2017-11-08,0.020116484908503818
2017-11-09,-0.032230316850219265
2017-11-10,0.039000804565715974
2017-11-13,-0.003163168179509568
2017-11-14,0.011423706903609832
2017-11-15,-0.029073323331245793
2017-11-16,0.0409304949690803
2017-11-17,0.028973695079724582
2017-11-20,0.004223520027732963
2017-11-21,-0.08191475149025274
2017-11-22,0.020287848661603824
2017-11-24,-0.015607982152065825
2017-11-27,0.016072731003209162
2017-11-28,0.0034202841303052622
2017-11-29,0.04367311476312086
2017-11-30,0.006327584615782422
2017-12-01,-0.0016226769148857123
2017-12-04,0.02234862219907252
2017-12-05,-0.009737603210844048
2017-12-06,0.007224280691047857
2017-12-07,-0.018131161135566898
2017-12-08,-0.006696235403508388
2017-12-11,-0.008171497607653122
2017-12-12,0.02492260904498278
2017-12-13,-0.011454867897765397
2017-12-14,-0.012807582075759605
2017-12-15,0.021210869947715816
2017-12-18,0.001411862347944659
2017-12-19,-0.01772103917708201
2017-12-20,-0.009224533004731805
2017-12-21,0.00703494099583768
2017-12-22,0.0020544493400103114
2017-12-26,-0.009841967661629702
2017-12-27,0.006005103388384114
2017-12-28,-0.0024701915169725863
2017-12-29,-0.007222091601641556
2018-01-02,-0.014966038679423144
2018-01-03,-0.014137569457889576
2018-01-04,0.008347098481283677
2018-01-05,0.0038211150514382286
2018-01-08,0.007189862881337161
2018-01-09,0.0004226357190635355
2018-01-10,-0.0312895600930585
2018-01-11,-0.0015276943329621817
2018-01-12,-0.005245838437718087
2018-01-16,0.0204350233511017
2018-01-17,0.011197196464471482
2018-01-18,-0.015119307527461268
2018-01-19,0.024648644804941888
2018-01-22,0.005486573499151826
2018-01-23,-0.0016790595048294943
2018-01-24,-0.009880293887226
2018-01-25,0.007643273318898691
2018-01-26,-0.002528466646874783
2018-01-29,-0.008237933468189018
2018-01-30,-0.01171454747241607
2018-01-31,0.003232679628675905
2018-02-01,0.00494099964695871
2018-02-02,-0.04660131912140175
2018-02-05,-0.00851995843387443
2018-02-06,0.020804830167429733
2018-02-07,-0.007532149570950608
2018-02-08,0.0006697577554692913
2018-02-09,0.020076118533387977
2018-02-12,0.012682885692001156
2018-02-13,0.007341958307855778
2018-02-14,0.006645040029072291
2018-02-15,0.01575836287609511
2018-02-16,-0.032075731681779796
2018-02-20,-0.0019492280626512981
2018-02-21,-0.06901024491052188
2018-02-22,0.02470821641626819
2018-02-23,0.0036397775787964104
2018-02-26,0.005666042270583205
2018-02-27,-0.009691059894943788
2018-02-28,-0.02025476898265044
2018-03-01,-0.01788613985873433
2018-03-02,-0.00614922247478078
2018-03-05,0.03569699431063311
2018-03-06,0.008731503539157526
2018-03-07,-0.018678379876740148
2018-03-08,0.0013922008804434505
2018-03-09,0.010895006434585852
2018-03-12,-0.00045831499437432033
2018-03-13,0.00802890549689006
2018-03-14,0.005917358796123651
2018-03-15,-0.02013573002277147
2018-03-16,0.006234403961397961
2018-03-19,0.0004587426408864115
2018-03-20,-0.011009377181816715
2018-03-21,-0.022031423101181002
2018-03-22,-0.0016600390058102432
2018-03-23,0.00403830994769927
2018-03-26,0.0047313334336756
2018-03-27,0.005179901048229629
2018-03-28,0.016865690326491656
2018-03-29,-0.0023033733579825855
2018-04-02,-0.024474657224736518
2018-04-03,0.0007099492042870192
2018-04-04,0.022469247810632975
2018-04-05,0.0057829185523434745
2018-04-06,0.005750118917132507
2018-04-09,-0.010748007033577811
2018-04-10,-0.007457531552530927
2018-04-11,0.005869972027018777
2018-04-12,-0.003968173928375451
2018-04-13,-0.005156003784778207
2018-04-16,0.008480637136453861
2018-04-17,-0.006540356008185255
2018-04-18,-0.01622374704204077
2018-04-19,-0.013623901695910323
2018-04-20,-0.02204946018053655
2018-04-23,0.011892760622131737
2018-04-24,0.005876760035606887
2018-04-25,0.010466994626826098
2018-04-26,0.005300324430422387
2018-04-27,0.008387087993230624
2018-04-30,-0.030892988757911355
2018-05-01,0.004168147709203263
2018-05-02,-0.02442017068318203
