Date,DOC
2015-04-10,-0.00420378559250556
2015-04-13,-0.006097787286442724
2015-04-14,0.007550895393166002
2015-04-15,0.007259744667585721
2015-04-16,0.0011625088786426652
2015-04-17,0.003716329807760932
2015-04-20,0.002544623285735792
2015-04-21,-0.01107759839161182
2015-04-22,-0.015402697936452547
2015-04-23,0.009006886495673605
2015-04-24,-0.002818501872932533
2015-04-27,-0.0009424965595854484
2015-04-28,-0.0009430449096065052
2015-04-29,-0.025725876612871956
2015-04-30,-0.023982541791435774
2015-05-01,0.007694264093236924
2015-05-04,0.003694276483457548
2015-05-05,-0.029447737656101425
2015-05-06,-0.008849468589712695
2015-05-07,0.015659176215690573
2015-05-08,0.014780846520416224
2015-05-11,-0.016323491798323375
2015-05-12,0.0020424874853774977
2015-05-13,-0.01656045442309373
2015-05-14,0.017098563713636494
2015-05-15,0.013754229288313047
2015-05-18,0.000502494397939035
2015-05-19,0.00025121044262754744
2015-05-20,-0.0012552003103534215
2015-05-21,-0.005781768799073994
2015-05-22,-0.0002528353030115671
2015-05-26,-0.010622398731324867
2015-05-27,0.008436006213034197
2015-05-28,-0.008365435348459793
2015-05-29,-0.010224579353504737
2015-06-01,0.010071854312523332
2015-06-02,-0.005113506197687134
2015-06-03,-0.017219330378695497
2015-06-04,0.0013075771399271297
2015-06-05,-0.024288374998209683
2015-06-08,-0.002676753215211214
2015-06-09,-0.0018786224123782391
2015-06-10,0.016402526780251225
2015-06-11,0.00661370390122995
2015-06-12,0.000262521749295086
2015-06-15,-0.013399878775788965
2015-06-16,0.00585892767369578
2015-06-17,0.00979615696479419
2015-06-18,0.0076036638313368154
2015-06-19,-0.018215015916177246
2015-06-22,-0.0042407867583932335
2015-06-23,-0.0071864202940710165
2015-06-24,-0.012600365468741326
2015-06-25,-0.013304563295324479
2015-06-26,0.01513458286924707
2015-06-29,-0.004065610041813494
2015-06-30,-0.007349348437511005
2015-07-01,0.012338853483780055
2015-07-02,0.0016250768024337336
2015-07-06,0.004327085025381372
2015-07-07,0.021809246495351653
2015-07-08,-0.002108241849037018
2015-07-09,-0.006073283757809689
2015-07-10,0.00398497780683349
2015-07-13,0.0039694434929369304
2015-07-14,-0.0034266202788114652
2015-07-15,-0.009521418128358938
2015-07-16,0.009346314277840717
2015-07-17,-0.007936783836115957
2015-07-20,0.006133396313010797
2015-07-21,-0.005036069953207933
2015-07-22,0.011188232993989189
2015-07-23,-0.006058884457913027
2015-07-24,0.007686195937543161
2015-07-27,0.007890672542053778
2015-07-28,0.00835070604955268
2015-07-29,0.003105477292948411
2015-07-30,-0.01315796968854488
2015-07-31,0.010196268723137836
2015-08-03,0.005693375037072013
2015-08-04,0.0
2015-08-05,-0.0072050007505304325
2015-08-06,-0.0017097639864795955
2015-08-07,0.002107971642705264
2015-08-10,-0.005259120419076169
2015-08-11,0.005550909494314693
2015-08-12,0.04074642230540615
2015-08-13,0.0027789932783532922
2015-08-14,0.011838403119289964
2015-08-17,0.013691807024846181
2015-08-18,-0.0017188968175892994
2015-08-19,0.0012297371965461767
2015-08-20,-0.004668313671157498
2015-08-21,-0.014317320658643995
2015-08-24,-0.03856741467629354
2015-08-25,-0.04141693383087197
2015-08-26,0.019293243455338116
2015-08-27,0.011463891818489946
2015-08-28,-0.006325860474993061
2015-08-31,-0.016976072067772074
2015-09-01,-0.011602710145852457
2015-09-02,0.002729679098178117
2015-09-03,-0.004083802255200442
2015-09-04,-0.024603384422233976
2015-09-08,0.024103134658461922
2015-09-09,-0.013957429661873966
2015-09-10,-0.004995927138038314
2015-09-11,0.006694551823461792
2015-09-14,0.009420750210353601
2015-09-15,0.01592098983283985
2015-09-16,0.018103303933557635
2015-09-17,0.018577718806509713
2015-09-18,0.0057322043794125754
2015-09-21,0.0012951377834971023
2015-09-22,-0.009055418248163027
2015-09-23,0.006788531508228335
2015-09-24,-0.003890171740312476
2015-09-25,-0.0002601809975419922
2015-09-28,-0.04114588749470227
2015-09-29,0.013307884235959522
2015-09-30,-0.0016080515058013445
2015-10-01,0.0010736981998080708
2015-10-02,0.006972117552162205
2015-10-05,0.02396866800228792
2015-10-06,0.0026003800639717856
2015-10-07,0.007782454283462803
2015-10-08,0.011582675058812608
2015-10-09,-0.004834792146081068
2015-10-12,0.0025570371816534543
2015-10-13,-0.008161022898079962
2015-10-14,-0.015942677712634024
2015-10-15,0.0067942219955647865
2015-10-16,0.011938516775214403
2015-10-19,0.00820743092121723
2015-10-20,-0.003052921198641756
2015-10-21,0.005358815928209637
2015-10-22,0.009390773115437456
2015-10-23,-0.028413405736202435
2015-10-26,-0.0020703296371983315
2015-10-27,-0.0007779615478240576
2015-10-28,-0.011939063202101585
2015-10-29,0.0044656213793847765
2015-10-30,-0.027196642545237903
2015-11-02,0.013709703891827019
2015-11-03,-0.025988071915403532
2015-11-04,-0.0166072905428456
2015-11-05,0.007171630180456523
2015-11-06,-0.05138203395882701
2015-11-09,-0.02678882007724248
2015-11-10,0.003024988517727367
2015-11-11,-0.002412442453195607
2015-11-12,0.0015114227536630054
2015-11-13,-0.011469998990777719
2015-11-16,0.021984956223832786
2015-11-17,-0.0017928829574467287
2015-11-18,0.020951745480820128
2015-11-19,0.0155381146733784
2015-11-20,0.009237680466915643
2015-11-23,0.011155922875900837
2015-11-24,-0.0011317864315193438
2015-11-25,0.003965007219241867
2015-11-27,0.008180674024791168
2015-11-30,-0.005875807817265599
2015-12-01,0.016887193010171275
2015-12-02,-0.016606751590785618
2015-12-03,-0.012383954502922512
2015-12-04,0.019663570853359458
2015-12-07,0.01006192735012168
2015-12-08,0.0038736574092657072
2015-12-09,-0.00909600695386592
2015-12-10,-0.020862281501580093
2015-12-11,0.011079365814541609
2015-12-14,0.008148494372530957
2015-12-15,0.010312192184143809
2015-12-16,0.024827667429201394
2015-12-17,0.0024224142211166644
2015-12-18,-0.02577856019233049
2015-12-21,0.013230243985105972
2015-12-22,0.007616837964556034
2015-12-23,0.01835877643344519
2015-12-24,0.0026510916671877993
2015-12-28,0.01031202012026644
2015-12-29,0.010468558527057858
2015-12-30,0.001035688258997025
2015-12-31,-0.01060765880901915
2016-01-04,-0.00026158538265219633
2016-01-05,0.02171058177409435
2016-01-06,-0.04019444741422562
2016-01-07,-0.02667392678338132
2016-01-08,-0.002740170532735453
2016-01-11,0.015663255107230434
2016-01-12,-0.002975970190206345
2016-01-13,-0.01763888415013426
2016-01-14,-0.006630121452993354
2016-01-15,0.007786576811821044
2016-01-19,0.0088296433544639
2016-01-20,-0.04348981583569289
2016-01-21,0.018873103575386185
2016-01-22,0.0373280531636182
2016-01-25,-0.00865792005813626
2016-01-26,0.011190138364153723
2016-01-27,-0.04966281900743352
2016-01-28,-0.005964254497617616
2016-01-29,0.026857280794936766
2016-02-01,0.008068947124360015
2016-02-02,-0.010764481339700205
2016-02-03,0.022321340801247258
2016-02-04,-0.006793251677808976
2016-02-05,-0.006141800921668827
2016-02-08,-0.045224680363718184
2016-02-09,-0.1665196953853485
2016-02-10,-0.03953375702402517
2016-02-11,-0.0396914745671435
2016-02-12,0.00497516774943163
2016-02-16,0.02513326653553105
2016-02-17,0.01671598194553714
2016-02-18,0.02594081267283932
2016-02-19,0.011396373596044285
2016-02-22,0.02007023021299803
2016-02-23,-0.014152740311051848
2016-02-24,0.011554944466269035
2016-02-25,0.026652497568363742
2016-02-26,0.008091848533232193
2016-02-29,-0.010702338627174734
2016-03-01,0.03921629477195765
2016-03-02,0.007807106470979486
2016-03-03,0.012911082787337325
2016-03-04,0.0038243760036169583
2016-03-07,0.030793718191580277
2016-03-08,-0.01201119038225218
2016-03-09,0.006857939472635355
2016-03-10,-0.018266289781988854
2016-03-11,0.030274243937313594
2016-03-14,-0.0012240393757294576
2016-03-15,-0.01471064160461688
2016-03-16,0.003421345226455097
2016-03-17,0.020768977428117452
2016-03-18,0.0069843581887130135
2016-03-21,-0.022014517971421177
2016-03-22,-0.007708906684927963
2016-03-23,-0.01709120241900597
2016-03-24,0.0018968586979468682
2016-03-28,0.01546220261662934
2016-03-29,0.023617003405689063
2016-03-30,-0.015178899779028532
2016-03-31,0.00431566504243186
2016-04-01,0.000920826360261584
2016-04-04,0.011039646370997858
2016-04-05,0.0033361492060559605
2016-04-06,0.01783569173340349
2016-04-07,0.010988865627275413
2016-04-08,0.017920275250314033
2016-04-11,0.0008656196613212597
2016-04-12,0.008650572798130307
2016-04-13,0.003430494554946373
2016-04-14,-0.0014244618239678264
2016-04-15,-0.0034235463435401403
2016-04-18,0.005725479684003165
2016-04-19,0.0031314110647706617
2016-04-20,-0.02922804825974301
2016-04-21,-0.03420072117952799
2016-04-22,0.021791840806668406
2016-04-25,0.007405107551354595
2016-04-26,0.014407646917282024
2016-04-27,-0.0078260263714246
2016-04-28,-0.009348620963688048
2016-04-29,-0.0023590602139366146
2016-05-02,0.015370703245048967
2016-05-03,0.014265138268657163
2016-05-04,0.015212306464832626
2016-05-05,-0.016525214945929734
2016-05-06,0.009643257905054492
2016-05-09,0.04167903751972046
2016-05-10,-0.03556536954045719
2016-05-11,-0.017574456034133323
2016-05-12,0.004105529910842121
2016-05-13,-0.001168268232823344
2016-05-16,0.0046785387194554495
2016-05-17,-0.02270098425474687
2016-05-18,-0.031268395092371115
2016-05-19,-0.008300341369917197
2016-05-20,0.0024802558241379113
2016-05-23,0.0037104034118708995
2016-05-24,0.0030804181191561586
2016-05-25,0.000614376555201579
2016-05-26,0.0030694833505167107
2016-05-27,0.011016018601256228
2016-05-31,-0.005145268707376305
2016-06-01,0.007301153609539979
2016-06-02,0.007852808157489788
2016-06-03,0.005993432061223158
2016-06-06,-0.00446814418535002
2016-06-07,0.019149825373896423
2016-06-08,0.009101733137396595
2016-06-09,0.0032006833625868314
2016-06-10,-0.0014502673066428828
2016-06-13,0.004646993355373663
2016-06-14,-0.0026017161057511062
2016-06-15,0.00869549368969591
2016-06-16,0.004023140071397702
2016-06-17,0.006868792996963302
2016-06-20,-0.008811966507530022
2016-06-21,0.004015160176701116
2016-06-22,-0.02742081109924277
2016-06-23,0.0017621808294174812
2016-06-24,0.0035179659140303077
2016-06-27,-0.0014606642216410393
2016-06-28,0.023112919343102778
2016-06-29,0.01143823183608994
2016-06-30,0.0002828307012867626
2016-07-01,-0.0016956535795902283
2016-07-05,0.011607830659873253
2016-07-06,-0.005597280205772437
2016-07-07,-0.01829442556729355
2016-07-08,0.030389896985529186
2016-07-11,0.016694558555144567
2016-07-12,0.01340963991838584
2016-07-13,0.010802189250432193
2016-07-14,-0.012824063016228293
2016-07-15,0.012990656007490387
2016-07-18,-0.0016028738425339917
2016-07-19,0.02033721550590961
2016-07-20,0.005507505278522951
2016-07-21,0.005477251570696007
2016-07-22,0.009079198036997749
2016-07-25,0.004626734584823877
2016-07-26,-0.00665258701780147
2016-07-27,-0.003864304764169435
2016-07-28,0.009051112996807609
2016-07-29,0.005381886542034975
2016-08-01,0.005607822919793559
2016-08-02,-0.012420660943671114
2016-08-03,0.0033367952652172406
2016-08-04,-0.0003894769022314559
2016-08-05,-0.002337686326507993
2016-08-08,0.0007809116435624208
2016-08-09,0.013267367984287626
2016-08-10,0.014120853134700573
2016-08-11,-0.023797361186300714
2016-08-12,0.014782165854622331
2016-08-15,0.009200111671668454
2016-08-16,-0.006584058632077339
2016-08-17,0.009686554738110642
2016-08-18,0.005806775381056006
2016-08-19,-0.009287443997079148
2016-08-22,-0.0012668165450432367
2016-08-23,0.009132681953510913
2016-08-24,-0.008044508728939803
2016-08-25,0.003041197130638551
2016-08-26,-0.021222751678344087
2016-08-29,0.010067074416100663
2016-08-30,0.007411006901999695
2016-08-31,-0.0022830450922722845
2016-09-01,-0.013475568556582163
2016-09-02,0.007216181205365491
2016-09-06,0.026868384883984797
2016-09-07,0.004983597273967133
2016-09-08,-0.018100319514975927
2016-09-09,-0.03712144103204196
2016-09-12,-0.0007870781252173886
2016-09-13,-0.030183619200770506
2016-09-14,-0.0002704108702316077
2016-09-15,0.0024363187233011896
2016-09-16,0.003510682936358034
2016-09-19,0.007534922377866238
2016-09-20,0.0053415730297519115
2016-09-21,0.013549791467251548
2016-09-22,0.019921459564684607
2016-09-23,0.00950891805662879
2016-09-26,0.008146993375287792
2016-09-27,-0.021212525446833608
2016-09-28,0.014964100781716061
2016-09-29,-0.020335872015504353
2016-09-30,-0.01530835040963896
2016-10-03,-0.00895951666647421
2016-10-04,-0.020473072226951272
2016-10-05,-0.014386732347042352
2016-10-06,-0.009914636093203422
2016-10-07,-0.0011125559784231909
2016-10-10,0.004177030014838046
2016-10-11,-0.008596669095728982
2016-10-12,0.009510320622578838
2016-10-13,0.0105292406212536
2016-10-14,-0.006306367929834744
2016-10-17,0.002207396720431465
2016-10-18,0.010187097963669123
2016-10-19,0.0043612760861919675
2016-10-20,-0.005156308337562532
2016-10-21,-0.022094884420659655
2016-10-24,0.006415615000592956
2016-10-25,-0.013581050446432985
2016-10-26,-0.014610730072609157
2016-10-27,-0.02822935785937275
2016-10-28,0.0017607428131929392
2016-10-31,0.0032219525598156107
2016-11-01,-0.023180727176091098
2016-11-02,-0.040695809225139934
2016-11-03,-0.01915821128831774
2016-11-04,0.029647798851430762
2016-11-07,0.02506772711994576
2016-11-08,-0.0060223033209999555
2016-11-09,-0.029619615000983868
2016-11-10,-0.03087035526389803
2016-11-11,0.00572650845007483
2016-11-14,0.04626303507462781
2016-11-15,0.00034012068889710534
2016-11-16,-0.003060146217290116
2016-11-17,-0.01909973859673375
2016-11-18,-0.0027814127861699456
2016-11-21,-0.0003488659839849806
2016-11-22,0.025462248471614712
2016-11-23,0.0037416300866344177
2016-11-25,-0.008471622055230332
2016-11-28,0.0041008745222570475
2016-11-29,0.007488354817164922
2016-11-30,-0.002364757570534337
2016-12-01,-0.03115514808769715
2016-12-02,0.016427703679817274
2016-12-05,0.005158360200323786
2016-12-06,0.0068423822005565516
2016-12-07,0.02378528542020164
2016-12-08,-0.0006639569848756466
2016-12-09,-0.0023246057400728715
2016-12-12,0.01031989595133731
2016-12-13,0.0013176040061257943
2016-12-14,-0.04540966739768404
2016-12-15,-0.020682506676193646
2016-12-16,0.02569495322351467
2016-12-19,0.03980816665166054
2016-12-20,-0.009240798093742342
2016-12-21,-0.021652431162033303
2016-12-22,-0.006469397746026728
2016-12-23,0.002741886553681905
2016-12-27,0.003759329172917214
2016-12-28,-0.0122574556245868
2016-12-29,0.0120649743968535
2016-12-30,0.01226152810630654
2017-01-03,0.002018850652632631
2017-01-04,0.022162315522261666
2017-01-05,0.023324687598486715
2017-01-06,0.002247469895181098
2017-01-09,-0.013132768384650828
2017-01-10,-0.024667446381757885
2017-01-11,0.011647319087274566
2017-01-12,0.00032883493256785634
2017-01-13,-0.006247954596701799
2017-01-17,0.015221705790467777
2017-01-18,-0.0042369998855910085
2017-01-19,-0.01931279078162562
2017-01-20,0.003671395688447765
2017-01-23,0.008646594043676625
2017-01-24,-0.002967420249420094
2017-01-25,-0.011904714054225107
2017-01-26,-0.009370690288104555
2017-01-27,-0.0013513901952149077
2017-01-30,0.017252864294998282
2017-01-31,0.008314150283311728
2017-02-01,-0.009234898410153125
2017-02-02,0.021970697381246573
2017-02-03,0.0016283976009452417
2017-02-06,0.005528592013336775
2017-02-07,-0.005498194737821538
2017-02-08,0.0052036926309155795
2017-02-09,-0.007441194803545659
2017-02-10,0.0006519576315471287
2017-02-13,0.017144864618385824
2017-02-14,-0.014262720157856346
2017-02-15,0.0003287137794831807
2017-02-16,0.018408758609653963
2017-02-17,0.002905600139163189
2017-02-21,0.010621084234621714
2017-02-22,0.00764319446763384
2017-02-23,0.015486836253981728
2017-02-24,0.015872976805977324
2017-02-27,0.0027571984666936444
2017-02-28,0.0018334659208358861
2017-03-01,-0.01799339180861881
2017-03-02,-0.0027950563095288095
2017-03-03,0.0028028905464354548
2017-03-06,-0.02173920557421316
2017-03-07,-0.006349295196341198
2017-03-08,-0.030031819732164067
2017-03-09,-0.020092183716834078
2017-03-10,0.0003360062219728288
2017-03-13,0.00067247563050854
2017-03-14,-0.009066861687626271
2017-03-15,0.01931556275622537
2017-03-16,-0.0019948935865261586
2017-03-17,0.003331501090662492
2017-03-20,0.0016594902255286925
2017-03-21,-0.005303298813206236
2017-03-22,0.0159952092058826
2017-03-23,0.00262357819871073
2017-03-24,0.0013086439482474788
2017-03-27,0.005880388063320252
2017-03-28,0.006820172063377372
2017-03-29,0.0006454821540056166
2017-03-30,-0.0009671265718756983
2017-03-31,0.00935759397217173
2017-04-03,-0.005754341060251522
2017-04-04,-0.0016078570936841619
2017-04-05,0.002898294264308987
2017-04-06,0.008349781897030173
2017-04-07,0.012420307604485092
2017-04-10,0.003774990517379395
2017-04-11,-0.003134086416012538
2017-04-12,0.00282941691269456
2017-04-13,0.0
2017-04-17,0.01159863656708704
2017-04-18,0.01611424554089136
2017-04-19,-0.01189406564191553
2017-04-20,0.0037037375188013755
2017-04-21,-0.0006149517022444595
2017-04-24,-0.015076939242821386
2017-04-25,0.0009370326159816589
2017-04-26,-0.012796652986176715
2017-04-27,-0.0037936243886832477
2017-04-28,-0.00507767557196348
2017-05-01,0.003189510155142461
2017-05-02,-0.006041267732155853
2017-05-03,-0.023352337796294975
2017-05-04,-0.008620794686040156
2017-05-05,0.006354846229481348
2017-05-08,0.0013290801230885219
2017-05-09,-0.007965528579451098
2017-05-10,0.016728155827566482
2017-05-11,0.018756287274983796
2017-05-12,0.010658798272432213
2017-05-15,-0.006072173113386148
2017-05-16,-0.003215444254530908
2017-05-17,0.011613014745123884
2017-05-18,0.011479700810343774
2017-05-19,0.0
2017-05-22,0.005043676777797046
2017-05-23,-0.004704888073762237
2017-05-24,-0.0012606588362655824
2017-05-25,-0.004733278107798999
2017-05-26,-0.009829076176922857
2017-05-30,-0.000320002193877178
2017-05-31,0.003843387096206241
2017-06-01,0.00414810500999252
2017-06-02,0.013664074440745688
2017-06-05,-0.0050158531653224925
2017-06-06,-0.006616169894061441
2017-06-07,-0.004123107581164409
2017-06-08,-0.014012527330279467
2017-06-09,0.007105927818142899
2017-06-12,0.014111394178277337
2017-06-13,0.0012653191645892736
2017-06-14,0.00979136371379452
2017-06-15,0.006255703911041355
2017-06-16,0.010569176326642449
2017-06-19,0.010150255356142335
2017-06-20,0.007613134696978108
2017-06-21,-0.0012091079016880446
2017-06-22,0.00393365738389595
2017-06-23,0.006329116131694512
2017-06-26,-0.0002994744639095437
2017-06-27,-0.01887349654495718
2017-06-28,-0.0003054151061298027
2017-06-29,-0.023213513705547473
2017-06-30,-0.0006252663330585939
2017-07-03,0.01846083538634291
2017-07-05,-0.012288823622118472
2017-07-06,-0.031104294241115826
2017-07-07,0.0019259654604311116
2017-07-10,-0.010252935912939187
2017-07-11,0.001942457256199015
2017-07-12,0.016800932905271848
2017-07-13,-0.004448439148029726
2017-07-14,0.013724760441216732
2017-07-17,0.007871471382285833
2017-07-18,0.0015621075128042783
2017-07-19,0.0031192520293006343
2017-07-20,-0.013059886799079878
2017-07-21,-0.0047256402996478375
2017-07-24,-0.007914287666482722
2017-07-25,0.011486939299331977
2017-07-26,0.009148314968552729
2017-07-27,-0.002500735776539531
2017-07-28,-0.00250709580651276
2017-07-31,-0.005654916300239399
2017-08-01,-0.04423404425900124
2017-08-02,-0.007272427806570003
2017-08-03,0.01247478667127222
2017-08-04,-0.005994151351155885
2017-08-07,-0.00971516610005474
2017-08-08,0.0016913281222961096
2017-08-09,-0.007767841468321435
2017-08-10,-0.006466522406341602
2017-08-11,0.002740720051135348
2017-08-14,0.018106873502313547
2017-08-15,-0.021812013763431115
2017-08-16,0.0065181316662987765
2017-08-17,-0.004771715708948632
2017-08-18,-0.01198624070583132
2017-08-21,0.0183705775182208
2017-08-22,-0.014635513776886988
2017-08-23,0.017616532438134325
2017-08-24,-0.0016972633871079612
2017-08-25,0.0044204651025399055
2017-08-28,-0.00880173095646064
2017-08-29,0.007855290489588995
2017-08-30,0.001016613072881034
2017-08-31,0.009140032102331164
2017-09-01,0.011070013068206208
2017-09-05,0.000995363566545615
2017-09-06,-0.0016570370843270732
2017-09-07,0.0009960242522133456
2017-09-08,0.001989687217605507
2017-09-11,0.003972418396287258
2017-09-12,-0.017474627329180814
2017-09-13,-0.011073633742788469
2017-09-14,0.0003393956507709017
2017-09-15,-0.0010175506894761766
2017-09-18,-0.000339723123228719
2017-09-19,-0.011548590315425766
2017-09-20,-0.002062167085322919
2017-09-21,-0.016184545961426045
2017-09-22,-0.024501398398061314
2017-09-25,0.009687919825752456
2017-09-26,-0.004264530254777021
2017-09-27,-0.012847975129542943
2017-09-28,0.006869046949955493
2017-09-29,-0.0007179681245548242
2017-10-02,-0.04024403605419735
2017-10-03,0.010857054330314586
2017-10-04,0.002222241273633463
2017-10-05,0.0029563480853278534
2017-10-06,-0.008106151040279785
2017-10-09,-0.003343161937146455
2017-10-10,-0.014535772041738615
2017-10-11,0.000756363919344194
2017-10-12,-0.0011340124015596365
2017-10-13,-0.0022697347009695834
2017-10-16,-0.005688654097363299
2017-10-17,0.009916325283457761
2017-10-18,-0.00037771861625046643
2017-10-19,-0.0041556110735828655
2017-10-20,0.0
2017-10-23,-0.014415939003692979
2017-10-24,-0.013471833720338
2017-10-25,-0.010534619507922782
2017-10-26,-0.005914764690086449
2017-10-27,0.014280396257247974
2017-10-30,0.00117303599731855
2017-10-31,0.009374743950191888
2017-11-01,0.006966225804143411
2017-11-02,0.035741597456131924
2017-11-03,0.021068385407835732
2017-11-06,-0.011053646517388382
2017-11-07,0.005961226823168575
2017-11-08,-0.0003702644358243301
2017-11-09,0.0011112047470716035
2017-11-10,-0.00036978182559355144
2017-11-13,0.008144783537087807
2017-11-14,-0.007712051928727148
2017-11-15,-0.0040709380274867035
2017-11-16,-0.0026011481081269494
2017-11-17,-0.00149062173680381
2017-11-20,0.0
2017-11-21,0.0
2017-11-22,-0.003357985553615883
2017-11-24,0.006364842281850525
2017-11-27,-0.007068736555743249
2017-11-28,-0.0052453892171304695
2017-11-29,0.01318272717834379
2017-11-30,-0.017100092318244053
2017-12-01,0.008320476608293381
2017-12-04,-0.009752292180352562
2017-12-05,0.006060366658268146
2017-12-06,0.0018825225292529169
2017-12-07,0.006012858868715165
2017-12-08,0.0003738668050812244
2017-12-11,-0.0022409942929527693
2017-12-12,0.015718712491270104
2017-12-13,-0.006263584175441039
2017-12-14,-0.005932910209920594
2017-12-15,0.0007463027840488579
2017-12-18,0.005590733123486569
2017-12-19,-0.03261703471929722
2017-12-20,-0.009961323134113353
2017-12-21,-0.009288104335143155
2017-12-22,0.0027346941516694923
2017-12-26,0.010907516626488478
2017-12-27,-0.0030830558029190103
2017-12-28,0.006185071915855822
2017-12-29,0.0019206356699876803
2018-01-02,-0.006518270068523124
2018-01-03,-0.0003861672918044068
2018-01-04,-0.02471021639490123
2018-01-05,-0.00989725166101596
2018-01-08,0.0007996768836582291
2018-01-09,-0.0211743920510592
2018-01-10,-0.005714261391566167
2018-01-11,-0.007799638202862114
2018-01-12,-0.021928206845669318
2018-01-16,0.003383901997572325
2018-01-17,0.0
2018-01-18,-0.01644134089696292
2018-01-19,0.003857254113716735
2018-01-22,0.009820747440654642
2018-01-23,0.02663872738752482
2018-01-24,-0.0028830189187378785
2018-01-25,0.007021861533724305
2018-01-26,-0.006152788980332002
2018-01-29,-0.00907973267848794
2018-01-30,-0.017908780856230377
2018-01-31,0.021204316739899642
2018-02-01,-0.021179368794566167
2018-02-02,0.012303662495452228
2018-02-05,-0.025565987097847187
2018-02-06,0.009032585058782239
2018-02-07,-0.0034101648622787417
2018-02-08,-0.03165120994707882
2018-02-09,0.02517670107247194
2018-02-12,-0.015510431980603645
2018-02-13,-0.002188544671449355
2018-02-14,-0.029424544571579503
2018-02-15,0.023886249175629093
2018-02-16,0.017496304103622018
2018-02-20,-0.010140976933447843
2018-02-21,-0.028953325536316576
2018-02-22,0.004128583630623739
2018-02-23,0.021470867778029534
2018-02-26,0.003577962277103497
2018-02-27,-0.030748427622831587
2018-02-28,-0.005057857169173063
2018-03-01,0.013401659235964258
2018-03-02,-0.004104676229430448
2018-03-05,0.019230995067658796
2018-03-06,0.0013479424057460943
2018-03-07,0.015253172244973578
2018-03-08,0.010163321460053831
2018-03-09,-0.011373146086461339
2018-03-12,0.02300876259050355
2018-03-13,-0.005190370656554477
2018-03-14,-0.0021736466456215853
2018-03-15,0.0
2018-03-16,0.010457029441528265
2018-03-19,-0.005174585156169531
2018-03-20,-0.01690505776781126
2018-03-21,-0.007054470394526113
2018-03-22,0.003996093048292737
2018-03-23,-0.014152562503456756
2018-03-26,0.0008971905465411378
2018-03-27,0.021514949424547902
2018-03-28,0.026327333214547943
2018-03-29,-0.006840687354769059
2018-04-02,-0.0021522449998782056
2018-04-03,-0.009922111511358689
2018-04-04,0.018300677442208535
2018-04-05,-0.00898612812186661
2018-04-06,0.0017271554169904224
2018-04-09,-0.0025861168484763164
2018-04-10,-0.005186063764960891
2018-04-11,-0.006081658016209857
2018-04-12,-0.02797188602320655
2018-04-13,0.00809311864554707
2018-04-16,0.004906649128241014
2018-04-17,0.011096556179227113
2018-04-18,-0.00482904417996044
2018-04-19,-0.013674545367706292
2018-04-20,-0.0214670916381694
2018-04-23,0.0018287664545102444
2018-04-24,0.017791758124126256
2018-04-25,0.001344548405233903
2018-04-26,0.0017904274592033254
2018-04-27,0.04289544368786724
2018-04-30,0.0008571257502671958
2018-05-01,0.013270451352262125
2018-05-02,-0.009717003731542162
2018-05-03,0.003839723369578385
2018-05-04,0.012089636414156946
2018-05-07,0.014505188100441213
