Date,TSLA
2015-09-02,0.0379667326201818
2015-09-03,-0.008559158628931418
2015-09-04,-0.014822516253377382
2015-09-08,0.0257924872165749
2015-09-09,0.002981841490309778
2015-09-10,-0.0017275792568650639
2015-09-11,0.007083127758706009
2015-09-14,0.011788685834209334
2015-09-15,0.0015008533688181114
2015-09-16,0.03423117949694654
2015-09-17,-0.000686427307326376
2015-09-18,-0.005532854221774852
2015-09-21,0.013736467307306599
2015-09-22,-0.012339109416155347
2015-09-23,0.000459842504490382
2015-09-24,0.007890882645230857
2015-09-25,-0.02360137483948066
2015-09-28,-0.03300761554870424
2015-09-29,-0.00716505256437161
2015-09-30,0.007095082009808129
2015-10-01,-0.03429950833940998
2015-10-02,0.032057758124643954
2015-10-05,-0.005735797824596434
2015-10-06,-0.01905337856419076
2015-10-07,-0.03934404066335062
2015-10-08,-0.022590068231747584
2015-10-09,-0.02659664782558413
2015-10-12,-0.023154721971044956
2015-10-13,0.017023869860745666
2015-10-14,-0.010809577491181055
2015-10-15,0.020426012486898237
2015-10-16,0.025755735523108614
2015-10-19,0.00480158072748571
2015-10-20,-0.06606755350432658
2015-10-21,-0.013800880426347861
2015-10-22,0.0077586303749297425
2015-10-23,-0.01242211222596079
2015-10-26,0.02950887527409196
2015-10-27,-0.022809699646425874
2015-10-28,0.012407945034625278
2015-10-29,-0.006245254663083899
2015-10-30,-0.022208650663342766
2015-11-02,0.03315139413174362
2015-11-03,-0.025445558566223325
2015-11-04,0.11173506172895453
2015-11-05,0.0006043683865557536
2015-11-06,0.0025456895572166793
2015-11-09,-0.030254799225420848
2015-11-10,-0.0391869859962497
2015-11-11,0.011916854312549408
2015-11-12,-0.028026284636262333
2015-11-13,-0.02700290247242554
2015-11-16,0.03436451812394292
2015-11-17,-0.0014463979691021756
2015-11-18,0.033037326654939525
2015-11-19,0.0033021410176179433
2015-11-20,-0.008070393546729338
2015-11-23,-0.010272166508136338
2015-11-24,0.0022961761034103745
2015-11-25,0.052187810783939304
2015-11-27,0.008578708564050963
2015-11-30,-0.005828773569144241
2015-12-01,0.03009640513952827
2015-12-02,-0.021923391675773063
2015-12-03,0.0031036038358105422
2015-12-04,-0.010012412396463
2015-12-07,0.003255441103328094
2015-12-08,-0.01908015011055786
2015-12-09,-0.009703589724369799
2015-12-10,0.011357503870956798
2015-12-11,-0.044259422857554354
2015-12-14,0.007188217785247586
2015-12-15,0.011483228662796385
2015-12-16,0.06069926383234869
2015-12-17,-0.004775935638145934
2015-12-18,-0.01255404258485504
2015-12-21,0.009112170445755297
2015-12-22,-0.011222896648004466
2015-12-23,-0.001087238493853948
2015-12-24,0.003787586036986701
2015-12-28,-0.007026053028503343
2015-12-29,0.03599040660703223
2015-12-30,0.003794452891639599
2015-12-31,0.008064193426244648
2016-01-04,-0.06916383417344563
2016-01-05,8.951501876963697e-05
2016-01-06,-0.019648196488239345
2016-01-07,-0.015476613580219345
2016-01-08,-0.021562746019443524
2016-01-11,-0.014928912731952182
2016-01-12,0.01019968109607805
2016-01-13,-0.04600657570629507
2016-01-14,0.029304524761110118
2016-01-15,-0.005771584676250496
2016-01-19,-0.0013171814898143008
2016-01-20,-0.02940598345394596
2016-01-21,0.006391513633018819
2016-01-22,0.012901930307042342
2016-01-25,-0.030461596504509303
2016-01-26,-0.014359893464118478
2016-01-27,-0.028363311180212625
2016-01-28,0.00866696594809202
2016-01-29,0.007907252180474389
2016-02-01,0.030020838930620908
2016-02-02,-0.07190002137704643
2016-02-03,-0.05088083130264043
2016-02-04,0.010664105137480506
2016-02-05,-0.07260598006471042
2016-02-08,-0.08985239514773324
2016-02-09,0.0017568447590106118
2016-02-10,-0.03089374112383303
2016-02-11,0.04733064290572564
2016-02-12,0.0037881413094784655
2016-02-16,0.027343852480015807
2016-02-17,0.08706565860035376
2016-02-18,-0.011323158733693717
2016-02-19,-0.0011392968371775059
2016-02-22,0.06699479062990088
2016-02-23,-0.0029818286241705128
2016-02-24,0.010101004393246793
2016-02-25,0.047094914915335684
2016-02-26,0.015525816600528097
2016-02-29,0.008353468768718342
2016-03-01,-0.029073080259574557
2016-03-02,0.010678823954507921
2016-03-03,0.039290607872446426
2016-03-04,0.02707681972740761
2016-03-07,0.021140033080221166
2016-03-08,-0.013103370952345483
2016-03-09,0.030207303417474796
2016-03-10,-0.01696052509474255
2016-03-11,0.011307091998520313
2016-03-14,0.036867487272411736
2016-03-15,0.014826854254383681
2016-03-16,0.01644223390939903
2016-03-17,0.02005139734476491
2016-03-18,0.028094340456043643
2016-03-21,0.023975234953553137
2016-03-22,-0.01711979903690175
2016-03-23,-0.04977800018235601
2016-03-24,0.0232275906570083
2016-03-28,0.011020873910291051
2016-03-29,-0.0005646003647661324
2016-03-30,-0.014078972960765879
2016-03-31,0.012693337980441255
2016-04-01,0.03403399570678456
2016-04-04,0.039563979070301736
2016-04-05,0.03433343457363125
2016-04-06,0.038947853163352475
2016-04-07,-0.030969800698537053
2016-04-08,-0.02772166475041915
2016-04-11,-0.0005998457768249255
2016-04-12,-0.008402652353309281
2016-04-13,0.0270760454618868
2016-04-14,-0.010489893292484176
2016-04-15,0.010521694235412493
2016-04-18,-0.002475334060495493
2016-04-19,-0.02564203697895895
2016-04-20,0.010510619221744344
2016-04-21,-0.006720777009723511
2016-04-22,0.021990432529629622
2016-04-25,-0.007605979610801672
2016-04-26,0.007624509088934195
2016-04-27,-0.008946136908751234
2016-04-28,-0.014952135009967504
2016-04-29,-0.028056989923414988
2016-05-02,0.004319697802968259
2016-05-03,-0.03920601056164674
2016-05-04,-0.04201105333661326
2016-05-05,-0.04955961442777834
2016-05-06,0.016073354609201562
2016-05-09,-0.02796256243720341
2016-05-10,-0.0011008885097381071
2016-05-11,0.0012937597581215154
2016-05-12,-0.00803978103371572
2016-05-13,0.001592002938870074
2016-05-16,0.003275341382076302
2016-05-17,-0.01742759842604591
2016-05-18,0.03180885470243422
2016-05-19,0.01913147353519906
2016-05-20,0.023558406194412074
2016-05-23,-0.01843105074925866
2016-05-24,0.007816075741021722
2016-05-25,0.0076637497781955055
2016-05-26,0.02522997924071091
2016-05-27,-0.00923954578720032
2016-05-31,0.0008518675345341453
2016-06-01,-0.016440468601288782
2016-06-02,-0.0027327356754038856
2016-06-03,0.00013700139934802458
2016-06-06,0.007717276207808599
2016-06-07,0.05283668197567204
2016-06-08,0.013686831518021192
2016-06-09,-0.026154878987485475
2016-06-10,-0.0460847232525351
2016-06-13,-0.00420496739684062
2016-06-14,-0.013356605490256634
2016-06-15,0.012746565418183309
2016-06-16,0.0010565546173815221
2016-06-17,-0.011288062840889457
2016-06-20,0.019631474173017693
2016-06-21,-0.0004096198348979563
2016-06-22,-0.10450341756812143
2016-06-23,-0.001322128315258908
2016-06-24,-0.016547827629193046
2016-06-27,0.027957518513328727
2016-06-28,0.016318349791359932
2016-06-29,0.041627392999816326
2016-06-30,0.009943412480724279
2016-07-01,0.019879378262587677
2016-07-05,-0.011639738141737244
2016-07-06,0.002149711537805965
2016-07-07,0.006994990541306256
2016-07-08,0.0038899525017721537
2016-07-11,0.036903805062947104
2016-07-12,-0.0005783013468687592
2016-07-13,-0.009436981531152133
2016-07-14,-0.004493707690691684
2016-07-15,-0.005100971389125797
2016-07-18,0.026542674288099866
2016-07-19,-0.004375689688323026
2016-07-20,0.013761894071912417
2016-07-21,-0.03441934896442955
2016-07-22,0.0080272130645338
2016-07-25,0.03482249963460071
2016-07-26,-0.002173785411705653
2016-07-27,-0.0044442402825445315
2016-07-28,0.0092782587991731
2016-07-29,0.0181258915884297
2016-08-01,-0.02035866545145193
2016-08-02,-0.012216845667703868
2016-08-03,-0.006205976906180188
2016-08-04,0.02134724289646428
2016-08-05,-0.00251507260151429
2016-08-08,-0.01682385523320451
2016-08-09,0.012911226187923619
2016-08-10,-0.014972973712197857
2016-08-11,-0.003279367580152681
2016-08-12,0.003112321193226242
2016-08-15,-8.864212814152506e-05
2016-08-16,-0.008776982760304364
2016-08-17,-0.0016546746205348128
2016-08-18,0.001209501174802119
2016-08-19,0.006666333002271596
2016-08-22,-0.009199968973795603
2016-08-23,0.00856766810594789
2016-08-24,-0.009873672296182856
2016-08-25,-0.007456626175134096
2016-08-26,-0.004389940220988597
2016-08-29,-0.021773698929720697
2016-08-30,-0.017936898094209175
2016-08-31,0.003170288138355737
2016-09-01,-0.05301630375559707
2016-09-02,-0.014892723045455192
2016-09-06,0.0255334510261378
2016-09-07,-0.0055218884189791595
2016-09-08,-0.021565611159450437
2016-09-09,-0.014643244819832146
2016-09-12,0.019694523621018867
2016-09-13,-0.011346487834701269
2016-09-14,0.0018362791436163928
2016-09-15,0.020416452841336197
2016-09-16,0.02484780383791363
2016-09-19,0.00457645297210707
2016-09-20,-0.008238786856348712
2016-09-21,0.0028341798567572685
2016-09-22,0.005896172409194822
2016-09-23,0.004941130603694166
2016-09-26,0.007423489184726462
2016-09-27,-0.015216031256459872
2016-09-28,0.002235048163077513
2016-09-29,-0.027003426930455432
2016-09-30,0.016591937232549814
2016-10-03,0.047394990482537924
2016-10-04,-0.010715983364832038
2016-10-05,-0.013953932130380098
2016-10-06,-0.03578625635704735
2016-10-07,-0.021840779371141483
2016-10-10,0.02207415798926582
2016-10-11,-0.004229886150648454
2016-10-12,0.007046466386483763
2016-10-13,-0.006302456879140883
2016-10-14,-0.018627583354229538
2016-10-17,-0.012976444351751049
2016-10-18,0.02650023191602613
2016-10-19,0.02240090564098618
2016-10-20,-0.021910099567979402
2016-10-21,0.00497237481730628
2016-10-24,0.013344029700076643
2016-10-25,-0.0020714054958987926
2016-10-26,-0.0004941818395456377
2016-10-27,0.008751979915121444
2016-10-28,-0.0198029875608402
2016-10-31,-0.011201655407329203
2016-11-01,-0.03509842661102913
2016-11-02,-0.014518503789442305
2016-11-03,-0.0031911467456550158
2016-11-04,0.01675382136299608
2016-11-07,0.013906348645120303
2016-11-08,0.008954005217394645
2016-11-09,-0.025033363190080093
2016-11-10,-0.024781658082167812
2016-11-11,0.017318643404319323
2016-11-14,-0.03770682709596174
2016-11-15,0.012785831275339055
2016-11-16,0.0008706682793555576
2016-11-17,0.025716307636262092
2016-11-18,-0.019293934240147914
2016-11-21,-0.0027024465131613162
2016-11-22,0.03603947721674805
2016-11-23,0.010304965252273535
2016-11-25,0.018173287121064252
2016-11-28,-0.0026950938729078944
2016-11-29,-0.03339797817354062
2016-11-30,-0.0008967014020552222
2016-12-01,-0.03970439621692412
2016-12-02,-0.002254227571355849
2016-12-05,0.029371246552803765
2016-12-06,-0.0050855909965381585
2016-12-07,0.03927898836940713
2016-12-08,-0.004452545532701246
2016-12-09,-0.0005720111783587001
2016-12-12,0.0013008438960526725
2016-12-13,0.02972509618020802
2016-12-14,0.0027252272268023514
2016-12-15,-0.005586619127426196
2016-12-16,0.02485070240083087
2016-12-19,0.0011852284519540124
2016-12-20,0.02989199578262669
2016-12-21,-0.005220520683151264
2016-12-22,0.00361092210958347
2016-12-23,0.023458878645067793
2016-12-27,0.029014693821664217
2016-12-28,0.0009565849240522617
2016-12-29,-0.02302717301331647
2016-12-30,-0.0046115136580925364
2017-01-03,0.015442882835696947
2017-01-04,0.04608509628379487
2017-01-05,-0.0010573016932267087
2017-01-06,0.009966895409707854
2017-01-09,0.009912262252654847
2017-01-10,-0.006096497424114444
2017-01-11,-0.0006090579683538655
2017-01-12,-0.0006094291460314594
2017-01-13,0.03554165910672369
2017-01-17,-0.009127294759965876
2017-01-18,0.011800718170465796
2017-01-19,0.02265484584252664
2017-01-20,0.003979211340805033
2017-01-23,0.017121013222806347
2017-01-24,0.022858758549190616
2017-01-25,-0.0005499330562692695
2017-01-26,-0.007702287210641479
2017-01-27,0.0017424922931057463
2017-01-30,-0.009171674163915622
2017-01-31,0.005186895116227497
2017-02-01,-0.010677646659077555
2017-02-02,0.009268250070681772
2017-02-03,-0.0008746279419173941
2017-02-06,0.02562376061798921
2017-02-07,-0.0011251188300628323
2017-02-08,0.01786550436031553
2017-02-09,0.027167272901938322
2017-02-10,0.00011148636943625334
2017-02-13,0.04223151490536248
2017-02-14,0.0013542446986194445
2017-02-15,-0.004341936732680907
2017-02-16,-0.03864027372388368
2017-02-17,0.012195542272078752
2017-02-21,0.01895455321252637
2017-02-22,-0.013987544509128647
2017-02-23,-0.06405612128285887
2017-02-24,0.003945460066550499
2017-02-27,-0.04190663914295778
2017-02-28,0.015270331412970961
2017-03-01,0.00011993887695105343
2017-03-02,0.0018399484050042325
2017-03-03,0.004351614767985623
2017-03-06,-0.0014310232140101187
2017-03-07,-0.010429562301419115
2017-03-08,-0.006918982373962046
2017-03-09,-0.007979851500776736
2017-03-10,-0.0049408426009909245
2017-03-13,0.010176830680722393
2017-03-14,0.04805628371511106
2017-03-15,-0.008798421425113223
2017-03-16,0.024713450219121746
2017-03-17,-0.002098847828182704
2017-03-20,0.0016061116267274134
2017-03-21,-0.04291381746799239
2017-03-22,0.017273078068332337
2017-03-23,-0.00090202828464514
2017-03-24,0.03289120992821504
2017-03-27,0.026827796887382016
2017-03-28,0.0267559948391054
2017-03-29,-0.0002523309678981178
2017-03-30,0.0019467497819007917
2017-03-31,0.0013673037946848599
2017-04-03,0.07265538500445645
2017-04-04,0.017352355705321898
2017-04-05,-0.02864668535390913
2017-04-06,0.012542335863124032
2017-04-07,0.012855637977449375
2017-04-10,0.03255773135831275
2017-04-11,-0.011780116939354768
2017-04-12,-0.03845036378853883
2017-04-13,0.024120725067491966
2017-04-17,-0.008421007061268249
2017-04-18,-0.0039477635540767775
2017-04-19,0.017552054419372798
2017-04-20,-0.00985204376039106
2017-04-21,0.010214507204857837
2017-04-24,0.007951603024820342
2017-04-25,0.018699422064641924
2017-04-26,-0.011536362728744365
2017-04-27,-0.004965028404995131
2017-04-28,0.017626304762964118
2017-05-01,0.027891854114518555
2017-05-02,-0.012204567888302154
2017-05-03,-0.02467931806646917
2017-05-04,-0.05002899014132822
2017-05-05,0.04362697085089429
2017-05-08,-0.003761964382840155
2017-05-09,0.045802257580723316
2017-05-10,0.012326461540900224
2017-05-11,-0.00651863161783095
2017-05-12,0.005292405210798323
2017-05-15,-0.027492985952879856
2017-05-16,0.0035773656379796126
2017-05-17,-0.03438380701321975
2017-05-18,0.02270424662501913
2017-05-19,-0.007123221570720428
2017-05-22,-0.0015442325945463908
2017-05-23,-0.020911878559512043
2017-05-24,0.020930680784285283
2017-05-25,0.02130743638162036
2017-05-26,0.026228617616507632
2017-05-30,0.030632936854847692
2017-05-31,0.017636485991062267
2017-06-01,-0.0018767257398862869
2017-06-02,-0.001527722510787366
2017-06-05,0.021980248714097206
2017-06-06,0.0159218742715026
2017-06-07,0.019271708483604266
2017-06-08,0.028777999979157753
2017-06-09,-0.03427033634338705
2017-06-12,0.004729671679755576
2017-06-13,0.04718532194258196
2017-06-14,0.012528228772248573
2017-06-15,-0.013975690849574174
2017-06-16,-0.010497150563255842
2017-06-19,-0.004308019545855357
2017-06-20,0.006598147050542957
2017-06-21,0.01117554424882039
2017-06-22,0.016498465012477537
2017-06-23,0.0021954374532506815
2017-06-26,-0.015543088109582714
2017-06-27,-0.040054017543423526
2017-06-28,0.024477666146892174
2017-06-29,-0.028256648657213446
2017-06-30,0.0023839082899164143
2017-07-03,-0.024861017541874753
2017-07-05,-0.07240087231100589
2017-07-06,-0.05582559174516721
2017-07-07,0.014214882525563466
2017-07-10,0.0090352135473033
2017-07-11,0.03534252795483339
2017-07-12,0.007028925342357439
2017-07-13,-0.018542123378747166
2017-07-14,0.013512209263288222
2017-07-17,-0.0250472625679502
2017-07-18,0.027130254389051922
2017-07-19,-0.009078761803985369
2017-07-20,0.014327017051524393
2017-07-21,-0.004607190366594627
2017-07-24,0.04299636569936682
2017-07-25,-0.008525099770780753
2017-07-26,0.012514701075326817
2017-07-27,-0.027308396738741525
2017-07-28,0.001823831604937487
2017-07-31,-0.034619599719763694
2017-08-01,-0.01205677008226358
2017-08-02,0.019776573954314758
2017-08-03,0.0650526513735219
2017-08-04,0.028292383368331286
2017-08-07,-0.004875225943531958
2017-08-08,0.02829631263376431
2017-08-09,-0.004627365110779436
2017-08-10,-0.02236403470594972
2017-08-11,0.006949935317051015
2017-08-14,0.016570221297372845
2017-08-15,-0.004040664276399042
2017-08-16,0.0016007926501722114
2017-08-17,-0.030283041893870877
2017-08-18,-0.012673311114715258
2017-08-21,-0.027629053784943403
2017-08-22,0.010329693388882788
2017-08-23,0.03345540420719151
2017-08-24,0.00045360154190454693
2017-08-25,-0.013827155730014362
2017-08-28,-0.006866784012039551
2017-08-29,0.004918102123601331
2017-08-30,0.016754972691134018
2017-08-31,0.0077014640323460615
2017-09-01,-0.001404947921586297
2017-09-05,-0.016347760005731682
2017-09-06,-0.01447411322118497
2017-09-07,0.01764727961577761
2017-09-08,-0.02056417827336232
2017-09-11,0.05908562240162629
2017-09-12,-0.00258466740618446
2017-09-13,0.009593398738436676
2017-09-14,0.031155332074128017
2017-09-15,0.005746213391062849
2017-09-18,0.013664753291859899
2017-09-19,-0.025714352807659213
2017-09-20,-0.0031724481425279283
2017-09-21,-0.019871143403731972
2017-09-22,-0.041994069357169206
2017-09-25,-0.017374506834339942
2017-09-26,0.0007536733698372267
2017-09-27,-0.012396827077865047
2017-09-28,-0.004017951352455751
2017-09-29,0.004416978099188951
2017-10-02,0.001260661839917132
2017-10-03,0.019354062073632994
2017-10-04,0.019733448385671926
2017-10-05,0.0009013983077243992
2017-10-06,0.004362107763772327
2017-10-09,-0.03906072378558045
2017-10-10,0.03688687271526536
2017-10-11,-0.0027841047196057733
2017-10-12,0.003045706658163727
2017-10-13,-0.00030928456166490204
2017-10-16,-0.013977550178338238
2017-10-17,0.014689141609866452
2017-10-18,0.010962764159067495
2017-10-19,-0.021798981582458632
2017-10-20,-0.019072835359806528
2017-10-23,-0.023413464914415094
2017-10-24,0.0009494297097303317
2017-10-25,-0.034090140970734484
2017-10-26,0.0010127374519863785
2017-10-27,-0.0162492452064249
2017-10-30,-0.002462011664685293
2017-10-31,0.03577226121725574
2017-11-01,-0.03152052936995098
2017-11-02,-0.06795811899941895
2017-11-03,0.022822982448676532
2017-11-06,-0.010813823575954284
2017-11-07,0.010799941188298634
2017-11-08,-0.005423931052012332
2017-11-09,-0.004599405105758847
2017-11-10,0.0
2017-11-13,0.040958453553772145
2017-11-14,-0.021242868646299873
2017-11-15,0.008422362244802972
2017-11-16,0.0038547989871628996
2017-11-17,0.008160004160156609
2017-11-20,-0.02002852395999022
2017-11-21,0.02937742586698744
2017-11-22,-0.016393380639855182
2017-11-24,0.009436982537875505
2017-11-27,0.003993010599430358
2017-11-28,0.0023357961917807035
2017-11-29,-0.031522607487023624
2017-11-30,0.004259625415678148
2017-12-01,-0.00751174839672486
2017-12-04,-0.004338902370729869
2017-12-05,-0.004914735046491203
2017-12-06,0.03147841020585318
2017-12-07,-0.006448398065581062
2017-12-08,0.01249845338924227
2017-12-11,0.04372799282987505
2017-12-12,0.036848923969736935
2017-12-13,-0.0058645813181393835
2017-12-14,-0.003362543847205468
2017-12-15,0.016455137466531822
2017-12-18,-0.013335307046188238
2017-12-19,-0.02292913127888241
2017-12-20,-0.006402953688585233
2017-12-21,0.008146410493583334
2017-12-22,-0.019477747277796942
2017-12-26,-0.02432353347942262
2017-12-27,-0.01780707079988264
2017-12-28,0.011936903626468931
2017-12-29,-0.012715657450566908
2018-01-02,0.029484572024129463
2018-01-03,-0.010233112708571857
2018-01-04,-0.008289977599700404
2018-01-05,0.006229740634655645
2018-01-08,0.06263821959024418
2018-01-09,-0.00808538113492141
2018-01-10,0.003326413914539472
2018-01-11,0.009408646715617364
2018-01-12,-0.005119110235858537
2018-01-16,0.011421116241414841
2018-01-17,0.02087858455510405
2018-01-18,-0.007460532163804823
2018-01-19,0.015816873268893028
2018-01-22,0.004399674810198428
2018-01-23,0.0034987229726255453
2018-01-24,-0.019558338950656062
2018-01-25,-0.02385156263182675
2018-01-26,0.015430662178036458
2018-01-29,0.019483745784611983
2018-01-30,-0.010614261699658623
2018-01-31,0.024550343604870628
2018-02-01,-0.014281293846785892
2018-02-02,-0.015747955382294898
2018-02-05,-0.03089455173037159
2018-02-06,0.002521527021648984
2018-02-07,0.03302687941110416
2018-02-08,-0.0862898619278617
2018-02-09,-0.015258637910555595
2018-02-12,0.017105860055229627
2018-02-13,0.025116342037434514
2018-02-14,-0.004171050736881843
2018-02-15,0.036486630791516594
2018-02-16,0.004250554934988271
2018-02-20,-0.002146044443117834
2018-02-21,-0.004391140631703427
2018-02-22,0.03861385365210501
2018-02-23,0.016985883239315713
2018-02-26,0.015253507120131848
2018-02-27,-0.017990057260484416
2018-02-28,-0.022593189478732012
2018-03-01,-0.03535822749677753
2018-03-02,0.012661277814635996
2018-03-05,-0.0052816914935877035
2018-03-06,-0.015449266428910424
2018-03-07,0.012492436638843696
2018-03-08,-0.009629843215428147
2018-03-09,-0.005864531827206032
2018-03-12,0.05605653312252623
2018-03-13,-0.010621995702379428
2018-03-14,-0.044494497652946774
2018-03-15,-0.003153405592199232
2018-03-16,-0.01305288982206032
2018-03-19,-0.024241461624452176
2018-03-20,-0.00959942757640797
2018-03-21,0.019256145072983122
2018-03-22,-0.02347326010471351
2018-03-23,-0.024458090225057294
2018-03-26,0.00875508689287341
2018-03-27,-0.08218823758246674
2018-03-28,-0.0766530355251378
2018-03-29,0.032392000767142104
2018-04-02,-0.05129071230255955
2018-04-03,0.05960860827013281
2018-04-04,0.07255264788199489
2018-04-05,0.06544916484533281
2018-04-06,-0.020999583742291605
2018-04-09,-0.03220844689083846
2018-04-10,0.05192293313418306
2018-04-11,-0.012372820864378187
2018-04-12,-0.022762782382571456
2018-04-13,0.021286738456213206
2018-04-16,-0.030398916175858104
2018-04-17,-0.012087505392479714
2018-04-18,0.019674020987929586
2018-04-19,0.02294182395058919
2018-04-20,-0.032791263163394424
2018-04-23,-0.023670076256160577
2018-04-24,0.0003176334310297513
2018-04-25,-0.009772049765610302
2018-04-26,0.017065024181957433
2018-04-27,0.030124724287798443
2018-04-30,-0.0006121312704419068
2018-05-01,0.02048323157183285
2018-05-02,0.0041011301765416786
2018-05-03,-0.055454155423032336
2018-05-04,0.03389002165305066
