Date,XYL
2015-10-06,-0.0050655408141836444
2015-10-07,0.019467150231596397
2015-10-08,0.027908117076196337
2015-10-09,-0.0028581182203283317
2015-10-12,-0.00716522091499705
2015-10-13,-0.008949017835210071
2015-10-14,-0.013399863106361987
2015-10-15,0.025686765564339797
2015-10-16,0.0
2015-10-19,-0.002878500331998768
2015-10-20,0.006928281895335786
2015-10-21,-0.004587115197762892
2015-10-22,0.025921427561732324
2015-10-23,0.016002197322058986
2015-10-26,-0.007736698506621065
2015-10-27,-0.0016708289026964307
2015-10-28,0.014783599589438534
2015-10-29,-0.0010992589794511787
2015-10-30,0.001926086746881106
2015-11-02,0.010505241269369359
2015-11-03,-0.0019104728124752501
2015-11-04,0.0019141297052367445
2015-11-05,0.0038200095201854634
2015-11-06,0.003533053617227333
2015-11-09,-0.012730155754316352
2015-11-10,0.013169027084576346
2015-11-11,0.001083222568561304
2015-11-12,-0.031647772156920495
2015-11-13,0.0025144213865972986
2015-11-16,0.019782323346080988
2015-11-17,0.010929076360466361
2015-11-18,0.012432335384448878
2015-11-19,0.005605657747490778
2015-11-20,-0.004512237744325076
2015-11-23,0.0013329894885270033
2015-11-24,-0.0018637695152451395
2015-11-25,0.004802512520035274
2015-11-27,-0.0021244507242673683
2015-11-30,-0.006918707807956004
2015-12-01,0.008574304664984433
2015-12-02,-0.01833085409693813
2015-12-03,-0.005683722670638214
2015-12-04,0.024768540161551833
2015-12-07,-0.019654912788479195
2015-12-08,-0.0170683800654724
2015-12-09,-0.0005511968228935071
2015-12-10,0.012134318772907715
2015-12-11,-0.01307838653508464
2015-12-14,0.011595486790690668
2015-12-15,0.0016372261306814018
2015-12-16,0.020708584671104147
2015-12-17,-0.02669467682893667
2015-12-18,-0.01700532443383118
2015-12-21,0.008370413252135167
2015-12-22,0.009961520693825943
2015-12-23,0.01726033635708024
2015-12-24,-0.0016158507217274298
2015-12-28,-0.0035068304120736693
2015-12-29,0.0043311362455629165
2015-12-30,-0.006199758593879889
2015-12-31,-0.010034954965182252
2016-01-04,-0.011506655916750375
2016-01-05,-0.0002774231737496802
2016-01-06,-0.01247603380698592
2016-01-07,-0.025827930780300323
2016-01-08,-0.009510527848940908
2016-01-11,-0.008437005109305784
2016-01-12,0.005575215164232983
2016-01-13,-0.02597038311513078
2016-01-14,0.005691938590504764
2016-01-15,-0.017574928407914525
2016-01-19,-0.0006068048354276323
2016-01-20,-0.004854068282108881
2016-01-21,0.013109565337224627
2016-01-22,0.02407475078157928
2016-01-25,-0.008521925851274204
2016-01-26,0.02400693638650253
2016-01-27,0.009840782540874615
2016-01-28,0.0017198374684759266
2016-01-29,0.0286121682976479
2016-02-01,-0.009179603984266205
2016-02-02,-0.021335988482847568
2016-02-03,0.023235445307488334
2016-02-04,0.03952933631811306
2016-02-05,-0.011327018043981285
2016-02-08,-0.012001687804977346
2016-02-09,0.013527811384280941
2016-02-10,-0.007627418519938978
2016-02-11,-0.006038672365560438
2016-02-12,0.022921670298080787
2016-02-16,0.0031183320946686077
2016-02-17,0.01783776446740859
2016-02-18,-0.0034524141214113957
2016-02-19,-0.013322793229238572
2016-02-22,0.016473413900521372
2016-02-23,-0.00850134579018924
2016-02-24,0.004018834510528313
2016-02-25,0.00240233271772472
2016-02-26,0.004259896191607826
2016-02-29,-0.00821849629256266
2016-03-01,0.014167242965294369
2016-03-02,0.002372009099474104
2016-03-03,0.0036813723547048927
2016-03-04,0.0013103769728100012
2016-03-07,0.008633907355391823
2016-03-08,-0.016601993072237198
2016-03-09,0.006330626864649469
2016-03-10,-0.006028634080885498
2016-03-11,0.013977268145649369
2016-03-14,-0.00988342808399667
2016-03-15,0.0018389203171922386
2016-03-16,0.012847246677056834
2016-03-17,0.009836605642522311
2016-03-18,0.011792006155073587
2016-03-21,-0.001266893399722302
2016-03-22,-0.0005067935029896553
2016-03-23,-0.0007614428328230893
2016-03-24,0.011429912155282107
2016-03-28,0.0020086329713095985
2016-03-29,0.01854654312151549
2016-03-30,0.009842941466191357
2016-03-31,-0.003411471614410466
2016-04-01,0.008557351903933696
2016-04-04,-0.011394229276019519
2016-04-05,0.005640146938300283
2016-04-06,0.004389299065907126
2016-04-07,-0.007283425176645042
2016-04-08,0.008070141614431536
2016-04-11,0.0002429530408551983
2016-04-12,0.010186944502909245
2016-04-13,0.00456157817808589
2016-04-14,0.0035848824155098047
2016-04-15,0.006906571403145323
2016-04-18,0.007805332433426404
2016-04-19,0.0023465661637847024
2016-04-20,-0.012643372328546953
2016-04-21,-0.0078253890693476
2016-04-22,0.014818235274724367
2016-04-25,-0.005887594291577147
2016-04-26,0.015399193880468509
2016-04-27,0.0009330319412983457
2016-04-28,-0.017016340313666056
2016-04-29,-0.009248141049822634
2016-05-02,0.011249382104267625
2016-05-03,-0.00875747819803363
2016-05-04,-0.01504279915432627
2016-05-05,0.006787588905798669
2016-05-06,0.008668578918218373
2016-05-09,-0.006922751553401052
2016-05-10,0.022355584445875376
2016-05-11,0.00822968738373997
2016-05-12,0.008395362870676992
2016-05-13,-0.002081268122701707
2016-05-16,0.006488615800231301
2016-05-17,0.0011515733465492506
2016-05-18,-0.0050601712398328225
2016-05-19,-0.004391714431056903
2016-05-20,0.010215889113528887
2016-05-23,0.0033443263351098373
2016-05-24,0.022069141871461806
2016-05-25,0.005847929148355302
2016-05-26,0.00044713752528657835
2016-05-27,-0.003799398312879232
2016-05-31,0.0020188424017817397
2016-06-01,0.0035828595587086287
2016-06-02,0.008701389242949276
2016-06-03,0.005972109573419093
2016-06-06,0.004617564842021693
2016-06-07,0.006347199348347932
2016-06-08,0.010438985267143819
2016-06-09,-0.0034434991725563746
2016-06-10,-0.008207259166234104
2016-06-13,-0.005444594465609076
2016-06-14,-0.0004374637834495543
2016-06-15,-0.0013149232886841
2016-06-16,-0.004825493330107511
2016-06-17,0.00352641547623489
2016-06-20,0.01251937488924626
2016-06-21,-0.0023860543435899606
2016-06-22,-0.001739715052032742
2016-06-23,0.009584181248647239
2016-06-24,-0.0476805425135024
2016-06-27,-0.03217046857475159
2016-06-28,0.007958799399586214
2016-06-29,0.013701682858028308
2016-06-30,0.022909596112081765
2016-07-01,0.004926891002734246
2016-07-05,-0.0006683220923650035
2016-07-06,0.016503230912750633
2016-07-07,0.0010969857725147136
2016-07-08,0.017094225928592666
2016-07-11,0.012496906581465073
2016-07-12,0.002766580397052687
2016-07-13,-0.002121996415987204
2016-07-14,-0.004040792190390108
2016-07-15,0.004697809170209899
2016-07-18,-0.0012755258932751756
2016-07-19,0.00404346365723085
2016-07-20,0.0004240940626560885
2016-07-21,-0.009745791172178886
2016-07-22,0.004706946597369255
2016-07-25,-0.002342356906359866
2016-07-26,0.019850554292669687
2016-07-27,0.0
2016-07-28,0.0023020682633421163
2016-07-29,-0.0016704265110077943
2016-08-01,0.0
2016-08-02,-0.02928239989753645
2016-08-03,-0.003878704434598257
2016-08-04,0.014925187664817319
2016-08-05,0.009164558555488034
2016-08-08,0.002956921796059886
2016-08-09,0.0092649525350057
2016-08-10,-0.0008344719019842683
2016-08-11,0.01357275965229121
2016-08-12,-0.0018539006694275884
2016-08-15,0.0385959895176482
2016-08-16,-0.0023842601284120857
2016-08-17,0.002788708654456906
2016-08-18,0.0019864315037436686
2016-08-19,0.007137195647946459
2016-08-22,0.004921320029546372
2016-08-23,-0.002938331547828077
2016-08-24,-0.004715268856686272
2016-08-25,-0.0015789226551334856
2016-08-26,0.0017791285929613654
2016-08-29,0.009205359097689936
2016-08-30,-0.00019614020704483703
2016-08-31,-0.0021584649354945418
2016-09-01,-0.00884730391077404
2016-09-02,0.01011659359176642
2016-09-06,0.000982190108148373
2016-09-07,-0.0005887025214496022
2016-09-08,0.0021593199707781174
2016-09-09,-0.04701251814531071
2016-09-12,0.023843858366954684
2016-09-13,-0.006625600187375569
2016-09-14,0.00020234353250492276
2016-09-15,0.015558698484522182
2016-09-16,-0.0059692605744009475
2016-09-19,0.011409354427474261
2016-09-20,0.0041561303951804796
2016-09-21,0.02108760769549911
2016-09-22,0.015633990490279803
2016-09-23,-0.020334199541290343
2016-09-26,-0.0011637463827863792
2016-09-27,0.01184670315853853
2016-09-28,0.0021113244230865913
2016-09-29,-0.007469826143920222
2016-09-30,0.012157431127647556
2016-10-03,0.00038152879729547173
2016-10-04,-0.00400222022156127
2016-10-05,-0.005932150761833621
2016-10-06,-0.0023095719844230533
2016-10-07,-0.02064453478463324
2016-10-10,-0.007486132326824713
2016-10-11,-0.013497469787549732
2016-10-12,0.008249200440180404
2016-10-13,-0.008980144240053445
2016-10-14,-0.003825978054403101
2016-10-17,-0.0054577750290091265
2016-10-18,-0.0010163541006313892
2016-10-19,0.006510697076159255
2016-10-20,-0.01111802019367325
2016-10-21,-0.0016351103237682851
2016-10-24,-0.004095122187866229
2016-10-25,-0.012541285328676044
2016-10-26,0.007495445408408186
2016-10-27,-0.007439681680515897
2016-10-28,0.012076181848726941
2016-10-31,-0.005760384449196132
2016-11-01,-0.02358785908922889
2016-11-02,-0.004873628359317261
2016-11-03,0.005962421567054399
2016-11-04,0.003387147643967081
2016-11-07,0.027833236150037965
2016-11-08,0.01523881822987705
2016-11-09,0.02758625717576857
2016-11-10,0.04105825898224791
2016-11-11,0.00018929548086510373
2016-11-14,0.009289434605819213
2016-11-15,0.02836203548461147
2016-11-16,-0.007305966190221724
2016-11-17,-0.006255896339263156
2016-11-18,-0.013330796713825088
2016-11-21,0.003190285965661843
2016-11-22,-0.01010097574611013
2016-11-23,-0.001133907246531063
2016-11-25,0.0011351944517461465
2016-11-28,-0.024187517623664112
2016-11-29,-0.005809576035812003
2016-11-30,0.00467472071348185
2016-12-01,0.0044593347626114
2016-12-02,-0.00019318304611870563
2016-12-05,-0.0015442936277031416
2016-12-06,0.008700516370115707
2016-12-07,-0.0021084861257657517
2016-12-08,-0.003265498936462996
2016-12-09,-0.007901206237780678
2016-12-12,-0.009518436112478268
2016-12-13,0.0
2016-12-14,-0.008236708083233846
2016-12-15,-0.008503118515287178
2016-12-16,-0.0007976261808270158
2016-12-19,0.0131735322086588
2016-12-20,0.0031522011677471706
2016-12-21,-0.001767541510444559
2016-12-22,0.005901904729817664
2016-12-23,-0.002346960269226872
2016-12-27,-0.002940788326240784
2016-12-28,-0.018088692708885912
2016-12-29,-0.003404122439351287
2016-12-30,-0.005022692087514047
2017-01-03,0.002624868244251788
2017-01-04,0.014904183377613789
2017-01-05,-0.009128536622984407
2017-01-06,-0.007009725506124109
2017-01-09,-0.004235815144953858
2017-01-10,-0.004658781152397817
2017-01-11,0.005291195601965892
2017-01-12,-0.022267318411987924
2017-01-13,0.009523713639873366
2017-01-17,-0.01148462991026622
2017-01-18,0.004771604117312478
2017-01-19,0.012802180824484921
2017-01-20,0.00020396709974468408
2017-01-23,-0.011414656917315136
2017-01-24,0.01175256150042192
2017-01-25,0.022009213555956864
2017-01-26,-0.00119636942478063
2017-01-27,-0.000798337984747377
2017-01-30,-0.010989064836673723
2017-01-31,-0.0038386063200668286
2017-02-01,-0.0032446372629829634
2017-02-02,-0.0071212268118568955
2017-02-03,0.009221383120818993
2017-02-06,-0.042030333967619904
2017-02-07,0.0008476679407378729
2017-02-08,-0.004658672788681817
2017-02-09,0.013191148441692668
2017-02-10,0.0054602642614463015
2017-02-13,0.00835389727549174
2017-02-14,-0.009355383444339727
2017-02-15,0.0004193265790191081
2017-02-16,0.0016783707219751864
2017-02-17,0.0010470476221395852
2017-02-21,0.011088171289433513
2017-02-22,-0.0016550142171535276
2017-02-23,-0.015130063312082664
2017-02-24,0.007996538338074233
2017-02-27,0.021920642077940977
2017-02-28,-0.01695577928905856
2017-03-01,0.02971742146396439
2017-03-02,-0.013319834504448513
2017-03-03,-0.003272976061020172
2017-03-06,-0.004104049360977524
2017-03-07,0.005151528014650797
2017-03-08,-0.02521558432047455
2017-03-09,0.0025236437109443788
2017-03-10,0.012377100349460157
2017-03-13,0.00538740577692054
2017-03-14,-0.009686730003857558
2017-03-15,0.010613853726417322
2017-03-16,0.00391272562347722
2017-03-17,0.008410224414659107
2017-03-20,-0.006712667774918524
2017-03-21,-0.01576900061909592
2017-03-22,0.025384991088956532
2017-03-23,-0.007913888251548373
2017-03-24,0.006749909955244826
2017-03-27,-0.002438359505891774
2017-03-28,0.011609166940793614
2017-03-29,-0.0056371688613868765
2017-03-30,0.010326058586690445
2017-03-31,0.006412614305791209
2017-04-03,-0.015332543302187585
2017-04-04,0.01860461708621597
2017-04-05,0.001191386721453469
2017-04-06,0.009716395592645588
2017-04-07,-0.0017674875285570435
2017-04-10,-0.0017706999506872378
2017-04-11,-0.00137971860150099
2017-04-12,-0.025458711839763448
2017-04-13,-0.01012536371789885
2017-04-17,0.01186567194408128
2017-04-18,-0.006672461919465356
2017-04-19,0.004071150600160056
2017-04-20,0.018041750385831223
2017-04-21,0.008562082078515054
2017-04-24,0.016189893503498753
2017-04-25,0.006605869433958134
2017-04-26,-0.006948419642102133
2017-04-27,0.003303849783325541
2017-04-28,-0.004068511736562419
2017-05-01,-0.0017500685457854104
2017-05-02,-0.01773198770497686
2017-05-03,-0.008927014208662376
2017-05-04,0.031225122433149455
2017-05-05,0.015139532339387252
2017-05-08,-0.0019116716361430308
2017-05-09,-0.006704916836789421
2017-05-10,-0.01562222867693508
2017-05-11,-0.0031347763153866115
2017-05-12,0.0019653548762568196
2017-05-15,0.025696416314932025
2017-05-16,-0.009944637700728398
2017-05-17,-0.004249416611515677
2017-05-18,-0.0013578757775750683
2017-05-19,0.010295296029244838
2017-05-22,0.004999127649430779
2017-05-23,0.013630194799621131
2017-05-24,-0.0035986919398841577
2017-05-25,-0.009123784705652893
2017-05-26,-0.013811490628682144
2017-05-30,0.007391575996041677
2017-05-31,0.006758152340442969
2017-06-01,0.005753736317373637
2017-06-02,0.010678693633300762
2017-06-05,0.003773715231001784
2017-06-06,-0.009586358029903597
2017-06-07,0.014613654448623281
2017-06-08,0.0022446990541307166
2017-06-09,0.007278854558069536
2017-06-12,0.0009265307983006288
2017-06-13,-0.004257972069400484
2017-06-14,-0.0024166047744861308
2017-06-15,0.005590674937592022
2017-06-16,0.0016676911926065685
2017-06-19,0.0022202745357617903
2017-06-20,-0.005353356812411003
2017-06-21,-0.006310325880135692
2017-06-22,0.005789905902561232
2017-06-23,0.00891369197972769
2017-06-26,0.0064424319448435075
2017-06-27,-0.003292077056622933
2017-06-28,0.008623814737731994
2017-06-29,-0.0012732098650967139
2017-06-30,0.009653738045716453
2017-07-03,0.000360820279917462
2017-07-05,-0.00919752274622987
2017-07-06,-0.01019284559117728
2017-07-07,0.010481780367899818
2017-07-10,-0.0061875258568032665
2017-07-11,-0.004943985309880605
2017-07-12,0.018034141309507312
2017-07-13,0.009400212172032907
2017-07-14,0.004656147586894477
2017-07-17,0.011051616942834297
2017-07-18,-0.005289136866806432
2017-07-19,0.011520892490793466
2017-07-20,-0.0024532339632216127
2017-07-21,0.012119941500871922
2017-07-24,0.0017357507309525566
2017-07-25,-0.00883594981932867
2017-07-26,-0.0055932101276289226
2017-07-27,-0.0003516341245827226
2017-07-28,0.0010550519804297664
2017-07-31,-0.0035129859097098315
2017-08-01,0.04530224660779858
2017-08-02,0.010455239481628187
2017-08-03,-0.006008091501905177
2017-08-04,0.007723267780362253
2017-08-07,0.0003333666746638819
2017-08-08,-0.0033312272363924533
2017-08-09,-0.0021722788371717483
2017-08-10,-0.012226061772098396
2017-08-11,0.0023738607959487013
2017-08-14,0.012855312176497602
2017-08-15,-0.0003340759190154641
2017-08-16,0.0011694811361113722
2017-08-17,-0.01635241978447144
2017-08-18,0.001356815576915027
2017-08-21,0.004743486729090085
2017-08-22,0.010959443426843185
2017-08-23,0.0005002002481395706
2017-08-24,0.0018334538886941587
2017-08-25,0.006322882350282555
2017-08-28,0.011243609408461142
2017-08-29,0.002131916028126124
2017-08-30,0.00720013337740899
2017-08-31,0.00844828278005938
2017-09-01,-0.0016110175826090645
2017-09-05,-0.0011295792862596743
2017-09-06,0.0019386790717603741
2017-09-07,0.0074167622971925695
2017-09-08,0.004801673055319755
2017-09-11,0.0030265761025236593
2017-09-12,-0.00063535623855282
2017-09-13,0.0012712542813870797
2017-09-14,0.0
2017-09-15,0.004602246596262072
2017-09-18,0.005687405557901926
2017-09-19,0.0026705035017564605
2017-09-20,0.0032901212684230963
2017-09-21,-0.0017178728783220354
2017-09-22,0.012826665006206106
2017-09-25,-0.00447902422241564
2017-09-26,-0.017374865628631997
2017-09-27,-0.005368055690480045
2017-09-28,-0.008729897022017541
2017-09-29,0.00288230642425491
2017-10-02,0.011016886169402884
2017-10-03,0.009633610896228717
2017-10-04,0.009228716722612162
2017-10-05,-0.0007747592744692389
2017-10-06,0.0013958687375656975
2017-10-09,0.00139418235059674
2017-10-10,-0.0003094876748799269
2017-10-11,-0.004951198502600396
2017-10-12,0.00886325667469845
2017-10-13,-0.0026201586146940015
2017-10-16,0.01931702474116892
2017-10-17,-0.041388860490324864
2017-10-18,0.007116878199136201
2017-10-19,0.0032978059434785045
2017-10-20,0.0053216486719955824
2017-10-23,-0.008563045320156504
2017-10-24,0.018059185000866007
2017-10-25,-0.004627617901530989
2017-10-26,0.004338874470443788
2017-10-27,0.0007717447262980404
2017-10-30,-0.003391922374167522
2017-10-31,0.02923913177214299
2017-11-01,-0.0030145309413637245
2017-11-02,0.013756316853192008
2017-11-03,-0.0073066092898158574
2017-11-06,-0.0004508139358132546
2017-11-07,0.0010517880616627284
2017-11-08,-0.0009003973856576142
2017-11-09,-0.004057039299090737
2017-11-10,-0.00045247147426841217
2017-11-13,-0.0033210334428477317
2017-11-14,0.00469496954452886
2017-11-15,-0.006632301797859785
2017-11-16,0.008800967476759292
2017-11-17,-0.0009026600874729729
2017-11-20,0.008581855645273917
2017-11-21,0.006269457296363745
2017-11-22,-0.0008899592703213166
2017-11-24,0.00504811120720472
2017-11-27,-0.0007385135852272517
2017-11-28,0.013009728798839326
2017-11-29,-0.00466972201787208
2017-11-30,0.016715311341733097
2017-12-01,-0.00475886647877477
2017-12-04,-0.0034778454235538936
2017-12-05,-0.013523479428051433
2017-12-06,0.0020635733188800742
2017-12-07,0.005883826015359972
2017-12-08,-0.0027782785490877426
2017-12-11,-0.013344840070676156
2017-12-12,0.003864354403509518
2017-12-13,-0.0007404626494692534
2017-12-14,-0.011705505021496143
2017-12-15,0.013043744934393642
2017-12-18,0.004883771489907485
2017-12-19,-0.0005892294343464721
2017-12-20,-0.0005893922800254137
2017-12-21,-0.0010319370514090265
2017-12-22,-0.0025092762317922013
2017-12-26,-0.0011841624663491146
2017-12-27,0.010815309106590787
2017-12-28,0.0002927614502001852
2017-12-29,-0.0007323316502693134
2018-01-02,-0.001906755371506308
2018-01-03,0.012194019560621383
2018-01-04,0.00667603279566964
2018-01-05,-0.0018744452694662295
2018-01-08,0.003611513693547952
2018-01-09,0.0002876146418022696
2018-01-10,-0.0071940648409459795
2018-01-11,0.014057511930378075
2018-01-12,0.0070033305554839664
2018-01-16,0.0011356424413657695
2018-01-17,0.006804468295130928
2018-01-18,0.0012672885550206736
2018-01-19,0.011250503397271183
2018-01-22,0.010290084050160742
2018-01-23,-0.0005504747413688227
2018-01-24,-0.0005507779307077909
2018-01-25,0.009232627703635421
2018-01-26,0.01597446493202992
2018-01-29,-0.01343905591120309
2018-01-30,-0.004630935440315342
2018-01-31,-0.01108583403127783
2018-02-01,0.035704530675684465
2018-02-02,0.010957078213623017
2018-02-05,-0.03965105675238334
2018-02-06,-0.01830460650398913
2018-02-07,0.006448308365173405
2018-02-08,-0.021589980289750454
2018-02-09,0.008256815194803035
2018-02-12,0.01567364303917529
2018-02-13,0.011677886765506518
2018-02-14,0.010336335032593125
2018-02-15,0.019369993991625867
2018-02-16,0.006691051505377965
2018-02-20,-0.006646578903599432
2018-02-21,0.0060217569738976184
2018-02-22,-0.0017293288616094804
2018-02-23,0.011725720112159
2018-02-26,0.004346018457668244
2018-02-27,-0.00668780766256849
2018-02-28,-0.015445199314484515
2018-03-01,-0.01756546781863233
2018-03-02,0.0032755619152669
2018-03-05,0.004761572024311933
2018-03-06,0.0192252983280643
2018-03-07,0.014612369937632375
2018-03-08,0.010605008318423037
2018-03-09,0.029666802018741167
2018-03-12,-0.017488603189902308
2018-03-13,-0.0014084954492548096
2018-03-14,-0.011157028763714383
2018-03-15,0.006873412820855629
2018-03-16,0.010432581788423878
2018-03-19,-0.003568963978528905
2018-03-20,0.010873784629350514
2018-03-21,0.004049964949187412
2018-03-22,-0.024704166970956898
2018-03-23,-0.021840171895750493
2018-03-26,0.028933781188224872
2018-03-27,-0.020030685204923127
2018-03-28,-0.006682657748311671
2018-03-29,0.014641877213978027
2018-04-02,-0.02366099258848786
2018-04-03,0.0213050351067392
2018-04-04,0.0007821340863933823
2018-04-05,0.010943271810733846
2018-04-06,-0.028350685232479966
2018-04-09,0.0041119144714723
2018-04-10,0.014132860922132062
2018-04-11,-0.007684704515928176
2018-04-12,0.012206742773239077
2018-04-13,-0.003760589578232554
2018-04-16,0.012495354252470836
2018-04-17,0.014011704387796975
2018-04-18,0.004310659626752811
2018-04-19,-0.005933190135309574
2018-04-20,0.006603414556794807
2018-04-23,-0.009587621882668151
2018-04-24,-0.038466399849342636
2018-04-25,0.0005298906870250253
2018-04-26,-0.010591870369976442
2018-04-27,-0.013649018739355645
2018-04-30,-0.010989153718042766
2018-05-01,-0.03470527744454455
