Date,GNRC
2015-10-07,0.010065981287856962
2015-10-08,0.03161512248225895
2015-10-09,-0.016988681582446152
2015-10-12,-0.012199275078257243
2015-10-13,-0.0037735404611465295
2015-10-14,-0.02926998466502262
2015-10-15,-0.0067399975330992845
2015-10-16,-0.0024999891008649078
2015-10-19,-0.016111734981114956
2015-10-20,0.009097525624618408
2015-10-21,-0.026685891934150607
2015-10-22,0.031122643931504212
2015-10-23,0.02551207307825032
2015-10-26,-0.020322418095618744
2015-10-27,-0.038626607978174965
2015-10-28,0.12090774187015674
2015-10-29,0.06206441723597522
2015-10-30,-0.013750016689300537
2015-11-02,0.026299110828621464
2015-11-03,-0.015745607857122312
2015-11-04,0.011292425570174958
2015-11-05,-0.020781698162567808
2015-11-06,-0.022806440301376796
2015-11-09,-0.016855768276619387
2015-11-10,0.000989142325122705
2015-11-11,-0.025691721705023873
2015-11-12,-0.02434074764068772
2015-11-13,0.029106033777649865
2015-11-16,0.012457876174416072
2015-11-17,0.007981369256863546
2015-11-18,-0.007918171407024888
2015-11-19,0.0026604564189545155
2015-11-20,0.004975111788660946
2015-11-23,-0.0042904014534626
2015-11-24,0.028505157712190643
2015-11-25,0.01998062900951192
2015-11-27,-0.0022116807478012035
2015-11-30,0.01646607193386007
2015-12-01,0.013395648773081525
2015-12-02,-0.018751882136286868
2015-12-03,-0.015037579608052964
2015-12-04,-0.0031806736568404936
2015-12-07,0.0038289384588550135
2015-12-08,-0.036872214913211354
2015-12-09,-0.0033002797570629294
2015-12-10,0.02549664009810093
2015-12-11,-0.005489185665581875
2015-12-14,-0.013636366451223014
2015-12-15,-0.018433162653459845
2015-12-16,0.00469481526093829
2015-12-17,-0.027369817085515225
2015-12-18,-0.023335632100848325
2015-12-21,0.016163071209382318
2015-12-22,0.019709532964055976
2015-12-23,0.030857913003558002
2015-12-24,0.015131611762945418
2015-12-28,-0.015230110544633968
2015-12-29,0.01645278085034496
2015-12-30,-0.010683066695580501
2015-12-31,-0.025850753337189225
2016-01-04,-0.02888816248329229
2016-01-05,-0.009339344835307628
2016-01-06,-0.0020949534644217893
2016-01-07,-0.019244200088480157
2016-01-08,-0.0010703063114729794
2016-01-11,0.03714288984026237
2016-01-12,0.03994489706754356
2016-01-13,-0.04834440248137206
2016-01-14,-0.0247042132959987
2016-01-15,-0.024259732019905278
2016-01-19,-0.002925042873500483
2016-01-20,0.04730469330855658
2016-01-21,0.021008417110974564
2016-01-22,0.048353904485265
2016-01-25,-0.1082760712785612
2016-01-26,0.023110754052713567
2016-01-27,0.003585528277452843
2016-01-28,-0.008574482782447546
2016-01-29,0.02414414689347555
2016-02-01,0.034482742421024115
2016-02-02,-0.038775489946942576
2016-02-03,0.0053078420847629815
2016-02-04,0.02569516177955289
2016-02-05,-0.013383644400040029
2016-02-08,0.0062608801800272396
2016-02-09,-0.03491186374792876
2016-02-10,0.0017908036147535888
2016-02-11,0.011083352910309374
2016-02-12,-0.013083480560455607
2016-02-16,0.17341455317265675
2016-02-17,-0.0024428040016698516
2016-02-18,0.040097993471461146
2016-02-19,0.002060026361601741
2016-02-22,0.0020557913771708236
2016-02-23,0.015240342146603636
2016-02-24,-0.0005773804306027364
2016-02-25,-0.014442519220862926
2016-02-26,0.020808995351592197
2016-02-29,-0.0025839835732550664
2016-03-01,0.007196315138780163
2016-03-02,-0.010860275789843388
2016-03-03,0.021092156294790554
2016-03-04,-0.012167524145986541
2016-03-07,0.030077320012889874
2016-03-08,-0.024471559394392384
2016-03-09,-0.004561107575762224
2016-03-10,0.0034365049505860057
2016-03-11,0.016837903458114534
2016-03-14,0.021049676607255652
2016-03-15,0.00054976517802241
2016-03-16,0.007692273834049468
2016-03-17,0.037077442721821896
2016-03-18,0.01235534686367501
2016-03-21,-0.01921573347240979
2016-03-22,0.005824760869387324
2016-03-23,-0.022900834644478563
2016-03-24,-0.010775800719058148
2016-03-28,-0.021514185437497613
2016-03-29,0.020873921336759915
2016-03-30,0.02562700705802179
2016-03-31,-0.010100937379238006
2016-04-01,0.010741076615282008
2016-04-04,-0.023379412390671983
2016-04-05,-0.007888931285946366
2016-04-06,-0.001645225425903063
2016-04-07,-0.0005493122177283594
2016-04-08,0.006045650574143968
2016-04-11,0.006828735204372327
2016-04-12,0.0048833505750196515
2016-04-13,0.02645787035673397
2016-04-14,0.0005260509606224151
2016-04-15,0.004731869107350795
2016-04-18,0.0
2016-04-19,0.007064375958664826
2016-04-20,-0.005456037672438185
2016-04-21,-0.002612290420844432
2016-04-22,0.028025135837391968
2016-04-25,-0.03541399718849525
2016-04-26,0.006339087688865819
2016-04-27,0.01679798503877672
2016-04-28,-0.009550922316755917
2016-04-29,-0.006515507087811123
2016-05-02,-0.0070829083244762225
2016-05-03,-0.011096385360027772
2016-05-04,-0.06973017870883247
2016-05-05,-0.004595055968248385
2016-05-06,0.003750752126011392
2016-05-09,0.0008622816472385608
2016-05-10,0.013498024836944067
2016-05-11,-0.009634461427239338
2016-05-12,0.015164485485759327
2016-05-13,-0.005918801780779859
2016-05-16,0.038843178738411366
2016-05-17,-0.03411572109231942
2016-05-18,0.0008476626113096408
2016-05-19,-0.010728325044102704
2016-05-20,0.02768257364902138
2016-05-23,0.023604618951344802
2016-05-24,0.0252306101404296
2016-05-25,-0.009526345637203781
2016-05-26,0.004007521364037148
2016-05-27,0.0031931592878635673
2016-05-31,0.005570267379917171
2016-06-01,-0.0034292025491555744
2016-06-02,-0.005293725640663216
2016-06-03,0.0010643187568188939
2016-06-06,0.019936204712763583
2016-06-07,0.0023455865283619204
2016-06-08,0.013780618996637406
2016-06-09,-0.01205440370531441
2016-06-10,-0.018431959398628628
2016-06-13,-0.005818598590650481
2016-06-14,0.0029263264140739764
2016-06-15,-0.0029177880139381607
2016-06-16,-0.015961651281871214
2016-06-17,0.0013516959932893258
2016-06-20,0.02645787035673397
2016-06-21,-0.039978970001650516
2016-06-22,-0.021917787316727333
2016-06-23,0.017086851465415442
2016-06-24,-0.04654371736403695
2016-06-27,-0.021952580733133664
2016-06-28,0.002067327039646294
2016-06-29,0.009431172765872464
2016-06-30,0.020729900276573954
2016-07-01,0.013443971195979731
2016-07-05,-0.02709565555189719
2016-07-06,0.008703197749826641
2016-07-07,0.017831432951457726
2016-07-08,0.0406895299870349
2016-07-11,0.02009225704533013
2016-07-12,0.0
2016-07-13,-0.02129356517324532
2016-07-14,0.00353551989384826
2016-07-15,0.00840101750067257
2016-07-18,0.0008063046152200215
2016-07-19,-0.002685345980426801
2016-07-20,0.019655346102127158
2016-07-21,-0.003696841658227923
2016-07-22,0.0058309362144797205
2016-07-25,-0.00685117604752139
2016-07-26,-0.014062053558189569
2016-07-27,0.00995691424661116
2016-07-28,0.0007994296554758584
2016-07-29,0.0061235232648282345
2016-08-01,-0.055305639109660354
2016-08-02,-0.0719887854314043
2016-08-03,0.022638091633562007
2016-08-04,0.037190031930636414
2016-08-05,0.024473552227917805
2016-08-08,-0.0038888719346787948
2016-08-09,0.0044617915417972664
2016-08-10,-0.004997232173465593
2016-08-11,0.007254417422607906
2016-08-12,-0.009972210827442707
2016-08-15,0.039451588729544795
2016-08-16,-0.006998711320357565
2016-08-17,-0.005963708981921445
2016-08-18,0.002454326617995495
2016-08-19,0.003536481883871012
2016-08-22,-0.0037950499312754404
2016-08-23,0.010340165118781997
2016-08-24,0.016967337336248223
2016-08-25,-0.0037076111194793704
2016-08-26,-0.012493286000800907
2016-08-29,0.0
2016-08-30,-0.0013459771118173869
2016-08-31,0.005390856365640184
2016-09-01,0.0187667768701707
2016-09-02,-0.004999963860762735
2016-09-06,-0.021951912216565006
2016-09-07,-0.015143358037401189
2016-09-08,-0.019220125849403913
2016-09-09,-0.041713371431891244
2016-09-12,0.02044992031261117
2016-09-13,-0.02261668790796678
2016-09-14,-0.004393606147137796
2016-09-15,0.028831994523176974
2016-09-16,-0.009436712025600924
2016-09-19,-0.008083105780323674
2016-09-20,-0.00931314578404907
2016-09-21,0.016157438962043802
2016-09-22,0.01069670223337904
2016-09-23,-0.01058349375212364
2016-09-26,-0.008673004791475925
2016-09-27,0.01166514145528974
2016-09-28,0.03055639709581559
2016-09-29,-0.0072726803226070835
2016-09-30,0.022823260644848187
2016-10-03,0.008815418775477868
2016-10-04,0.05707264373424503
2016-10-05,-0.033324746733067956
2016-10-06,0.02004275886422735
2016-10-07,-0.05134920561948808
2016-10-10,-0.005247131497179702
2016-10-11,-0.006663011532945906
2016-10-12,0.00223593722146731
2016-10-13,-0.0033463170619725258
2016-10-14,0.0022383327532304875
2016-10-17,0.010887755247658282
2016-10-18,0.011322835067066439
2016-10-19,0.003276972967837688
2016-10-20,-0.0013609975360213689
2016-10-21,0.00027261206336448573
2016-10-24,0.010899119969108195
2016-10-25,-0.018059250579556374
2016-10-26,0.038978812985174915
2016-10-27,0.011889056303321377
2016-10-28,0.0010444103478894906
2016-10-31,-0.006520605086203335
2016-11-01,-0.03202943596261021
2016-11-02,-0.0043395674544960405
2016-11-03,0.003268938969622326
2016-11-04,0.009774552749295617
2016-11-07,0.032535707014006876
2016-11-08,-0.013020832815931915
2016-11-09,0.05488121194235718
2016-11-10,0.007753911376700229
2016-11-11,-0.006949679514309248
2016-11-14,0.021494642500115235
2016-11-15,0.005382951466913033
2016-11-16,-0.002677065221296515
2016-11-17,0.010492930941411904
2016-11-18,-0.00169040558034661
2016-11-21,-0.0067730715593465884
2016-11-22,0.010472486380760149
2016-11-23,0.014461278617698747
2016-11-25,-0.002138278742257471
2016-11-28,-0.01023810250418522
2016-11-29,-0.018763502165577095
2016-11-30,0.004657970640953302
2016-12-01,0.0036603593839552584
2016-12-02,0.0007293649043964567
2016-12-05,0.010689956956757563
2016-12-06,0.019230843295715117
2016-12-07,0.02570754984342649
2016-12-08,-0.011956781735907307
2016-12-09,-0.0004654516452290425
2016-12-12,-0.007916185018587263
2016-12-13,-0.024642084534621245
2016-12-14,-0.017324379136470447
2016-12-15,0.01836434860915337
2016-12-16,-0.002644881220196793
2016-12-19,-0.0021697240496892922
2016-12-20,0.026576523436564026
2016-12-21,-0.004471697667701946
2016-12-22,-0.005200884396544203
2016-12-23,0.00023760268769335013
2016-12-27,0.0009503662480951913
2016-12-28,-0.02183721719244991
2016-12-29,-0.0021839396890886986
2016-12-30,-0.009241178581921528
2017-01-03,0.029455004879797242
2017-01-04,0.0014306479555485918
2017-01-05,-0.02095240638369611
2017-01-06,-0.00997081366882513
2017-01-09,-0.010316830714582448
2017-01-10,0.012161773458304603
2017-01-11,-0.003923488283509635
2017-01-12,0.00713936295305273
2017-01-13,-0.07137614714828766
2017-01-17,-0.00631749586372965
2017-01-18,0.0029139234530215496
2017-01-19,0.013206550236116277
2017-01-20,0.006256461416863646
2017-01-23,0.0023316102628405666
2017-01-24,0.03515121888406347
2017-01-25,0.009987553895101309
2017-01-26,0.005933198003531759
2017-01-27,-0.009338836722607713
2017-01-30,-0.01066733541370446
2017-01-31,0.00952851663090315
2017-02-01,-0.00024834381396021676
2017-02-02,-0.0007453112868789358
2017-02-03,0.009447967227369514
2017-02-06,-0.0012315083482680178
2017-02-07,0.018249116951658984
2017-02-08,-0.012109469336726852
2017-02-09,0.024515812148936167
2017-02-10,0.010050207220485108
2017-02-13,0.010187166891789001
2017-02-14,-0.06660413211162819
2017-02-15,0.0175879592049748
2017-02-16,-0.008395065495997334
2017-02-17,0.007221138362280888
2017-02-21,-0.0027194217126528253
2017-02-22,0.009915754198460247
2017-02-23,-0.016445801571891128
2017-02-24,-0.019216382920590136
2017-02-27,0.0145038093101717
2017-02-28,-0.020817608191447845
2017-03-01,0.02023567871416554
2017-03-02,-0.004017164317191235
2017-03-03,-0.0050415164475291485
2017-03-06,0.002026805520225272
2017-03-07,-0.009355219697148698
2017-03-08,-0.013272089170835888
2017-03-09,-0.007242596492550657
2017-03-10,0.0072954343800029076
2017-03-13,0.013191886278999698
2017-03-14,-0.030125007547588734
2017-03-15,0.01974203650601858
2017-03-16,-0.0056789161376162856
2017-03-17,-0.0015576680316191638
2017-03-20,-0.010140389987837839
2017-03-21,-0.03362224296184846
2017-03-22,0.005979815181603065
2017-03-23,0.00837615204944897
2017-03-24,-0.0002679078674963087
2017-03-27,0.004824451850721223
2017-03-28,0.0005333860275043012
2017-03-29,-0.0029324660244293144
2017-03-30,0.00294109067290238
2017-03-31,-0.006131686284408411
2017-04-03,-0.006706008803273766
2017-04-04,-0.0029705809877872413
2017-04-05,-0.05769223616076946
2017-04-06,0.028169000185307214
2017-04-07,0.0033547366605839457
2017-04-10,0.008358853222691254
2017-04-11,0.011605471113022015
2017-04-12,-0.02758814857667302
2017-04-13,-0.015449417433552992
2017-04-17,0.01997149153142641
2017-04-18,-0.0016783600920563524
2017-04-19,-0.005323581788170717
2017-04-20,0.013239471005721759
2017-04-21,0.0005560316120356568
2017-04-24,0.020283398393757146
2017-04-25,0.011165572815420965
2017-04-26,0.004309179714770073
2017-04-27,-0.028425887564128116
2017-04-28,-0.029257559665582744
2017-05-01,0.01052040846873692
2017-05-02,0.007315653203025407
2017-05-03,-0.013966480744569298
2017-05-04,0.0107649030121304
2017-05-05,0.011210805001615531
2017-05-08,-0.0016630091531584235
2017-05-09,0.00027757694075902783
2017-05-10,-0.0024979227209855903
2017-05-11,0.002225983141669774
2017-05-12,-0.024430901080834455
2017-05-15,0.017359152559668356
2017-05-16,-0.003076940149694063
2017-05-17,-0.016554437785968545
2017-05-18,-0.003994276539110664
2017-05-19,0.008880016460784734
2017-05-22,-0.0036911148100363667
2017-05-23,0.0025648376231555137
2017-05-24,-0.007106310341993383
2017-05-25,-0.0051531721615561965
2017-05-26,0.002302210965602569
2017-05-30,-0.008900412201948704
2017-05-31,0.0037659636845688294
2017-06-01,0.03665213815698931
2017-06-02,0.000835261568027601
2017-06-05,-0.00890124306072626
2017-06-06,-0.006455221311855386
2017-06-07,-0.0019773924239253615
2017-06-08,0.0005659960948212195
2017-06-09,0.0263083548888019
2017-06-12,-0.006890849184445491
2017-06-13,0.0008327114907198396
2017-06-14,-0.0019412005590234704
2017-06-15,0.0002778083097223494
2017-06-16,-0.011111153496636272
2017-06-19,0.0137640926817173
2017-06-20,-0.012191704761670197
2017-06-21,-0.007854209874041174
2017-06-22,0.004523603399599674
2017-06-23,0.01041381253290763
2017-06-26,-0.008635135379243541
2017-06-27,-0.004495640537401813
2017-06-28,0.009031885183965693
2017-06-29,0.011188853870738535
2017-06-30,-0.0005532629853238769
2017-07-03,0.012731776110535664
2017-07-05,0.004372775259493755
2017-07-06,-0.0195918699511054
2017-07-07,0.0030530284229366433
2017-07-10,0.0002767608300882074
2017-07-11,-0.006639050299762417
2017-07-12,0.0011139213505240164
2017-07-13,-0.0008345644883843706
2017-07-14,0.0030623779498593073
2017-07-17,0.004718345528789358
2017-07-18,0.0
2017-07-19,0.012430960040203942
2017-07-20,0.004365616391560856
2017-07-21,-0.011953339445553879
2017-07-24,0.0032994982157348307
2017-07-25,0.0013702174502789877
2017-07-26,-0.01012596434897195
2017-07-27,0.0005529571129712085
2017-07-28,-0.00359207677123341
2017-07-31,-0.0024958444026724758
2017-08-01,0.02446475461645159
2017-08-02,0.013568521593050775
2017-08-03,0.01097723866565059
2017-08-04,0.012182280710208548
2017-08-07,0.003401288573155581
2017-08-08,0.0075619537696471895
2017-08-09,-0.008540321469203471
2017-08-10,-0.025058806180028426
2017-08-11,0.0010709750244048966
2017-08-14,0.007221194495082628
2017-08-15,-0.014073254950724423
2017-08-16,0.0029625803174571086
2017-08-17,-0.023899118266160757
2017-08-18,0.0016506568310790115
2017-08-21,0.007415557783444049
2017-08-22,0.015267212885273551
2017-08-23,-0.028195569399368514
2017-08-24,0.041724293825091685
2017-08-25,0.023607410388260197
2017-08-28,-0.013734096325504486
2017-08-29,-0.006831374851523964
2017-08-30,0.0436508348989908
2017-08-31,0.023574151766543316
2017-09-01,0.006934095391046613
2017-09-05,0.034185917237205876
2017-09-06,0.036623090213282916
2017-09-07,-0.01697640917358112
2017-09-08,-0.02450406708169861
2017-09-11,0.0026315935971126247
2017-09-12,0.03602954729255248
2017-09-13,-0.010363817761835703
2017-09-14,0.004421657465940365
2017-09-15,0.049119530569504466
2017-09-18,0.017226206162151536
2017-09-19,0.0019539763331417603
2017-09-20,-0.0047670902151488725
2017-09-21,-0.020248210298204228
2017-09-22,0.008444468180338616
2017-09-25,0.0008813816634787308
2017-09-26,-0.006825133665586569
2017-09-27,0.00864551949393988
2017-09-28,0.0026373391623024656
2017-09-29,0.006795295496474729
2017-10-02,0.05856735486252229
2017-10-03,0.0012340883300938632
2017-10-04,0.0012325672332551552
2017-10-05,-0.0002052141133775942
2017-10-06,0.006156356246228345
2017-10-09,-0.006118687426670322
2017-10-10,0.0038990073567373162
2017-10-11,0.003475102003386743
2017-10-12,0.01609290920903983
2017-10-13,0.014033695828986614
2017-10-16,0.006128856215331657
2017-10-17,-0.00786004550951136
2017-10-18,-0.009704924978756191
2017-10-19,-0.013000030517578143
2017-10-20,0.025531958970398172
2017-10-23,0.004939735170618853
2017-10-24,0.01513960771771905
2017-10-25,0.0011620677387667033
2017-10-26,0.0059973182729169405
2017-10-27,-0.0003846241877629719
2017-10-30,-0.0005771215767806925
2017-10-31,0.0026948871528855722
2017-11-01,-0.033595699652019695
2017-11-02,0.01907030356699968
2017-11-03,-0.021442465701372204
2017-11-06,0.007968081774949676
2017-11-07,-0.025494014619186878
2017-11-08,-0.00020284193777952986
2017-11-09,-0.007910738249165328
2017-11-10,0.019014522757660357
2017-11-13,-0.0022070748397831075
2017-11-14,-0.0038206038298395084
2017-11-15,-0.0028259868199670413
2017-11-16,0.01599184365239803
2017-11-17,0.00239096931391769
2017-11-20,-0.030809044115444828
2017-11-21,-0.003691478602841247
2017-11-22,0.0020584287845204496
2017-11-24,0.0016433446149530795
2017-11-27,-0.011279722231197442
2017-11-28,0.013067850655034352
2017-11-29,-0.010851735823935948
2017-11-30,0.017801630536275592
2017-12-01,-0.008948518265084582
2017-12-04,0.0006156121399276682
2017-12-05,-0.005332205301130655
2017-12-06,0.0008247611448937153
2017-12-07,0.0026781469090657595
2017-12-08,0.0039038925119065926
2017-12-11,0.008595950955766707
2017-12-12,0.002840896775899493
2017-12-13,0.006070478811679214
2017-12-14,-0.02433634089827985
2017-12-15,0.008864158318985238
2017-12-18,0.019207242905259214
2017-12-19,-0.009422638545281914
2017-12-20,0.004857350317910791
2017-12-21,0.00966766419908649
2017-12-22,0.004588061786071185
2017-12-26,-0.004169957941372426
2017-12-27,-0.0057826701237027045
2017-12-28,-0.0010027925481045363
2017-12-29,-0.005822142291344035
2018-01-02,-0.030088886605274534
2018-01-03,0.035394561860206286
2018-01-04,0.006836922495829123
2018-01-05,0.0067904963982461375
2018-01-08,-0.017456875040248843
2018-01-09,-0.023823951832379398
2018-01-10,-0.019855204028320417
2018-01-11,0.03439546505820967
2018-01-12,0.00509995915270145
2018-01-16,-0.005682946553591028
2018-01-17,0.03184318238714079
2018-01-18,-0.0027695230813336025
2018-01-19,0.024399911643710803
2018-01-22,0.0011619166150309557
2018-01-23,-0.0013539592609522755
2018-01-24,-0.00251793657613375
2018-01-25,-0.017281541546571577
2018-01-26,0.010472214441911598
2018-01-29,0.005475142405917843
2018-01-30,-0.0184752427474012
2018-01-31,-0.03051319354626103
2018-02-01,0.006131192217238013
2018-02-02,0.0002031715686263702
2018-02-05,-0.019293272350859758
2018-02-06,0.007040798222030409
2018-02-07,-0.004729581270503602
2018-02-08,-0.03863641916585814
2018-02-09,-0.0012894382155119732
2018-02-12,0.0327092837924543
2018-02-13,-0.06167957482064601
2018-02-14,0.03442156548470621
2018-02-15,-0.01781884496409203
2018-02-16,-0.0013115054271259918
2018-02-20,-0.012694200783327947
2018-02-21,-0.00044337081562983993
2018-02-22,0.01241963564861237
2018-02-23,-0.005695555915437911
2018-02-26,0.017845370878672995
2018-02-27,-0.0019480552186502686
2018-02-28,-0.035350272100176494
2018-03-01,-0.02562948294470957
2018-03-02,0.008767906478480914
2018-03-05,0.01784077670445061
2018-03-06,0.016853932584269593
2018-03-07,0.004419906363302806
2018-03-08,0.03432337805076102
2018-03-09,0.012763291007043653
2018-03-12,-0.019533717564657604
2018-03-13,-0.003641859094498101
2018-03-14,-0.0034401172476076214
2018-03-15,-0.0006472228756085885
2018-03-16,0.023100166275341838
2018-03-19,-0.01603710342522635
2018-03-20,0.004932436992663991
2018-03-21,-0.001493804821008804
2018-03-22,-0.03141699491216088
2018-03-23,-0.018755482785631328
2018-03-26,0.02630982992644082
2018-03-27,-0.012489038178065792
2018-03-28,0.0215221039998037
2018-03-29,-0.002823654768247197
2018-04-02,-0.027880609530627765
2018-04-03,0.014340115938416886
2018-04-04,0.009498570815720697
2018-04-05,0.011159700503698522
2018-04-06,-0.019692704294337116
2018-04-09,-0.008609258194630875
2018-04-10,0.020040114204782578
2018-04-11,-0.00043659587784539156
2018-04-12,0.009609054769854408
2018-04-13,-0.005624017393633496
2018-04-16,0.02262338640882411
2018-04-17,0.017655857491798654
2018-04-18,0.0012542093039222824
2018-04-19,-0.014822607026146573
2018-04-20,-0.03009108307414976
2018-04-23,0.01791565843616083
2018-04-24,-0.02060526038481525
2018-04-25,0.004602215199582815
2018-04-26,-0.011780124645066281
2018-04-27,-0.005960275106203117
2018-04-30,-0.0004441585233367906
2018-05-01,-0.0008886270233638971
2018-05-02,0.008450016524416348
