Date,HOLX
2015-05-12,-0.011678876667997273
2015-05-13,0.006794781899604363
2015-05-14,0.006455322599348889
2015-05-15,0.004373222426105272
2015-05-18,0.004934634693192663
2015-05-19,0.020219548946743604
2015-05-20,-0.012174414181515214
2015-05-21,0.0020062968199703324
2015-05-22,0.002574375141441765
2015-05-26,-0.01255345609947256
2015-05-27,0.024270446049534433
2015-05-28,-0.004513394752289512
2015-05-29,0.013601573527450173
2015-06-01,0.01034383357980806
2015-06-02,0.002490319704146593
2015-06-03,0.005520308182899614
2015-06-04,-0.004666538079013516
2015-06-05,0.0030336628638572005
2015-06-08,-0.003299393329911915
2015-06-09,0.008275841022360009
2015-06-10,0.015047859057213397
2015-06-11,0.008086335959476498
2015-06-12,-0.002673857880705288
2015-06-15,-0.005898053900957545
2015-06-16,0.011326810900898154
2015-06-17,-0.0034666951497396292
2015-06-18,0.013379716732434543
2015-06-19,0.010298373399743488
2015-06-22,-0.0039204839979624095
2015-06-23,-0.004723177703830572
2015-06-24,-0.007909286439410024
2015-06-25,0.001594407570840728
2015-06-26,0.014858089511687433
2015-06-29,-0.01620912240221606
2015-06-30,0.011427060668890876
2015-07-01,0.0018391931765231462
2015-07-02,0.007343267019497057
2015-07-06,-0.001822434134399864
2015-07-07,0.011997889479445023
2015-07-08,-0.02577319638307707
2015-07-09,0.004232800281520621
2015-07-10,0.01975764009717218
2015-07-13,0.013691619905171537
2015-07-14,-0.021406730801666773
2015-07-15,-0.0015625357006973095
2015-07-16,-0.00625982466123165
2015-07-17,-0.0023622088239457772
2015-07-20,-0.0028938910947539087
2015-07-21,0.0
2015-07-22,0.002374674115156239
2015-07-23,-0.00973947697379951
2015-07-24,0.007708690158455989
2015-07-27,-0.006594566104095256
2015-07-28,-0.003186376324242346
2015-07-29,0.013052686516234369
2015-07-30,0.07152251664504039
2015-07-31,0.02233128459907019
2015-08-03,-0.0021603493259129136
2015-08-04,-0.0043300530790764125
2015-08-05,0.0215027640196348
2015-08-06,-0.043992447115735134
2015-08-07,0.007916960020234232
2015-08-10,0.01890026046497173
2015-08-11,-0.006504376149934599
2015-08-12,0.01600387537706438
2015-08-13,-0.00405732643082557
2015-08-14,0.017253803704799564
2015-08-17,0.011071787928357057
2015-08-18,-0.007455724801399333
2015-08-19,-0.009154915577880951
2015-08-20,-0.031746036049567716
2015-08-21,-0.027648575555415555
2015-08-24,-0.04302976414056092
2015-08-25,-0.0007888188340727798
2015-08-26,0.018947400544819137
2015-08-27,0.015237606766200784
2015-08-28,0.011447390804415924
2015-08-31,-0.02389328441514771
2015-09-01,-0.0409688249504192
2015-09-02,0.01773239725325415
2015-09-03,0.014519514824499202
2015-09-04,0.0026020940236013423
2015-09-08,0.029587319640949072
2015-09-09,-0.01840180428361582
2015-09-10,0.011556260370045202
2015-09-11,0.018278782225428003
2015-09-14,0.008725965315262707
2015-09-15,0.01680673061203164
2015-09-16,0.009236778652234268
2015-09-17,0.011319875132979274
2015-09-18,-0.009049798831279987
2015-09-21,0.003604847608301265
2015-09-22,-0.008860128035349524
2015-09-23,-0.004832103548894295
2015-09-24,-0.011653303186203057
2015-09-25,-0.017440410229423442
2015-09-28,-0.056000041961669966
2015-09-29,0.0026483658173610536
2015-09-30,0.03354464969069304
2015-10-01,-0.0025556423738472
2015-10-02,0.009992298279427825
2015-10-05,-0.016235398766523135
2015-10-06,-0.03378023723128909
2015-10-07,0.00026683536715976786
2015-10-08,-0.007470618535663109
2015-10-09,0.0021504842665789337
2015-10-12,0.009120176065475327
2015-10-13,-0.010898454520279488
2015-10-14,-0.013974750619670462
2015-10-15,0.026710263802597334
2015-10-16,0.004778346533719002
2015-10-19,0.0182299199266287
2015-10-20,-0.02750392703970983
2015-10-21,-0.005869829866331888
2015-10-22,-0.018518482495749944
2015-10-23,0.01066446248025632
2015-10-26,0.020292208294861336
2015-10-27,0.019093111593301293
2015-10-28,0.028883700274185742
2015-10-29,-0.022003103855275374
2015-10-30,0.004913432904138038
2015-11-02,0.018785371352821656
2015-11-03,0.0032836844560288903
2015-11-04,-0.005035265780284237
2015-11-05,0.011133568360638613
2015-11-06,0.007507488586933286
2015-11-09,-0.015399874757400456
2015-11-10,0.034308794936730225
2015-11-11,-0.0156097412109375
2015-11-12,-0.0163528205508211
2015-11-13,-0.0010075797168418443
2015-11-16,0.0017649948334224064
2015-11-17,0.008054359388653731
2015-11-18,0.013483169183874821
2015-11-19,-0.018231132685019635
2015-11-20,0.004015052786413786
2015-11-23,-0.00024989557492238745
2015-11-24,0.00024995803833016694
2015-11-25,-0.0017495550552558692
2015-11-27,0.0030045756311514182
2015-11-30,0.007239068669214532
2015-12-01,0.021561407174278235
2015-12-02,-0.008491079050297778
2015-12-03,-0.04159532193217641
2015-12-04,0.010211936292507495
2015-12-07,-0.018700982296603996
2015-12-08,0.0
2015-12-09,-0.034509402250818666
2015-12-10,0.007468625413737939
2015-12-11,0.00926657320304991
2015-12-14,-0.016526686019684544
2015-12-15,0.026940471494118823
2015-12-16,0.012727316323812854
2015-12-17,-0.01513208841213598
2015-12-18,0.004687507761021115
2015-12-21,0.009072018079568034
2015-12-22,-0.003596182598278208
2015-12-23,0.0012889723093698624
2015-12-24,0.0061792398950546445
2015-12-28,0.005629411353584857
2015-12-29,0.006361323278710085
2015-12-30,-0.005309711467095912
2015-12-31,-0.016522662007060207
2016-01-04,-0.022227883850598373
2016-01-05,0.0023789673152156965
2016-01-06,0.013185654645138545
2016-01-07,-0.027329497321768592
2016-01-08,-0.021942727274861684
2016-01-11,-0.012859026424528519
2016-01-12,0.01579821690401384
2016-01-13,-0.03219645991945108
2016-01-14,-0.0031012293928920354
2016-01-15,-0.011312260151992382
2016-01-19,-0.013729964382336535
2016-01-20,0.008990759205529608
2016-01-21,-0.025294654928349702
2016-01-22,0.038336751486590215
2016-01-25,0.013632478123181802
2016-01-26,0.02101429052560211
2016-01-27,-0.018386339028405807
2016-01-28,-0.07548226805665115
2016-01-29,0.026307799815944
2016-02-01,0.0424278874387769
2016-02-02,-0.015545483902096646
2016-02-03,0.0077518411964501155
2016-02-04,0.003133920659075473
2016-02-05,-0.055097945957189975
2016-02-08,-0.015629709967206473
2016-02-09,0.004274790523616456
2016-02-10,-0.0030403914860687165
2016-02-11,-0.011284011474571809
2016-02-12,0.005552138042629551
2016-02-16,0.03773016608911828
2016-02-17,0.018918100946153205
2016-02-18,-0.002030742452720724
2016-02-19,0.0026162833894116666
2016-02-22,0.00028989043336125064
2016-02-23,-0.003188423488451053
2016-02-24,0.006397244100252886
2016-02-25,0.015602453221738255
2016-02-26,-0.0019914563808107744
2016-02-29,-0.012827843199856637
2016-03-01,0.02916541410283502
2016-03-02,0.011223387562545373
2016-03-03,-0.0024972294756273605
2016-03-04,-0.03337971453331712
2016-03-07,0.0011511054828012846
2016-03-08,-0.004311627534679285
2016-03-09,-0.0014433960144781821
2016-03-10,-0.002601912465766687
2016-03-11,0.01855070694633154
2016-03-14,0.005976069667619877
2016-03-15,-0.028571382323328787
2016-03-16,0.004076860484168776
2016-03-17,-0.015661279660571625
2016-03-18,0.015910457789541255
2016-03-21,-0.0008700342138963091
2016-03-22,0.01567491737498794
2016-03-23,-0.02829384484071218
2016-03-24,0.010294072768267437
2016-03-28,0.0064046937547572735
2016-03-29,-0.002024868251147227
2016-03-30,0.0
2016-03-31,0.0
2016-04-01,0.002898506496263664
2016-04-04,0.017630076221182733
2016-04-05,-0.012212448632678563
2016-04-06,0.027889627796092054
2016-04-07,-0.013986013986013957
2016-04-08,0.003404225018007523
2016-04-11,-0.009895348733120368
2016-04-12,0.0059965471652672075
2016-04-13,0.0218563856874463
2016-04-14,0.00694444444444442
2016-04-15,-0.0022069470635776023
2016-04-18,0.017141354104749373
2016-04-19,-0.0046208746782289145
2016-04-20,0.018842229970833513
2016-04-21,0.005092431512077056
2016-04-22,-0.0016000366210937589
2016-04-25,0.009348352074155075
2016-04-26,-0.002381586409300973
2016-04-27,0.003448304124254342
2016-04-28,-0.10335721577733703
2016-04-29,-0.009728715630048068
2016-05-02,0.01220600909644598
2016-05-03,0.007647009456858811
2016-05-04,-0.01079973584389271
2016-05-05,-0.004130994162578783
2016-05-06,-0.0008888527199074625
2016-05-09,0.004744953784695527
2016-05-10,0.015643410938249946
2016-05-11,-0.006974765461524646
2016-05-12,-0.011998825559924375
2016-05-13,-0.00029615882791156345
2016-05-16,0.010666684751157396
2016-05-17,-0.01583116112180505
2016-05-18,-0.008638692825846395
2016-05-19,0.0
2016-05-20,0.001802925946269518
2016-05-23,-0.007798389932311411
2016-05-24,0.011184973137982723
2016-05-25,0.0047832539241488
2016-05-26,0.0071406682359778095
2016-05-27,0.016543615909440756
2016-05-31,0.0
2016-06-01,0.007265329878192395
2016-06-02,0.005193315232781881
2016-06-03,-0.014925386207986224
2016-06-06,0.004953437795869764
2016-06-07,-0.006088805130474495
2016-06-08,0.0037923300100508595
2016-06-09,0.015693139143328372
2016-06-10,-0.023176004452335586
2016-06-13,-0.021382529446021925
2016-06-14,-0.009577961576944016
2016-06-15,0.0012088520804740543
2016-06-16,0.017204940430044058
2016-06-17,0.00326411299291518
2016-06-20,0.009760366842756607
2016-06-21,-0.007615651030504655
2016-06-22,0.006788652154228636
2016-06-23,0.044268492949688154
2016-06-24,-0.04239186880439649
2016-06-27,-0.03459396904313394
2016-06-28,0.012754271638415249
2016-06-29,0.021289443228037053
2016-06-30,0.015854288874266764
2016-07-01,0.007225433844657125
2016-07-05,-0.011764702019042228
2016-07-06,0.007549423536528099
2016-07-07,0.023054732549601775
2016-07-08,0.01211268465283899
2016-07-11,-0.008906197943397198
2016-07-12,0.0028081570459739247
2016-07-13,0.0025203067738812646
2016-07-14,0.020391049100376035
2016-07-15,-0.004927465403524622
2016-07-18,0.002475932774851808
2016-07-19,0.001646580009666554
2016-07-20,0.008767114926691022
2016-07-21,-0.010048857548925372
2016-07-22,0.0019204305448297099
2016-07-25,0.0013690919067312901
2016-07-26,0.007109711194973389
2016-07-27,0.010046128522665176
2016-07-28,0.028763432066652106
2016-07-29,0.005748659996644756
2016-08-01,0.012730523315192865
2016-08-02,0.0012826895240563019
2016-08-03,-0.0007686082560880436
2016-08-04,-0.008205120380108122
2016-08-05,0.007497438294707948
2016-08-08,-0.014370063016408419
2016-08-09,0.007289736537599678
2016-08-10,-0.0036184904269237483
2016-08-11,0.007782081530423035
2016-08-12,-0.004375757416272497
2016-08-15,0.008273001352107068
2016-08-16,-0.012564145601712706
2016-08-17,-0.011165840280966233
2016-08-18,0.00787813084651412
2016-08-19,-0.0010422333093830227
2016-08-22,0.0028690821573753578
2016-08-23,0.00884265658885508
2016-08-24,-0.01160094746889584
2016-08-25,0.0023474218108947564
2016-08-26,0.009627867003553892
2016-08-29,-0.0018041158814600111
2016-08-30,-0.006971351948228843
2016-08-31,-0.0010400654310855906
2016-09-01,0.0010411482934342686
2016-09-02,0.0013000321958076544
2016-09-06,-0.0002596292383532095
2016-09-07,0.0044155368557223795
2016-09-08,-0.004396125601108358
2016-09-09,-0.03480519876851662
2016-09-12,0.014531779271924616
2016-09-13,-0.007692331821182008
2016-09-14,-0.00213841263522363
2016-09-15,0.01125095495162598
2016-09-16,-0.0042384065539631255
2016-09-19,0.008512894214558475
2016-09-20,0.008704875557450364
2016-09-21,0.007583605860388198
2016-09-22,0.006488450763573184
2016-09-23,-0.008509490117199148
2016-09-26,-0.01248373297040306
2016-09-27,0.020805822371144256
2016-09-28,-0.0007739623476765711
2016-09-29,-0.01523367311028434
2016-09-30,0.018091307090936315
2016-10-03,0.001287644468266791
2016-10-04,0.006944456027422552
2016-10-05,0.009706187448467407
2016-10-06,-0.0065772408186709486
2016-10-07,0.011968454678492613
2016-10-10,0.007800642815818604
2016-10-11,-0.03395756894529667
2016-10-12,0.0031016477343368543
2016-10-13,-0.012625654757230098
2016-10-14,0.0033925122429683263
2016-10-17,0.0031209084396282005
2016-10-18,0.004148297865648631
2016-10-19,-0.009295135930971754
2016-10-20,0.002606262486373412
2016-10-21,-0.01013775350333379
2016-10-24,0.0023633490956722625
2016-10-25,-0.013099293266584322
2016-10-26,-0.028404559247000805
2016-10-27,-0.013934380950693437
2016-10-28,-0.0030479526153084358
2016-10-31,0.0008337626369800955
2016-11-01,-0.009719480434182692
2016-11-02,-0.008132386897595323
2016-11-03,0.051456029114650415
2016-11-04,0.023931251336656967
2016-11-07,0.01575626169302824
2016-11-08,0.0023267877941524073
2016-11-09,-0.04152696908284825
2016-11-10,0.011840652005267183
2016-11-11,-0.022872256131771018
2016-11-14,-0.007893328858972648
2016-11-15,0.03155000513335793
2016-11-16,-0.003191461083897562
2016-11-17,0.029349047552115426
2016-11-18,-0.005443309725322032
2016-11-21,0.007297435543097253
2016-11-22,-0.004657187530904938
2016-11-23,0.012997140216645553
2016-11-25,0.0023094726653505315
2016-11-28,-0.009728649635303843
2016-11-29,0.007755926439855898
2016-11-30,-0.017957946925601598
2016-12-01,-0.01671889785938474
2016-12-02,0.0074388624823908955
2016-12-05,0.015559076505206049
2016-12-06,0.009867595031879173
2016-12-07,0.002828506353251381
2016-12-08,-0.0010256645007010734
2016-12-09,0.0015400763526949302
2016-12-12,0.018708342738911643
2016-12-13,0.019371080698457055
2016-12-14,0.006663387332512816
2016-12-15,-0.0024516373271346037
2016-12-16,-0.014745600746401966
2016-12-19,-0.0002493968943664271
2016-12-20,-0.0012475810746862548
2016-12-21,-0.0009991781676187417
2016-12-22,0.0020004504376027743
2016-12-23,0.00648869823335807
2016-12-27,-0.001239847495352886
2016-12-28,-0.009682209569700673
2016-12-29,0.004763159797278815
2016-12-30,0.0009979316118464698
2017-01-03,0.0007478214056055865
2017-01-04,-0.002988860324318665
2017-01-05,-0.005995450189562712
2017-01-06,0.0022618786257120327
2017-01-09,0.0042627423368157835
2017-01-10,0.009737812661118506
2017-01-11,0.00618199823169352
2017-01-12,-0.012779564396995124
2017-01-13,0.0002489951876125662
2017-01-17,-0.006222000948262751
2017-01-18,0.0005008879942602906
2017-01-19,-0.008761008313748153
2017-01-20,-0.006313131556390794
2017-01-23,-0.0022871704212918953
2017-01-24,0.0030566161923704094
2017-01-25,0.022600288611191566
2017-01-26,-0.0024832949511198743
2017-01-27,0.010206713487638241
2017-01-30,-0.01084283936797481
2017-01-31,0.009715978963094285
2017-02-01,0.00789537884189806
2017-02-02,-0.03378206376904058
2017-02-03,0.0027869421573227804
2017-02-06,-0.006063710645876963
2017-02-07,-0.00025415153773311605
2017-02-08,-0.0043224504380354745
2017-02-09,0.024514787748041833
2017-02-10,-0.0047357585186271756
2017-02-13,0.002253948206863088
2017-02-14,-0.024737672842148672
2017-02-15,0.009479957933749672
2017-02-16,0.0032994225478033545
2017-02-17,0.011889735269844826
2017-02-21,0.00225000381469731
2017-02-22,0.004489905325284926
2017-02-23,0.0007449411213278356
2017-02-24,0.012903237409629398
2017-02-27,-0.002939709279321301
2017-02-28,-0.0029483766495167485
2017-03-01,0.01503195584351813
2017-03-02,-0.004127171027266785
2017-03-03,0.005363267144027795
2017-03-06,-0.0016974662141693297
2017-03-07,-0.005100779543659506
2017-03-08,0.023437478172126713
2017-03-09,0.0066794514843651065
2017-03-10,0.0007108715344674721
2017-03-13,0.004262379993534182
2017-03-14,-0.0021221446100377905
2017-03-15,0.010869543662329395
2017-03-16,-0.006545086191829919
2017-03-17,0.0021176506491269453
2017-03-20,-0.003991593872587629
2017-03-21,-0.011315406953216756
2017-03-22,0.0035765744108389175
2017-03-23,0.003326191236419529
2017-03-24,0.001420823441662833
2017-03-27,0.010167895385831072
2017-03-28,-0.004447622565005194
2017-03-29,0.0023513353324393638
2017-03-30,0.0018765661354218643
2017-03-31,-0.0037461917780812204
2017-04-03,0.011280835507471831
2017-04-04,-0.014176170756599049
2017-04-05,0.004479077077031768
2017-04-06,-0.003989720281798781
2017-04-07,0.0073044623779963125
2017-04-10,-0.006783647146838434
2017-04-11,0.003061730356060499
2017-04-12,-0.0021131756812736713
2017-04-13,-0.001882396024816213
2017-04-17,0.005186261909463807
2017-04-18,-0.009615381174504556
2017-04-19,0.01089270872505188
2017-04-20,0.013352066365905246
2017-04-21,0.0009246629005861262
2017-04-24,0.021478067472569196
2017-04-25,0.004521835066908952
2017-04-26,0.0038262022907415982
2017-04-27,-0.0004483552410435854
2017-04-28,0.01278599532104896
2017-05-01,0.0046511423560482434
2017-05-02,-0.0013227815803275034
2017-05-03,-0.004415027953815764
2017-05-04,0.00022177686405489005
2017-05-05,-0.0015517555725360621
2017-05-08,0.005994681444835281
2017-05-09,0.005738210409467426
2017-05-10,0.008558248678082192
2017-05-11,-0.05091384245432784
2017-05-12,-0.022695962586231855
2017-05-15,0.014309185903535138
2017-05-16,0.004625276144283319
2017-05-17,-0.013351704297725586
2017-05-18,0.005133019542001405
2017-05-19,-0.0018570526382154506
2017-05-22,0.0041860536087390265
2017-05-23,-0.0067160934107863834
2017-05-24,0.0025647146634866225
2017-05-25,0.011627906976744207
2017-05-26,-0.0034483109397449585
2017-05-30,-0.005536283096129857
2017-05-31,0.00463931245900806
2017-06-01,0.02401286233787636
2017-06-02,0.01533258914479041
2017-06-05,-0.0015545124743907568
2017-06-06,-0.01201069676431199
2017-06-07,0.01598385701119409
2017-06-08,0.0006647192241719946
2017-06-09,-0.010850347212631228
2017-06-12,-0.008506766711312341
2017-06-13,0.009934491253413613
2017-06-14,-0.00044713744619617746
2017-06-15,0.00022371139421339947
2017-06-16,-0.008944577704835255
2017-06-19,0.015794241149807542
2017-06-20,0.00844071666484636
2017-06-21,0.008590294637460083
2017-06-22,0.015287196963171157
2017-06-23,-0.007743613623449441
2017-06-26,0.00021674227838053284
2017-06-27,-0.014087510181620577
2017-06-28,0.006374963511319276
2017-06-29,-0.006553063456965713
2017-06-30,-0.002198735161116905
2017-07-03,-0.01432352381180546
2017-07-05,0.0096132418863486
2017-07-06,-0.012621782478967059
2017-07-07,0.010989048593630812
2017-07-10,-0.005989362173842605
2017-07-11,-0.007364468220065423
2017-07-12,0.015287776802472397
2017-07-13,-0.007085910006763618
2017-07-14,0.0073594561827488025
2017-07-17,-0.012397555485817002
2017-07-18,0.007621612820803092
2017-07-19,0.007341446290463738
2017-07-20,0.002871048401500209
2017-07-21,-0.008808666091675854
2017-07-24,0.0026661353267507515
2017-07-25,-0.0008863486501355933
2017-07-26,0.0011088764003404084
2017-07-27,-0.015507327700584272
2017-07-28,-0.007200713427382821
2017-07-31,0.0020398947136612833
2017-08-01,-0.0047500359380557855
2017-08-02,-0.0075000416148792715
2017-08-03,-0.0861002628620905
2017-08-04,-0.016537204959546137
2017-08-07,-0.005605126642117875
2017-08-08,-0.001793484422585978
2017-08-09,-0.016170361094003494
2017-08-10,-0.024523934163881655
2017-08-11,0.021663583485247884
2017-08-14,0.006282666465346587
2017-08-15,-0.006503642271888488
2017-08-16,0.0005237093082712807
2017-08-17,-0.006804457675029352
2017-08-18,-0.013965812472702788
2017-08-21,0.005612049958468424
2017-08-22,-0.0007973051592486957
2017-08-23,-0.01090425170347542
2017-08-24,0.009411193916178284
2017-08-25,0.009856124743239603
2017-08-28,-0.011078822754835294
2017-08-29,0.007468625413737939
2017-08-30,0.003971345230704415
2017-08-31,0.01793249836527333
2017-09-01,-0.0023316102628405666
2017-09-05,0.010646581804259814
2017-09-06,0.003597204802990195
2017-09-07,-0.004096258110259932
2017-09-08,-0.0025707528250823453
2017-09-11,0.010309317880007551
2017-09-12,-0.02576536011665964
2017-09-13,-0.01649639371752598
2017-09-14,0.004792340218171098
2017-09-15,-0.0005299538122459646
2017-09-18,-0.0095440243558097
2017-09-19,-0.006156304563137538
2017-09-20,0.0067330997255123926
2017-09-21,0.004012779745733885
2017-09-22,0.0010658384446686764
2017-09-25,-0.00558954182002791
2017-09-26,0.0016059303429756255
2017-09-27,-0.006680919621409154
2017-09-28,-0.013989687077812452
2017-09-29,0.0010913260345115638
2017-10-02,0.00899432661233357
2017-10-03,0.0183684575031704
2017-10-04,0.0021219632556628287
2017-10-05,0.00026474686483979326
2017-10-06,-0.0026462632017897336
2017-10-09,-0.021225769864943067
2017-10-10,-0.0008131954403147734
2017-10-11,-0.005425956582412184
2017-10-12,-0.002727727074121944
2017-10-13,-0.007658713990057353
2017-10-16,-0.010474015055226937
2017-10-17,0.02534818408729378
2017-10-18,0.002173268496954428
2017-10-19,0.005150513541606783
2017-10-20,-0.001887904694299558
2017-10-23,0.0051338138347254425
2017-10-24,-0.004301071078780971
2017-10-25,-0.00027003606866204954
2017-10-26,0.0027005749963531223
2017-10-27,0.0029625803174571086
2017-10-30,-0.0008056550118655803
2017-10-31,0.017199661526342336
2017-11-01,0.009247088584631413
2017-11-02,0.005759094283037225
2017-11-03,0.029672130626678728
2017-11-06,-0.01263902888379509
2017-11-07,0.011264685387590623
2017-11-08,0.001012681405755611
2017-11-09,0.002782008290454163
2017-11-10,-0.017150070088445157
2017-11-13,0.04285342870500375
2017-11-14,-0.025098436837660998
2017-11-15,-0.009338691112053654
2017-11-16,0.011974553393710119
2017-11-17,0.0060422421045758234
2017-11-20,0.005755744432078824
2017-11-21,0.010201539224229617
2017-11-22,0.00689661587481627
2017-11-24,-0.0002446706450375258
2017-11-27,-0.0024467452100440656
2017-11-28,-0.007848900937730607
2017-11-29,0.044993811137123974
2017-11-30,-0.013011573955626243
2017-12-01,-0.020853372989603436
2017-12-04,0.024479805075966254
2017-12-05,0.0009558164154312987
2017-12-06,-0.010742438994894243
2017-12-07,0.005791546486975774
2017-12-08,0.024232205233640114
2017-12-11,0.026469925145611306
2017-12-12,-0.005705157502078451
2017-12-13,0.0025246869663078098
2017-12-14,-0.016483544314852216
2017-12-15,0.013268149603621326
2017-12-18,-0.003905310675684337
2017-12-19,0.0029981795730003036
2017-12-20,-0.0011497597109215718
2017-12-21,-0.004373817511867162
2017-12-22,0.0027745417776825487
2017-12-26,-0.0032280238205288914
2017-12-27,0.0
2017-12-28,0.0016192388518494472
2017-12-29,-0.012702061125899555
2018-01-02,0.002806992558707977
2018-01-03,0.014462392396303647
2018-01-04,0.006438233352276779
2018-01-05,0.004797785749975025
2018-01-08,0.01000451640037947
2018-01-09,-0.004502407845257572
2018-01-10,-0.014925369271656774
2018-01-11,-0.00022961744525107353
2018-01-12,0.003673934562918424
2018-01-16,0.0009151433622782701
2018-01-17,0.005714285714285783
2018-01-18,-0.0034091255881569804
2018-01-19,-0.008893943060878429
2018-01-22,-0.005062066512662722
2018-01-23,-0.006706773919293418
2018-01-24,-0.0011641265697878156
2018-01-25,0.0
2018-01-26,0.011188800120363052
2018-01-29,0.008529251331824472
2018-01-30,-0.014171404157366063
2018-01-31,-0.009969865395938249
2018-02-01,-0.0028102793850279806
2018-02-02,-0.012682031289475093
2018-02-05,-0.041389192211557124
2018-02-06,0.002233254448926303
2018-02-07,0.001485550240102107
2018-02-08,-0.04079113707682913
2018-02-09,-0.027061836538842532
2018-02-12,0.007682143457677926
2018-02-13,-0.006309192236870653
2018-02-14,0.0060846440973159055
2018-02-15,0.030239325868844258
2018-02-16,0.002807570431208717
2018-02-20,-0.010689793175255313
2018-02-21,-0.0005145474225177749
2018-02-22,0.0023166063352060284
2018-02-23,0.0069337562220270765
2018-02-26,0.015812363199660284
2018-02-27,-0.006778821123557099
2018-02-28,-0.018452970598964336
2018-03-01,-0.02163276108619938
2018-03-02,0.005790929094129371
2018-03-05,0.011253606790860182
2018-03-06,-0.005952369199517804
2018-03-07,0.005988012058058434
2018-03-08,0.0005176101987474091
2018-03-09,0.023538537273766202
2018-03-12,-0.016173853792881165
2018-03-13,-0.0038531087773704398
2018-03-14,-0.008767410090002481
2018-03-15,0.0010406065805514952
2018-03-16,-0.0005197624220789621
2018-03-19,-0.016120617437431872
2018-03-20,-0.0007927795765303447
2018-03-21,0.010050178249567665
2018-03-22,-0.001047318729205382
2018-03-23,-0.023329047673614767
2018-03-26,0.011003753781039904
2018-03-27,-0.0010617760226770967
2018-03-28,-0.006377934404847907
2018-03-29,-0.00080232093572008
2018-04-02,-0.019271980967356606
2018-04-03,0.0038209441042729164
2018-04-04,0.013322503935008667
2018-04-05,0.004829629808557945
2018-04-06,-0.02723632675524712
2018-04-09,0.0027449484843096172
2018-04-10,0.013139872933923158
2018-04-11,-0.006484676429447278
2018-04-12,0.007614870160757903
2018-04-13,-0.0008096836684106101
2018-04-16,0.018098275544586206
2018-04-17,0.02600158073611203
2018-04-18,0.012671365442688431
2018-04-19,-0.014044924392329738
2018-04-20,-0.008029043470356823
2018-04-23,0.003394283830414402
2018-04-24,0.004944018350252044
2018-04-25,0.005955451802108769
2018-04-26,0.009009068277094023
2018-04-27,0.004081628681073202
2018-04-30,-0.014481699339057186
2018-05-01,0.021655069161177654
2018-05-02,0.0002522917300966654
2018-05-03,-0.06886981796849467
2018-05-04,0.027634799836911528
2018-05-07,-0.026628055051521993
