Date,RTX
2015-11-06,0.0
2015-11-09,-0.011309313447075975
2015-11-10,-0.0034339194254427996
2015-11-11,-0.004255626711321958
2015-11-12,0.009769571830652968
2015-11-13,-0.02761543126777266
2015-11-16,0.013992725627645974
2015-11-17,-0.002861993406759855
2015-11-18,0.0016399179494228644
2015-11-19,0.00603835932312724
2015-11-20,-0.0008136255615477372
2015-11-23,-0.0013238387880265545
2015-11-24,-0.007442015182024808
2015-11-25,-0.0009245574286893543
2015-11-27,-0.004832077057535966
2015-11-30,-0.007747671908112319
2015-12-01,0.0067673107995893655
2015-12-02,-0.014994827943117905
2015-12-03,-0.005774310761102797
2015-12-04,0.010876225403913642
2015-12-07,0.0018806800186166317
2015-12-08,-0.01751643568623107
2015-12-09,-0.000742833488447503
2015-12-10,-0.0030800413402080062
2015-12-11,-0.006072043508370095
2015-12-14,-0.0028939614750465026
2015-12-15,0.0024721751291416627
2015-12-16,0.020051207366958312
2015-12-17,-0.013244749311693726
2015-12-18,-0.016299160064151774
2015-12-21,0.013753608333431755
2015-12-22,0.013460051476634094
2015-12-23,0.015073311159037317
2015-12-24,0.0
2015-12-28,-0.0021807565484416314
2015-12-29,0.012280083766737171
2015-12-30,-0.0038036488676048696
2015-12-31,-0.008565683305630567
2016-01-04,-0.005204625674720353
2016-01-05,0.0015696044965030076
2016-01-06,-0.027162567738647447
2016-01-07,-0.013101192087944802
2016-01-08,-0.016322360441471728
2016-01-11,0.0011060785091525638
2016-01-12,0.0
2016-01-13,-0.01845258463325028
2016-01-14,0.0020258201135903153
2016-01-15,-0.03797282400304702
2016-01-19,-0.00455481763287946
2016-01-20,-0.004809872588660835
2016-01-21,0.008723418742244693
2016-01-22,0.00911557911376959
2016-01-25,-0.016792385414066135
2016-01-26,0.008833891339681044
2016-01-27,0.0018682984800768576
2016-01-28,0.007458192192039581
2016-01-29,0.014343647098208123
2016-02-01,-0.0014822869833773789
2016-02-02,-0.02444052151127396
2016-02-03,0.00632168102156716
2016-02-04,0.025127962329819065
2016-02-05,-0.0031777041182865506
2016-02-08,-0.012066977480781782
2016-02-09,0.005300359407270916
2016-02-10,-0.0032092345457651605
2016-02-11,-0.02644922132607741
2016-02-12,0.015237546795739076
2016-02-16,0.006166205625651955
2016-02-17,0.02656087734901935
2016-02-18,0.002723650577569847
2016-02-19,-0.0014709467473450477
2016-02-22,0.04692266359242203
2016-02-23,-0.008336086672242948
2016-02-24,0.021943099461044113
2016-02-25,0.04764476479644375
2016-02-26,-0.003875041107334387
2016-02-29,-0.010952931182336867
2016-03-01,-0.016249051027739547
2016-03-02,0.005050062565773672
2016-03-03,0.00607122367765367
2016-03-04,0.009260073193194884
2016-03-07,-0.0008247439722420813
2016-03-08,-0.00020594647623550788
2016-03-09,-0.0030962340483492445
2016-03-10,-0.004347736554788373
2016-03-11,0.005926310388147282
2016-03-14,0.0008269531373676919
2016-03-15,-0.005577048101356397
2016-03-16,0.012462457921648573
2016-03-17,0.01384753375475034
2016-03-18,0.0021246023735950192
2016-03-21,0.0012117027516296286
2016-03-22,-0.0051427416062356235
2016-03-23,0.004561156572416847
2016-03-24,-0.0005047484820150938
2016-03-28,-0.0015138648395938148
2016-03-29,0.01223335575163187
2016-03-30,0.0012983969590905087
2016-03-31,-0.0014963469533122442
2016-04-01,-0.0012987321116425532
2016-04-04,0.0030008493440925044
2016-04-05,-0.004088958514575136
2016-04-06,0.005107056018936795
2016-04-07,0.005180954746449196
2016-04-08,0.004262122801344859
2016-04-11,0.008093241547969088
2016-04-12,0.009203164062037139
2016-04-13,0.014842490054438384
2016-04-14,0.0006692348142949278
2016-04-15,-0.001050941052864518
2016-04-18,0.005355637350066278
2016-04-19,-0.001236737269807886
2016-04-20,0.005047655695899156
2016-04-21,-0.0009476533681508359
2016-04-22,0.0025609189435471524
2016-04-25,-0.004730360303385361
2016-04-26,-0.0038022168526122835
2016-04-27,0.010400665596408176
2016-04-28,-0.015676408651057017
2016-04-29,0.0013429861140590305
2016-05-02,0.0
2016-05-03,-0.021462074910978957
2016-05-04,-0.014295440284141758
2016-05-05,-0.0037748854078135663
2016-05-06,0.008275987937764073
2016-05-09,-0.01018602244051503
2016-05-10,0.02068128901715638
2016-05-11,-0.005481239485388034
2016-05-12,-0.001378048376488361
2016-05-13,-0.011728792372650787
2016-05-16,0.015458114293658287
2016-05-17,-0.017285145397570978
2016-05-18,-0.001106646394275379
2016-05-19,-0.00785582947482455
2016-05-20,0.005989303246575428
2016-05-23,-0.002018389093344397
2016-05-24,0.010212184361612087
2016-05-25,0.0041039994723632844
2016-05-26,0.0008971209443062733
2016-05-27,0.0034857431146060325
2016-05-31,-0.0017864067244537374
2016-06-01,-0.002286607913639993
2016-06-02,0.0043845294799669254
2016-06-03,-0.0035720481196240828
2016-06-06,0.009260272730462482
2016-06-07,0.0008880644435305118
2016-06-08,0.006111468589227398
2016-06-09,0.002449113177369844
2016-06-10,-0.0031273087924249543
2016-06-13,-0.007745010162655497
2016-06-14,-0.00019747510996992457
2016-06-15,-0.006423886673826651
2016-06-16,0.00576897825621181
2016-06-17,0.0007911236623550089
2016-06-20,0.004940707060507643
2016-06-21,-0.0012783643319875804
2016-06-22,-0.0021660069764953827
2016-06-23,0.009669588177703359
2016-06-24,-0.03361687604889363
2016-06-27,-0.016988317245739015
2016-06-28,0.018722272875254742
2016-06-29,0.014540837327099654
2016-06-30,0.02070274213289358
2016-07-01,0.001755371879027523
2016-07-05,-0.020539412835308135
2016-07-06,0.007553358743432215
2016-07-07,0.0058195271405370175
2016-07-08,0.01657370263111635
2016-07-11,0.0028940739365690415
2016-07-12,0.005194112481524682
2016-07-13,0.005645993260241067
2016-07-14,0.0004761039978722348
2016-07-15,0.0034235447058581503
2016-07-18,-9.436646450877717e-05
2016-07-19,0.0012319369102429256
2016-07-20,0.003976673219048044
2016-07-21,-0.0017917680280050696
2016-07-22,-0.006801944605283383
2016-07-25,-0.004565971157607929
2016-07-26,0.03096027536136159
2016-07-27,-0.0018534599439476995
2016-07-28,-0.0010217354613581975
2016-07-29,0.000651006335944837
2016-08-01,-0.006595727246318406
2016-08-02,-0.006265099079188041
2016-08-03,0.00018828454397423755
2016-08-04,0.0006583416689347477
2016-08-05,0.012974849356746532
2016-08-08,0.0004641146937247598
2016-08-09,0.005102544768730954
2016-08-10,-0.002030587039321685
2016-08-11,0.009803954271748738
2016-08-12,-0.0028394208707309687
2016-08-15,0.007531787972839155
2016-08-16,-0.00483167864870826
2016-08-17,0.004055446414700459
2016-08-18,0.003579617105189614
2016-08-19,-0.0017373839686196657
2016-08-22,-0.005864313204414717
2016-08-23,-0.004608098902287194
2016-08-24,-0.00037071689220169457
2016-08-25,-0.002223120131152778
2016-08-26,-0.0038059656375990514
2016-08-29,0.006150419492933823
2016-08-30,-0.005742210601674569
2016-08-31,-0.008570185863023161
2016-09-01,0.0027248719295456247
2016-09-02,0.0019679103459766534
2016-09-06,-0.008603916580492421
2016-09-07,-0.0015094357700067285
2016-09-08,-0.0009445942019639109
2016-09-09,-0.02903079641697881
2016-09-12,0.013147745541235878
2016-09-13,-0.01643774506738782
2016-09-14,-0.006450220924373085
2016-09-15,0.010328421970690504
2016-09-16,-0.02541141147822812
2016-09-19,0.0033965368976938137
2016-09-20,-0.0019910947251158273
2016-09-21,0.017158932969157936
2016-09-22,0.010199954381693965
2016-09-23,-0.004271709556813552
2016-09-26,-0.003217854190062708
2016-09-27,0.0011739726679875773
2016-09-28,0.0
2016-09-29,-0.012603911932270506
2016-09-30,0.005343373015855413
2016-10-03,0.008169384061166962
2016-10-04,-0.00976271397017614
2016-10-05,0.008084263775428369
2016-10-06,-0.001662595572951231
2016-10-07,-0.01469424544645781
2016-10-10,-0.005965562468591368
2016-10-11,-0.012102300017404533
2016-10-12,0.0016200043658833874
2016-10-13,0.009299600549510512
2016-10-14,0.0031045138975369646
2016-10-17,-0.0044928961150496605
2016-10-18,0.0028083748366618533
2016-10-19,-0.002300608284654615
2016-10-20,-0.004711094188869391
2016-10-21,-0.0062443488672837555
2016-10-24,0.00861466908237074
2016-10-25,0.018488636130832514
2016-10-26,-0.003452899199702264
2016-10-27,-0.009306398939461946
2016-10-28,0.017687812809273673
2016-10-31,0.0035349650903497842
2016-11-01,-0.0018590310765105311
2016-11-02,-0.0046072554664623455
2016-11-03,-0.004825694752282228
2016-11-04,0.0027707636177229933
2016-11-07,0.016974133951098036
2016-11-08,0.003105441066120651
2016-11-09,0.013930571975922401
2016-11-10,0.03434765841994891
2016-11-11,0.004150987485312729
2016-11-14,-0.00918620063225839
2016-11-15,-0.0016686262876045577
2016-11-16,-0.0005608142973660968
2016-11-17,-0.002430703068388773
2016-11-18,-0.0018743382269208464
2016-11-21,0.003286181748968442
2016-11-22,0.0008424210654864872
2016-11-23,0.010940659478255066
2016-11-25,0.006197525068195153
2016-11-28,-0.0030338228740637296
2016-11-29,0.003596269242812422
2016-11-30,-0.010290503235239612
2016-12-01,-0.00222785333459663
2016-12-02,0.006885012616802744
2016-12-05,-0.007392597662961409
2016-12-06,9.321315630805849e-05
2016-12-07,0.020944266975183368
2016-12-08,-0.011397069696176265
2016-12-09,0.012542748011025617
2016-12-12,0.0054649592908364575
2016-12-13,-0.0007249024952016292
2016-12-14,-0.009427877173627253
2016-12-15,-0.010432735197094312
2016-12-16,0.0036063621123367806
2016-12-19,0.02119449101368831
2016-12-20,-0.0015335953289541404
2016-12-21,-0.0014461295608121372
2016-12-22,-0.00027173511435718556
2016-12-23,0.0017204264948234016
2016-12-27,0.0029821474977020923
2016-12-28,-0.007118926012688487
2016-12-29,0.0032674109738961565
2016-12-30,-0.008412303588200776
2017-01-03,0.0110379401388363
2017-01-04,0.0006315455882823784
2017-01-05,0.004057746402328366
2017-01-06,0.010776660399145932
2017-01-09,-0.00932900895824651
2017-01-10,-0.002152392562106753
2017-01-11,-0.0023366937844385705
2017-01-12,-0.0016218498088438338
2017-01-13,-0.0054142338302543
2017-01-17,-0.002268099151759184
2017-01-18,0.004091994206979255
2017-01-19,0.0028075369116893345
2017-01-20,0.0005420913087688106
2017-01-23,-0.0040619746248183874
2017-01-24,0.011509519153202419
2017-01-25,-0.005823616664928699
2017-01-26,-0.005407269022102645
2017-01-27,-0.005980373549044127
2017-01-30,-0.004830986189952147
2017-01-31,0.004579689196038794
2017-02-01,-0.01358614822004467
2017-02-02,0.0016637159859518302
2017-02-03,0.01190470400718513
2017-02-06,0.009393713218336153
2017-02-07,0.0051496115459457315
2017-02-08,-0.007640074821506304
2017-02-09,-0.0028081122825380778
2017-02-10,0.00872004080926514
2017-02-13,0.008734958904867751
2017-02-14,-0.00401710925700971
2017-02-15,0.009016240156138
2017-02-16,0.0014297632197384225
2017-02-17,0.0007138280381540074
2017-02-21,0.0031207206296786083
2017-02-22,0.0014219370652490682
2017-02-23,-0.00505930941291044
2017-02-24,0.003300915744923749
2017-02-27,0.0031121189519272008
2017-02-28,-0.0023045602547273614
2017-03-01,0.010040067307464762
2017-03-02,-0.00870885645428976
2017-03-03,-0.0031057016982424246
2017-03-06,-0.0060531530681230405
2017-03-07,0.0055525147322437185
2017-03-08,-0.004720184788199577
2017-03-09,0.0016108774538035053
2017-03-10,0.0018760598116267513
2017-03-13,0.0015157897562694256
2017-03-14,-0.004273685365436264
2017-03-15,0.01117761573712861
2017-03-16,-0.006544032451197279
2017-03-17,0.009880839714726752
2017-03-20,0.000528956343703868
2017-03-21,-0.011893178055490283
2017-03-22,-0.002050756503042095
2017-03-23,-0.000804308154244926
2017-03-24,-0.0003576480808858973
2017-03-27,0.00026848052496530883
2017-03-28,0.00813750061444285
2017-03-29,-0.006031806223005587
2017-03-30,0.00348004154821413
2017-03-31,-0.0021341169539922378
2017-04-03,-0.002495084169965356
2017-04-04,0.009470084133625711
2017-04-05,-0.0043367115046245575
2017-04-06,-0.0007997084241966324
2017-04-07,0.005159434955162023
2017-04-10,-0.0009736687577579506
2017-04-11,0.0023034576508014215
2017-04-12,-0.007954651060795181
2017-04-13,-0.0013366797330348623
2017-04-17,0.010527712716520421
2017-04-18,0.00256006578782797
2017-04-19,-0.0056358260190658704
2017-04-20,0.00903309193248969
2017-04-21,0.009215274994058387
2017-04-24,0.011566212396703524
2017-04-25,0.004728465301487406
2017-04-26,0.01137990152827828
2017-04-27,0.0049070147332170855
2017-04-28,0.0017680546162519573
2017-05-01,-0.0005884767326284068
2017-05-02,0.003363862174162513
2017-05-03,0.0082131055229
2017-05-04,0.005818722993076397
2017-05-05,0.0028926526220929283
2017-05-08,-0.0022250090826314572
2017-05-09,0.0031387053652391916
2017-05-10,-0.0036226537692991556
2017-05-11,0.0021480956868344947
2017-05-12,-0.0037102256798430266
2017-05-15,0.00074500395462751
2017-05-16,0.003969501497197436
2017-05-17,-0.00960772877706706
2017-05-18,-0.0017561906379702785
2017-05-19,0.014995594268423895
2017-05-22,0.0041267737331887044
2017-05-23,0.0033696923605508466
2017-05-24,8.199957773813438e-05
2017-05-25,0.0013926161707702445
2017-05-26,-0.0032719716343884153
2017-05-30,-0.004760044653611684
2017-05-31,8.27825640312696e-05
2017-06-01,0.004205405508106441
2017-06-02,0.00270937343788491
2017-06-05,-0.009335106378184133
2017-06-06,-0.007108763973543875
2017-06-07,-0.002830434088274547
2017-06-08,0.0013357893772059093
2017-06-09,0.0058366419405497805
2017-06-12,-0.006300358876042855
2017-06-13,0.0015017317479326664
2017-06-14,-0.0004163727903193637
2017-06-15,0.006166070475194685
2017-06-16,-0.0026502999447441944
2017-06-19,0.01179110894044788
2017-06-20,-0.0027903087015762607
2017-06-21,0.0019750663202062757
2017-06-22,0.003449839270701416
2017-06-23,0.00040924171468725845
2017-06-26,-0.0028635201309229474
2017-06-27,-0.002297587430831083
2017-06-28,0.007484234401839762
2017-06-29,-0.006938725922752242
2017-06-30,0.003781382248315479
2017-07-03,-0.0002460983199747968
2017-07-05,0.005816082573777415
2017-07-06,-0.007329514383813351
2017-07-07,0.005906966467205121
2017-07-10,0.0036701370370035846
2017-07-11,0.003900676379228196
2017-07-12,0.0013759794289769367
2017-07-13,-0.005173594670405568
2017-07-14,0.0027628867184246175
2017-07-17,-0.0024308969379380763
2017-07-18,-0.0038988533471531195
2017-07-19,0.0036693583592786183
2017-07-20,-0.005118451921992229
2017-07-21,0.00849309679682797
2017-07-24,-0.0029153056697222013
2017-07-25,-0.02200918069836244
2017-07-26,-0.007307642969164974
2017-07-27,-0.007110539617560585
2017-07-28,0.001516416760244832
2017-07-31,-0.002523616850781951
2017-08-01,0.002614359748923434
2017-08-02,0.012365225364690868
2017-08-03,0.006232067675724373
2017-08-04,0.0032202042181523893
2017-08-07,-0.02444633857919798
2017-08-08,-0.002784064998667235
2017-08-09,-0.008376320145122906
2017-08-10,-0.0037544575613113196
2017-08-11,0.0011134676730781834
2017-08-14,0.0022245840456629473
2017-08-15,-0.0101583551039367
2017-08-16,0.023772723829471154
2017-08-17,-0.0161020200729578
2017-08-18,-0.005340395054282299
2017-08-21,-0.0017317047627818383
2017-08-22,0.0035565452670025532
2017-08-23,0.011582670532264583
2017-08-24,-0.014782696333445311
2017-08-25,-0.0019946073671479603
2017-08-28,0.0022595031615928463
2017-08-29,0.02922061063280501
2017-08-30,0.007582135862096662
2017-08-31,0.0010030715444879768
2017-09-01,-0.015035078112072053
2017-09-05,-0.056902897828521426
2017-09-06,-0.014387197713926159
2017-09-07,0.0033755130498343
2017-09-08,-0.003909728578617044
2017-09-11,0.0008217687897380532
2017-09-12,0.00200636477611682
2017-09-13,0.003823236511161676
2017-09-14,0.02593382087301821
2017-09-15,-0.0005303978848039126
2017-09-18,-0.0027413810564176355
2017-09-19,0.007803550144754867
2017-09-20,0.003959202398626571
2017-09-21,0.0035062576537767676
2017-09-22,0.00445384413048977
2017-09-25,-0.006260462670839462
2017-09-26,0.0037624163505045605
2017-09-27,0.021443823045923294
2017-09-28,-0.011435513996817637
2017-09-29,0.002071700573938129
2017-10-02,0.012922349090492835
2017-10-03,0.0011057895355894853
2017-10-04,-0.0006799677943258864
2017-10-05,0.004590936837350679
2017-10-06,0.0005074505919289152
2017-10-09,0.0033831595194540043
2017-10-10,-0.004298666043600297
2017-10-11,-0.003132507145663377
2017-10-12,0.009086532865522967
2017-10-13,-0.0008412680532078332
2017-10-16,0.0024428005643404305
2017-10-17,0.002940839372998383
2017-10-18,-0.0015080300752908782
2017-10-19,0.002601129624693721
2017-10-20,0.012051297938443506
2017-10-23,-0.00033108200784925934
2017-10-24,-0.009512423005783033
2017-10-25,-0.006263709708025145
2017-10-26,0.007899831097969878
2017-10-27,-0.0071705316856462975
2017-10-30,0.006382757146235152
2017-10-31,-0.0005843011626612826
2017-11-01,0.0030058032448982974
2017-11-02,0.011155808103073594
2017-11-03,-0.0032112758643489947
2017-11-06,-0.005616163329871915
2017-11-07,0.002989952224018211
2017-11-08,-0.0038924641611134403
2017-11-09,-0.015879700116277484
2017-11-10,-0.002196203550356546
2017-11-13,-0.008805261541798393
2017-11-14,0.01477726868133944
2017-11-15,-0.01035368298978856
2017-11-16,0.008727952427820096
2017-11-17,-0.011536435679224688
2017-11-20,-0.0012868793251032962
2017-11-21,0.005670761281945991
2017-11-22,-0.00264859347872215
2017-11-24,0.0015420812518922578
2017-11-27,0.0017963453885201375
2017-11-28,0.00503751297297339
2017-11-29,0.003822674896708733
2017-11-30,0.027844275734770774
2017-12-01,-0.010951524349526731
2017-12-04,-0.0006659801833319712
2017-12-05,0.0020828694902232936
2017-12-06,0.007564854244503483
2017-12-07,0.009901343123841277
2017-12-08,0.0033494429482205934
2017-12-11,0.003989595194301421
2017-12-12,0.0014602650541024609
2017-12-13,0.0066406482127618904
2017-12-14,-0.004344616775983967
2017-12-15,0.019473448689972583
2017-12-18,0.004279764366996286
2017-12-19,0.0005523183120530462
2017-12-20,0.0017356509966610645
2017-12-21,0.002440590953233901
2017-12-22,-0.0006284251133574781
2017-12-26,-0.000706781684814306
2017-12-27,0.0034603303544471498
2017-12-28,0.004232920184106925
2017-12-29,-0.0042929506440840814
2018-01-02,0.004624861075129827
2018-01-03,0.014669078152181214
2018-01-04,0.003153218003050462
2018-01-05,0.008585064091725547
2018-01-08,0.009500872438002128
2018-01-09,0.010916960720057212
2018-01-10,0.00469249511828429
2018-01-11,0.0006669183556056169
2018-01-12,0.0117785613703838
2018-01-16,-0.01910953475322341
2018-01-17,0.0033586065917579067
2018-01-18,0.001413794208309227
2018-01-19,0.009583206571341707
2018-01-22,-0.005077339201941533
2018-01-23,0.006064547072875959
2018-01-24,-0.0025728094740452567
2018-01-25,0.015256395361700203
2018-01-26,0.0016699624466365304
2018-01-29,-0.009494603136834479
2018-01-30,-0.0012436682579380909
2018-01-31,0.011061830792861382
2018-02-01,0.002246520179120637
2018-02-02,-0.026821596798849656
2018-02-05,-0.05475083835282091
2018-02-06,0.02019804738038422
2018-02-07,0.016639246641368066
2018-02-08,-0.034022666833545157
2018-02-09,-0.019218588681000126
2018-02-12,0.01879581737825875
2018-02-13,-0.012639800908933574
2018-02-14,0.007394764353716887
2018-02-15,0.03174615346845089
2018-02-16,-0.005692451428238043
2018-02-20,-0.021662084908312784
2018-02-21,0.022141720743065196
2018-02-22,0.03342087764473822
2018-02-23,-0.0032190627417644224
2018-02-26,0.017423934645298456
2018-02-27,-0.011515177902951645
2018-02-28,0.006198038041815401
2018-03-01,-0.03295265550267146
2018-03-02,-0.002762752579026584
2018-03-05,0.013622071800608815
2018-03-06,-0.0007596654231132316
2018-03-07,-0.0051664305289375045
2018-03-08,0.002520574947507237
2018-03-09,0.021407606107167076
2018-03-12,-0.01916913387371655
2018-03-13,-0.010266050944880312
2018-03-14,-0.004379822963272106
2018-03-15,-0.00254639066373874
2018-03-16,-0.007117746644950684
2018-03-19,-0.008805884524467067
2018-03-20,-0.0003143907163470905
2018-03-21,-0.0012579583558171015
2018-03-22,-0.02307102699523189
2018-03-23,-0.014185422676544213
2018-03-26,0.03540176942818429
2018-03-27,-0.010739282524916849
2018-03-28,-0.006625341022896025
2018-03-29,0.011008575770796725
2018-04-02,-0.01859787743634511
2018-04-03,0.011580668994238152
2018-04-04,0.00688476504434643
2018-04-05,-7.934801615627762e-05
2018-04-06,-0.023854686198989228
2018-04-09,-0.004399014562469827
2018-04-10,0.0060545739986772595
2018-04-11,-0.004147438251409397
2018-04-12,0.0065330210761800345
2018-04-13,-0.0043810587367498766
2018-04-16,0.008964149747311412
2018-04-17,0.005815144698956942
2018-04-18,0.002168013708711669
2018-04-19,-0.007612019393992031
2018-04-20,-0.00621720619645616
2018-04-23,0.0030876854872690096
2018-04-24,-0.011015897861206159
2018-04-25,-0.005323037811899356
