Date,TMUS
2015-06-09,-0.017477171620364995
2015-06-10,-0.0033512398537736132
2015-06-11,-0.013968152886883911
2015-06-12,0.023085063944524142
2015-06-15,-0.0010255983979141625
2015-06-16,-0.002823391651604168
2015-06-17,0.02368074505505202
2015-06-18,-0.005028805790298518
2015-06-19,-0.01036154694571334
2015-06-22,0.0010215080586357672
2015-06-23,0.007652943000147072
2015-06-24,-0.011898637666351686
2015-06-25,0.006917769220305736
2015-06-26,-0.005089046356229088
2015-06-29,-0.010741742272485366
2015-06-30,0.0023267885257247656
2015-07-01,-0.003611091558914481
2015-07-02,0.00880149021270027
2015-07-06,-0.010777375378402732
2015-07-07,0.0033721034157756513
2015-07-08,-0.005428937042185833
2015-07-09,0.007798060748766877
2015-07-10,0.00670624076158699
2015-07-13,0.005892858790876643
2015-07-14,0.00458492812707556
2015-07-15,-0.009888523184090392
2015-07-16,-0.011011467663626928
2015-07-17,-0.015018109363401533
2015-07-20,0.0010515839115998737
2015-07-21,-0.011817248895927501
2015-07-22,0.0026572395132211657
2015-07-23,0.005300913461443679
2015-07-24,-0.013972941425664076
2015-07-27,-0.02406432003490655
2015-07-28,0.011506800706721387
2015-07-29,0.003250454226878974
2015-07-30,0.049135925398582136
2015-07-31,0.04632021582113355
2015-08-03,0.020413199966567097
2015-08-04,-0.006748710742025099
2015-08-05,-0.01140490530067495
2015-08-06,-0.007854745825472409
2015-08-07,-0.001484448836497232
2015-08-10,0.027502596918310696
2015-08-11,-0.012539229347314107
2015-08-12,0.010012176040592458
2015-08-13,-0.0031431921689417663
2015-08-14,0.0
2015-08-17,0.018675896168672157
2015-08-18,0.0009523412670557896
2015-08-19,-0.004281737687943599
2015-08-20,-0.026755770571879278
2015-08-21,-0.014973049165007968
2015-08-24,-0.034886534418615
2015-08-25,-0.01549182808747307
2015-08-26,0.02176755101856398
2015-08-27,0.025153962526422546
2015-08-28,0.0015021909401926603
2015-08-31,-0.009749889002257595
2015-09-01,-0.016410006508965513
2015-09-02,0.009240062957764694
2015-09-03,0.003306367263767651
2015-09-04,-0.005830120815419004
2015-09-08,0.027027000046420113
2015-09-09,-0.020854029086483816
2015-09-10,0.0053245206804657386
2015-09-11,0.004287436268339606
2015-09-14,0.0032648506211623296
2015-09-15,0.03404250731723102
2015-09-16,0.005325460218843503
2015-09-17,0.022634432718449116
2015-09-18,-0.014834119858508465
2015-09-21,0.023183716094692386
2015-09-22,-0.010978834164217965
2015-09-23,0.01629652288690875
2015-09-24,-0.011852068338695898
2015-09-25,0.004938738828330624
2015-09-28,-0.05125193621408697
2015-09-29,-0.024173615197559006
2015-09-30,0.006319350319599737
2015-10-01,0.008038241146447689
2015-10-02,0.014203930132878906
2015-10-05,0.00638813269146099
2015-10-06,-0.007568427028359581
2015-10-07,-0.006888168206301337
2015-10-08,-0.02006415525280225
2015-10-09,0.001263850269867195
2015-10-12,0.02322628218465983
2015-10-13,-0.008635510512142286
2015-10-14,-0.0166749525793094
2015-10-15,0.010883364269304696
2015-10-16,0.015022595602435018
2015-10-19,0.01652677855976825
2015-10-20,-0.012375503196008997
2015-10-21,-0.011793697733754938
2015-10-22,0.0054698827903119085
2015-10-23,0.020524445954783754
2015-10-26,0.0026651682348908246
2015-10-27,-0.05703228465503141
2015-10-28,0.007432077649452973
2015-10-29,-0.04655309380537742
2015-10-30,0.010939130598289548
2015-11-02,0.010556953298307858
2015-11-03,0.009663206530525104
2015-11-04,0.005173089886183924
2015-11-05,0.014925458849625706
2015-11-06,-0.008367089744817924
2015-11-09,-0.014063014622924364
2015-11-10,-0.039678400037852946
2015-11-11,0.009992011930823663
2015-11-12,0.015240634825453458
2015-11-13,0.019752335083051742
2015-11-16,-0.02195247706683623
2015-11-17,0.00739382159546742
2015-11-18,-0.02175634519016789
2015-11-19,0.010985924772375366
2015-11-20,0.018817967796040058
2015-11-23,-0.01066593820747097
2015-11-24,0.009466332896302054
2015-11-25,-0.03698878984181275
2015-11-27,-0.002164038434186777
2015-11-30,-0.03767961633169348
2015-12-01,0.01915501756023663
2015-12-02,-0.012714111269684025
2015-12-03,-0.0324748763272108
2015-12-04,0.025752376999138127
2015-12-07,0.03215784487979034
2015-12-08,0.008198942076132143
2015-12-09,-0.022228066639517707
2015-12-10,0.007485132961569718
2015-12-11,-0.0093559098519439
2015-12-14,0.014444388132312413
2015-12-15,0.044906966908404566
2015-12-16,0.025419359564986976
2015-12-17,0.0017888343039946797
2015-12-18,-0.03341837713102236
2015-12-21,0.02876732315798658
2015-12-22,0.007183275371076325
2015-12-23,0.0221600371780577
2015-12-24,-0.011462855042153719
2015-12-28,0.0027729586786124916
2015-12-29,0.008547145666133238
2015-12-30,-0.009471678503377823
2015-12-31,-0.015601647208901448
2016-01-04,-0.004345423648780766
2016-01-05,0.032605958660237855
2016-01-06,-0.0042266745127701455
2016-01-07,0.011485457899135021
2016-01-08,-0.01555155405843589
2016-01-11,-0.00501513090411565
2016-01-12,0.009576807111966845
2016-01-13,-0.030204800722769765
2016-01-14,0.01389964004767652
2016-01-15,-0.04061944461700939
2016-01-19,-0.0037047366920404112
2016-01-20,-0.007702618807201578
2016-01-21,-0.006959235559318988
2016-01-22,0.02021574265381454
2016-01-25,0.001056655673930651
2016-01-26,0.040643934368227885
2016-01-27,-0.0235859173614118
2016-01-28,0.004415502002886207
2016-01-29,0.03827248879664502
2016-02-01,0.010959033952702368
2016-02-02,-0.03252041695676655
2016-02-03,-0.023682112866682092
2016-02-04,0.009389586501592495
2016-02-05,-0.07855294271543889
2016-02-08,-0.04767234489719574
2016-02-09,-0.0020613930820663207
2016-02-10,0.02006500562739766
2016-02-11,-0.015620621943642443
2016-02-12,0.031736880442237325
2016-02-16,0.03816562267074719
2016-02-17,0.010973910377726881
2016-02-18,-0.005970113731782245
2016-02-19,-0.04586416973369467
2016-02-22,0.025179015526628268
2016-02-23,0.010326439897532236
2016-02-24,0.01602208295514629
2016-02-25,0.042958262091066235
2016-02-26,-0.023201305795570115
2016-02-29,-0.009874573625979544
2016-03-01,0.041778927099473284
2016-03-02,0.003104758894689974
2016-03-03,0.005158615666772892
2016-03-04,-0.012573755311151014
2016-03-07,0.004158035042021835
2016-03-08,0.008022745009507393
2016-03-09,-0.01925535996657901
2016-03-10,-0.016492177774297567
2016-03-11,0.004791065903261504
2016-03-14,-0.017483442582161723
2016-03-15,-0.008627620292235516
2016-03-16,0.011150356031321751
2016-03-17,-0.0005380065451671134
2016-03-18,-0.006189299443750129
2016-03-21,0.011372711789205514
2016-03-22,-0.0018741903474637223
2016-03-23,-0.005633023574449392
2016-03-24,-0.0018881353973793091
2016-03-28,0.0010810360083612913
2016-03-29,0.037526914795447563
2016-03-30,0.0002601006782179116
2016-03-31,-0.0036419904169726625
2016-04-01,0.02767642047934693
2016-04-04,0.0076218324885906075
2016-04-05,-0.01311139597525468
2016-04-06,-0.0010220299112553288
2016-04-07,-0.007161228271410858
2016-04-08,-0.003091061971617015
2016-04-11,-0.001550424300293285
2016-04-12,0.006470014487693243
2016-04-13,-0.0010284992759932443
2016-04-14,-0.001029558175831724
2016-04-15,0.012367834631208163
2016-04-18,-0.0010180284507861348
2016-04-19,0.015286487092546874
2016-04-20,0.007528311734042559
2016-04-21,0.0024907515902896638
2016-04-22,-0.0007454078576474288
2016-04-25,0.023868703343793207
2016-04-26,-0.04492475571670873
2016-04-27,0.009407684131651939
2016-04-28,0.0015112721135974727
2016-04-29,-0.01207242529536312
2016-05-02,0.01807530284736769
2016-05-03,-0.00825201417288457
2016-05-04,-0.01412002564764503
2016-05-05,0.0038363579833085026
2016-05-06,0.00611469458896563
2016-05-09,0.010382339533178353
2016-05-10,0.02280695178161185
2016-05-11,0.00024502780163726534
2016-05-12,-0.002449677777211834
2016-05-13,-0.001964747049634341
2016-05-16,-0.0004922018900591629
2016-05-17,0.0024620285850935897
2016-05-18,-0.000982373524817115
2016-05-19,0.00319563692528968
2016-05-20,0.02180843373413066
2016-05-23,-0.0014388829648744883
2016-05-24,0.0055235875854160454
2016-05-25,0.005970800753279271
2016-05-26,0.012108223774260685
2016-05-27,-0.0021111016614937528
2016-05-31,0.005171480091242131
2016-06-01,-0.0032739521288426277
2016-06-02,0.013373997448556052
2016-06-03,0.010187482124540459
2016-06-06,-0.012835120538176037
2016-06-07,0.015555969272770032
2016-06-08,0.003886709763813112
2016-06-09,-0.018902404717362264
2016-06-10,-0.026694594581576192
2016-06-13,0.0033389464885222875
2016-06-14,0.006655576985430844
2016-06-15,-0.01629276894606546
2016-06-16,0.0024003783314283655
2016-06-17,0.00023954741196452467
2016-06-20,0.012209586687990548
2016-06-21,0.015137200937885398
2016-06-22,-0.005125785162370833
2016-06-23,0.022716600985894786
2016-06-24,-0.0588503575603645
2016-06-27,0.0024329887361385083
2016-06-28,0.031796221522986556
2016-06-29,0.022112260403079675
2016-06-30,-0.004142521033846047
2016-07-01,-0.006470907698764128
2016-07-05,0.0051173467938008255
2016-07-06,-0.0013886909309130946
2016-07-07,-0.004403243381456479
2016-07-08,0.01443216043397455
2016-07-11,0.010555220898417428
2016-07-12,-0.009082630655718793
2016-07-13,0.013061497010753209
2016-07-14,-0.0040714846935413496
2016-07-15,0.008630297899736128
2016-07-18,-0.000900572557848256
2016-07-19,0.00022545638151427738
2016-07-20,0.003605077456585448
2016-07-21,0.0029186915457364293
2016-07-22,0.01723759379608958
2016-07-25,-0.008802795967346788
2016-07-26,-0.0013321807760185989
2016-07-27,0.014673275205557834
2016-07-28,0.01270822250880399
2016-07-29,0.0025961704622077253
2016-08-01,0.015753065633140606
2016-08-02,-0.005523542034025941
2016-08-03,0.008545077641159526
2016-08-04,0.0025418946113078267
2016-08-05,0.00950764709020957
2016-08-08,-0.0035578262302865538
2016-08-09,0.0006299289783859852
2016-08-10,-0.009235881605498375
2016-08-11,-0.007838989078818859
2016-08-12,0.0025624370917889383
2016-08-15,-0.0038337065968573336
2016-08-16,-0.011332164028195923
2016-08-17,0.003027640459884351
2016-08-18,0.012936664228701433
2016-08-19,-0.015112852191451864
2016-08-22,0.009509429338621533
2016-08-23,0.0025690200440393607
2016-08-24,-0.013239327979156057
2016-08-25,0.0015148453402979989
2016-08-26,-0.006914484479549121
2016-08-29,0.016753598703499017
2016-08-30,-0.0134817307630275
2016-08-31,0.005206197702342763
2016-09-01,-0.0019421703506535826
2016-09-02,0.02248648302709766
2016-09-06,-0.0016917020577614794
2016-09-07,-0.010167412579351276
2016-09-08,-0.0004278890491320464
2016-09-09,-0.044316077728593695
2016-09-12,0.028897966228915495
2016-09-13,-0.012845611758919295
2016-09-14,0.011689402657163672
2016-09-15,0.028558893483394243
2016-09-16,-0.013353142568068188
2016-09-19,-0.013318880077931805
2016-09-20,-0.031134318357924795
2016-09-21,0.031011177154426806
2016-09-22,0.025065455654215585
2016-09-23,0.005528322517170725
2016-09-26,-0.007824235857029738
2016-09-27,-0.00042607292606122726
2016-09-28,-0.0019188967670938917
2016-09-29,-0.007477141584834479
2016-09-30,0.005596316381992539
2016-10-03,0.003424682502869203
2016-10-04,-0.0027730890101941297
2016-10-05,-0.014545351610371071
2016-10-06,-0.012372555286842113
2016-10-07,-0.00505490662569319
2016-10-10,0.01943880357433203
2016-10-11,-0.011700912854621937
2016-10-12,0.009208381050878733
2016-10-13,-0.0004344812040947277
2016-10-14,0.004781455756663666
2016-10-17,0.006273146577836064
2016-10-18,0.017841888308594234
2016-10-19,-0.0006337186967025898
2016-10-20,-0.005705761114278229
2016-10-21,-0.006376179884114874
2016-10-24,0.0949732451389802
2016-10-25,-0.031060761927634517
2016-10-26,-0.0020161240987097706
2016-10-27,0.0
2016-10-28,-0.0030304142444101956
2016-10-31,0.007700099162895047
2016-11-01,-0.008847647089898936
2016-11-02,-0.0022317559747688787
2016-11-03,0.006913410567582767
2016-11-04,-0.0034330508049773556
2016-11-07,0.020263456430248405
2016-11-08,0.00218469409305988
2016-11-09,0.05053507447498329
2016-11-10,-0.015657364079544323
2016-11-11,0.006899208438361892
2016-11-14,0.007232507511211184
2016-11-15,0.010204102016161398
2016-11-16,-0.013655014837503754
2016-11-17,0.012516593279289445
2016-11-18,0.003745937427789725
2016-11-21,0.0024258711663980304
2016-11-22,0.009679856461694447
2016-11-23,0.0018437255295999933
2016-11-25,0.004600615000460495
2016-11-28,0.007144155297770238
2016-11-29,0.007457303113781455
2016-11-30,-0.02130358703615809
2016-12-01,0.0009223729722112051
2016-12-02,0.003317295134133591
2016-12-05,0.010653992257068534
2016-12-06,0.01762993168853333
2016-12-07,0.04286483492815596
2016-12-08,0.002740148373686857
2016-12-09,-0.030913668859326116
2016-12-12,-0.010750828784903965
2016-12-13,0.009264171714146174
2016-12-14,-0.001765220857182337
2016-12-15,0.012378465839580022
2016-12-16,-0.004192238982515528
2016-12-19,0.013857329991611822
2016-12-20,0.004498218283957467
2016-12-21,-0.004133617998076766
2016-12-22,0.004496730124821324
2016-12-23,-0.0010330148833284092
2016-12-27,0.005170550495396942
2016-12-28,-0.0054869418357043065
2016-12-29,0.0008620331182729313
2016-12-30,-0.00930234377624084
2017-01-03,0.014084534849459374
2017-01-04,0.008573367597712211
2017-01-05,-0.020571178597017514
2017-01-06,-0.014580739184975378
2017-01-09,-0.0017616962381605816
2017-01-10,0.03652740705858548
2017-01-11,-0.021791036618449056
2017-01-12,-0.005394969832500096
2017-01-13,0.0006998148967332085
2017-01-17,-0.002447878856422392
2017-01-18,0.02822078327789046
2017-01-19,0.024036892388168418
2017-01-20,-0.0074913397515765645
2017-01-23,0.010399222988813683
2017-01-24,-0.00033192652900193576
2017-01-25,0.008634970757100957
2017-01-26,0.04329937762514935
2017-01-27,-0.014991437947796338
2017-01-30,-0.02066634760796926
2017-01-31,0.018648837538777885
2017-02-01,0.015898283879683506
2017-02-02,-0.03335426508209238
2017-02-03,0.0034341633820709205
2017-02-06,-0.006518952659252841
2017-02-07,0.015255913824626655
2017-02-08,0.0
2017-02-09,0.005816719714730301
2017-02-10,0.002249091312767737
2017-02-13,-0.023882042807596204
2017-02-14,0.011494160502804718
2017-02-15,-0.004870118417040881
2017-02-16,-0.011256097241622909
2017-02-17,0.05461144281650454
2017-02-21,-0.011264041079402598
2017-02-22,-0.0018987171996742713
2017-02-23,-0.01601143098180391
2017-02-24,0.002255487283213675
2017-02-27,-0.0006429567349780507
2017-02-28,0.005790585455722974
2017-03-01,-0.0030385403985992987
2017-03-02,0.0032082052477599987
2017-03-03,0.016309635155489888
2017-03-06,-0.01132790025810182
2017-03-07,-0.019255259998689045
2017-03-08,-0.0035697956610897252
2017-03-09,-0.004396623092535967
2017-03-10,0.005560968518753873
2017-03-13,0.0058556380696142
2017-03-14,-0.007923787589841691
2017-03-15,0.026732033818694267
2017-03-16,-0.009525359894721142
2017-03-17,0.017791262780223915
2017-03-20,-0.006141723680515909
2017-03-21,-0.010140974320682172
2017-03-22,0.01280605273340818
2017-03-23,-0.0023708790482869224
2017-03-24,0.016635036059884145
2017-03-27,0.0007792089884754994
2017-03-28,0.00015589116492153998
2017-03-29,0.007940005703130248
2017-03-30,0.0060240883705522386
2017-03-31,-0.008291126867550402
2017-04-03,-0.01610150227587248
2017-04-04,0.0020457332430388053
2017-04-05,-0.002826699959525447
2017-04-06,-0.004094441348542754
2017-04-07,0.005376368051644764
2017-04-10,0.004875728862255624
2017-04-11,0.0006260500172048378
2017-04-12,-0.00015647582393396586
2017-04-13,0.0018773912237075585
2017-04-17,0.014053743540181296
2017-04-18,-0.00508158327146524
2017-04-19,0.008048136474424039
2017-04-20,-0.004913166854344508
2017-04-21,-0.0016973192191316322
2017-04-24,0.019010998201157037
2017-04-25,0.021537928351092583
2017-04-26,0.0034150866770228383
2017-04-27,0.0023674656090626467
2017-04-28,-0.006938467126233361
2017-05-01,0.015460143980695396
2017-05-02,-0.020055484298878823
2017-05-03,-0.023752619436599787
2017-05-04,0.001989265527076345
2017-05-05,0.015424393552658344
2017-05-08,-0.005113338927409505
2017-05-09,-0.009826275934996298
2017-05-10,0.007633569534343687
2017-05-11,-0.0028787869799669075
2017-05-12,-0.003950603299316513
2017-05-15,0.0021356851753011608
2017-05-16,0.0033491628642494664
2017-05-17,-0.030344509922588192
2017-05-18,0.02832106242288246
2017-05-19,0.00989039048145246
2017-05-22,0.01280704915087072
2017-05-23,0.0059505954497900415
2017-05-24,0.003992851313883161
2017-05-25,-0.000441872946129962
2017-05-26,-0.0008840211758901484
2017-05-30,-0.0106196037360623
2017-05-31,0.005068480933574593
2017-06-01,0.007119602327137375
2017-06-02,0.006185656178679055
2017-06-05,-0.013465940356181316
2017-06-06,-0.019139597034577127
2017-06-07,-0.0028741152901038403
2017-06-08,-0.003488933022725571
2017-06-09,-0.028162602238512968
2017-06-12,0.013001264487979336
2017-06-13,-0.010205658818682517
2017-06-14,-0.011560763293578025
2017-06-15,0.005215773013439673
2017-06-16,-0.007389876272114515
2017-06-19,0.013939468023991264
2017-06-20,-0.0004687184419390755
2017-06-21,-0.006408292282113703
2017-06-22,-0.0001571771961017543
2017-06-23,-0.0025173248572432083
2017-06-26,-0.003943300557511353
2017-06-27,-0.033887587589697676
2017-06-28,0.007703656148289939
2017-06-29,-0.019193200839298097
2017-06-30,0.0053067736016403355
2017-07-03,-0.010227610414551003
2017-07-05,-0.0008332986941224085
2017-07-06,-0.00834039376125717
2017-07-07,0.00941981644029033
2017-07-10,0.013164446560074428
2017-07-11,0.007072331795948239
2017-07-12,0.004572859591712719
2017-07-13,-0.00975442489789824
2017-07-14,0.005417861381401101
2017-07-17,0.0022859923764877443
2017-07-18,0.00016291275243895953
2017-07-19,0.009447910754680322
2017-07-20,-0.013716375058386188
2017-07-21,0.023887402337000152
2017-07-24,-0.0007989441174564016
2017-07-25,-0.002718707222782335
2017-07-26,0.0004811204034103067
2017-07-27,-0.012341772727811895
2017-07-28,0.002596642276642802
2017-07-31,-0.001942422047561232
2017-08-01,0.022867338399640058
2017-08-02,0.008879088554864634
2017-08-03,0.0015714587307642525
2017-08-04,0.012396145360064947
2017-08-07,-0.004029711827604143
2017-08-08,-0.005602312064909798
2017-08-09,-0.0015650639349112927
2017-08-10,-0.0208462665929271
2017-08-11,0.018248689386269445
2017-08-14,0.002672486280110631
2017-08-15,0.0015680087179394953
2017-08-16,0.006261602753825368
2017-08-17,-0.020068288106690146
2017-08-18,0.00015868658969653282
2017-08-21,-0.0026984248022899893
2017-08-22,0.024669715417073412
2017-08-23,-0.0059023306403476195
2017-08-24,-0.000468791647470157
2017-08-25,-0.003595469335288981
2017-08-28,-0.00031376166140850703
2017-08-29,-0.003923497512867358
2017-08-30,0.012289315511015975
2017-08-31,0.00715954021576426
2017-09-01,-0.008499408354051718
2017-09-05,-0.008104950062689409
2017-09-06,0.0023571566688480594
2017-09-07,-0.007054349622710121
2017-09-08,-0.009472725711656693
2017-09-11,0.004622245664160252
2017-09-12,-0.0007932400788618343
2017-09-13,-0.0028580556431243576
2017-09-14,-0.02595539454482776
2017-09-15,0.0
2017-09-18,0.010299185814570677
2017-09-19,0.058575894379613525
2017-09-20,-0.029043038642558305
2017-09-21,-0.0020465144718689876
2017-09-22,0.010569359277797785
2017-09-25,-0.01826410285104707
2017-09-26,0.002226141152589234
2017-09-27,-0.010153845714245602
2017-09-28,-0.007533258877008953
2017-09-29,-0.004198981399082147
2017-10-02,-0.002270421298527836
2017-10-03,0.002600608176880348
2017-10-04,-0.002918230265017918
2017-10-05,0.00032531705839788927
2017-10-06,0.014466682488099014
2017-10-09,-0.01361961122637545
2017-10-10,-0.005360591950290594
2017-10-11,-0.0008165592329637539
2017-10-12,0.0016344530936920343
2017-10-13,0.0017950285089756157
2017-10-16,-0.00684141241099856
2017-10-17,-0.000492024793117718
2017-10-18,-0.0042665067494932485
2017-10-19,0.013678194864642501
2017-10-20,-0.017070386789410752
2017-10-23,0.016705343338432987
2017-10-24,0.013177057381387192
2017-10-25,-0.005619737056178908
2017-10-26,-0.003229444910627599
2017-10-27,0.019763553058107952
2017-10-30,-0.05353450056502329
2017-10-31,0.0031888567311846305
2017-11-01,-0.00033466763684686374
2017-11-02,-0.024267693210761165
2017-11-03,0.01046315692908717
2017-11-06,-0.05720585342251616
2017-11-07,-0.003240842925106624
2017-11-08,0.01553459965512305
2017-11-09,-0.003913383390952707
2017-11-10,0.014285751241016387
2017-11-13,-0.006338040887215457
2017-11-14,0.0017718582951784523
2017-11-15,0.002652948053987636
2017-11-16,0.054859765649091674
2017-11-17,0.0036789734727098455
2017-11-20,0.004665113477099636
2017-11-21,0.001824201396509073
2017-11-22,0.015560274554574649
2017-11-24,0.0053790052484326
2017-11-27,0.017833939729559933
2017-11-28,-0.022300043836243177
2017-11-29,0.007331456583528295
2017-11-30,-0.012291826280317553
2017-12-01,-0.0027836393120469483
2017-12-04,-0.010837501953613882
2017-12-05,0.011952214798775618
2017-12-06,0.019028979826434922
2017-12-07,-0.0032196299672465623
2017-12-08,0.010012882685112245
2017-12-11,0.008474599615109657
2017-12-12,0.006500691425553429
2017-12-13,0.00551362675938627
2017-12-14,-0.019896630413520633
2017-12-15,0.0015983989474850357
2017-12-18,0.012926869852585288
2017-12-19,0.002678319558968578
2017-12-20,-0.011627733141121976
2017-12-21,0.009856879361566762
2017-12-22,0.001574241901437734
2017-12-26,0.002672189474671516
2017-12-27,0.005016497323362401
2017-12-28,0.0037435932669185323
2017-12-29,-0.013053617393481987
2018-01-02,0.008345103475843052
2018-01-03,-0.006714579944261945
2018-01-04,-0.009589658040057292
2018-01-05,0.025396825988702076
2018-01-08,0.007739737493065002
2018-01-09,0.0076807150295887805
2018-01-10,-0.026067063099073473
2018-01-11,-0.0007826238028310062
2018-01-12,-0.0025062227797466585
2018-01-16,-0.011149586748455231
2018-01-17,0.012545695180426142
2018-01-18,-0.013801674070114012
2018-01-19,0.013199693827376402
2018-01-22,0.0036099581058774977
2018-01-23,0.009227508033364584
2018-01-24,0.007283374046295199
2018-01-25,-0.009384527080347094
2018-01-26,0.013821872820504177
2018-01-29,-0.010416534843365133
2018-01-30,0.002476737816589303
2018-01-31,0.005249996810837265
2018-02-01,-0.02012271678718791
2018-02-02,-0.0031352801384035844
2018-02-05,-0.03223772641065725
2018-02-06,-0.01121232576471387
2018-02-07,0.019885038575165437
2018-02-08,-0.05124074943174728
2018-02-09,0.005434822722921284
2018-02-12,-0.018243211828541384
2018-02-13,-0.007398649436092919
2018-02-14,0.01612085862719259
2018-02-15,0.031047265553721948
2018-02-16,-0.006287095492607198
2018-02-20,0.007492325763758467
2018-02-21,-0.0180135808104811
2018-02-22,-0.011612231729100642
2018-02-23,0.022646201426854917
2018-02-26,0.017482375935326644
2018-02-27,-0.019145840677256776
2018-02-28,0.011177903434060443
2018-03-01,0.021283636889578794
2018-03-02,0.00920846074017967
2018-03-05,0.007683681779488971
2018-03-06,0.009690262511755865
2018-03-07,0.01573306475954639
2018-03-08,0.007744775721044483
2018-03-09,0.0029203801043689026
2018-03-12,-0.010727943277935803
2018-03-13,0.006661407495810678
2018-03-14,-0.003077742337412759
2018-03-15,-0.001080656306508887
2018-03-16,0.0007726459845611711
2018-03-19,-0.023780090809219723
2018-03-20,-0.006959905206266992
2018-03-21,-0.003026316027444742
2018-03-22,-0.02140915596255788
2018-03-23,-0.024653058083146884
2018-03-26,0.027619584472144965
2018-03-27,-0.017103754246664993
2018-03-28,0.00878358438867255
2018-03-29,0.0027927854682274766
2018-04-02,-0.023263430514289585
2018-04-03,-0.0005031002956478181
2018-04-04,0.0026849025937654147
2018-04-05,0.001004339030310497
2018-04-06,-0.002675222946155742
2018-04-09,0.0015088699274439232
2018-04-10,0.05674589669012087
2018-04-11,-0.0033266408555704396
2018-04-12,0.0015895028099428554
2018-04-13,-0.016978775691666614
2018-04-16,0.01291354541023626
2018-04-17,0.004302922284654898
2018-04-18,-0.0019042024038551375
2018-04-19,0.005564343286361684
2018-04-20,-0.002529601099270029
2018-04-23,-0.012680267218473373
2018-04-24,0.004655574948546626
2018-04-25,0.021572429633481827
2018-04-26,0.002659109119135472
2018-04-27,0.006552356427080186
2018-04-30,-0.06215141439207761
2018-05-01,-0.017848131611376217
2018-05-02,-0.041393291044356295
2018-05-03,-0.01843081140255176
2018-05-04,0.02396285932193809
2018-05-07,-0.012574247108270487
