Date,NEM
2015-09-14,-0.021551792505159928
2015-09-15,0.0050347880221437435
2015-09-16,0.06073868663879756
2015-09-17,0.017709804385174666
2015-09-18,-0.015081113727569817
2015-09-21,-0.0206127592112052
2015-09-22,-0.06253742775420823
2015-09-23,-0.002565719609262218
2015-09-24,0.0790994455467906
2015-09-25,-0.011322883617626345
2015-09-28,-0.034358189114809035
2015-09-29,-0.012484262567186488
2015-09-30,0.015802841496570297
2015-10-01,-0.01431245506427925
2015-10-02,0.07765167767629166
2015-10-05,0.05155236828935572
2015-10-06,0.022284084466666743
2015-10-07,0.03215270448796592
2015-10-08,-0.014783558009446751
2015-10-09,0.014469491198416451
2015-10-12,-0.025356557018618386
2015-10-13,-0.00433632391134231
2015-10-14,0.05988019734154282
2015-10-15,-0.008731289417526655
2015-10-16,-0.016062130388850626
2015-10-19,-0.023170287408156853
2015-10-20,0.015633454669865765
2015-10-21,-0.022292566384405688
2015-10-22,0.03311607759230517
2015-10-23,0.027324788298583647
2015-10-26,-0.03836302011194681
2015-10-27,-0.0015958564980930179
2015-10-28,0.020245247188097393
2015-10-29,0.03864232973628612
2015-10-30,-0.021618673944575173
2015-11-02,0.008735649155658276
2015-11-03,-0.020886422189940745
2015-11-04,-0.010926254123858281
2015-11-05,-0.07943155312364858
2015-11-06,0.0022858276955273205
2015-11-09,0.018243744736360368
2015-11-10,-0.022396244679249055
2015-11-11,0.018900345903757998
2015-11-12,-0.025857213835551507
2015-11-13,0.009809541760125162
2015-11-16,0.007428767250041712
2015-11-17,-0.04254154500271912
2015-11-18,0.044431739863678876
2015-11-19,0.023822903022058473
2015-11-20,-0.020498860087575066
2015-11-23,-0.006787189491911927
2015-11-24,0.025056676685361268
2015-11-25,-0.004999745706180003
2015-11-27,-0.02903401560263008
2015-11-30,0.058654319101454355
2015-12-01,-0.0010862230253136929
2015-12-02,-0.029363661406166974
2015-12-03,0.04929924321464951
2015-12-04,0.09236524455286377
2015-12-07,-0.03470184272249266
2015-12-08,-0.018733977615825737
2015-12-09,0.012658016949990136
2015-12-10,-0.008673588258865772
2015-12-11,-0.015439728103446737
2015-12-14,-0.040773647610128805
2015-12-15,0.0027246078703098142
2015-12-16,0.03695663375402658
2015-12-17,-0.07704407721049278
2015-12-18,0.005678338326472465
2015-12-21,-0.0033876024416598094
2015-12-22,0.008498545962807524
2015-12-23,0.01910118001165695
2015-12-24,0.022050596481121953
2015-12-28,-0.03398022708031667
2015-12-29,0.006699610063259476
2015-12-30,-0.014420212291708534
2015-12-31,0.012380625494880393
2016-01-04,0.025013917134174113
2016-01-05,-0.0010846941733564375
2016-01-06,0.007600382838566899
2016-01-07,0.016164047016080207
2016-01-08,-0.045069145376593345
2016-01-11,-0.05552477469955808
2016-01-12,0.0
2016-01-13,0.02763036740990832
2016-01-14,-0.012013378538331065
2016-01-15,0.024898873437399605
2016-01-19,-0.07853106550483058
2016-01-20,0.015327703622829647
2016-01-21,0.007850096737755496
2016-01-22,-0.0005991056761192048
2016-01-25,0.05935302692443489
2016-01-26,0.04697219944613784
2016-01-27,0.0508106504580097
2016-01-28,0.004629509976222579
2016-01-29,0.022017715344863742
2016-02-01,0.029558664933119427
2016-02-02,-0.02335790901656798
2016-02-03,0.11310475367247119
2016-02-04,0.0465530475580751
2016-02-05,0.04405494796028009
2016-02-08,0.031954313010423396
2016-02-09,-0.03533178524893432
2016-02-10,0.0004117329374122569
2016-02-11,0.030028335480080992
2016-02-12,0.029553162237364594
2016-02-16,-0.04732341362349124
2016-02-17,0.011400474784557524
2016-02-18,0.009259225043988017
2016-02-19,-0.009174278336256503
2016-02-22,0.011272163473160957
2016-02-23,0.010748129385653504
2016-02-24,0.007483566284041787
2016-02-25,0.010554942073646822
2016-02-26,-0.01934224608074997
2016-02-29,0.018934771074822443
2016-03-01,-0.01703455830045686
2016-03-02,0.03347783047835318
2016-03-03,0.022103632716244936
2016-03-04,-0.026472442236986526
2016-03-07,0.016085588248055505
2016-03-08,-0.023203164421310762
2016-03-09,0.009656169200050968
2016-03-10,0.04628935091048492
2016-03-11,-0.024497088879506523
2016-03-14,-0.02061519227347719
2016-03-15,0.009185221744302696
2016-03-16,0.044747800300425356
2016-03-17,-0.003266865747365899
2016-03-18,0.012017563116681673
2016-03-21,0.0
2016-03-22,-0.014393702034598
2016-03-23,-0.08798837692866157
2016-03-24,0.016813435677805355
2016-03-28,0.011811053920462555
2016-03-29,0.04863816170822033
2016-03-30,-0.0074213479760444345
2016-03-31,-0.006354922827860321
2016-04-01,0.001505148856570715
2016-04-04,-0.012021462507017855
2016-04-05,0.03802291486686071
2016-04-06,0.01611732815206479
2016-04-07,0.007930753127938006
2016-04-08,0.040772529966245585
2016-04-11,0.06907193873032202
2016-04-12,-0.01542882280466551
2016-04-13,-0.037545216916320734
2016-04-14,-0.02713711625899684
2016-04-15,0.0240587964795822
2016-04-18,0.003064342902057815
2016-04-19,0.04921924476082662
2016-04-20,-0.014881657830313921
2016-04-21,0.05714273939574932
2016-04-22,-0.029822940627830308
2016-04-25,-0.003842654250368338
2016-04-26,0.027644012133118734
2016-04-27,0.0040662922870733365
2016-04-28,0.027726062890048198
2016-04-29,0.060018153137692654
2016-05-02,-0.018015319201089453
2016-05-03,-0.014851392260047391
2016-05-04,-0.04374857553744371
2016-05-05,0.015764827240380086
2016-05-06,0.03864924641361278
2016-05-09,-0.06738934528668561
2016-05-10,0.03770022086958269
2016-05-11,0.025734097721491933
2016-05-12,-0.019775828452402333
2016-05-13,0.025895970961934855
2016-05-16,0.039624119494901855
2016-05-17,0.003670429847451473
2016-05-18,-0.0571026527963967
2016-05-19,0.01849642292578757
2016-05-20,-0.01200941718813553
2016-05-23,0.002965085073322493
2016-05-24,-0.061779748039101356
2016-05-25,0.020163637191692008
2016-05-26,0.002161863804294395
2016-05-27,-0.015099955408788945
2016-05-31,0.014080058425409048
2016-06-01,0.007713612999769248
2016-06-02,-0.009491845380285246
2016-06-03,0.09428161906036459
2016-06-06,0.0008470914685632103
2016-06-07,-0.01285098386779937
2016-06-08,0.012303166550666322
2016-06-09,0.014697827290151677
2016-06-10,-0.00306467922099396
2016-06-13,0.0027942017735893554
2016-06-14,-0.020618161164353555
2016-06-15,0.031009539982551848
2016-06-16,-0.017384037763877758
2016-06-17,0.0011234249093823312
2016-06-20,-0.008976028680431902
2016-06-21,-0.014152291809040984
2016-06-22,0.02555256479742596
2016-06-23,-0.009238615431687136
2016-06-24,0.05086211625375414
2016-06-27,0.013444486247180754
2016-06-28,-0.01379700292546393
2016-06-29,0.013990023318111167
2016-06-30,0.03794075030133137
2016-07-01,0.03118638826937503
2016-07-05,0.000991460171248626
2016-07-06,0.025755298565410145
2016-07-07,-0.011105576158311092
2016-07-08,0.004394243138778675
2016-07-11,-0.001944595841892105
2016-07-12,-0.026789789886442317
2016-07-13,0.02302290884920577
2016-07-14,0.018101468318301173
2016-07-15,-0.0069677620918374705
2016-07-18,0.007258915841014568
2016-07-19,-0.005764889057833011
2016-07-20,-0.05073715599484019
2016-07-21,0.03130561435070067
2016-07-22,0.01850951852969418
2016-07-25,-0.027622877289362746
2016-07-26,0.02491891602144425
2016-07-27,0.028932700776678866
2016-07-28,0.00826991910946906
2016-07-29,0.031169722217041507
2016-08-01,0.0036365035459609008
2016-08-02,0.038495954925043874
2016-08-03,-0.01831640517200761
2016-08-04,-0.0024433655987150527
2016-08-05,-0.010688025032409065
2016-08-08,0.004951515035723331
2016-08-09,0.007838798661545132
2016-08-10,0.012666625866857517
2016-08-11,-0.003072196132845151
2016-08-12,-0.0057230592244850165
2016-08-15,-0.00553476023762467
2016-08-16,-0.014024556341259098
2016-08-17,-0.006547929342169856
2016-08-18,0.009772685369603629
2016-08-19,-0.005851543781063007
2016-08-22,-0.01924421687473188
2016-08-23,-0.00392405295829279
2016-08-24,-0.07647788977638281
2016-08-25,0.007779587531479448
2016-08-26,-0.005726883886049583
2016-08-29,0.024542514273752758
2016-08-30,-0.05646511096007423
2016-08-31,-0.009326438725093866
2016-09-01,0.031119044775185678
2016-09-02,0.027643928643641402
2016-09-06,0.03652506265440425
2016-09-07,0.0021432916315509143
2016-09-08,-0.011879545283962623
2016-09-09,-0.05506149474173716
2016-09-12,0.026972270086703443
2016-09-13,-0.032601952241690046
2016-09-14,-0.010764018980496837
2016-09-15,0.015544410894467786
2016-09-16,-0.023980150999661776
2016-09-19,0.004443860723293502
2016-09-20,-0.007285848159633179
2016-09-21,0.07549138069742956
2016-09-22,-0.006336976744486522
2016-09-23,-0.029678651278108537
2016-09-26,-0.007583321529799014
2016-09-27,-0.01986783627698252
2016-09-28,0.018971156329124828
2016-09-29,-0.004081047854951336
2016-09-30,0.006146286279262059
2016-10-03,-0.03028742202980239
2016-10-04,-0.10105029603484295
2016-10-05,0.009927241696906064
2016-10-06,-0.0156115592830679
2016-10-07,-0.0023493955223959917
2016-10-10,0.002649569120437567
2016-10-11,-0.006165802038256896
2016-10-12,0.01979334056230786
2016-10-13,0.008400837402800176
2016-10-14,-0.01666197948968895
2016-10-17,0.023371115486712002
2016-10-18,0.03254405831134388
2016-10-19,0.022393904358005035
2016-10-20,0.0008111284794012352
2016-10-21,-0.017832317400949593
2016-10-24,-0.014030549918287005
2016-10-25,0.02092583834581596
2016-10-26,-0.011204875700078332
2016-10-27,-0.03841883705260718
2016-10-28,0.016958695958336323
2016-10-31,0.04691900067655874
2016-11-01,0.024568495273359803
2016-11-02,-0.020289723274499072
2016-11-03,0.01533040989690182
2016-11-04,0.0013244759985171495
2016-11-07,-0.03465612329884815
2016-11-08,-0.011783966730296358
2016-11-09,0.027176727358664277
2016-11-10,-0.06371469334504354
2016-11-11,-0.08910032528075762
2016-11-14,0.03197192406173088
2016-11-15,0.04018432032305963
2016-11-16,-0.004423666452052721
2016-11-17,-0.03139801600329872
2016-11-18,-0.000305863048235544
2016-11-21,0.01162421389420576
2016-11-22,0.003931149855137983
2016-11-23,-0.05120449326916299
2016-11-25,0.013333177253722628
2016-11-28,0.047932197774460894
2016-11-29,0.0029895470684526693
2016-11-30,-0.03308482605196683
2016-12-01,-0.005240602649988713
2016-12-02,0.04059495088180931
2016-12-05,-0.0029777583199960267
2016-12-06,-0.012264708486511067
2016-12-07,0.018171136815103406
2016-12-08,0.007435526973648132
2016-12-09,-0.031886132829637925
2016-12-12,-0.005794790625677226
2016-12-13,0.03895688312455259
2016-12-14,-0.0646586823326627
2016-12-15,-0.02430564338581731
2016-12-16,0.024264160964475145
2016-12-19,0.0037899750894763162
2016-12-20,-0.0037756654116199995
2016-12-21,-0.0034746125559589336
2016-12-22,-0.003486269937532871
2016-12-23,0.03244258054827509
2016-12-27,0.004005048661011257
2016-12-28,0.005829836012602563
2016-12-29,0.07596115022354044
2016-12-30,-0.03402324715039551
2017-01-03,0.01643670916608908
2017-01-04,0.009529154993430433
2017-01-05,0.04605248892848546
2017-01-06,-0.03144644776153971
2017-01-09,-0.0016938939579715928
2017-01-10,-0.007918228463033139
2017-01-11,-0.020239591676688984
2017-01-12,0.002909449697131361
2017-01-13,0.0017404380626055982
2017-01-17,0.017665871484314755
2017-01-18,0.003415055994920202
2017-01-19,-0.009358894980325272
2017-01-20,0.003149126756313292
2017-01-23,0.02397264719183534
2017-01-24,0.004459048604394278
2017-01-25,-0.03024393527118785
2017-01-26,-0.021745390178061097
2017-01-27,0.005557226019712758
2017-01-30,0.017161136431293578
2017-01-31,0.0374604392297504
2017-02-01,-0.011300982354681022
2017-02-02,0.022581422951736485
2017-02-03,0.0021811610171955653
2017-02-06,0.032100173957308575
2017-02-07,-0.01634149726346723
2017-02-08,0.01420155933304601
2017-02-09,-0.017173305162036967
2017-02-10,0.012097025648403648
2017-02-13,-0.007171615428378519
2017-02-14,-0.007758014980275174
2017-02-15,-0.0016176250277449844
2017-02-16,0.014582473750124114
2017-02-17,-0.01490554265359112
2017-02-21,0.011618605087262202
2017-02-22,-0.03846142721642065
2017-02-23,-0.0038890303794777425
2017-02-24,0.006135049606448062
2017-02-27,-0.05848110716638477
2017-02-28,0.007948311886941228
2017-03-01,0.005256527347935247
2017-03-02,-0.023823135485024793
2017-03-03,0.013988304344867863
2017-03-06,-0.031112546680227227
2017-03-07,0.0006069717772703154
2017-03-08,-0.0027289875716207668
2017-03-09,-0.00881755644628568
2017-03-10,0.010429815477484672
2017-03-13,0.0024283395467896707
2017-03-14,-0.01877633394133682
2017-03-15,0.052469194169746824
2017-03-16,-0.03782993791522005
2017-03-17,0.0009144003109224919
2017-03-20,0.0219241685487086
2017-03-21,0.014004958265142697
2017-03-22,-0.005583371797345804
2017-03-23,-0.006500934354877641
2017-03-24,-0.004164249206579984
2017-03-27,0.012843473215856882
2017-03-28,-0.026835854841993134
2017-03-29,0.005757713527466679
2017-03-30,-0.007833634981539106
2017-03-31,0.0009108491524936202
2017-04-03,0.028216168558818255
2017-04-04,0.008852177693567276
2017-04-05,0.0035096189660963617
2017-04-06,-0.004080293749215147
2017-04-07,0.0040970107565958536
2017-04-10,0.00874395682254625
2017-04-11,0.015024533158381592
2017-04-12,-0.0014231496455497927
2017-04-13,-0.016533556682208905
2017-04-17,0.002608266023354844
2017-04-18,-0.007805831317909462
2017-04-19,-0.023309705237131162
2017-04-20,0.004475016700310919
2017-04-21,0.013661755740318915
2017-04-24,-0.012306002883934464
2017-04-25,-0.024324830789379637
2017-04-26,0.0027364553241906453
2017-04-27,-0.002122602555239328
2017-04-28,0.027347267386944818
2017-05-01,-0.033422073579546074
2017-05-02,0.01009790124027754
2017-05-03,-0.009693999586259716
2017-05-04,-0.012542017002833306
2017-05-05,0.013940237642876996
2017-05-08,-0.0015274322979178523
2017-05-09,0.0024481008285794914
2017-05-10,0.0057995269634987245
2017-05-11,0.0160851867781453
2017-05-12,0.008064481402344725
2017-05-15,0.0035552318586138387
2017-05-16,-0.0035426369628199783
2017-05-17,0.015111070293021722
2017-05-18,-0.0277288803701925
2017-05-19,0.00960683387309369
2017-05-22,0.0014864116298491936
2017-05-23,-0.01870545519713418
2017-05-24,0.018456554666924196
2017-05-25,-0.006832589040488668
2017-05-26,0.020340858157086528
2017-05-30,-0.004104358700028787
2017-05-31,0.005299053539354892
2017-06-01,-0.003806850783480975
2017-06-02,0.0002937472587003498
2017-06-05,-0.005583371797345804
2017-06-06,0.04764712840843566
2017-06-07,0.0031077186818198044
2017-06-08,-0.013798810654248261
2017-06-09,-0.020560245291609935
2017-06-12,0.0023328078045465883
2017-06-13,0.0029085601259561944
2017-06-14,-0.02204165928785573
2017-06-15,-0.020166436820734823
2017-06-16,-0.0060531921042870085
2017-06-19,0.001218040500723383
2017-06-20,-0.0012165586829759878
2017-06-21,0.00943995999870828
2017-06-22,0.010558113156419857
2017-06-23,0.009253546265260537
2017-06-26,-0.0011829531833681406
2017-06-27,-0.020728756525404513
2017-06-28,-0.0009071768835310356
2017-06-29,-0.024515580517664892
2017-06-30,0.004964374390414861
2017-07-03,-0.015436886601942756
2017-07-05,0.024772706138401324
2017-07-06,-0.012239964354707644
2017-07-07,-0.007744745600503755
2017-07-10,0.01561046460456228
2017-07-11,0.012911080504314887
2017-07-12,0.00667678457355847
2017-07-13,-0.006933909059043453
2017-07-14,0.0109287913970475
2017-07-17,0.012912841901642658
2017-07-18,-0.0005930218042388136
2017-07-19,0.005043071371103824
2017-07-20,0.0011807217380268575
2017-07-21,0.013856146443087525
2017-07-24,-0.014248139213683397
2017-07-25,0.06902667381206973
2017-07-26,0.019867237059910003
2017-07-27,-0.014069422071302018
2017-07-28,0.01701472720043351
2017-07-31,0.002967933256331712
2017-08-01,-0.005111899905262507
2017-08-02,-0.0029743553011570834
2017-08-03,-0.007594465214452284
2017-08-04,-0.012024690538786187
2017-08-07,0.0005532564044108401
2017-08-08,-0.011888568007503042
2017-08-09,0.010072793414993564
2017-08-10,0.009418055401217318
2017-08-11,0.0024699732071706837
2017-08-14,-0.013961087601990663
2017-08-15,-0.006940533011194017
2017-08-16,0.010064545901506294
2017-08-17,-0.0022143833314960393
2017-08-18,-0.006102436435615921
2017-08-21,0.021769435230807543
2017-08-22,-0.003004807298463974
2017-08-23,0.013150304291741355
2017-08-24,-0.0043264529470019575
2017-08-25,0.0046171728569115444
2017-08-28,0.03541498065058368
2017-08-29,-0.006788211157079838
2017-08-30,0.0005255788099842729
2017-08-31,0.007356633584299388
2017-09-01,0.008346530092051774
2017-09-05,0.002327951095836278
2017-09-06,-0.009548430414253795
2017-09-07,0.03178742842153959
2017-09-08,-0.007323494837776834
2017-09-11,-0.02772807718742598
2017-09-12,0.0034012725738734595
2017-09-13,-0.010319753965533973
2017-09-14,0.004751645948107175
2017-09-15,-0.005517380834923591
2017-09-18,-0.0018499208749345186
2017-09-19,0.008205544380274432
2017-09-20,-0.012076563526778994
2017-09-21,-0.005314881700578922
2017-09-22,0.01228963495558033
2017-09-25,0.019530094911163642
2017-09-26,-0.0170849833818425
2017-09-27,-0.020015850679960367
2017-09-28,0.01101822361003979
2017-09-29,-0.0029237653672882224
2017-10-02,0.009864325545150265
2017-10-03,0.009239434482889441
2017-10-04,-0.003923631924466209
2017-10-05,-0.0034137667968670016
2017-10-06,0.0028985296919936676
2017-10-09,0.005780304998321162
2017-10-10,-0.009926880017885442
2017-10-11,0.00474932930018368
2017-10-12,0.008141023883539544
2017-10-13,0.005209288446477389
2017-10-16,-0.015547745892687703
2017-10-17,0.009476280179004481
2017-10-18,-0.012777491803528496
2017-10-19,-0.0005278673280799673
2017-10-20,-0.0013216309248347269
2017-10-23,-0.011113920296852764
2017-10-24,-0.006422205583498597
2017-10-25,-0.010234530137130049
2017-10-26,-0.025578144556647753
2017-10-27,-0.00027917665155052784
2017-10-30,0.012011092060112416
2017-10-31,-0.0019319123500024515
2017-11-01,-0.012998071102724218
2017-11-02,0.02213488288897092
2017-11-03,-0.0120609918878124
2017-11-06,0.009156226317612814
2017-11-07,-0.009073150498237204
2017-11-08,0.007491723663856531
2017-11-09,-0.011842650027058421
2017-11-10,-0.010033220941753407
2017-11-13,0.005348808126963256
2017-11-14,0.015961923504352882
2017-11-15,-0.005512651800551827
2017-11-16,0.000277286578931335
2017-11-17,0.003324857802298853
2017-11-20,0.003313839756329484
2017-11-21,0.0011011186247367188
2017-11-22,0.009348687004355316
2017-11-24,-0.0008175183357823634
2017-11-27,0.011450508257926373
2017-11-28,0.0010780713269751274
2017-11-29,-0.014539611319376644
2017-11-30,0.010655822811468818
2017-12-01,0.005406645527931353
2017-12-04,-0.009410990542135456
2017-12-05,-0.017372309914676975
2017-12-06,-0.010220764491196244
2017-12-07,0.004614234602649425
2017-12-08,-0.014476498540987759
2017-12-11,-0.02062145161259843
2017-12-12,-0.0023074675132228606
2017-12-13,0.03353583409651928
2017-12-14,0.004196124189715489
2017-12-15,-0.0008361440540020082
2017-12-18,0.021745347546309635
2017-12-19,-0.008185446107953909
2017-12-20,0.00715281964427783
2017-12-21,0.0032776897786102044
2017-12-22,0.005172834758597533
2017-12-26,0.017605680977304417
2017-12-27,0.0007982140866151788
2017-12-28,-0.002393431419047909
2017-12-29,0.0002667305749812776
2018-01-02,0.017057288474000343
2018-01-03,-0.00838554587453344
2018-01-04,0.01109917597007759
2018-01-05,0.00365915383035742
2018-01-08,-0.0010416342562573622
2018-01-09,-0.006516893422065739
2018-01-10,0.0060349558305614615
2018-01-11,0.013040833768728
2018-01-12,0.024459841476021538
2018-01-16,0.005277617349831454
2018-01-17,-0.013749913079965759
2018-01-18,-0.005323405387623548
2018-01-19,0.00586098529175616
2018-01-22,0.004813921923956022
2018-01-23,0.016641449610392822
2018-01-24,0.03100210662512448
2018-01-25,-0.019244164904918537
2018-01-26,0.0068675196773322345
2018-01-29,-0.02362928647036111
2018-01-30,0.0004983005435517107
2018-01-31,0.010224792162355278
2018-02-01,-0.003702953479375881
2018-02-02,-0.0344399567606688
2018-02-05,-0.030022906486508516
2018-02-06,-0.0044977344438310585
2018-02-07,-0.015944673585431834
2018-02-08,-0.011341833944090496
2018-02-09,0.0040969000940678235
2018-02-12,0.0040804440047270685
2018-02-13,0.002980501854413564
2018-02-14,0.053484250049863125
2018-02-15,0.010512938796574778
2018-02-16,-0.00761231710220811
2018-02-20,-0.018409530455855694
2018-02-21,-0.005991190206050656
2018-02-22,-0.01388891063172093
2018-02-23,0.028169185806387942
2018-02-26,0.01628330862047922
2018-02-27,-0.022380496764742963
2018-02-28,-0.006243238972461818
2018-03-01,-0.002356087409873364
2018-03-02,-0.004723366036759158
2018-03-05,0.009227409151734589
2018-03-06,0.014890395725968286
2018-03-07,-0.026091657275543967
2018-03-08,-0.0010608146730809453
2018-03-09,0.0013279796880116823
2018-03-12,0.007159559459322118
2018-03-13,0.0063192796235627124
2018-03-14,-0.0007850508672718748
2018-03-15,-0.023042656042966958
2018-03-16,0.0021441890562121646
2018-03-19,0.00213960134642055
2018-03-20,-0.0045370091488715625
2018-03-21,0.024665041795131737
2018-03-22,-0.015960541382341153
2018-03-23,0.03057724371032955
2018-03-26,0.02915383822965456
2018-03-27,-0.02155950155026909
2018-03-28,-0.016397703826120713
2018-03-29,0.017713005304747398
2018-04-02,0.0051191200003462
2018-04-03,-0.011204317734850422
2018-04-04,0.0041205702612689965
2018-04-05,0.007181116406301813
2018-04-06,0.0005090501612670106
2018-04-09,-0.018070812506639444
2018-04-10,0.023068743062137242
2018-04-11,0.029643211216679566
2018-04-12,-0.0059056068406192486
2018-04-13,0.0297033332386456
2018-04-16,-0.004327249146781065
2018-04-17,-0.0009658284580130738
2018-04-18,-0.007007846297586218
2018-04-19,0.020686332749792813
2018-04-20,-0.014067886961413811
2018-04-23,-0.007013274435647365
2018-04-24,-0.0002435450981156384
2018-04-25,-0.012911034619321082
2018-04-26,0.006169886287048509
2018-04-27,-0.0026979347875091264
2018-04-30,-0.0336945542232453
2018-05-01,-0.0017813144567530026
2018-05-02,-0.0007650950094655329
2018-05-03,0.01582042521501248
2018-05-04,-0.00401895592192536
2018-05-07,0.005548528153826338
2018-05-08,0.0027587767792653928
