Date,IBM
2015-10-07,0.00880509573725119
2015-10-08,0.014590791728650299
2015-10-09,0.0007228392762435032
2015-10-12,-0.008202894554070306
2015-10-13,-0.010056972066524672
2015-10-14,0.0026067514993943774
2015-10-15,0.0005334423847347392
2015-10-16,0.001998308842680707
2015-10-19,-0.007779245346214325
2015-10-20,-0.0574994704195696
2015-10-21,0.001991136432294649
2015-10-22,0.022495122706791548
2015-10-23,0.004094390611399934
2015-10-26,-0.00704987361744247
2015-10-27,-0.04037300194919391
2015-10-28,0.02154342393963038
2015-10-29,-0.0019879314161069805
2015-10-30,-0.0033442303024384668
2015-11-02,0.0020702317096092937
2015-11-03,0.01075700619543718
2015-11-04,-0.0017617483980773008
2015-11-05,-0.012285364352813799
2015-11-06,-0.0024537316081022498
2015-11-09,-0.021265669332722337
2015-11-10,0.0011825781254315437
2015-11-11,-0.0033217220172814255
2015-11-12,-0.014664305417787737
2015-11-13,-0.009696519646908985
2015-11-16,0.014876395842905454
2015-11-17,0.0008227907725191219
2015-11-18,0.01494542086723838
2015-11-19,0.0067740915161313975
2015-11-20,0.012870816784000594
2015-11-23,-0.0002887698049480747
2015-11-24,0.0010109862596232588
2015-11-25,-0.004329031059582489
2015-11-27,0.0033334966715257153
2015-11-30,0.006933260716667666
2015-12-01,0.01334117901750953
2015-12-02,-0.011183495532795962
2015-12-03,-0.0055835042829069925
2015-12-04,0.01086970857349323
2015-12-07,-0.006266739466330162
2015-12-08,-0.01074877336785629
2015-12-09,-0.010430648889217964
2015-12-10,0.0012440301069580606
2015-12-11,-0.016157232486028072
2015-12-14,0.010106248762213665
2015-12-15,0.013683535649393397
2015-12-16,0.010886066559136598
2015-12-17,-0.018235221375085597
2015-12-18,-0.013528234924841787
2015-12-21,0.004447497565554848
2015-12-22,0.01793352617096544
2015-12-23,0.004422506982756369
2015-12-24,-0.0020932815832200857
2015-12-28,-0.004629021730733762
2015-12-29,0.01576905133595985
2015-12-30,-0.0031478116745757845
2015-12-31,-0.01234380470192975
2016-01-04,-0.01213467675502966
2016-01-05,-0.0007357314383417135
2016-01-06,-0.005005734554457186
2016-01-07,-0.017089390645039337
2016-01-08,-0.009258026060085855
2016-01-11,0.012155390169535707
2016-01-12,-0.0024768126779225463
2016-01-13,-0.013017413479740059
2016-01-14,0.01326555789529782
2016-01-15,-0.021669051404129225
2016-01-19,-0.014765783170057056
2016-01-20,-0.04878607811045288
2016-01-21,0.008616619627447086
2016-01-22,-0.0033362558302832968
2016-01-25,-0.003428405781471744
2016-01-26,0.004177273094844169
2016-01-27,-0.013295994201100725
2016-01-28,0.010416659400419581
2016-01-29,0.021027733676387328
2016-02-01,0.0003204953285245171
2016-02-02,-0.015140628519985877
2016-02-03,0.014478619301858231
2016-02-04,0.023492795003574596
2016-02-05,0.0072069911270025155
2016-02-08,-0.002278574694526747
2016-02-09,-0.02291709284700183
2016-02-10,-0.031272452957642694
2016-02-11,-0.0194690653804237
2016-02-12,0.02706796088588237
2016-02-16,0.014045085319289718
2016-02-17,0.027374761402262138
2016-02-18,0.050356823166727516
2016-02-19,0.004756566494096948
2016-02-22,0.005184679901201861
2016-02-23,-0.01024121694004232
2016-02-24,0.00302119949478441
2016-02-25,0.01280097295732463
2016-02-26,-0.018364122658375837
2016-02-29,-0.007573893973979451
2016-03-01,0.02549028410575338
2016-03-02,0.014363186539031458
2016-03-03,0.011005148511245899
2016-03-04,0.0
2016-03-07,0.01705394862384657
2016-03-08,-0.007706260992251357
2016-03-09,0.009635393742463805
2016-03-10,-0.0015669347284453794
2016-03-11,0.015479028986165932
2016-03-14,0.0029505522049433353
2016-03-15,0.0012603844665679542
2016-03-16,0.012800978059758661
2016-03-17,0.015539557649981273
2016-03-18,0.00034000878504802934
2016-03-21,0.010469522326725711
2016-03-22,-0.00356529778958925
2016-03-23,-0.01823123203157706
2016-03-24,0.017537676132766356
2016-03-28,0.003041822335219768
2016-03-29,0.006266768254441946
2016-03-30,-0.006160941318002822
2016-03-31,0.02048395453041274
2016-04-01,0.007065024539881115
2016-04-04,-0.0029506786748708658
2016-04-05,-0.013611940776315556
2016-04-06,0.0001334787971158935
2016-04-07,-0.011798491731821681
2016-04-08,0.007419703184507576
2016-04-11,-0.0006694198712643429
2016-04-12,0.0025459632060909065
2016-04-13,0.010692907452189093
2016-04-14,-0.00046282390276375374
2016-04-15,0.003704700343000411
2016-04-18,0.005338787492428443
2016-04-19,-0.05592327000523101
2016-04-20,0.014652936743905665
2016-04-21,0.02183258975382496
2016-04-22,-0.005358430985426099
2016-04-25,0.002087730815061084
2016-04-26,0.0018146096159796787
2016-04-27,0.009323778167505736
2016-04-28,-0.022595932002698937
2016-04-29,-0.007683522440501855
2016-05-02,-0.00459094914554159
2016-05-03,-0.00784739385307609
2016-05-04,0.0008327449314444735
2016-05-05,0.015389778208789284
2016-05-06,0.015302749612009947
2016-05-09,0.00033979794579108713
2016-05-10,0.017849654831223916
2016-05-11,-0.006801225998448346
2016-05-12,-0.0007384306123959794
2016-05-13,-0.007524981241737394
2016-05-16,0.011779024369989788
2016-05-17,-0.009768393246382456
2016-05-18,-0.0044594223073004535
2016-05-19,-0.016356736108949943
2016-05-20,0.016007539713474017
2016-05-23,-0.003259815924775089
2016-05-24,0.010492629650537877
2016-05-25,0.022790128769044404
2016-05-26,0.004944526581407427
2016-05-27,0.002623831960637757
2016-05-31,0.005888616938574787
2016-06-01,-0.008000491964263445
2016-06-02,0.00649128446068481
2016-06-03,-0.003974126564448066
2016-06-06,-0.0010462894175972126
2016-06-07,0.0039283912213079475
2016-06-08,0.004369765645834356
2016-06-09,-0.003766074556396881
2016-06-10,-0.006844092346640962
2016-06-13,-0.007153876838001283
2016-06-14,-0.0014543493889850323
2016-06-15,-0.002515197582656503
2016-06-16,0.0025215397533486783
2016-06-17,0.0061567968696703
2016-06-20,0.010658662930719043
2016-06-21,0.002864347220646213
2016-06-22,-0.0073353091979582175
2016-06-23,0.015890336768552782
2016-06-24,-0.05638873015032597
2016-06-27,-0.021078668051912386
2016-06-28,0.015330741465828135
2016-06-29,0.018942956995400495
2016-06-30,0.022362714962729013
2016-07-01,0.0037554442145004696
2016-07-05,-0.004397719946696466
2016-07-06,0.004549286468932712
2016-07-07,0.0015090184717481137
2016-07-08,0.012189174841172656
2016-07-11,0.005632517645946189
2016-07-12,0.01100876653730598
2016-07-13,0.006240446961242929
2016-07-14,0.014301819218507594
2016-07-15,-0.0031193435354580634
2016-07-18,0.0005003637899927416
2016-07-19,-0.0017510258057114036
2016-07-20,0.011154136169669426
2016-07-21,-0.00563972427135806
2016-07-22,0.010096815499613054
2016-07-25,0.003578549064462644
2016-07-26,-0.0032585885620692867
2016-07-27,-0.0017887959658747787
2016-07-28,-0.0028424901598386176
2016-07-29,-0.0046478491696231305
2016-08-01,0.005167741157943162
2016-08-02,-0.005388803580052892
2016-08-03,0.0005605741303538192
2016-08-04,0.005477264783451341
2016-08-05,0.012070427824910412
2016-08-08,-0.0003704389032406219
2016-08-09,-0.0016660381935694746
2016-08-10,0.0019162332924402836
2016-08-11,0.008946283048407055
2016-08-12,-0.009662042387801884
2016-08-15,-0.00043220533095689184
2016-08-16,-0.007289217843452933
2016-08-17,-0.0016181750056925015
2016-08-18,0.0057343552377639995
2016-08-19,-0.008180497232783024
2016-08-22,-0.00024994291359492493
2016-08-23,0.001625108333842995
2016-08-24,-0.007550137276220115
2016-08-25,-0.0026403672086164898
2016-08-26,-0.00195453284766689
2016-08-29,0.008842891041014989
2016-08-30,-0.002003548904837338
2016-08-31,-0.0032621561440814295
2016-09-01,0.004153945846640417
2016-09-02,6.293859183670314e-05
2016-09-06,0.005013988084572318
2016-09-07,0.008044671249251234
2016-09-08,-0.016332580126368623
2016-09-09,-0.02081772640043833
2016-09-12,0.016700213593557
2016-09-13,-0.01566748316254818
2016-09-14,-0.011295598619351588
2016-09-15,0.010450802372091728
2016-09-16,-0.011692174566528268
2016-09-19,0.006695373528118331
2016-09-20,-0.002712085576256129
2016-09-21,0.006992704610460532
2016-09-22,0.0037291130570409337
2016-09-23,-0.00723867831638092
2016-09-26,-0.0064521313829466465
2016-09-27,0.018119127709945948
2016-09-28,0.009695865473575482
2016-09-29,-0.0011371035052869516
2016-09-30,0.004680237034586643
2016-10-03,-0.007806198741233561
2016-10-04,-0.007296535775409008
2016-10-05,0.003962833922751097
2016-10-06,-0.0012734874064380675
2016-10-07,-0.007712955452887416
2016-10-10,0.00867226527959808
2016-10-11,-0.014201683425029143
2016-10-12,-0.0032307053331958047
2016-10-13,-0.003694004252311922
2016-10-14,0.004748728669708102
2016-10-17,0.002071988338057995
2016-10-18,-0.02616792954862157
2016-10-19,0.00358287941953761
2016-10-20,0.001718853906325979
2016-10-21,-0.01247359737951459
2016-10-24,0.006281983990317874
2016-10-25,0.002058692982079391
2016-10-26,0.00616408932039314
2016-10-27,0.010144400138769827
2016-10-28,-0.004825818299815321
2016-10-31,0.007077169089370061
2016-11-01,-0.005856144797174889
2016-11-02,-0.005497630200916426
2016-11-03,0.0027642804901510942
2016-11-04,0.00039347905925524174
2016-11-07,0.02158356496319147
2016-11-08,0.00550795441677332
2016-11-09,-0.002319880738883784
2016-11-10,0.03494618010448969
2016-11-11,0.006553374487445751
2016-11-14,-0.018974341288304553
2016-11-15,0.002907503930333899
2016-11-16,0.003907486903266921
2016-11-17,0.0032016019308311883
2016-11-18,0.003692315696298243
2016-11-21,0.014838942601273386
2016-11-22,-0.0006147742420292701
2016-11-23,-0.004241325337255963
2016-11-25,0.007161086892676138
2016-11-28,0.008459350399270038
2016-11-29,-0.006017629212324516
2016-11-30,-0.008010945492226917
2016-12-01,-0.014794875849120315
2016-12-02,0.0012518084199846236
2016-12-05,-0.0011247110853048747
2016-12-06,0.0031905116855759363
2016-12-07,0.027689086330898283
2016-12-08,0.0034591740935601134
2016-12-09,0.007015204959073262
2016-12-12,-0.006125535296630402
2016-12-13,0.01685795965233794
2016-12-14,0.0013071333534067087
2016-12-15,-0.0029074949424610086
2016-12-16,-0.007677934483450222
2016-12-19,-0.0002998775140334864
2016-12-20,0.005519721850881565
2016-12-21,-0.0016111125544500116
2016-12-22,-0.0016135042506107977
2016-12-23,-0.0020949958499036914
2016-12-27,0.0025790048334399795
2016-12-28,-0.005683627584528117
2016-12-29,0.002467111181258641
2016-12-30,-0.003661485411000087
2017-01-03,0.00722907478293644
2017-01-04,0.012381370404915382
2017-01-05,-0.003308548546084644
2017-01-06,0.004920138940032404
2017-01-09,-0.011089603243540469
2017-01-10,-0.012705120986145957
2017-01-11,0.013472827897154316
2017-01-12,0.0011922855078372319
2017-01-13,-0.003632122966748086
2017-01-17,0.003286766642621508
2017-01-18,-0.006492520281345282
2017-01-19,6.0145250780685444e-05
2017-01-20,0.022420439022787564
2017-01-23,0.0028144395269611433
2017-01-24,0.028474517263664012
2017-01-25,0.01358735599732186
2017-01-26,0.002075641505822512
2017-01-27,-0.007612382220890002
2017-01-30,-0.008460191232032122
2017-01-31,-0.007281347236156699
2017-02-01,-0.0013174240895994505
2017-02-02,0.0016635258206587622
2017-02-03,0.007102638817547247
2017-02-06,0.0002279744607844858
2017-02-07,0.01478426032711111
2017-02-08,-0.005026736868432358
2017-02-09,0.005903614899037235
2017-02-10,0.008294980606126323
2017-02-13,0.0038060527534695687
2017-02-14,0.004292743610020411
2017-02-15,0.008604686472116985
2017-02-16,-0.001375674997019738
2017-02-17,-0.004188778216930977
2017-02-21,-0.0022698148421035347
2017-02-22,0.004937630934136461
2017-02-23,0.0027606070550048045
2017-02-24,-0.001652032563224104
2017-02-27,-0.010752772872225536
2017-02-28,0.002340980901500256
2017-03-01,0.011845227368054045
2017-03-02,-0.007804162612617183
2017-03-03,-0.0026586055523900587
2017-03-06,0.0023324650093456967
2017-03-07,-0.0004988058725294842
2017-03-08,-0.005155643595164294
2017-03-09,-0.012649713928481465
2017-03-10,0.003668700910952838
2017-03-13,-0.007704070708860367
2017-03-14,-0.0041936804533792005
2017-03-15,0.0005122238454262629
2017-03-16,0.008133853092640031
2017-03-17,-0.008971052398953794
2017-03-20,0.00028471137310770445
2017-03-21,-0.010358747655373146
2017-03-22,0.0051761116929704976
2017-03-23,0.00022891604462871307
2017-03-24,-0.0056629421572649274
2017-03-27,-0.00034521747872739983
2017-03-28,0.0042585338073950485
2017-03-29,-0.0032662257522660942
2017-03-30,-0.0004601092499511017
2017-03-31,0.0016106267038820121
2017-04-03,0.0020670883493381087
2017-04-04,0.00011454266711052874
2017-04-05,-0.009397165964669885
2017-04-06,-0.002487176951538328
2017-04-07,-0.0017976186913331027
2017-04-10,-0.005460457027510857
2017-04-11,-0.0036216887347587656
2017-04-12,0.00046923986788338645
2017-04-13,-0.006621360489497907
2017-04-17,0.009260667422045898
2017-04-18,-0.0061366554843824694
2017-04-19,-0.049162105185570404
2017-04-20,0.0037727879900057992
2017-04-21,-0.01182976159616178
2017-04-24,0.002306642025707406
2017-04-25,-0.0022394860469462374
2017-04-26,-0.0020574758703583163
2017-04-27,0.0016243989925257551
2017-04-28,-0.00018697467714712257
2017-05-01,-0.009046250100889663
2017-05-02,0.0016367304150450845
2017-05-03,-0.0029539287759583477
2017-05-04,0.002647784333430714
2017-05-05,-0.025149345379229526
2017-05-08,-0.0033866139292070274
2017-05-09,-0.006011649191835167
2017-05-10,-0.005654012647893447
2017-05-11,-0.003966879460570727
2017-05-12,-0.0018585074597025075
2017-05-15,0.007580874893523548
2017-05-16,0.014322452507361083
2017-05-17,-0.01789415958606888
2017-05-18,-0.0009938604099318793
2017-05-19,0.007958793208936221
2017-05-22,0.004342682950814414
2017-05-23,-0.003996604257922143
2017-05-24,0.0031574475576665595
2017-05-25,0.004524558877390561
2017-05-26,-0.0046346511947436
2017-05-30,-0.0049840041418648395
2017-05-31,0.005931495568503253
2017-06-01,0.0002622918175492206
2017-06-02,-0.0040610569419308185
2017-06-05,0.0023674545826437576
2017-06-06,-0.00026244585463552905
2017-06-07,-0.009122275267606339
2017-06-08,0.007418082808558379
2017-06-09,0.01314933584242639
2017-06-12,0.007008324523138931
2017-06-13,-0.005992908849469458
2017-06-14,-0.002852836505419898
2017-06-15,0.0026654735393432105
2017-06-16,0.007521901829852462
2017-06-19,-0.003475590101378434
2017-06-20,0.0007107313732346299
2017-06-21,-0.007486168215614986
2017-06-22,0.003966273654558705
2017-06-23,-0.0018781719736958857
2017-06-26,0.007267569907330129
2017-06-27,-0.003092210536961182
2017-06-28,0.0036834128683238543
2017-06-29,-0.007661444131131678
2017-06-30,-0.0019465258691711007
2017-07-03,0.011376051449287994
2017-07-05,-0.012276559583145663
2017-07-06,-0.008524737723792697
2017-07-07,0.0038065635234094675
2017-07-10,0.003138362152565355
2017-07-11,-0.0014987948291541597
2017-07-12,0.003328885683482774
2017-07-13,-0.00045501734187625154
2017-07-14,0.003970255499007758
2017-07-17,-0.007974423616761928
2017-07-18,0.006470026032808551
2017-07-19,-0.04201281182512395
2017-07-20,0.0008810467760593799
2017-07-21,-0.00392764916977284
2017-07-24,-0.00741100832717434
2017-07-25,0.0013698569117286397
2017-07-26,-0.005677648302340077
2017-07-27,-0.001995054706834698
2017-07-28,-0.0053766303319902065
2017-07-31,0.002633701735828442
2017-08-01,0.004354472018394784
2017-08-02,-0.005849756402138695
2017-08-03,0.003392084015763741
2017-08-04,0.0015179242818372796
2017-08-07,-0.011642416871177064
2017-08-08,0.000986215644376509
2017-08-09,-0.0023926445920218198
2017-08-10,0.0004939627526761026
2017-08-11,0.0
2017-08-14,0.003384159129819597
2017-08-15,-0.0017567339883048927
2017-08-16,0.0030268109173707813
2017-08-17,-0.01263162031111309
2017-08-18,-0.007107442180971146
2017-08-21,0.004509679073671613
2017-08-22,0.004845826779673157
2017-08-23,0.008013411355409783
2017-08-24,0.005628335427918518
2017-08-25,0.005596913546704441
2017-08-28,-0.008557249817155443
2017-08-29,0.0044207575019155065
2017-08-30,-0.004051982099506413
2017-08-31,0.0032965079284630328
2017-09-01,0.007341486839928413
2017-09-05,-0.007218088544466705
2017-09-06,0.005452906380395417
2017-09-07,-0.006396941475113049
2017-09-08,-0.0031490660917553592
2017-09-11,0.01691800218753392
2017-09-12,0.006212917912640448
2017-09-13,0.0015782604823000312
2017-09-14,-0.0030826450940023564
2017-09-15,-0.004946800869157553
2017-09-18,-0.0018645453558959746
2017-09-19,-0.0011070087068960621
2017-09-20,0.010319397640288663
2017-09-21,-0.004250298064911395
2017-09-22,-0.0008949416251688991
2017-09-25,0.005099007829177271
2017-09-26,0.004730204294704832
2017-09-27,-0.006140466354997098
2017-09-28,0.0
2017-09-29,-0.0039820346889731795
2017-10-02,0.010890432603488875
2017-10-03,0.0008184271111832953
2017-10-04,-0.0020442407604593926
2017-10-05,0.0016384034745438036
2017-10-06,-0.001635723499478714
2017-10-09,0.0062125688621952335
2017-10-10,0.007531117504873341
2017-10-11,-0.005925760362725296
2017-10-12,-0.0039972287756726566
2017-10-13,0.00047659845532033174
2017-10-16,-0.0018358757332931352
2017-10-17,-0.0019748069865294093
2017-10-18,0.08864454816525913
2017-10-19,0.008587646682631345
2017-10-20,0.007271763843017531
2017-10-23,-0.015549029793007652
2017-10-24,-0.02300210443520634
2017-10-25,-0.015268056278293085
2017-10-26,0.0006514108410002883
2017-10-27,0.0005205983257210445
2017-10-30,0.0044249503878104335
2017-10-31,-0.0019431986839288928
2017-11-01,-0.00019492537435927826
2017-11-02,-0.004414821086652587
2017-11-03,-0.011542141948152174
2017-11-06,-0.004882035050939648
2017-11-07,0.003381177969592697
2017-11-08,0.0014536557712103715
2017-11-09,0.0015327333690460243
2017-11-10,-0.007584931013561724
2017-11-13,-0.005095367849453414
2017-11-14,0.003301827778151356
2017-11-15,-0.012021889594229562
2017-11-16,0.013731853514129977
2017-11-17,-0.0010058694834310655
2017-11-20,0.010337519784610283
2017-11-21,0.009567733470557727
2017-11-22,-0.0011846508270376699
2017-11-24,0.00046126850680616727
2017-11-27,0.000921964440912193
2017-11-28,0.003224344507089416
2017-11-29,0.007082855769206864
2017-11-30,0.0027354559924408495
2017-12-01,0.005130823475570034
2017-12-04,0.010984548004744132
2017-12-05,-0.007094199466741946
2017-12-06,-0.008046451980928793
2017-12-07,-0.0034393036351295647
2017-12-08,0.008074719156817567
2017-12-11,0.0038754509740721588
2017-12-12,0.008558112009443342
2017-12-13,-0.018055463242964587
2017-12-14,0.0005848550786053952
2017-12-15,-0.009740169246808983
2017-12-18,0.005442611468390313
2017-12-19,-0.0006526048022295061
2017-12-20,-0.0018268380994551636
2017-12-21,-0.009480432484987977
2017-12-22,0.006600820533676055
2017-12-26,0.0021638071101670597
2017-12-27,0.0019629033357508874
2017-12-28,0.005942796794205174
2017-12-29,-0.0040250768185282615
2018-01-02,0.005410193928243601
2018-01-03,0.02748752268446375
2018-01-04,0.020254022844127917
2018-01-05,0.00488561497599016
2018-01-08,0.006031168581734914
2018-01-09,0.0022020593946101563
2018-01-10,0.00213608851544711
2018-01-11,0.0001220724068429213
2018-01-12,-0.006455432978413556
2018-01-16,0.004351842361010938
2018-01-17,0.02929518695761346
2018-01-18,0.002786801561462493
2018-01-19,-0.03991215306485085
2018-01-22,0.0014162798452770353
2018-01-23,0.02244770052665701
2018-01-24,-0.005293213375255679
2018-01-25,0.0006046854402141921
2018-01-26,0.011301378769696058
2018-01-29,-0.0032273677795193745
2018-01-30,-0.01906483126907621
2018-01-31,0.0004892093506549955
2018-02-01,-0.0079412410978551
2018-02-02,-0.020751452669827586
2018-02-05,-0.04087248483950512
2018-02-06,0.01842241357009633
2018-02-07,-0.009591817952405712
2018-02-08,-0.031244146808256823
2018-02-09,0.013009327110959479
2018-02-12,0.01264095915077501
2018-02-13,-0.004293016821797502
2018-02-14,0.026600325552540882
2018-02-15,0.00807705278049653
2018-02-16,0.0010895018381262833
2018-02-20,-0.006530888907488985
2018-02-21,-0.007733996132466947
2018-02-22,-0.005066463407094046
2018-02-23,0.015276355953899978
2018-02-26,0.019676241921492643
2018-02-27,-0.012801133547851173
2018-02-28,-0.0045995623935627394
2018-03-01,-0.012962549532971046
2018-03-02,0.004421133095356744
2018-03-05,0.015923257927058954
2018-03-06,-0.0078369819734746
2018-03-07,0.016696670261980184
2018-03-08,-0.013327359848224307
2018-03-09,0.019845125456826374
2018-03-12,0.005962904677039971
2018-03-13,-0.0058653979508335174
2018-03-14,-0.007531915337078088
2018-03-15,0.00942300946459107
2018-03-16,0.004072470614604251
2018-03-19,-0.018157717195571466
2018-03-20,-0.007308602901493377
2018-03-21,0.0031369758951449445
2018-03-22,-0.02935712959668968
2018-03-23,-0.021040554220883467
2018-03-26,0.030089512027307475
2018-03-27,-0.009519481333980284
2018-03-28,0.004015562399150907
2018-03-29,0.005966305047130804
2018-04-02,-0.02189940630927867
2018-04-03,-0.0014658645838810935
2018-04-04,0.02849535695647698
2018-04-05,-0.0005839656156219064
2018-04-06,-0.02246322373813514
2018-04-09,0.014079863301184714
2018-04-10,0.017682823527774394
2018-04-11,-0.00019304056701219263
2018-04-12,0.017443549668383573
2018-04-13,-0.008603965765081378
2018-04-16,0.007529937305027268
2018-04-17,0.019127179969716135
2018-04-18,-0.07532159911421721
2018-04-19,-0.00732556860158573
2018-04-20,-0.018957398892261335
2018-04-23,0.0066251881665273515
2018-04-24,-0.0020568350950826986
2018-04-25,0.002610942628993751
2018-04-26,0.005344125390849053
