Date,FFIV
2015-10-07,0.005510355467309047
2015-10-08,0.002697914958077252
2015-10-09,0.0028587937191473234
2015-10-12,0.001090004917176035
2015-10-13,0.01021776553695175
2015-10-14,-0.02611508418298525
2015-10-15,-0.007150795595098014
2015-10-16,0.014404530092934964
2015-10-19,0.0016905129047750656
2015-10-20,0.01240402661551987
2015-10-21,-0.024254072184447972
2015-10-22,0.029640396598177743
2015-10-23,-0.008627848910140345
2015-10-26,0.003682028798378756
2015-10-27,0.002918112948113949
2015-10-28,0.008728867024455633
2015-10-29,-0.09279705659031567
2015-10-30,0.0010900719039927953
2015-11-02,0.004083526225940659
2015-11-03,0.019249861943470448
2015-11-04,-0.015694242438592076
2015-11-05,-0.012701591162740722
2015-11-06,0.0006386833558282845
2015-11-09,-0.0015500881898751206
2015-11-10,-0.01936075567654827
2015-11-11,0.004563284649818478
2015-11-12,-0.014461899956127677
2015-11-13,-0.040823971757675936
2015-11-16,0.02902813620709943
2015-11-17,-0.008672483174142265
2015-11-18,0.0010574948461978817
2015-11-19,-0.0063381931251629275
2015-11-20,0.0011597092468527137
2015-11-23,-0.007143526304951298
2015-11-24,-0.000291675058259
2015-11-25,-0.0002917601574199402
2015-11-27,0.0020429913668862376
2015-11-30,0.0
2015-12-01,0.009611629745335248
2015-12-02,0.007981554458170281
2015-12-03,-0.02289640844176999
2015-12-04,0.02138256669165095
2015-12-07,-0.005735574711981384
2015-12-08,-0.0053841474520383015
2015-12-09,-0.030062839072944048
2015-12-10,-0.01275661576652376
2015-12-11,-0.015142338350177642
2015-12-14,-0.012812628446913
2015-12-15,0.0357180202326699
2015-12-16,0.007518796992481258
2015-12-17,-0.015522363767102032
2015-12-18,-0.013240399794452018
2015-12-21,-0.00245823896877273
2015-12-22,0.0005134310716827795
2015-12-23,0.002565681380707341
2015-12-24,-0.0025591155057033133
2015-12-28,-0.00451562428552732
2015-12-29,0.005670134554204287
2015-12-30,0.005228031685097445
2015-12-31,-0.011217606582784256
2016-01-04,-0.0003093933537554605
2016-01-05,-0.004229894365196718
2016-01-06,-0.015540821095829882
2016-01-07,-0.03367708967895122
2016-01-08,0.0033761441910702406
2016-01-11,0.015087370358049856
2016-01-12,-0.009730496849652215
2016-01-13,0.015009171585007808
2016-01-14,0.0017021666181848971
2016-01-15,-0.006797015655815142
2016-01-19,-0.00021382211060938516
2016-01-20,-0.03721928723993151
2016-01-21,-0.005665346876851052
2016-01-22,0.04759238526608911
2016-01-25,0.0015996750693068051
2016-01-26,0.0265119840471566
2016-01-27,-0.011098509320348504
2016-01-28,-0.029788089437569387
2016-01-29,0.013837824641047325
2016-02-01,0.0024525843455691643
2016-02-02,-0.03276249081019522
2016-02-03,0.002859365834794403
2016-02-04,0.009430865087476592
2016-02-05,-0.01988051896126186
2016-02-08,-0.02261140421110097
2016-02-09,-0.006464047321972699
2016-02-10,-0.0006848254557215716
2016-02-11,-0.006739051361727033
2016-02-12,0.01000463150576758
2016-02-16,0.019127863715719284
2016-02-17,0.022455529648818473
2016-02-18,0.003824367530089301
2016-02-19,0.008707906807949195
2016-02-22,0.0205028764802071
2016-02-23,-0.010997154688415
2016-02-24,0.008232698412387718
2016-02-25,0.01749728359583136
2016-02-26,0.012193911782727662
2016-02-29,-0.009781760201506562
2016-03-01,0.025891707815048237
2016-03-02,0.015000969720290636
2016-03-03,0.003295404763990817
2016-03-04,-0.006768192464554845
2016-03-07,0.010822745978015469
2016-03-08,-0.010905185620735947
2016-03-09,0.00020050389028791749
2016-03-10,-0.013328007003232112
2016-03-11,0.022344145826664663
2016-03-14,-0.012219385179662923
2016-03-15,-0.004324653563874126
2016-03-16,0.007878775548453287
2016-03-17,0.011525371216155156
2016-03-18,0.013672815310069808
2016-03-21,0.006841995839515391
2016-03-22,0.013105508650856246
2016-03-23,-0.013127661350800568
2016-03-24,0.0014564669287333576
2016-03-28,0.002520866179649861
2016-03-29,0.012379098263132216
2016-03-30,0.0075468180476141455
2016-03-31,0.0036028941786281354
2016-04-01,-0.002550747727525171
2016-04-04,-0.008619091175671056
2016-04-05,-0.012706619416463227
2016-04-06,0.005322266994857161
2016-04-07,-0.059389721871151435
2016-04-08,-0.002763040002948025
2016-04-11,-0.001744465615895363
2016-04-12,-0.02148433762455415
2016-04-13,0.020590388005075733
2016-04-14,-0.003088039599030812
2016-04-15,-0.012803282223085022
2016-04-18,0.013492322009123425
2016-04-19,-0.011764699398317147
2016-04-20,0.014619898649200325
2016-04-21,0.05537255095345439
2016-04-22,0.01930949590267894
2016-04-25,0.007558371038081546
2016-04-26,0.0005697957399999343
2016-04-27,0.014520249970729981
2016-04-28,-0.02488310219027856
2016-04-29,0.004892576234479362
2016-05-02,-0.010501178750559337
2016-05-03,-0.0259527486908393
2016-05-04,-9.907028844269306e-05
2016-05-05,-0.0036651325247408773
2016-05-06,0.0005965157834708634
2016-05-09,0.01212242873710312
2016-05-10,0.02434710104730775
2016-05-11,-0.006133787733477503
2016-05-12,0.0077145908900759785
2016-05-13,0.013397143788314914
2016-05-16,0.013503307691892008
2016-05-17,-0.032609707819713396
2016-05-18,0.017239727284604323
2016-05-19,-0.007385025453586658
2016-05-20,0.017169049166661177
2016-05-23,9.379347606630617e-05
2016-05-24,0.01865914519735523
2016-05-25,0.009296779656708054
2016-05-26,-0.005836747658388264
2016-05-27,-0.00183473602162465
2016-05-31,0.012774555838951596
2016-06-01,-0.006442823086520777
2016-06-02,0.012329879445251324
2016-06-03,-0.005593604634354876
2016-06-06,-0.001633100192181547
2016-06-07,0.12631771546920745
2016-06-08,-0.028965659969083513
2016-06-09,-0.005567080826256787
2016-06-10,-0.002255987987783481
2016-06-13,-0.0077882947546620285
2016-06-14,-0.0033761100147327028
2016-06-15,0.00906165039152973
2016-06-16,-0.0010071569034429961
2016-06-17,-0.003948594686408402
2016-06-20,0.005819858768681518
2016-06-21,0.0003354374467701149
2016-06-22,-0.00570039651233889
2016-06-23,0.023859723602494443
2016-06-24,-0.06620553980478194
2016-06-27,-0.041975326915178135
2016-06-28,0.015371853629671861
2016-06-29,0.020034440516588425
2016-06-30,0.011731245415972591
2016-07-01,-0.0028109601644260573
2016-07-05,-0.008897062514999887
2016-07-06,0.01137675544390282
2016-07-07,-0.000175799914755137
2016-07-08,0.029533275112004986
2016-07-11,-0.002390495909353474
2016-07-12,0.008215653376198118
2016-07-13,-0.012307927835420118
2016-07-14,-0.0009453472823527376
2016-07-15,0.0010322816910282029
2016-07-18,-0.004726330143306368
2016-07-19,0.04127092723097703
2016-07-20,0.007213953213844437
2016-07-21,0.0032106642440863364
2016-07-22,0.011324448108535057
2016-07-25,0.004462861581398192
2016-07-26,0.002181086041437519
2016-07-27,-0.007818807349605161
2016-07-28,-0.00032491093770958823
2016-07-29,0.0030068680049675223
2016-08-01,0.0022686662084825393
2016-08-02,-0.006386364637206543
2016-08-03,0.00455615931908393
2016-08-04,-0.001133873720452816
2016-08-05,0.018811316471091244
2016-08-08,0.008038218256785745
2016-08-09,-0.0018159114975803137
2016-08-10,-0.0026101544748725614
2016-08-11,-0.00848532678645364
2016-08-12,-0.0018395243524320648
2016-08-15,-0.0004006654690310585
2016-08-16,-0.010901808499812149
2016-08-17,-0.0005673044425842377
2016-08-18,0.0027570869942146192
2016-08-19,0.0046902327711790814
2016-08-22,-0.0020926795823115185
2016-08-23,0.007501212130946122
2016-08-24,-0.004163031440360787
2016-08-25,-8.040948854048935e-05
2016-08-26,-0.002733529067362017
2016-08-29,0.006207647834433505
2016-08-30,-0.0036054559493996496
2016-08-31,-0.013107086244918298
2016-09-01,0.007414617516698918
2016-09-02,0.0020219993629417843
2016-09-06,0.004358712714405355
2016-09-07,-0.032226972003500554
2016-09-08,-0.005979083471609026
2016-09-09,-0.013784410514210976
2016-09-12,0.006014392766778398
2016-09-13,-0.016167108149235165
2016-09-14,0.009414636579878843
2016-09-15,0.009157149222518424
2016-09-16,-0.003948862414423271
2016-09-19,0.0030366984486234205
2016-09-20,-0.0038685282961922196
2016-09-21,0.007513713909484743
2016-09-22,0.01600472365276029
2016-09-23,-0.006268058855509073
2016-09-26,-0.008631429446145478
2016-09-27,0.028547540805605287
2016-09-28,0.009523019397142507
2016-09-29,-0.005079394175750984
2016-09-30,0.010048604930604332
2016-10-03,-0.0020860248516020308
2016-10-04,0.002894360976854582
2016-10-05,0.006092689989144251
2016-10-06,-0.004462131940986103
2016-10-07,-0.0064030977759343966
2016-10-10,-0.007330401459553437
2016-10-11,-0.011523214798808579
2016-10-12,-0.03292007706433975
2016-10-13,-0.014176619313041039
2016-10-14,0.005252739384987937
2016-10-17,-0.0029124237117716945
2016-10-18,0.009965601524987378
2016-10-19,0.010122511620614283
2016-10-20,-0.005557925575657929
2016-10-21,-0.00016933392909246336
2016-10-24,0.005844011545605987
2016-10-25,-0.01296733654282689
2016-10-26,0.019791841585601988
2016-10-27,0.09578387560602275
2016-10-28,0.028017390755333826
2016-10-31,0.02636271316808747
2016-11-01,-0.00889957981750622
2016-11-02,-0.012118473171966793
2016-11-03,0.01840075450490586
2016-11-04,-0.015093257876086397
2016-11-07,0.00530465809597791
2016-11-08,0.009673927106934599
2016-11-09,0.01785578412419242
2016-11-10,-0.0027097599343990364
2016-11-11,0.009295586244068677
2016-11-14,0.005667751231675622
2016-11-15,0.010496692674867303
2016-11-16,-0.005158989686062987
2016-11-17,0.00847937449014835
2016-11-18,-0.013202759411600873
2016-11-21,0.012393562662522895
2016-11-22,-0.000139140793395498
2016-11-23,0.0010434358016304657
2016-11-25,0.0015288480196975485
2016-11-28,-0.010477342200907791
2016-11-29,0.0014024047919938276
2016-11-30,-0.01442474332196908
2016-12-01,-0.009875661738177222
2016-12-02,-0.0026549592104408992
2016-12-05,0.00964095463652992
2016-12-06,0.0037768030526712515
2016-12-07,0.0021297958998856004
2016-12-08,0.011830533618734762
2016-12-09,-0.0020304455730869586
2016-12-12,-0.009260503210351323
2016-12-13,0.008072506584012817
2016-12-14,0.012082054041365753
2016-12-15,0.010133199864822862
2016-12-16,-0.006183825326382841
2016-12-19,0.003525957611919317
2016-12-20,0.009714114511881755
2016-12-21,-0.003070394075725069
2016-12-22,-0.012798542942823121
2016-12-23,0.008388736889887838
2016-12-27,-0.000824992228980248
2016-12-28,-0.008738761827976282
2016-12-29,0.0059697391706659
2016-12-30,-0.0013800507229446701
2017-01-03,0.0005528042453004645
2017-01-04,0.004558036244470598
2017-01-05,-0.007149790299182834
2017-01-06,0.00020771901175198337
2017-01-09,-0.0020768643689573763
2017-01-10,0.0006244301109323835
2017-01-11,-0.0014559533130157343
2017-01-12,-0.007220671352823116
2017-01-13,0.0026574558320553443
2017-01-17,-0.01213636251401673
2017-01-18,0.008543327073096574
2017-01-19,-0.0021002734489585784
2017-01-20,-0.0030867630373320187
2017-01-23,-0.006755852727886924
2017-01-24,0.02132630381077294
2017-01-25,0.011099591892210547
2017-01-26,-0.08253858510666812
2017-01-27,0.013610470003106112
2017-01-30,-0.0062711442144768315
2017-01-31,-0.004900168165016483
2017-02-01,-0.012609135691996287
2017-02-02,0.015943786222906597
2017-02-03,0.013239113571583916
2017-02-06,0.0033032148745140155
2017-02-07,0.013828027141622679
2017-02-08,0.0022371187285026295
2017-02-09,0.006120325567699814
2017-02-10,-0.00028621833074982117
2017-02-13,0.005583783847552315
2017-02-14,0.004484978125846695
2017-02-15,0.014386950329453585
2017-02-16,0.0007685363417797575
2017-02-17,0.0007679461472571703
2017-02-21,0.011859064358982874
2017-02-22,-0.0014478228848588959
2017-02-23,-0.004418664773750858
2017-02-24,0.0014563572698449434
2017-02-27,-0.005539803555643319
2017-02-28,-0.0023674976425431815
2017-03-01,0.012633471798825457
2017-03-02,-0.02054036179989338
2017-03-03,0.0054186416650183755
2017-03-06,-0.010709028008588528
2017-03-07,0.015989881308771103
2017-03-08,-0.005013935864209507
2017-03-09,0.006158941726976952
2017-03-10,0.015094589954524062
2017-03-13,0.0024669405085997465
2017-03-14,-0.007929376283799972
2017-03-15,0.009301941702659189
2017-03-16,0.009148085989653998
2017-03-17,0.006561939614754264
2017-03-20,-0.00026879016020853186
2017-03-21,-0.02003358472295169
2017-03-22,-0.0005488223139868964
2017-03-23,0.005902948698881749
2017-03-24,0.00013650134455378549
2017-03-27,-0.0003411547332955456
2017-03-28,0.0041632582075088465
2017-03-29,-0.034187443841269594
2017-03-30,0.002674099983828393
2017-03-31,0.000631749013046079
2017-04-03,-0.010871873270181909
2017-04-04,-0.01127507834709518
2017-04-05,-0.009610531508859377
2017-04-06,0.001520795998526392
2017-04-07,-0.009182966337214382
2017-04-10,-0.0012405908958600387
2017-04-11,-0.001315270595992457
2017-04-12,-0.013169358277904664
2017-04-13,-0.0033363893145038626
2017-04-17,0.011530187727497143
2017-04-18,-0.004044735027495139
2017-04-19,0.003691944377468781
2017-04-20,0.006915342397231905
2017-04-21,-0.0024110604429563587
2017-04-24,0.010180163014477106
2017-04-25,0.0018850850390181861
2017-04-26,-0.006440403603189759
2017-04-27,-0.07509107763167155
2017-04-28,0.01685177616381006
2017-05-01,-0.013397376996179933
2017-05-02,0.0007849173698855072
2017-05-03,-0.004000016754748814
2017-05-04,-0.004488540077272063
2017-05-05,0.017006875386916365
2017-05-08,0.009255558177082124
2017-05-09,0.008323072416574373
2017-05-10,0.0058086960172507585
2017-05-11,-0.012614009005467941
2017-05-12,-0.006002761002321777
2017-05-15,0.019820358361794854
2017-05-16,-0.002581205092163197
2017-05-17,-0.026716410456532502
2017-05-18,-0.015406281210514683
2017-05-19,0.00992851457387034
2017-05-22,0.011010629249532222
2017-05-23,-0.019914470067787904
2017-05-24,0.0068259435267350455
2017-05-25,0.0057548550706725266
2017-05-26,-0.0032920376463192458
2017-05-30,0.006605821907041287
2017-05-31,0.0010156631469726562
2017-06-01,0.015296896748507427
2017-06-02,-0.005995839812854897
2017-06-05,0.002706721136213952
2017-06-06,-0.0010797422928759959
2017-06-07,-0.011967286910346209
2017-06-08,0.022348992600375706
2017-06-09,-0.011694555972510123
2017-06-12,-0.00479513040481816
2017-06-13,0.011346027331115671
2017-06-14,-0.002766256431842251
2017-06-15,-0.003313243025317769
2017-06-16,-0.0012369822540350128
2017-06-19,0.011146392245478642
2017-06-20,-0.013626262824484314
2017-06-21,0.0010865299419231533
2017-06-22,-0.00031016778989123583
2017-06-23,0.008065207983985578
2017-06-26,-0.007308348079739124
2017-06-27,-0.009609348255509076
2017-06-28,0.008998387081560866
2017-06-29,-0.01264053735551629
2017-06-30,-0.002042115432403957
2017-07-03,0.005902723236352436
2017-07-05,0.008606573230011572
2017-07-06,-0.013652952340639679
2017-07-07,0.0037750351693182083
2017-07-10,0.001958787161168818
2017-07-11,0.006021243819238631
2017-07-12,0.005441214459710686
2017-07-13,-0.008194918959141817
2017-07-14,-0.0346870152087162
2017-07-17,0.022125368008636848
2017-07-18,0.0003949709404333923
2017-07-19,0.007976010093478925
2017-07-20,-0.003133825820993752
2017-07-21,-0.002672086950635144
2017-07-24,-0.0008668290703616188
2017-07-25,0.009701106933133197
2017-07-26,0.0014059730493225508
2017-07-27,-0.07160686835961472
2017-07-28,0.022685302081917103
2017-07-31,-0.007969119380341727
2017-08-01,0.003312642036264135
2017-08-02,-0.01708625397237029
2017-08-03,0.004618705189000538
2017-08-04,0.0012538788708751358
2017-08-07,0.0022541682685974784
2017-08-08,-0.011911705696161068
2017-08-09,8.425650484333858e-05
2017-08-10,-0.018713593886091284
2017-08-11,0.012112327019656144
2017-08-14,0.010100173523073908
2017-08-15,-0.003781233254005034
2017-08-16,0.0005904157917144826
2017-08-17,-0.006912245754103208
2017-08-18,-0.011289315246769904
2017-08-21,-0.003176534477323245
2017-08-22,0.007234487412583368
2017-08-23,-0.008721647453465264
2017-08-24,0.013715141324118774
2017-08-25,0.0006807507942472313
2017-08-28,0.0009353793518609432
2017-08-29,0.000254853279502143
2017-08-30,0.007643974369018203
2017-08-31,0.0062373387354728305
2017-09-01,-0.0067850358286932755
2017-09-05,-0.017879756701007832
2017-09-06,0.0011164009121467089
2017-09-07,-0.007891560769389572
2017-09-08,-0.0008646558909662927
2017-09-11,0.017220539418539182
2017-09-12,0.00025520015753355274
2017-09-13,-0.00884504932243213
2017-09-14,0.003174899121977992
2017-09-15,-0.0024805483401189043
2017-09-18,0.002400949860251078
2017-09-19,-0.0011975995536445128
2017-09-20,0.0005995177590227829
2017-09-21,0.007532288278917498
2017-09-22,0.017160855391828767
2017-09-25,-0.00768400377971401
2017-09-26,-0.0016833343350887153
2017-09-27,0.020655905367463312
2017-09-28,0.003056358450717278
2017-09-29,-0.007164644193325853
2017-10-02,0.026211046168722607
2017-10-03,-0.047688340346472735
2017-10-04,0.012985900384144156
2017-10-05,0.006284038622443866
2017-10-06,-0.009159021549514201
2017-10-09,-0.02268904998522847
2017-10-10,0.0008598320850996544
2017-10-11,-0.003522368185005731
2017-10-12,-0.0025863904464902276
2017-10-13,0.008730179665675797
2017-10-16,-0.0077977382734503164
2017-10-17,0.0042317804637292955
2017-10-18,0.003955960520310553
2017-10-19,0.005567941903146467
2017-10-20,0.01780393541316827
2017-10-23,-0.010127273852281515
2017-10-24,0.007440643508837885
2017-10-25,0.0013428118394114286
2017-10-26,0.03972848537555462
2017-10-27,-0.023135853897436554
2017-10-30,-0.012790914737203618
2017-10-31,0.013708931098396215
2017-11-01,-0.005524846932397631
2017-11-02,0.00339969873380519
2017-11-03,-0.011238745445359966
2017-11-06,0.004596702175923673
2017-11-07,-0.0005823602046708398
2017-11-08,0.010072414152479503
2017-11-09,-0.0031316735197503
2017-11-10,-0.010333994787211087
2017-11-13,0.00952300892462632
2017-11-14,0.003061669435281411
2017-11-15,-0.011796735611082854
2017-11-16,0.018949800698867536
2017-11-17,0.012452927272354586
2017-11-20,-0.008415608513658412
2017-11-21,-0.0007344864257606831
2017-11-22,-0.0035116399827885836
2017-11-24,0.009588639817474709
2017-11-27,0.004139901751187169
2017-11-28,0.02400971134983787
2017-11-29,0.025183567439162724
2017-11-30,0.03342057844981006
2017-12-01,-0.011102759077927904
2017-12-04,-0.0013564006138468976
2017-12-05,0.0005282375678228313
2017-12-06,-0.008521906717940508
2017-12-07,0.0027382719024031665
2017-12-08,0.006902857084653435
2017-12-11,0.003088657423186758
2017-12-12,0.01757425237660093
2017-12-13,-0.03313901624567128
2017-12-14,-0.00587789520962545
2017-12-15,0.00637335374556236
2017-12-18,0.006180356887551586
2017-12-19,-0.0027299660550653693
2017-12-20,-0.0004562205239133643
2017-12-21,0.0069228123486961834
2017-12-22,7.55100240998896e-05
2017-12-26,-0.008385590778097973
2017-12-27,0.0037330909162771597
2017-12-28,0.002504757730965368
2017-12-29,-0.006511209860911471
2018-01-02,0.010364278293704121
2018-01-03,0.011012154434411503
2018-01-04,0.02297823026952761
2018-01-05,-0.0068553272672077226
2018-01-08,0.010574258473009523
2018-01-09,0.0015986137807648682
2018-01-10,0.00841558105722684
2018-01-11,0.0055395990824527175
2018-01-12,0.014595358258386648
2018-01-16,-0.009096631467043093
2018-01-17,-0.006902940444140193
2018-01-18,-0.011107151686574501
2018-01-19,0.005507206571274903
2018-01-22,0.016575404603698773
2018-01-23,0.010846439853802847
2018-01-24,-0.003225972837449964
2018-01-25,-0.05058750576512305
2018-01-26,0.024455335645860332
2018-01-29,0.004701923254166296
2018-01-30,0.01483186383214341
2018-01-31,0.025469999401340093
2018-02-01,0.003390103195826555
2018-02-02,-0.006205570599596921
2018-02-05,-0.05515862025742069
2018-02-06,0.026068462642744317
2018-02-07,0.011880080962331396
2018-02-08,-0.02928070873131028
2018-02-09,0.010127500106728249
2018-02-12,0.010891478025703671
2018-02-13,0.01626827597995395
2018-02-14,0.007512514071768894
2018-02-15,0.013170727453996056
2018-02-16,-0.002476102977253314
2018-02-20,-0.013721337033122394
2018-02-21,0.011325576426279182
2018-02-22,-0.005461140086565619
2018-02-23,0.02404953660454967
2018-02-26,0.02511366932910941
2018-02-27,-0.0012580443815265463
2018-02-28,-0.015380483437779757
2018-03-01,-0.013264214678375241
2018-03-02,0.012214215277092988
2018-03-05,0.016853175554254918
2018-03-06,0.008618424047463602
2018-03-07,0.007756066381650051
2018-03-08,-0.04082969910370049
2018-03-09,0.002855964748523565
2018-03-12,-0.0047463857371909945
2018-03-13,0.007221675755615609
2018-03-14,0.0005411379399107297
2018-03-15,0.0015548656732429222
2018-03-16,0.00020248923748078518
2018-03-19,-0.009312928143024424
2018-03-20,0.014305114448711187
2018-03-21,0.004365407534706378
2018-03-22,-0.0219324554487752
2018-03-23,-0.012032608971191294
2018-03-26,0.02138268434114088
2018-03-27,-0.017886173986991105
2018-03-28,-0.016211410007411553
2018-03-29,0.014024261913191616
2018-04-02,-0.026969046954040343
2018-04-03,0.011584034867811566
2018-04-04,0.007517263957761644
2018-04-05,-0.0011853996555627466
2018-04-06,-0.01766265486088392
2018-04-09,0.0004974206672594406
2018-04-10,0.029549678208415697
2018-04-11,0.0031047118853479994
2018-04-12,0.02035908058527669
2018-04-13,0.045230813474965714
2018-04-16,0.0012253478937045426
2018-04-17,0.022028973713013267
2018-04-18,-0.004285578140974189
2018-04-19,-0.0014558578285388535
2018-04-20,-0.005070916714148832
2018-04-23,0.0048419627569293855
2018-04-24,-0.0036774145737107355
2018-04-25,-0.00044541215286719726
2018-04-26,0.008913184129383467
2018-04-27,0.014955481156883277
2018-04-30,0.013989057766907953
2018-05-01,0.009687913829988792
