Date,KLAC
2015-07-17,-0.012362147771737608
2015-07-20,0.0032735697735319924
2015-07-21,-0.005374487405725659
2015-07-22,-0.002894355876784216
2015-07-23,0.022643993766612303
2015-07-24,-0.030091468054893933
2015-07-27,-0.004097291981852491
2015-07-28,0.017241268520480357
2015-07-29,-0.0034669108727118925
2015-07-30,0.006184779874011781
2015-07-31,0.01901668820468072
2015-08-03,-0.00961372181220399
2015-08-04,-0.013132866305307411
2015-08-05,0.01523626591212901
2015-08-06,-0.013107830202214843
2015-08-07,0.007699589478529001
2015-08-10,0.03438434099326959
2015-08-11,-0.021053031172251213
2015-08-12,0.005093305373847112
2015-08-13,-0.023502221802982337
2015-08-14,-0.006211564496355515
2015-08-17,0.01230476412041992
2015-08-18,-0.031641833301841005
2015-08-19,-0.0035863154586874835
2015-08-20,-0.03139382601930285
2015-08-21,-0.015276559611576812
2015-08-24,-0.015303923680229814
2015-08-25,-0.01383867243794168
2015-08-26,0.03864430835337873
2015-08-27,0.03076297163207342
2015-08-28,0.0060495717315718345
2015-08-31,0.004409590377715267
2015-09-01,-0.041508744679033094
2015-09-02,0.013116881175025963
2015-09-03,0.0034937724347690047
2015-09-04,-0.02641829456641065
2015-09-08,0.04753882372230289
2015-09-09,-0.009036277653955316
2015-09-10,0.04316109918342703
2015-09-11,-0.005244495514416081
2015-09-14,0.018941510299052666
2015-09-15,0.007665875244185605
2015-09-16,0.011601117205194855
2015-09-17,-0.035345133993005096
2015-09-18,-0.017345465989011433
2015-09-21,-0.02419631983324355
2015-09-22,0.004064768912959815
2015-09-23,-0.03076912677638044
2015-09-24,0.006683024965640438
2015-09-25,0.008506419008658783
2015-09-28,-0.0024691223262427453
2015-09-29,-0.006392365574296011
2015-09-30,0.03777476772433208
2015-10-01,-0.007999833862834538
2015-10-02,0.016733861875596112
2015-10-05,0.025778220660763296
2015-10-06,0.014304888764464119
2015-10-07,0.0038115358917814035
2015-10-08,0.011771842710339486
2015-10-09,-0.001876742869145298
2015-10-12,-0.006956248338616078
2015-10-13,-0.023286472699617144
2015-10-14,0.019383374747580007
2015-10-15,0.0011408255955478452
2015-10-16,0.0060783386488316715
2015-10-19,0.0028315161940637434
2015-10-20,0.013930744030468345
2015-10-21,0.18789470094854344
2015-10-22,0.014379464872996017
2015-10-23,0.006933846251978348
2015-10-26,-0.0009182818728470377
2015-10-27,0.0007656229682406757
2015-10-28,0.00719329623518794
2015-10-29,0.007749761712343206
2015-10-30,0.012062542387950126
2015-11-02,-0.008492096723542342
2015-11-03,-0.0007515396458814827
2015-11-04,0.004962488992538594
2015-11-05,0.002543940763900965
2015-11-06,-0.0022388614543266128
2015-11-09,0.0010471190574983247
2015-11-10,-0.0023906868274078397
2015-11-11,0.0020967868362185005
2015-11-12,-0.007833609589510404
2015-11-13,-0.002733078143127732
2015-11-16,0.010200754801678258
2015-11-17,0.005124736792637252
2015-11-18,0.00614749844813578
2015-11-19,-0.002980394682124188
2015-11-20,0.0017933652946839906
2015-11-23,-0.005371141895881948
2015-11-24,-0.0030004068902257375
2015-11-25,-0.001354031270084377
2015-11-27,0.0025612191767088177
2015-11-30,-0.0010520739068277107
2015-12-01,0.021513822022768858
2015-12-02,-0.0026510980857495925
2015-12-03,-0.01639101226462425
2015-12-04,0.014411972969186726
2015-12-07,-0.0013316538933126898
2015-12-08,0.01852374113319777
2015-12-09,-0.016731996828650897
2015-12-10,0.013465139813352955
2015-12-11,-0.009051901233913417
2015-12-14,-0.0035364716401161678
2015-12-15,0.018483131220084603
2015-12-16,0.002903440362347798
2015-12-17,-0.014910188087578602
2015-12-18,-0.017487189744779363
2015-12-21,0.022584576504994125
2015-12-22,0.01038458775846629
2015-12-23,0.002460809147214027
2015-12-24,0.003754771950151392
2015-12-28,-0.0015825070160249144
2015-12-29,0.00720431184855852
2015-12-30,-0.0030039875038171404
2015-12-31,-0.004878994234886913
2016-01-04,-0.009516754404083172
2016-01-05,0.0007278844154436914
2016-01-06,-0.03142258050309643
2016-01-07,-0.009612606065299456
2016-01-08,-0.010615917599026248
2016-01-11,0.004138543245022053
2016-01-12,0.0036637358258089225
2016-01-13,-0.014752829684501645
2016-01-14,0.029021371571869015
2016-01-15,-0.03165328159418179
2016-01-19,-0.0035631125494968163
2016-01-20,0.01150504031311983
2016-01-21,-0.006609376382156529
2016-01-22,0.007117474459860329
2016-01-25,-0.006760014735278541
2016-01-26,0.007579323633770452
2016-01-27,-0.010899583531562063
2016-01-28,0.015831229171474392
2016-01-29,0.02352935710362214
2016-02-01,0.001940620258630954
2016-02-02,-0.014302738296079864
2016-02-03,0.009673493773651787
2016-02-04,0.0011978650145414438
2016-02-05,-0.020484840604467536
2016-02-08,-0.020912760118246054
2016-02-09,-0.0028065818455579317
2016-02-10,0.002658081442542537
2016-02-11,-0.011476139731571577
2016-02-12,0.014472246278196987
2016-02-16,0.014892342488449284
2016-02-17,0.012820552047198008
2016-02-18,-0.010980539650361942
2016-02-19,0.01295284740359226
2016-02-22,0.006850446325160631
2016-02-23,-0.006954944140388553
2016-02-24,0.010048676489699648
2016-02-25,0.016731894732813224
2016-02-26,0.007709569312938758
2016-02-29,-0.0033840776078618573
2016-03-01,0.01830588427633084
2016-03-02,-0.00811882567060418
2016-03-03,0.004092377075871623
2016-03-04,-0.005676986468533984
2016-03-07,0.007759277855182045
2016-03-08,-0.016124580014809764
2016-03-09,0.004872331851110578
2016-03-10,0.009403262986959371
2016-03-11,0.007569621097587742
2016-03-14,0.0049115739142804316
2016-03-15,0.0017250393204637504
2016-03-16,0.006745102822760973
2016-03-17,0.010121550765047616
2016-03-18,0.004515688773573334
2016-03-21,0.0011239579307942282
2016-03-22,0.0025258292431780127
2016-03-23,-0.0061589245138365944
2016-03-24,-0.002816733156397966
2016-03-28,0.0008475403969456785
2016-03-29,0.021168279848307714
2016-03-30,0.002763730587097779
2016-03-31,0.0034454830314940565
2016-04-01,0.00329595514345149
2016-04-04,-0.003011253900495725
2016-04-05,-0.006315893190838362
2016-04-06,0.0051125864479477645
2016-04-07,-0.008661180872519991
2016-04-08,-0.0005547624036158494
2016-04-11,0.001387488442281315
2016-04-12,-0.00027696348710504193
2016-04-13,0.010395434976227635
2016-04-14,-0.005624412830679049
2016-04-15,0.0005512952363917467
2016-04-18,0.0030335255689653007
2016-04-19,0.005085944592238878
2016-04-20,-0.0020514076514384083
2016-04-21,-0.013430134028647234
2016-04-22,-0.0012501396096582518
2016-04-25,-0.004311621115316133
2016-04-26,0.0034917264709037887
2016-04-27,0.0054294832685035654
2016-04-28,-0.01952128882913773
2016-04-29,-0.012425939812056641
2016-05-02,0.0018585640124488823
2016-05-03,-0.006279665218158925
2016-05-04,-0.007611019847435618
2016-05-05,0.004196411690457147
2016-05-06,-0.00043208939812866554
2016-05-09,-0.003171907604276769
2016-05-10,0.010269015105403456
2016-05-11,-0.0021473789801644827
2016-05-12,-0.005203735016558575
2016-05-13,-0.0031969691805002753
2016-05-16,-0.01020391679915289
2016-05-17,-0.0019147953261015038
2016-05-18,0.006492873274444477
2016-05-19,-0.004838371887434079
2016-05-20,0.025191950708953748
2016-05-23,0.002299009104923533
2016-05-24,0.017777941776202955
2016-05-25,0.010423720204252085
2016-05-26,0.002648784428404216
2016-05-27,0.014877781398517476
2016-05-31,-0.000822221668537626
2016-06-01,0.002742626632960876
2016-06-02,0.0019143554602054635
2016-06-03,-0.0023204509175843713
2016-06-06,-0.004924501631302647
2016-06-07,0.0030244371573742157
2016-06-08,0.0030151950322805376
2016-06-09,0.0031429647816245687
2016-06-10,-0.010080586747681086
2016-06-13,-0.00220157052127512
2016-06-14,0.001655082996021795
2016-06-15,0.003854945998457149
2016-06-16,-0.0016456352576802447
2016-06-17,0.0032968798332204674
2016-06-20,0.008489865184430956
2016-06-21,0.0028512291299565007
2016-06-22,0.005957393571043523
2016-06-23,0.0074021303346016865
2016-06-24,-0.030728117927775078
2016-06-27,-0.017642926892960875
2016-06-28,0.010102460333258678
2016-06-29,0.001249999224142595
2016-06-30,0.016232120450682785
2016-07-01,-0.010238760656479662
2016-07-05,-0.005379606934803105
2016-07-06,0.002080423158590916
2016-07-07,-0.00027671904829429383
2016-07-08,0.02090224617035452
2016-07-11,0.008542333481085684
2016-07-12,0.012907059702450097
2016-07-13,0.0027873897392172164
2016-07-14,-0.0043680085337451935
2016-07-15,-0.0011962637696862899
2016-07-18,0.010647711286264627
2016-07-19,0.0002639914901290119
2016-07-20,0.009480123439634225
2016-07-21,-0.012130363113625364
2016-07-22,0.004224547115428745
2016-07-25,0.005653603464303769
2016-07-26,0.00653686405776277
2016-07-27,0.00012977214425835548
2016-07-28,0.005844559643221725
2016-07-29,-0.022465850411973576
2016-08-01,0.011490728025463914
2016-08-02,-0.011229957632093113
2016-08-03,0.004885996560836325
2016-08-04,0.009331614987287962
2016-08-05,0.010807040669353674
2016-08-08,-0.007857399735412107
2016-08-09,0.00506308492896812
2016-08-10,-0.10257060155294961
2016-08-11,-0.020884412867852253
2016-08-12,0.011405319451818441
2016-08-15,0.016989166911965947
2016-08-16,-0.0036003298562014008
2016-08-17,0.006503600103042295
2016-08-18,0.0012925063670075065
2016-08-19,0.0174958278000803
2016-08-22,-0.006060553403196556
2016-08-23,-0.03502567187952699
2016-08-24,-0.012931187016102852
2016-08-25,0.0019352458843755471
2016-08-26,0.0032690200254494872
2016-08-29,0.01792063185337489
2016-08-30,-0.005383530752690269
2016-08-31,0.013165843659523446
2016-09-01,0.021368502373513287
2016-09-02,-0.007633569600635992
2016-09-06,0.004843295556070215
2016-09-07,0.00368589674069697
2016-09-08,-0.004802438427024103
2016-09-09,-0.014618143494706137
2016-09-12,0.017139629061351247
2016-09-13,-0.022515100351034212
2016-09-14,-0.0018832303391215222
2016-09-15,0.019739169049256766
2016-09-16,-0.00042713867583854537
2016-09-19,-0.007688876823448099
2016-09-20,-0.007318139635459908
2016-09-21,0.008817300736164047
2016-09-22,-0.0040118457254585405
2016-09-23,-0.002733273470135633
2016-09-26,-0.004616371629272087
2016-09-27,0.014492640911726973
2016-09-28,-0.002142929413144312
2016-09-29,-0.015461540527449302
2016-09-30,0.013668711917560472
2016-10-03,0.010042235920209475
2016-10-04,-0.0015630687468699556
2016-10-05,0.012944776393869484
2016-10-06,0.008144939593037082
2016-10-07,0.012257574815029981
2016-10-10,0.011972444355696776
2016-10-11,-0.01563800997755127
2016-10-12,-0.004006025395468682
2016-10-13,-0.01054090531139984
2016-10-14,0.008830762706285356
2016-10-17,0.00027791118747200194
2016-10-18,0.0013892930794821012
2016-10-19,-0.0020807408404462935
2016-10-20,0.0006948209607713363
2016-10-21,0.02292000919624293
2016-10-24,0.012493277534106229
2016-10-25,0.004560135967782486
2016-10-26,0.005206619928232126
2016-10-27,-0.00757067667215372
2016-10-28,-0.0008028113472867693
2016-10-31,0.006027407805965446
2016-11-01,-0.01610971883008716
2016-11-02,0.011231202663466444
2016-11-03,-0.0006688209784038168
2016-11-04,-0.0021428472170837987
2016-11-07,0.013687635814952692
2016-11-08,-0.00013232988066236295
2016-11-09,-0.0005296244434246367
2016-11-10,-0.0058703144816365516
2016-11-11,0.012749917385612708
2016-11-14,0.00026491231694070194
2016-11-15,0.030074401978825938
2016-11-16,-0.0006433406596393354
2016-11-17,0.01737480640604039
2016-11-18,0.012523426350272926
2016-11-21,0.0114940619129551
2016-11-22,0.02569195391096435
2016-11-23,-0.014571212837845016
2016-11-25,0.0053768642344740325
2016-11-28,0.0029174126558442204
2016-11-29,-0.010059515849244693
2016-11-30,-0.022526990027692206
2016-12-01,-0.048972986936264506
2016-12-02,0.004346549308172909
2016-12-05,0.010096747942975881
2016-12-06,0.014150659746015704
2016-12-07,0.014592491521747686
2016-12-08,-0.0051728921253444415
2016-12-09,-0.020798713577429462
2016-12-12,0.0014244499204172367
2016-12-13,0.008406639389782589
2016-12-14,-0.0020523170875642593
2016-12-15,0.019920721833321275
2016-12-16,-0.01474288311533245
2016-12-19,0.015090981643065549
2016-12-20,-0.006173616173316576
2016-12-21,0.0012680262241844265
2016-12-22,0.002152624728134489
2016-12-23,-0.00037917678583587744
2016-12-27,0.011375277645327309
2016-12-28,-0.003249039666280984
2016-12-29,-0.005892795116174354
2016-12-30,-0.007693649007806669
2017-01-03,0.00927839643951689
2017-01-04,-0.003525843767216652
2017-01-05,-0.008972890246217835
2017-01-06,0.009054131978737834
2017-01-09,0.0058129531823172265
2017-01-10,-0.003266925614540228
2017-01-11,0.011849367402100963
2017-01-12,-0.0021175916109055226
2017-01-13,0.0167292048941432
2017-01-17,-0.017682109573650795
2017-01-18,0.020374901534628842
2017-01-19,-0.005879924992766572
2017-01-20,0.00505230492624964
2017-01-23,0.0066211314963280365
2017-01-24,0.008525690717279266
2017-01-25,0.022585062375264142
2017-01-26,-0.016771474732800273
2017-01-27,0.03495554275601598
2017-01-30,0.0010440604763981565
2017-01-31,-0.013217303301334193
2017-02-01,0.01092690196953261
2017-02-02,0.015341928648133552
2017-02-03,0.002632714591138008
2017-02-06,-0.006735874339553138
2017-02-07,0.0075861657795761595
2017-02-08,-0.009012135023801382
2017-02-09,-0.0014965731789108316
2017-02-10,-0.0011526153952989837
2017-02-13,0.013008084631475292
2017-02-14,-0.00263706078795356
2017-02-15,0.007931596781003636
2017-02-16,0.009694720748405272
2017-02-17,-0.0007908194560170001
2017-02-21,0.02249594359527296
2017-02-22,-0.0019897479362351866
2017-02-23,-0.004098821948605447
2017-02-24,0.004337737655651486
2017-02-27,-0.0007750167778144412
2017-02-28,-0.001108136421836825
2017-03-01,0.014646754794433336
2017-03-02,-0.007764577185184085
2017-03-03,-0.0034164535321807854
2017-03-06,0.00442380490388361
2017-03-07,0.0024221983099825817
2017-03-08,0.005601995597381393
2017-03-09,0.002621406749928834
2017-03-10,0.015360963331617183
2017-03-13,-0.003647891046849594
2017-03-14,0.00010790825178652597
2017-03-15,0.007968046772661719
2017-03-16,0.006302769262066077
2017-03-17,0.0052015117819737
2017-03-20,0.004541045612397543
2017-03-21,-0.00977715836689097
2017-03-22,0.01465152320391283
2017-03-23,-0.003557610563294955
2017-03-24,0.005144977140939977
2017-03-27,0.0008363758011649125
2017-03-28,-0.0015660262825305526
2017-03-29,-0.002090730627598014
2017-03-30,0.001990314134613591
2017-03-31,-0.005959905491397799
2017-04-03,0.009467113230521962
2017-04-04,0.005105486921179292
2017-04-05,-0.007567888491520236
2017-04-06,0.00459620211112477
2017-04-07,0.0038475429860396204
2017-04-10,-0.002175432031482627
2017-04-11,-0.008616042300370608
2017-04-12,-0.003037058120506253
2017-04-13,0.0012606403004873368
2017-04-17,0.0017834213874883265
2017-04-18,-0.009424208895935648
2017-04-19,0.031606728480330526
2017-04-20,0.009427288227229047
2017-04-21,-0.0014213149086241827
2017-04-24,0.025007564179426955
2017-04-25,0.008727799044158546
2017-04-26,-0.008947324131695633
2017-04-27,0.027678584063912437
2017-04-28,-0.05183901634145205
2017-05-01,0.00967234611239065
2017-05-02,0.005545851871351148
2017-05-03,-0.0027074777849214193
2017-05-04,0.013675250378677672
2017-05-05,0.00128922865131198
2017-05-08,-0.004358798426445598
2017-05-09,0.0030846752230759833
2017-05-10,-0.0004958638513429259
2017-05-11,0.00039892026623511434
2017-05-12,-0.002194098160715141
2017-05-15,0.012095467636540791
2017-05-16,0.010666604080223463
2017-05-17,-0.023942527997441343
2017-05-18,0.009711868482133124
2017-05-19,0.00922159552478874
2017-05-22,0.009137334719828027
2017-05-23,-0.0021421843619270353
2017-05-24,0.0077081890049064405
2017-05-25,0.015201363323759098
2017-05-26,-0.0010490236757569882
2017-05-30,-0.0019095226816590039
2017-05-31,-0.005165500084805208
2017-06-01,0.007211682517235696
2017-06-02,0.010787684892803684
2017-06-05,0.004911204285430459
2017-06-06,0.013157707436738164
2017-06-07,0.008070642466743605
2017-06-08,0.0023924368621108805
2017-06-09,-0.06380250930741937
2017-06-12,-0.008236845169059315
2017-06-13,0.002768418087503166
2017-06-14,-0.0282980521374272
2017-06-15,-0.015017764519099308
2017-06-16,0.006489953368536305
2017-06-19,0.03398160667536709
2017-06-20,-0.03405278056477434
2017-06-21,0.004406935238488563
2017-06-22,-0.013672226086548722
2017-06-23,0.01324089707460363
2017-06-26,-0.019703819309570547
2017-06-27,-0.0223912095562806
2017-06-28,0.01992104836846864
2017-06-29,-0.03373709791550994
2017-06-30,-0.01080982665323027
2017-07-03,0.00043746067348404694
2017-07-05,0.008082780542681745
2017-07-06,0.0020587490468100267
2017-07-07,0.022599806501704567
2017-07-10,0.01120825529624403
2017-07-11,0.013594066190290022
2017-07-12,0.007943883102248916
2017-07-13,-0.0010234253664801463
2017-07-14,0.02090151379008498
2017-07-17,-0.00511804678016714
2017-07-18,0.007061245610539668
2017-07-19,0.01562642915219814
2017-07-20,0.003057522966836146
2017-07-21,-0.017797246654607024
2017-07-24,0.003203386225238747
2017-07-25,-0.010877199687642003
2017-07-26,0.01755461194303387
2017-07-27,-0.009220940001838263
2017-07-28,-0.05533863733585853
2017-07-31,-0.0187499095201743
2017-08-01,0.0
2017-08-02,-0.0282847052285381
2017-08-03,-0.011665352432377873
2017-08-04,-0.001461155313676743
2017-08-07,0.035798606613071104
2017-08-08,-0.014454907950880558
2017-08-09,0.008822285757893233
2017-08-10,-0.036510864168444845
2017-08-11,0.031867436331640686
2017-08-14,0.01284053537387364
2017-08-15,-0.005246234445513531
2017-08-16,0.009448644021218033
2017-08-17,-0.022964666168419523
2017-08-18,0.005458485632142462
2017-08-21,-0.013848731845272355
2017-08-22,0.030220834058224177
2017-08-23,-0.0027259700053725577
2017-08-24,-0.012574910027602693
2017-08-25,0.0019934215842967173
2017-08-28,0.011714845120309958
2017-08-29,0.009285591564127671
2017-08-30,0.012338974460141205
2017-08-31,0.0017107589692588743
2017-09-01,0.004162634170569834
2017-09-05,-0.004464190118713907
2017-09-06,0.008968601586085034
2017-09-07,0.008677162314117304
2017-09-08,-0.010176473234759675
2017-09-11,0.029889047711298522
2017-09-12,0.008027377526101276
2017-09-13,-0.01235347963522504
2017-09-14,0.007442520933207408
2017-09-15,0.012107572475898998
2017-09-18,0.023013070159522364
2017-09-19,0.010900976293921616
2017-09-20,-0.023036992598361228
2017-09-21,-0.0014053820606481082
2017-09-22,0.010751851140084145
2017-09-25,-0.015707205457127227
2017-09-26,0.0016159845983263477
2017-09-27,0.05041837086284873
2017-09-28,0.007199859429102506
2017-09-29,0.01029357242176343
2017-10-02,-0.009905489276340051
2017-10-03,-0.020105074636505904
2017-10-04,0.00155613804354382
2017-10-05,-0.012912691986315727
2017-10-06,0.007868356091608408
2017-10-09,0.014443361777802366
2017-10-10,0.004810036456431632
2017-10-11,0.0013402703006746286
2017-10-12,0.0021989668162680776
2017-10-13,0.004579405255547453
2017-10-16,0.019278483339815855
2017-10-17,0.006335444315677785
2017-10-18,0.0007407058150730172
2017-10-19,-0.00036995880138790405
2017-10-20,0.002683654100296584
2017-10-23,-0.004984156808964912
2017-10-24,-0.001020384346909542
2017-10-25,-0.009100427623029872
2017-10-26,0.020054316305376352
2017-10-27,-0.007165615720285401
2017-10-30,-0.006662491425367567
2017-10-31,0.014345830068341225
2017-11-01,-0.03434681724940558
2017-11-02,0.011697625519915267
2017-11-03,-0.0007518927768876971
2017-11-06,-0.00743194138127512
2017-11-07,0.01886086316194202
2017-11-08,-0.003906812696666706
2017-11-09,-0.043705805421403454
2017-11-10,0.00039076943159677135
2017-11-13,-0.004978591617150974
2017-11-14,0.007992913359577747
2017-11-15,0.00783149548214035
2017-11-16,0.017678512293597404
2017-11-17,-0.029779480661072277
2017-11-20,0.008460292405795933
2017-11-21,0.0216564327455957
2017-11-22,-0.0024825782041683064
2017-11-24,0.005456240800667755
2017-11-27,-0.0061882916020356005
2017-11-28,0.02653529811922173
2017-11-29,-0.06354972133373793
2017-11-30,0.01883400719407269
2017-12-01,0.015942973224095214
2017-12-04,-0.028786103354053183
2017-12-05,0.017446398006174535
2017-12-06,0.0009743578233212258
2017-12-07,0.01790917623662902
2017-12-08,-0.005737123405978983
2017-12-11,-0.0012504902424393949
2017-12-12,-0.007607030253465541
2017-12-13,0.007859768471677908
2017-12-14,0.00529484548914394
2017-12-15,0.011587982125980778
2017-12-18,0.05292048292309848
2017-12-19,0.003596456996748154
2017-12-20,0.007435759029716271
2017-12-21,-0.03405957463333553
2017-12-22,0.0064445326768085565
2017-12-26,-0.015276169180795995
2017-12-27,-0.003437039147526133
2017-12-28,0.00531324414384482
2017-12-29,-0.025776536504319436
2018-01-02,0.010088395052678445
2018-01-03,0.011683952061227076
2018-01-04,0.0017695966435709032
2018-01-05,0.021383302484231814
2018-01-08,0.002730734293582948
2018-01-09,-0.008714490184844603
2018-01-10,-0.026740055459596235
2018-01-11,-0.00037642712103214127
2018-01-12,0.009883435994336498
2018-01-16,0.003448571481222462
2018-01-17,0.054151929807303434
2018-01-18,0.010221127906005378
2018-01-19,0.0032274143601156435
2018-01-22,-0.0037386922775619613
2018-01-23,0.012392123761151508
2018-01-24,-0.009309538659256544
2018-01-25,-0.016009796949500554
2018-01-26,0.003094902357715812
2018-01-29,-0.011547872802748382
2018-01-30,-0.024257615539715838
2018-01-31,0.0035643430867606796
2018-02-01,0.012295451917416766
2018-02-02,-0.04165559435205224
2018-02-05,-0.04994361069875519
2018-02-06,0.03982210642848094
2018-02-07,-0.024422804158553246
2018-02-08,-0.04013239106257338
2018-02-09,0.023949734180204407
2018-02-12,0.029831420957903587
2018-02-13,0.0028870991119060996
2018-02-14,0.03715491398818305
2018-02-15,0.013026959732632015
2018-02-16,-0.012400070848574973
2018-02-20,0.02818066879909531
2018-02-21,-0.007960214545541966
2018-02-22,-0.006929596604746235
2018-02-23,0.014323749111775141
2018-02-26,0.03801925300685571
2018-02-27,-0.01055205647402302
2018-02-28,-0.0013219806325467376
2018-03-01,-0.018533284190049293
2018-03-02,0.016185568468258804
2018-03-05,0.007255977536375857
2018-03-06,0.019678299872744498
2018-03-07,0.011889725967425102
2018-03-08,-0.0038316473842257004
2018-03-09,0.03547017513509476
2018-03-12,0.010235014179080126
2018-03-13,-0.015605534722754721
2018-03-14,-0.00033223807571791664
2018-03-15,0.0030721832116673564
2018-03-16,-0.0015724583130511949
2018-03-19,-0.038468164171632124
2018-03-20,0.010432944766702201
2018-03-21,0.007423630822921634
2018-03-22,-0.04353712822327638
2018-03-23,-0.04197642164448978
2018-03-26,0.04788294779019564
2018-03-27,-0.04895892287941739
2018-03-28,-0.011501692735906954
2018-03-29,0.02289551876324092
2018-04-02,-0.03375836502291707
2018-04-03,0.021266640200966247
2018-04-04,0.01561764249220543
2018-04-05,-0.004942776193150089
2018-04-06,-0.04268241719317156
2018-04-09,-0.002690330227440363
2018-04-10,0.04605441573501645
2018-04-11,-0.01777643799845785
2018-04-12,0.023255927658983433
2018-04-13,-0.014021552880538746
2018-04-16,0.01171119524548292
2018-04-17,0.016260788253560143
2018-04-18,-0.021514925327003387
2018-04-19,-0.05497034387272404
2018-04-20,-0.007918803477367953
2018-04-23,-0.004730112059469493
2018-04-24,-0.014257184659006272
2018-04-25,-0.009139992793501861
2018-04-26,0.02209817560495475
2018-04-27,0.013388827085680344
2018-04-30,-0.004306217414039359
2018-05-01,0.005799276056646763
2018-05-02,-0.0015638295464217578
2018-05-03,0.008025652774481307
2018-05-04,0.03563476882884964
