Date,BG
2015-10-06,0.0013334474709330024
2015-10-07,0.012781413227781702
2015-10-08,0.008150166828825745
2015-10-09,0.0056071234262129455
2015-10-12,0.00012999257890466964
2015-10-13,0.004407853821778662
2015-10-14,-0.002194451520784013
2015-10-15,-0.0023285736161794413
2015-10-16,0.008557987385783505
2015-10-19,0.0003856244629873995
2015-10-20,0.0016708083517193995
2015-10-21,0.0001285598258098375
2015-10-22,0.014624437696319159
2015-10-23,0.004046074275303235
2015-10-26,-0.0020144053569861597
2015-10-27,-0.0005050982190579756
2015-10-28,-0.001135795706469267
2015-10-29,-0.06357487668563844
2015-10-30,-0.015251529486256077
2015-11-02,-0.004111697354585386
2015-11-03,-0.014450845246290367
2015-11-04,-0.007960138560098029
2015-11-05,0.03209475705179643
2015-11-06,-0.004773427316659529
2015-11-09,-0.018637763799460694
2015-11-10,-0.014104385352392335
2015-11-11,-0.010056663140573519
2015-11-12,-0.0260394250368986
2015-11-13,0.005022414890305749
2015-11-16,0.004850035250994367
2015-11-17,-0.03539562612451996
2015-11-18,0.008339407445307367
2015-11-19,-0.005563678067343036
2015-11-20,-0.009224390965222318
2015-11-23,0.04349830411312272
2015-11-24,-0.019306799135582975
2015-11-25,0.010738146187837305
2015-11-27,-0.011214491973717822
2015-11-30,-0.005969291080952122
2015-12-01,-0.010508573771129237
2015-12-02,-0.007282864247572851
2015-12-03,-0.015741902092428872
2015-12-04,0.009006156574393076
2015-12-07,0.0004616402368178285
2015-12-08,-0.024457817188311637
2015-12-09,0.00047323447124258955
2015-12-10,0.0011031610317535634
2015-12-11,-0.008816358035852456
2015-12-14,-0.018265285037409318
2015-12-15,0.01245739600459661
2015-12-16,0.009427889900471165
2015-12-17,0.013772358615010472
2015-12-18,0.03216732444929349
2015-12-21,-0.006959106789119707
2015-12-22,0.018586428526985665
2015-12-23,0.013311341815330113
2015-12-24,0.009888907666569136
2015-12-28,-0.005700035099501566
2015-12-29,0.013082488729483588
2015-12-30,-0.002466462280604431
2015-12-31,-0.006836184038060633
2016-01-04,-0.02138257307318736
2016-01-05,-0.0035916521418528635
2016-01-06,0.0025530709452852296
2016-01-07,-0.0031461714635085958
2016-01-08,-0.006311746979610677
2016-01-11,0.004990795438849949
2016-01-12,-0.019262495007664526
2016-01-13,-0.004603253309614752
2016-01-14,-0.014182113257524054
2016-01-15,-0.03362028616446011
2016-01-19,-0.01537218989662048
2016-01-20,-0.019884834221560732
2016-01-21,-0.003688928989132756
2016-01-22,0.008582985412161737
2016-01-25,-0.015017390872171799
2016-01-26,0.004912726496498321
2016-01-27,-0.011968760052900596
2016-01-28,0.025080744959625534
2016-01-29,0.0321239188722382
2016-02-01,-0.012417543787092367
2016-02-02,-0.045884976240779696
2016-02-03,0.013691670776437403
2016-02-04,0.0045586145575644554
2016-02-05,-0.0011764809694487788
2016-02-08,-0.017499806746952284
2016-02-09,-0.02808694704879422
2016-02-10,0.029603524087996158
2016-02-11,-0.18209823636405742
2016-02-12,0.08542501392552282
2016-02-16,0.013603077964878363
2016-02-17,-0.03374251095116465
2016-02-18,0.0035713398486603154
2016-02-19,-0.03499409370268902
2016-02-22,0.051629027010238415
2016-02-23,-0.031755621395187505
2016-02-24,-0.00221309075123155
2016-02-25,0.02823187415191475
2016-02-26,-0.010198344802116788
2016-02-29,-0.01486033936436959
2016-03-01,0.005631429879748184
2016-03-02,0.029999956929282146
2016-03-03,0.048932091216179474
2016-03-04,0.01629026035991532
2016-03-07,0.01912575584028131
2016-03-08,-0.020196608766421487
2016-03-09,0.010579938843407577
2016-03-10,0.005595740370447633
2016-03-11,0.008975066403229315
2016-03-14,-0.021526804996141125
2016-03-15,-0.004363347624985914
2016-03-16,0.0010958461103545147
2016-03-17,0.014045680069950661
2016-03-18,0.004317397258657207
2016-03-21,-0.008776456773683106
2016-03-22,-0.004517536381561826
2016-03-23,-0.015429217148140273
2016-03-24,0.029682674080510063
2016-03-28,0.005729730437417535
2016-03-29,0.013530404870735424
2016-03-30,-0.0075529769322651985
2016-03-31,0.00300865606891465
2016-04-01,0.004058719667751731
2016-04-04,-0.016344672012936545
2016-04-05,-0.004823982919963332
2016-04-06,-0.0014361102237074874
2016-04-07,0.014563193779935535
2016-04-08,-0.0031898015810467584
2016-04-11,-0.0019557440566205786
2016-04-12,0.0048093748508528655
2016-04-13,0.002127318422838531
2016-04-14,0.00017701095474542683
2016-04-15,0.017155420089667972
2016-04-18,0.006781786467255024
2016-04-19,0.022279933562760146
2016-04-20,0.005575212013912978
2016-04-21,-0.001512227527471821
2016-04-22,0.007740456881790481
2016-04-25,-0.010185448057777324
2016-04-26,0.011639640455558986
2016-04-27,0.008170827756462273
2016-04-28,0.03390672761025848
2016-04-29,-0.00015983689105947274
2016-05-02,0.00031964475440049434
2016-05-03,-0.011676002213487524
2016-05-04,0.004531553705545477
2016-05-05,-0.023844123024588493
2016-05-06,0.005941591679027525
2016-05-09,-0.004429996515197598
2016-05-10,0.01038215844505408
2016-05-11,-0.0021201834851144463
2016-05-12,0.003105376513088176
2016-05-13,-0.011731909453726597
2016-05-16,0.004781552299719882
2016-05-17,-0.006935328426085907
2016-05-18,0.012304776722168898
2016-05-19,0.0036137153758504237
2016-05-20,0.02684105961883243
2016-05-23,0.01593883359072401
2016-05-24,0.011139048244899197
2016-05-25,0.01660207515514389
2016-05-26,0.005799655074344878
2016-05-27,-0.0016690675561512602
2016-05-31,0.01945581249045869
2016-06-01,0.0062620913951600965
2016-06-02,0.0037040950939710715
2016-06-03,0.0004431096703414461
2016-06-06,-0.004722010696164292
2016-06-07,-0.0044476389682416295
2016-06-08,-0.009679824827641514
2016-06-09,-0.005112831046735655
2016-06-10,-0.011487255068713176
2016-06-13,-0.045412928690118703
2016-06-14,-0.004164554719740976
2016-06-15,-0.002895333691070534
2016-06-16,-0.009840219177167153
2016-06-17,0.003095173671336271
2016-06-20,0.002598674747013474
2016-06-21,-0.002753834554979906
2016-06-22,-0.0003246849581689526
2016-06-23,0.0012997277696693565
2016-06-24,-0.04641341452461556
2016-06-27,-0.027229472337920613
2016-06-28,0.0181946730669853
2016-06-29,0.014776452632025538
2016-06-30,0.0015240252874433313
2016-07-01,-0.009974685069508826
2016-07-05,-0.013661149705850861
2016-07-06,0.006232615314197165
2016-07-07,-0.002752845950493965
2016-07-08,0.035196683103795756
2016-07-11,-0.008166747846952815
2016-07-12,0.015963762871311182
2016-07-13,-0.004134954387578382
2016-07-14,0.004982531341169549
2016-07-15,0.008923960245577733
2016-07-18,0.0016381280958452926
2016-07-19,-0.006868251046226681
2016-07-20,0.011361771006364707
2016-07-21,0.004233118071500286
2016-07-22,0.008430548635220303
2016-07-25,-0.013022599310822391
2016-07-26,-0.003094751375280702
2016-07-27,0.0004901362020763855
2016-07-28,0.06728719087146473
2016-07-29,0.007497933995546324
2016-08-01,-0.042679010781572546
2016-08-02,0.004759688929636852
2016-08-03,0.01784290856313908
2016-08-04,0.010704319483763935
2016-08-05,0.016269917905198383
2016-08-08,-0.005739066416230898
2016-08-09,0.0034940262848457415
2016-08-10,-0.00408722137958073
2016-08-11,-0.009880226882478027
2016-08-12,0.009518100282689401
2016-08-15,0.002889320322511546
2016-08-16,-0.021986538044152515
2016-08-17,0.013733032018123259
2016-08-18,-0.015702026031535143
2016-08-19,0.0004691710828834683
2016-08-22,0.00031265980819616956
2016-08-23,0.0018753724955722362
2016-08-24,-0.00904694764239089
2016-08-25,-0.009444445179512262
2016-08-26,-0.00730962619547515
2016-08-29,0.005282798677824108
2016-08-30,-0.004458943657414061
2016-08-31,0.022073081477940626
2016-09-01,-0.014710642363452653
2016-09-02,0.00953018584604548
2016-09-06,0.008180968035319092
2016-09-07,0.001092469376635874
2016-09-08,-0.0062354181958717
2016-09-09,-0.028706127376231794
2016-09-12,0.0085596760529425
2016-09-13,-0.024019123390397024
2016-09-14,-0.009023968214474376
2016-09-15,-0.00016536527470034645
2016-09-16,0.005961094086951668
2016-09-19,-0.01728390961965598
2016-09-20,-0.00703539080525839
2016-09-21,0.017712845330710936
2016-09-22,0.017238348241533474
2016-09-23,-0.02053110826716653
2016-09-26,-0.01064726847254105
2016-09-27,-0.002690213769561023
2016-09-28,0.0028663750826285472
2016-09-29,-0.012105336268716016
2016-09-30,0.007998852882905805
2016-10-03,0.0027013647489388948
2016-10-04,0.008082011342989803
2016-10-05,0.017872278712438794
2016-10-06,0.015260705545351083
2016-10-07,-0.014708284622729773
2016-10-10,0.013451609732009207
2016-10-11,-0.024441441161678124
2016-10-12,-0.0019909602789969227
2016-10-13,0.0003321050652187463
2016-10-14,-0.016785460270945518
2016-10-17,-0.00879001020092185
2016-10-18,0.011767085719759374
2016-10-19,0.012303871985193338
2016-10-20,-0.0031636781949482273
2016-10-21,0.01636883389618915
2016-10-24,0.009203023794955412
2016-10-25,0.0006514678437694599
2016-10-26,0.00032564255262235164
2016-10-27,-0.0029284614340145954
2016-10-28,0.007016002255034071
2016-10-31,0.0046983963909341675
2016-11-01,0.009192176280167885
2016-11-02,0.09955239576905361
2016-11-03,0.007411704547610309
2016-11-04,-0.0001440149792697465
2016-11-07,-0.0033187428499354965
2016-11-08,0.014041965706275583
2016-11-09,-0.022412485792701275
2016-11-10,-0.016355180000774072
2016-11-11,-0.04542756231472034
2016-11-14,0.035303026131860094
2016-11-15,0.022382401939626373
2016-11-16,-0.0023652062726351453
2016-11-17,-0.0007407518529355395
2016-11-18,-0.0011867228710589206
2016-11-21,0.005939277976537705
2016-11-22,-0.0020665210747650153
2016-11-23,-0.007395601596924317
2016-11-25,0.014155766519222457
2016-11-28,-0.02336134316658245
2016-11-29,0.009628090479239848
2016-11-30,0.017434231530085942
2016-12-01,0.025190521051415615
2016-12-02,-0.012571318095078388
2016-12-05,0.017794595958077197
2016-12-06,0.016489563269133756
2016-12-07,0.020836182294089678
2016-12-08,0.005479121929547137
2016-12-09,-0.0005449666438905876
2016-12-12,0.00340776474399318
2016-12-13,-0.020241361702286742
2016-12-14,-0.014698127713104414
2016-12-15,0.002533243986553746
2016-12-16,0.022318743928975815
2016-12-19,-0.017711916441193742
2016-12-20,0.0054511557990319925
2016-12-21,0.0020853208008222435
2016-12-22,-0.008601466585947182
2016-12-23,-0.0004199585020210339
2016-12-27,0.007980087241120204
2016-12-28,-0.013750116623872155
2016-12-29,-0.0025347502228147967
2016-12-30,0.019906878943250605
2017-01-03,0.013842455734759396
2017-01-04,-0.01324417597907046
2017-01-05,-0.016189036552824776
2017-01-06,-0.013502222563189226
2017-01-09,0.0
2017-01-10,0.003706852292560958
2017-01-11,0.0028408081554047726
2017-01-12,-0.021529692237777343
2017-01-13,-0.0036187573572364906
2017-01-17,-0.004939987007662072
2017-01-18,0.0075923815449574494
2017-01-19,-0.014635617744293561
2017-01-20,-0.0005883879024209948
2017-01-23,0.008240183350749941
2017-01-24,0.0026272217407996568
2017-01-25,0.012954623161514967
2017-01-26,-0.018824380608965186
2017-01-27,0.005565611283077976
2017-01-30,-0.01238015153459504
2017-01-31,0.020645987802433652
2017-02-01,-0.00751339654387595
2017-02-02,0.0058233435091610275
2017-02-03,0.007815927367616604
2017-02-06,-0.0033032186780166395
2017-02-07,-0.004898989627201811
2017-02-08,-0.008109142185791063
2017-02-09,0.0010220552888366985
2017-02-10,-0.0002918200238701818
2017-02-13,-0.0013129282608542736
2017-02-14,0.003674356503095666
2017-02-15,0.10030739615957196
2017-02-16,0.0030610002478361764
2017-02-17,0.031975612646779394
2017-02-21,0.008485834578122908
2017-02-22,0.012748134284216395
2017-02-23,0.007678963820960671
2017-02-24,0.012492351518796685
2017-02-27,0.0043180389104964245
2017-02-28,0.00552849464004268
2017-03-01,0.0026877987897535593
2017-03-02,-0.013768653767601613
2017-03-03,0.008771692698769984
2017-03-06,-0.004041544640833616
2017-03-07,0.001229569288598631
2017-03-08,-0.012159184750494267
2017-03-09,0.005719407932069265
2017-03-10,0.002843471354750715
2017-03-13,-0.0028354089506205105
2017-03-14,0.0017308979041934514
2017-03-15,0.006540587553499844
2017-03-16,0.001225951194531394
2017-03-17,0.0022040460261172345
2017-03-20,-0.027859085370296688
2017-03-21,-0.012192072080743688
2017-03-22,0.027357314220214146
2017-03-23,-0.008174070957967183
2017-03-24,0.0011235218402778635
2017-03-27,-0.002619360238151791
2017-03-28,0.006753387474285555
2017-03-29,0.012670598357169105
2017-03-30,-0.02379769286053035
2017-03-31,-0.004021351550940633
2017-04-03,-0.006812663552357878
2017-04-04,-0.005970646698664095
2017-04-05,-0.011885069427562178
2017-04-06,-0.003491766335393165
2017-04-07,-0.013757325965126466
2017-04-10,0.008422278508998904
2017-04-11,0.00287069922513683
2017-04-12,0.004424066760485568
2017-04-13,-0.00880909793222484
2017-04-17,0.006796448006767486
2017-04-18,0.010515304377575863
2017-04-19,-0.010662628184973988
2017-04-20,0.008310279348216598
2017-04-21,-0.0024467424223221235
2017-04-24,0.011877342262688106
2017-04-25,0.0028064797030264987
2017-04-26,-0.0030531984268294954
2017-04-27,0.0016587015171201092
2017-04-28,0.006880055622857206
2017-05-01,-0.013286027930012878
2017-05-02,-0.031162037471680892
2017-05-03,-0.11264068918736603
2017-05-04,0.041020597501286726
2017-05-05,-0.0037255398820734698
2017-05-08,0.006903661179739062
2017-05-09,-0.008285089392323086
2017-05-10,0.008354305560704267
2017-05-11,0.0019994017351354643
2017-05-12,-0.0031360852118457183
2017-05-15,0.002574099739049096
2017-05-16,-0.001426167033814263
2017-05-17,-0.00560440796194539
2017-05-18,0.0010115437635265234
2017-05-19,0.0059186891406739495
2017-05-22,0.005597171163581605
2017-05-23,0.165976751565438
2017-05-24,0.010281703732154979
2017-05-25,0.008238510144423561
2017-05-26,-0.012617121736604231
2017-05-30,-0.014482281007852205
2017-05-31,-0.012472331549847504
2017-06-01,-0.007878247930304227
2017-06-02,0.012100097569786694
2017-06-05,-0.0024906099585222385
2017-06-06,-0.010112164858930073
2017-06-07,0.025728158341671747
2017-06-08,-0.007131278047797451
2017-06-09,-0.020929169567166506
2017-06-12,-0.013786805058905505
2017-06-13,-0.003591002637822638
2017-06-14,0.002445558256457092
2017-06-15,-0.006933922005361248
2017-06-16,-0.005172178189475907
2017-06-19,0.011178133360254305
2017-06-20,-0.0197946956063787
2017-06-21,-0.006949829365592963
2017-06-22,-0.002509173657356145
2017-06-23,0.002383226772343372
2017-06-26,-0.016508414810065708
2017-06-27,-0.002014275088477735
2017-06-28,-0.0039015982051472387
2017-06-29,-0.005944175701295684
2017-06-30,0.013725220889129641
2017-07-03,0.017024046591894715
2017-07-05,0.01607995905914339
2017-07-06,-0.02179272633705598
2017-07-07,0.01896290888677732
2017-07-10,-0.004815012797093843
2017-07-11,-0.012553842403404292
2017-07-12,0.016686251891927517
2017-07-13,0.02084169102094724
2017-07-14,0.00012779240022364746
2017-07-17,0.003954988385879821
2017-07-18,-0.0063541964335509515
2017-07-19,0.006394830442340904
2017-07-20,0.011309997083153833
2017-07-21,0.0006283927244066234
2017-07-24,0.006279066478179773
2017-07-25,0.0057407313052881825
2017-07-26,-0.010919681721222374
2017-07-27,-0.0058964420913732996
2017-07-28,0.007697865355452249
2017-07-31,-0.01828409945242726
2017-08-01,-0.004209510025864671
2017-08-02,-0.007429951854260208
2017-08-03,-0.0196179934864833
2017-08-04,0.005002512312632712
2017-08-07,0.012051347861001815
2017-08-08,-0.003623940147996274
2017-08-09,-0.0006495534351664833
2017-08-10,0.013388614496804063
2017-08-11,-0.00885103438501511
2017-08-14,-0.0006468018397695063
2017-08-15,-0.0007770417605251767
2017-08-16,0.0
2017-08-17,-0.02086570248206865
2017-08-18,-0.001864484443641623
2017-08-21,0.001867838485210882
2017-08-22,0.012385624730561817
2017-08-23,-0.007103546835374286
2017-08-24,-0.00013270848688673453
2017-08-25,0.0007950139995347438
2017-08-28,-0.01257749860432078
2017-08-29,-0.005095367503656134
2017-08-30,-0.002021455678286932
2017-08-31,0.007832440354074377
2017-09-01,0.021037108011853434
2017-09-05,-0.006824176165831308
2017-09-06,-0.0010570771955805691
2017-09-07,0.0005290340714791952
2017-09-08,-0.010840644132380062
2017-09-11,0.012429736025946214
2017-09-12,-0.05689737341860446
2017-09-13,0.011897661349752342
2017-09-14,0.0074702099347918605
2017-09-15,-0.004119491488592586
2017-09-18,0.004274039317409661
2017-09-19,-0.0049420505064763365
2017-09-20,-0.013934907013966713
2017-09-21,-0.0012595670078914267
2017-09-22,-0.0014009459240956756
2017-09-25,0.0028059580374837356
2017-09-26,-0.0001397298273162484
2017-09-27,-0.009654655040870597
2017-09-28,-0.017518852051226164
2017-09-29,-0.0011505499701017774
2017-10-02,0.006622483893752307
2017-10-03,-0.00858133167013908
2017-10-04,0.002740933352609387
2017-10-05,0.0041721455694518905
2017-10-06,-0.015472841682991567
2017-10-09,-0.02240952981645017
2017-10-10,0.00982415874136322
2017-10-11,-0.0014739782455206463
2017-10-12,0.0016236697500602304
2017-10-13,0.06838638655438278
2017-10-16,-0.023589641596557076
2017-10-17,0.006075235325980977
2017-10-18,-0.010812933292994598
2017-10-19,0.005536427604419192
2017-10-20,0.0048004068778764175
2017-10-23,-0.0007026413525046404
2017-10-24,-0.005483560614186422
2017-10-25,-0.010038292863970955
2017-10-26,-0.0008568937776280983
2017-10-27,-0.0020008576976432435
2017-10-30,-0.007877461313613221
2017-10-31,-0.007073837084002665
2017-11-01,0.011340377732917739
2017-11-02,-0.006181717437842571
2017-11-03,-0.018371197738800693
2017-11-06,-0.0032419526231943774
2017-11-07,-0.0031048346252013914
2017-11-08,0.006821856416505678
2017-11-09,-0.0042714887489720965
2017-11-10,-0.0066568790140932865
2017-11-13,-0.01250917499257198
2017-11-14,-0.0013571454351131162
2017-11-15,-0.016158505818022473
2017-11-16,0.007367577460100971
2017-11-17,0.005063857702643171
2017-11-20,-0.0030533779355809143
2017-11-21,0.0
2017-11-22,0.0027567648119062316
2017-11-24,-0.0035128731078584163
2017-11-27,-0.0013793653406793949
2017-11-28,0.004450581137350751
2017-11-29,0.014820658719368662
2017-11-30,0.007377380826744773
2017-12-01,0.0034370804257772836
2017-12-04,0.005213140980239173
2017-12-05,-0.02118833309515533
2017-12-06,0.03436273357877062
2017-12-07,0.012878660548622856
2017-12-08,0.008380149128883962
2017-12-11,-0.0017190551704806545
2017-12-12,-0.014210203202632332
2017-12-13,-0.03581820854333706
2017-12-14,-0.0015098725609097308
2017-12-15,0.02374456944938208
2017-12-18,-0.009750248534012074
2017-12-19,-0.0017901951344861944
2017-12-20,0.005081328029616694
2017-12-21,-0.003866198166986301
2017-12-22,-0.0037318660868153053
2017-12-26,0.006442913839317388
2017-12-27,-0.004615204424410546
2017-12-28,0.004337419055434832
2017-12-29,-0.0010422301198724782
2018-01-02,0.013565770215017592
2018-01-03,0.02147365201691831
2018-01-04,0.014686950097415163
2018-01-05,-0.007521108648442021
2018-01-08,-0.014440604352130015
2018-01-09,0.010154828217874723
2018-01-10,-0.0034469736900413217
2018-01-11,0.015132102168566641
2018-01-12,-0.009937757991245522
2018-01-16,0.006309485271203563
2018-01-17,0.003846993314851499
2018-01-18,-0.01149729609004202
2018-01-19,0.11372786636685372
2018-01-22,0.0586641724507877
2018-01-23,-0.018755827862873775
2018-01-24,-0.006701802894278797
2018-01-25,-0.0003750140540468294
2018-01-26,0.022500420731491833
2018-01-29,-0.011491962479269646
2018-01-30,-0.011253687205516893
2018-01-31,-0.00650429042856826
2018-02-01,0.0028960420959089905
2018-02-02,-0.01330680565090403
2018-02-05,0.029134625706335626
2018-02-06,0.020521992003252443
2018-02-07,-0.014657676263052255
2018-02-08,-0.016965808381230074
2018-02-09,0.009879639400562024
2018-02-12,-0.01349808818815823
2018-02-13,-0.0018831775526678696
2018-02-14,-0.055967925941334595
2018-02-15,0.03471841844138912
2018-02-16,0.024744530617769378
2018-02-20,-0.03830607220219473
2018-02-21,-0.012751358094755583
2018-02-22,0.006524161424948494
2018-02-23,0.013626717765860885
2018-02-26,-0.008483759628177823
2018-02-27,-0.015005735949743748
2018-02-28,0.008018012560225163
2018-03-01,0.007291624448576561
2018-03-02,-0.010660842769569134
2018-03-05,0.037515128345062765
2018-03-06,-0.011283693888803015
2018-03-07,0.0041500222995305425
2018-03-08,-0.0054240469834384575
2018-03-09,-0.026620111795750856
2018-03-12,0.012940053486079517
2018-03-13,-0.0007901983297464721
2018-03-14,-0.021484094034155077
2018-03-15,-0.006734886577775101
2018-03-16,-0.00420387817916712
2018-03-19,-0.010622252496763407
2018-03-20,0.01844478098444835
2018-03-21,-0.013110143288353804
2018-03-22,-0.013283650261923241
2018-03-23,0.006522821448420091
2018-03-26,0.009238989437637235
2018-03-27,-0.007924545831786478
2018-03-28,0.0061972698880639054
2018-03-29,0.01204517103712699
2018-04-02,-0.018393597719860044
2018-04-03,0.02121814250778553
2018-04-04,0.020507391264627195
2018-04-05,-0.006610419271805723
2018-04-06,0.005988542324562918
2018-04-09,-0.008995548811317589
2018-04-10,-0.01081280238141269
2018-04-11,0.005262941768332308
2018-04-12,0.007517755903835521
2018-04-13,0.0011991955111256836
2018-04-16,-0.001064738185690195
2018-04-17,-0.0034638812662706187
2018-04-18,0.0008023267028751668
2018-04-19,0.011220897229049065
2018-04-20,-0.0260237296588276
2018-04-23,-0.0039331884337560075
2018-04-24,-0.009804008022581079
2018-04-25,-0.0023376581876054514
2018-04-26,-0.007994517040291305
2018-04-27,0.01000412471650014
2018-04-30,-0.006328346882659264
