Date,NOW
2015-10-08,-0.02601046479772795
2015-10-09,0.0191728511399738
2015-10-12,-0.0018812065720643645
2015-10-13,-0.001615443176621878
2015-10-14,-0.0035059617501517204
2015-10-15,0.02354530213588979
2015-10-16,0.010840821013232915
2015-10-19,-0.008762727922676294
2015-10-20,-0.013985981604290876
2015-10-21,-0.022882465369360006
2015-10-22,0.06751575639306617
2015-10-23,0.012059043979570694
2015-10-26,-0.001140782590783429
2015-10-27,0.017385724164092453
2015-10-28,0.02469756021150271
2015-10-29,-0.007182032335072974
2015-10-30,0.0011035307746360967
2015-11-02,0.0045314771619475724
2015-11-03,0.006218021910557869
2015-11-04,0.015872986525747645
2015-11-05,0.0008350110600745531
2015-11-06,0.015850246020913117
2015-11-09,-0.007508205134768797
2015-11-10,-0.005319112959320416
2015-11-11,-0.002970885269955925
2015-11-12,0.007151352362443353
2015-11-13,-0.019171630137065465
2015-11-16,0.017977866102096396
2015-11-17,0.006400389924714256
2015-11-18,0.009892784143942679
2015-11-19,0.0
2015-11-20,0.005131223806486895
2015-11-23,0.003132574955546197
2015-11-24,0.002775825425756162
2015-11-25,0.0021914930576028002
2015-11-27,0.0046035392874748116
2015-11-30,-0.0032076844582443753
2015-12-01,-0.006206193567055318
2015-12-02,0.0122585583859105
2015-12-03,0.00639777866335578
2015-12-04,0.021568868258218465
2015-12-07,-0.022335754578844957
2015-12-08,-0.0029552412628996994
2015-12-09,-0.01846788331096927
2015-12-10,0.00975614381151968
2015-12-11,-0.039682591221019026
2015-12-14,0.0009582205425999746
2015-12-15,0.0242909990033493
2015-12-16,0.02091122602144102
2015-12-17,-0.0013731862618167057
2015-12-18,-0.017646308529509547
2015-12-21,0.015047162435792405
2015-12-22,-0.006205393093126954
2015-12-23,0.00474093451433677
2015-12-24,0.0008056127899174204
2015-12-28,-0.0008049643003815721
2015-12-29,0.01415586794307333
2015-12-30,-0.008397701657956058
2015-12-31,-0.009384295268928255
2016-01-04,-0.02876614988446613
2016-01-05,-0.0008326358401132827
2016-01-06,-0.030714307512555772
2016-01-07,-0.021861935879725847
2016-01-08,-0.019085844484122094
2016-01-11,0.005248284924475044
2016-01-12,0.03132559687650471
2016-01-13,-0.051858217792607686
2016-01-14,0.018491967079247384
2016-01-15,-0.023910021333235054
2016-01-19,-0.02646052842504265
2016-01-20,-0.00013458202733507285
2016-01-21,0.001345796081298145
2016-01-22,0.03037218647506612
2016-01-25,-0.007434455568502862
2016-01-26,0.024441532820583145
2016-01-27,-0.033222118628865815
2016-01-28,-0.15656100068661516
2016-01-29,-0.02139374888910517
2016-02-01,-0.004018646578993423
2016-02-02,-0.07601677136972385
2016-02-03,0.03580784693555539
2016-02-04,-0.011467121651340673
2016-02-05,-0.10764240316561313
2016-02-08,-0.09883391030232946
2016-02-09,0.029274524522337364
2016-02-10,0.030296809703923122
2016-02-11,-0.019203898118359986
2016-02-12,0.021415522698344125
2016-02-16,0.03913736047943317
2016-02-17,0.061875429464973264
2016-02-18,-0.0180962727175894
2016-02-19,0.008846357754919154
2016-02-22,-0.0009134645638397831
2016-02-23,-0.03071860207279875
2016-02-24,-0.008677591002409057
2016-02-25,0.03063750016605371
2016-02-26,0.024926116652963737
2016-02-29,-0.00936762130768598
2016-03-01,0.05200939640586011
2016-03-02,-0.003284332441149118
2016-03-03,0.012140145070965946
2016-03-04,0.0023988928749874017
2016-03-07,-0.004786303919604662
2016-03-08,0.036413584462978266
2016-03-09,0.0024859384404969376
2016-03-10,0.0038022736957239456
2016-03-11,0.04331352438315239
2016-03-14,-0.015785320032935868
2016-03-15,-0.011226895996360398
2016-03-16,0.011678789751588647
2016-03-17,-0.025172354043790146
2016-03-18,-0.010690751962796674
2016-03-21,0.014962555084797824
2016-03-22,0.020802628560766978
2016-03-23,-0.0011232300251444727
2016-03-24,-0.008996005996642853
2016-03-28,-0.02188358735895002
2016-03-29,0.013258190835888417
2016-03-30,-0.0011449083337097266
2016-03-31,0.001801221727546265
2016-04-01,0.013893404215121974
2016-04-04,0.03627277195354317
2016-04-05,-0.009800828646264304
2016-04-06,0.002985052979641134
2016-04-07,0.0028194938917338597
2016-04-08,0.00749770981104203
2016-04-11,-0.01844959111176725
2016-04-12,-0.02464067824122873
2016-04-13,0.032712558020464355
2016-04-14,-0.012074650340855198
2016-04-15,0.004444425068204305
2016-04-18,0.01880534867828687
2016-04-19,-0.012408919444861222
2016-04-20,0.02261665592615958
2016-04-21,0.1406849323736381
2016-04-22,-0.015618635857621799
2016-04-25,0.0041034475345815835
2016-04-26,-0.010216591235332029
2016-04-27,0.006743708217359368
2016-04-28,-0.02433354398040788
2016-04-29,0.0015412723289665031
2016-05-02,0.007554466434988472
2016-05-03,-0.030269375267815368
2016-05-04,-0.03193006650158159
2016-05-05,0.0026623325477121984
2016-05-06,-0.007523264926135309
2016-05-09,0.00222951142390726
2016-05-10,0.016313191000188354
2016-05-11,0.0016051453715302255
2016-05-12,-0.017045428020818987
2016-05-13,-0.0004446239625629511
2016-05-16,0.04240807394448742
2016-05-17,-0.011379843769975584
2016-05-18,0.007625881716501803
2016-05-19,-0.0039982690872136795
2016-05-20,0.0035842293906809264
2016-05-23,0.003285762241908463
2016-05-24,0.010679196413934777
2016-05-25,-0.0030994816891852794
2016-05-26,-0.010033904226087076
2016-05-27,0.00970735582514326
2016-05-31,0.012724358175732364
2016-06-01,0.021499385377316438
2016-06-02,0.014486882800526901
2016-06-03,-0.009430210777046089
2016-06-06,0.020807817281341512
2016-06-07,0.012789756404178565
2016-06-08,0.013417578499116845
2016-06-09,-0.019210842930238115
2016-06-10,-0.020248793392435238
2016-06-13,-0.017830605384169806
2016-06-14,0.0037134407352592547
2016-06-15,0.02041652226956181
2016-06-16,-0.010608310763767226
2016-06-17,-0.021851256836089683
2016-06-20,0.007353944519788103
2016-06-21,0.0017907009028221843
2016-06-22,-0.011137153177527837
2016-06-23,0.04532817323733074
2016-06-24,-0.06451181769664338
2016-06-27,-0.09469648071541215
2016-06-28,0.022930722890844413
2016-06-29,0.02011369942011676
2016-06-30,-0.0006020607173008452
2016-07-01,-0.0028614824855417442
2016-07-05,-0.014197288240511363
2016-07-06,0.0009193379971570437
2016-07-07,-0.004898204283718677
2016-07-08,0.06322105022760849
2016-07-11,-0.003906311657001282
2016-07-12,0.023384177865402922
2016-07-13,-0.004399624788840817
2016-07-14,0.00014258212420403815
2016-07-15,0.012257596010096572
2016-07-18,-0.016755771166709788
2016-07-19,0.002291221946434163
2016-07-20,0.03800548283037353
2016-07-21,-0.02202337839664259
2016-07-22,0.02280077477276654
2016-07-25,0.012247136536034375
2016-07-26,-0.002990772539489095
2016-07-27,-0.004908549208244795
2016-07-28,0.04658802055482991
2016-07-29,-0.01911494025888205
2016-08-01,0.0020021560270282457
2016-08-02,-0.024510408223932467
2016-08-03,0.014201737518209967
2016-08-04,0.009021217565954975
2016-08-05,0.011876159069307501
2016-08-08,-0.011736771306313676
2016-08-09,0.0008006079081817052
2016-08-10,-0.00599995930989583
2016-08-11,0.020657186091107782
2016-08-12,-0.004205542255557582
2016-08-15,0.012801917166138432
2016-08-16,-0.02892886737688105
2016-08-17,-0.01945782358508874
2016-08-18,0.0
2016-08-19,0.008485051993587733
2016-08-22,-0.031211873735336515
2016-08-23,0.017229350993830383
2016-08-24,0.002065462555926878
2016-08-25,0.011405824781411056
2016-08-26,-0.0013586749482916716
2016-08-29,-0.001496606943558687
2016-08-30,0.0006813333175319514
2016-08-31,-0.0104848072829965
2016-09-01,0.018301938414291063
2016-09-02,0.030270241402291065
2016-09-06,0.0194124265267972
2016-09-07,-0.014925420019169633
2016-09-08,-0.015151463815383015
2016-09-09,-0.02413792649857649
2016-09-12,0.012911075354733681
2016-09-13,-0.028310756003093962
2016-09-14,0.0019331592541860232
2016-09-15,0.07097576762899105
2016-09-16,-0.005404686319565699
2016-09-19,-0.016819808983811857
2016-09-20,-0.00934332286395767
2016-09-21,0.021253965197474356
2016-09-22,0.013527587834052834
2016-09-23,-0.006031843323251573
2016-09-26,-0.009038050042919687
2016-09-27,0.029837145479183702
2016-09-28,0.009235775798120738
2016-09-29,-0.016171409557717897
2016-09-30,0.008537183235047818
2016-10-03,0.005306357054307709
2016-10-04,-0.0036446011893878083
2016-10-05,0.0018920475301278383
2016-10-06,-0.01321922507520612
2016-10-07,0.0017861622168191538
2016-10-10,0.019230797259131238
2016-10-11,-0.015369183384984053
2016-10-12,-0.04479703390839729
2016-10-13,0.001594297222452301
2016-10-14,0.0030508470459700288
2016-10-17,-0.012959578436115393
2016-10-18,0.02036447327023616
2016-10-19,0.03623942192913887
2016-10-20,-0.0008869703047175159
2016-10-21,0.015345581583870116
2016-10-24,0.011741224957174001
2016-10-25,-0.014938260302131523
2016-10-26,-0.01115427220749965
2016-10-27,0.07680605122176187
2016-10-28,0.013653527243521202
2016-10-31,0.020784961198789365
2016-11-01,-0.011602823682972718
2016-11-02,-0.02647028504907345
2016-11-03,-0.008393416659300934
2016-11-04,-0.007987579767332553
2016-11-07,0.022593405529417687
2016-11-08,0.004818470792750551
2016-11-09,-0.006081832082648009
2016-11-10,-0.03341967351256214
2016-11-11,0.005965398921481846
2016-11-14,0.007745363801545668
2016-11-15,0.028221522736320503
2016-11-16,0.0005839222233063879
2016-11-17,0.013540372206169549
2016-11-18,-0.012438118257282138
2016-11-21,0.009329481653152394
2016-11-22,-0.003697281150098375
2016-11-23,0.009509447557713546
2016-11-25,0.0079264191593591
2016-11-28,-0.033280125826753215
2016-11-29,-0.01650555919495411
2016-11-30,-0.0032365937304338344
2016-12-01,-0.07288039779653177
2016-12-02,-0.006875065565885574
2016-12-05,0.04323413392816566
2016-12-06,-0.0032553164803991175
2016-12-07,0.00464769179431368
2016-12-08,0.0016253719425070035
2016-12-09,-0.008862802135354286
2016-12-12,-0.019143630267633216
2016-12-13,0.019388831400661166
2016-12-14,-0.005542290525116456
2016-12-15,0.006079840094842304
2016-12-16,-0.019765827631778476
2016-12-19,-0.00462369133739382
2016-12-20,0.010322620022681361
2016-12-21,-0.01341000013836191
2016-12-22,-0.03495141680572411
2016-12-23,0.01971822308696658
2016-12-27,0.011312820946171476
2016-12-28,-0.021592040739062845
2016-12-29,-0.0037223979626819226
2016-12-30,-0.008006486308627436
2017-01-03,0.01775635444235224
2017-01-04,0.04189793834933231
2017-01-05,0.003805599586388597
2017-01-06,0.03753318998851407
2017-01-09,-0.001218008233612955
2017-01-10,-0.004024412573837677
2017-01-11,0.027305049674674065
2017-01-12,-0.005244367501835323
2017-01-13,0.0008387214904397311
2017-01-17,-0.025380044872129748
2017-01-18,0.017688180165037037
2017-01-19,-0.0018105193559631028
2017-01-20,0.008464384564304428
2017-01-23,-0.0017985794140826794
2017-01-24,0.008648663311749294
2017-01-25,0.02846253846497704
2017-01-26,0.03612786851008942
2017-01-27,0.006817087148776491
2017-01-30,0.00033307148308514556
2017-01-31,0.0055481578424492195
2017-02-01,-0.010152347941465356
2017-02-02,-0.009364507987389414
2017-02-03,0.006864737859122894
2017-02-06,0.011512224938458271
2017-02-07,0.0017679962664018944
2017-02-08,-0.006287307535781439
2017-02-09,0.024531100052200605
2017-02-10,0.0017334347499979863
2017-02-13,-0.007787164480126396
2017-02-14,0.012535443129033208
2017-02-15,0.011626674972021078
2017-02-16,-0.022560420549563198
2017-02-17,0.009689705002000615
2017-02-21,0.00474447327519445
2017-02-22,-0.0021463505858250187
2017-02-23,-0.003549169919771611
2017-02-24,-0.008958465379224512
2017-02-27,-0.04432585175725767
2017-02-28,-0.00945871032540957
2017-03-01,0.022664533619456195
2017-03-02,-0.028687175939555387
2017-03-03,0.0015057318546056742
2017-03-06,-0.0024285773274902445
2017-03-07,0.009274233741611182
2017-03-08,0.002641894824070068
2017-03-09,0.006186286056405477
2017-03-10,0.002277091472989934
2017-03-13,0.0069294628968576966
2017-03-14,-0.01319943791743694
2017-03-15,0.010746569432809938
2017-03-16,0.004411258607554869
2017-03-17,-0.0010135581553155637
2017-03-20,-0.006763594637733572
2017-03-21,-0.04744070226104047
2017-03-22,0.013225314027350388
2017-03-23,-0.007525862920488069
2017-03-24,0.0048577728116405705
2017-03-27,0.0007075249347439083
2017-03-28,0.013314448177786486
2017-03-29,0.018720937329669285
2017-03-30,-0.007647507867568182
2017-03-31,0.006096144058128639
2017-04-03,-0.014290613725339019
2017-04-04,-0.010786363859995762
2017-04-05,0.004338172618247427
2017-04-06,0.006187237411143354
2017-04-07,-0.0019724538058276675
2017-04-10,-0.005696325074304953
2017-04-11,-0.001636845453601543
2017-04-12,-0.010539893808548362
2017-04-13,0.0017753761353003217
2017-04-17,0.02091214892751303
2017-04-18,0.013771493595405637
2017-04-19,0.006278573759568085
2017-04-20,0.0012478798462558505
2017-04-21,0.00067978197531815
2017-04-24,0.012454692911254117
2017-04-25,0.009170204782099844
2017-04-26,0.007535464553116933
2017-04-27,0.037505540373779844
2017-04-28,0.0015901783416432114
2017-05-01,0.004762880315977158
2017-05-02,0.0003160094722474138
2017-05-03,-0.008951121338627743
2017-05-04,0.020295356713713186
2017-05-05,0.021349751337507827
2017-05-08,-0.001733437029410756
2017-05-09,-0.0058222644120545786
2017-05-10,-0.00883592514304432
2017-05-11,0.003006125343192334
2017-05-12,0.001446872535733723
2017-05-15,0.010835865901228647
2017-05-16,0.022766752694356462
2017-05-17,-0.016270685251073558
2017-05-18,0.004261777330688998
2017-05-19,0.003334362200509533
2017-05-22,0.024169122081833416
2017-05-23,0.0
2017-05-24,0.012782724589651906
2017-05-25,0.014757248961809744
2017-05-26,0.014447016692768377
2017-05-30,-0.006318949133819474
2017-05-31,-0.006738791575167324
2017-06-01,0.017773536390170097
2017-06-02,0.007417152377078073
2017-06-05,0.0012115307522895247
2017-06-06,0.004095712930804574
2017-06-07,0.0029665308860331585
2017-06-08,0.013772047602794713
2017-06-09,-0.0541575713428033
2017-06-12,-0.013688048951090659
2017-06-13,-0.0009773111260686917
2017-06-14,-0.0005869453910903877
2017-06-15,-0.008809724878785508
2017-06-16,-0.0005925852925378061
2017-06-19,0.023715430812773386
2017-06-20,-0.005694945430312903
2017-06-21,0.02533735128846848
2017-06-22,0.012402930548457425
2017-06-23,0.008042650405846175
2017-06-26,0.005195264438605962
2017-06-27,-0.014582389047583244
2017-06-28,0.019106499762729268
2017-06-29,-0.027479072979111452
2017-06-30,0.0017010045898213644
2017-07-03,-0.022830171405144428
2017-07-05,0.014771179303437298
2017-07-06,-0.005422887370510443
2017-07-07,0.01674000367968298
2017-07-10,0.017875637496596708
2017-07-11,0.009335377429009029
2017-07-12,0.028022026314145743
2017-07-13,-0.009175118115951397
2017-07-14,-0.007641877891417348
2017-07-17,-0.0034426278571609847
2017-07-18,0.007090897993607959
2017-07-19,-0.00595771836060166
2017-07-20,-0.0025427388458733047
2017-07-21,-0.015021794897085106
2017-07-24,-0.002218370346132925
2017-07-25,-0.0015747862320627526
2017-07-26,0.01799965172924911
2017-07-27,0.007473566220390193
2017-07-28,0.010041619333799323
2017-07-31,-0.010747913669831632
2017-08-01,0.0027161888641644705
2017-08-02,-0.03232507296663378
2017-08-03,-0.00046650576856843706
2017-08-04,0.02417845660457907
2017-08-07,-0.008659164672043529
2017-08-08,-0.009930138008841682
2017-08-09,-0.0032503572913183953
2017-08-10,-0.027112676907337985
2017-08-11,0.015610083426502719
2017-08-14,0.01744458671272464
2017-08-15,-0.0054680626407929145
2017-08-16,0.02040818648057896
2017-08-17,-0.024109583467109008
2017-08-18,0.003462499948237774
2017-08-21,0.014734627923127741
2017-08-22,0.014704587256828328
2017-08-23,-0.00516264201895289
2017-08-24,0.007556462661391761
2017-08-25,-0.0007228863502153349
2017-08-28,0.011936046368838493
2017-08-29,-0.0014297529878782855
2017-08-30,0.022550305530795622
2017-08-31,0.01680236155372583
2017-09-01,-0.0060246541262423126
2017-09-05,0.005714812315503748
2017-09-06,-0.012656058556965277
2017-09-07,0.027031727117820648
2017-09-08,-0.011716736862970145
2017-09-11,0.01091062393829989
2017-09-12,-0.011982629851752358
2017-09-13,-0.0018062883245657524
2017-09-14,-0.0007755619553496684
2017-09-15,0.001293562668706505
2017-09-18,0.0034450221667059466
2017-09-19,0.0014590864803738501
2017-09-20,-0.010970164346495115
2017-09-21,-0.0032929365492884166
2017-09-22,0.0068683788783170385
2017-09-25,-0.0342802979396879
2017-09-26,-0.00044702632332205283
2017-09-27,0.03318721758734111
2017-09-28,0.009956723167782844
2017-09-29,0.007543911203659492
2017-10-02,-0.006211143836646227
2017-10-03,0.008818482469049593
2017-10-04,0.0019519284050324437
2017-10-05,0.011180753194316218
2017-10-06,0.019852595083839963
2017-10-09,-0.0034496769523229
2017-10-10,-0.0030495569191306693
2017-10-11,-0.0023148047405434635
2017-10-12,0.010689434142071574
2017-10-13,0.002623593437907523
2017-10-16,-0.007277777275210062
2017-10-17,0.011120250882643568
2017-10-18,-0.016130373579907098
2017-10-19,0.0003312156714350145
2017-10-20,0.03319263485859758
2017-10-23,-0.0066495900743789305
2017-10-24,0.015323829007292122
2017-10-25,-0.01008814559713811
2017-10-26,0.012197051914349277
2017-10-27,-0.0032503253107554197
2017-10-30,-0.005408417140062682
2017-10-31,0.010555774990888
2017-11-01,-0.014718687741754222
2017-11-02,-0.0013653987263917422
2017-11-03,0.004584263640074138
2017-11-06,-0.0014410399479508618
2017-11-07,0.006413817051491355
2017-11-08,0.016649438282555495
2017-11-09,-0.016220025468379418
2017-11-10,0.00342493265411159
2017-11-13,-0.007540915639961621
2017-11-14,-0.004398907684020181
2017-11-15,-0.009318795234791066
2017-11-16,0.01946157583375041
2017-11-17,0.014476612131343991
2017-11-20,0.001019266524108442
2017-11-21,0.0031331492207284928
2017-11-22,-0.004841183263205151
2017-11-24,0.006669330120586903
2017-11-27,-0.010210484464757252
2017-11-28,-0.002834873741298538
2017-11-29,-0.04769802611177354
2017-11-30,0.019985104364350414
2017-12-01,-0.0027641978690294833
2017-12-04,-0.07369966285366969
2017-12-05,0.02270721826520794
2017-12-06,0.01342517408742383
2017-12-07,0.027513568316866577
2017-12-08,0.006694194699121914
2017-12-11,0.010508158648317556
2017-12-12,-0.01689815796200389
2017-12-13,0.01950252515238149
2017-12-14,0.022695917646324837
2017-12-15,0.026392976772463106
2017-12-18,0.009189208041747055
2017-12-19,-0.0055857044448854865
2017-12-20,-0.007386939552725846
2017-12-21,-0.00023254867671995694
2017-12-22,0.001705832508496652
2017-12-26,0.0010063076117012848
2017-12-27,0.007268691071603106
2017-12-28,0.0033011511799792004
2017-12-29,-0.002295531763359726
2018-01-02,0.010276833684815578
2018-01-03,0.008957777065528472
2018-01-04,0.007072473218765252
2018-01-05,0.008666330597125294
2018-01-08,0.002148052416276469
2018-01-09,0.001108602314125573
2018-01-10,0.005758573620307406
2018-01-11,0.009909756631099498
2018-01-12,0.004433788357559587
2018-01-16,0.01157819535754756
2018-01-17,0.007153587867717581
2018-01-18,0.002415026726996672
2018-01-19,0.008077654291835712
2018-01-22,0.01145701535864041
2018-01-23,0.0036831049463290633
2018-01-24,0.006993074962568846
2018-01-25,0.0006875057965352038
2018-01-26,0.028858131103345563
2018-01-29,-0.017697402551480557
2018-01-30,-0.0033992794374092528
2018-01-31,0.015553576889663523
2018-02-01,0.02646606146728736
2018-02-02,-0.01995944702890473
2018-02-05,-0.015825288489038525
2018-02-06,0.011059128092560266
2018-02-07,0.02784856916858436
2018-02-08,-0.0853299746795948
2018-02-09,0.03611704024377471
2018-02-12,0.014329028510472686
2018-02-13,0.0021053894799545336
2018-02-14,0.0012877156047201854
2018-02-15,0.03248942476309069
2018-02-16,0.00976796616457909
2018-02-20,0.017723792437671637
2018-02-21,0.005230973162499097
2018-02-22,-0.00970934611954899
2018-02-23,0.027875621657525995
2018-02-26,0.001059934128452067
2018-02-27,0.017250973951061566
2018-02-28,-0.014264735418719865
2018-03-01,-0.008943464578256677
2018-03-02,0.04449451976461094
2018-03-05,0.009779833807643357
2018-03-06,0.016458729781538173
2018-03-07,0.011632607407349171
2018-03-08,-0.0004044381510290851
2018-03-09,-0.0013296200880068554
2018-03-12,0.009666579196836222
2018-03-13,-0.0026944102599811837
2018-03-14,0.007932798176383482
2018-03-15,-0.00861180870522027
2018-03-16,-0.022148110584831238
2018-03-19,-0.0010001069138617646
2018-03-20,0.01354456795727943
2018-03-21,0.0062750672664266816
2018-03-22,-0.02557888949778775
2018-03-23,-0.023642986277849
2018-03-26,0.04054131518219384
2018-03-27,-0.050335315121811774
2018-03-28,-0.019285189210100473
2018-03-29,0.03613479795290653
2018-04-02,-0.023148999103655643
2018-04-03,0.0009281596325050323
2018-04-04,0.01805030655761941
2018-04-05,0.006557786235014129
2018-04-06,-0.017071857140108837
2018-04-09,-0.0003068801461187931
2018-04-10,0.02265333940225145
2018-04-11,-0.0004802607166244366
2018-04-12,0.012432476421734284
2018-04-13,-0.009906942843766697
2018-04-16,0.015278628789761273
2018-04-17,0.03003833832729641
2018-04-18,-0.0013749870723415158
2018-04-19,-0.007515763256784047
2018-04-20,-0.023643051429588557
2018-04-23,-0.00822971841254383
2018-04-24,-0.04089302769601022
2018-04-25,-0.01655672601442071
2018-04-26,0.045316478874110055
2018-04-27,-0.01198844116266129
2018-04-30,0.018139519835304485
2018-05-01,-0.004333701837896942
2018-05-02,0.000483628533068714
2018-05-03,0.01951659049872556
2018-05-04,0.014757337499047063
2018-05-07,0.02803412578867226
