Date,GM
2015-04-28,-0.0016769097523423593
2015-04-29,-0.005879076899503066
2015-04-30,-0.012672485424199853
2015-05-01,0.010267735147268198
2015-05-04,-0.0005644677307563573
2015-05-05,-0.011016885856482861
2015-05-06,-0.006855235514825475
2015-05-07,0.0031639775581582263
2015-05-08,0.012614874651588615
2015-05-11,-0.0028318466489469785
2015-05-12,-0.013628377419120263
2015-05-13,0.0017269704450530998
2015-05-14,-0.004310438481753387
2015-05-15,0.007503611688587819
2015-05-18,0.004010255331769796
2015-05-19,0.0019971535047575983
2015-05-20,-0.0028470028199168995
2015-05-21,0.015990769525224824
2015-05-22,0.003372603249084394
2015-05-26,-0.005041798059569835
2015-05-27,0.008164310193247148
2015-05-28,0.0161965923886076
2015-05-29,-0.011541666465585299
2015-06-01,0.005838080354823916
2015-06-02,0.0011056251578802634
2015-06-03,-0.0077306266813121916
2015-06-04,-0.011129472732652634
2015-06-05,-0.011817979858277261
2015-06-08,0.006617147675848312
2015-06-09,0.007716403191984744
2015-06-10,0.009358972515656427
2015-06-11,-0.0011236248483547095
2015-06-12,0.004500234281096471
2015-06-15,-0.0070004603787003905
2015-06-16,0.0042299418502136366
2015-06-17,0.005616595766317012
2015-06-18,0.0108906139366447
2015-06-19,-0.0024860044710468543
2015-06-22,0.0022152889703264123
2015-06-23,0.0030395562565388445
2015-06-24,-0.03140490151676878
2015-06-25,-0.013083112268396757
2015-06-26,-0.0092219865851767
2015-06-29,-0.03344960124977825
2015-06-30,0.0030091067980095865
2015-07-01,-0.00870080923914307
2015-07-02,0.005750766320701928
2015-07-06,-0.017453981806745622
2015-07-07,0.006431894994539666
2015-07-08,-0.0508218750466054
2015-07-09,-0.0057709643865088145
2015-07-10,0.012576359694770556
2015-07-13,0.008917232612568826
2015-07-14,0.0028409283581740663
2015-07-15,-0.010701891109675121
2015-07-16,-0.02608956603237078
2015-07-17,0.0013066659284730608
2015-07-20,-0.0048939179832779844
2015-07-21,-0.0036066076446056305
2015-07-22,-0.0029615202550080655
2015-07-23,0.03960382708056431
2015-07-24,-0.013968068235299724
2015-07-27,-0.0003220114531304885
2015-07-28,0.008695710316836802
2015-07-29,0.02011469047154013
2015-07-30,-0.0012516373668420844
2015-07-31,-0.012535161069681777
2015-08-03,0.005394789988176996
2015-08-04,-0.005050666308613616
2015-08-05,0.0025381142207310248
2015-08-06,0.008227930347893153
2015-08-07,-0.0037665040283740847
2015-08-10,0.006301341773253366
2015-08-11,-0.03475251622687048
2015-08-12,0.0012974982636075882
2015-08-13,0.006154700366770127
2015-08-14,0.013844083033719423
2015-08-17,0.003810759177315104
2015-08-18,0.0031637043040431134
2015-08-19,-0.0025231337378883723
2015-08-20,-0.024976204216251907
2015-08-21,-0.040207532444557215
2015-08-24,-0.06081089457300515
2015-08-25,-0.018704961127540942
2015-08-26,0.03005864758784549
2015-08-27,0.017081794156261765
2015-08-28,0.014695691455520299
2015-08-31,0.015172293690187244
2015-09-01,-0.02717363406119222
2015-09-02,0.019902112054850374
2015-09-03,-0.0034235630295854635
2015-09-04,-0.007900980001162683
2015-09-08,0.0346259071423598
2015-09-09,-0.008701235367459259
2015-09-10,0.025290494462248736
2015-09-11,0.004999835848116252
2015-09-14,0.018905361271436272
2015-09-15,0.00878904028769445
2015-09-16,0.00677648220542415
2015-09-17,0.003525643157002989
2015-09-18,-0.025550895265024853
2015-09-21,0.0036054554487423562
2015-09-22,-0.019268531935283995
2015-09-23,-0.010323138790718889
2015-09-24,-0.00942106005601806
2015-09-25,-0.0010191989640493393
2015-09-28,-0.028901657235282596
2015-09-29,0.02065818413190401
2015-09-30,0.029845749727857696
2015-10-01,0.021652185642456523
2015-10-02,0.03456164332434475
2015-10-05,0.0009452660374864585
2015-10-06,0.014483820407324766
2015-10-07,0.025760287072804866
2015-10-08,0.011497494111846418
2015-10-09,-0.014358079910972266
2015-10-12,0.002124293804937949
2015-10-13,0.003331388633021959
2015-10-14,0.006036795189855004
2015-10-15,-0.00030001066100371343
2015-10-16,-0.005102141235989732
2015-10-19,0.0027152608971210412
2015-10-20,0.0072196776194513035
2015-10-21,0.057945454344715985
2015-10-22,0.0
2015-10-23,0.014963274020346029
2015-10-26,-0.007788755916493306
2015-10-27,-0.01962414040841609
2015-10-28,0.007148795938424879
2015-10-29,-0.013344711452878966
2015-10-30,0.004604569171580364
2015-11-02,0.018905560592809012
2015-11-03,0.005903873443544594
2015-11-04,-0.01006137159404119
2015-11-05,0.0005647509369592907
2015-11-06,0.008747083716636572
2015-11-09,-0.0022379512749798325
2015-11-10,-0.0014019153336469747
2015-11-11,-0.0019647271686498158
2015-11-12,-0.012939624187944587
2015-11-13,-0.022228683106990554
2015-11-16,0.0250656316661233
2015-11-17,0.0011374630349940684
2015-11-18,0.035501016051534995
2015-11-19,-0.008776896238532839
2015-11-20,0.005534140905574025
2015-11-23,-0.007154518516515718
2015-11-24,0.003880280401252767
2015-11-25,0.0033129389765951256
2015-11-27,0.0008254835073264744
2015-11-30,-0.004674078372053692
2015-12-01,0.0016573518852920355
2015-12-02,-0.01461650748990695
2015-12-03,-0.007276729988758945
2015-12-04,0.021990677398035396
2015-12-07,-0.003310591042766764
2015-12-08,-0.017990815486915612
2015-12-09,-0.000845223596088629
2015-12-10,0.005077717035387064
2015-12-11,-0.030311849048359818
2015-12-14,-0.004631292592886083
2015-12-15,0.004362077689835209
2015-12-16,0.028086474625877322
2015-12-17,-0.029311069782322785
2015-12-18,-0.01289949871643592
2015-12-21,0.004752076527776872
2015-12-22,0.013597254375875112
2015-12-23,0.01428992522935224
2015-12-24,-0.0051752629055540345
2015-12-28,-0.002601365614639084
2015-12-29,-0.00028974129801639936
2015-12-30,-0.004927371647317713
2015-12-31,-0.009321502078865285
2016-01-04,-0.020582078862198983
2016-01-05,-0.026418538311893003
2016-01-06,-0.035769237150564015
2016-01-07,-0.04093389038556616
2016-01-08,-0.015338442422806908
2016-01-11,0.02438195408541488
2016-01-12,0.0016528006217388924
2016-01-13,0.00627083961444086
2016-01-14,-0.006231761239194333
2016-01-15,-0.024092348655068707
2016-01-19,-0.005748878081310971
2016-01-20,0.0006802020506719852
2016-01-21,0.004418709060904469
2016-01-22,-0.009136994461500736
2016-01-25,-0.0017077969081372713
2016-01-26,0.014368856381999473
2016-01-27,-0.014839624683132269
2016-01-28,-0.006504921166964217
2016-01-29,0.02136482146064944
2016-02-01,0.015856910016042614
2016-02-02,-0.015277390249331502
2016-02-03,-0.024620588495842477
2016-02-04,-0.0096819464001624
2016-02-05,-0.0034914261394699553
2016-02-08,0.004905552446024641
2016-02-09,-0.02824281046055499
2016-02-10,-0.005741195716923331
2016-02-11,-0.029231388051694673
2016-02-12,0.030111591672734583
2016-02-16,0.031396789608661546
2016-02-17,0.024142750412201153
2016-02-18,-0.008199645649531684
2016-02-19,-0.008611546364096445
2016-02-22,0.02953422708440656
2016-02-23,-0.008437323434262622
2016-02-24,-0.018379967142685083
2016-02-25,0.022884903104257726
2016-02-26,0.004406806643128869
2016-02-29,-0.006412318022301244
2016-03-01,0.01936126394106874
2016-03-02,0.004665182615654073
2016-03-03,0.0305140104363939
2016-03-04,0.009655535530474824
2016-03-07,0.007013252403513137
2016-03-08,-0.028806758672828336
2016-03-09,0.007920955972988919
2016-03-10,0.009168212254702546
2016-03-11,0.014276486169157776
2016-03-14,-0.002559059755980031
2016-03-15,-0.00416952427581796
2016-03-16,0.020611991447387457
2016-03-17,0.008519992471781812
2016-03-18,0.0
2016-03-21,0.003754989539614728
2016-03-22,-0.005611086574796809
2016-03-23,-0.018495505243061094
2016-03-24,-0.011178519852908297
2016-03-28,0.0019381750319753532
2016-03-29,0.005480271952644555
2016-03-30,-0.00641226872928935
2016-03-31,0.014198017764669668
2016-04-01,-0.030544101097432996
2016-04-04,-0.018706774798766812
2016-04-05,-0.010033572037857597
2016-04-06,0.011486512874847143
2016-04-07,-0.017367907437588315
2016-04-08,-0.0016997700367047397
2016-04-11,0.005447953993785504
2016-04-12,0.006095304844168314
2016-04-13,0.03601489820438952
2016-04-14,-0.0019492820186211013
2016-04-15,-0.005208313575847279
2016-04-18,0.024541700665397626
2016-04-19,0.02107959028718609
2016-04-20,0.006881471496019698
2016-04-21,0.014600938994330237
2016-04-22,-0.014697034495963046
2016-04-25,-0.007147274648421353
2016-04-26,0.007511745719667617
2016-04-27,-0.0009318408048092364
2016-04-28,0.00870608997991229
2016-04-29,-0.01972851787959351
2016-05-02,-0.0015723349955244492
2016-05-03,-0.015747817631688976
2016-05-04,-0.02112020680098392
2016-05-05,-0.0016344531633396553
2016-05-06,0.013752356540010391
2016-05-09,-0.0058138475702801395
2016-05-10,0.018518519920756704
2016-05-11,-0.008612542565722414
2016-05-12,0.0032176695562551316
2016-05-13,-0.021167399522724728
2016-05-16,0.004914681324646342
2016-05-17,-0.0013041822286514737
2016-05-18,0.0039178082066697595
2016-05-19,-0.013983748094710036
2016-05-20,0.008245346407323773
2016-05-23,0.0006541479421899865
2016-05-24,0.015037548155682146
2016-05-25,0.019323695067910762
2016-05-26,-0.011374421194019324
2016-05-27,0.0031959255189804026
2016-05-31,-0.0035043482296162054
2016-06-01,-0.03388729900048637
2016-06-02,0.0013235253173866646
2016-06-03,-0.021810958547486825
2016-06-06,0.01317578931587371
2016-06-07,0.008002675900097067
2016-06-08,-0.009380266791669034
2016-06-09,-0.007101855946498814
2016-06-10,-0.0102179862142312
2016-06-13,0.0006881997423329178
2016-06-14,-0.008596976314511173
2016-06-15,0.0010407746083564984
2016-06-16,0.005543830639367142
2016-06-17,0.00723653339510566
2016-06-20,0.014368848229330933
2016-06-21,-0.004722080158702013
2016-06-22,-0.0064382016863869795
2016-06-23,0.017053129384523302
2016-06-24,-0.04929583008422067
2016-06-27,-0.029629571903194818
2016-06-28,0.008360463835167309
2016-06-29,0.015501119542814745
2016-06-30,0.004614954137621918
2016-07-01,0.02084815751334035
2016-07-05,-0.024922327085458607
2016-07-06,0.008164749181503117
2016-07-07,0.011972093207939905
2016-07-08,0.03201094161203799
2016-07-11,0.015846229254024458
2016-07-12,0.015599196002775706
2016-07-13,0.00098027189646821
2016-07-14,0.004244235910933147
2016-07-15,0.0003250826192426892
2016-07-18,0.0032498445420845457
2016-07-19,0.012309644168628786
2016-07-20,0.007680164280265744
2016-07-21,0.017148244837237536
2016-07-22,0.004058724472115527
2016-07-25,-0.0031094532258502117
2016-07-26,0.002807251231792929
2016-07-27,-0.004043861422369455
2016-07-28,-0.03216700768270764
2016-07-29,0.017747513065346165
2016-08-01,-0.0076093280888287484
2016-08-02,-0.043769871550065065
2016-08-03,0.010357332149805165
2016-08-04,0.0033070312199150464
2016-08-05,0.015161412862419565
2016-08-08,0.002597283432813624
2016-08-09,0.0061529408240021954
2016-08-10,0.005793252326167231
2016-08-11,0.01600015200225413
2016-08-12,-0.005669393639087472
2016-08-15,0.009185879973549582
2016-08-16,-0.004708027122315994
2016-08-17,0.004415026578121761
2016-08-18,-0.0094191543180987
2016-08-19,0.008874833021533135
2016-08-22,0.0012565461833684566
2016-08-23,0.0009414977367370181
2016-08-24,-0.0037617993150080853
2016-08-25,-0.007551935351349126
2016-08-26,-0.0003170431758079406
2016-08-29,0.008880316235722274
2016-08-30,-0.004400930482444831
2016-08-31,0.007893616036395601
2016-09-01,-0.0037592269229862474
2016-09-02,0.011320815071473644
2016-09-06,-0.0012439387237630495
2016-09-07,0.004725804193489447
2016-09-08,-0.00564412006644921
2016-09-09,-0.038789080773967144
2016-09-12,0.022965918137573427
2016-09-13,-0.007697292067939565
2016-09-14,-0.007433883508433103
2016-09-15,0.013350845358039765
2016-09-16,-0.004820101384433562
2016-09-19,0.02421701616359817
2016-09-20,-0.0022069137585106757
2016-09-21,0.014534098554142005
2016-09-22,0.008719940547373017
2016-09-23,-0.008335908940208747
2016-09-26,-0.009962635602854819
2016-09-27,-0.006289350005384997
2016-09-28,0.00949369844314063
2016-09-29,-0.013166053735567118
2016-09-30,0.009212096238440992
2016-10-03,0.008498729775368252
2016-10-04,0.00405722402859543
2016-10-05,0.01585333318063853
2016-10-06,-0.004590080929751661
2016-10-07,-0.005840679740861332
2016-10-10,-0.005874923377061636
2016-10-11,-0.008087321655002477
2016-10-12,-0.006584878056955401
2016-10-13,-0.005366106938660797
2016-10-14,0.0114248019489529
2016-10-17,-0.009727026861747645
2016-10-18,-0.005069814159176622
2016-10-19,0.014331361039313206
2016-10-20,-0.0031395596005440174
2016-10-21,0.009133755823917067
2016-10-24,0.02933827024599922
2016-10-25,-0.04184364470227797
2016-10-26,-0.0006327357104246589
2016-10-27,-0.007916436375813074
2016-10-28,-0.00031923942332501287
2016-10-31,0.00893988830748782
2016-11-01,-0.0037973498362782188
2016-11-02,-0.0009530825897030581
2016-11-03,-0.012082715350113848
2016-11-04,0.0028967592542441523
2016-11-07,0.027599706314672456
2016-11-08,-0.009057093002906802
2016-11-09,-0.02426711254516345
2016-11-10,0.057170530749062864
2016-11-11,0.0394134839900071
2016-11-14,-0.021752084382287262
2016-11-15,0.004507258497722155
2016-11-16,-0.005982689689936871
2016-11-17,0.005717848352360555
2016-11-18,-0.01256744064889459
2016-11-21,0.00030294616523973694
2016-11-22,0.024235242650389566
2016-11-23,0.0014790470575614112
2016-11-25,0.011517769434254532
2016-11-28,-0.005839454540698008
2016-11-29,0.015271693768397432
2016-11-30,-0.0011570144527471848
2016-12-01,0.0550244161383282
2016-12-02,-0.027998871844901907
2016-12-05,-0.002568950965019967
2016-12-06,0.0037206003802310317
2016-12-07,0.03507262254527288
2016-12-08,0.00330565758489354
2016-12-09,0.03404740010780549
2016-12-12,-0.014869851833155812
2016-12-13,0.007007906293623245
2016-12-14,-0.03774072674554274
2016-12-15,0.008066463180874228
2016-12-16,0.0035872606030447063
2016-12-19,0.000825117775216766
2016-12-20,0.00576914661724115
2016-12-21,-0.005189991825652274
2016-12-22,-0.02004391786168891
2016-12-23,0.0
2016-12-27,-0.004202554437512052
2016-12-28,-0.010973616047447288
2016-12-29,-0.00028475602860000837
2016-12-30,-0.008537175311912337
2017-01-03,0.008897976030901589
2017-01-04,0.05519184997395987
2017-01-05,-0.018873042584127697
2017-01-06,-0.010991978519039325
2017-01-09,0.0005557197502175093
2017-01-10,0.03721166885603178
2017-01-11,0.016064544412050408
2017-01-12,-0.011594407035418364
2017-01-13,-0.004532025566281295
2017-01-17,-0.0008032614390647286
2017-01-18,0.004288409481811417
2017-01-19,-0.004536742238409164
2017-01-20,-0.007775114458686283
2017-01-23,-0.009726907530429596
2017-01-24,0.009549409381742535
2017-01-25,0.034594420464244324
2017-01-26,-0.019853243761414063
2017-01-27,-0.013592868602370078
2017-01-30,-0.01837325018365532
2017-01-31,0.00770695405607591
2017-02-01,-0.012838310271004683
2017-02-02,-0.011344600223282653
2017-02-03,0.016792909425393576
2017-02-06,0.013762537385275886
2017-02-07,-0.04697267291712248
2017-02-08,0.001139557276966352
2017-02-09,-0.0017074862805686042
2017-02-10,0.002565738429486153
2017-02-13,0.009951775079929837
2017-02-14,0.048423259586823475
2017-02-15,-0.004296350237876889
2017-02-16,-0.0013485808866402493
2017-02-17,0.005131308931238143
2017-02-21,0.015851424582758122
2017-02-22,0.0007930383985765843
2017-02-23,-0.01559165344001534
2017-02-24,-0.00939577761657362
2017-02-27,0.010027154399630867
2017-02-28,-0.01153739008132515
2017-03-01,0.01601493096772444
2017-03-02,0.008816433396203971
2017-03-03,0.012447314475636517
2017-03-06,-0.008370536042678456
2017-03-07,-0.010287407678898575
2017-03-08,0.003500196793878807
2017-03-09,-0.011805824690443556
2017-03-10,0.0
2017-03-13,0.0010860348710250989
2017-03-14,0.002441154029957815
2017-03-15,0.0035172433739121267
2017-03-16,-0.0002695303854830522
2017-03-17,-0.020226535030228976
2017-03-20,-0.017065918825521664
2017-03-21,-0.03248406102118473
2017-03-22,-0.00463113809176019
2017-03-23,-0.0037798332910258248
2017-03-24,0.008756567653247505
2017-03-27,0.004340084576007097
2017-03-28,0.024488946133352174
2017-03-29,-0.0005625047908724978
2017-03-30,-0.003658088329746456
2017-03-31,-0.0014117792374240823
2017-04-03,-0.03365412199416118
2017-04-04,0.0029266748233296447
2017-04-05,-0.007878559965075471
2017-04-06,0.004705987459913574
2017-04-07,-0.01317349716970373
2017-04-10,0.007712951776346566
2017-04-11,-0.0014719525933322153
2017-04-12,0.0005896358419281711
2017-04-13,-0.016205003852913236
2017-04-17,0.015274008074862122
2017-04-18,-0.006194730087886624
2017-04-19,0.0029682401477086895
2017-04-20,0.009174286531523634
2017-04-21,-0.010263930959384049
2017-04-24,0.004740714972611748
2017-04-25,0.002359501683331766
2017-04-26,0.011473594222633832
2017-04-27,0.004654232234347466
2017-04-28,0.002895064579630846
2017-05-01,-0.012702425356222458
2017-05-02,-0.029239580253201725
2017-05-03,0.00843365557817255
2017-05-04,-0.009856486586009572
2017-05-05,0.0187027460964988
2017-05-08,0.005922549330068083
2017-05-09,0.008536971033221263
2017-05-10,-0.0008756437648976823
2017-05-11,-0.003505514637355045
2017-05-12,-0.014365508312236042
2017-05-15,0.005948906530979903
2017-05-16,-0.01182738680382156
2017-05-17,-0.02992227050514573
2017-05-18,0.0015424641302388409
2017-05-19,0.007699345625236109
2017-05-22,0.0061121290468275635
2017-05-23,0.009113342414407644
2017-05-24,-0.0006021944332511575
2017-05-25,-0.018072224503602907
2017-05-26,0.01441732918551586
2017-05-30,0.013909658032045469
2017-05-31,0.011929749847721549
2017-06-01,0.014736024923196256
2017-06-02,0.0005811605410555032
2017-06-05,0.0002901852421315354
2017-06-06,-0.0008707555513736143
2017-06-07,0.008516961091156183
2017-06-08,-0.006697421518048863
2017-06-09,0.006742579414506622
2017-06-12,0.009901091063947653
2017-06-13,-0.004901915022507586
2017-06-14,0.0028976385751739997
2017-06-15,-0.0002888375640283103
2017-06-16,-0.008959670470910064
2017-06-19,0.0017497121600820176
2017-06-20,0.0014558886325661824
2017-06-21,-0.00784897364918824
2017-06-22,0.0017577855412589383
2017-06-23,0.0002923857758152515
2017-06-26,0.009357087429283428
2017-06-27,-0.008980498220858557
2017-06-28,0.010815553605453943
2017-06-29,0.008097334886006724
2017-06-30,0.002008057881901948
2017-07-03,0.018322116129412924
2017-07-05,-0.01574343792262356
2017-07-06,-0.00399897183854192
2017-07-07,0.0020075454909429524
2017-07-10,0.007155134289326348
2017-07-11,0.005967681318107099
2017-07-12,0.0028247260678921915
2017-07-13,0.010140816759539373
2017-07-14,0.013664181387886831
2017-07-17,0.000825276971579525
2017-07-18,0.0013745897525199169
2017-07-19,0.0010978116374320557
2017-07-20,-0.0016447606799535608
2017-07-21,-0.009338427772735747
2017-07-24,-0.00693091777814725
2017-07-25,-0.006979475123057743
2017-07-26,0.0014055822810814522
2017-07-27,0.00898406466508428
2017-07-28,-0.004730183738132054
2017-07-31,0.005870855464256142
2017-08-01,-0.033907996233771165
2017-08-02,0.0017263075753450874
2017-08-03,-0.0014363002302647532
2017-08-04,0.014380367784170511
2017-08-07,0.0008506102482237488
2017-08-08,0.0025497867576425026
2017-08-09,-0.003108493905142673
2017-08-10,-0.01133765218327698
2017-08-11,0.0014336401110592867
2017-08-14,0.015459255928730986
2017-08-15,0.001973772813831376
2017-08-16,0.005908972462947748
2017-08-17,-0.02097935614697033
2017-08-18,-0.004857097946273425
2017-08-21,0.002296864050865377
2017-08-22,0.011171394990703964
2017-08-23,0.0053827653057552105
2017-08-24,0.0008452129607761094
2017-08-25,0.0022521838240336933
2017-08-28,-0.002528051917119467
2017-08-29,0.0002816410300556793
2017-08-30,0.008445921856419902
2017-08-31,0.02010038417701998
2017-09-01,0.022441159778366915
2017-09-05,-0.003479736377605569
2017-09-06,0.011818513201886871
2017-09-07,-0.010190182359678501
2017-09-08,0.002438065481633167
2017-09-11,0.009459615209203909
2017-09-12,0.014457700235447568
2017-09-13,0.008445786934307531
2017-09-14,0.015179191626111033
2017-09-15,0.002320576569528221
2017-09-18,-0.0074594786035968585
2017-09-19,0.0028506716518674757
2017-09-20,0.004651608756945036
2017-09-21,0.005658253510347766
2017-09-22,0.008183748659832402
2017-09-25,0.022323981059995557
2017-09-26,-0.0009928191563027822
2017-09-27,0.007948497117789888
2017-09-28,0.0
2017-09-29,-0.0049285548657928
2017-10-02,0.04383344523975152
2017-10-03,0.030842247924124155
2017-10-04,0.007594846009707723
2017-10-05,0.0015989299300380733
2017-10-06,0.02462969542443072
2017-10-09,0.008902673548515372
2017-10-10,-0.002647282694797415
2017-10-11,0.00575111622578639
2017-10-12,-0.012755977818292408
2017-10-13,0.0220540353832801
2017-10-16,-0.0026156427831419693
2017-10-17,-0.0161712400056524
2017-10-18,0.0022215341302394
2017-10-19,0.005097419892027055
2017-10-20,0.0057328803692811015
2017-10-23,-0.010085318039233848
2017-10-24,0.029457069675475678
2017-10-25,-0.029259414916770532
2017-10-26,0.0028809066752844004
2017-10-27,-0.013480676399493352
2017-10-30,-0.028449950369702215
2017-10-31,-0.008992065097488178
2017-11-01,0.00348990671296745
2017-11-02,-0.012288557420150004
2017-11-03,-0.006103371537279134
2017-11-06,-0.004723375389036111
2017-11-07,-0.01044156918125494
2017-11-08,0.00983223507103781
2017-11-09,0.0
2017-11-10,0.013061079862419556
2017-11-13,0.021331292095922105
2017-11-14,-0.013082266804305909
2017-11-15,-0.0032557653269257303
2017-11-16,0.017265620262972403
2017-11-17,0.0064218214519018435
2017-11-20,0.02278941284363012
2017-11-21,0.00200549124917182
2017-11-22,-0.015121421857543949
2017-11-24,0.003838569779813339
2017-11-27,-0.006522682129873281
2017-11-28,0.01697961610916421
2017-11-29,-0.024710459115700134
2017-11-30,-0.016434685053210107
2017-12-01,-0.006962299879288314
2017-12-04,0.006076169164266787
2017-12-05,-0.00580702129676669
2017-12-06,-0.01518707501185601
2017-12-07,0.005985324998554198
2017-12-08,0.0
2017-12-11,-0.008329167738272636
2017-12-12,-0.003360085711583638
2017-12-13,-0.0031301304605996227
2017-12-14,-0.014251305472059994
2017-12-15,0.0034306830183785664
2017-12-18,0.029303960503440196
2017-12-19,0.008066359761449649
2017-12-20,0.0007061740397649174
2017-12-21,-0.008466584161685886
2017-12-22,-0.0033207265298684785
2017-12-26,-0.005235641396921009
2017-12-27,-0.011722538909300084
2017-12-28,0.0016947365470219022
2017-12-29,-0.009424845897044731
2018-01-02,0.01976073709268711
2018-01-03,0.02440159994426061
2018-01-04,0.030827059474826335
2018-01-05,-0.002945241090097528
2018-01-08,0.004771509421124254
2018-01-09,-0.0038438932011939375
2018-01-10,-0.023836756586868457
2018-01-11,0.027674176004559792
2018-01-12,-0.00271554059557666
2018-01-16,0.0027229348356621053
2018-01-17,-0.0036206230107816983
2018-01-18,-0.0038608723779562926
2018-01-19,-0.016188053091896082
2018-01-22,0.00324463892539284
2018-01-23,0.0020790720126104834
2018-01-24,0.017980542552967993
2018-01-25,-0.022644972206761982
2018-01-26,0.007646126087594629
2018-01-29,-0.0108072790658994
2018-01-30,-0.007438283490656672
2018-01-31,-0.00679173002764355
2018-02-01,0.00047173867592831265
2018-02-02,-0.03370282011522918
2018-02-05,-0.03560941755999003
2018-02-06,0.05867461546371944
2018-02-07,0.012660990126114324
2018-02-08,-0.0386880861672928
2018-02-09,0.01742329828533551
2018-02-12,0.013024415150418855
2018-02-13,-0.014285580539083242
2018-02-14,0.009903541555139617
2018-02-15,0.0009563965244381301
2018-02-16,-0.01816005667228726
2018-02-20,-0.0077875556009848745
2018-02-21,-0.00515101926611139
2018-02-22,0.008629305184326697
2018-02-23,0.0
2018-02-26,0.015399542377022124
2018-02-27,-0.032980368268677895
2018-02-28,-0.020413038993102872
2018-03-01,-0.039644235853247056
2018-03-02,-0.009526422002634205
2018-03-05,0.008282137091984332
2018-03-06,0.005034578089601283
2018-03-07,-0.005009358085142912
2018-03-08,0.012847837514064375
2018-03-09,0.0
2018-03-12,-0.0002641808719935357
2018-03-13,0.004758095291939268
2018-03-14,-0.008418566152990858
2018-03-15,0.004245076804974879
2018-03-16,0.0023779031868718103
2018-03-19,-0.02451262419820166
2018-03-20,-0.0032426524841843163
2018-03-21,0.01870451709855625
2018-03-22,-0.0327304411963899
2018-03-23,-0.03246168838130081
2018-03-26,0.023315245936720963
2018-03-27,-0.031119818315841652
2018-03-28,0.01720674908642339
2018-03-29,0.024527637926734513
2018-04-02,-0.015960133448797764
2018-04-03,0.03299767355151406
2018-04-04,0.029507242631034547
2018-04-05,-0.0007885829475995365
2018-04-06,-0.008421116616874613
2018-04-09,0.003980673893522413
2018-04-10,0.03277839182485054
2018-04-11,-0.0017915945487090301
2018-04-12,-0.004358918590707694
2018-04-13,-0.0025756646235917113
2018-04-16,0.011360709569710581
2018-04-17,0.0012767088061020893
2018-04-18,-0.007394182245717307
2018-04-19,-0.029797273584518003
2018-04-20,-0.004235860005744163
2018-04-23,0.002127053154491909
2018-04-24,0.006367728700051423
2018-04-25,0.0047453242294261955
2018-04-26,0.0036735634418423313
2018-04-27,-0.015685979363596503
2018-04-30,-0.024170064362993182
2018-05-01,-0.008709920076208633
2018-05-02,-0.006040581157676028
2018-05-03,-0.0013812187338115844
2018-05-04,0.015490833352758804
2018-05-07,-0.010079069759854398
2018-05-08,-0.00027508541831877675
