Date,PAYC
2015-06-16,0.04795852931327271
2015-06-17,-0.0023535222592110383
2015-06-18,0.005504473044869451
2015-06-19,-0.016944904502242175
2015-06-22,0.01697174856875927
2015-06-23,-0.006779608245271684
2015-06-24,-0.035179780740349886
2015-06-25,0.016870761159019754
2015-06-26,-0.04335027331225072
2015-06-29,-0.038321675258044974
2015-06-30,-0.0066900391610122956
2015-07-01,0.009663148645749242
2015-07-02,-0.013050969344456265
2015-07-06,0.012929859913036967
2015-07-07,-0.02756022229835009
2015-07-08,-0.005668124263640606
2015-07-09,0.026102500123874384
2015-07-10,0.007602165900310043
2015-07-13,0.002902048657802414
2015-07-14,0.015624886072862498
2015-07-15,-0.007977044349556817
2015-07-16,0.008615687177429443
2015-07-17,-0.0014236450700618741
2015-07-20,0.018819414866481088
2015-07-21,-0.004757669081758675
2015-07-22,0.00449925043381727
2015-07-23,0.0064389609231001455
2015-07-24,-0.06119599876504833
2015-07-27,-0.06370374437498338
2015-07-28,-0.010443172342400664
2015-07-29,0.02206591116159995
2015-07-30,0.008135226688764208
2015-07-31,-0.00682810516862975
2015-08-03,-0.01749994230308982
2015-08-04,0.01940192537729546
2015-08-05,0.18096726010747122
2015-08-06,-0.023513781864358263
2015-08-07,0.012175148013402914
2015-08-10,0.009088544473276228
2015-08-11,0.006887466376271689
2015-08-12,-0.012365101722557004
2015-08-13,0.00905696619205587
2015-08-14,0.012407537060653562
2015-08-17,0.06675375786772597
2015-08-18,-0.022244057683649676
2015-08-19,0.0017498670033233577
2015-08-20,-0.041427316727138286
2015-08-21,-0.012496833299857957
2015-08-24,-0.012391079534757599
2015-08-25,-0.014415579845882265
2015-08-26,0.034669593338377824
2015-08-27,0.006020934438307979
2015-08-28,-0.0031223809506516487
2015-08-31,0.006003544223252
2015-09-01,-0.0334717019052696
2015-09-02,0.020939432194384766
2015-09-03,-0.011569692575808088
2015-09-04,-0.02234632031774686
2015-09-08,0.03374141682831211
2015-09-09,-0.003421824345057667
2015-09-10,-0.002905614924719302
2015-09-11,0.017483568493612767
2015-09-14,0.009112122885123641
2015-09-15,0.047471557263396136
2015-09-16,-0.06403929456553448
2015-09-17,-0.0015789584831960024
2015-09-18,-0.002899284058515361
2015-09-21,0.005286641566357719
2015-09-22,-0.007362559440753369
2015-09-23,0.007947076588005864
2015-09-24,-0.05308801042656652
2015-09-25,-0.04773800976191522
2015-09-28,-0.00845246244097031
2015-09-29,0.015579126001835197
2015-09-30,0.039363297733454594
2015-10-01,0.0019492775441520838
2015-10-02,0.029738793607352765
2015-10-05,0.034817798091028695
2015-10-06,-0.004433992302926737
2015-10-07,0.032224335006249216
2015-10-08,-0.001015235518798785
2015-10-09,0.024644235047116325
2015-10-12,0.004215206117436754
2015-10-13,-0.02765422970888687
2015-10-14,0.009395451860602533
2015-10-15,0.016100646817131414
2015-10-16,0.036395071625295206
2015-10-19,-0.024366742982238176
2015-10-20,-0.05558272527377395
2015-10-21,-0.0072595788427090024
2015-10-22,0.008879665512315782
2015-10-23,-0.024592306779069206
2015-10-26,-0.006900363475936144
2015-10-27,-0.033671763143336086
2015-10-28,0.07743353296725797
2015-10-29,-0.0017964786868411853
2015-10-30,-0.02262808168502628
2015-11-02,0.025519730004559094
2015-11-03,0.004361092057233007
2015-11-04,0.16807152149030302
2015-11-05,-0.03127059495743034
2015-11-06,0.013092732252435235
2015-11-09,-0.03163997731653578
2015-11-10,-0.007823340910801946
2015-11-11,0.009508371374820523
2015-11-12,0.01883753853147052
2015-11-13,-0.07463355990965381
2015-11-16,0.0043859959855256925
2015-11-17,0.008733497958735237
2015-11-18,0.010100989381924386
2015-11-19,0.01500015414689293
2015-11-20,-0.010321442670287007
2015-11-23,-0.010903043352774033
2015-11-24,0.024682332889918168
2015-11-25,0.010757976845041206
2015-11-27,0.010643205497841368
2015-11-30,-0.0018315146731076037
2015-12-01,0.012385141351460849
2015-12-02,-0.06162202829112784
2015-12-03,-0.03162722420453434
2015-12-04,0.0012466291092825266
2015-12-07,-0.016932197170843044
2015-12-08,-0.012158041280288967
2015-12-09,-0.028974312076167186
2015-12-10,0.0213889564814409
2015-12-11,-0.0248189991076867
2015-12-14,-0.0068929424807706585
2015-12-15,0.03203418492063337
2015-12-16,-0.000258817493856478
2015-12-17,-0.019146118482838537
2015-12-18,-0.0036928806104952194
2015-12-21,0.02012172390744915
2015-12-22,-0.000778669819848421
2015-12-23,0.019480505749418064
2015-12-24,-0.019108267043417393
2015-12-28,0.0
2015-12-29,0.0057143259921830225
2015-12-30,-0.010330550792500448
2015-12-31,-0.01800633815819097
2016-01-04,-0.044113741282984065
2016-01-05,-0.030581040084945665
2016-01-06,0.003441377894177755
2016-01-07,0.015718831985483073
2016-01-08,-0.06415307850718832
2016-01-11,-0.009020139854303721
2016-01-12,0.008191983740239106
2016-01-13,-0.07011739207230183
2016-01-14,0.029449796022218422
2016-01-15,0.006601805582248987
2016-01-19,-0.030605844106078584
2016-01-20,-0.007087803333003628
2016-01-21,0.019467954689594835
2016-01-22,0.028007590381001535
2016-01-25,-0.03281727176441418
2016-01-26,-0.02368768553073408
2016-01-27,-0.056393148527690506
2016-01-28,0.015288162990402476
2016-01-29,0.03182747596585522
2016-02-01,0.039469280276276386
2016-02-02,-0.014039481228263595
2016-02-03,-0.020388305846794297
2016-02-04,0.02312517726002561
2016-02-05,-0.14401028708837715
2016-02-08,-0.08562808098877972
2016-02-09,-0.07178220355355736
2016-02-10,0.04799999448640335
2016-02-11,0.03307886764770185
2016-02-12,-0.0012314562431593457
2016-02-16,0.07028353555864153
2016-02-17,0.046850957585715225
2016-02-18,0.02017615453063981
2016-02-19,0.005034126112648085
2016-02-22,0.047227248085430995
2016-02-23,0.0013665965421716386
2016-02-24,0.030706128190719495
2016-02-25,0.0016550928866745362
2016-02-26,0.05221413100217709
2016-02-29,0.0012563512338474858
2016-03-01,0.03952312599137975
2016-03-02,0.003621144630306272
2016-03-03,-0.01894162930858334
2016-03-04,0.002451629766480279
2016-03-07,0.010700226430032211
2016-03-08,-0.03569280965429644
2016-03-09,0.013488053828908386
2016-03-10,-0.022593544237129337
2016-03-11,0.014882695859221196
2016-03-14,0.021529014797383672
2016-03-15,-0.033903600425518654
2016-03-16,0.02371158957018782
2016-03-17,0.03366293674327525
2016-03-18,0.01284735807826376
2016-03-21,0.004424523731868968
2016-03-22,-0.0032303958928555643
2016-03-23,-0.0103122175465441
2016-03-24,0.003274633907632163
2016-03-28,0.011276044815206276
2016-03-29,0.02758212664633808
2016-03-30,0.006282169008268834
2016-03-31,0.010215735942884718
2016-04-01,-0.004775259731180204
2016-04-04,0.010442816884147943
2016-04-05,-0.03826794677332701
2016-04-06,0.03165860390246489
2016-04-07,-0.03857003045407381
2016-04-08,0.004392360933734185
2016-04-11,-0.0338192567449197
2016-04-12,0.012673713753751814
2016-04-13,0.03754460973886009
2016-04-14,0.006605389859176691
2016-04-15,-0.00998586010261604
2016-04-18,0.023919311802373944
2016-04-19,0.03180428194618212
2016-04-20,0.0054554696981858886
2016-04-21,0.01654895840016324
2016-04-22,-0.001601292539085919
2016-04-25,-0.021919223531167376
2016-04-26,0.014211528891308278
2016-04-27,0.022635674689964524
2016-04-28,0.008168341738059581
2016-04-29,-0.0013067052949935487
2016-05-02,0.019366794504981577
2016-05-03,-0.017201808723984913
2016-05-04,0.04623832380265647
2016-05-05,-0.03395750426103472
2016-05-06,-0.03179103438221287
2016-05-09,0.028830642240192716
2016-05-10,0.02880129737259307
2016-05-11,-0.002017668581802745
2016-05-12,-0.018448301706376347
2016-05-13,0.011328207189988948
2016-05-16,0.017311735395721506
2016-05-17,-0.014013823575750983
2016-05-18,0.03401009469595029
2016-05-19,-0.015463978839086345
2016-05-20,0.019197392382069633
2016-05-23,-0.0022016282148290545
2016-05-24,0.0210835561187932
2016-05-25,-0.04417779536767297
2016-05-26,0.036171977645936604
2016-05-27,-0.00993941654058228
2016-05-31,-0.009794293169444246
2016-06-01,0.015578600239181117
2016-06-02,0.000730512523584359
2016-06-03,-0.0036497076734413048
2016-06-06,-0.0036630768330673247
2016-06-07,0.012745283883893288
2016-06-08,0.007018394846515674
2016-06-09,-0.004806477084007832
2016-06-10,-0.008210727270616558
2016-06-13,0.002678420061597464
2016-06-14,0.005342342299088143
2016-06-15,0.017149738436593953
2016-06-16,-0.0030872204686380744
2016-06-17,-0.0028586167231710036
2016-06-20,0.013617055247552967
2016-06-21,0.0040064900570520035
2016-06-22,-0.01995305677014858
2016-06-23,0.03377236999569888
2016-06-24,-0.05305827463868362
2016-06-27,-0.03792534903534717
2016-06-28,0.02721276369186354
2016-06-29,0.03119596764455923
2016-06-30,0.03745496596932374
2016-07-01,0.008562937844368568
2016-07-05,-0.004130363675003301
2016-07-06,0.014746467872305269
2016-07-07,0.01839219199794928
2016-07-08,0.014046967345591854
2016-07-11,0.012533027580571066
2016-07-12,0.009554983055961364
2016-07-13,-0.018068609498672172
2016-07-14,0.01314349130139325
2016-07-15,-0.001081130649081552
2016-07-18,0.011038913906406655
2016-07-19,-0.008991466174355867
2016-07-20,0.02376314672965485
2016-07-21,-0.0434689848729124
2016-07-22,0.03264943052095681
2016-07-25,0.005126979834867651
2016-07-26,0.00531357534951904
2016-07-27,-0.00042291792220428004
2016-07-28,0.008460215243146552
2016-07-29,-0.00985733111916387
2016-08-01,0.01292095991922304
2016-08-02,-0.010037631694514215
2016-08-03,0.07710191555896007
2016-08-04,0.005883547947057366
2016-08-05,0.004094356207100303
2016-08-08,-0.014757234311819412
2016-08-09,-0.0065038280013923755
2016-08-10,-0.005951165131450997
2016-08-11,0.005388067756663784
2016-08-12,0.007939714802797093
2016-08-15,0.008664813187415632
2016-08-16,-0.009957080271684182
2016-08-17,-0.02603032349093526
2016-08-18,0.0008098077395390924
2016-08-19,-0.009103730101178154
2016-08-22,0.0034707892845999844
2016-08-23,0.01668366046694647
2016-08-24,0.010005996274070839
2016-08-25,0.012680889601029977
2016-08-26,0.003325992721484816
2016-08-29,-0.0019500162614755068
2016-08-30,0.005470849857610149
2016-08-31,-0.002331924791696416
2016-09-01,0.00019481903690077296
2016-09-02,0.014605561875874695
2016-09-06,-0.0019192506878623616
2016-09-07,0.008076756021222486
2016-09-08,-0.007439776914667573
2016-09-09,-0.048625725390662566
2016-09-12,0.011515035984047017
2016-09-13,-0.03874579815748025
2016-09-14,-0.0012465520664645124
2016-09-15,0.016018459996472556
2016-09-16,-0.005733124700204928
2016-09-19,-0.028830355891171333
2016-09-20,-0.013570754262531737
2016-09-21,0.0300945436363258
2016-09-22,0.04841412142520318
2016-09-23,-0.004976264954683618
2016-09-26,0.00880174525773092
2016-09-27,0.012889206497438632
2016-09-28,-0.011942022130703944
2016-09-29,-0.009510667200772427
2016-09-30,0.002800657534892448
2016-10-03,-0.004388620381359676
2016-10-04,-0.011420676121549844
2016-10-05,-0.010336239925287316
2016-10-06,0.02211746615547283
2016-10-07,-0.00540981439304089
2016-10-10,0.017526195967729308
2016-10-11,-0.023361646154160254
2016-10-12,0.006486813242774669
2016-10-13,0.00563951662535378
2016-10-14,-0.004606520576501016
2016-10-17,0.0024145822515295734
2016-10-18,0.0038137953391563784
2016-10-19,-0.017396603981600256
2016-10-20,-0.007936288166223382
2016-10-21,0.02502549507847962
2016-10-24,0.04942965572976998
2016-10-25,-0.009153308435112084
2016-10-26,-0.004426624869021789
2016-10-27,-0.020877483520635787
2016-10-28,0.01954584879567478
2016-10-31,0.0017427347016361061
2016-11-01,0.00521955823508069
2016-11-02,-0.15961538490212634
2016-11-03,-0.013043436604444736
2016-11-04,-0.003478016694552055
2016-11-07,0.03792457064430499
2016-11-08,0.023985781954689145
2016-11-09,-0.07377404858647651
2016-11-10,-0.06972345440464855
2016-11-11,0.05487794007608304
2016-11-14,0.006021097276491361
2016-11-15,-0.00454870548909303
2016-11-16,0.03944222936699182
2016-11-17,0.003933257155814607
2016-11-18,0.009218868816982528
2016-11-21,-0.0018269138152787745
2016-11-22,-0.013040629304910123
2016-11-23,0.0032453609329501365
2016-11-25,0.0009241313013492736
2016-11-28,-0.012696169742843266
2016-11-29,0.022211941433829097
2016-11-30,0.026303622719085817
2016-12-01,-0.0503676516646816
2016-12-02,0.021825877911302083
2016-12-05,0.019751822289337584
2016-12-06,0.03468475536193938
2016-12-07,0.016760814640164545
2016-12-08,0.0027831914293572346
2016-12-09,0.0017078713211036156
2016-12-12,-0.018968221488900983
2016-12-13,-0.0115143519658637
2016-12-14,-0.003076774430028628
2016-12-15,-0.014770953557577848
2016-12-16,0.02752291588358924
2016-12-19,0.011324291921496865
2016-12-20,-0.0030149138730198866
2016-12-21,-0.012094784567929673
2016-12-22,-0.025360826087881483
2016-12-23,0.02512337675325438
2016-12-27,0.026258305740843868
2016-12-28,-0.016844507967624822
2016-12-29,0.00043383254904361124
2016-12-30,-0.01387376409239316
2017-01-03,0.021543175493162536
2017-01-04,0.018721594400131547
2017-01-05,-0.007182138199266164
2017-01-06,0.010425647971640029
2017-01-09,0.01916194168486607
2017-01-10,-0.003925607455914859
2017-01-11,0.012030703261791453
2017-01-12,-0.014347382643167927
2017-01-13,0.013100571507988157
2017-01-17,-0.01683075075782381
2017-01-18,0.0035489638441923432
2017-01-19,-0.003952556738060831
2017-01-20,0.027359976175977074
2017-01-23,0.014230557348521966
2017-01-24,0.00861898414441975
2017-01-25,-0.0061605004394469365
2017-01-26,-0.027794519824784314
2017-01-27,0.01213489041130833
2017-01-30,-0.04369018505267486
2017-01-31,-0.017424686396175226
2017-02-01,-0.049956726136684004
2017-02-02,0.008877779016195575
2017-02-03,0.03768055371014478
2017-02-06,-0.03022396372868097
2017-02-07,0.01793725909946975
2017-02-08,-0.0030838928145937583
2017-02-09,0.13389325477507708
2017-02-10,0.01968038588594978
2017-02-13,-0.009363608858750094
2017-02-14,0.006944343695207467
2017-02-15,0.011302651175716605
2017-02-16,-0.007008916667394893
2017-02-17,0.018313752131582817
2017-02-21,-0.00505807350481946
2017-02-22,0.008284750505634264
2017-02-23,0.009523839860723804
2017-02-24,0.022937421296150173
2017-02-27,-0.010669117500149872
2017-02-28,-0.016084853367742902
2017-03-01,0.034924866856074877
2017-03-02,-0.009154649167233408
2017-03-03,0.023550821459681126
2017-03-06,0.0030087676931493945
2017-03-07,0.0014116916609836494
2017-03-08,-0.012687177747481848
2017-03-09,-0.003212587258819788
2017-03-10,0.005908760311211569
2017-03-13,0.004983945794543532
2017-03-14,-0.007084711326165505
2017-03-15,0.004459504549438664
2017-03-16,0.004972508895314975
2017-03-17,-0.002120530882174787
2017-03-20,-0.0005312935979636668
2017-03-21,-0.027817244727255663
2017-03-22,0.007472225293679413
2017-03-23,-0.021526821584173295
2017-03-24,0.015714698853209308
2017-03-27,0.01692750037345636
2017-03-28,0.010918315319558669
2017-03-29,0.008675595174767237
2017-03-30,0.00386170878487202
2017-03-31,0.0055952874910936146
2017-04-03,0.0048688879288210085
2017-04-04,0.003979854331173316
2017-04-05,-0.013443600807528822
2017-04-06,0.011530275574832327
2017-04-07,-0.0008635305093691592
2017-04-10,-0.007778692590459602
2017-04-11,0.009756031010198063
2017-04-12,-0.0015527725970384543
2017-04-13,-0.0022463967582966315
2017-04-17,0.0102182580713428
2017-04-18,0.012172109776089846
2017-04-19,0.006774852699681144
2017-04-20,0.0008414187516310179
2017-04-21,-0.0035300623550944543
2017-04-24,0.012483153674068603
2017-04-25,0.007997325935518829
2017-04-26,-0.008760296209149532
2017-04-27,0.008003928851178843
2017-04-28,-0.003308414620514455
2017-05-01,0.008464628524920581
2017-05-02,-0.003949995058358913
2017-05-03,0.0459352343533157
2017-05-04,0.00442353463984424
2017-05-05,0.017929864532744366
2017-05-08,0.006180574411675632
2017-05-09,-0.009981614022588015
2017-05-10,-0.0003101037726165323
2017-05-11,-0.005740894906152039
2017-05-12,0.014512939099305955
2017-05-15,0.006153182666706725
2017-05-16,0.0024460076555832266
2017-05-17,-0.03614450850442674
2017-05-18,0.0161392920249539
2017-05-19,0.010432627361287361
2017-05-22,0.0016952185278573673
2017-05-23,-0.006153830555096662
2017-05-24,0.0075850434582849235
2017-05-25,0.012598211156696904
2017-05-26,0.0007586449230021497
2017-05-30,0.0018192970321841972
2017-05-31,-0.009685297072762555
2017-06-01,0.025519590192729646
2017-06-02,0.011324885170641563
2017-06-05,0.006630053393658297
2017-06-06,-0.002488222790418493
2017-06-07,0.007189873014482373
2017-06-08,0.005390509490746487
2017-06-09,-0.04999279815902524
2017-06-12,0.015405637557667884
2017-06-13,0.013970502937173945
2017-06-14,-0.01362960948117975
2017-06-15,0.021928251413516175
2017-06-16,0.01940049201198435
2017-06-19,0.021337873644186267
2017-06-20,-0.006917072619740283
2017-06-21,0.017484327136487732
2017-06-22,0.0029336110061919385
2017-06-23,0.017272506358643636
2017-06-26,-0.017252935217911713
2017-06-27,-0.0328828305211748
2017-06-28,0.00446599471207465
2017-06-29,-0.031267762172304425
2017-06-30,0.0128810867198621
2017-07-03,-0.03537491342345345
2017-07-05,0.011062154858418438
2017-07-06,-0.004496260960006548
2017-07-07,0.018368032812624113
2017-07-10,-0.008131311463984492
2017-07-11,0.01699193054051884
2017-07-12,0.023010372503054377
2017-07-13,-0.01891097808470865
2017-07-14,0.0037965857901351985
2017-07-17,0.003782451832787137
2017-07-18,0.005362384894302963
2017-07-19,0.0031713660983043734
2017-07-20,0.00661013600983229
2017-07-21,-0.005852920455557964
2017-07-24,0.029580741226993945
2017-07-25,-0.010041911045031604
2017-07-26,-0.002958737270444156
2017-07-27,-0.02133652223309901
2017-07-28,0.017326027181339354
2017-07-31,-0.0052513806029481636
2017-08-01,0.015694275300330407
2017-08-02,-0.043264697278249886
2017-08-03,0.018793264077417104
2017-08-04,0.0012970539622718658
2017-08-07,0.007340153909332736
2017-08-08,-0.001285934832970237
2017-08-09,-0.005293341710214894
2017-08-10,-0.020278856015238045
2017-08-11,0.012331039647882847
2017-08-14,0.03001747684857259
2017-08-15,0.007039383894538398
2017-08-16,-0.0016775211622286346
2017-08-17,-0.013443914093324905
2017-08-18,-0.0028386935736326446
2017-08-21,0.014519511162219834
2017-08-22,0.03606012283313875
2017-08-23,0.001896162376517907
2017-08-24,-0.007028975725420272
2017-08-25,-0.009392959180582472
2017-08-28,-0.00041212754559083464
2017-08-29,-0.011135549080453
2017-08-30,0.019741175778181796
2017-08-31,0.0171779851860121
2017-09-01,0.0021443960545191043
2017-09-05,-0.001604725972430221
2017-09-06,-0.01821837664557935
2017-09-07,0.007777192748043449
2017-09-08,-0.0031139956067719465
2017-09-11,0.022273584586769646
2017-09-12,-0.007174069639722558
2017-09-13,0.0025425819709294917
2017-09-14,0.000533803041373293
2017-09-15,-0.002267814575619198
2017-09-18,0.0038774730138679825
2017-09-19,-0.00399592084371414
2017-09-20,0.0005349062348458666
2017-09-21,0.012964567288162199
2017-09-22,0.0038264150001443564
2017-09-25,-0.02444807048750508
2017-09-26,-0.010374558002669287
2017-09-27,0.021239195511185027
2017-09-28,-0.0034662801048711556
2017-09-29,0.0028093063511027694
2017-10-02,-0.0018678310424872224
2017-10-03,0.0030741442345159076
2017-10-04,-0.00786135241419883
2017-10-05,0.021085008233012292
2017-10-06,0.023148922908547087
2017-10-09,0.005399039858385857
2017-10-10,0.0025573350736483036
2017-10-11,0.0049738654518964864
2017-10-12,0.005710625997290775
2017-10-13,0.008075668632548716
2017-10-16,-0.011265521063225536
2017-10-17,-0.0013925666759884159
2017-10-18,0.008874154713688798
2017-10-19,-0.004272314708931635
2017-10-20,0.010474459307702189
2017-10-23,-0.007368483739882636
2017-10-24,0.007423181330816986
2017-10-25,-0.00374689344535728
2017-10-26,0.015168938657368791
2017-10-27,0.0127191585323434
2017-10-30,-0.02292419349379593
2017-10-31,0.025833181498473134
2017-11-01,-0.05961079154408777
2017-11-02,0.025485027278161043
2017-11-03,0.012867556259796409
2017-11-06,0.019678658236869317
2017-11-07,-0.02442895513248322
2017-11-08,-0.005759350814922737
2017-11-09,-0.011711477818472482
2017-11-10,0.005351670627391059
2017-11-13,0.00735117882126235
2017-11-14,0.005158493515812879
2017-11-15,-0.017398925050515657
2017-11-16,0.03732483273685738
2017-11-17,0.0068771209518623255
2017-11-20,0.017684947666036344
2017-11-21,0.020374113619010314
2017-11-22,-0.004228359267106296
2017-11-24,0.009554138379854304
2017-11-27,-0.01705805102015212
2017-11-28,0.004754395405743406
2017-11-29,-0.043534783275893774
2017-11-30,0.014223947991643282
2017-12-01,-0.017926931064622953
2017-12-04,-0.04805646062214941
2017-12-05,-0.00521778003884843
2017-12-06,0.010359037802196713
2017-12-07,0.015833936522768877
2017-12-08,0.004982762415746134
2017-12-11,0.011187369037787942
2017-12-12,-0.020367206087302914
2017-12-13,0.01963568916759373
2017-12-14,0.0015102968754148183
2017-12-15,0.022244649142876716
2017-12-18,0.01758053020598238
2017-12-19,-0.003141303580096899
2017-12-20,-0.002181522192231111
2017-12-21,-0.008137920863494297
2017-12-22,-0.011511366522582334
2017-12-26,-0.00012371783228304345
2017-12-27,0.007062203473961581
2017-12-28,-0.00652054900628285
2017-12-29,-0.00520122696299774
2018-01-02,0.0013694334311826761
2018-01-03,0.0073345897901206936
2018-01-04,0.025669493667022314
2018-01-05,0.009264638231960554
2018-01-08,0.009060628035064466
2018-01-09,0.0009452779432275182
2018-01-10,-0.004013294059451722
2018-01-11,0.001422148074862406
2018-01-12,0.050296055076429314
2018-01-16,-0.020281917925309978
2018-01-17,0.016101233639632895
2018-01-18,0.008715333053675112
2018-01-19,0.02322734046912478
2018-01-22,0.01228179321595202
2018-01-23,-0.003574789235684661
2018-01-24,-0.015329464116144997
2018-01-25,-0.007507972437380661
2018-01-26,0.03393044763690911
2018-01-29,-0.003120251829233256
2018-01-30,-0.013491749537280051
2018-01-31,0.0026259238874837276
2018-02-01,-0.01604120486459859
2018-02-02,-0.01796597696927138
2018-02-05,-0.050592890636054544
2018-02-06,0.030212807479065518
2018-02-07,-0.024362055406028982
2018-02-08,-0.01893495413509072
2018-02-09,0.005428195471528063
2018-02-12,0.013917316566556481
2018-02-13,0.0519464934493008
2018-02-14,0.035770652120445945
2018-02-15,0.0318201472136721
2018-02-16,-0.001157842173250545
2018-02-20,0.009062193899314508
2018-02-21,-0.001461958118656792
2018-02-22,0.005124426079604394
2018-02-23,0.02403486692966106
2018-02-26,0.010871753066046042
2018-02-27,0.0013066928124725319
2018-02-28,-0.0070267125909393435
2018-03-01,-0.0016174018170080906
2018-03-02,0.03797093004495955
2018-03-05,0.01765672916886496
2018-03-06,0.014762262685775962
2018-03-07,0.015492122467726688
2018-03-08,0.017116328544533932
2018-03-09,0.005670390504854295
2018-03-12,0.002182627248882074
2018-03-13,-0.0061706423264143995
2018-03-14,0.015796189544929673
2018-03-15,-0.01285400631305289
2018-03-16,0.0014570811652385718
2018-03-19,-0.01763951831888322
2018-03-20,0.028322717609891246
2018-03-21,0.017191823502805903
2018-03-22,-0.020175209358422208
2018-03-23,-0.035582189915177254
2018-03-26,0.06620479190587014
2018-03-27,-0.054804123121636406
2018-03-28,-0.022672452945895816
2018-03-29,0.02101161962844844
2018-04-02,-0.03268446030970518
2018-04-03,0.008567282910739937
2018-04-04,0.02958894774830001
2018-04-05,0.006767254363847286
2018-04-06,-0.013075348982257373
2018-04-09,0.005691200710097988
2018-04-10,0.030151163308437035
2018-04-11,0.011077220600781423
2018-04-12,-0.007214817869875212
2018-04-13,-0.013457733363792634
2018-04-16,0.018643151021602078
2018-04-17,0.03588959399401426
2018-04-18,0.013703499991947865
2018-04-19,-0.007311831416010106
2018-04-20,-0.008564438548234299
2018-04-23,-0.014599289137967597
2018-04-24,-0.030858259685208167
2018-04-25,0.0020805739340170604
2018-04-26,0.02365039981802597
2018-04-27,0.0007937419033574589
2018-04-30,0.006344215827131627
2018-05-01,-0.014184394274267209
2018-05-02,-0.07291955468675648
2018-05-03,0.007089419613194314
2018-05-04,0.0206432407135253
2018-05-07,0.00960012591750714
2018-05-08,0.0060007269617337045
2018-05-09,0.0002751469709605381
2018-05-10,0.0047707476091845
