Date,AES
2015-04-01,-0.0015569518378806269
2015-04-02,0.000779420200250458
2015-04-06,0.03816206125743937
2015-04-07,-0.01425340334225611
2015-04-08,-0.001522169081989766
2015-04-09,-0.005335555426636662
2015-04-10,0.011494527127669407
2015-04-13,-0.017424066340971267
2015-04-14,0.02312988187784204
2015-04-15,0.006028821332579204
2015-04-16,-0.005243217170883163
2015-04-17,-0.009036418595795848
2015-04-20,0.006079318539213618
2015-04-21,0.006797240381655634
2015-04-22,0.017254349326474294
2015-04-23,-0.018436708902744736
2015-04-24,0.011269990578968603
2015-04-27,-0.015601718897217842
2015-04-28,0.010565889149187102
2015-04-29,0.004480731171322416
2015-04-30,-0.014869523193058676
2015-05-01,0.00912539466854101
2015-05-04,0.02788220612985426
2015-05-05,-0.011730239531660414
2015-05-06,-0.0022253220889071335
2015-05-07,0.006691468263085643
2015-05-08,0.008862653519362551
2015-05-11,0.0014641328180213797
2015-05-12,0.0021926872074471415
2015-05-13,-0.02552898798774339
2015-05-14,0.013473508039416604
2015-05-15,0.011816972795005043
2015-05-18,0.002919515137127515
2015-05-19,-0.008733448979644898
2015-05-20,0.000734115475557573
2015-05-21,0.011005064905437179
2015-05-22,-0.005805332102750915
2015-05-26,-0.020438109727733855
2015-05-27,0.001490521769610842
2015-05-28,-0.008184749100186517
2015-05-29,0.02025512011379882
2015-06-01,0.00294098251356556
2015-06-02,-0.013929458059429578
2015-06-03,-0.02230468998106594
2015-06-04,-0.009886375148963511
2015-06-05,0.009985091509523425
2015-06-08,-0.005323207815768782
2015-06-09,0.03287438902599393
2015-06-10,-0.014063289938609946
2015-06-11,0.01501484594981295
2015-06-12,-0.012574099293713892
2015-06-15,0.0067417975191221835
2015-06-16,0.010416386707091885
2015-06-17,0.00662761426720615
2015-06-18,0.01316725310031508
2015-06-19,0.0
2015-06-22,0.0064985111297366505
2015-06-23,-0.01649971900614089
2015-06-24,-0.005105677383820728
2015-06-25,-0.008064438985807887
2015-06-26,-0.0051734997840356955
2015-06-29,-0.02228842268525133
2015-06-30,0.007598701241910533
2015-07-01,-0.005279050000942531
2015-07-02,0.008339675565784521
2015-07-06,-0.007518612200168917
2015-07-07,0.0030304152766642556
2015-07-08,-0.024924535937117964
2015-07-09,0.007745953986416199
2015-07-10,0.006917668261871457
2015-07-13,-0.0038169091402424637
2015-07-14,0.005363789427509591
2015-07-15,0.004573498664191655
2015-07-16,0.012898261544098233
2015-07-17,-0.010486714756667292
2015-07-20,-0.009841055102339569
2015-07-21,-0.010703707021025743
2015-07-22,0.0177741836671661
2015-07-23,-0.01746377924730158
2015-07-24,-0.011591360520404992
2015-07-27,0.010945647926410285
2015-07-28,-0.012374038790109565
2015-07-29,0.004697985999720045
2015-07-30,-0.00314200243108842
2015-07-31,0.008668250834608981
2015-08-03,-0.005469151900847291
2015-08-04,-0.013353754051948608
2015-08-05,0.002388369261222101
2015-08-06,0.0007945869803767103
2015-08-07,0.0031746347623424764
2015-08-10,0.003164264915924253
2015-08-11,-0.026025260494415448
2015-08-12,0.05748994278271491
2015-08-13,-0.030627974269112457
2015-08-14,0.011848597581368248
2015-08-17,0.004683515379027892
2015-08-18,-0.0038850176245178725
2015-08-19,-0.02184067480347407
2015-08-20,-0.018341086659613204
2015-08-21,-0.02518316680865984
2015-08-24,-0.03916653200177289
2015-08-25,-0.016478653138738197
2015-08-26,0.027336625892125266
2015-08-27,0.018884256623573403
2015-08-28,0.019376690935700713
2015-08-31,-0.008264715047865301
2015-09-01,-0.0466663539942781
2015-09-02,-0.010489734568976283
2015-09-03,0.010600935569280878
2015-09-04,-0.03583913230859692
2015-09-08,0.02629166831912344
2015-09-09,-0.001766441381737982
2015-09-10,-0.005309847318674787
2015-09-11,-0.00978666568543185
2015-09-14,-0.005390768090022369
2015-09-15,0.004516295934422709
2015-09-16,0.005396107964070751
2015-09-17,-0.0008945548498701106
2015-09-18,-0.02059086528469878
2015-09-21,-0.014625191058728615
2015-09-22,-0.027829280708946635
2015-09-23,-0.03244262202993653
2015-09-24,-0.01380684435010715
2015-09-25,-0.004000040609549282
2015-09-28,-0.015060018217708748
2015-09-29,-0.03567785330553497
2015-09-30,0.03488345543820004
2015-10-01,0.010214539146905954
2015-10-02,0.02022223904783149
2015-10-05,0.017839764971788075
2015-10-06,0.01850070598238629
2015-10-07,0.006691933305661646
2015-10-08,0.02184234847758848
2015-10-09,-0.003717636196863494
2015-10-12,-0.0009326229051499491
2015-10-13,-0.007469538515879615
2015-10-14,-0.005644650827689168
2015-10-15,0.019867525762263805
2015-10-16,0.0
2015-10-19,-0.003710423278878272
2015-10-20,0.013035004878380496
2015-10-21,-0.011029088044701818
2015-10-22,0.02602218689436353
2015-10-23,0.0009055903121277797
2015-10-26,-0.015384621076520166
2015-10-27,-0.0009187827603263088
2015-10-28,0.02299859056446052
2015-10-29,-0.0018143888369284156
2015-10-30,-0.004545659628918397
2015-11-02,0.006392650813366263
2015-11-03,-0.008166861722661012
2015-11-04,-0.010064116377180077
2015-11-05,-0.08687579997641026
2015-11-06,0.03238831532919351
2015-11-09,-0.029411838694216486
2015-11-10,0.01717165027456735
2015-11-11,-0.0019862277658293515
2015-11-12,-0.03184067427895165
2015-11-13,0.007194613061922928
2015-11-16,0.0010203714623413518
2015-11-17,-0.02752297935229331
2015-11-18,0.01991585253788264
2015-11-19,-0.01644374923228642
2015-11-20,0.010449440160432033
2015-11-23,-0.0010339493176996228
2015-11-24,0.024844242046228038
2015-11-25,-0.002019788925134436
2015-11-27,0.011132996442001053
2015-11-30,0.0
2015-12-01,-0.001000830296438271
2015-12-02,-0.03807628314896927
2015-12-03,-0.008333107666834705
2015-12-04,-0.021008219781267323
2015-12-07,-0.01180265813023218
2015-12-08,-0.0010856640872612955
2015-12-09,0.0065213577917278
2015-12-10,0.0021597503562515996
2015-12-11,-0.03340456835506034
2015-12-14,-0.015607995481533576
2015-12-15,0.047565102631267786
2015-12-16,0.01297302087611385
2015-12-17,-0.018142793489639986
2015-12-18,-0.015217504589068342
2015-12-21,0.011037355500510992
2015-12-22,0.01419214939514335
2015-12-23,0.02691085918268077
2015-12-24,0.0041927216543429235
2015-12-28,-0.012525789374597918
2015-12-29,0.015855879365750614
2015-12-30,-0.011446423004229156
2015-12-31,0.007368584606837869
2016-01-04,-0.014628948103896255
2016-01-05,0.013785652515658553
2016-01-06,-0.034518863693944635
2016-01-07,-0.024918802832295306
2016-01-08,0.014444453781109035
2016-01-11,-0.010952807094097405
2016-01-12,-0.03100776295172525
2016-01-13,-0.012571518618242683
2016-01-14,0.024305781601920096
2016-01-15,-0.035028439462871486
2016-01-19,0.02107747891295375
2016-01-20,-0.011468174787004903
2016-01-21,0.0568447148646154
2016-01-22,0.006586155620264655
2016-01-25,-0.046891981120648074
2016-01-26,0.034325180225178054
2016-01-27,0.004424245651961645
2016-01-28,0.008810705693813814
2016-01-29,0.04972368196800003
2016-02-01,-0.0042103064763228115
2016-02-02,-0.017970464385267726
2016-02-03,0.049515420805243515
2016-02-04,0.005128638829941856
2016-02-05,-0.0051024701036396225
2016-02-08,-0.031794563782424845
2016-02-09,0.007415341901974903
2016-02-10,0.0021029037356652402
2016-02-11,-0.05561389169135689
2016-02-12,0.018888732895289362
2016-02-16,0.022900894422731355
2016-02-17,0.025586293892028822
2016-02-18,0.008316197330195507
2016-02-19,-0.02989721146385893
2016-02-22,0.040382697099995424
2016-02-23,-0.021450240324301206
2016-02-24,0.04697270754681582
2016-02-25,-0.0059820397134484615
2016-02-26,-0.01003006644488258
2016-02-29,-0.007092012583989726
2016-03-01,0.032652704457557746
2016-03-02,0.015810439009880994
2016-03-03,0.016536763032421575
2016-03-04,0.03253606886898175
2016-03-07,0.009267756703178032
2016-03-08,-0.024793239580746973
2016-03-09,-0.011299658619370878
2016-03-10,0.029523966246923994
2016-03-11,0.009250671822365275
2016-03-14,0.00458315465179715
2016-03-15,0.0009122542522661536
2016-03-16,0.03828589996023357
2016-03-17,0.01229163391529453
2016-03-18,0.007805735739746078
2016-03-21,-0.006884551343283807
2016-03-22,0.0
2016-03-23,-0.020797062121443055
2016-03-24,0.023893833209215343
2016-03-28,-0.013828832278069414
2016-03-29,0.02103365806267221
2016-03-30,-0.0025749587523287154
2016-03-31,0.01549078594025266
2016-04-01,-0.019491448668093603
2016-04-04,-0.018150486516208097
2016-04-05,-0.025528370317464355
2016-04-06,0.0009032499279533202
2016-04-07,-0.019855733260791708
2016-04-08,0.009208637336188596
2016-04-11,0.005474073340932417
2016-04-12,0.012704207079774044
2016-04-13,0.006272776122932644
2016-04-14,0.0008901429147498696
2016-04-15,0.0008895886786011165
2016-04-18,0.0053334996913994015
2016-04-19,0.016799106054775415
2016-04-20,-0.019999463973757403
2016-04-21,-0.01419759605218951
2016-04-22,0.006300827177972312
2016-04-25,-0.016099844023549137
2016-04-26,0.019090707683230956
2016-04-27,0.01516478637788965
2016-04-28,-0.013309698015393057
2016-04-29,0.0035972800270926975
2016-05-02,0.01254517335129246
2016-05-03,-0.015044636467474781
2016-05-04,0.0026954465900534963
2016-05-05,-0.008064424462910447
2016-05-06,0.000903232544780419
2016-05-09,0.007220234042985885
2016-05-10,0.025985584784291582
2016-05-11,-0.01135383364413356
2016-05-12,-0.00441630870878007
2016-05-13,-0.009760877209170737
2016-05-16,-0.004480216079049026
2016-05-17,-0.008100955297236867
2016-05-18,-0.026315712165685512
2016-05-19,0.0009320379502060216
2016-05-20,0.013966382158542956
2016-05-23,-0.01377400908382298
2016-05-24,0.015828660771122216
2016-05-25,0.005499478871479946
2016-05-26,-0.007292633739490073
2016-05-27,0.020202114575759822
2016-05-31,-0.0017999612034264034
2016-06-01,-0.0135260773339132
2016-06-02,-0.009140624518754747
2016-06-03,0.03505547852321378
2016-06-06,0.01515132065441338
2016-06-07,0.010535785964041144
2016-06-08,-0.006950550456640725
2016-06-09,0.0008748998425804899
2016-06-10,-0.0209791259827522
2016-06-13,-0.002678599869986864
2016-06-14,-0.004476441691984023
2016-06-15,-0.0053955041426411166
2016-06-16,0.01808337491975931
2016-06-17,0.031083101888768283
2016-06-20,0.020672058133790028
2016-06-21,0.013502029720165787
2016-06-22,-0.0016652967063410795
2016-06-23,0.009174409999630706
2016-06-24,-0.017355337334636678
2016-06-27,-0.04036981828814179
2016-06-28,0.0333038834167787
2016-06-29,0.020356112325383924
2016-06-30,0.03740644297740592
2016-07-01,-0.01201935929996334
2016-07-05,-0.010543289891818297
2016-07-06,0.0024592593779977356
2016-07-07,-0.010629710745975962
2016-07-08,0.018182010777768598
2016-07-11,0.01866881088463046
2016-07-12,-0.005577957958634583
2016-07-13,0.012019253421181597
2016-07-14,-0.008709305709959203
2016-07-15,0.00878582413829343
2016-07-18,-0.004750435276967169
2016-07-19,-0.004773214745992682
2016-07-20,0.0039966331022578405
2016-07-21,0.002388350002793249
2016-07-22,0.00476573857140572
2016-07-25,0.0015810446781958643
2016-07-26,-0.004735333892402771
2016-07-27,-0.01903260852708144
2016-07-28,-0.0008156797664310433
2016-07-29,0.008163349523048202
2016-08-01,-0.014575026722543627
2016-08-02,0.0008219271835789854
2016-08-03,0.01806227925756576
2016-08-04,0.0008065760503417341
2016-08-05,-0.014504874179722016
2016-08-08,-0.00408786877957279
2016-08-09,-0.009031193389726466
2016-08-10,0.009113499163125649
2016-08-11,0.004925577650586543
2016-08-12,-0.0016338117502200378
2016-08-15,-0.010638227185763682
2016-08-16,-0.007444127072057216
2016-08-17,0.023333116882762628
2016-08-18,0.01791541366092808
2016-08-19,-0.02240000419077448
2016-08-22,0.005728342127701236
2016-08-23,-0.008950044131642354
2016-08-24,-0.008210478825069645
2016-08-25,0.0024833937206250045
2016-08-26,-0.007431725262026179
2016-08-29,0.01081545221494662
2016-08-30,-0.010699729798597124
2016-08-31,0.004159940171647003
2016-09-01,-0.004971117909109757
2016-09-02,0.01831773242861834
2016-09-06,0.04987735322837761
2016-09-07,0.01479755195426713
2016-09-08,-0.006139420650721927
2016-09-09,-0.04787645388950612
2016-09-12,0.021086848091252053
2016-09-13,-0.015885785613980352
2016-09-14,-0.005649744386880484
2016-09-15,0.018669163442851078
2016-09-16,-0.0007970399118936156
2016-09-19,0.012759155829779045
2016-09-20,0.006299050692792463
2016-09-21,0.0250396113040241
2016-09-22,0.006869787839141939
2016-09-23,0.005307274967043529
2016-09-26,-0.010558019180057499
2016-09-27,-0.0030486517586644224
2016-09-28,0.005351204992322112
2016-09-29,-0.019011158435482622
2016-09-30,-0.0038762625365347247
2016-10-03,-0.029571562576054644
2016-10-04,-0.04170020786881068
2016-10-05,-0.00753144696649477
2016-10-06,-0.016863359482973017
2016-10-07,-0.006003458466503964
2016-10-10,0.00690232462067164
2016-10-11,-0.012853661125875604
2016-10-12,0.013021029020414243
2016-10-13,0.005141621559505927
2016-10-14,-0.013640445341141727
2016-10-17,0.012100770557364804
2016-10-18,0.013663067365277781
2016-10-19,0.021061884200072933
2016-10-20,-0.00577581916401082
2016-10-21,-0.002489684730140107
2016-10-24,0.002495898731099011
2016-10-25,-0.002489684730140107
2016-10-26,-0.0016639324873992667
2016-10-27,-0.014999915420575327
2016-10-28,-0.00512401417266839
2016-10-31,0.010300698473621583
2016-11-01,-0.01019567589053838
2016-11-02,-0.016308854571417286
2016-11-03,0.025305416642325662
2016-11-04,0.03063809996299849
2016-11-07,0.024773402503856623
2016-11-08,0.0016111744898521518
2016-11-09,-0.03378900625365133
2016-11-10,-0.04496256144693267
2016-11-11,-0.018308794917968996
2016-11-14,-0.003552490580386425
2016-11-15,0.028520552288662016
2016-11-16,-0.016464311528761932
2016-11-17,0.007048641248714516
2016-11-18,-0.002624711242602107
2016-11-21,0.013157750977396576
2016-11-22,-0.01212124616106991
2016-11-23,-0.00613510047514787
2016-11-25,0.02557320293443288
2016-11-28,0.026655201392165262
2016-11-29,-0.005024985295256967
2016-11-30,-0.03619532600038289
2016-12-01,-0.0366813278060959
2016-12-02,0.013599365565259314
2016-12-05,0.01431117878064847
2016-12-06,-0.0008815426366877155
2016-12-07,0.025595652181381157
2016-12-08,0.0189328634004724
2016-12-09,0.006756384332271548
2016-12-12,0.00755077935031867
2016-12-13,0.01498752048231089
2016-12-14,-0.020508851893416224
2016-12-15,-0.011725110572169628
2016-12-16,-0.004237315623498827
2016-12-19,0.0076595802005019475
2016-12-20,0.008445781760797688
2016-12-21,0.003350171300883664
2016-12-22,-0.016694600744841415
2016-12-23,-0.00424451059596731
2016-12-27,0.011082901207107199
2016-12-28,-0.01854940853200815
2016-12-29,0.0051540468128785655
2016-12-30,-0.006837342593801088
2017-01-03,0.0034420951895413054
2017-01-04,-0.008575942074558585
2017-01-05,-0.012975973209214176
2017-01-06,0.03593344517832775
2017-01-09,-0.024534692728820584
2017-01-10,-0.017345941539169574
2017-01-11,0.03883492477373718
2017-01-12,-0.0161429054716562
2017-01-13,0.012089956889046904
2017-01-17,0.016211332157455294
2017-01-18,0.0016793595426425334
2017-01-19,-0.016764570196363127
2017-01-20,-0.027280306923362252
2017-01-23,-0.016652236888516803
2017-01-24,0.013369189565660689
2017-01-25,0.0
2017-01-26,-0.013192812356364159
2017-01-27,0.01604314311421695
2017-01-30,-0.006205807747426517
2017-01-31,0.020517562825810076
2017-02-01,-0.017483086811365567
2017-02-02,0.007117513730027447
2017-02-03,0.004417560827792766
2017-02-06,-0.007036130213064373
2017-02-07,0.012400393978075686
2017-02-08,0.013997829156601194
2017-02-09,-0.010353584554680051
2017-02-10,0.012205683786014943
2017-02-13,0.006028974327985104
2017-02-14,-0.016266760897915344
2017-02-15,0.006092163214020063
2017-02-16,0.007785589612905985
2017-02-17,-0.0163089736215154
2017-02-21,0.027922936490590855
2017-02-22,-0.01528005089753992
2017-02-23,0.012930906162781586
2017-02-24,0.01531917367014568
2017-02-27,-0.06621973167759343
2017-02-28,0.03411181727561341
2017-03-01,-0.014756913005623096
2017-03-02,0.024669230817083942
2017-03-03,-0.006878502708671186
2017-03-06,-0.0025973318661653977
2017-03-07,-0.016492902424311784
2017-03-08,-0.022948126673477898
2017-03-09,-0.000903626997804885
2017-03-10,0.008137560960322032
2017-03-13,-0.011659299081141494
2017-03-14,-0.0018147553895427881
2017-03-15,0.02818183208050784
2017-03-16,-0.0008842249836122917
2017-03-17,0.014159438821156334
2017-03-20,-0.022687588938456127
2017-03-21,0.008928404611904917
2017-03-22,-0.01327431768362064
2017-03-23,0.0026905100570593365
2017-03-24,0.004472533819589897
2017-03-27,-0.008904667076681028
2017-03-28,0.01617229532749742
2017-03-29,-0.005304782363173555
2017-03-30,-0.015111305864041191
2017-03-31,0.009025102609069746
2017-04-03,0.0008945067639178905
2017-04-04,0.007149543968336003
2017-04-05,-0.009760766226072137
2017-04-06,0.0
2017-04-07,-0.010752512529720315
2017-04-10,0.009963652042906723
2017-04-11,0.01434980913820083
2017-04-12,0.0053053499016739725
2017-04-13,-0.000879784434748121
2017-04-17,0.006162218837252764
2017-04-18,-0.0017499953950445013
2017-04-19,-0.003505451418005512
2017-04-20,0.004397228543540077
2017-04-21,-0.003502831717938859
2017-04-24,0.018453494274916826
2017-04-25,0.002588479212802808
2017-04-26,-0.01462992117285078
2017-04-27,-0.003530317429208618
2017-04-28,0.001771243586949467
2017-05-01,0.0
2017-05-02,-0.0008837189607473483
2017-05-03,-0.009734790338618238
2017-05-04,-0.008936497737494942
2017-05-05,0.02073928133698355
2017-05-08,-0.00088349929010334
2017-05-09,0.0026528416540281263
2017-05-10,0.020281840217356573
2017-05-11,-0.008642883211117836
2017-05-12,-0.01220579324698201
2017-05-15,0.00617813959099589
2017-05-16,-0.00701739254753464
2017-05-17,0.0008833870712172676
2017-05-18,-0.013239447168458263
2017-05-19,0.0017893533024011532
2017-05-22,0.014285288146020259
2017-05-23,0.0008803885920962706
2017-05-24,0.03342142882281074
2017-05-25,0.0025530684715342478
2017-05-26,0.000849107256567283
2017-05-30,-0.007633650295012173
2017-05-31,-0.0017096088355051942
2017-06-01,0.023116525140768118
2017-06-02,-0.00334736742292574
2017-06-05,-0.01679251632294665
2017-06-06,0.017079321101325373
2017-06-07,-0.028547384408792786
2017-06-08,-0.0008640797122867472
2017-06-09,0.013840748318202811
2017-06-12,0.002559711980375523
2017-06-13,0.015319167614269658
2017-06-14,-0.0016766490784978494
2017-06-15,0.0008398391357145041
2017-06-16,0.0
2017-06-19,-0.0008391343978070287
2017-06-20,-0.0008394124965802607
2017-06-21,-0.0193276176151439
2017-06-22,-0.008569255549257804
2017-06-23,-0.0008640797122867472
2017-06-26,0.010380341460509257
2017-06-27,-0.015410762986935334
2017-06-28,-0.014782632613166258
2017-06-29,-0.015004437703301288
2017-06-30,-0.004480260729319507
2017-07-03,-0.00900107628275515
2017-07-05,-0.01271552572070933
2017-07-06,-0.017479432421548258
2017-07-07,0.007490950768756388
2017-07-10,0.016728405752649556
2017-07-11,-0.0009140714754660717
2017-07-12,0.015553548254527483
2017-07-13,-0.007207394027743952
2017-07-14,0.0009076664384628508
2017-07-17,0.008159747235561676
2017-07-18,0.010790730383447356
2017-07-19,0.007117851181983825
2017-07-20,0.004416823137200154
2017-07-21,0.004397400596501955
2017-07-24,-0.008756296250648221
2017-07-25,-0.007067545445282319
2017-07-26,-0.007117060058479896
2017-07-27,-0.005376312875183364
2017-07-28,-0.010810633269439762
2017-07-31,0.01821447958398381
2017-08-01,0.012658299762127845
2017-08-02,-0.013392539565883266
2017-08-03,0.006334590812159258
2017-08-04,-0.003597029210309133
2017-08-07,0.0018049505595074677
2017-08-08,0.025225478377352673
2017-08-09,-0.011423555424954768
2017-08-10,0.011555561016695526
2017-08-11,-0.024604810267959465
2017-08-14,0.0009010757207019715
2017-08-15,-0.0009002645142061061
2017-08-16,0.007207247189332078
2017-08-17,-0.01520575205621666
2017-08-18,0.005449735588636262
2017-08-21,0.014453555805176599
2017-08-22,0.010685608296568283
2017-08-23,0.0
2017-08-24,0.004405143918418952
2017-08-25,0.0026315383343438192
2017-08-28,-0.020997052127169735
2017-08-29,-0.001787544040044886
2017-08-30,-0.00984780410686692
2017-08-31,-0.0018082145023711194
2017-09-01,0.007246187919840441
2017-09-05,-0.002697348116235454
2017-09-06,0.0018030956541563725
2017-09-07,0.003600266267453911
2017-09-08,0.005381195334291267
2017-09-11,0.01605740339264039
2017-09-12,-0.013170010942736954
2017-09-13,-0.0008892934723242485
2017-09-14,0.0026717098103505865
2017-09-15,0.007992544726063366
2017-09-18,-0.0070483852788075785
2017-09-19,0.0053234508485953125
2017-09-20,-0.0044126996662302576
2017-09-21,-0.013297664931820496
2017-09-22,-0.0017971802437308781
2017-09-25,0.009000835337785729
2017-09-26,-0.004460271499563517
2017-09-27,-0.0026879050578333397
2017-09-28,-0.004492668335619343
2017-09-29,-0.005415305354671496
2017-10-02,0.006352635773092752
2017-10-03,0.009016951388146843
2017-10-04,0.008042768987363003
2017-10-05,0.0008865852674884156
2017-10-06,-0.008857331447010619
2017-10-09,0.000893266651662783
2017-10-10,0.004464591269418339
2017-10-11,0.0017777872106556902
2017-10-12,-0.004436636483607703
2017-10-13,0.0026738671681749704
2017-10-16,0.0017777872106556902
2017-10-17,-0.007098417661354661
2017-10-18,-0.005361845991575409
2017-10-19,0.014375409579150178
2017-10-20,-0.014171685791470767
2017-10-23,0.0
2017-10-24,-0.012578906792318323
2017-10-25,-0.00818936462043085
2017-10-26,-0.003669860370984379
2017-10-27,-0.007366408556739867
2017-10-30,-0.0037102461758304894
2017-10-31,0.0009415759550028824
2017-11-01,-0.005644725839709541
2017-11-02,0.020814077476437376
2017-11-03,-0.02780372852326285
2017-11-06,-0.013346197261615678
2017-11-07,0.01545924593726622
2017-11-08,0.0
2017-11-09,-0.019981404123465385
2017-11-10,-0.006796226783630233
2017-11-13,0.057673783455682415
2017-11-14,0.0018484585555378352
2017-11-15,0.0027674001387081315
2017-11-16,-0.00919932355460551
2017-11-17,-0.014855855876645063
2017-11-20,-0.0009424632454559934
2017-11-21,0.002829939730724318
2017-11-22,0.004703918716508992
2017-11-24,0.0009360533060542853
2017-11-27,0.004677052082029176
2017-11-28,-0.01582875885295587
2017-11-29,0.003784826600298441
2017-11-30,-0.0028278582156747722
2017-12-01,0.008506693411261868
2017-12-04,0.009372103753942485
2017-12-05,-0.004642426116473697
2017-12-06,0.010261297837061978
2017-12-07,-0.012004053558188343
2017-12-08,0.005608031043283779
2017-12-11,0.009293015709940677
2017-12-12,-0.012890980250002126
2017-12-13,-0.006530011647445932
2017-12-14,-0.0018778475018409457
2017-12-15,0.015992201400993666
2017-12-18,0.013888940026417718
2017-12-19,-0.027397132799606316
2017-12-20,-0.0065728162963653025
2017-12-21,0.0037810136315923337
2017-12-22,0.008474416622563874
2017-12-26,-0.006536109239220211
2017-12-27,0.0028196523802954676
2017-12-28,0.008435289346845565
2017-12-29,0.0065053881659908885
2018-01-02,0.004616475887364135
2018-01-03,-0.0009193036637374918
2018-01-04,-0.0036793407389615895
2018-01-05,0.0036929282804298857
2018-01-08,0.0
2018-01-09,-0.010118901522733759
2018-01-10,0.0018581873884395694
2018-01-11,0.016697625124696414
2018-01-12,0.007299160003623628
2018-01-16,-0.03260820749238802
2018-01-17,0.0037451440416744752
2018-01-18,0.07555932778657715
2018-01-19,0.019081074358271888
2018-01-22,-0.031489486090030216
2018-01-23,0.0035148849464561316
2018-01-24,-0.02276743699931849
2018-01-25,0.029570317510653865
2018-01-26,0.020017345070763026
2018-01-29,0.007679250004241078
2018-01-30,-0.016934858748686166
2018-01-31,0.00696885443314299
2018-02-01,-0.0043255238645725225
2018-02-02,-0.03388331080488172
2018-02-05,-0.046762684923726594
2018-02-06,-0.001886792015404981
2018-02-07,-0.009452142056213697
2018-02-08,-0.04007593021904765
2018-02-09,0.013916069255026642
2018-02-12,0.006863107315279171
2018-02-13,0.00486830872259425
2018-02-14,-0.004844723114796001
2018-02-15,0.024342500752102092
2018-02-16,-0.006654050795040556
2018-02-20,-0.004784395322509849
2018-02-21,-0.016346504424245567
2018-02-22,0.0068426205677143415
2018-02-23,0.018446902377218466
2018-02-26,-0.003813388982543353
2018-02-27,0.07368427364906971
2018-02-28,-0.03119424114404401
2018-03-01,0.008279724864495241
2018-03-02,-0.00912442289886195
2018-03-05,0.011050178827433754
2018-03-06,-0.004554012807636454
2018-03-07,-0.011893702124023964
2018-03-08,0.0037038170533953974
2018-03-09,0.0009222256378726978
2018-03-12,-0.010138306045385681
2018-03-13,-0.006517405604188564
2018-03-14,0.0028113329896275463
2018-03-15,-0.0009341776262679069
2018-03-16,0.014031743922656048
2018-03-19,-0.006457506436083005
2018-03-20,-0.005571143139657231
2018-03-21,0.00840330253483823
2018-03-22,0.0018518516411647479
2018-03-23,-0.009242256688672512
2018-03-26,0.01119425909097993
2018-03-27,0.010147429148677833
2018-03-28,0.025570999246155912
2018-03-29,0.012466494477073153
2018-04-02,0.0
2018-04-03,0.011433433230928491
2018-04-04,-0.009565163968362933
2018-04-05,0.009657539921240632
2018-04-06,-0.006956414893247609
2018-04-09,-0.002627023742200474
2018-04-10,0.0035120680682718675
2018-04-11,-0.0008750516538476028
2018-04-12,-0.011383590225612417
2018-04-13,0.004429078638239048
2018-04-16,0.020281798921515604
2018-04-17,0.014693436714953823
2018-04-18,0.0008514221733149085
2018-04-19,0.0
2018-04-20,-0.011063778079434816
2018-04-23,0.020654256235396407
2018-04-24,0.011804382039735106
2018-04-25,0.002499948291055265
2018-04-26,0.011637570951861465
2018-04-27,0.011503493947633725
2018-04-30,0.004926090181427423
2018-05-01,-0.002450872058519016
2018-05-02,-0.0016380286304025216
2018-05-03,0.009023988804313765
2018-05-04,0.002438718222433023
2018-05-07,0.0032443711334189107
2018-05-08,-0.051738332938402465
2018-05-09,0.0289855748407164
2018-05-10,0.01988423868056599
2018-05-11,-0.0016251169703987989
