Date,HSY
2015-10-06,-0.013823245275444762
2015-10-07,0.015928596425253128
2015-10-08,0.013901920140741542
2015-10-09,-0.004536348999815476
2015-10-12,0.0052818685447793
2015-10-13,-0.01370122242253824
2015-10-14,-0.015040741610341413
2015-10-15,0.004560027411892653
2015-10-16,0.005805883772647569
2015-10-19,-0.00031503795270082513
2015-10-20,-0.010918507084236584
2015-10-21,-0.001698470174133937
2015-10-22,0.019989242962236586
2015-10-23,-0.002710128011132351
2015-10-26,-0.0074216910423007265
2015-10-27,-0.00663445402114049
2015-10-28,-0.06456026533453774
2015-10-29,0.008159896315940385
2015-10-30,-0.0030350458311565465
2015-11-02,-0.008231090254324225
2015-11-03,0.0011369718689251407
2015-11-04,-0.003974827690587213
2015-11-05,0.0
2015-11-06,-0.017671929636336126
2015-11-09,-0.012070202968068044
2015-11-10,0.007988799413753966
2015-11-11,0.009207246764621368
2015-11-12,-0.01651455156198034
2015-11-13,-0.01573522435811059
2015-11-16,0.011214608524312109
2015-11-17,-0.013921648062477088
2015-11-18,0.0208183285296899
2015-11-19,-0.00269578181555441
2015-11-20,-0.005876491438721376
2015-11-23,0.019558114255149306
2015-11-24,0.010157955738546276
2015-11-25,0.004507506724722665
2015-11-27,0.0010352476875352679
2015-11-30,-0.00793110221461868
2015-12-01,-0.007993734061560454
2015-12-02,-0.0047892245566041325
2015-12-03,-0.007627786235314016
2015-12-04,0.022942190835100185
2015-12-07,0.007398602565802825
2015-12-08,0.008262640407324273
2015-12-09,-0.014227241877873054
2015-12-10,0.0018472193166929607
2015-12-11,0.007606485800702556
2015-12-14,0.02836592520152892
2015-12-15,-0.006229081719018703
2015-12-16,0.02316773369609426
2015-12-17,-0.01739222228631565
2015-12-18,-0.011911296910338875
2015-12-21,0.004731320453973842
2015-12-22,0.006167476439559838
2015-12-23,0.006798359441057
2015-12-24,-0.00022146114744947543
2015-12-28,0.000774652222117922
2015-12-29,0.006527804914690627
2015-12-30,-0.004177008915305702
2015-12-31,-0.014679642822408634
2016-01-04,-0.01433837671736049
2016-01-05,-0.003637037152639633
2016-01-06,0.0006843997856300632
2016-01-07,-0.023138892158905633
2016-01-08,-0.00910182703068041
2016-01-11,-0.007889878586155308
2016-01-12,0.009020557294885378
2016-01-13,-0.01658598364577324
2016-01-14,0.011602823835169085
2016-01-15,-0.014780607545213709
2016-01-19,0.015482705921522344
2016-01-20,0.00449080503583299
2016-01-21,-0.003882559830277299
2016-01-22,0.0069688310728674985
2016-01-25,-0.01736068075784336
2016-01-26,0.01563791161348682
2016-01-27,-0.007639890175317743
2016-01-28,0.03043949790900835
2016-01-29,0.01275868675845615
2016-02-01,0.0141868757032233
2016-02-02,0.0015663756204593593
2016-02-03,-0.00804423487444006
2016-02-04,-0.0015772530125865991
2016-02-05,-0.010604643937234925
2016-02-08,0.02633994885719182
2016-02-09,-0.002110958773637317
2016-02-10,-0.000779176877504173
2016-02-11,-0.014039201727659822
2016-02-12,0.013674202894052634
2016-02-16,0.007691732793214889
2016-02-17,0.013497232316216135
2016-02-18,-0.012225631907996748
2016-02-19,0.005967854100668246
2016-02-22,-0.007470298727095037
2016-02-23,0.0015933306404891656
2016-02-24,0.008452842372836278
2016-02-25,0.014006871405816801
2016-02-26,-0.014357194044505639
2016-02-29,0.002979238072017276
2016-03-01,0.010672133418659246
2016-03-02,0.004463663640867255
2016-03-03,0.011813002095972802
2016-03-04,-0.0019282059900429527
2016-03-07,-0.007941558879313138
2016-03-08,-0.0043270125625524125
2016-03-09,0.005758153438004676
2016-03-10,-0.006697517874513226
2016-03-11,0.00837401811188343
2016-03-14,-0.004313945969454003
2016-03-15,0.0023827090263488504
2016-03-16,0.0027017043220716186
2016-03-17,-0.0016162668595554042
2016-03-18,-0.0179186839640747
2016-03-21,-0.0010996068429098838
2016-03-22,-0.01683544683862448
2016-03-23,0.006379739565720799
2016-03-24,0.0016679586409478198
2016-03-28,0.0027755824899518
2016-03-29,0.01705049870138642
2016-03-30,-0.00010850507544868382
2016-03-31,0.0026128629396080516
2016-04-01,0.01759153107659861
2016-04-04,-0.012912483806693964
2016-04-05,-0.012540372026973778
2016-04-06,0.005692848215505419
2016-04-07,-0.008926708431494124
2016-04-08,0.00845803520108701
2016-04-11,-0.0022874838637239048
2016-04-12,0.005895144134381303
2016-04-13,-0.00043393534836322356
2016-04-14,0.0009773956300200837
2016-04-15,0.014317849769666324
2016-04-18,0.005668243368389225
2016-04-19,0.00552919749763503
2016-04-20,-0.0314086520430954
2016-04-21,-0.01976176232693394
2016-04-22,0.008576524826332532
2016-04-25,0.009055537139996739
2016-04-26,-0.01937154495259641
2016-04-27,0.01417414306723952
2016-04-28,0.008693751823992457
2016-04-29,0.015819452214177465
2016-05-02,0.006551115490732284
2016-05-03,-0.009176266115255682
2016-05-04,-0.007753742113643103
2016-05-05,-0.0026044347164320136
2016-05-06,-0.0031561020464403455
2016-05-09,0.009388034555761093
2016-05-10,0.007461743770327711
2016-05-11,-0.009875609807692975
2016-05-12,0.009974110228488486
2016-05-13,-0.007728570080287933
2016-05-16,0.0027045237816063494
2016-05-17,-0.02146937908533808
2016-05-18,-0.009040769800964576
2016-05-19,0.00845577062202918
2016-05-20,0.0014340464087898575
2016-05-23,0.004801283459746619
2016-05-24,0.007944753324545584
2016-05-25,0.00021931741165870378
2016-05-26,0.008647330849380186
2016-05-27,0.00488309083713534
2016-05-31,0.002699792470672424
2016-06-01,0.0016156964258902118
2016-06-02,-0.002580681079138669
2016-06-03,0.007977730147518569
2016-06-06,-0.0022461083999761877
2016-06-07,-0.0008575193030138095
2016-06-08,0.005471402617163612
2016-06-09,0.028809346403823932
2016-06-10,-0.00020727414099364072
2016-06-13,-0.007987616830712141
2016-06-14,0.009933893157048512
2016-06-15,-0.005487515971830503
2016-06-16,0.0076001870007067485
2016-06-17,0.0034096846951126025
2016-06-20,-0.00483987138138986
2016-06-21,0.008484836559452535
2016-06-22,-0.0011286641378537299
2016-06-23,-0.002362477616368319
2016-06-24,0.008752106145772931
2016-06-27,-0.007757377758026318
2016-06-28,-0.010081351736274224
2016-06-29,0.009456590397708409
2016-06-30,0.16831381311115057
2016-07-01,-0.013569590685961419
2016-07-05,-0.01250552043072306
2016-07-06,-0.011397483026737376
2016-07-07,0.0068624100143122035
2016-07-08,0.005997710383535582
2016-07-11,-0.005058505095879462
2016-07-12,-0.012711029256786244
2016-07-13,-0.0037704307777547408
2016-07-14,-0.002215657119131298
2016-07-15,0.023776209159434458
2016-07-18,-0.011656931360819467
2016-07-19,-0.00027448495768200853
2016-07-20,-0.0020120648124216656
2016-07-21,0.0043072703562694326
2016-07-22,0.003284802326024794
2016-07-25,0.009367766315186099
2016-07-26,-0.012974986735679317
2016-07-27,-0.012324232495180332
2016-07-28,0.02920765691555416
2016-07-29,-0.005298749599588315
2016-08-01,0.0011739983129033238
2016-08-02,0.011542678742244572
2016-08-03,-0.015066103503688755
2016-08-04,0.0021722839101963043
2016-08-05,0.008399503159835842
2016-08-08,-0.008598334614917658
2016-08-09,-0.003794242742237164
2016-08-10,0.013512351790339716
2016-08-11,0.0025053051265888637
2016-08-12,-0.005087571155502291
2016-08-15,0.00313996918724202
2016-08-16,-0.00286175387552845
2016-08-17,0.01730929595596642
2016-08-18,-0.003173766671466405
2016-08-19,0.00486414179875827
2016-08-22,0.002376303348242237
2016-08-23,-0.0018712595885626016
2016-08-24,-0.019193617160646492
2016-08-25,0.0009920757212982245
2016-08-26,-0.001081176463046507
2016-08-29,0.0071250970844192185
2016-08-30,-0.10763888859777015
2016-08-31,0.002408454488910472
2016-09-01,-0.003503804583271042
2016-09-02,-0.0024112099109898644
2016-09-06,0.004934585346706655
2016-09-07,-0.006613817053068405
2016-09-08,-0.010491130311194974
2016-09-09,-0.019472023837988295
2016-09-12,0.013516478595737125
2016-09-13,-0.015079760777696238
2016-09-14,-0.0003130312571949512
2016-09-15,0.0003131292764460003
2016-09-16,-0.005520662159601675
2016-09-19,-0.0003142786960719235
2016-09-20,0.0007334167095809363
2016-09-21,0.008793766302200412
2016-09-22,-0.0020753126984865977
2016-09-23,-0.003223672577917669
2016-09-26,-0.005425263553757165
2016-09-27,-0.006608567684685429
2016-09-28,0.004540742206894821
2016-09-29,-0.0051510869366238055
2016-09-30,0.010143906414531667
2016-10-03,-0.001987410747452678
2016-10-04,-0.003982933090492358
2016-10-05,-0.003367129423643145
2016-10-06,0.004223329322412761
2016-10-07,0.001051539616622188
2016-10-10,0.003990807464166135
2016-10-11,-0.010042799482022136
2016-10-12,0.0033815601579434418
2016-10-13,0.0073726892492682605
2016-10-14,0.008154370995787419
2016-10-17,0.003214840599792934
2016-10-18,-0.004444892651201737
2016-10-19,-0.0070604434543327654
2016-10-20,-0.005332887930637797
2016-10-21,0.0025229568203499753
2016-10-24,-0.0007343050758261693
2016-10-25,0.005457147767055748
2016-10-26,0.0035488403336512153
2016-10-27,-0.006656495465512613
2016-10-28,0.07213915595276976
2016-10-31,0.0005857148839423232
2016-11-01,-0.00458693715739833
2016-11-02,-0.0014707244499838623
2016-11-03,-0.011390562872049426
2016-11-04,-0.006754173024374199
2016-11-07,0.01600032282461794
2016-11-08,-0.00403534330413613
2016-11-09,-0.007214493718302517
2016-11-10,-0.03175383374275176
2016-11-11,-0.00020559930850871933
2016-11-14,0.017172035362651217
2016-11-15,0.002123068098892844
2016-11-16,0.0017148036688638957
2016-11-17,-0.001409679484840498
2016-11-18,-0.006050605579866586
2016-11-21,-0.001552210313288116
2016-11-22,-0.0007158498519207468
2016-11-23,-0.00573061564915367
2016-11-25,0.005866585922587708
2016-11-28,0.0011254615444298288
2016-11-29,0.0029640668937691572
2016-11-30,-0.015184040165629908
2016-12-01,-0.003724855898909585
2016-12-02,0.008309296348410822
2016-12-05,0.008343367570495586
2016-12-06,0.006129261377812112
2016-12-07,0.0068027789247522286
2016-12-08,-0.00726104384812154
2016-12-09,0.01889504290319688
2016-12-12,0.007975889499103328
2016-12-13,-0.0020772388294576505
2016-12-14,-0.008920232214313484
2016-12-15,0.00720058263446699
2016-12-16,0.0044681328313578295
2016-12-19,0.002965290348012628
2016-12-20,0.01133476105264375
2016-12-21,0.0054575159013201535
2016-12-22,0.012310042003518262
2016-12-23,-0.007851434660714363
2016-12-27,0.00173706106794147
2016-12-28,-0.006262152056352943
2016-12-29,0.008143462914609989
2016-12-30,-0.005385270853419333
2017-01-03,0.0047375241942875235
2017-01-04,0.0019248050238493963
2017-01-05,-0.006435025755651358
2017-01-06,0.010246581325106252
2017-01-09,-0.005932416671481366
2017-01-10,0.009048092456704904
2017-01-11,0.0011445557187226285
2017-01-12,-0.0025726608245457694
2017-01-13,0.0016242812944122775
2017-01-17,0.0030515364387029287
2017-01-18,0.004564308231377989
2017-01-19,-0.004070050270409076
2017-01-20,0.0033258848062338586
2017-01-23,-0.0025572884792730566
2017-01-24,0.011586031060720758
2017-01-25,-0.002065439503113664
2017-01-26,-0.0059265234330143635
2017-01-27,-0.0015141488435519435
2017-01-30,-0.004170069342724236
2017-01-31,0.003807032095583862
2017-02-01,-0.0033186186148569385
2017-02-02,0.004471066844555782
2017-02-03,0.0131642273488497
2017-02-06,0.004019450463188745
2017-02-07,-0.0020482383253404013
2017-02-08,-0.0019591336065583054
2017-02-09,0.01056265696833747
2017-02-10,-0.004532353464877348
2017-02-13,0.005482347127540477
2017-02-14,0.0012010619282456503
2017-02-15,0.004246035256099123
2017-02-16,-0.010569650827226718
2017-02-17,-0.0037160494339325556
2017-02-21,0.011468805162259343
2017-02-22,0.0008157253948068988
2017-02-23,0.0064844916545205855
2017-02-24,0.002300689500150721
2017-02-27,-0.010100952610233915
2017-02-28,0.005102268928944831
2017-03-01,0.00969074335543163
2017-03-02,-0.0024680757651144303
2017-03-03,-0.004306740275290655
2017-03-06,-0.0005521964409466174
2017-03-07,-0.004143846661147865
2017-03-08,0.003883774847126098
2017-03-09,0.0072765278254465215
2017-03-10,-0.003932076244196003
2017-03-13,-0.002111591101389587
2017-03-14,-0.0016560649517202153
2017-03-15,0.007095579422308207
2017-03-16,0.0016470401018460201
2017-03-17,-0.004202096814620471
2017-03-20,-0.0014677961070306278
2017-03-21,-0.006798365883340152
2017-03-22,-0.0015722596376204212
2017-03-23,0.0014820889045936703
2017-03-24,-0.0011099430702754542
2017-03-27,0.0025931447697518095
2017-03-28,0.008220749916556969
2017-03-29,0.0042147556536749065
2017-03-30,-0.006477942594493857
2017-03-31,0.0032142174819893565
2017-04-03,-0.0030205939270752102
2017-04-04,-0.004866091395512417
2017-04-05,0.006273730686964463
2017-04-06,-0.0017418792312898779
2017-04-07,0.005877938278801675
2017-04-10,-0.010956868543255838
2017-04-11,0.0008306382711245064
2017-04-12,0.005903764499998854
2017-04-13,-0.007794974863799764
2017-04-17,0.004621287178657729
2017-04-18,0.007083743576567603
2017-04-19,-0.007673463993121854
2017-04-20,0.001565159260213278
2017-04-21,-0.012867663626607184
2017-04-24,0.00968360888359987
2017-04-25,0.00018418294220268194
2017-04-26,-0.008851179611402027
2017-04-27,-0.0011162240423695513
2017-04-28,0.00763612629675281
2017-05-01,-0.010628165373528176
2017-05-02,9.350330078761182e-05
2017-05-03,-0.0029891472000107555
2017-05-04,0.005058989330552377
2017-05-05,0.0025169348548652604
2017-05-08,-0.0051139561354441865
2017-05-09,-0.005513998806368048
2017-05-10,0.0020673583246642036
2017-05-11,-0.0007504523101872218
2017-05-12,0.004880387909703021
2017-05-15,0.0072855033068679464
2017-05-16,-0.005934416484785654
2017-05-17,0.014550766756291189
2017-05-18,0.01829565451095494
2017-05-19,0.011014777214233051
2017-05-22,0.007054861238644294
2017-05-23,0.008809197627583032
2017-05-24,0.010783180463322273
2017-05-25,0.008307260180154818
2017-05-26,0.005636880352269724
2017-05-30,-0.0037943509996826164
2017-05-31,-0.002164193939301229
2017-06-01,0.004771249936746713
2017-06-02,0.0005180009089045257
2017-06-05,-0.0038831145136496437
2017-06-06,0.00043295312047053613
2017-06-07,0.0
2017-06-08,-0.014461403023066421
2017-06-09,0.0018453865497931599
2017-06-12,-0.0036837326726665287
2017-06-13,0.005369758354800025
2017-06-14,0.0015763925687135583
2017-06-15,0.004283236503743293
2017-06-16,-0.026549319631188895
2017-06-19,0.004202927512149346
2017-06-20,-0.006322368018970015
2017-06-21,-0.00017948697231284783
2017-06-22,-0.009410862865560032
2017-06-23,-0.006424360591982814
2017-06-26,0.004280242392069589
2017-06-27,-0.01904238940966374
2017-06-28,-0.004714513199616355
2017-06-29,-0.009751569200107668
2017-06-30,0.007034023754801444
2017-07-03,-0.006799121635881589
2017-07-05,-0.0030945606597818642
2017-07-06,0.0011291104527397788
2017-07-07,-0.004885910560892048
2017-07-10,-0.00887545128235423
2017-07-11,-0.008669378040292663
2017-07-12,0.007399989885554792
2017-07-13,-0.00028646017545330693
2017-07-14,0.006393210774480629
2017-07-17,0.007774549746310422
2017-07-18,-0.003763197613490754
2017-07-19,0.0018886194970835213
2017-07-20,0.0017909668046747207
2017-07-21,0.0010351585122181373
2017-07-24,-0.010245237470135282
2017-07-25,0.020322685096761717
2017-07-26,-0.013402879857728256
2017-07-27,0.004245396834765103
2017-07-28,-0.00356964661259096
2017-07-31,-0.007165389701875191
2017-08-01,0.003228956894036905
2017-08-02,-0.0005682995278132319
2017-08-03,-0.00047303899892436885
2017-08-04,-0.006443139675921694
2017-08-07,0.0075338358873697775
2017-08-08,-0.0052063064005278825
2017-08-09,0.0014275716182166054
2017-08-10,0.0004750914408977458
2017-08-11,-0.0009500811596826475
2017-08-14,0.007034348090124709
2017-08-15,-0.0003775109427803791
2017-08-16,0.0013222651113746764
2017-08-17,0.017069140103512348
2017-08-18,-0.004729193570043866
2017-08-21,0.0025152849027707536
2017-08-22,0.0013942734927132605
2017-08-23,0.0031368455598963507
2017-08-24,-0.017870263517575258
2017-08-25,-0.0034120204719495506
2017-08-28,-0.00656123360061156
2017-08-29,0.004499123782054415
2017-08-30,-0.005145751115146591
2017-08-31,0.0049806354847330425
2017-09-01,0.0065766761917784855
2017-09-05,-0.008995664774293144
2017-09-06,0.0060197736270151125
2017-09-07,0.023838783375104367
2017-09-08,0.0032467163419214184
2017-09-11,0.013869577087688878
2017-09-12,-0.0006383876903842678
2017-09-13,-0.0014600086068408125
2017-09-14,-0.0009140067332470414
2017-09-15,0.010794092341501083
2017-09-18,-0.006787513048135518
2017-09-19,-0.0030977128049710645
2017-09-20,-0.009048381675002437
2017-09-21,-0.008024449424495428
2017-09-22,-0.009949159528685803
2017-09-25,0.0032873089470126793
2017-09-26,0.003556780000065096
2017-09-27,0.009420937400927087
2017-09-28,-0.003696228864704998
2017-09-29,0.012520798665357269
2017-10-02,-0.0030228700823392574
2017-10-03,-0.010841528695705538
2017-10-04,0.0053875972383117254
2017-10-05,0.006282190502725715
2017-10-06,-0.002478987208466288
2017-10-09,-0.006995159314406196
2017-10-10,0.01056661202492859
2017-10-11,0.004493957022966288
2017-10-12,0.0041089000451535185
2017-10-13,0.0009095187649570402
2017-10-16,0.007904077717200142
2017-10-17,-0.0010818300360527777
2017-10-18,-0.006948291105895232
2017-10-19,-0.00636050788341358
2017-10-20,-0.003017810164287038
2017-10-23,0.000917192490143659
2017-10-24,0.0021995800451295455
2017-10-25,-0.0069496594111678744
2017-10-26,-0.05276272003762783
2017-10-27,0.011762631054675898
2017-10-30,0.006245112906144934
2017-10-31,0.013845332033190605
2017-11-01,0.00517978716936085
2017-11-02,-0.0013116206384266027
2017-11-03,-0.00628584316524905
2017-11-06,-0.014539282618680094
2017-11-07,0.015232905830906862
2017-11-08,0.01679729812872166
2017-11-09,0.00018534598936392754
2017-11-10,0.0077017181715375305
2017-11-13,-0.0038674434616579045
2017-11-14,0.015529581019729788
2017-11-15,-0.022210215970203673
2017-11-16,0.02122509262786476
2017-11-17,-0.005469127450316802
2017-11-20,0.009165869653350978
2017-11-21,-0.00853429702552888
2017-11-22,-0.003594021345826315
2017-11-24,-0.006196962192990374
2017-11-27,0.008562313065540783
2017-11-28,0.013564523268057016
2017-11-29,0.006009058979361104
2017-11-30,0.003891158130174377
2017-12-01,0.0007213304535835796
2017-12-04,0.016304663340222625
2017-12-05,-0.0005320758596440989
2017-12-06,0.008868890042530664
2017-12-07,-0.0017584245692031653
2017-12-08,-0.003170211442681481
2017-12-11,-0.003533284881351628
2017-12-12,0.005318961623554053
2017-12-13,-0.002116295919441291
2017-12-14,0.001767266554096869
2017-12-15,0.006880829946187994
2017-12-18,0.0010513672791758744
2017-12-19,0.010414883346178572
2017-12-20,-0.003984457725357826
2017-12-21,-0.002869611257868665
2017-12-22,0.0025288976099302474
2017-12-26,0.0005219003625784868
2017-12-27,-0.003738413928039974
2017-12-28,-0.0019201308392575722
2017-12-29,-0.0074327644919354174
2018-01-02,-0.012333681997143797
2018-01-03,-0.004192187960503246
2018-01-04,0.006986594148323366
2018-01-05,0.004803457117817489
2018-01-08,0.009738019936482711
2018-01-09,-0.002454937101251997
2018-01-10,-0.026015192638586093
2018-01-11,-0.006587248936492762
2018-01-12,-0.007448503586613198
2018-01-16,-0.008968478557989212
2018-01-17,0.005910150601817987
2018-01-18,-0.010465534672940424
2018-01-19,0.014657970155320443
2018-01-22,0.005394767297625558
2018-01-23,0.007730017857134008
2018-01-24,-0.004512069385709694
2018-01-25,0.008340150723093798
2018-01-26,-0.0014386878317083074
2018-01-29,-0.012604548237042601
2018-01-30,-0.0012764787916873521
2018-01-31,0.007303925925538746
2018-02-01,-0.05945822944328116
2018-02-02,-0.0077093496942661766
2018-02-05,-0.027192226923303364
2018-02-06,0.011180761681619744
2018-02-07,-0.02221352143076427
2018-02-08,-0.014034527708043809
2018-02-09,0.020686309243335144
2018-02-12,0.001103229122549454
2018-02-13,-0.00240508013851648
2018-02-14,-0.005223737487192737
2018-02-15,0.01787475480962364
2018-02-16,-0.0007936296072904581
2018-02-20,-0.008043145644892169
2018-02-21,-0.020119682828131036
2018-02-22,-0.0016865598645180446
2018-02-23,-0.0012366181085166073
2018-02-26,0.0108305229348169
2018-02-27,0.0019388992009192751
2018-02-28,0.0007130021842474132
2018-03-01,-0.004681658264491406
2018-03-02,0.010940693389719591
2018-03-05,0.005866148940843141
2018-03-06,-0.0008045617616906364
2018-03-07,0.005132552474461205
2018-03-08,-0.0023025915545006326
2018-03-09,0.007124770971707051
2018-03-12,0.006377321863084484
2018-03-13,0.007920533277646413
2018-03-14,-0.001178717105233984
2018-03-15,-0.007277777383125739
2018-03-16,0.000792685326645115
2018-03-19,-0.00940431951072973
2018-03-20,0.0025982190781297376
2018-03-21,-0.018538883266418615
2018-03-22,-0.014420394509483736
2018-03-23,-0.010200969775455704
2018-03-26,0.020403824298955486
2018-03-27,-0.0023465611526271024
2018-03-28,0.004704253235460865
2018-03-29,0.0072260183712455905
2018-04-02,-0.01940162876970042
2018-04-03,0.007935041408589916
2018-04-04,0.02852445856911623
2018-04-05,-0.008946549475900345
2018-04-06,-0.008525065887076133
2018-04-09,0.005159367609828935
2018-04-10,-0.03522568074610122
2018-04-11,0.008241250558769453
2018-04-12,-0.011174566839452615
2018-04-13,0.004080791258764593
2018-04-16,0.008753826629502415
2018-04-17,-0.0010330943704098816
2018-04-18,-0.014064184010009972
2018-04-19,-0.01866994637237951
2018-04-20,-0.01154324327741063
2018-04-23,0.00756908025638503
2018-04-24,-0.004400086354480526
2018-04-25,0.00830037094487679
