Date,TRGP
2015-05-22,-0.000709649273257007
2015-05-26,-0.015126897413671458
2015-05-27,-0.012988643343600503
2015-05-28,-0.019633986607975218
2015-05-29,-0.0204540154154359
2015-06-01,-0.003697650156967436
2015-06-02,0.011788830016643326
2015-06-03,-0.014780312384792826
2015-06-04,-0.03536988212179115
2015-06-05,0.019525505542246968
2015-06-08,-0.0055677404443453815
2015-06-09,-0.0014550103597584796
2015-06-10,0.014913128091984529
2015-06-11,-0.009501655969866296
2015-06-12,-0.0042388588451426346
2015-06-15,0.013890542381981952
2015-06-16,-0.009943340793409972
2015-06-17,0.003570724630381772
2015-06-18,0.003892296176472687
2015-06-19,-0.009858420227154108
2015-06-22,0.035686605275982775
2015-06-23,0.012961758828355485
2015-06-24,-0.007784414233113046
2015-06-25,-0.02127884712830741
2015-06-26,0.0010979063641329834
2015-06-29,-0.026982803442630154
2015-06-30,0.005749338205418564
2015-07-01,-0.025554879893039506
2015-07-02,0.007016231152080721
2015-07-06,-0.02261540095362724
2015-07-07,0.03938278160213704
2015-07-08,-0.02889602446223094
2015-07-09,0.015167775918583981
2015-07-10,-0.00045630014844311173
2015-07-13,0.027156319153712305
2015-07-14,0.013774951909614197
2015-07-15,-0.02520293362730386
2015-07-16,-0.0073065787764704515
2015-07-17,-0.005208768673296116
2015-07-20,-0.013773661315987007
2015-07-21,0.01327361291574447
2015-07-22,-0.026882590162886855
2015-07-23,0.01638788329193841
2015-07-24,-0.005182703153818302
2015-07-27,-0.0038202011213658293
2015-07-28,0.03393363341622524
2015-07-29,0.023828162389919694
2015-07-30,-0.006041174013547312
2015-07-31,-0.013605582367200886
2015-08-03,-0.04024852718604888
2015-08-04,-0.01590282715292901
2015-08-05,-0.05841512432195395
2015-08-06,-0.024154695960709183
2015-08-07,-0.03699842592075986
2015-08-10,0.046266425573855186
2015-08-11,0.00064633309894635
2015-08-12,0.0077527621826929405
2015-08-13,-0.03872311158521036
2015-08-14,-0.00946962268652396
2015-08-17,0.01427406833309841
2015-08-18,-0.003717678563243565
2015-08-19,-0.03211623291775145
2015-08-20,-0.10436466742577011
2015-08-21,-0.021983101099251057
2015-08-24,-0.06806027433124384
2015-08-25,-0.009613783923143604
2015-08-26,0.013794056639580443
2015-08-27,0.0740802769934017
2015-08-28,0.0315923885041578
2015-08-31,0.0015160670166360912
2015-09-01,-0.03481713486368776
2015-09-02,-0.006586837135379886
2015-09-03,0.01657677089608489
2015-09-04,-0.013977009327798773
2015-09-08,0.014018004198685263
2015-09-09,-0.011960442616183564
2015-09-10,-0.018550466333041138
2015-09-11,-0.04292815101672409
2015-09-14,-0.016736472933119084
2015-09-15,0.0083404945894483
2015-09-16,0.038487390034146696
2015-09-17,0.006014232174163192
2015-09-18,-0.018742413167906036
2015-09-21,0.017454080356061663
2015-09-22,-0.01877334607184833
2015-09-23,-0.0710870037304362
2015-09-24,-0.05202433559038522
2015-09-25,0.011425948824985932
2015-09-28,-0.07203713637635356
2015-09-29,-0.02374755306938925
2015-09-30,0.05314774092398511
2015-10-01,0.010481380077761893
2015-10-02,0.062043852078471406
2015-10-05,0.09441112003876984
2015-10-06,0.027598830932579643
2015-10-07,0.024766531452666607
2015-10-08,0.02683622475417846
2015-10-09,-0.01910425340233446
2015-10-12,-0.02726710137199284
2015-10-13,-0.016338305237829642
2015-10-14,-0.0024425939092826976
2015-10-15,0.014691550608108006
2015-10-16,-0.004021870458510324
2015-10-19,-0.0024231692492461265
2015-10-20,0.015544235239294268
2015-10-21,-0.030133747938338784
2015-10-22,-0.02926187407318992
2015-10-23,-0.00660453658820237
2015-10-26,-0.03937972665487466
2015-10-27,-0.05998208983863684
2015-10-28,0.03983380541543169
2015-10-29,0.01329168637427891
2015-10-30,0.04117336886501821
2015-11-02,0.018547302712521585
2015-11-03,-0.12592318820951798
2015-11-04,-0.014740394705467286
2015-11-05,0.00019902664336002296
2015-11-06,-0.03530121923338925
2015-11-09,-0.016952230166277227
2015-11-10,-0.018927365162045073
2015-11-11,-0.06259397279053391
2015-11-12,-0.05991329978686133
2015-11-13,0.008270612740286287
2015-11-16,0.04463153410418563
2015-11-17,-0.024248830473435068
2015-11-18,0.01727847129085469
2015-11-19,-0.020475035918578133
2015-11-20,-0.0458433123646067
2015-11-23,-0.014438743630910134
2015-11-24,0.04900241467601929
2015-11-25,-0.023115767630621953
2015-11-27,-0.015528585276083806
2015-11-30,-0.016024099330415265
2015-12-01,-0.02493649660614805
2015-12-02,-0.037578282915475936
2015-12-03,-0.023318749594202437
2015-12-04,-0.16074396481859277
2015-12-07,-0.1389349962095805
2015-12-08,0.07760280455120405
2015-12-09,0.11978603655983999
2015-12-10,0.021330746046867244
2015-12-11,-0.11408966435389867
2015-12-14,-0.02076013221569306
2015-12-15,0.015091759215329459
2015-12-16,0.0010616998673365075
2015-12-17,-0.06577066810942345
2015-12-18,-0.025738268661294916
2015-12-21,0.01243236341923426
2015-12-22,0.03798948479352138
2015-12-23,0.04177436883578145
2015-12-24,-0.03406695234907986
2015-12-28,-0.04224848249784674
2015-12-29,0.0038357985253123505
2015-12-30,-0.00458562775039717
2015-12-31,0.038771861039194944
2016-01-04,-0.00960793520832337
2016-01-05,-0.015672117168824107
2016-01-06,-0.12092481825207557
2016-01-07,-0.07460127567426167
2016-01-08,0.05265634212370762
2016-01-11,-0.03187257330651094
2016-01-12,0.006858519935328378
2016-01-13,-0.21525849014463716
2016-01-14,0.0873842343790805
2016-01-15,-0.0931347569502251
2016-01-19,-0.05985892465586473
2016-01-20,0.013108149153139959
2016-01-21,0.15465229098479916
2016-01-22,0.09124823447426733
2016-01-25,0.014670271297563486
2016-01-26,0.07421644063252875
2016-01-27,0.008972982509563465
2016-01-28,0.05202282708141159
2016-01-29,-0.012307345572840744
2016-02-01,-0.042723660886676784
2016-02-02,0.00092946483108447
2016-02-03,0.03344207008673994
2016-02-04,0.05662922433499262
2016-02-05,-0.0297747507747943
2016-02-08,-0.1337132976891361
2016-02-09,-0.10829947970137743
2016-02-10,0.030646916277234704
2016-02-11,-0.15033050088656696
2016-02-12,0.05508772963543174
2016-02-16,0.059582585288449064
2016-02-17,0.19362263149401726
2016-02-18,0.1185045783582308
2016-02-19,-0.07164585299728632
2016-02-22,0.05378845369396168
2016-02-23,-0.06036375461339161
2016-02-24,0.045346800325217984
2016-02-25,0.09805708944167257
2016-02-26,0.051440435695993436
2016-02-29,0.05205445520532992
2016-03-01,-0.016368752163363087
2016-03-02,0.02836654800893368
2016-03-03,0.05737341142072627
2016-03-04,0.026087053837506424
2016-03-07,0.0179661803540343
2016-03-08,-0.09923381013900368
2016-03-09,0.04842843937153063
2016-03-10,-0.03772886753861038
2016-03-11,0.03847543356508876
2016-03-14,0.0271701231657393
2016-03-15,-0.040536084297386865
2016-03-16,0.08270681221170584
2016-03-17,-0.0003306174287803776
2016-03-18,-0.01587840034871313
2016-03-21,-0.01680661846490583
2016-03-22,0.02153811376126047
2016-03-23,-0.060909904936602643
2016-03-24,0.0003564084672469381
2016-03-28,-0.0017813022677189982
2016-03-29,0.007851442354490867
2016-03-30,0.030098908478952247
2016-03-31,0.02647013727920955
2016-04-01,-0.05358362844276632
2016-04-04,-0.026185693495128004
2016-04-05,0.01962242439590578
2016-04-06,0.02209553661513164
2016-04-07,0.001394300074125221
2016-04-08,0.02959617897385214
2016-04-11,0.014541866275883386
2016-04-12,0.07300000993785094
2016-04-13,-0.006212887688795132
2016-04-14,0.0037510189325369314
2016-04-15,0.013391557416073674
2016-04-18,0.02919487799227216
2016-04-19,0.11107762738993854
2016-04-20,0.015587381875941997
2016-04-21,0.016935762363950113
2016-04-22,0.03226642201936336
2016-04-25,-0.05369276835762182
2016-04-26,0.014916914939867576
2016-04-27,0.0619424872057992
2016-04-28,-0.04325250679958448
2016-04-29,0.07037030258802313
2016-05-02,-0.038062230737045954
2016-05-03,-0.01875662519684418
2016-05-04,0.024875597858250664
2016-05-05,0.01916207309214757
2016-05-06,0.0027580133083824343
2016-05-09,-0.029250316077945593
2016-05-10,0.028070985483481303
2016-05-11,0.05160334181627957
2016-05-12,-0.02048609079850716
2016-05-13,-0.003404397186307695
2016-05-16,0.05685708662707767
2016-05-17,0.011544217159624948
2016-05-18,-0.03857541814533705
2016-05-19,0.020892794012399518
2016-05-20,0.025581288406890668
2016-05-23,-0.029478646872139413
2016-05-24,-0.014018784112017735
2016-05-25,0.04123228491563169
2016-05-26,-0.02139247807810063
2016-05-27,-0.006512178392985124
2016-05-31,0.0025755110335861087
2016-06-01,0.01704390474165729
2016-06-02,0.002295500455162802
2016-06-03,0.001374277961053716
2016-06-06,0.028362282719722742
2016-06-07,-0.003558627143233517
2016-06-08,-0.031026879955569187
2016-06-09,-0.006680287176784816
2016-06-10,-0.05612216965445094
2016-06-13,-0.02162172651431693
2016-06-14,-0.007785494053927922
2016-06-15,0.032144043179920034
2016-06-16,-0.008337460030645283
2016-06-17,0.02571719341131895
2016-06-20,0.0115719578468223
2016-06-21,0.005481314913810653
2016-06-22,-0.013273386143757504
2016-06-23,0.03146766766819442
2016-06-24,-0.043083216929066026
2016-06-27,-0.05743499786710349
2016-06-28,0.05809469005051304
2016-06-29,0.0314786374888496
2016-06-30,-0.0030756301707297595
2016-07-01,0.012340065011648083
2016-07-05,-0.028832616888987417
2016-07-06,0.012551259394294245
2016-07-07,-0.018593998016026347
2016-07-08,0.028176411822409264
2016-07-11,0.008976909465862715
2016-07-12,0.04027114279032906
2016-07-13,-0.03556106223993605
2016-07-14,-0.002800713258624299
2016-07-15,-0.01263729136256131
2016-07-18,0.0232283061906009
2016-07-19,-0.0428538721000038
2016-07-20,0.009196266830070243
2016-07-21,-0.023021472832610468
2016-07-22,-0.010063651509752858
2016-07-25,-0.036697452285292975
2016-07-26,-0.010553383396613603
2016-07-27,-0.03355895986638169
2016-07-28,0.0008075501908193505
2016-07-29,0.02729570127262515
2016-08-01,-0.01019896682869903
2016-08-02,0.013828915208307091
2016-08-03,0.029954389244618573
2016-08-04,0.050376663269659616
2016-08-05,0.021013509816989018
2016-08-08,0.018886199470396825
2016-08-09,-0.0028514541534123694
2016-08-10,-0.010009499860745508
2016-08-11,0.017091701127715853
2016-08-12,0.004496968943500823
2016-08-15,0.026861550532322198
2016-08-16,-0.013308819046039755
2016-08-17,0.0034881229156420446
2016-08-18,0.036152570913204674
2016-08-19,-0.017668786123532287
2016-08-22,-0.024362648382350582
2016-08-23,0.011902027661962578
2016-08-24,-0.02398528424233015
2016-08-25,0.022448053855502526
2016-08-26,0.006239911911713136
2016-08-29,0.011713215887737105
2016-08-30,-0.009080411850457715
2016-08-31,-0.0016036498333251714
2016-09-01,-0.005736446462854872
2016-09-02,0.017077928158655498
2016-09-06,0.04311349759601124
2016-09-07,0.01827230016967407
2016-09-08,0.03311321531098743
2016-09-09,-0.03804819875371912
2016-09-12,-0.005159089973569286
2016-09-13,-0.02203947334444356
2016-09-14,0.017454432992329627
2016-09-15,0.010423001826479927
2016-09-16,0.005803033584665496
2016-09-19,0.028418889255663604
2016-09-20,-0.01703740877991322
2016-09-21,0.04290878046101532
2016-09-22,-0.005472310015577686
2016-09-23,-0.03933169154260785
2016-09-26,-0.0076364377757465185
2016-09-27,0.0038475106890156763
2016-09-28,0.0489775144187472
2016-09-29,0.0028424924884813407
2016-09-30,-0.0058703714160293075
2016-10-03,-0.001222094907945559
2016-10-04,-0.016309568333594315
2016-10-05,0.013886039761183078
2016-10-06,-0.00020474180173479795
2016-10-07,-0.002044272839537453
2016-10-10,0.019053251560829265
2016-10-11,-0.01246493893200884
2016-10-12,-0.023207871567807015
2016-10-13,0.000833370840881642
2016-10-14,0.0020823949614965365
2016-10-17,-0.029509705303811473
2016-10-18,0.0083513898772003
2016-10-19,0.021447909124142184
2016-10-20,-0.0072760877302188165
2016-10-21,0.017591684847308553
2016-10-24,-0.027578094744934112
2016-10-25,-0.027724637741532887
2016-10-26,0.017849351954273285
2016-10-27,-0.002780083940723155
2016-10-28,-0.01994437356582357
2016-10-31,-0.019870378393125443
2016-11-01,0.0006833886585606574
2016-11-02,0.03801515251129084
2016-11-03,0.015570004705583118
2016-11-04,-0.020730034072985792
2016-11-07,0.009040822743309862
2016-11-08,0.025786369045131208
2016-11-09,0.035151580623419276
2016-11-10,-0.011318886249634175
2016-11-11,0.0018733714272076707
2016-11-14,0.011011473099741043
2016-11-15,0.02630500778234235
2016-11-16,-0.0032035589900302197
2016-11-17,0.003816743180163895
2016-11-18,0.009405478252630495
2016-11-21,0.04996042622750552
2016-11-22,-0.02133650081844507
2016-11-23,-0.002894468659544569
2016-11-25,0.005031123899944978
2016-11-28,-0.04562967028489051
2016-11-29,-0.019770118623380406
2016-11-30,0.09672785351455704
2016-12-01,-0.02683409016815308
2016-12-02,0.01465453700992514
2016-12-05,0.013683359977575638
2016-12-06,0.005248925073960908
2016-12-07,0.003730081373688021
2016-12-08,0.007060786463772395
2016-12-09,-0.012177429704646525
2016-12-12,-0.0020546255738806973
2016-12-13,0.0097322662247592
2016-12-14,-0.016310968570329876
2016-12-15,0.017712454054002347
2016-12-16,0.01684881853860909
2016-12-19,0.0005459618045522419
2016-12-20,0.022929920205683185
2016-12-21,0.022593997101618912
2016-12-22,-0.004175663226710036
2016-12-23,0.013976342942309872
2016-12-27,0.0027567584456056338
2016-12-28,-0.019243878531889358
2016-12-29,-0.007183212821304408
2016-12-30,-0.010587496335673463
2017-01-03,0.034064584192249336
2017-01-04,0.005001979706699133
2017-01-05,0.012356302377293904
2017-01-06,0.007119751018478837
2017-01-09,-0.01363413701863303
2017-01-10,-0.02696233027914008
2017-01-11,0.0071904809500489275
2017-01-12,-0.001393259453568163
2017-01-13,0.010462247001062464
2017-01-17,0.02985335265271516
2017-01-18,0.005361728003061783
2017-01-19,-0.0018333190791863796
2017-01-20,0.002671510259195653
2017-01-23,-0.03796823289513007
2017-01-24,0.028215452981432465
2017-01-25,0.0010098483176834705
2017-01-26,0.0033636303551372038
2017-01-27,-0.018605446120601
2017-01-30,-0.008153898335528154
2017-01-31,0.007871273751705266
2017-02-01,0.024817578737664103
2017-02-02,0.01405605071333782
2017-02-03,0.01703398687160229
2017-02-06,0.007389264169780363
2017-02-07,-0.04384675622909473
2017-02-08,0.007671430804680135
2017-02-09,0.0033831906053143346
2017-02-10,0.000506202050095439
2017-02-13,0.00370749649481783
2017-02-14,-0.004365600825618654
2017-02-15,-0.00016854893368090096
2017-02-16,-0.012818376212107241
2017-02-17,0.002733465891982201
2017-02-21,-0.003578073062364018
2017-02-22,-0.023939601330777882
2017-02-23,-0.014891560849960905
2017-02-24,0.0026678125606436343
2017-02-27,-0.00833621819589403
2017-02-28,0.01055258503006562
2017-03-01,0.013628063344280905
2017-03-02,-0.0033173650459270565
2017-03-03,0.017694274452423775
2017-03-06,0.003959149535261108
2017-03-07,0.012860385596643598
2017-03-08,-0.03825948288611536
2017-03-09,-0.022707167069894174
2017-03-10,0.003601853917819975
2017-03-13,0.014357169240789114
2017-03-14,-0.027600367810336146
2017-03-15,0.03457041967485419
2017-03-16,-0.0007033180292475016
2017-03-17,-0.0061600352422200855
2017-03-20,0.00796903937782023
2017-03-21,-0.010892319894451497
2017-03-22,-0.0015989282650809011
2017-03-23,0.009429091881445473
2017-03-24,-0.0008812458358384845
2017-03-27,0.002822665400152413
2017-03-28,0.008267298599550221
2017-03-29,0.02948357291053627
2017-03-30,0.0008473458809794554
2017-03-31,0.014222439945650311
2017-04-03,-0.006844548099758763
2017-04-04,-0.0001681930367171125
2017-04-05,-0.019334140929517685
2017-04-06,0.01697229523899635
2017-04-07,0.0005059337216761772
2017-04-10,0.00623407299809009
2017-04-11,-0.0060282682687048394
2017-04-12,-0.008086377303516468
2017-04-13,-0.007472281102196221
2017-04-17,-0.009753680749869487
2017-04-18,-0.006048172346282854
2017-04-19,-0.03077193455123406
2017-04-20,0.007892480069516816
2017-04-21,-0.013525661471999184
2017-04-24,0.013169771842664879
2017-04-25,0.014601304727960063
2017-04-26,0.0010527549754932863
2017-04-27,-0.015603010404987683
2017-04-28,-0.0019911956392960617
2017-05-01,0.013241120822770513
2017-05-02,-0.0021477999838688255
2017-05-03,-0.013276355497336079
2017-05-04,-0.11072723501573756
2017-05-05,0.029850713688544195
2017-05-08,0.0
2017-05-09,-0.022036910646307195
2017-05-10,0.03268397482613716
2017-05-11,0.00039330801316794783
2017-05-12,-0.0013759319429256234
2017-05-15,0.00747779057648601
2017-05-16,-0.008203521398208125
2017-05-17,-0.02422196326647963
2017-05-18,-0.00020189283691973703
2017-05-19,0.027856169825946964
2017-05-22,-0.0025528392434638336
2017-05-23,-0.01043519114104452
2017-05-24,-0.013529570145154324
2017-05-25,-0.022388361815944613
2017-05-26,-0.023312871138393088
2017-05-30,-0.029996311522224928
2017-05-31,0.0002180851403923434
2017-06-01,-0.0015239386328786964
2017-06-02,-0.008286317548003352
2017-06-05,-0.0076955562634555275
2017-06-06,0.009749640354485889
2017-06-07,-0.0324776904295313
2017-06-08,0.0070314381866964926
2017-06-09,0.03085582115441121
2017-06-12,-0.0006555828342498238
2017-06-13,0.0017489787217703778
2017-06-14,-0.05041489896503892
2017-06-15,-0.024362007453853862
2017-06-16,0.02473473726992914
2017-06-19,-0.011493948901370232
2017-06-20,-0.03697691445128726
2017-06-21,-0.017628507779711255
2017-06-22,0.019174091716686714
2017-06-23,0.027496180630014688
2017-06-26,0.011737529845690764
2017-06-27,0.00997648962419806
2017-06-28,0.015391693178837373
2017-06-29,-0.008370832088608338
2017-06-30,0.031256730983481695
2017-07-03,-0.003982039545454397
2017-07-05,-0.035539888768101546
2017-07-06,0.02418247406247831
2017-07-07,-0.019338707587359005
2017-07-10,0.00527399806522344
2017-07-11,0.00045582927838871967
2017-07-12,0.03055177983916746
2017-07-13,-0.0030972206032429117
2017-07-14,0.015091142754379616
2017-07-17,0.006558495145376098
2017-07-18,-0.0026064901372523375
2017-07-19,0.0158976627341203
2017-07-20,-0.005573470983015083
2017-07-21,-0.011424832567009768
2017-07-24,0.009594328143855302
2017-07-25,0.007343313118497896
2017-07-26,-0.008361771697090403
2017-07-27,0.02486470689465925
2017-07-28,0.006022933547041642
2017-07-31,-0.007697298764093197
2017-08-01,-0.004093809703506812
2017-08-02,-0.004760174842574516
2017-08-03,0.0002175099492875976
2017-08-04,-0.003912051777731573
2017-08-07,-0.022474169282621137
2017-08-08,-0.022545016054247635
2017-08-09,0.024434864692143066
2017-08-10,-0.015827016372763514
2017-08-11,0.0033973462560883405
2017-08-14,-0.013092309852416606
2017-08-15,-0.012580211587880363
2017-08-16,-0.00694893901516469
2017-08-17,-0.0058317720530119965
2017-08-18,0.016189569817404603
2017-08-21,0.0011542514121083425
2017-08-22,0.029751100515167606
2017-08-23,-0.0026876292366218024
2017-08-24,-0.01190152852860693
2017-08-25,0.002044784638983721
2017-08-28,-0.0183715645274084
2017-08-29,0.0036970609327322546
2017-08-30,0.006675841225177281
2017-08-31,0.01920866669927257
2017-09-01,-0.0006728784973852875
2017-09-05,0.00404140001713893
2017-09-06,0.020348580250881154
2017-09-07,-0.001314609282676793
2017-09-08,-0.007900221515496852
2017-09-11,0.0075205106150966206
2017-09-12,0.018441565368078505
2017-09-13,0.017029113132437823
2017-09-14,0.010809794055828492
2017-09-15,-0.01593605771431772
2017-09-18,0.006392416120875044
2017-09-19,0.005504874770694945
2017-09-20,0.014529474476841608
2017-09-21,-0.028227665233165444
2017-09-22,0.0029903531727757393
2017-09-25,0.02959964045697472
2017-09-26,-0.01158225105951527
2017-09-27,0.009416403210056767
2017-09-28,-0.015133108644695081
2017-09-29,-0.004420000070529562
2017-10-02,-0.00824498289813047
2017-10-03,0.010018958406020628
2017-10-04,-0.01097489551770392
2017-10-05,0.030089617236256583
2017-10-06,-0.003936170028140729
2017-10-09,-0.004159933721576414
2017-10-10,-0.0045950312295035545
2017-10-11,0.0025183302341231784
2017-10-12,-0.006697728117735946
2017-10-13,-0.004845962765946288
2017-10-16,-0.03260655565424175
2017-10-17,-0.00678500450977626
2017-10-18,-0.020273007308892477
2017-10-19,0.0006747786920198173
2017-10-20,-0.015958640539939117
2017-10-23,-0.023069984008220246
2017-10-24,-0.010053692120575275
2017-10-25,-0.04700039397721856
2017-10-26,0.008426065643563074
2017-10-27,0.03366962967042375
2017-10-30,0.003328028115022086
2017-10-31,0.005086215351437273
2017-11-01,0.012289385201151637
2017-11-02,0.019281033079155963
2017-11-03,0.024988193421515037
2017-11-06,0.031670291971245934
2017-11-07,-0.021864163306423046
2017-11-08,-0.013998619882072294
2017-11-09,0.015800134457748305
2017-11-10,-0.005184829583819717
2017-11-13,-0.0416947591499075
2017-11-14,-0.01726166634878734
2017-11-15,0.018286570506264255
2017-11-16,-0.00992436403771979
2017-11-17,0.0033411999306769413
2017-11-20,0.013320659524661549
2017-11-21,-0.00868521570628622
2017-11-22,0.02486347907473707
2017-11-24,0.0025417592918204335
2017-11-27,-0.02926946584001111
2017-11-28,-0.012582640662745392
2017-11-29,0.0033659182318301895
2017-11-30,0.04001914579623267
2017-12-01,0.018433278178487722
2017-12-04,0.013574876701872185
2017-12-05,0.005133675677480465
2017-12-06,-0.030646326642124633
2017-12-07,0.031156804241713854
2017-12-08,0.007776412629599827
2017-12-11,0.01940028301961383
2017-12-12,0.003459893267333536
2017-12-13,0.0056035206104982915
2017-12-14,0.0072866714374204555
2017-12-15,-0.013616660615568321
2017-12-18,0.014235917926697095
2017-12-19,-0.028285634783548508
2017-12-20,-0.003282906852563494
2017-12-21,0.015590498833192967
2017-12-22,0.02032456163378038
2017-12-26,0.002542952282382549
2017-12-27,0.0065522423598771695
2017-12-28,0.011970089299641717
2017-12-29,0.004772646577952067
2018-01-02,0.013836994209379005
2018-01-03,0.017111602347624988
2018-01-04,0.008812410898370038
2018-01-05,-0.03811813207768611
2018-01-08,0.002889923437964237
2018-01-09,-0.001440587064531873
2018-01-10,0.02061013848278148
2018-01-11,0.026251623637933763
2018-01-12,0.012200001068513266
2018-01-16,-0.013413727529800523
2018-01-17,0.00906430348947973
2018-01-18,-0.01015439465570811
2018-01-19,0.0007889881628531104
2018-01-22,0.005322456095316452
2018-01-23,0.000587817787735867
2018-01-24,-0.004702690949129451
2018-01-25,-0.015554230668639701
2018-01-26,-0.00020019956433536823
2018-01-29,-0.022004124280984416
2018-01-30,-0.01984055465954926
2018-01-31,0.021059340615169564
2018-02-01,0.018958085808442604
2018-02-02,-0.03618897524850495
2018-02-05,-0.027789365549340195
2018-02-06,0.014183010520830708
2018-02-07,0.023450894513250553
2018-02-08,-0.04771920409184138
2018-02-09,-0.0028699892644429292
2018-02-12,0.04117799744350892
2018-02-13,0.0057408396239753134
2018-02-14,0.010782583861324246
2018-02-15,0.04266876839900502
2018-02-16,-0.038916670732794145
2018-02-20,-0.0033396550204964903
2018-02-21,-0.021152068698335746
2018-02-22,-0.016687801717454986
2018-02-23,0.021975219842408578
2018-02-26,0.004684221118775644
2018-02-27,-0.02670070695036697
2018-02-28,-0.027868563669328106
2018-03-01,0.014557837523903716
2018-03-02,0.008168098166723592
2018-03-05,0.019268127837521076
2018-03-06,-0.006444665858191034
2018-03-07,-0.025080614981803806
2018-03-08,-0.0070971547962609405
2018-03-09,0.019879306415999887
2018-03-12,0.022996157107864512
2018-03-13,0.00920540545367543
2018-03-14,-0.008485304899234047
2018-03-15,-0.008344169661306577
2018-03-16,0.029773820623250735
2018-03-19,-0.03289380723478663
2018-03-20,0.005849478061898727
2018-03-21,0.023045797726787942
2018-03-22,-0.021263287372469186
2018-03-23,-0.005807737784195521
2018-03-26,0.0036780327923040534
2018-03-27,-0.020047421351611416
2018-03-28,-0.03783542608907908
2018-03-29,0.005944237045180101
2018-04-02,-0.013181970401444087
2018-04-03,0.010594244364505068
2018-04-04,-0.00432999790526456
2018-04-05,0.03501964547277625
2018-04-06,-0.005971069519150385
2018-04-09,-0.007341079399507455
2018-04-10,0.036754403590450124
2018-04-11,-0.013402616014741575
2018-04-12,-0.012269613041633654
2018-04-13,0.002661815044154636
2018-04-16,0.031858206160680025
2018-04-17,0.01307920915086691
2018-04-18,0.016507888223663336
2018-04-19,-0.017905668366990812
2018-04-20,0.008903940510132546
2018-04-23,0.00840517519036088
2018-04-24,-0.035632169945323366
2018-04-25,0.010155526521081093
2018-04-26,-0.002566944921675862
2018-04-27,0.01586949523415071
2018-04-30,0.010977134620840046
2018-05-01,-0.00617409294562532
2018-05-02,0.01606694472308745
2018-05-03,-0.02382448848354024
2018-05-04,-0.005831536949266636
2018-05-07,0.011296733171432427
2018-05-08,0.018260241155215517
