Date,ABBV
2015-10-08,0.007370078825436055
2015-10-09,-0.0071377304093097615
2015-10-12,0.00233665270179495
2015-10-13,-0.026420778954206803
2015-10-14,0.002602206129636464
2015-10-15,0.0407861339489175
2015-10-16,0.0069467727312277905
2015-10-19,-0.006545071339713826
2015-10-20,-0.02368236936127066
2015-10-21,-0.018237900506780536
2015-10-22,-0.10328844260845005
2015-10-23,0.042883881034460725
2015-10-26,0.03039327591574148
2015-10-27,0.013688373077692217
2015-10-28,0.012932346422995789
2015-10-29,0.015771754466495702
2015-10-30,0.10073959953080713
2015-11-02,0.06431582006596215
2015-11-03,-0.014989191544951597
2015-11-04,0.021944389659479535
2015-11-05,-0.01614392849569113
2015-11-06,0.021666219939539655
2015-11-09,-0.014034091809270843
2015-11-10,-0.014707922311129495
2015-11-11,-0.02311408542855853
2015-11-12,-0.010351575929367307
2015-11-13,-0.006143188968678492
2015-11-16,0.0025056246858259357
2015-11-17,0.006165712048487038
2015-11-18,0.010103220685016456
2015-11-19,-0.0072146837109993145
2015-11-20,0.009248657277134198
2015-11-23,0.0006541485454494289
2015-11-24,-0.00032686045743191006
2015-11-25,-0.013740891255473842
2015-11-27,-0.004810412213595128
2015-11-30,-0.030833121103932215
2015-12-01,0.014961143080293615
2015-12-02,-0.022026489130990812
2015-12-03,-0.027720025101115486
2015-12-04,0.018888169256456866
2015-12-07,-0.015914455784600712
2015-12-08,0.0071083259459354675
2015-12-09,-0.011293695126752712
2015-12-10,-0.004461466983371909
2015-12-11,-0.03119394379156415
2015-12-14,0.025906381861358074
2015-12-15,0.017136231194993856
2015-12-16,0.021989513659757653
2015-12-17,-0.021690289326703915
2015-12-18,-0.011351480076494447
2015-12-21,0.008252699837843824
2015-12-22,0.02473276485912157
2015-12-23,0.017190916646216747
2015-12-24,-0.002048474922423993
2015-12-28,0.0049604055203682496
2015-12-29,0.011915172266762086
2015-12-30,0.0058870018147645364
2015-12-31,-0.009364172558490647
2016-01-04,-0.027515539529920696
2016-01-05,-0.0041661319340210445
2016-01-06,0.00017449848694606196
2016-01-07,-0.0029626554356199097
2016-01-08,-0.027268089000284434
2016-01-11,-0.03180597929718021
2016-01-12,0.01781764789106921
2016-01-13,-0.05693773799247215
2016-01-14,0.0660416331378022
2016-01-15,0.050952964300045034
2016-01-19,-0.040983557835270856
2016-01-20,0.039279848947735285
2016-01-21,0.021172293782449003
2016-01-22,0.00805345191810436
2016-01-25,-0.00305947706454357
2016-01-26,-0.006649904209920732
2016-01-27,-0.01973927072167103
2016-01-28,-0.022062342916277622
2016-01-29,-0.017009889693097358
2016-02-01,-0.009289654916946666
2016-02-02,-0.008089937537690384
2016-02-03,0.05356852360282294
2016-02-04,-0.0014076511863346797
2016-02-05,-0.06412945627703115
2016-02-08,-0.0043299408512328386
2016-02-09,0.011155364964330783
2016-02-10,-0.014211101741444465
2016-02-11,-0.010242598927888369
2016-02-12,0.007665727053087323
2016-02-16,0.017687567536499582
2016-02-17,0.02803184008533499
2016-02-18,-0.008362248227182567
2016-02-19,-0.004766372658259521
2016-02-22,0.01823539265819263
2016-02-23,-0.003798628502538204
2016-02-24,-0.003268471075330681
2016-02-25,0.023865967832155555
2016-02-26,-0.003558849435065903
2016-02-29,-0.024821576690247427
2016-03-01,0.031679222323862
2016-03-02,-0.011359638814604778
2016-03-03,0.004129380876387367
2016-03-04,0.003933643406947462
2016-03-07,0.004452194350706762
2016-03-08,-0.01914907803458543
2016-03-09,0.019342299785109596
2016-03-10,-0.0028375673038265603
2016-03-11,0.026675974337901698
2016-03-14,-0.009007251123495652
2016-03-15,-0.02779242079589017
2016-03-16,0.012405552257262809
2016-03-17,-0.01758123672729006
2016-03-18,0.022596000656778026
2016-03-21,-0.009899584264656758
2016-03-22,0.026602868949972658
2016-03-23,-0.019826192209294935
2016-03-24,-0.00425851615038042
2016-03-28,-0.00017804941250776363
2016-03-29,0.016752482733268792
2016-03-30,-0.0008761331531215166
2016-03-31,0.0021053009234921483
2016-04-01,0.005251946233436611
2016-04-04,0.031173718580983723
2016-04-05,-0.011315485648509593
2016-04-06,0.02306105968446892
2016-04-07,-0.009851327119699493
2016-04-08,-0.013996727490336092
2016-04-11,0.0005131657820822699
2016-04-12,0.023760634329010433
2016-04-13,-0.0043831206555663416
2016-04-14,0.0037252539694727638
2016-04-15,0.003879805657585722
2016-04-18,0.006217526539906482
2016-04-19,0.004842858451628906
2016-04-20,0.005152321181520758
2016-04-21,0.014715352353691591
2016-04-22,0.0008150511433131502
2016-04-25,-0.007326738169695091
2016-04-26,-0.0006560417253241857
2016-04-27,-0.0037747393779644645
2016-04-28,0.008237043848310366
2016-04-29,-0.0032677893824057946
2016-05-02,0.007213093645235036
2016-05-03,0.005371009461310194
2016-05-04,-0.005018588799718726
2016-05-05,0.014318214962544706
2016-05-06,0.002727061612097348
2016-05-09,0.019036974750281432
2016-05-10,0.0006279255975738529
2016-05-11,-0.016316438325450267
2016-05-12,-0.003349165037416335
2016-05-13,-0.00784127928245737
2016-05-16,0.0072579264148608935
2016-05-17,-0.03522817778514564
2016-05-18,0.00348582221867777
2016-05-19,-0.019517268572576185
2016-05-20,0.006916204189567399
2016-05-23,-0.006533596701953748
2016-05-24,0.02360885713331462
2016-05-25,0.008566755482718902
2016-05-26,0.011107348054594235
2016-05-27,0.013085591133564556
2016-05-31,0.0035083371682311792
2016-06-01,-0.0015892454530815892
2016-06-02,0.035969910031344865
2016-06-03,-0.0013826403304298962
2016-06-06,-0.033538337448910216
2016-06-07,0.0044573215891337
2016-06-08,-0.021711552277457025
2016-06-09,-0.015875635990231562
2016-06-10,0.004115271312179036
2016-06-13,-0.017541336862477164
2016-06-14,-0.0005003117442572425
2016-06-15,0.008347149125072839
2016-06-16,0.008278144153076816
2016-06-17,-0.014613961748409232
2016-06-20,0.001666294597546969
2016-06-21,-0.0021627105273035463
2016-06-22,0.006835675867953528
2016-06-23,0.015234342900171116
2016-06-24,-0.023650523143393887
2016-06-27,-0.019712529064278006
2016-06-28,0.02232453326473105
2016-06-29,0.030338230276309552
2016-06-30,0.0016180429954304465
2016-07-01,0.01292188829718599
2016-07-05,-0.012597695687684651
2016-07-06,0.023417443855744624
2016-07-07,0.0009467489035097643
2016-07-08,0.011508844212894775
2016-07-11,0.0029612841562089987
2016-07-12,0.01787088124792935
2016-07-13,-0.0024641541846167625
2016-07-14,-0.017755149543630555
2016-07-15,-0.004715754169549946
2016-07-18,0.0037906544696981737
2016-07-19,-0.0037763396708457853
2016-07-20,0.0014215174474134784
2016-07-21,0.007570019513941428
2016-07-22,-0.0012521326106471609
2016-07-25,0.007992385656798273
2016-07-26,0.002021080387871965
2016-07-27,0.006982102866071926
2016-07-28,-0.0027734764485681795
2016-07-29,0.023331161031350023
2016-08-01,0.010720463774443134
2016-08-02,-0.0023903296301888144
2016-08-03,-0.0031446577650855456
2016-08-04,-0.00706011795377981
2016-08-05,0.006656435257252236
2016-08-08,-0.00300587411171227
2016-08-09,0.006331282851333109
2016-08-10,-0.004943180617204557
2016-08-11,0.007827961994423038
2016-08-12,0.003584708940778558
2016-08-15,0.002976462734364471
2016-08-16,-0.009645293100608576
2016-08-17,0.0013486734562209168
2016-08-18,-0.0008978490181498211
2016-08-19,0.004942189646294892
2016-08-22,-0.0013411883385855417
2016-08-23,-0.01253537364532642
2016-08-24,-0.01677487124944299
2016-08-25,-0.005226142250412291
2016-08-26,-0.0016995490907787403
2016-08-29,-0.0015479182610069753
2016-08-30,-0.005425464641491851
2016-08-31,-0.0009350390406617226
2016-09-01,-0.0010921898938152097
2016-09-02,0.001405754639282053
2016-09-06,0.0076419006004908585
2016-09-07,0.005571763332785196
2016-09-08,-0.014006453026349841
2016-09-09,-0.01092741403950459
2016-09-12,0.011363903453124102
2016-09-13,-0.011548168883744658
2016-09-14,0.0
2016-09-15,0.00015779863854636922
2016-09-16,-0.0012625421100495027
2016-09-19,-0.00569003209447505
2016-09-20,0.005881471043343689
2016-09-21,0.012958277955229525
2016-09-22,0.015288657209432177
2016-09-23,-0.0015366536021114152
2016-09-26,-0.014004467874683235
2016-09-27,0.007804040801850709
2016-09-28,-0.005420336515222002
2016-09-29,-0.021800201528188845
2016-09-30,0.003979662992516841
2016-10-03,0.002536647813370596
2016-10-04,-0.0036370946606988364
2016-10-05,0.0061902798591519925
2016-10-06,-0.008834152646541527
2016-10-07,0.001591682698897312
2016-10-10,0.006038250644480048
2016-10-11,-0.014531490372628797
2016-10-12,-0.009867314457164489
2016-10-13,-0.0009802676996691906
2016-10-14,-0.016026388089172672
2016-10-17,-0.0004985597061988312
2016-10-18,0.02344555664461856
2016-10-19,-0.001949705429625248
2016-10-20,0.005371849189135025
2016-10-21,-0.01262936951675353
2016-10-24,0.0022955558260344677
2016-10-25,0.007035643801781344
2016-10-26,-0.00861097450522652
2016-10-27,0.007210832624018115
2016-10-28,-0.06280502576167757
2016-10-31,-0.03159741175231168
2016-11-01,0.012011665089008972
2016-11-02,0.006022954584259388
2016-11-03,-0.015847562266830262
2016-11-04,0.0026832975210941967
2016-11-07,0.05121357198266763
2016-11-08,-0.0016975666959835323
2016-11-09,0.06512515411679809
2016-11-10,0.021711098925870642
2016-11-11,-0.014062497976101818
2016-11-14,-0.002059990929733857
2016-11-15,-0.001588203481725392
2016-11-16,-0.021154615323081827
2016-11-17,0.0025997603827194737
2016-11-18,-0.01912460232281632
2016-11-21,-0.0016524065367540253
2016-11-22,-0.02466055650074095
2016-11-23,0.021211205556112
2016-11-25,0.0054838885347654465
2016-11-28,-0.017352632952795433
2016-11-29,0.035822269463757106
2016-11-30,-0.012826465040161383
2016-12-01,-0.02697393776769419
2016-12-02,0.0045637346900073705
2016-12-05,0.024062295095077735
2016-12-06,0.012487404896525778
2016-12-07,-0.02645229974178742
2016-12-08,0.015169150146930432
2016-12-09,0.010509143285891254
2016-12-12,0.008124733897026282
2016-12-13,-0.0008059165516927091
2016-12-14,-0.005162222229552538
2016-12-15,0.005675352623737195
2016-12-16,0.003224706089087759
2016-12-19,0.0
2016-12-20,-0.0009641778826919856
2016-12-21,-0.011422242623900014
2016-12-22,0.0034174928073373856
2016-12-23,0.011028353668456115
2016-12-27,0.002566575283785122
2016-12-28,-0.0036800898543924987
2016-12-29,0.007387188374901044
2016-12-30,-0.0017535669325767778
2017-01-03,-0.003353904334913893
2017-01-04,0.01410073593736394
2017-01-05,0.007584063721084666
2017-01-06,0.0003138118827326064
2017-01-09,0.006583736925682926
2017-01-10,-0.0021799954262098353
2017-01-11,-0.03610302556403433
2017-01-12,0.0022896771855853704
2017-01-13,0.011586160000364387
2017-01-17,-0.002096849800257816
2017-01-18,-0.0032330346390124776
2017-01-19,-0.004541000464703848
2017-01-20,-0.0037471582319281715
2017-01-23,-0.0031072809135663793
2017-01-24,-0.006233663145240431
2017-01-25,0.01320592658155828
2017-01-26,-0.0017924175780291707
2017-01-27,-0.020727863078728315
2017-01-30,0.007166876524692833
2017-01-31,0.011252599314949707
2017-02-01,-0.0035999580625657446
2017-02-02,0.0
2017-02-03,-0.0036130544404069376
2017-02-06,-0.0003296177462226435
2017-02-07,-0.001483994465647842
2017-02-08,-0.0006607039781462154
2017-02-09,0.005287589466010045
2017-02-10,-0.006903081934708344
2017-02-13,0.0014893717788724281
2017-02-14,0.0051232630320856565
2017-02-15,0.013646883263413123
2017-02-16,-0.0027576127444450815
2017-02-17,0.004716710370399779
2017-02-21,0.0009713325795452921
2017-02-22,-0.007601270409184124
2017-02-23,0.009452315850821735
2017-02-24,0.0024216664015186407
2017-02-27,0.0020936485405704808
2017-02-28,-0.006107251643548084
2017-03-01,0.016009286490350716
2017-03-02,0.00668435367135678
2017-03-03,0.0014230792819778237
2017-03-06,0.0033153965665548846
2017-03-07,0.0022031902780677015
2017-03-08,0.0070654646058847526
2017-03-09,0.0056124763932472455
2017-03-10,0.021395406835668762
2017-03-13,-0.00045520129140630416
2017-03-14,-0.002733614804260709
2017-03-15,0.01340043521128953
2017-03-16,-0.009767345726696797
2017-03-17,-0.0031865216940439867
2017-03-20,0.0016745652897638408
2017-03-21,-0.006839064622708113
2017-03-22,0.0026014826910811806
2017-03-23,0.001984128641013827
2017-03-24,-0.0004569627437432944
2017-03-27,0.00731491322618516
2017-03-28,-0.0018154898457806157
2017-03-29,-0.0031826576833569042
2017-03-30,-0.004713692785892065
2017-03-31,-0.004582640912425884
2017-04-03,-0.0019950903647463214
2017-04-04,0.0012299045683912269
2017-04-05,-0.00230359544248937
2017-04-06,0.0018472661606310226
2017-04-07,0.007068242326861984
2017-04-10,-0.008696947227767704
2017-04-11,-0.0023316334453604703
2017-04-12,0.0029600345949347684
2017-04-13,-0.003728111222728203
2017-04-17,0.002806483177193675
2017-04-18,-0.010262481600881057
2017-04-19,-0.0031422278121121527
2017-04-20,0.005200958908121445
2017-04-21,0.0006272835648732933
2017-04-24,0.01316181070713407
2017-04-25,0.006804787196027728
2017-04-26,-0.0009218051736429311
2017-04-27,0.015836576413499115
2017-04-28,-0.001967498515254018
2017-05-01,0.008189328453377165
2017-05-02,0.0022562269320822725
2017-05-03,0.0016509393116985738
2017-05-04,0.007341693938096139
2017-05-05,-0.0035696762133889948
2017-05-08,-0.01164343403547452
2017-05-09,-0.0006041795247780923
2017-05-10,-0.0028715058249249026
2017-05-11,-0.010306036352839887
2017-05-12,0.011638555188434818
2017-05-15,0.009233921641116583
2017-05-16,0.002699805735874472
2017-05-17,-0.02213909193328245
2017-05-18,0.003977465833647997
2017-05-19,-0.0007616510865393611
2017-05-22,-0.002134859900386976
2017-05-23,0.006112389182211908
2017-05-24,0.001366714294589011
2017-05-25,0.005915605334332552
2017-05-26,-0.003920408350478799
2017-05-30,-0.0006056334655420992
2017-05-31,0.0
2017-06-01,0.010451436303195116
2017-06-02,0.008094641591869234
2017-06-05,0.0038664354238180376
2017-06-06,0.005332826385144651
2017-06-07,0.012965646739387271
2017-06-08,0.0001453068602725871
2017-06-09,0.01323447599314509
2017-06-12,-0.002009765941504482
2017-06-13,0.0020138132347562454
2017-06-14,0.012200117509800101
2017-06-15,0.0011348149741494673
2017-06-16,0.006373834856573168
2017-06-19,0.004081453701447968
2017-06-20,-0.0016821249374358027
2017-06-21,0.0016849592494077026
2017-06-22,0.025792152052976913
2017-06-23,-0.007379050771440521
2017-06-26,0.0013765221861561372
2017-06-27,-0.0048115400696781
2017-06-28,0.007321429079254482
2017-06-29,-0.00603412467636788
2017-06-30,0.0004139355924290822
2017-07-03,-0.001241292961949636
2017-07-05,0.0008285571234256661
2017-07-06,-0.010347418130932096
2017-07-07,0.004182257771182529
2017-07-10,-0.0027764342070834003
2017-07-11,0.00013907622614106607
2017-07-12,0.009550357596397108
2017-07-13,0.010434060969993775
2017-07-14,0.006609034167732952
2017-07-17,-0.005608052764842331
2017-07-18,-0.006464931020967346
2017-07-19,0.007476105164260893
2017-07-20,0.01703993000602222
2017-07-21,0.008377181524437782
2017-07-24,-0.009647339779905617
2017-07-25,-0.018806741990785802
2017-07-26,0.00096500934172572
2017-07-27,-0.011847135859174962
2017-07-28,-0.01798417152776266
2017-07-31,-0.007524156749975308
2017-08-01,0.00672309051111708
2017-08-02,0.004688802397429637
2017-08-03,0.0039596039302634
2017-08-04,0.0
2017-08-07,0.003240065816318527
2017-08-08,0.0035102760122445176
2017-08-09,0.007695563519200421
2017-08-10,-0.021938449688157058
2017-08-11,0.0026971134163480404
2017-08-14,0.0026903906961788238
2017-08-15,-0.006777869210778498
2017-08-16,0.0011371247057192502
2017-08-17,-0.008094021394408402
2017-08-18,0.0015747933444054674
2017-08-21,0.01057758848879864
2017-08-22,0.01485148778022971
2017-08-23,-0.0032057450927158726
2017-08-24,0.0082495536718723
2017-08-25,0.00513073329121938
2017-08-28,0.011589765904537197
2017-08-29,0.007774171525050999
2017-08-30,0.00040568927064876803
2017-08-31,0.018668956335596176
2017-09-01,0.0015936545879533526
2017-09-05,-0.002254191886375767
2017-09-06,0.023920277159097836
2017-09-07,0.06138931321221941
2017-09-08,0.04353075590493072
2017-09-11,0.01945152351015289
2017-09-12,0.008620880121208652
2017-09-13,0.008205217382365682
2017-09-14,0.008477392174428333
2017-09-15,-0.020735309507699973
2017-09-18,-0.023463155076914433
2017-09-19,0.012306549491040597
2017-09-20,0.012041001059236
2017-09-21,0.0
2017-09-22,0.0008010533781281914
2017-09-25,-0.01040228983809166
2017-09-26,-0.014093205813275334
2017-09-27,-0.007029567300040451
2017-09-28,0.04967550554189604
2017-09-29,-0.0011238798546422402
2017-10-02,0.01721801420143576
2017-10-03,-0.007633815413186196
2017-10-04,0.002229994664294077
2017-10-05,0.003114209852341565
2017-10-06,0.0034376623181768817
2017-10-09,0.0032049216736225183
2017-10-10,0.004296208042505301
2017-10-11,0.013271648598660146
2017-10-12,-0.0034883112686321383
2017-10-13,-0.00820357970357366
2017-10-16,0.004080968254352779
2017-10-17,0.012411954796785585
2017-10-18,0.04198747340928333
2017-10-19,0.004581635660142247
2017-10-20,-0.003938449131755006
2017-10-23,-0.016545592872462822
2017-10-24,-0.02983825524271866
2017-10-25,0.0008727569454483053
2017-10-26,-0.024082030830121726
2017-10-27,0.026462836672062284
2017-10-30,-0.010551532158798671
2017-10-31,-0.007805651597046492
2017-11-01,0.024265716334968213
2017-11-02,-0.015361133020264095
2017-11-03,0.014172929445831262
2017-11-06,0.007041208920697706
2017-11-07,0.010757549442282244
2017-11-08,0.01862486606092517
2017-11-09,0.0018804433777295237
2017-11-10,-0.004796990353972408
2017-11-13,-0.0032483851941845776
2017-11-14,-0.0038899355750792175
2017-11-15,-0.01044863538363816
2017-11-16,0.007572548791240141
2017-11-17,-0.00910333545515718
2017-11-20,-0.00010719875526410405
2017-11-21,0.011538716571423135
2017-11-22,-0.0022179614555423166
2017-11-24,0.002646315821080991
2017-11-27,0.007390307823287312
2017-11-28,0.0
2017-11-29,0.004191860896558541
2017-11-30,0.011479942181272573
2017-12-01,-0.0061905875298110535
2017-12-04,-0.011420015384935644
2017-12-05,0.001994945942822124
2017-12-06,-0.010586040246222228
2017-12-07,-0.0016946136905491294
2017-12-08,0.018145300913279483
2017-12-11,0.005419050611407572
2017-12-12,-0.0017620512310315695
2017-12-13,0.010903249990172004
2017-12-14,-0.010785651337334223
2017-12-15,0.011942081882898137
2017-12-18,0.0075937473736553684
2017-12-19,-0.0027503459382166584
2017-12-20,-0.005208312346272614
2017-12-21,0.005133220813886341
2017-12-22,0.003064050772711102
2017-12-26,-0.004683997141194829
2017-12-27,0.0034786099742480925
2017-12-28,-0.003058644900937546
2017-12-29,-0.011044097108665718
2018-01-02,0.017578545828976777
2018-01-03,0.015648667269601235
2018-01-04,-0.0057030023770333615
2018-01-05,0.017407908764260238
2018-01-08,-0.016022136857264058
2018-01-09,0.007538799095768489
2018-01-10,-0.005487349043378886
2018-01-11,0.0029300755876278117
2018-01-12,0.010778814059537956
2018-01-16,0.021427458922288256
2018-01-17,0.018245441274051588
2018-01-18,-0.005270311182320797
2018-01-19,0.007995493451000257
2018-01-22,0.017679624648467174
2018-01-23,-0.010423352174637968
2018-01-24,0.0012335370975455895
2018-01-25,0.026442763375697398
2018-01-26,0.13767314682232645
2018-01-29,-0.007304684633247294
2018-01-30,-0.0525711500704662
2018-01-31,-0.031584221896270415
2018-02-01,0.036713129021252344
2018-02-02,-0.01005624511332981
2018-02-05,-0.04914481098853274
2018-02-06,0.015431984174406388
2018-02-07,0.021762655192662184
2018-02-08,-0.04523829670331714
2018-02-09,0.025995709319054594
2018-02-12,0.005660306638312518
2018-02-13,-0.0006254671848243687
2018-02-14,0.01090661852136443
2018-02-15,0.01609451614343982
2018-02-16,0.03220203396690269
2018-02-20,-0.005227899138747882
2018-02-21,-0.0005928550466718363
2018-02-22,-0.002968817404753743
2018-02-23,0.010122648579580451
2018-02-26,0.02349462770659838
2018-02-27,-0.026986779327701438
2018-02-28,-0.020548228520410383
2018-03-01,-0.017180193995556703
2018-03-02,0.010541136474675916
2018-03-05,0.0053894966802643385
2018-03-06,-0.009510527639338684
2018-03-07,0.0013965279966432487
2018-03-08,0.019961605198065557
2018-03-09,0.01948560683661693
2018-03-12,-0.008299177990660156
2018-03-13,0.012256962484723077
2018-03-14,-0.006764008859171611
2018-03-15,-0.03371439767670603
2018-03-16,-0.010615373064133404
2018-03-19,-0.014774369800051423
2018-03-20,0.005534300480467325
2018-03-21,-0.0017755870735080004
2018-03-22,-0.1276121527169345
2018-03-23,-0.006523934837714851
2018-03-26,-0.022367996068082374
2018-03-27,-0.03431976715952245
2018-03-28,0.02456264672852293
2018-03-29,0.0040305991279052655
2018-04-02,-0.033703173086592986
2018-04-03,-0.0095126241679927
2018-04-04,0.025941390806847986
2018-04-05,-0.007854382232399426
2018-04-06,-0.026353249936759582
2018-04-09,0.007797082904594355
2018-04-10,0.03470354185431557
2018-04-11,0.00021386573800752373
2018-04-12,-0.00604225268821279
2018-04-13,-0.0031483029879016966
2018-04-16,0.00838501502092659
2018-04-17,0.010691412002669543
2018-04-18,0.007800152350487144
2018-04-19,-0.013888962959802575
2018-04-20,-0.004408488291991586
2018-04-23,0.006155891225815058
2018-04-24,-0.01942727221396512
2018-04-25,0.00558252107009416
2018-04-26,0.06062936878671099
2018-04-27,0.013238717648518916
2018-04-30,-0.022080412040885178
2018-05-01,0.05717213508434704
2018-05-02,-0.016655075188548918
2018-05-03,-0.0008965622730729983
