Date,V
2015-01-05,-0.022073722234833837
2015-01-06,-0.006443640399921735
2015-01-07,0.013398282646202464
2015-01-08,0.013412490168318358
2015-01-09,-0.014823486255575502
2015-01-12,-0.0019575952882084913
2015-01-13,0.002922923959584045
2015-01-14,-0.020016821408598395
2015-01-15,-0.009508596376615275
2015-01-16,0.007190081004198268
2015-01-20,0.007413305346104293
2015-01-21,0.0017129316107866721
2015-01-22,0.001243986288069987
2015-01-23,0.0026782717886857377
2015-01-26,-0.006813899602510887
2015-01-27,-0.021595875956351596
2015-01-28,-0.018446794263055843
2015-01-29,0.006656655068817852
2015-01-30,0.02786330440641205
2015-02-02,0.0016866080716795295
2015-02-03,0.01742800418292667
2015-02-04,0.019631327656038255
2015-02-05,0.026086105415554117
2015-02-06,-0.01611498281519974
2015-02-09,-0.007329183279316309
2015-02-10,-0.0034281823507988918
2015-02-11,0.007270907482144651
2015-02-12,0.018497074137721503
2015-02-13,-0.0047249459407233685
2015-02-17,0.0045988752401908695
2015-02-18,-0.006460419801127104
2015-02-19,-7.448294645040487e-05
2015-02-20,0.014492488812869686
2015-02-23,3.752268621615151e-05
2015-02-24,-0.0019791423716389867
2015-02-25,0.0019830671438492153
2015-02-26,0.002709936805162183
2015-02-27,-0.008913234091839195
2015-03-02,0.025727093204493512
2015-03-03,-0.010743988170104912
2015-03-04,-0.005630493191315367
2015-03-05,0.0013882473459581046
2015-03-06,-0.017473634038287056
2015-03-09,0.007722557740430069
2015-03-10,-0.02291621842813063
2015-03-11,-0.0016969603779714015
2015-03-12,0.018243463013421835
2015-03-13,-0.016878112739907913
2015-03-16,0.015054681357863142
2015-03-17,-0.016801453999748306
2015-03-18,0.011984521237877077
2015-03-19,-0.001606048328161136
2015-03-20,0.008980531316466589
2015-03-23,-0.004895393387228442
2015-03-24,0.00029808713575651957
2015-03-25,-0.020417097481841062
2015-03-26,-0.0021299643557621817
2015-03-27,-0.0007623966767901225
2015-03-30,0.0018307354620079597
2015-03-31,-0.0038073589094295146
2015-04-01,-0.003516212595960466
2015-04-02,0.0016877101858310262
2015-04-06,-0.0013785443497975614
2015-04-07,0.009202039713722243
2015-04-08,0.010638747023568262
2015-04-09,-0.000902307415224457
2015-04-10,-0.0015051627340800788
2015-04-13,-0.011003892911698787
2015-04-14,-0.001219438014315788
2015-04-15,0.0022889095871334586
2015-04-16,-0.00045672401180485434
2015-04-17,-0.017212400932639538
2015-04-20,0.0031000982772115826
2015-04-21,0.00973397429201106
2015-04-22,0.04070396597520354
2015-04-23,-0.00426406282195102
2015-04-24,-0.003543966341637672
2015-04-27,-0.005631358397850228
2015-04-28,-0.004917949097492547
2015-04-29,0.008536767072122808
2015-04-30,-0.01915634093291274
2015-05-01,-0.004239351882955988
2015-05-04,-0.0028887923652997083
2015-05-05,0.005794323327590334
2015-05-06,-0.004396525146149632
2015-05-07,0.013857168858008473
2015-05-08,0.043406599053592565
2015-05-11,-0.006477632691377799
2015-05-12,-0.004781496270774843
2015-05-13,0.00116702624723386
2015-05-14,0.019664862120863713
2015-05-15,-0.006143072527289184
2015-05-18,0.006181043123490992
2015-05-19,0.0022854356766606188
2015-05-20,-0.005416174178546118
2015-05-21,-0.0058756857350462655
2015-05-22,0.003603867506452696
2015-05-26,-0.015512660541489587
2015-05-27,0.013860652987633282
2015-05-28,0.0010074813554732387
2015-05-29,-0.012651287638445141
2015-06-01,0.006260784135757591
2015-06-02,-0.001012429456642705
2015-06-03,-0.001304114501395448
2015-06-04,-0.010731764382886144
2015-06-05,0.0023454107916960343
2015-06-08,-0.010092382436412861
2015-06-09,0.003989632298579737
2015-06-10,0.02472351829214814
2015-06-11,0.00014392193016576904
2015-06-12,-0.0044515401776904495
2015-06-15,-0.010962031479114343
2015-06-16,0.006416974877198056
2015-06-17,-0.0037672891663527164
2015-06-18,0.010909098697595487
2015-06-19,-0.011654990528120579
2015-06-22,0.005823150808708766
2015-06-23,0.004776241979209894
2015-06-24,-0.008066802657116678
2015-06-25,-0.0034852655844368474
2015-06-26,0.0018949466380879798
2015-06-29,-0.029527448496512454
2015-06-30,0.006444886676678641
2015-07-01,0.010424309997223657
2015-07-02,0.005747906673470027
2015-07-06,-0.0017584053224968255
2015-07-07,-0.005138296820900612
2015-07-08,-0.015345788899572499
2015-07-09,0.0047957801498994534
2015-07-10,0.020432246142764177
2015-07-13,0.016076946281726512
2015-07-14,0.008342791313132425
2015-07-15,-0.001140971544797531
2015-07-16,0.007854789843392496
2015-07-17,0.0043929919398058015
2015-07-20,0.02567736370232865
2015-07-21,-0.0093537174795858
2015-07-22,-0.0006941387023389201
2015-07-23,-0.0030569683453621765
2015-07-24,0.04250852638970781
2015-07-27,-0.01256646631758962
2015-07-28,0.011914198806708187
2015-07-29,0.01699238896487465
2015-07-30,0.004867268352186871
2015-07-31,-0.013616084864445321
2015-08-03,0.005708205689551216
2015-08-04,-0.006599461743041712
2015-08-05,-0.00385240985919566
2015-08-06,-0.018671660439724902
2015-08-07,0.008562093886737676
2015-08-10,0.002290379359445538
2015-08-11,-0.01371285277490597
2015-08-12,0.0040956697057825675
2015-08-13,0.005303496749534231
2015-08-14,0.003922668156723708
2015-08-17,0.0025597771006580228
2015-08-18,0.0008060787823469528
2015-08-19,-0.0009395581280168264
2015-08-20,-0.006048488240197214
2015-08-21,-0.037322311128781926
2015-08-24,-0.03975274757107683
2015-08-25,-0.020334081978262475
2015-08-26,0.055547960533255836
2015-08-27,0.024189808369394106
2015-08-28,0.0008289086517396793
2015-08-31,-0.01600910097547159
2015-09-01,-0.03281896425227859
2015-09-02,0.009570468269340271
2015-09-03,0.011204110797836009
2015-09-04,-0.017613772216466095
2015-09-08,0.019808780436189943
2015-09-09,-0.013185378559843808
2015-09-10,0.009051334823700463
2015-09-11,0.007546716926943864
2015-09-14,-0.010599080202657873
2015-09-15,0.007141827215844554
2015-09-16,0.0068076285470974884
2015-09-17,-0.00042245607124136164
2015-09-18,-0.016488159555156368
2015-09-21,0.014185203896361243
2015-09-22,-0.007488073073734336
2015-09-23,0.00996463258803404
2015-09-24,-0.010007561760033368
2015-09-25,0.00640729732375811
2015-09-28,-0.04937057048757887
2015-09-29,0.019791489552540398
2015-09-30,0.016489201002285236
2015-10-01,0.0047369132541768
2015-10-02,0.009715873055696322
2015-10-05,0.02207447122022055
2015-10-06,-0.0020766966615116678
2015-10-07,0.01581578444339682
2015-10-08,0.00928704508576561
2015-10-09,0.0010827414744469799
2015-10-12,0.013652052715103835
2015-10-13,0.00013352520593223893
2015-10-14,-0.010666651566321406
2015-10-15,0.015363573233025063
2015-10-16,0.008760341866999699
2015-10-19,0.013026665768268497
2015-10-20,-0.009222556851995467
2015-10-21,-0.010749237772561315
2015-10-22,0.012721692043487609
2015-10-23,0.008505722582438535
2015-10-26,0.014402216762549935
2015-10-27,-0.008441796545683
2015-10-28,0.017415047175586063
2015-10-29,-0.004564528131199563
2015-10-30,-0.011845794020646894
2015-11-02,-0.030420338843159644
2015-11-03,0.03562897423525091
2015-11-04,0.00577631431201775
2015-11-05,0.011615121736432865
2015-11-06,-0.006434776874083559
2015-11-09,-0.009015923086967081
2015-11-10,0.020282714283172742
2015-11-11,-0.0037750399116384115
2015-11-12,-0.01098748351692136
2015-11-13,-0.0025538440396771778
2015-11-16,0.01011388281522918
2015-11-17,-0.0008873835102486405
2015-11-18,0.020677604236583047
2015-11-19,-0.0038526776124605533
2015-11-20,0.0004988192204484765
2015-11-23,-0.0009974460460582257
2015-11-24,-0.00399448012529624
2015-11-25,-0.002882684164875249
2015-11-27,0.003519678453784314
2015-11-30,-0.010395893311211823
2015-12-01,0.011391147911263388
2015-12-02,-0.01088761317968645
2015-12-03,-0.009488953295094582
2015-12-04,0.02695138959251242
2015-12-07,-0.01057242313663631
2015-12-08,-0.006033746552309482
2015-12-09,-0.015050402402620344
2015-12-10,0.0030821413758976846
2015-12-11,-0.02572974500577474
2015-12-14,0.009985786771146143
2015-12-15,0.022765556889870364
2015-12-16,0.015772308674391278
2015-12-17,-0.014650996034157204
2015-12-18,-0.030118216369191764
2015-12-21,0.0111371909432183
2015-12-22,0.002721619677472864
2015-12-23,0.015248988853019174
2015-12-24,-0.003818524013240121
2015-12-28,0.0034503241248295957
2015-12-29,0.00865911467095426
2015-12-30,-0.010857852032098214
2015-12-31,-0.010210267517853477
2016-01-04,-0.02385532666708645
2016-01-05,0.0075293633647735
2016-01-06,-0.013111294322903588
2016-01-07,-0.019662429991531116
2016-01-08,-0.012332096319374375
2016-01-11,0.01426962513918606
2016-01-12,0.01136412640022244
2016-01-13,-0.02220482264058765
2016-01-14,0.009576131494480444
2016-01-15,-0.026693697662611315
2016-01-19,-0.006125631108776619
2016-01-20,-0.009945170065525755
2016-01-21,0.012450364064147568
2016-01-22,0.01593072612612656
2016-01-25,-0.01320519581999191
2016-01-26,0.001951556443823943
2016-01-27,-0.013494780882350232
2016-01-28,-0.02228163675213435
2016-01-29,0.07442633395237297
2016-02-01,-0.0014765309719636521
2016-02-02,-0.013175475197693465
2016-02-03,0.013351386053496173
2016-02-04,-0.009411225952943747
2016-02-05,-0.029044426934885292
2016-02-08,-0.05269790889254844
2016-02-09,0.008263399016514628
2016-02-10,0.026635734579016468
2016-02-11,-0.023949470842161924
2016-02-12,0.028479950086562678
2016-02-16,0.009656240702129004
2016-02-17,0.01507945408041933
2016-02-18,-0.010968017704985011
2016-02-19,0.00407101688163114
2016-02-22,0.02138935362150951
2016-02-23,-0.012455294070741418
2016-02-24,-0.0041582674505872275
2016-02-25,0.01976361080352884
2016-02-26,-0.007369868779112165
2016-02-29,-0.004675299336736494
2016-03-01,0.031082329012122045
2016-03-02,-0.0045557689255396605
2016-03-03,-0.005248568930504405
2016-03-04,-0.00013540731842431875
2016-03-07,-0.026522399073204084
2016-03-08,-0.018348520090006537
2016-03-09,0.0008498327352666202
2016-03-10,-0.006507971756003483
2016-03-11,0.020078913600823478
2016-03-14,-0.0019544537088331815
2016-03-15,0.005875298491044623
2016-03-16,0.006396542888756684
2016-03-17,0.010639916145282369
2016-03-18,0.008750296332199925
2016-03-21,-0.00013542538348099153
2016-03-22,-0.010980206686243554
2016-03-23,0.013021158602083416
2016-03-24,0.0031115060552391327
2016-03-28,-0.0008090458614429252
2016-03-29,0.017548719350095165
2016-03-30,0.018572336812972656
2016-03-31,-0.003907197541104246
2016-04-01,0.014513443766150269
2016-04-04,0.003093126968269022
2016-04-05,-0.011049318293274824
2016-04-06,0.016110091297000917
2016-04-07,-0.008055298156516622
2016-04-08,0.00580025452151145
2016-04-11,-0.0026911203248197735
2016-04-12,0.008994850615573702
2016-04-13,0.015155520374074083
2016-04-14,0.007778465322531458
2016-04-15,-0.0031120046155391767
2016-04-18,0.017107579222622293
2016-04-19,-0.008594274845572847
2016-04-20,0.004953270001580856
2016-04-21,-0.004435850123391871
2016-04-22,-0.020794680777136643
2016-04-25,-0.012261393175665325
2016-04-26,0.004991264194317502
2016-04-27,0.002928659993516103
2016-04-28,-0.013712709763311737
2016-04-29,-0.005664266935845985
2016-05-02,0.015795274100844692
2016-05-03,-0.01618671127284188
2016-05-04,-0.0015547881519450968
2016-05-05,0.003763062214575452
2016-05-06,0.004653272704688183
2016-05-09,0.006433654080801654
2016-05-10,0.01252832890878608
2016-05-11,-0.02226137994892674
2016-05-12,0.007632735970505511
2016-05-13,-0.013608825871972763
2016-05-16,0.012625247111308413
2016-05-17,-0.012982102212757751
2016-05-18,0.008334554990103049
2016-05-19,-0.007103721615428715
2016-05-20,0.010276108343913126
2016-05-23,-0.005922478742709014
2016-05-24,0.028104843172014782
2016-05-25,-0.00403120722060657
2016-05-26,-0.0007586923698149617
2016-05-27,0.008354420124550899
2016-05-31,-0.009038485675631036
2016-06-01,0.003547249328125668
2016-06-02,0.009214690519027124
2016-06-03,-0.00012526118939004682
2016-06-06,0.007505741349062234
2016-06-07,0.0007447505423519019
2016-06-08,0.013027617291030635
2016-06-09,-0.004776809019952366
2016-06-10,-0.013290332279297101
2016-06-13,-0.022199812596550794
2016-06-14,0.0021681207310073614
2016-06-15,-0.0050913177789239095
2016-06-16,0.0023026147629183757
2016-06-17,-0.01735760053167812
2016-06-20,0.004545628134956958
2016-06-21,-0.00012896333849532482
2016-06-22,-0.010345286107617646
2016-06-23,0.02221364451928287
2016-06-24,-0.0406494535161982
2016-06-27,-0.022785140276478377
2016-06-28,0.024816251692903135
2016-06-29,0.021021564591328312
2016-06-30,-0.03348960623779196
2016-07-01,0.004180009238049287
2016-07-05,0.0025504993528331354
2016-07-06,-0.008169159535521109
2016-07-07,0.006076162599093715
2016-07-08,0.025634264364960524
2016-07-11,0.001308559554605182
2016-07-12,0.012545945916684564
2016-07-13,-0.0002586136046480725
2016-07-14,0.008778989229265344
2016-07-15,0.0020477964697573903
2016-07-18,0.00012748584429966847
2016-07-19,0.005235587975541245
2016-07-20,0.00813031869396541
2016-07-21,-0.007182733274566311
2016-07-22,0.01421539177115827
2016-07-25,-0.01213903324792065
2016-07-26,-0.005700642447639126
2016-07-27,0.0005099509244670397
2016-07-28,0.008404316528458189
2016-07-29,-0.014395692410384076
2016-08-01,0.0026904611631921593
2016-08-02,0.00025541342050661164
2016-08-03,0.005493254698676564
2016-08-04,0.009783130595599099
2016-08-05,0.00830355393743587
2016-08-08,-0.002370773006592608
2016-08-09,0.0013755364998710995
2016-08-10,-0.00474618371645974
2016-08-11,0.005522421637340624
2016-08-12,-0.0012482303726595312
2016-08-15,0.011122048482894664
2016-08-16,-0.0012361434532732751
2016-08-17,0.0021076832139064194
2016-08-18,-0.007051053616030756
2016-08-19,0.0024914186712663433
2016-08-22,0.007332149949514477
2016-08-23,-0.0032075288254485024
2016-08-24,-0.006311871265120783
2016-08-25,0.0003731400181914424
2016-08-26,0.00311301753739901
2016-08-29,0.0037233638945908254
2016-08-30,0.0037100531873883735
2016-08-31,-0.003326445899179742
2016-09-01,0.00494423355159368
2016-09-02,0.00860993938775012
2016-09-06,0.006463438220458695
2016-09-07,0.008602755848847288
2016-09-08,-0.0032429468122825433
2016-09-09,-0.019766467014958544
2016-09-12,0.020165058988305562
2016-09-13,-0.013016922624840666
2016-09-14,-0.004884856459815734
2016-09-15,0.006381008450468295
2016-09-16,0.0007316170585811577
2016-09-19,0.005361302298433568
2016-09-20,-0.00036349349976538825
2016-09-21,0.008972284134487918
2016-09-22,0.0016822196803918388
2016-09-23,-0.009836801287334773
2016-09-26,-0.00884463808428193
2016-09-27,0.004278133165641185
2016-09-28,0.009859390248632138
2016-09-29,-0.012655737762590769
2016-09-30,0.009521569843106592
2016-10-03,0.0019347662015345435
2016-10-04,-0.0015689741957857217
2016-10-05,0.0074943778445224485
2016-10-06,0.00012023521743986798
2016-10-07,-0.005758438359527385
2016-10-10,0.0028957482686897684
2016-10-11,-0.012993242050930554
2016-10-12,0.0025595251684500386
2016-10-13,-0.00461998854318546
2016-10-14,0.007084556637086292
2016-10-17,-0.0036382678473967367
2016-10-18,-0.006938711013671384
2016-10-19,0.015077297724774175
2016-10-20,-0.0037439593187360565
2016-10-21,-0.001817982756583958
2016-10-24,0.009957253058036741
2016-10-25,-0.013706652217608917
2016-10-26,-0.0034134459564246766
2016-10-27,0.00207944148855721
2016-10-28,0.0036625990586809376
2016-10-31,0.0035266554285464657
2016-11-01,-0.010786490266353588
2016-11-02,-0.012741790031512545
2016-11-03,0.0008688681279549471
2016-11-04,-0.0035963136879889612
2016-11-07,0.026754702817452847
2016-11-08,0.0044844622497408615
2016-11-09,0.004343328915034528
2016-11-10,-0.0164582497262884
2016-11-11,0.00012211167028075565
2016-11-14,-0.042745749190873816
2016-11-15,0.0024244642375750303
2016-11-16,0.021363701799167467
2016-11-17,0.012362316485971636
2016-11-18,-0.0030841273532414837
2016-11-21,0.010765069796255577
2016-11-22,-0.02154508207843686
2016-11-23,-0.004503789532161462
2016-11-25,0.0070380199912551955
2016-11-28,-0.013103631700828622
2016-11-29,0.0008850243847238204
2016-11-30,-0.02312072548309252
2016-12-01,-0.02444356636559908
2016-12-02,0.0038439804741752237
2016-12-05,0.020998745093211868
2016-12-06,-0.002586923258866003
2016-12-07,0.028530380381987408
2016-12-08,-0.0003777737242510737
2016-12-09,-0.00176619573216652
2016-12-12,-0.00808677502810251
2016-12-13,0.008916871958183803
2016-12-14,-0.0008833773353388308
2016-12-15,0.004675599662246732
2016-12-16,-0.014465711119947433
2016-12-19,-0.0031907838414856338
