Date,KKR
2015-09-01,-0.02985834506304097
2015-09-02,0.0
2015-09-03,0.022677810705686197
2015-09-04,-0.010559685735597513
2015-09-08,0.03948805370924946
2015-09-09,-0.029260921500536496
2015-09-10,-0.028556428768086395
2015-09-11,0.007076809460065281
2015-09-14,-0.0054054803702011656
2015-09-15,0.026630799746616418
2015-09-16,0.0037055720829248795
2015-09-17,0.0263711126743984
2015-09-18,-0.031859897435564055
2015-09-21,0.0
2015-09-22,-0.021762570937463366
2015-09-23,-0.02387390350981744
2015-09-24,-0.018899542937119707
2015-09-25,-0.011331468827608271
2015-09-28,-0.05329514944639924
2015-09-29,-0.02360771431414166
2015-09-30,0.04029737767042585
2015-10-01,0.02264603203272708
2015-10-02,0.016317504561731422
2015-10-05,0.04701825987840724
2015-10-06,0.004381015403166044
2015-10-07,0.015267117545134434
2015-10-08,0.0075188632222753515
2015-10-09,-0.004797501150306194
2015-10-12,-0.017139543953256453
2015-10-13,-0.024523206167029854
2015-10-14,-0.016201265876883864
2015-10-15,0.005110862758792134
2015-10-16,0.005649331226858401
2015-10-19,-0.03202217710261146
2015-10-20,-0.01509013912548951
2015-10-21,0.004714322273716043
2015-10-22,0.019941170201633218
2015-10-23,0.023001978681493895
2015-10-26,-0.0011243873787812886
2015-10-27,-0.009566732357231156
2015-10-28,-0.042613330581991904
2015-10-29,0.026705794895512724
2015-10-30,-0.008670201599523253
2015-11-02,0.06880484201374037
2015-11-03,0.031096325453261686
2015-11-04,-0.005390813859290966
2015-11-05,0.023306425332056957
2015-11-06,0.005826136864976572
2015-11-09,-0.0410745411630955
2015-11-10,-0.009335709130044334
2015-11-11,-0.0011082865003463338
2015-11-12,-0.006659075061180353
2015-11-13,-0.01508414701885108
2015-11-16,0.0011345821432970915
2015-11-17,-0.02152969857223297
2015-11-18,0.01215971254309589
2015-11-19,0.00343269131971935
2015-11-20,-0.0051313568349804495
2015-11-23,-0.02005755808111176
2015-11-24,-0.004092974103225844
2015-11-25,0.0035230579378588978
2015-11-27,0.0005846775984108543
2015-11-30,-0.011110721105528687
2015-12-01,0.0005912412789361721
2015-12-02,-0.020094470671951137
2015-12-03,-0.012062608638723882
2015-12-04,-0.00305249049571521
2015-12-07,-0.010410343437051828
2015-12-08,-0.008663459153444797
2015-12-09,-0.017478197650945493
2015-12-10,0.0425669362078549
2015-12-11,-0.07373558561575977
2015-12-14,-0.04934220629251873
2015-12-15,0.053979071731623085
2015-12-16,0.009848944646457802
2015-12-17,0.024707438375882074
2015-12-18,-0.012690161079551565
2015-12-21,0.018637516603823068
2015-12-22,-0.00883268527372405
2015-12-23,0.030553632440488254
2015-12-24,-0.009264870642587852
2015-12-28,-0.014962876684872062
2015-12-29,-0.008860638632017692
2015-12-30,-0.0031928355484101
2015-12-31,-0.0012812544242465362
2016-01-04,0.012187163584042926
2016-01-05,-0.02091229401727035
2016-01-06,-0.020064659166262877
2016-01-07,-0.04293283311342766
2016-01-08,-0.022774048478492404
2016-01-11,-0.033898537684981855
2016-01-12,-0.010233861233195585
2016-01-13,-0.016248207933853287
2016-01-14,0.04729742270128168
2016-01-15,-0.03655933831653835
2016-01-19,-0.02008915738350303
2016-01-20,0.034168429483807605
2016-01-21,0.055066205929935386
2016-01-22,0.0027836299068497716
2016-01-25,-0.07009034930110492
2016-01-26,0.025373104999529383
2016-01-27,-0.0254727226334871
2016-01-28,0.010455159370528211
2016-01-29,0.007391209940837751
2016-02-01,0.020542888154046368
2016-02-02,-0.03810223060572948
2016-02-03,-0.009715836468834782
2016-02-04,0.029434000971596097
2016-02-05,0.013929461479523342
2016-02-08,-0.06507575292110612
2016-02-09,-0.023974994059586252
2016-02-10,-0.07210783671023102
2016-02-11,-0.04953045935996048
2016-02-12,0.07277620987195932
2016-02-16,0.045226121942550046
2016-02-17,0.00961538284355945
2016-02-18,0.02974280371293636
2016-02-19,0.0007804902084680432
2016-02-22,0.02652093056946936
2016-02-23,-0.011397974592475046
2016-02-24,-0.029976857982216054
2016-02-25,-0.02852606771027999
2016-02-26,0.006525235481746883
2016-02-29,0.04051830711635018
2016-03-01,0.009346035673321262
2016-03-02,-0.013889025149123158
2016-03-03,0.015649469784870584
2016-03-04,0.03389809755039508
2016-03-07,0.03949375954847456
2016-03-08,-0.04372774172400251
2016-03-09,0.011993912921969274
2016-03-10,0.02074071295922253
2016-03-11,0.026850546304591827
2016-03-14,-0.0028268742312542727
2016-03-15,-0.011339230587151361
2016-03-16,0.028673778247390924
2016-03-17,0.04808340637253061
2016-03-18,-0.017286785368957558
2016-03-21,0.010148741286940544
2016-03-22,-0.0040188181026491465
2016-03-23,-0.04505743623366476
2016-03-24,-0.021126624316256226
2016-03-28,0.014388421638177773
2016-03-29,0.01914912529164048
2016-03-30,0.009046545802206651
2016-03-31,0.013103358806345167
2016-04-01,-0.023144881281381924
2016-04-04,-0.02439022653661771
2016-04-05,-0.0449998698525782
2016-04-06,0.007479267396057532
2016-04-07,-0.012620827036263993
2016-04-08,-0.018796714590973762
2016-04-11,0.010728082604574585
2016-04-12,0.0068228997353998455
2016-04-13,0.03765064618214842
2016-04-14,-0.005079510230982298
2016-04-15,-0.00291743170619696
2016-04-18,0.020482606588805297
2016-04-19,0.02939048639312447
2016-04-20,0.03133711958309093
2016-04-21,0.004051458598683055
2016-04-22,0.004707247212396348
2016-04-25,-0.030120475519187284
2016-04-26,0.00207038769745016
2016-04-27,-0.010330393873631105
2016-04-28,-0.03131538555063318
2016-04-29,-0.022988659482561014
2016-05-02,-0.011764619462499293
2016-05-03,0.016566263024880623
2016-05-04,-0.008147814799593811
2016-05-05,-0.016430415582811886
2016-05-06,0.0
2016-05-09,-0.009111375374356356
2016-05-10,-0.0038315799860803024
2016-05-11,-0.011538520943559227
2016-05-12,0.010116411756613264
2016-05-13,-0.02388260814369314
2016-05-16,0.026835053891177463
2016-05-17,0.009223860189800481
2016-05-18,0.0
2016-05-19,-0.02361026900868768
2016-05-20,0.017940992749981843
2016-05-23,0.0007660409376333277
2016-05-24,0.024502104527665436
2016-05-25,0.014200336736327035
2016-05-26,-0.01105377192752599
2016-05-27,0.0074517161808060894
2016-05-31,-0.0007395769145471798
2016-06-01,0.008882404844335223
2016-06-02,0.002200824268025592
2016-06-03,-0.00878486840311643
2016-06-06,0.03692770862251593
2016-06-07,0.002136555642525906
2016-06-08,-0.011371546331786386
2016-06-09,-0.01941048572664006
2016-06-10,-0.019794546199473073
2016-06-13,-0.019446912002534456
2016-06-14,-0.02974795089997495
2016-06-15,-0.0023586261730077496
2016-06-16,-0.022064710870929205
2016-06-17,0.0040292715819616465
2016-06-20,0.025681978367223968
2016-06-21,0.023474215490568495
2016-06-22,-0.005351618752542753
2016-06-23,0.018447461718350544
2016-06-24,-0.06264166571707852
2016-06-27,-0.03542663494519516
2016-06-28,0.0025039431345919017
2016-06-29,0.039134291369224306
2016-06-30,-0.011217815047256385
2016-07-01,0.0
2016-07-05,-0.022690436864653662
2016-07-06,-0.004975409893245186
2016-07-07,0.007500152134325422
2016-07-08,0.017369612854608363
2016-07-11,0.01463426022696468
2016-07-12,0.0
2016-07-13,-0.00641029558959727
2016-07-14,0.013709682599028383
2016-07-15,0.02227526160481652
2016-07-18,0.005447406076917849
2016-07-19,0.010835958873573581
2016-07-20,0.04747321402881011
2016-07-21,0.012426823262466025
2016-07-22,0.01805074501752446
2016-07-25,-0.012766054267106974
2016-07-26,0.03951148441145169
2016-07-27,0.017277163230746018
2016-07-28,-0.0027173697683450238
2016-07-29,-0.01634894956864308
2016-08-01,0.007617805299293456
2016-08-02,-0.028178646576614397
2016-08-03,0.020028390655675965
2016-08-04,0.01612922668916883
2016-08-05,0.009661767345315875
2016-08-08,0.015721384360561474
2016-08-09,0.0006728093450867334
2016-08-10,-0.016139998221964436
2016-08-11,0.01230361630273702
2016-08-12,-0.0020255422457241545
2016-08-15,0.00947211603353404
2016-08-16,-0.010053563703343649
2016-08-17,-0.0060935337494953945
2016-08-18,0.025204402747354138
2016-08-19,0.002657851571944425
2016-08-22,0.0
2016-08-23,-0.00795241836817262
2016-08-24,-0.01135616147399554
2016-08-25,-0.008107945074292244
2016-08-26,-0.007493388664198575
2016-08-29,0.015785899757390087
2016-08-30,0.004054422145930214
2016-08-31,0.008748014130264936
2016-09-01,-0.014009056945947118
2016-09-02,0.001352827130318257
2016-09-06,0.002702673336363093
2016-09-07,0.010781778524508123
2016-09-08,0.018666684214063478
2016-09-09,-0.03534047117289518
2016-09-12,0.009498351232010815
2016-09-13,-0.021505508578099852
2016-09-14,-0.006181117113389645
2016-09-15,0.018658836131442147
2016-09-16,-0.026458236289629067
2016-09-19,0.0020904723413328608
2016-09-20,0.0
2016-09-21,0.0020861885066052466
2016-09-22,0.004857741848093733
2016-09-23,-0.009668516538788086
2016-09-26,-0.01882861173742445
2016-09-27,-0.004264227788066344
2016-09-28,0.009279083033223667
2016-09-29,-0.006364950107158318
2016-09-30,0.014946474662342224
2016-10-03,0.0007015074243517105
2016-10-04,-0.004905477520285362
2016-10-05,0.011267481552142744
2016-10-06,-0.006963828314589637
2016-10-07,-0.0021035112313126936
2016-10-10,0.009838299153813512
2016-10-11,-0.009046698545435605
2016-10-12,-0.01685390326926195
2016-10-13,-0.01642844994398973
2016-10-14,-0.0014523763826992386
2016-10-17,-0.008000212934650808
2016-10-18,0.005865200875974974
2016-10-19,0.011661678435206824
2016-10-20,0.0007206329872686545
2016-10-21,0.00935924700614521
2016-10-24,0.03281018324860785
2016-10-25,0.02762446426648446
2016-10-26,-0.0006721286623297962
2016-10-27,-0.008069775364900056
2016-10-28,-0.016271454367626226
2016-10-31,-0.022053590154521907
2016-11-01,-0.008456956050729825
2016-11-02,0.012221613098121198
2016-11-03,-0.01349410364952397
2016-11-04,-0.01799886000431461
2016-11-07,0.0234604838683099
2016-11-08,-0.0050140940646277166
2016-11-09,-0.02015855270277722
2016-11-10,0.047024145718419286
2016-11-11,0.03438606377597697
2016-11-14,0.02645890663406658
2016-11-15,-0.005287903021438334
2016-11-16,-0.019269073994436003
2016-11-17,0.03116538422539672
2016-11-18,0.011826385934317507
2016-11-21,0.0038961473535972235
2016-11-22,-0.0012935808744067856
2016-11-23,0.0071241942106299305
2016-11-25,0.025080454910629824
2016-11-28,-0.03575915033662047
2016-11-29,-0.007156569822834524
2016-11-30,0.0026212846184272554
2016-12-01,0.024182935530039584
2016-12-02,-0.012125026098648184
2016-12-05,0.012273846811569289
2016-12-06,0.012763218510476682
2016-12-07,0.02961544565178409
2016-12-08,0.03977976787631321
2016-12-09,0.00824034010157959
2016-12-12,-0.009924260404113538
2016-12-13,-0.006485705124226859
2016-12-14,-0.01958491311514532
2016-12-15,0.00786949269577586
2016-12-16,0.0
2016-12-19,0.0
2016-12-20,0.011411690557386667
2016-12-21,-0.013064164565515068
2016-12-22,-0.016847573141861694
2016-12-23,-0.016523716730111326
2016-12-27,-0.009334334009927114
2016-12-28,-0.01947218924266836
2016-12-29,-0.008968755382025906
2016-12-30,-0.0051711915803761554
2017-01-03,0.0285901429774309
2017-01-04,0.034744073532237296
2017-01-05,0.001831455000331994
2017-01-06,0.01950023014196245
2017-01-09,0.024507255071301692
2017-01-10,-0.001750438425206724
2017-01-11,0.008182288942897742
2017-01-12,-0.0011594117782406377
2017-01-13,0.0
2017-01-17,-0.01392934542907076
2017-01-18,0.008829078718605832
2017-01-19,-0.005834645490481294
2017-01-20,0.010563497188549542
2017-01-23,-0.0017423703724833706
2017-01-24,0.025014461115592468
2017-01-25,0.00397282363376128
2017-01-26,0.006218189235478011
2017-01-27,-0.0033702698648966356
2017-01-30,-0.011274118674478029
2017-01-31,-0.010262431398553096
2017-02-01,0.012672971647166742
2017-02-02,-0.0011377727196242304
2017-02-03,0.0028473908283208615
2017-02-06,-0.007950219278393011
2017-02-07,0.02690329075733988
2017-02-08,0.023968827353915145
2017-02-09,-0.0070770926389295274
2017-02-10,-0.0038375427223500402
2017-02-13,-0.009355864824329374
2017-02-14,0.0005555819847684607
2017-02-15,0.00943916221339891
2017-02-16,-0.0005550265424271172
2017-02-17,0.01332562071920651
2017-02-21,0.0010961829039057847
2017-02-22,-0.0016418790634306069
2017-02-23,-0.002741064742632471
2017-02-24,-0.01044527301045628
2017-02-27,0.006666388935680612
2017-02-28,-0.004967131692265037
2017-03-01,0.008319577374510834
2017-03-02,-0.004950619637453912
2017-03-03,0.0
2017-03-06,-0.002763734189135336
2017-03-07,-0.007205719707190417
2017-03-08,0.005582956143330042
2017-03-09,0.0005553347679632115
2017-03-10,0.010544117192078373
2017-03-13,0.0032945168432867433
2017-03-14,-0.0005471343969797315
2017-03-15,0.009310066618148705
2017-03-16,-0.004340961229017504
2017-03-17,-0.010354317837776406
2017-03-20,0.0049556526271170576
2017-03-21,-0.017533626577742933
2017-03-22,0.016173891992661726
2017-03-23,0.0010976293663156333
2017-03-24,-0.003837848131011512
2017-03-27,-0.02696760032515888
2017-03-28,0.009615428353020095
2017-03-29,-0.004482013467349666
2017-03-30,0.033765402973308545
2017-03-31,-0.007621257169036388
2017-04-03,-0.01590784875832396
2017-04-04,0.0055739245591373
2017-04-05,-0.019955732644256097
2017-04-06,0.0
2017-04-07,-0.013009199343952504
2017-04-10,0.025215336953505307
2017-04-11,-0.0005589381475195054
2017-04-12,-0.017338292294666324
2017-04-13,-0.017074352293179884
2017-04-17,0.002316080520941677
2017-04-18,-0.015597873815692664
2017-04-19,-0.010563071947426672
2017-04-20,0.021352005554791997
2017-04-21,-0.010452972007747752
2017-04-24,0.012910796849503914
2017-04-25,0.013325698631565297
2017-04-26,0.016008879606469906
2017-04-27,0.054023800779700704
2017-04-28,0.013347532762199688
2017-05-01,-0.004214713086532984
2017-05-02,-0.008465564168348427
2017-05-03,-0.007470669581276734
2017-05-04,-0.009767056502879345
2017-05-05,0.01863035483597253
2017-05-08,0.008068950256785223
2017-05-09,0.012272767339521762
2017-05-10,-0.007380080922607224
2017-05-11,-0.007434493965799982
2017-05-12,-0.01765638649562129
2017-05-15,0.009259187574150118
2017-05-16,0.0053965237976576486
2017-05-17,-0.03757353933151242
2017-05-18,0.011711857636508505
2017-05-19,0.01708947812392214
2017-05-22,0.02113783025160365
2017-05-23,-0.007430775801206435
2017-05-24,0.002139170463922646
2017-05-25,-0.005869874188907276
2017-05-26,0.002147092419768404
2017-05-30,-0.0032134500481953987
2017-05-31,-0.01020990695657542
2017-06-01,0.01845817653761128
2017-06-02,0.001599304025502457
2017-06-05,-0.015434183477857744
2017-06-06,0.0016221304507668677
2017-06-07,0.000539640757091675
2017-06-08,0.005393729348209364
2017-06-09,0.017167060641734677
2017-06-12,-0.01318539717092937
2017-06-13,0.021378772986178074
2017-06-14,-0.026687400317541354
2017-06-15,-0.009139831137465748
2017-06-16,-0.009223904488247059
2017-06-19,0.031762907285788344
2017-06-20,-0.011676982393760804
2017-06-21,-0.003759574167848334
2017-06-22,0.011860344802764544
2017-06-23,-0.01278657755299839
2017-06-26,-0.01619003629993565
2017-06-27,-0.0016455640123691495
2017-06-28,0.018681293714113645
2017-06-29,-0.006472661080337283
2017-06-30,0.009772127123355512
2017-07-03,-0.0032257750764382864
2017-07-05,-0.005933195214273268
2017-07-06,-0.005968374416691735
2017-07-07,0.01255424614391698
2017-07-10,0.016711992677248544
2017-07-11,0.005831839973488906
2017-07-12,0.010543507964027476
2017-07-13,-0.0005218492494920568
2017-07-14,0.004697521793382897
2017-07-17,0.009869901984564278
2017-07-18,-0.015946329894643507
2017-07-19,0.016204735960119176
2017-07-20,-0.0066874922380487645
2017-07-21,0.00362523517910196
2017-07-24,-0.004127890481825824
2017-07-25,0.008290224360083087
2017-07-26,-0.007708431785508396
2017-07-27,-0.003106723046821469
2017-07-28,0.0025971718639938857
2017-07-31,0.004145000590309644
2017-08-01,0.004128112740029222
2017-08-02,-0.005652916379380035
2017-08-03,0.011470612197833407
2017-08-04,0.00618552322151622
2017-08-07,-0.0010244006840419706
2017-08-08,0.0010254511569085523
2017-08-09,-0.02049184137636062
2017-08-10,-0.03242714682999226
2017-08-11,-0.008648206788910429
2017-08-14,0.016357805401106873
2017-08-15,-0.009656697580986862
2017-08-16,-0.004333586474732476
2017-08-17,-0.019042686722106184
2017-08-18,0.00610093972089687
2017-08-21,0.0
2017-08-22,0.02756359562409383
2017-08-23,-0.003755528731077429
2017-08-24,-0.013462556277437532
2017-08-25,0.006550288816080663
2017-08-28,0.011387858168560916
2017-08-29,-0.011259635041676486
2017-08-30,0.02765753350439204
2017-08-31,0.003165753000745619
2017-09-01,-0.0015779936145834395
2017-09-05,-0.033192601851303016
2017-09-06,-0.0016350982001239744
2017-09-07,-0.0032749696186993305
2017-09-08,-0.005476606839603271
2017-09-11,0.027532768162539023
2017-09-12,0.005359211305310252
2017-09-13,-0.009594588904933699
2017-09-14,0.006458396190797355
2017-09-15,0.012299416708096533
2017-09-18,0.0005282207340171485
2017-09-19,0.007919804233205596
2017-09-20,0.008381590961318741
2017-09-21,0.00311641694779885
2017-09-22,0.021750462024856754
2017-09-25,-0.0010133892677467449
2017-09-26,0.0045662857132335866
2017-09-27,0.005555227914209038
2017-09-28,0.0040183038312469055
2017-09-29,0.017008454355589064
2017-10-02,-0.004919084390449302
2017-10-03,0.0024719117485823006
2017-10-04,0.003944780027065553
2017-10-05,0.0068762135812898695
2017-10-06,-0.009756062510777985
2017-10-09,-0.004925827600766208
2017-10-10,0.002474630179328363
2017-10-11,-0.0004935777959569343
2017-10-12,-0.010375420386412704
2017-10-13,-0.005991290221125101
2017-10-16,0.014566123544642151
2017-10-17,-0.0009902325239283805
2017-10-18,0.001981793397139109
2017-10-19,0.006924035884249058
2017-10-20,0.0009823461832405567
2017-10-23,-0.0004907434370267083
2017-10-24,0.018654996224607867
2017-10-25,-0.011084600077653772
2017-10-26,-0.010721034122983197
2017-10-27,0.00246296638068233
2017-10-30,-0.014742119901987705
2017-10-31,0.0
2017-11-01,-0.006982636783851692
2017-11-02,-0.0005025426276664691
2017-11-03,0.014698851144376857
2017-11-06,0.0024977518541784427
2017-11-07,-0.0039861716258906554
2017-11-08,-0.011505671997292022
2017-11-09,-0.013158006076435802
2017-11-10,-0.012307422127397105
2017-11-13,-0.001558051084470824
2017-11-14,-0.0015599320775218084
2017-11-15,0.0010416162568418486
2017-11-16,0.017169610859154583
2017-11-17,0.0005114300945214811
2017-11-20,-0.0030673366251268153
2017-11-21,0.0
2017-11-22,0.0010255913756980206
2017-11-24,-0.0005123245220743922
2017-11-27,-0.001025391234163342
2017-11-28,0.007183477253009718
2017-11-29,0.007641480932633282
2017-11-30,0.0070776203427656
2017-12-01,-0.0020080415161707332
2017-12-04,0.0035214360338640116
2017-12-05,-0.018546473601543045
2017-12-06,-0.019918238196246274
2017-12-07,0.02449189373706462
2017-12-08,0.01678534521672681
2017-12-11,0.009504662545780862
2017-12-12,-0.003468980341081229
2017-12-13,-0.008453361795022984
2017-12-14,-0.0005013210760348441
2017-12-15,0.008529600265919424
2017-12-18,0.026368203786092836
2017-12-19,0.006786213847503886
2017-12-20,0.006740573468959399
2017-12-21,0.011478016848582184
2017-12-22,0.0014183207654550056
2017-12-26,-0.008970941870950822
2017-12-27,0.0038115581770830076
2017-12-28,0.0028477135719884306
2017-12-29,-0.0033127146761213755
2018-01-02,0.021367034760123804
2018-01-03,0.021385848059543022
2018-01-04,0.000910095353369389
2018-01-05,-0.003183640532459231
2018-01-08,0.005018538418154694
2018-01-09,0.029051428360613363
2018-01-10,0.007939997908684271
2018-01-11,0.007877543591356284
2018-01-12,0.002171021898528025
2018-01-16,-0.012564979017254396
2018-01-17,0.002632699017065754
2018-01-18,-0.013129208443308449
2018-01-19,0.009756189588729924
2018-01-22,0.01097915293877505
2018-01-23,0.032146342104772074
2018-01-24,0.009679887425187994
2018-01-25,0.01750741952334889
2018-01-26,-0.0004096049765790477
2018-01-29,-0.006147633236670114
2018-01-30,-0.0119589259999614
2018-01-31,0.005008459029183232
2018-02-01,0.009551165116453708
2018-02-02,-0.03414195131715125
2018-02-05,-0.06558771435548383
2018-02-06,0.005925204911608084
2018-02-07,0.005437269766912056
2018-02-08,-0.050022543504385175
2018-02-09,0.0052180139859241415
2018-02-12,0.016045729705390643
2018-02-13,-0.01300546000070979
2018-02-14,0.016000223903334332
2018-02-15,0.041222407503806124
2018-02-16,-0.0035857574111066715
2018-02-20,-0.016194306735397568
2018-02-21,0.0009146426967465704
2018-02-22,-0.005025122252737879
2018-02-23,0.008264352020581622
2018-02-26,0.004553801053186035
2018-02-27,-0.023572078573087407
2018-02-28,-0.0037141333368699847
2018-03-01,-0.0013977353945949789
2018-03-02,0.006066409298501441
2018-03-05,0.01948005955103671
2018-03-06,0.013649356565692328
2018-03-07,-0.004039724666304867
2018-03-08,-0.0031548470654564342
2018-03-09,0.02667268967196401
2018-03-12,-0.0008806268294557773
2018-03-13,-0.011899357309914649
2018-03-14,-0.013381104969870439
2018-03-15,-0.01627464904155773
2018-03-16,0.009650798553963336
2018-03-19,-0.015020661943226599
2018-03-20,0.0050834674468220875
2018-03-21,0.0027583899740704076
2018-03-22,-0.03392928910900184
2018-03-23,-0.021832026366632618
2018-03-26,0.004366549645093087
2018-03-27,-0.015941920157975242
2018-03-28,-0.008345357777439277
2018-03-29,0.0049503586321970605
2018-04-02,-0.02019715275308065
2018-04-03,-0.009049653335293395
2018-04-04,0.019786964213398095
2018-04-05,0.011442492472360621
2018-04-06,-0.01573993990636835
2018-04-09,0.0
2018-04-10,0.019989874266012952
2018-04-11,-0.00881919089200589
2018-04-12,0.01730108261296537
2018-04-13,-0.012147994852608535
2018-04-16,0.019183529621081163
2018-04-17,0.012548569417264233
2018-04-18,-0.00047677145826985345
2018-04-19,0.008583876275987112
2018-04-20,0.012765485805020127
2018-04-23,-0.0051352873189676185
2018-04-24,-0.007507849837089076
2018-04-25,-0.0189129012199587
2018-04-26,0.00674706742329878
2018-04-27,-0.001435974164330056
2018-04-30,0.003835308115571534
2018-05-01,0.0219673603256183
2018-05-02,0.004672965079185687
2018-05-03,0.02976716884996744
2018-05-04,0.038843838328025404
2018-05-07,-0.017826274375141504
2018-05-08,0.0035416841787354603
2018-05-09,0.009263218599228074
2018-05-10,-0.016171326624956794
2018-05-11,-0.013876389878545115
