Date,SYK
2015-04-27,-0.023426603986291705
2015-04-28,0.004966834218655736
2015-04-29,-0.008202190827542144
2015-04-30,-0.022052029030182663
2015-05-01,0.012575762429284598
2015-05-04,0.0024622303665085
2015-05-05,-0.007796412233943784
2015-05-06,-0.003660060232982376
2015-05-07,0.0005404561193524948
2015-05-08,0.021055922667483573
2015-05-11,-0.002114828598237972
2015-05-12,-0.013565335426731329
2015-05-13,-0.0018262145110875538
2015-05-14,0.02529316803789361
2015-05-15,0.0026243356206514523
2015-05-18,0.011307491296170591
2015-05-19,0.0009321256546643841
2015-05-20,0.001033960695811631
2015-05-21,-0.003926110628153734
2015-05-22,0.0004148568654711582
2015-05-26,-0.00943595025349575
2015-05-27,0.011095806915013107
2015-05-28,-0.003623391711978341
2015-05-29,-0.0011430209543131786
2015-06-01,-0.00010373748002090455
2015-06-02,-0.00010401632591638954
2015-06-03,-0.0007286368770693663
2015-06-04,-0.010412178119159288
2015-06-05,0.0016837157573290629
2015-06-08,-0.006092420920105757
2015-06-09,-0.004861873517940096
2015-06-10,0.01964759413119066
2015-06-11,0.00552016578658443
2015-06-12,-0.009011920248389482
2015-06-15,-0.010452715790169265
2015-06-16,0.005176136531692688
2015-06-17,-0.0006305746190196082
2015-06-18,0.02155611943064706
2015-06-19,-0.002779196572235798
2015-06-22,0.0053673946578203235
2015-06-23,-0.00800806521024433
2015-06-24,0.001035136317247387
2015-06-25,-0.0027915517063152873
2015-06-26,0.012850154555582582
2015-06-29,-0.02034086257032286
2015-06-30,0.0022022232788920793
2015-07-01,0.005231918193583152
2015-07-02,-0.003226849353681338
2015-07-06,0.002401717453207164
2015-07-07,0.009480067463585318
2015-07-08,-0.015273379205670845
2015-07-09,0.0025154873565029767
2015-07-10,0.007421952517040031
2015-07-13,0.013074411721632817
2015-07-14,0.0064530579504959995
2015-07-15,-0.007632682188924544
2015-07-16,0.006768375895232381
2015-07-17,0.0004071403880212543
2015-07-20,0.0017315160940190033
2015-07-21,0.006911656626170659
2015-07-22,-0.005249160376256445
2015-07-23,-0.002943159568564724
2015-07-24,0.027684610017900457
2015-07-27,-0.009408684066716688
2015-07-28,0.01589659639439045
2015-07-29,0.003641708448536285
2015-07-30,-0.0013730119232153726
2015-07-31,0.00422218580474909
2015-08-03,-0.007430901752321639
2015-08-04,-0.0002958560923590481
2015-08-05,0.01616068230487233
2015-08-06,-0.017455217218525942
2015-08-07,-0.0037507941389860466
2015-08-10,0.012383615584001584
2015-08-11,-0.0036204534009003364
2015-08-12,0.012865822685644401
2015-08-13,-0.001551398391372305
2015-08-14,0.006506814018359064
2015-08-17,0.00482444825343431
2015-08-18,0.001632260925057416
2015-08-19,0.0021091029391566707
2015-08-20,-0.019228711268512666
2015-08-21,-0.030725873614935506
2015-08-24,-0.03783839977316994
2015-08-25,-0.0012551994502258967
2015-08-26,0.03476787136024728
2015-08-27,0.022973801691118734
2015-08-28,-0.013751610570916672
2015-08-31,-0.010432489517587129
2015-09-01,-0.03233658042149945
2015-09-02,0.015084898559703408
2015-09-03,-0.002270210820558005
2015-09-04,-0.013860293854022654
2015-09-08,0.0338789102107484
2015-09-09,-0.012985954132775368
2015-09-10,0.010381244720109484
2015-09-11,0.013734007892259426
2015-09-14,-0.008931586684453374
2015-09-15,0.011036659450671449
2015-09-16,0.007511142555278294
2015-09-17,-0.0003971358913433809
2015-09-18,-0.013325423773532408
2015-09-21,0.003930327178776505
2015-09-22,-0.010540884506343273
2015-09-23,0.0003043641212621129
2015-09-24,-0.0037527398542812618
2015-09-25,-0.013439422911361465
2015-09-28,-0.04303260878781712
2015-09-29,0.008982941483926421
2015-09-30,0.009331708985037768
2015-10-01,0.008608039087952601
2015-10-02,0.0163312522480743
2015-10-05,0.004457541558587019
2015-10-06,-0.020332119927785386
2015-10-07,0.011377753435468652
2015-10-08,0.014062639776909469
2015-10-09,0.004109039299516004
2015-10-12,0.007774920602736879
2015-10-13,-0.009542469469136172
2015-10-14,-0.0068668716860043055
2015-10-15,0.018472829774300203
2015-10-16,0.01357796782514109
2015-10-19,0.004298455239983845
2015-10-20,-0.012442795890030944
2015-10-21,0.005846383296047808
2015-10-22,-0.01262666770473797
2015-10-23,-0.041510061072719484
2015-10-26,-0.005717881829057525
2015-10-27,-0.0006388425923277152
2015-10-28,0.020566450520348
2015-10-29,0.0008355442649676803
2015-10-30,-0.002399461384624768
2015-11-02,0.011398990440876888
2015-11-03,0.0009306854506281326
2015-11-04,0.007231610922540321
2015-11-05,0.0009230567918279142
2015-11-06,0.00010241873374972066
2015-11-09,-0.008094183430118695
2015-11-10,0.008160233859812793
2015-11-11,0.0003073121147294522
2015-11-12,-0.020690330495318432
2015-11-13,0.00020925788644010623
2015-11-16,0.01077069179685397
2015-11-17,-0.0005174618447987278
2015-11-18,0.004140337335579947
2015-11-19,-0.01649297458938548
2015-11-20,0.011215009909188778
2015-11-23,-0.004146179660419191
2015-11-24,0.005516076952224891
2015-11-25,0.006314184365108888
2015-11-27,0.008948815302820767
2015-11-30,-0.016617242724821235
2015-12-01,0.003420914267253883
2015-12-02,-0.00547587839792929
2015-12-03,-0.03822981370861889
2015-12-04,0.01901056343023244
2015-12-07,-0.0021197548970686153
2015-12-08,-0.006586114153695366
2015-12-09,-0.012830958883098154
2015-12-10,0.006607223670017426
2015-12-11,-0.007855610427944026
2015-12-14,-0.008568246420817216
2015-12-15,0.01126811390033211
2015-12-16,0.016118321573394434
2015-12-17,-0.012988133161504378
2015-12-18,-0.015640416587173855
2015-12-21,0.0017533916302019392
2015-12-22,0.014329174836176017
2015-12-23,0.014989962148715508
2015-12-24,0.002550031559392929
2015-12-28,-0.004345076590606123
2015-12-29,0.013251968587563168
2015-12-30,-0.005906530769844043
2015-12-31,-0.013899208747583325
2016-01-04,-0.03141819302414395
2016-01-05,0.009664345004671393
2016-01-06,-0.001539968389483115
2016-01-07,-0.025454799010519058
2016-01-08,-0.006218822692628301
2016-01-11,-0.004095995348903703
2016-01-12,0.013709471762253234
2016-01-13,0.006536599019543621
2016-01-14,0.018026982603364106
2016-01-15,0.002090075109300926
2016-01-19,0.004939043643414465
2016-01-20,-0.006116281142990898
2016-01-21,0.00978045087742263
2016-01-22,0.021983051977024326
2016-01-25,0.005323868918664765
2016-01-26,0.017053257061260485
2016-01-27,0.02686944574575434
2016-01-28,-0.013083228016325443
2016-01-29,0.018908806836159586
2016-02-01,0.00020148444003864618
2016-02-02,-0.0014114773319995333
2016-02-03,0.0006054430695681123
2016-02-04,0.0045415470163647775
2016-02-05,-0.02642143641686956
2016-02-08,-0.008771010318299521
2016-02-09,0.0060376364841137065
2016-02-10,0.015107787145206109
2016-02-11,-0.019775691823232355
2016-02-12,0.012167473948071938
2016-02-16,0.0007188184255231267
2016-02-17,-0.011395949533107963
2016-02-18,0.006750060577919159
2016-02-19,0.008046499296163523
2016-02-22,0.013508129249566236
2016-02-23,-0.0017166636264646096
2016-02-24,0.007079916209007386
2016-02-25,0.022396260963139847
2016-02-26,-0.0043221091879487306
2016-02-29,-0.014601606395414635
2016-03-01,0.010412608708629811
2016-03-02,0.005945422499353148
2016-03-03,0.013593434215823708
2016-03-04,0.005344757538302991
2016-03-07,-0.005896574874751814
2016-03-08,-0.0005831780270478815
2016-03-09,0.003307650593757261
2016-03-10,0.006109585076188306
2016-03-11,0.01204853010257767
2016-03-14,0.0018091577600127806
2016-03-15,-0.003232192961653335
2016-03-16,0.0033381014710911483
2016-03-17,-0.018060579627276696
2016-03-18,0.015972511660746758
2016-03-21,-0.0008576251592923301
2016-03-22,0.0007634288347029283
2016-03-23,0.006193827588768963
2016-03-24,-0.003504143926505776
2016-03-28,-0.0015208259925629797
2016-03-29,0.02092097566812301
2016-03-30,0.0016841226676718168
2016-03-31,0.002242274950516654
2016-04-01,0.01146410550286836
2016-04-04,0.007464064115882518
2016-04-05,-0.02094558411743419
2016-04-06,0.011117225370275152
2016-04-07,-0.002586983245522312
2016-04-08,0.005465461053562715
2016-04-11,-0.002671990114517686
2016-04-12,0.011085526287500702
2016-04-13,0.001553182845661194
2016-04-14,0.004378715629761221
2016-04-15,-0.0027246798172610998
2016-04-18,0.005373529143131162
2016-04-19,-0.0059788228526008735
2016-04-20,0.009113222892228379
2016-04-21,-0.012824014834554975
2016-04-22,0.0008231487514647196
2016-04-25,0.0008227811674395014
2016-04-26,0.000182724298714243
2016-04-27,0.004839840963074771
2016-04-28,-0.004362309906967954
2016-04-29,-0.005019777079721788
2016-05-02,0.008531141172887446
2016-05-03,-0.007004089157032878
2016-05-04,-0.005312290378023277
2016-05-05,0.014089582705630654
2016-05-06,0.009897964704493667
2016-05-09,0.0009893643898830629
2016-05-10,0.0038627735443879097
2016-05-11,-0.0024162087507424435
2016-05-12,0.0030498002454477646
2016-05-13,-0.008137841675218915
2016-05-16,0.012983280983075884
2016-05-17,-0.019670420608963957
2016-05-18,-0.002542274163591318
2016-05-19,-0.0033680896271436334
2016-05-20,0.006941359103952216
2016-05-23,0.0001811576403081272
2016-05-24,0.0126963132194724
2016-05-25,0.0017911171230993173
2016-05-26,-0.0025924537045898255
2016-05-27,0.0017026076564858883
2016-05-31,-0.005457210721946715
2016-06-01,0.004498031459345242
2016-06-02,0.008955627955808287
2016-06-03,0.007988372681751565
2016-06-06,-0.0002640396350097607
2016-06-07,-0.008279825033319255
2016-06-08,0.015099042200197532
2016-06-09,0.00909979556004914
2016-06-10,-0.006676456121475383
2016-06-13,-0.0010474561383744252
2016-06-14,0.008563256326934221
2016-06-15,-0.009357231463162918
2016-06-16,0.0024488908935691445
2016-06-17,-0.002093594567862289
2016-06-20,0.014950126659808882
2016-06-21,0.0031871216345555897
2016-06-22,0.0013739441986955203
2016-06-23,0.01509185146987102
2016-06-24,-0.015121120018358636
2016-06-27,-0.015524149834888812
2016-06-28,0.013635878009553126
2016-06-29,0.024577631737923156
2016-06-30,0.008585329670255604
2016-07-01,0.004840299947537652
2016-07-05,0.006643939936311627
2016-07-06,-0.0009901212648026902
2016-07-07,-0.0004955512882696134
2016-07-08,0.010410551819809877
2016-07-11,0.0029436490239476143
2016-07-12,0.0013861122896063893
2016-07-13,-0.0025236895933911097
2016-07-14,-0.0017141192517775572
2016-07-15,-0.001798998164103227
2016-07-18,-0.003767887412072235
2016-07-19,0.0011508080832460799
2016-07-20,0.0049278300194448565
2016-07-21,0.0016346011533892035
2016-07-22,-0.04512070644445154
2016-07-25,-0.009399398128884684
2016-07-26,0.004399232595371894
2016-07-27,-0.013827062010651536
2016-07-28,0.001132031730678218
2016-07-29,0.011482364756823182
2016-08-01,0.006364159971216088
2016-08-02,-0.0112802996681447
2016-08-03,-0.007605681796062136
2016-08-04,0.0002613059833560527
2016-08-05,0.00043507794644681574
2016-08-08,-0.0006960128469832849
2016-08-09,0.005486764488303875
2016-08-10,0.0006930622611891479
2016-08-11,0.0
2016-08-12,0.0003461451072999111
2016-08-15,-0.002941762717708185
2016-08-16,-0.015187025432905621
2016-08-17,-0.0029083066879160846
2016-08-18,0.005302881096636014
2016-08-19,0.000175669630161579
2016-08-22,0.003252320040688206
2016-08-23,-0.004643440399586862
2016-08-24,-0.008714046826094668
2016-08-25,0.006126693377125347
2016-08-26,0.00997292192021737
2016-08-29,0.016077943031595376
2016-08-30,-0.002923946064990135
2016-08-31,-0.0024148842953729543
2016-09-01,-0.0037176252968298407
2016-09-02,0.003210745213949595
2016-09-06,0.011159175956859224
2016-09-07,-0.014714601163243857
2016-09-08,-0.0026050455372125247
2016-09-09,-0.03769466701433566
2016-09-12,0.01954035644920049
2016-09-13,-0.019343304949600904
2016-09-14,0.0044336204771415755
2016-09-15,0.02243041442622129
2016-09-16,0.007224487812113933
2016-09-19,0.0008748542954777339
2016-09-20,0.001573243319134221
2016-09-21,0.016055792035395644
2016-09-22,0.017176488945485735
2016-09-23,-0.005741668502288522
2016-09-26,-0.013162293286677507
2016-09-27,0.013682114841618853
2016-09-28,-0.0009367246172833354
2016-09-29,-0.013724465157108345
2016-09-30,0.006136714262148901
2016-10-03,0.00034350367099689194
2016-10-04,-0.001631659758760673
2016-10-05,0.0034405539888548997
2016-10-06,-8.533154982703905e-05
2016-10-07,-0.0029151427846955125
2016-10-10,0.013240602035860194
2016-10-11,-0.03495969522916986
2016-10-12,0.0016706090862712575
2016-10-13,-0.002984338569653411
2016-10-14,0.0006161093762548919
2016-10-17,-0.0007037654298702734
2016-10-18,0.010918156395113288
2016-10-19,-0.004180734816010445
2016-10-20,0.0019244506943068007
2016-10-21,-0.007333275348851864
2016-10-24,0.00897036354376346
2016-10-25,-0.013422867483287693
2016-10-26,-0.029154742873170325
2016-10-27,-0.0015468918323376935
2016-10-28,0.04146909752762129
2016-10-31,0.009451455769203143
2016-11-01,-0.004854774775405191
2016-11-02,0.006185289284794004
2016-11-03,0.001298651666172379
2016-11-04,0.012970182473274638
2016-11-07,0.02159618509883887
2016-11-08,0.009776048081546085
2016-11-09,-0.03814642372103216
2016-11-10,-0.01901255506375321
2016-11-11,-0.032184298406125245
2016-11-14,-0.03334569050213687
2016-11-15,0.028684088138282382
2016-11-16,-0.003189337371260592
2016-11-17,0.01151851953478289
2016-11-18,0.007139483404703606
2016-11-21,0.0002694192547627594
2016-11-22,-0.006907826108994097
2016-11-23,0.009484961062314445
2016-11-25,0.009753745023532323
2016-11-28,0.0009751921343839065
2016-11-29,0.021779461164045166
2016-11-30,-0.0151630201144215
2016-12-01,-0.01680491936890549
2016-12-02,0.0029532088835519943
2016-12-05,-0.0006244300219413468
2016-12-06,0.005177960781799884
2016-12-07,0.00959218412967
2016-12-08,0.016187308177583626
2016-12-09,0.008570796562917593
2016-12-12,0.009270320576334257
2016-12-13,0.00042539300943933434
2016-12-14,-0.007651316620855164
2016-12-15,0.017904484112461372
2016-12-16,-0.0005888681419363717
2016-12-19,0.0005050314099375175
2016-12-20,0.005891936788368968
2016-12-21,-0.0009204133368546641
2016-12-22,0.00904523235845911
2016-12-23,0.0023238552605244767
2016-12-27,0.0007453211516086355
2016-12-28,-0.004525714813664816
2016-12-29,0.005338681169842818
2016-12-30,-0.005891145200837666
2017-01-03,-0.0031716262005484497
2017-01-04,0.005610008642654263
2017-01-05,-0.010990767256022882
2017-01-06,-0.0086716799864347
2017-01-09,0.010785764814017051
2017-01-10,0.02419726389198318
2017-01-11,0.014438314493298465
2017-01-12,-0.0032347402868189157
2017-01-13,-0.0027584929029795813
2017-01-17,-0.003009930316296261
2017-01-18,-0.0012239462768051101
2017-01-19,-0.0022059126014510877
2017-01-20,-0.003111377220204825
2017-01-23,-0.0027926358148145924
2017-01-24,0.000741000975142958
2017-01-25,-0.003209706944867441
2017-01-26,-0.0023118004344396814
2017-01-27,0.02035892154074248
2017-01-30,-0.006326484319563508
2017-01-31,0.008325799281928559
2017-02-01,-0.0033189901089537566
2017-02-02,0.002193080948014181
2017-02-03,-0.00024321787432735054
2017-02-06,-0.008349523504352141
2017-02-07,0.0014714044556898287
2017-02-08,-0.0008158659599931672
2017-02-09,0.007433659330197351
2017-02-10,-8.105071070529934e-05
2017-02-13,0.008271987194988117
2017-02-14,0.007479985827239188
2017-02-15,0.003991710106560076
2017-02-16,-7.95447747143907e-05
2017-02-17,0.004691716158467862
2017-02-21,0.006490672621539462
2017-02-22,0.0010223016730801504
2017-02-23,0.01084135148270593
2017-02-24,0.004663184601645609
2017-02-27,-0.005337810165955692
2017-02-28,-0.00015560042280571285
2017-03-01,0.019368620155580274
2017-03-02,-0.001984168336442771
2017-03-03,-0.004511048837912202
2017-03-06,-0.0039170261231383785
2017-03-07,-0.004240837665894559
2017-03-08,0.0015484782088412974
2017-03-09,0.0036339584281632753
2017-03-10,0.001463616666035339
2017-03-13,0.010615482060115644
2017-03-14,-0.0031207427134257726
2017-03-15,0.014201459980274223
2017-03-16,-0.010012446491534432
2017-03-17,0.008821303037483297
2017-03-20,-0.0005277257483303766
2017-03-21,-0.0015838236035654596
2017-03-22,0.0005288419822562229
2017-03-23,-0.006493297421954924
2017-03-24,0.006991859617802243
2017-03-27,-0.00015104879647498404
2017-03-28,0.001584892383132308
2017-03-29,-0.002835008180882892
2017-03-30,0.0003790082368759773
2017-03-31,-0.0022734410314839693
2017-04-03,0.0021268189799008574
2017-04-04,-0.0039413968524657506
2017-04-05,-0.001750472396853886
2017-04-06,-0.0025918602524364065
2017-04-07,0.0
2017-04-10,-0.0008406244365120052
2017-04-11,-0.0010704779779675544
2017-04-12,-0.0013787812724667114
2017-04-13,-0.003680588402323437
2017-04-17,0.008004324987511247
2017-04-18,-0.0004581541393764432
2017-04-19,0.006951377676103432
2017-04-20,0.007130957867877985
2017-04-21,0.0013556160120455907
2017-04-24,0.011358629287825828
2017-04-25,0.00847905854659925
2017-04-26,0.004424878781012165
2017-04-27,-0.006020773212881858
2017-04-28,0.007386844980145968
2017-05-01,-0.004399448542515394
2017-05-02,0.0029461926931935167
2017-05-03,-0.0033783191200326135
2017-05-04,-0.0053791166140494395
2017-05-05,0.007260564554524063
2017-05-08,-0.008164309531845992
2017-05-09,0.00014826200882023244
2017-05-10,-0.006154252358775092
2017-05-11,0.0059685001261051696
2017-05-12,-0.00014839688933854234
2017-05-15,0.008974884310987141
2017-05-16,-0.009262676259844338
2017-05-17,-0.009126254755458807
2017-05-18,0.009734630491915253
2017-05-19,0.014610032979907928
2017-05-22,0.013376260691525532
2017-05-23,0.009087995778544578
2017-05-24,0.0006437525232394492
2017-05-25,0.006142915018425343
2017-05-26,0.0029818207950012
2017-05-30,0.0050258267052198935
2017-05-31,0.006902364824326268
2017-06-01,0.01217126627786369
2017-06-02,-0.0015202115414183481
2017-06-05,-0.0017996327902874976
2017-06-06,-0.001178755395052744
2017-06-07,0.0027072175733067194
2017-06-08,-0.01391549037137152
2017-06-09,-0.003931578386943468
2017-06-12,-0.008811211139181152
2017-06-13,0.0039825409131277745
2017-06-14,0.005029147499812536
2017-06-15,-0.004651776007985831
2017-06-16,0.007151542933265587
2017-06-19,-0.006046039520018143
2017-06-20,-0.002829227952034996
2017-06-21,-0.0012769307031104127
2017-06-22,0.0029831167478511222
2017-06-23,-0.0007084631541797171
2017-06-26,-0.008574161630625188
2017-06-27,-0.0022870562049956966
2017-06-28,0.0045625810441156656
2017-06-29,-0.007081504269806693
2017-06-30,-0.00021569073307803333
2017-07-03,-0.004035534735349566
2017-07-05,0.010997366026958222
2017-07-06,-0.003363794189681135
2017-07-07,0.013283758394750489
2017-07-10,-0.003968383672173781
2017-07-11,-0.00042683990151048956
2017-07-12,0.027473418966113217
2017-07-13,-0.008035704810580024
2017-07-14,0.015363077820430782
2017-07-17,-0.004057371703142132
2017-07-18,0.0038669172397147733
2017-07-19,0.005847219706937912
2017-07-20,0.008069689501443378
2017-07-21,-0.008208437835769522
2017-07-24,0.004446073546278129
2017-07-25,-0.005311830932249517
2017-07-26,-0.002122466438934101
2017-07-27,-0.011663834424300745
2017-07-28,0.02603260248227568
2017-07-31,-0.004735862574247518
2017-08-01,0.0052342940613929745
2017-08-02,-0.01846218987522097
2017-08-03,0.008474728919847463
2017-08-04,0.001093058306151029
2017-08-07,0.0013647174015616326
2017-08-08,-0.004020367166903127
2017-08-09,-0.006569922518919635
2017-08-10,-0.008747098714143697
2017-08-11,0.0018760082691084978
2017-08-14,0.01262320409114781
2017-08-15,0.009863024885270466
2017-08-16,-0.0002034045930812134
2017-08-17,-0.013907074328269653
2017-08-18,-0.0073612490078025505
2017-08-21,0.005821858761731802
2017-08-22,0.0026183089556377492
2017-08-23,-0.049137487785192
2017-08-24,0.002963417624590292
2017-08-25,0.007998513969425414
2017-08-28,-0.002216120035232194
2017-08-29,-0.0011461942283208515
2017-08-30,-0.0005736950259697116
2017-08-31,0.014641146346806577
2017-09-01,-0.001980388814884604
2017-09-05,0.0036855002057138986
2017-09-06,-0.0034601884889056134
2017-09-07,0.007794934000886267
2017-09-08,0.0019685521078540713
2017-09-11,0.008350814853870459
2017-09-12,-0.0011133295809016008
2017-09-13,-0.0034833952552038028
2017-09-14,0.010207535090475561
2017-09-15,-0.004221679184650773
2017-09-18,0.004517339537924103
2017-09-19,-0.010309215398646598
2017-09-20,-0.0023069749292116137
2017-09-21,-0.014294848907029256
2017-09-22,0.0015640925173805442
2017-09-25,-0.005323414478538568
2017-09-26,0.006707674846201606
2017-09-27,-0.0007795963638350667
2017-09-28,-0.0023125004724933174
2017-09-29,0.01283697153887009
2017-10-02,0.01049134650071415
2017-10-03,0.0008363870716074917
2017-10-04,0.016291641512223398
2017-10-05,0.016030819899821358
2017-10-06,0.004652288947206484
2017-10-09,-0.020603981297854346
2017-10-10,-0.008497180689348904
2017-10-11,0.011887691685098511
2017-10-12,0.001024378368222223
2017-10-13,0.0008871730432606917
2017-10-16,0.004089918449484253
2017-10-17,0.010183936877445232
2017-10-18,-0.0010078815151762788
2017-10-19,0.004574834167845987
2017-10-20,0.007835415580329297
2017-10-23,-0.003787633081236308
2017-10-24,-0.001533814004427203
2017-10-25,0.003272859917270221
2017-10-26,-0.009055736683554638
2017-10-27,0.07337734558804665
2017-10-30,-0.027357069579649118
2017-10-31,-0.003217858360592296
2017-11-01,-0.0028410497873527785
2017-11-02,0.0038204313417273816
2017-11-03,0.007482627549241894
2017-11-06,-0.0033933567253102703
2017-11-07,0.003662281656081623
2017-11-08,0.001536146140367789
2017-11-09,0.0010226681537337523
2017-11-10,-0.013663762103157673
2017-11-13,0.008221404582282377
2017-11-14,0.0012838958634142639
2017-11-15,-0.007374239206561661
2017-11-16,0.010852736955266451
2017-11-17,-0.006901756933346492
2017-11-20,-0.0041829950009176775
2017-11-21,0.0063331939760311595
2017-11-22,-0.0060363116827570895
2017-11-24,-0.000775115312747876
2017-11-27,0.002909339694202151
2017-11-28,0.0042546533197083125
2017-11-29,-0.010784143838601934
2017-11-30,0.01232970926979271
2017-12-01,-0.0008339132379043823
2017-12-04,-0.02251825973963728
2017-12-05,-0.002166080716716756
2017-12-06,-0.0017759163337346395
2017-12-07,-0.004019685244807003
2017-12-08,0.005160624648114176
2017-12-11,0.005133910790391383
2017-12-12,0.006286578030341161
2017-12-13,-0.002343049548994336
2017-12-14,-0.01284935771620399
2017-12-15,0.01922791287286496
2017-12-18,0.008038641099520794
2017-12-19,-0.0014789765806642041
2017-12-20,-0.003091610383311405
2017-12-21,-0.00439303322871587
2017-12-22,0.00025920540078039345
2017-12-26,0.0004544073963177464
2017-12-27,0.009143015612607774
2017-12-28,0.003029518442265511
2017-12-29,-0.005012249838202143
2018-01-02,0.019762825146960816
2018-01-03,0.005635895727019058
2018-01-04,-0.000314581870348718
2018-01-05,0.014614830310586191
2018-01-08,0.013659773287698407
2018-01-09,-0.015190866440735196
2018-01-10,-0.007712028010945504
2018-01-11,-0.0058922069014814005
2018-01-12,-0.0023326565234234042
2018-01-16,0.00783641510918165
2018-01-17,0.005016829149338431
2018-01-18,6.22734004696035e-05
2018-01-19,0.0062390344196594505
2018-01-22,0.007688939193834399
2018-01-23,-0.0035691847550612943
2018-01-24,0.015746724525738554
2018-01-25,0.0064439077651805565
2018-01-26,0.020296219527301762
2018-01-29,-0.0009472701627830649
2018-01-30,-0.0017778524080405145
2018-01-31,-0.024161269945204622
2018-02-01,0.002433286505540311
2018-02-02,-0.01535368571827489
2018-02-05,-0.04838231371142854
2018-02-06,-0.0016839871464259248
2018-02-07,-0.0030491540251227356
2018-02-08,-0.03683208443972008
2018-02-09,0.021687716783512778
2018-02-12,0.01613536465247689
2018-02-13,0.005857225536197941
2018-02-14,0.010869313793648416
2018-02-15,0.014720926884474128
2018-02-16,0.008389027896923862
2018-02-20,-0.007067961301749692
2018-02-21,-0.005417661687625808
2018-02-22,0.006840652457198004
2018-02-23,0.017236950462418577
2018-02-26,0.025170162169952492
2018-02-27,-0.009953667370782071
2018-02-28,-0.011942458203211603
2018-03-01,-0.017698760964249716
2018-03-02,0.0094797366887589
2018-03-05,0.010821061750292849
2018-03-06,0.0011687068035701742
2018-03-07,0.0015978871680100148
2018-03-08,0.0022086951912287933
2018-03-09,0.018732534666208167
2018-03-12,0.00889401185669314
2018-03-13,-0.0046462316861585196
2018-03-14,-0.0043682079482110225
2018-03-15,0.00042090050025578307
2018-03-16,0.006368127720134398
2018-03-19,-0.008835407714359644
2018-03-20,0.002891205459814472
2018-03-21,-0.010689841226419694
2018-03-22,-0.023796765679943377
2018-03-23,-0.020147529800122133
2018-03-26,0.017959799092099216
2018-03-27,-0.011596166778506278
2018-03-28,-0.0006322438298024258
2018-03-29,0.01867406589712406
2018-04-02,-0.02902017528971823
2018-04-03,0.018175805775502818
2018-04-04,-0.001634476595616663
2018-04-05,0.007807358572862633
2018-04-06,-0.030611722058467072
2018-04-09,0.012115576823802598
2018-04-10,0.021203821672783008
2018-04-11,-0.015775370998625582
2018-04-12,0.004497842346668612
2018-04-13,-0.0013241709542898272
2018-04-16,0.02342876955606421
2018-04-17,0.009811346115953912
2018-04-18,0.006477245087990857
2018-04-19,-0.007042817271183277
2018-04-20,0.004280040017536679
2018-04-23,0.015403383457551323
2018-04-24,-0.012411461903683807
2018-04-25,0.004067949851261687
2018-04-26,0.016507524633661896
2018-04-27,0.015227866310159488
2018-04-30,-0.007324038774300212
