Date,CPT
2015-01-05,-0.0039871114622713755
2015-01-06,0.008939965081893542
2015-01-07,0.027505296199105578
2015-01-08,-0.010424507624425927
2015-01-09,0.010014270322164842
2015-01-12,0.013649285853766013
2015-01-13,-0.016895714663678008
2015-01-14,0.007882729348936746
2015-01-15,0.010897134404726394
2015-01-16,0.00583401336493794
2015-01-20,-0.009078490899432579
2015-01-21,0.010179490019852633
2015-01-22,0.010202813135280042
2015-01-23,-0.00635924230772722
2015-01-26,0.015434783968905519
2015-01-27,-0.0018535154750481952
2015-01-28,-0.011266203673809594
2015-01-29,-0.005885674441222677
2015-01-30,-0.029474536823138053
2015-02-02,-0.0049322092724165545
2015-02-03,0.011477797979094317
2015-02-04,-0.007221136534908301
2015-02-05,0.0035070046669491983
2015-02-06,-0.02679275089848221
2015-02-09,-0.0021280046880435277
2015-02-10,0.0018661849667269692
2015-02-11,-0.002394508321804656
2015-02-12,0.017068977890454473
2015-02-13,-0.01350458457486925
2015-02-17,-0.002524973032955846
2015-02-18,0.0102595565163357
2015-02-19,-0.01925617765043719
2015-02-20,0.017616765049270455
2015-02-23,-0.0055501422584191
2015-02-24,-0.025913863464547715
2015-02-25,-0.0058661117558208575
2015-02-26,-0.006861673374343069
2015-02-27,0.005803777119626652
2015-03-02,0.004533100063146778
2015-03-03,0.00013716719026657387
2015-03-04,-0.006974034206999824
2015-03-05,0.012943895527671057
2015-03-06,-0.003941900405191268
2015-03-09,0.019243555314427008
2015-03-10,0.008302157394414866
2015-03-11,-0.008233799098346428
2015-03-12,0.012721149120499264
2015-03-13,0.0
2015-03-16,0.01348647544514825
2015-03-17,-0.00013040151253795873
2015-03-18,0.016962633449029818
2015-03-19,-0.0010267542916608807
2015-03-20,0.03532012518622296
2015-03-23,-0.0017367184091724441
2015-03-24,-0.010811571153807154
2015-03-25,-0.014824098604890645
2015-03-26,-0.004973355458248507
2015-03-27,0.001939938442283573
2015-03-30,0.016133240311739128
2015-03-31,-0.007621260692046383
2015-04-01,-0.00639988589469076
2015-04-02,0.011465004409307644
2015-04-06,0.007513899901037124
2015-04-07,-0.0077105859786876785
2015-04-08,0.004840654260346522
2015-04-09,-0.027002984858394363
2015-04-10,-0.0015635603411592314
2015-04-13,-0.007960569900342551
2015-04-14,0.007892652101306519
2015-04-15,-0.010049253298292649
2015-04-16,0.005668663152940789
2015-04-17,-0.004063366809640145
2015-04-20,0.0009213912828938131
2015-04-21,0.009336969194746692
2015-04-22,0.009771734102976826
2015-04-23,-0.000774068173844733
2015-04-24,-0.0021952833276772665
2015-04-27,0.0049177833479121524
2015-04-28,-0.002575340297412021
2015-04-29,-0.0151070017259467
2015-04-30,-0.01573105457365731
2015-05-01,-0.0014650426273995487
2015-05-04,0.007069281075858136
2015-05-05,-0.02728465729087426
2015-05-06,0.005718645016320911
2015-05-07,0.016247321578526153
2015-05-08,0.00932562009811888
2015-05-11,-0.016499372078323638
2015-05-12,0.005771219612556999
2015-05-13,-0.013077607533075408
2015-05-14,0.014738433639111426
2015-05-15,0.014656353942384515
2015-05-18,-0.010242475056706835
2015-05-19,0.0059702531818703886
2015-05-20,0.0006596742395861277
2015-05-21,-0.0036908719904050757
2015-05-22,-0.0007937022584860731
2015-05-26,-0.00781127683251126
2015-05-27,0.010674711688878569
2015-05-28,0.0038290434822907393
2015-05-29,-0.013810341758240696
2015-06-01,0.013603923546475327
2015-06-02,-0.013421340654322766
2015-06-03,-0.018004687178767687
2015-06-04,0.00013599789438534238
2015-06-05,-0.0008151051133113985
2015-06-08,-0.0001357815595056655
2015-06-09,-0.007340070989661607
2015-06-10,0.010132917792993634
2015-06-11,0.012877726999609873
2015-06-12,0.0058886348898139484
2015-06-15,-0.005055691883385616
2015-06-16,0.01364000216620087
2015-06-17,0.004749244875984271
2015-06-18,0.020615009272592744
2015-06-19,-0.01183635427661589
2015-06-22,-0.006639646163576374
2015-06-23,-0.010222561903167504
2015-06-24,-0.006356178864992623
2015-06-25,-0.004397547231491994
2015-06-26,0.00999856769075258
2015-06-29,-0.008695756246038355
2015-06-30,0.002429159266087222
2015-07-01,0.02154009281321745
2015-07-02,0.006589608088607202
2015-07-06,0.002880042855886389
2015-07-07,0.007441221446266688
2015-07-08,-0.003757802111205355
2015-07-09,0.004292334871647485
2015-07-10,0.004533202432127403
2015-07-13,-0.00012884023332271344
2015-07-14,0.0039974640742643786
2015-07-15,0.001926746628121201
2015-07-16,0.00448649557834635
2015-07-17,0.0010207731207516613
2015-07-20,0.005736782700418219
2015-07-21,-0.005577177655827992
2015-07-22,0.005990736080129233
2015-07-23,-0.008362765708596731
2015-07-24,0.008689242150524468
2015-07-27,-0.00025374594229232716
2015-07-28,-0.003801095106087393
2015-07-29,0.0
2015-07-30,0.0010176837946236361
2015-07-31,0.011816651969818626
2015-08-03,0.001506810820237181
2015-08-04,-0.007272326018299191
2015-08-05,-0.0040422422380307355
2015-08-06,0.001902698765265276
2015-08-07,0.00784797174846985
2015-08-10,0.001381987744434321
2015-08-11,0.0016301830293288244
2015-08-12,0.0028798823782059113
2015-08-13,-0.0011237049905920005
2015-08-14,0.0015000526087467492
2015-08-17,0.007863129425367266
2015-08-18,0.006563651385228075
2015-08-19,-0.01316443740442197
2015-08-20,-0.01508534395024741
2015-08-21,-0.019493900584190982
2015-08-24,-0.060676383806188006
2015-08-25,-0.01772944727510284
2015-08-26,0.013012435604440986
2015-08-27,0.018646284269532076
2015-08-28,0.002847328751535594
2015-08-31,-0.026094863828705295
2015-09-01,-0.017631663331819203
2015-09-02,0.005228702040478872
2015-09-03,-0.0005622649945110636
2015-09-04,-0.02264714295279846
2015-09-08,0.018710319002824605
2015-09-09,-0.01879053611249515
2015-09-10,0.0050395571696943975
2015-09-11,0.01332376541995739
2015-09-14,-0.002686180287746698
2015-09-15,0.014459748369429759
2015-09-16,0.010760447804087248
2015-09-17,0.005115362080011732
2015-09-18,0.002475937564673014
2015-09-21,0.004527608918351245
2015-09-22,-0.008195429883860239
2015-09-23,0.0067488254725154295
2015-09-24,-0.013953818453652844
2015-09-25,0.004716964194411366
2015-09-28,-0.007390025807635592
2015-09-29,0.029217869923637396
2015-09-30,0.008598341308998725
2015-10-01,0.0029768760520954007
2015-10-02,0.007150737443057054
2015-10-05,0.009377000007912306
2015-10-06,-0.007299272232149767
2015-10-07,0.0169783532756147
2015-10-08,0.011437076521062961
2015-10-09,-0.0018197701181391635
2015-10-12,0.007161389226652215
2015-10-13,-0.006334463961898851
2015-10-14,-0.007155796530131431
2015-10-15,0.014545595276431067
2015-10-16,0.00258335871612414
2015-10-19,0.01829434850598588
2015-10-20,-0.003668964031420474
2015-10-21,-0.0024127169671005477
2015-10-22,0.004964422853836359
2015-10-23,-0.010639864126836818
2015-10-26,-0.007041354761678331
2015-10-27,0.0002579198455527898
2015-10-28,-0.011214321878396216
2015-10-29,-0.004301671229672621
2015-10-30,-0.03390961788146174
2015-11-02,0.03076311525286579
2015-11-03,-0.002366763854462439
2015-11-04,-0.0052715039321299395
2015-11-05,0.011394035821216786
2015-11-06,-0.030783762935660652
2015-11-09,-0.005811480941449787
2015-11-10,0.021615301149804145
2015-11-11,0.005588826558485804
2015-11-12,-0.007807593110300104
2015-11-13,-0.008535274865413611
2015-11-16,0.011837250787767095
2015-11-17,0.005051961936459293
2015-11-18,0.001851583095807685
2015-11-19,0.003961249018755275
2015-11-20,0.005391875129568291
2015-11-23,0.0009158262057054056
2015-11-24,-0.007056951445619464
2015-11-25,0.011186895273722186
2015-11-27,0.011583801534764238
2015-11-30,-0.0172410418443385
2015-12-01,0.020817023582559102
2015-12-02,-0.016416492217763645
2015-12-03,-0.018385697924990674
2015-12-04,0.0280282918766519
2015-12-07,-0.015376485828896058
2015-12-08,0.0028872422328445335
2015-12-09,-0.008898630424653664
2015-12-10,-0.014919333776226895
2015-12-11,0.003886960366372705
2015-12-14,-0.002136116119370479
2015-12-15,0.006888257128994324
2015-12-16,0.014486836489560728
2015-12-17,-0.003966932666443546
2015-12-18,-0.008628556299807522
2015-12-21,0.015934836445088862
2015-12-22,-0.004217761979288692
2015-12-23,0.015089589597707898
2015-12-24,-0.004433800910181973
2015-12-28,0.006548917116191877
2015-12-29,0.007807555048732873
2015-12-30,-0.0005167943923068963
2015-12-31,-0.00839656421796764
2016-01-04,-0.01263709731064
2016-01-05,0.01860393705839858
2016-01-06,-0.00349728277909811
2016-01-07,-0.013388781903772573
2016-01-08,-0.01725965777995153
2016-01-11,0.005362992157101232
2016-01-12,-0.005201002217580908
2016-01-13,-0.010589727208378474
2016-01-14,-0.008806171783993566
2016-01-15,-0.012575193038787957
2016-01-19,0.014811466255384875
2016-01-20,-0.0376481733977756
2016-01-21,0.0005667908301631996
2016-01-22,0.022099827705297725
2016-01-25,-0.006930370752342041
2016-01-26,0.02972811789459806
2016-01-27,-0.0013555419354607245
2016-01-28,0.0005430127046093247
2016-01-29,0.034997224260992166
2016-02-01,-0.0007865499381800589
2016-02-02,-0.008525855014633432
2016-02-03,0.01322967251587448
2016-02-04,0.008355863782202322
2016-02-05,-0.042729241024714426
2016-02-08,-0.01758450001474643
2016-02-09,0.0002758875427655294
2016-02-10,-0.00041326128803942375
2016-02-11,-0.01693718765501806
2016-02-12,0.004481823689263864
2016-02-16,0.02607754924459238
2016-02-17,-0.002310340310817116
2016-02-18,0.0036779142123803954
2016-02-19,0.0021714514666661966
2016-02-22,0.00934465487774383
2016-02-23,-0.0026832099183667912
2016-02-24,-0.006726814897704214
2016-02-25,0.005823955278722481
2016-02-26,0.0002691627766537863
2016-02-29,0.00619294231233547
2016-03-01,0.02702724460408601
2016-03-02,0.021756003372711552
2016-03-03,0.010072733758072161
2016-03-04,-0.0010100078222475828
2016-03-07,-0.0010110289694151842
2016-03-08,-0.00012595668430614992
2016-03-09,0.0021503318999649412
2016-03-10,-0.00593295108886438
2016-03-11,0.00558718113856016
2016-03-14,0.00214687978532746
2016-03-15,0.004913772146457385
2016-03-16,0.005392119913238291
2016-03-17,0.02170161114266911
2016-03-18,0.005492738352601556
2016-03-21,-0.007769525542724809
2016-03-22,0.004527126388137459
2016-03-23,-0.000974375903896374
2016-03-24,-0.005730411805458635
2016-03-28,0.008828797996841997
2016-03-29,0.02428866959958942
2016-03-30,0.00023942250375008634
2016-03-31,0.006824953313963711
2016-04-01,-0.0030920199204241827
2016-04-04,0.002862999668607369
2016-04-05,-0.013084615128373778
2016-04-06,0.005423561210363248
2016-04-07,-0.008870605529900155
2016-04-08,0.0026610246029665774
2016-04-11,-0.006875599341946148
2016-04-12,0.002186221390675147
2016-04-13,-0.007393019710763893
2016-04-14,-0.02222236766550134
2016-04-15,0.02172801485836895
2016-04-18,0.00427789755160024
2016-04-19,0.00048699498400495145
2016-04-20,-0.017637856088113524
2016-04-21,-0.008048650318050354
2016-04-22,0.015104134732729868
2016-04-25,0.015371143417123978
2016-04-26,0.0008485103902942104
2016-04-27,-0.007260662681495056
2016-04-28,0.0028034578624929196
2016-04-29,-0.018719201735307167
2016-05-02,0.019447852802302545
2016-05-03,-0.007533308388456894
2016-05-04,0.019098971684492705
2016-05-05,0.009730609747379049
2016-05-06,0.019274781192171186
2016-05-09,0.005368827739543391
2016-05-10,0.003831399375882949
2016-05-11,-0.010293755467098542
2016-05-12,0.012387798913920722
2016-05-13,-0.007849593992831472
2016-05-16,0.009889510641619248
2016-05-17,-0.0115206018593349
2016-05-18,-0.00559433649530805
2016-05-19,-0.019808258986597882
2016-05-20,0.010523122713692157
2016-05-23,-0.004023285113715636
2016-05-24,0.010336035022753487
2016-05-25,-0.004350938298503082
2016-05-26,0.0025982885443325276
2016-05-27,0.004005405661047234
2016-05-31,-0.00023475519166438197
2016-06-01,-0.0130269655703118
2016-06-02,-0.0013077871283126985
2016-06-03,-0.022978892946578067
2016-06-06,-0.02096025690427228
2016-06-07,0.009833422429966099
2016-06-08,-0.007026074377889158
2016-06-09,0.0031030542913306203
2016-06-10,0.0
2016-06-13,0.00990030184589985
2016-06-14,0.002817960930307173
2016-06-15,0.016617980207463967
2016-06-16,0.007451818095696616
2016-06-17,-0.01037939291990686
2016-06-20,0.005907284008375591
2016-06-21,-0.00012009231637954976
2016-06-22,0.009589133329561461
2016-06-23,0.009735337753905782
2016-06-24,-0.006584548828977965
2016-06-27,0.009823915432589203
2016-06-28,0.014071158103796888
2016-06-29,0.016790979670423978
2016-06-30,0.013990715342416138
2016-07-01,0.004410512852570436
2016-07-05,0.011597801338173008
2016-07-06,0.00166981771589092
2016-07-07,-0.002666953281656226
2016-07-08,0.004568422250619486
2016-07-11,0.00144163755209048
2016-07-12,-0.004208680919297492
2016-07-13,0.0025581924872211115
2016-07-14,-0.019525011656436164
2016-07-15,-0.00803355052346777
2016-07-18,0.002851316171180951
2016-07-19,0.008644387265490883
2016-07-20,0.0023683849496438647
2016-07-21,0.007424374620893515
2016-07-22,0.0003353477811982586
2016-07-25,-0.004353581008453844
2016-07-26,-0.013566584990736263
2016-07-27,-0.018413313707517864
2016-07-28,0.005210498567312261
2016-07-29,0.03202407174858979
2016-08-01,-0.00022324343604385177
2016-08-02,-0.019314475693869237
2016-08-03,-0.009676652214963277
2016-08-04,-0.010116296651131562
2016-08-05,0.0013938448446313423
2016-08-08,0.010900906542568478
2016-08-09,0.003212175292496955
2016-08-10,-0.009262270125686922
2016-08-11,-0.007733262546832265
2016-08-12,0.00860743802669206
2016-08-15,0.020413166619084322
2016-08-16,-0.02124771037735751
2016-08-17,0.0045033296667453815
2016-08-18,-0.0009193517084011837
2016-08-19,-0.006213876501372284
2016-08-22,0.002894861543863758
2016-08-23,0.0
2016-08-24,-0.009120623846214593
2016-08-25,0.008971615257115095
2016-08-26,-0.004849787799089289
2016-08-29,0.01183559932670697
2016-08-30,0.0006882106634664709
2016-08-31,0.0058441210261173104
2016-09-01,0.013330766137000127
2016-09-02,0.007307976865378096
2016-09-06,0.005022886537022986
2016-09-07,0.006996812235485761
2016-09-08,-0.023932831384898212
2016-09-09,-0.03627080097204549
2016-09-12,0.01770396357004378
2016-09-13,-0.035829700490157435
2016-09-14,0.00967866317412569
2016-09-15,0.00508895028265921
2016-09-16,-0.002237210441285664
2016-09-19,0.03150825739069196
2016-09-20,0.0033175433643177765
2016-09-21,0.007789028149737476
2016-09-22,0.02128425831651848
2016-09-23,0.006869090498253572
2016-09-26,0.009366418004291832
2016-09-27,-0.007102709265743634
2016-09-28,0.005935789521553492
2016-09-29,-0.018627802880570643
2016-09-30,-0.01273262004388409
2016-10-03,-0.02173420477067478
2016-10-04,-0.01123024448440646
2016-10-05,-0.027531064472406386
2016-10-06,-0.011171745821941248
2016-10-07,-0.005007156598348272
2016-10-10,0.007096860960150941
2016-10-11,-0.015758894761555453
2016-10-12,0.008070616815299525
2016-10-13,0.005036252778032324
2016-10-14,0.0
2016-10-17,0.0011560445992846446
2016-10-18,0.0007704846932212739
2016-10-19,0.006539782023443186
2016-10-20,-0.00050927461662853
2016-10-21,0.0038237875112381303
2016-10-24,0.006095469341202975
2016-10-25,0.0001262585756263146
2016-10-26,0.00454299229771471
2016-10-27,-0.025628291092175792
2016-10-28,0.023207846981901037
2016-10-31,0.026210071357167797
2016-11-01,-0.011542660532166682
2016-11-02,0.002856927214650584
2016-11-03,0.006441623213283121
2016-11-04,0.006153714454405712
2016-11-07,-0.004770733412600481
2016-11-08,0.01020215928659507
2016-11-09,-0.02591607783460137
2016-11-10,-0.029977442625363615
2016-11-11,-0.00321915771245207
2016-11-14,0.013047707986412638
2016-11-15,-0.02499374414563227
2016-11-16,0.01177052748851004
2016-11-17,-0.011116615848115852
2016-11-18,-0.005882186988658833
2016-11-21,-0.0006574211217382775
2016-11-22,0.022631281194801067
2016-11-23,0.0
2016-11-25,0.007977226724643849
2016-11-28,0.0047233357279037325
2016-11-29,0.006987369999623239
2016-11-30,-0.006938885439671139
2016-12-01,-0.002922352592600319
2016-12-02,0.003695252846397157
2016-12-05,-0.0024120136067433684
2016-12-06,-0.009544339283532821
2016-12-07,0.00565340175634943
2016-12-08,0.014181564325752571
2016-12-09,0.0028976225964953972
2016-12-12,0.01670593948987298
2016-12-13,0.004942131392100757
2016-12-14,-0.009678654948956256
2016-12-15,0.003758765272622755
2016-12-16,0.021470849762432964
2016-12-19,0.0061099842996339415
2016-12-20,0.003644084429710759
2016-12-21,-0.015006574402229744
2016-12-22,0.016955112323626897
2016-12-23,0.004953347488786619
2016-12-27,-0.0018032101416909363
2016-12-28,-0.0040946232369915014
2016-12-29,0.0073767873919941
2016-12-30,0.009243701568365292
2017-01-03,-0.00011927887092633149
2017-01-04,0.014513973749007869
2017-01-05,-0.0009383149427486526
2017-01-06,-0.004694791564695433
2017-01-09,-0.009316099166331915
2017-01-10,-0.01571220750601543
2017-01-11,-0.005683855680620242
2017-01-12,-0.0017027939810947412
2017-01-13,-0.0014622212490268405
2017-01-17,0.007686759229097229
2017-01-18,0.00351144129590919
2017-01-19,-0.003499154221275891
2017-01-20,0.004722352936845642
2017-01-23,-0.001566841173330058
2017-01-24,0.004707410773010068
2017-01-25,-0.004324863365375187
2017-01-26,0.004826086520583361
2017-01-27,-0.005523483307010135
2017-01-30,-0.006399635453270713
2017-01-31,0.015554971677788965
2017-02-01,-0.023931868017931568
2017-02-02,0.029912733226264088
2017-02-03,-0.004047219918008493
2017-02-06,0.009083582378073052
2017-02-07,-0.003672215680555424
2017-02-08,-0.023418442679434825
2017-02-09,0.0007303026308720373
2017-02-10,-0.0010947777891393562
2017-02-13,-0.005480011612599478
2017-02-14,-0.0035506256063588815
2017-02-15,-0.006020860502742864
2017-02-16,0.012115037544012885
2017-02-17,0.0024424406730398918
2017-02-21,0.011697533726393816
2017-02-22,-0.0031313691469300187
2017-02-23,0.012806575306774315
2017-02-24,0.004891137303210336
2017-02-27,0.008309692122502321
2017-02-28,-0.003414290650305629
2017-03-01,-0.010868595756764798
2017-03-02,-0.013256804279814127
2017-03-03,-0.010893205300637088
2017-03-06,-0.004649856637016003
2017-03-07,-0.0036881868940508156
2017-03-08,-0.014067054418329339
2017-03-09,-0.010513610179537336
2017-03-10,0.004300747918540626
2017-03-13,-0.0039042771487308725
2017-03-14,0.004551669375757239
2017-03-15,0.023914570801660595
2017-03-16,-0.0007376090615914821
2017-03-17,0.008241987197567857
2017-03-20,-0.009882746519820684
2017-03-21,0.000369963254687633
2017-03-22,-0.0006163149695316283
2017-03-23,0.007395718797301054
2017-03-24,0.0017130029946863523
2017-03-27,-0.010504605408400258
2017-03-28,-0.002468932865817286
2017-03-29,0.005371268451057398
2017-03-30,0.0003725910916301256
2017-03-31,-0.0007450293295291344
2017-04-03,0.000869744960704466
2017-04-04,0.005091503498990457
2017-04-05,0.0029649631964367984
2017-04-06,0.0012320120550799452
2017-04-07,-0.00504421244082609
2017-04-10,0.004698448603793093
2017-04-11,0.006153951094000298
2017-04-12,-0.002813446846358536
2017-04-13,-0.0040482583879939416
2017-04-17,0.015519539363397117
2017-04-18,0.0014553617718358058
2017-04-19,-0.0039965958167066384
2017-04-20,-0.0008513476344109705
2017-04-21,-0.003042463442327503
2017-04-24,0.005371322084148034
2017-04-25,0.020762375514036924
2017-04-26,-0.0019030503622244899
2017-04-27,-0.014301587180034492
2017-04-28,-0.004593685386599766
2017-05-01,0.0006071879763853705
2017-05-02,-0.0033991765218979175
2017-05-03,-0.004141217301553035
2017-05-04,-0.00012230881465258303
2017-05-05,0.007461995961718815
2017-05-08,-0.011049076850186856
2017-05-09,0.0011050303317852173
2017-05-10,0.006745071346280218
2017-05-11,-0.00475062287561534
2017-05-12,0.0036717732027962136
2017-05-15,-0.0040246215744571545
2017-05-16,-0.006611831358530829
2017-05-17,0.004190729260648451
2017-05-18,0.009206121237231635
2017-05-19,0.000850821890282516
2017-05-22,0.002916689238355641
2017-05-23,0.004968240015664316
2017-05-24,0.00795747170161909
2017-05-25,0.003348970790916894
2017-05-26,-0.007868119995832146
2017-05-30,-0.0007207368502774036
2017-05-31,0.0018034435479310496
2017-06-01,-0.00228045038488367
