Date,TDY
2015-06-02,0.004022798954820939
2015-06-03,0.011726736311637787
2015-06-04,-0.019800979875730707
2015-06-05,0.015273899991030904
2015-06-08,0.004561790024960821
2015-06-09,0.003671471047516528
2015-06-10,0.012610754934778257
2015-06-11,0.014354924154289739
2015-06-12,-0.006185530005544337
2015-06-15,-0.004620877589013528
2015-06-16,0.007863516605046028
2015-06-17,-0.0015040048584857857
2015-06-18,0.0145923122251026
2015-06-19,-0.004639510212253173
2015-06-22,0.002144153669538351
2015-06-23,-0.0003721015397892824
2015-06-24,-0.004001491800104784
2015-06-25,0.001121206651879758
2015-06-26,0.00027996993812107185
2015-06-29,-0.011102840436815975
2015-06-30,-0.004528688906626943
2015-07-01,0.009856894080852552
2015-07-02,0.004223340547663712
2015-07-06,0.006915867885696647
2015-07-07,-0.0082606219351683
2015-07-08,-0.0064576024507743135
2015-07-09,0.005745977391810708
2015-07-10,0.011988446651080231
2015-07-13,0.014900514251539043
2015-07-14,0.01659675026486518
2015-07-15,-0.01022611217002678
2015-07-16,0.0014500966777215574
2015-07-17,-0.007511328787825233
2015-07-20,-0.010212411196197535
2015-07-21,-0.028742539464456596
2015-07-22,-0.006734317389903266
2015-07-23,0.010026694137926562
2015-07-24,-0.014748961029640073
2015-07-27,-0.014777861328633346
2015-07-28,0.009739943682033347
2015-07-29,0.012732706840344443
2015-07-30,-0.012286893435326962
2015-07-31,-0.00028928428331442824
2015-08-03,-0.010031840782253276
2015-08-04,0.0026308514049184772
2015-08-05,0.008163229596059418
2015-08-06,-0.002988216357984075
2015-08-07,-0.0012568621583138873
2015-08-10,0.022265201882045282
2015-08-11,-0.014772704366809775
2015-08-12,-0.009227211418924353
2015-08-13,-0.0012612037301432677
2015-08-14,0.01262751908979065
2015-08-17,0.007769760753896904
2015-08-18,-0.004949520799069074
2015-08-19,-0.006504690063330432
2015-08-20,-0.02715193219961476
2015-08-21,-0.016726073100683636
2015-08-24,-0.03965772393079625
2015-08-25,-0.012682178675439304
2015-08-26,0.022505337741643983
2015-08-27,0.02688957615750831
2015-08-28,-0.0030330910994874616
2015-08-31,-0.0070986405426378685
2015-09-01,-0.03625781757713942
2015-09-02,0.01261130175613534
2015-09-03,0.002721030858524376
2015-09-04,-0.0006262139664189315
2015-09-08,0.029451693940723
2015-09-09,-0.00882624276428512
2015-09-10,0.0008188519299245911
2015-09-11,0.0024544678540161513
2015-09-14,-0.017751458104060314
2015-09-15,0.009867102094739622
2015-09-16,0.0023654810202438092
2015-09-17,-0.011799728469955695
2015-09-18,-0.026892289518696155
2015-09-21,0.006722121694539673
2015-09-22,-0.010598834299655913
2015-09-23,-0.007605774998159065
2015-09-24,-0.005397236650412474
2015-09-25,-0.002821816127119292
2015-09-28,-0.015346060893165592
2015-09-29,-0.0067425732521375625
2015-09-30,0.00489653281123581
2015-10-01,-0.007862754040664055
2015-10-02,0.007366934803972436
2015-10-05,-0.004432149871234414
2015-10-06,-0.03828597518565924
2015-10-07,-0.004513447546744986
2015-10-08,0.0061614325665533265
2015-10-09,0.007856733462725973
2015-10-12,-0.0020635136793385467
2015-10-13,-0.019069541687693925
2015-10-14,-0.016395380441338037
2015-10-15,0.004524406387399482
2015-10-16,-0.009126517096055609
2015-10-19,-0.001554991097974856
2015-10-20,0.003474313062013179
2015-10-21,0.006685739545265967
2015-10-22,0.025853893655903182
2015-10-23,0.004739926729588229
2015-10-26,-0.011736327574286332
2015-10-27,0.005355676886034555
2015-10-28,0.02651998790959631
2015-10-29,0.004399812639145573
2015-10-30,0.0022464852339549868
2015-11-02,0.006275888574762023
2015-11-03,0.017819339100200393
2015-11-04,-0.004267418670019341
2015-11-05,0.0008791410006010469
2015-11-06,0.008563886293543321
2015-11-09,-0.011539272279019519
2015-11-10,-0.0003304670449658653
2015-11-11,-0.01784725324556069
2015-11-12,-0.022209796108178748
2015-11-13,-0.005850573793147351
2015-11-16,0.01811677392659372
2015-11-17,-0.0005667352358077471
2015-11-18,0.009866213921196465
2015-11-19,0.017855095827076894
2015-11-20,0.013239154416623267
2015-11-23,0.002722125544084575
2015-11-24,0.009338697410694818
2015-11-25,0.000537956464760958
2015-11-27,-0.004516109343497998
2015-11-30,-0.0007560995186839392
2015-12-01,0.007782955400247982
2015-12-02,-0.008366474102817878
2015-12-03,-0.01719844662386283
2015-12-04,0.013757428919250803
2015-12-07,-0.008576711652291125
2015-12-08,-0.02343407136224207
2015-12-09,-0.020520316492401713
2015-12-10,0.00789928395488948
2015-12-11,-0.013630219958631118
2015-12-14,-0.0018424233010363444
2015-12-15,0.013267207220005517
2015-12-16,0.018672428048026823
2015-12-17,-0.014418250787157083
2015-12-18,-0.012928094643945287
2015-12-21,0.010914486882464214
2015-12-22,0.01352429219567286
2015-12-23,0.00392462965825735
2015-12-24,-0.01764773654191143
2015-12-28,0.013530443237042444
2015-12-29,0.006730967895774542
2015-12-30,-0.005683023389527309
2015-12-31,-0.005939777975478733
2016-01-04,-0.012175808780358288
2016-01-05,-0.0011413615656331588
2016-01-06,-0.009712048751414515
2016-01-07,-0.025729730871715817
2016-01-08,-0.020132692189538615
2016-01-11,0.011602599821833204
2016-01-12,0.004301082717770965
2016-01-13,-0.06019507144366376
2016-01-14,0.0015190221086334166
2016-01-15,-0.018832222465113957
2016-01-19,-0.00798654050139369
2016-01-20,-0.005194150302337386
2016-01-21,0.003263281529934048
2016-01-22,0.02276867012884609
2016-01-25,-0.021244093066771996
2016-01-26,0.018975812817065174
2016-01-27,-0.01492344574201454
2016-01-28,0.008027904832815791
2016-01-29,0.04367375199126222
2016-02-01,-0.007015380859375031
2016-02-02,-0.044868650630753626
2016-02-03,0.008305209056901575
2016-02-04,0.03989712001637025
2016-02-05,-0.025742595946714353
2016-02-08,-0.006351625917766168
2016-02-09,-0.0028125954649678153
2016-02-10,0.01679484049479174
2016-02-11,-0.022695693831454977
2016-02-12,0.0183201926178449
2016-02-16,0.03433420846312796
2016-02-17,0.008819221289636747
2016-02-18,-0.002064086543048793
2016-02-19,0.0055967766249986894
2016-02-22,0.011494215737488211
2016-02-23,-0.005263095933523476
2016-02-24,-0.0018037700730315631
2016-02-25,0.0037344603134090715
2016-02-26,0.01368218187498682
2016-02-29,0.008524759987068142
2016-03-01,0.013853020673258776
2016-03-02,0.012274172662137373
2016-03-03,-0.010523886847576325
2016-03-04,0.011213886944544837
2016-03-07,0.031896660301714785
2016-03-08,-0.022047478906110807
2016-03-09,-0.022431129521228943
2016-03-10,-0.009502835625496697
2016-03-11,0.019889983900344133
2016-03-14,-0.01640473024221334
2016-03-15,-0.01107997401343086
2016-03-16,0.0022408590559579444
2016-03-17,0.027653546496704706
2016-03-18,0.011908861716724672
2016-03-21,-0.000565837390558932
2016-03-22,-0.0023777070334949357
2016-03-23,0.003064313258382745
2016-03-24,-0.017198423741834
2016-03-28,-0.005180715462584917
2016-03-29,0.024765644010576793
2016-03-30,-0.000451732514384684
2016-03-31,-0.004180349538491002
2016-04-01,0.0091898974835809
2016-04-04,-0.02417081473016125
2016-04-05,-0.008294944647338265
2016-04-06,0.015450764437308306
2016-04-07,-0.003203368000918916
2016-04-08,-0.00034429909609223763
2016-04-11,0.00390360474444984
2016-04-12,0.015096061962129426
2016-04-13,0.02568723213635682
2016-04-14,-0.005272444553015454
2016-04-15,-0.00828180234341036
2016-04-18,0.008128308393030803
2016-04-19,0.006958220091092704
2016-04-20,-0.0025227128678105837
2016-04-21,0.0028589674494836625
2016-04-22,0.008771963580347819
2016-04-25,-0.004347842672596802
2016-04-26,0.03307858984465928
2016-04-27,0.014477467889100648
2016-04-28,-0.018645842870076534
2016-04-29,-0.013374399198334497
2016-05-02,0.00613232612736514
2016-05-03,-0.011227496364983325
2016-05-04,-0.005407159007239759
2016-05-05,0.023812138875053845
2016-05-06,-0.0025489112556251747
2016-05-09,-0.0026618399156087547
2016-05-10,0.01708122670436385
2016-05-11,-0.015009975391658159
2016-05-12,0.0006394414996802045
2016-05-13,-0.010969102902655514
2016-05-16,0.020674040186953402
2016-05-17,-0.019094815287603373
2016-05-18,0.007743531569305961
2016-05-19,-0.007684030040110867
2016-05-20,0.015272081282834415
2016-05-23,-0.00656782559915603
2016-05-24,0.024312207389367346
2016-05-25,0.0026025401452618446
2016-05-26,0.013082776120556971
2016-05-27,0.01035156440903462
2016-05-31,-0.004564866801361256
2016-06-01,0.009171522990617076
2016-06-02,0.0005049283285285533
2016-06-03,-0.005551100540910792
2016-06-06,0.019892409507311193
2016-06-07,0.0017912260822197101
2016-06-08,0.002980064142390715
2016-06-09,-0.006734676606464651
2016-06-10,-0.013062095389720252
2016-06-13,0.0032329731660067917
2016-06-14,0.000402752113833893
2016-06-15,-0.0020132570526973925
2016-06-16,0.0008069581556104932
2016-06-17,-0.0041322682631032
2016-06-20,0.01396624751452058
2016-06-21,-0.007585608520919385
2016-06-22,-0.005632078415719333
2016-06-23,0.02134116063251046
2016-06-24,-0.056644890379778046
2016-06-27,-0.024249476550344484
2016-06-28,0.015922575637713265
2016-06-29,0.019485294206758264
2016-06-30,0.028877184020257518
2016-07-01,-0.0015144020318760276
2016-07-05,-0.016380209520604816
2016-07-06,0.0
2016-07-07,0.0034951066154569332
2016-07-08,0.03984838434953475
2016-07-11,0.007782493339593577
2016-07-12,0.020918859489825525
2016-07-13,-0.01847951225641309
2016-07-14,0.002438786409035165
2016-07-15,0.012650792091653207
2016-07-18,-0.00019216455444515113
2016-07-19,-0.004613642375141058
2016-07-20,0.003669417649392104
2016-07-21,-0.009620934928914693
2016-07-22,0.01243441566873349
2016-07-25,0.002878482238049429
2016-07-26,0.010141649655885265
2016-07-27,-0.001420738049606518
2016-07-28,-0.008346744293566744
2016-07-29,0.004304131373572551
2016-08-01,0.0032380603608630487
2016-08-02,-0.013480142569879172
2016-08-03,0.0052925621771438
2016-08-04,0.008232034079665773
2016-08-05,0.01034839379988739
2016-08-08,-0.006295791960846175
2016-08-09,0.0020803897938830307
2016-08-10,-0.0017929832897758402
2016-08-11,0.007373783213254548
2016-08-12,-0.010135080953491027
2016-08-15,0.010049274979702316
2016-08-16,-0.00882300012510373
2016-08-17,0.002083344923125452
2016-08-18,0.01937254826752821
2016-08-19,0.0013905060968317784
2016-08-22,0.002314386296697224
2016-08-23,-0.004802776939032083
2016-08-24,-0.0032482456994996634
2016-08-25,0.0010242142345320282
2016-08-26,0.001953298114593549
2016-08-29,0.004363175040632994
2016-08-30,0.00018482893627114194
2016-08-31,-0.009888177653424979
2016-09-01,0.004946787215943216
2016-09-02,0.014860207126692115
2016-09-06,-0.004301213560423567
2016-09-07,0.005606623099646102
2016-09-08,-0.010602354659376534
2016-09-09,-0.03362586041245674
2016-09-12,0.01768471908352165
2016-09-13,-0.024891992754726755
2016-09-14,-0.0017339399808210532
2016-09-15,0.01756247942739564
2016-09-16,-0.015931724549981485
2016-09-19,0.01830973872355668
2016-09-20,0.005962003347489864
2016-09-21,0.017121351294205
2016-09-22,0.022567469016170127
2016-09-23,-0.014923968278942157
2016-09-26,-0.007161935382091755
2016-09-27,0.00018500206204619118
2016-09-28,0.0069348126622128525
2016-09-29,-0.02075300371500366
2016-09-30,0.012096782847999199
2016-10-03,-0.005651816998302306
2016-10-04,-0.0037271853057804227
2016-10-05,0.006359898211944381
2016-10-06,-0.0009293538618881936
2016-10-07,-0.020651174146075535
2016-10-10,0.003989344356146729
2016-10-11,-0.029044463419686695
2016-10-12,0.007697563448010758
2016-10-13,-0.005124722381362634
2016-10-14,0.0035961001922142355
2016-10-17,0.008037906105842874
2016-10-18,0.009895344845126663
2016-10-19,0.005232071993844789
2016-10-20,-0.0018926559260693532
2016-10-21,-0.0031288691308928307
2016-10-24,0.011888910093745597
2016-10-25,-0.00648559493716272
2016-10-26,0.004635813692634327
2016-10-27,-0.0025426524743694667
2016-10-28,0.00387088056266216
2016-10-31,0.012696308199694029
2016-11-01,-0.020802357516912617
2016-11-02,-0.02304628460651026
2016-11-03,0.007572068373179253
2016-11-04,-0.009153141624980932
2016-11-07,0.03588100518092596
2016-11-08,-0.006007691701699458
2016-11-09,0.06799506081540363
2016-11-10,0.03678489518807759
2016-11-11,0.014925373134328401
2016-11-14,0.010672240698037072
2016-11-15,-0.006984255103818948
2016-11-16,0.008038173675120053
2016-11-17,-0.0023257644382125298
2016-11-18,0.003496779342361478
2016-11-21,0.009790096383693436
2016-11-22,0.016021728636143706
2016-11-23,0.0035581012371144194
2016-11-25,0.007010497641250613
2016-11-28,-0.0013603118131133574
2016-11-29,-0.0059295310502289755
2016-11-30,0.006529140770018982
2016-12-01,0.0005605805500483729
2016-12-02,-0.00384187087845389
2016-12-05,0.009802356015406133
2016-12-06,0.01217376492347011
2016-12-07,0.0072321814712765775
2016-12-08,0.005931432747005916
2016-12-09,-0.01156022865098405
2016-12-12,-0.00792780317216324
2016-12-13,-0.0036395212176124625
2016-12-14,-0.019375863062758736
2016-12-15,0.011822812452254583
2016-12-16,-0.015606218454330412
2016-12-19,0.00853661017689289
2016-12-20,0.004836746951717208
2016-12-21,-0.008664274511304026
2016-12-22,0.0016994342072613744
2016-12-23,0.0017773567852055194
2016-12-27,0.001209689724829932
2016-12-28,-0.009826832103975613
2016-12-29,0.006507793457836142
2016-12-30,-0.005899970396248122
2017-01-03,0.008130081300812941
2017-01-04,0.0005645136679373053
2017-01-05,-0.005722568600137423
2017-01-06,-0.00607976650688391
2017-01-09,-0.012233912344286835
2017-01-10,0.013458816325682132
2017-01-11,0.0021998067228305995
2017-01-12,-0.0032517804969706132
2017-01-13,0.01345731602369482
2017-01-17,-0.022452928275895068
2017-01-18,0.0110315001599115
2017-01-19,0.0025242667058955615
2017-01-20,-0.00048737156148204175
2017-01-23,-0.005281926778642143
2017-01-24,0.007924136608851828
2017-01-25,0.00624091659589987
2017-01-26,-0.011276693585759445
2017-01-27,-0.0006517460778385775
2017-01-30,-0.005298781573174094
2017-01-31,0.006966121348143117
2017-02-01,0.0014649654199734297
2017-02-02,0.046241383992594365
2017-02-03,0.011496004850004793
2017-02-06,-0.01466751377825748
2017-02-07,0.0009351969407738192
2017-02-08,-0.004671734633211577
2017-02-09,0.006727689885259958
2017-02-10,0.01530811394303977
2017-02-13,0.0031379431395828217
2017-02-14,0.0003051291973601433
2017-02-15,0.009381402805378025
2017-02-16,0.0034003095110661796
2017-02-17,0.00896153702517366
2017-02-21,0.005224637785969932
2017-02-22,-0.014924224949095843
2017-02-23,-0.00957265613920999
2017-02-24,0.0030442098466805234
2017-02-27,0.015629723147918106
2017-02-28,-0.018302681436359713
2017-03-01,0.029145435844463163
2017-03-02,-0.02351381104262862
2017-03-03,0.0038619549829894684
2017-03-06,-0.005054034779493954
2017-03-07,-0.004473058113661943
2017-03-08,-0.014545759634616462
2017-03-09,-0.007264198044469317
2017-03-10,0.008485102607214579
2017-03-13,0.006792663861782122
2017-03-14,-0.005366840355363833
2017-03-15,0.016495794805565955
2017-03-16,-0.005384025793336744
2017-03-17,0.002287305911721882
2017-03-20,-0.012779612420277586
2017-03-21,-0.03575280808515957
2017-03-22,-0.007751328315759642
2017-03-23,0.00982524956667219
2017-03-24,-0.003828022409087639
2017-03-27,-0.0013610262857707278
2017-03-28,0.01843837655240055
2017-03-29,-0.00708439483149359
2017-03-30,0.0076105841851734635
2017-03-31,-0.005035400451076755
2017-04-03,-0.0034793803937349654
2017-04-04,-0.002301168813344523
2017-04-05,-0.00954429766640541
2017-04-06,0.011322602392442871
2017-04-07,0.005796376952419857
2017-04-10,-0.008052393288156434
2017-04-11,0.012733772023007628
2017-04-12,-0.024597227924699205
2017-04-13,-0.01740254281591902
2017-04-17,0.023368305145256008
2017-04-18,0.00048077228717291476
2017-04-19,-0.001441501571366799
2017-04-20,0.017403144810788085
2017-04-21,0.004493139619122122
2017-04-24,0.03437179033923354
2017-04-25,0.014111225588368193
2017-04-26,0.0044138276799026155
2017-04-27,0.004022110584060767
2017-04-28,0.00022254286808398582
2017-05-01,-0.0020025533545513508
2017-05-02,-0.0002972152709456166
2017-05-03,-0.009069292164398779
2017-05-04,0.017929477381335435
2017-05-05,0.0005158233043729421
2017-05-08,-0.0020624542621263675
2017-05-09,-0.012917036132178428
2017-05-10,-0.003439702907157116
2017-05-11,-0.006828270675589776
2017-05-12,-0.011257218844765826
2017-05-15,0.008023252777060064
2017-05-16,-0.002804693164971561
2017-05-17,-0.03572789409809074
2017-05-18,-0.006306625399971844
2017-05-19,0.014359361481733002
2017-05-22,0.009385241220975171
2017-05-23,-0.0007747624873553072
2017-05-24,-0.00023273911696153338
2017-05-25,0.01628795643226688
2017-05-26,0.002442244731740928
2017-05-30,-0.010354020153449883
2017-05-31,0.011693122158932479
2017-06-01,0.0141434163793146
2017-06-02,0.0035240401732798965
2017-06-05,-0.019874504893096168
2017-06-06,-0.009986260342546904
2017-06-07,-0.013397938706357304
2017-06-08,0.023179591879509243
2017-06-09,0.01464529427580108
2017-06-12,-0.015035332549707792
2017-06-13,-0.002671394383316983
2017-06-14,-0.0051274062779052
2017-06-15,0.012538499098557754
2017-06-16,-0.005014082182075108
2017-06-19,0.012521946815017726
2017-06-20,-0.024809541293946635
2017-06-21,-0.009279401013508215
2017-06-22,-0.009132049746607862
2017-06-23,-0.012524587444762814
2017-06-26,0.007019761081153764
2017-06-27,-0.021546271124294414
2017-06-28,0.017891894218985405
2017-06-29,-0.007874059227959695
2017-06-30,0.023328553085975257
2017-07-03,0.0036035963883587208
2017-07-05,0.024744345904633258
2017-07-06,-0.014092063686150569
2017-07-07,0.02951408128244104
2017-07-10,-0.003977476767706434
2017-07-11,0.00241103121222519
2017-07-12,0.013680151954791553
2017-07-13,-0.0087498734185808
2017-07-14,0.00523647700018226
2017-07-17,0.009673967448523557
2017-07-18,-0.00950761612447426
2017-07-19,0.015700577572248298
2017-07-20,-0.007545778602907505
2017-07-21,0.0036908540303723925
2017-07-24,0.004854038804030569
2017-07-25,0.005708839577118319
2017-07-26,-0.009533494823382949
2017-07-27,-0.001102198005482391
2017-07-28,0.007870594690973842
2017-07-31,-0.004962836909697788
2017-08-01,0.0036673024309084035
2017-08-02,0.013081033271163722
2017-08-03,0.06405532216153298
2017-08-04,0.005355627241144356
2017-08-07,-0.007889400842001182
2017-08-08,-0.0022429268001283864
2017-08-09,0.002179782416740661
2017-08-10,-0.014545945219368916
2017-08-11,-0.0014484167558727057
2017-08-14,0.016508940520236548
2017-08-15,-0.001223212354517389
2017-08-16,0.002109113944787522
2017-08-17,-0.02226898587010584
2017-08-18,-0.00048602227692162714
2017-08-21,-0.0029178696805725046
2017-08-22,0.009963716786591803
2017-08-23,-0.0034494654054979534
2017-08-24,0.0074766483480208645
2017-08-25,-0.0015117241980930896
2017-08-28,0.0006193403028194044
2017-08-29,0.015130758592724058
2017-08-30,0.007858999697512026
2017-08-31,0.00873892914602159
2017-09-01,0.0032653971820353345
2017-09-05,-0.010959874605290909
2017-09-06,-0.001880448561277559
2017-09-07,0.002691489492770094
2017-09-08,0.013488085151044382
2017-09-11,0.017281339015076114
2017-09-12,0.006313468006746703
2017-09-13,-0.0007114715084232115
2017-09-14,0.0012944786293993538
2017-09-15,0.003102752016857835
2017-09-18,0.019783525384183598
2017-09-19,0.0037282548997827902
2017-09-20,0.008562079084026841
2017-09-21,0.0034956152887735126
2017-09-22,0.0016795489032530586
2017-09-25,-0.0036018247249050006
2017-09-26,-0.0071050134704344625
2017-09-27,0.007846337449978646
2017-09-28,-0.006726468905560057
2017-09-29,-0.001881132805335306
2017-10-02,0.024437836583902195
2017-10-03,-0.00018405615219152516
2017-10-04,-0.002944036722920318
2017-10-05,0.0027681899298748203
2017-10-06,6.140583990132953e-05
2017-10-09,0.0036804737394300346
2017-10-10,0.005011657185489238
2017-10-11,-0.010824609297431342
2017-10-12,0.014324368490085337
2017-10-13,-0.012243191740148318
2017-10-16,-0.0062588468111968165
2017-10-17,-0.0025933817651107027
2017-10-18,0.009471917234317395
2017-10-19,0.0032503298615984555
2017-10-20,0.011186514285842275
2017-10-23,0.004412983530525105
2017-10-24,0.008847434695778311
2017-10-25,-0.0002385949606122928
2017-10-26,-0.000537035069264169
2017-10-27,0.004358443510641852
2017-10-30,0.003923455340149706
2017-10-31,0.006395084082358338
2017-11-01,-0.0005884096232355862
2017-11-02,0.04845164075100983
2017-11-03,0.024201233349549822
2017-11-06,0.005975940971238769
2017-11-07,0.00414188502961399
2017-11-08,0.006784260515603879
2017-11-09,-0.027870610075176883
2017-11-10,0.0016636336090034565
2017-11-13,-0.006975639326602834
2017-11-14,-0.0023972385989101674
2017-11-15,-0.002906025848698701
2017-11-16,0.014964679948136217
2017-11-17,-0.008780144514023314
2017-11-20,0.0016713261936367463
2017-11-21,0.028921005895340857
2017-11-22,-0.00643244562922296
2017-11-24,0.0072357426076932185
2017-11-27,-0.007237746258551336
2017-11-28,0.008161044478207202
2017-11-29,-0.009660056748201362
2017-11-30,0.0148766337967845
2017-12-01,-0.014765893035269206
2017-12-04,-0.008556364255366655
2017-12-05,-0.013192578719441017
2017-12-06,0.0049576613662378755
2017-12-07,-0.0019400592894568414
2017-12-08,0.0028879500139487035
2017-12-11,-0.017886785329424004
2017-12-12,0.0058640724575209635
2017-12-13,0.027131545234880816
2017-12-14,-0.012552546555629984
2017-12-15,0.01895765253645232
2017-12-18,-0.00688871918125622
2017-12-19,-0.001856990249009427
2017-12-20,-0.005307804217253742
2017-12-21,-0.0025855496966624703
2017-12-22,-0.0003860353338048794
2017-12-26,0.0032553317149004446
2017-12-27,0.011164267496312386
2017-12-28,-0.014957032475094945
2017-12-29,0.00022082317927241135
2018-01-02,0.017609729775807326
2018-01-03,-0.0013561896765027504
2018-01-04,0.016459334236366807
2018-01-05,-0.004328760045587132
2018-01-08,0.012184017509565104
2018-01-09,0.001643851710593669
2018-01-10,-0.0073587770349932136
2018-01-11,0.006399983723958336
2018-01-12,0.024271340249734763
2018-01-16,-0.0010347524291458576
2018-01-17,-0.0125336551998938
2018-01-18,-0.00015734175349135793
2018-01-19,0.006819429049314207
2018-01-22,-0.004637104275577619
2018-01-23,0.0050251609485210125
2018-01-24,0.01463540395100904
2018-01-25,0.012525037071941636
2018-01-26,0.008314318832184808
2018-01-29,0.0030167736203776663
2018-01-30,-0.025364743486140262
2018-01-31,-0.01805274206170948
2018-02-01,0.005656829255251683
2018-02-02,-0.010312477747599247
2018-02-05,-0.04546889377636232
2018-02-06,-0.012790865926581518
2018-02-07,0.011336975354490297
2018-02-08,-0.030537295770764805
2018-02-09,0.019708400330276765
2018-02-12,0.00653557223227752
2018-02-13,0.011432363231492992
2018-02-14,0.022112476155264016
2018-02-15,0.030223346144010232
2018-02-16,0.008285114415869987
2018-02-20,0.005633056009770598
2018-02-21,-0.01408083810031635
2018-02-22,-0.015585120656971818
2018-02-23,0.006777500662714209
2018-02-26,0.005522262833324465
2018-02-27,-0.019404815453173074
2018-02-28,-0.00816086416771844
2018-03-01,-0.015703136417679397
2018-03-02,0.010107666043020824
2018-03-05,0.0221764968435898
2018-03-06,0.0034924525189476974
2018-03-07,-0.002214712984059619
2018-03-08,0.00850861748211118
2018-03-09,0.018078902243561012
2018-03-12,-0.006948765246026389
2018-03-13,-0.0036800470742320845
2018-03-14,-0.013734259561351547
2018-03-15,0.007226474859982179
2018-03-16,-0.00209475728136721
2018-03-19,0.0007347120829508391
2018-03-20,0.009491832478998985
2018-03-21,0.003064916040990351
2018-03-22,-0.03604532387529158
2018-03-23,-0.012034628670290815
2018-03-26,0.03328073923269592
2018-03-27,-0.020893644205438378
2018-03-28,-0.013169194993863709
2018-03-29,0.019499983127979403
2018-04-02,-0.019447557970069917
2018-04-03,0.011987124518470615
2018-04-04,0.004738087024475313
2018-04-05,0.020631295701855734
2018-04-06,-0.025674678238328585
2018-04-09,0.0030715743004408047
2018-04-10,0.018427033124622794
2018-04-11,0.0035870266893975877
2018-04-12,0.02044677734375
2018-04-13,-0.0035025892547597692
2018-04-16,0.018143256409720587
2018-04-17,0.001015367553448332
2018-04-18,-0.003905281125991422
2018-04-19,0.010285154456397771
2018-04-20,-0.0004031943946828376
2018-04-23,0.0026721729811569617
2018-04-24,-0.019661027300856948
2018-04-25,-0.008052971225647187
2018-04-26,-0.001499525761663234
2018-04-27,-0.013878859916418795
2018-04-30,-0.01748766864339657
2018-05-01,-0.034421949689792064
