Date,WRB
2015-10-06,0.003872955935840805
2015-10-07,0.008634658566381681
2015-10-08,0.014389832970773231
2015-10-09,-0.0023342149412075575
2015-10-12,0.004859614405866353
2015-10-13,-0.009851187528489014
2015-10-14,-0.011215765937556466
2015-10-15,0.016648493079059135
2015-10-16,0.0034191260864846473
2015-10-19,-0.0008969334578113886
2015-10-20,0.005385001814570467
2015-10-21,-0.012676209511848002
2015-10-22,0.001084999686624455
2015-10-23,0.002167431589608304
2015-10-26,0.0012618579679153363
2015-10-27,0.021422040649710983
2015-10-28,0.005992458242610521
2015-10-29,-0.004730206072522614
2015-10-30,-0.017250528273103582
2015-11-02,0.0010746996535215825
2015-11-03,-0.008051558715819307
2015-11-04,-0.006674067126694716
2015-11-05,0.005810954691669368
2015-11-06,0.002708127857467657
2015-11-09,-0.010082736583548524
2015-11-10,0.004910806898186237
2015-11-11,-0.0034388573867798478
2015-11-12,-0.01979658585842803
2015-11-13,-0.010932172124522244
2015-11-16,0.00974172935156159
2015-11-17,-0.013729137366911282
2015-11-18,0.018810859550413284
2015-11-19,0.006093217541334406
2015-11-20,0.0036704031623824296
2015-11-23,0.014993817012713961
2015-11-24,0.003783023859848411
2015-11-25,-0.0010769640723842233
2015-11-27,0.002520850338217695
2015-11-30,-0.0003592567440601213
2015-12-01,0.012576505192525733
2015-12-02,0.004613141882255478
2015-12-03,-0.0109504491980712
2015-12-04,0.017142949222453296
2015-12-07,-0.01123592133738427
2015-12-08,-0.012428842498047099
2015-12-09,-0.017440031710448056
2015-12-10,-0.0014638930506287728
2015-12-11,-0.011544812647113822
2015-12-14,0.008528273637014694
2015-12-15,-0.0033086578495711283
2015-12-16,0.0020285312613985695
2015-12-17,-0.01177997398568953
2015-12-18,-0.018066658053271456
2015-12-21,0.005121366662934168
2015-12-22,0.007359787186876465
2015-12-23,0.0061822545255993955
2015-12-24,0.030906674180473548
2015-12-28,0.0010836609360334037
2015-12-29,0.012267813555912443
2015-12-30,-0.00516838099407968
2015-12-31,-0.019168967991115782
2016-01-04,-0.026483972512378662
2016-01-05,0.008630750564514234
2016-01-06,-0.012649118670033488
2016-01-07,-0.016955590674687215
2016-01-08,-0.00325790073687493
2016-01-11,-0.013266653826046304
2016-01-12,-0.008768460436505143
2016-01-13,-0.024572495453126786
2016-01-14,0.015316137888181869
2016-01-15,-0.022627796606745854
2016-01-19,-0.0010156081535089845
2016-01-20,-0.0158569274646283
2016-01-21,-0.00020627577626042282
2016-01-22,0.016322063577586254
2016-01-25,-0.025208405274667944
2016-01-26,0.013139193358135959
2016-01-27,-0.00494082021707043
2016-01-28,0.009722569322719421
2016-01-29,0.02745369708267109
2016-02-01,0.002392993046218539
2016-02-02,-0.019693698391343606
2016-02-03,0.024959325964131418
2016-02-04,0.00019817186065029802
2016-02-05,0.011678728388458959
2016-02-08,0.0013692842590566912
2016-02-09,0.004103012368378289
2016-02-10,-0.00155644798473209
2016-02-11,-0.018514895845333834
2016-02-12,0.020452445026259092
2016-02-16,0.008173189086964294
2016-02-17,0.0003857848561950039
2016-02-18,0.006559955098092818
2016-02-19,-0.0032586012710259515
2016-02-22,0.0025000451037093807
2016-02-23,-0.00901601359863724
2016-02-24,-0.00019368341218928276
2016-02-25,0.007551037230515645
2016-02-26,0.0030746250848003864
2016-02-29,-0.013410119975383994
2016-03-01,0.01902921494366927
2016-03-02,0.0102895745642686
2016-03-03,0.0033949258454624154
2016-03-04,-0.0033834393198689527
2016-03-07,-0.00490374845398911
2016-03-08,-0.004927989048946757
2016-03-09,-0.005714202207160346
2016-03-10,0.000574582350216124
2016-03-11,0.02437151519367564
2016-03-14,0.0031848494338562183
2016-03-15,0.001680430161680846
2016-03-16,-0.005965504755819251
2016-03-17,0.022130618567160587
2016-03-18,0.0045869316366637936
2016-03-21,-0.007305754277548426
2016-03-22,0.006071612230033718
2016-03-23,-0.005303183941291145
2016-03-24,-0.009928612982435525
2016-03-28,0.011513278546776418
2016-03-29,0.012300618718900758
2016-03-30,0.0183167459037199
2016-03-31,0.0008904145244790218
2016-04-01,0.009608641658957362
2016-04-04,-0.007225672316333642
2016-04-05,-0.009941462411742985
2016-04-06,-0.0007174126096075595
2016-04-07,-0.005921266365181643
2016-04-08,0.00036088723995497674
2016-04-11,-0.0043306589888368885
2016-04-12,0.01667296898075521
2016-04-13,0.0076649109272859395
2016-04-14,-0.009906570893536193
2016-04-15,0.0075043583271223735
2016-04-18,0.006916037509720141
2016-04-19,-0.0003519764184880536
2016-04-20,0.0021138598478498416
2016-04-21,-0.029535935294972004
2016-04-22,0.015942177579226335
2016-04-25,-0.004101400266835364
2016-04-26,0.008594632565752214
2016-04-27,0.010651531665497815
2016-04-28,-0.016336143722339824
2016-04-29,0.0
2016-05-02,-0.00017854574244891008
2016-05-03,-0.005536543952692874
2016-05-04,-0.008441015887940329
2016-05-05,0.0012679190546107666
2016-05-06,-0.005608154398695886
2016-05-09,0.0020013809593555365
2016-05-10,0.01579509131446044
2016-05-11,-0.0016086310466855158
2016-05-12,0.008056114549407578
2016-05-13,-0.0035518183876119824
2016-05-16,0.0016036196126911761
2016-05-17,-0.01476846564555101
2016-05-18,0.01228111280546007
2016-05-19,-0.006244444883157563
2016-05-20,0.005924668290563817
2016-05-23,-0.00624674431215988
2016-05-24,0.014188383034343666
2016-05-25,0.000531108698186733
2016-05-26,-0.00566374335220543
2016-05-27,0.009077997641796065
2016-05-31,0.005997575979416858
2016-06-01,0.0007016318904873309
2016-06-02,0.0007006534799447461
2016-06-03,-0.010331118303641751
2016-06-06,-0.0031848163986958333
2016-06-07,-0.0007098026469872787
2016-06-08,0.0017761545145236202
2016-06-09,0.0007090474468278707
2016-06-10,-0.006023792441202325
2016-06-13,-0.007861519614774215
2016-06-14,-0.0003600631852815894
2016-06-15,-0.007205996038805007
2016-06-16,0.011976373370535587
2016-06-17,0.0025100207133292862
2016-06-20,-0.0008941460328586448
2016-06-21,0.00447543959080976
2016-06-22,0.0035644699390962042
2016-06-23,0.01917935032908269
2016-06-24,-0.026485428453448923
2016-06-27,-0.014497887825794198
2016-06-28,0.025971712276147807
2016-06-29,0.020711442483232423
2016-06-30,0.039195659879309286
2016-07-01,-0.006342029526050896
2016-07-05,-0.013436375361997488
2016-07-06,0.0017024044509335035
2016-07-07,-0.003568960060814419
2016-07-08,0.009380993713541619
2016-07-11,0.006589959431899439
2016-07-12,-0.00285353770523733
2016-07-13,0.0005046068439875651
2016-07-14,0.0010096368250318566
2016-07-15,-0.0038658609247869125
2016-07-18,-0.00540026395028681
2016-07-19,-0.006107914045308749
2016-07-20,-0.0013656705494409227
2016-07-21,-0.002905731113102883
2016-07-22,0.010800221310616864
2016-07-25,-0.008310335753590747
2016-07-26,0.004446676794805926
2016-07-27,-0.006129752950339462
2016-07-28,0.004968619885054926
2016-07-29,-0.008012385297646363
2016-08-01,-0.0010311512534464384
2016-08-02,0.0
2016-08-03,0.005677049791062094
2016-08-04,-0.0039349189383685035
2016-08-05,0.010132580918421175
2016-08-08,0.0025502678924904654
2016-08-09,-0.00457867082600405
2016-08-10,-0.003407398249748117
2016-08-11,-0.0034184395522499633
2016-08-12,-0.00291596973793129
2016-08-15,0.004300671532365685
2016-08-16,-0.006680399072544141
2016-08-17,-0.0010347076735883753
2016-08-18,0.009839221272029075
2016-08-19,0.0003419183588242447
2016-08-22,0.003588678993698524
2016-08-23,-0.008343417084614613
2016-08-24,0.002060940349725371
2016-08-25,0.004968927085744479
2016-08-26,-0.0068203358434515415
2016-08-29,0.0073821490475001195
2016-08-30,0.0015338113147749244
2016-08-31,0.010208873661493811
2016-09-01,-0.01280070284798196
2016-09-02,0.0035828972858895636
2016-09-06,-0.005440526656219413
2016-09-07,0.004102682107713251
2016-09-08,-0.007320231357788809
2016-09-09,-0.02178021524925866
2016-09-12,0.017356121221538734
2016-09-13,-0.010684156841251347
2016-09-14,-0.006096590578178129
2016-09-15,0.004556905880878759
2016-09-16,-0.0065267741187488015
2016-09-19,0.014559590691045177
2016-09-20,0.006300796999659575
2016-09-21,0.007304086406268784
2016-09-22,0.011049688294049176
2016-09-23,-0.017247414538462236
2016-09-26,-0.006603050855248815
2016-09-27,0.01259443447129871
2016-09-28,0.008118484143118776
2016-09-29,-0.01439311322514003
2016-09-30,0.0041722354075854895
2016-10-03,-0.005540183096377604
2016-10-04,0.002263165747697027
2016-10-05,0.0006946555503650753
2016-10-06,0.0006945129873725531
2016-10-07,0.0
2016-10-10,0.0045102509746064445
2016-10-11,-0.007252645381166434
2016-10-12,0.012001810700148718
2016-10-13,-0.00343739948214683
2016-10-14,0.00776118024854644
2016-10-17,-0.0020536284900197765
2016-10-18,-0.004287521382573267
2016-10-19,0.0015500704363007323
2016-10-20,-0.027859028041879008
2016-10-21,-0.011852016356785011
2016-10-24,0.0021481115260943984
2016-10-25,-0.002679418746214024
2016-10-26,0.025792801999289683
2016-10-27,-0.012921550933243209
2016-10-28,0.003714952651539427
2016-10-31,0.0063445250641431805
2016-11-01,-0.014360704850211015
2016-11-02,-0.003908769012771818
2016-11-03,0.004102815482343036
2016-11-04,-0.005152110559827894
2016-11-07,0.006963944125480737
2016-11-08,0.011349776211419194
2016-11-09,0.007076078601228497
2016-11-10,0.006674765592117993
2016-11-11,0.023381648005479816
2016-11-14,0.011934981632893304
2016-11-15,-0.006908097911943023
2016-11-16,0.004581031272703928
2016-11-17,0.015875357758647235
2016-11-18,0.010141815156615719
2016-11-21,-0.0001648433030971841
2016-11-22,0.008394857522403987
2016-11-23,0.004734348143468958
2016-11-25,0.007960476999642196
2016-11-28,-0.0012889754055489533
2016-11-29,0.0059840823484658134
2016-11-30,-0.006591678392660283
2016-12-01,0.008900994858345834
2016-12-02,0.00016026622200282503
2016-12-05,0.003689195435410575
2016-12-06,0.014061769996975837
2016-12-07,0.00835200605888109
2016-12-08,0.012345569974714365
2016-12-09,0.0037047376996948156
2016-12-12,0.01507240730458781
2016-12-13,0.0009090933617768027
2016-12-14,-0.008022874750358233
2016-12-15,0.006866628781926787
2016-12-16,-0.004092044122359528
2016-12-19,0.006087410487660927
2016-12-20,0.0049919289711990444
2016-12-21,0.004214145475820885
2016-12-22,0.00044975757648901826
2016-12-23,-0.0010494265037256367
2016-12-27,-0.0017988334577218046
2016-12-28,-0.0024038911701577126
2016-12-29,0.0037648758651984693
2016-12-30,-0.002100376190594555
2017-01-03,0.002706250788629516
2017-01-04,0.014544524147093174
2017-01-05,-0.004876771133542679
2017-01-06,-0.0038615490419487974
2017-01-09,-0.016401009974852165
2017-01-10,0.01424898026675181
2017-01-11,0.004334037834806903
2017-01-12,-0.006696217443022623
2017-01-13,0.005543356578145753
2017-01-17,-0.0001496024174458821
2017-01-18,0.0008940572189697349
2017-01-19,-0.0005951983719871823
2017-01-20,-0.0047669599645251415
2017-01-23,-0.0011972743583393841
2017-01-24,0.008991481760228126
2017-01-25,0.0037129881223705308
2017-01-26,0.0053266903881976635
2017-01-27,-0.002060382036148778
2017-01-30,-0.007374613416011644
2017-01-31,-0.0013374143682661765
2017-02-01,-0.0016365122740724658
2017-02-02,0.01043214192586639
2017-02-03,0.0010322608934354438
2017-02-06,0.0014739036579640707
2017-02-07,0.0007352407677165829
2017-02-08,-0.005292917327005653
2017-02-09,0.009163684097366565
2017-02-10,0.0
2017-02-13,0.004979662052408074
2017-02-14,0.007286262415111544
2017-02-15,0.012152814530240974
2017-02-16,0.011435213716679105
2017-02-17,-0.0028266461206456484
2017-02-21,0.002268056123060358
2017-02-22,0.0060800405664458435
2017-02-23,0.005762671511837292
2017-02-24,-0.0005592254235626815
2017-02-27,-0.008948391600624994
2017-02-28,0.0019750291306419587
2017-03-01,0.015629663624897594
2017-03-02,-0.015527489310401377
2017-03-03,0.0018303330938025386
2017-03-06,-0.0026702901732733597
2017-03-07,0.002677439714231733
2017-03-08,-0.0002811003593579109
2017-03-09,0.007593150064890031
2017-03-10,0.006977375576365796
2017-03-13,0.008329683727794635
2017-03-14,-0.0020651651153189565
2017-03-15,0.006898591525568376
2017-03-16,-0.0057552375308834725
2017-03-17,0.0017918417521707308
2017-03-20,-0.007153909304717376
2017-03-21,-0.010391855189277877
2017-03-22,-0.008260917975235982
2017-03-23,0.0015529115919454828
2017-03-24,-0.007330387161876506
2017-03-27,0.0045445132610215655
2017-03-28,0.002544430580011303
2017-03-29,-0.011562263914092319
2017-03-30,0.00898719884747945
2017-03-31,-0.0014142701430790439
2017-04-03,-0.013450437005168792
2017-04-04,0.007032068806805292
2017-04-05,-0.009120199384248018
2017-04-06,-0.00503393076736347
2017-04-07,-0.0079501975736197
2017-04-10,0.0067025242650229355
2017-04-11,0.0014471700711180535
2017-04-12,-0.009394352487310353
2017-04-13,-0.008024209169970709
2017-04-17,0.014413604021610293
2017-04-18,-0.0031898069599821666
2017-04-19,-0.0049453643742672915
2017-04-20,-0.0024850277585892755
2017-04-21,-0.0033704720959858436
2017-04-24,0.012645255273733058
2017-04-25,-0.00958320256012879
2017-04-26,0.004104647726984378
2017-04-27,0.001168171968273235
2017-04-28,-0.00860461011811442
2017-05-01,-0.0017647787717257613
2017-05-02,-0.005894741924823088
2017-05-03,0.0004451682406025892
2017-05-04,0.001926219230817594
2017-05-05,-0.001774630193947635
2017-05-08,-0.01022260782115536
2017-05-09,-0.014967771039915312
2017-05-10,0.007445827602792665
2017-05-11,-0.0007542676266493187
2017-05-12,-0.0013583799385772366
2017-05-15,0.00226689033037597
2017-05-16,0.0021115383602350324
2017-05-17,-0.0006020753165169035
2017-05-18,0.007227976305112627
2017-05-19,0.0032887652838740067
2017-05-22,0.008344777760095123
2017-05-23,0.005024290637997586
2017-05-24,-0.0007350756296122807
2017-05-25,0.007210041043958837
2017-05-26,-0.0021913902186321277
2017-05-30,0.002342390190700705
2017-05-31,0.0077421214869073385
2017-06-01,0.0026093089173528927
2017-06-02,-0.0010126738410392022
2017-06-05,-0.007235588488640254
2017-06-06,-0.012536498227233017
2017-06-07,-0.002066620827955723
2017-06-08,0.010059329615810464
2017-06-09,0.011716171150242927
2017-06-12,0.0021711814592200174
2017-06-13,0.0013125228837549408
2017-06-14,0.010920306378606748
2017-06-15,0.002880227401000024
2017-06-16,0.00775553344610902
2017-06-19,-0.004132931180809152
2017-06-20,-0.007584362764406549
2017-06-21,-0.00418202028267145
2017-06-22,-0.008543073193635453
2017-06-23,0.0008761386027786866
2017-06-26,0.004815382050847861
2017-06-27,-0.006534547295049431
2017-06-28,0.014179028888678724
2017-06-29,-0.00230646089356934
2017-06-30,-0.0007219651965654217
2017-07-03,0.012577712715468925
2017-07-05,-0.010422616475414648
2017-07-06,-0.0014428281685660016
2017-07-07,0.0031788969476505002
2017-07-10,-0.006193514492777608
2017-07-11,0.0010148835907659581
2017-07-12,0.0020266007701792432
2017-07-13,0.0036121163820335145
2017-07-14,0.006190730769018771
2017-07-17,-0.008728091855139342
2017-07-18,-0.011259177133386866
2017-07-19,0.01284728001132951
2017-07-20,0.011386633253515743
2017-07-21,0.005842755918863407
2017-07-24,0.009634605519129646
2017-07-25,0.013191192949253638
2017-07-26,-0.04335154436768318
2017-07-27,-0.00854238496612969
2017-07-28,0.007009314446537962
2017-07-31,0.0001448929884784178
2017-08-01,0.00521949939342492
2017-08-02,-0.002740263384667596
2017-08-03,0.0008677590951917669
2017-08-04,-0.008236785339044372
2017-08-07,-0.007139472003720004
2017-08-08,-0.015116826654102744
2017-08-09,0.01907388688217493
2017-08-10,0.002192852088113151
2017-08-11,-0.0023339466184975066
2017-08-14,0.011114113173626317
2017-08-15,-0.01287231361230079
2017-08-16,-0.00043987396337663576
2017-08-17,-0.008941305922022913
2017-08-18,-0.004437320512067022
2017-08-21,-0.005051218578328687
2017-08-22,0.0035838495256519387
2017-08-23,-0.005504957970910995
2017-08-24,0.0019446115610914916
2017-08-25,0.007765064469733796
2017-08-28,-0.01155779253627398
2017-08-29,-0.00029990424412140726
2017-08-30,-0.012445454553804192
2017-08-31,0.01184338192878065
2017-09-01,-0.005401992729478722
2017-09-05,-0.04254701862377508
2017-09-06,0.0036244423546201165
2017-09-07,-0.01805592455234517
2017-09-08,0.03117993177038958
2017-09-11,0.020157578735050974
2017-09-12,0.0024323195448745505
2017-09-13,-0.003032557765865973
2017-09-14,-0.005323147867806299
2017-09-15,0.0015287376452990387
2017-09-18,-0.004427133196006072
2017-09-19,-0.0016905265582802809
2017-09-20,0.0036944536737832934
2017-09-21,-0.0004601654556710688
2017-09-22,0.0024551111611308407
2017-09-25,0.006734961995822131
2017-09-26,0.011099737329139714
2017-09-27,-0.0009025689667928605
2017-09-28,0.004365016027712443
2017-09-29,0.0001497570398116821
2017-10-02,0.009139878804252266
2017-10-03,-0.0013366539251773446
2017-10-04,0.005204172470694379
2017-10-05,0.0017747110289052515
2017-10-06,-0.002362089345860352
2017-10-09,-0.004735929393777316
2017-10-10,0.0016359531608431954
2017-10-11,-0.0010395154236186865
2017-10-12,-0.0007433485519009464
2017-10-13,0.0025284925534854175
2017-10-16,0.011867871663507001
2017-10-17,0.0035183119450448164
2017-10-18,0.004674821793556383
2017-10-19,0.00974274968045763
2017-10-20,0.00993678958979527
2017-10-23,-0.0012834500741625288
2017-10-24,0.0011419833618837583
2017-10-25,0.002424641144284978
2017-10-26,0.003983432364800921
2017-10-27,-0.014312170704123939
2017-10-30,-0.011644499742766157
2017-10-31,-0.002472623886235703
2017-11-01,-0.0005835374266066617
2017-11-02,0.009338148823158976
2017-11-03,0.0010116155776871416
2017-11-06,0.0024547707117279494
2017-11-07,-0.005618059761399508
2017-11-08,-0.004635433072434858
2017-11-09,-0.0005825445242371163
2017-11-10,0.0010197968083229814
2017-11-13,-0.008874063586896908
2017-11-14,-0.005137490357323249
2017-11-15,0.004721483533478121
2017-11-16,-0.014978016961533336
2017-11-17,-0.0005959026906395826
2017-11-20,-0.0014921265338799783
2017-11-21,0.0008961800723883417
2017-11-22,-0.008656381606945152
2017-11-24,-0.003462903395750283
2017-11-27,0.00287067521582296
2017-11-28,0.012352881800049786
2017-11-29,0.02914606892055782
2017-11-30,0.009051458337153928
2017-12-01,0.0057869777345107565
2017-12-04,0.00330843750619092
2017-12-05,-0.003870694900234395
2017-12-06,0.00331012333346159
2017-12-07,0.002295503338445082
2017-12-08,0.007585451814559274
2017-12-11,0.0012783902494499788
2017-12-12,0.007518626679401619
2017-12-13,-0.0073218693377276045
2017-12-14,-0.003546143063585472
2017-12-15,0.014092968413541573
2017-12-18,-0.009685991592833343
2017-12-19,-0.00637825506713241
2017-12-20,0.009272343320456233
2017-12-21,-0.00042398642216645577
2017-12-22,0.002545211586630014
2017-12-26,0.0
2017-12-27,0.0022566547460194375
2017-12-28,0.00999145822597547
2017-12-29,-0.001671737586439015
2018-01-02,-0.022470480146940974
2018-01-03,-0.00828110150772532
2018-01-04,0.004030990253065525
2018-01-05,-0.004157929036882613
2018-01-08,-0.005040006790470675
2018-01-09,-0.004486211838999665
2018-01-10,-0.012210864997782789
2018-01-11,0.009713179556729346
2018-01-12,0.012097195806481942
2018-01-16,-0.00028791736575439764
2018-01-17,0.009939498138245018
2018-01-18,-0.0012835702681864847
2018-01-19,0.010139857910354655
2018-01-22,0.012865591051571812
2018-01-23,0.0055834155930649665
2018-01-24,-0.0034699174553980416
2018-01-25,0.007382370643810976
2018-01-26,-0.003180240299471837
2018-01-29,-0.005687438906822662
2018-01-30,-0.0013947054401324266
2018-01-31,0.019558221553138688
2018-02-01,0.006166086792239289
2018-02-02,-0.001634254333587437
2018-02-05,-0.030145804193999592
2018-02-06,-0.004078607792066258
2018-02-07,-0.009603210845194776
2018-02-08,-0.03379427752708497
2018-02-09,0.00383684111249627
2018-02-12,0.0
2018-02-13,0.002940169639377599
2018-02-14,0.01773694471174503
2018-02-15,0.004464560142405594
2018-02-16,0.001291031594791825
2018-02-20,-0.01575286114195995
2018-02-21,0.005965480565752301
2018-02-22,-0.005351661958314713
2018-02-23,0.003925963705908142
2018-02-26,0.015064148901783536
2018-02-27,-0.00827626584646568
2018-02-28,-0.016114895035743038
2018-03-01,-0.007019786697287311
2018-03-02,0.004712607297213456
2018-03-05,0.028730702355234783
2018-03-06,0.004844494299297786
2018-03-07,0.001559937851440818
2018-03-08,-0.0018405746698612058
2018-03-09,0.021134742165870524
2018-03-12,0.00875108809144165
2018-03-13,-0.005518697087303348
2018-03-14,-0.010404978965805833
2018-03-15,-0.001962896200507269
2018-03-16,0.0021073303011880373
2018-03-19,0.0033641299014042225
2018-03-20,0.006705595438536438
2018-03-21,-0.00860383655142194
2018-03-22,-0.0033595270083685014
2018-03-23,-0.013764195271133595
2018-03-26,0.021504016245681434
2018-03-27,-0.0071098036804234654
2018-03-28,0.0195170655947281
2018-03-29,0.001239171164768793
2018-04-02,-0.01609333945728253
2018-04-03,0.01621698273483596
2018-04-04,0.007703749113569636
2018-04-05,0.0010921368825307365
2018-04-06,-0.015409707065910938
2018-04-09,0.0009697264377659387
2018-04-10,0.0052579946611164274
2018-04-11,0.001651630594057929
2018-04-12,0.0063214164057912026
2018-04-13,-0.002185282409693623
2018-04-16,0.01738069564541478
2018-04-17,-0.0005380618293594486
2018-04-18,-0.0026914525213320717
2018-04-19,0.0008094007498957723
2018-04-20,0.007821138471375111
2018-04-23,-0.0006691796778761638
2018-04-24,-0.004953850086701683
2018-04-25,0.024354256217450132
2018-04-26,-0.007224892321077925
2018-04-27,0.0031757055874390705
