Date,WMT
2015-06-16,0.005838837886116721
2015-06-17,0.005252256407029643
2015-06-18,0.0034373452137896887
2015-06-19,-0.0032886388198023475
2015-06-22,0.000687584487170545
2015-06-23,-0.003022644665352514
2015-06-24,-0.002617832589534186
2015-06-25,-0.0071843531421513784
2015-06-26,0.003618122501042542
2015-06-29,-0.009705759552544935
2015-06-30,-0.0068612508013958795
2015-07-01,0.013393562112420598
2015-07-02,-0.0002781505815142582
2015-07-06,0.009323485936691522
2015-07-07,0.017371900176445854
2015-07-08,-0.009892577966111094
2015-07-09,-0.003832353666990418
2015-07-10,0.004671229862001969
2015-07-13,0.010394085177476198
2015-07-14,-0.0012184980630558506
2015-07-15,-0.0018968447146366918
2015-07-16,0.002443946678486464
2015-07-17,-0.005959474893946104
2015-07-20,-0.0039515708697484
2015-07-21,-0.004925049121853986
2015-07-22,0.005774202291801922
2015-07-23,-0.008884625366528898
2015-07-24,-0.012825883494452461
2015-07-27,-0.002794132902611546
2015-07-28,0.010086674152824493
2015-07-29,0.00180328061356394
2015-07-30,-0.0009689537979578056
2015-07-31,-0.002494506661250284
2015-08-03,0.002778412492732807
2015-08-04,0.0009701057444104766
2015-08-05,0.024386568153085486
2015-08-06,-0.009794553295213948
2015-08-07,-0.021156676198142765
2015-08-10,0.0032279113187787534
2015-08-11,0.006295519012203155
2015-08-12,0.009036786202411884
2015-08-13,-0.00647550841482758
2015-08-14,0.003744098647679772
2015-08-17,-0.00649368767657299
2015-08-18,-0.03379196162249032
2015-08-19,-0.013097514710225466
2015-08-20,-0.002041774965076626
2015-08-21,-0.027619450044546245
2015-08-24,-0.038923657394497324
2015-08-25,-0.01329196636967167
2015-08-26,0.027416888075989743
2015-08-27,0.01928127103798971
2015-08-28,-0.017251774181502477
2015-08-31,-0.0032332211509681352
2015-09-01,-0.014058946436744102
2015-09-02,0.00971457941847964
2015-09-03,0.006518008677058207
2015-09-04,-0.0149554333823807
2015-09-08,0.038973256456740435
2015-09-09,-0.018981608393351057
2015-09-10,-0.01535615417883629
2015-09-11,0.008265217953092208
2015-09-14,-0.005722381802158449
2015-09-15,0.0006217152327629982
2015-09-16,0.005752382948667645
2015-09-17,-0.0034008538894376716
2015-09-18,-0.01752704799937388
2015-09-21,0.0059991718750935785
2015-09-22,-0.0020405505332646845
2015-09-23,0.0020447228936557593
2015-09-24,0.0017264199804338798
2015-09-25,-0.0007834329893211534
2015-09-28,-0.0018813891609549271
2015-09-29,0.0018849354580947608
2015-09-30,0.01661974811280209
2015-10-01,-0.00879084806128505
2015-10-02,0.011046978023156573
2015-10-05,0.013696402579469247
2015-10-06,-0.0028844281376618763
2015-10-07,0.010353322233092044
2015-10-08,0.0078361349032956
2015-10-09,-0.0028410739294494336
2015-10-12,0.003598900888785117
2015-10-13,-0.0029881748972093725
2015-10-14,-0.10040501963639237
2015-10-15,-0.011660641628657098
2015-10-16,-0.007416187703575994
2015-10-19,-0.0006789702171896561
2015-10-20,-0.0016995743743866143
2015-10-21,-0.0018719989619299104
2015-10-22,0.0044337073186613285
2015-10-23,-0.010186918545492918
2015-10-26,-0.0048024271764884885
2015-10-27,-0.009307519016993338
2015-10-28,0.002783521695460589
2015-10-29,0.0055520089552505425
2015-10-30,-0.01242255672771353
2015-11-02,0.006464736862956455
2015-11-03,0.008678503534824689
2015-11-04,0.004474383319263753
2015-11-05,0.0041115297008955665
2015-11-06,0.002900555426257778
2015-11-09,-0.00493370965269968
2015-11-10,0.003248843448735217
2015-11-11,-0.018745893218633625
2015-11-12,-0.01094170983331777
2015-11-13,-0.009306054454397583
2015-11-16,0.025699797678155
2015-11-17,0.0354244567367783
2015-11-18,0.0168558247910795
2015-11-19,-0.0037749774089604893
2015-11-20,-0.010378907746600219
2015-11-23,0.003163275527747089
2015-11-24,-0.005642381515306938
2015-11-25,0.005340461617603376
2015-11-27,-0.0058102800536679045
2015-11-30,-0.017532019580840053
2015-12-01,0.002549502329273201
2015-12-02,-0.00256440156796911
2015-12-03,0.01182514612450114
2015-12-04,0.010501163033155292
2015-12-07,0.014080037066779516
2015-12-08,-0.014710444855349558
2015-12-09,-0.008052430527246579
2015-12-10,0.007272066879848937
2015-12-11,-0.003357929535009574
2015-12-14,0.01735173498925513
2015-12-15,-0.012419366029752021
2015-12-16,0.011066567886609535
2015-12-17,-0.02189065216146835
2015-12-18,-0.00220419344935352
2015-12-21,0.011894836584651403
2015-12-22,0.01662464963326782
2015-12-23,0.009084795641213006
2015-12-24,-0.004256012875566206
2015-12-28,-0.0013155113588286804
2015-12-29,0.014156859065108884
2015-12-30,0.0011363191314892607
2015-12-31,-0.006161318903691537
2016-01-04,0.002610627748256711
2016-01-05,0.02375511184613699
2016-01-06,0.010012535631601205
2016-01-07,0.023288594776493365
2016-01-08,-0.022912568823530544
2016-01-11,0.010702412663284422
2016-01-12,-0.009343015069375737
2016-01-13,-0.026721195508762507
2016-01-14,0.018410882664375183
2016-01-15,-0.017919466622845825
2016-01-19,0.010172594710868843
2016-01-20,-0.02749344098724127
2016-01-21,0.017093668517315086
2016-01-22,0.01309019112189369
2016-01-25,0.012123020130598627
2016-01-26,0.00866814270644456
2016-01-27,-0.0007808429771873904
2016-01-28,0.00422204899351164
2016-01-29,0.03332273566342292
2016-02-01,0.017179258111091222
2016-02-02,-0.009482026276660838
2016-02-03,-0.008823820481478895
2016-02-04,0.002263421919731279
2016-02-05,0.008731811128106504
2016-02-08,-0.001492167903882624
2016-02-09,-0.016293084246599143
2016-02-10,-0.00030391297826826147
2016-02-11,-0.007144126181968913
2016-02-12,0.013166187895880643
2016-02-16,-0.004230993837357699
2016-02-17,0.003186832130785744
2016-02-18,-0.0301012878262914
2016-02-19,0.008421390846581334
2016-02-22,0.015001722075785207
2016-02-23,0.01295141355609486
2016-02-24,0.009626996306207003
2016-02-25,0.013706736813483111
2016-02-26,-0.02248684623875208
2016-02-29,-0.002555866741389634
2016-03-01,0.0018088066162653682
2016-03-02,-0.003761551783844408
2016-03-03,-0.00105747554581348
2016-03-04,0.009676279524883702
2016-03-07,0.016621661693276835
2016-03-08,0.0022098159201591194
2016-03-09,-0.00014798075587119097
2016-03-10,-0.0017770366592434472
2016-03-11,-0.0035601989685186686
2016-03-14,0.002828636852000521
2016-03-15,0.010837302958357053
2016-03-16,-0.0014687509996206272
2016-03-17,-0.00794216311298701
2016-03-18,-0.007412932745918699
2016-03-21,0.015235057709780397
2016-03-22,-0.0014712444483931941
2016-03-23,-0.006040810058792534
2016-03-24,0.008004761115438352
2016-03-28,0.001764754071452046
2016-03-29,-0.0013212837040647019
2016-03-30,0.011318429867944069
2016-03-31,-0.004506052696851337
2016-04-01,0.008322662808270875
2016-04-04,0.0005789931120157021
2016-04-05,-0.006656777207411646
2016-04-06,0.005827237037143274
2016-04-07,-0.011876780332782166
2016-04-08,-0.0023452845706433134
2016-04-11,-0.009697689189629766
2016-04-12,0.020771615816315148
2016-04-13,0.005087332508522113
2016-04-14,-0.005061582555045296
2016-04-15,0.0037791077542272955
2016-04-18,0.011584185284083892
2016-04-19,-0.0012882775484419628
2016-04-20,-0.008026332501317235
2016-04-21,-0.010692028977692614
2016-04-22,0.0036509536855486857
2016-04-25,0.010914104241114497
2016-04-26,-0.002447345255005118
2016-04-27,0.0017315514622773254
2016-04-28,-0.007346250914738284
2016-04-29,-0.029603947810087683
2016-05-02,0.010766947254733372
2016-05-03,-0.008729325750035266
2016-05-04,0.0028361191034318445
2016-05-05,0.00029750321487265197
2016-05-06,0.015474349241218821
2016-05-09,0.010255960075711945
2016-05-10,-0.002320258221968574
2016-05-11,-0.027529679267232487
2016-05-12,0.00662584490299345
2016-05-13,-0.028571774038749775
2016-05-16,0.016630525451706513
2016-05-17,-0.013935103378467484
2016-05-18,-0.02995394136852303
2016-05-19,0.09580396845104455
2016-05-20,0.00953761782948459
2016-05-23,-0.005153065145237723
2016-05-24,0.010646976276764475
2016-05-25,0.0034170483978606114
2016-05-26,0.005249850788634047
2016-05-27,-0.0014117332536244254
2016-05-31,0.0004241472806922886
2016-06-01,-0.003955887589906282
2016-06-02,0.006382953922460244
2016-06-03,-0.001127301312431661
2016-06-06,0.0025396231587018203
2016-06-07,-0.0002816656784824234
2016-06-08,0.003519679241194451
2016-06-09,-0.002665441958172754
2016-06-10,0.0007036258810009244
2016-06-13,-0.00857515104631712
2016-06-14,0.005955152273974251
2016-06-15,0.002396156124681026
2016-06-16,0.0025309804298185856
2016-06-17,-0.004908984172252939
2016-06-20,0.0021139985113622917
2016-06-21,0.005063196640729517
2016-06-22,0.0040585998589288685
2016-06-23,0.0048778207206083835
2016-06-24,-0.0019416385474902986
2016-06-27,-0.006392455047770529
2016-06-28,0.00013989937796110574
2016-06-29,0.01328481403568138
2016-06-30,0.007728524985656238
2016-07-01,-0.002875900679216614
2016-07-05,0.004532135150122185
2016-07-06,0.009297544731684537
2016-07-07,-0.003928572145516451
2016-07-08,0.004215957576228391
2016-07-11,0.0029790645388876325
2016-07-12,-0.010666838383846633
2016-07-13,0.004776997893733981
2016-07-14,0.0010865084923790125
2016-07-15,-0.00040716984512012555
2016-07-18,0.002307869899446091
2016-07-19,-0.002437656937506638
2016-07-20,0.001764720298508271
2016-07-21,-0.0036591459661943215
2016-07-22,0.00040816674312349477
2016-07-25,0.0027189939987792844
2016-07-26,-0.0002710799109418849
2016-07-27,-0.005560654908584817
2016-07-28,-0.0010910460270573408
2016-07-29,-0.0036866241623472185
2016-08-01,0.011100612332348048
2016-08-02,-0.008810071961230848
2016-08-03,-0.002598012666762406
2016-08-04,0.0049352849881896255
2016-08-05,0.006275595028706116
2016-08-08,-0.005693914689176682
2016-08-09,0.0027269628764383658
2016-08-10,0.012459024982349742
2016-08-11,-0.0020283795824564965
2016-08-12,0.0012193563183797718
2016-08-15,-0.0077141204893106385
2016-08-16,-0.005864602529992102
2016-08-17,0.0005484980185783694
2016-08-18,0.01878539065114393
2016-08-19,-0.020053904356099772
2016-08-22,-0.001510670205193354
2016-08-23,-0.010041403142486693
2016-08-24,0.003612392623323357
2016-08-25,-0.013982984010356692
2016-08-26,-0.0011231888380373034
2016-08-29,0.003654821036587208
2016-08-30,-0.0012604368802406896
2016-08-31,0.0018230538253076745
2016-09-01,0.019596908545887137
2016-09-02,-0.0046679130232321064
2016-09-06,0.006896244981965394
2016-09-07,-0.012876517438340618
2016-09-08,-0.0031917692664342745
2016-09-09,-0.021300367717905333
2016-09-12,0.023328650581372345
2016-09-13,-0.006672429289686144
2016-09-14,0.0008398668533453613
2016-09-15,0.012304093400955285
2016-09-16,0.006491798806907756
2016-09-19,-0.010703882479010662
2016-09-20,-0.0016645899120302232
2016-09-21,0.003056790072961668
2016-09-22,0.0011081894253262004
2016-09-23,0.0011066849882972463
2016-09-26,-0.01008942911485311
2016-09-27,0.00991361815910241
2016-09-28,-0.007466213766373353
2016-09-29,-0.014765278544911387
2016-09-30,0.019652129992035805
2016-10-03,-0.0015251237255579086
2016-10-04,-0.0036102934427185707
2016-10-05,-0.0011153579625854393
2016-10-06,-0.03223083763175538
2016-10-07,-0.009515351825241103
2016-10-10,-0.010480760812904166
2016-10-11,-0.008679020419169459
2016-10-12,0.0010386082926845397
2016-10-13,0.01141432532190767
2016-10-14,0.003224347055993837
2016-10-17,-0.003359905421843723
2016-10-18,0.009527749929612694
2016-10-19,0.00029035437708002654
2016-10-20,-0.0023223549926553178
2016-10-21,-0.005673880642342866
2016-10-24,0.012437663373307428
2016-10-25,0.0024567416033449696
2016-10-26,0.0033160158579230714
2016-10-27,0.0034486832793994004
2016-10-28,0.0022915717793017265
2016-10-31,0.0004285140903519391
2016-11-01,-0.010282894983248969
2016-11-02,0.0021644831494007644
2016-11-03,0.0025916543412811688
2016-11-04,-0.006749957099969506
2016-11-07,0.008964500203866077
2016-11-08,0.00014361952063479677
2016-11-09,0.018770427254648947
2016-11-10,0.004078984572781552
2016-11-11,-0.002241309268723346
2016-11-14,-0.010388671896646162
2016-11-15,0.013193414226341016
2016-11-16,-0.0004202152577481577
2016-11-17,-0.030816339057416875
2016-11-18,-0.009394464634736588
2016-11-21,0.012109425138811636
2016-11-22,0.010811591720596425
2016-11-23,0.01012559485293707
2016-11-25,0.005647148609323027
2016-11-28,-0.0005616564469612673
2016-11-29,0.0025287803946547616
2016-11-30,-0.013170876247081575
2016-12-01,0.0034076466397530147
2016-12-02,0.002971683100494227
2016-12-05,-0.013262021385089695
2016-12-06,0.006005017860188477
2016-12-07,0.010592814419653429
2016-12-08,-0.003682854680461145
2016-12-09,-0.003695996060928297
2016-12-12,0.0226878097287444
2016-12-13,0.0018141679902505814
2016-12-14,-0.006406642999556067
2016-12-15,-0.0036446529060061295
2016-12-16,-0.0014067304008148485
2016-12-19,0.008453021141349604
2016-12-20,0.0033529222836767847
2016-12-21,-0.008075671488176561
2016-12-22,-0.02316129482827123
2016-12-23,-0.0007180909376313105
2016-12-27,0.0023005357027208184
2016-12-28,-0.005595566547062503
2016-12-29,-0.0007215669647494538
2016-12-30,-0.002020964049339824
2017-01-03,-0.006655432369096159
2017-01-04,0.005826120380044042
2017-01-05,0.0021716710902273118
2017-01-06,-0.013726416090325766
2017-01-09,0.006592539121123231
2017-01-10,-0.006985657645060317
2017-01-11,0.004396957100072152
2017-01-12,-0.008171612686979968
2017-01-13,-0.01235826055547673
2017-01-17,0.01921650511990247
2017-01-18,-0.004531247041942188
2017-01-19,-0.007193876247344577
2017-01-20,-0.006507090155532191
2017-01-23,-0.007889393842614334
2017-01-24,0.011252779109943267
2017-01-25,-0.007566699544363953
2017-01-26,-0.0023919755461786485
2017-01-27,-0.016034709718418583
2017-01-30,0.011574799564986415
2017-01-31,0.004817802768311452
2017-02-01,-0.007641526541657062
2017-02-02,0.007096290770399083
2017-02-03,-0.00299841206057172
2017-02-06,-0.0015036148987829234
2017-02-07,0.007379338093430832
2017-02-08,0.013753933869775858
2017-02-09,0.018728853240756127
2017-02-10,-0.015344418618694622
2017-02-13,-0.0036754753596569545
2017-02-14,0.013132401506743552
2017-02-15,0.00043690339974888914
2017-02-16,0.0026205657014086725
2017-02-17,0.007260226566445427
2017-02-21,0.02998399926459805
2017-02-22,0.0036389494962116853
2017-02-23,-0.005577764823872178
2017-02-24,0.01514457685876014
2017-02-27,-0.008978694079874061
2017-02-28,-0.011290862153463754
2017-03-01,-0.006767296749549234
2017-03-02,0.004400210185749209
2017-03-03,-0.01031652120037263
2017-03-06,-0.0021418758207156774
2017-03-07,-0.00014315525396413342
2017-03-08,0.006343655455637753
2017-03-09,0.0008594965058510429
2017-03-10,0.003435411183209114
2017-03-13,-0.002139545795451503
2017-03-14,0.011007901948865806
2017-03-15,-0.0019798992763306877
2017-03-16,-0.001983359919518368
2017-03-17,-0.007808038044152421
2017-03-20,0.0012877730809666144
2017-03-21,-0.001143455786282055
2017-03-22,0.005007343569332301
2017-03-23,-0.005551784759033951
2017-03-24,-0.003578600510743213
2017-03-27,0.0007181390110995167
2017-03-28,0.00947507452882812
2017-03-29,0.005972734010694536
2017-03-30,0.012015859323541989
2017-03-31,0.006844604902067175
2017-04-03,-0.0034684727046915276
2017-04-04,0.002505525963998112
2017-04-05,-0.00499926055923694
2017-04-06,-0.0030704536730358223
2017-04-07,0.020579355119585863
2017-04-10,0.0021951297390601088
2017-04-11,0.005064329192318473
2017-04-12,0.0001359583654894081
2017-04-13,-0.00394863160435277
2017-04-17,0.004648031212356241
2017-04-18,0.0054428673448685405
2017-04-19,0.002436209793368782
2017-04-20,0.009855316830502003
2017-04-21,0.0018718170712925808
2017-04-24,-0.002134845657926987
2017-04-25,0.003610601090217047
2017-04-26,0.0050630675907441525
2017-04-27,0.00013226605496163835
2017-04-28,-0.003446154556177139
2017-05-01,0.0006651959380947758
2017-05-02,0.003854502374320834
2017-05-03,0.003178024836215654
2017-05-04,0.007656120910343844
2017-05-05,0.002095867088995673
2017-05-08,-0.004967273591123256
2017-05-09,0.007881956809887791
2017-05-10,0.00642973506651745
2017-05-11,-0.00743157138535866
2017-05-12,-0.005516979935955124
2017-05-15,0.007660947776246152
2017-05-16,-0.015467451492924056
2017-05-17,0.00013334192628589037
2017-05-18,0.03221500328296556
2017-05-19,0.01586248592531292
2017-05-22,-0.0027926450064474917
2017-05-23,-0.0007636799868978583
2017-05-24,-0.004332134724040593
2017-05-25,0.0020477140592907173
2017-05-26,-0.002298730202915933
2017-05-30,0.000255788696906345
2017-05-31,0.005758509546457846
2017-06-01,0.015393969566740218
2017-06-02,-0.0023805244294087258
2017-06-05,0.008038396467051179
2017-06-06,-0.016571133553154427
2017-06-07,0.0027872319449013805
2017-06-08,-0.0027794848758649904
2017-06-09,0.006207827618841089
2017-06-12,-0.0022659432539321456
2017-06-13,0.003533108853082556
2017-06-14,0.004778410972832825
2017-06-15,-0.012390034488358737
2017-06-16,-0.04650866468081605
2017-06-19,0.0034555016667232596
2017-06-20,0.0005300052002801259
2017-06-21,0.009266319072395168
2017-06-22,-0.009443544331029563
2017-06-23,-0.009004404234823848
2017-06-26,0.00881874935834559
2017-06-27,0.0067548984921617095
2017-06-28,0.006578071434893085
2017-06-29,-0.007580672529774901
2017-06-30,-0.003292285300106612
2017-07-03,-0.004228398245977205
2017-07-05,-0.000530815919783989
2017-07-06,0.0019914212089358063
2017-07-07,-0.0018551914375298795
2017-07-10,-0.02787681102144135
2017-07-11,0.003277084629948135
2017-07-12,0.006397155733961046
2017-07-13,0.015012033864911789
2017-07-14,0.017188587978531622
2017-07-17,0.0003927224252999739
2017-07-18,-0.0022258114013589125
2017-07-19,-0.004330548651923505
2017-07-20,0.0019770711547044684
2017-07-21,0.0017098509438042697
2017-07-24,0.009718005211631464
2017-07-25,0.021198940819666223
2017-07-26,0.004839266043259682
2017-07-27,0.011153667821605984
2017-07-28,0.00037562455279127605
2017-07-31,0.0022554453316525613
2017-08-01,0.006375897484484527
2017-08-02,0.00037267185868539165
2017-08-03,0.004222230753788914
2017-08-04,-0.004822567347266382
2017-08-07,0.00994035688203243
2017-08-08,0.003813932692783517
2017-08-09,0.006536668154565994
2017-08-10,-0.011640554654566815
2017-08-11,-0.003223575997710726
2017-08-14,0.0037313466066224432
2017-08-15,0.0008672603646768806
2017-08-16,0.0026002519419687786
2017-08-17,-0.01580653401687593
2017-08-18,-0.0048933219231505065
2017-08-21,0.005043532072894985
2017-08-22,0.003888997907896652
2017-08-23,-0.0007495204256924293
2017-08-24,-0.020260371638508023
2017-08-25,0.0037017550827571633
2017-08-28,-0.007630682768784869
2017-08-29,0.009483646975923188
2017-08-30,-0.0029198848837822533
2017-08-31,-0.005984172822619427
2017-09-01,0.0038427918033780983
2017-09-05,0.01824686352573357
2017-09-06,0.0035084914433005654
2017-09-07,0.0004995768309499216
2017-09-08,-0.015476873895382437
2017-09-11,0.002535554370914239
2017-09-12,0.006701986519476177
2017-09-13,0.003140339325409691
2017-09-14,-0.0022538813267741764
2017-09-15,0.008785175544209656
2017-09-18,-0.004727618356268559
2017-09-19,0.0006248920881337661
2017-09-20,0.005621736307024561
2017-09-21,-0.006086875028149641
2017-09-22,-0.005999514630284697
2017-09-25,-0.0047781467168257485
2017-09-26,0.0030325165314668556
2017-09-27,-0.0012597147423356603
2017-09-28,-0.004287890500062064
2017-09-29,-0.010259945384615832
2017-10-02,0.003967303256745769
2017-10-03,0.009815299550672174
2017-10-04,-0.0016409626882503137
2017-10-05,0.00404581803744497
2017-10-06,-0.005163006101406631
2017-10-09,0.01936703971228604
2017-10-10,0.04470379768281152
2017-10-11,0.019018230275461567
2017-10-12,0.004315813594755857
2017-10-13,0.006039656185344189
2017-10-16,-0.010159440077654569
2017-10-17,0.0027992084384240723
2017-10-18,0.0027915461568108757
2017-10-19,0.002087472732623441
2017-10-20,0.012037068009750573
2017-10-23,0.013838052619856045
2017-10-24,-0.007557828068332828
2017-10-25,0.005683164223425408
2017-10-26,0.0015822994339094176
2017-10-27,-0.0050781585123498285
2017-10-30,-0.013836808303546722
2017-10-31,0.004140569291782192
2017-11-01,0.007215688742094217
2017-11-02,0.00977940726365567
2017-11-03,0.009909809663336322
2017-11-06,-0.010927742503789584
2017-11-07,0.0028184427102313503
2017-11-08,0.014727246382750803
2017-11-09,0.000443304064110972
2017-11-10,0.006865969708651942
2017-11-13,0.000769917847746715
2017-11-14,0.00109904669163563
2017-11-15,-0.013832585349511928
2017-11-16,0.10898395466175659
2017-11-17,-0.02158207005910373
2017-11-20,0.00010244437350648283
2017-11-21,-0.009848209550603726
2017-11-22,-0.001139598295984201
2017-11-24,0.0021782261911882372
2017-11-27,0.0
2017-11-28,0.001552542288840053
2017-11-29,0.008163688942094405
2017-11-30,-0.003382483066567632
2017-12-01,0.0012340405875033156
2017-12-04,-0.0034925512233157097
2017-12-05,0.008452954410798741
2017-12-06,-0.0056222227973955485
2017-12-07,0.00010338051611169519
2017-12-08,-0.0023763686801058226
2017-12-11,0.003935666565800355
2017-12-12,-0.0023729583486422623
2017-12-13,0.010961714286709112
2017-12-14,-0.00644423514076331
2017-12-15,-0.00020606135028378159
2017-12-18,0.008135333196064076
2017-12-19,0.009192817341327375
2017-12-20,-0.0005058888304215747
2017-12-21,-0.00698747470095229
2017-12-22,0.0015297136273870748
2017-12-26,0.009673190996584369
2017-12-27,0.001008430776447966
2017-12-28,0.001410433003127709
2017-12-29,-0.006539136715654759
2018-01-02,-0.0016202668830694877
2018-01-03,0.008722920420148217
2018-01-04,0.0009051560297050898
2018-01-05,0.005927111779545191
2018-01-08,0.014780426023663917
2018-01-09,-0.012006050118354539
2018-01-10,-0.007172346125830731
2018-01-11,0.0035116751146357927
2018-01-12,0.008498186150731835
2018-01-16,-0.0017845706152987972
2018-01-17,0.0199622808151958
2018-01-18,0.015579366069139677
2018-01-19,0.0027803486682014267
2018-01-22,0.008222639784597696
2018-01-23,0.004267654257126274
2018-01-24,-0.001038961483645795
2018-01-25,0.007656966809670429
2018-01-26,0.016791696286297952
2018-01-29,0.010702154965617217
2018-01-30,-0.016613425101986046
2018-01-31,-0.010489191467999981
2018-02-01,-0.01013144768731189
2018-02-02,-0.009856035546160546
2018-02-05,-0.0420175004280936
2018-02-06,0.008092566995555162
2018-02-07,0.019325967814503908
2018-02-08,-0.027515528755852392
2018-02-09,-0.006498730991742696
2018-02-12,0.0018112480878156312
2018-02-13,0.01436491974825227
2018-02-14,0.007130056310471478
2018-02-15,0.015044096389945416
2018-02-16,0.015015324499138893
2018-02-20,-0.10183250630475782
2018-02-21,-0.027520933513719648
2018-02-22,0.01365791514675041
2018-02-23,0.0012936374937941864
2018-02-26,0.002476024491730122
2018-02-27,-0.017181929862513323
2018-02-28,-0.016499573156986913
2018-03-01,-0.010331925572325096
2018-03-02,-0.0034800749427117417
2018-03-05,0.013630675062233255
2018-03-06,-0.010224402903649787
2018-03-07,-0.014821486502265557
2018-03-08,0.008025694028809927
2018-03-09,0.00909928852666897
2018-03-12,-0.007326564884798326
2018-03-13,0.002611625559857167
2018-03-14,-0.0071349238840369145
2018-03-15,-0.0018247978232821538
2018-03-16,0.018969002856505046
2018-03-19,-0.019288936961305736
2018-03-20,0.005717593330350379
2018-03-21,0.002615115737826912
2018-03-22,-0.011794117277784677
2018-03-23,-0.019738214480934824
2018-03-26,0.024350465857277737
2018-03-27,-0.016571680494239516
2018-03-28,0.01998846239754437
2018-03-29,0.013672001764195585
2018-04-02,-0.038439950965497016
2018-04-03,0.014611328768214804
2018-04-04,0.004838717212685362
2018-04-05,0.006764682722336213
2018-04-06,-0.01275512223671027
2018-04-09,-0.00472902655561136
2018-04-10,0.0019701290595677268
2018-04-11,-0.006246553580679826
2018-04-12,-0.005586994428814718
2018-04-13,0.006906269771204343
2018-04-16,0.009532390627698506
2018-04-17,0.012206333420624826
2018-04-18,-0.003753989767477983
2018-04-19,0.0036542033150976927
2018-04-20,-0.010354084981596623
2018-04-23,-0.0101171891274906
2018-04-24,0.004994307065593118
2018-04-25,0.007396172069774387
2018-04-26,0.008833475035780136
2018-04-27,-0.0073915489790763456
2018-04-30,0.013403848727666423
