Date,HLT
2015-10-08,0.02808762455549263
2015-10-09,0.01285653893606642
2015-10-12,0.0003968709880315391
2015-10-13,-0.00872350486981599
2015-10-14,-0.023199889456074096
2015-10-15,0.010647085914870846
2015-10-16,-0.018638588147618207
2015-10-19,-0.0020645764319390247
2015-10-20,0.031030366218618877
2015-10-21,-0.014847564859325035
2015-10-22,0.02729140774941019
2015-10-23,-0.02616973811004708
2015-10-26,0.01791506582099056
2015-10-27,0.012400080025279703
2015-10-28,-0.008692099705476464
2015-10-29,0.0023911315129356847
2015-10-30,-0.006361893083474568
2015-11-02,0.01200514887008386
2015-11-03,0.011071349089913918
2015-11-04,-0.0062572422671924866
2015-11-05,0.010232341700160408
2015-11-06,-0.0011689721246340712
2015-11-09,-0.007800104087949622
2015-11-10,0.010219812728371025
2015-11-11,-0.0038906805555354307
2015-11-12,-0.018750336588243655
2015-11-13,-0.02786600797474692
2015-11-16,-0.02375098808745646
2015-11-17,-0.02894289434036379
2015-11-18,0.011230756854139434
2015-11-19,0.0038447224032627236
2015-11-20,0.0008510826950212103
2015-11-23,0.0051019872904929375
2015-11-24,-0.005091331664056953
2015-11-25,-0.004690576332897489
2015-11-27,-0.001713611111668789
2015-11-30,-0.0034336080286796467
2015-12-01,0.015934668690842813
2015-12-02,-0.012717533766852362
2015-12-03,-0.019321693866455658
2015-12-04,0.00919443127937769
2015-12-07,-0.01648573333546799
2015-12-08,-0.006616993495576429
2015-12-09,-0.03463579397927796
2015-12-10,0.01609950842683383
2015-12-11,-0.013128199217413483
2015-12-14,-0.023853059158262968
2015-12-15,0.0028193363883866063
2015-12-16,0.05201506653023946
2015-12-17,-0.014699226396787446
2015-12-18,-0.029837298923088063
2015-12-21,-0.004193942762030001
2015-12-22,0.018249835811780635
2015-12-23,0.012867786932670544
2015-12-24,-0.007713214352252029
2015-12-28,-0.0041153181883314405
2015-12-29,0.0004590873476209012
2015-12-30,-0.008719732261898261
2015-12-31,-0.009258896004989858
2016-01-04,-0.014486151295929783
2016-01-05,0.0004742924335496834
2016-01-06,-0.052132906231411646
2016-01-07,-0.03749967173033408
2016-01-08,-0.005195156907553455
2016-01-11,0.004699946603565763
2016-01-12,0.016632150606457285
2016-01-13,-0.052147296830288736
2016-01-14,-0.00755147856968863
2016-01-15,-0.035326102239523816
2016-01-19,-0.024788482891518138
2016-01-20,0.02484127070068287
2016-01-21,0.03494945208018452
2016-01-22,-0.004902599909349714
2016-01-25,-0.04652447976792751
2016-01-26,0.061423885764000596
2016-01-27,-0.030827427421782794
2016-01-28,-0.041294660246696924
2016-01-29,0.03667080130917455
2016-02-01,0.008422202259587896
2016-02-02,-0.03786163304581314
2016-02-03,0.007522672763508709
2016-02-04,0.03905806481423113
2016-02-05,-0.0270866739025879
2016-02-08,-0.006818000533174606
2016-02-09,0.00915288686615856
2016-02-10,0.02494328078945207
2016-02-11,-0.012721057175857031
2016-02-12,0.0386555590692641
2016-02-16,0.02427185744109317
2016-02-17,0.0373878668851777
2016-02-18,-0.004568333062919039
2016-02-19,0.013768592498629717
2016-02-22,0.0010060257435731135
2016-02-23,-0.0010050146729394527
2016-02-24,0.0005026691160410213
2016-02-25,0.015586006393000451
2016-02-26,0.024752412562054626
2016-02-29,0.0038647888896916616
2016-03-01,0.008181187525176048
2016-03-02,0.021002071268640954
2016-03-03,0.00935034145592506
2016-03-04,0.013895176765242212
2016-03-07,-0.01507553376441284
2016-03-08,-0.028756756208484946
2016-03-09,-0.008118582703655508
2016-03-10,-0.012517739190468724
2016-03-11,0.03656728616176208
2016-03-14,0.0023518561598601107
2016-03-15,-0.008916139035364479
2016-03-16,0.008551207491958257
2016-03-17,0.00047097801913142945
2016-03-18,0.03625226674016013
2016-03-21,0.01817388153621624
2016-03-22,-0.0058012765152986034
2016-03-23,-0.015260249927415703
2016-03-24,0.005925109630050551
2016-03-28,0.009515245458167954
2016-03-29,0.008079125397291831
2016-03-30,0.01202113114166048
2016-03-31,-0.009239041886904276
2016-04-01,-0.022646303989937167
2016-04-04,0.008178233428723702
2016-04-05,-0.015772656530776752
2016-04-06,0.01877244898050101
2016-04-07,-0.006741595440075465
2016-04-08,0.009049980151930148
2016-04-11,0.0
2016-04-12,0.007174945340107763
2016-04-13,0.015137775251575558
2016-04-14,-0.003947176712399969
2016-04-15,-0.00968737563973232
2016-04-18,-0.011560764666307621
2016-04-19,0.003598682000663489
2016-04-20,-0.017481059917155872
2016-04-21,0.009124207314902488
2016-04-22,-0.021247703567996767
2016-04-25,0.004157021376925307
2016-04-26,-0.004599830995194787
2016-04-27,0.029574922206992316
2016-04-28,-0.0017954776602958633
2016-04-29,-0.008542896664113897
2016-05-02,0.009070058032343953
2016-05-03,-0.002247023553120564
2016-05-04,-0.007207265015705233
2016-05-05,0.0
2016-05-06,-0.00045349239473124747
2016-05-09,0.004992799662058456
2016-05-10,0.031616913756759235
2016-05-11,-0.02451816645510485
2016-05-12,-0.015709294033836363
2016-05-13,-0.01960783791727183
2016-05-16,0.012093280990605138
2016-05-17,-0.0004596854517334714
2016-05-18,-0.027675411954401485
2016-05-19,-0.021821355030368195
2016-05-20,-0.0038797844434586004
2016-05-23,0.003894895799590792
2016-05-24,0.010669077961823481
2016-05-25,0.005758241537303421
2016-05-26,-0.021946467304264305
2016-05-27,0.012194801151766965
2016-05-31,0.0014462017618794842
2016-06-01,0.007699448193766223
2016-06-02,0.031995928461271195
2016-06-03,0.005090423712762471
2016-06-06,0.013351833462400098
2016-06-07,-0.008178087769487474
2016-06-08,-0.00503903277726081
2016-06-09,-0.0055250321089351795
2016-06-10,-0.01944423864016509
2016-06-13,0.0
2016-06-14,-0.0018884185422021194
2016-06-15,0.025543765159261156
2016-06-16,0.002767523548242279
2016-06-17,0.03357894895572544
2016-06-20,0.030707426310119024
2016-06-21,-0.012521499222949872
2016-06-22,0.0
2016-06-23,0.024486157033240197
2016-06-24,-0.06743469324816875
2016-06-27,-0.032951884134139964
2016-06-28,0.018456813289551954
2016-06-29,0.035780808542612785
2016-06-30,0.010767054864176728
2016-07-01,0.01553500423475307
2016-07-05,-0.021853249865494306
2016-07-06,0.008489781215367698
2016-07-07,0.011962461252380763
2016-07-08,0.02145363120738808
2016-07-11,0.005572369084580364
2016-07-12,0.012787703695373853
2016-07-13,-0.005892219538489618
2016-07-14,0.0038102831161244133
2016-07-15,0.0033741530971447276
2016-07-18,0.008406934644775044
2016-07-19,-0.004168585374373368
2016-07-20,0.004604606262683442
2016-07-21,-0.0012500383918424562
2016-07-22,0.015436166550429897
2016-07-25,-0.016434090141474567
2016-07-26,-0.0029239586020746167
2016-07-27,-0.029325494607977842
2016-07-28,-0.012084433557089658
2016-07-29,0.013106052382006794
2016-08-01,0.005605674215429346
2016-08-02,-0.019296505218075133
2016-08-03,-0.0017492111458923265
2016-08-04,0.010950558246510367
2016-08-05,0.016031157130991014
2016-08-08,0.01577829682210541
2016-08-09,-0.005877459134341678
2016-08-10,-0.00506764187418951
2016-08-11,0.0042445858949626825
2016-08-12,0.010566490857736088
2016-08-15,0.00878288083813561
2016-08-16,0.010364973224831209
2016-08-17,-0.0008232003357753204
2016-08-18,-0.005354015643176946
2016-08-19,0.0008279929868080238
2016-08-22,-0.0008273079816013551
2016-08-23,-0.0008283934477225641
2016-08-24,0.001657759711813922
2016-08-25,0.001241282076090089
2016-08-26,-0.00743813952358241
2016-08-29,-0.000832474392836402
2016-08-30,-0.009166701455876058
2016-08-31,0.0037844302259555374
2016-09-01,-0.004189096243629287
2016-09-02,-0.001262251558305394
2016-09-06,-0.004633263207431848
2016-09-07,0.0008462137134097603
2016-09-08,-0.010147941745841771
2016-09-09,-0.02904751950544615
2016-09-12,0.014078327412228697
2016-09-13,-0.005206048414571951
2016-09-14,0.00872232402756401
2016-09-15,-0.001297093977640551
2016-09-16,-0.003030371792648534
2016-09-19,-0.00043404614999054125
2016-09-20,0.01259759356042145
2016-09-21,0.0
2016-09-22,0.011154122503833408
2016-09-23,0.0012730442301012168
2016-09-26,-0.027542638205353187
2016-09-27,0.004793004489006547
2016-09-28,-0.00867315172127281
2016-09-29,-0.0017496036146854577
2016-09-30,0.004820224175303034
2016-10-03,-0.002180538830124479
2016-10-04,-0.0021854730460296734
2016-10-05,-0.003941908467609445
2016-10-06,-0.009234952268246
2016-10-07,-0.00443876224269657
2016-10-10,0.017833348453015097
2016-10-11,-0.012264505980852936
2016-10-12,0.008869480098737448
2016-10-13,-0.0013187596126786882
2016-10-14,0.007482356783187649
2016-10-17,-0.0061160929574473055
2016-10-18,0.012307459481151195
2016-10-19,0.0030395828588052343
2016-10-20,-0.004328982942718662
2016-10-21,-0.003913024062869419
2016-10-24,0.0013093808964459441
2016-10-25,-0.009154355154679994
2016-10-26,-0.01803808835101184
2016-10-27,-0.0031355797000787167
2016-10-28,0.0
2016-10-31,0.015729994236441502
2016-11-01,-0.007079782651134736
2016-11-02,-0.006238398625699082
2016-11-03,-0.0008972900020469687
2016-11-04,0.013913844436254985
2016-11-07,0.014165748929325428
2016-11-08,0.020140100125551674
2016-11-09,0.01330463866039433
2016-11-10,-0.006353153912498022
2016-11-11,0.010656373106380457
2016-11-14,0.025727614184439584
2016-11-15,0.0069899091645617695
2016-11-16,0.0024501198603643637
2016-11-17,0.0008146057531226436
2016-11-18,-0.006104923501863868
2016-11-21,0.00859964421691406
2016-11-22,0.00893202673399518
2016-11-23,0.0072433313613029515
2016-11-25,0.011186625940121875
2016-11-28,-0.01975499939544867
2016-11-29,0.0
2016-11-30,0.010479596684134673
2016-12-01,0.005584426892258021
2016-12-02,0.001983466042466242
2016-12-05,0.03285802293368234
2016-12-06,0.008432413639268388
2016-12-07,0.02774621328722371
2016-12-08,-0.02958568150800056
2016-12-09,0.010670629317492075
2016-12-12,-0.019985124623271178
2016-12-13,0.015005852096831251
2016-12-14,0.011372244445946977
2016-12-15,0.023613279684496113
2016-12-16,0.008055717405800467
2016-12-19,0.006174885488259063
2016-12-20,0.0014442188398786637
2016-12-21,-0.00036049926297854196
2016-12-22,-0.010097271852788192
2016-12-23,-0.0029144622744045057
2016-12-27,0.0021923063482687244
2016-12-28,-0.013853437418826053
2016-12-29,0.007393756190394285
2016-12-30,-0.0018351201217139401
2017-01-03,0.006985398034690782
2017-01-04,0.03194985954759533
2017-01-05,-0.011724038043872342
2017-01-06,0.0026166519019066303
2017-01-09,-0.008874017538175183
2017-01-10,-0.01650299046452508
2017-01-11,-0.00035691264137538425
2017-01-12,-0.01071416988394891
2017-01-13,0.014801467997529683
2017-01-17,-0.0023124175732756047
2017-01-18,0.01533246153022394
2017-01-19,0.009657489703013278
2017-01-20,0.0034783611610484932
2017-01-23,0.000866404582823499
2017-01-24,0.006060541280088927
2017-01-25,0.01170413400686554
2017-01-26,-0.0005102644610496254
2017-01-27,-0.003404420230205041
2017-01-30,-0.008710329146311868
2017-01-31,-0.007925604728488023
2017-02-01,-0.003994632682636112
2017-02-02,-0.0008717612620204873
2017-02-03,0.008726185711330103
2017-02-06,-0.001384026809469363
2017-02-07,0.0015591795496299188
2017-02-08,0.007784103700072542
2017-02-09,0.006522305507854487
2017-02-10,0.0008526511404445269
2017-02-13,0.0027262805434842274
2017-02-14,-0.006456984066075866
2017-02-15,0.016931588243653817
2017-02-16,-0.0036998999061216287
2017-02-17,-0.012491504575923407
2017-02-21,-0.008205065907500031
2017-02-22,-0.002930237554111592
2017-02-23,-0.01106305748512193
2017-02-24,0.009963296431031443
2017-02-27,0.004153860766909601
2017-02-28,-0.014133284684724634
2017-03-01,0.008741372544150083
2017-03-02,0.008145670631024338
2017-03-03,-0.00722045063551624
2017-03-06,-0.007618979884254196
2017-03-07,-0.01169065102113509
2017-03-08,-0.0035406058186766565
2017-03-09,-0.007994300992404724
2017-03-10,0.01146124575771501
2017-03-13,0.018236503331544585
2017-03-14,-0.003825378662462464
2017-03-15,0.015011577173105861
2017-03-16,0.0010317715462477839
2017-03-17,-0.0049821512517852495
2017-03-20,-0.007251423306281368
2017-03-21,-0.014086960448769892
2017-03-22,0.017816284313171282
2017-03-23,0.010745292620708558
2017-03-24,-0.0001714042958396167
2017-03-27,-0.007888927218382635
2017-03-28,0.014174527286657357
2017-03-29,-0.0010225597451147816
2017-03-30,0.0027298416291892114
2017-03-31,-0.005274660751346749
2017-04-03,-0.014369014331143237
2017-04-04,-0.009545189019947165
2017-04-05,-0.005607078922445052
2017-04-06,0.006167273257298156
2017-04-07,-0.008756782273010466
2017-04-10,0.010247742918829461
2017-04-11,0.0052464414700774675
2017-04-12,-0.0010437296066103663
2017-04-13,-0.005398947468476134
2017-04-17,0.003852447727812569
2017-04-18,-0.008198487939996668
2017-04-19,0.0010552493554087938
2017-04-20,0.011770988256190273
2017-04-21,-0.004167286829227401
2017-04-24,0.012031129630986737
2017-04-25,0.00861482509011191
2017-04-26,0.035189805679255004
2017-04-27,-0.005940608889292598
2017-04-28,-0.02108226287719772
2017-05-01,0.0059349643443049604
2017-05-02,0.03658142286657773
2017-05-03,-0.007968841907723956
2017-05-04,-0.00819679290077957
2017-05-05,0.009421523603905912
2017-05-08,-0.006386012627790372
2017-05-09,0.02719177551207297
2017-05-10,-0.0009649845653755262
2017-05-11,0.001448779925766086
2017-05-12,-0.0017681060476327781
2017-05-15,0.008373423762252585
2017-05-16,-0.0030339885557433277
2017-05-17,-0.018100288840568357
2017-05-18,0.018597013290058362
2017-05-19,0.02258185900244114
2017-05-22,0.02192625753272881
2017-05-23,0.0036782684703373647
2017-05-24,-0.0001525116571927665
2017-05-25,-0.00534545612179993
2017-05-26,0.0032240749304102145
2017-05-30,0.003061213361437831
2017-05-31,0.014189463842994243
2017-06-01,0.002557612923034913
2017-06-02,0.01155463016428171
2017-06-05,-0.006230289798006994
2017-06-06,-0.01836093513087833
2017-06-07,0.005930538345127134
2017-06-08,-0.017082167976377738
2017-06-09,-0.00415272716175652
2017-06-12,0.01698838219746679
2017-06-13,0.009111615269260076
2017-06-14,-0.0030098403686175113
2017-06-15,0.0090568994203295
2017-06-16,-0.006582002777109963
2017-06-19,0.006475035862749445
2017-06-20,-0.014362544471566263
2017-06-21,-0.004250244967404115
2017-06-22,-0.006097678076397495
2017-06-23,0.003067302404207606
2017-06-26,-0.0025990357532207353
2017-06-27,-0.027288109456624854
2017-06-28,-0.0014186593036693562
2017-06-29,-0.01751890064727568
2017-06-30,-0.006425700880910878
2017-07-03,-0.008730689473739783
2017-07-05,0.0032621092344577995
2017-07-06,-0.006990848736809774
2017-07-07,0.011132911323054495
2017-07-10,0.007124528911920391
2017-07-11,0.004179916878904288
2017-07-12,-0.008485576285188978
2017-07-13,0.0024222321279407932
2017-07-14,0.005960059320289979
2017-07-17,0.0027219972593424124
2017-07-18,-0.002075847199086822
2017-07-19,-0.0059210181054014654
2017-07-20,-0.0017707310203809445
2017-07-21,0.007418200943263065
2017-07-24,-0.007363576453470189
2017-07-25,0.017255254857927005
2017-07-26,-0.008877438978685093
2017-07-27,0.000639719442817599
2017-07-28,-0.0015984964152926384
2017-07-31,0.001120631834907071
2017-08-01,0.0038381442826440626
2017-08-02,-0.012585505287697196
2017-08-03,0.0024200871040800376
2017-08-04,0.013680971856943724
2017-08-07,0.012543727076903766
2017-08-08,-0.026501515257776553
2017-08-09,-0.011436944288456208
2017-08-10,-0.006028820351687059
2017-08-11,0.0049179340727056875
2017-08-14,0.0073410564367475395
2017-08-15,0.007449179349581003
2017-08-16,0.006123283043661054
2017-08-17,-0.02594491827234069
2017-08-18,0.003946162997389369
2017-08-21,0.011791377123322233
2017-08-22,0.02492727439168596
2017-08-23,-0.0031585100922779663
2017-08-24,-0.0033269344491434483
2017-08-25,0.009060322636610163
2017-08-28,-0.004883249690717406
2017-08-29,-0.004432712356528423
2017-08-30,0.02273829503129532
2017-08-31,0.0001553389142177064
2017-09-01,0.004041725464262402
2017-09-05,-0.015327401944807972
2017-09-06,0.0011005468276437114
2017-09-07,0.0034553057411395027
2017-09-08,0.019564710382093065
2017-09-11,0.012434735890058723
2017-09-12,0.0018200205596459185
2017-09-13,0.009232417189175557
2017-09-14,-0.0023993411706942913
2017-09-15,0.0016536324828966276
2017-09-18,-0.0010503814086970653
2017-09-19,0.004957797180766832
2017-09-20,0.0022425547815372315
2017-09-21,0.004474605296812539
2017-09-22,0.012622621593951555
2017-09-25,0.007625873507628889
2017-09-26,0.011497653541260089
2017-09-27,-0.005611656042057822
2017-09-28,0.0036174923508471846
2017-09-29,0.0012971411254210086
2017-10-02,-0.0002873900571862542
2017-10-03,-0.00821011096037938
2017-10-04,0.0007261709335197875
2017-10-05,0.0066756739535411835
2017-10-06,0.0015855811868974445
2017-10-09,0.002590819137264111
2017-10-10,0.0037321351290460214
2017-10-11,0.004290522474914349
2017-10-12,0.002278942672617079
2017-10-13,0.011082533625668134
2017-10-16,-0.00042155365536911127
2017-10-17,0.001265083883586593
2017-10-18,-0.002246282169745095
2017-10-19,0.0005627519243385226
2017-10-20,-0.000844039786533024
2017-10-23,-0.008727269349869893
2017-10-24,0.01022427322909536
2017-10-25,0.002530143655627537
2017-10-26,0.016265271820816274
2017-10-27,-0.007864839889299202
2017-10-30,0.010290857553257426
2017-10-31,-0.005093071321162546
2017-11-01,0.002213666046144702
2017-11-02,0.0
2017-11-03,0.009939602919011525
2017-11-06,0.0031435588233841294
2017-11-07,-0.010628106187946518
2017-11-08,0.003993749853958395
2017-11-09,-0.011659585068714562
2017-11-10,0.008882710134725524
2017-11-13,-0.0009629215240030131
2017-11-14,0.003993091347332278
2017-11-15,0.006446577215263538
2017-11-16,0.010787763998033384
2017-11-17,0.0012158531750066093
2017-11-20,0.002698473794754186
2017-11-21,0.01789805527469368
2017-11-22,0.0005290476706667491
2017-11-24,0.0010570179622619857
2017-11-27,0.0031680159723133094
2017-11-28,0.0017104089778370302
2017-11-29,0.005648210833588685
2017-11-30,0.01306141839992292
2017-12-01,-0.003996625143971033
2017-12-04,0.005307462228574034
2017-12-05,-0.00038638924699319066
2017-12-06,-0.011335739270221579
2017-12-07,0.006905614216456968
2017-12-08,0.014233922110085784
2017-12-11,-0.011610208622717666
2017-12-12,-0.006066861758463049
2017-12-13,-0.003246695404244271
2017-12-14,-0.009511471686450612
2017-12-15,0.014075017539894263
2017-12-18,0.012971928101285446
2017-12-19,-0.0035855390319234903
2017-12-20,0.006940189449340384
2017-12-21,0.013018237277906852
2017-12-22,-0.0002518456085681686
2017-12-26,0.00025190905075622716
2017-12-27,0.009827509461246997
2017-12-28,0.003742876236569659
2017-12-29,-0.0073337037893401735
2018-01-02,-0.0022536845927186855
2018-01-03,0.014683612596055662
2018-01-04,-0.0074209401790197305
2018-01-05,-0.011962861697812022
2018-01-08,0.0208098884760497
2018-01-09,0.012231031016295413
2018-01-10,-0.0034173913243151777
2018-01-11,0.017391226708924235
2018-01-12,0.010593206944094824
2018-01-16,-0.00655136615807872
2018-01-17,0.007554119796679526
2018-01-18,-0.0009523559872911536
2018-01-19,0.01834451621650346
2018-01-22,0.0032752664294450895
2018-01-23,0.008860686494597703
2018-01-24,-0.008551767271625654
2018-01-25,0.009791256672222692
2018-01-26,0.012236173983921628
2018-01-29,-0.004675756498444206
2018-01-30,-0.009967997184923472
2018-01-31,-0.008794879522061594
2018-02-01,0.0012839548114533805
2018-02-02,-0.03626403578800319
2018-02-05,-0.03315170165412806
2018-02-06,0.00976109708508055
2018-02-07,0.016482690731477456
2018-02-08,-0.04096570168877667
2018-02-09,0.02250196991891218
2018-02-12,0.017282140001873225
2018-02-13,0.016988637452336697
2018-02-14,0.033168901277083496
2018-02-15,-0.01640115413063803
2018-02-16,-0.015255195881913819
2018-02-20,0.012489200094363273
2018-02-21,-0.00023699617161465625
2018-02-22,-0.010796251317900407
2018-02-23,0.005157374279953109
2018-02-26,-0.01992636133601633
2018-02-27,-0.028000824536055346
2018-02-28,0.011899018282391927
2018-03-01,-0.015996947140826223
2018-03-02,-0.005671331937686319
2018-03-05,-0.008618490032295645
2018-03-06,0.009204862046103823
2018-03-07,0.003293544636653545
2018-03-08,0.00012635394575521985
2018-03-09,0.02853164050314727
2018-03-12,-0.004173452592763138
2018-03-13,0.0014793096285032892
2018-03-14,-0.0001230696340123183
2018-03-15,0.008000992383093708
2018-03-16,-0.004640287432967294
2018-03-19,-0.00257631415155668
2018-03-20,0.0006147771524249723
2018-03-21,0.006023384304056467
2018-03-22,-0.01710658866240955
2018-03-23,-0.02821958127935076
2018-03-26,0.023154689867666223
2018-03-27,-0.014878716609807552
2018-03-28,-0.006092278420172459
2018-03-29,0.00574635181645089
2018-04-02,-0.0214574149891259
2018-04-03,0.005968347019953413
2018-04-04,0.006449239674959584
2018-04-05,0.01294387498025884
2018-04-06,-0.019357325623109767
2018-04-09,-0.017546292959496945
2018-04-10,-0.014970286295076352
2018-04-11,0.06132485477237726
2018-04-12,0.0042710593931512
2018-04-13,-0.004252895025902759
2018-04-16,0.011556342513862061
2018-04-17,0.007823486627241971
2018-04-18,0.012567792270292921
2018-04-19,-0.0024339184106066947
2018-04-20,0.0042694631169695185
2018-04-23,-0.0029153050473855746
2018-04-24,-0.0006090515932465346
2018-04-25,-0.0025595756052360086
2018-04-26,0.0012218776431864864
2018-04-27,-0.021481533334103742
2018-04-30,-0.016589835935467256
2018-05-01,0.01775722536009816
2018-05-02,-0.009845272828807983
2018-05-03,0.005286326172204037
2018-05-04,0.016151465665620757
2018-05-07,0.0023408192761420477
