Date,JPM
2015-10-07,0.0012893425892308574
2015-10-08,0.0
2015-10-09,-0.0032187253354379886
2015-10-12,-0.0033911614014797697
2015-10-13,-0.002754501820897426
2015-10-14,-0.025344966690989734
2015-10-15,0.031671827382855566
2015-10-16,0.00872507780974452
2015-10-19,-0.0033637635132711674
2015-10-20,0.0048215037660601645
2015-10-21,-0.007357827167378983
2015-10-22,0.018208471092269418
2015-10-23,0.010761221337286075
2015-10-26,0.00046941419118717853
2015-10-27,-0.004068657416242516
2015-10-28,0.029226768596287034
2015-10-29,-0.004427382562815385
2015-10-30,-0.014721663576748312
2015-11-02,0.02007774408045071
2015-11-03,0.0036621316337468457
2015-11-04,0.001064126699830581
2015-11-05,0.008959792868115102
2015-11-06,0.03040335112998349
2015-11-09,-0.01562970459290003
2015-11-10,0.004303286812770368
2015-11-11,-0.004875818290751011
2015-11-12,-0.020044879396226123
2015-11-13,-0.0066664495602162255
2015-11-16,0.014490683693167528
2015-11-17,-0.00571324184845301
2015-11-18,0.019960323568760208
2015-11-19,0.003113561800365927
2015-11-20,-0.0017735822500882792
2015-11-23,-0.009771997048673264
2015-11-24,-0.0014949869285353357
2015-11-25,0.001197795109312505
2015-11-27,0.004636470597077391
2015-11-30,-0.007294890687746358
2015-12-01,0.01394710962344603
2015-12-02,-0.014051164988100662
2015-12-03,-0.01290129100236237
2015-12-04,0.031763029135240206
2015-12-07,-0.013109608252947047
2015-12-08,-0.015522217374757452
2015-12-09,-0.007580626802632495
2015-12-10,0.0022916583060015316
2015-12-11,-0.02347175426342263
2015-12-14,0.003121185927957848
2015-12-15,0.028473943056294138
2015-12-16,0.021633757196857006
2015-12-17,-0.018510337730280546
2015-12-18,-0.028364476717358755
2015-12-21,0.017701755458076063
2015-12-22,0.002136350996805536
2015-12-23,0.01598635444048435
2015-12-24,-0.0019480159271011432
2015-12-28,-0.003303381350982071
2015-12-29,0.010394654019461491
2015-12-30,-0.007156514491917787
2015-12-31,-0.00840961113785954
2016-01-04,-0.03003507236378211
2016-01-05,0.0017289931258210878
2016-01-06,-0.014435830383820458
2016-01-07,-0.04043948358774263
2016-01-08,-0.02239939174942074
2016-01-11,-0.0015274521142504272
2016-01-12,0.0022097509292142714
2016-01-13,-0.02747623871030691
2016-01-14,0.014998036134606041
2016-01-15,-0.019930999391310933
2016-01-19,-0.0005259319088867231
2016-01-20,-0.026311213151089974
2016-01-21,-0.004683827821962194
2016-01-22,0.030769200493307558
2016-01-25,-0.022651333088089087
2016-01-26,0.025511909716324332
2016-01-27,-0.0007007223076370694
2016-01-28,0.0042076285600261
2016-01-29,0.038757012522886214
2016-02-01,-0.010756635858625851
2016-02-02,-0.031090696704325738
2016-02-03,0.006663349334176338
2016-02-04,0.017244156327802962
2016-02-05,-0.011129770367032887
2016-02-08,-0.020952616498988497
2016-02-09,-0.00601324429446326
2016-02-10,-0.012099683998194055
2016-02-11,-0.04412827537597708
2016-02-12,0.08328608737534604
2016-02-16,0.014959248978011486
2016-02-17,0.007197825736743546
2016-02-18,-0.01633474367283483
2016-02-19,0.00017286160069329704
2016-02-22,0.012971268819917503
2016-02-23,-0.04183007418364448
2016-02-24,0.0003562223591924152
2016-02-25,0.015497065315223324
2016-02-26,0.009296381869016823
2016-02-29,-0.021550111079283507
2016-03-01,0.05151002230925261
2016-03-02,0.009459052874189577
2016-03-03,0.0033469853107612746
2016-03-04,0.0015007935874704614
2016-03-07,-0.0018316185005731178
2016-03-08,-0.019352746545015176
2016-03-09,0.0057842582246905305
2016-03-10,-0.008626698484453077
2016-03-11,0.012455511963104682
2016-03-14,-0.003707566330340528
2016-03-15,0.001353420693476437
2016-03-16,-0.004729985594155939
2016-03-17,-0.0028851314070157397
2016-03-18,0.029446680515482937
2016-03-21,-0.00033029721928479194
2016-03-22,-0.0036388840047276716
2016-03-23,-0.004980266890257989
2016-03-24,-0.007674427559371755
2016-03-28,-0.0013450630005972242
2016-03-29,-0.006229003965076418
2016-03-30,0.011519607637932472
2016-03-31,-0.00820615642170397
2016-04-01,0.010975907649452887
2016-04-04,-0.0038698910916229456
2016-04-05,-0.014189175974852697
2016-04-06,0.007710618410510461
2016-04-07,-0.025335724459273012
2016-04-08,0.007327235961972489
2016-04-11,0.00796657273220136
2016-04-12,0.01855686892265207
2016-04-13,0.042340845694718965
2016-04-14,0.012947509846300331
2016-04-15,-0.011503460412515598
2016-04-18,0.006465500494076792
2016-04-19,0.016861739721862667
2016-04-20,0.014529367948863614
2016-04-21,-0.009962662163602864
2016-04-22,0.005817786991643592
2016-04-25,-0.005784136119768135
2016-04-26,0.005188816198905988
2016-04-27,0.002815451162830662
2016-04-28,-0.007955085375390136
2016-04-29,-0.0062891679720729066
2016-05-02,0.009335530525395486
2016-05-03,-0.019282048253110418
2016-05-04,-0.01582490906558698
2016-05-05,-0.005359814403667507
2016-05-06,0.005878483673090518
2016-05-09,-0.006331053532862452
2016-05-10,0.013559894483126333
2016-05-11,-0.0037073230443778193
2016-05-12,-0.0006470267999421075
2016-05-13,-0.009227689868101963
2016-05-16,0.007516013643791952
2016-05-17,0.0
2016-05-18,0.03859899342742601
2016-05-19,-0.01015012800558801
2016-05-20,0.0018930860297354801
2016-05-23,-0.0007872117448192162
2016-05-24,0.017018669552781196
2016-05-25,0.015184280208230039
2016-05-26,-0.007478620639255862
2016-05-27,0.006150945070145797
2016-05-31,-0.0024455168448693776
2016-06-01,0.006435143991758485
2016-06-02,0.0018265790932348036
2016-06-03,-0.017778054757994988
2016-06-06,0.009900628656639654
2016-06-07,-0.0033700865961351356
2016-06-08,0.0029203780920292743
2016-06-09,-0.007662945867362492
2016-06-10,-0.014053773595198438
2016-06-13,-0.008928483604037862
2016-06-14,-0.018808424494373588
2016-06-15,-0.0017721380543354037
2016-06-16,0.004034427132642682
2016-06-17,0.0009643812856572342
2016-06-20,0.0014449025259917203
2016-06-21,0.009299304028995703
2016-06-22,-0.003812558147726852
2016-06-23,0.021368544056809657
2016-06-24,-0.06947726625329631
2016-06-27,-0.03338928450545442
2016-06-28,0.03315407272317272
2016-06-29,0.028226031788316508
2016-06-30,0.015359246149306616
2016-07-01,-0.0064871449622565525
2016-07-05,-0.027913825089202704
2016-07-06,0.01074724897614976
2016-07-07,0.006479457011554501
2016-07-08,0.020634128423971276
2016-07-11,0.007116245819345224
2016-07-12,0.014934708678549402
2016-07-13,-0.0006329919762220193
2016-07-14,0.015199811261553231
2016-07-15,0.0009358644010148964
2016-07-18,-0.0034283702339491517
2016-07-19,-0.0015632959423489412
2016-07-20,0.0010961730221452637
2016-07-21,-0.0037539747015609137
2016-07-22,0.005495264359614005
2016-07-25,-0.002654662622277315
2016-07-26,0.004070753522314563
2016-07-27,0.0031186827886284796
2016-07-28,-0.003575202445479042
2016-07-29,-0.002027997360201206
2016-08-01,-0.002657643281323452
2016-08-02,-0.0023511293493490015
2016-08-03,0.015868021574843683
2016-08-04,-0.0015464469363396516
2016-08-05,0.026951557306065688
2016-08-08,-0.003016534772200763
2016-08-09,-0.00347946686666889
2016-08-10,-0.008957325590478571
2016-08-11,0.0027574060591941674
2016-08-12,-0.002138536915622491
2016-08-15,0.006123881535698317
2016-08-16,-0.0001525133330652073
2016-08-17,0.002739435784981925
2016-08-18,0.0009107983537659514
2016-08-19,-0.0013649543324899538
2016-08-22,-0.0009109915771898791
2016-08-23,-0.0004558741290248136
2016-08-24,0.002737010377013682
2016-08-25,0.0018189795379379703
2016-08-26,0.0022708670400384268
2016-08-29,0.011023680509763434
2016-08-30,0.008215149907362829
2016-08-31,0.0
2016-09-01,-0.004296446206149662
2016-09-02,0.004166215189675304
2016-09-06,-0.0007410529255613696
2016-09-07,-0.004151573617112381
2016-09-08,0.0013400000637853182
2016-09-09,-0.008922127102507393
2016-09-12,0.006151627820418115
2016-09-13,-0.00790325124859148
2016-09-14,-0.0019538518385728842
2016-09-15,0.0036142572363773162
2016-09-16,-0.01230502680678236
2016-09-19,0.005621552907673966
2016-09-20,0.004078986212111779
2016-09-21,0.005717794028156753
2016-09-22,0.008228597148107086
2016-09-23,-0.0020773628774719555
2016-09-26,-0.021858947190883993
2016-09-27,0.008817579270703702
2016-09-28,0.005273941787695691
2016-09-29,-0.01588950762134045
2016-09-30,0.014318397731111654
2016-10-03,-0.0012015344492631863
2016-10-04,0.008632676068832223
2016-10-05,0.016366312705065056
2016-10-06,0.002659246346481403
2016-10-07,0.003535878240919166
2016-10-10,0.007781807953749942
2016-10-11,-0.0048079265519268555
2016-10-12,-0.0026351815521019617
2016-10-13,-0.005724089846376512
2016-10-14,-0.0032477277427878093
2016-10-17,-0.005183720303854056
2016-10-18,0.007890564714135406
2016-10-19,0.009601098435048527
2016-10-20,-0.0013168549228058657
2016-10-21,0.0033692613594686893
2016-10-24,0.005548925778548819
2016-10-25,-0.0010167441031438962
2016-10-26,0.004796605427362932
2016-10-27,0.001446429838540153
2016-10-28,-0.0017335578844492883
2016-10-31,0.0021709027148311133
2016-11-01,-0.004187400731528679
2016-11-02,-0.004204518285797043
2016-11-03,-0.004368143067029484
2016-11-04,-0.009067073800354875
2016-11-07,0.03128715263788062
2016-11-08,0.0021459433758375113
2016-11-09,0.04598077458709926
2016-11-10,0.04641602345209539
2016-11-11,0.000522061611214486
2016-11-14,0.03677158179704332
2016-11-15,-0.0018868238764608858
2016-11-16,-0.024697666589691747
2016-11-17,0.008010422478135881
2016-11-18,-0.003973258876928565
2016-11-21,0.004375500480984229
2016-11-22,0.006149887850615432
2016-11-23,0.004201804789501162
2016-11-25,-0.00038008310594939143
2016-11-28,-0.006469816412958851
2016-11-29,0.0076611074673429425
2016-11-30,0.015838487731557604
2016-12-01,0.020207195977272496
2016-12-02,-0.002323243412779452
2016-12-05,0.020343113622510067
2016-12-06,0.005164640323920722
2016-12-07,0.004540652613569174
2016-12-08,0.012489534664204438
2016-12-09,0.004346955671862496
2016-12-12,-0.008889417518384457
2016-12-13,0.0003532948135134273
2016-12-14,-0.00035317004036994337
2016-12-15,0.01498816456670915
2016-12-16,-0.012325122391987686
2016-12-19,0.005768695716492411
2016-12-20,0.012875759365111872
2016-12-21,0.0025424833542238012
2016-12-22,0.001614033242444135
2016-12-23,0.0018414780414255372
2016-12-27,0.0009186024717546815
2016-12-28,-0.00723025355696949
2016-12-29,-0.007052051425110006
2016-12-30,0.004656619993182565
2017-01-03,0.010893830906470559
2017-01-04,0.0018440518524067695
2017-01-05,-0.009204836365961033
2017-01-06,0.00011643080962397967
2017-01-09,0.0006964944119158822
2017-01-10,0.002901155587936799
2017-01-11,0.007520517098388302
2017-01-12,-0.00964618369994208
2017-01-13,0.0053335856841303375
2017-01-17,-0.036331880885934864
2017-01-18,0.004667620976751108
2017-01-19,-0.007624624901114929
2017-01-20,0.0044419529083523646
2017-01-23,0.0004782706798360792
2017-01-24,0.012065308145351894
2017-01-25,0.015463194058121355
2017-01-26,0.008368907708937279
2017-01-27,0.0020749734007601273
2017-01-30,-0.010352941696835982
2017-01-31,-0.016274117594215043
2017-02-01,0.0037815147048934072
2017-02-02,-0.004237767126373804
2017-02-03,0.030618457802092047
2017-02-06,-0.004703383719458332
2017-02-07,-0.000576396587439687
2017-02-08,-0.00876355418481578
2017-02-09,0.014425373108458261
2017-02-10,-0.002293775697221556
2017-02-13,0.013218648992596949
2017-02-14,0.015995051871599886
2017-02-15,0.011500677899447531
2017-02-16,-0.0006621274153856271
2017-02-17,-0.0033134676756926273
2017-02-21,0.008644338247153716
2017-02-22,0.0005491206886791833
2017-02-23,0.0007691282112236575
2017-02-24,-0.008778896219959864
2017-02-27,0.0011071474862196506
2017-02-28,0.002100977451457542
2017-03-01,0.032884420349387655
2017-03-02,-0.015597955162528598
2017-03-03,0.007162962081995294
2017-03-06,-0.009482726474195347
2017-03-07,-0.005548425296937554
2017-03-08,-0.0021878177094090123
2017-03-09,0.00394712810677067
2017-03-10,-0.0031673952596039667
2017-03-13,0.0008765841357016857
2017-03-14,0.0016417875114094205
2017-03-15,0.002404127195314132
2017-03-16,-0.0009811620655897357
2017-03-17,-0.010475482888953724
2017-03-20,-0.007167937876105035
2017-03-21,-0.0293237704327296
2017-03-22,0.001602085868502634
2017-03-23,-0.001599523294835703
2017-03-24,-0.001144724176691203
2017-03-27,-0.0005726326101497259
2017-03-28,0.01558937933590765
2017-03-29,-0.0037245786387332114
2017-03-30,0.008609555670262559
2017-03-31,-0.013365968896163594
2017-04-03,-0.0036427759598672838
2017-04-04,0.0033325286294105805
2017-04-05,-0.012828046422933892
2017-04-06,0.003364732177609353
2017-04-07,-0.0034691611029125102
2017-04-10,-0.0034810162730967154
2017-04-11,-0.0017463654575767817
2017-04-12,-0.003849572572581339
2017-04-13,-0.011709515643408386
2017-04-17,0.01729857613279351
2017-04-18,-0.008152790688898515
2017-04-19,-0.008219917269974286
2017-04-20,0.012905816104341827
2017-04-21,-0.012040003601834659
2017-04-24,0.03525818185765739
2017-04-25,0.008685617289749148
2017-04-26,0.001926138798296062
2017-04-27,-0.009272913486384593
2017-04-28,-0.006962832601394964
2017-05-01,0.0006895753931552839
2017-05-02,-0.006432114243307141
2017-05-03,0.005780192897764547
2017-05-04,0.0011495486560419987
2017-05-05,-0.0011482287112701828
2017-05-08,0.0011495486560419987
2017-05-09,-0.004018471295434423
2017-05-10,0.00783855444571091
2017-05-11,-0.0030882103280028828
2017-05-12,-0.0027535672957218482
2017-05-15,0.004831910688987362
2017-05-16,0.0030917213587904335
2017-05-17,-0.038123922165513524
2017-05-18,-0.003677981695494048
2017-05-19,0.009766256651528415
2017-05-22,-0.0009436974179825031
2017-05-23,0.012514927403423304
2017-05-24,-0.0005831963013340768
2017-05-25,-0.004200281631966729
2017-05-26,0.00011735636862675314
2017-05-30,-0.017103915267895453
2017-05-31,-0.02085823359180239
2017-06-01,0.011077041926039533
2017-06-02,-0.005056691442862915
2017-06-05,0.0018154124433875651
2017-06-06,0.002053515860893418
2017-06-07,0.011451030270143825
2017-06-08,0.012394354967309784
2017-06-09,0.023660993799092367
2017-06-12,0.00022992752996398025
2017-06-13,0.003333842090382788
2017-06-14,-0.0020621072219093595
2017-06-15,-0.005970837528294748
2017-06-16,-0.004505330538662311
2017-06-19,0.021931023576044373
2017-06-20,-0.006245267729444559
2017-06-21,-0.00457011050103262
2017-06-22,-0.001147745648505949
2017-06-23,-0.0018390303661871554
2017-06-26,0.00437497400433573
2017-06-27,0.009284698395475521
2017-06-28,0.02010211490548297
2017-06-29,0.014807579044143981
2017-06-30,0.002743025966578383
2017-07-03,0.020351826238281356
2017-07-05,0.010026749134196544
2017-07-06,-0.003202362286296556
2017-07-07,0.005032992751611065
2017-07-10,-0.007032011197740995
2017-07-11,-0.0038633250339912273
2017-07-12,-0.0034475329696130874
2017-07-13,0.0063780478595050205
2017-07-14,-0.009129800044290093
2017-07-17,-0.009322420991773717
2017-07-18,-0.0035014377060272883
2017-07-19,0.001427101697669686
2017-07-20,0.0
2017-07-21,-0.0033988804153990415
2017-07-24,0.004290621049801269
2017-07-25,0.016652008123255957
2017-07-26,-0.009374619736071788
2017-07-27,-0.0041337208388582125
2017-07-28,-0.0029493992235647415
2017-07-31,0.005696942407648509
2017-08-01,0.0133986639129553
2017-08-02,0.0008600047715603409
2017-08-03,-0.0065514295642969955
2017-08-04,0.012540439979994655
2017-08-07,0.0038438379801233324
2017-08-08,-0.0036164074559198456
2017-08-09,-0.0016010289444400305
2017-08-10,-0.014326673481197427
2017-08-11,-0.008352900213191572
2017-08-14,0.011704163562171521
2017-08-15,0.0025950783641519592
2017-08-16,-0.006901886948338265
2017-08-17,-0.01563665553601412
2017-08-18,0.0009926842099248212
2017-08-21,-0.0012122055226793105
2017-08-22,0.010261609638263058
2017-08-23,0.001201141343814438
2017-08-24,-0.0016360304124553027
2017-08-25,0.0040427710113222215
2017-08-28,-0.0031557152613232997
2017-08-29,-0.005458706623574505
2017-08-30,0.002304960783530152
2017-08-31,-0.0045994244135195705
2017-09-01,0.008911716239007772
2017-09-05,-0.023882184663726935
2017-09-06,0.006703206894544955
2017-09-07,-0.017534358534673
2017-09-08,-0.0012423588648763362
2017-09-11,0.015494138298802085
2017-09-12,0.012251050465092561
2017-09-13,0.0028605883339072324
2017-09-14,-0.0019751032705791483
2017-09-15,0.007145549960545061
2017-09-18,0.014188980433077925
2017-09-19,0.010977043517506724
2017-09-20,0.007025576526704214
2017-09-21,0.004545672402312517
2017-09-22,-0.0021044128454104083
2017-09-25,-0.007487176896482151
2017-09-26,-0.004462408355305758
2017-09-27,0.015795156691630785
2017-09-28,0.002101295820727156
2017-09-29,0.001363013143006464
2017-10-02,0.013925171448467166
2017-10-03,0.005266694568817565
2017-10-04,-0.010169756975469069
2017-10-05,0.013465468657613888
2017-10-06,-0.0017511206938841672
2017-10-09,-0.005261602451091751
2017-10-10,0.0074678216254437935
2017-10-11,-0.0029858268329404636
2017-10-12,-0.008777427081007594
2017-10-13,-0.001354258377652462
2017-10-16,0.020655407083298716
2017-10-17,-0.002248739008155587
2017-10-18,0.0037900979624931885
2017-10-19,0.0012247777751632771
2017-10-20,0.014269796515637534
2017-10-23,-0.0017082497790139595
2017-10-24,0.015904452093627786
2017-10-25,0.0009908910500213697
2017-10-26,0.007127689897500122
2017-10-27,0.0002948155651842921
2017-10-30,-0.0035373940952307947
2017-10-31,-0.007888916099438537
2017-11-01,0.0030810197741506506
2017-11-02,0.006639026218722588
2017-11-03,-0.0017715987373975173
2017-11-06,-0.00621257850523127
2017-11-07,-0.020142690715632794
2017-11-08,-0.011240851729717671
2017-11-09,-0.00010191450215302211
2017-11-10,-0.0012294871319584733
2017-11-13,0.0035895947399000594
2017-11-14,-0.0060291783843018365
2017-11-15,0.00945833392839579
2017-11-16,0.002851864905219159
2017-11-17,-0.0033516231149519626
2017-11-20,0.008865006814569476
2017-11-21,-0.0008079474926712127
2017-11-22,-0.0029315958111708618
2017-11-24,-0.0032440088442137194
2017-11-27,-0.003966494139357901
2017-11-28,0.0350249090938215
2017-11-29,0.023381942730644534
2017-11-30,0.007616179534851941
2017-12-01,0.0025831284551716127
2017-12-04,0.020612506202202896
2017-12-05,-0.011500816885901988
2017-12-06,-0.007472282412479769
2017-12-07,-0.0029545327436996116
2017-12-08,0.012521575880935831
2017-12-11,-0.0029267309190873503
2017-12-12,0.011645730715919012
2017-12-13,-0.012541050561839517
2017-12-14,-0.008055807309796714
2017-12-15,0.014140618467860078
2017-12-18,0.007725932440582728
2017-12-19,-0.004207386025039339
2017-12-20,-0.0034739301743051954
2017-12-21,0.015922410003014642
2017-12-22,-0.0035236877227610153
2017-12-26,-0.004002187456740303
2017-12-27,0.001869176043746812
2017-12-28,0.005315908486768439
2017-12-29,-0.007885934195070776
2018-01-02,0.009444775677299067
2018-01-03,0.001018804818864405
2018-01-04,0.014326058452830193
2018-01-05,-0.006420061381318454
2018-01-08,0.0014766344743517568
2018-01-09,0.005069491931338765
2018-01-10,0.011004160106154348
2018-01-11,0.005351337288589164
2018-01-12,0.016510368948336795
2018-01-16,-0.0035503407868239245
2018-01-17,0.006413215638807479
2018-01-18,0.0023896722493912392
2018-01-19,-0.0022071755158985518
2018-01-22,0.011680124995289365
2018-01-23,-0.001049473252904165
2018-01-24,0.012783720495307405
2018-01-25,0.00025902398267874105
2018-01-26,0.0053587910100758585
2018-01-29,-0.001031599566088115
2018-01-30,-0.009380632469203287
2018-01-31,0.00486536314386754
2018-02-01,0.010373882059968142
2018-02-02,-0.022161169524013924
2018-02-05,-0.04795252920733439
2018-02-06,0.03042302371618355
2018-02-07,0.006779006371298246
2018-02-08,-0.04421041409157389
2018-02-09,0.020022399515897238
2018-02-12,0.015448940240119446
2018-02-13,0.006175078917434629
2018-02-14,0.02312555751889178
2018-02-15,0.004172673629840196
2018-02-16,-0.007185564801931443
2018-02-20,0.00026167005832156143
2018-02-21,0.00418456026015912
2018-02-22,-0.0018230090561200951
2018-02-23,0.020264205449956885
2018-02-26,0.012445903187471519
2018-02-27,-0.011871966775653608
2018-02-28,-0.015848661460226232
2018-03-01,-0.01792200291198154
2018-03-02,-0.0009697813769155017
2018-03-05,0.015354775070817395
2018-03-06,0.0008691893693841823
2018-03-07,-0.003733827672154577
2018-03-08,8.693949224380937e-05
2018-03-09,0.028760623455186263
2018-03-12,-0.0032191850046189296
2018-03-13,-0.011983569563406404
2018-03-14,-0.011182903629528784
2018-03-15,0.002522799616497151
2018-03-16,0.0017356635625513928
2018-03-19,-0.007882950747153061
2018-03-20,0.0009603850208173004
2018-03-21,0.00087229179107573
2018-03-22,-0.04174641913761068
2018-03-23,-0.02673931493630255
2018-03-26,0.030838086887920335
2018-03-27,-0.019399967495419834
2018-03-28,-0.001571514650015593
2018-03-29,0.018240836210607236
2018-04-02,-0.019278027582832147
2018-04-03,0.01372273157567161
2018-04-04,0.015183299557125718
2018-04-05,0.01313062729977199
2018-04-06,-0.0249375411908771
2018-04-09,0.012008519735778878
2018-04-10,0.019112153871910342
2018-04-11,-0.016798362945666945
2018-04-12,0.02486002474468929
2018-04-13,-0.027080009042620756
2018-04-16,-0.0008157114557468814
2018-04-17,0.0
2018-04-18,-0.008075422780196573
2018-04-19,0.0219539140982008
2018-04-20,-0.0022375296132544076
2018-04-23,-0.004844657547281694
2018-04-24,-0.00468754374124547
2018-04-25,-0.0038040739672671187
2018-04-26,0.0010000832552301553
2018-04-27,-0.006357691983225222
2018-04-30,-0.0056673483273606
