Date,NXPI
2015-10-07,0.002478384425118163
2015-10-08,0.018248046869717927
2015-10-09,0.009596420143284767
2015-10-12,0.01935405923518929
2015-10-13,-0.022356896345064103
2015-10-14,0.05171222513740381
2015-10-15,0.02808139198163495
2015-10-16,-0.00924645258924539
2015-10-19,0.002145335383202829
2015-10-20,-0.01530723064877726
2015-10-21,-0.007283331096667123
2015-10-22,0.07260165720809497
2015-10-23,-0.018989133952623916
2015-10-26,-0.048704437041382165
2015-10-27,-0.0121430920236697
2015-10-28,0.006866106032975772
2015-10-29,-0.19709653122704163
2015-10-30,0.07328796140414062
2015-11-02,-0.021953041691732622
2015-11-03,0.024273070264045682
2015-11-04,0.01898286462771903
2015-11-05,-0.0060011037588648675
2015-11-06,0.01748401948162437
2015-11-09,0.0028433150699800347
2015-11-10,-0.006780045344339181
2015-11-11,0.009556437033682919
2015-11-12,-0.02335831228045626
2015-11-13,-0.02039265791915823
2015-11-16,0.011693801694726558
2015-11-17,-0.003937782198358608
2015-11-18,0.04450385239757604
2015-11-19,-0.012086689621862434
2015-11-20,-0.014211100604074045
2015-11-23,-0.015168639930170036
2015-11-24,0.06084482032831251
2015-11-25,0.013679408333967968
2015-11-27,0.04592788596189368
2015-11-30,0.05771847752144432
2015-12-01,0.006740825947810336
2015-12-02,-0.023063007570630845
2015-12-03,-0.021757966056451195
2015-12-04,0.0058937882418304
2015-12-07,-0.04643420342830051
2015-12-08,0.01507255737892832
2015-12-09,-0.014962933276788548
2015-12-10,0.025741615257821593
2015-12-11,-0.05855732946438574
2015-12-14,0.0019212388118436952
2015-12-15,0.005752868123910293
2015-12-16,0.023832127126306224
2015-12-17,-0.015595851972145192
2015-12-18,-0.005675026022816332
2015-12-21,0.014030447981099092
2015-12-22,-0.0001168249007237332
2015-12-23,-0.008678180834746141
2015-12-24,0.022358634543286238
2015-12-28,-0.00624845988838052
2015-12-29,0.005123203970963663
2015-12-30,-0.006487519747110815
2015-12-31,-0.01760680367306755
2016-01-04,0.00225488717939748
2016-01-05,-0.024277619140699813
2016-01-06,-0.024760454731471482
2016-01-07,-0.05413797324295444
2016-01-08,-0.010789664347425787
2016-01-11,0.02713506569284907
2016-01-12,0.0072521515880594745
2016-01-13,-0.04538480260117428
2016-01-14,0.0035017295518930958
2016-01-15,-0.07864729181577401
2016-01-19,-0.0032042128126746894
2016-01-20,0.034779699353006954
2016-01-21,0.017653096816463876
2016-01-22,0.03691400604884798
2016-01-25,-0.031317197888540926
2016-01-26,-0.009947311281432336
2016-01-27,-0.014094591294310788
2016-01-28,-0.005237305055181607
2016-01-29,0.06402994784573424
2016-02-01,0.02086089253059331
2016-02-02,-0.045323026294673
2016-02-03,-0.028814938428770587
2016-02-04,0.07812981281335785
2016-02-05,-0.07351632456061519
2016-02-08,-0.09476633782037247
2016-02-09,0.024062512255121904
2016-02-10,0.009307287769563688
2016-02-11,-0.016326606469562743
2016-02-12,0.034270734711718376
2016-02-16,0.03179778706981695
2016-02-17,0.013105071403681778
2016-02-18,-0.03909018857745228
2016-02-19,-0.0167161317820399
2016-02-22,0.05175272430505773
2016-02-23,-0.023887952889908304
2016-02-24,0.025938006442189243
2016-02-25,0.012712544122676084
2016-02-26,0.018758856335500784
2016-02-29,-0.0137060872033683
2016-03-01,0.04197031660445427
2016-03-02,0.017783055728944452
2016-03-03,-0.013633795533495308
2016-03-04,0.028314441207591967
2016-03-07,0.004567632605124938
2016-03-08,-0.019485313540216764
2016-03-09,0.016560540713151495
2016-03-10,0.006385905767528843
2016-03-11,0.01139573453788989
2016-03-14,0.00909110418684489
2016-03-15,0.0032990085593505025
2016-03-16,0.010370634987671767
2016-03-17,0.016647983722302806
2016-03-18,0.026594454781727617
2016-03-21,-0.007555638229343797
2016-03-22,0.0037457650400198883
2016-03-23,-0.022152361621106453
2016-03-24,0.0003694605404724882
2016-03-28,-0.004677337239281987
2016-03-29,0.010140123153512759
2016-03-30,0.0007344613821413937
2016-03-31,-0.008318029408097671
2016-04-01,0.012088400951187461
2016-04-04,-0.0058502217150971925
2016-04-05,-0.005516772952751214
2016-04-06,0.023422070172446796
2016-04-07,-0.02119950395150927
2016-04-08,0.01821285902058567
2016-04-11,0.0029005637631482895
2016-04-12,-0.0034945403638226846
2016-04-13,0.028540103019498275
2016-04-14,0.005173302378548739
2016-04-15,-0.012983678420609546
2016-04-18,-0.0029628642250958404
2016-04-19,-0.014739315821403753
2016-04-20,0.025576140335751063
2016-04-21,-0.010234077615936421
2016-04-22,0.0029714172232386815
2016-04-25,-0.012442555623114249
2016-04-26,0.04019722881650245
2016-04-27,0.02595433886931553
2016-04-28,-0.03451732801721108
2016-04-29,-0.006871365018973785
2016-05-02,0.01242983023576083
2016-05-03,-0.010076822952464481
2016-05-04,-0.019304534655905647
2016-05-05,0.016940915333791384
2016-05-06,0.0014079463028084938
2016-05-09,-0.003748945724260322
2016-05-10,0.012111842907610582
2016-05-11,-0.0055766857053836105
2016-05-12,-0.02733969735746178
2016-05-13,-0.0021623002672471747
2016-05-16,0.02287246594355974
2016-05-17,-0.0025889361030624336
2016-05-18,0.026902224598539748
2016-05-19,-0.006893964144738862
2016-05-20,0.022677369329476393
2016-05-23,0.006448591123130898
2016-05-24,0.02945146013527422
2016-05-25,0.0040401213931617885
2016-05-26,-0.00674271185778863
2016-05-27,0.008650212969236293
2016-05-31,0.025726977200474455
2016-06-01,-0.0015873308863220137
2016-06-02,-0.008903780479050383
2016-06-03,-0.015294129315731486
2016-06-06,-0.019659055027667294
2016-06-07,0.002548429684323228
2016-06-08,0.00011028663053380683
2016-06-09,-0.00232046437490685
2016-06-10,-0.020600217933491427
2016-06-13,-0.011648008417330602
2016-06-14,-0.0003429469117596229
2016-06-15,-0.01579528461991797
2016-06-16,0.0016282775925871018
2016-06-17,-0.01288779246929117
2016-06-20,0.003881622181636013
2016-06-21,0.006093038760036196
2016-06-22,0.000582092361957498
2016-06-23,0.016759755514901498
2016-06-24,-0.08344786360146272
2016-06-27,-0.0628203701915051
2016-06-28,0.0190567563219326
2016-06-29,0.024192680747512574
2016-06-30,0.0002550650730965831
2016-07-01,-0.0047228221335683385
2016-07-05,-0.019622875805225815
2016-07-06,-0.005101884084231956
2016-07-07,0.005522400048508347
2016-07-08,0.03504664916713285
2016-07-11,0.00871757111914917
2016-07-12,0.009644240554552042
2016-07-13,0.0008683167605187947
2016-07-14,-0.013633832759667897
2016-07-15,0.0012563088062853556
2016-07-18,0.025728368944949453
2016-07-19,-0.002324933080360414
2016-07-20,0.03225377307343802
2016-07-21,-0.010455082606706134
2016-07-22,0.01332723846102768
2016-07-25,-0.005331891683960643
2016-07-26,0.047052028604594565
2016-07-27,-0.005233316094789386
2016-07-28,-0.0353386950493757
2016-07-29,-0.0030823340972176982
2016-08-01,0.0016649667264656554
2016-08-02,-0.02825587161066556
2016-08-03,0.01588260363394456
2016-08-04,0.013229447845981124
2016-08-05,0.01768534806040223
2016-08-08,0.0020992059633127003
2016-08-09,0.005237367898581757
2016-08-10,-0.007525759811246702
2016-08-11,0.0053664086519988885
2016-08-12,-0.001740686826923965
2016-08-15,0.028943294715044532
2016-08-16,-0.012539635993302434
2016-08-17,0.009724834829065054
2016-08-18,-0.007478348850287864
2016-08-19,0.00890432279372022
2016-08-22,-0.0028288638452601544
2016-08-23,0.008283414731627081
2016-08-24,-0.01699304139450153
2016-08-25,0.0029762771513335284
2016-08-26,0.01004475882770528
2016-08-29,0.00508516375352186
2016-08-30,-0.004947226995901444
2016-08-31,-0.005423563004793852
2016-09-01,-0.0007954104555732977
2016-09-02,0.002274175460245109
2016-09-06,-0.0036301928735410494
2016-09-07,-0.013890559871048591
2016-09-08,-0.008312873027701562
2016-09-09,-0.052276367598623086
2016-09-12,0.018550495965145464
2016-09-13,-0.004945208250106803
2016-09-14,0.012727294102651276
2016-09-15,0.02381832489970681
2016-09-16,-0.02092626171995482
2016-09-19,-0.009074721563539279
2016-09-20,-0.002409787019976295
2016-09-21,0.007126588614825513
2016-09-22,0.012113183862706878
2016-09-23,-0.005806465467136923
2016-09-26,-0.01632869904513068
2016-09-27,-0.0012121242110831876
2016-09-28,-0.0023045717385685727
2016-09-29,0.16877420796504117
2016-09-30,0.06127751146875471
2016-10-03,0.007352244514236217
2016-10-04,0.004573733759548393
2016-10-05,-0.0070716725214716725
2016-10-06,0.009658655512629233
2016-10-07,-0.004831345607193893
2016-10-10,-0.0015538039200071463
2016-10-11,-0.008752042184545505
2016-10-12,0.007946718938091513
2016-10-13,-0.008760451112427958
2016-10-14,-0.0043203155499530466
2016-10-17,-0.005128104011958179
2016-10-18,0.007632793340241806
2016-10-19,-0.006099284962791773
2016-10-20,0.034247350556533496
2016-10-21,-0.026605844250961797
2016-10-24,0.001278160626479341
2016-10-25,-0.011782914210483053
2016-10-26,-0.019674157856196195
2016-10-27,0.0042571726550970634
2016-10-28,0.007064923707840176
2016-10-31,0.002204669301310247
2016-11-01,-0.004499522362845676
2016-11-02,-0.005223828170469624
2016-11-03,-0.0029282584414025425
2016-11-04,-0.00040540776912934007
2016-11-07,0.0002027429954967186
2016-11-08,0.002937540064219979
2016-11-09,-0.0174727349424022
2016-11-10,-0.007093408734217599
2016-11-11,0.011802810720689783
2016-11-14,-0.010129900316752538
2016-11-15,0.01095736660861002
2016-11-16,0.0003063910191416497
2016-11-17,0.002351235194223422
2016-11-18,0.008362288258568551
2016-11-21,-0.0029329583221692213
2016-11-22,0.0025357338349341063
2016-11-23,0.0049575845646741
2016-11-25,0.0018120856243861727
2016-11-28,-0.004522190771095391
2016-11-29,-0.0021198623163081187
2016-11-30,0.0030349802517994906
2016-12-01,-0.01412004284615076
2016-12-02,0.002250367017409438
2016-12-05,-0.0017348537032965128
2016-12-06,0.00010204334623886702
2016-12-07,0.005930001057732781
2016-12-08,-0.0024393700666205387
2016-12-09,0.0018341313828902361
2016-12-12,-0.0019325264051375246
2016-12-13,0.0006113527653699435
2016-12-14,-0.0037679363604299354
2016-12-15,-0.0005109301215440176
2016-12-16,-0.006033884631039932
2016-12-19,-0.0006171533978978072
2016-12-20,-0.00030903003635307513
2016-12-21,0.006178918863125826
2016-12-22,0.0018425796568024566
2016-12-23,0.0032692379236118896
2016-12-27,0.008146765323237215
2016-12-28,-0.006161569823991742
2016-12-29,-0.0029473055423854255
2016-12-30,-0.000917836424602636
2017-01-03,-0.003570983995026311
2017-01-04,0.006553379894529421
2017-01-05,0.0010174936023661374
2017-01-06,-0.0019309788124942662
2017-01-09,-0.0010181660294140693
2017-01-10,0.005300154333098828
2017-01-11,-0.0015208748286632545
2017-01-12,-0.0018278988088075154
2017-01-13,0.0008137525390818912
2017-01-17,-0.007724968765358442
2017-01-18,0.003994872910888514
2017-01-19,0.0005103389869645092
2017-01-20,-0.0026512985402240563
2017-01-23,-0.018405122523785122
2017-01-24,0.007291679406456142
2017-01-25,0.008273048794886995
2017-01-26,-0.0024614628530978955
2017-01-27,0.006374586192502196
2017-01-30,0.0014302209671401833
2017-01-31,-0.0017341421772646415
2017-02-01,-0.0010219988868784835
2017-02-02,0.012889802865064137
2017-02-03,0.00454528620007455
2017-02-06,0.005932049560034125
2017-02-07,0.012193810098376945
2017-02-08,0.007998425938675613
2017-02-09,-0.004702466342372813
2017-02-10,0.0038386330446849026
2017-02-13,0.0026474877229294425
2017-02-14,0.00019560161766118966
2017-02-15,0.0029332009280900184
2017-02-16,-0.0008775857823306588
2017-02-17,-0.000878024565096891
2017-02-21,0.0019530927069721926
2017-02-22,0.00048742504741161596
2017-02-23,-0.0005847411324898522
2017-02-24,0.00233942077006577
2017-02-27,-0.00019418645308311167
2017-02-28,0.0
2017-03-01,0.00379320546426154
2017-03-02,0.003972938739693621
2017-03-03,0.00241295719831891
2017-03-06,0.0002887595610134852
2017-03-07,-0.0011552780697069442
2017-03-08,0.0009638588987970209
2017-03-09,0.00048130156524583967
2017-03-10,0.0028869932452069147
2017-03-13,-0.0022069110095013222
2017-03-14,-0.0018270971466374242
2017-03-15,-0.00048179004920767543
2017-03-16,-0.003373499943457925
2017-03-17,-0.0012571051578584846
2017-03-20,0.000580983372852284
2017-03-21,-0.0037746108654745925
2017-03-22,-0.002039713205364002
2017-03-23,-0.0002919358377204695
2017-03-24,0.0028236989569918602
2017-03-27,0.0022332678597198896
2017-03-28,-0.0003878944936868134
2017-03-29,0.004264537196126517
2017-03-30,0.0012546003724225319
2017-03-31,-0.0024096193869066473
2017-04-03,0.007439577222430049
2017-04-04,0.007480513359796381
2017-04-05,-0.00237939545100474
2017-04-06,-0.0038169733009955076
2017-04-07,0.0014368188434745743
2017-04-10,-0.003634783739481673
2017-04-11,-0.0019199885525950089
2017-04-12,-0.002693138433829234
2017-04-13,-0.004436137507216498
2017-04-17,-0.0005812085197652861
2017-04-18,0.001356886901983989
2017-04-19,0.008905155763430983
2017-04-20,0.001918883501699442
2017-04-21,-0.0006703392480370551
2017-04-24,0.003928941378039008
2017-04-25,0.004199654273182363
2017-04-26,0.002471360529216149
2017-04-27,-0.0001896484075019078
2017-04-28,0.0028449429829406903
2017-05-01,0.001985593345655623
2017-05-02,-0.0018873130010452766
2017-05-03,0.0002834914726101978
2017-05-04,0.009358196842539357
2017-05-05,-0.0018730586079783729
2017-05-08,0.003002453802707583
2017-05-09,-0.001216105535039036
2017-05-10,-0.0008429872331141564
2017-05-11,0.0016874766724832568
2017-05-12,9.355096286234321e-05
2017-05-15,0.0015906156542373484
2017-05-16,0.006165968559004975
2017-05-17,-0.0028780930534179072
2017-05-18,-0.001117863184320833
2017-05-19,0.004474949846076104
2017-05-22,0.003897949616596952
2017-05-23,-0.0007398946025762854
2017-05-24,-0.0008325353262755852
2017-05-25,-0.00046305381232014664
2017-05-26,0.0004632683304865992
2017-05-30,0.0012964403860755702
2017-05-31,0.016275117332625433
2017-06-01,-0.005277414570061367
2017-06-02,-0.001555123533559466
2017-06-05,0.0006413515212768672
2017-06-06,-0.003387917135155072
2017-06-07,0.0033074371258663415
2017-06-08,0.00018330957372225676
2017-06-09,-0.005950744327908319
2017-06-12,-0.0033157388759256223
2017-06-13,0.008224076909101097
2017-06-14,0.0014663390010460908
2017-06-15,-0.002470867795959286
2017-06-16,0.0008256627020337692
2017-06-19,0.0005500656873422827
2017-06-20,-0.0013742912824052933
2017-06-21,0.00155968917678595
2017-06-22,0.003022949210416348
2017-06-23,0.004383503785227116
2017-06-26,-0.0022732766986817143
2017-06-27,-0.0019137295792019948
2017-06-28,0.003469604969358775
2017-06-29,-0.0045493992170196895
2017-06-30,0.0004568168837777442
2017-07-03,-0.0016446138488348527
2017-07-05,-0.0006405694005595652
2017-07-06,0.0005493557710871677
2017-07-07,-0.0013727521660228392
2017-07-10,0.0019247600054146385
2017-07-11,-0.0006404319666529767
2017-07-12,-0.000732191041585728
2017-07-13,0.0003662858359059218
2017-07-14,0.001739999714869045
2017-07-17,0.0004568168837777442
2017-07-18,9.141494003062078e-05
2017-07-19,0.0012789926372618332
2017-07-20,0.0010037999389693741
2017-07-21,0.0013671211587764631
2017-07-24,-0.0028215831517859336
2017-07-25,0.001460449240554773
2017-07-26,0.00200512137281339
2017-07-27,0.003729480042932165
2017-07-28,-0.0010874372659037679
2017-07-31,0.0009982307109399624
2017-08-01,0.006979104405332226
2017-08-02,-0.0019803410183991677
2017-08-03,-0.0019840403569630904
2017-08-04,0.015904184324314397
2017-08-07,0.004803799144813992
2017-08-08,0.00017684751232871498
2017-08-09,0.0009736189111448912
2017-08-10,-0.008577026676894195
2017-08-11,0.0007132968550287444
2017-08-14,0.00285206364381696
2017-08-15,0.0027551829620537927
2017-08-16,-0.0003544796011730744
2017-08-17,-0.002837295003474738
2017-08-18,-0.00017776931881596791
2017-08-21,-0.000889155951764975
2017-08-22,0.0
2017-08-23,-0.0004451250814352381
2017-08-24,-0.002582238782235513
2017-08-25,0.0019641003652399736
2017-08-28,0.003029374264138518
2017-08-29,-0.0023097037638648565
2017-08-30,0.0008013287907024935
2017-08-31,0.004982381551586146
2017-09-01,-0.000531220402237742
2017-09-05,-0.004251871261941154
2017-09-06,-0.0023124834449615994
2017-09-07,0.004457805479565202
2017-09-08,-0.0031953574579599575
2017-09-11,0.0022261619638894725
2017-09-12,0.0020435742275006774
2017-09-13,-0.0013301330276360712
2017-09-14,-0.002042047304823158
2017-09-15,0.00391464726164692
2017-09-18,0.0013292749856761432
2017-09-19,-0.000619705630036993
2017-09-20,-0.003276455593237304
2017-09-21,0.0015101918294373462
2017-09-22,-0.0007097267435045573
2017-09-25,-0.0019531158535028847
2017-09-26,-0.0004446210315207644
2017-09-27,0.0032038311202808867
2017-09-28,0.001241590527957026
2017-09-29,0.0019493621136299488
2017-10-02,0.00026534254692123227
2017-10-03,0.0021218012122494745
2017-10-04,0.003087138312172222
2017-10-05,-0.00026367134817983917
2017-10-06,0.0023751648287004823
2017-10-09,0.005002114857875162
2017-10-10,0.004191427699023809
2017-10-11,0.004000000591858344
2017-10-12,-0.0024251306940666906
2017-10-13,-8.694108039175585e-05
2017-10-16,-0.001997011537574811
2017-10-17,0.001827132428017908
2017-10-18,0.0018238001037063079
2017-10-19,0.0011268478601247356
2017-10-20,0.003376959515014377
2017-10-23,0.0044876789816523655
2017-10-24,0.0033502654425339173
2017-10-25,-0.0025687798040960885
2017-10-26,0.0011160631142053123
2017-10-27,0.002658100048303247
2017-10-30,-0.001710396858347285
2017-10-31,0.0027412362618399744
2017-11-01,0.0021359679603352166
2017-11-02,0.0013640303753883476
2017-11-03,-0.02077301939773668
2017-11-06,0.014779979050379088
2017-11-07,-0.0005139620776022369
2017-11-08,-0.0027430997691050285
2017-11-09,-0.008853357702255926
2017-11-10,0.006417532588652186
2017-11-13,-0.0034467332572736264
2017-11-14,-0.0012969034104535204
2017-11-15,-0.004329189919000553
2017-11-16,0.0016520245846116666
2017-11-17,0.0026915422157993696
2017-11-20,-0.002770796460894065
2017-11-21,0.0012155500585615542
2017-11-22,-0.0014742119878770055
2017-11-24,-0.00434190621837216
2017-11-27,-0.0010468540466396226
2017-11-28,-0.006461015580277563
2017-11-29,-0.006942673354302986
2017-11-30,0.003451296357477762
2017-12-01,0.012258549324461354
2017-12-04,-0.007928238394335874
2017-12-05,-0.0010538756473060795
2017-12-06,0.005098794472060186
2017-12-07,0.006997397007902251
2017-12-08,0.0013896660574452824
2017-12-11,0.004770555433750934
2017-12-12,-0.0017264909832764852
2017-12-13,0.0036319971547909002
2017-12-14,-0.0015508743754369947
2017-12-15,0.004055893236661001
2017-12-18,0.0037817477382600106
2017-12-19,-0.002911167220557287
2017-12-20,0.0024902138337061785
2017-12-21,-0.0003423883313357079
2017-12-22,0.0
2017-12-26,-0.0011142003201385364
2017-12-27,0.0010296117567401009
2017-12-28,0.00248501901659659
2017-12-29,0.0009405452762509814
2018-01-02,0.007344502264611696
2018-01-03,0.0011022484179838976
2018-01-04,-0.0017786168535781632
2018-01-05,0.0015273482311379816
2018-01-08,0.0019482910454069469
2018-01-09,0.0014373911598608569
2018-01-10,0.005909675682520543
2018-01-11,0.0008392285095770724
2018-01-12,0.002767352997035788
2018-01-16,-0.0015052931077540466
2018-01-17,-0.0005027108262677382
2018-01-18,0.005530319049355192
2018-01-19,0.003750169007172177
2018-01-22,0.005230295977524113
2018-01-23,-0.0018996060253361202
2018-01-24,-0.0032270423303077944
2018-01-25,-0.0021582794787583515
2018-01-26,0.0011645008168919002
2018-01-29,0.0017452143937732867
2018-01-30,-0.0028203668001286486
2018-01-31,0.0009149191701081083
2018-02-01,0.008145074361245008
2018-02-02,-0.005605926872761846
2018-02-05,-0.020145998108103358
2018-02-06,-0.00033847571184819625
2018-02-07,-0.014726878519166431
2018-02-08,-0.004037280676590926
2018-02-09,-0.001380177067442201
2018-02-12,0.006564093474713317
2018-02-13,-0.0029175581752223234
2018-02-14,-0.011359888919087346
2018-02-15,0.01775793342946752
2018-02-16,0.013513558747294763
2018-02-20,0.05957777961418942
2018-02-21,0.00031874375928997445
2018-02-22,0.0008756563866625378
2018-02-23,-0.002147599479600304
2018-02-26,-0.007812621343090131
2018-02-27,0.001526867112180641
2018-02-28,7.999463244212635e-05
2018-03-01,-0.007139359363861453
2018-03-02,0.0025855903689062654
2018-03-05,0.005560308483375076
2018-03-06,-0.0030453571667214963
2018-03-07,-0.004983929250951813
2018-03-08,-0.0006465172235391448
2018-03-09,-0.00016149314304103601
2018-03-12,-0.0004851767930440509
2018-03-13,-0.00800830507210093
2018-03-14,-0.0026910777604083336
2018-03-15,-0.0034341423805935856
2018-03-16,0.0030357959214131203
2018-03-19,0.0031083816344363857
2018-03-20,0.0038327807516758128
2018-03-21,-0.00926103063142758
2018-03-22,-0.008527357611586406
2018-03-23,-0.006037192720864004
2018-03-26,0.011814950942048874
2018-03-27,-0.0007402578022479567
2018-03-28,-0.04328489749555553
2018-03-29,0.006364945495909824
2018-04-02,-0.01521369313826193
2018-04-03,0.01032821895579028
2018-04-04,-0.008418578010399691
2018-04-05,-0.005631117194369706
2018-04-06,-0.009148172644786734
2018-04-09,0.005363691001007309
2018-04-10,0.019853230552207446
2018-04-11,-0.006260258293020016
2018-04-12,-0.014756632088809951
2018-04-13,-0.006393976150428693
2018-04-16,-0.005377251743386213
2018-04-17,0.0029246640738356255
2018-04-18,-0.0015022766095659223
2018-04-19,-0.05150883261238903
2018-04-20,-0.018848585425274234
2018-04-23,-0.018830309318439764
