Date,AVGO
2015-06-15,0.018865321585616712
2015-06-16,-0.007895620377120993
2015-06-17,-0.0063564835549242416
2015-06-18,0.01641932596591955
2015-06-19,-0.0007696920462123558
2015-06-22,0.0027293470854869994
2015-06-23,-0.01144617990009189
2015-06-24,-0.01179037870693933
2015-06-25,-0.005286445646295657
2015-06-26,-0.029304355731421317
2015-06-29,-0.023233596618615904
2015-06-30,0.006969562171081245
2015-07-01,0.019333413310563374
2015-07-02,0.015793232492432585
2015-07-06,-0.024992555383899995
2015-07-07,-0.010134335374671344
2015-07-08,-0.036058303181098816
2015-07-09,-0.02631820054546563
2015-07-10,0.04138661548635203
2015-07-13,-0.0050836265379696766
2015-07-14,0.024152316153382758
2015-07-15,-0.004383676074803722
2015-07-16,0.022623549286445055
2015-07-17,-0.007720665454729825
2015-07-20,0.007332036356524574
2015-07-21,-0.0009657453039055852
2015-07-22,-0.03657702322604994
2015-07-23,0.018365242300804496
2015-07-24,-0.02644526008108794
2015-07-27,-0.029809965425249163
2015-07-28,0.030244467676718623
2015-07-29,0.0012462700042601416
2015-07-30,-0.007233006563858391
2015-07-31,-0.019663278324831834
2015-08-03,0.0052741595466996305
2015-08-04,-0.018521440470313788
2015-08-05,0.010366830276152594
2015-08-06,-0.011863727896940235
2015-08-07,-0.0058405878596375915
2015-08-10,0.038596371978592225
2015-08-11,-0.02411987860021747
2015-08-12,0.012237026379630978
2015-08-13,-0.012248457278921765
2015-08-14,-0.01795605344295159
2015-08-17,0.02918976526599648
2015-08-18,-0.02613152403747465
2015-08-19,-0.006462584163952179
2015-08-20,-0.05286125665719277
2015-08-21,-0.031122069414394993
2015-08-24,-0.013548721889836135
2015-08-25,-0.013007387546291604
2015-08-26,0.07086938369868401
2015-08-27,0.08657459053554906
2015-08-28,0.010771547131016579
2015-08-31,-0.012928825550579393
2015-09-01,-0.05239367089110325
2015-09-02,0.03912205882013953
2015-09-03,-0.0021769139630442025
2015-09-04,-0.021168267587177825
2015-09-08,0.06611683214457864
2015-09-09,-0.01540738405170261
2015-09-10,0.012188442371434238
2015-09-11,0.01833428930701242
2015-09-14,0.0008392085085342504
2015-09-15,0.024315781967007455
2015-09-16,-0.01843799777996069
2015-09-17,-0.006692675616595256
2015-09-18,-0.023122538907562995
2015-09-21,-0.0025862249246608737
2015-09-22,-0.02011620523471236
2015-09-23,0.006736138447892559
2015-09-24,-0.011470754417995943
2015-09-25,0.02127335716899381
2015-09-28,-0.04647310040019126
2015-09-29,-0.009764047386344288
2015-09-30,0.0446226601161781
2015-10-01,-0.022958085269297546
2015-10-02,0.00974258776066872
2015-10-05,-0.017108400652769196
2015-10-06,-0.03390538657411124
2015-10-07,0.013064839343742918
2015-10-08,-0.01643656236042146
2015-10-09,0.0018859150673609104
2015-10-12,0.0065859315126259865
2015-10-13,-0.03619959409869722
2015-10-14,0.03561937577954999
2015-10-15,0.037544706504643255
2015-10-16,-0.006564150916950284
2015-10-19,-0.01742816763872579
2015-10-20,0.007817805277126055
2015-10-21,0.0050881378840126334
2015-10-22,0.04016554732111888
2015-10-23,0.03382824987436095
2015-10-26,-0.0460717201919123
2015-10-27,-0.017150941641488116
2015-10-28,0.04609441917374135
2015-10-29,-0.0550791811055511
2015-10-30,0.025314534266683397
2015-11-02,0.005441421882341535
2015-11-03,-0.013408672854004045
2015-11-04,0.01612889395220063
2015-11-05,-0.024575148900568
2015-11-06,0.07112184167447877
2015-11-09,-0.024446714982590212
2015-11-10,-0.05249002995473617
2015-11-11,0.00075074668972408
2015-11-12,-0.0008338606030802165
2015-11-13,-0.019273552995846654
2015-11-16,0.033435139897749266
2015-11-17,0.0048572081399911315
2015-11-18,0.031623849205611565
2015-11-19,-0.005638607305088361
2015-11-20,0.009504211237002291
2015-11-23,-0.01574363142129076
2015-11-24,0.03158903269386104
2015-11-25,0.00038957697963404314
2015-11-27,0.01285122808803063
2015-11-30,0.0031533455204908467
2015-12-01,0.01870432592913751
2015-12-02,-0.005116934579291965
2015-12-03,0.09507571106497581
2015-12-04,0.01920167568239295
2015-12-07,0.008606800064082654
2015-12-08,-0.007055208736244323
2015-12-09,-0.014413505635504031
2015-12-10,0.011534541474989224
2015-12-11,-0.019751422255919637
2015-12-14,-0.013225472950368578
2015-12-15,0.005333042395040399
2015-12-16,0.007351548099013838
2015-12-17,-0.02363060755767865
2015-12-18,-0.0019936136408440497
2015-12-21,0.039942878203381715
2015-12-22,-0.0048008559559915565
2015-12-23,0.009717591388114899
2015-12-24,-0.0012969704240347601
2015-12-28,0.0002050731042291254
2015-12-29,0.010864267910872805
2015-12-30,-0.003852629951586861
2015-12-31,-0.015064077449456148
2016-01-04,-0.0197730826050464
2016-01-05,-0.033455080565554574
2016-01-06,-0.030758932134479222
2016-01-07,-0.031810419938986256
2016-01-08,-0.006586659949942453
2016-01-11,-0.001248053310259678
2016-01-12,0.01468285442184536
2016-01-13,-0.0508772693547237
2016-01-14,0.015245763620806763
2016-01-15,-0.041696544687557124
2016-01-19,0.0008337513141658537
2016-01-20,0.03131494183096084
2016-01-21,0.0056530272344292865
2016-01-22,-0.00016070411158974895
2016-01-25,-0.0001606301092903495
2016-01-26,-0.0008030798807372452
2016-01-27,-0.016400273804229926
2016-01-28,0.032856854037831784
2016-01-29,0.05808345319664965
2016-02-01,0.029690777389077994
2016-02-02,-0.03224860231168736
2016-02-03,-0.014109915087317293
2016-02-04,0.03623630201053518
2016-02-05,-0.05700849543376829
2016-02-08,-0.05063915927648133
2016-02-09,-0.017643200099718426
2016-02-10,-0.004260049176378677
2016-02-11,-0.02424498256603269
2016-02-12,0.04599794829879689
2016-02-16,0.03764569189685529
2016-02-17,0.03517100616297064
2016-02-18,-0.02762438559236391
2016-02-19,0.012591322006641148
2016-02-22,0.01531047803534813
2016-02-23,-0.018983518394315335
2016-02-24,0.01701003535929546
2016-02-25,0.016341967975048943
2016-02-26,0.004830920140904027
2016-02-29,0.006461028249360901
2016-03-01,0.033291036733094304
2016-03-02,-0.010546966406989822
2016-03-03,0.0026285020224692257
2016-03-04,0.06356963435023788
2016-03-07,-0.01745841196831177
2016-03-08,-0.027036683423483643
2016-03-09,0.016687137230583238
2016-03-10,0.017328606341511232
2016-03-11,0.03046669220626974
2016-03-14,-0.0045691238681595525
2016-03-15,0.0022275024517881548
2016-03-16,0.004392358949762087
2016-03-17,0.019646168579517065
2016-03-18,0.006202393861942657
2016-03-21,0.002623329129702201
2016-03-22,0.012231158779955287
2016-03-23,-0.01143717284109147
2016-03-24,6.54316337818095e-05
2016-03-28,0.000653382808720071
2016-03-29,0.0067274959531120615
2016-03-30,0.018166947731573124
2016-03-31,-0.015484900635054255
2016-04-01,0.021359356896238024
2016-04-04,-0.011343476790317886
2016-04-05,-0.006281898871791425
2016-04-06,0.01619053136930937
2016-04-07,-0.01631343256351203
2016-04-08,0.007614372276569803
2016-04-11,-0.003458076661953524
2016-04-12,-0.0011569840772176487
2016-04-13,0.026057194052787835
2016-04-14,-0.004138475038795497
2016-04-15,-0.02096729918218121
2016-04-18,0.002636855291510587
2016-04-19,-0.030981392521247764
2016-04-20,0.014297850438801163
2016-04-21,-0.012269027442777136
2016-04-22,-0.006739224374858299
2016-04-25,-0.008182091042554407
2016-04-26,0.011133647644576694
2016-04-27,0.005107417996443431
2016-04-28,-0.02336177109133719
2016-04-29,-0.01513613936191538
2016-05-02,0.002263867324267421
2016-05-03,-0.019715181432641726
2016-05-04,-0.007890953132282164
2016-05-05,0.0035898457751117885
2016-05-06,-0.004839288071237013
2016-05-09,0.00359422458298031
2016-05-10,0.015519512732837137
2016-05-11,-0.005255319766871547
2016-05-12,-0.01953437169737271
2016-05-13,-0.007019285576940093
2016-05-16,0.0185647087506009
2016-05-17,-0.010374791593550148
2016-05-18,0.019196728444499822
2016-05-19,-0.007923231723787727
2016-05-20,0.02795278744551344
2016-05-23,0.009336695970264763
2016-05-24,0.022417568187282244
2016-05-25,0.014198853661372413
2016-05-26,-0.003581437321781289
2016-05-27,0.001829945427112012
2016-05-31,0.0069142922257448
2016-06-01,0.002655917894887949
2016-06-02,0.0009051076263182356
2016-06-03,0.049383288717363305
2016-06-06,0.0017224008133389646
2016-06-07,0.01228174153328343
2016-06-08,-0.006915541377692347
2016-06-09,0.00268791081912112
2016-06-10,-0.020226659839356897
2016-06-13,-0.005036756667976761
2016-06-14,-0.0063746414840027965
2016-06-15,-0.0005678301873707214
2016-06-16,0.001452231931403647
2016-06-17,-0.01657951974560745
2016-06-20,0.005961628940849062
2016-06-21,-0.007136914857306942
2016-06-22,-0.004300311095441489
2016-06-23,0.02243131981527191
2016-06-24,-0.062413239788348895
2016-06-27,-0.03422535448699915
2016-06-28,0.0427490047582777
2016-06-29,0.03492008989526019
2016-06-30,0.002580459485288067
2016-07-01,-0.00759334281925006
2016-07-05,-0.02243532198026832
2016-07-06,-0.0008624445929729108
2016-07-07,0.0023900038641813115
2016-07-08,0.02748519256394455
2016-07-11,0.014309799757375785
2016-07-12,0.00781654188872194
2016-07-13,-0.007440759065203029
2016-07-14,0.02147263980592551
2016-07-15,0.002300969092263516
2016-07-18,0.007260031876151762
2016-07-19,-0.011088488185324485
2016-07-20,0.01333064579102805
2016-07-21,-0.013893005514929224
2016-07-22,-0.004613224839643104
2016-07-25,0.0006887825287313909
2016-07-26,0.022906719173405365
2016-07-27,0.013582874850667226
2016-07-28,-0.008631970003035727
2016-07-29,-0.013700572980359649
2016-08-01,0.009445814732781166
2016-08-02,-0.003792050749807152
2016-08-03,0.0074897646454146205
2016-08-04,0.017549061499905427
2016-08-05,0.018743891125358347
2016-08-08,-0.010404468929172905
2016-08-09,0.01675084097895785
2016-08-10,0.003972792339383968
2016-08-11,0.0013964233136791737
2016-08-12,0.0022080100954007253
2016-08-15,0.017800387582328048
2016-08-16,-0.017887636756192093
2016-08-17,0.003654105257487217
2016-08-18,0.00520171584247886
2016-08-19,0.005749097065983699
2016-08-22,0.0057168692863518444
2016-08-23,0.008014210545084888
2016-08-24,-0.011503228556147382
2016-08-25,0.004221307308959865
2016-08-26,0.00636216992740124
2016-08-29,0.001354917389496002
2016-08-30,-0.0022550472973753566
2016-08-31,-0.003276692508911938
2016-09-01,0.0037979347237975247
2016-09-02,-0.02247438859924622
2016-09-06,-0.011611231874416372
2016-09-07,-0.012858354050416576
2016-09-08,-0.003078393371144239
2016-09-09,-0.045136357151842166
2016-09-12,0.023013128565988028
2016-09-13,0.0046207868733010304
2016-09-14,0.026446270738073485
2016-09-15,0.021407425470888253
2016-09-16,-0.008568623664289232
2016-09-19,-0.0029783722330370965
2016-09-20,-0.01464318065115422
2016-09-21,0.00951086160962622
2016-09-22,-0.005829151485074235
2016-09-23,-0.012971085543719951
2016-09-26,0.00024027519045621837
2016-09-27,0.02501615299991511
2016-09-28,-0.0009366265517809502
2016-09-29,0.010310819901441226
2016-09-30,0.0003479852446830467
2016-10-03,-0.014201337999595331
2016-10-04,-0.005997507862050111
2016-10-05,0.026205081970819055
2016-10-06,0.004092928629335191
2016-10-07,0.00011479592197383148
2016-10-10,0.0032146236610210988
2016-10-11,-0.020598705786620375
2016-10-12,-0.004089393336998648
2016-10-13,-0.008975187948853325
2016-10-14,0.00680698504023014
2016-10-17,-0.007113869693192165
2016-10-18,0.019481188924428405
2016-10-19,-0.001742142088136056
2016-10-20,0.008960250962393612
2016-10-21,-0.002826002661128868
2016-10-24,0.02099262039048555
2016-10-25,-0.01642590363811136
2016-10-26,-0.003743178395954061
2016-10-27,-0.004392963003083672
2016-10-28,-0.016779025820968685
2016-10-31,0.005491806133346877
2016-11-01,-0.008691910275114512
2016-11-02,0.022275069546905835
2016-11-03,0.0024917114204296986
2016-11-04,-0.004740279004403325
2016-11-07,0.02782127967917125
2016-11-08,0.00022606763729404733
2016-11-09,-0.02022580228220361
2016-11-10,-0.03159949580763899
2016-11-11,-0.00238180251846698
2016-11-14,-0.022442588112794537
2016-11-15,0.01630265341381909
2016-11-16,0.008290797597113375
2016-11-17,-0.004707226933370112
2016-11-18,0.006705141330739517
2016-11-21,0.0262843117729068
2016-11-22,0.025726936075173068
2016-11-23,0.0003391603860669612
2016-11-25,-0.001863845738517167
2016-11-28,-0.0118809453316846
2016-11-29,0.00458080052723453
2016-11-30,-0.028270334490195448
2016-12-01,-0.045163894479613
2016-12-02,0.008784362868961448
2016-12-05,0.011630612310848498
2016-12-06,-0.008246660119698324
2016-12-07,0.023003315750172115
2016-12-08,0.012814718261094038
2016-12-09,0.049089421545794654
2016-12-12,-0.0051927167072481906
2016-12-13,0.00718460671265464
2016-12-14,-0.004484251391456029
2016-12-15,0.013456347911485755
2016-12-16,-0.008833173038306108
2016-12-19,0.011433504546901174
2016-12-20,0.00892173560848164
2016-12-21,0.0012086327065128355
2016-12-22,-0.0092711395090872
2016-12-23,0.007420032549033229
2016-12-27,0.002033479091011481
2016-12-28,-0.011628534015644565
2016-12-29,-0.0017759451363542622
2016-12-30,-0.017234609107113052
2017-01-03,0.008881214013633398
2017-01-04,-0.007120906369568636
2017-01-05,-0.01575652890346002
2017-01-06,0.01325430691564522
2017-01-09,0.002151660036743497
2017-01-10,0.020342679675141362
2017-01-11,-0.006368775938920157
2017-01-12,-0.00312093587270712
2017-01-13,0.008889490033719971
2017-01-17,-0.007425726116304765
2017-01-18,0.03299595299441904
2017-01-19,0.0029190131825740373
2017-01-20,0.02974760781113628
2017-01-23,-0.0004184585923017181
2017-01-24,0.03534010035929036
2017-01-25,0.02391927231663038
2017-01-26,0.008346562121449796
2017-01-27,0.007542545737361017
2017-01-30,-0.0121041541584197
2017-01-31,-0.01830576308473031
2017-02-01,0.02100292506616741
2017-02-02,0.0017672382211517679
2017-02-03,0.01034046351575757
2017-02-06,0.0019402575045717185
2017-02-07,-0.0031464571920960527
2017-02-08,0.004759376946507077
2017-02-09,-0.0074920256868099555
2017-02-10,0.0008761611370931011
2017-02-13,0.005790528276988338
2017-02-14,-0.0066759938800970975
2017-02-15,0.003214735059978713
2017-02-16,0.010631480560680417
2017-02-17,0.010711713630708886
2017-02-21,0.01112140105424464
2017-02-22,0.0066269297182217635
2017-02-23,-0.016716253813934157
2017-02-24,-0.0009972076789642736
2017-02-27,0.013832841487071201
2017-02-28,-0.0110183573849848
2017-03-01,0.01995923294602031
2017-03-02,0.009993348693708048
2017-03-03,0.0047400014063481155
2017-03-06,-0.0017403327526990253
2017-03-07,0.0060107224304355444
2017-03-08,0.0017333972296245115
2017-03-09,0.010836475237395948
2017-03-10,0.01954832420167918
2017-03-13,0.00044212203866389466
2017-03-14,-0.009273431276620836
2017-03-15,0.007042494094601448
2017-03-16,-0.011337929674143155
2017-03-17,-0.0053067809391302845
2017-03-20,0.00027110780932648737
2017-03-21,-0.023594309645263434
2017-03-22,0.006481354328743416
2017-03-23,-0.002575891600884783
2017-03-24,0.009729500551555637
2017-03-27,0.0003654594001656353
2017-03-28,0.008673568799945075
2017-03-29,0.001629554251657117
2017-03-30,-0.005738492972904186
2017-03-31,-0.004908325054568952
2017-04-03,-0.0007305068662302183
2017-04-04,0.0007310408966245685
2017-04-05,-0.008357857969515936
2017-04-06,0.0017043629648729741
2017-04-07,0.003448202822644575
2017-04-10,-0.001053645334760267
2017-04-11,-0.0021559119089228362
2017-04-12,-0.03838202075975694
2017-04-13,0.010133992791295565
2017-04-17,0.012066843103817337
2017-04-18,-0.0036001872808578694
2017-04-19,0.0024868457174231917
2017-04-20,0.02143929450701454
2017-04-21,-0.0025206550731800004
2017-04-24,0.016447555191666963
2017-04-25,0.008859076581631209
2017-04-26,-0.006810058897541049
2017-04-27,0.0063607337753566195
2017-04-28,-0.010220013946315665
2017-05-01,0.0023096024132376325
2017-05-02,0.01866046435403046
2017-05-03,-0.002439276492493203
2017-05-04,-0.006669489696681019
2017-05-05,0.013652437212744228
2017-05-08,-0.006049893429346809
2017-05-09,0.015016552635474856
2017-05-10,0.012562765816473531
2017-05-11,-0.0010373768622073953
2017-05-12,0.02107392084627313
2017-05-15,0.013010747267522937
2017-05-16,0.0069028953694993955
2017-05-17,-0.03947146943254043
2017-05-18,0.028030193597093245
2017-05-19,-0.014979530197625213
2017-05-22,0.018282843196768983
2017-05-23,-0.0077190991899490635
2017-05-24,0.012936700460221662
2017-05-25,0.005258832594507323
2017-05-26,0.0014530550284630461
2017-05-30,-0.005762657534534532
2017-05-31,-0.0014177854676836743
2017-06-01,-0.020419081260431682
2017-06-02,0.08499916459061208
2017-06-05,-0.009114582585157072
2017-06-06,0.006541873528481901
2017-06-07,0.001654508860710724
2017-06-08,0.002635115198697191
2017-06-09,-0.04553845953803182
2017-06-12,-0.0027532830591553425
2017-06-13,0.0011127511864039707
2017-06-14,-0.00987921336730957
2017-06-15,-0.006387538215228639
2017-06-16,-0.007311408117907758
2017-06-19,0.020740545003857358
2017-06-20,-0.004810032938192488
2017-06-21,0.02137570662552646
2017-06-22,-0.004406051468495709
2017-06-23,0.0049992331671231405
2017-06-26,-0.01023414470588957
2017-06-27,-0.030566050413580625
2017-06-28,0.024306025776708484
2017-06-29,-0.02908120665912406
2017-06-30,-0.004229883474415885
2017-07-03,-0.014117393423568658
2017-07-05,0.008052071775534575
2017-07-06,0.014809323437116273
2017-07-07,0.019486250181493414
2017-07-10,0.008972632559047788
2017-07-11,-0.00363996063778671
2017-07-12,0.022956371387562013
2017-07-13,0.0036118563921407887
2017-07-14,0.012049681491905107
2017-07-17,-0.005073875751187451
2017-07-18,0.007469062880134825
2017-07-19,0.01403046724655388
2017-07-20,-0.003812742279726389
2017-07-21,-0.001262497596063561
2017-07-24,-0.00031626311633670134
2017-07-25,0.005019315611879849
2017-07-26,0.01065652717419674
2017-07-27,-0.023578905138703532
2017-07-28,-0.002311048074906785
2017-07-31,-0.014818221530337294
2017-08-01,0.007013776231056701
2017-08-02,0.020008966574883713
2017-08-03,-0.012117269772688677
2017-08-04,-0.00447485565380612
2017-08-07,0.0131236096292342
2017-08-08,-0.004278096461489023
2017-08-09,-0.008712789179837754
2017-08-10,-0.03395297952004628
2017-08-11,0.014374296798695951
2017-08-14,0.027603910177025126
2017-08-15,0.011079494475633833
2017-08-16,-0.0010643022649048373
2017-08-17,-0.025530721130979095
2017-08-18,0.009799559337789976
2017-08-21,0.0010027315723983854
2017-08-22,0.02231366096350551
2017-08-23,0.006779429197114606
2017-08-24,-0.007278416974067281
2017-08-25,-0.03709076706859715
2017-08-28,-0.00952797551818485
2017-08-29,-0.006248778911728259
2017-08-30,0.01774705412316324
2017-08-31,0.024591452971215233
2017-09-01,0.0026182509937000553
2017-09-05,-0.014561144976819929
2017-09-06,0.0013249516214794976
2017-09-07,-0.011347971798110423
2017-09-08,-0.009896380636900681
2017-09-11,0.014870497629118296
2017-09-12,-0.002422016335212329
2017-09-13,-0.003641796005210751
2017-09-14,0.002883198522856123
2017-09-15,0.014578003078954405
2017-09-18,0.0011623093628096992
2017-09-19,-0.0002401652476241578
2017-09-20,-0.027426452533369616
2017-09-21,-0.010415380222928428
2017-09-22,-0.004742440594543318
2017-09-25,-0.015590978851207304
2017-09-26,0.0074728703653808015
2017-09-27,0.013950453268238183
2017-09-28,0.00980958288172129
2017-09-29,-0.0016461794735628255
2017-10-02,-0.00853479974321747
2017-10-03,-0.004033872952302842
2017-10-04,0.010438518507752459
2017-10-05,0.006900872465663621
2017-10-06,0.008495121792975402
2017-10-09,0.00276693255896987
2017-10-10,-0.0017446711748537735
2017-10-11,0.017927473879270073
2017-10-12,-0.0066295990411781025
2017-10-13,-0.003135704700699904
2017-10-16,-0.0052026759460248595
2017-10-17,-0.016418470794343443
2017-10-18,0.005688024381716561
2017-10-19,0.0011885525654882212
2017-10-20,-0.00020483313174912698
2017-10-23,0.00012243019079027917
2017-10-24,0.013960479186743369
2017-10-25,-0.007509742315653378
2017-10-26,-0.008380208276482115
2017-10-27,0.03749605805713285
2017-10-30,0.03293759824277753
2017-10-31,0.0102591417414446
2017-11-01,-0.017505962716659385
2017-11-02,0.0008100647539044381
2017-11-03,0.054450715939052374
2017-11-06,0.014216768908928978
2017-11-07,-0.022341116160372487
2017-11-08,0.003980591165632097
2017-11-09,-0.024816484049227205
2017-11-10,-0.002559834656339244
2017-11-13,0.00018885377708932616
2017-11-14,-0.006603617226086711
2017-11-15,0.008888359581199712
2017-11-16,0.024510766259516092
2017-11-17,-0.000918924052224046
2017-11-20,0.011108721189077464
2017-11-21,0.006221226180349371
2017-11-22,-0.004411126961134548
2017-11-24,0.02545669570176079
2017-11-27,0.00793254834228363
2017-11-28,-0.02536716856817589
2017-11-29,-0.021269090379582467
2017-11-30,0.023719915387263146
2017-12-01,-0.0229543633250634
2017-12-04,-0.029274991056080446
2017-12-05,-0.007435476716817546
2017-12-06,0.0085610286020803
2017-12-07,0.0
2017-12-08,-0.01508189777455371
2017-12-11,0.0001540185160762153
2017-12-12,-0.004808896733283108
2017-12-13,0.012872110430515171
2017-12-14,-0.010266011282833554
2017-12-15,0.02463943041503125
2017-12-18,0.0015533015777542403
2017-12-19,-0.0026098592806819143
2017-12-20,0.00735667019243591
2017-12-21,-0.015471930119395183
2017-12-22,0.0031354300659158785
2017-12-26,-0.016199874085089383
2017-12-27,0.003952136691063091
2017-12-28,0.005016804855160206
2017-12-29,-0.013516570247297577
2018-01-02,0.03935393970790679
2018-01-03,0.010936072671276387
2018-01-04,0.00033343748065028933
2018-01-05,0.005925080192197951
2018-01-08,0.00239336375778354
2018-01-09,-0.013846795667286749
2018-01-10,-0.02111701560584911
2018-01-11,0.0025491492419982276
2018-01-12,0.0029977959902041107
2018-01-16,-0.003934807137661145
2018-01-17,0.00972440406530839
2018-01-18,0.015010860590812802
2018-01-19,-0.012639259219766497
2018-01-22,-0.01606651720398411
2018-01-23,0.003014060761112214
2018-01-24,-0.022974328676573563
2018-01-25,-0.03725772758685686
2018-01-26,0.014153345011661322
2018-01-29,-0.02121290523231112
2018-01-30,-0.018291479152933943
2018-01-31,0.029255569338503484
2018-02-01,-0.037253442457691466
2018-02-02,-0.013861874429855425
2018-02-05,-0.031339977625737925
2018-02-06,0.05383586811225616
2018-02-07,-0.012480172244478949
2018-02-08,-0.03290075338147613
2018-02-09,0.02583064699946358
2018-02-12,0.03779205797480367
2018-02-13,0.005974044349418728
2018-02-14,0.007320944388444772
2018-02-15,0.01683798092777611
2018-02-16,-0.011675001776048188
2018-02-20,0.0029332329377329547
2018-02-21,-0.004006452113777259
2018-02-22,0.002936612046242848
2018-02-23,0.017485450460297924
2018-02-26,-0.0029955371720910007
2018-02-27,-0.004506995935406266
2018-02-28,-0.02124599749302114
2018-03-01,-0.012781073713863944
2018-03-02,0.031071450073381524
2018-03-05,-0.01550591880659935
2018-03-06,0.01611465776965182
2018-03-07,-0.015580160784128383
2018-03-08,-0.0004048518849621985
2018-03-09,0.027657380507194684
2018-03-12,0.03570034871428396
2018-03-13,-0.0061634989589999245
2018-03-14,-0.0024117965949495
2018-03-15,0.02751450760757823
2018-03-16,-0.048140276120720804
2018-03-19,-0.03892172435987007
2018-03-20,-0.010573550897658213
2018-03-21,0.0298920674051093
2018-03-22,-0.009878302993825416
2018-03-23,-0.004474893982043482
2018-03-26,0.021651256119353146
2018-03-27,-0.013563240331286641
2018-03-28,-0.03146877257821146
2018-03-29,-0.0043515703232043235
2018-04-02,-0.033821473024263526
2018-04-03,0.03996817888679738
2018-04-04,0.0008870987652285223
2018-04-05,-0.0028693556373171614
2018-04-06,-0.03148407768472172
2018-04-09,0.02564778701981374
2018-04-10,0.021342806702338013
2018-04-11,0.00237768650885517
2018-04-12,-0.0037036267415500035
2018-04-13,0.03136610371142412
2018-04-16,0.009840222300408152
2018-04-17,0.009504122819006033
2018-04-18,-0.008540495006872484
2018-04-19,-0.026964440176912463
2018-04-20,-0.023634455163453527
2018-04-23,-0.015477756327195391
2018-04-24,-0.021674555425968633
2018-04-25,0.002670561645922387
2018-04-26,0.006201036999417431
2018-04-27,0.010241992415416012
2018-04-30,-0.014434221288869953
2018-05-01,0.004184639533908463
2018-05-02,-0.007118780544006498
2018-05-03,-0.015257507230349798
2018-05-04,0.02339610112263335
