Date,AJG
2015-07-01,0.010570916353240811
2015-07-02,-0.0046024886230564555
2015-07-06,-0.0029425652325653084
2015-07-07,0.0012649869194785168
2015-07-08,-0.008421240030635713
2015-07-09,0.004670891204250349
2015-07-10,0.005494638615843872
2015-07-13,0.005884744934147035
2015-07-14,0.005223470220499404
2015-07-15,-0.0033254626808393306
2015-07-16,0.0050053634359041865
2015-07-17,0.0006223639934832548
2015-07-20,-0.0014518500484076435
2015-07-21,-0.006022804310338081
2015-07-22,-0.002298119928247022
2015-07-23,-0.0016756987096024911
2015-07-24,-0.005034572159010264
2015-07-27,-0.0016865212981930222
2015-07-28,-0.0033794188712840123
2015-07-29,0.015045594108212157
2015-07-30,-0.0050100152435433865
2015-07-31,-0.0048261537756905115
2015-08-03,0.01012028804000864
2015-08-04,-0.0014613399626944856
2015-08-05,0.0004182326025110594
2015-08-06,-0.008357609844124703
2015-08-07,0.0029496187796969053
2015-08-10,0.006722956243268019
2015-08-11,-0.004173619988512289
2015-08-12,-0.011525750468727614
2015-08-13,-0.0029677534137768635
2015-08-14,0.0057407978201466925
2015-08-17,0.008668207642577253
2015-08-18,-0.0008385519349989323
2015-08-19,-0.011537649381789694
2015-08-20,-0.01676565782241002
2015-08-21,-0.03280768307560589
2015-08-24,-0.03838464119023122
2015-08-25,-0.010907375323947033
2015-08-26,0.015954962290139374
2015-08-27,0.02170895076934931
2015-08-28,-0.008363446384257012
2015-08-31,-0.003419190997395183
2015-09-01,-0.03179306345175992
2015-09-02,0.010724352897089728
2015-09-03,-0.00023581169278708014
2015-09-04,-0.01721681287938448
2015-09-08,0.018958093061270054
2015-09-09,-0.00565228213768576
2015-09-10,-0.0028420445148842344
2015-09-11,-0.0023753725725288444
2015-09-14,0.0002380054300739065
2015-09-15,0.005951208701979072
2015-09-16,0.005205840230745329
2015-09-17,-0.00023553009466792396
2015-09-18,-0.014598706559158625
2015-09-21,0.011469880470799998
2015-09-22,-0.0011816087426375077
2015-09-23,-0.00402058816382711
2015-09-24,-0.005461768537816769
2015-09-25,0.0026264294106257413
2015-09-28,-0.020242858001198405
2015-09-29,-0.008751063524159997
2015-09-30,0.012261197369004773
2015-10-01,-0.0009688471269795329
2015-10-02,0.013821169039399672
2015-10-05,0.007175657258478907
2015-10-06,0.0004749833297044148
2015-10-07,0.001423949784433054
2015-10-08,0.008532519922250348
2015-10-09,0.0002354632681040858
2015-10-12,0.003054213762920588
2015-10-13,-0.010072121707111137
2015-10-14,0.004495679118186935
2015-10-15,0.0009424651830809427
2015-10-16,0.008472488244185783
2015-10-19,-0.003267358138479004
2015-10-20,0.017326326695064065
2015-10-21,-0.007594896979157273
2015-10-22,0.010667463939801447
2015-10-23,-0.0004582316576428047
2015-10-26,0.0036728560648460196
2015-10-27,-0.00160132572843108
2015-10-28,0.00916420153391062
2015-10-29,0.0022701164015135333
2015-10-30,-0.009512934695873776
2015-11-02,-0.0011435719737235006
2015-11-03,0.005494410001106287
2015-11-04,0.0020492354723602446
2015-11-05,0.0018178060292821652
2015-11-06,-0.0006808914275109323
2015-11-09,-0.009305287849940003
2015-11-10,0.008476862986871225
2015-11-11,0.004770204464183525
2015-11-12,-0.021704559527926715
2015-11-13,-0.006702096712531969
2015-11-16,0.013029161274382695
2015-11-17,-0.007119606826311409
2015-11-18,0.013416383933946507
2015-11-19,0.0013696564849654536
2015-11-20,0.007294117817727042
2015-11-23,-0.0018104018847354686
2015-11-24,0.0004534471100836601
2015-11-25,-0.004078453234790391
2015-11-27,0.0011371236212867064
2015-11-30,-0.00568153641687863
2015-12-01,0.0025142725333024973
2015-12-02,-0.0006896442362314126
2015-12-03,-0.01150480320114533
2015-12-04,0.0223462239341794
2015-12-07,0.002276820530199064
2015-12-08,-0.015674629911255678
2015-12-09,-0.0030002214719154763
2015-12-10,0.005787179537476428
2015-12-11,-0.0009207869097215271
2015-12-14,-0.014282547331685436
2015-12-15,0.01799528375922277
2015-12-16,-0.023646040050140815
2015-12-17,-0.02986114842597687
2015-12-18,-0.02859909258719706
2015-12-21,0.005738687297210721
2015-12-22,0.004961669836945459
2015-12-23,0.012589279862793568
2015-12-24,0.0031687363942511926
2015-12-28,0.004131856624432828
2015-12-29,0.006049832273939071
2015-12-30,-0.00457034922239008
2015-12-31,-0.01063337523446839
2016-01-04,-0.018075418360266937
2016-01-05,0.0027368804877205832
2016-01-06,-0.01935042290821709
2016-01-07,-0.020744005609181437
2016-01-08,-0.010590727695813151
2016-01-11,-0.016710660464814175
2016-01-12,0.005841623738485957
2016-01-13,-0.023231027409232885
2016-01-14,0.018918655846654753
2016-01-15,-0.0023871601725173885
2016-01-19,-0.011167376782235117
2016-01-20,-0.010217474326932319
2016-01-21,-0.001630019843347097
2016-01-22,0.024489849234409666
2016-01-25,-0.020451528782544526
2016-01-26,0.012743774592871349
2016-01-27,-0.007496622875120651
2016-01-28,-0.022389985683011093
2016-01-29,0.03863118527135612
2016-02-01,0.005047899540655765
2016-02-02,-0.008987334909692946
2016-02-03,0.02800725689919714
2016-02-04,0.003632632973547434
2016-02-05,-0.009307529413848603
2016-02-08,-0.003653019169293392
2016-02-09,-0.00942871090579489
2016-02-10,0.004758930891217927
2016-02-11,-0.004736390735036178
2016-02-12,0.017715427135798212
2016-02-16,0.013250215301652934
2016-02-17,0.009999620911273821
2016-02-18,0.008377877724844218
2016-02-19,-0.0073012431484530405
2016-02-22,0.012680672751145927
2016-02-23,-0.009516462386081725
2016-02-24,0.0025288494435937725
2016-02-25,0.009079256775537115
2016-02-26,0.0012498308717687756
2016-02-29,-0.005242422077311959
2016-03-01,0.019071468152065396
2016-03-02,0.0019885649744404432
2016-03-03,0.009426826777239272
2016-03-04,0.007618522543908712
2016-03-07,0.00439035185546599
2016-03-08,-0.007284979046359941
2016-03-09,0.005136601755528103
2016-03-10,0.010221790533601727
2016-03-11,0.026258561592260365
2016-03-14,-0.0035211784318098793
2016-03-15,0.005182566909011976
2016-03-16,0.007031013563489452
2016-03-17,0.017220997396274917
2016-03-18,-0.0006859841436016589
2016-03-21,0.009614868565071877
2016-03-22,0.0
2016-03-23,-0.0018136539426367726
2016-03-24,-0.0009085760674552024
2016-03-28,-0.001137336707100589
2016-03-29,0.007739788601973219
2016-03-30,0.0022589663443668417
2016-03-31,0.0024789001138711964
2016-04-01,0.003372552791067296
2016-04-04,-0.004257174564767707
2016-04-05,-0.015976440520231283
2016-04-06,0.006173788122723067
2016-04-07,-0.012954493398029898
2016-04-08,0.003684602849020502
2016-04-11,0.004817359416684264
2016-04-12,0.006620746998627913
2016-04-13,0.01610327045175497
2016-04-14,-0.0024547092782190028
2016-04-15,0.005593439546170087
2016-04-18,0.008010879629836598
2016-04-19,0.0006623008107393691
2016-04-20,0.0008824176075312717
2016-04-21,-0.01366561115302678
2016-04-22,0.006256982928053656
2016-04-25,-0.002664592454000303
2016-04-26,0.00356248082295596
2016-04-27,0.0015533870157888874
2016-04-28,-0.015728886834415756
2016-04-29,0.03623691495825865
2016-05-02,0.018679109190165466
2016-05-03,-0.01087424596008646
2016-05-04,0.0144427176249744
2016-05-05,0.0004249893349406175
2016-05-06,-0.0025490424635230546
2016-05-09,-0.001064403242426737
2016-05-10,0.017693498936794727
2016-05-11,-0.01256816709093389
2016-05-12,0.007424927808597159
2016-05-13,-0.00758091616762524
2016-05-16,0.005941392910348453
2016-05-17,-0.004640651816053443
2016-05-18,0.008052646987633194
2016-05-19,0.0010510354346406903
2016-05-20,0.003360025940266631
2016-05-23,-0.003767265582551027
2016-05-24,0.011134591360637769
2016-05-25,0.00020772414678638107
2016-05-26,-0.002700409620407518
2016-05-27,0.003957181670418475
2016-05-31,0.0026971415061767257
2016-06-01,-0.00104263822116768
2016-06-02,0.007306732567409879
2016-06-03,-0.008082747739418084
2016-06-06,-0.0008359567094574638
2016-06-07,0.001255030497973042
2016-06-08,0.000835329825281228
2016-06-09,0.009182068341324845
2016-06-10,-0.006823893796797487
2016-06-13,-0.009577307335241758
2016-06-14,-0.016186844670736833
2016-06-15,-0.0096152735697973
2016-06-16,0.00560973555933475
2016-06-17,-0.00042952035721188775
2016-06-20,0.004507480089181559
2016-06-21,-0.00021346238641295479
2016-06-22,0.00021350796233199354
2016-06-23,0.016239328537261066
2016-06-24,-0.04646763118867703
2016-06-27,-0.028445323901314712
2016-06-28,0.027689381572675087
2016-06-29,0.023851608775029787
2016-06-30,0.026747311866489376
2016-07-01,0.0042016834096467726
2016-07-05,-0.005230291108662688
2016-07-06,0.006729949973050875
2016-07-07,0.0027152966989154592
2016-07-08,0.014583671172553547
2016-07-11,0.005749217669747564
2016-07-12,0.003879522431259108
2016-07-13,-0.008135046273087476
2016-07-14,0.0036908410350378063
2016-07-15,0.0014298730056647724
2016-07-18,-0.007955693214443449
2016-07-19,0.001439190773582899
2016-07-20,0.001642620624408675
2016-07-21,-0.0030746925511792034
2016-07-22,0.01089833089216885
2016-07-25,0.00732321236540856
2016-07-26,-0.001211945432306738
2016-07-27,0.0008090933022606439
2016-07-28,-0.0018183393353955468
2016-07-29,-0.004452677358197099
2016-08-01,0.007318656512903532
2016-08-02,-0.011503785629360719
2016-08-03,0.0004087373371923775
2016-08-04,-0.002040772227776988
2016-08-05,0.008179691386450694
2016-08-08,0.002231351353682909
2016-08-09,0.0034405788901974432
2016-08-10,0.003025437839176748
2016-08-11,0.0004020383603213773
2016-08-12,-0.007437258511052258
2016-08-15,-0.0016200007697627639
2016-08-16,-0.010750313122459554
2016-08-17,-0.0034858195436623385
2016-08-18,-0.0016461827411426988
2016-08-19,0.0004124297205421179
2016-08-22,0.0053561816045473165
2016-08-23,-0.006762095733126361
2016-08-24,0.0028884317859112496
2016-08-25,0.005759678730993256
2016-08-26,0.002659282137900787
2016-08-29,0.011219940439395115
2016-08-30,-0.0006053168681425802
2016-08-31,0.005085487848413228
2016-09-01,0.00020250414706435294
2016-09-02,0.01153399459434068
2016-09-06,0.0011996962153197899
2016-09-07,0.007991933844737842
2016-09-08,-0.003170922287961342
2016-09-09,-0.02227108431417868
2016-09-12,0.02074426248826189
2016-09-13,-0.011356608183046957
2016-09-14,-0.004030638308730183
2016-09-15,0.012140850302520434
2016-09-16,-0.007397147872822307
2016-09-19,0.005035209811624419
2016-09-20,0.0036070788713613577
2016-09-21,0.011581611455168339
2016-09-22,0.008685383655282486
2016-09-23,-0.008219069659402778
2016-09-26,-0.005130478712828901
2016-09-27,0.007536738756819483
2016-09-28,0.003346384020434412
2016-09-29,-0.0127523184798648
2016-09-30,0.010930018717879797
2016-10-03,-0.00805971075367573
2016-10-04,-0.00356722149905897
2016-10-05,0.002784166301191826
2016-10-06,0.006743471259399003
2016-10-07,-0.0037430844006249853
2016-10-10,-0.0007909144119854217
2016-10-11,-0.014050843554352488
2016-10-12,0.013046852153735689
2016-10-13,-0.007925510583432827
2016-10-14,0.003395172075668862
2016-10-17,-0.006568384164719943
2016-10-18,0.002203908336932292
2016-10-19,0.0
2016-10-20,-0.016793147216821458
2016-10-21,-0.004270149864650463
2016-10-24,-0.008576834709091541
2016-10-25,-0.0037076503316113563
2016-10-26,0.0028945606653489886
2016-10-27,-0.008451814182974693
2016-10-28,0.0047815194037412745
2016-10-31,-0.0020688385469083137
2016-11-01,-0.012025579753791482
2016-11-02,-0.006296099440784464
2016-11-03,0.006758155698474377
2016-11-04,-0.003986081958928356
2016-11-07,0.02295713889030604
2016-11-08,0.0074120671240565095
2016-11-09,0.019824278150491148
2016-11-10,0.026051878926617533
2016-11-11,0.006640911165674224
2016-11-14,0.011253360368966181
2016-11-15,-0.020145804737780937
2016-11-16,-0.004111948857851266
2016-11-17,0.015139715179424362
2016-11-18,-0.002130657688891646
2016-11-21,-0.0023292470039434354
2016-11-22,-0.00408546365398188
2016-11-23,0.009181415530204129
2016-11-25,0.003871642820356014
2016-11-28,-0.01234103443540413
2016-11-29,0.0005855292396410583
2016-11-30,-0.010221893973315743
2016-12-01,-0.012313826871502842
2016-12-02,-0.011461957413502533
2016-12-05,0.0032545877428991066
2016-12-06,0.01013783631726084
2016-12-07,0.012444915313247318
2016-12-08,-0.005749580055987913
2016-12-09,0.012163683441258621
2016-12-12,-0.0013791398372833275
2016-12-13,0.007101924234089729
2016-12-14,-0.01606255881877794
2016-12-15,0.011746086599665473
2016-12-16,0.014364397334653223
2016-12-19,0.0023279836209906257
2016-12-20,0.0038706515130824126
2016-12-21,-0.0026993372250944114
2016-12-22,0.004832936240315666
2016-12-23,0.0005771394517501971
2016-12-27,-0.001153697006999077
2016-12-28,-0.0063521166120398265
2016-12-29,0.004261646893974236
2016-12-30,0.0023147086227210956
2017-01-03,0.005388905852827586
2017-01-04,0.01263387627956103
2017-01-05,0.0022687395586136194
2017-01-06,0.0022633571278960485
2017-01-09,-0.013925316036181856
2017-01-10,0.00038156455290283553
2017-01-11,0.0011444235366000477
2017-01-12,0.001905580237042681
2017-01-13,0.00437405044324346
2017-01-17,-0.004544467889734616
2017-01-18,0.0068481120586270094
2017-01-19,-0.004912320041945861
2017-01-20,0.003227750970065113
2017-01-23,-0.001892349704573748
2017-01-24,0.009290714192161431
2017-01-25,0.010520417816383132
2017-01-26,0.0
2017-01-27,0.015430443510360714
2017-01-30,-0.013731498866440317
2017-01-31,-0.0007421432208432055
2017-02-01,-0.007245445180527721
2017-02-02,0.00954381244446001
2017-02-03,0.0011120489848317483
2017-02-06,0.00018493363677851704
2017-02-07,-0.0016659528638088839
2017-02-08,0.0024104548899197553
2017-02-09,0.01202385786789728
2017-02-10,0.00840799337620668
2017-02-13,0.006887707423938183
2017-02-14,0.00017996388468111135
2017-02-15,0.0046797113210688135
2017-02-16,0.011644588643336728
2017-02-17,0.008322896356804943
2017-02-21,-0.013874298445322064
2017-02-22,0.0012465192271704506
2017-02-23,0.00444711030969569
2017-02-24,0.006906409066013142
2017-02-27,0.00211027244063855
2017-02-28,-0.0005264188515844426
2017-03-01,0.021216183776334496
2017-03-02,-0.01696645387008544
2017-03-03,0.0014089521891231804
2017-03-06,-0.008090228990819237
2017-03-07,-0.0014185990615823707
2017-03-08,-0.0030184399773895976
2017-03-09,0.0016027403572198562
2017-03-10,0.007468334190597892
2017-03-13,0.005824275575704307
2017-03-14,-0.002456656805363666
2017-03-15,0.003869771855436799
2017-03-16,-0.0036795164346165032
2017-03-17,0.0012308318461449197
2017-03-20,-0.000878084829617265
2017-03-21,-0.015295303797505988
2017-03-22,0.001963671724906746
2017-03-23,0.002850813501567684
2017-03-24,0.0028431714833665467
2017-03-27,0.0017718770494239422
2017-03-28,0.008312463836233297
2017-03-29,-0.0038586083073191
2017-03-30,-0.0003524049693220954
2017-03-31,-0.004051337656714393
2017-04-03,-0.009197065309128005
2017-04-04,0.006426379541104588
2017-04-05,-0.006740005137730987
2017-04-06,0.0071428079463864425
2017-04-07,-0.0012410244525845604
2017-04-10,0.00017741058556497435
2017-04-11,-0.0007101318320670291
2017-04-12,-0.009058613730817622
2017-04-13,-0.005018686076478596
2017-04-17,0.013871078980279394
2017-04-18,-0.004264333710081947
2017-04-19,-0.003925552009001465
2017-04-20,0.00770347969432339
2017-04-21,-0.011377745001651451
2017-04-24,0.007912198590425579
2017-04-25,0.0069579070207439475
2017-04-26,-0.00159435149307674
2017-04-27,0.006743361943003734
2017-04-28,-0.016217081302741465
2017-05-01,0.0023289913649575666
2017-05-02,-0.01555217266677511
2017-05-03,-0.0010896842308046883
2017-05-04,0.006362703316594054
2017-05-05,0.006322318717415509
2017-05-08,-0.004128733401830509
2017-05-09,-0.004686158530293416
2017-05-10,0.0047082220050047585
2017-05-11,-0.006308488616232677
2017-05-12,-0.007255449880655851
2017-05-15,0.008404771342677808
2017-05-16,0.0021740801619720695
2017-05-17,-0.006327565705388394
2017-05-18,0.007641793219681725
2017-05-19,0.006861788556809856
2017-05-22,0.009146338146063693
2017-05-23,0.00746381077631586
2017-05-24,0.0026460183512722057
2017-05-25,0.012491215732014949
2017-05-26,-0.007471756133783813
2017-05-30,-0.0026263265259206525
2017-05-31,0.002651575171969789
2017-06-01,0.01286759629359091
2017-06-02,-0.0019141241825703093
2017-06-05,-0.007672456150344176
2017-06-06,-0.011597023969245002
2017-06-07,0.01208881741922152
2017-06-08,0.008080157900152374
2017-06-09,0.008537892315641837
2017-06-12,0.0029372060024031033
2017-06-13,0.0013781840756568187
2017-06-14,-0.002752500555127768
2017-06-15,0.014490383129035278
2017-06-16,0.0027208204865187824
2017-06-19,0.0006780492326512455
2017-06-20,-0.005931281162566138
2017-06-21,-0.012955864829804598
2017-06-22,-0.01381694833006053
2017-06-23,-0.006830164069265066
2017-06-26,0.0026448888541792392
2017-06-27,-0.006155329552394395
2017-06-28,0.015572476385449452
2017-06-29,-0.006447292141800176
2017-06-30,0.004034042265392168
2017-07-03,0.0048905964727892215
2017-07-05,-0.0006953205465874968
2017-07-06,-0.0057400490207418775
2017-07-07,0.009621978999034164
2017-07-10,-0.004332087315656374
2017-07-11,-0.01218233602100216
2017-07-12,0.0019380335791350234
2017-07-13,0.01213291120846871
2017-07-14,0.0008688847004958422
2017-07-17,-0.0019093638994923667
2017-07-18,0.001043225401134995
2017-07-19,0.0022586515717017974
2017-07-20,0.010053886725965855
2017-07-21,0.006521213573419171
2017-07-24,0.003068970826284101
2017-07-25,0.004589517913327734
2017-07-26,-0.007275729047640844
2017-07-27,-0.010908665419787411
2017-07-28,0.02378112932421006
2017-07-31,-0.010435911765434569
2017-08-01,0.006803815261279489
2017-08-02,-0.0028721985447691667
2017-08-03,-0.0062690863437092625
2017-08-04,0.0063086357257851056
2017-08-07,-0.0018636030699752393
2017-08-08,-0.001697653320868131
2017-08-09,0.0015301642072285127
2017-08-10,-0.004923564471269959
2017-08-11,-0.0032415090579179795
2017-08-14,0.007531339877857146
2017-08-15,-0.0023782664876702553
2017-08-16,0.003235802610030314
2017-08-17,-0.017993839321599148
2017-08-18,0.0015557801611432165
2017-08-21,0.0032792898638187573
2017-08-22,0.008429500556830671
2017-08-23,-0.006994475448850013
2017-08-24,0.0017179950498673602
2017-08-25,0.0012004233036686518
2017-08-28,-0.0013702463818889843
2017-08-29,-0.004459669623587237
2017-08-30,0.0029489825353967714
2017-08-31,0.0013835368724184338
2017-09-01,0.0003455540083563413
2017-09-05,-0.0036258827681922012
2017-09-06,0.008144365981987534
2017-09-07,-0.008594040135010972
2017-09-08,0.03484751345425918
2017-09-11,0.005863413954260599
2017-09-12,0.00466347323586902
2017-09-13,-0.005967880014172033
2017-09-14,0.0006667223278684631
2017-09-15,0.0063335252389082886
2017-09-18,0.0003312902000902618
2017-09-19,-0.0004966645545859683
2017-09-20,0.005797440747198346
2017-09-21,-0.00082341190633195
2017-09-22,0.005274460883113452
2017-09-25,-0.0018034866192985222
2017-09-26,0.009855324164290025
2017-09-27,0.0024399078470280777
2017-09-28,-0.0019472863373154459
2017-09-29,0.000650547227678322
2017-10-02,0.0022744626108033295
2017-10-03,0.0050250197626569015
2017-10-04,-0.0064515065812082995
2017-10-05,0.003246595291076515
2017-10-06,-0.0006470794504127575
2017-10-09,-0.002590685948930971
2017-10-10,0.004383250649718118
2017-10-11,-0.0024243891642808935
2017-10-12,0.005184659735362196
2017-10-13,-0.0003226325715290912
2017-10-16,0.0016125805825004669
2017-10-17,-0.0038635770529674707
2017-10-18,0.004040364681566766
2017-10-19,0.008208399717111181
2017-10-20,0.00446976940679944
2017-10-23,0.0006357650127717385
2017-10-24,-0.0020647028031869352
2017-10-25,-0.0046155410089318005
2017-10-26,-0.004637148084202791
2017-10-27,0.004658751404352346
2017-10-30,0.003197729085307577
2017-10-31,0.009404182371307801
2017-11-01,0.004263174202641995
2017-11-02,0.0044026378587869175
2017-11-03,-0.002974516572459618
2017-11-06,0.007065600362576641
2017-11-07,-0.006704025227893262
2017-11-08,-0.002825432922473725
2017-11-09,0.0018889142134839165
2017-11-10,0.006755836853229669
2017-11-13,-0.0021847959205935075
2017-11-14,0.01814179246932479
2017-11-15,0.003533051665495668
2017-11-16,0.007653341843881334
2017-11-17,0.00212710646306169
2017-11-20,0.0006062417824428401
2017-11-21,0.014391639851890625
2017-11-22,-0.005077602810140247
2017-11-24,-0.018462794846006103
2017-11-27,0.004893410257208242
2017-11-28,0.014001014292810421
2017-11-29,-0.003151836817711806
2017-11-30,-0.00302882419547601
2017-12-01,0.011240960312369763
2017-12-04,0.00015054154736016123
2017-12-05,-0.011414859674011124
2017-12-06,0.00015174031614284544
2017-12-07,-0.00850669186249764
2017-12-08,0.006434936460008034
2017-12-11,-0.0031969934519668897
2017-12-12,-0.0105378191174742
2017-12-13,-0.008951481725331778
2017-12-14,-0.008098667177648622
2017-12-15,0.004553307732668932
2017-12-18,-0.0020320121290996473
2017-12-19,0.008613997819675756
2017-12-20,-0.002950002989533518
2017-12-21,-0.019156197989630086
2017-12-22,-0.006033504850274096
2017-12-26,0.004951816921069385
2017-12-27,0.004927890153123782
2017-12-28,0.006485146910748529
2017-12-29,-0.0055005146379600856
2018-01-02,-0.017541209689779347
2018-01-03,0.0075601437528614035
2018-01-04,0.009259264285062851
2018-01-05,0.004586956752645532
2018-01-08,0.0006299079182094935
2018-01-09,0.0012588221375873232
2018-01-10,-0.0009429797170527054
2018-01-11,-0.0026741639619050073
2018-01-12,0.00757093663962638
2018-01-16,-0.007200951823799984
2018-01-17,0.009933871361070157
2018-01-18,-0.00031233172854416846
2018-01-19,0.004060585399734196
2018-01-22,0.007155160605709643
2018-01-23,-0.0029345162065267383
2018-01-24,0.008674361996488411
2018-01-25,0.008138801797121564
2018-01-26,0.07372409567303917
2018-01-29,-0.01021421939249234
2018-01-30,-0.006306441690678732
2018-01-31,-0.014568076965044807
2018-02-01,0.012734014784127501
2018-02-02,-0.008960796171233132
2018-02-05,-0.033542324256909284
2018-02-06,-0.013127866656414078
2018-02-07,0.01085613874563296
2018-02-08,-0.02586592175897784
2018-02-09,0.008385278402118779
2018-02-12,0.01955644159818304
2018-02-13,0.011629432609090218
2018-02-14,0.01821430565637394
2018-02-15,0.01246340743576857
2018-02-16,-0.0011583694097905273
2018-02-20,0.0049295804156677114
2018-02-21,-0.005771039444439907
2018-02-22,-0.011319018043560947
2018-02-23,0.012622678552001387
2018-02-26,0.011161187862151145
2018-02-27,0.0031535810993004176
2018-02-28,-0.012431888372755107
2018-03-01,-0.004803611071821701
2018-03-02,0.004241676506217429
2018-03-05,0.014564322805507901
2018-03-06,-0.0007179019093813688
2018-03-07,-0.0008618341481509972
2018-03-08,0.007189097894533258
2018-03-09,0.03683085275915521
2018-03-12,-0.012667093083507996
2018-03-13,-0.006135545465085879
2018-03-14,-0.0074369524482480465
2018-03-15,0.0
2018-03-16,0.003817079515213706
2018-03-19,-0.006900519078388623
2018-03-20,0.004679699707935914
2018-03-21,-0.00818628698539936
2018-03-22,-0.024192747400423986
2018-03-23,-0.027416771362685943
2018-03-26,0.023091618310612017
2018-03-27,-0.010259230319643264
2018-03-28,0.009921133181708175
2018-03-29,0.007771417781971657
2018-04-02,-0.023715845550167036
2018-04-03,0.011177228401711314
2018-04-04,0.008106151581746879
2018-04-05,0.00043891057774492204
2018-04-06,-0.01958234489039834
2018-04-09,0.005067879982214141
2018-04-10,0.013940485916128731
2018-04-11,-0.004680532420835992
2018-04-12,0.007494082010186309
2018-04-13,-0.0016039608694923269
2018-04-16,0.012125289078339652
2018-04-17,0.005340711787557462
2018-04-18,0.0024408655731500417
2018-04-19,0.004010239501591295
2018-04-20,-0.001854033899355234
2018-04-23,0.004287360251413741
2018-04-24,-0.010104245176613458
2018-04-25,-0.0025873612504753174
2018-04-26,0.012251332065647658
2018-04-27,0.005553368858290719
2018-04-30,-0.008920970511424153
