Date,ZTS
2015-05-22,-0.003556617093137815
2015-05-26,0.006718419102545559
2015-05-27,0.031282464158450374
2015-05-28,-0.006875220989544184
2015-05-29,0.013438933194136471
2015-06-01,0.00020073663130104613
2015-06-02,-0.004017325706706432
2015-06-03,-0.0006055163664623331
2015-06-04,-0.013117559503980303
2015-06-05,0.0022490754663513357
2015-06-08,-0.0042845442591274985
2015-06-09,0.009016344645700336
2015-06-10,0.009138841484269244
2015-06-11,0.0036223154964794
2015-06-12,-0.015841291671114366
2015-06-15,0.0038714002951727444
2015-06-16,0.008930337039126268
2015-06-17,0.009253581966120361
2015-06-18,0.006577828826255239
2015-06-19,-0.005148692005713218
2015-06-22,-0.0003980460751062953
2015-06-23,0.0049781324386029
2015-06-24,-0.015058454452852255
2015-06-25,0.11406148644060399
2015-06-26,-0.12206577527750129
2015-06-29,-0.03187974504284152
2015-06-30,0.024431680150008406
2015-07-01,0.004354995459124655
2015-07-02,-0.002477534667250647
2015-07-06,0.0018627660679482183
2015-07-07,-0.010743660513014786
2015-07-08,-0.02923978221056467
2015-07-09,0.0019359290497318327
2015-07-10,0.00837473663354027
2015-07-13,0.0017036565564765294
2015-07-14,0.008928392841915933
2015-07-15,-0.007374354642888825
2015-07-16,0.01889156894994315
2015-07-17,-0.0041662160287037064
2015-07-20,0.024686101368551316
2015-07-21,0.0028581678439771885
2015-07-22,0.018322506150936224
2015-07-23,-0.003398849615053323
2015-07-24,-0.00722146311387406
2015-07-27,-0.00020220588695130104
2015-07-28,-0.012732456613686605
2015-07-29,-0.009211720988886674
2015-07-30,0.0030990934887233923
2015-07-31,0.008857079496969789
2015-08-03,-0.010208320028524343
2015-08-04,0.007631781401020721
2015-08-05,-0.004912805225637973
2015-08-06,-0.006788500001697839
2015-08-07,0.0006213078063492805
2015-08-10,0.0016555357987300123
2015-08-11,-0.002007902839504694
2015-08-12,-0.007259741835588973
2015-08-13,-0.004178809815606588
2015-08-14,-0.003986649280143695
2015-08-17,0.025700443079366808
2015-08-18,-0.019716581699951385
2015-08-19,0.003771500430904018
2015-08-20,-0.03193510947133926
2015-08-21,-0.02932289775024044
2015-08-24,-0.03309635172031744
2015-08-25,-0.022283541290717523
2015-08-26,0.039708542930505075
2015-08-27,0.03638421611563003
2015-08-28,-0.0017446722235910928
2015-08-31,-0.01987733914767309
2015-09-01,-0.019835633261270358
2015-09-02,0.025921390926932464
2015-09-03,-0.013076044040163048
2015-09-04,-0.011677502365548542
2015-09-08,0.01999530848051112
2015-09-09,-0.020940158311888002
2015-09-10,0.008873942345807517
2015-09-11,0.014884591596318275
2015-09-14,-0.01177790795682343
2015-09-15,0.013267916420945713
2015-09-16,-0.012206360476233913
2015-09-17,0.03370039427189098
2015-09-18,-0.01934353742836603
2015-09-21,-0.013741368675124765
2015-09-22,-0.006067091925649248
2015-09-23,0.0020346466467495716
2015-09-24,-0.01647101559132702
2015-09-25,-0.02477631925143875
2015-09-28,-0.0599857156562803
2015-09-29,-0.007757836651100303
2015-09-30,0.03858761170553371
2015-10-01,0.002671130254939369
2015-10-02,0.0418986866402391
2015-10-05,-0.003951913990784872
2015-10-06,-0.034072138886637626
2015-10-07,0.030924990721218792
2015-10-08,0.012890159168566617
2015-10-09,-0.009717730950999814
2015-10-12,-0.0021028191656369266
2015-10-13,-0.009131385953792925
2015-10-14,0.00141761761003667
2015-10-15,0.014629792935690888
2015-10-16,0.021627745334685367
2015-10-19,-0.0034142984732106196
2015-10-20,-0.015760860615727013
2015-10-21,-0.03318616643944705
2015-10-22,-0.02064352999112007
2015-10-23,0.04264714331194219
2015-10-26,-0.0044663746994074716
2015-10-27,0.009209008700358678
2015-10-28,0.0140383144923657
2015-10-29,0.004845507794046355
2015-10-30,-0.012399915508223391
2015-11-02,0.028598157266254587
2015-11-03,0.056004912219864034
2015-11-04,-0.0017156412764808282
2015-11-05,-0.023415785480142448
2015-11-06,0.011218252247548799
2015-11-09,-0.003697724361035659
2015-11-10,0.0017469124458220353
2015-11-11,-0.017436957825740174
2015-11-12,-0.012200496816409112
2015-11-13,0.007186106804774051
2015-11-16,0.010033582489798354
2015-11-17,0.010375322084384742
2015-11-18,0.030806430385182493
2015-11-19,-0.0059350043855184165
2015-11-20,0.008955439268127474
2015-11-23,-0.007608156810267497
2015-11-24,-0.0006388445319820413
2015-11-25,0.0008522496033802618
2015-11-27,0.0023422816148050973
2015-11-30,-0.008071403131197141
2015-12-01,0.00663805680706564
2015-12-02,-0.013614185384990707
2015-12-03,-0.025231679009194985
2015-12-04,0.02787559112536875
2015-12-07,-0.011837932450230015
2015-12-08,0.0006536345772512053
2015-12-09,-0.015890273292830548
2015-12-10,0.019685725077610128
2015-12-11,-0.005856860136424613
2015-12-14,0.016583281026653518
2015-12-15,0.008155939674359125
2015-12-16,0.002555009388911067
2015-12-17,-0.007645144581372554
2015-12-18,-0.0027816880401932975
2015-12-21,0.01588025273648297
2015-12-22,0.008026463208113288
2015-12-23,0.005448733138309958
2015-12-24,0.0031260591917599
2015-12-28,-0.004778575469523649
2015-12-29,0.008977075562432102
2015-12-30,-0.0014485523154886826
2015-12-31,-0.0070452896016266475
2016-01-04,-0.013564080384146693
2016-01-05,0.015654820123709
2016-01-06,0.0002079482835701807
2016-01-07,-0.030403715985946045
2016-01-08,-0.014604700149893901
2016-01-11,-0.028334910830978388
2016-01-12,0.008748541640706264
2016-01-13,-0.03824779363566033
2016-01-14,0.020346909792159584
2016-01-15,-0.016995314175713316
2016-01-19,-0.0021948877579747172
2016-01-20,0.013891857498384619
2016-01-21,-0.01621335829839099
2016-01-22,0.007427805986758962
2016-01-25,-0.004608528438796111
2016-01-26,0.01550946468351766
2016-01-27,-0.016411612158782285
2016-01-28,-0.007184606281464889
2016-01-29,0.0049017823862222976
2016-02-01,-0.002090503007331823
2016-02-02,-0.02886420320215688
2016-02-03,-0.009827187325595399
2016-02-04,0.005567806517631002
2016-02-05,-0.015166143406142085
2016-02-08,-0.01759965420081322
2016-02-09,-0.008211121361727414
2016-02-10,-0.013296711621725299
2016-02-11,0.0007630916907608309
2016-02-12,0.0271846479826221
2016-02-16,0.0
2016-02-17,0.03388596230405394
2016-02-18,0.005263237451494485
2016-02-19,-0.004521733221059754
2016-02-22,0.022471839580011865
2016-02-23,-0.009352343520221629
2016-02-24,0.0
2016-02-25,0.012509014033471377
2016-02-26,-0.01258744509083809
2016-02-29,-0.03068986181145328
2016-03-01,0.025329300288908785
2016-03-02,-0.0090263797045671
2016-03-03,-0.015340179622905015
2016-03-04,-0.00681595415667835
2016-03-07,0.009804015227628637
2016-03-08,-0.02354341911454605
2016-03-09,0.005716867973046158
2016-03-10,-0.013593775747419823
2016-03-11,0.04911008328971933
2016-03-14,-0.0133743155249203
2016-03-15,-0.01428252615533232
2016-03-16,-0.006384718188552463
2016-03-17,-0.01829015583447624
2016-03-18,0.028701098578275186
2016-03-21,0.018600118587215553
2016-03-22,0.027150519826595554
2016-03-23,-0.002572946621314798
2016-03-24,-0.003752515452581373
2016-03-28,-0.007061876923394883
2016-03-29,0.02228507819450254
2016-03-30,0.02087204539860177
2016-03-31,0.007042521975958671
2016-04-01,0.014888097934680378
2016-04-04,0.017114901493151535
2016-04-05,0.004051480802918839
2016-04-06,0.030970515144449706
2016-04-07,-0.0016925629696048494
2016-04-08,-0.0052975652959758035
2016-04-11,-0.0057522215750133165
2016-04-12,0.007285237826493152
2016-04-13,0.010423448286313475
2016-04-14,0.003578795916488575
2016-04-15,0.009229911395839618
2016-04-18,0.009561741460056172
2016-04-19,-0.00020593920924061315
2016-04-20,-0.0018533287702037216
2016-04-21,-0.000619007796727522
2016-04-22,0.0041288239039023455
2016-04-25,-0.027138205797730963
2016-04-26,0.006128442300675552
2016-04-27,-0.0031505165178739025
2016-04-28,-0.005689025094600675
2016-04-29,-0.0033904313778840844
2016-05-02,0.021262959127574366
2016-05-03,0.0024983730909498014
2016-05-04,-0.022844962246204137
2016-05-05,0.025292125071422422
2016-05-06,-0.018656565037583173
2016-05-09,0.0033796008964297464
2016-05-10,-0.019789528632263687
2016-05-11,-0.01202738141237425
2016-05-12,0.0054346989224505204
2016-05-13,0.00302697712694866
2016-05-16,0.00819123550422085
2016-05-17,-0.005772693728229417
2016-05-18,0.009892360300314929
2016-05-19,-0.011286283958224175
2016-05-20,0.013569165353694679
2016-05-23,-0.01402514928757137
2016-05-24,0.019181361579567735
2016-05-25,-0.006132416030791732
2016-05-26,0.007021441351612534
2016-05-27,-0.0031692403408066783
2016-05-31,0.005086854104820571
2016-06-01,0.00906755044034857
2016-06-02,0.005851781674953482
2016-06-03,-0.004155247307651377
2016-06-06,0.010014683407237213
2016-06-07,-0.0012397190139387115
2016-06-08,0.002068254953916826
2016-06-09,-0.006397985095255243
2016-06-10,-0.01557991386582902
2016-06-13,-0.025322088978384283
2016-06-14,0.021650096069398383
2016-06-15,0.000635798068867377
2016-06-16,0.000847134310240083
2016-06-17,-0.01735112109138448
2016-06-20,0.01012105807454966
2016-06-21,0.008100433540642493
2016-06-22,0.0008459669213167764
2016-06-23,0.012042784571588472
2016-06-24,-0.02901868958766929
2016-06-27,-0.023435971142970025
2016-06-28,0.024159123569888585
2016-06-29,0.017664503899704975
2016-06-30,0.00465721304974509
2016-07-01,-0.00021057322059603312
2016-07-05,0.0010534322828343878
2016-07-06,0.012421187541395318
2016-07-07,-0.008317682807417626
2016-07-08,0.01698470854478651
2016-07-11,-0.004329825969587975
2016-07-12,0.012010772094592559
2016-07-13,0.006547856774338445
2016-07-14,0.01605986112850788
2016-07-15,-0.006002281429370981
2016-07-18,0.00080555902342061
2016-07-19,-0.00703933165547066
2016-07-20,0.017824218383730273
2016-07-21,-0.0021891623616284717
2016-07-22,0.0023934463312929033
2016-07-25,-0.005371582776857231
2016-07-26,-0.0014003927540177097
2016-07-27,-0.0014024384504671694
2016-07-28,0.004212404525251179
2016-07-29,0.00819024074324215
2016-08-01,-0.0013869938783807045
2016-08-02,-0.013491812763523403
2016-08-03,0.029967738656409892
2016-08-04,0.0039054608794890644
2016-08-05,-0.006224507620871345
2016-08-08,-0.005676259666527517
2016-08-09,0.0025589978206252972
2016-08-10,0.01727898469338629
2016-08-11,0.00501814348327434
2016-08-12,-0.001728234582283883
2016-08-15,0.007695056371566089
2016-08-16,-0.005536621734071767
2016-08-17,0.0040316533418169875
2016-08-18,-0.00019132047218106685
2016-08-19,0.004780957868389946
2016-08-22,-0.024933491455567003
2016-08-23,0.00039055322178893626
2016-08-24,-0.012097480444286712
2016-08-25,-0.003160321813434952
2016-08-26,0.0057461521909452085
2016-08-29,0.0
2016-08-30,-0.00019696393813251056
2016-08-31,0.006896464553555415
2016-09-01,0.00019573338011324992
2016-09-02,0.0029346267328267395
2016-09-06,0.000585287686473368
2016-09-07,0.014622916187045476
2016-09-08,-0.01210610827961267
2016-09-09,-0.019840762088718433
2016-09-12,0.015082827969634671
2016-09-13,-0.016227111180729503
2016-09-14,0.004570595362856533
2016-09-15,0.0033631065537942373
2016-09-16,-0.004140150144182231
2016-09-19,-0.0037618081787639257
2016-09-20,0.005564351321109218
2016-09-21,0.009091253364809315
2016-09-22,0.011163220418690223
2016-09-23,-0.00232445177979268
2016-09-26,-0.005823915070450103
2016-09-27,0.012888100687010073
2016-09-28,-0.0023135391864118615
2016-09-29,-0.014106383464195238
2016-09-30,0.019404308098187162
2016-10-03,0.0067293906225782685
2016-10-04,-0.0009550381402702035
2016-10-05,-0.002484973001547486
2016-10-06,-0.010157275688992828
2016-10-07,0.0038720330570432004
2016-10-10,0.016201026148254583
2016-10-11,-0.032833911007519756
2016-10-12,0.009026628976404938
2016-10-13,-0.007778944763842666
2016-10-14,-0.016464023597873245
2016-10-17,-0.0029890966489238835
2016-10-18,0.020587711187474822
2016-10-19,0.0009791133422918374
2016-10-20,0.003717167214647432
2016-10-21,-0.007017259653660068
2016-10-24,0.0017665720297386223
2016-10-25,-0.020379635209053504
2016-10-26,-0.02440511709756632
2016-10-27,0.0
2016-10-28,-0.0043058544859611025
2016-10-31,-0.01565096992530679
2016-11-01,-0.009537975821787725
2016-11-02,0.06052931674379258
2016-11-03,-0.023149374786799903
2016-11-04,0.020225004950248815
2016-11-07,0.0008005887368718323
2016-11-08,0.007003239443905018
2016-11-09,0.013312532138971545
2016-11-10,0.0017641843943279056
2016-11-11,-0.009394887695291843
2016-11-14,-0.032602374401263345
2016-11-15,0.00388068397981689
2016-11-16,-0.006307214195645616
2016-11-17,0.007575720258234719
2016-11-18,0.013818450171537489
2016-11-21,0.002204662910277655
2016-11-22,-0.00740004588176868
2016-11-23,0.011082133808859806
2016-11-25,0.0
2016-11-28,-0.0005979963587149362
2016-11-29,0.005981996849107052
2016-11-30,-0.001387453447445175
2016-12-01,-0.024215830478988454
2016-12-02,-0.0012206419883424857
2016-12-05,0.0146639443545451
2016-12-06,0.008029100476051099
2016-12-07,0.020708668993468127
2016-12-08,0.008193731723240338
2016-12-09,0.004063372803783327
2016-12-12,-0.018693322744581242
2016-12-13,0.0025529382333091544
2016-12-14,-0.004113598582429989
2016-12-15,0.029110795421734004
2016-12-16,0.002675961101415769
2016-12-19,-0.0013342931289500592
2016-12-20,0.013552460357284746
2016-12-21,0.0003765109970699232
2016-12-22,0.0026353526598670296
2016-12-23,0.009763402628961693
2016-12-27,-0.0011156305496250463
2016-12-28,-0.005212444892456758
2016-12-29,0.003368491412429897
2016-12-30,-0.0016783632437384899
2017-01-03,0.0011208407051805924
2017-01-04,0.00970328008059429
2017-01-05,-0.0033266304362570276
2017-01-06,0.0031520353492506814
2017-01-09,-0.002772278093387759
2017-01-10,-0.0003708813333165306
2017-01-11,-0.011496445567506952
2017-01-12,0.0015007238583197857
2017-01-13,0.006555713829756282
2017-01-17,-0.009676195280316713
2017-01-18,0.003482861863233433
2017-01-19,0.0037522867692645345
2017-01-20,0.008784956045173153
2017-01-23,-0.004076094845364198
2017-01-24,0.0005579339318093623
2017-01-25,0.004090722182461093
2017-01-26,-0.0029627513879065814
2017-01-27,0.015044628131157589
2017-01-30,-0.006953557832269364
2017-01-31,0.012345532739061804
2017-02-01,0.006917004245313274
2017-02-02,0.006868973013755664
2017-02-03,0.003949786133620403
2017-02-06,-0.0026823615406789125
2017-02-07,0.003765318772543935
2017-02-08,-0.00035730852969972915
2017-02-09,0.0
2017-02-10,-0.004109825940548206
2017-02-13,-0.010587043805654561
2017-02-14,-0.002176215439867013
2017-02-15,0.0023626961615488273
2017-02-16,-0.042973532333697384
2017-02-17,-0.005115463404975262
2017-02-21,0.018282084110932795
2017-02-22,-0.0016831758449539214
2017-02-23,0.0037467394713532887
2017-02-24,0.005599092746001233
2017-02-27,-0.0009278225928275319
2017-02-28,-0.009660387640243906
2017-03-01,0.010880004519244313
2017-03-02,-0.009649255425402958
2017-03-03,0.0009367649711971016
2017-03-06,-0.006364649645257625
2017-03-07,-0.0001885299425646858
2017-03-08,-0.0013189615600922577
2017-03-09,0.013018681351251615
2017-03-10,-0.006518804912548082
2017-03-13,0.0041246954754465825
2017-03-14,-0.0026139412683062746
2017-03-15,0.016098877947295698
2017-03-16,0.002763405606134084
2017-03-17,-0.007900186231546202
2017-03-20,0.005185361311650372
2017-03-21,-0.01639659646315872
2017-03-22,0.008990720009171227
2017-03-23,-0.001299676025306007
2017-03-24,0.0009294292614467903
2017-03-27,0.0022282717619437342
2017-03-28,0.003520812130378692
2017-03-29,-0.006277912341862146
2017-03-30,-0.0065031331910154755
2017-03-31,-0.0018701023597721411
2017-04-03,-0.003747593654002568
2017-04-04,-0.007820661631127379
2017-04-05,0.00038023731776637426
2017-04-06,0.0
2017-04-07,-0.002468328299616407
2017-04-10,0.003806390552414829
2017-04-11,0.002085695653392783
2017-04-12,0.007001199412950854
2017-04-13,-0.0022547755145649884
2017-04-17,0.0075327249133856355
2017-04-18,0.0009348450786943463
2017-04-19,0.005601935598863905
2017-04-20,0.008171116157300595
2017-04-21,-0.0018423333429342659
2017-04-24,0.014763247127386636
2017-04-25,0.0023641910402854016
2017-04-26,0.008163744415430996
2017-04-27,0.016015694320639318
2017-04-28,-0.006198827035460819
2017-05-01,0.0030300009837243014
2017-05-02,0.00337554971578391
2017-05-03,-0.01558336474033839
2017-05-04,0.05900327300350394
2017-05-05,0.01019215442339605
2017-05-08,-0.011097988384599966
2017-05-09,0.010542200189715079
2017-05-10,0.007908483322674131
2017-05-11,-0.0030050893068006568
2017-05-12,0.0026793325363436704
2017-05-15,0.0020041296724193636
2017-05-16,0.005499842444849801
2017-05-17,-0.009945501005395818
2017-05-18,0.003013778682525725
2017-05-19,0.006676815965675376
2017-05-22,0.0
2017-05-23,0.018570563670244233
2017-05-24,0.01416247864500697
2017-05-25,0.0044945245697765035
2017-05-26,0.00047930185093592037
2017-05-30,-0.005590257208269334
2017-05-31,0.0003210899680130552
2017-06-01,0.005780568475499459
2017-06-02,-0.002235031996554615
2017-06-05,0.0027200189652698548
2017-06-06,0.004946408239956623
2017-06-07,0.004446061850832628
2017-06-08,-0.010749234249802342
2017-06-09,0.00015972401559283256
2017-06-12,-0.011823075597289345
2017-06-13,0.003482117357979986
2017-06-14,0.00435766573870211
2017-06-15,0.002571133264402281
2017-06-16,0.0025644745023905013
2017-06-19,0.007673679562377522
2017-06-20,-0.00047571544998337156
2017-06-21,0.0
2017-06-22,0.008095001986148098
2017-06-23,-0.011493936593160003
2017-06-26,-0.0009558006000637276
2017-06-27,0.0006376160774153039
2017-06-28,0.003027505586972401
2017-06-29,-0.007148792163490736
2017-06-30,-0.001919776664424333
2017-07-03,0.00464896912848678
2017-07-05,-0.0019148273213431821
2017-07-06,-0.012150160099796303
2017-07-07,0.012946880648265324
2017-07-10,-0.001917274987089046
2017-07-11,-0.004161772754226467
2017-07-12,0.0056258398089106265
2017-07-13,0.007832606092438965
2017-07-14,0.00475821710460389
2017-07-17,-0.004419950112430127
2017-07-18,-0.009671887430789394
2017-07-19,-0.0006404001965668593
2017-07-20,0.005286995767662228
2017-07-21,0.006533683605717044
2017-07-24,0.002058345885436408
2017-07-25,-0.03175871255894147
2017-07-26,0.0127284990916674
2017-07-27,-0.0008056434108972832
2017-07-28,0.0032254335320589522
2017-07-31,0.004983061735372996
2017-08-01,-0.003998578398532238
2017-08-02,-0.011723270112631745
2017-08-03,0.012024483028665989
2017-08-04,-0.0025691346035907614
2017-08-07,-0.004668167132641399
2017-08-08,-0.02959717831695141
2017-08-09,0.013499912081085919
2017-08-10,-0.017595739661572796
2017-08-11,-0.0001675761297204037
2017-08-14,0.016909629422258377
2017-08-15,0.004774292198831853
2017-08-16,0.007701097367342813
2017-08-17,-0.009755950585937256
2017-08-18,-0.002463366257002275
2017-08-21,0.00987686324994197
2017-08-22,0.004074967182559064
2017-08-23,-0.003896044655688491
2017-08-24,0.0004887286783359368
2017-08-25,-0.0009769798785869144
2017-08-28,0.0034238974675298017
2017-08-29,-0.0006501714968979444
2017-08-30,0.007154561552185967
2017-08-31,0.012270014553372732
2017-09-01,0.002711266305444715
2017-09-05,0.004771711082271146
2017-09-06,0.0034825810292051784
2017-09-07,0.02303196524145057
2017-09-08,-0.002313073551737377
2017-09-11,0.00896472467417797
2017-09-12,0.0018382694329321936
2017-09-13,-0.0018348963989692768
2017-09-14,-0.00045944313405188453
2017-09-15,-0.0007665669433665201
2017-09-18,0.0
2017-09-19,-0.006441838505410913
2017-09-20,-0.004630833357222475
2017-09-21,-0.00372202796004506
2017-09-22,-0.0012452479516589232
2017-09-25,-0.0076373404908661735
2017-09-26,-0.005339922030719091
2017-09-27,-0.0018946796782559616
2017-09-28,0.0017402843956979552
2017-09-29,0.006948467957298643
2017-10-02,-0.00015662910260294538
2017-10-03,-0.002509892775894862
2017-10-04,-0.00031466948991409893
2017-10-05,0.002831768749792296
2017-10-06,0.0
2017-10-09,-0.00031387970323448755
2017-10-10,0.0040796177596280625
2017-10-11,0.00453219096893509
2017-10-12,0.009800800426561063
2017-10-13,0.008165136995748279
2017-10-16,0.004125807767768164
2017-10-17,0.001521969708329074
2017-10-18,-0.0037990496738329327
2017-10-19,0.00030509042099580164
2017-10-20,0.005489705334084327
2017-10-23,-0.01000910057985449
2017-10-24,-0.004595425133968045
2017-10-25,-0.009233842709622242
2017-10-26,-0.009940887864799741
2017-10-27,0.004863449807657183
2017-10-30,-0.01264635217351917
2017-10-31,0.009171303194077884
2017-11-01,0.010811669365232035
2017-11-02,0.0434041593539265
2017-11-03,0.020502416180639527
2017-11-06,0.01484924206059035
2017-11-07,-0.01807521562319181
2017-11-08,0.0170462347055107
2017-11-09,-0.00302128704475102
2017-11-10,-0.0024531433381840273
2017-11-13,-0.0036162631229357256
2017-11-14,0.0148087256716396
2017-11-15,-0.004005944222123636
2017-11-16,0.011347192911002058
2017-11-17,0.005396908084897456
2017-11-20,0.002260021805281509
2017-11-21,0.005778881712552142
2017-11-22,-0.004063888927026027
2017-11-24,0.003095443682349819
2017-11-27,0.0035070355940602926
2017-11-28,-0.0020967770230542193
2017-11-29,0.003081568331140705
2017-11-30,0.00949615161911721
2017-12-01,0.0001383273966426568
2017-12-04,-0.01770424183048913
2017-12-05,-0.0023939597151692027
2017-12-06,0.001694238469235776
2017-12-07,0.009439971322530383
2017-12-08,0.0033503202091456075
2017-12-11,-0.0015302810918536025
2017-12-12,0.006409616387606842
2017-12-13,0.0020761863189175944
2017-12-14,-0.008565751491967255
2017-12-15,0.002787094986332006
2017-12-18,0.00931077868796204
2017-12-19,0.0023406697954377886
2017-12-20,-0.0012360030688199908
2017-12-21,-0.005914054230723664
2017-12-22,-0.0040122744208852534
2017-12-26,0.0048617484568733715
2017-12-27,0.0015203263480179086
2017-12-28,-0.0008280202314545626
2017-12-29,-0.004834773232637368
2018-01-02,-0.0037479143754534094
2018-01-03,0.004597653688248382
2018-01-04,0.005964206004477335
2018-01-05,0.011443411283504679
2018-01-08,0.011995821743314039
2018-01-09,0.011719042683639103
2018-01-10,-0.01597660896380415
2018-01-11,0.009200202143496705
2018-01-12,0.010725183589064491
2018-01-16,0.0019898072721242777
2018-01-17,0.016282581267399898
2018-01-18,-0.004096658010056986
2018-01-19,0.0037993994203893156
2018-01-22,0.011224232390605993
2018-01-23,0.0014193292740627417
2018-01-24,0.009537514170311345
2018-01-25,0.011745252146603713
2018-01-26,0.010599392947753028
2018-01-29,-0.011362394214671556
2018-01-30,-0.010482375487845585
2018-01-31,-0.02067623481908354
2018-02-01,0.014205708811045659
2018-02-02,-0.013364260657929283
2018-02-05,-0.03842153903881296
2018-02-06,-0.007584790477197734
2018-02-07,0.00805207058602364
2018-02-08,-0.03181672122147916
2018-02-09,0.011746181643151887
2018-02-12,0.011610257615788822
2018-02-13,0.0006833366044101119
2018-02-14,0.016657634579025693
2018-02-15,0.05425734916780223
2018-02-16,0.015668537983103414
2018-02-20,0.007776423465697402
2018-02-21,0.0018670309379038574
2018-02-22,0.0032297344032237163
2018-02-23,0.02513601079898664
2018-02-26,0.006160409073111994
2018-02-27,-0.019567903564781552
2018-02-28,-0.009918104668449557
2018-03-01,-0.005193975048925603
2018-03-02,0.010442086061665634
2018-03-05,0.007505303389693907
2018-03-06,-0.00464040993627568
2018-03-07,0.0030670374695065394
2018-03-08,0.009540380167747164
2018-03-09,0.02398791628365582
2018-03-12,-0.0013015865698531304
2018-03-13,0.00213281016869038
2018-03-14,-0.0028370575447353996
2018-03-15,0.0040306957332163496
2018-03-16,-0.0010626403228334302
2018-03-19,-0.017139483914970555
2018-03-20,0.018160013206009573
2018-03-21,-0.0066148039000005765
2018-03-22,-0.024257029702856148
2018-03-23,-0.0177913689198802
2018-03-26,0.038833286396164235
2018-03-27,-0.02233351811850459
2018-03-28,-0.010505652218049777
2018-03-29,0.030987628361228703
2018-04-02,-0.027541630282609364
2018-04-03,0.020441090617529856
2018-04-04,-0.00024171857812116393
2018-04-05,0.008086748580096614
2018-04-06,-0.03053147044689819
2018-04-09,0.011115210994929958
2018-04-10,0.014901539117762042
2018-04-11,-0.0002405922636307123
2018-04-12,0.010714041046568479
2018-04-13,-0.0046448110317800495
2018-04-16,0.009931239387644952
2018-04-17,0.015047711121797702
2018-04-18,0.0035017090068587553
2018-04-19,-0.005055721729946727
2018-04-20,0.0004683729643708556
2018-04-23,-0.0017556708138950494
2018-04-24,-0.011136691200273718
2018-04-25,0.0026077531925383646
2018-04-26,0.0018920053682061067
2018-04-27,0.0012982675349473283
2018-04-30,-0.01602995958211706
2018-05-01,-0.0009585960754221468
2018-05-02,-0.041966382296129034
2018-05-03,0.006007464627877379
2018-05-04,0.014680335737025985
