Date,ABT
2015-04-22,0.02610353021886702
2015-04-23,0.0022748743217235745
2015-04-24,-0.002888870890487727
2015-04-27,-0.017176587157737067
2015-04-28,0.002105011719391481
2015-04-29,-0.008825437888243526
2015-04-30,-0.0158993686719221
2015-05-01,0.005816127592840115
2015-05-04,0.006639603015278439
2015-05-05,-0.0031918673735429337
2015-05-06,-0.006616732002819314
2015-05-07,-0.0008593719585068271
2015-05-08,0.023010936993945963
2015-05-11,-0.005045170504884289
2015-05-12,-0.0042253340483090485
2015-05-13,-0.0021221723950441973
2015-05-14,0.034871180040527694
2015-05-15,0.000821952657888092
2015-05-18,0.0026689381735787165
2015-05-19,0.0034805458889537455
2015-05-20,0.002652695952596318
2015-05-21,0.004070077644645176
2015-05-22,-0.006283184037156775
2015-05-26,-0.00877009762846137
2015-05-27,0.008436172164350442
2015-05-28,0.005101163816455756
2015-05-29,-0.013398414842316742
2015-06-01,0.006995754739828497
2015-06-02,0.0
2015-06-03,-0.0016343627296745433
2015-06-04,-0.0036840710611737437
2015-06-05,-0.004724709113022807
2015-06-08,-0.0002062060168352975
2015-06-09,-0.005367627989611434
2015-06-10,0.0066421109255607735
2015-06-11,0.01154594669377329
2015-06-12,-0.007949504311857258
2015-06-15,-0.012327671289011799
2015-06-16,0.008528701814998874
2015-06-17,0.001856618116192088
2015-06-18,0.028207147155209444
2015-06-19,-0.0010016600927020836
2015-06-22,0.0028062529106991363
2015-06-23,-0.0029980937388477402
2015-06-24,-0.007618338563963878
2015-06-25,-0.003434420008775363
2015-06-26,0.01297416195777612
2015-06-29,-0.019211798083419773
2015-06-30,0.0014285565707077286
2015-07-01,0.008964908621700074
2015-07-02,-0.0022215940135896783
2015-07-06,0.006678871170891609
2015-07-07,0.009449182010900836
2015-07-08,-0.019119601985054135
2015-07-09,-0.0012183620111168025
2015-07-10,0.01504391557244733
2015-07-13,0.0006039007141565023
2015-07-14,0.009653890007630617
2015-07-15,-0.01772893214300808
2015-07-16,0.009328737361177897
2015-07-17,0.0026117697443335253
2015-07-20,0.003206140648396083
2015-07-21,-0.00599262398092415
2015-07-22,0.024518154420239968
2015-07-23,0.004315095116720347
2015-07-24,-0.0029298214626535257
2015-07-27,-0.007051853886071657
2015-07-28,0.0049320438378017695
2015-07-29,0.0023555124550018736
2015-07-30,-0.005679178954017705
2015-07-31,-0.0015760536492259725
2015-08-03,-0.0037481604455397166
2015-08-04,0.0001978888266598311
2015-08-05,-0.0005939142280119158
2015-08-06,-0.0031694858195794318
2015-08-07,-0.0041731884191454904
2015-08-10,0.010975310658681625
2015-08-11,-0.005329311953092164
2015-08-12,-0.00595356034403316
2015-08-13,-0.004990753737495246
2015-08-14,0.007824952315424571
2015-08-17,0.0029860321926660216
2015-08-18,0.0011909850914040288
2015-08-19,-0.011895043337279088
2015-08-20,-0.026284022970021304
2015-08-21,-0.028848052542644442
2015-08-24,-0.07277789443546734
2015-08-25,-0.01830677235339262
2015-08-26,0.025175058962137342
2015-08-27,0.037744528468906635
2015-08-28,0.008325878011877563
2015-08-31,-0.01586280090665193
2015-09-01,-0.037977724095993426
2015-09-02,0.015377763204229344
2015-09-03,-0.0022599458988965537
2015-09-04,-0.024241417462521397
2015-09-08,0.022521683303631246
2015-09-09,-0.018392457881769908
2015-09-10,-0.0025445534203670794
2015-09-11,0.006725462009882666
2015-09-14,-0.005528742064842773
2015-09-15,0.014825241698944724
2015-09-16,0.0011414844982742256
2015-09-17,0.00866345612556052
2015-09-18,-0.020569156116604037
2015-09-21,-0.0006926479169955257
2015-09-22,-0.018937582161177025
2015-09-23,-0.006591320335389117
2015-09-24,-0.006161106055082466
2015-09-25,-0.025751194717020254
2015-09-28,-0.044052851503365464
2015-09-29,0.011264946009417187
2015-09-30,0.01822781552951458
2015-10-01,0.013425759934451165
2015-10-02,0.015211457554900276
2015-10-05,0.00024150276909051804
2015-10-06,-0.03624084680933992
2015-10-07,0.01855146694486698
2015-10-08,0.013044430697985998
2015-10-09,0.017735810074668734
2015-10-12,-0.0076395048512297725
2015-10-13,-0.009919816324925446
2015-10-14,-0.0048878625307571255
2015-10-15,0.02824176679179713
2015-10-16,0.008359107293114398
2015-10-19,-0.0016577451776882413
2015-10-20,-0.009727373772248638
2015-10-21,0.011020472995194597
2015-10-22,0.03080597762172843
2015-10-23,0.002298401343077572
2015-10-26,0.00022977578720562164
2015-10-27,0.006191376608521093
2015-10-28,0.020054451543225715
2015-10-29,0.01072383559892609
2015-10-30,-0.009725790950222635
2015-11-02,0.014062433956330223
2015-11-03,0.0017612327155511753
2015-11-04,-0.007251468186307841
2015-11-05,0.0
2015-11-06,0.009960142583501419
2015-11-09,-0.01271078507571477
2015-11-10,0.015760178872921138
2015-11-11,-0.015078691932918331
2015-11-12,-0.019525154111686316
2015-11-13,-0.005204631605421617
2015-11-16,0.020927758966819532
2015-11-17,-0.0024506451128131213
2015-11-18,0.023006609175832082
2015-11-19,-0.0015288661583393592
2015-11-20,0.006123124216073528
2015-11-23,-0.012388961286215028
2015-11-24,0.00022026967344701553
2015-11-25,-0.0008797749809790201
2015-11-27,0.0002199102366398087
2015-11-30,-0.011008640127984304
2015-12-01,0.012021538883952632
2015-12-02,-0.005279304710002375
2015-12-03,-0.02366191950640184
2015-12-04,0.026047565589356614
2015-12-07,0.005739344586180195
2015-12-08,-0.00021948819699957323
2015-12-09,-0.012952646576017579
2015-12-10,0.007784910563474412
2015-12-11,-0.020967026575274383
2015-12-14,0.010144257950621238
2015-12-15,0.017406930971057832
2015-12-16,0.010089912832735415
2015-12-17,-0.0171552618855505
2015-12-18,-0.03446782158784589
2015-12-21,0.007780755171502118
2015-12-22,0.00999069362042948
2015-12-23,0.013939200523811479
2015-12-24,0.0
2015-12-28,-0.0015522909787688555
2015-12-29,0.017544057932056933
2015-12-30,-0.012003646783902644
2015-12-31,-0.007952292524285975
2016-01-04,-0.04408816018968065
2016-01-05,-0.00023293455350736902
2016-01-06,-0.00838770451419324
2016-01-07,-0.023966309745695247
2016-01-08,-0.020943090278003895
2016-01-11,0.0014748196694180926
2016-01-12,0.017922918224595907
2016-01-13,-0.02233024503972003
2016-01-14,0.02035797974167397
2016-01-15,-0.013625496073482513
2016-01-19,-0.002713291859596234
2016-01-20,-0.011625353001852634
2016-01-21,-0.012011681593235624
2016-01-22,0.013930935281023737
2016-01-25,-0.009243269551218458
2016-01-26,0.012607336290795468
2016-01-27,0.007718841570198087
2016-01-28,-0.09290796135060331
2016-01-29,0.031054509921684348
2016-02-01,0.01585163283831781
2016-02-02,-0.014824326247513508
2016-02-03,0.0036956337395424033
2016-02-04,-0.00026268516487926163
2016-02-05,-0.01578586876339394
2016-02-08,0.001337278426483568
2016-02-09,-0.012280267088769836
2016-02-10,0.005675727212169468
2016-02-11,-0.02338066412079376
2016-02-12,0.021739141337236534
2016-02-16,0.02316199314158207
2016-02-17,0.012108227042464614
2016-02-18,-0.003641203953043015
2016-02-19,0.005742581770094679
2016-02-22,0.0163511627235966
2016-02-23,-0.01966340570191416
2016-02-24,0.021099492688820387
2016-02-25,0.010969625998494825
2016-02-26,-0.002775825530443754
2016-02-29,-0.01973665779359446
2016-03-01,0.015229781607239312
2016-03-02,0.0002541672893416891
2016-03-03,-0.013218089147660317
2016-03-04,0.009273283706027202
2016-03-07,0.0
2016-03-08,-0.0002549078778977254
2016-03-09,0.0028076095909348453
2016-03-10,-0.006364246914267624
2016-03-11,0.03433317422077753
2016-03-14,0.0032199558257726135
2016-03-15,-0.014814993981257518
2016-03-16,0.007017416846528013
2016-03-17,0.0027378296757876175
2016-03-18,0.012410085122282366
2016-03-21,-0.0007354330856421676
2016-03-22,0.0066241044564900875
2016-03-23,-0.00609290852652955
2016-03-24,-0.0007357250075555877
2016-03-28,0.0031902654026210175
2016-03-29,0.01443196913880418
2016-03-30,0.004340574289170229
2016-03-31,0.004322143310501403
2016-04-01,0.008605887412088453
2016-04-04,0.003081270396596336
2016-04-05,-0.006615922808240748
2016-04-06,0.024024542159239326
2016-04-07,-0.010220594227486224
2016-04-08,-0.005632485029940071
2016-04-11,0.0025962099399687855
2016-04-12,0.008003781425538259
2016-04-13,0.018561641933452222
2016-04-14,0.003690871853693878
2016-04-15,-0.0022981169803991675
2016-04-18,0.012439355520768025
2016-04-19,-0.0022751095901124563
2016-04-20,0.0027367701176097547
2016-04-21,-0.002046872494386176
2016-04-22,0.0045577859829324385
2016-04-25,-0.0015879822505973085
2016-04-26,-0.002953815176534813
2016-04-27,-0.0011394722966636683
2016-04-28,-0.07780064166755862
2016-04-29,-0.037605248581149664
2016-05-02,-0.0012855812222951624
2016-05-03,-0.0077217844917603085
2016-05-04,-0.011673046619588234
2016-05-05,0.01049857878670668
2016-05-06,-0.013766236577023916
2016-05-09,0.0002634018748703948
2016-05-10,0.003159632443376248
2016-05-11,-0.002362111882303508
2016-05-12,-0.00026354162533936965
2016-05-13,-0.01052609124209336
2016-05-16,0.017287373222336644
2016-05-17,-0.014118098489088293
2016-05-18,0.001061232464730777
2016-05-19,-0.013510221843407777
2016-05-20,0.009667133509344783
2016-05-23,-0.006116895422195512
2016-05-24,0.01632318474635741
2016-05-25,0.01843053345551038
2016-05-26,0.00542961399233155
2016-05-27,0.010542540985734927
2016-05-31,0.008397114661429894
2016-06-01,-0.003280619525039774
2016-06-02,0.0007594255789300508
2016-06-03,-0.008853929072794808
2016-06-06,-0.00025555612063266064
2016-06-07,-0.006127168605755573
2016-06-08,-0.0005132314129265847
2016-06-09,-0.0010281537691599896
2016-06-10,-0.012091667670558026
2016-06-13,-0.014062418921915065
2016-06-14,-0.005282804149834064
2016-06-15,-0.006107089614718952
2016-06-16,0.0018700503449033956
2016-06-17,-0.0029332516337303716
2016-06-20,0.009628227135080047
2016-06-21,-0.000529873778595702
2016-06-22,0.02676861112132989
2016-06-23,0.02297454665666976
2016-06-24,-0.04340178841700992
2016-06-27,-0.025323015195529264
2016-06-28,0.016508724041252698
2016-06-29,0.026890128836037475
2016-06-30,0.019185940431263537
2016-07-01,0.0058509807987512374
2016-07-05,-0.0025293160836511452
2016-07-06,0.03524393366501588
2016-07-07,0.012980372610073898
2016-07-08,0.012814260559332213
2016-07-11,0.005490511494961048
2016-07-12,0.008309815966750955
2016-07-13,-0.005685728961059455
2016-07-14,0.007385713190336096
2016-07-15,-0.004257397938164487
2016-07-18,-0.00023723047373502837
2016-07-19,-0.006890084792324336
2016-07-20,0.020335042474411535
2016-07-21,0.009144388835977235
2016-07-22,0.0030201951827673046
2016-07-25,0.005559501175414816
2016-07-26,0.004377266498784005
2016-07-27,0.001605029394913915
2016-07-28,0.017861504722755717
2016-07-29,0.006749156355455588
2016-08-01,0.012066817835053367
2016-08-02,-0.004857426512020369
2016-08-03,-0.0026624652025055706
2016-08-04,-0.0031149522413708164
2016-08-05,0.010042806855284248
2016-08-08,-0.005302774986980285
2016-08-09,0.0013325611297048123
2016-08-10,-0.00598949347595501
2016-08-11,0.005355929288836547
2016-08-12,-0.00022179583693215932
2016-08-15,0.0024421941274019865
2016-08-16,-0.005094092324280153
2016-08-17,-0.005342612658928991
2016-08-18,-0.00716198102911636
2016-08-19,-0.0027050788334506137
2016-08-22,-0.0015829294704658992
2016-08-23,-0.006112280962757621
2016-08-24,-0.016628867339689823
2016-08-25,-0.007644261986749057
2016-08-26,0.003268059004507995
2016-08-29,0.006282139810545262
2016-08-30,-0.009710921229927227
2016-08-31,-0.018911999398064427
2016-09-01,0.006663344045626296
2016-09-02,-0.00496456134422163
2016-09-06,0.0016633599078827999
2016-09-07,-0.006167217654881596
2016-09-08,-0.001193532516805651
2016-09-09,-0.02007156416560618
2016-09-12,0.009997806093090755
2016-09-13,-0.018831548801736875
2016-09-14,0.004183115721830388
2016-09-15,0.007596200135323361
2016-09-16,0.018239410265343592
2016-09-19,-0.0045380485638704116
2016-09-20,-0.0023993405943829593
2016-09-21,0.008177313389279073
2016-09-22,0.007156273506820909
2016-09-23,-0.0007107344028072227
2016-09-26,-0.012087984654201578
2016-09-27,0.015595119940573055
2016-09-28,-0.0009451477259835306
2016-09-29,-0.020099318964792445
2016-09-30,0.02051158791272467
2016-10-03,0.006148154691522745
2016-10-04,-0.010576217415338984
2016-10-05,0.015201993890593624
2016-10-06,0.005381651940944643
2016-10-07,0.0
2016-10-10,0.012334251555424336
2016-10-11,-0.05379308832054863
2016-10-12,0.0019554008517070898
2016-10-13,0.0
2016-10-14,-0.004635695818204222
2016-10-17,-0.004903438843358199
2016-10-18,0.014289062347634163
2016-10-19,-0.02817606605763312
2016-10-20,0.018246070893052302
2016-10-21,-0.005890997122235508
2016-10-24,-0.0022221873753518473
2016-10-25,-0.00544438196160002
2016-10-26,-0.005722678286884442
2016-10-27,0.008258091550834346
2016-10-28,-0.018614900356728303
2016-10-31,-0.007587172399736053
2016-11-01,-0.004841934466909614
2016-11-02,-0.008962828376674059
2016-11-03,-0.008269013837585382
2016-11-04,0.018498801196763948
2016-11-07,0.0196983554879957
2016-11-08,-0.0007525478575332034
2016-11-09,0.006025702913521558
2016-11-10,0.013476095241773178
2016-11-11,-0.011573352358122735
2016-11-14,-0.02341794915563189
2016-11-15,0.015561414837954368
2016-11-16,0.0035163746783724026
2016-11-17,0.011014033788699695
2016-11-18,-0.013617474943792951
2016-11-21,-0.002007652068642729
2016-11-22,-0.04175068396813786
2016-11-23,0.023096962754093342
2016-11-25,0.004618025847589413
2016-11-28,-0.010725594851824116
2016-11-29,-0.0002579091167063119
2016-11-30,-0.017040827591431218
2016-12-01,-0.012345980686695013
2016-12-02,0.007978877782895077
2016-12-05,0.013984409765650962
2016-12-06,-0.00026045494426230054
2016-12-07,0.001561623478435692
2016-12-08,0.005197217891465655
2016-12-09,0.013443872094166087
2016-12-12,0.0
2016-12-13,0.006122430352249131
2016-12-14,-0.015720279295234674
2016-12-15,0.002833688542881907
2016-12-16,-0.02132013180845793
2016-12-19,0.006299545162626652
2016-12-20,-0.003912845373374996
2016-12-21,0.001309990840838271
2016-12-22,0.0013068735302204093
2016-12-23,0.0033952585287064796
2016-12-27,0.004684870435307076
2016-12-28,-0.009844317887940046
2016-12-29,0.0023547512369084256
2016-12-30,0.0026099065308835545
2017-01-03,0.01666290180224439
2017-01-04,0.007938351335267546
2017-01-05,0.008638051331977925
2017-01-06,0.02720406064653469
2017-01-09,-0.000980687196098784
2017-01-10,0.01350037555628103
2017-01-11,0.0013401023014079083
2017-01-12,-0.008762937282837169
2017-01-13,0.00515687575066881
2017-01-17,-0.000732622287286322
2017-01-18,-0.0034232938479689112
2017-01-19,-0.00883216809214249
2017-01-20,0.001485016740948586
2017-01-23,-0.0029656294724832444
2017-01-24,-0.0007436677260433955
2017-01-25,0.0
2017-01-26,0.01612471872606447
2017-01-27,0.0009768376432695014
2017-01-30,0.000243754323821177
2017-01-31,0.018532083211250994
2017-02-01,0.013406696752477076
2017-02-02,0.009922106279787624
2017-02-03,0.000701951994092509
2017-02-06,-0.00818172176806875
2017-02-07,0.010841612378660326
2017-02-08,-0.011424682303507017
2017-02-09,0.0033019781999847897
2017-02-10,0.004701214105125695
2017-02-13,0.011230846457249699
2017-02-14,0.009949226219846175
2017-02-15,0.008018446784792577
2017-02-16,0.004545117593959924
2017-02-17,0.011086079710711738
2017-02-21,0.007160366821263864
2017-02-22,0.0
2017-02-23,0.008665009757231168
2017-02-24,0.006167080940796321
2017-02-27,-0.004816204252431455
2017-02-28,-0.008359006596473595
2017-03-01,0.011313649195748399
2017-03-02,0.002193495890899122
2017-03-03,-0.009630102375761118
2017-03-06,-0.002651992406885628
2017-03-07,-0.00288059015912423
2017-03-08,0.008000078999471638
2017-03-09,0.005951998420010707
2017-03-10,0.001972844897267567
2017-03-13,-0.0041560247098800795
2017-03-14,-0.016033214398163298
2017-03-15,0.011606937480329371
2017-03-16,-0.007502456205030872
2017-03-17,0.00466887206219635
2017-03-20,-0.004647174996686099
2017-03-21,-0.004001325805943257
2017-03-22,0.00022278114787432912
2017-03-23,-0.000891818622755558
2017-03-24,-0.0008943020354751363
2017-03-27,-0.0006703831138162863
2017-03-28,0.0
2017-03-29,-0.0006711310651071889
2017-03-30,-0.0026864266168821205
2017-03-31,-0.003142623393303068
2017-04-03,0.0013512274917160116
2017-04-04,-0.006521387216234409
2017-04-05,-0.008601084799033765
2017-04-06,-0.0029681619584025487
2017-04-07,0.00366426388235519
2017-04-10,-0.005475822181875367
2017-04-11,0.005885405851091541
2017-04-12,-0.0022943968940764004
2017-04-13,-0.018629496725157235
2017-04-17,0.014998895047067862
2017-04-18,0.0027707667283638493
2017-04-19,0.003684283320045001
2017-04-20,0.008946791621898376
2017-04-21,-0.010231935315642371
2017-04-24,0.01378391785271571
2017-04-25,-0.008384532946235312
2017-04-26,0.0009139229884382871
2017-04-27,-0.0034244600021862137
2017-04-28,-0.0002290818149917051
2017-05-01,-0.0036663513033734496
2017-05-02,0.002759729804899136
2017-05-03,0.0027523372580562366
2017-05-04,0.01989982603916851
2017-05-05,0.001120965188964318
2017-05-08,0.0008963023052848129
2017-05-09,-0.00022409733356798522
2017-05-10,-0.0038055648909176565
2017-05-11,-0.014381883608604928
2017-05-12,0.0022797485841823395
2017-05-15,0.0018198313694599566
2017-05-16,-0.007947462465273891
2017-05-17,-0.013961805651382275
2017-05-18,-0.002321333352881094
2017-05-19,0.004187854881728681
2017-05-22,0.013206933942202959
2017-05-23,-0.0011434145442814625
2017-05-24,-0.003434271428174207
2017-05-25,0.00964816415495462
2017-05-26,0.01729259135726191
2017-05-30,0.006486463845881696
2017-05-31,0.01466630953510828
2017-06-01,0.009636953621090516
2017-06-02,0.008676861495097832
2017-06-05,0.0025804004118079593
2017-06-06,-0.00557696749467429
2017-06-07,0.004314290720030645
2017-06-08,0.0034365111979022256
2017-06-09,0.012199916751929996
2017-06-12,-0.0025372011064834776
2017-06-13,0.006147618500084384
2017-06-14,0.0037926348026031675
2017-06-15,0.01007563470685735
2017-06-16,0.0018701244249998972
2017-06-19,0.014105520178331998
2017-06-20,-0.0024545277726159
2017-06-21,-0.004101096442193586
2017-06-22,0.014412264419630061
2017-06-23,-0.0038562579793380847
2017-06-26,-0.0034636219357983
2017-06-27,-0.0049072288840023015
2017-06-28,-0.0039038887792350874
2017-06-29,0.005156832237872333
2017-06-30,-0.0024626782475657416
2017-07-03,0.0020572529068170198
2017-07-05,0.005953621776001894
2017-07-06,-0.021632484818024045
2017-07-07,0.010429467917851598
2017-07-10,-0.0043352834373791005
2017-07-11,-0.0016586229436857947
2017-07-12,0.011381708875331409
2017-07-13,-0.0072272748338884085
2017-07-14,0.017263185051521246
2017-07-17,-0.003067044449333811
2017-07-18,-0.0004102333862234797
2017-07-19,0.014157148001648023
2017-07-20,0.0287272322713088
2017-07-21,-0.00019642698112032342
2017-07-24,-0.0007870718396150167
2017-07-25,0.000590725624980637
2017-07-26,-0.008459533735346136
2017-07-27,-0.005753952743213109
2017-07-28,-0.009978042398769316
2017-07-31,-0.0086678341358023
2017-08-01,-0.0006098270031182906
2017-08-02,0.001627465752261692
2017-08-03,-0.0014216629709437045
2017-08-04,0.002033761949423729
2017-08-07,0.0008122281668316855
2017-08-08,-0.00851946972622264
2017-08-09,-0.0022502955523548973
2017-08-10,-0.014558048373840005
2017-08-11,0.00998726698174468
2017-08-14,0.011124876695663755
2017-08-15,-0.005297189894010512
2017-08-16,0.020278624832304804
2017-08-17,-0.010439637430138093
2017-08-18,-0.011158684768915239
2017-08-21,0.0028722715132885046
2017-08-22,0.01698055662689657
2017-08-23,-0.0014077586303635758
2017-08-24,-0.0052379587604983735
2017-08-25,-0.0006077127753020273
2017-08-28,0.01843970457096855
2017-08-29,-0.0021883335429321304
2017-08-30,-0.0007976382131327231
2017-08-31,0.01656313139060428
2017-09-01,0.00471169688689832
2017-09-05,-0.0029309254733391743
2017-09-06,0.0031352751811875024
2017-09-07,0.005860792974221818
2017-09-08,0.010293172257724637
2017-09-11,0.008265678419412392
2017-09-12,-0.0038128873078671077
2017-09-13,-0.004784645554909983
2017-09-14,-0.005961666529826548
2017-09-15,0.001354429082521591
2017-09-18,0.006182622076363442
2017-09-19,-0.012864965096556435
2017-09-20,0.009336556645989091
2017-09-21,-0.00886478821472858
2017-09-22,0.020999382690111368
2017-09-25,0.0019044317709107084
2017-09-26,0.0045618815390238154
2017-09-27,-0.013245259327631653
2017-09-28,0.028571392474469937
2017-09-29,-0.0052200264870466695
2017-10-02,0.005997155148144584
2017-10-03,0.001303972673524445
2017-10-04,0.01097690938772744
2017-10-05,0.010673590391238719
2017-10-06,0.0014564011791011744
2017-10-09,-0.006181861423346313
2017-10-10,0.013538326931703093
2017-10-11,-0.017328248511421007
2017-10-12,0.009875308855537002
2017-10-13,-0.001096868623437497
2017-10-16,-0.0003658377304112115
2017-10-17,0.007871190152659135
2017-10-18,0.01289481545555149
2017-10-19,0.0041242118139885875
2017-10-20,0.005714323626164086
2017-10-23,-0.004261508163641459
2017-10-24,-0.012481950458793079
2017-10-25,0.001985978809648792
2017-10-26,-0.00017991356429325478
2017-10-27,-0.001982950673776962
2017-10-30,-0.019505062233116877
2017-10-31,-0.001104951825018241
2017-11-01,-0.004241166908887428
2017-11-02,0.006851728995731721
2017-11-03,0.020231687174480095
2017-11-06,-0.008292796167689409
2017-11-07,0.0027267006977178543
2017-11-08,0.0016314448231620204
2017-11-09,0.0036202311109339025
2017-11-10,-0.01172252173821875
2017-11-13,0.00912433925252576
2017-11-14,-0.0052441920022258115
2017-11-15,-0.003272104404126952
2017-11-16,0.012949225976130574
2017-11-17,0.00035973918083032075
2017-11-20,-0.004859413489057829
2017-11-21,0.015011584498693997
2017-11-22,-0.005702028083553468
2017-11-24,0.005914190037574318
2017-11-27,0.00035619149833032715
2017-11-28,-0.0023151988158787162
2017-11-29,-0.007854253665661726
2017-11-30,0.014213589032287866
2017-12-01,-0.006918489565078789
2017-12-04,-0.022686576161062066
2017-12-05,0.0014622251836369227
2017-12-06,-0.0023729058571301254
2017-12-07,0.0005490560729712879
2017-12-08,-0.0009144048048731479
2017-12-11,0.005490730267845523
2017-12-12,0.013833064421170604
2017-12-13,-0.011489967456719485
2017-12-14,-0.00599343648963413
2017-12-15,0.01406903346315147
2017-12-18,0.016216234096195103
2017-12-19,0.0070921287763370255
2017-12-20,0.0038731207803435197
2017-12-21,-0.0015782269079102074
2017-12-22,0.0
2017-12-26,0.0012294586995778012
2017-12-27,0.008245654825863369
2017-12-28,-0.00017409530337419987
2017-12-29,-0.00678717163552256
2018-01-02,0.03013833765048113
2018-01-03,0.0022110846426308672
2018-01-04,-0.0016972189067426813
2018-01-05,0.0028904300651690917
2018-01-08,-0.0028820995579560416
2018-01-09,0.0017001043559989881
2018-01-10,-0.0015272596220434753
2018-01-11,0.006831877169905409
2018-01-12,-0.0018662004596982085
2018-01-16,-0.006797910419026665
2018-01-17,0.00941131667096795
2018-01-18,0.0013560952421476369
2018-01-19,0.004062997150084069
2018-01-22,0.004383512290322855
2018-01-23,-0.0057075651509685965
2018-01-24,0.04203967809152909
2018-01-25,0.024303255801758183
2018-01-26,0.0031637101112043098
2018-01-29,-0.0017347347118015222
2018-01-30,-0.013741686769770833
2018-01-31,-0.004484397722311129
2018-02-01,0.00032185698674247476
2018-02-02,-0.007880335429522933
2018-02-05,-0.04798173827417074
2018-02-06,0.002213400979268032
2018-02-07,-0.00322807065259767
2018-02-08,-0.04090653485479323
2018-02-09,0.015993967376271012
2018-02-12,0.0041981804130974965
2018-02-13,0.004006196533529849
2018-02-14,0.0111033072939426
2018-02-15,0.020933647750951634
2018-02-16,0.01126032380349229
2018-02-20,-0.017450522018354286
2018-02-21,-0.002198800174155635
2018-02-22,0.0
2018-02-23,0.012205225903904271
2018-02-26,0.013733152758065303
2018-02-27,0.0003305960697446153
2018-02-28,-0.003633271429321683
2018-03-01,-0.025526506872873278
2018-03-02,0.011396388753497133
2018-03-05,0.015304542373427044
2018-03-06,0.008447786132959934
2018-03-07,0.006734756175116319
2018-03-08,0.009463291382540762
2018-03-09,0.02796159129029463
2018-03-12,0.0003146380639691415
2018-03-13,-0.006601833776616939
2018-03-14,-0.005379671729617175
2018-03-15,-0.004295264150509848
2018-03-16,0.009426248707064433
2018-03-19,-0.01456151011211193
2018-03-20,0.006264139415880887
2018-03-21,-0.0036710519682752185
2018-03-22,-0.023870622651141482
2018-03-23,-0.02346951481242754
2018-03-26,0.026386268302239335
2018-03-27,-0.012935741710000781
2018-03-28,-0.017418964300111583
2018-03-29,0.011649656422719978
2018-04-02,-0.02853796395799113
2018-04-03,0.013571527592761479
2018-04-04,0.0077964660788472084
2018-04-05,0.006727393577618868
2018-04-06,-0.038255853982853694
2018-04-09,0.011290300764623229
2018-04-10,0.015802288995401703
2018-04-11,-0.01166730919472736
2018-04-12,0.011346055703717495
2018-04-13,-0.005779195308998619
2018-04-16,0.013335564760397878
2018-04-17,0.008942014957703748
2018-04-18,-0.004682311923276505
2018-04-19,0.006048394429247761
2018-04-20,-0.011522800899624874
2018-04-23,-0.005913225586879123
2018-04-24,-0.009007509593564222
2018-04-25,0.005831029556307099
2018-04-26,0.01449258459273306
2018-04-27,0.0010085621182875926
2018-04-30,-0.02400948333267794
2018-05-01,0.011869766377699209
2018-05-02,-0.01649114620211889
2018-05-03,0.0013829302300136792
2018-05-04,0.013982915375190696
