Date,TT
2015-10-07,0.008065009316414518
2015-10-08,0.020650952245883092
2015-10-09,-0.00018232022830289019
2015-10-12,-0.004922911386013973
2015-10-13,-0.013740676340374569
2015-10-14,-0.006502340116391503
2015-10-15,0.01439799561237498
2015-10-16,-0.01198151181515228
2015-10-19,-0.004664074459511003
2015-10-20,0.018369192329466433
2015-10-21,-0.00018388597026663955
2015-10-22,0.024852374566277202
2015-10-23,0.016346730435819357
2015-10-26,0.004064560054827693
2015-10-27,0.010209467136220063
2015-10-28,0.02212938332597081
2015-10-29,0.005455221041468228
2015-10-30,0.004747089348147826
2015-11-02,0.01603128089073813
2015-11-03,-0.006643458508487576
2015-11-04,-0.004514078728904747
2015-11-05,0.006214344739456257
2015-11-06,0.002336650850629507
2015-11-09,-0.014987464473045775
2015-11-10,-0.004733934634520209
2015-11-11,-0.0005095075503460667
2015-11-12,-0.030251366953540137
2015-11-13,-0.0035052063875936623
2015-11-16,0.014773671861694204
2015-11-17,-0.007799282967368759
2015-11-18,0.013624470482922701
2015-11-19,0.011028489817023646
2015-11-20,0.0005116385451058303
2015-11-23,-0.004940420946321078
2015-11-24,0.0015407577744870338
2015-11-25,0.00017097586799152964
2015-11-27,0.0003418932804828412
2015-11-30,0.0023916447714082967
2015-12-01,0.005283909627998851
2015-12-02,-0.0159377983962804
2015-12-03,-0.006891546328000042
2015-12-04,0.01370581359122558
2015-12-07,-0.0201950668297336
2015-12-08,-0.033013023491890614
2015-12-09,-0.0021790480948759017
2015-12-10,-0.0010920603528190576
2015-12-11,-0.006011745829807125
2015-12-14,-0.00733170458099508
2015-12-15,-0.012186295204423825
2015-12-16,0.01607517284713067
2015-12-17,-0.01729209927684916
2015-12-18,-0.014975793972453189
2015-12-21,0.009882299037914155
2015-12-22,0.020511479588523507
2015-12-23,0.026000548931704337
2015-12-24,-0.00017985631960837356
2015-12-28,-0.0021569065516592323
2015-12-29,0.012970345591997168
2015-12-30,-0.007113449121727178
2015-12-31,-0.009672286935000773
2016-01-04,-0.002712738668784742
2016-01-05,-0.010700130681214337
2016-01-06,-0.02126503421345116
2016-01-07,-0.029780559873405332
2016-01-08,-0.009459833954943875
2016-01-11,0.0033132283660501916
2016-01-12,0.016317045483617676
2016-01-13,-0.017775288102041875
2016-01-14,0.01303788741883416
2016-01-15,-0.006147204808173878
2016-01-19,-0.02241950140474802
2016-01-20,-0.032819293421871176
2016-01-21,-0.0018398883322982007
2016-01-22,0.03338138424067649
2016-01-25,-0.032501154869445936
2016-01-26,0.03625595993102726
2016-01-27,-0.011267433987197428
2016-01-28,-0.0013991840143715573
2016-01-29,0.030430131434006746
2016-02-01,-0.010879808879547426
2016-02-02,-0.04144560929592678
2016-02-03,0.02356545978073532
2016-02-04,0.02702715461512395
2016-02-05,0.00077939185685727
2016-02-08,-0.036618460495095206
2016-02-09,0.013950485613460017
2016-02-10,-0.011964013919559813
2016-02-11,-0.011301850201938524
2016-02-12,0.04756060638255777
2016-02-16,0.00818390343964448
2016-02-17,0.013722679664639026
2016-02-18,-0.006672786732235925
2016-02-19,-0.0015360628705068935
2016-02-22,0.03229566878080936
2016-02-23,-0.005213947156024967
2016-02-24,0.03800066943794023
2016-02-25,0.01875587184123728
2016-02-26,0.0010619835543737022
2016-02-29,-0.017506529543457217
2016-03-01,0.027717561090637055
2016-03-02,0.0022767362657274415
2016-03-03,0.005940798430204675
2016-03-04,-0.0024319760494715403
2016-03-07,0.015322829632162138
2016-03-08,-0.01903590336801886
2016-03-09,0.007559699820011367
2016-03-10,0.001745066945126883
2016-03-11,0.02403752186872965
2016-03-14,0.005273258633943234
2016-03-15,-0.007783770727715189
2016-03-16,0.009891086572194396
2016-03-17,0.030057490301589995
2016-03-18,0.011311332455593348
2016-03-21,0.004214551359473573
2016-03-22,-0.006134246640344343
2016-03-23,-0.0025981613812027238
2016-03-24,-0.0021173025667742262
2016-03-28,0.0
2016-03-29,0.01289175980104118
2016-03-30,0.0
2016-03-31,-0.0009665424289552194
2016-04-01,0.0011286930503662251
2016-04-04,-0.01047004997850276
2016-04-05,-0.020836746975388953
2016-04-06,-0.0044885601047558454
2016-04-07,-0.004676512263953825
2016-04-08,0.012583732902213374
2016-04-11,0.004971205520655442
2016-04-12,0.013190878720522381
2016-04-13,0.030593552271977353
2016-04-14,0.005526740846606426
2016-04-15,0.0014132480690429716
2016-04-18,0.0020386767434623643
2016-04-19,-0.0003130733076633918
2016-04-20,-0.004070242776735844
2016-04-21,-0.0014145811348489357
2016-04-22,0.014323838570883929
2016-04-25,-0.0063621808525744505
2016-04-26,0.021239864756837257
2016-04-27,0.010246262954763719
2016-04-28,-0.011050418742139079
2016-04-29,0.0032141766937523464
2016-05-02,0.009154475635345882
2016-05-03,-0.0021164281030108256
2016-05-04,-0.01742408251021721
2016-05-05,0.0
2016-05-06,0.010485471963530557
2016-05-09,-0.004272781462213215
2016-05-10,0.01670509780218543
2016-05-11,-0.006029702554616989
2016-05-12,-0.0003031275477458628
2016-05-13,-0.005006201033201929
2016-05-16,0.011282281833479013
2016-05-17,-0.010553462952300197
2016-05-18,-0.006551729997442357
2016-05-19,-0.018251536567544524
2016-05-20,0.0029682814175950867
2016-05-23,0.0059190826789263795
2016-05-24,0.015020011509030873
2016-05-25,0.011289079158875337
2016-05-26,-0.0001509792210317995
2016-05-27,0.003017624351672854
2016-05-31,0.004963859513682722
2016-06-01,-0.0046398186873700675
2016-06-02,0.0010523989225745822
2016-06-03,-0.011566709395919639
2016-06-06,0.0015199054420125258
2016-06-07,-0.0009107155130936295
2016-06-08,0.004884074565721486
2016-06-09,-0.002278161092224118
2016-06-10,-0.01826707696445018
2016-06-13,-0.01457638211318979
2016-06-14,0.001730852483581291
2016-06-15,0.010367528463856912
2016-06-16,0.003575818962263888
2016-06-17,0.009140460764922587
2016-06-20,0.012741721694608188
2016-06-21,-0.00864055503289729
2016-06-22,-0.0006115098741831249
2016-06-23,0.014228938153473702
2016-06-24,-0.05159169992813972
2016-06-27,-0.05869242279814135
2016-06-28,0.01909440676693075
2016-06-29,0.025368780612185615
2016-06-30,0.02975432905323383
2016-07-01,0.005182314975893831
2016-07-05,-0.01452929670134262
2016-07-06,0.015536122820866138
2016-07-07,0.007180929628630928
2016-07-08,0.018908559276792802
2016-07-11,0.002129691088307739
2016-07-12,0.01608983263115049
2016-07-13,0.008664475395814497
2016-07-14,0.0072569082404942975
2016-07-15,-0.0010291364960689497
2016-07-18,-0.011922403352252364
2016-07-19,-0.00029774818608452325
2016-07-20,0.006258390442760886
2016-07-21,-0.007700400329122559
2016-07-22,0.01059544332747464
2016-07-25,0.002067507250688605
2016-07-26,0.004568049018612186
2016-07-27,-0.03740643840367186
2016-07-28,0.012800993869323651
2016-07-29,-0.0030092965263053273
2016-08-01,0.001659889821108873
2016-08-02,-0.00090390187883993
2016-08-03,0.015533266621595265
2016-08-04,0.006682413092583772
2016-08-05,0.008260901322036274
2016-08-08,-0.008485901281869657
2016-08-09,0.005754953431217125
2016-08-10,-0.004988317229287498
2016-08-11,0.007667305391995338
2016-08-12,-0.004975345627166505
2016-08-15,0.004412345897654157
2016-08-16,-0.013324045052052869
2016-08-17,-0.0019288252585152321
2016-08-18,0.00014858631041159143
2016-08-19,0.002526945669060643
2016-08-22,-0.0034101368721545233
2016-08-23,0.01011756704186939
2016-08-24,-0.00500840700482863
2016-08-25,0.0035530376234760297
2016-08-26,-0.002212796895686986
2016-08-29,0.01478416193843346
2016-08-30,-0.006264406509835396
2016-08-31,-0.00322537365139397
2016-09-01,0.0025004369549364025
2016-09-02,0.005428190267299682
2016-09-06,-0.024806514172351024
2016-09-07,0.008870859780019336
2016-09-08,0.004619952732660915
2016-09-09,-0.0639370749078112
2016-09-12,0.03502354348554526
2016-09-13,-0.023426219580253482
2016-09-14,-0.000784156451911433
2016-09-15,0.0015690992934564996
2016-09-16,-0.008146622342245058
2016-09-19,0.011214467315933785
2016-09-20,0.0006249736792653948
2016-09-21,0.022790748668870098
2016-09-22,0.008089506455128292
2016-09-23,-0.02119630273831885
2016-09-26,0.01144636595622095
2016-09-27,0.019880719838700767
2016-09-28,0.011995986842837203
2016-09-29,-0.005778768269772638
2016-09-30,0.01251872046951985
2016-10-03,-0.002943735633031963
2016-10-04,-0.011072060368306658
2016-10-05,0.008508835750705934
2016-10-06,0.018057874703708565
2016-10-07,-0.019336977219384988
2016-10-10,-0.0034100158635268496
2016-10-11,-0.0362986831387444
2016-10-12,0.017598413017897885
2016-10-13,-0.008040244268764374
2016-10-14,0.006117151228787643
2016-10-17,-0.007903835037942009
2016-10-18,-0.00474948384042162
2016-10-19,0.00723517127325124
2016-10-20,0.00580774486020208
2016-10-21,-0.0007597100794171086
2016-10-24,0.00045606924810770444
2016-10-25,-0.018088009908247438
2016-10-26,0.026780327523886926
2016-10-27,0.010704046005059364
2016-10-28,-0.001342422616167016
2016-10-31,0.00507843580996048
2016-11-01,0.0004456994547987758
2016-11-02,-0.0004455008952927164
2016-11-03,-0.004458509673614164
2016-11-04,0.026272750985331772
2016-11-07,0.02865438196456105
2016-11-08,0.01626138545664957
2016-11-09,0.03325473127466405
2016-11-10,0.019660471609075136
2016-11-11,0.0014526644573999992
2016-11-14,-0.01002229018047407
2016-11-15,0.01132280753113446
2016-11-16,-0.009088657363369501
2016-11-17,-0.007310932284658067
2016-11-18,-0.00294578891359476
2016-11-21,0.008729596488931346
2016-11-22,0.006789915241436795
2016-11-23,-0.0005291035806396227
2016-11-25,0.007144881086891264
2016-11-28,-0.01826051764102199
2016-11-29,0.004415877726375417
2016-11-30,-0.006927625723333386
2016-12-01,0.0006705820043904076
2016-12-02,-0.001206694340169956
2016-12-05,0.005234870081252119
2016-12-06,0.0136200282574519
2016-12-07,0.03297569489757679
2016-12-08,0.0096154832416524
2016-12-09,-0.0038094337304841464
2016-12-12,-0.008923004175985794
2016-12-13,0.001157420239853879
2016-12-14,-0.0020552813129653957
2016-12-15,-0.005793040981685094
2016-12-16,-0.0011652862162683242
2016-12-19,-0.0023337296164764876
2016-12-20,0.004288097671961255
2016-12-21,-0.007245365763693168
2016-12-22,-0.004170393794730165
2016-12-23,0.005889178763061498
2016-12-27,0.002081560123301518
2016-12-28,-0.01441168589490327
2016-12-29,-0.0044789319856977095
2016-12-30,-0.0070133357608773705
2017-01-03,0.011860347865195298
2017-01-04,0.0025021835950220783
2017-01-05,-0.011692073114316082
2017-01-06,-0.002259596150081311
2017-01-09,-0.00213155244829788
2017-01-10,0.014819519870062914
2017-01-11,0.015129540622642379
2017-01-12,-0.006738914296496201
2017-01-13,0.008219870735453272
2017-01-17,-0.008800201305789734
2017-01-18,0.00718123134209514
2017-01-19,0.014389628400741428
2017-01-20,0.004983798353201507
2017-01-23,-0.0027976832726496204
2017-01-24,0.014919563222402621
2017-01-25,0.0101773084538479
2017-01-26,-0.0028606172797372986
2017-01-27,-0.00212057254756004
2017-01-30,-0.0056250432248688975
2017-01-31,-0.0025141772171263232
2017-02-01,-0.017013222581614973
2017-02-02,0.0
2017-02-03,0.013077120773971496
2017-02-06,0.011262834698959612
2017-02-07,-0.0007508974811302194
2017-02-08,0.0028803211430008524
2017-02-09,0.00924105825859467
2017-02-10,0.004578047235241467
2017-02-13,0.009730251056646377
2017-02-14,-0.003781400534650925
2017-02-15,-0.0006124698249265759
2017-02-16,-0.006370883848651143
2017-02-17,-0.0013562371276617524
2017-02-21,0.0064204398890383985
2017-02-22,-0.00012255471207311963
2017-02-23,-0.0031902005048656257
2017-02-24,0.0009846669914213013
2017-02-27,-0.0034430136006450285
2017-02-28,-0.02073063529610686
2017-03-01,0.02066535367693567
2017-03-02,-0.01209905810812939
2017-03-03,-0.0007493725246080496
2017-03-06,-0.007753997243217348
2017-03-07,0.003150719698858051
2017-03-08,-0.000252367404466769
2017-03-09,-0.00719984507173399
2017-03-10,0.01132331368468864
2017-03-13,0.002138683987896073
2017-03-14,-0.008159704164805937
2017-03-15,0.022781976375402913
2017-03-16,-0.003217572320803219
2017-03-17,0.005462447405266246
2017-03-20,0.0033336279669251567
2017-03-21,-0.02338169436897075
2017-03-22,0.0032762205722918214
2017-03-23,0.002386267177434398
2017-03-24,-0.007893682497252863
2017-03-27,-0.007830253460542558
2017-03-28,0.01438427087376204
2017-03-29,0.0016311151517913736
2017-03-30,0.013530389016066513
2017-03-31,0.005191712523687331
2017-04-03,-0.0012299575243455152
2017-04-04,0.003201261703368541
2017-04-05,0.004786397491635785
2017-04-06,0.0097716425984129
2017-04-07,-0.0006048684587409703
2017-04-10,0.007625683874326272
2017-04-11,0.004804492462059828
2017-04-12,-0.016258131964421274
2017-04-13,-0.005225548707479377
2017-04-17,0.0046419394683807624
2017-04-18,-0.0037690433209243146
2017-04-19,-0.0009768041180682197
2017-04-20,0.010995887055525788
2017-04-21,0.003383852890806116
2017-04-24,0.01397068305603244
2017-04-25,0.017460669098257275
2017-04-26,0.035255471395344795
2017-04-27,0.006427610880696877
2017-04-28,-0.005602239488828986
2017-05-01,0.00033831106224124774
2017-05-02,0.0058569395350365205
2017-05-03,-0.00223971631348141
2017-05-04,0.008080964800719403
2017-05-05,0.0021151562460115514
2017-05-08,-0.006777008493899617
2017-05-09,-0.0004472792124022851
2017-05-10,-0.009400265990815782
2017-05-11,-0.0010165569850738576
2017-05-12,-0.004749689752527209
2017-05-15,0.005908183531024402
2017-05-16,0.0031629899465157596
2017-05-17,-0.012385774856875198
2017-05-18,0.005244065154261124
2017-05-19,0.012135782051977406
2017-05-22,-0.00011162768492223307
2017-05-23,-0.002241598450683502
2017-05-24,-0.005728477219422046
2017-05-25,0.00892413161385841
2017-05-26,0.0004485460948902009
2017-05-30,-0.0017910585603432283
2017-05-31,0.004596836519658698
2017-06-01,0.0
2017-06-02,-0.0013391554436380515
2017-06-05,-0.0014525300523675622
2017-06-06,-0.004924830689534643
2017-06-07,-0.004292841594428887
2017-06-08,-0.0018155983530688813
2017-06-09,0.0015911575236433606
2017-06-12,-0.0030643922021725833
2017-06-13,0.020833456426837316
2017-06-14,-0.010929122608824615
2017-06-15,0.013192361772417005
2017-06-16,0.027598186962195292
2017-06-19,0.002707654699749984
2017-06-20,-0.014472590179447242
2017-06-21,-0.008438572385343734
2017-06-22,0.002653035407666815
2017-06-23,0.003967915878682504
2017-06-26,-0.0016465649272173755
2017-06-27,-0.004619065776731435
2017-06-28,0.012373763827488782
2017-06-29,-0.013750493096707062
2017-06-30,0.011286682412567473
2017-07-03,0.0005471357777886432
2017-07-05,0.007874080623364366
2017-07-06,-0.0004338698483707937
2017-07-07,0.012266611191225296
2017-07-10,0.0051471951057271426
2017-07-11,-0.00874817867837896
2017-07-12,0.006457793421968061
2017-07-13,-0.007058393553766362
2017-07-14,-0.0002152927837609786
2017-07-17,0.002585512545038249
2017-07-18,-0.006554384258204982
2017-07-19,0.008003536954688029
2017-07-20,-0.010944145654804838
2017-07-21,-0.00553283454881337
2017-07-24,-0.006763152210677914
2017-07-25,-0.006370228626311425
2017-07-26,-0.039018370969749694
2017-07-27,0.009661977772611241
2017-07-28,0.008657526199479681
2017-07-31,-0.007453721746000119
2017-08-01,-0.015817247974883264
2017-08-02,0.007630969401403842
2017-08-03,-0.004819411967960874
2017-08-04,0.01671888711567715
2017-08-07,-0.0009076642442246152
2017-08-08,-0.006810372431651945
2017-08-09,-0.002742943459533742
2017-08-10,-0.026128579728942003
2017-08-11,0.001294361515631115
2017-08-14,0.009636988069031238
2017-08-15,0.00337548483253447
2017-08-16,0.0062644550153319045
2017-08-17,-0.014756843581511303
2017-08-18,-0.003276109009818895
2017-08-21,-0.0005870897643935891
2017-08-22,0.011629055706516844
2017-08-23,-0.019971930794075443
2017-08-24,-0.0074644659286704496
2017-08-25,0.010266232951234189
2017-08-28,-0.009098331749409216
2017-08-29,0.005008154380283347
2017-08-30,0.014831596825617632
2017-08-31,-0.0016370072070989172
2017-09-01,-0.003630339094375823
2017-09-05,-0.0035258924238769085
2017-09-06,-0.004600392265590503
2017-09-07,0.013342803067876607
2017-09-08,0.028215315589754653
2017-09-11,0.012120280104282788
2017-09-12,0.0168322405856014
2017-09-13,0.003999598159253548
2017-09-14,-0.0038729787299126572
2017-09-15,-0.0064432283267973345
2017-09-18,0.011963675835630072
2017-09-19,-0.0005526984002962587
2017-09-20,-0.01282322616987941
2017-09-21,-0.0006720136016398204
2017-09-22,-0.003585632613637868
2017-09-25,-0.000787189425367929
2017-09-26,-0.0011257992581220622
2017-09-27,-0.007887162594148012
2017-09-28,0.0014767105088213661
2017-09-29,0.01122669579641622
2017-10-02,0.008859595876532067
2017-10-03,0.0020006328375037352
2017-10-04,0.003550140265949464
2017-10-05,0.00475367480453559
2017-10-06,0.012762434978126569
2017-10-09,0.0001087265640886681
2017-10-10,-0.007386693520354037
2017-10-11,0.0005475580665770252
2017-10-12,-0.0005472584108195955
2017-10-13,-0.0006562921401483957
2017-10-16,-0.00021925216351192933
2017-10-17,-0.0021902665224525775
2017-10-18,0.00131710552412323
2017-10-19,-0.0015348655701046265
2017-10-20,0.026680053519783975
2017-10-23,0.0026732901544992416
2017-10-24,0.019731403967878203
2017-10-25,-0.04486977178188112
2017-10-26,-0.0072274193217990446
2017-10-27,0.005404875537548648
2017-10-30,-0.024904159377363455
2017-10-31,-0.0031503629259560517
2017-11-01,-0.012076474922599001
2017-11-02,0.0007994999684817206
2017-11-03,-0.015410602467630374
2017-11-06,-0.0011597362983624127
2017-11-07,-0.006848584680600789
2017-11-08,0.0014027775930576247
2017-11-09,-0.014822685648318346
2017-11-10,0.006515685954471939
2017-11-13,-0.0023539727087085183
2017-11-14,-0.0007079432277993236
2017-11-15,-0.01582060055144663
2017-11-16,0.022792867966987318
2017-11-17,-0.0016419632150759256
2017-11-20,-0.004581907838576704
2017-11-21,0.00649120971508399
2017-11-22,-0.008091054088506189
2017-11-24,-0.004255736891214168
2017-11-27,0.005936099299688635
2017-11-28,0.022660305194232233
2017-11-29,-0.006693627037722805
2017-11-30,0.01800880250624548
2017-12-01,-0.016092612009981022
2017-12-04,-0.012643262080090922
2017-12-05,-0.0063441499860249495
2017-12-06,0.019862824812868718
2017-12-07,0.005710301109839833
2017-12-08,0.015179721110367916
2017-12-11,0.0023969819331346454
2017-12-12,-0.016397072023284998
2017-12-13,0.008682392212919776
2017-12-14,-0.012624551155730024
2017-12-15,0.00836905459471926
2017-12-18,-0.0012679149721032124
2017-12-19,0.0011537830323213871
2017-12-20,0.005418306889866997
2017-12-21,0.036349309265804486
2017-12-22,-0.006749385074016234
2017-12-26,-0.006237825589269663
2017-12-27,-0.0011207920701377105
2017-12-28,0.0013465587337564422
2017-12-29,-0.0004484143422783804
2018-01-02,-0.004933408519459892
2018-01-03,0.01352114628509593
2018-01-04,0.004891480407650306
2018-01-05,-0.007522835378848347
2018-01-08,0.007914645769405038
2018-01-09,0.005197724338316334
2018-01-10,0.0009902321276891168
2018-01-11,0.011101611815823142
2018-01-12,-0.009675258165457445
2018-01-16,-0.009220195144724386
2018-01-17,-0.0008866555314200886
2018-01-18,0.0016633804213175285
2018-01-19,0.006642472726188009
2018-01-22,-0.011987349749736254
2018-01-23,0.021482479933471188
2018-01-24,0.0022885056280281812
2018-01-25,-0.004457778704972437
2018-01-26,0.02457160593118668
2018-01-29,0.0005327717609777682
2018-01-30,-0.014275056793040641
2018-01-31,0.022695299226450194
2018-02-01,0.020818022960045646
2018-02-02,-0.014078903458212721
2018-02-05,-0.049453719197056545
2018-02-06,0.013476095918255826
2018-02-07,-0.006103570637572608
2018-02-08,-0.03936834364512376
2018-02-09,0.017808653607769065
2018-02-12,0.019627424884753664
2018-02-13,-0.007149736904332626
2018-02-14,0.0014397063838342827
2018-02-15,0.017922349051668673
2018-02-16,-0.010650497443316476
2018-02-20,-0.010875675464510848
2018-02-21,-0.0003334386125225519
2018-02-22,0.003333167079877075
2018-02-23,-0.0017719628156843692
2018-02-26,0.00554638634085447
2018-02-27,-0.006287891423129466
2018-02-28,-0.014209692952101616
2018-03-01,-0.03299543332541932
2018-03-02,0.0048911053840292595
2018-03-05,-0.0008111738234284349
2018-03-06,0.008930860459684276
2018-03-07,0.0027587506224011626
2018-03-08,0.008066358050481615
2018-03-09,0.024576950881390003
2018-03-12,-0.01729309045576477
2018-03-13,0.0018164337861423796
2018-03-14,0.0009069437036859362
2018-03-15,0.021512060446441605
2018-03-16,-0.008201952327940742
2018-03-19,-0.010728453719476616
2018-03-20,0.004970239319794123
2018-03-21,0.0003377218441624752
2018-03-22,-0.03270048790473201
2018-03-23,-0.025790091543819504
2018-03-26,0.02754610320078843
2018-03-27,-0.01357796532165867
2018-03-28,-0.012352851228201844
2018-03-29,0.01858248345042357
2018-04-02,-0.02759912204877557
2018-04-03,0.015995049742725698
2018-04-04,0.006628566627739474
2018-04-05,0.009760389110673673
2018-04-06,-0.03120991220444902
2018-04-09,-0.005168830592524931
2018-04-10,0.020057961432945692
2018-04-11,-0.00983187295520438
2018-04-12,0.008493930545559802
2018-04-13,-0.0020166793924195625
2018-04-16,0.010222222280264148
2018-04-17,0.012590034661345006
2018-04-18,0.003485722211934439
2018-04-19,-0.02165387213166181
2018-04-20,-0.01100701269640314
2018-04-23,-0.0035901429344844527
2018-04-24,-0.03447036811191406
2018-04-25,0.05933564880017905
2018-04-26,-0.0017610551365075944
2018-04-27,0.012939513802143754
2018-04-30,-0.02578110655906607
2018-05-01,0.024317578933037653
